,EFX
2000-01-03,2997062460
2000-01-04,2896624710
2000-01-05,2863145460
2000-01-06,2829666210
2000-01-07,2963583210
2000-01-10,2938138980
2000-01-11,3021167520
2000-01-12,2887250520
2000-01-13,2719854270
2000-01-14,2845736250
2000-01-18,2820292020
2000-01-19,2837701230
2000-01-20,2770742730
2000-01-21,2737263480
2000-01-24,2662269960
2000-01-25,2845736250
2000-01-26,2845736250
2000-01-27,2871180480
2000-01-28,2887250520
2000-01-31,2879215500
2000-02-01,2812257000
2000-02-02,2879215500
2000-02-03,2912694750
2000-02-04,2896624710
2000-02-07,2853771270
2000-02-08,2954209020
2000-02-09,2879215500
2000-02-10,2938138980
2000-02-11,2971618230
2000-02-14,2946174000
2000-02-15,2938138980
2000-02-16,2912694750
2000-02-17,2912694750
2000-02-18,2853771270
2000-02-22,2837701230
2000-02-23,2912694750
2000-02-24,2938138980
2000-02-25,2863145460
2000-02-28,2837701230
2000-02-29,2837701230
2000-03-01,2820292020
2000-03-02,2829666210
2000-03-03,2812257000
2000-03-06,2820292020
2000-03-07,2786812770
2000-03-08,2804221980
2000-03-09,2871180480
2000-03-10,2954209020
2000-03-13,2946174000
2000-03-14,2887250520
2000-03-15,2971618230
2000-03-16,3255522270
2000-03-17,3214008000
2000-03-20,3046611750
2000-03-21,3064020960
2000-03-22,3097500210
2000-03-23,3214008000
2000-03-24,3247487250
2000-03-27,3314445750
2000-03-28,3339889980
2000-03-29,3247487250
2000-03-30,3306410730
2000-03-31,3385748007
2000-04-03,3486314780
2000-04-04,3452792522
2000-04-05,3478269438
2000-04-06,3628449151
2000-04-07,3796060439
2000-04-10,3712925240
2000-04-11,3762538181
2000-04-12,3838968928
2000-04-13,3628449151
2000-04-14,3545313953
2000-04-17,3478269438
2000-04-18,3419270265
2000-04-19,3310658150
2000-04-20,3427315606
2000-04-24,3393793349
2000-04-25,3545313953
2000-04-26,3369657323
2000-04-27,3318703492
2000-04-28,3269090551
2000-05-01,3352225750
2000-05-02,3318703492
2000-05-03,3302612808
2000-05-04,3336135066
2000-05-05,3360271091
2000-05-08,3344180408
2000-05-09,3285181235
2000-05-10,3192659804
2000-05-11,3235568293
2000-05-12,3269090551
2000-05-15,3326748834
2000-05-16,3326748834
2000-05-17,3302612808
2000-05-18,3352225750
2000-05-19,3336135066
2000-05-22,3302612808
2000-05-23,3444747180
2000-05-24,3460837864
2000-05-25,3503746353
2000-05-26,3612358468
2000-05-30,3661971409
2000-05-31,3712925240
2000-06-01,3704879898
2000-06-02,3762538181
2000-06-05,3762538181
2000-06-06,3720970582
2000-06-07,3754492840
2000-06-08,3738402156
2000-06-09,3738402156
2000-06-12,3620403810
2000-06-13,3628449151
2000-06-14,3604313126
2000-06-15,3570790868
2000-06-16,3511791695
2000-06-19,3470224096
2000-06-20,3511791695
2000-06-21,3494360121
2000-06-22,3460837864
2000-06-23,3519837037
2000-06-26,3470224096
2000-06-27,3519837037
2000-06-28,3598949565
2000-06-29,3620403810
2000-06-30,3526819537
2000-07-03,3611463206
2000-07-05,3526819537
2000-07-06,3493230780
2000-07-07,3544285691
2000-07-10,3451580720
2000-07-11,3467703324
2000-07-12,3518758235
2000-07-13,3477108176
2000-07-14,3560408295
2000-07-17,3481138827
2000-07-18,3384403205
2000-07-19,3417991963
2000-07-20,3400525809
2000-07-21,3451580720
2000-07-24,3409930661
2000-07-25,3409930661
2000-07-26,3216459418
2000-07-27,3190931962
2000-07-28,3131815749
2000-07-31,3174809358
2000-08-01,3291698235
2000-08-02,3241986873
2000-08-03,3258109477
2000-08-04,3376341903
2000-08-07,3325286992
2000-08-08,3325286992
2000-08-09,3325286992
2000-08-10,3384403205
2000-08-11,3376341903
2000-08-14,3451580720
2000-08-15,3434114566
2000-08-16,3417991963
2000-08-17,3376341903
2000-08-18,3409930661
2000-08-21,3384403205
2000-08-22,3358875750
2000-08-23,3366937051
2000-08-24,3358875750
2000-08-25,3333348294
2000-08-28,3366937051
2000-08-29,3376341903
2000-08-30,3384403205
2000-08-31,3417991963
2000-09-01,3366937051
2000-09-05,3384403205
2000-09-06,3426053265
2000-09-07,3325286992
2000-09-08,3510696933
2000-09-11,3510696933
2000-09-12,3560408295
2000-09-13,3560408295
2000-09-14,3534880839
2000-09-15,3451580720
2000-09-18,3366937051
2000-09-19,3384403205
2000-09-20,3317225690
2000-09-21,3342753146
2000-09-22,3426053265
2000-09-25,3409930661
2000-09-26,3392464507
2000-09-27,3518758235
2000-09-28,3653113265
2000-09-29,3619524508
2000-10-02,3609473127
2000-10-03,4048993085
2000-10-04,4065221514
2000-10-05,4166649197
2000-10-06,3947565402
2000-10-09,3896175377
2000-10-10,3846137720
2000-10-11,3896175377
2000-10-12,3888061162
2000-10-13,3955679617
2000-10-16,3973260415
2000-10-17,3896175377
2000-10-18,3862366149
2000-10-19,4166649197
2000-10-20,4176115780
2000-10-23,4184229995
2000-10-24,4209925008
2000-10-25,4226153437
2000-10-26,4301886107
2000-10-27,4353276132
2000-10-30,4530436485
2000-10-31,4665673395
2000-11-01,4733291850
2000-11-02,4784681875
2000-11-03,4691368407
2000-11-06,4623749952
2000-11-07,4623749952
2000-11-08,4733291850
2000-11-09,4707596837
2000-11-10,4589940725
2000-11-13,4564245712
2000-11-14,4606169154
2000-11-15,4691368407
2000-11-16,4725177635
2000-11-17,4725177635
2000-11-20,4649444965
2000-11-21,4649444965
2000-11-22,4538550699
2000-11-24,4572359927
2000-11-27,4564245712
2000-11-28,4522322270
2000-11-29,4522322270
2000-11-30,4496627257
2000-12-01,4496627257
2000-12-04,4488513042
2000-12-05,4530436485
2000-12-06,4277543463
2000-12-07,4470932244
2000-12-08,4429008802
2000-12-11,4369504562
2000-12-12,4277543463
2000-12-13,3939451188
2000-12-14,3879946947
2000-12-15,3888061162
2000-12-18,3786633480
2000-12-19,3702786595
2000-12-20,3643282355
2000-12-21,3659510784
2000-12-22,3702786595
2000-12-26,3804214278
2000-12-27,3896175377
2000-12-28,3921870390
2000-12-29,3879946947
2001-01-02,3808000000
2001-01-03,3935840000
2001-01-04,3893680000
2001-01-05,3859680000
2001-01-08,3799840000
2001-01-09,3876000000
2001-01-10,3901840000
2001-01-11,3859680000
2001-01-12,3910000000
2001-01-16,3952160000
2001-01-17,4003840000
2001-01-18,3910000000
2001-01-19,3918160000
2001-01-22,3901840000
2001-01-23,4131680000
2001-01-24,4173840000
2001-01-25,4046000000
2001-01-26,3952160000
2001-01-29,3953520000
2001-01-30,4002480000
2001-01-31,4032400000
2001-02-01,4210560000
2001-02-02,4184720000
2001-02-05,4250000000
2001-02-06,4222800000
2001-02-07,4371040000
2001-02-08,4371040000
2001-02-09,4485280000
2001-02-12,4394160000
2001-02-13,4398240000
2001-02-14,4407760000
2001-02-15,4379200000
2001-02-16,4379200000
2001-02-20,4293520000
2001-02-21,4275840000
2001-02-22,4161600000
2001-02-23,4119440000
2001-02-26,4141200000
2001-02-27,4188800000
2001-02-28,4122160000
2001-03-01,4183360000
2001-03-02,4319360000
2001-03-05,4250000000
2001-03-06,4341120000
2001-03-07,4277200000
2001-03-08,4410480000
2001-03-09,4413200000
2001-03-12,4210560000
2001-03-13,4149360000
2001-03-14,4077280000
2001-03-15,4112640000
2001-03-16,4097680000
2001-03-19,4101760000
2001-03-20,4089520000
2001-03-21,4012000000
2001-03-22,3939920000
2001-03-23,4105840000
2001-03-26,4142560000
2001-03-27,4190160000
2001-03-28,4176560000
2001-03-29,4296240000
2001-03-30,4250000000
2001-04-02,4230135000
2001-04-03,4095000000
2001-04-04,4081350000
2001-04-05,4096365000
2001-04-06,4088175000
2001-04-09,4095000000
2001-04-10,4163250000
2001-04-11,4134585000
2001-04-12,4097730000
2001-04-16,4108650000
2001-04-17,4159155000
2001-04-18,4324320000
2001-04-19,4333875000
2001-04-20,4444440000
2001-04-23,4368000000
2001-04-24,4361175000
2001-04-25,4425330000
2001-04-26,4482660000
2001-04-27,4504500000
2001-04-30,4514055000
2001-05-01,4503135000
2001-05-02,4470375000
2001-05-03,4477200000
2001-05-04,4492215000
2001-05-07,4504500000
2001-05-08,4406220000
2001-05-09,4429425000
2001-05-10,4504500000
2001-05-11,4539990000
2001-05-14,4594590000
2001-05-15,4503135000
2001-05-16,4699695000
2001-05-17,4769310000
2001-05-18,4729725000
2001-05-21,4729725000
2001-05-22,4780230000
2001-05-23,4572750000
2001-05-24,4649190000
2001-05-25,4686045000
2001-05-29,4696965000
2001-05-30,4672395000
2001-05-31,4788420000
2001-06-01,4777500000
2001-06-04,4838925000
2001-06-05,4920825000
2001-06-06,4866225000
2001-06-07,4900350000
2001-06-08,4908540000
2001-06-11,4875780000
2001-06-12,4832100000
2001-06-13,4868955000
2001-06-14,4819815000
2001-06-15,4903080000
2001-06-18,5002725000
2001-06-19,5161065000
2001-06-20,5166525000
2001-06-21,5214300000
2001-06-22,5215665000
2001-06-25,5098275000
2001-06-26,4989075000
2001-06-27,5020470000
2001-06-28,5055960000
2001-06-29,5006820000
2001-07-02,5085174000
2001-07-03,5097540000
2001-07-05,5122272000
2001-07-06,5050824000
2001-07-09,2952726000
2001-07-10,2919750000
2001-07-11,2940360000
2001-07-12,3058524000
2001-07-13,3077760000
2001-07-16,3091500000
2001-07-17,3113484000
2001-07-18,3143712000
2001-07-19,3077760000
2001-07-20,3158826000
2001-07-23,3187680000
2001-07-24,3154704000
2001-07-25,3136842000
2001-07-26,3187680000
2001-07-27,3161574000
2001-07-30,3201420000
2001-07-31,3250884000
2001-08-01,3256380000
2001-08-02,3259128000
2001-08-03,3274242000
2001-08-06,3287982000
2001-08-07,3322332000
2001-08-08,3338820000
2001-08-09,3428130000
2001-08-10,3433626000
2001-08-13,3382788000
2001-08-14,3371796000
2001-08-15,3433626000
2001-08-16,3524310000
2001-08-17,3535302000
2001-08-20,3634230000
2001-08-21,3518814000
2001-08-22,3569652000
2001-08-23,3591636000
2001-08-24,3609498000
2001-08-27,3709800000
2001-08-28,3634230000
2001-08-29,3668580000
2001-08-30,3705678000
2001-08-31,3576522000
2001-09-04,3500952000
2001-09-05,3480342000
2001-09-06,3347064000
2001-09-07,3267372000
2001-09-10,3246762000
2001-09-17,3077760000
2001-09-18,3098370000
2001-09-19,3011808000
2001-09-20,2900514000
2001-09-21,2812578000
2001-09-24,2995320000
2001-09-25,3026922000
2001-09-26,2981580000
2001-09-27,2995320000
2001-09-28,3009060000
2001-10-01,2973520000
2001-10-02,2993980000
2001-10-03,3060816000
2001-10-04,3103100000
2001-10-05,3129016000
2001-10-08,3133108000
2001-10-09,3122196000
2001-10-10,3178120000
2001-10-11,3270872000
2001-10-12,3276328000
2001-10-15,3210856000
2001-10-16,3216312000
2001-10-17,3157660000
2001-10-18,3137200000
2001-10-19,3184940000
2001-10-22,3225860000
2001-10-23,3270872000
2001-10-24,3216312000
2001-10-25,3191760000
2001-10-26,3157660000
2001-10-29,3123560000
2001-10-30,3032172000
2001-10-31,3049904000
2001-11-01,3111284000
2001-11-02,3109920000
2001-11-05,3179484000
2001-11-06,3232680000
2001-11-07,3224496000
2001-11-08,3191760000
2001-11-09,3191760000
2001-11-12,3197216000
2001-11-13,3266780000
2001-11-14,3354076000
2001-11-15,3348620000
2001-11-16,3340436000
2001-11-19,3349984000
2001-11-20,3354076000
2001-11-21,3373172000
2001-11-23,3410000000
2001-11-26,3440008000
2001-11-27,3401816000
2001-11-28,3362260000
2001-11-29,3396360000
2001-11-30,3394996000
2001-12-03,3354076000
2001-12-04,3373172000
2001-12-05,3333616000
2001-12-06,3340436000
2001-12-07,3334980000
2001-12-10,3273600000
2001-12-11,3205400000
2001-12-12,3202672000
2001-12-13,3194488000
2001-12-14,3164480000
2001-12-17,3150840000
2001-12-18,3178120000
2001-12-19,3154932000
2001-12-20,3041720000
2001-12-21,3055360000
2001-12-24,3142656000
2001-12-26,3152204000
2001-12-27,3284512000
2001-12-28,3333616000
2001-12-31,3294060000
2002-01-02,3315884000
2002-01-03,3273600000
2002-01-04,3307700000
2002-01-07,3276328000
2002-01-08,3329524000
2002-01-09,3279056000
2002-01-10,3294060000
2002-01-11,3249048000
2002-01-14,3183576000
2002-01-15,3190396000
2002-01-16,3139928000
2002-01-17,3142656000
2002-01-18,3118104000
2002-01-22,3145384000
2002-01-23,3167208000
2002-01-24,3191760000
2002-01-25,3242228000
2002-01-28,3304972000
2002-01-29,3300880000
2002-01-30,3324068000
2002-01-31,3434552000
2002-02-01,3472744000
2002-02-04,3476836000
2002-02-05,3478200000
2002-02-06,3520484000
2002-02-07,3491840000
2002-02-08,3561404000
2002-02-11,3636424000
2002-02-12,3624148000
2002-02-13,3641880000
2002-02-14,3680072000
2002-02-15,3705988000
2002-02-19,3669160000
2002-02-20,3682800000
2002-02-21,3690984000
2002-02-22,3704624000
2002-02-25,3809652000
2002-02-26,3996520000
2002-02-27,4111096000
2002-02-28,4092000000
2002-03-01,4072904000
2002-03-04,4087908000
2002-03-05,4083816000
2002-03-06,4213396000
2002-03-07,4109732000
2002-03-08,3984244000
2002-03-11,3969240000
2002-03-12,3940596000
2002-03-13,3906496000
2002-03-14,3954236000
2002-03-15,3980152000
2002-03-18,4004704000
2002-03-19,4042896000
2002-03-20,4016980000
2002-03-21,4055172000
2002-03-22,4023800000
2002-03-25,3932412000
2002-03-26,3988336000
2002-03-27,4079724000
2002-03-28,4078360000
2002-04-01,3966150000
2002-04-02,4001770000
2002-04-03,4042870000
2002-04-04,3904500000
2002-04-05,3934640000
2002-04-08,3938750000
2002-04-09,3918200000
2002-04-10,3970260000
2002-04-11,3870250000
2002-04-12,3856550000
2002-04-15,3908610000
2002-04-16,3955190000
2002-04-17,3889430000
2002-04-18,3874360000
2002-04-19,3877100000
2002-04-22,3823670000
2002-04-23,3830520000
2002-04-24,3831890000
2002-04-25,3848330000
2002-04-26,3822300000
2002-04-29,3775720000
2002-04-30,3742840000
2002-05-01,3831890000
2002-05-02,3870250000
2002-05-03,3777090000
2002-05-06,3768870000
2002-05-07,3929160000
2002-05-08,4092190000
2002-05-09,4022320000
2002-05-10,3914090000
2002-05-13,4000400000
2002-05-14,4099040000
2002-05-15,4088080000
2002-05-16,4067530000
2002-05-17,4023690000
2002-05-20,3948340000
2002-05-21,3909980000
2002-05-22,3919570000
2002-05-23,3979850000
2002-05-24,3925050000
2002-05-28,3903130000
2002-05-29,3926420000
2002-05-30,3822300000
2002-05-31,3785310000
2002-06-03,3782570000
2002-06-04,3631870000
2002-06-05,3853810000
2002-06-06,3853810000
2002-06-07,3919570000
2002-06-10,3952450000
2002-06-11,3920940000
2002-06-12,3853810000
2002-06-13,3781200000
2002-06-14,3722290000
2002-06-17,3711330000
2002-06-18,3685300000
2002-06-19,3651050000
2002-06-20,3622280000
2002-06-21,3546930000
2002-06-24,3596250000
2002-06-25,3544190000
2002-06-26,3601730000
2002-06-27,3651050000
2002-06-28,3699000000
2002-07-01,3585042000
2002-07-02,3485835000
2002-07-03,3499425000
2002-07-05,3621735000
2002-07-08,3621735000
2002-07-09,3533400000
2002-07-10,3438270000
2002-07-11,3451860000
2002-07-12,3438270000
2002-07-15,3398859000
2002-07-16,3268395000
2002-07-17,3371679000
2002-07-18,3050955000
2002-07-19,2987082000
2002-07-22,2742462000
2002-07-23,2690820000
2002-07-24,2731590000
2002-07-25,2829438000
2002-07-26,2803617000
2002-07-29,3021057000
2002-07-30,2943594000
2002-07-31,2881080000
2002-08-01,2856618000
2002-08-02,2769642000
2002-08-05,2664999000
2002-08-06,2757411000
2002-08-07,2792745000
2002-08-08,2883798000
2002-08-09,2847105000
2002-08-12,2825361000
2002-08-13,2790027000
2002-08-14,2818566000
2002-08-15,2906901000
2002-08-16,2894670000
2002-08-19,2963979000
2002-08-20,2963979000
2002-08-21,3129777000
2002-08-22,3209958000
2002-08-23,3146085000
2002-08-26,3182778000
2002-08-27,3139290000
2002-08-28,3086289000
2002-08-29,3093084000
2002-08-30,3163752000
2002-09-03,3080853000
2002-09-04,3057750000
2002-09-05,2969415000
2002-09-06,3015621000
2002-09-09,3061827000
2002-09-10,3189573000
2002-09-11,3193650000
2002-09-12,3150162000
2002-09-13,3195009000
2002-09-16,3241215000
2002-09-17,3193650000
2002-09-18,3188214000
2002-09-19,3022416000
2002-09-20,3084930000
2002-09-23,3091725000
2002-09-24,2969415000
2002-09-25,3010185000
2002-09-26,3068622000
2002-09-27,3045519000
2002-09-30,2943596000
2002-10-01,3099306000
2002-10-02,2976092000
2002-10-03,2951720000
2002-10-04,2890790000
2002-10-07,2778408000
2002-10-08,2869126000
2002-10-09,2789240000
2002-10-10,2957136000
2002-10-11,3073580000
2002-10-14,3122324000
2002-10-15,3298344000
2002-10-16,3184608000
2002-10-17,3443222000
2002-10-18,3217104000
2002-10-21,3222520000
2002-10-22,3307822000
2002-10-23,3299698000
2002-10-24,3214396000
2002-10-25,3272618000
2002-10-28,3222520000
2002-10-29,3180546000
2002-10-30,3210334000
2002-10-31,3190024000
2002-11-01,3233352000
2002-11-04,3202210000
2002-11-05,3242830000
2002-11-06,3401248000
2002-11-07,3246892000
2002-11-08,3171068000
2002-11-11,3133156000
2002-11-12,3169714000
2002-11-13,3157528000
2002-11-14,3290220000
2002-11-15,3336256000
2002-11-18,3291574000
2002-11-19,3273972000
2002-11-20,3290220000
2002-11-21,3292928000
2002-11-22,3397186000
2002-11-25,3336256000
2002-11-26,3242830000
2002-11-27,3257724000
2002-11-29,3290220000
2002-12-02,3230644000
2002-12-03,3181900000
2002-12-04,3265848000
2002-12-05,3180546000
2002-12-06,3215750000
2002-12-09,3114200000
2002-12-10,3167006000
2002-12-11,3118262000
2002-12-12,3154820000
2002-12-13,3049208000
2002-12-16,3104722000
2002-12-17,3069518000
2002-12-18,2965260000
2002-12-19,3057332000
2002-12-20,3138572000
2002-12-23,3148050000
2002-12-24,3112846000
2002-12-26,3116908000
2002-12-27,3058686000
2002-12-30,3081704000
2002-12-31,3133156000
2003-01-02,3241476000
2003-01-03,3207626000
2003-01-06,3295636000
2003-01-07,3236060000
2003-01-08,3139926000
2003-01-09,3185962000
2003-01-10,3214396000
2003-01-13,3242830000
2003-01-14,3200856000
2003-01-15,3096598000
2003-01-16,3118262000
2003-01-17,3038376000
2003-01-21,2977446000
2003-01-22,2901622000
2003-01-23,2921932000
2003-01-24,2863710000
2003-01-27,2858294000
2003-01-28,2894852000
2003-01-29,2858294000
2003-01-30,2844754000
2003-01-31,2898914000
2003-02-03,2917870000
2003-02-04,2859648000
2003-02-05,2863710000
2003-02-06,2814966000
2003-02-07,2791948000
2003-02-10,2766222000
2003-02-11,2706646000
2003-02-12,2668734000
2003-02-13,2626760000
2003-02-14,2680920000
2003-02-18,2690398000
2003-02-19,2655194000
2003-02-20,2611866000
2003-02-21,2598326000
2003-02-24,2517086000
2003-02-25,2588848000
2003-02-26,2563122000
2003-02-27,2621344000
2003-02-28,2596972000
2003-03-03,2666026000
2003-03-04,2606450000
2003-03-05,2591556000
2003-03-06,2571246000
2003-03-07,2588848000
2003-03-10,2487298000
2003-03-11,2469696000
2003-03-12,2465634000
2003-03-13,2484590000
2003-03-14,2538750000
2003-03-17,2614574000
2003-03-18,2645716000
2003-03-19,2667380000
2003-03-20,2701230000
2003-03-21,2858294000
2003-03-24,2713416000
2003-03-25,2783824000
2003-03-26,2779762000
2003-03-27,2786532000
2003-03-28,2745912000
2003-03-31,2696651000
2003-04-01,2753309000
2003-04-02,2773544000
2003-04-03,2724980000
2003-04-04,2774893000
2003-04-07,2777591000
2003-04-08,2720933000
2003-04-09,2638644000
2003-04-10,2676416000
2003-04-11,2661577000
2003-04-14,2726329000
2003-04-15,2819410000
2003-04-16,2815363000
2003-04-17,2834249000
2003-04-21,2784336000
2003-04-22,2873370000
2003-04-23,2866625000
2003-04-24,2847739000
2003-04-25,3023109000
2003-04-28,3156660000
2003-04-29,3131029000
2003-04-30,3128331000
2003-05-01,3105398000
2003-05-02,3143170000
2003-05-05,3118888000
2003-05-06,3178244000
2003-05-07,3097304000
2003-05-08,3112143000
2003-05-09,3176895000
2003-05-12,3228157000
2003-05-13,3198479000
2003-05-14,3162056000
2003-05-15,3225459000
2003-05-16,3228157000
2003-05-19,3166103000
2003-05-20,3179593000
2003-05-21,3184989000
2003-05-22,3197130000
2003-05-23,3201177000
2003-05-27,3295607000
2003-05-28,3298305000
2003-05-29,3280768000
2003-05-30,3415668000
2003-06-02,3449393000
2003-06-03,3475024000
2003-06-04,3569454000
2003-06-05,3560011000
2003-06-06,3555964000
2003-06-09,3485816000
2003-06-10,3541125000
2003-06-11,3658488000
2003-06-12,3662535000
2003-06-13,3596434000
2003-06-16,3703005000
2003-06-17,3673327000
2003-06-18,3666582000
2003-06-19,3549219000
2003-06-20,3574850000
2003-06-23,3466930000
2003-06-24,3470977000
2003-06-25,3411621000
2003-06-26,3496608000
2003-06-27,3507400000
2003-06-30,3507400000
2003-07-01,3547870000
2003-07-02,3560011000
2003-07-03,3507400000
2003-07-07,3547870000
2003-07-08,3574850000
2003-07-09,3541125000
2003-07-10,3507400000
2003-07-11,3535729000
2003-07-14,3546521000
2003-07-15,3597783000
2003-07-16,3520890000
2003-07-17,3352265000
2003-07-18,3364406000
2003-07-21,3240298000
2003-07-22,3233553000
2003-07-23,3237600000
2003-07-24,3180942000
2003-07-25,3218714000
2003-07-28,3179593000
2003-07-29,3202526000
2003-07-30,3176890000
2003-07-31,3132505000
2003-08-01,3067945000
2003-08-04,3046425000
2003-08-05,2948240000
2003-08-06,3020870000
2003-08-07,3059875000
2003-08-08,3084085000
2003-08-11,3023560000
2003-08-12,3038355000
2003-08-13,3028940000
2003-08-14,3038355000
2003-08-15,3007420000
2003-08-18,3062565000
2003-08-19,3066600000
2003-08-20,3084085000
2003-08-21,3119055000
2003-08-22,3078705000
2003-08-25,3050460000
2003-08-26,3045080000
2003-08-27,3057185000
2003-08-28,3069290000
2003-08-29,3085430000
2003-09-02,3127125000
2003-09-03,3162095000
2003-09-04,3143265000
2003-09-05,3100225000
2003-09-08,3085430000
2003-09-09,3043735000
2003-09-10,2945550000
2003-09-11,2989935000
2003-09-12,2996660000
2003-09-15,2972450000
2003-09-16,3028940000
2003-09-17,3094845000
2003-09-18,3108295000
2003-09-19,3113675000
2003-09-22,3104260000
2003-09-23,3171510000
2003-09-24,3133850000
2003-09-25,3051805000
2003-09-26,2984555000
2003-09-29,3059875000
2003-09-30,2968591000
2003-10-01,3013913000
2003-10-02,3000583000
2003-10-03,3008581000
2003-10-06,3005915000
2003-10-07,3060568000
2003-10-08,3005915000
2003-10-09,2999250000
2003-10-10,2999250000
2003-10-13,3028576000
2003-10-14,3043239000
2003-10-15,3029909000
2003-10-16,3188536000
2003-10-17,3157877000
2003-10-20,3165875000
2003-10-21,3145880000
2003-10-22,3099225000
2003-10-23,3104557000
2003-10-24,3084562000
2003-10-27,3156544000
2003-10-28,3185870000
2003-10-29,3209864000
2003-10-30,3201866000
2003-10-31,3257852000
2003-11-03,3232525000
2003-11-04,3201866000
2003-11-05,3225860000
2003-11-06,3249854000
2003-11-07,3263184000
2003-11-10,3232525000
2003-11-11,3228526000
2003-11-12,3299175000
2003-11-13,3256519000
2003-11-14,3217862000
2003-11-17,3165875000
2003-11-18,3145880000
2003-11-19,3176539000
2003-11-20,3113888000
2003-11-21,3133883000
2003-11-24,3157877000
2003-11-25,3171207000
2003-11-26,3163209000
2003-11-28,3149879000
2003-12-01,3229859000
2003-12-02,3239190000
2003-12-03,3204532000
2003-12-04,3208531000
2003-12-05,3199200000
2003-12-08,3223194000
2003-12-09,3205865000
2003-12-10,3203199000
2003-12-11,3208531000
2003-12-12,3201866000
2003-12-15,3205865000
2003-12-16,3200533000
2003-12-17,3212530000
2003-12-18,3272515000
2003-12-19,3181871000
2003-12-22,3227193000
2003-12-23,3225860000
2003-12-24,3204532000
2003-12-26,3239190000
2003-12-29,3236524000
2003-12-30,3224527000
2003-12-31,3256050000
2004-01-02,3185613000
2004-01-05,3216180000
2004-01-06,3254721000
2004-01-07,3194916000
2004-01-08,3201561000
2004-01-09,3189600000
2004-01-12,3192258000
2004-01-13,3194916000
2004-01-14,3222825000
2004-01-15,3220167000
2004-01-16,3188271000
2004-01-20,3210864000
2004-01-21,3222825000
2004-01-22,3387621000
2004-01-23,3489954000
2004-01-26,3568365000
2004-01-27,3569694000
2004-01-28,3438123000
2004-01-29,3412872000
2004-01-30,3456729000
2004-02-02,3462045000
2004-02-03,3384963000
2004-02-04,3388950000
2004-02-05,3468690000
2004-02-06,3468690000
2004-02-09,3476664000
2004-02-10,3521850000
2004-02-11,3529824000
2004-02-12,3551088000
2004-02-13,3553746000
2004-02-17,3586971000
2004-02-18,3588300000
2004-02-19,3517863000
2004-02-20,3511218000
2004-02-23,3448755000
2004-02-24,3507231000
2004-02-25,3464703000
2004-02-26,3464703000
2004-02-27,3483309000
2004-03-01,3501915000
2004-03-02,3492612000
2004-03-03,3519192000
2004-03-04,3548430000
2004-03-05,3577668000
2004-03-08,3559062000
2004-03-09,3571023000
2004-03-10,3513876000
2004-03-11,3442110000
2004-03-12,3431478000
2004-03-15,3369015000
2004-03-16,3365028000
2004-03-17,3435465000
2004-03-18,3474006000
2004-03-19,3466032000
2004-03-22,3395595000
2004-03-23,3384963000
2004-03-24,3402240000
2004-03-25,3402240000
2004-03-26,3359712000
2004-03-29,3439452000
2004-03-30,3404898000
2004-03-31,3405658000
2004-04-01,3424124000
2004-04-02,3461056000
2004-04-05,3529644000
2004-04-06,3574490000
2004-04-07,3587680000
2004-04-08,3573171000
2004-04-12,3579766000
2004-04-13,3556024000
2004-04-14,3495350000
2004-04-15,3492712000
2004-04-16,3491393000
2004-04-19,3449185000
2004-04-20,3358174000
2004-04-21,3412253000
2004-04-22,3426762000
2004-04-23,3397744000
2004-04-26,3360812000
2004-04-27,3321242000
2004-04-28,3255292000
2004-04-29,3213084000
2004-04-30,3232869000
2004-05-03,3317285000
2004-05-04,3257930000
2004-05-05,3250016000
2004-05-06,3259249000
2004-05-07,3198575000
2004-05-10,3199894000
2004-05-11,3215722000
2004-05-12,3222317000
2004-05-13,3322561000
2004-05-14,3296181000
2004-05-17,3240783000
2004-05-18,3273758000
2004-05-19,3227593000
2004-05-20,3227593000
2004-05-21,3191980000
2004-05-24,3173514000
2004-05-25,3185385000
2004-05-26,3246059000
2004-05-27,3226274000
2004-05-28,3232869000
2004-06-01,3193299000
2004-06-02,3230231000
2004-06-03,3268482000
2004-06-04,3251335000
2004-06-07,3292224000
2004-06-08,3335751000
2004-06-09,3267163000
2004-06-10,3289586000
2004-06-14,3290905000
2004-06-15,3344984000
2004-06-16,3351579000
2004-06-17,3341027000
2004-06-18,3294862000
2004-06-21,3289586000
2004-06-22,3276396000
2004-06-23,3312009000
2004-06-24,3294862000
2004-06-25,3334432000
2004-06-28,3256611000
2004-06-29,3263206000
2004-06-30,3234825000
2004-07-01,3177317000
2004-07-02,3145949000
2004-07-06,3128958000
2004-07-07,3126344000
2004-07-08,3081906000
2004-07-09,3038775000
2004-07-12,3046617000
2004-07-13,3083213000
2004-07-14,3068836000
2004-07-15,3104125000
2004-07-16,3059687000
2004-07-19,3040082000
2004-07-20,3136800000
2004-07-21,3123730000
2004-07-22,3136800000
2004-07-23,3127651000
2004-07-26,3153791000
2004-07-27,3156405000
2004-07-28,3176010000
2004-07-29,3176010000
2004-07-30,3152484000
2004-08-02,3156405000
2004-08-03,3111967000
2004-08-04,3190387000
2004-08-05,3138107000
2004-08-06,3098897000
2004-08-09,3108046000
2004-08-10,3128958000
2004-08-11,3148563000
2004-08-12,3110660000
2004-08-13,3080599000
2004-08-16,3178624000
2004-08-17,3194308000
2004-08-18,3229597000
2004-08-19,3243974000
2004-08-20,3280570000
2004-08-23,3259658000
2004-08-24,3288412000
