,MCO
2013-11-25,15963206999
2013-11-26,15909631999
2013-11-27,15907489000
2013-11-29,15993208999
2013-12-02,16014639000
2013-12-03,15813197000
2013-12-04,15691046000
2013-12-05,15513177000
2013-12-06,15841056000
2013-12-09,15733906000
2013-12-10,15663187000
2013-12-11,15489604000
2013-12-12,15367452999
2013-12-13,15393169000
2013-12-16,15841056000
2013-12-17,15778908999
2013-12-18,16098216000
2013-12-19,15901060000
2013-12-20,16565390000
2013-12-23,16552531999
2013-12-24,16591106000
2013-12-26,16646824000
2013-12-27,16595392000
2013-12-30,16771118000
2013-12-31,16792580000
2014-01-02,16546479999
2014-01-03,16655620000
2014-01-06,16655620000
2014-01-07,16668460000
2014-01-08,16323920000
2014-01-09,16383840000
2014-01-10,16424500000
2014-01-13,16067120000
2014-01-14,16270420000
2014-01-15,16362439999
2014-01-16,16285399999
2014-01-17,16210500000
2014-01-21,16311080000
2014-01-22,16390260000
2014-01-23,16150580000
2014-01-24,15615580000
2014-01-27,15765380000
2014-01-28,15985800000
2014-01-29,15684060000
2014-01-30,16086380000
2014-01-31,15960120000
2014-02-03,15547100000
2014-02-04,16022180000
2014-02-05,15953700000
2014-02-06,16428780000
2014-02-07,17124280000
2014-02-10,16978760000
2014-02-11,17013000000
2014-02-12,17030120000
2014-02-13,17002300000
2014-02-14,17019420000
2014-02-18,16995880000
2014-02-19,16950939999
2014-02-20,16891020000
2014-02-21,16863200000
2014-02-24,16854640000
2014-02-25,16766899999
2014-02-26,16884600000
2014-02-27,16882460000
2014-02-28,16906000000
2014-03-03,16833240000
2014-03-04,17363960000
2014-03-05,17550140000
2014-03-06,17729900000
2014-03-07,17714920000
2014-03-10,17768420000
2014-03-11,17800520000
2014-03-12,17886120000
2014-03-13,17004439999
2014-03-14,17267660000
2014-03-17,17479520000
2014-03-18,17537300000
2014-03-19,17479520000
2014-03-20,17319020000
2014-03-21,17353260000
2014-03-24,17182060000
2014-03-25,17064359999
2014-03-26,16837520000
2014-03-27,16640640000
2014-03-28,16599979999
2014-03-31,16815839999
2014-04-01,17129600000
2014-04-02,17019360000
2014-04-03,17000280000
2014-04-04,16879440000
2014-04-07,16529640000
2014-04-08,16605960000
2014-04-09,16892160000
2014-04-10,16239199999
2014-04-11,15791879999
2014-04-14,16073839999
2014-04-15,16008120000
2014-04-16,16461800000
2014-04-17,16716199999
2014-04-21,16716199999
2014-04-22,16892160000
2014-04-23,16934559999
2014-04-24,16885800000
2014-04-25,16775559999
2014-04-28,16610199999
2014-04-29,16620800000
2014-04-30,16642000000
2014-05-01,16591120000
2014-05-02,16658960000
2014-05-05,16904879999
2014-05-06,17239840000
2014-05-07,17379760000
2014-05-08,17345840000
2014-05-09,17553600000
2014-05-12,17778320000
2014-05-13,17646880000
2014-05-14,17612960000
2014-05-15,17186840000
2014-05-16,17250440000
2014-05-19,17271640000
2014-05-20,17112640000
2014-05-21,17280120000
2014-05-22,17360680000
2014-05-23,17490000000
2014-05-27,18164160000
2014-05-28,18223520000
2014-05-29,18039080000
2014-05-30,18134480000
2014-06-02,18189600000
2014-06-03,18056040000
2014-06-04,18130240000
2014-06-05,18299840000
2014-06-06,18444000000
2014-06-09,18505480000
2014-06-10,18427040000
2014-06-11,18361320000
2014-06-12,18195960000
2014-06-13,18181120000
2014-06-16,18130240000
2014-06-17,18195960000
2014-06-18,18335880000
2014-06-19,18168400000
2014-06-20,18325280000
2014-06-23,18439760000
2014-06-24,18431280000
2014-06-25,18391000000
2014-06-26,18441880000
2014-06-27,18636920000
2014-06-30,18443664000
2014-07-01,18946520000
2014-07-02,18734016000
2014-07-03,18940208000
2014-07-07,18847632000
2014-07-08,18738224000
2014-07-09,18681416000
2014-07-10,18620400000
2014-07-11,18763472000
2014-07-14,18881296000
2014-07-15,18965456000
2014-07-16,18978080000
2014-07-17,18757160000
2014-07-18,19028576000
2014-07-21,19007536000
2014-07-22,19167440000
2014-07-23,19274744000
2014-07-24,19457792000
2014-07-25,19276848000
2014-07-28,19146400000
2014-07-29,18963352000
2014-07-30,18917064000
2014-07-31,18304800000
2014-08-01,18302696000
2014-08-04,18557280000
2014-08-05,18275344000
2014-08-06,18374232000
2014-08-07,18290072000
2014-08-08,18494160000
2014-08-11,18790824000
2014-08-12,18874984000
2014-08-13,19135880000
2014-08-14,19293680000
2014-08-15,19222144000
2014-08-18,19209520000
2014-08-19,19226352000
2014-08-20,19335760000
2014-08-21,19472520000
2014-08-22,19333656000
2014-08-25,19392568000
2014-08-26,19527224000
2014-08-27,19541952000
2014-08-28,19510392000
2014-08-29,19687128000
2014-09-02,19609280000
2014-09-03,19586136000
2014-09-04,19800744000
2014-09-05,20034288000
2014-09-08,20093200000
2014-09-09,19958544000
2014-09-10,20133176000
2014-09-11,20152112000
2014-09-12,19990104000
2014-09-15,19926984000
2014-09-16,20107928000
2014-09-17,20061640000
2014-09-18,20040600000
2014-09-19,19931192000
2014-09-22,19783912000
2014-09-23,19649256000
2014-09-24,19863864000
2014-09-25,19436752000
2014-09-26,19714480000
2014-09-29,19800744000
2014-09-30,19514250000
2014-10-01,19123965000
2014-10-02,19086795000
2014-10-03,19406870000
2014-10-06,19516315000
2014-10-07,19121900000
2014-10-08,19873560000
2014-10-09,19549355000
2014-10-10,19008325000
2014-10-13,18865840000
2014-10-14,19031040000
2014-10-15,18838995000
2014-10-16,18624235000
2014-10-17,18898880000
2014-10-20,18892685000
2014-10-21,19444040000
2014-10-22,19392415000
2014-10-23,19524575000
2014-10-24,20018110000
2014-10-27,19974745000
2014-10-28,20214285000
2014-10-29,20154400000
2014-10-30,20257650000
2014-10-31,20490995000
2014-11-03,20470345000
2014-11-04,20472410000
2014-11-05,20519905000
2014-11-06,20441435000
2014-11-07,20433175000
2014-11-10,20509580000
2014-11-11,20507515000
2014-11-12,20666520000
2014-11-13,20835850000
2014-11-14,20747055000
2014-11-17,20763575000
2014-11-18,21029960000
2014-11-19,20773900000
2014-11-20,20742925000
2014-11-21,20844110000
2014-11-24,20970075000
2014-11-25,20623155000
2014-11-26,20685105000
2014-11-28,20858565000
2014-12-01,20581855000
2014-12-02,20759445000
2014-12-03,20685105000
2014-12-04,20437305000
2014-12-05,20358835000
2014-12-08,20133750000
2014-12-09,19834325000
2014-12-10,19720750000
2014-12-11,19859105000
2014-12-12,19301555000
2014-12-15,19367635000
2014-12-16,19076470000
2014-12-17,19962355000
2014-12-18,20185375000
2014-12-19,20036695000
2014-12-22,20315470000
2014-12-23,20237000000
2014-12-24,20296885000
2014-12-26,20226675000
2014-12-29,20146140000
2014-12-30,19972680000
2014-12-31,19420687000
2015-01-02,19436903000
2015-01-05,19055827000
2015-01-06,18855154000
2015-01-07,19142988000
2015-01-08,19329472000
2015-01-09,19017314000
2015-01-12,18853127000
2015-01-13,19153123000
2015-01-14,19001098000
2015-01-15,18784209000
2015-01-16,19080151000
2015-01-20,19090286000
2015-01-21,18794344000
2015-01-22,19126772000
2015-01-23,19009206000
2015-01-26,19100421000
2015-01-27,18964612000
2015-01-28,18368674000
2015-01-29,18719345000
2015-01-30,18512591000
2015-02-02,18105164000
2015-02-03,18788263000
2015-02-04,18692994000
2015-02-05,18905829000
2015-02-06,19872708000
2015-02-09,19842303000
2015-02-10,20036895000
2015-02-11,19722710000
2015-02-12,19907167000
2015-02-13,19909194000
2015-02-17,19880816000
2015-02-18,19911221000
2015-02-19,19682170000
2015-02-20,19690278000
2015-02-23,19615279000
2015-02-24,19698386000
2015-02-25,19775412000
2015-02-26,19635549000
2015-02-27,19649738000
2015-03-02,19615279000
2015-03-03,19487578000
2015-03-04,19270689000
2015-03-05,19483524000
2015-03-06,19167312000
2015-03-09,19546361000
2015-03-10,19301094000
2015-03-11,19459200000
2015-03-12,19925410000
2015-03-13,19686224000
2015-03-16,19809871000
2015-03-17,20409863000
2015-03-18,20851749000
2015-03-19,20770669000
2015-03-20,21133502000
2015-03-23,20983504000
2015-03-24,20936883000
2015-03-25,20614590000
2015-03-26,20693643000
2015-03-27,20774723000
2015-03-30,21105124000
2015-03-31,20894940000
2015-04-01,21021759000
2015-04-02,21076110000
2015-04-06,21118383000
2015-04-07,21051954000
2015-04-08,21200916000
2015-04-09,21307605000
2015-04-10,21283449000
2015-04-13,21221046000
2015-04-14,21118383000
2015-04-15,21275397000
2015-04-16,21180786000
2015-04-17,21015720000
2015-04-20,21311631000
2015-04-21,21335787000
2015-04-22,21585399000
2015-04-23,21692088000
2015-04-24,21639750000
2015-04-27,21607542000
2015-04-28,21680010000
2015-04-29,21629685000
2015-04-30,21643776000
2015-05-01,21583386000
2015-05-04,21820920000
2015-05-05,21788712000
2015-05-06,21464619000
2015-05-07,21541113000
2015-05-08,21716244000
2015-05-11,21478710000
2015-05-12,21436437000
2015-05-13,21579360000
2015-05-14,21887349000
2015-05-15,22138974000
2015-05-18,22032285000
2015-05-19,22163130000
2015-05-20,22197351000
2015-05-21,22120857000
2015-05-22,22165143000
2015-05-26,21857154000
2015-05-27,21985986000
2015-05-28,21907479000
2015-05-29,21760530000
2015-06-01,21841050000
2015-06-02,21822933000
2015-06-03,21979947000
2015-06-04,21669945000
2015-06-05,21569295000
2015-06-08,21251241000
2015-06-09,21339813000
2015-06-10,21645789000
2015-06-11,21891375000
2015-06-12,21883323000
2015-06-15,21730335000
2015-06-16,21746439000
2015-06-17,21824946000
2015-06-18,22143000000
2015-06-19,22155078000
2015-06-22,22308066000
2015-06-23,22257741000
2015-06-24,22132935000
2015-06-25,21990012000
2015-06-26,22253715000
2015-06-29,21573321000
2015-06-30,21527224000
2015-07-01,21732606000
2015-07-02,21676774000
2015-07-06,21624930000
2015-07-07,21826324000
2015-07-08,21549158000
2015-07-09,21610972000
2015-07-10,22029712000
2015-07-13,22169292000
2015-07-14,22352740000
2015-07-15,22398602000
2015-07-16,22482350000
2015-07-17,22480356000
2015-07-20,22512260000
2015-07-21,22394614000
2015-07-22,22406578000
2015-07-23,22284944000
2015-07-24,22296908000
2015-07-27,21997808000
2015-07-28,21884150000
2015-07-29,21999802000
2015-07-30,22239082000
2015-07-31,22019742000
2015-08-03,22057628000
2015-08-04,22171286000
2015-08-05,22292920000
2015-08-06,21995814000
2015-08-07,21896114000
2015-08-10,22266998000
2015-08-11,22041676000
2015-08-12,21820342000
2015-08-13,21969892000
2015-08-14,22095514000
2015-08-17,22189232000
2015-08-18,22129412000
2015-08-19,22053640000
2015-08-20,21449458000
2015-08-21,20663822000
2015-08-24,19834318000
2015-08-25,19728636000
2015-08-26,20442488000
2015-08-27,20851258000
2015-08-28,20815366000
2015-08-31,20400614000
2015-09-01,19738606000
2015-09-02,20051664000
2015-09-03,20127436000
2015-09-04,19780480000
2015-09-08,20221154000
2015-09-09,19973898000
2015-09-10,20103508000
2015-09-11,20251064000
2015-09-14,20123448000
2015-09-15,20424542000
2015-09-16,20518260000
2015-09-17,20400614000
2015-09-18,20089550000
2015-09-21,20294932000
2015-09-22,20065622000
2015-09-23,20163328000
2015-09-24,19928036000
2015-09-25,20023748000
2015-09-28,19319866000
2015-09-29,19447482000
2015-09-30,19345400000
2015-10-01,19205530000
2015-10-02,19512850000
2015-10-05,19912760000
2015-10-06,19522700000
2015-10-07,19589680000
2015-10-08,19380860000
2015-10-09,19479360000
2015-10-12,19510880000
2015-10-13,19323730000
2015-10-14,19233110000
2015-10-15,19707880000
2015-10-16,19814260000
2015-10-19,19682270000
2015-10-20,19729550000
2015-10-21,19252810000
2015-10-22,19506940000
2015-10-23,19798500000
2015-10-26,19891090000
2015-10-27,19583770000
2015-10-28,19776830000
2015-10-29,20001410000
2015-10-30,18943520000
2015-11-02,19000650000
2015-11-03,19542400000
2015-11-04,19627110000
2015-11-05,20015200000
2015-11-06,20202350000
2015-11-09,19774860000
2015-11-10,19719700000
2015-11-11,19843810000
2015-11-12,19581800000
2015-11-13,19089300000
2015-11-16,19323730000
2015-11-17,19936400000
2015-11-18,20330400000
2015-11-19,20375710000
2015-11-20,20554980000
2015-11-23,20521490000
2015-11-24,20387530000
2015-11-25,20267360000
2015-11-27,20446630000
2015-11-30,20314640000
2015-12-01,20377680000
2015-12-02,20271300000
2015-12-03,19967920000
2015-12-04,20491940000
2015-12-07,20497850000
2015-12-08,19993530000
2015-12-09,19569980000
2015-12-10,19607410000
2015-12-11,18858810000
2015-12-14,19065660000
2015-12-15,19436020000
2015-12-16,19566040000
2015-12-17,19282360000
2015-12-18,19199620000
2015-12-21,19544370000
2015-12-22,19508910000
2015-12-23,19670450000
2015-12-24,19721670000
2015-12-28,19830020000
2015-12-29,20007320000
2015-12-30,19918670000
2015-12-31,19566300000
2016-01-04,18957900000
2016-01-05,19221150000
2016-01-06,18877950000
2016-01-07,18080400000
2016-01-08,17565600000
2016-01-11,17717700000
2016-01-12,17778150000
2016-01-13,16986450000
2016-01-14,17183400000
2016-01-15,16768049999
2016-01-19,16853850000
2016-01-20,16795350000
2016-01-21,16731000000
2016-01-22,17241900000
2016-01-25,16916250000
2016-01-26,17224350000
2016-01-27,17161950000
2016-01-28,16990350000
2016-01-29,17382300000
2016-02-01,17161950000
2016-02-02,16697850000
2016-02-03,16690050000
2016-02-04,16986450000
2016-02-05,16321500000
2016-02-08,15479100000
2016-02-09,15605850000
2016-02-10,15613649999
2016-02-11,15297750000
2016-02-12,16050450000
2016-02-16,16325400000
2016-02-17,16715400000
2016-02-18,16717350000
2016-02-19,16703700000
2016-02-22,17183400000
2016-02-23,16955250000
2016-02-24,16896750000
2016-02-25,17284800000
2016-02-26,17277000000
2016-02-29,17316000000
2016-03-01,17850300000
2016-03-02,17998500000
2016-03-03,18497700000
2016-03-04,18603000000
2016-03-07,18419700000
2016-03-08,18092100000
2016-03-09,18146700000
2016-03-10,18160350000
2016-03-11,18427500000
2016-03-14,18267600000
2016-03-15,18252000000
2016-03-16,18470400000
2016-03-17,19012500000
2016-03-18,18926700000
2016-03-21,18708300000
2016-03-22,18702450000
2016-03-23,18380700000
2016-03-24,18125250000
2016-03-28,18131100000
2016-03-29,18626400000
2016-03-30,18692700000
2016-03-31,18674704000
2016-04-01,18868104000
2016-04-04,18614750000
2016-04-05,18135118000
2016-04-06,18264696000
2016-04-07,17959124000
2016-04-08,18046154000
2016-04-11,18173798000
2016-04-12,18434888000
2016-04-13,18945464000
2016-04-14,18951266000
2016-04-15,18912586000
2016-04-18,19076976000
2016-04-19,19260706000
2016-04-20,19488918000
2016-04-21,19268442000
2016-04-22,19104052000
2016-04-25,19123392000
2016-04-26,19280046000
2016-04-27,19301320000
2016-04-28,19165940000
2016-04-29,18512248000
2016-05-02,18568334000
2016-05-03,18289838000
2016-05-04,18115778000
2016-05-05,18042286000
2016-05-06,18268564000
2016-05-09,18307244000
2016-05-10,18622486000
2016-05-11,18353660000
2016-05-12,18322716000
2016-05-13,18144788000
2016-05-16,18328518000
2016-05-17,18121580000
2016-05-18,18210544000
2016-05-19,17999738000
2016-05-20,18146722000
2016-05-23,18123514000
2016-05-24,18914520000
2016-05-25,18976408000
2016-05-26,18868104000
2016-05-27,19094382000
2016-05-31,19076976000
2016-06-01,19119524000
2016-06-02,19260706000
2016-06-03,19100184000
2016-06-06,19533400000
2016-06-07,19376746000
2016-06-08,19546938000
2016-06-09,19546938000
2016-06-10,19231696000
2016-06-13,19015088000
2016-06-14,18999616000
2016-06-15,19020890000
2016-06-16,18753998000
2016-06-17,18699846000
2016-06-20,19078910000
2016-06-21,19044098000
2016-06-22,19003484000
2016-06-23,19668780000
2016-06-24,18113844000
2016-06-27,16995992000
2016-06-28,17231940000
2016-06-29,17711572000
2016-06-30,17964207000
2016-07-01,18035136000
2016-07-05,17747586000
2016-07-06,17822349000
2016-07-07,18063891000
2016-07-08,18543141000
2016-07-11,18757845000
2016-07-12,19202589000
2016-07-13,19499724000
2016-07-14,19747017000
2016-07-15,19810278000
2016-07-18,19929132000
2016-07-19,19858203000
2016-07-20,19980891000
2016-07-21,19996227000
2016-07-22,20184093000
2016-07-25,20262690000
2016-07-26,20356623000
2016-07-27,20151504000
2016-07-28,20354706000
2016-07-29,20322117000
2016-08-01,20180259000
2016-08-02,19973223000
2016-08-03,20049903000
2016-08-04,19919547000
2016-08-05,20138085000
2016-08-08,20032650000
2016-08-09,19982808000
2016-08-10,19881207000
2016-08-11,20034567000
2016-08-12,19833282000
2016-08-15,20141919000
2016-08-16,19957887000
2016-08-17,19965555000
2016-08-18,19980891000
2016-08-19,20047986000
2016-08-22,20032650000
2016-08-23,20249271000
2016-08-24,20235852000
2016-08-25,20262690000
2016-08-26,20362374000
2016-08-29,20542572000
2016-08-30,20749608000
2016-08-31,20835873000
2016-09-01,20809035000
2016-09-02,20977731000
2016-09-06,21104253000
2016-09-07,21115755000
2016-09-08,21075498000
2016-09-09,20439054000
2016-09-12,20820537000
2016-09-13,20573244000
2016-09-14,20573244000
2016-09-15,20837790000
2016-09-16,20795616000
2016-09-19,20795616000
2016-09-20,20694015000
2016-09-21,20983482000
2016-09-22,21117672000
2016-09-23,20947059000
2016-09-26,20893383000
2016-09-27,21085083000
2016-09-28,21004569000
2016-09-29,20655675000
2016-09-30,20659824000
2016-10-03,20850624000
2016-10-04,20678904000
2016-10-05,20699892000
2016-10-06,20770488000
2016-10-07,20656008000
2016-10-10,20825820000
2016-10-11,20526264000
2016-10-12,20656008000
2016-10-13,20341188000
2016-10-14,20430864000
2016-10-17,20358360000
2016-10-18,20568240000
2016-10-19,20682720000
2016-10-20,20623572000
2016-10-21,19507392000
2016-10-24,19621872000
2016-10-25,19608516000
2016-10-26,19486404000
2016-10-27,19492128000
2016-10-28,19303236000
2016-10-31,19179216000
2016-11-01,18896832000
2016-11-02,18690768000
2016-11-03,18709848000
2016-11-04,18623988000
2016-11-07,18999864000
2016-11-08,19018944000
2016-11-09,19207836000
2016-11-10,19131516000
2016-11-11,19163952000
2016-11-14,19091448000
2016-11-15,18944532000
2016-11-16,18828144000
2016-11-17,19308960000
2016-11-18,19186848000
2016-11-21,19295604000
2016-11-22,19396728000
2016-11-23,19244088000
2016-11-25,19274616000
2016-11-28,19249812000
2016-11-29,19287972000
2016-11-30,19175400000
2016-12-01,18555300000
2016-12-02,18625896000
2016-12-05,18475164000
2016-12-06,18490428000
2016-12-07,18679320000
2016-12-08,18711756000
2016-12-09,19036116000
2016-12-12,18749916000
2016-12-13,18984600000
2016-12-14,18593460000
2016-12-15,18461808000
2016-12-16,18406476000
2016-12-19,18301536000
2016-12-20,18459900000
2016-12-21,18410292000
2016-12-22,18290088000
2016-12-23,18206136000
2016-12-27,18259560000
2016-12-28,18066852000
2016-12-29,17990532000
2016-12-30,17986716000
2017-01-03,18244317000
2017-01-04,18553899000
2017-01-05,18701046000
2017-01-06,18785130000
2017-01-09,18509946000
2017-01-10,18091437000
2017-01-11,18158322000
2017-01-12,18441150000
2017-01-13,18529056000
2017-01-17,18947565000
2017-01-18,18981963000
2017-01-19,19102356000
2017-01-20,19304922000
2017-01-23,19448247000
2017-01-24,19482645000
2017-01-25,19822803000
2017-01-26,19887777000
2017-01-27,19870578000
2017-01-30,19828536000
2017-01-31,19811337000
2017-02-01,19788405000
2017-02-02,19954662000
2017-02-03,20289087000
2017-02-06,20401836000
2017-02-07,20459166000
2017-02-08,20413302000
2017-02-09,20558538000
2017-02-10,20638800000
2017-02-13,20835633000
2017-02-14,20879586000
2017-02-15,20992335000
2017-02-16,21063042000
2017-02-17,21575190000
2017-02-21,21569457000
2017-02-22,21701316000
2017-02-23,21638253000
2017-02-24,21649719000
2017-02-27,21412755000
2017-02-28,21282807000
2017-03-01,21632520000
2017-03-02,21493017000
2017-03-03,21521682000
2017-03-06,21454797000
2017-03-07,21529326000
2017-03-08,21533148000
2017-03-09,21494928000
2017-03-10,21389823000
2017-03-13,21431865000
2017-03-14,21424221000
2017-03-15,21573279000
2017-03-16,21697494000
2017-03-17,21391734000
2017-03-20,21452886000
2017-03-21,21189168000
2017-03-22,21236943000
2017-03-23,21435687000
2017-03-24,21493017000
2017-03-27,21290451000
2017-03-28,21261786000
2017-03-29,21298095000
2017-03-30,21330582000
2017-03-31,21399640000
2017-04-03,21372900000
2017-04-04,21273580000
2017-04-05,21596370000
2017-04-06,21647940000
2017-04-07,21636480000
2017-04-10,21571540000
2017-04-11,21655580000
2017-04-12,21579180000
2017-04-13,21474130000
2017-04-17,21825570000
2017-04-18,21800740000
2017-04-19,21846580000
2017-04-20,22033760000
2017-04-21,21968820000
2017-04-24,22480700000
2017-04-25,22551370000
2017-04-26,22681250000
2017-04-27,22811130000
2017-04-28,22599120000
2017-05-01,22518900000
2017-05-02,22700350000
2017-05-03,22662150000
2017-05-04,22805400000
2017-05-05,22581930000
2017-05-08,22285880000
2017-05-09,22291610000
2017-05-10,22272510000
2017-05-11,22073870000
2017-05-12,21921070000
2017-05-15,22177010000
2017-05-16,22008930000
2017-05-17,21573450000
2017-05-18,21657490000
2017-05-19,21917250000
2017-05-22,21959270000
2017-05-23,21943990000
2017-05-24,21974550000
2017-05-25,22259140000
2017-05-26,22368010000
2017-05-30,22301160000
2017-05-31,22623950000
2017-06-01,22729000000
2017-06-02,22694620000
2017-06-05,22702260000
2017-06-06,22494070000
2017-06-07,22474970000
2017-06-08,22419580000
2017-06-09,22312620000
2017-06-12,22383290000
2017-06-13,22713720000
2017-06-14,22921910000
2017-06-15,23126280000
2017-06-16,23349750000
2017-06-19,23336380000
2017-06-20,23147290000
2017-06-21,22717540000
2017-06-22,22675520000
2017-06-23,22931460000
2017-06-26,23038420000
2017-06-27,23000220000
2017-06-28,23344020000
2017-06-29,23181670000
2017-06-30,23253048000
2017-07-03,23318022000
2017-07-05,23692578000
2017-07-06,23346687000
2017-07-07,23585562000
2017-07-10,23511033000
2017-07-11,23430771000
2017-07-12,23749908000
2017-07-13,23826348000
2017-07-14,23906610000
2017-07-17,23958207000
2017-07-18,24049935000
2017-07-19,24193260000
2017-07-20,24302187000
2017-07-21,25334127000
2017-07-24,25525227000
2017-07-25,25368525000
2017-07-26,25469808000
2017-07-27,25204178999
2017-07-28,25265331000
2017-07-31,25154493000
2017-08-01,25146849000
2017-08-02,24722607000
2017-08-03,24598392000
2017-08-04,24707319000
2017-08-07,24665277000
2017-08-08,24403470000
2017-08-09,24464622000
2017-08-10,24252501000
2017-08-11,24414936000
2017-08-14,24944283000
2017-08-15,25263419999
2017-08-16,25242399000
2017-08-17,24885042000
2017-08-18,24936639000
2017-08-21,24997791000
2017-08-22,25336038000
2017-08-23,25229022000
2017-08-24,25263419999
2017-08-25,25299728999
2017-08-28,25355148000
2017-08-29,25422033000
2017-08-30,25691484000
2017-08-31,25613133000
2017-09-01,25561536000
2017-09-05,25427766000
2017-09-06,25653264000
2017-09-07,25649442000
2017-09-08,25865385000
2017-09-11,25936092000
2017-09-12,26020176000
2017-09-13,25869207000
2017-09-14,25790856000
2017-09-15,26052663000
2017-09-18,26134836000
2017-09-19,26131014000
2017-09-20,26136747000
2017-09-21,26113815000
2017-09-22,26377533000
2017-09-25,26520858000
2017-09-26,26438685000
2017-09-27,26507481000
2017-09-28,26488371000
2017-09-29,26603031000
2017-10-02,26780110000
2017-10-03,26931000000
2017-10-04,27066610000
2017-10-05,27141100000
2017-10-06,27215590000
2017-10-09,27112449999
2017-10-10,27148739999
2017-10-11,27227050000
2017-10-12,27490630000
2017-10-13,27549840000
2017-10-16,27647250000
2017-10-17,27528830000
2017-10-18,27733199999
2017-10-19,27540290000
2017-10-20,27821060000
2017-10-23,27897460000
2017-10-24,28077000000
2017-10-25,27805780000
2017-10-26,28149580000
2017-10-27,27962400000
2017-10-30,27309179999
2017-10-31,27200310000
2017-11-01,27406590000
2017-11-02,27414230000
2017-11-03,27941390000
2017-11-06,27601410000
2017-11-07,27460070000
2017-11-08,27681630000
2017-11-09,27330190000
2017-11-10,27158290000
2017-11-13,27150650000
2017-11-14,27339739999
2017-11-15,27114360000
2017-11-16,27521190000
2017-11-17,28036890000
2017-11-20,28327210000
2017-11-21,28546860000
2017-11-22,28535400000
2017-11-24,28693929999
2017-11-27,28625170000
2017-11-28,28818080000
2017-11-29,28619440000
2017-11-30,28997620000
2017-12-01,28898300000
2017-12-04,28984250000
2017-12-05,29047280000
2017-12-06,29083570000
2017-12-07,28980429999
2017-12-08,29106489999
2017-12-11,29106489999
2017-12-12,29140870000
2017-12-13,28682469999
2017-12-14,28554500000
2017-12-15,28758870000
2017-12-18,28739770000
2017-12-19,28678650000
2017-12-20,28357770000
2017-12-21,28168679999
2017-12-22,28075090000
2017-12-26,27861170000
2017-12-27,28006330000
2017-12-28,28233620000
2017-12-29,28193510000
2018-01-02,27969282000
2018-01-03,28491804000
2018-01-04,29016240000
2018-01-05,29498568000
2018-01-08,29680398000
2018-01-09,29881368000
2018-01-10,29630634000
2018-01-11,29804808000
2018-01-12,30097650000
2018-01-16,29768442000
2018-01-17,30128274000
2018-01-18,30160812000
2018-01-19,30467052000
2018-01-22,30713958000
2018-01-23,30784776000
2018-01-24,31043166000
2018-01-25,31158006000
2018-01-26,32007821999
2018-01-29,30958950000
2018-01-30,30935982000
2018-01-31,30966606000
2018-02-01,31307298000
2018-02-02,30357954000
2018-02-05,28960734000
2018-02-06,30229716000
2018-02-07,30237371999
2018-02-08,29119595999
2018-02-09,29598095999
2018-02-12,30486192000
2018-02-13,30930240000
2018-02-14,31303470000
2018-02-15,31961886000
2018-02-16,32195394000
2018-02-20,32180082000
2018-02-21,31961886000
2018-02-22,31996337999
2018-02-23,32404020000
2018-02-26,32576279999
2018-02-27,32226018000
2018-02-28,31940832000
2018-03-01,31871928000
2018-03-02,31952316000
2018-03-05,32059500000
2018-03-06,31783884000
2018-03-07,31917864000
2018-03-08,32226018000
2018-03-09,32547570000
2018-03-12,32511204000
2018-03-13,32361912000
2018-03-14,31904466000
2018-03-15,31864271999
2018-03-16,32021220000
2018-03-19,31655645999
2018-03-20,32051844000
2018-03-21,32003994000
2018-03-22,30798174000
2018-03-23,30321587999
2018-03-26,31255620000
2018-03-27,30535956000
2018-03-28,30421116000
2018-03-29,30872820000
2018-04-02,30446854000
2018-04-03,30870953000
2018-04-04,31137694000
2018-04-05,31131936999
2018-04-06,30510181000
2018-04-09,30600374000
2018-04-10,31210615999
2018-04-11,31164560000
2018-04-12,31462004999
2018-04-13,31258590999
2018-04-16,31544522000
2018-04-17,31843886000
2018-04-18,31945593000
2018-04-19,31801668000
2018-04-20,31475438000
2018-04-23,31179911999
2018-04-24,30792274000
2018-04-25,31191426000
2018-04-26,31602092000
2018-04-27,31285457000
2018-04-30,31126179999
2018-05-01,31502304000
2018-05-02,31224049000
2018-05-03,31302728000
2018-05-04,31914889000
2018-05-07,32122140999
2018-05-08,32218090999
2018-05-09,32728545000
2018-05-10,33348382000
2018-05-11,33400195000
2018-05-14,33006800000
2018-05-15,32793790999
2018-05-16,33052856000
2018-05-17,32918526000
2018-05-18,33106588000
2018-05-21,33599771000
2018-05-22,33459684000
2018-05-23,33400195000
2018-05-24,33381004999
2018-05-25,33396357000
2018-05-29,32778439000
2018-05-30,33279297999
2018-05-31,32732383000
2018-06-01,33191024000
2018-06-04,33626636999
2018-06-05,33816618000
2018-06-06,34217689000
2018-06-07,34112144000
2018-06-08,34390399000
2018-06-11,34123658000
2018-06-12,34167795000
2018-06-13,33941353000
2018-06-14,33760967000
2018-06-15,33927920000
2018-06-18,33613204000
2018-06-19,33242836999
2018-06-20,33288893000
2018-06-21,33089317000
2018-06-22,33085479000
2018-06-25,32546240000
2018-06-26,32521293000
2018-06-27,32329393000
2018-06-28,32734302000
2018-06-29,32730464000
2018-07-02,32792046000
2018-07-03,32559968000
2018-07-05,32809308000
2018-07-06,33144958000
2018-07-09,33651309999
2018-07-10,33889142000
2018-07-11,34146154000
2018-07-12,34813618000
2018-07-13,34899928000
