,SSP
2019-01-03,1307709330
2019-01-04,1352079480
2019-01-07,1372247730
2019-01-08,1433559210
2019-01-09,1429525560
2019-01-10,1432752480
2019-01-11,1468248600
2019-01-14,1475509170
2019-01-15,1481156280
2019-01-16,1492450500
2019-01-17,1515038940
2019-01-18,1489223580
2019-01-22,1461794760
2019-01-23,1494870690
2019-01-24,1494063960
2019-01-25,1515038940
2019-01-28,1516652400
2019-01-29,1515845670
2019-01-30,1502937990
2019-01-31,1515038940
2019-02-01,1472282250
2019-02-04,1502131260
2019-02-05,1536013920
2019-02-06,1519072589
2019-02-07,1505358180
2019-02-08,1515845670
2019-02-11,1512618750
2019-02-12,1526333160
2019-02-13,1544081220
2019-02-14,1555375440
2019-02-15,1557795630
2019-02-19,1559409089
2019-02-20,1597325400
2019-02-21,1593291750
2019-02-22,1606199430
2019-02-25,1591678290
2019-02-26,1601359050
2019-02-27,1623947490
2019-02-28,1706233950
2019-03-01,1806268470
2019-03-04,1807881930
2019-03-05,1835310750
2019-03-06,1834504019
2019-03-07,1815142500
2019-03-08,1807075200
2019-03-11,1846604970
2019-03-12,1864353030
2019-03-13,1855479000
2019-03-14,1823209800
2019-03-15,1807075200
2019-03-18,1807881930
2019-03-19,1814335769
2019-03-20,1764318510
2019-03-21,1782066570
2019-03-22,1745763720
2019-03-25,1740116610
2019-03-26,1732856040
2019-03-27,1720755089
2019-03-28,1713494519
2019-03-29,1694133000
2019-04-01,1717467500
2019-04-02,1720700380
2019-04-03,1725953810
2019-04-04,1759494940
2019-04-05,1778084000
2019-04-08,1796673060
2019-04-09,1796673060
2019-04-10,1850015580
2019-04-11,1831426520
2019-04-12,1848399140
2019-04-15,1866988200
2019-04-16,1867796420
2019-04-17,1862138880
2019-04-18,1826577200
2019-04-22,1786166200
2019-04-23,1812029240
2019-04-24,1803947040
2019-04-25,1803947040
2019-04-26,1830618300
2019-04-29,1852440240
2019-04-30,1841933380
2019-05-01,1818495000
2019-05-02,1769193580
2019-05-03,1799097720
2019-05-06,1827385420
2019-05-07,1801522380
2019-05-08,1812837460
2019-05-09,1871837520
2019-05-10,1745755200
2019-05-13,1422467200
2019-05-14,1425700080
2019-05-15,1417617880
2019-05-16,1415193220
2019-05-17,1367508240
2019-05-20,1366700020
2019-05-21,1335179440
2019-05-22,1311741060
2019-05-23,1270521840
2019-05-24,1265672520
2019-05-28,1256782100
2019-05-29,1244658800
2019-05-30,1257590320
2019-05-31,1230110840
2019-06-03,1234151940
2019-06-04,1277795820
2019-06-05,1254357440
2019-06-06,1236576600
2019-06-07,1226069740
2019-06-10,1204247800
2019-06-11,1193740940
2019-06-12,1209097120
2019-06-13,1217179320
2019-06-14,1207480680
2019-06-17,1213138220
2019-06-18,1201823140
2019-06-19,1217987540
2019-06-20,1218795760
2019-06-21,1209097120
2019-06-24,1163836800
2019-06-25,1163028580
2019-06-26,1166261460
2019-06-27,1202631360
2019-06-28,1235768380
2019-07-01,1213068173
2019-07-02,1207499991
2019-07-03,1237727264
2019-07-05,1243295446
2019-07-08,1224999991
2019-07-09,1192386355
2019-07-10,1210681809
2019-07-11,1219431809
2019-07-12,1253636355
2019-07-15,1213863628
2019-07-16,1227386355
2019-07-17,1190795446
2019-07-18,1194772719
2019-07-19,1194772719
2019-07-22,1168522719
2019-07-23,1174886355
2019-07-24,1206704537
2019-07-25,1197159082
2019-07-26,1197954537
2019-07-29,1211477264
2019-07-30,1225795446
2019-07-31,1219431809
2019-08-01,1197954537
2019-08-02,1182840900
2019-08-05,1184431810
2019-08-06,1186022719
2019-08-07,1147045446
2019-08-08,1162954537
2019-08-09,1030909083
2019-08-12,994318175
2019-08-13,982386356
2019-08-14,933863629
2019-08-15,916363630
2019-08-16,943409084
2019-08-19,972840902
2019-08-20,950568175
2019-08-21,944999993
2019-08-22,960113629
2019-08-23,906022721
2019-08-26,956136357
2019-08-27,925113630
2019-08-28,950568175
2019-08-29,986363629
2019-08-30,983181811
2019-09-03,942613629
2019-09-04,951363629
2019-09-05,995113629
2019-09-06,1018977265
2019-09-09,1057159083
2019-09-10,1092159083
2019-09-11,1131931810
2019-09-12,1111249992
2019-09-13,1093749992
2019-09-16,1111249992
2019-09-17,1070681810
2019-09-18,1065909083
2019-09-19,997499993
2019-09-20,1059545447
2019-09-23,1052386356
2019-09-24,1059545447
2019-09-25,1057159083
2019-09-26,1064715901
2019-09-27,1048011356
2019-09-30,1074710560
2019-10-01,1049623190
2019-10-02,1027772900
2019-10-03,1002685530
2019-10-04,1021298739
2019-10-07,1024535820
2019-10-08,1008350420
2019-10-09,1019275565
2019-10-10,1018870930
2019-10-11,1052860270
2019-10-14,1035460965
2019-10-15,1077138370
2019-10-16,1064594685
2019-10-17,1086040340
2019-10-18,1067427130
2019-10-21,1110318440
2019-10-22,1120838950
2019-10-23,1141879970
2019-10-24,1088468150
2019-10-25,1101416470
2019-10-28,1141070700
2019-10-29,1137024350
2019-10-30,1100607200
2019-10-31,1087254245
2019-11-01,1107081360
2019-11-04,1140666065
2019-11-05,1154019020
2019-11-06,1124076030
2019-11-07,1150781940
2019-11-08,1236564560
2019-11-11,1202575220
2019-11-12,1228471860
2019-11-13,1160897815
2019-11-14,1152400480
2019-11-15,1162920990
2019-11-18,1161302450
2019-11-19,1183152740
2019-11-20,1145926320
2019-11-21,1151591210
2019-11-22,1183152740
2019-11-25,1251131420
2019-11-26,1243038720
2019-11-27,1226853320
2019-11-29,1207430840
2019-12-02,1182343470
2019-12-03,1156446830
2019-12-04,1192054710
2019-12-05,1206216935
2019-12-06,1219569890
2019-12-09,1223616240
2019-12-10,1196910330
2019-12-11,1191245440
2019-12-12,1198528870
2019-12-13,1193673250
2019-12-16,1206621570
2019-12-17,1226448685
2019-12-18,1219569890
2019-12-19,1258414850
2019-12-20,1247085070
2019-12-23,1264079740
2019-12-24,1268126090
2019-12-26,1265698280
2019-12-27,1274600250
2019-12-30,1306971050
2019-12-31,1256450876
2020-01-02,1201266210
2020-01-03,1210863543
2020-01-06,1230857988
2020-01-07,1249652765
2020-01-08,1284443098
2020-01-09,1225259543
2020-01-10,1215662210
2020-01-13,1254051543
2020-01-14,1240455321
2020-01-15,1299638876
2020-01-16,1341227320
2020-01-17,1310035987
2020-01-21,1246053765
2020-01-22,1267647765
2020-01-23,1236856321
2020-01-24,1160877433
2020-01-27,1099694433
2020-01-28,1078900211
2020-01-29,1044509767
2020-01-30,1017317323
2020-01-31,970930212
2020-02-03,1006920212
2020-02-04,1035712212
2020-02-05,1087697767
2020-02-06,1078900211
2020-02-07,1037311767
2020-02-10,1035712212
2020-02-11,1050907989
2020-02-12,1061305100
2020-02-13,1060505323
2020-02-14,1066903545
2020-02-18,1078100433
2020-02-19,1114090433
2020-02-20,1110891322
2020-02-21,1085298433
2020-02-24,987725545
2020-02-25,960533101
2020-02-26,965331768
2020-02-27,1000521990
2020-02-28,951735546
2020-03-02,922943546
2020-03-03,897350657
2020-03-04,870957991
2020-03-05,837367325
2020-03-06,820571992
2020-03-09,737395103
2020-03-10,808575325
2020-03-11,732596437
2020-03-12,632624216
2020-03-13,784581992
2020-03-16,710202659
2020-03-17,711802215
2020-03-18,698205993
2020-03-19,700605326
2020-03-20,653418438
2020-03-23,563843327
2020-03-24,620627549
2020-03-25,699805548
2020-03-26,794979103
2020-03-27,759788881
2020-03-30,668614215
2020-03-31,600184000
2020-04-01,524564000
2020-04-02,518196000
2020-04-03,439391999
2020-04-06,593816000
2020-04-07,604960000
2020-04-08,599388000
2020-04-09,626452000
2020-04-13,536902000
2020-04-14,544066000
2020-04-15,524564000
2020-04-16,480784000
2020-04-17,596204000
2020-04-20,542076000
2020-04-21,500684000
2020-04-22,494316000
2020-04-23,499091999
2020-04-24,502275999
2020-04-27,546852000
2020-04-28,597796000
2020-04-29,675804000
2020-04-30,642372000
2020-05-01,606552000
2020-05-04,591030000
2020-05-05,581080000
2020-05-06,582672000
2020-05-07,654312000
2020-05-08,690928000
2020-05-11,709236000
2020-05-12,624064000
2020-05-13,553220000
2020-05-14,537300000
2020-05-15,598194000
2020-05-18,660680000
2020-05-19,611328000
2020-05-20,653516000
2020-05-21,624860000
2020-05-22,631228000
2020-05-26,684560000
2020-05-27,749036000
2020-05-28,714012000
2020-05-29,690132000
2020-06-01,704460000
2020-06-02,706051999
2020-06-03,766548000
2020-06-04,778488000
2020-06-05,944056000
2020-06-08,901072000
2020-06-09,834208000
2020-06-10,774508000
2020-06-11,661476000
2020-06-12,685356000
2020-06-15,687744000
2020-06-16,698888000
2020-06-17,671028000
2020-06-18,681376000
2020-06-19,666251999
2020-06-22,666251999
2020-06-23,680580000
2020-06-24,639188000
2020-06-25,686948000
2020-06-26,651128000
2020-06-29,694112000
2020-06-30,713317500
2020-07-01,698235930
2020-07-02,675002160
2020-07-06,684784800
2020-07-07,706795740
2020-07-08,698643540
2020-07-09,668480400
2020-07-10,725545800
2020-07-13,745111080
2020-07-14,756524160
2020-07-15,860872320
2020-07-16,896742000
2020-07-17,883290870
2020-07-20,831524400
2020-07-21,831524400
2020-07-22,878807160
2020-07-23,850274460
2020-07-24,931796460
2020-07-27,915492060
2020-07-28,910600740
2020-07-29,917530110
2020-07-30,935057340
2020-07-31,927720360
2020-08-03,928535580
2020-08-04,961959600
2020-08-05,933426900
2020-08-06,972557460
2020-08-07,861687540
2020-08-10,919568160
2020-08-11,983970540
2020-08-12,952176960
2020-08-13,948100860
2020-08-14,942394320
2020-08-17,930981240
2020-08-18,923644260
2020-08-19,933426900
2020-08-20,927720360
2020-08-21,906524639
2020-08-24,959921550
2020-08-25,970111800
2020-08-26,927720360
2020-08-27,939948660
2020-08-28,966035700
2020-08-31,906524639
2020-09-01,917937720
2020-09-02,922013820
2020-09-03,881252820
2020-09-04,895111560
2020-09-08,925274700
2020-09-09,943209540
2020-09-10,908970300
2020-09-11,901633320
2020-09-14,943209540
2020-09-15,949731300
2020-09-16,974187900
2020-09-17,972557460
2020-09-18,941171490
2020-09-21,877991940
2020-09-22,872285400
2020-09-23,853535340
2020-09-24,918752940
2020-09-25,947285639
2020-09-28,925682310
2020-09-29,918752940
2020-09-30,932611680
2020-10-01,948100860
2020-10-02,959513940
2020-10-05,950546520
2020-10-06,917122500
2020-10-07,888589800
2020-10-08,892665900
2020-10-09,896742000
2020-10-12,867394080
2020-10-13,871470180
2020-10-14,858426660
2020-10-15,862502760
2020-10-16,854350560
2020-10-19,828263520
2020-10-20,837230940
2020-10-21,848644020
2020-10-22,859241879
2020-10-23,849459240
2020-10-26,835600500
2020-10-27,802991700
2020-10-28,761415480
2020-10-29,754078500
2020-10-30,740219760
2020-11-02,754893720
2020-11-03,811143900
2020-11-04,807067800
2020-11-05,842122260
2020-11-06,923644260
2020-11-09,961959600
2020-11-10,1013318460
2020-11-11,985600980
2020-11-12,967666139
2020-11-13,1002720600
2020-11-16,1024731540
2020-11-17,1050003360
2020-11-18,1043481600
2020-11-19,1019025000
2020-11-20,1041851160
2020-11-23,1054079460
2020-11-24,1114405740
2020-11-25,1097286120
2020-11-27,1066307760
2020-11-30,1040220720
2020-12-01,1077720840
2020-12-02,1113182910
2020-12-03,1084242600
2020-12-04,1127449260
2020-12-07,1158427620
2020-12-08,1142123220
2020-12-09,1167395040
2020-12-10,1185329880
2020-12-11,1141308000
2020-12-14,1149460200
2020-12-15,1199188620
2020-12-16,1210601700
2020-12-17,1172286360
2020-12-18,1177177680
2020-12-21,1134786240
2020-12-22,1141308000
2020-12-23,1178808120
2020-12-24,1175547240
2020-12-28,1239134400
2020-12-29,1219569120
2020-12-30,1239134400
2020-12-31,1244606000
2021-01-04,1229140000
2021-01-05,1247862000
2021-01-06,1331704000
2021-01-07,1285306000
2021-01-08,1272282000
2021-01-11,1251932000
2021-01-12,1257630000
2021-01-13,1212860000
2021-01-14,1218558000
2021-01-15,1207976000
2021-01-19,1271468000
2021-01-20,1216930000
2021-01-21,1207976000
2021-01-22,1199429000
2021-01-25,1233210000
2021-01-26,1277166000
2021-01-27,1227512000
2021-01-28,1227512000
2021-01-29,1205534000
2021-02-01,1276352000
2021-02-02,1272282000
2021-02-03,1250304000
2021-02-04,1304028000
2021-02-05,1294260000
2021-02-08,1308098000
2021-02-09,1334960000
2021-02-10,1358566000
2021-02-11,1381358000
2021-02-12,1425314000
2021-02-16,1430198000
2021-02-17,1505900000
2021-02-18,1539274000
2021-02-19,1557182000
2021-02-22,1561252000
2021-02-23,1596254000
2021-02-24,1598696000
2021-02-25,1493690000
2021-02-26,1531948000
2021-03-01,1650792000
2021-03-02,1652013000
2021-03-03,1706144000
2021-03-04,1731378000
2021-03-05,1839640000
2021-03-08,1951565000
2021-03-09,1909644000
2021-03-10,1928366000
2021-03-11,1936506000
2021-03-12,1980461999
2021-03-15,1909644000
2021-03-16,1923482000
2021-03-17,1906388000
2021-03-18,1863246000
2021-03-19,1844524000
2021-03-22,1821732000
2021-03-23,1701260000
2021-03-24,1585672000
2021-03-25,1614976000
2021-03-26,1607650000
2021-03-29,1551077000
2021-03-30,1601952000
2021-03-31,1564035771
2021-04-01,1602182985
2021-04-05,1602994628
2021-04-06,1630590485
2021-04-07,1636271985
2021-04-08,1654128128
2021-04-09,1679289056
2021-04-12,1723117770
2021-04-13,1689840413
2021-04-14,1710943127
2021-04-15,1736915699
2021-04-16,1767758127
2021-04-19,1791295769
2021-04-20,1773845448
2021-04-21,1833501198
2021-04-22,1852980626
2021-04-23,1865966912
2021-04-26,1845675840
2021-04-27,1809963555
2021-04-28,1767758127
2021-04-29,1759641698
2021-04-30,1754771841
2021-05-03,1761264984
2021-05-04,1729610913
2021-05-05,1729610913
2021-05-06,1737727341
2021-05-07,1642765128
2021-05-10,1663867842
2021-05-11,1650881556
2021-05-12,1605429557
2021-05-13,1645200056
2021-05-14,1703638342
2021-05-17,1669549342
2021-05-18,1674419199
2021-05-19,1658186342
2021-05-20,1700391770
2021-05-21,1723929413
2021-05-24,1767758127
2021-05-25,1740973913
2021-05-26,1736104056
2021-05-27,1785614270
2021-05-28,1721494484
2021-06-01,1740973913
2021-06-02,1745843770
2021-06-03,1689028770
2021-06-04,1688217128
2021-06-07,1682535628
2021-06-08,1697956842
2021-06-09,1712566413
2021-06-10,1682535628
2021-06-11,1711754770
2021-06-14,1650881556
2021-06-15,1652504842
2021-06-16,1633837057
2021-06-17,1620039128
2021-06-18,1557542629
2021-06-21,1602994628
2021-06-22,1623285700
2021-06-23,1632213771
2021-06-24,1681723985
2021-06-25,1702826699
2021-06-28,1640330199
2021-06-29,1620039128
2021-06-30,1681807980
2021-07-01,1714800780
2021-07-02,1680983160
2021-07-06,1673559780
2021-07-07,1614172740
2021-07-08,1578705480
2021-07-09,1645515900
2021-07-12,1654588920
2021-07-13,1624070580
2021-07-14,1597676340
2021-07-15,1600975620
2021-07-16,1577055840
2021-07-19,1501997220
2021-07-20,1544887860
2021-07-21,1599325980
2021-07-22,1534165200
2021-07-23,1571282100
2021-07-26,1607574179
2021-07-27,1586953679
2021-07-28,1605924540
2021-07-29,1621596120
2021-07-30,1573756559
2021-08-02,1574581380
2021-08-03,1563858720
2021-08-04,1549836780
2021-08-05,1624070580
2021-08-06,1588603320
2021-08-09,1561384260
2021-08-10,1568807640
2021-08-11,1572931740
2021-08-12,1521792900
2021-08-13,1497873120
2021-08-16,1469829240
2021-08-17,1465705140
2021-08-18,1486325640
2021-08-19,1432712340
2021-08-20,1464880320
2021-08-23,1487975280
2021-08-24,1499522760
2021-08-25,1510245420
2021-08-26,1491274559
2021-08-27,1541588580
2021-08-30,1520968080
2021-08-31,1529216280
2021-09-01,1548187140
2021-09-02,1524267360
2021-09-03,1464055500
2021-09-07,1442610179
2021-09-08,1416215940
2021-09-09,1391471340
2021-09-10,1342806960
2021-09-13,1370026020
2021-09-14,1355179260
2021-09-15,1401369179
2021-09-16,1429413059
2021-09-17,1458281760
2021-09-20,1420340040
2021-09-21,1408792559
2021-09-22,1431062700
2021-09-23,1445084640
2021-09-24,1487150460
2021-09-27,1521792900
2021-09-28,1492924200
2021-09-29,1511070240
2021-09-30,1490545980
2021-10-01,1516131210
2021-10-04,1516131210
2021-10-05,1542541770
2021-10-06,1509528570
2021-10-07,1520257860
2021-10-08,1497973950
2021-10-11,1483943340
2021-10-12,1474039380
2021-10-13,1480642020
2021-10-14,1503751260
2021-10-15,1496323290
2021-10-18,1472388720
2021-10-19,1499624610
2021-10-20,1540891110
2021-10-21,1536764460
2021-10-22,1540891110
2021-10-25,1564825680
2021-10-26,1556572380
2021-10-27,1509528570
2021-10-28,1543367100
2021-10-29,1535113800
2021-11-01,1623424110
2021-11-02,1638280050
2021-11-03,1692751830
2021-11-04,1701830460
2021-11-05,1770332850
2021-11-08,1735668990
2021-11-09,1733193000
2021-11-10,1717511730
2021-11-11,1734018330
2021-11-12,1683673200
2021-11-15,1700179800
2021-11-16,1661389290
2021-11-17,1661389290
2021-11-18,1699354470
2021-11-19,1689450510
2021-11-22,1734843660
2021-11-23,1727415690
2021-11-24,1672118580
2021-11-26,1592886900
2021-11-29,1578856290
2021-11-30,1529336490
2021-12-01,1487244660
2021-12-02,1554921720
2021-12-03,1566476340
2021-12-06,1578030960
2021-12-07,1579681620
2021-12-08,1624249440
2021-12-09,1631677410
2021-12-10,1652310660
2021-12-13,1600314870
2021-12-14,1582982940
2021-12-15,1556572380
2021-12-16,1576380300
2021-12-17,1543367100
2021-12-20,1520257860
2021-12-21,1584633600
2021-12-22,1610218830
2021-12-23,1628376090
2021-12-27,1625900100
2021-12-28,1617646800
2021-12-29,1593712230
2021-12-30,1622598780
2021-12-31,1785482550
2022-01-03,1861146410
2022-01-04,1862069140
2022-01-05,1803937150
2022-01-06,1828850860
2022-01-07,1855610030
2022-01-10,1850073650
2022-01-11,1826082670
2022-01-12,1869450980
2022-01-13,2003246830
2022-01-14,1987560420
2022-01-18,1902669260
2022-01-19,1880523740
2022-01-20,1813164449
2022-01-21,1815009910
2022-01-24,1875910089
2022-01-25,1873141900
2022-01-26,1813164449
2022-01-27,1793787120
2022-01-28,1874987360
2022-01-31,1891596500
2022-02-01,1880523740
2022-02-02,1880523740
2022-02-03,1893441960
2022-02-04,1886982850
2022-02-07,1910973830
2022-02-08,1963569440
2022-02-09,2019855970
2022-02-10,2045692410
2022-02-11,2049383330
2022-02-14,2047537870
2022-02-15,2134274490
2022-02-16,2121356269
2022-02-17,2078910690
2022-02-18,2030928730
2022-02-22,2006937750
2022-02-23,1984792230
2022-02-24,2035542380
2022-02-25,2009705940
2022-02-28,2053996980
2022-03-01,2051228790
2022-03-02,2168415500
2022-03-03,2098288019
2022-03-04,2020778699
2022-03-07,2018010510
2022-03-08,2050306060
2022-03-09,1998633180
2022-03-10,1931273890
2022-03-11,1950651220
2022-03-14,1871296440
2022-03-15,1880523740
2022-03-16,1951573949
2022-03-17,1979255850
2022-03-18,1994019530
2022-03-21,1965414900
2022-03-22,1972796740
2022-03-23,1910973830
2022-03-24,1963569440
2022-03-25,1994942260
2022-03-28,1953419410
2022-03-29,1944192110
2022-03-30,1926660240
2022-03-31,1825777800
2022-04-01,1845976400
2022-04-04,1881104400
2022-04-05,1845976400
2022-04-06,1807335599
2022-04-07,1682631200
2022-04-08,1670336400
2022-04-11,1627304600
2022-04-12,1626426400
2022-04-13,1627304600
2022-04-14,1584272800
2022-04-18,1593932999
2022-04-19,1614131600
2022-04-20,1624670000
2022-04-21,1586029200
2022-04-22,1552657600
2022-04-25,1532459000
2022-04-26,1493818200
2022-04-27,1469228600
2022-04-28,1465715800
2022-04-29,1445517200
2022-05-02,1470985000
2022-05-03,1488549000
2022-05-04,1562317800
2022-05-05,1514895000
2022-05-06,1439369800
2022-05-09,1291832200
2022-05-10,1290954000
2022-05-11,1284806600
2022-05-12,1306761600
2022-05-13,1324325600
2022-05-16,1325203800
2022-05-17,1399850800
2022-05-18,1394581600
2022-05-19,1394581600
2022-05-20,1398094400
2022-05-23,1387556000
2022-05-24,1308518000
2022-05-25,1339255000
2022-05-26,1355940800
2022-05-27,1379652200
2022-05-31,1393703400
2022-06-01,1362088200
2022-06-02,1372626600
2022-06-03,1357697200
2022-06-06,1362966400
2022-06-07,1355940800
2022-06-08,1337498600
2022-06-09,1325203800
2022-06-10,1261973400
2022-06-13,1153954800
2022-06-14,1170640600
2022-06-15,1190839200
2022-06-16,1112679400
2022-06-17,1097750000
2022-06-21,1121461400
2022-06-22,1107410200
2022-06-23,1113557600
2022-06-24,1140781800
2022-06-27,1131999800
2022-06-28,1123217800
2022-06-29,1111801200
2022-06-30,1039499200
2022-07-01,1066174399
2022-07-05,1059505600
2022-07-06,1032830400
2022-07-07,1082012800
2022-07-08,1068675200
2022-07-11,1032830400
2022-07-12,1052003199
2022-07-13,1050336000
2022-07-14,1029496000
2022-07-15,1079512000
2022-07-18,1106187200
2022-07-19,1139531200
2022-07-20,1194548800
2022-07-21,1207052800
2022-07-22,1196216000
2022-07-25,1217889600
2022-07-26,1196216000
2022-07-27,1219556800
2022-07-28,1242064000
2022-07-29,1188713600
2022-08-01,1207886400
2022-08-02,1167873600
2022-08-03,1217056000
2022-08-04,1200384000
2022-08-05,1202884800
2022-08-08,1232060800
2022-08-09,1227892800
2022-08-10,1260403200
2022-08-11,1305417600
2022-08-12,1327924800
2022-08-15,1334593600
2022-08-16,1364603200
2022-08-17,1334593600
2022-08-18,1358768000
2022-08-19,1336260800
2022-08-22,1294580800
2022-08-23,1256235200
2022-08-24,1262904000
2022-08-25,1292913600
2022-08-26,1275408000
2022-08-29,1270406400
2022-08-30,1237896000
2022-08-31,1246232000
2022-09-01,1235395200
2022-09-02,1219556800
2022-09-06,1157870400
2022-09-07,1154536000
2022-09-08,1157036800
2022-09-09,1217889600
2022-09-12,1265404800
2022-09-13,1226225600
2022-09-14,1194548800
2022-09-15,1209553600
2022-09-16,1181211200
2022-09-19,1208720000
2022-09-20,1203718400
2022-09-21,1167873600
2022-09-22,1099518400
2022-09-23,1047001600
2022-09-26,1030329600
2022-09-27,999486400
2022-09-28,1011156800
2022-09-29,955305600
2022-09-30,940537850
2022-10-03,993949050
2022-10-04,1052367550
2022-10-05,1053202099
2022-10-06,1033172900
2022-10-07,1004798199
2022-10-10,1041518400
2022-10-11,1023992850
2022-10-12,1019820100
2022-10-13,1084915000
2022-10-14,1094095050
2022-10-17,1155017200
2022-10-18,1202586550
2022-10-19,1206759300
2022-10-20,1218443000
2022-10-21,1247652250
2022-10-24,1235134000
2022-10-25,1241810400
2022-10-26,1219277550
2022-10-27,1176715500
2022-10-28,1220112100
2022-10-31,1184226450
2022-11-01,1247652250
2022-11-02,1187564650
2022-11-03,1155851750
2022-11-04,1118297000
2022-11-07,1129146150
2022-11-08,964739800
2022-11-09,867097450
2022-11-10,1067389449
2022-11-11,1124138850
2022-11-14,1196744700
2022-11-15,1241810400
2022-11-16,1211766600
2022-11-17,1207593850
2022-11-18,1165031800
2022-11-21,1184226450
2022-11-22,1204255650
2022-11-23,1210097500
2022-11-25,1209262950
2022-11-28,1215104800
2022-11-29,1215104800
2022-11-30,1250155900
2022-12-01,1256832300
2022-12-02,1268516000
2022-12-05,1276861500
2022-12-06,1255997750
2022-12-07,1160859050
2022-12-08,1165866350
2022-12-09,1179219150
2022-12-12,1214270250
2022-12-13,1213435700
2022-12-14,1225953950
2022-12-15,1126642500
2022-12-16,1098267800
2022-12-19,1069058550
2022-12-20,1094929600
2022-12-21,1104109650
2022-12-22,1112455150
2022-12-23,1115793350
2022-12-27,1109116950
2022-12-28,1058209400
2022-12-29,1104109650
2022-12-30,1100771450
2023-01-03,1110538260
2023-01-04,1153251270
2023-01-05,1126450950
2023-01-06,1130638500
2023-01-09,1116400830
2023-01-10,1116400830
2023-01-11,1128963480
2023-01-12,1164976410
2023-01-13,1164976410
2023-01-17,1169163960
2023-01-18,1136501070
2023-01-19,1117238340
2023-01-20,1153251270
2023-01-23,1165813920
2023-01-24,1165813920
2023-01-25,1186751670
2023-01-26,1205176890
2023-01-27,1212714480
2023-01-30,1209364440
2023-01-31,1252077450
2023-02-01,1267990140
2023-02-02,1318240740
2023-02-03,1305678090
2023-02-06,1242864840
2023-02-07,1266315120
2023-02-08,1263802590
2023-02-09,1233652230
2023-02-10,1203501870
2023-02-13,1230302190
2023-02-14,1208526930
2023-02-15,1272177690
2023-02-16,1226114640
2023-02-17,1235327250
2023-02-21,1184239140
2023-02-22,1210201950
2023-02-23,1217739540
2023-02-24,1053587580
2023-02-27,1084575450
2023-02-28,1056937619
2023-03-01,1024274730
2023-03-02,984911760
2023-03-03,979049190
2023-03-06,914560920
2023-03-07,919585980
2023-03-08,927123570
2023-03-09,898648230
2023-03-10,891110640
2023-03-13,825784860
2023-03-14,811547190
2023-03-15,798147030
2023-03-16,783909360
2023-03-17,732821250
2023-03-20,754596510
2023-03-21,783071850
2023-03-22,750408960
2023-03-23,745383900
2023-03-24,738683820
2023-03-27,767159160
2023-03-28,750408960
2023-03-29,766321650
2023-03-30,768834180
2023-03-31,793225360
2023-04-03,775523199
2023-04-04,746862560
2023-04-05,735904080
2023-04-06,741804800
2023-04-10,758664000
2023-04-11,794068320
2023-04-12,762878800
2023-04-13,780580960
2023-04-14,771308400
2023-04-17,785638720
2023-04-18,765407680
2023-04-19,780580960
2023-04-20,761192880
2023-04-21,742647760
2023-04-24,766250640
2023-04-25,729160400
2023-04-26,708086400
2023-04-27,725788560
2023-04-28,710615280
2023-05-01,713987120
2023-05-02,681111680
2023-05-03,670996160
2023-05-04,623790400
2023-05-05,673525040
2023-05-08,667624320
2023-05-09,654136960
2023-05-10,643178480
2023-05-11,638120720
2023-05-12,633905920
2023-05-15,656665840
2023-05-16,644864400
2023-05-17,670153200
2023-05-18,682797600
2023-05-19,690384240
2023-05-22,712301199
2023-05-23,715673040
2023-05-24,696284960
2023-05-25,690384240
2023-05-26,711458240
2023-05-30,700499760
2023-05-31,664252480
2023-06-01,647393280
2023-06-02,693756080
2023-06-05,665095440
2023-06-06,700499760
2023-06-07,740961839
2023-06-08,724102640
2023-06-09,708086400
2023-06-12,705557519
2023-06-13,711458240
2023-06-14,679425760
2023-06-15,682797600
2023-06-16,697970880
2023-06-20,691227199
2023-06-21,699656800
2023-06-22,655822880
2023-06-23,664252480
2023-06-26,718201920
2023-06-27,774258760
2023-06-28,771308400
2023-06-29,776366160
2023-06-30,772561950
2023-07-03,781005250
2023-07-05,754831020
2023-07-06,742166069
2023-07-07,789448550
2023-07-10,795358860
2023-07-11,800424840
2023-07-12,818155770
2023-07-13,820688760
2023-07-14,816467110
2023-07-17,822377420
2023-07-18,856150620
2023-07-19,871348560
2023-07-20,844330000
2023-07-21,813934120
2023-07-24,822377420
2023-07-25,794514530
2023-07-26,810556800
2023-07-27,804646490
2023-07-28,814778450
2023-07-31,832509380
2023-08-01,824910410
2023-08-02,819844430
2023-08-03,805490819
2023-08-04,913565060
2023-08-07,875570209
2023-08-08,884013510
2023-08-09,833353709
2023-08-10,834198040
2023-08-11,848551650
2023-08-14,785226900
2023-08-15,769184630
2023-08-16,732878440
2023-08-17,735411430
2023-08-18,718524830
2023-08-21,688973280
2023-08-22,664487710
2023-08-23,662799050
2023-08-24,644223790
2023-08-25,642957295
2023-08-28,653511420
2023-08-29,656888740
2023-08-30,654355750
2023-08-31,645068120
2023-09-01,603695950
2023-09-05,550080995
2023-09-06,515885630
2023-09-07,496466040
2023-09-08,520951610
2023-09-11,574988730
2023-09-12,560635120
2023-09-13,553036150
2023-09-14,619738220
2023-09-15,598629970
2023-09-18,582587700
2023-09-19,564012440
2023-09-20,544592850
2023-09-21,540371200
2023-09-22,511663979
2023-09-25,497310370
2023-09-26,477468615
2023-09-27,466070159
2023-09-28,471136140
2023-09-29,462692840
2023-10-02,441476280
2023-10-03,423715740
