,PEG
2018-07-17,26076960000
2018-07-18,26082000000
2018-07-19,26293680000
2018-07-20,25885440000
2018-07-23,25719120000
2018-07-24,25784640000
2018-07-25,25925760000
2018-07-26,26107200000
2018-07-27,25920720000
2018-07-30,25709040000
2018-07-31,25986240000
2018-08-01,25472160000
2018-08-02,25804800000
2018-08-03,25920720000
2018-08-06,25905600000
2018-08-07,25966080000
2018-08-08,25845120000
2018-08-09,26197920000
2018-08-10,25865280000
2018-08-13,26066880000
2018-08-14,26223120000
2018-08-15,26611200000
2018-08-16,27115200000
2018-08-17,27120240000
2018-08-20,26994240000
2018-08-21,26601120000
2018-08-22,26369280000
2018-08-23,26414640000
2018-08-24,26586000000
2018-08-27,26429760000
2018-08-28,26097120000
2018-08-29,26334000000
2018-08-30,26364240000
2018-08-31,26384400000
2018-09-04,26575920000
2018-09-05,26676720000
2018-09-06,26752320000
2018-09-07,26465040000
2018-09-10,26485200000
2018-09-11,26591040000
2018-09-12,26873280000
2018-09-13,27069840000
2018-09-14,26848080000
2018-09-17,26984160000
2018-09-18,26757360000
2018-09-19,26162640000
2018-09-20,26303760000
2018-09-21,26278560000
2018-09-24,26233200000
2018-09-25,25809840000
2018-09-26,25542720000
2018-09-27,25875360000
2018-09-28,26606160000
2018-10-01,26555760000
2018-10-02,26777520000
2018-10-03,26213040000
2018-10-04,26359200000
2018-10-05,26565840000
2018-10-08,26974080000
2018-10-09,27251280000
2018-10-10,27483120000
2018-10-11,27009360000
2018-10-12,27054720000
2018-10-15,26953920000
2018-10-16,27130320000
2018-10-17,27039600000
2018-10-18,27130320000
2018-10-19,27659520000
2018-10-22,27558720000
2018-10-23,27533520000
2018-10-24,28410480000
2018-10-25,28148400000
2018-10-26,27407520000
2018-10-29,27835920000
2018-10-30,27402480000
2018-10-31,26928720000
2018-11-01,26908560000
2018-11-02,26701920000
2018-11-05,26817840000
2018-11-06,26712000000
2018-11-07,26706960000
2018-11-08,26696880000
2018-11-09,27110160000
2018-11-12,27105120000
2018-11-13,26964000000
2018-11-14,27170640000
2018-11-15,27427680000
2018-11-16,27367200000
2018-11-19,27498240000
2018-11-20,27004320000
2018-11-21,26964000000
2018-11-23,26827920000
2018-11-26,26958960000
2018-11-27,27362160000
2018-11-28,27573840000
2018-11-29,27478080000
2018-11-30,28173600000
2018-12-03,28062720000
2018-12-04,28128240000
2018-12-06,27846000000
2018-12-07,27941760000
2018-12-10,27916560000
2018-12-11,28118160000
2018-12-12,28082880000
2018-12-13,28123200000
2018-12-14,28067760000
2018-12-17,26918640000
2018-12-18,26812800000
2018-12-19,26591040000
2018-12-20,26560800000
2018-12-21,26429760000
2018-12-24,25144560000
2018-12-26,25557840000
2018-12-27,25920720000
2018-12-28,25870320000
2018-12-31,26233200000
2019-01-02,25618320000
2019-01-03,25613280000
2019-01-04,25890480000
2019-01-07,25945920000
2019-01-08,26046720000
2019-01-09,25850160000
2019-01-10,26208000000
2019-01-11,26147520000
2019-01-14,25578000000
2019-01-15,25940880000
2019-01-16,25930800000
2019-01-17,26313840000
2019-01-18,26177760000
2019-01-22,26570880000
2019-01-23,26878320000
2019-01-24,26832960000
2019-01-25,26535600000
2019-01-28,26409600000
2019-01-29,26596080000
2019-01-30,26838000000
2019-01-31,27493200000
2019-02-01,27473040000
2019-02-04,27704880000
2019-02-05,27669600000
2019-02-06,27720000000
2019-02-07,28067760000
2019-02-08,28163520000
2019-02-11,28213920000
2019-02-12,28224000000
2019-02-13,28218960000
2019-02-14,28188720000
2019-02-15,28385280000
2019-02-19,28334880000
2019-02-20,28531440000
2019-02-21,28682640000
2019-02-22,28879200000
2019-02-25,28894320000
2019-02-26,28889280000
2019-02-27,29514240000
2019-02-28,29640240000
2019-03-01,29862000000
2019-03-04,30028320000
2019-03-05,29902320000
2019-03-06,29816640000
2019-03-07,29736000000
2019-03-08,29675520000
2019-03-11,29569680000
2019-03-12,29801520000
2019-03-13,29993040000
2019-03-14,30058560000
2019-03-15,30103920000
2019-03-18,30043440000
2019-03-19,29796480000
2019-03-20,29680560000
2019-03-21,29977920000
2019-03-22,30053520000
2019-03-25,30028320000
2019-03-26,30199680000
2019-03-27,29877120000
2019-03-28,29630160000
2019-03-29,29942640000
2019-04-01,29504160000
2019-04-02,29761200000
2019-04-03,29650320000
2019-04-04,29887200000
2019-04-05,30088800000
2019-04-08,29862000000
2019-04-09,30038400000
2019-04-10,29972880000
2019-04-11,30003120000
2019-04-12,30184560000
2019-04-15,30234960000
2019-04-16,29610000000
2019-04-17,29589840000
2019-04-18,29670480000
2019-04-22,29453760000
2019-04-23,29292480000
2019-04-24,29584800000
2019-04-25,29736000000
2019-04-26,29705760000
2019-04-29,29584800000
2019-04-30,30063600000
2019-05-01,29625120000
2019-05-02,29856960000
2019-05-03,29856960000
2019-05-06,29695680000
2019-05-07,29655360000
2019-05-08,29116080000
2019-05-09,29378160000
2019-05-10,29892240000
2019-05-13,30224880000
2019-05-14,29806560000
2019-05-15,29917440000
2019-05-16,30265200000
2019-05-17,30456720000
2019-05-20,30426480000
2019-05-21,30587760000
2019-05-22,30754080000
2019-05-23,30935520000
2019-05-24,30824640000
2019-05-28,30179520000
2019-05-29,29695680000
2019-05-30,29569680000
2019-05-31,29615040000
2019-06-03,29922480000
2019-06-04,29937600000
2019-06-05,30441600000
2019-06-06,30401280000
2019-06-07,30245040000
2019-06-10,30174480000
2019-06-11,29922480000
2019-06-12,30330720000
2019-06-13,30240000000
2019-06-14,30723840000
2019-06-17,30693600000
2019-06-18,30537360000
2019-06-19,30517200000
2019-06-20,30809520000
2019-06-21,30769200000
2019-06-24,30804480000
2019-06-25,30310560000
2019-06-26,29776320000
2019-06-27,29630160000
2019-06-28,29645280000
2019-07-01,29443680000
2019-07-02,29635200000
2019-07-03,30028320000
2019-07-05,30023280000
2019-07-08,30083760000
2019-07-09,30250080000
2019-07-10,30350880000
2019-07-11,30421440000
2019-07-12,30517200000
2019-07-15,30769200000
2019-07-16,30497040000
2019-07-17,30688560000
2019-07-18,30769200000
2019-07-19,30330720000
2019-07-22,30124080000
2019-07-23,29962800000
2019-07-24,29927520000
2019-07-25,30063600000
2019-07-26,30008160000
2019-07-29,29892240000
2019-07-30,29176560000
2019-07-31,28803600000
2019-08-01,28818720000
2019-08-02,28662480000
2019-08-05,28037520000
2019-08-06,28612080000
2019-08-07,28813680000
2019-08-08,29146320000
2019-08-09,29090880000
2019-08-12,28843920000
2019-08-13,29045520000
2019-08-14,28884240000
2019-08-15,29111040000
2019-08-16,29282400000
2019-08-19,29509200000
2019-08-20,29458800000
2019-08-21,29670480000
2019-08-22,29821680000
2019-08-23,29453760000
2019-08-26,29892240000
2019-08-27,29967840000
2019-08-28,29993040000
2019-08-29,30280320000
2019-08-30,30476880000
2019-09-03,30834720000
2019-09-04,30940560000
2019-09-05,30678480000
2019-09-06,30451680000
2019-09-09,30431520000
2019-09-10,30819600000
2019-09-11,31202640000
2019-09-12,30970800000
2019-09-13,30643200000
2019-09-16,30643200000
2019-09-17,30829680000
2019-09-18,31011120000
2019-09-19,31106880000
2019-09-20,31147200000
2019-09-23,31207680000
2019-09-24,31323600000
2019-09-25,31318560000
2019-09-26,31379040000
2019-09-27,31237920000
2019-09-30,31288320000
2019-10-01,31096800000
2019-10-02,30890160000
2019-10-03,31066560000
2019-10-04,31389120000
2019-10-07,31328640000
2019-10-08,30829680000
2019-10-09,31031280000
2019-10-10,31001040000
2019-10-11,31424400000
2019-10-14,31172400000
2019-10-15,31177440000
2019-10-16,31137120000
2019-10-17,31273200000
2019-10-18,31394160000
2019-10-21,31434480000
2019-10-22,31439520000
2019-10-23,31620960000
2019-10-24,31852800000
2019-10-25,31701600000
2019-10-28,31343760000
2019-10-29,31389120000
2019-10-30,31867920000
2019-10-31,31908240000
2019-11-01,31746960000
2019-11-04,31479840000
2019-11-05,31207680000
2019-11-06,31212720000
2019-11-07,30880080000
2019-11-08,30960720000
2019-11-11,30648240000
2019-11-12,30466800000
2019-11-13,30779280000
2019-11-14,30542400000
2019-11-15,30688560000
2019-11-18,30744000000
2019-11-19,30492000000
2019-11-20,30849840000
2019-11-21,30602880000
2019-11-22,30441600000
2019-11-25,30018240000
2019-11-26,30003120000
2019-11-27,29998080000
2019-11-29,29892240000
2019-12-02,29549520000
2019-12-03,29478960000
2019-12-04,29700720000
2019-12-05,29604960000
2019-12-06,29539440000
2019-12-09,29176560000
2019-12-10,29075760000
2019-12-11,29368080000
2019-12-12,29484000000
2019-12-13,29509200000
2019-12-16,29912400000
2019-12-17,29862000000
2019-12-18,29862000000
2019-12-19,29559600000
2019-12-20,29569680000
2019-12-23,29534400000
2019-12-24,29489040000
2019-12-26,29549520000
2019-12-27,29524320000
2019-12-30,29569680000
2019-12-31,29761200000
2020-01-02,29589840000
2020-01-03,29584800000
2020-01-06,29297520000
2020-01-07,29030400000
2020-01-08,29211840000
2020-01-09,29443680000
2020-01-10,29383200000
2020-01-13,29358000000
2020-01-14,29423520000
2020-01-15,29781360000
2020-01-16,29746080000
2020-01-17,29816640000
2020-01-21,30013200000
2020-01-22,30391200000
2020-01-23,31116960000
2020-01-24,31076640000
2020-01-27,30451680000
2020-01-28,30073680000
2020-01-29,30290400000
2020-01-30,30240000000
2020-01-31,29836800000
2020-02-03,29902320000
2020-02-04,29771280000
2020-02-05,29877120000
2020-02-06,29398320000
2020-02-07,29080800000
2020-02-10,28949760000
2020-02-11,29141280000
2020-02-12,29337840000
2020-02-13,29413440000
2020-02-14,29473920000
2020-02-18,29746080000
2020-02-19,29685600000
2020-02-20,29826720000
2020-02-21,30219840000
2020-02-24,29791440000
2020-02-25,28934640000
2020-02-26,28007280000
2020-02-27,26646480000
2020-02-28,25860240000
2020-03-02,27069840000
2020-03-03,26737200000
2020-03-04,28017360000
2020-03-05,27210960000
2020-03-06,27583920000
2020-03-09,25583040000
2020-03-10,26681760000
2020-03-11,24570000000
2020-03-12,22473360000
2020-03-13,22246560000
2020-03-16,20301120000
2020-03-17,21712320000
2020-03-18,19283040000
2020-03-19,19726560000
2020-03-20,19061280000
2020-03-23,18577440000
2020-03-24,20553120000
2020-03-25,20608560000
2020-03-26,22181040000
2020-03-27,22417920000
2020-03-30,22433040000
2020-03-31,22634640000
2020-04-01,21566160000
2020-04-02,22821120000
2020-04-03,22357440000
2020-04-06,23612400000
2020-04-07,23955120000
2020-04-08,25633440000
2020-04-09,26686800000
2020-04-13,26036640000
2020-04-14,26953920000
2020-04-15,26213040000
2020-04-16,26293680000
2020-04-17,27528480000
2020-04-20,26127360000
2020-04-21,25205040000
2020-04-22,25754400000
2020-04-23,25386480000
2020-04-24,25890480000
2020-04-27,26213040000
2020-04-28,26147520000
2020-04-29,26359200000
2020-04-30,25557840000
2020-05-01,24902640000
2020-05-04,24766560000
2020-05-05,25119360000
2020-05-06,24217200000
2020-05-07,24101280000
2020-05-08,24580080000
2020-05-11,24292800000
2020-05-12,23587200000
2020-05-13,22659840000
2020-05-14,23476320000
2020-05-15,22911840000
2020-05-18,24872400000
2020-05-19,24444000000
2020-05-20,24570000000
2020-05-21,24227280000
2020-05-22,24252480000
2020-05-26,24897600000
2020-05-27,25154640000
2020-05-28,25719120000
2020-05-29,25724160000
2020-06-01,26318880000
2020-06-02,26344080000
2020-06-03,26586000000
2020-06-04,26177760000
2020-06-05,26953920000
2020-06-08,27972000000
2020-06-09,27049680000
2020-06-10,26308800000
2020-06-11,25200000000
2020-06-12,25053840000
2020-06-15,25149600000
2020-06-16,25562880000
2020-06-17,25431840000
2020-06-18,25386480000
2020-06-19,24549840000
2020-06-22,24761520000
2020-06-23,24716160000
2020-06-24,24272640000
2020-06-25,24176880000
2020-06-26,23940000000
2020-06-29,24801840000
2020-06-30,24776640000
2020-07-01,25074000000
2020-07-02,25255440000
2020-07-06,25512480000
2020-07-07,25346160000
2020-07-08,25638480000
2020-07-09,25094160000
2020-07-10,25497360000
2020-07-13,26112240000
2020-07-14,25966080000
2020-07-15,26409600000
2020-07-16,26666640000
2020-07-17,27760320000
2020-07-20,26621280000
2020-07-21,26344080000
2020-07-22,26706960000
2020-07-23,26565840000
2020-07-24,26344080000
2020-07-27,26202960000
2020-07-28,26414640000
2020-07-29,26505360000
2020-07-30,26404560000
2020-07-31,28193760000
2020-08-03,27452880000
2020-08-04,28047600000
2020-08-05,27508320000
2020-08-06,27533520000
2020-08-07,28047600000
2020-08-10,27896400000
2020-08-11,27452880000
2020-08-12,27987120000
2020-08-13,27951840000
2020-08-14,27805680000
2020-08-17,27578880000
2020-08-18,27483120000
2020-08-19,27387360000
2020-08-20,27140400000
2020-08-21,26853120000
2020-08-24,27165600000
2020-08-25,27014400000
2020-08-26,26434800000
2020-08-27,26354160000
2020-08-28,26288640000
2020-08-31,26328960000
2020-09-01,25704000000
2020-09-02,26671680000
2020-09-03,26223120000
2020-09-04,26470080000
2020-09-08,26208000000
2020-09-09,26928720000
2020-09-10,26359200000
2020-09-11,26404560000
2020-09-14,26449920000
2020-09-15,26031600000
2020-09-16,26712000000
2020-09-17,26328960000
2020-09-18,25870320000
2020-09-21,25789680000
2020-09-22,26444880000
2020-09-23,26167680000
2020-09-24,26948880000
2020-09-25,27281520000
2020-09-28,27392400000
2020-09-29,27619200000
2020-09-30,27674640000
2020-10-01,27755280000
2020-10-02,28198800000
2020-10-05,28385280000
2020-10-06,28173600000
2020-10-07,28743120000
2020-10-08,29433600000
2020-10-09,29010240000
2020-10-12,29111040000
2020-10-13,29191680000
2020-10-14,29242080000
2020-10-15,29458800000
2020-10-16,29988000000
2020-10-19,29988000000
2020-10-20,30184560000
2020-10-21,29998080000
2020-10-22,30678480000
2020-10-23,30703680000
2020-10-26,30733920000
2020-10-27,30744000000
2020-10-28,29574720000
2020-10-29,30098880000
2020-10-30,29307600000
2020-11-02,29478960000
2020-11-03,29897280000
2020-11-04,29433600000
2020-11-05,29630160000
2020-11-06,29443680000
2020-11-09,30431520000
2020-11-10,30607920000
2020-11-11,30683520000
2020-11-12,29826720000
2020-11-13,29927520000
2020-11-16,29998080000
2020-11-17,29761200000
2020-11-18,29141280000
2020-11-19,29040480000
2020-11-20,29337840000
2020-11-23,29443680000
2020-11-24,30078720000
2020-11-25,30224880000
2020-11-27,29912400000
2020-11-30,29373120000
2020-12-01,28985040000
2020-12-02,29080800000
2020-12-03,29045520000
2020-12-04,29045520000
2020-12-07,28995120000
2020-12-08,28843920000
2020-12-09,28672560000
2020-12-10,28526400000
2020-12-11,28465920000
2020-12-14,28440720000
2020-12-15,29136240000
2020-12-16,28803600000
2020-12-17,28823760000
2020-12-18,28637280000
2020-12-21,28460880000
2020-12-22,28420560000
2020-12-23,28491120000
2020-12-24,28803600000
2020-12-28,28889280000
2020-12-29,28768320000
2020-12-30,28909440000
2020-12-31,29383200000
2021-01-04,28087920000
2021-01-05,28092960000
2021-01-06,28682640000
2021-01-07,28274400000
2021-01-08,28884240000
2021-01-11,28717920000
2021-01-12,28904400000
2021-01-13,29574720000
2021-01-14,29121120000
2021-01-15,29927520000
2021-01-19,29322720000
2021-01-20,29867040000
2021-01-21,29408400000
2021-01-22,29413440000
2021-01-25,29494080000
2021-01-26,29398320000
2021-01-27,28405440000
2021-01-28,28753200000
2021-01-29,28440720000
2021-02-01,28803600000
2021-02-02,29408400000
2021-02-03,29282400000
2021-02-04,29514240000
2021-02-05,29897280000
2021-02-08,29640240000
2021-02-09,29599920000
2021-02-10,29660400000
2021-02-11,29519280000
2021-02-12,29368080000
2021-02-16,29206800000
2021-02-17,29237040000
2021-02-18,29484000000
2021-02-19,29106000000
2021-02-22,28773360000
2021-02-23,29116080000
2021-02-24,28249200000
2021-02-25,28173600000
2021-02-26,27130320000
2021-03-01,27765360000
2021-03-02,27523440000
2021-03-03,27342000000
2021-03-04,27548640000
2021-03-05,28355040000
2021-03-08,28778400000
2021-03-09,28995120000
2021-03-10,29100960000
2021-03-11,28617120000
2021-03-12,29075760000
2021-03-15,29428560000
2021-03-16,29514240000
2021-03-17,29478960000
2021-03-18,29519280000
2021-03-19,29690640000
2021-03-22,29171520000
2021-03-23,29393280000
2021-03-24,29589840000
2021-03-25,29947680000
2021-03-26,29887200000
2021-03-29,30345840000
2021-03-30,30144240000
2021-03-31,30345840000
2021-04-01,30073680000
2021-04-05,30572640000
2021-04-06,30703680000
2021-04-07,30859920000
2021-04-08,30895200000
2021-04-09,30870000000
2021-04-12,30890160000
2021-04-13,31454640000
2021-04-14,31661280000
2021-04-15,31449600000
2021-04-16,31928400000
2021-04-19,31993920000
2021-04-20,32079600000
2021-04-21,32029200000
2021-04-22,31711680000
2021-04-23,31721760000
2021-04-26,31328640000
2021-04-27,31298400000
2021-04-28,31449600000
2021-04-29,31797360000
2021-04-30,31832640000
2021-05-03,32079600000
2021-05-04,31847760000
2021-05-05,30900240000
2021-05-06,31535280000
2021-05-07,31827600000
2021-05-10,31893120000
2021-05-11,31374000000
2021-05-12,30592800000
2021-05-13,31323600000
2021-05-14,31510080000
2021-05-17,31394160000
2021-05-18,31303440000
2021-05-19,31237920000
2021-05-20,31540320000
2021-05-21,31762080000
2021-05-24,31983840000
2021-05-25,31343760000
2021-05-26,31399200000
2021-05-27,31263120000
2021-05-28,31308480000
2021-06-01,31263120000
2021-06-02,31081680000
2021-06-03,31101840000
2021-06-04,30880080000
2021-06-07,30678480000
2021-06-08,30749040000
2021-06-09,30809520000
2021-06-10,31061520000
2021-06-11,31147200000
2021-06-14,31167360000
2021-06-15,31424400000
2021-06-16,30859920000
2021-06-17,30844800000
2021-06-18,29907360000
2021-06-21,30270240000
2021-06-22,30048480000
2021-06-23,29831760000
2021-06-24,29922480000
2021-06-25,30169440000
2021-06-28,30360960000
2021-06-29,29982960000
2021-06-30,30108960000
2021-07-01,30360960000
2021-07-02,30290400000
2021-07-06,30391200000
2021-07-07,30668400000
2021-07-08,30512160000
2021-07-09,30486960000
2021-07-12,30592800000
2021-07-13,30154320000
2021-07-14,30436560000
2021-07-15,30839760000
2021-07-16,31116960000
2021-07-19,30335760000
2021-07-20,30577680000
2021-07-21,30265200000
2021-07-22,30345840000
2021-07-23,30854880000
2021-07-26,31021200000
2021-07-27,31676400000
2021-07-28,31500000000
2021-07-29,31787280000
2021-07-30,31363920000
2021-08-02,31681440000
2021-08-03,32009040000
2021-08-04,31888080000
2021-08-05,32205600000
2021-08-06,32185440000
2021-08-09,32170320000
2021-08-10,31701600000
2021-08-11,32019120000
2021-08-12,32180400000
2021-08-13,32618880000
2021-08-16,32669279999
2021-08-17,32623920000
2021-08-18,32256000000
2021-08-19,32387040000
2021-08-20,32734800000
2021-08-23,32427360000
2021-08-24,32160240000
2021-08-25,32311440000
2021-08-26,32150160000
2021-08-27,32341680000
2021-08-30,32376959999
2021-08-31,32225760000
2021-09-01,32618880000
2021-09-02,32598720000
2021-09-03,32326560000
2021-09-07,31741920000
2021-09-08,32306399999
2021-09-09,31913280000
2021-09-10,31318560000
2021-09-13,31409280000
2021-09-14,31535280000
2021-09-15,31651200000
2021-09-16,31555440000
2021-09-17,31202640000
2021-09-20,31283280000
2021-09-21,31096800000
2021-09-22,30754080000
2021-09-23,30587760000
2021-09-24,30592800000
2021-09-27,30849840000
2021-09-28,30421440000
2021-09-29,30875040000
2021-09-30,30693600000
2021-10-01,30471840000
2021-10-04,30819600000
2021-10-05,30668400000
2021-10-06,30718800000
2021-10-07,30471840000
2021-10-08,30184560000
2021-10-11,29877120000
2021-10-12,29947680000
2021-10-13,30325680000
2021-10-14,30950640000
2021-10-15,31303440000
2021-10-18,31111920000
2021-10-19,31474800000
2021-10-20,31953600000
2021-10-21,31797360000
2021-10-22,32175360000
2021-10-25,32220720000
2021-10-26,32563440000
2021-10-27,32245920000
2021-10-28,32422320000
2021-10-29,32155200000
2021-11-01,32437440000
2021-11-02,32245920000
2021-11-03,31938480000
2021-11-04,32094720000
2021-11-05,32351760000
2021-11-08,31333680000
2021-11-09,31328640000
2021-11-10,31610880000
2021-11-11,31343760000
2021-11-12,31333680000
2021-11-15,31923360000
2021-11-16,31610880000
2021-11-17,31479840000
2021-11-18,31449600000
2021-11-19,31787280000
2021-11-22,31973760000
2021-11-23,32356800000
2021-11-24,32553360000
2021-11-26,32074560000
2021-11-29,32382000000
2021-11-30,31494960000
2021-12-01,31469760000
2021-12-02,31837680000
2021-12-03,31978800000
2021-12-06,32109840000
2021-12-07,32568480000
2021-12-08,32210640000
2021-12-09,32124960000
2021-12-10,32155200000
2021-12-13,32855760000
2021-12-14,32523120000
2021-12-15,33037200000
2021-12-16,33067440000
2021-12-17,32301360000
2021-12-20,32301360000
2021-12-21,32412240000
2021-12-22,32558399999
2021-12-23,32548320000
2021-12-27,32790240000
2021-12-28,33052320000
2021-12-29,33248880000
2021-12-30,33425279999
2021-12-31,33431730000
2022-01-03,33146160000
2022-01-04,33060989999
2022-01-05,32980830000
2022-01-06,33010890000
2022-01-07,33567000000
2022-01-10,33196260000
2022-01-11,32990849999
2022-01-12,33086040000
2022-01-13,33216300000
2022-01-14,32690250000
2022-01-18,32675220000
2022-01-19,32840550000
2022-01-20,32860590000
2022-01-21,32785440000
2022-01-24,32239349999
2022-01-25,32424720000
2022-01-26,32409690000
2022-01-27,32765400000
2022-01-28,33081030000
2022-01-31,33331530000
2022-02-01,33196260000
2022-02-02,33707280000
2022-02-03,33612090000
2022-02-04,33386640000
2022-02-07,33461790000
2022-02-08,33692250000
2022-02-09,33782430000
2022-02-10,32990849999
2022-02-11,33040950000
2022-02-14,32449769999
2022-02-15,32279430000
2022-02-16,32459790000
2022-02-17,32429730000
2022-02-18,32404680000
2022-02-22,32404680000
2022-02-23,31848570000
2022-02-24,31222320000
2022-02-25,32499870000
2022-02-28,32479830000
2022-03-01,32294459999
2022-03-02,32755379999
2022-03-03,33211290000
2022-03-04,33867599999
2022-03-07,33922709999
2022-03-08,33406680000
2022-03-09,32975819999
2022-03-10,32765400000
2022-03-11,32925720000
2022-03-14,33331530000
2022-03-15,33832530000
2022-03-16,33922709999
2022-03-17,33942750000
2022-03-18,33466800000
2022-03-21,33792450000
2022-03-22,33617099999
2022-03-23,33466800000
2022-03-24,33837540000
2022-03-25,34223310000
2022-03-28,34328519999
2022-03-29,34619100000
2022-03-30,35039940000
2022-03-31,34790000000
2022-04-01,35316820000
2022-04-04,34934130000
2022-04-05,35068320000
2022-04-06,35823760000
2022-04-07,35590170000
2022-04-08,35828730000
2022-04-11,35649810000
2022-04-12,35744240000
2022-04-13,35560350000
2022-04-14,36181600000
2022-04-18,35997710000
2022-04-19,36320760000
2022-04-20,37140810000
2022-04-21,37110990000
2022-04-22,36718360000
2022-04-25,36102080000
2022-04-26,35416220000
2022-04-27,35013650000
2022-04-28,35361550000
2022-04-29,34621020000
2022-05-02,34218449999
2022-05-03,34044500000
2022-05-04,34427190000
2022-05-05,34238330000
2022-05-06,34506710000
2022-05-09,34322820000
2022-05-10,33960010000
2022-05-11,34268150000
2022-05-12,33940130000
2022-05-13,34084260000
2022-05-16,33825820000
2022-05-17,34119050000
2022-05-18,33726420000
2022-05-19,33631990000
2022-05-20,33572350000
2022-05-23,33935160000
2022-05-24,34143900000
2022-05-25,33860609999
2022-05-26,33786060000
2022-05-27,34312880000
2022-05-31,34064380000
2022-06-01,33845699999
2022-06-02,34064380000
2022-06-03,34044500000
2022-06-06,33989830000
2022-06-07,34268150000
2022-06-08,33363609999
2022-06-09,32384520000
2022-06-10,32538590000
2022-06-13,31360700000
2022-06-14,30302090000
2022-06-15,30078440000
2022-06-16,29323000000
2022-06-17,29402520000
2022-06-21,29651020000
2022-06-22,29730540000
2022-06-23,30033710000
2022-06-24,31067470000
2022-06-27,31226510000
2022-06-28,31127110000
2022-06-29,31117170000
2022-06-30,31450160000
2022-07-01,32140990000
2022-07-05,31092320000
2022-07-06,31301060000
2022-07-07,31211600000
2022-07-08,31042620000
2022-07-11,31052560000
2022-07-12,30684780000
2022-07-13,30317000000
2022-07-14,29988980000
2022-07-15,30093350000
2022-07-18,29849820000
2022-07-19,30023770000
2022-07-20,29641080000
2022-07-21,29621200000
2022-07-22,29869700000
2022-07-25,30162930000
2022-07-26,30540650000
2022-07-27,30764300000
2022-07-28,32523680000
2022-07-29,32637990000
2022-08-01,32642960000
2022-08-02,32379550000
2022-08-03,32493859999
2022-08-04,32170810000
2022-08-05,32175779999
2022-08-08,32523680000
2022-08-09,32816910000
2022-08-10,33095230000
2022-08-11,33144930000
2022-08-12,33602170000
2022-08-15,34208510000
2022-08-16,34188630000
2022-08-17,34198570000
2022-08-18,34486830000
2022-08-19,34491800000
2022-08-22,33721449999
2022-08-23,33487859999
2022-08-24,33418279999
2022-08-25,33696600000
2022-08-26,33144930000
2022-08-29,33010740000
2022-08-30,32414340000
2022-08-31,31986920000
2022-09-01,32220510000
2022-09-02,31812970000
2022-09-06,31574410000
2022-09-07,33413310000
2022-09-08,33736359999
2022-09-09,33796000000
2022-09-12,34382460000
2022-09-13,33219480000
2022-09-14,33433189999
2022-09-15,33035590000
2022-09-16,32980920000
2022-09-19,33110140000
2022-09-20,32493859999
2022-09-21,32046560000
2022-09-22,31793090000
2022-09-23,31281180000
2022-09-26,30217600000
2022-09-27,29601320000
2022-09-28,29760360000
2022-09-29,28289240000
2022-09-30,27946310000
2022-10-03,28781270000
2022-10-04,29725570000
2022-10-05,29059590000
2022-10-06,28160020000
2022-10-07,27494040000
2022-10-10,27538770000
2022-10-11,27399610000
2022-10-12,26579560000
2022-10-13,27320090000
2022-10-14,26743570000
2022-10-17,27469190000
2022-10-18,27677930000
2022-10-19,27235600000
2022-10-20,26723690000
2022-10-21,26987100000
2022-10-24,27444340000
2022-10-25,27871760000
2022-10-26,27618290000
2022-10-27,27578530000
2022-10-28,28542710000
2022-10-31,27866790000
2022-11-01,27996010000
2022-11-02,28135170000
2022-11-03,28358820000
2022-11-04,28771330000
2022-11-07,28483070000
2022-11-08,28751450000
2022-11-09,28463190000
2022-11-10,29581440000
2022-11-11,28970130000
2022-11-14,28507920000
2022-11-15,28383670000
2022-11-16,28721630000
2022-11-17,27767390000
2022-11-18,28671930000
2022-11-21,28751450000
2022-11-22,28999950000
2022-11-23,29327970000
2022-11-25,29432340000
2022-11-28,28999950000
2022-11-29,28970130000
2022-11-30,30093350000
2022-12-01,30018800000
2022-12-02,30277240000
2022-12-05,29954190000
2022-12-06,30118200000
2022-12-07,29795150000
2022-12-08,29820000000
2022-12-09,29705690000
2022-12-12,30128140000
2022-12-13,30376640000
2022-12-14,30406460000
2022-12-15,29988980000
2022-12-16,29442280000
2022-12-19,29501920000
2022-12-20,29427370000
2022-12-21,30068500000
2022-12-22,29884610000
2022-12-23,30356760000
2022-12-27,30719570000
2022-12-28,30461130000
2022-12-29,30729510000
2022-12-30,30451190000
2023-01-03,30838850000
2023-01-04,31067470000
2023-01-05,30376640000
2023-01-06,31132080000
2023-01-09,31554530000
2023-01-10,31643990000
2023-01-11,31793090000
2023-01-12,31206630000
2023-01-13,31142020000
2023-01-17,31261300000
2023-01-18,30232510000
2023-01-19,29829940000
2023-01-20,30033710000
2023-01-23,30262330000
2023-01-24,30292150000
2023-01-25,30242450000
2023-01-26,30331910000
2023-01-27,30133110000
2023-01-30,30366700000
2023-01-31,30779210000
2023-02-01,30719570000
2023-02-02,30878610000
2023-02-03,30242450000
2023-02-06,30456160000
2023-02-07,30321970000
2023-02-08,29889580000
2023-02-09,29601320000
2023-02-10,30143050000
2023-02-13,30471070000
2023-02-14,30396520000
2023-02-15,30694720000
2023-02-16,30699690000
2023-02-17,30928310000
2023-02-21,30391550000
2023-02-22,30217600000
2023-02-23,30088380000
2023-02-24,30391550000
2023-02-27,30575440000
2023-02-28,30033710000
2023-03-01,29094380000
2023-03-02,29755390000
2023-03-03,30003890000
