,MTD
2018-07-17,14693720472
2018-07-18,14714072582
2018-07-19,15028148344
2018-07-20,15139959316
2018-07-23,14940207131
2018-07-24,15144984528
2018-07-25,15392476229
2018-07-26,15526398134
2018-07-27,14822868426
2018-07-30,14618593550
2018-07-31,14887442403
2018-08-01,14762063358
2018-08-02,14794727238
2018-08-03,14740706206
2018-08-06,14749500328
2018-08-07,14673117102
2018-08-08,14651006169
2018-08-09,14462560711
2018-08-10,14377132104
2018-08-13,14249994235
2018-08-14,14123610148
2018-08-15,14056523565
2018-08-16,14265572393
2018-08-17,14189691689
2018-08-20,14192455555
2018-08-21,14172605967
2018-08-22,14227380780
2018-08-23,14147731167
2018-08-24,14271602648
2018-08-27,14398489256
2018-08-28,14462811972
2018-08-29,14598241441
2018-08-30,14568592689
2018-08-31,14685177612
2018-09-04,14584422107
2018-09-05,14742967552
2018-09-06,14774123868
2018-09-07,14796988583
2018-09-10,14960307980
2018-09-11,14888949966
2018-09-12,15157798819
2018-09-13,15308806446
2018-09-14,15327148470
2018-09-17,15334686288
2018-09-18,15227398008
2018-09-19,15448758605
2018-09-20,15482427527
2018-09-21,15376646810
2018-09-24,15327148470
2018-09-25,15331922422
2018-09-26,15359309828
2018-09-27,15326897210
2018-09-28,15301268627
2018-10-01,15385036401
2018-10-02,15393278251
2018-10-03,15343327645
2018-10-04,15276643586
2018-10-05,15084583505
2018-10-08,14766398145
2018-10-09,14758156295
2018-10-10,14170986922
2018-10-11,13847556748
2018-10-12,13939965369
2018-10-15,13885768961
2018-10-16,14325584047
2018-10-17,14452958093
2018-10-18,14144762854
2018-10-19,13944710677
2018-10-22,13938966357
2018-10-23,13541859039
2018-10-24,13087808031
2018-10-25,13396752529
2018-10-26,13376272780
2018-10-29,13331067482
2018-10-30,13513387194
2018-10-31,13656995186
2018-11-01,13978427336
2018-11-02,14180727290
2018-11-05,14335324415
2018-11-06,14411499090
2018-11-07,14803361594
2018-11-08,14868047628
2018-11-09,15185733483
2018-11-12,14870794912
2018-11-13,14716697292
2018-11-14,14510651043
2018-11-15,14796368509
2018-11-16,14967699087
2018-11-19,14430480320
2018-11-20,14593818801
2018-11-21,14765648886
2018-11-23,14895770215
2018-11-26,15102315971
2018-11-27,15131037569
2018-11-28,15532390688
2018-11-29,15757418168
2018-11-30,15900776407
2018-12-03,16117312284
2018-12-04,15701223737
2018-12-06,15237432360
2018-12-07,14754909506
2018-12-10,14776887772
2018-12-11,14932483910
2018-12-12,15175993114
2018-12-13,14974692172
2018-12-14,14663499897
2018-12-17,14294364919
2018-12-18,14348811079
2018-12-19,13937467839
2018-12-20,13814839101
2018-12-21,13619781984
2018-12-24,13268878977
2018-12-26,13829075024
2018-12-27,14077079782
2018-12-28,13924730434
2018-12-31,14055420877
2019-01-02,13569825693
2019-01-03,12762654170
2019-01-04,13100383881
2019-01-07,13260177997
2019-01-08,13830516250
2019-01-09,14127241249
2019-01-10,14321578728
2019-01-11,14338229126
2019-01-14,14245285114
2019-01-15,14466213527
2019-01-16,14417504901
2019-01-17,14604884004
2019-01-18,14962991814
2019-01-22,14753992044
2019-01-23,15039533941
2019-01-24,15051214071
2019-01-25,15272390996
2019-01-28,15362104334
2019-01-29,15432930653
2019-01-30,15729158626
2019-01-31,15859131134
2019-02-01,15974938378
2019-02-04,15967482976
2019-02-05,16223948805
2019-02-06,16281355401
2019-02-07,16106898994
2019-02-08,16459042481
2019-02-11,16463764236
2019-02-12,16712277636
2019-02-13,16615854437
2019-02-14,16474201799
2019-02-15,16622067272
2019-02-19,16696621292
2019-02-20,16726194386
2019-02-21,16755021941
2019-02-22,16869835132
2019-02-25,17146679059
2019-02-26,16823860153
2019-02-27,17048019240
2019-02-28,16921525919
2019-03-01,17365122338
2019-03-04,17127295014
2019-03-05,17232167669
2019-03-06,16947122799
2019-03-07,16994340345
2019-03-08,16922519973
2019-03-11,17120833666
2019-03-12,17184204583
2019-03-13,17146182033
2019-03-14,17363134231
2019-03-15,17609162497
2019-03-18,17565921165
2019-03-19,17787098091
2019-03-20,17716023259
2019-03-21,18134519824
2019-03-22,17447380273
2019-03-25,17609659524
2019-03-26,17803499976
2019-03-27,17463285131
2019-03-28,17489876065
2019-03-29,17967518820
2019-04-01,18037960690
2019-04-02,18139469602
2019-04-03,18096988987
2019-04-04,17960408870
2019-04-05,18149101834
2019-04-08,18236285887
2019-04-09,18128108507
2019-04-10,18226406675
2019-04-11,18295067204
2019-04-12,18334584055
2019-04-15,18383733138
2019-04-16,18083158089
2019-04-17,17664526447
2019-04-18,17998196859
2019-04-22,18133048114
2019-04-23,17871989915
2019-04-24,17919163156
2019-04-25,18054508372
2019-04-26,18201214682
2019-04-29,18314084688
2019-04-30,18406455328
2019-05-01,18255797333
2019-05-02,18602557702
2019-05-03,18830520537
2019-05-06,18789521804
2019-05-07,18333349153
2019-05-08,18288645715
2019-05-09,18317789393
2019-05-10,17972016945
2019-05-13,17332337916
2019-05-14,17848526785
2019-05-15,17761342732
2019-05-16,18399539879
2019-05-17,17941144405
2019-05-20,17688236557
2019-05-21,17696139928
2019-05-22,17883351010
2019-05-23,17761095752
2019-05-24,18000419682
2019-05-28,17783323980
2019-05-29,17900886613
2019-05-30,17964360555
2019-05-31,17858899958
2019-06-03,17998690820
2019-06-04,18323222960
2019-06-05,18694681361
2019-06-06,19087133090
2019-06-07,19533179548
2019-06-10,19926125237
2019-06-11,19878211055
2019-06-12,19967370950
2019-06-13,19684578484
2019-06-14,19537625193
2019-06-17,19546269505
2019-06-18,19857217728
2019-06-19,20179280065
2019-06-20,20286716504
2019-06-21,20502083343
2019-06-24,20399833491
2019-06-25,20590749278
2019-06-26,20385755612
2019-06-27,20587044573
2019-06-28,20746346880
2019-07-01,20675334990
2019-07-02,20894985784
2019-07-03,21363916966
2019-07-05,21056846625
2019-07-08,21101903199
2019-07-09,21097005745
2019-07-10,21021829832
2019-07-11,20913840980
2019-07-12,20457643177
2019-07-15,20207383298
2019-07-16,20124861205
2019-07-17,20033768568
2019-07-18,20298965681
2019-07-19,19928963061
2019-07-22,20047726311
2019-07-23,20038176277
2019-07-24,19887824451
2019-07-25,19361593062
2019-07-26,18980326299
2019-07-29,18977632700
2019-07-30,18609589061
2019-07-31,18530740059
2019-08-01,18629668621
2019-08-02,17577450715
2019-08-05,16962820288
2019-08-06,17316661311
2019-08-07,17262789321
2019-08-08,17469706736
2019-08-09,17196918571
2019-08-12,16694929577
2019-08-13,16895480301
2019-08-14,16176044368
2019-08-15,16171146914
2019-08-16,16288685800
2019-08-19,16541394406
2019-08-20,16140537829
2019-08-21,16396184907
2019-08-22,16251710026
2019-08-23,15741395361
2019-08-26,15854281666
2019-08-27,15848894467
2019-08-28,15828325162
2019-08-29,16018836107
2019-08-30,16082992749
2019-09-03,15990186004
2019-09-04,16165759715
2019-09-05,16792878649
2019-09-06,16773288834
2019-09-09,16640567842
2019-09-10,17132272183
2019-09-11,17586266132
2019-09-12,17428568126
2019-09-13,17459422084
2019-09-16,17426364272
2019-09-17,17399183404
2019-09-18,17362697375
2019-09-19,17388409006
2019-09-20,17365880720
2019-09-23,17293153534
2019-09-24,16920457315
2019-09-25,17124926003
2019-09-26,17150637634
2019-09-27,17123456767
2019-09-30,17075630185
2019-10-01,16681465297
2019-10-02,16079309343
2019-10-03,16260392474
2019-10-04,16636133911
2019-10-07,16528986998
2019-10-08,15965617257
2019-10-09,16321238346
2019-10-10,16299178687
2019-10-11,16680495642
2019-10-14,16502079063
2019-10-15,16484140440
2019-10-16,16205364535
2019-10-17,16261604544
2019-10-18,16496261131
2019-10-21,16610680459
2019-10-22,16586196662
2019-10-23,16699161507
2019-10-24,16647527361
2019-10-25,16925091196
2019-10-28,17001693967
2019-10-29,17060115700
2019-10-30,17174292614
2019-10-31,17088720532
2019-11-01,17312710910
2019-11-04,17542761635
2019-11-05,17318044015
2019-11-06,17206048825
2019-11-07,17473431280
2019-11-08,17183746753
2019-11-11,16978664653
2019-11-12,17246531935
2019-11-13,17520217149
2019-11-14,17299862977
2019-11-15,17570639226
2019-11-18,17410403684
2019-11-19,17767964083
2019-11-20,17398040579
2019-11-21,17091871911
2019-11-22,17256228488
2019-11-25,17380344369
2019-11-26,17548337153
2019-11-27,17584699228
2019-11-29,17439493344
2019-12-02,17549791636
2019-12-03,17260834351
2019-12-04,17736450285
2019-12-05,17862263063
2019-12-06,18447692463
2019-12-09,18350242103
2019-12-10,18283335886
2019-12-11,18480418330
2019-12-12,18797253205
2019-12-13,18658592495
2019-12-16,18939065296
2019-12-17,18839675626
2019-12-18,18804283206
2019-12-19,19068029453
2019-12-20,19230931547
2019-12-23,19136874981
2019-12-24,19162086020
2019-12-26,19198690508
2019-12-27,19219295683
2019-12-30,19196993611
2019-12-31,19060799362
2020-01-02,19343847234
2020-01-03,18970935266
2020-01-06,19071611887
2020-01-07,19154027354
2020-01-08,19151864849
2020-01-09,19483208666
2020-01-10,19647318765
2020-01-13,19764574590
2020-01-14,19958238924
2020-01-15,19664138248
2020-01-16,19959200038
2020-01-17,19974577851
2020-01-21,20066364173
2020-01-22,20061318328
2020-01-23,19970012562
2020-01-24,19701621668
2020-01-27,19219383060
2020-01-28,19221065008
2020-01-29,19285219322
2020-01-30,18669626241
2020-01-31,18193394590
2020-02-03,18214539083
2020-02-04,18453375744
2020-02-05,18718402741
2020-02-06,18706148547
2020-02-07,18913508745
2020-02-10,18760211171
2020-02-11,18741709740
2020-02-12,18568469064
2020-02-13,18488936936
2020-02-14,18338042145
2020-02-18,18074697095
2020-02-19,18414690932
2020-02-20,18150384769
2020-02-21,18266439203
2020-02-24,17458142901
2020-02-25,16891566599
2020-02-26,16828613676
2020-02-27,16618850694
2020-02-28,16860330416
2020-03-02,17399514988
2020-03-03,17565547314
2020-03-04,18594899680
2020-03-05,17638832205
2020-03-06,17193115903
2020-03-09,16093361986
2020-03-10,16860570694
2020-03-11,15825932205
2020-03-12,15372286718
2020-03-13,16162081589
2020-03-16,14960449660
2020-03-17,16398755744
2020-03-18,16822606718
2020-03-19,17334399561
2020-03-20,15500835624
2020-03-23,14162245048
2020-03-24,15510687036
2020-03-25,15385021469
2020-03-26,15840829461
2020-03-27,15829055823
2020-03-30,16468676738
2020-03-31,16531001361
2020-04-01,15710568034
2020-04-02,15694528048
2020-04-03,15096260501
2020-04-06,16820439322
2020-04-07,16985387838
2020-04-08,17739506595
2020-04-09,17414637022
2020-04-13,16537465236
2020-04-14,17039971672
2020-04-15,16589655042
2020-04-16,16659321251
2020-04-17,17258785812
2020-04-20,16940858921
2020-04-21,16361504193
2020-04-22,16858743767
2020-04-23,16837197517
2020-04-24,17078515519
2020-04-27,17602328802
2020-04-28,16757715794
2020-04-29,17682768136
2020-04-30,17235563743
2020-05-01,16498681986
2020-05-04,16540098667
2020-05-05,16991133504
2020-05-06,17131184131
2020-05-07,17541999301
2020-05-08,17226705840
2020-05-11,17163503506
2020-05-12,16520467639
2020-05-13,16539859264
2020-05-14,16507539889
2020-05-15,16727072238
2020-05-18,17205877798
2020-05-19,17094794908
2020-05-20,17609510885
2020-05-21,17308820994
2020-05-22,17914749430
2020-05-26,18338252948
2020-05-27,18872360550
2020-05-28,18970276287
2020-05-29,19032521010
2020-06-01,19234337553
2020-06-02,19717212960
2020-06-03,20061952964
2020-06-04,20125634103
2020-06-05,20577626552
2020-06-08,20317156327
2020-06-09,19522817903
2020-06-10,19454109305
2020-06-11,18232197516
2020-06-12,18300427308
2020-06-15,18524747713
2020-06-16,18770374965
2020-06-17,18730155298
2020-06-18,18739013201
2020-06-19,19038266676
2020-06-22,18796948674
2020-06-23,19104341844
2020-06-24,18770135563
2020-06-25,18802215535
2020-06-26,18489076699
2020-06-29,18798863896
2020-06-30,19270586209
2020-07-01,19252405282
2020-07-02,19489474998
2020-07-06,19698794878
2020-07-07,19593776104
2020-07-08,19572963727
2020-07-09,19868164564
2020-07-10,19597125222
2020-07-13,19711712905
2020-07-14,20318142500
2020-07-15,20789411258
2020-07-16,20589421064
2020-07-17,20761900646
2020-07-20,20727931019
2020-07-21,20824576998
2020-07-22,21131738971
2020-07-23,21180061960
2020-07-24,20638222499
2020-07-27,21422394576
2020-07-28,21100161572
2020-07-29,21484114037
2020-07-30,21414500226
2020-07-31,22367324320
2020-08-03,22162310448
2020-08-04,22213982556
2020-08-05,22612288385
2020-08-06,22445071704
2020-08-07,22586691554
2020-08-10,22629273198
2020-08-11,22660372152
2020-08-12,23282829669
2020-08-13,23279719774
2020-08-14,22990260282
2020-08-17,22960118220
2020-08-18,23041932390
2020-08-19,23221588653
2020-08-20,22949592420
2020-08-21,22964902674
2020-08-24,22676878519
2020-08-25,23152453287
2020-08-26,23254840611
2020-08-27,23173026440
2020-08-28,23123507337
2020-08-31,23223263212
2020-09-01,23345506022
2020-09-02,24045471700
2020-09-03,23036908713
2020-09-04,22708455918
2020-09-08,22669223392
2020-09-09,23343831463
2020-09-10,23048152181
2020-09-11,23293355469
2020-09-14,23419665065
2020-09-15,23465356604
2020-09-16,23655060221
2020-09-17,23530425184
2020-09-18,23359380939
2020-09-21,23312254064
2020-09-22,23589034751
2020-09-23,22896963422
2020-09-24,22971600910
2020-09-25,23325889759
2020-09-28,23168002763
2020-09-29,23170873436
2020-09-30,22832662286
2020-10-01,22954893571
2020-10-02,22860323911
2020-10-05,23416157088
2020-10-06,23497014147
2020-10-07,23908865017
2020-10-08,23928015373
2020-10-09,24244350885
2020-10-12,24251207186
2020-10-13,24320006613
2020-10-14,24171768671
2020-10-15,24080508949
2020-10-16,24346249694
2020-10-19,24084528160
2020-10-20,24366109323
2020-10-21,24397553735
2020-10-22,25137324900
2020-10-23,24900191478
2020-10-26,24713179975
2020-10-27,24885533180
2020-10-28,23861343762
2020-10-29,23732019752
2020-10-30,23593002352
2020-11-02,24664949448
2020-11-03,25190993182
2020-11-04,25539245955
2020-11-05,26095079132
2020-11-06,27924292780
2020-11-09,27888119885
2020-11-10,26608592385
2020-11-11,26819955576
2020-11-12,27374843056
2020-11-13,27930676232
2020-11-16,28085534050
2020-11-17,28213912364
2020-11-18,27066073116
2020-11-19,27125888426
2020-11-20,27132035453
2020-11-23,26921145112
2020-11-24,26644056008
2020-11-25,26601499661
2020-11-27,26637436132
2020-11-30,27189722946
2020-12-01,27427329217
2020-12-02,26946442496
2020-12-03,26763213780
2020-12-04,26757303176
2020-12-07,26601263237
2020-12-08,27456645811
2020-12-09,27204854092
2020-12-10,27231806445
2020-12-11,27067491661
2020-12-14,26934857712
2020-12-15,27168917621
2020-12-16,26272870092
2020-12-17,26723730946
2020-12-18,26830121814
2020-12-21,26841943021
2020-12-22,26610247354
2020-12-23,26623723531
2020-12-24,26956845158
2020-12-28,26828466845
2020-12-29,26904122573
2020-12-30,26807661520
2020-12-31,26628710955
2021-01-04,27123816936
2021-01-05,27485508328
2021-01-06,27970100025
2021-01-07,28564741235
2021-01-08,28902366598
2021-01-11,29089988166
2021-01-12,28516609176
2021-01-13,28426653630
2021-01-14,28136459374
2021-01-15,28468944419
2021-01-19,28766148199
2021-01-20,29645609697
2021-01-21,29084380548
2021-01-22,28849327873
2021-01-25,28820121527
2021-01-26,28293005390
2021-01-27,26951616319
2021-01-28,27355832151
2021-01-29,27292746443
2021-02-01,27589950223
2021-02-02,28449084104
2021-02-03,27766590205
2021-02-04,28433896804
2021-02-05,27925940030
2021-02-08,28254686663
2021-02-09,28189965400
2021-02-10,28201881589
2021-02-11,28086458109
2021-02-12,28520814890
2021-02-16,27823834643
2021-02-17,27254427717
2021-02-18,26881754739
2021-02-19,27230828989
2021-02-22,26353236697
2021-02-23,25945983405
2021-02-24,26346460825
2021-02-25,25933132613
2021-02-26,26076594185
2021-03-01,26511651919
2021-03-02,26228934487
2021-03-03,25538730113
2021-03-04,24753429875
2021-03-05,24780767015
2021-03-08,24263931512
2021-03-09,24533330850
2021-03-10,24650156235
2021-03-11,25248769507
2021-03-12,24939415888
2021-03-15,25660228513
2021-03-16,25320733944
2021-03-17,25515598687
2021-03-18,25708360572
2021-03-19,26242486232
2021-03-22,26422864626
2021-03-23,26092015136
2021-03-24,25932431660
2021-03-25,26102996722
2021-03-26,27175453757
2021-03-29,27350925485
2021-03-30,26852782043
2021-03-31,26801785921
2021-04-01,27254013444
2021-04-05,27726185360
2021-04-06,28066399604
2021-04-07,27825675415
2021-04-08,27977809392
2021-04-09,28349099783
2021-04-12,28266307360
2021-04-13,28545065043
2021-04-14,28399888412
2021-04-15,29266309963
2021-04-16,29738713791
2021-04-19,29621830369
2021-04-20,29613017731
2021-04-21,30406850966
2021-04-22,30184679701
2021-04-23,30963670598
2021-04-26,30447667399
2021-04-27,30678651303
2021-04-28,30704857308
2021-04-29,30797621928
2021-04-30,30457407684
2021-05-03,30513762191
2021-05-04,29729205417
2021-05-05,29986395326
2021-05-06,30115338148
2021-05-07,29651283136
2021-05-10,28862551955
2021-05-11,28755640730
2021-05-12,28790659374
2021-05-13,29073359554
2021-05-14,29560605720
2021-05-17,29197896056
2021-05-18,28882960171
2021-05-19,29022802836
2021-05-20,29589130841
2021-05-21,29598639214
2021-05-24,29687229427
2021-05-25,29849335600
2021-05-26,29724335275
2021-05-27,30081710973
2021-05-28,30170533097
2021-06-01,30062694226
2021-06-02,29565707774
2021-06-03,29111393048
2021-06-04,29147107427
2021-06-07,28960418629
2021-06-08,29360929876
2021-06-09,29431662898
2021-06-10,30157546050
2021-06-11,30739412129
2021-06-14,31350730975
2021-06-15,31503328775
2021-06-16,31306203957
2021-06-17,31726659597
2021-06-18,31374617864
2021-06-21,31645490555
2021-06-22,31933988523
2021-06-23,31461120872
2021-06-24,31433523398
2021-06-25,31354905383
2021-06-28,32042523128
2021-06-29,32413117785
2021-06-30,31941679094
2021-07-01,31844609444
2021-07-02,32306209062
2021-07-06,32732762156
2021-07-07,33109051156
2021-07-08,32796860405
2021-07-09,33096139278
2021-07-12,33110665140
2021-07-13,33252465223
2021-07-14,33099597817
2021-07-15,33110434571
2021-07-16,33409252306
2021-07-19,33171074281
2021-07-20,33280594670
2021-07-21,33035730137
2021-07-22,33653655701
2021-07-23,34058304717
2021-07-26,33929647081
2021-07-27,34121480689
2021-07-28,34300402419
2021-07-29,34855152010
2021-07-30,33979219468
2021-08-02,34127706058
2021-08-03,34509759289
2021-08-04,34937234660
2021-08-05,35220834825
2021-08-06,35085490681
2021-08-09,35137368760
2021-08-10,34937465229
2021-08-11,34557256552
2021-08-12,35003869170
2021-08-13,35449790080
2021-08-16,35943669392
2021-08-17,35651768735
2021-08-18,35044910495
2021-08-19,35544554038
2021-08-20,35288852751
2021-08-23,35321363014
2021-08-24,35174720977
2021-08-25,35983096732
2021-08-26,35897094406
2021-08-27,36098150783
2021-08-30,36631226866
2021-08-31,35803483294
2021-09-01,35799794187
2021-09-02,36180694571
2021-09-03,36321802946
2021-09-07,36417258611
2021-09-08,36984458942
2021-09-09,36540613155
2021-09-10,36752506286
2021-09-13,35864584143
2021-09-14,35955889562
2021-09-15,35995316902
2021-09-16,35844063481
2021-09-17,35627097826
2021-09-20,35212303763
2021-09-21,35401139971
2021-09-22,35571761208
2021-09-23,36049731243
2021-09-24,35895941560
2021-09-27,34077211395
2021-09-28,32778876004
2021-09-29,32474294038
2021-09-30,31554872712
2021-10-01,31841472771
2021-10-04,31443989876
2021-10-05,31707451161
2021-10-06,31718447806
2021-10-07,32172517604
2021-10-08,31736775548
2021-10-11,31189921558
2021-10-12,31048339754
2021-10-13,31167240977
2021-10-14,32057740122
2021-10-15,32480194566
2021-10-18,32537010565
2021-10-19,32771147464
2021-10-20,32928995139
2021-10-21,32920060365
2021-10-22,33671497770
2021-10-25,33693720157
2021-10-26,33690512802
2021-10-27,33491427709
2021-10-28,33886848734
2021-10-29,33926482475
2021-11-01,33091653845
2021-11-02,33673559641
2021-11-03,33705862286
2021-11-04,34007124538
2021-11-05,34789031814
2021-11-08,35349631611
2021-11-09,35682051024
2021-11-10,35389265352
2021-11-11,34851117039
2021-11-12,35134051550
2021-11-15,34709306138
2021-11-16,35017670391
2021-11-17,35147339163
2021-11-18,35375290449
2021-11-19,35557422381
2021-11-22,34897852780
2021-11-23,34918700586
2021-11-24,34782617105
2021-11-26,34287768082
2021-11-29,35194304000
2021-11-30,34688229236
2021-12-01,34833018394
2021-12-02,35455016125
2021-12-03,35041038261
2021-12-06,35177809033
2021-12-07,35879990633
2021-12-08,36338184173
2021-12-09,36246774562
2021-12-10,36389043656
2021-12-13,36430968365
2021-12-14,35347798836
2021-12-15,35899463859
2021-12-16,35873117730
2021-12-17,36182169273
2021-12-20,35611489219
2021-12-21,36003473792
2021-12-22,36768657004
2021-12-23,37256404027
2021-12-27,38337282588
2021-12-28,38377603620
2021-12-29,38992041157
2021-12-30,39004412382
2021-12-31,38642583048
2022-01-03,38133711588
2022-01-04,37356629577
2022-01-05,36044720246
2022-01-06,36494166449
2022-01-07,35117595152
2022-01-10,35654926985
2022-01-11,35778786526
2022-01-12,35509892926
2022-01-13,34236462019
2022-01-14,34442970482
2022-01-18,33782462157
2022-01-19,33448223542
2022-01-20,33481465257
2022-01-21,33203919705
2022-01-24,33301823386
2022-01-25,32187542882
2022-01-26,32001525887
2022-01-27,31794789742
2022-01-28,32570733337
2022-01-31,33530417098
2022-02-01,34071164176
2022-02-02,34746016528
2022-02-03,34050445024
2022-02-04,33968023786
2022-02-07,34151308585
2022-02-08,34168157125
2022-02-09,35397189851
2022-02-10,34646519066
2022-02-11,32568001142
2022-02-14,32242642163
2022-02-15,32553201748
2022-02-16,33291805335
2022-02-17,32265410461
2022-02-18,32068237001
2022-02-22,32256986191
2022-02-23,31435050633
2022-02-24,32157261046
2022-02-25,32957566720
2022-02-28,32074612124
2022-03-01,31723980335
2022-03-02,31586459815
2022-03-03,31982855883
2022-03-04,31620156896
2022-03-07,30496769073
2022-03-08,29988125295
2022-03-09,31609000430
2022-03-10,30471723945
2022-03-11,29854247703
2022-03-14,29355621977
2022-03-15,30041630796
2022-03-16,30938474054
2022-03-17,31628125800
2022-03-18,31994695398
2022-03-21,31752896073
2022-03-22,31866282197
2022-03-23,30949175154
2022-03-24,31408867091
2022-03-25,31611277260
2022-03-28,31777485835
2022-03-29,32405663177
2022-03-30,32006307230
2022-03-31,31024996616
2022-04-01,30989750951
2022-04-04,30668925026
2022-04-05,30478688808
2022-04-06,30000838927
2022-04-07,30924456097
2022-04-08,31220429310
2022-04-11,30455869500
2022-04-12,29682498273
2022-04-13,30333639341
2022-04-14,29786201864
2022-04-18,29474865157
2022-04-19,30072685860
2022-04-20,30782343768
2022-04-21,29964011726
2022-04-22,29024127326
2022-04-25,29429904341
2022-04-26,28349941016
2022-04-27,28424047286
2022-04-28,29224756496
2022-04-29,28863714363
2022-05-02,29213685742
2022-05-03,30147921798
2022-05-04,31170272017
2022-05-05,29627822306
2022-05-06,29730622162
2022-05-09,27023258036
2022-05-10,27555783885
2022-05-11,26646626475
2022-05-12,27408475079
2022-05-13,28357170896
2022-05-16,27869153996
2022-05-17,27933996982
2022-05-18,26988238305
2022-05-19,27557365421
2022-05-20,27983702407
2022-05-23,28184783445
2022-05-24,27822837577
2022-05-25,27790077183
2022-05-26,28433084636
2022-05-27,29970563805
2022-05-31,29057791454
2022-06-01,28544469975
2022-06-02,29966045130
2022-06-03,29346534787
2022-06-06,29463794403
2022-06-07,29717292071
2022-06-08,29243057130
2022-06-09,28344292672
2022-06-10,27121991085
2022-06-13,26496380531
2022-06-14,26154768701
2022-06-15,26372116968
2022-06-16,25271141805
2022-06-17,24803007075
2022-06-21,24797810598
2022-06-22,24891799038
2022-06-23,25584737850
2022-06-24,25912341787
2022-06-27,25852243410
2022-06-28,25547910648
2022-06-29,25892459617
2022-06-30,25736345776
2022-07-01,26029382157
2022-07-05,26334516369
2022-07-06,26247815238
2022-07-07,27047616368
2022-07-08,27360815803
2022-07-11,27395541062
2022-07-12,26672583570
2022-07-13,26264393749
2022-07-14,25499989980
2022-07-15,25964636351
2022-07-18,25154529660
2022-07-19,25917813259
2022-07-20,26131765663
2022-07-21,27786704303
2022-07-22,27424889507
2022-07-25,27561102136
2022-07-26,27687233239
2022-07-27,28532065189
2022-07-28,29101111371
2022-07-29,30238531633
2022-08-01,30263175366
2022-08-02,30027715705
2022-08-03,30466822208
2022-08-04,30174681963
2022-08-05,30193500813
2022-08-08,30067817779
2022-08-09,29452172539
2022-08-10,30172441624
2022-08-11,30172665658
2022-08-12,30560468391
2022-08-15,30611772161
2022-08-16,30381241247
2022-08-17,30392442943
2022-08-18,30439938136
2022-08-19,29881645583
2022-08-22,29309686960
2022-08-23,28739744642
2022-08-24,29051823906
2022-08-25,29661196196
2022-08-26,28047031730
2022-08-29,27609269431
2022-08-30,27415480081
2022-08-31,27163217876
2022-09-01,27070691863
2022-09-02,26772502702
2022-09-06,27392852655
2022-09-07,28014994878
2022-09-08,28772901663
2022-09-09,29145694123
2022-09-12,29446795725
2022-09-13,28466423247
2022-09-14,28005361419
2022-09-15,27865116179
2022-09-16,26850466510
2022-09-19,26992055954
2022-09-20,26157081497
2022-09-21,25989280083
2022-09-22,25439724853
2022-09-23,25360864909
2022-09-26,25043632865
2022-09-27,24739618822
2022-09-28,24847603176
2022-09-29,24573833713
2022-09-30,24077424894
2022-10-03,25171005311
2022-10-04,26189296581
2022-10-05,26705882294
2022-10-06,26721650817
2022-10-07,25693587505
2022-10-10,25031531611
2022-10-11,24724600632
2022-10-12,24489405331
2022-10-13,25132583416
2022-10-14,24808329271
2022-10-17,26054042626
2022-10-18,26651025600
2022-10-19,25917456120
2022-10-20,25405090153
2022-10-21,26082026203
2022-10-24,26587507322
2022-10-25,27337067417
2022-10-26,28046428882
2022-10-27,27829889299
2022-10-28,28084628685
2022-10-31,28093068176
2022-11-01,28446416357
2022-11-02,27512964186
2022-11-03,27225577293
2022-11-04,28527924077
2022-11-07,28843294547
2022-11-08,30003724620
2022-11-09,29676583281
2022-11-10,32184444790
2022-11-11,32522690723
2022-11-14,32043416446
2022-11-15,31271202979
2022-11-16,30998474151
2022-11-17,30844786570
2022-11-18,31121957236
2022-11-21,30913635052
2022-11-22,31975678423
2022-11-23,32010546848
2022-11-25,32196437751
2022-11-28,31978787709
2022-11-29,31364037385
2022-11-30,32637734317
2022-12-01,33099019152
2022-12-02,33005074286
2022-12-05,32300376751
2022-12-06,32287717514
2022-12-07,32460282905
2022-12-08,32930229323
2022-12-09,32326805685
2022-12-12,32978201169
2022-12-13,33602945627
2022-12-14,32753222094
2022-12-15,31494183227
2022-12-16,31718940209
2022-12-19,31046890180
2022-12-20,31205019599
2022-12-21,32070511655
2022-12-22,31946584386
2022-12-23,31960131991
2022-12-27,32142025241
2022-12-28,31763136493
2022-12-29,32583321806
2022-12-30,32102270794
2023-01-03,32283141822
2023-01-04,32939020465
2023-01-05,32893528546
2023-01-06,32011515313
2023-01-09,32162566152
2023-01-10,33585844892
2023-01-11,34311728090
2023-01-12,33924825941
2023-01-13,34401166087
2023-01-17,33816396172
2023-01-18,34000793030
2023-01-19,33532844597
2023-01-20,34483979047
2023-01-23,34818543406
2023-01-24,33892584096
2023-01-25,33822358705
2023-01-26,33648782741
2023-01-27,33782166816
2023-01-30,33288822408
2023-01-31,33852171371
2023-02-01,34462116426
2023-02-02,34977544289
2023-02-03,35149132742
2023-02-06,34361415866
2023-02-07,34404699440
2023-02-08,34333149043
2023-02-09,33890154915
2023-02-10,33419114799
2023-02-13,34322990653
2023-02-14,34129760413
2023-02-15,34489941580
2023-02-16,33887284066
2023-02-17,33432806542
2023-02-21,32220424807
2023-02-22,32140482696
2023-02-23,32410784198
2023-02-24,31537162679
2023-02-27,31614454775
2023-02-28,31661271701
2023-03-01,31313678104
2023-03-02,32672252317
2023-03-03,33315985059
