,CAH
2018-07-17,15240850000
2018-07-18,15094450000
2018-07-19,14945000000
2018-07-20,14884000000
2018-07-23,14993799999
2018-07-24,15002950000
2018-07-25,15073100000
2018-07-26,15030400000
2018-07-27,15042600000
2018-07-30,15298799999
2018-07-31,15234750000
2018-08-01,15262200000
2018-08-02,15243900000
2018-08-03,15341500000
2018-08-06,15265250000
2018-08-07,15494000000
2018-08-08,14932800000
2018-08-09,15057850000
2018-08-10,14762000000
2018-08-13,14963300000
2018-08-14,15301850000
2018-08-15,15326250000
2018-08-16,15387250000
2018-08-17,15829500000
2018-08-20,15783750000
2018-08-21,15756299999
2018-08-22,15634300000
2018-08-23,15655650000
2018-08-24,15808150000
2018-08-27,16003350000
2018-08-28,15936250000
2018-08-29,15945400000
2018-08-30,15997250000
2018-08-31,15917950000
2018-09-04,15625150000
2018-09-05,15969800000
2018-09-06,15893550000
2018-09-07,16049100000
2018-09-10,16128400000
2018-09-11,15899650000
2018-09-12,16146700000
2018-09-13,16146700000
2018-09-14,15890500000
2018-09-17,16043000000
2018-09-18,16348000000
2018-09-19,16451700000
2018-09-20,16826850000
2018-09-21,16756700000
2018-09-24,16442549999
2018-09-25,16265650000
2018-09-26,16357150000
2018-09-27,16488300000
2018-09-28,16470000000
2018-10-01,16128060000
2018-10-02,16140020000
2018-10-03,16137030000
2018-10-04,16023410000
2018-10-05,16083210000
2018-10-08,16277560000
2018-10-09,16259620000
2018-10-10,16211780000
2018-10-11,15407470000
2018-10-12,15437370000
2018-10-15,15407470000
2018-10-16,15742350000
2018-10-17,16002480000
2018-10-18,15972580000
2018-10-19,15903810000
2018-10-22,15550990000
2018-10-23,15497170000
2018-10-24,14830400000
2018-10-25,15141360000
2018-10-26,14926080000
2018-10-29,15021760000
2018-10-30,15419430000
2018-10-31,15129400000
2018-11-01,15730390000
2018-11-02,15380560000
2018-11-05,15574910000
2018-11-06,15706470000
2018-11-07,16041350000
2018-11-08,16782870000
2018-11-09,16537690000
2018-11-12,16723070000
2018-11-13,16962270000
2018-11-14,17135690000
2018-11-15,17231370000
2018-11-16,16582540000
2018-11-19,16316430000
2018-11-20,15820089999
2018-11-21,15879890000
2018-11-23,15811120000
2018-11-26,15960620000
2018-11-27,16244670000
2018-11-28,16409120000
2018-11-29,16450980000
2018-11-30,16394170000
2018-12-03,16803800000
2018-12-04,16465930000
2018-12-06,16388190000
2018-12-07,16119089999
2018-12-10,15861950000
2018-12-11,16008460000
2018-12-12,16065270000
2018-12-13,15664610000
2018-12-14,14967940000
2018-12-17,14331070000
2018-12-18,14067950000
2018-12-19,13792870000
2018-12-20,13544700000
2018-12-21,13287560000
2018-12-24,12836070000
2018-12-26,13326430000
2018-12-27,13329420000
2018-12-28,13329420000
2018-12-31,13290800000
2019-01-02,13430860000
2019-01-03,13159679999
2019-01-04,13386160000
2019-01-07,13648400000
2019-01-08,13857000000
2019-01-09,13880840000
2019-01-10,14181820000
2019-01-11,14181820000
2019-01-14,14089440000
2019-01-15,14193740000
2019-01-16,14429160000
2019-01-17,14354660000
2019-01-18,14616900000
2019-01-22,14497700000
2019-01-23,14563260000
2019-01-24,14458960000
2019-01-25,14706300000
2019-01-28,14643720000
2019-01-29,14703320000
2019-01-30,14530480000
2019-01-31,14891060000
2019-02-01,14703320000
2019-02-04,14873179999
2019-02-05,14959600000
2019-02-06,15135420000
2019-02-07,16166500000
2019-02-08,15695660000
2019-02-11,15850620000
2019-02-12,16249940000
2019-02-13,16404900000
2019-02-14,16539000000
2019-02-15,16533040000
2019-02-19,16923420000
2019-02-20,16661179999
2019-02-21,16315500000
2019-02-22,16360200000
2019-02-25,16264840000
2019-02-26,15972800000
2019-02-27,15981740000
2019-02-28,16193320000
2019-03-01,15808900000
2019-03-04,15168200000
2019-03-05,14858280000
2019-03-06,14372540000
2019-03-07,14155000000
2019-03-08,14214600000
2019-03-11,14557300000
2019-03-12,14700340000
2019-03-13,15093700000
2019-03-14,15138400000
2019-03-15,14980460000
2019-03-18,14891060000
2019-03-19,15063900000
2019-03-20,14709280000
2019-03-21,14947679999
2019-03-22,14494720000
2019-03-25,14172880000
2019-03-26,14241420000
2019-03-27,14321880000
2019-03-28,14280160000
2019-03-29,14348700000
2019-04-01,14637760000
2019-04-02,14053679999
2019-04-03,14029840000
2019-04-04,13967260000
2019-04-05,14152020000
2019-04-08,14169900000
2019-04-09,14107320000
2019-04-10,13988120000
2019-04-11,13821240000
2019-04-12,13943420000
2019-04-15,14029840000
2019-04-16,13931500000
2019-04-17,13374240000
2019-04-18,13708000000
2019-04-22,13487480000
2019-04-23,13731840000
2019-04-24,13880840000
2019-04-25,13961300000
2019-04-26,14157980000
2019-04-29,14137120000
2019-04-30,14515580000
2019-05-01,14184800000
2019-05-02,14524520000
2019-05-03,14768880000
2019-05-06,14733120000
2019-05-07,14584120000
2019-05-08,14813580000
2019-05-09,14941720000
2019-05-10,14557300000
2019-05-13,13728860000
2019-05-14,13737800000
2019-05-15,13761640000
2019-05-16,13478540000
2019-05-17,13418940000
2019-05-20,13702040000
2019-05-21,13976200000
2019-05-22,13958320000
2019-05-23,13681179999
2019-05-24,13693100000
2019-05-28,13553040000
2019-05-29,13016640000
2019-05-30,12793140000
2019-05-31,12536860000
2019-06-03,12790160000
2019-06-04,13097100000
2019-06-05,12903400000
2019-06-06,12751420000
2019-06-07,13067300000
2019-06-10,13112000000
2019-06-11,13302720000
2019-06-12,13177560000
2019-06-13,13490460000
2019-06-14,13159679999
2019-06-17,13249080000
2019-06-18,13272920000
2019-06-19,13421920000
2019-06-20,13341460000
2019-06-21,13320600000
2019-06-24,13412980000
2019-06-25,13633500000
2019-06-26,13597740000
2019-06-27,13889780000
2019-06-28,14035800000
2019-07-01,14059478649
2019-07-02,13944188559
2019-07-03,14189549520
2019-07-05,14257541111
2019-07-08,14038785556
2019-07-09,13953057028
2019-07-10,14029917087
2019-07-11,14266409579
2019-07-12,14068347117
2019-07-15,14041741712
2019-07-16,13831854625
2019-07-17,13323395768
2019-07-18,13358869641
2019-07-19,13299746518
2019-07-22,13163763335
2019-07-23,13125333306
2019-07-24,13228798771
2019-07-25,13276097269
2019-07-26,13338176548
2019-07-29,13542151323
2019-07-30,13719520692
2019-07-31,13518502073
2019-08-01,13796380752
2019-08-02,13630836007
2019-08-05,13465291263
2019-08-06,12687822195
2019-08-07,12637567541
2019-08-08,12974569342
2019-08-09,13110552525
2019-08-12,12942051624
2019-08-13,13205149522
2019-08-14,12537058232
2019-08-15,12415855830
2019-08-16,12767638411
2019-08-19,12853366940
2019-08-20,12936139312
2019-08-21,12879972345
2019-08-22,12936139312
2019-08-23,12649392165
2019-08-26,12956832405
2019-08-27,12395162736
2019-08-28,12338995770
2019-08-29,12495672046
2019-08-30,12749901474
2019-09-03,12800156129
2019-09-04,13110552525
2019-09-05,13119420993
2019-09-06,13429817389
2019-09-09,13840723094
2019-09-10,14174768739
2019-09-11,14449691261
2019-09-12,14331445015
2019-09-13,14254584955
2019-09-16,14458559729
2019-09-17,14266409579
2019-09-18,14154075646
2019-09-19,14195461832
2019-09-20,14157031802
2019-09-23,13944188559
2019-09-24,13911670841
2019-09-25,14091996367
2019-09-26,13982618589
2019-09-27,14062434805
2019-09-30,13779480000
2019-10-01,13805760000
2019-10-02,13361920000
2019-10-03,13376520000
2019-10-04,13452440000
2019-10-07,13315200000
2019-10-08,13128320000
2019-10-09,13227600000
2019-10-10,13446600000
2019-10-11,13700640000
2019-10-14,13659760000
2019-10-15,13986800000
2019-10-16,14328440000
2019-10-17,14953320000
2019-10-18,15049680000
2019-10-21,14719719999
2019-10-22,14816080000
2019-10-23,14605840000
2019-10-24,14509480000
2019-10-25,14614600000
2019-10-28,14681760000
2019-10-29,14959160000
2019-10-30,14646719999
2019-10-31,14439400000
2019-11-01,14728480000
2019-11-04,15108080000
2019-11-05,15038000000
2019-11-06,15017560000
2019-11-07,15534400000
2019-11-08,15695000000
2019-11-11,15674560000
2019-11-12,15776760000
2019-11-13,15998680000
2019-11-14,15987000000
2019-11-15,16422080000
2019-11-18,16354920000
2019-11-19,16258560000
2019-11-20,16179719999
2019-11-21,16109640000
2019-11-22,16261480000
2019-11-25,16454200000
2019-11-26,15829320000
2019-11-27,16124240000
2019-11-29,16068760000
2019-12-02,15954880000
2019-12-03,15922760000
2019-12-04,15995760000
2019-12-05,15841000000
2019-12-06,16022040000
2019-12-09,15867280000
2019-12-10,15715440000
2019-12-11,15849760000
2019-12-12,15960719999
2019-12-13,15668719999
2019-12-16,15680400000
2019-12-17,15058440000
2019-12-18,14921200000
2019-12-19,14778120000
2019-12-20,15125600000
2019-12-23,14929960000
2019-12-24,14976680000
2019-12-26,14941640000
2019-12-27,15038000000
2019-12-30,14824840000
2019-12-31,14769360000
2020-01-02,14626280000
2020-01-03,14413120000
2020-01-06,14532840000
2020-01-07,14538680000
2020-01-08,14617520000
2020-01-09,14687600000
2020-01-10,14783960000
2020-01-13,14728480000
2020-01-14,15315400000
2020-01-15,15712520000
2020-01-16,15890640000
2020-01-17,15747560000
2020-01-21,15770920000
2020-01-22,16153440000
2020-01-23,16022040000
2020-01-24,15715440000
2020-01-27,15586960000
2020-01-28,15709600000
2020-01-29,15692080000
2020-01-30,15560680000
2020-01-31,14953320000
2020-02-03,14967920000
2020-02-04,15064280000
2020-02-05,15382560000
2020-02-06,17011920000
2020-02-07,17006080000
2020-02-10,17283480000
2020-02-11,17347720000
2020-02-12,17557960000
2020-02-13,17344800000
2020-02-14,17409040000
2020-02-18,17230920000
2020-02-19,17330200000
2020-02-20,17642640000
2020-02-21,17438240000
2020-02-24,16976880000
2020-02-25,16188480000
2020-02-26,16062920000
2020-02-27,15257000000
2020-02-28,15219040000
2020-03-02,15773840000
2020-03-03,15464320000
2020-03-04,15951960000
2020-03-05,15324160000
2020-03-06,14970840000
2020-03-09,13995560000
2020-03-10,14515320000
2020-03-11,14205800000
2020-03-12,12377880000
2020-03-13,13905040000
2020-03-16,12912240000
2020-03-17,13945920000
2020-03-18,13344400000
2020-03-19,12786680000
2020-03-20,12652360000
2020-03-23,11972000000
2020-03-24,12713680000
2020-03-25,12337000000
2020-03-26,13256800000
2020-03-27,12958960000
2020-03-30,14144480000
2020-03-31,13998480000
2020-04-01,13931320000
2020-04-02,13554640000
2020-04-03,13610120000
2020-04-06,14410200000
2020-04-07,13980960000
2020-04-08,14424800000
2020-04-09,14725560000
2020-04-13,14316760000
2020-04-14,14801480000
2020-04-15,14620440000
2020-04-16,14617520000
2020-04-17,14959160000
2020-04-20,14816080000
2020-04-21,14094840000
2020-04-22,14319680000
2020-04-23,14401440000
2020-04-24,14693440000
2020-04-27,15163560000
2020-04-28,15023400000
2020-04-29,14997120000
2020-04-30,14448160000
2020-05-01,13846640000
2020-05-04,13729840000
2020-05-05,13855400000
2020-05-06,13840800000
2020-05-07,14167840000
2020-05-08,14564960000
2020-05-11,15546080000
2020-05-12,14629200000
2020-05-13,13899200000
2020-05-14,13811600000
2020-05-15,14293400000
2020-05-18,15245320000
2020-05-19,15055520000
2020-05-20,15461400000
2020-05-21,15528560000
2020-05-22,15648280000
2020-05-26,15359200000
2020-05-27,15695000000
2020-05-28,15876040000
2020-05-29,15969480000
2020-06-01,15972400000
2020-06-02,16284840000
2020-06-03,16533040000
2020-06-04,16495080000
2020-06-05,16722840000
2020-06-08,17318520000
2020-06-09,16833800000
2020-06-10,16197240000
2020-06-11,15327080000
2020-06-12,15443880000
2020-06-15,15610320000
2020-06-16,15914000000
2020-06-17,15668719999
2020-06-18,15508120000
2020-06-19,15712520000
2020-06-22,15715440000
2020-06-23,15616160000
2020-06-24,15186920000
2020-06-25,15146040000
2020-06-26,14760600000
2020-06-29,15175240000
2020-06-30,15291670000
2020-07-01,15142240000
2020-07-02,15177400000
2020-07-06,15159820000
2020-07-07,14714460000
2020-07-08,14734970000
2020-07-09,14321840000
2020-07-10,14462480000
2020-07-13,14611910000
2020-07-14,14922490000
2020-07-15,15262370000
2020-07-16,15359060000
2020-07-17,15567090000
2020-07-20,15572950000
2020-07-21,16405070000
2020-07-22,16454879999
2020-07-23,16569150000
2020-07-24,16554500000
2020-07-27,16841640000
2020-07-28,16577940000
2020-07-29,16906100000
2020-07-30,16548640000
2020-07-31,16003660000
2020-08-03,17005720000
2020-08-04,16944190000
2020-08-05,16876800000
2020-08-06,15561230000
2020-08-07,15405940000
2020-08-10,15546580000
2020-08-11,15540720000
2020-08-12,15769260000
2020-08-13,15361990000
2020-08-14,15728240000
2020-08-17,15449890000
2020-08-18,15250650000
2020-08-19,15130520000
2020-08-20,14696879999
2020-08-21,14606050000
2020-08-24,14591400000
2020-08-25,14814080000
2020-08-26,14928350000
2020-08-27,14846310000
2020-08-28,14796500000
2020-08-31,14872680000
2020-09-01,14456620000
2020-09-02,14940070000
2020-09-03,14655860000
2020-09-04,14567960000
2020-09-08,14436110000
2020-09-09,14515220000
2020-09-10,14222220000
2020-09-11,14175340000
2020-09-14,13785650000
2020-09-15,13639150000
2020-09-16,13832530000
2020-09-17,13858900000
2020-09-18,13970240000
2020-09-21,13800300000
2020-09-22,13794440000
2020-09-23,13258250000
2020-09-24,13422330000
2020-09-25,13896990000
2020-09-28,13932150000
2020-09-29,13738770000
2020-09-30,13803300000
2020-10-01,13547520000
2020-10-02,13612200000
2020-10-05,13862100000
2020-10-06,13662180000
2020-10-07,13862100000
2020-10-08,14311920000
2020-10-09,14120820000
2020-10-12,14206080000
2020-10-13,14088480000
2020-10-14,14220780000
2020-10-15,14382480000
2020-10-16,14344260000
2020-10-19,14082600000
2020-10-20,14026740000
2020-10-21,14062020000
2020-10-22,14338380000
2020-10-23,14505960000
2020-10-26,14120820000
2020-10-27,13959120000
2020-10-28,13512240000
2020-10-29,13409340000
2020-10-30,13462260000
2020-11-02,13970880000
2020-11-03,14344260000
2020-11-04,14535360000
2020-11-05,15599640000
2020-11-06,15476160000
2020-11-09,16290539999
2020-11-10,16866780000
2020-11-11,16531620000
2020-11-12,16464000000
2020-11-13,16884420000
2020-11-16,17190180000
2020-11-17,16075920000
2020-11-18,15676080000
2020-11-19,15373260000
2020-11-20,15246840000
2020-11-23,15373260000
2020-11-24,15867180000
2020-11-25,15808380000
2020-11-27,15811320000
2020-11-30,16049460000
2020-12-01,15884820000
2020-12-02,16361100000
2020-12-03,16296420000
2020-12-04,16755060000
2020-12-07,16287600000
2020-12-08,16602180000
2020-12-09,16508100000
2020-12-10,16302300000
2020-12-11,15958320000
2020-12-14,15743700000
2020-12-15,16146480000
2020-12-16,15946560000
2020-12-17,15940680000
2020-12-18,16158240000
2020-12-21,15881880000
2020-12-22,15767220000
2020-12-23,15834840000
2020-12-24,15817200000
2020-12-28,15776039999
2020-12-29,15729000000
2020-12-30,15726060000
2020-12-31,15639520000
2021-01-04,15455560000
2021-01-05,15511040000
2021-01-06,16077520000
2021-01-07,16442520000
2021-01-08,16325719999
2021-01-11,16276080000
2021-01-12,16349080000
2021-01-13,16176800000
2021-01-14,16173880000
2021-01-15,16188480000
2021-01-19,16004520000
2021-01-20,15940280000
2021-01-21,16080440000
2021-01-22,16173880000
2021-01-25,16068760000
2021-01-26,16200160000
2021-01-27,16144680000
2021-01-28,16226440000
2021-01-29,15689160000
2021-02-01,15908160000
2021-02-02,15925680000
2021-02-03,15884800000
2021-02-04,16346160000
2021-02-05,15843920000
2021-02-08,15449719999
2021-02-09,15461400000
2021-02-10,15493520000
2021-02-11,15303719999
2021-02-12,15143120000
2021-02-16,15111000000
2021-02-17,15102240000
2021-02-18,15000040000
2021-02-19,15184000000
2021-02-22,15221960000
2021-02-23,15178160000
2021-02-24,15344600000
2021-02-25,15224880000
2021-02-26,15043840000
2021-03-01,15403000000
2021-03-02,15467240000
2021-03-03,15549000000
2021-03-04,15242400000
2021-03-05,15619080000
2021-03-08,15972400000
2021-03-09,15858520000
2021-03-10,16401640000
2021-03-11,16270240000
2021-03-12,16746200000
2021-03-15,16936000000
2021-03-16,16722840000
2021-03-17,16918480000
2021-03-18,17017760000
2021-03-19,17134560000
2021-03-22,17268880000
2021-03-23,16848400000
2021-03-24,17260120000
2021-03-25,17633880000
2021-03-26,18063120000
2021-03-29,18238320000
2021-03-30,18185760000
2021-03-31,17617500000
2021-04-01,17655200000
2021-04-05,17556600000
2021-04-06,17469600000
2021-04-07,17603000000
2021-04-08,17182500000
2021-04-09,17414500000
2021-04-12,17649400000
2021-04-13,17440600000
2021-04-14,17637800000
2021-04-15,17652300000
2021-04-16,17779900000
2021-04-19,17756700000
2021-04-20,17704500000
2021-04-21,17895900000
2021-04-22,17600100000
2021-04-23,17808900000
2021-04-26,17539200000
2021-04-27,17330400000
2021-04-28,17423200000
2021-04-29,17591400000
2021-04-30,17498600000
2021-05-03,17849500000
2021-05-04,17985800000
2021-05-05,17640700000
2021-05-06,16396600000
2021-05-07,16866399999
2021-05-10,16915700000
2021-05-11,16289300000
2021-05-12,16184900000
2021-05-13,16269000000
2021-05-14,16338600000
2021-05-17,16370500000
2021-05-18,16318300000
2021-05-19,16222600000
2021-05-20,16544500000
2021-05-21,16628600000
2021-05-24,16422700000
2021-05-25,16129800000
2021-05-26,16263200000
2021-05-27,16260300000
2021-05-28,16260300000
2021-06-01,16112400000
2021-06-02,16295100000
2021-06-03,16341500000
2021-06-04,16402400000
2021-06-07,17081000000
2021-06-08,17063600000
2021-06-09,16982400000
2021-06-10,17402900000
2021-06-11,17199900000
2021-06-14,16915700000
2021-06-15,16898300000
2021-06-16,16675000000
2021-06-17,16643100000
2021-06-18,16254500000
2021-06-21,16437200000
2021-06-22,16440100000
2021-06-23,16321200000
2021-06-24,16295100000
2021-06-25,16611200000
2021-06-28,16602500000
2021-06-29,16646000000
2021-06-30,16384830000
2021-07-01,16628780000
2021-07-02,16611560000
2021-07-06,16344650000
2021-07-07,16364740000
2021-07-08,16249940000
2021-07-09,16410660000
2021-07-12,16485280000
2021-07-13,16387700000
2021-07-14,16379090000
2021-07-15,16292990000
2021-07-16,16307340000
2021-07-19,16077740000
2021-07-20,16557030000
2021-07-21,16818200000
2021-07-22,16941610000
2021-07-23,16990400000
2021-07-26,16927260000
2021-07-27,17053540000
2021-07-28,17119550000
2021-07-29,17217130000
2021-07-30,17042060000
2021-08-02,17096590000
2021-08-03,17113810000
2021-08-04,16927260000
2021-08-05,14513590000
2021-08-06,14634130000
2021-08-09,14550900000
2021-08-10,14639870000
2021-08-11,14835030000
2021-08-12,14946960000
2021-08-13,14837900000
2021-08-16,15047410000
2021-08-17,15099070000
2021-08-18,14789110000
2021-08-19,14728840000
2021-08-20,14748930000
2021-08-23,14975660000
2021-08-24,14857990000
2021-08-25,14857990000
2021-08-26,14723100000
2021-08-27,14849380000
2021-08-30,14783370000
2021-08-31,15064630000
2021-09-01,15038800000
2021-09-02,15374590000
2021-09-03,15394680000
2021-09-07,15417640000
2021-09-08,15351630000
2021-09-09,15294230000
2021-09-10,15159340000
2021-09-13,15196650000
2021-09-14,14961310000
2021-09-15,15216740000
2021-09-16,15133510000
2021-09-17,15087590000
2021-09-20,14794850000
2021-09-21,14648480000
2021-09-22,14639870000
2021-09-23,14740320000
2021-09-24,14691530000
2021-09-27,14780500000
2021-09-28,14685790000
2021-09-29,14806330000
2021-09-30,13799340000
2021-10-01,13952790000
2021-10-04,13818870000
2021-10-05,13721220000
2021-10-06,13576140000
2021-10-07,13671000000
2021-10-08,13590090000
2021-10-11,13592880000
2021-10-12,13408740000
2021-10-13,13319460000
2021-10-14,13567770000
2021-10-15,13542660000
2021-10-18,13288770000
2021-10-19,13567770000
2021-10-20,13743540000
2021-10-21,13687740000
2021-10-22,13830030000
2021-10-25,13595670000
2021-10-26,13587300000
2021-10-27,13235760000
2021-10-28,13313880000
2021-10-29,13338990000
2021-11-01,13564980000
2021-11-02,13640310000
2021-11-03,14061600000
2021-11-04,13715640000
2021-11-05,13821660000
2021-11-08,13846770000
2021-11-09,13760280000
2021-11-10,14033700000
2021-11-11,13916520000
2021-11-12,14351760000
2021-11-15,14078340000
2021-11-16,13961160000
2021-11-17,13874670000
2021-11-18,13763070000
2021-11-19,13514760000
2021-11-22,13472910000
2021-11-23,13710060000
2021-11-24,13609620000
2021-11-26,13280400000
2021-11-29,13244130000
2021-11-30,12898170000
2021-12-01,12797730000
2021-12-02,13059990000
2021-12-03,13118580000
2021-12-06,13308300000
2021-12-07,13419900000
2021-12-08,13461750000
2021-12-09,13525920000
2021-12-10,13528710000
2021-12-13,13514760000
2021-12-14,13651470000
2021-12-15,13729590000
2021-12-16,13793760000
2021-12-17,13852350000
2021-12-20,13707270000
2021-12-21,13871880000
2021-12-22,14000220000
2021-12-23,14159250000
2021-12-27,14329440000
2021-12-28,14429880000
2021-12-29,14521950000
2021-12-30,14555430000
2021-12-31,14159750000
2022-01-03,14302750000
2022-01-04,14465000000
2022-01-05,14663000000
2022-01-06,14440250000
2022-01-07,14916000000
2022-01-10,14033250000
2022-01-11,14495250000
2022-01-12,14212000000
2022-01-13,14366000000
2022-01-14,14599750000
2022-01-18,14462250000
2022-01-19,14319250000
2022-01-20,14192750000
2022-01-21,13904000000
2022-01-24,13972750000
2022-01-25,13956250000
2022-01-26,13970000000
2022-01-27,14385250000
2022-01-28,14473250000
2022-01-31,14181750000
2022-02-01,14115750000
2022-02-02,14190000000
2022-02-03,14143250000
2022-02-04,14289000000
2022-02-07,14473250000
2022-02-08,14891250000
2022-02-09,14841750000
2022-02-10,14522750000
2022-02-11,14451250000
2022-02-14,14379750000
2022-02-15,14720750000
2022-02-16,14998500000
2022-02-17,14990250000
2022-02-18,14899500000
2022-02-22,14828000000
2022-02-23,14698750000
2022-02-24,14432000000
2022-02-25,14905000000
2022-02-28,14852750000
2022-03-01,14528250000
2022-03-02,14701500000
2022-03-03,14797750000
2022-03-04,14850000000
2022-03-07,14418250000
2022-03-08,14418250000
2022-03-09,14627250000
2022-03-10,14621750000
2022-03-11,14456750000
2022-03-14,14467750000
2022-03-15,14830750000
2022-03-16,14786750000
2022-03-17,15727250000
2022-03-18,15754750000
2022-03-21,15840000000
2022-03-22,15881250000
2022-03-23,15609000000
2022-03-24,15749250000
2022-03-25,15939000000
2022-03-28,15895000000
2022-03-29,15842750000
2022-03-30,15848250000
2022-03-31,15479100000
2022-04-01,15724800000
2022-04-04,15479100000
2022-04-05,15514590000
2022-04-06,15672930000
2022-04-07,16210740000
2022-04-08,16898700000
2022-04-11,16756740000
2022-04-12,17280900000
2022-04-13,17207190000
2022-04-14,17188080000
2022-04-18,17193540000
2022-04-19,17122560000
2022-04-20,17433780000
2022-04-21,17403750000
2022-04-22,16808610000
2022-04-25,16718520000
2022-04-26,16551990000
2022-04-27,16333590000
2022-04-28,16330860000
2022-04-29,15847650000
2022-05-02,15855840000
2022-05-03,16049670000
2022-05-04,16513770000
2022-05-05,15798510000
2022-05-06,15907710000
2022-05-09,15552810000
2022-05-10,15301650000
2022-05-11,15260700000
2022-05-12,15009540000
2022-05-13,15181530000
2022-05-16,15326220000
2022-05-17,15479100000
2022-05-18,15200640000
2022-05-19,15241590000
2022-05-20,15233400000
2022-05-23,15550080000
2022-05-24,15591030000
2022-05-25,15763020000
2022-05-26,15839460000
2022-05-27,15752100000
2022-05-31,15375360000
2022-06-01,15132390000
2022-06-02,14878500000
2022-06-03,14692860000
2022-06-06,14671020000
2022-06-07,14717430000
2022-06-08,14619150000
2022-06-09,14291550000
2022-06-10,14594580000
2022-06-13,14056770000
2022-06-14,13953030000
2022-06-15,13933920000
2022-06-16,13781040000
2022-06-17,13841100000
2022-06-21,14056770000
2022-06-22,14357070000
2022-06-23,14474460000
2022-06-24,14864850000
2022-06-27,14976780000
2022-06-28,14692860000
2022-06-29,14657370000
2022-06-30,14165170000
2022-07-01,14390100000
2022-07-05,14159750000
2022-07-06,14265440000
2022-07-07,14295250000
2022-07-08,14341320000
2022-07-11,14360290000
2022-07-12,14417200000
2022-07-13,14335900000
2022-07-14,14647550000
2022-07-15,14961910000
2022-07-18,14834540000
2022-07-19,15089280000
2022-07-20,15091990000
2022-07-21,15211230000
2022-07-22,15444290000
2022-07-25,15522880000
2022-07-26,15663800000
2022-07-27,15747810000
2022-07-28,15956480000
2022-07-29,16140760000
2022-08-01,16346720000
2022-08-02,16194960000
2022-08-03,16306070000
2022-08-04,16325040000
2022-08-05,16669210000
2022-08-08,16663790000
2022-08-09,16739670000
2022-08-10,17005250000
2022-08-11,17886000000
2022-08-12,18785720000
2022-08-15,18961870000
2022-08-16,19007940000
2022-08-17,18728810000
2022-08-18,18644800000
2022-08-19,18761330000
2022-08-22,18403610000
2022-08-23,18422580000
2022-08-24,18631250000
2022-08-25,18726100000
2022-08-26,18319600000
2022-08-29,18885990000
2022-08-30,18926640000
2022-08-31,19165120000
2022-09-01,19327720000
2022-09-02,19238290000
2022-09-06,18837210000
2022-09-07,19232870000
2022-09-08,19140730000
2022-09-09,18940190000
2022-09-12,18707130000
2022-09-13,18110930000
2022-09-14,18086540000
2022-09-15,17991690000
2022-09-16,18119060000
2022-09-19,18482200000
2022-09-20,18371090000
2022-09-21,18297920000
2022-09-22,18230170000
2022-09-23,17899550000
2022-09-26,17823670000
2022-09-27,17942910000
2022-09-28,18777590000
2022-09-29,18371090000
2022-09-30,17403480000
2022-10-03,17740170000
2022-10-04,18223020000
2022-10-05,18110790000
2022-10-06,18123840000
2022-10-07,17805420000
2022-10-10,17951580000
2022-10-11,18356130000
2022-10-12,17711460000
2022-10-13,17975070000
2022-10-14,17768880000
2022-10-17,17805420000
2022-10-18,18442260000
2022-10-19,18478800000
2022-10-20,18470970000
2022-10-21,19060830000
2022-10-24,19261800000
2022-10-25,19240920000
2022-10-26,19551510000
2022-10-27,19663740000
2022-10-28,20133540000
2022-10-31,19809900000
2022-11-01,19676790000
2022-11-02,19588050000
2022-11-03,19749870000
2022-11-04,20754720000
2022-11-07,21135780000
2022-11-08,20908710000
2022-11-09,20924370000
2022-11-10,20339730000
2022-11-11,19645470000
2022-11-14,19629810000
2022-11-15,19397520000
2022-11-16,19621980000
2022-11-17,19987380000
2022-11-18,20274480000
2022-11-21,20284920000
2022-11-22,20590290000
2022-11-23,20472840000
2022-11-25,20605950000
2022-11-28,20478060000
2022-11-29,20527650000
2022-11-30,20924370000
2022-12-01,20686860000
2022-12-02,21109680000
2022-12-05,20744280000
2022-12-06,20723400000
2022-12-07,20919150000
2022-12-08,21083580000
2022-12-09,20240550000
2022-12-12,20754720000
2022-12-13,20425860000
2022-12-14,20501550000
2022-12-15,20506770000
2022-12-16,20692080000
2022-12-19,20707740000
2022-12-20,20770380000
2022-12-21,20880000000
2022-12-22,21026160000
2022-12-23,20893050000
2022-12-27,20658150000
2022-12-28,20514600000
2022-12-29,20284920000
2022-12-30,20063070000
2023-01-03,19642880000
2023-01-04,19712000000
2023-01-05,19614720000
2023-01-06,20131840000
2023-01-09,19857920000
2023-01-10,20001280000
2023-01-11,19589120000
2023-01-12,19589120000
2023-01-13,19678720000
2023-01-17,19563520000
2023-01-18,19576320000
2023-01-19,19322880000
2023-01-20,19409920000
2023-01-23,19322880000
2023-01-24,19161600000
2023-01-25,19386880000
2023-01-26,19937280000
2023-01-27,19578880000
2023-01-30,19773440000
2023-01-31,19776000000
2023-02-01,19384320000
2023-02-02,19527680000
2023-02-03,20139520000
2023-02-06,19719680000
2023-02-07,20124160000
2023-02-08,20459520000
2023-02-09,20034560000
2023-02-10,20436480000
2023-02-13,20341760000
2023-02-14,20160000000
2023-02-15,20116480000
2023-02-16,20131840000
2023-02-17,20167680000
2023-02-21,20011520000
2023-02-22,19845120000
2023-02-23,19891200000
2023-02-24,19857920000
2023-02-27,19816960000
2023-02-28,19381760000
2023-03-01,19450880000
2023-03-02,19125760000
2023-03-03,19251200000
