,TPR
2019-04-29,9346603000
2019-04-30,9329257000
2019-05-01,8967882000
2019-05-02,9074849000
2019-05-03,9019920000
2019-05-06,9112432000
2019-05-07,8881152000
2019-05-08,8889825000
2019-05-09,9644376000
2019-05-10,9323475000
2019-05-13,8736602000
2019-05-14,8898498000
2019-05-15,8985228000
2019-05-16,9060394000
2019-05-17,8898498000
2019-05-20,8881152000
2019-05-21,9071958000
2019-05-22,8921626000
2019-05-23,8739493000
2019-05-24,8589161000
2019-05-28,8499540000
2019-05-29,8383900000
2019-05-30,8198876000
2019-05-31,8256696000
2019-06-03,8331862000
2019-06-04,8687455000
2019-06-05,8722147000
2019-06-06,8560251000
2019-06-07,8745275000
2019-06-10,8664327000
2019-06-11,8592052000
2019-06-12,8334752999
2019-06-13,8655654000
2019-06-14,8540014000
2019-06-17,8574706000
2019-06-18,8762621000
2019-06-19,8811768000
2019-06-20,8927408000
2019-06-21,9057503000
2019-06-24,9077740000
2019-06-25,8730820000
2019-06-26,8898498000
2019-06-27,8973664000
2019-06-28,9173143000
2019-07-01,8901720000
2019-07-02,8628696000
2019-07-03,8640072000
2019-07-05,8600256000
2019-07-08,8605944000
2019-07-09,8429616000
2019-07-10,8207784000
2019-07-11,8452368000
2019-07-12,8628696000
2019-07-15,8745300000
2019-07-16,8873280000
2019-07-17,8608788000
2019-07-18,8645760000
2019-07-19,8617320000
2019-07-22,8358516000
2019-07-23,8543376000
2019-07-24,8759520000
2019-07-25,8765208000
2019-07-26,8708328000
2019-07-29,8705484000
2019-07-30,8719704000
2019-07-31,8796492000
2019-08-01,8324388000
2019-08-02,8460900000
2019-08-05,7917696000
2019-08-06,7929072000
2019-08-07,8014392000
2019-08-08,8096868000
2019-08-09,7789716000
2019-08-12,7465500000
2019-08-13,7596324000
2019-08-14,7110000000
2019-08-15,5531580000
2019-08-16,5676624000
2019-08-19,5963868000
2019-08-20,5983776000
2019-08-21,6185700000
2019-08-22,6052032000
2019-08-23,5776164000
2019-08-26,5938272000
2019-08-27,5824512000
2019-08-28,5827356000
2019-08-29,5767632000
2019-08-30,5872860000
2019-09-03,5813136000
2019-09-04,6111756000
2019-09-05,6518448000
2019-09-06,6737436000
2019-09-09,6908076000
2019-09-10,7158348000
2019-09-11,7331832000
2019-09-12,7274951999
2019-09-13,7161192000
2019-09-16,7255044000
2019-09-17,7155504000
2019-09-18,7161192000
2019-09-19,7186788000
2019-09-20,7149816000
2019-09-23,7149816000
2019-09-24,7152660000
2019-09-25,7212384000
2019-09-26,7255044000
2019-09-27,7391556000
2019-09-30,7189800000
2019-10-01,7065600000
2019-10-02,6828240000
2019-10-03,6974520000
2019-10-04,7035240000
2019-10-07,6949680000
2019-10-08,6806160000
2019-10-09,6839280000
2019-10-10,6897240000
2019-10-11,7170480000
2019-10-14,6969000000
2019-10-15,7043520000
2019-10-16,7038000000
2019-10-17,7021440000
2019-10-18,7054560000
2019-10-21,7242240000
2019-10-22,7289160000
2019-10-23,7162200000
2019-10-24,7095960000
2019-10-25,7300200000
2019-10-28,7211880000
2019-10-29,7140120000
2019-10-30,7245000000
2019-10-31,7137360000
2019-11-01,7256040000
2019-11-04,7319520000
2019-11-05,7438200000
2019-11-06,7156680000
2019-11-07,7471320000
2019-11-08,7515480000
2019-11-11,7363680000
2019-11-12,7280880000
2019-11-13,7184280000
2019-11-14,7200840000
2019-11-15,7385760000
2019-11-18,7435440000
2019-11-19,7438200000
2019-11-20,7211880000
2019-11-21,7112520000
2019-11-22,7272600000
2019-11-25,7366440000
2019-11-26,7325040000
2019-11-27,7457520000
2019-11-29,7421640000
2019-12-02,7145640000
2019-12-03,6853080000
2019-12-04,7049040000
2019-12-05,7024200000
2019-12-06,7046280000
2019-12-09,7120800000
2019-12-10,7046280000
2019-12-11,7126320000
2019-12-12,7269840000
2019-12-13,7159440000
2019-12-16,7032480000
2019-12-17,7040760000
2019-12-18,7159440000
2019-12-19,7283640000
2019-12-20,7371960000
2019-12-23,7476840000
2019-12-24,7380240000
2019-12-26,7515480000
2019-12-27,7418880000
2019-12-30,7341499000
2019-12-31,7446417000
2020-01-02,7435373000
2020-01-03,7432612000
2020-01-06,7526486000
2020-01-07,7598272000
2020-01-08,7647970000
2020-01-09,7559618000
2020-01-10,7573423000
2020-01-13,7758410000
2020-01-14,7904743000
2020-01-15,7885416000
2020-01-16,7965485000
2020-01-17,7976529000
2020-01-21,7830196000
2020-01-22,7634165000
2020-01-23,7714234000
2020-01-24,7534769000
2020-01-27,7244864000
2020-01-28,7289040000
2020-01-29,7388436000
2020-01-30,7355304000
2020-01-31,7115097000
2020-02-03,7186883000
2020-02-04,7509920000
2020-02-05,7838479000
2020-02-06,8006900000
2020-02-07,7722517000
2020-02-10,7871611000
2020-02-11,7890938000
2020-02-12,8136667000
2020-02-13,7959963000
2020-02-14,8064881000
2020-02-18,7758410000
2020-02-19,7741844000
2020-02-20,7954441000
2020-02-21,7728039000
2020-02-24,7054355000
2020-02-25,6723035000
2020-02-26,6493872000
2020-02-27,6336495000
2020-02-28,6474545000
2020-03-02,6540809000
2020-03-03,6449696000
2020-03-04,6717513000
2020-03-05,6134942000
2020-03-06,5991370000
2020-03-09,5088523000
2020-03-10,5290076000
2020-03-11,4851077000
2020-03-12,4144261000
2020-03-13,4481103000
2020-03-16,3169628000
2020-03-17,3641759000
2020-03-18,3688696000
2020-03-19,3509231000
2020-03-20,3324244000
2020-03-23,2921138000
2020-03-24,3788092000
2020-03-25,4113890000
2020-03-26,4185676000
2020-03-27,3840551000
2020-03-30,3642503114
2020-03-31,3570811153
2020-04-01,3052423124
2020-04-02,3035878826
2020-04-03,3057937891
2020-04-06,3595627601
2020-04-07,3989933389
2020-04-08,4127802545
2020-04-09,4329091514
2020-04-13,4072654883
2020-04-14,4240855253
2020-04-15,3976146473
2020-04-16,3973389090
2020-04-17,4196737123
2020-04-20,3918241427
2020-04-21,3791401803
2020-04-22,3697650777
2020-04-23,3796916570
2020-04-24,3761070589
2020-04-27,4149861610
2020-04-28,4442144222
2020-04-29,4701338236
2020-04-30,4102986097
2020-05-01,4180192825
2020-05-04,4072654883
2020-05-05,4072654883
2020-05-06,3879638063
2020-05-07,3998205538
2020-05-08,4102986097
2020-05-11,3838277316
2020-05-12,3636988348
2020-05-13,3289558074
2020-05-14,3421912464
2020-05-15,3364007418
2020-05-18,3692136011
2020-05-19,3545994705
2020-05-20,3656290030
2020-05-21,3926513577
2020-05-22,3854821615
2020-05-26,4067140116
2020-05-27,4240855253
2020-05-28,3857578998
2020-05-29,3750041056
2020-06-01,3912726661
2020-06-02,3998205538
2020-06-03,4326334130
2020-06-04,4533137865
2020-06-05,4773030198
2020-06-08,4957774867
2020-06-09,4563469080
2020-06-10,4268429085
2020-06-11,3893424979
2020-06-12,3992690772
2020-06-15,3912726661
2020-06-16,4133317311
2020-06-17,3920998810
2020-06-18,3854821615
2020-06-19,3730739374
2020-06-22,3780372271
2020-06-23,3799673953
2020-06-24,3529450406
2020-06-25,3474302743
2020-06-26,3460515828
2020-06-29,3695280000
2020-06-30,3675904000
2020-07-01,3590096000
2020-07-02,3601168000
2020-07-06,3648224000
2020-07-07,3501520000
2020-07-08,3598400000
2020-07-09,3415712000
2020-07-10,3493216000
2020-07-13,3570720000
2020-07-14,3590096000
2020-07-15,3880736000
2020-07-16,3886272000
2020-07-17,3781088000
2020-07-20,3631616000
2020-07-21,3778320000
2020-07-22,3792160000
2020-07-23,3839216000
2020-07-24,3728496000
2020-07-27,3778320000
2020-07-28,3739568000
2020-07-29,3839216000
2020-07-30,3681440000
2020-07-31,3698048000
2020-08-03,3692512000
2020-08-04,3675904000
2020-08-05,3803232000
2020-08-06,3883504000
2020-08-07,4016368000
2020-08-10,4271024000
2020-08-11,4298704000
2020-08-12,4318080000
2020-08-13,4271024000
2020-08-14,4409424000
2020-08-17,4381744000
2020-08-18,4243344000
2020-08-19,4174144000
2020-08-20,3974848000
2020-08-21,4024672000
2020-08-24,4243344000
2020-08-25,4135392000
2020-08-26,4110480000
2020-08-27,4121552000
2020-08-28,4118784000
2020-08-31,4077264000
2020-09-01,4082800000
2020-09-02,4077264000
2020-09-03,4071728000
2020-09-04,4030208000
2020-09-08,4152000000
2020-09-09,4035744000
2020-09-10,4373440000
2020-09-11,4470320000
2020-09-14,4849536000
2020-09-15,4661312000
2020-09-16,5010080000
2020-09-17,4871680000
2020-09-18,4805248000
2020-09-21,4569968000
2020-09-22,4600416000
2020-09-23,4592112000
2020-09-24,4522912000
2020-09-25,4528448000
2020-09-28,4600950000
2020-09-29,4301250000
2020-09-30,4337325000
2020-10-01,4412250000
2020-10-02,4481625000
2020-10-05,4709175000
2020-10-06,4670325000
2020-10-07,4958925000
2020-10-08,5180925000
2020-10-09,5222550000
2020-10-12,5328000000
2020-10-13,5250300000
2020-10-14,5272500000
2020-10-15,5422350000
2020-10-16,5419575000
2020-10-19,5566650000
2020-10-20,5683200000
2020-10-21,5683200000
2020-10-22,6063375000
2020-10-23,5946825000
2020-10-26,5902425000
2020-10-27,5944050000
2020-10-28,5913525000
2020-10-29,6307575000
2020-10-30,6168825000
2020-11-02,6557325000
2020-11-03,6676650000
2020-11-04,6615600000
2020-11-05,6857025000
2020-11-06,6748800000
2020-11-09,6918075000
2020-11-10,7215000000
2020-11-11,7031850000
2020-11-12,7015200000
2020-11-13,7309350000
2020-11-16,7572975000
2020-11-17,7897650000
2020-11-18,7764450000
2020-11-19,7881000000
2020-11-20,7897650000
2020-11-23,8011425000
2020-11-24,8358300000
2020-11-25,8238975000
2020-11-27,8047500000
2020-11-30,7858800000
2020-12-01,7869900000
2020-12-02,7903200000
2020-12-03,8122425000
2020-12-04,8144625000
2020-12-07,8252850000
2020-12-08,8186250000
2020-12-09,8222325000
2020-12-10,8219550000
2020-12-11,8139075000
2020-12-14,8055825000
2020-12-15,8247300000
2020-12-16,8233425000
2020-12-17,8277825000
2020-12-18,8008650000
2020-12-21,8150175000
2020-12-22,8372175000
2020-12-23,8469300000
2020-12-24,8560875000
2020-12-28,8585252000
2020-12-29,8376602000
2020-12-30,8749390000
2020-12-31,8646456000
2021-01-04,9099922000
2021-01-05,9047064000
2021-01-06,9547824000
2021-01-07,9700834000
2021-01-08,9522786000
2021-01-11,9614592000
2021-01-12,9831588000
2021-01-13,9467146000
2021-01-14,9475492000
2021-01-15,9353084000
2021-01-19,9275188000
2021-01-20,9372558000
2021-01-21,9389250000
2021-01-22,9550606000
2021-01-25,9394814000
2021-01-26,9122178000
2021-01-27,8515702000
2021-01-28,9005334000
2021-01-29,8796684000
2021-02-01,8860670000
2021-02-02,9305790000
2021-02-03,9625720000
2021-02-04,10065276000
2021-02-05,10446410000
2021-02-08,10668970000
2021-02-09,10668970000
2021-02-10,10894312000
2021-02-11,10883184000
2021-02-12,10657842000
2021-02-16,10866492000
2021-02-17,10752430000
2021-02-18,10568818000
2021-02-19,10977772000
2021-02-22,11392290000
2021-02-23,11306048000
2021-02-24,11598158000
2021-02-25,11798462000
2021-02-26,11723348000
2021-03-01,11545300000
2021-03-02,11773424000
2021-03-03,11564774000
2021-03-04,11342214000
2021-03-05,11659362000
2021-03-08,12226890000
2021-03-09,12062752000
2021-03-10,11954254000
2021-03-11,12260274000
2021-03-12,12410502000
2021-03-15,12889006000
2021-03-16,12466142000
2021-03-17,12544038000
2021-03-18,12619152000
2021-03-19,12432758000
2021-03-22,12146212000
2021-03-23,11431238000
2021-03-24,11306048000
2021-03-25,11634324000
2021-03-26,11628760000
2021-03-29,11025608000
2021-03-30,11433240000
2021-03-31,11505832000
2021-04-01,11455576000
2021-04-05,11919048000
2021-04-06,11966512000
2021-04-07,12030728000
2021-04-08,12108904000
2021-04-09,12544456000
2021-04-12,12709184000
2021-04-13,12580752000
2021-04-14,12681264000
2021-04-15,12913000000
2021-04-16,12999552000
2021-04-19,12628216000
2021-04-20,12150784000
2021-04-21,12544456000
2021-04-22,12608672000
2021-04-23,12943712000
2021-04-26,12837616000
2021-04-27,13225704000
2021-04-28,13262000000
2021-04-29,13376472000
2021-04-30,13359720000
2021-05-03,13552368000
2021-05-04,13401600000
2021-05-05,13516072000
2021-05-06,13066560000
2021-05-07,13714304000
2021-05-10,13127984000
2021-05-11,12985592000
2021-05-12,12491408000
2021-05-13,12650552000
2021-05-14,13072144000
2021-05-17,13225704000
2021-05-18,12929752000
2021-05-19,12449528000
2021-05-20,12175912000
2021-05-21,11974888000
2021-05-24,12117280000
2021-05-25,12094944000
2021-05-26,12379728000
2021-05-27,12589128000
2021-05-28,12533288000
2021-06-01,12555624000
2021-06-02,11924632000
2021-06-03,11871584000
2021-06-04,11935800000
2021-06-07,12103320000
2021-06-08,12284800000
2021-06-09,12122864000
2021-06-10,11927424000
2021-06-11,12368560000
2021-06-14,12080984000
2021-06-15,12159160000
2021-06-16,12078192000
2021-06-17,11793408000
2021-06-18,11494664000
2021-06-21,11771072000
2021-06-22,11810160000
2021-06-23,11893920000
2021-06-24,12013976000
2021-06-25,12139616000
2021-06-28,11896712000
2021-06-29,11771072000
2021-06-30,12139616000
2021-07-01,11863208000
2021-07-02,11910672000
2021-07-06,11603722000
2021-07-07,11378380000
2021-07-08,11233716000
2021-07-09,11656580000
2021-07-12,11831846000
2021-07-13,11559210000
2021-07-14,11528608000
2021-07-15,11297702000
2021-07-16,10866492000
2021-07-19,10518742000
2021-07-20,10963862000
2021-07-21,11350560000
2021-07-22,11105744000
2021-07-23,11153038000
2021-07-26,11475750000
2021-07-27,11411764000
2021-07-28,11258754000
2021-07-29,11478532000
2021-07-30,11767860000
2021-08-02,11776206000
2021-08-03,12082226000
2021-08-04,11890268000
2021-08-05,12090572000
2021-08-06,12243582000
2021-08-09,12012676000
2021-08-10,12196288000
2021-08-11,12265838000
2021-08-12,12435540000
2021-08-13,12304786000
2021-08-16,12190724000
2021-08-17,11692746000
2021-08-18,11534172000
2021-08-19,11175294000
2021-08-20,11289356000
2021-08-23,11770642000
2021-08-24,12048842000
2021-08-25,12007112000
2021-08-26,11642670000
2021-08-27,11865230000
2021-08-30,11475750000
2021-08-31,11217024000
2021-09-01,11278228000
2021-09-02,11300484000
2021-09-03,11286574000
2021-09-07,11336650000
2021-09-08,10955516000
2021-09-09,11272664000
2021-09-10,11258754000
2021-09-13,11214242000
2021-09-14,11141910000
2021-09-15,11111308000
2021-09-16,11325522000
2021-09-17,11239280000
2021-09-20,10574382000
2021-09-21,10696790000
2021-09-22,10844236000
2021-09-23,11225370000
2021-09-24,10977772000
2021-09-27,11155820000
2021-09-28,11005592000
2021-09-29,10780250000
2021-09-30,10298964000
2021-10-01,10577164000
2021-10-04,10296378000
2021-10-05,10421084000
2021-10-06,10201493000
2021-10-07,10350598000
2021-10-08,10128296000
2021-10-11,10147273000
2021-10-12,10404818000
2021-10-13,10412951000
2021-10-14,10621698000
2021-10-15,10627120000
2021-10-18,10461749000
2021-10-19,10404818000
2021-10-20,10472593000
2021-10-21,10505125000
2021-10-22,10469882000
2021-10-25,10746404000
2021-10-26,10602721000
2021-10-27,10318066000
2021-10-28,10572900000
2021-10-29,10567478000
2021-11-01,10678629000
2021-11-02,10746404000
2021-11-03,11337402000
2021-11-04,11378067000
2021-11-05,11524461000
2021-11-08,11481085000
2021-11-09,11513617000
2021-11-10,11551571000
2021-11-11,12519398000
2021-11-12,12343183000
2021-11-15,12172390000
2021-11-16,12359449000
2021-11-17,12251009000
2021-11-18,12427224000
2021-11-19,12467889000
2021-11-22,12524820000
2021-11-23,12467889000
2021-11-24,11947377000
2021-11-26,11331980000
2021-11-29,11315714000
2021-11-30,10876532000
2021-12-01,10540368000
2021-12-02,11101545000
2021-12-03,11066302000
2021-12-06,11483796000
2021-12-07,11847070000
2021-12-08,11798272000
2021-12-09,11725075000
2021-12-10,11719653000
2021-12-13,11399755000
2021-12-14,11510906000
2021-12-15,11321136000
2021-12-16,11163898000
2021-12-17,11185586000
2021-12-20,10662363000
2021-12-21,11096123000
2021-12-22,11136788000
2021-12-23,11185586000
2021-12-27,11147632000
2021-12-28,11003949000
2021-12-29,11003949000
2021-12-30,11063591000
2021-12-31,11006660000
2022-01-03,10606519000
2022-01-04,10824835000
2022-01-05,10728672000
2022-01-06,10772855000
2022-01-07,10224466000
2022-01-10,9746250000
2022-01-11,9930779000
2022-01-12,10019145000
2022-01-13,10195877000
2022-01-14,9972363000
2022-01-18,9738453000
2022-01-19,9735854000
2022-01-20,9553924000
2022-01-21,9499345000
2022-01-24,9925581000
2022-01-25,9735854000
2022-01-26,9559122000
2022-01-27,9631894000
2022-01-28,9780037000
2022-01-31,9863205000
2022-02-01,10071125000
2022-02-02,10164689000
2022-02-03,9961967000
2022-02-04,9998353000
2022-02-07,10045135000
2022-02-08,10289441000
2022-02-09,10580529000
2022-02-10,10583128000
2022-02-11,10182882000
2022-02-14,10149095000
2022-02-15,10583128000
2022-02-16,10637707000
2022-02-17,10357015000
2022-02-18,10258253000
2022-02-22,10281644000
2022-02-23,10177684000
2022-02-24,10177684000
2022-02-25,10593524000
2022-02-28,10629910000
2022-03-01,10086719000
2022-03-02,10746865000
2022-03-03,10344020000
2022-03-04,9473355000
2022-03-07,8347987999
2022-03-08,8428557000
2022-03-09,9325212000
2022-03-10,9244643000
2022-03-11,8927565000
2022-03-14,8769026000
2022-03-15,9135485000
2022-03-16,9631894000
2022-03-17,9728057000
2022-03-18,9982759000
2022-03-21,9845012000
2022-03-22,9837215000
2022-03-23,9754047000
2022-03-24,9785235000
2022-03-25,9993155000
2022-03-28,9980160000
2022-03-29,10437584000
2022-03-30,10180283000
2022-03-31,9655285000
2022-04-01,9384989000
2022-04-04,8983701000
2022-04-05,8549526000
2022-04-06,8333679000
2022-04-07,8261729999
2022-04-08,8249325000
2022-04-11,8323754999
2022-04-12,8450286000
2022-04-13,8542083000
2022-04-14,8370894000
2022-04-18,8413070999
2022-04-19,8762892000
2022-04-20,8673576000
2022-04-21,8569374000
2022-04-22,8177376000
2022-04-25,8229477000
2022-04-26,8048363999
2022-04-27,8117832000
2022-04-28,8286540000
2022-04-29,8167452000
2022-05-02,8336160000
2022-05-03,8122794000
2022-05-04,8249325000
2022-05-05,7810188000
2022-05-06,7527354000
2022-05-09,7155204000
2022-05-10,7018749000
2022-05-11,6579612000
2022-05-12,7599303000
2022-05-13,7817631000
2022-05-16,7946643000
2022-05-17,8194743000
2022-05-18,7901985000
2022-05-19,7683657000
2022-05-20,7792821000
2022-05-23,7765530000
2022-05-24,7452924000
2022-05-25,7820112000
2022-05-26,8286540000
2022-05-27,8519754000
2022-05-31,8559450000
2022-06-01,8470134000
2022-06-02,8723196000
2022-06-03,8653728000
2022-06-06,8589221999
2022-06-07,8656209000
2022-06-08,8636361000
2022-06-09,8519754000
2022-06-10,8112870000
2022-06-13,7673733000
2022-06-14,7839960000
2022-06-15,8112870000
2022-06-16,7572012000
2022-06-17,7964010000
2022-06-21,7976415000
2022-06-22,7718391000
2022-06-23,7961529000
2022-06-24,8269173000
2022-06-27,8075654999
2022-06-28,7993782000
2022-06-29,7743201000
2022-06-30,7572012000
2022-07-01,7646442000
2022-07-05,7568610000
2022-07-06,7399560000
2022-07-07,7742490000
2022-07-08,7684530000
2022-07-11,7457520000
2022-07-12,7549290000
2022-07-13,7583100000
2022-07-14,7510650000
2022-07-15,7438200000
2022-07-18,7592760000
2022-07-19,7964669999
2022-07-20,8169945000
2022-07-21,8218245000
2022-07-22,8198925000
2022-07-25,8235150000
2022-07-26,7853580000
2022-07-27,8145794999
2022-07-28,8218245000
2022-07-29,8121645000
2022-08-01,8211000000
2022-08-02,7969500000
2022-08-03,8169945000
2022-08-04,8179604999
2022-08-05,8230320000
2022-08-08,8310014999
2022-08-09,8039535000
2022-08-10,8317259999
2022-08-11,8573250000
2022-08-12,8619135000
2022-08-15,8677095000
2022-08-16,8969310000
2022-08-17,8962065000
2022-08-18,9073155000
2022-08-19,8894445000
2022-08-22,8551514999
2022-08-23,8751960000
2022-08-24,8701245000
2022-08-25,8879955000
2022-08-26,8537025000
2022-08-29,8481479999
2022-08-30,8590155000
2022-08-31,8387294999
2022-09-01,8430764999
2022-09-02,8338995000
2022-09-06,8097495000
2022-09-07,8326919999
2022-09-08,8351070000
2022-09-09,8578080000
2022-09-12,8785770000
2022-09-13,8317259999
2022-09-14,8148210000
2022-09-15,8022630000
2022-09-16,7860824999
2022-09-19,7998479999
2022-09-20,7824600000
2022-09-21,7718340000
2022-09-22,7474425000
2022-09-23,7162890000
2022-09-26,6914145000
2022-09-27,7010745000
2022-09-28,7220850000
2022-09-29,6976935000
2022-09-30,6865845000
2022-10-03,7100031000
2022-10-04,7523592000
2022-10-05,7624098000
2022-10-06,7659993000
2022-10-07,7533164000
2022-10-10,7451802000
2022-10-11,7329759000
2022-10-12,7468553000
2022-10-13,7439837000
2022-10-14,7243611000
2022-10-17,7506841000
2022-10-18,7487697000
2022-10-19,7324973000
2022-10-20,7293864000
2022-10-21,7482911000
2022-10-24,7262755000
2022-10-25,7648028000
2022-10-26,7576238000
2022-10-27,7588203000
2022-10-28,7643242000
2022-10-31,7581024000
2022-11-01,7695887999
2022-11-02,7320187000
2022-11-03,7188572000
2022-11-04,7767678000
2022-11-07,7659993000
2022-11-08,7724604000
2022-11-09,7470946000
2022-11-10,7786822000
2022-11-11,8464040999
2022-11-14,8196025000
2022-11-15,8370713999
2022-11-16,8219955000
2022-11-17,8349177000
2022-11-18,8373107000
2022-11-21,8270208000
2022-11-22,8669839000
2022-11-23,8844528000
2022-11-25,8870851000
2022-11-28,8729664000
2022-11-29,8913925000
2022-11-30,9038361000
2022-12-01,9208264000
2022-12-02,9287233000
2022-12-05,8889995000
2022-12-06,8923497000
2022-12-07,8794275000
2022-12-08,8837349000
2022-12-09,8708127000
2022-12-12,8933069000
2022-12-13,9179548000
2022-12-14,9107758000
2022-12-15,8925890000
2022-12-16,8758380000
2022-12-19,8600442000
2022-12-20,8602835000
2022-12-21,8892388000
2022-12-22,8949820000
2022-12-23,8954606000
2022-12-27,9119723000
2022-12-28,8834956000
2022-12-29,9026396000
2022-12-30,9112544000
2023-01-03,9109518000
2023-01-04,9301890000
2023-01-05,9318312000
2023-01-06,9630330000
2023-01-09,9677250000
2023-01-10,9839124000
2023-01-11,9935310000
2023-01-12,10111260000
2023-01-13,10176948000
2023-01-17,10235598000
2023-01-18,10263750000
2023-01-19,10012728000
2023-01-20,10254366000
2023-01-23,10374012000
2023-01-24,10219176000
2023-01-25,10247328000
2023-01-26,10336476000
2023-01-27,10350552000
2023-01-30,10350552000
2023-01-31,10690722000
2023-02-01,10937052000
2023-02-02,10878402000
2023-02-03,10817406000
2023-02-06,10474890000
2023-02-07,10610958000
2023-02-08,10137066000
2023-02-09,10488966000
2023-02-10,10425624000
2023-02-13,10606266000
2023-02-14,10580460000
2023-02-15,10643802000
2023-02-16,10526502000
2023-02-17,10348206000
2023-02-21,9940002000
2023-02-22,10071378000
2023-02-23,10113606000
2023-02-24,9993960000
2023-02-27,10132374000
2023-02-28,10207446000
2023-03-01,10146450000
2023-03-02,10291902000
2023-03-03,10432662000
2023-03-06,10214484000
2023-03-07,10097184000
2023-03-08,10118298000
2023-03-09,9759360000
2023-03-10,9703056000
2023-03-13,9588102000
2023-03-14,9733554000
2023-03-15,9513030000
2023-03-16,9656136000
2023-03-17,9595140000
2023-03-20,9529452000
2023-03-21,9724170000
2023-03-22,9550566000
2023-03-23,9538836000
2023-03-24,9442650000
2023-03-27,9557604000
2023-03-28,9789858000
2023-03-29,9839124000
2023-03-30,9869622000
2023-03-31,10113606000
2023-04-03,9873278000
2023-04-04,9705232000
2023-04-05,9320798000
2023-04-06,9237926000
2023-04-10,9405972000
2023-04-11,9401368000
2023-04-12,9504958000
2023-04-13,9652286000
2023-04-14,9698326000
2023-04-17,9541790000
2023-04-18,9696024000
2023-04-19,9919318000
2023-04-20,9735158000
2023-04-21,9640776000
2023-04-24,9649984000
2023-04-25,9283966000
2023-04-26,9221812000
2023-04-27,9403670000
2023-04-28,9394462000
2023-05-01,9355328000
2023-05-02,9157356000
2023-05-03,8968592000
2023-05-04,8763714000
2023-05-05,8970894000
2023-05-08,8851190000
2023-05-09,8814358000
2023-05-10,8549628000
2023-05-11,9256342000
2023-05-12,9479636000
2023-05-15,9910110000
2023-05-16,9647682000
2023-05-17,10002190000
2023-05-18,10158726000
2023-05-19,9898600000
2023-05-22,9709836000
2023-05-23,9654588000
2023-05-24,9417482000
2023-05-25,9369140000
2023-05-26,9597038000
2023-05-30,9341516000
2023-05-31,9212604000
2023-06-01,9145846000
2023-06-02,9760480000
2023-06-05,9541790000
2023-06-06,9716742000
2023-06-07,9967660000
2023-06-08,9792708000
2023-06-09,9827238000
2023-06-12,9944640000
2023-06-13,9960754000
2023-06-14,10050532000
2023-06-15,9999888000
2023-06-16,9983774000
2023-06-20,10006794000
2023-06-21,9949244000
2023-06-22,9880184000
2023-06-23,9877882000
2023-06-26,9852560000
2023-06-27,9990680000
2023-06-28,9845654000
2023-06-29,9859466000
2023-06-30,9852560000
2023-07-03,9937899000
2023-07-05,9789504000
2023-07-06,9673071000
2023-07-07,9723297000
2023-07-10,9908220000
2023-07-11,10134237000
2023-07-12,10095426000
2023-07-13,10150218000
2023-07-14,9967578000
2023-07-17,9805485000
2023-07-18,9899088000
2023-07-19,9677637000
2023-07-20,9547506000
2023-07-21,9485865000
2023-07-24,9600015000
2023-07-25,9602298000
2023-07-26,9695901000
2023-07-27,9581751000
2023-07-28,9819183000
2023-07-31,9851145000
2023-08-01,9782655000
2023-08-02,9595449000
2023-08-03,9816900000
2023-08-04,9606864000
2023-08-07,9677637000
2023-08-08,9497280000
2023-08-09,9415092000
2023-08-10,7915161000
2023-08-11,8017895999
2023-08-14,8116064999
2023-08-15,8079537000
2023-08-16,7837539000
2023-08-17,7899180000
2023-08-18,7896897000
2023-08-21,7718823000
2023-08-22,7570427999
2023-08-23,7629786000
2023-08-24,7554447000
2023-08-25,7531617000
2023-08-28,7579560000
2023-08-29,7595541000
2023-08-30,7629786000
2023-08-31,7606956000
2023-09-01,7693710000
2023-09-05,7536183000
2023-09-06,7442580000
2023-09-07,7257657000
2023-09-08,7280487000
2023-09-11,7246242000
2023-09-12,7196016000
2023-09-13,6974565000
2023-09-14,7084149000
2023-09-15,7075017000
2023-09-18,6933471000
2023-09-19,6901509000
2023-09-20,6851283000
2023-09-21,6700605000
2023-09-22,6581889000
2023-09-25,6506550000
2023-09-26,6424362000
2023-09-27,6380985000
2023-09-28,6428928000
2023-09-29,6563625000
2023-10-02,6553394000
2023-10-03,6408935000
2023-10-04,6383712000
2023-10-05,6324094000
2023-10-06,6463967000
2023-10-09,6463967000
2023-10-10,6340145000
2023-10-11,6427279000
2023-10-12,6280527000
2023-10-13,6326387000
2023-10-16,6496069000
2023-10-17,6663458000
2023-10-18,6557980000
2023-10-19,6516706000
2023-10-20,6447916000
2023-10-23,6397470000
2023-10-24,6402056000
2023-10-25,6388298000
2023-10-26,6420400000
2023-10-27,6328680000
2023-10-30,6434158000
2023-10-31,6319508000
2023-11-01,6097087000
2023-11-02,6266769000
2023-11-03,6406642000
2023-11-06,6296578000
2023-11-07,6298871000
2023-11-08,6296578000
2023-11-09,6484604000
2023-11-10,6447916000
2023-11-13,6537343000
2023-11-14,6995943000
2023-11-15,7080784000
2023-11-16,6901930000
2023-11-17,6968427000
2023-11-20,7053268000
2023-11-21,6963841000
2023-11-22,6968427000
2023-11-24,7011994000
2023-11-27,7089956000
2023-11-28,7112886000
2023-11-29,7261931000
2023-11-30,7261931000
2023-12-01,7498110000
2023-12-04,7571486000
2023-12-05,7433906000
2023-12-06,7454543000
2023-12-07,7599002000
2023-12-08,7688429000
2023-12-11,7754926000
2023-12-12,7695308000
