,INCY
2019-03-21,18640780200
2019-03-22,18268307100
2019-03-25,18413871300
2019-03-26,18649342800
2019-03-27,18413871300
2019-03-28,18353933100
2019-03-29,18411730650
2019-04-01,18446589000
2019-04-02,18607554000
2019-04-03,18103197000
2019-04-04,17860676400
2019-04-05,18191191200
2019-04-08,18120366600
2019-04-09,17755512600
2019-04-10,17901454200
2019-04-11,17397097200
2019-04-12,17040828000
2019-04-15,16772553000
2019-04-16,16521447600
2019-04-17,15950558399
2019-04-18,15873295199
2019-04-22,15808909200
2019-04-23,16184494200
2019-04-24,15778862400
2019-04-25,15869002800
2019-04-26,16102938600
2019-04-29,15963435599
2019-04-30,16482816000
2019-05-01,16935664200
2019-05-02,17371342800
2019-05-03,17826337200
2019-05-06,18242700000
2019-05-07,17862822600
2019-05-08,17781267000
2019-05-09,17603132400
2019-05-10,17315541600
2019-05-13,16257465000
2019-05-14,16334728200
2019-05-15,16308973799
2019-05-16,16663096800
2019-05-17,16568664000
2019-05-20,16489254600
2019-05-21,16886301600
2019-05-22,16959272400
2019-05-23,17276910000
2019-05-24,17545185000
2019-05-28,17547331200
2019-05-29,16652365800
2019-05-30,16899178799
2019-05-31,16875570599
2019-06-03,17075167200
2019-06-04,17504407200
2019-06-05,17388512400
2019-06-06,17139553200
2019-06-07,17347734600
2019-06-10,16482816000
2019-06-11,16216687200
2019-06-12,16268196000
2019-06-13,16390529400
2019-06-14,16678120199
2019-06-17,17564500800
2019-06-18,18088173600
2019-06-19,18214799400
2019-06-20,18579653400
2019-06-21,19036794000
2019-06-24,18654770400
2019-06-25,18802858200
2019-06-26,18377910600
2019-06-27,18182606400
2019-06-28,18234115200
2019-07-01,18382298580
2019-07-02,18294066990
2019-07-03,18619017480
2019-07-05,18352170720
2019-07-08,17863668990
2019-07-09,18037980180
2019-07-10,18027220230
2019-07-11,17480614770
2019-07-12,17237439900
2019-07-15,17515046610
2019-07-16,17190096120
2019-07-17,17265415770
2019-07-18,17497830690
2019-07-19,17332127460
2019-07-22,17583910290
2019-07-23,16895273490
2019-07-24,17033000850
2019-07-25,16957681200
2019-07-26,17248199850
2019-07-29,17271871740
2019-07-30,18384450570
2019-07-31,18274699080
2019-08-01,18259635150
2019-08-02,17962660530
2019-08-05,17413903080
2019-08-06,17781893370
2019-08-07,17314911540
2019-08-08,17487070740
2019-08-09,17601126210
2019-08-12,17749613520
2019-08-13,17837845110
2019-08-14,17444030940
2019-08-15,17347191390
2019-08-16,17887340880
2019-08-19,18188619480
2019-08-20,18098235900
2019-08-21,18522177930
2019-08-22,18412426440
2019-08-23,17626950090
2019-08-26,17820629190
2019-08-27,17271871740
2019-08-28,17506438650
2019-08-29,17741005560
2019-08-30,17607582180
2019-09-03,17228831940
2019-09-04,16703746380
2019-09-05,17058824730
2019-09-06,17052368759
2019-09-09,16994265030
2019-09-10,16766154090
2019-09-11,16888817520
2019-09-12,16370187929
2019-09-13,16447659570
2019-09-16,16858689660
2019-09-17,17022240899
2019-09-18,16901729460
2019-09-19,16811345880
2019-09-20,17476310790
2019-09-23,16708050360
2019-09-24,16559563050
2019-09-25,16154988929
2019-09-26,15873078240
2019-09-27,15670791179
2019-09-30,16016607100
2019-10-01,15958349199
2019-10-02,15759840800
2019-10-03,16156857599
2019-10-04,16154699900
2019-10-07,16130965200
2019-10-08,16061918800
2019-10-09,16113703600
2019-10-10,16348892900
2019-10-11,16424412400
2019-10-14,16713544199
2019-10-15,16942260400
2019-10-16,16855952400
2019-10-17,16707071100
2019-10-18,16778275200
2019-10-21,16957364300
2019-10-22,16940102700
2019-10-23,16851636999
2019-10-24,16722175000
2019-10-25,16732963500
2019-10-28,17231392200
2019-10-29,17984429500
2019-10-30,18051318200
2019-10-31,18107418400
2019-11-01,18034056600
2019-11-04,18217461100
2019-11-05,18152730100
2019-11-06,18055633600
2019-11-07,17857125200
2019-11-08,18362027000
2019-11-11,18310242200
2019-11-12,18586427800
2019-11-13,18864771100
2019-11-14,18510908300
2019-11-15,18707259000
2019-11-18,18877717300
2019-11-19,18974813800
2019-11-20,19181953000
2019-11-21,19074068000
2019-11-22,19145272100
2019-11-25,20282380000
2019-11-26,20230595200
2019-11-27,20308272400
2019-11-29,20316903200
2019-12-02,20383791900
2019-12-03,20303957000
2019-12-04,20498150000
2019-12-05,20280222300
2019-12-06,20385949600
2019-12-09,20452838300
2019-12-10,20653504400
2019-12-11,20483046100
2019-12-12,20034244500
2019-12-13,19745112700
2019-12-16,19993248200
2019-12-17,19701958700
2019-12-18,19673908600
2019-12-19,19665277800
2019-12-20,19440877000
2019-12-23,19453823200
2019-12-24,19727851100
2019-12-26,19157139450
2019-12-27,19071910300
2019-12-30,18998548500
2019-12-31,18896834665
2020-01-02,18604682503
2020-01-03,16858261801
2020-01-06,16737072756
2020-01-07,16693790954
2020-01-08,16561781458
2020-01-09,16869082251
2020-01-10,16548796918
2020-01-13,16685134593
2020-01-14,17630841963
2020-01-15,17429581584
2020-01-16,17446894305
2020-01-17,17420925224
2020-01-21,17020568557
2020-01-22,16983779026
2020-01-23,16931840864
2020-01-24,16607227350
2020-01-27,16462233314
2020-01-28,16546632828
2020-01-29,16228511584
2020-01-30,15828154918
2020-01-31,15813006287
2020-02-03,15784873116
2020-02-04,15988297584
2020-02-05,16447084684
2020-02-06,16405966972
2020-02-07,16044563927
2020-02-10,16254480665
2020-02-11,16477381945
2020-02-12,16410295152
2020-02-13,16890723152
2020-02-14,16977286756
2020-02-18,17161234413
2020-02-19,17836430521
2020-02-20,17912173674
2020-02-21,17505324738
2020-02-24,17068178539
2020-02-25,16732744575
2020-02-26,16873410431
2020-02-27,16412459242
2020-02-28,16319403368
2020-03-02,17109296251
2020-03-03,16836620900
2020-03-04,17347346161
2020-03-05,17011912197
2020-03-06,16455741044
2020-03-09,15384516449
2020-03-10,16081353458
2020-03-11,15559807747
2020-03-12,14720140792
2020-03-13,15979641224
2020-03-16,15494885044
2020-03-17,15228701963
2020-03-18,14477762702
2020-03-19,14393363188
2020-03-20,14490747242
2020-03-23,13672721188
2020-03-24,14592459476
2020-03-25,15059902936
2020-03-26,15808678107
2020-03-27,14923565260
2020-03-30,15618238179
2020-03-31,15931113270
2020-04-01,16137784820
2020-04-02,16766501429
2020-04-03,17097175910
2020-04-06,18515595390
2020-04-07,18852796340
2020-04-08,19089924750
2020-04-09,18885428690
2020-04-13,19146487490
2020-04-14,19857872720
2020-04-15,19786081550
2020-04-16,20810737340
2020-04-17,21754900000
2020-04-20,22013783310
2020-04-21,21637423540
2020-04-22,21965922530
2020-04-23,22168243100
2020-04-24,22511970520
2020-04-27,22403196020
2020-04-28,21248010830
2020-04-29,20876002040
2020-04-30,21245835340
2020-05-01,21167517700
2020-05-04,21970273510
2020-05-05,21498192180
2020-05-06,20902107920
2020-05-07,20986952030
2020-05-08,20867300080
2020-05-11,21609142170
2020-05-12,21045690260
2020-05-13,20982601050
2020-05-14,20630171670
2020-05-15,20910809880
2020-05-18,20984776540
2020-05-19,20649751080
2020-05-20,21389417680
2020-05-21,21467735320
2020-05-22,21617844130
2020-05-26,21467735320
2020-05-27,21367662780
2020-05-28,21874551950
2020-05-29,22170418590
2020-06-01,22135610750
2020-06-02,21950694100
2020-06-03,21500367670
2020-06-04,20406096200
2020-06-05,20343006990
2020-06-08,20575784420
2020-06-09,20232057000
2020-06-10,20240758960
2020-06-11,19755624690
2020-06-12,20029736430
2020-06-15,20343006990
2020-06-16,20782455970
2020-06-17,20945617720
2020-06-18,21180570640
2020-06-19,22929664600
2020-06-22,23697612570
2020-06-23,23173319480
2020-06-24,22696887170
2020-06-25,23049316550
2020-06-26,22065995070
2020-06-29,22294421520
2020-06-30,22580798684
2020-07-01,22294113542
2020-07-02,23123762969
2020-07-06,23410448112
2020-07-07,23597227826
2020-07-08,23514697254
2020-07-09,23427822969
2020-07-10,22752375398
2020-07-13,21840195399
2020-07-14,22374472256
2020-07-15,22641610684
2020-07-16,22061724828
2020-07-17,22611204684
2020-07-20,23823100968
2020-07-21,23162856398
2020-07-22,22884858684
2020-07-23,22083443399
2020-07-24,21592603685
2020-07-27,22172489542
2020-07-28,21851054685
2020-07-29,21292887400
2020-07-30,21829336114
2020-07-31,21449261114
2020-08-03,22107333828
2020-08-04,21707712114
2020-08-05,21201669400
2020-08-06,21121310686
2020-08-07,21051811258
2020-08-10,20484956544
2020-08-11,20193927687
2020-08-12,20463237973
2020-08-13,20754266829
2020-08-14,20604408687
2020-08-17,21171263400
2020-08-18,21188638257
2020-08-19,20908468686
2020-08-20,20747751258
2020-08-21,20439347544
2020-08-24,20424144544
2020-08-25,20699970401
2020-08-26,20361160687
2020-08-27,20480612830
2020-08-28,20393738544
2020-08-31,20925843543
2020-09-01,20191755830
2020-09-02,20728204544
2020-09-03,19887695830
2020-09-04,19653135259
2020-09-08,19488074117
2020-09-09,19874664688
2020-09-10,19168811117
2020-09-11,19112342832
2020-09-14,20230849259
2020-09-15,19857289831
2020-09-16,19533683117
2020-09-17,19637932259
2020-09-18,18849548118
2020-09-21,18545488118
2020-09-22,18879954118
2020-09-23,18671455832
2020-09-24,18475988689
2020-09-25,18797423546
2020-09-28,19624901117
2020-09-29,18988546975
2020-09-30,19674507860
2020-10-01,20264260770
2020-10-02,19457461250
2020-10-05,20235759700
2020-10-06,19424575400
2020-10-07,19830167550
2020-10-08,20340994420
2020-10-09,20989941860
2020-10-12,21419650300
2020-10-13,21283722120
2020-10-14,20465960650
2020-10-15,19847706670
2020-10-16,19869630570
2020-10-19,19240414640
2020-10-20,19580235090
2020-10-21,19424575400
2020-10-22,19838937110
2020-10-23,19663545910
2020-10-26,19827975160
2020-10-27,19369765650
2020-10-28,19071600610
2020-10-29,19078177780
2020-10-30,18994866960
2020-11-02,18512541160
2020-11-03,18624353050
2020-11-04,19996789190
2020-11-05,18558581350
2020-11-06,18229722850
2020-11-09,17819745920
2020-11-10,18212183730
2020-11-11,18144219640
2020-11-12,18047754480
2020-11-13,18093794670
2020-11-16,18492809650
2020-11-17,18192452220
2020-11-18,18139834860
2020-11-19,17909633910
2020-11-20,17962251270
2020-11-23,17843862210
2020-11-24,17701356860
2020-11-25,17793437240
2020-11-27,18251646750
2020-11-30,18534465060
2020-12-01,18727395380
2020-12-02,18036792530
2020-12-03,18174913100
2020-12-04,18227530460
2020-12-07,18209991340
2020-12-08,18163951150
2020-12-09,17749589440
2020-12-10,17988559950
2020-12-11,17824130700
2020-12-14,19032137590
2020-12-15,18913748530
2020-12-16,18904978970
2020-12-17,19354418920
2020-12-18,19367573260
2020-12-21,19067215830
2020-12-22,19290839610
2020-12-23,19277685270
2020-12-24,19154911430
2020-12-28,18929095260
2020-12-29,18826052930
2020-12-30,19043099540
2020-12-31,19118290980
2021-01-04,19001796450
2021-01-05,18874311870
2021-01-06,18531422310
2021-01-07,19793080050
2021-01-08,20623927830
2021-01-11,20511829320
2021-01-12,20729432310
2021-01-13,20384344740
2021-01-14,20230484040
2021-01-15,19905178560
2021-01-19,20652501960
2021-01-20,21182222370
2021-01-21,20639313900
2021-01-22,21516319890
2021-01-25,22090000500
2021-01-26,21846021390
2021-01-27,20441493000
2021-01-28,20061237270
2021-01-29,19727139750
2021-02-01,19984306920
2021-02-02,20452483050
2021-02-03,19995296970
2021-02-04,19982108910
2021-02-05,19834842240
2021-02-08,20577769620
2021-02-09,19663397460
2021-02-10,18720451170
2021-02-11,18680886990
2021-02-12,18534719325
2021-02-16,18052256130
2021-02-17,18412729770
2021-02-18,17924771550
2021-02-19,17702772540
2021-02-22,17566495920
2021-02-23,17368675020
2021-02-24,17718158610
2021-02-25,17243388450
2021-02-26,17289546660
2021-03-01,17502753630
2021-03-02,17267566560
2021-03-03,16709272020
2021-03-04,17034577500
2021-03-05,17641228260
2021-03-08,17109309840
2021-03-09,17388457110
2021-03-10,17221408350
2021-03-11,17469783480
2021-03-12,17366477010
2021-03-15,17726950650
2021-03-16,17645624280
2021-03-17,17628040200
2021-03-18,17199428250
2021-03-19,17445605370
2021-03-22,17951147670
2021-03-23,17551109850
2021-03-24,17249982480
2021-03-25,17535723780
2021-03-26,17968731750
2021-03-29,17825861100
2021-03-30,17634634230
2021-03-31,17886145410
2021-04-01,18269089830
2021-04-05,18321909750
2021-04-06,18306503940
2021-04-07,17910354540
2021-04-08,17789308890
2021-04-09,17597836680
2021-04-12,17578029210
2021-04-13,17749693950
2021-04-14,18093023430
2021-04-15,18310905600
2021-04-16,18196462440
2021-04-19,18194261610
2021-04-20,18612419310
2021-04-21,18645431760
2021-04-22,18526586940
2021-04-23,18834703140
2021-04-26,18841305630
2021-04-27,18625624290
2021-04-28,18682845870
2021-04-29,18682845870
2021-04-30,18790686540
2021-05-03,18821498160
2021-05-04,17833325490
2021-05-05,17888346240
2021-05-06,18115031730
2021-05-07,18209667420
2021-05-10,17912555370
2021-05-11,17747493120
2021-05-12,18128236710
2021-05-13,18317508090
2021-05-14,18183257460
2021-05-17,18106228410
2021-05-18,17998387740
2021-05-19,17982981930
2021-05-20,18379131330
2021-05-21,18214069080
2021-05-24,18247081530
2021-05-25,18196462440
2021-05-26,18302102280
2021-05-27,18196462440
2021-05-28,18438553740
2021-06-01,18242679870
2021-06-02,18104027580
2021-06-03,18244880700
2021-06-04,18339516390
2021-06-07,18731264130
2021-06-08,18665239230
2021-06-09,18971154600
2021-06-10,19263864990
2021-06-11,18174454140
2021-06-14,18187659120
2021-06-15,18214069080
2021-06-16,18293298960
2021-06-17,18295499790
2021-06-18,18478168680
2021-06-21,18691649190
2021-06-22,18726862470
2021-06-23,18735665790
2021-06-24,18955748790
2021-06-25,19109806890
2021-06-28,18841305630
2021-06-29,18641030100
2021-06-30,18579689850
2021-07-01,18555396900
2021-07-02,18458225100
2021-07-06,18405222300
2021-07-07,18137999850
2021-07-08,17983408350
2021-07-09,18118123800
2021-07-12,17928197100
2021-07-13,17804523900
2021-07-14,17638890150
2021-07-15,17665391550
2021-07-16,17298788850
2021-07-19,17128738200
2021-07-20,17493132450
2021-07-21,17477673300
2021-07-22,17362833900
2021-07-23,17513008500
2021-07-26,17073526950
2021-07-27,16859307300
2021-07-28,17228118450
2021-07-29,17093403000
2021-07-30,17082360749
2021-08-02,17329707150
2021-08-03,17214867750
2021-08-04,17080152300
2021-08-05,16987397400
2021-08-06,16850473500
2021-08-09,16631836950
2021-08-10,16258608900
2021-08-11,16099600500
2021-08-12,16099600500
2021-08-13,16225482150
2021-08-16,16340321549
2021-08-17,16709132700
2021-08-18,16461786300
2021-08-19,16455160950
2021-08-20,16541290500
2021-08-23,16680422850
2021-08-24,16682631300
2021-08-25,16731217200
2021-08-26,16596501750
2021-08-27,16713549600
2021-08-30,16795262250
2021-08-31,16892434049
2021-09-01,17011690350
2021-09-02,17055859350
2021-09-03,16804096050
2021-09-07,16497121500
2021-09-08,16355780700
2021-09-09,16053223050
2021-09-10,15706496400
2021-09-13,16000220250
2021-09-14,15953842799
2021-09-15,16218856800
2021-09-16,16572208800
2021-09-17,16782011549
2021-09-20,16764343950
2021-09-21,16797470700
2021-09-22,15368603550
2021-09-23,15410564100
2021-09-24,15238305000
2021-09-27,15295724700
2021-09-28,15167634600
2021-09-29,15165426150
2021-09-30,15199279520
2021-10-01,15073318639
2021-10-04,14655658879
2021-10-05,14436884720
2021-10-06,14545166879
2021-10-07,14507599600
2021-10-08,14560635760
2021-10-11,14321973040
2021-10-12,14222530240
2021-10-13,14191592480
2021-10-14,14536327520
2021-10-15,14487711040
2021-10-18,14271146720
2021-10-19,14467822480
2021-10-20,14507599600
2021-10-21,14556216080
2021-10-22,14538537360
2021-10-25,14750682000
2021-10-26,14706485200
2021-10-27,14357330480
2021-10-28,14527488159
2021-10-29,14801508320
2021-11-01,15325240399
2021-11-02,14028064320
2021-11-03,14759521360
2021-11-04,14914210159
2021-11-05,14995974240
2021-11-08,14693226159
2021-11-09,14702065520
2021-11-10,14450143760
2021-11-11,14388268240
2021-11-12,14498760240
2021-11-15,14405946960
2021-11-16,14523068480
2021-11-17,14368379680
2021-11-18,14392687919
2021-11-19,14255677840
2021-11-22,13997126560
2021-11-23,14100989040
2021-11-24,14748472159
2021-11-26,15110885919
2021-11-29,15550644080
2021-11-30,14965036480
2021-12-01,14355120639
2021-12-02,14724163919
2021-12-03,14536327520
2021-12-06,14366169840
2021-12-07,14746262320
2021-12-08,14878852720
2021-12-09,14688806480
2021-12-10,14452353600
2021-12-13,14984925040
2021-12-14,15157292560
2021-12-15,15908638159
2021-12-16,15910848000
2021-12-17,16107523760
2021-12-20,16231274800
2021-12-21,16282101120
2021-12-22,16213596080
2021-12-23,16235694480
2021-12-27,16348396320
2021-12-28,16198127200
2021-12-29,16306409360
2021-12-30,16377124240
2021-12-31,16245328400
2022-01-03,16371484220
2022-01-04,15893420060
2022-01-05,15592416700
2022-01-06,16074907379
2022-01-07,16198849940
2022-01-10,16524199160
2022-01-11,16475507440
2022-01-12,16294020120
2022-01-13,16300659900
2022-01-14,16572890879
2022-01-18,16601663260
2022-01-19,16550758280
2022-01-20,16546331760
2022-01-21,16552971540
2022-01-24,16674700840
2022-01-25,16411322900
2022-01-26,16271887520
2022-01-27,15844728340
2022-01-28,16429028980
2022-01-31,16451161580
2022-02-01,16641501940
2022-02-02,16464441140
2022-02-03,16167864300
2022-02-04,16088186940
2022-02-07,16234262099
2022-02-08,15508312819
2022-02-09,15112139280
2022-02-10,14806709400
2022-02-11,14775723760
2022-02-14,14611942520
2022-02-15,14939505000
2022-02-16,15012542580
2022-02-17,15012542580
2022-02-18,15167470780
2022-02-22,15087793420
2022-02-23,15047954739
2022-02-24,15014755840
2022-02-25,15143124920
2022-02-28,15116565800
2022-03-01,15205096200
2022-03-02,15399863080
2022-03-03,15373303959
2022-03-04,15503886300
2022-03-07,15630042120
2022-03-08,15747344900
2022-03-09,15937685260
2022-03-10,16260821220
2022-03-11,16364844440
2022-03-14,15977523940
2022-03-15,16225409060
2022-03-16,16510919599
2022-03-17,16455588099
2022-03-18,16643715200
2022-03-21,16949145080
2022-03-22,17274494300
2022-03-23,17064234599
2022-03-24,17305479940
2022-03-25,17365237960
2022-03-28,17473687700
2022-03-29,17641895460
2022-03-30,17633042420
2022-03-31,17604237200
2022-04-01,17719500400
2022-04-04,17934510600
2022-04-05,17887962000
2022-04-06,18147304200
2022-04-07,18216018800
2022-04-08,18437678800
2022-04-11,17943377000
2022-04-12,17748316200
2022-04-13,18173903400
2022-04-14,18118488400
2022-04-18,17805947800
2022-04-19,17615320200
2022-04-20,17446858600
2022-04-21,17036787600
2022-04-22,16974722800
2022-04-25,16970289600
2022-04-26,16436089000
2022-04-27,16498153800
2022-04-28,16713164000
2022-04-29,16615633599
2022-05-02,16857243000
2022-05-03,17107718800
2022-05-04,17892395200
2022-05-05,17129884800
2022-05-06,16668832000
2022-05-09,16103599000
2022-05-10,16877192400
2022-05-11,16382890600
2022-05-12,16737546600
2022-05-13,16602334000
2022-05-16,16515886600
2022-05-17,16737546600
2022-05-18,16267627400
2022-05-19,16478204400
2022-05-20,16597900799
2022-05-23,17047870600
2022-05-24,16648882600
2022-05-25,16959206600
2022-05-26,16850593200
2022-05-27,17109935400
2022-05-31,16821777400
2022-06-01,16620066800
2022-06-02,16542485799
2022-06-03,16393973599
2022-06-06,16378457400
2022-06-07,16604550600
2022-06-08,16622283399
2022-06-09,16132414800
2022-06-10,15604864000
2022-06-13,15017465000
2022-06-14,14669458800
2022-06-15,15194793000
2022-06-16,15081746400
2022-06-17,15797708200
2022-06-21,16212212400
2022-06-22,16347425000
2022-06-23,16575734800
2022-06-24,17331595400
2022-06-27,17147617600
2022-06-28,16764145799
2022-06-29,16821777400
2022-06-30,16896867550
2022-07-01,17274973050
2022-07-05,17626388750
2022-07-06,17730923800
2022-07-07,17966683700
2022-07-08,17899959200
2022-07-11,18006718400
2022-07-12,17886614300
2022-07-13,17661975150
2022-07-14,17710906450
2022-07-15,17799872450
2022-07-18,17539646900
2022-07-19,18095684400
2022-07-20,18347013350
2022-07-21,18429306900
2022-07-22,17993373500
2022-07-25,17931097300
2022-07-26,17757613600
2022-07-27,17944442200
2022-07-28,17530750300
2022-07-29,17277197200
2022-08-01,17214921000
2022-08-02,16142880700
2022-08-03,16133984100
2022-08-04,15993862650
2022-08-05,16049466400
2022-08-08,16458710000
2022-08-09,16398657950
2022-08-10,16487623949
2022-08-11,16405330400
2022-08-12,16456485849
2022-08-15,16743401200
2022-08-16,16672228399
2022-08-17,16427571900
2022-08-18,16374192300
2022-08-19,16578814100
2022-08-22,16367519850
2022-08-23,16234070849
2022-08-24,16229622550
2022-08-25,16165122200
2022-08-26,15898224200
2022-08-29,15682481650
2022-08-30,15560153399
2022-08-31,15664688450
2022-09-01,15869310249
2022-09-02,15615757149
2022-09-06,15371100650
2022-09-07,15882655150
2022-09-08,15951603800
2022-09-09,16058363000
2022-09-12,15686929950
2022-09-13,15155358100
2022-09-14,15217634300
2022-09-15,15342186700
2022-09-16,15308824450
2022-09-19,15304376150
2022-09-20,15182047900
2022-09-21,14863994450
2022-09-22,14992995150
2022-09-23,14877339350
2022-09-26,14719424700
2022-09-27,14777252600
2022-09-28,15048598900
2022-09-29,14815063150
2022-09-30,14835063600
2022-10-03,15322590450
2022-10-04,15485099400
2022-10-05,15471742500
2022-10-06,15502908600
2022-10-07,15231318300
2022-10-10,15044321700
2022-10-11,14970858750
2022-10-12,15028738650
2022-10-13,15231318300
2022-10-14,15382696499
2022-10-17,15663191400
2022-10-18,15830152650
2022-10-19,15491777850
2022-10-20,15351530399
2022-10-21,15712166700
2022-10-24,16132909050
2022-10-25,16121778300
2022-10-26,16388916300
2022-10-27,16219728900
2022-10-28,16607078999
2022-10-31,16549199100
2022-11-01,17130224250
2022-11-02,17174747250
2022-11-03,17119093500
2022-11-04,17208139500
2022-11-07,16896478500
2022-11-08,17072344350
2022-11-09,17190330300
2022-11-10,17314994700
2022-11-11,17259340950
2022-11-14,17161390350
2022-11-15,17056761300
2022-11-16,17076796649
2022-11-17,17355065400
2022-11-18,17241531750
2022-11-21,17455242150
2022-11-22,17424076050
2022-11-23,17310542400
2022-11-25,17421849900
2022-11-28,17326125450
2022-11-29,17319447000
2022-11-30,17735737050
2022-12-01,17960578200
2022-12-02,18505984950
2022-12-05,18717469200
2022-12-06,18374642100
2022-12-07,18706338450
2022-12-08,18724147650
2022-12-09,18330119100
2022-12-12,18334571400
2022-12-13,18457009650
2022-12-14,18403582050
2022-12-15,18305631450
2022-12-16,18261108450
2022-12-19,17940542850
2022-12-20,18047398050
2022-12-21,17924959800
2022-12-22,18058528800
2022-12-23,18111956400
2022-12-27,17717927850
2022-12-28,17684535600
2022-12-29,17693440200
2022-12-30,17880436800
2023-01-03,17736468000
2023-01-04,17631676800
2023-01-05,17872473600
2023-01-06,18030775200
2023-01-09,17573707200
2023-01-10,17736468000
2023-01-11,17765452800
2023-01-12,17937132000
2023-01-13,18021856800
2023-01-17,18117729600
2023-01-18,18342919200
2023-01-19,18701884800
2023-01-20,18550272000
2023-01-23,18612700800
2023-01-24,18648374400
2023-01-25,18944911200
2023-01-26,19176789600
2023-01-27,19107672000
2023-01-30,18650604000
2023-01-31,18982814400
2023-02-01,19085376000
2023-02-02,18837890400
2023-02-03,18641685600
2023-02-06,18808905600
2023-02-07,18050841600
2023-02-08,17948280000
2023-02-09,18113270400
2023-02-10,17671809600
2023-02-13,17854636800
2023-02-14,17694105600
2023-02-15,17691876000
2023-02-16,17444390400
2023-02-17,17613840000
2023-02-21,17500130400
2023-02-22,17504589600
2023-02-23,17315073600
2023-02-24,17172379200
2023-02-27,17080965600
2023-02-28,17163460800
2023-03-01,17352976800
2023-03-02,17237037600
2023-03-03,17292777600
2023-03-06,16911515999
2023-03-07,16583764799
2023-03-08,16452218400
2023-03-09,16244865600
2023-03-10,16055349600
2023-03-13,16316212800
2023-03-14,16499040000
2023-03-15,16157911200
2023-03-16,16492351200
2023-03-17,16414315200
2023-03-20,16548091200
2023-03-21,16385330399
2023-03-22,16111089600
2023-03-23,16111089600
2023-03-24,15658480800
2023-03-27,15787797600
2023-03-28,15676317600
2023-03-29,15861374400
2023-03-30,15839078400
2023-03-31,16134132960
2023-04-03,16221199680
2023-04-04,16218967200
2023-04-05,16471237440
2023-04-06,16857456480
2023-04-10,16504724640
2023-04-11,16558304160
2023-04-12,16506957120
2023-04-13,16817271840
2023-04-14,16631976000
2023-04-17,16743600000
2023-04-18,16475702400
2023-04-19,16477934880
2023-04-20,16486864799
2023-04-21,16652068320
2023-04-24,16799412000
2023-04-25,16419890400
2023-04-26,16415425440
2023-04-27,16442215200
2023-04-28,16611883680
2023-05-01,16819504320
2023-05-02,15618430079
2023-05-03,15189793920
2023-05-04,14776785120
2023-05-05,14859386880
2023-05-08,14687485920
2023-05-09,14459772960
2023-05-10,14270012160
2023-05-11,14325824160
2023-05-12,14573629440
2023-05-15,14779017600
2023-05-16,14444145600
2023-05-17,14410658400
2023-05-18,14205270240
2023-05-19,14191875360
2023-05-22,14374938720
2023-05-23,14528979840
2023-05-24,14350381440
2023-05-25,14035601760
2023-05-26,13970859840
2023-05-30,13812353760
2023-05-31,13740914400
2023-06-01,13731984480
2023-06-02,13961929920
2023-06-05,13923977760
2023-06-06,13776634080
2023-06-07,13705194720
2023-06-08,13731984480
2023-06-09,13627057920
2023-06-12,13863700800
2023-06-13,13830213600
2023-06-14,13716357120
2023-06-15,13970859840
2023-06-16,14115971040
2023-06-20,13785564000
2023-06-21,13816818720
2023-06-22,13821283680
2023-06-23,13941837600
2023-06-26,14051229120
2023-06-27,13769936640
2023-06-28,13606965600
2023-06-29,13807888800
2023-06-30,13948855500
2023-07-03,13910762240
2023-07-05,14114673220
2023-07-06,14085543080
2023-07-07,13908521460
2023-07-10,13868187420
2023-07-11,14081061520
2023-07-12,14038486700
2023-07-13,13879391320
2023-07-14,13839057280
2023-07-17,13686684240
2023-07-18,13821131040
2023-07-19,14094506200
2023-07-20,14343232780
2023-07-21,14374603700
2023-07-24,14219989880
2023-07-25,14293935620
2023-07-26,14072098400
2023-07-27,14045209040
2023-07-28,14137081020
2023-07-31,14278250160
2023-08-01,14271527820
2023-08-02,14717443040
2023-08-03,14560588440
2023-08-04,14258083140
2023-08-07,14544902980
2023-08-08,14459753340
2023-08-09,14659182760
2023-08-10,14679349780
2023-08-11,14773462540
2023-08-14,14618848719
2023-08-15,14656941980
2023-08-16,14504568940
2023-08-17,14388048379
2023-08-18,14349955120
2023-08-21,14538180639
2023-08-22,14518013620
2023-08-23,14486642700
2023-08-24,14392529940
2023-08-25,14309621080
2023-08-28,14526976740
2023-08-29,14473198020
2023-08-30,14621089500
2023-08-31,14459753340
2023-09-01,14495605820
2023-09-05,14179655840
2023-09-06,14159488820
2023-09-07,14217749100
2023-09-08,14336510440
2023-09-11,14432863980
2023-09-12,14392529940
2023-09-13,14139321800
2023-09-14,14224471440
2023-09-15,14016078900
2023-09-18,13334881780
2023-09-19,13579126800
2023-09-20,13527588860
2023-09-21,13178027180
2023-09-22,13018931800
2023-09-25,13164582500
2023-09-26,13283343840
2023-09-27,13245250580
2023-09-28,13133211580
2023-09-29,12944986060
2023-10-02,13018561560
2023-10-03,13130674560
2023-10-04,13040984160
2023-10-05,13186731060
2023-10-06,12854876580
2023-10-09,12709129680
2023-10-10,12834696240
2023-10-11,12771912960
2023-10-12,12684464820
2023-10-13,12917659860
2023-10-16,12922144380
2023-10-17,12823484940
2023-10-18,12740521320
2023-10-19,12475934640
2023-10-20,12361579380
2023-10-23,12354852600
2023-10-24,12321218700
2023-10-25,12164260500
2023-10-26,12168745020
2023-10-27,11780834040
2023-10-30,11695628160
2023-10-31,12092508180
2023-11-01,12191167620
2023-11-02,12101477220
2023-11-03,12298796100
