,RF
2023-03-07,20944000000
2023-03-08,20345600000
2023-03-09,19317100000
2023-03-10,18961800000
2023-03-13,17624750000
2023-03-14,17727600000
2023-03-15,16502749999
2023-03-16,17400350000
2023-03-17,16727150000
2023-03-20,16904799999
2023-03-21,17746300000
2023-03-22,16661700000
2023-03-23,16390550000
2023-03-24,16717800000
2023-03-27,17073100000
2023-03-28,17119849999
2023-03-29,17447100000
2023-03-30,17138549999
2023-03-31,17427840000
2023-04-03,17446620000
2023-04-04,17193090000
2023-04-05,17174310000
2023-04-06,17240040000
2023-04-10,17286990000
2023-04-11,17371500000
2023-04-12,17211870000
2023-04-13,17268210000
2023-04-14,17380890000
2023-04-17,17784660000
2023-04-18,17559300000
2023-04-19,18047580000
2023-04-20,17737710000
2023-04-21,17240040000
2023-04-24,17183700000
2023-04-25,16723589999
2023-04-26,16639079999
2023-04-27,16902000000
2023-04-28,17146140000
2023-05-01,16751760000
2023-05-02,15634349999
2023-05-03,15315089999
2023-05-04,14789250000
2023-05-05,15531060000
2023-05-08,15399599999
2023-05-09,15305700000
2023-05-10,15108510000
2023-05-11,14573280000
2023-05-12,14779860000
2023-05-15,15174240000
2023-05-16,14911320000
2023-05-17,15831540000
2023-05-18,15953609999
2023-05-19,15831540000
2023-05-22,16441890000
2023-05-23,16592130000
2023-05-24,16366770000
2023-05-25,16319820000
2023-05-26,16695420000
2023-05-30,16798710000
2023-05-31,16216530000
2023-06-01,16301040000
2023-06-02,16958339999
2023-06-05,16714200000
2023-06-06,17193090000
2023-06-07,17540520000
2023-06-08,17427840000
2023-06-09,17343330000
2023-06-12,17117970000
2023-06-13,17324550000
2023-06-14,16911390000
2023-06-15,17202480000
2023-06-16,17014680000
2023-06-20,16779930000
2023-06-21,16610910000
2023-06-22,16103849999
2023-06-23,15916050000
2023-06-26,16263480000
2023-06-27,16451280000
2023-06-28,16310430000
2023-06-29,16610910000
2023-06-30,16732980000
2023-07-03,17174310000
2023-07-05,17024070000
2023-07-06,16751760000
2023-07-07,17211870000
2023-07-10,17333940000
2023-07-11,17568690000
2023-07-12,17737710000
2023-07-13,18066360000
2023-07-14,17794050000
2023-07-17,18028800000
2023-07-18,18441960000
2023-07-19,18798780000
2023-07-20,19108650000
2023-07-21,18517080000
2023-07-24,18780000000
2023-07-25,18723660000
2023-07-26,18995970000
2023-07-27,18742440000
2023-07-28,19014750000
2023-07-31,19127430000
2023-08-01,19108650000
2023-08-02,19024140000
2023-08-03,19249500000
2023-08-04,19352790000
2023-08-07,19700220000
2023-08-08,19625100000
2023-08-09,19352790000
2023-08-10,19427910000
2023-08-11,19362180000
2023-08-14,19052310000
2023-08-15,18535860000
2023-08-16,18301110000
2023-08-17,18404400000
2023-08-18,18348060000
2023-08-21,18207210000
2023-08-22,17296380000
2023-08-23,17653200000
2023-08-24,17625030000
2023-08-25,17409060000
2023-08-28,17625030000
2023-08-29,17718930000
2023-08-30,17446620000
2023-08-31,17221260000
2023-09-01,17427840000
2023-09-05,17296380000
2023-09-06,17005290000
2023-09-07,16704810000
2023-09-08,16826880000
2023-09-11,16873829999
2023-09-12,17080410000
2023-09-13,16770540000
2023-09-14,16883220000
2023-09-15,16864440000
2023-09-18,16714200000
2023-09-19,16845660000
2023-09-20,16723589999
2023-09-21,16357380000
2023-09-22,16019339999
2023-09-25,16244700000
2023-09-26,15840930000
2023-09-27,15906660000
2023-09-28,16000560000
2023-09-29,16150800000
2023-10-02,15380120000
2023-10-03,15249780000
2023-10-04,15287020000
2023-10-05,15417359999
2023-10-06,15380120000
2023-10-09,15277710000
2023-10-10,15426670000
2023-10-11,15352189999
2023-10-12,15165990000
2023-10-13,14923930000
2023-10-16,15398740000
2023-10-17,15631490000
2023-10-18,15398740000
2023-10-19,15342880000
2023-10-20,13443640000
2023-10-23,13210890000
2023-10-24,13192270000
2023-10-25,13089860000
2023-10-26,13434330000
2023-10-27,13043310000
2023-10-30,13238820000
2023-10-31,13527430000
2023-11-01,13536740000
2023-11-02,14365330000
2023-11-03,14653940000
2023-11-06,14411880000
2023-11-07,14300160000
2023-11-08,14197750000
2023-11-09,13983620000
2023-11-10,14076720000
2023-11-13,13955690000
2023-11-14,14821520000
2023-11-15,15082200000
2023-11-16,14970479999
2023-11-17,15277710000
2023-11-20,15175300000
2023-11-21,14858760000
2023-11-22,14933240000
2023-11-24,14942550000
2023-11-27,14868070000
2023-11-28,14896000000
2023-11-29,15333569999
2023-11-30,15529080000
2023-12-01,16357670000
2023-12-04,16422840000
2023-12-05,15827000000
2023-12-06,15920100000
2023-12-07,16059750000
2023-12-08,16236640000
2023-12-11,16264569999
2023-12-12,16069060000
2023-12-13,16851100000
2023-12-14,18247600000
2023-12-15,18182430000
2023-12-18,17810030000
2023-12-19,18024160000
2023-12-20,17661070000
2023-12-21,17819340000
2023-12-22,17940370000
2023-12-26,18219670000
2023-12-27,18191740000
2023-12-28,18201050000
2023-12-29,18042780000
2024-01-02,17959500000
2024-01-03,17314800000
2024-01-04,17471370000
2024-01-05,17858190000
2024-01-08,17968710000
2024-01-09,17609520000
2024-01-10,17425320000
2024-01-11,17102970000
2024-01-12,16835880000
2024-01-16,16531950000
2024-01-17,16522740000
2024-01-18,16531950000
2024-01-19,17149020000
2024-01-22,17563470000
2024-01-23,17471370000
2024-01-24,17729250000
2024-01-25,17618730000
2024-01-26,17637150000
2024-01-29,17867400000
2024-01-30,17941080000
2024-01-31,17195070000
2024-02-01,16780619999
2024-02-02,16854300000
2024-02-05,16541160000
2024-02-06,16449060000
2024-02-07,16430640000
2024-02-08,16476690000
2024-02-09,16578000000
2024-02-12,17001660000
2024-02-13,16476690000
2024-02-14,16845090000
2024-02-15,17084550000
2024-02-16,17020080000
2024-02-20,16964820000
2024-02-21,16881929999
2024-02-22,16789830000
2024-02-23,16835880000
2024-02-26,16789830000
2024-02-27,17112179999
2024-02-28,17102970000
2024-02-29,17158230000
2024-03-01,17121390000
2024-03-04,17517420000
2024-03-05,17950290000
2024-03-06,17793720000
2024-03-07,18005550000
2024-03-08,18134490000
2024-03-11,18023970000
2024-03-12,17821350000
2024-03-13,17867400000
2024-03-14,17397690000
2024-03-15,17545050000
2024-03-18,17664780000
2024-03-19,17793720000
2024-03-20,18208170000
2024-03-21,18558150000
2024-03-22,18291060000
2024-03-25,18373950000
2024-03-26,18337110000
2024-03-27,19046280000
2024-03-28,19377840000
2024-04-01,18935760000
2024-04-02,18751560000
2024-04-03,18631830000
2024-04-04,18475260000
2024-04-05,18558150000
2024-04-08,18788400000
2024-04-09,19055490000
2024-04-10,18125280000
2024-04-11,17876610000
2024-04-12,17673990000
2024-04-15,17701620000
2024-04-16,17324010000
2024-04-17,17370060000
2024-04-18,17499000000
2024-04-19,17406900000
2024-04-22,17664780000
2024-04-23,17821350000
2024-04-24,18208170000
2024-04-25,18060810000
2024-04-26,18070020000
2024-04-29,18116070000
2024-04-30,17747670000
2024-05-01,18023970000
2024-05-02,18088440000
2024-05-03,18235800000
2024-05-06,18263430000
2024-05-07,18097650000
2024-05-08,18180540000
2024-05-09,18217380000
2024-05-10,18263430000
2024-05-13,18355530000
2024-05-14,18512100000
2024-05-15,18659460000
2024-05-16,18512100000
2024-05-17,18585780000
2024-05-20,18309480000
2024-05-21,18318690000
2024-05-22,17941080000
2024-05-23,17425320000
2024-05-24,17609520000
2024-05-28,17554260000
2024-05-29,17167440000
2024-05-30,17499000000
2024-05-31,17821350000
2024-06-03,17425320000
2024-06-04,17185860000
2024-06-05,17250330000
2024-06-06,17167440000
2024-06-07,17130600000
2024-06-10,16752990000
2024-06-11,16752990000
2024-06-12,17213490000
2024-06-13,17268750000
2024-06-14,17176649999
2024-06-17,17406900000
2024-06-18,17480580000
2024-06-20,17416110000
2024-06-21,17434530000
2024-06-24,17784510000
2024-06-25,17517420000
2024-06-26,17388480000
2024-06-27,17683200000
2024-06-28,18456840000
2024-07-01,18327900000
2024-07-02,18502890000
2024-07-03,18318690000
2024-07-05,17968710000
2024-07-08,18226590000
2024-07-09,18521310000
2024-07-10,18594990000
2024-07-11,19073910000
2024-07-12,18852870000
2024-07-15,19341000000
2024-07-16,19963090000
2024-07-17,20274870000
2024-07-18,20256530000
2024-07-19,20256530000
2024-07-22,20531630000
2024-07-23,20531630000
2024-07-24,20274870000
2024-07-25,20678350000
2024-07-26,20870920000
2024-07-29,20568310000
2024-07-30,20843410000
2024-07-31,20513290000
2024-08-01,19752180000
2024-08-02,19146960000
2024-08-05,18715970000
2024-08-06,18972730000
2024-08-07,18789330000
2024-08-08,19101110000
2024-08-09,19009410000
