,WBA
2018-07-17,63962997999
2018-07-18,64479536000
2018-07-19,63280778000
2018-07-20,63329508000
2018-07-23,63680364000
2018-07-24,63846046000
2018-07-25,65005820000
2018-07-26,65824484000
2018-07-27,66896544000
2018-07-30,67403336000
2018-07-31,65902452000
2018-08-01,64752424000
2018-08-02,65278708000
2018-08-03,65512612000
2018-08-06,65707532000
2018-08-07,65346930000
2018-08-08,64801153999
2018-08-09,64489282000
2018-08-10,64801153999
2018-08-13,64791408000
2018-08-14,66916036000
2018-08-15,66984258000
2018-08-16,67851652000
2018-08-17,68212253999
2018-08-20,68212253999
2018-08-21,68465650000
2018-08-22,67871144000
2018-08-23,67520288000
2018-08-24,67452065999
2018-08-27,67676224000
2018-08-28,67520288000
2018-08-29,66916036000
2018-08-30,66077880000
2018-08-31,65008592000
2018-09-04,64117284000
2018-09-05,64705167999
2018-09-06,64506046000
2018-09-07,64657758000
2018-09-10,65236160000
2018-09-11,65179267999
2018-09-12,66734315999
2018-09-13,66829136000
2018-09-14,66639496000
2018-09-17,66800690000
2018-09-18,67208415999
2018-09-19,67587696000
2018-09-20,69114298000
2018-09-21,69218600000
2018-09-24,68460040000
2018-09-25,68469521999
2018-09-26,69180672000
2018-09-27,69986642000
2018-09-28,69123780000
2018-10-01,68706571999
2018-10-02,69683218000
2018-10-03,69977160000
2018-10-04,69540988000
2018-10-05,68753982000
2018-10-08,70309030000
2018-10-09,69749592000
2018-10-10,68564342000
2018-10-11,67227380000
2018-10-12,69692700000
2018-10-15,70849504000
2018-10-16,72328696000
2018-10-17,72992436000
2018-10-18,72613156000
2018-10-19,73343270000
2018-10-22,73627730000
2018-10-23,73257932000
2018-10-24,70356440000
2018-10-25,71816668000
2018-10-26,72281286000
2018-10-29,72840724000
2018-10-30,74718160000
2018-10-31,75637914000
2018-11-01,75761180000
2018-11-02,75192260000
2018-11-05,75827554000
2018-11-06,76424920000
2018-11-07,77667062000
2018-11-08,78169608000
2018-11-09,78122198000
2018-11-12,77572242000
2018-11-13,77676544000
2018-11-14,77297264000
2018-11-15,78027378000
2018-11-16,78245464000
2018-11-19,77676544000
2018-11-20,75656878000
2018-11-21,75628432000
2018-11-23,76624042000
2018-11-26,77467940000
2018-11-27,79193664000
2018-11-28,80255648000
2018-11-29,80454770000
2018-11-30,78607628000
2018-12-03,79554596000
2018-12-04,76890088000
2018-12-06,77001496000
2018-12-07,75376796000
2018-12-10,75348944000
2018-12-11,75952404000
2018-12-12,76537296000
2018-12-13,76425888000
2018-12-14,73102216000
2018-12-17,70762648000
2018-12-18,70075632000
2018-12-19,68042436000
2018-12-20,64625924000
2018-12-21,62444184000
2018-12-24,60587384000
2018-12-26,62871248000
2018-12-27,63465424000
2018-12-28,63177620000
2018-12-31,63437572000
2019-01-02,63168336000
2019-01-03,62509172000
2019-01-04,64588787999
2019-01-07,64960148000
2019-01-08,66259908000
2019-01-09,67058332000
2019-01-10,67290432000
2019-01-11,66575563999
2019-01-14,65591460000
2019-01-15,66649836000
2019-01-16,66844800000
2019-01-17,66835515999
2019-01-18,67244012000
2019-01-22,66464156000
2019-01-23,66575563999
2019-01-24,66213487999
2019-01-25,66742676000
2019-01-28,66454872000
2019-01-29,66380600000
2019-01-30,66482724000
2019-01-31,67086184000
2019-02-01,66733391999
2019-02-04,66343463999
2019-02-05,66204204000
2019-02-06,66352748000
2019-02-07,66102080000
2019-02-08,65099408000
2019-02-11,65424348000
2019-02-12,66436304000
2019-02-13,67244012000
2019-02-14,66946924000
2019-02-15,68172412000
2019-02-19,69100812000
2019-02-20,66659120000
2019-02-21,65424348000
2019-02-22,65387212000
2019-02-25,66204204000
2019-02-26,66362032000
2019-02-27,66259908000
2019-02-28,64775781000
2019-03-01,60608439000
2019-03-04,58906925999
2019-03-05,57687660000
2019-03-06,55594890000
2019-03-07,54402921000
2019-03-08,54503010000
2019-03-11,55212732000
2019-03-12,55503900000
2019-03-13,56322810000
2019-03-14,56250018000
2019-03-15,56987037000
2019-03-18,57396492000
2019-03-19,58024323000
2019-03-20,57132621000
2019-03-21,57869640000
2019-03-22,56786859000
2019-03-25,56131731000
2019-03-26,56341008000
2019-03-27,56623077000
2019-03-28,56877849000
2019-03-29,57569373000
2019-04-01,57769551000
2019-04-02,50372064000
2019-04-03,49898916000
2019-04-04,49271085000
2019-04-05,49762431000
2019-04-08,50099094000
2019-04-09,49589550000
2019-04-10,49598649000
2019-04-11,48625056000
2019-04-12,48634155000
2019-04-15,49352976000
2019-04-16,49898916000
2019-04-17,50171886000
2019-04-18,49707837000
2019-04-22,49225590000
2019-04-23,48424878000
2019-04-24,48652353000
2019-04-25,47933532000
2019-04-26,48088215000
2019-04-29,48734244000
2019-04-30,48743343000
2019-05-01,48843432000
2019-05-02,48943521000
2019-05-03,49207392000
2019-05-06,49061808000
2019-05-07,48170106000
2019-05-08,48679650000
2019-05-09,48734244000
2019-05-10,48606858000
2019-05-13,47423988000
2019-05-14,47842542000
2019-05-15,47988126000
2019-05-16,47769750000
2019-05-17,47560473000
2019-05-20,47551374000
2019-05-21,48006324000
2019-05-22,48170106000
2019-05-23,46959939000
2019-05-24,47105523000
2019-05-28,47060028000
2019-05-29,46523187000
2019-05-30,45995445000
2019-05-31,44386264000
2019-06-03,44899036000
2019-06-04,46329400000
2019-06-05,45699680000
2019-06-06,45861608000
2019-06-07,46752212000
2019-06-10,47040084000
2019-06-11,47570848000
2019-06-12,46887152000
2019-06-13,47579844000
2019-06-14,47291972000
2019-06-17,47507876000
2019-06-18,47498880000
2019-06-19,47588840000
2019-06-20,47570848000
2019-06-21,47184020000
2019-06-24,46734220000
2019-06-25,47633820000
2019-06-26,47121048000
2019-06-27,49046192000
2019-06-28,49181132000
2019-07-01,49163140000
2019-07-02,49442016000
2019-07-03,49648924000
2019-07-05,49648924000
2019-07-08,49864828000
2019-07-09,49927800000
2019-07-10,49990772000
2019-07-11,50035752000
2019-07-12,50143704000
2019-07-15,50278644000
2019-07-16,50206676000
2019-07-17,49046192000
2019-07-18,49316072000
2019-07-19,48974224000
2019-07-22,48524424000
2019-07-23,49163140000
2019-07-24,49657920000
2019-07-25,49262096000
2019-07-26,49522980000
2019-07-29,49585952000
2019-07-30,49837840000
2019-07-31,49019204000
2019-08-01,48641372000
2019-08-02,48290528000
2019-08-05,46662252000
2019-08-06,46284420000
2019-08-07,47211008000
2019-08-08,47696792000
2019-08-09,47489884000
2019-08-12,46779200000
2019-08-13,47741772000
2019-08-14,45348836000
2019-08-15,44341284000
2019-08-16,45411808000
2019-08-19,46023536000
2019-08-20,45582732000
2019-08-21,45789640000
2019-08-22,45834620000
2019-08-23,44368272000
2019-08-26,45015984000
2019-08-27,44485220000
2019-08-28,44935020000
2019-08-29,45339840000
2019-08-30,46050524000
2019-09-03,44953302000
2019-09-04,45844702000
2019-09-05,46646962000
2019-09-06,46851984000
2019-09-09,49552926000
2019-09-10,50702832000
2019-09-11,51754684000
2019-09-12,49526184000
2019-09-13,49909486000
2019-09-16,49330076000
2019-09-17,48884376000
2019-09-18,48501074000
2019-09-19,48643698000
2019-09-20,49027000000
2019-09-23,48420848000
2019-09-24,47805782000
2019-09-25,48456504000
2019-09-26,48206912000
2019-09-27,48501074000
2019-09-30,49303334000
2019-10-01,48759580000
2019-10-02,47092662000
2019-10-03,46887640000
2019-10-04,47217458000
2019-10-07,47030264000
2019-10-08,46433026000
2019-10-09,46424112000
2019-10-10,47181802000
2019-10-11,48126686000
2019-10-14,47841438000
2019-10-15,48599128000
2019-10-16,48723924000
2019-10-17,49864916000
2019-10-18,49294420000
2019-10-21,48661526000
2019-10-22,49312248000
2019-10-23,48634784000
2019-10-24,48536730000
2019-10-25,49401388000
2019-10-28,49740120000
2019-10-29,50159078000
2019-10-30,49793604000
2019-10-31,48830892000
2019-11-01,51148532000
2019-11-04,53172010000
2019-11-05,54562594000
2019-11-06,53029386000
2019-11-07,52298438000
2019-11-08,52806536000
2019-11-11,55489650000
2019-11-12,55908608000
2019-11-13,55489650000
2019-11-14,55213316000
2019-11-15,55391596000
2019-11-18,55213316000
2019-11-19,54776530000
2019-11-20,54678476000
2019-11-21,54036668000
2019-11-22,54018840000
2019-11-25,54081238000
2019-11-26,53154182000
2019-11-27,53582054000
2019-11-29,53127440000
2019-12-02,52424315000
2019-12-03,52176655000
2019-12-04,52105895000
2019-12-05,52273950000
2019-12-06,51858235000
2019-12-09,51928995000
2019-12-10,51663645000
2019-12-11,51309845000
2019-12-12,51814010000
2019-12-13,51194860000
2019-12-16,51124100000
2019-12-17,50496105000
2019-12-18,50593400000
2019-12-19,51079875000
2019-12-20,51645955000
2019-12-23,51805165000
2019-12-24,51610575000
2019-12-26,52097050000
2019-12-27,52203190000
2019-12-30,52105895000
2019-12-31,52150120000
2020-01-02,52256260000
2020-01-03,52256260000
2020-01-06,52707355000
2020-01-07,52442005000
2020-01-08,49381635000
2020-01-09,48364460000
2020-01-10,47957590000
2020-01-13,47816070000
2020-01-14,48311390000
2020-01-15,48143335000
2020-01-16,48134490000
2020-01-17,48125645000
2020-01-21,47648015000
2020-01-22,47249990000
2020-01-23,47143850000
2020-01-24,46029380000
2020-01-27,46197435000
2020-01-28,46683910000
2020-01-29,46241660000
2020-01-30,45949775000
2020-01-31,44976825000
2020-02-03,45065275000
2020-02-04,46294730000
2020-02-05,46860810000
2020-02-06,47311905000
2020-02-07,47090780000
2020-02-10,47249990000
2020-02-11,46869655000
2020-02-12,48178715000
2020-02-13,47382665000
2020-02-14,46745825000
2020-02-18,45870170000
2020-02-19,46055915000
2020-02-20,45879015000
2020-02-21,45507525000
2020-02-24,43367035000
2020-02-25,42022595000
2020-02-26,42164115000
2020-02-27,40899280000
2020-02-28,40474720000
2020-03-02,42102117062
2020-03-03,40360624380
2020-03-04,42609687794
2020-03-05,42688448769
2020-03-06,44202409745
2020-03-09,42390907306
2020-03-10,43020995111
2020-03-11,40316868282
2020-03-12,35897502430
2020-03-13,40421882916
2020-03-16,39450497551
2020-03-17,43406048769
2020-03-18,46215190232
2020-03-19,42487170721
2020-03-20,40623160965
2020-03-23,38164068283
2020-03-24,39599268282
2020-03-25,36265053649
2020-03-26,39966819502
2020-03-27,38505365844
2020-03-30,39520507307
2020-03-31,40036829258
2020-04-01,37656497551
2020-04-02,35284917064
2020-04-03,35634965844
2020-04-06,37306448771
2020-04-07,37463970722
2020-04-08,37709004868
2020-04-09,38487863404
2020-04-13,38601629258
2020-04-14,40588156087
2020-04-15,38015297551
2020-04-16,37831521941
2020-04-17,38942926819
2020-04-20,37498975600
2020-04-21,37236439015
2020-04-22,37901531697
2020-04-23,38067804868
2020-04-24,38277834136
2020-04-27,38881668282
2020-04-28,39074195112
2020-04-29,39695531697
2020-04-30,37884029258
2020-05-01,36457580478
2020-05-04,37148926819
2020-05-05,36772624381
2020-05-06,36055024381
2020-05-07,35582458527
2020-05-08,36466331698
2020-05-11,36501336576
2020-05-12,35468692674
2020-05-13,33560926820
2020-05-14,33998487796
2020-05-15,33604682918
2020-05-18,35757482917
2020-05-19,34803599991
2020-05-20,35127395113
2020-05-21,34786097552
2020-05-22,34654829259
2020-05-26,36895141454
2020-05-27,37603990234
2020-05-28,36606351210
2020-05-29,37577736575
2020-06-01,37519450000
2020-06-02,37736075000
2020-06-03,37788065000
2020-06-04,38299300000
2020-06-05,39295775000
2020-06-08,40742830000
2020-06-09,39235120000
2020-06-10,38368620000
2020-06-11,35309875000
2020-06-12,35873100000
2020-06-15,35951085000
2020-06-16,36522975000
2020-06-17,36522975000
2020-06-18,36375670000
2020-06-19,38238645000
2020-06-22,37467460000
2020-06-23,37094865000
2020-06-24,35673805000
2020-06-25,36427660000
2020-06-26,35673805000
2020-06-29,36670280000
2020-06-30,36730935000
2020-07-01,35422520000
2020-07-02,36375670000
2020-07-06,37398140000
2020-07-07,36583630000
2020-07-08,36644285000
2020-07-09,33802165000
2020-07-10,34763980000
2020-07-13,34296070000
2020-07-14,34755315000
2020-07-15,35249220000
2020-07-16,35829775000
2020-07-17,35890430000
2020-07-20,35058590000
2020-07-21,35015265000
2020-07-22,35257885000
2020-07-23,34954610000
2020-07-24,35101915000
2020-07-27,34521360000
2020-07-28,35249220000
2020-07-29,35665140000
2020-07-30,35214560000
2020-07-31,35275215000
2020-08-03,35595820000
2020-08-04,35465845000
2020-08-05,35361865000
2020-08-06,35431185000
2020-08-07,35977080000
2020-08-10,37138190000
2020-08-11,36263025000
2020-08-12,36237030000
2020-08-13,35526500000
2020-08-14,36315015000
2020-08-17,35682470000
2020-08-18,35318540000
2020-08-19,34876625000
2020-08-20,34408715000
2020-08-21,34192090000
2020-08-24,34434710000
2020-08-25,34226750000
2020-08-26,33507555000
2020-08-27,34088110000
2020-08-28,33585540000
2020-08-31,32898706000
2020-09-01,31808428000
2020-09-02,32163201000
2020-09-03,32093977000
2020-09-04,31920917000
2020-09-08,31237330000
2020-09-09,30588355000
2020-09-10,29999951000
2020-09-11,30025910000
2020-09-14,30380683000
2020-09-15,30519131000
2020-09-16,31393084000
2020-09-17,32197813000
2020-09-18,31955529000
2020-09-21,30969087000
2020-09-22,30908516000
2020-09-23,30337418000
2020-09-24,30311459000
2020-09-25,30657579000
2020-09-28,31211371000
2020-09-29,30614314000
2020-09-30,31081576000
2020-10-01,31038310999
2020-10-02,30951781000
2020-10-05,31687285999
2020-10-06,31107535000
2020-10-07,31574797000
2020-10-08,32076671000
2020-10-09,31445002000
2020-10-12,31955529000
2020-10-13,31306554000
2020-10-14,31072922999
2020-10-15,32569892000
2020-10-16,32370872999
2020-10-19,31990141000
2020-10-20,32440097000
2020-10-21,32353567000
2020-10-22,32457403000
2020-10-23,32916012000
2020-10-26,32197813000
2020-10-27,31150800000
2020-10-28,29930727000
2020-10-29,29004856000
2020-10-30,29454812000
2020-11-02,30969087000
2020-11-03,32336260999
2020-11-04,31410389999
2020-11-05,32474709000
2020-11-06,32284343000
2020-11-09,34421634000
2020-11-10,36645455000
2020-11-11,35858032000
2020-11-12,35278281000
2020-11-13,36956963000
2020-11-16,38159730000
2020-11-17,34482205000
2020-11-18,33080418999
2020-11-19,32751605000
2020-11-20,32474709000
2020-11-23,32864093999
2020-11-24,33331356000
2020-11-25,33807271000
2020-11-27,33746700000
2020-11-30,32848242000
2020-12-01,33237132000
2020-12-02,34429728000
2020-12-03,37005044000
2020-12-04,37514922000
2020-12-07,36668006000
2020-12-08,36287758000
2020-12-09,36097634000
2020-12-10,35993930000
2020-12-11,35890226000
2020-12-14,35847016000
2020-12-15,35717386000
2020-12-16,34948248000
2020-12-17,35328496000
2020-12-18,35164298000
2020-12-21,35147014000
2020-12-22,33937134000
2020-12-23,34455654000
2020-12-24,34239603999
2020-12-28,34274171999
2020-12-29,34058121999
2020-12-30,33997628000
2020-12-31,34464296000
2021-01-04,35777880000
2021-01-05,35570472000
2021-01-06,37186526000
2021-01-07,39113692000
2021-01-08,39070482000
2021-01-11,41222340000
2021-01-12,41447032000
2021-01-13,42293948000
2021-01-14,42622344000
2021-01-15,42276664000
2021-01-19,41611230000
2021-01-20,41559378000
2021-01-21,40677894000
2021-01-22,41006290000
2021-01-25,41326044000
2021-01-26,42509998000
2021-01-27,44229756000
2021-01-28,43797656000
2021-01-29,43426050000
2021-02-01,42198886000
2021-02-02,41861848000
2021-02-03,42259380000
2021-02-04,42579134000
2021-02-05,43045802000
2021-02-08,43149506000
2021-02-09,43210000000
2021-02-10,44601362000
2021-02-11,43313704000
2021-02-12,43538396000
2021-02-16,42466788000
2021-02-17,42829752000
2021-02-18,42276664000
2021-02-19,42224812000
2021-02-22,42224812000
2021-02-23,41835922000
2021-02-24,42492714000
2021-02-25,41714934000
2021-02-26,41421106000
2021-03-01,41375895000
2021-03-02,41021368000
2021-03-03,41185661000
2021-03-04,40519842000
2021-03-05,40813840000
2021-03-08,41920656000
2021-03-09,41903362000
2021-03-10,43684644000
2021-03-11,44549344000
2021-03-12,46010687000
2021-03-15,47601735000
2021-03-16,47307737000
2021-03-17,46780270000
2021-03-18,45569690000
2021-03-19,45431338000
2021-03-22,45924217000
2021-03-23,44990341000
2021-03-24,44774166000
2021-03-25,44713637000
2021-03-26,44990341000
2021-03-29,45699395000
2021-03-30,45811806000
2021-03-31,47472030000
2021-04-01,47342325000
2021-04-05,49114960000
2021-04-06,48163790000
2021-04-07,48060026000
2021-04-08,47376913000
2021-04-09,46849446000
2021-04-12,47299090000
2021-04-13,47212620000
2021-04-14,47100209000
2021-04-15,46451684000
2021-04-16,46088510000
2021-04-19,46512213000
2021-04-20,46123098000
2021-04-21,46737035000
2021-04-22,45465926000
2021-04-23,45846394000
2021-04-26,45595631000
2021-04-27,45405397000
2021-04-28,45310280000
2021-04-29,45604278000
2021-04-30,45915570000
2021-05-03,46953210000
2021-05-04,46797564000
2021-05-05,47100209000
2021-05-06,47091562000
2021-05-07,47152091000
2021-05-10,47653617000
2021-05-11,46901328000
2021-05-12,45863688000
2021-05-13,46814858000
2021-05-14,47307737000
2021-05-17,47817910000
2021-05-18,47783322000
2021-05-19,47394207000
2021-05-20,47212620000
2021-05-21,47454736000
2021-05-24,47411501000
2021-05-25,46858093000
2021-05-26,44973047000
2021-05-27,45863688000
2021-05-28,45535102000
2021-06-01,45711884000
2021-06-02,46568333000
2021-06-03,47381527000
2021-06-04,47450735000
2021-06-07,47199856000
2021-06-08,46715400000
2021-06-09,46222293000
2021-06-10,47848681000
2021-06-11,47848681000
2021-06-14,47087393000
2021-06-15,46923024000
2021-06-16,46118481000
2021-06-17,45685931000
2021-06-18,43981684000
2021-06-21,44924643000
2021-06-22,44786227000
2021-06-23,45054408000
2021-06-24,45071710000
2021-06-25,45123616000
2021-06-28,45166871000
2021-06-29,44976549000
2021-06-30,45512911000
2021-07-01,42139021000
2021-07-02,41671867000
2021-07-06,41265270000
2021-07-07,41083599000
2021-07-08,40417472000
2021-07-09,41014391000
2021-07-12,41135505000
2021-07-13,40936532000
2021-07-14,40555888000
2021-07-15,40010875000
2021-07-16,39811902000
2021-07-19,39431258000
2021-07-20,39846506000
2021-07-21,40374217000
2021-07-22,40218499000
2021-07-23,40253103000
2021-07-26,40875975000
2021-07-27,40503982000
2021-07-28,40754861000
2021-07-29,40694304000
2021-07-30,40789465000
2021-08-02,40512633000
2021-08-03,41083599000
2021-08-04,40261754000
2021-08-05,40599143000
2021-08-06,40746210000
2021-08-09,41040344000
2021-08-10,41896793000
2021-08-11,43012772000
2021-08-12,42666732000
2021-08-13,42640779000
2021-08-16,42511014000
2021-08-17,42511014000
2021-08-18,42407202000
2021-08-19,41135505000
2021-08-20,41784330000
2021-08-23,41966001000
2021-08-24,41818934000
2021-08-25,42087115000
2021-08-26,41386384000
2021-08-27,41940048000
2021-08-30,42069813000
2021-08-31,43939350000
2021-09-01,43541082000
2021-09-02,44831124000
2021-09-03,44406882000
2021-09-07,44155800000
2021-09-08,44233722000
2021-09-09,43783506000
2021-09-10,42813810000
2021-09-13,42580044000
2021-09-14,41748876000
2021-09-15,43393896000
2021-09-16,43238052000
2021-09-17,42960996000
2021-09-20,41904720000
2021-09-21,41575716000
2021-09-22,41567058000
2021-09-23,41956668000
2021-09-24,41826798000
2021-09-27,42251040000
2021-09-28,41636322000
2021-09-29,42173118000
2021-09-30,40735890000
2021-10-01,40519440000
2021-10-04,40424202000
2021-10-05,40770522000
2021-10-06,40614678000
2021-10-07,41428530000
2021-10-08,41021604000
2021-10-11,41056236000
2021-10-12,41056236000
2021-10-13,40917708000
2021-10-14,43956666000
2021-10-15,42354936000
2021-10-18,41904720000
2021-10-19,41567058000
2021-10-20,41896062000
2021-10-21,42545412000
2021-10-22,42424200000
2021-10-25,42614676000
2021-10-26,41826798000
2021-10-27,40796496000
2021-10-28,40779180000
2021-10-29,40709916000
2021-11-01,40969656000
2021-11-02,41341950000
2021-11-03,42623334000
2021-11-04,42865758000
2021-11-05,43463160000
2021-11-08,43203420000
2021-11-09,42510780000
2021-11-10,42398226000
2021-11-11,43238052000
2021-11-12,42891732000
2021-11-15,42614676000
2021-11-16,42051906000
2021-11-17,41393898000
2021-11-18,41402556000
2021-11-19,40675284000
2021-11-22,40969656000
2021-11-23,41030262000
2021-11-24,40363596000
2021-11-26,39740220000
2021-11-29,39896064000
2021-11-30,38684800000
2021-12-01,37752220000
2021-12-02,38529370000
2021-12-03,40178655000
2021-12-06,41707050000
2021-12-07,41646605000
2021-12-08,41879750000
2021-12-09,42458295000
2021-12-10,42743250000
2021-12-13,42432390000
2021-12-14,42587820000
2021-12-15,42881410000
2021-12-16,42536010000
2021-12-17,42181975000
2021-12-20,42164705000
2021-12-21,43140460000
2021-12-22,43529035000
2021-12-23,43589480000
2021-12-27,43805355000
2021-12-28,44409805000
2021-12-29,45117875000
2021-12-30,44893365000
2021-12-31,45040160000
2022-01-03,45817310000
2022-01-04,46179980000
2022-01-05,46629000000
2022-01-06,45281940000
2022-01-07,46490840000
2022-01-10,46395855000
2022-01-11,46913955000
2022-01-12,46551285000
2022-01-13,46793065000
2022-01-14,46888050000
2022-01-18,46214520000
2022-01-19,46223155000
2022-01-20,45920930000
2022-01-21,45333750000
2022-01-24,45230130000
2022-01-25,44029865000
2022-01-26,42967760000
2022-01-27,43175000000
2022-01-28,43572210000
2022-01-31,42967760000
2022-02-01,42959125000
2022-02-02,43529035000
2022-02-03,42743250000
2022-02-04,41966100000
2022-02-07,42389215000
2022-02-08,42993665000
2022-02-09,43166365000
2022-02-10,42501470000
2022-02-11,42052450000
2022-02-14,40895360000
2022-02-15,41707050000
2022-02-16,41344380000
2022-02-17,40420435000
2022-02-18,40247735000
2022-02-22,39539665000
2022-02-23,39254710000
2022-02-24,39090645000
2022-02-25,39893700000
2022-02-28,39821760000
2022-03-01,38888640000
2022-03-02,39873600000
2022-03-03,40366080000
2022-03-04,41230080000
2022-03-07,40599360000
2022-03-08,41014080000
2022-03-09,41575680000
2022-03-10,41532480000
2022-03-11,40988160000
2022-03-14,41394240000
2022-03-15,41618880000
2022-03-16,40936320000
2022-03-17,41022720000
2022-03-18,40919040000
2022-03-21,40936320000
2022-03-22,40979520000
2022-03-23,40383360000
2022-03-24,40625280000
2022-03-25,40711680000
2022-03-28,40772160000
2022-03-29,41316480000
2022-03-30,41005440000
2022-03-31,38681280000
2022-04-01,37895040000
2022-04-04,37497600000
2022-04-05,37575360000
2022-04-06,38283840000
2022-04-07,38975040000
2022-04-08,39242880000
2022-04-11,38387520000
2022-04-12,38214720000
2022-04-13,38534400000
2022-04-14,38715840000
2022-04-18,38448000000
2022-04-19,39398400000
2022-04-20,40210560000
2022-04-21,40443840000
2022-04-22,39346560000
2022-04-25,39216960000
2022-04-26,38767680000
2022-04-27,38214720000
2022-04-28,38473920000
2022-04-29,36633600000
2022-05-02,36737280000
2022-05-03,37100160000
2022-05-04,38413440000
2022-05-05,37825920000
2022-05-06,38007360000
2022-05-09,37886400000
2022-05-10,37419840000
2022-05-11,37454400000
2022-05-12,37290240000
2022-05-13,37627200000
2022-05-16,38145600000
2022-05-17,38828160000
2022-05-18,35570880000
2022-05-19,35087040000
2022-05-20,35389440000
2022-05-23,36417600000
2022-05-24,36357120000
2022-05-25,36685440000
2022-05-26,37186560000
2022-05-27,37765440000
2022-05-31,37783540916
2022-06-01,37292173855
2022-06-02,37438721926
2022-06-03,37188728157
2022-06-06,37404240027
2022-06-07,37068041511
2022-06-08,36723222520
2022-06-09,35964620740
2022-06-10,35809452194
2022-06-13,34723272373
2022-06-14,34654308575
2022-06-15,35111193738
2022-06-16,34197423412
2022-06-17,33895706795
2022-06-21,34568103827
2022-06-22,34869820444
2022-06-23,35249121334
2022-06-24,35904277417
2022-06-27,36369783054
2022-06-28,35309464657
2022-06-29,35231880384
2022-06-30,32671599378
2022-07-01,33240550713
2022-07-05,33197448339
2022-07-06,32568153681
2022-07-07,32938834096
2022-07-08,32369882761
2022-07-11,32266437064
2022-07-12,32731942701
2022-07-13,32102648043
2022-07-14,31775070002
2022-07-15,32783665550
2022-07-18,33033659318
2022-07-19,33275032612
2022-07-20,33550887804
2022-07-21,33154345965
2022-07-22,33326755460
2022-07-25,33404339733
2022-07-26,33490544481
2022-07-27,33809502047
2022-07-28,33999152492
2022-07-29,34154321038
2022-08-01,34387073857
2022-08-02,33662953976
2022-08-03,33783640623
2022-08-04,33602610653
2022-08-05,33611231128
2022-08-08,34033634391
2022-08-09,33731917775
2022-08-10,34395694332
2022-08-11,34542242403
2022-08-12,34990507091
2022-08-15,35404289880
2022-08-16,36240475933
2022-08-17,35231880384
2022-08-18,32964695520
2022-08-19,32947454570
2022-08-22,32162991366
2022-08-23,32275057538
2022-08-24,31697485729
2022-08-25,31723347153
2022-08-26,31033709172
2022-08-29,30999227272
2022-08-30,30326830240
2022-08-31,30277816000
2022-09-01,30450536000
2022-09-02,30459172000
2022-09-06,30502352000
2022-09-07,31158688000
2022-09-08,31055056000
2022-09-09,31296864000
2022-09-12,31633668000
2022-09-13,30001464000
2022-09-14,30027372000
2022-09-15,29561027999
2022-09-16,29595572000
2022-09-19,29491940000
2022-09-20,29353764000
2022-09-21,28870148000
2022-09-22,28775152000
2022-09-23,28351988000
2022-09-26,28231083999
2022-09-27,28006548000
2022-09-28,28671520000
2022-09-29,27246580000
2022-09-30,27117040000
2022-10-03,28006548000
2022-10-04,28835604000
2022-10-05,28636975999
2022-10-06,27851100000
2022-10-07,26357072000
2022-10-10,27497024000
2022-10-11,28161996000
2022-10-12,27583384000
2022-10-13,29060140000
2022-10-14,28706064000
2022-10-17,28498800000
2022-10-18,28585160000
2022-10-19,28835604000
2022-10-20,28809696000
2022-10-21,29621479999
2022-10-24,29958283999
2022-10-25,30675072000
2022-10-26,30666436000
2022-10-27,30804612000
2022-10-28,31590488000
2022-10-31,31521400000
2022-11-01,31314136000
2022-11-02,30925516000
2022-11-03,30865064000
2022-11-04,32013652000
2022-11-07,33326324000
2022-11-08,33067244000
2022-11-09,31858204000
2022-11-10,33239964000
2022-11-11,35632136000
2022-11-14,35010344000
2022-11-15,35105340000
2022-11-16,34880804000
2022-11-17,34656268000
2022-11-18,34328100000
2022-11-21,35053524000
2022-11-22,36089844000
2022-11-23,36063936000
2022-11-25,35977576000
2022-11-28,35243516000
2022-11-29,35476688000
2022-11-30,35797900000
2022-12-01,35634006000
2022-12-02,35780648000
2022-12-05,35547746000
2022-12-06,35012934000
2022-12-07,35064690000
2022-12-08,35280340000
2022-12-09,34874918000
2022-12-12,35418356000
2022-12-13,35392478000
2022-12-14,35047438000
2022-12-15,34098578000
2022-12-16,33684529999
2022-12-19,33917432000
2022-12-20,34098578000
2022-12-21,33296360000
2022-12-22,33158343999
2022-12-23,33322238000
2022-12-27,33046206000
2022-12-28,32416508000
2022-12-29,32321622000
2022-12-30,32226736000
2023-01-03,32080093999
2023-01-04,32338874000
2023-01-05,30354893999
2023-01-06,31579786000
2023-01-09,31355510000
2023-01-10,31657420000
2023-01-11,32019711999
2023-01-12,31622915999
2023-01-13,31726428000
2023-01-17,31338258000
2023-01-18,30717186000
2023-01-19,30544665999
2023-01-20,30950088000
2023-01-23,31631542000
2023-01-24,30967340000
2023-01-25,31295128000
2023-01-26,31484900000
2023-01-27,32062842000
2023-01-30,31510778000
2023-01-31,31795436000
2023-02-01,32071468000
2023-02-02,32528646000
2023-02-03,31993834000
2023-02-06,31295128000
2023-02-07,31691924000
2023-02-08,31536656000
2023-02-09,30889706000
2023-02-10,31528029999
2023-02-13,32011086000
2023-02-14,31700550000
2023-02-15,31502152000
2023-02-16,31329632000
2023-02-17,31709176000
2023-02-21,31191615999
2023-02-22,31122608000
2023-02-23,31234746000
2023-02-24,30881079999
2023-02-27,30527414000
2023-02-28,30665943000
2023-03-01,30381120000
2023-03-02,30536478000
2023-03-03,31149279000
