,SLG
2018-10-12,8195069580
2018-10-15,8215634372
2018-10-16,8432421553
2018-10-17,8385293905
2018-10-18,8422996023
2018-10-19,8446131414
2018-10-22,8354446717
2018-10-23,8367299712
2018-10-24,8319315197
2018-10-25,8452129479
2018-10-26,8296179807
2018-10-29,8440133350
2018-10-30,8399003766
2018-10-31,8302177871
2018-11-01,8345021187
2018-11-02,8315030866
2018-11-05,8440133350
2018-11-06,8583230027
2018-11-07,8677485323
2018-11-08,8667202927
2018-11-09,8643210670
2018-11-12,8610649750
2018-11-13,8680912789
2018-11-14,8610649750
2018-11-15,8528390582
2018-11-16,8627787076
2018-11-19,8472694271
2018-11-20,8410999895
2018-11-21,8432421553
2018-11-23,8381009573
2018-11-26,8442703949
2018-11-27,8466696206
2018-11-28,8579802562
2018-11-29,8535245513
2018-11-30,8771740620
2018-12-03,8752032694
2018-12-04,8596939888
2018-12-06,8707475645
2018-12-07,8481262934
2018-12-10,8471837404
2018-12-11,8442703949
2018-12-12,8208779441
2018-12-13,8176218520
2018-12-14,8122235942
2018-12-17,7838613186
2018-12-18,7789771806
2018-12-19,7638106465
2018-12-20,7351913111
2018-12-21,7321922789
2018-12-24,7062292291
2018-12-26,7319352190
2018-12-27,7246518552
2018-12-28,7262799013
2018-12-31,6796631350
2019-01-02,6684919211
2019-01-03,6657395930
2019-01-04,6822535615
2019-01-07,7022484155
2019-01-08,7305812046
2019-01-09,7411048120
2019-01-10,7489570421
2019-01-11,7522760260
2019-01-14,7459618615
2019-01-15,7530045834
2019-01-16,7604520594
2019-01-17,7646615023
2019-01-18,7670090763
2019-01-22,7592377970
2019-01-23,7569711739
2019-01-24,7421571727
2019-01-25,7669281255
2019-01-28,7709756668
2019-01-29,7738089457
2019-01-30,7814183233
2019-01-31,7943704555
2019-02-01,7848992088
2019-02-04,7976894394
2019-02-05,8033559972
2019-02-06,7956656687
2019-02-07,8031940955
2019-02-08,7926704881
2019-02-11,7921038324
2019-02-12,7853039630
2019-02-13,7929942914
2019-02-14,7818230775
2019-02-15,7872467828
2019-02-19,7914562258
2019-02-20,7810135692
2019-02-21,7863563237
2019-02-22,7936418981
2019-02-25,7836849465
2019-02-26,7766422246
2019-02-27,7755898639
2019-02-28,7797183560
2019-03-01,7746184539
2019-03-04,7858706188
2019-03-05,7887038977
2019-03-06,7810945200
2019-03-07,7779374378
2019-03-08,7766422246
2019-03-11,7829563890
2019-03-12,7899181601
2019-03-13,7857896679
2019-03-14,7865991762
2019-03-15,7768041262
2019-03-18,7729184866
2019-03-19,7659567156
2019-03-20,7673328796
2019-03-21,7815802250
2019-03-22,7711375684
2019-03-25,7639329449
2019-03-26,7734851424
2019-03-27,7677376337
2019-03-28,7717851750
2019-03-29,7728375358
2019-04-01,7738572022
2019-04-02,7802260655
2019-04-03,7850631769
2019-04-04,7857081251
2019-04-05,7926413181
2019-04-08,7880460623
2019-04-09,7696650390
2019-04-10,7848213214
2019-04-11,7768400876
2019-04-12,7745021504
2019-04-15,7699875131
2019-04-16,7470112341
2019-04-17,7416904116
2019-04-18,7450763895
2019-04-22,7446732969
2019-04-23,7564436013
2019-04-24,7576528791
2019-04-25,7483817490
2019-04-26,7560405086
2019-04-29,7460438118
2019-04-30,7561211272
2019-05-01,7557986531
2019-05-02,7425772153
2019-05-03,7416904116
2019-05-06,7378207224
2019-05-07,7237930994
2019-05-08,7187947510
2019-05-09,7198427918
2019-05-10,7237124809
2019-05-13,7228256772
2019-05-14,7304844369
2019-05-15,7327417555
2019-05-16,7409648448
2019-05-17,7436252561
2019-05-20,7368533002
2019-05-21,7466081415
2019-05-22,7492685527
2019-05-23,7480592749
2019-05-24,7584590643
2019-05-28,7470918526
2019-05-29,7387881447
2019-05-30,7382238151
2019-05-31,7361277335
2019-06-03,7409648448
2019-06-04,7427384523
2019-06-05,7582978273
2019-06-06,7582172088
2019-06-07,7578141162
2019-06-10,7545893752
2019-06-11,7524932936
2019-06-12,7499941194
2019-06-13,7555567975
2019-06-14,7492685527
2019-06-17,7576528791
2019-06-18,7311293850
2019-06-19,7353215482
2019-06-20,7366114446
2019-06-21,7234706254
2019-06-24,7097654764
2019-06-25,7042027984
2019-06-26,6843706417
2019-06-27,6812265193
2019-06-28,6879178567
2019-07-01,6798894553
2019-07-02,6873256213
2019-07-03,6914035187
2019-07-05,6876454564
2019-07-08,6873256213
2019-07-09,6894845082
2019-07-10,6927628179
2019-07-11,6906838898
2019-07-12,6950816223
2019-07-15,6942020758
2019-07-16,6946018697
2019-07-17,6896444257
2019-07-18,7078750262
2019-07-19,6916433951
2019-07-22,6821283009
2019-07-23,6902041371
2019-07-24,6962810039
2019-07-25,6906838898
2019-07-26,6892446318
2019-07-29,6882051678
2019-07-30,6987597259
2019-07-31,6882851265
2019-08-01,6782103210
2019-08-02,6778904859
2019-08-05,6601396381
2019-08-06,6562216582
2019-08-07,6519038844
2019-08-08,6657367523
2019-08-09,6585404626
2019-08-12,6561416994
2019-08-13,6622185662
2019-08-14,6618987311
2019-08-15,6641375768
2019-08-16,6720534954
2019-08-19,6722134130
2019-08-20,6614189785
2019-08-21,6559018231
2019-08-22,6644574119
2019-08-23,6519038844
2019-08-26,6587803389
2019-08-27,6580607100
2019-08-28,6630181540
2019-08-29,6720534954
2019-08-30,6810088781
2019-09-03,6830878062
2019-09-04,6859663221
2019-09-05,6833276826
2019-09-06,6867659098
2019-09-09,7022779120
2019-09-10,7003589014
2019-09-11,7076351499
2019-09-12,7019580769
2019-09-13,6958812101
2019-09-16,6959611688
2019-09-17,6925229416
2019-09-18,6932425705
2019-09-19,6938022819
2019-09-20,6907638485
2019-09-23,6913235600
2019-09-24,6827679711
2019-09-25,6915634363
2019-09-26,6986797672
2019-09-27,6943619934
2019-09-30,7064821607
2019-10-01,6783205446
2019-10-02,6818203986
2019-10-03,6911804733
2019-10-04,6954128549
2019-10-07,6939477998
2019-10-08,6885759308
2019-10-09,6906107296
2019-10-10,6850760768
2019-10-11,6935408400
2019-10-14,6952500710
2019-10-15,7065635526
2019-10-16,7047729296
2019-10-17,6997266285
2019-10-18,6950872871
2019-10-21,7024939549
2019-10-22,7112842860
2019-10-23,7268301492
2019-10-24,7317136664
2019-10-25,7159236273
2019-10-28,7108773262
2019-10-29,7011102917
2019-10-30,7239814308
2019-10-31,7224349837
2019-11-01,7267487572
2019-11-04,7405853894
2019-11-05,7339926411
2019-11-06,7313067066
2019-11-07,7358646561
2019-11-08,7431899319
2019-11-11,7398528618
2019-11-12,7284579883
2019-11-13,7330973296
2019-11-14,7396086859
2019-11-15,7431085400
2019-11-18,7427015802
2019-11-19,7322834101
2019-11-20,7209699285
2019-11-21,7124237733
2019-11-22,7254464860
2019-11-25,7239000388
2019-11-26,7265859733
2019-11-27,7345623848
2019-11-29,7374111032
2019-12-02,7285393802
2019-12-03,7417248768
2019-12-04,7417248768
2019-12-05,7411551331
2019-12-06,7509221676
2019-12-09,7656541112
2019-12-10,7772117687
2019-12-11,7737119147
2019-12-12,7658982871
2019-12-13,7664680308
2019-12-16,7639448802
2019-12-17,7692353572
2019-12-18,7798163112
2019-12-19,7823394618
2019-12-20,7843742606
2019-12-23,7883624664
2019-12-24,7922692802
2019-12-26,8027688423
2019-12-27,7989434204
2019-12-30,7966644457
2019-12-31,7380242800
2020-01-02,7141926400
2020-01-03,7169919120
2020-01-06,7280376880
2020-01-07,7192615919
2020-01-08,7225148000
2020-01-09,7256923520
2020-01-10,7317448320
2020-01-13,7383269040
2020-01-14,7297021200
2020-01-15,7288699040
2020-01-16,7352250080
2020-01-17,7328796720
2020-01-21,7418827360
2020-01-22,7448333200
2020-01-23,7556521280
2020-01-24,7499022720
2020-01-27,7443037280
2020-01-28,7470273440
2020-01-29,7471786560
2020-01-30,7456655360
2020-01-31,7393104320
2020-02-03,7404452720
2020-02-04,7548199120
2020-02-05,7654117520
2020-02-06,7570895919
2020-02-07,7559547520
2020-02-10,7551981919
2020-02-11,7598132080
2020-02-12,7617046080
2020-02-13,7603428000
2020-02-14,7634446960
2020-02-18,7692702080
2020-02-19,7545172880
2020-02-20,7563330320
2020-02-21,7500535840
2020-02-24,7303830240
2020-02-25,6899827200
2020-02-26,6830223680
2020-02-27,6461022400
2020-02-28,6300631680
2020-03-02,6535921840
2020-03-03,6482962640
2020-03-04,6795421919
2020-03-05,6644866480
2020-03-06,6472370800
2020-03-09,5895872080
2020-03-10,6019947919
2020-03-11,5461606640
2020-03-12,4819287200
2020-03-13,5295163440
2020-03-16,4226900720
2020-03-17,4716395040
2020-03-18,3993123680
2020-03-19,4014307360
2020-03-20,3682177520
2020-03-23,3304654080
2020-03-24,3785826240
2020-03-25,3850890400
2020-03-26,3912171760
2020-03-27,3819114880
2020-03-30,3701091520
2020-03-31,3365098880
2020-04-01,3101832840
2020-04-02,3120217340
2020-04-03,3016528760
2020-04-06,3368775780
2020-04-07,3605568140
2020-04-08,3804120740
2020-04-09,4229170380
2020-04-13,4107832680
2020-04-14,4107097300
2020-04-15,4001937960
2020-04-16,3852655820
2020-04-17,4001937960
2020-04-20,3710727480
2020-04-21,3502614940
2020-04-22,3489378100
2020-04-23,3568799140
2020-04-24,3491584240
2020-04-27,3708521340
2020-04-28,3924723060
2020-04-29,4257850200
2020-04-30,4141660160
2020-05-01,3831329800
2020-05-04,3711462860
2020-05-05,3706315200
2020-05-06,3513645640
2020-05-07,3648955560
2020-05-08,3787207000
2020-05-11,3534971660
2020-05-12,3287883980
2020-05-13,2982701280
2020-05-14,3075359160
2020-05-15,2964316780
2020-05-18,3200373760
2020-05-19,3016528760
2020-05-20,2971670579
2020-05-21,2921664740
2020-05-22,2875335800
2020-05-26,3220964400
2020-05-27,3438636880
2020-05-28,3428341560
2020-05-29,3288619360
2020-06-01,3440843020
2020-06-02,3695284500
2020-06-03,3993848780
2020-06-04,4042383860
2020-06-05,4297560720
2020-06-08,4928516760
2020-06-09,4476993440
2020-06-10,4157103140
2020-06-11,3826182140
2020-06-12,4075475960
2020-06-15,4018851700
2020-06-16,4198284420
2020-06-17,4032088540
2020-06-18,4179164540
2020-06-19,4049737660
2020-06-22,4068122160
2020-06-23,4034294680
2020-06-24,3889424820
2020-06-25,3908544700
2020-06-26,3651161700
2020-06-29,3910015460
2020-06-30,3712447190
2020-07-01,3656402220
2020-07-02,3759979000
2020-07-06,3811767390
2020-07-07,3634409890
2020-07-08,3672009680
2020-07-09,3462727830
2020-07-10,3623768440
2020-07-13,3681232270
2020-07-14,3659239940
2020-07-15,3738696100
2020-07-16,3666334240
2020-07-17,3679103980
2020-07-20,3487557879
2020-07-21,3610289270
2020-07-22,3748628120
2020-07-23,3608160980
2020-07-24,3498199330
2020-07-27,3530123680
2020-07-28,3632281600
2020-07-29,3669171960
2020-07-30,3563466890
2020-07-31,3502455910
2020-08-03,3457761820
2020-08-04,3589715800
2020-08-05,3553534870
2020-08-06,3564176320
2020-08-07,3662077660
2020-08-10,3844401170
2020-08-11,3805382520
2020-08-12,3801125940
2020-08-13,3620930720
2020-08-14,3568432900
2020-08-17,3530833110
2020-08-18,3534380260
2020-08-19,3457761820
2020-08-20,3557082020
2020-08-21,3552825440
2020-08-24,3754303560
2020-08-25,3729473510
2020-08-26,3549278290
2020-08-27,3654273930
2020-08-28,3684069990
2020-08-31,3522319950
2020-09-01,3553534870
2020-09-02,3651436210
2020-09-03,3632991030
2020-09-04,3705352890
2020-09-08,3543602850
2020-09-09,3564885750
2020-09-10,3393203690
2020-09-11,3370501930
2020-09-14,3583330930
2020-09-15,3758560140
2020-09-16,3859299200
2020-09-17,3839435160
2020-09-18,3722379210
2020-09-21,3495361610
2020-09-22,3437188350
2020-09-23,3301687220
2020-09-24,3369083070
2020-09-25,3496071040
2020-09-28,3635828750
2020-09-29,3504584200
2020-09-30,3459785940
2020-10-01,3528658380
2020-10-02,3683269979
2020-10-05,3674836620
2020-10-06,3724734000
2020-10-07,3785173080
2020-10-08,3953840280
2020-10-09,3837881580
2020-10-12,3782361960
2020-10-13,3551147340
2020-10-14,3526550040
2020-10-15,3532172280
2020-10-16,3529361160
2020-10-19,3402860760
2020-10-20,3467516520
2020-10-21,3437999760
2020-10-22,3485788800
2020-10-23,3535686180
2020-10-26,3422538600
2020-10-27,3242626920
2020-10-28,3134398800
2020-10-29,3107693160
2020-10-30,3194135100
2020-11-02,3380371800
2020-11-03,3568716840
2020-11-04,3359991180
2020-11-05,3386696820
2020-11-06,3269332560
2020-11-09,4476708600
2020-11-10,4263063479
2020-11-11,4152024240
2020-11-12,3889887300
2020-11-13,4089476820
2020-11-16,4230735600
2020-11-17,4496386440
2020-11-18,4269388500
2020-11-19,4324205340
2020-11-20,4389563880
2020-11-23,4525200420
2020-11-24,4632022980
2020-11-25,4528011540
2020-11-27,4518172620
2020-11-30,4319988660
2020-12-01,4371291600
2020-12-02,4473194700
2020-12-03,4640456340
2020-12-04,4767659520
2020-12-07,4658025840
2020-12-08,4603911780
2020-12-09,4629211860
2020-12-10,4622184060
2020-12-11,4555419959
2020-12-14,4353722100
2020-12-15,4540661580
2020-12-16,4471789140
2020-12-17,4489358640
2020-12-18,4336152600
2020-12-21,4160457600
2020-12-22,4174513200
2020-12-23,4231438380
2020-12-24,4233546720
2020-12-28,4352316540
2020-12-29,4305230280
2020-12-30,4330530360
2020-12-31,4235952860
2021-01-04,4072568020
2021-01-05,4015651170
2021-01-06,4207829240
2021-01-07,4229926370
2021-01-08,4282825560
2021-01-11,4247336230
2021-01-12,4308940350
2021-01-13,4416077950
2021-01-14,4413399510
2021-01-15,4419426000
2021-01-19,4344429680
2021-01-20,4413399510
2021-01-21,4350456170
2021-01-22,4338403190
2021-01-25,4365187590
2021-01-26,4516519450
2021-01-27,4590846160
2021-01-28,4656467940
2021-01-29,4658476770
2021-02-01,4549999950
2021-02-02,4426122100
2021-02-03,4395320040
2021-02-04,4355813050
2021-02-05,4400676920
2021-02-08,4449558450
2021-02-09,4462950650
2021-02-10,4529911650
2021-02-11,4462281040
2021-02-12,4486387000
2021-02-16,4320993330
2021-02-17,4246666620
2021-02-18,4146225120
2021-02-19,4290860880
2021-02-22,4604238360
2021-02-23,4725437770
2021-02-24,4918955060
2021-02-25,4657137550
2021-02-26,4768292810
2021-03-01,4932347260
2021-03-02,4867395090
2021-03-03,5016048510
2021-03-04,4930338430
2021-03-05,5007343580
2021-03-08,5230323710
2021-03-09,5176085300
2021-03-10,5137917530
2021-03-11,5207556970
2021-03-12,5367593760
2021-03-15,5279205240
2021-03-16,5109124300
2021-03-17,5210905020
2021-03-18,5184790230
2021-03-19,5105776250
2021-03-22,4984576840
2021-03-23,4906232470
2021-03-24,4833914590
2021-03-25,4884135340
2021-03-26,4991942550
2021-03-29,4926990380
2021-03-30,4983237620
2021-03-31,4829071650
2021-04-01,4998407080
2021-04-05,4973642610
2021-04-06,5048605330
2021-04-07,4993052600
2021-04-08,4928798840
2021-04-09,4981674330
2021-04-12,4966949510
2021-04-13,4924113670
2021-04-14,4796944770
2021-04-15,4873915420
2021-04-16,4912735400
2021-04-19,4937499870
2021-04-20,4839780610
2021-04-21,4928129530
2021-04-22,4798952700
2021-04-23,4916081950
2021-04-26,5003092250
2021-04-27,5106835300
2021-04-28,5134946320
2021-04-29,5175774230
2021-04-30,5106835300
2021-05-03,5033880510
2021-05-04,5134277010
2021-05-05,4927460220
2021-05-06,5014470520
2021-05-07,5031872580
2021-05-10,5000415010
2021-05-11,5006438800
2021-05-12,4869899560
2021-05-13,4887970930
2021-05-14,4987028810
2021-05-17,5059314290
2021-05-18,5131599770
2021-05-19,5128253220
2021-05-20,5234004200
2021-05-21,5272154870
2021-05-24,5421411000
2021-05-25,5310305540
2021-05-26,5368535510
2021-05-27,5414048590
2021-05-28,5466254770
2021-06-01,5682441900
2021-06-02,5663701220
2021-06-03,5554603690
2021-06-04,5482318210
2021-06-07,5608817800
2021-06-08,5612833660
2021-06-09,5732640150
2021-06-10,5876541800
2021-06-11,5703190510
2021-06-14,5749372900
2021-06-15,5600116770
2021-06-16,5565312650
2021-06-17,5471609250
2021-06-18,5318337260
2021-06-21,5520468880
2021-06-22,5485664760
2021-06-23,5538540250
2021-06-24,5600116770
2021-06-25,5692481550
2021-06-28,5641613990
2021-06-29,5555942310
2021-06-30,5348674320
2021-07-01,5464118000
2021-07-02,5403801920
2021-07-06,5322083360
2021-07-07,5231933520
2021-07-08,5154754880
2021-07-09,5268252880
2021-07-12,5373968160
2021-07-13,5169671760
2021-07-14,5201451200
2021-07-15,5169671760
2021-07-16,5065902160
2021-07-19,4876522640
2021-07-20,5159294800
2021-07-21,5222853680
2021-07-22,5019205840
2021-07-23,4954349840
2021-07-26,5021151520
2021-07-27,5094438800
2021-07-28,5100924400
2021-07-29,5057470880
2021-07-30,4978346560
2021-08-02,4899222240
2021-08-03,4818152240
2021-08-04,4733839440
2021-08-05,4840851840
2021-08-06,4823340720
2021-08-09,4856417280
2021-08-10,4831123440
2021-08-11,4903113600
2021-08-12,4850580240
2021-08-13,4891439520
2021-08-16,4858362960
2021-08-17,4874576960
2021-08-18,4780535760
2021-08-19,4714382640
2021-08-20,4712436960
2021-08-23,4780535760
2021-08-24,4807126720
2021-08-25,4757187600
2021-08-26,4685197440
2021-08-27,4740973600
2021-08-30,4666389200
2021-08-31,4685846000
2021-09-01,4780535760
2021-09-02,4761078960
2021-09-03,4693628720
2021-09-07,4713085520
2021-09-08,4733190880
2021-09-09,4647580960
2021-09-10,4495169360
2021-09-13,4550296960
2021-09-14,4559376800
2021-09-15,4589210560
2021-09-16,4596993280
2021-09-17,4570402320
2021-09-20,4547054160
2021-09-21,4540568560
2021-09-22,4691034480
2021-09-23,4828529200
2021-09-24,4897925120
2021-09-27,4995857680
2021-09-28,4904410720
2021-09-29,4812963760
2021-09-30,4974000270
2021-10-01,5117710260
2021-10-04,5112261540
2021-10-05,5064585240
2021-10-06,5135418600
2021-10-07,5145634950
2021-10-08,5199441060
2021-10-11,5268231150
2021-10-12,5332934700
2021-10-13,5270274420
2021-10-14,5242349730
2021-10-15,5258695890
2021-10-18,5211019590
2021-10-19,5121115710
2021-10-20,5227365750
2021-10-21,5125883340
2021-10-22,5095915380
2021-10-25,5127245520
2021-10-26,5130650970
2021-10-27,4934497050
2021-10-28,4937221410
2021-10-29,4920194160
2021-11-01,5107493910
2021-11-02,4990346430
2021-11-03,5217830490
2021-11-04,5120434620
2021-11-05,5315907450
2021-11-08,5427606210
2021-11-09,5381973180
2021-11-10,5395594980
2021-11-11,5418070950
2021-11-12,5341788870
2021-11-15,5441909100
2021-11-16,5303647830
2021-11-17,5234857740
2021-11-18,5241668640
2021-11-19,5139505140
2021-11-22,5187181440
2021-11-23,5220554850
2021-11-24,5281852950
2021-11-26,4965827190
2021-11-29,4946756670
2021-11-30,4875242220
2021-12-01,4745835120
2021-12-02,5001243870
2021-12-03,4911339990
2021-12-06,5141548410
2021-12-07,5268231150
2021-12-08,5354048490
2021-12-09,5216468310
2021-12-10,5284577310
2021-12-13,5132013150
2021-12-14,4987622070
2021-12-15,5025082020
2021-12-16,4941307950
2021-12-17,5011460220
2021-12-20,4877966580
2021-12-21,4991027520
2021-12-22,5005330410
2021-12-23,5040066000
2021-12-27,5085017940
2021-12-28,5073439410
2021-12-29,5072758320
2021-12-30,5085017940
2021-12-31,5191253760
2022-01-03,5427922120
2022-01-04,5652651720
2022-01-05,5619644560
2022-01-06,5764314240
2022-01-07,5788191760
2022-01-10,5736223040
2022-01-11,5720772880
2022-01-12,5709536400
2022-01-13,5886510959
2022-01-14,5895640600
2022-01-18,5732009360
2022-01-19,5638606120
2022-01-20,5489020480
2022-01-21,5326091520
2022-01-24,5323984680
2022-01-25,5200383400
2022-01-26,5098552800
2022-01-27,4913150880
2022-01-28,5054309160
2022-01-31,5092934560
2022-02-01,5205299360
2022-02-02,5182826400
2022-02-03,5093636840
2022-02-04,5138582760
2022-02-07,5215833560
2022-02-08,5183528680
2022-02-09,5267100000
2022-02-10,5320473280
2022-02-11,5435647200
2022-02-14,5413876520
2022-02-15,5619644560
2022-02-16,5730604800
2022-02-17,5771337040
2022-02-18,5818389800
2022-02-22,5621049120
2022-02-23,5380167080
2022-02-24,5484806800
2022-02-25,5639308400
2022-02-28,5584530560
2022-03-01,5487615920
2022-03-02,5583126000
2022-03-03,5585935120
2022-03-04,5546607440
2022-03-07,5394212680
2022-03-08,5481997680
2022-03-09,5552927959
2022-03-10,5543798320
2022-03-11,5552225680
2022-03-14,5522729920
2022-03-15,5583828280
2022-03-16,5693383959
2022-03-17,5772039320
2022-03-18,5763611959
2022-03-21,5687765720
2022-03-22,5658269959
2022-03-23,5600683000
2022-03-24,5668101880
2022-03-25,5785382640
2022-03-28,5695490800
2022-03-29,5893533760
2022-03-30,5749566360
2022-03-31,5603043600
2022-04-01,5604424000
2022-04-04,5473286000
2022-04-05,5347669600
2022-04-06,5265535800
2022-04-07,5121974200
2022-04-08,5159245000
2022-04-11,5208939400
2022-04-12,5182021600
2022-04-13,5227574800
2022-04-14,5157864600
2022-04-18,5072970000
2022-04-19,5160625400
2022-04-20,5219292400
2022-04-21,5194445200
2022-04-22,5079181800
2022-04-25,5183402000
2022-04-26,5182711800
2022-04-27,4954255600
2022-04-28,5009471600
2022-04-29,4777564400
2022-05-02,4734772000
2022-05-03,4865219800
2022-05-04,4906631800
2022-05-05,4786537000
2022-05-06,4747885800
2022-05-09,4540825800
2022-05-10,4385530800
2022-05-11,4357232600
2022-05-12,4405546600
2022-05-13,4447648800
2022-05-16,4386221000
2022-05-17,4511837400
2022-05-18,4308918600
2022-05-19,4207459200
2022-05-20,4179161000
2022-05-23,4207459200
2022-05-24,4224024000
2022-05-25,4304087200
2022-05-26,4305467600
2022-05-27,4322032400
2022-05-31,4263365400
2022-06-01,4150172600
2022-06-02,4150862800
2022-06-03,4040430800
2022-06-06,4021105200
2022-06-07,4074250600
2022-06-08,3949324400
2022-06-09,3702232800
2022-06-10,3653918800
2022-06-13,3383360400
2022-06-14,3391642800
2022-06-15,3500004200
2022-06-16,3321932600
2022-06-17,3385431000
2022-06-21,3331595400
2022-06-22,3256363600
2022-06-23,3300536400
2022-06-24,3415799800
2022-06-27,3353681800
2022-06-28,3340568000
2022-06-29,3254293000
2022-06-30,3179596550
2022-07-01,3266406770
2022-07-05,3285008960
2022-07-06,3207155350
2022-07-07,3236781060
2022-07-08,3171328910
2022-07-11,3089341480
2022-07-12,3196131830
2022-07-13,3106565730
2022-07-14,3086585600
2022-07-15,3160994360
2022-07-18,3199576680
2022-07-19,3363551540
2022-07-20,3365618450
2022-07-21,3309811880
2022-07-22,3330480980
2022-07-25,3366996390
2022-07-26,3285008960
2022-07-27,3340815530
2022-07-28,3400755920
2022-07-29,3420736050
2022-08-01,3454495580
2022-08-02,3400755920
2022-08-03,3336681710
2022-08-04,3267095740
2022-08-05,3223690630
2022-08-08,3296032480
2022-08-09,3260895010
2022-08-10,3373886090
2022-08-11,3515124940
2022-08-12,3497900690
2022-08-15,3457251460
2022-08-16,3503412450
2022-08-17,3380086820
2022-08-18,3386976520
2022-08-19,3349083170
2022-08-22,3159616420
2022-08-23,3198198740
2022-08-24,3168573030
2022-08-25,3195442860
2022-08-26,3094164270
2022-08-29,3069361350
2022-08-30,3037668730
2022-08-31,3043180490
2022-09-01,3001153320
2022-09-02,3056270920
2022-09-06,3097609120
2022-09-07,3158927450
2022-09-08,3300855270
2022-09-09,3327036130
2022-09-12,3387665490
2022-09-13,3186486250
2022-09-14,3183041400
2022-09-15,3155482600
2022-09-16,3231269300
2022-09-19,3242981790
2022-09-20,3157549510
2022-09-21,3039046670
2022-09-22,2952925420
2022-09-23,2870249020
2022-09-26,2705585190
2022-09-27,2717986650
2022-09-28,2875760780
2022-09-29,2697317550
2022-09-30,2566987040
2022-10-03,2573378940
2022-10-04,2650081740
2022-10-05,2535027540
2022-10-06,2522243740
2022-10-07,2455128790
2022-10-10,2432117950
2022-10-11,2423808480
2022-10-12,2412303060
2022-10-13,2450654460
2022-10-14,2467912590
2022-10-17,2536945110
2022-10-18,2508181560
2022-10-19,2380343560
2022-10-20,2410385490
2022-10-21,2384178700
2022-10-24,2421251720
2022-10-25,2536945110
2022-10-26,2535666730
2022-10-27,2513934270
2022-10-28,2516491030
2022-10-31,2536305920
2022-11-01,2518408600
2022-11-02,2439788230
2022-11-03,2391848980
2022-11-04,2471747730
2022-11-07,2426365240
2022-11-08,2432757140
2022-11-09,2370755710
2022-11-10,2593193830
2022-11-11,2651360120
2022-11-14,2594472210
2022-11-15,2620679000
2022-11-16,2535666730
2022-11-17,2552285670
2022-11-18,2552924860
2022-11-21,2558677570
2022-11-22,2626431710
2022-11-23,2606616820
2022-11-25,2659669590
2022-11-28,2602781680
2022-11-29,2660308780
2022-11-30,2682041240
2022-12-01,2646885790
2022-12-02,2595750590
2022-12-05,2432757140
2022-12-06,2272959640
2022-12-07,2214154160
2022-12-08,2237804190
2022-12-09,2276155590
2022-12-12,2302362380
2022-12-13,2323455650
2022-12-14,2333682690
2022-12-15,2281269110
2022-12-16,2181555470
2022-12-19,2118914850
2022-12-20,2106770240
2022-12-21,2105491859
2022-12-22,2155348680
2022-12-23,2163018960
2022-12-27,2186029800
2022-12-28,2109966189
2022-12-29,2157905440
2022-12-30,2155348680
2023-01-03,2185734655
2023-01-04,2267755774
2023-01-05,2198550455
2023-01-06,2260707084
2023-01-09,2231230745
2023-01-10,2272241304
2023-01-11,2360670323
2023-01-12,2418341422
2023-01-13,2438205911
2023-01-17,2431157222
2023-01-18,2385020342
2023-01-19,2324145293
2023-01-20,2354262423
2023-01-23,2374767702
2023-01-24,2361311113
2023-01-25,2411292732
2023-01-26,2384379552
2023-01-27,2531120460
2023-01-30,2517663870
2023-01-31,2636850808
2023-02-01,2631083698
2023-02-02,2817553586
2023-02-03,2680424528
2023-02-06,2609296839
2023-02-07,2587509979
2023-02-08,2524712560
2023-02-09,2482420421
2023-02-10,2494595431
2023-02-13,2549062580
2023-02-14,2544577050
2023-02-15,2572131019
2023-02-16,2474730941
2023-02-17,2403603252
2023-02-21,2317096603
2023-02-22,2301076854
2023-02-23,2306843964
2023-02-24,2286338684
2023-02-27,2225463635
2023-02-28,2181889915
2023-03-01,2177404386
2023-03-02,2189579395
2023-03-03,2195987295
2023-03-06,2234434695
2023-03-07,2108839857
2023-03-08,2128704346
2023-03-09,2021051628
2023-03-10,1905709430
2023-03-13,1860854130
2023-03-14,1794211972
2023-03-15,1770502742
2023-03-16,1684636883
2023-03-17,1510342006
2023-03-20,1543022295
2023-03-21,1542381505
2023-03-22,1402689288
2023-03-23,1279016820
2023-03-24,1313619479
2023-03-27,1301444469
2023-03-28,1321949749
2023-03-29,1451389327
2023-03-30,1443059057
2023-03-31,1507679040
2023-04-03,1524986580
2023-04-04,1501268840
2023-04-05,1516012300
2023-04-06,1509602100
2023-04-10,1532678820
2023-04-11,1572422060
2023-04-12,1498063740
2023-04-13,1494858640
2023-04-14,1469858860
2023-04-17,1567934920
2023-04-18,1570499000
2023-04-19,1664728940
2023-04-20,1594857760
2023-04-21,1543576160
2023-04-24,1548704320
2023-04-25,1483320280
2023-04-26,1474987020
2023-04-27,1492935580
2023-04-28,1517294340
2023-05-01,1509602100
2023-05-02,1424987460
2023-05-03,1381398100
2023-05-04,1374346880
2023-05-05,1449987240
2023-05-08,1410244000
2023-05-09,1416013180
2023-05-10,1375628920
2023-05-11,1382680140
2023-05-12,1380116060
2023-05-15,1408320940
2023-05-16,1320501200
2023-05-17,1420500320
2023-05-18,1456397440
2023-05-19,1444859080
2023-05-22,1497422720
2023-05-23,1496781700
2023-05-24,1427551540
2023-05-25,1380116060
2023-05-26,1409602980
2023-05-30,1469858860
2023-05-31,1482679260
2023-06-01,1444218060
