,CMS
2018-07-30,13458300000
2018-07-31,13656050000
2018-08-01,13520450000
2018-08-02,13511975000
2018-08-03,13661700000
2018-08-06,13653225000
2018-08-07,13605199999
2018-08-08,13619325000
2018-08-09,13687125000
2018-08-10,13664525000
2018-08-13,13746449999
2018-08-14,13786000000
2018-08-15,13969625000
2018-08-16,14091100000
2018-08-17,14093925000
2018-08-20,14060025000
2018-08-21,13978100000
2018-08-22,13873575000
2018-08-23,13867925000
2018-08-24,13944200000
2018-08-27,13819900000
2018-08-28,13791650000
2018-08-29,13910300000
2018-08-30,13986575000
2018-08-31,13910300000
2018-09-04,13989400000
2018-09-05,14175850000
2018-09-06,14300150000
2018-09-07,14150425000
2018-09-10,14283200000
2018-09-11,14249300000
2018-09-12,14212575000
2018-09-13,14319925000
2018-09-14,14232350000
2018-09-17,14209750000
2018-09-18,14198450000
2018-09-19,13834025000
2018-09-20,13873575000
2018-09-21,13935725000
2018-09-24,13822725000
2018-09-25,13661700000
2018-09-26,13489375000
2018-09-27,13650400000
2018-09-28,13842500000
2018-10-01,13805010000
2018-10-02,13943484000
2018-10-03,13779576000
2018-10-04,13821965999
2018-10-05,14098914000
2018-10-08,14200650000
2018-10-09,14313690000
2018-10-10,14209128000
2018-10-11,13906746000
2018-10-12,13805010000
2018-10-15,13850226000
2018-10-16,14042394000
2018-10-17,14093262000
2018-10-18,14073480000
2018-10-19,14322168000
2018-10-22,14265648000
2018-10-23,14206302000
2018-10-24,14610420000
2018-10-25,14341950000
2018-10-26,13918050000
2018-10-29,14070654000
2018-10-30,14087610000
2018-10-31,13994352000
2018-11-01,13737186000
2018-11-02,13604364000
2018-11-05,13762620000
2018-11-06,13875660000
2018-11-07,14025438000
2018-11-08,13988700000
2018-11-09,14169564000
2018-11-12,14327820000
2018-11-13,14327820000
2018-11-14,14279778000
2018-11-15,14313690000
2018-11-16,14418252000
2018-11-19,14599115999
2018-11-20,14621724000
2018-11-21,14353254000
2018-11-23,14322168000
2018-11-26,14401296000
2018-11-27,14466294000
2018-11-28,14477598000
2018-11-29,14500206000
2018-11-30,14720634000
2018-12-03,14794110000
2018-12-04,14856282000
2018-12-06,14952365999
2018-12-07,14958018000
2018-12-10,15017364000
2018-12-11,15023015999
2018-12-12,14901498000
2018-12-13,15113448000
2018-12-14,14946714000
2018-12-17,14525640000
2018-12-18,14466294000
2018-12-19,14446512000
2018-12-20,14446512000
2018-12-21,14460642000
2018-12-24,13635450000
2018-12-26,13813488000
2018-12-27,13971744000
2018-12-28,13951962000
2018-12-31,14041020000
2019-01-02,13662068000
2019-01-03,13687520000
2019-01-04,13814780000
2019-01-07,13744080000
2019-01-08,13950524000
2019-01-09,13817608000
2019-01-10,14089096000
2019-01-11,14063644000
2019-01-14,13959008000
2019-01-15,14202216000
2019-01-16,14292712000
2019-01-17,14417144000
2019-01-18,14388864000
2019-01-22,14411488000
2019-01-23,14547232000
2019-01-24,14617932000
2019-01-25,14369068000
2019-01-28,14366240000
2019-01-29,14419972000
2019-01-30,14547232000
2019-01-31,14745192000
2019-02-01,14643384000
2019-02-04,14705600000
2019-02-05,14719740000
2019-02-06,14699944000
2019-02-07,14875280000
2019-02-08,14974260000
2019-02-11,14940324000
2019-02-12,14929012000
2019-02-13,14926184000
2019-02-14,14847000000
2019-02-15,14923356000
2019-02-19,14929012000
2019-02-20,14929012000
2019-02-21,15104347999
2019-02-22,15327760000
2019-02-25,15220296000
2019-02-26,15228780000
2019-02-27,15228780000
2019-02-28,15384320000
2019-03-01,15299480000
2019-03-04,15313620000
2019-03-05,15271200000
2019-03-06,15279684000
2019-03-07,15350384000
2019-03-08,15452192000
2019-03-11,15539860000
2019-03-12,15644496000
2019-03-13,15638840000
2019-03-14,15596420000
2019-03-15,15703884000
2019-03-18,15644496000
2019-03-19,15375836000
2019-03-20,15440880000
2019-03-21,15616216000
2019-03-22,15734992000
2019-03-25,15788724000
2019-03-26,15901844000
2019-03-27,15800036000
2019-03-28,15613388000
2019-03-29,15706712000
2019-04-01,15556671000
2019-04-02,15531210000
2019-04-03,15519894000
2019-04-04,15437853000
2019-04-05,15590619000
2019-04-08,15372786000
2019-04-09,15451998000
2019-04-10,15386931000
2019-04-11,15539697000
2019-04-12,15553842000
2019-04-15,15522723000
2019-04-16,15290745000
2019-04-17,15302061000
2019-04-18,15222849000
2019-04-22,15152124000
2019-04-23,15330351000
2019-04-24,15389760000
2019-04-25,15491604000
2019-04-26,15531210000
2019-04-29,15454827000
2019-04-30,15715095000
2019-05-01,15553842000
2019-05-02,15440682000
2019-05-03,15633054000
2019-05-06,15590619000
2019-05-07,15542526000
2019-05-08,15352983000
2019-05-09,15389760000
2019-05-10,15737727000
2019-05-13,15969705000
2019-05-14,15799965000
2019-05-15,15799965000
2019-05-16,15904638000
2019-05-17,15972534000
2019-05-20,16046088000
2019-05-21,15941415000
2019-05-22,16040430000
2019-05-23,16224315000
2019-05-24,16193196000
2019-05-28,15890493000
2019-05-29,15698121000
2019-05-30,15771675000
2019-05-31,15873519000
2019-06-03,16125300000
2019-06-04,16006482000
2019-06-05,16396884000
2019-06-06,16467609000
2019-06-07,16348791000
2019-06-10,16266750000
2019-06-11,16173393000
2019-06-12,16394055000
2019-06-13,16394055000
2019-06-14,16620375000
2019-06-17,16512873000
2019-06-18,16442148000
2019-06-19,16659981000
2019-06-20,16719390000
2019-06-21,16733535000
2019-06-24,16696758000
2019-06-25,16679784000
2019-06-26,16278066000
2019-06-27,16269579000
2019-06-28,16382738999
2019-07-01,16317779999
2019-07-02,16479090000
2019-07-03,16691340000
2019-07-05,16617760000
2019-07-08,16663040000
2019-07-09,16663040000
2019-07-10,16674360000
2019-07-11,16697000000
2019-07-12,16578140000
2019-07-15,16589460000
2019-07-16,16527200000
2019-07-17,16603610000
2019-07-18,16733790000
2019-07-19,16487580000
2019-07-22,16496070000
2019-07-23,16490410000
2019-07-24,16416830000
2019-07-25,16402680000
2019-07-26,16609270000
2019-07-29,16747940000
2019-07-30,16572480000
2019-07-31,16476260000
2019-08-01,16694170000
2019-08-02,16612100000
2019-08-05,16476260000
2019-08-06,16668700000
2019-08-07,16728130000
2019-08-08,16999810000
2019-08-09,17070560000
2019-08-12,16963020000
2019-08-13,17005470000
2019-08-14,16914910000
2019-08-15,17339410000
2019-08-16,17319600000
2019-08-19,17424310000
2019-08-20,17393180000
2019-08-21,17562980000
2019-08-22,17585620000
2019-08-23,17427140000
2019-08-26,17662030000
2019-08-27,17704480000
2019-08-28,17679010000
2019-08-29,17837490000
2019-08-30,17843150000
2019-09-03,18219540000
2019-09-04,18247840000
2019-09-05,17942200000
2019-09-06,17761080000
2019-09-09,17390350000
2019-09-10,17260170000
2019-09-11,17333750000
2019-09-12,17441290000
2019-09-13,17339410000
2019-09-16,17393180000
2019-09-17,17650710000
2019-09-18,17724290000
2019-09-19,17786550000
2019-09-20,17860130000
2019-09-23,17882770000
2019-09-24,18137470000
2019-09-25,18205390000
2019-09-26,18406320000
2019-09-27,18114830000
2019-09-30,18097850000
2019-10-01,18154450000
2019-10-02,17993140000
2019-10-03,18112000000
2019-10-04,18372360000
2019-10-07,18239350000
2019-10-08,18140300000
2019-10-09,18281800000
2019-10-10,18205390000
2019-10-11,18078040000
2019-10-14,17964840000
2019-10-15,17894090000
2019-10-16,17981820000
2019-10-17,18021440000
2019-10-18,18114830000
2019-10-21,18097850000
2019-10-22,18035590000
2019-10-23,17911070000
2019-10-24,18239350000
2019-10-25,18012950000
2019-10-28,17690330000
2019-10-29,17823340000
2019-10-30,18083700000
2019-10-31,18089360000
2019-11-01,17925220000
2019-11-04,17452610000
2019-11-05,17186590000
2019-11-06,17364880000
2019-11-07,16982830000
2019-11-08,16869630000
2019-11-11,16861140000
2019-11-12,16863970000
2019-11-13,17118670000
2019-11-14,17195080000
2019-11-15,17234700000
2019-11-18,17316770000
2019-11-19,17387520000
2019-11-20,17461100000
2019-11-21,17531850000
2019-11-22,17478080000
2019-11-25,17319600000
2019-11-26,17455440000
2019-11-27,17410160000
2019-11-29,17347900000
2019-12-02,17226210000
2019-12-03,17299790000
2019-12-04,17463930000
2019-12-05,17500720000
2019-12-06,17393180000
2019-12-09,17342240000
2019-12-10,17387520000
2019-12-11,17390350000
2019-12-12,17197910000
2019-12-13,17260170000
2019-12-16,17509210000
2019-12-17,17568640000
2019-12-18,17642220000
2019-12-19,17659200000
2019-12-20,17857300000
2019-12-23,17628070000
2019-12-24,17625240000
2019-12-26,17625240000
2019-12-27,17698820000
2019-12-30,17712970000
2019-12-31,17802572000
2020-01-02,17482443000
2020-01-03,17652423000
2020-01-06,17731747000
2020-01-07,17641091000
2020-01-08,17635425000
2020-01-09,17771409000
2020-01-10,17864898000
2020-01-13,18043377000
2020-01-14,18100037000
2020-01-15,18329510000
2020-01-16,18522154000
2020-01-17,18598645000
2020-01-21,18757293000
2020-01-22,18853615000
2020-01-23,19012263000
2020-01-24,19119917000
2020-01-27,19051925000
2020-01-28,19000930999
2020-01-29,19068923000
2020-01-30,19284230999
2020-01-31,19408883000
2020-02-03,19400384000
2020-02-04,19085921000
2020-02-05,19238903000
2020-02-06,19071755999
2020-02-07,19020762000
2020-02-10,19139748000
2020-02-11,19085921000
2020-02-12,19083088000
2020-02-13,19241736000
2020-02-14,19408883000
2020-02-18,19508038000
2020-02-19,19400384000
2020-02-20,19431547000
2020-02-21,19391885000
2020-02-24,19335225000
2020-02-25,18935772000
2020-02-26,18822452000
2020-02-27,17796906000
2020-02-28,17116986000
2020-03-02,18170862000
2020-03-03,18221855999
2020-03-04,19363555000
2020-03-05,19187909000
2020-03-06,19233237000
2020-03-09,18533486000
2020-03-10,18558983000
2020-03-11,17918725000
2020-03-12,16683537000
2020-03-13,17675087000
2020-03-16,16133935000
2020-03-17,18363505999
2020-03-18,17179312000
2020-03-19,16003617000
2020-03-20,14037515000
2020-03-23,13742883000
2020-03-24,14570119000
2020-03-25,15105556000
2020-03-26,16131102000
2020-03-27,16496559000
2020-03-30,17547602000
2020-03-31,16773125000
2020-04-01,15905205000
2020-04-02,16233530000
2020-04-03,15574025000
2020-04-06,16801675000
2020-04-07,16370570000
2020-04-08,17312720000
2020-04-09,17795215000
2020-04-13,17461180000
2020-04-14,17778085000
2020-04-15,17329850000
2020-04-16,17666740000
2020-04-17,18035035000
2020-04-20,16898745000
2020-04-21,16676054999
2020-04-22,17127145000
2020-04-23,16913020000
2020-04-24,16958700000
2020-04-27,16559000000
2020-04-28,16904455000
2020-04-29,16347730000
2020-04-30,16299195000
2020-05-01,15973725000
2020-05-04,16199270000
2020-05-05,16319179999
2020-05-06,15605429999
2020-05-07,15571170000
2020-05-08,15785295000
2020-05-11,15839540000
2020-05-12,15859525000
2020-05-13,15596865000
2020-05-14,15522635000
2020-05-15,15325640000
2020-05-18,16013695000
2020-05-19,15791005000
2020-05-20,15828120000
2020-05-21,15628270000
2020-05-22,15870945000
2020-05-26,15896640000
2020-05-27,15979435000
2020-05-28,16539015000
2020-05-29,16724590000
2020-06-01,16847355000
2020-06-02,16987250000
2020-06-03,17169970000
2020-06-04,16784545000
2020-06-05,16970120000
2020-06-08,17409790000
2020-06-09,17212795000
2020-06-10,17101450000
2020-06-11,16590405000
2020-06-12,16644650000
2020-06-15,16693185000
2020-06-16,16881615000
2020-06-17,16878760000
2020-06-18,16853065000
2020-06-19,16539015000
2020-06-22,16778835000
2020-06-23,16507610000
2020-06-24,16387700000
2020-06-25,16207835000
2020-06-26,16136460000
2020-06-29,16430525000
2020-06-30,16684752000
2020-07-01,17124576000
2020-07-02,17221680000
2020-07-06,17144568000
2020-07-07,16990344000
2020-07-08,16964640000
2020-07-09,16847544000
2020-07-10,16984632000
2020-07-13,16958928000
2020-07-14,17164560000
2020-07-15,17061744000
2020-07-16,17230248000
2020-07-17,17638656000
2020-07-20,17535840000
2020-07-21,17747184000
2020-07-22,18301248000
2020-07-23,18292680000
2020-07-24,18144168000
2020-07-27,17989944000
2020-07-28,18144168000
2020-07-29,18269832000
2020-07-30,18258408000
2020-07-31,18329808000
2020-08-03,17984232000
2020-08-04,18018504000
2020-08-05,17807160000
2020-08-06,17635800000
2020-08-07,17958528000
2020-08-10,18004224000
2020-08-11,17424456000
2020-08-12,17535840000
2020-08-13,17410176000
2020-08-14,17387328000
2020-08-17,17421600000
2020-08-18,17398752000
2020-08-19,17330208000
2020-08-20,17238816000
2020-08-21,17247384000
2020-08-24,17375904000
2020-08-25,17195976000
2020-08-26,16964640000
2020-08-27,17056032000
2020-08-28,17150280000
2020-08-31,17275944000
2020-09-01,17198832000
2020-09-02,17638656000
2020-09-03,17681496000
2020-09-04,17610096000
2020-09-08,17278800000
2020-09-09,17618664000
2020-09-10,17364480000
2020-09-11,17395896000
2020-09-14,17541552000
2020-09-15,17453016000
2020-09-16,17690064000
2020-09-17,17518704000
2020-09-18,17450160000
2020-09-21,17133144000
2020-09-22,17333064000
2020-09-23,17013192000
2020-09-24,17016048000
2020-09-25,17518704000
2020-09-28,17535840000
2020-09-29,17453016000
2020-09-30,17544837000
2020-10-01,17621976000
2020-10-02,17616262000
2020-10-05,17593406000
2020-10-06,17967673000
2020-10-07,18001957000
2020-10-08,18247659000
2020-10-09,18381938000
2020-10-12,18593356000
2020-10-13,18501932000
2020-10-14,18510503000
2020-10-15,18504789000
2020-10-16,18650496000
2020-10-19,18499075000
2020-10-20,18573357000
2020-10-21,18621926000
2020-10-22,18784775000
2020-10-23,18813345000
2020-10-26,18899055000
2020-10-27,18764776000
2020-10-28,18276229000
2020-10-29,18141950000
2020-10-30,18093381000
2020-11-02,18384795000
2020-11-03,18656210000
2020-11-04,18444792000
2020-11-05,18410508000
2020-11-06,18336226000
2020-11-09,18896198000
2020-11-10,19173327000
2020-11-11,19144757000
2020-11-12,18521931000
2020-11-13,18590498999
2020-11-16,18873342000
2020-11-17,18236231000
2020-11-18,17570550000
2020-11-19,17307706000
2020-11-20,17499125000
2020-11-23,17553408000
2020-11-24,17801967000
2020-11-25,17913390000
2020-11-27,17707686000
2020-11-30,17581978000
2020-12-01,17573407000
2020-12-02,17653403000
2020-12-03,17413415000
2020-12-04,17076289000
2020-12-07,17341990000
2020-12-08,17199140000
2020-12-09,17084860000
2020-12-10,16982008000
2020-12-11,16964866000
2020-12-14,16919154000
2020-12-15,17142000000
2020-12-16,16927725000
2020-12-17,17002007000
2020-12-18,16922011000
2020-12-21,16570600000
2020-12-22,16456320000
2020-12-23,16459177000
2020-12-24,16616311999
2020-12-28,16804874000
2020-12-29,16902011999
2020-12-30,17116286999
2020-12-31,17607486000
2021-01-04,17203446000
2021-01-05,16897530000
2021-01-06,17238078000
2021-01-07,16724370000
2021-01-08,16646448000
2021-01-11,16487718000
2021-01-12,16268382000
2021-01-13,16672422000
2021-01-14,16686852000
2021-01-15,16917732000
2021-01-19,16810950000
2021-01-20,16940820000
2021-01-21,16770546000
2021-01-22,16857125999
2021-01-25,17177472000
2021-01-26,16963908000
2021-01-27,16536780000
2021-01-28,16522350000
2021-01-29,16415568000
2021-02-01,16502148000
2021-02-02,16571412000
2021-02-03,16507920000
2021-02-04,16409796000
2021-02-05,16580070000
2021-02-08,16288584000
2021-02-09,16328988000
2021-02-10,16429998000
2021-02-11,16328988000
2021-02-12,16271268000
2021-02-16,16002870000
2021-02-17,16112538000
2021-02-18,16340532000
2021-02-19,16155828000
2021-02-22,15809508000
2021-02-23,16072134000
2021-02-24,15748902000
2021-02-25,15890316000
2021-02-26,15616146000
2021-03-01,15821052000
2021-03-02,15838368000
2021-03-03,15549768000
2021-03-04,15558425999
2021-03-05,15979782000
2021-03-08,16204890000
2021-03-09,16314558000
2021-03-10,16476174000
2021-03-11,16380936000
2021-03-12,16606044000
2021-03-15,16883100000
2021-03-16,16848468000
2021-03-17,16701282000
2021-03-18,16747458000
2021-03-19,16839810000
2021-03-22,16883100000
2021-03-23,17468958000
2021-03-24,17569968000
2021-03-25,17633460000
2021-03-26,17584398000
2021-03-29,17870112000
2021-03-30,17610372000
2021-03-31,17692580000
2021-04-01,17634780000
2021-04-05,17767720000
2021-04-06,17834190000
2021-04-07,17669460000
2021-04-08,17513400000
2021-04-09,17472940000
2021-04-12,17559640000
2021-04-13,17819740000
2021-04-14,17970020000
2021-04-15,18322600000
2021-04-16,18519120000
2021-04-19,18530680000
2021-04-20,18863030000
2021-04-21,18706970000
2021-04-22,18643390000
2021-04-23,18533570000
2021-04-26,18481550000
2021-04-27,18299480000
2021-04-28,18221450000
2021-04-29,18481550000
2021-04-30,18608710000
2021-05-03,18793670000
2021-05-04,18842800000
2021-05-05,18553800000
2021-05-06,18620270000
2021-05-07,18493110000
2021-05-10,18758990000
2021-05-11,18360170000
2021-05-12,18050940000
2021-05-13,18360170000
2021-05-14,18351500000
2021-05-17,18201220000
2021-05-18,18293700000
2021-05-19,18270580000
2021-05-20,18420860000
2021-05-21,18539350000
2021-05-24,18429530000
2021-05-25,18279250000
2021-05-26,18192550000
2021-05-27,18004700000
2021-05-28,18131860000
2021-06-01,18007590000
2021-06-02,18039380000
2021-06-03,18111630000
2021-06-04,18097180000
2021-06-07,18149200000
2021-06-08,17435370000
2021-06-09,17319770000
2021-06-10,17409360000
2021-06-11,17533630000
2021-06-14,17426700000
2021-06-15,17484500000
2021-06-16,17244630000
2021-06-17,17198390000
2021-06-18,16796680000
2021-06-21,16915170000
2021-06-22,16938290000
2021-06-23,16918060000
2021-06-24,17079900000
2021-06-25,17377570000
2021-06-28,17342890000
2021-06-29,17007650000
2021-06-30,17080028000
2021-07-01,17366237000
2021-07-02,17319981000
2021-07-06,17291071000
2021-07-07,17389365000
2021-07-08,17424057000
2021-07-09,17435621000
2021-07-12,17450076000
2021-07-13,17346000000
2021-07-14,17484768000
2021-07-15,17782541000
2021-07-16,17927091000
2021-07-19,17765195000
2021-07-20,17906854000
2021-07-21,17646664000
2021-07-22,17701593000
2021-07-23,17947328000
2021-07-26,17918418000
2021-07-27,18276902000
2021-07-28,17999366000
2021-07-29,18025385000
2021-07-30,17863489000
2021-08-02,18115006000
2021-08-03,18282684000
2021-08-04,18288466000
2021-08-05,18274011000
2021-08-06,18291357000
2021-08-09,18288466000
2021-08-10,18195954000
2021-08-11,18268229000
2021-08-12,18213300000
2021-08-13,18346286000
2021-08-16,18464817000
2021-08-17,18580457000
2021-08-18,18450362000
2021-08-19,18505291000
2021-08-20,18736571000
2021-08-23,18522636999
2021-08-24,18369414000
2021-08-25,18398324000
2021-08-26,18456144000
2021-08-27,18548656000
2021-08-30,18641168000
2021-08-31,18539983000
2021-09-01,18805955000
2021-09-02,18967851000
2021-09-03,18779936000
2021-09-07,18363632000
2021-09-08,18710552000
2021-09-09,18629604000
2021-09-10,18389651000
2021-09-13,18213300000
2021-09-14,18265338000
2021-09-15,18155480000
2021-09-16,18062968000
2021-09-17,17825906000
2021-09-20,17875053000
2021-09-21,17825906000
2021-09-22,17776759000
2021-09-23,17536806000
2021-09-24,17565716000
2021-09-27,17189886000
2021-09-28,17016426000
2021-09-29,17302635000
2021-09-30,17267943000
2021-10-01,17267943000
2021-10-04,17597517000
2021-10-05,17452967000
2021-10-06,17698702000
2021-10-07,17510787000
2021-10-08,17389365000
2021-10-11,17158085000
2021-10-12,17270834000
2021-10-13,17528133000
2021-10-14,17617754000
2021-10-15,17432730000
2021-10-18,17215905000
2021-10-19,17415384000
2021-10-20,17574389000
2021-10-21,17577280000
2021-10-22,17652446000
2021-10-25,17418275000
2021-10-26,17519460000
2021-10-27,17447185000
2021-10-28,17554152000
2021-10-29,17447185000
2021-11-01,17429839000
2021-11-02,17473204000
2021-11-03,17389365000
2021-11-04,17351782000
2021-11-05,17496332000
2021-11-08,17221687000
2021-11-09,17366237000
2021-11-10,17603299000
2021-11-11,17369128000
2021-11-12,17346000000
2021-11-15,17684247000
2021-11-16,17499223000
2021-11-17,17617754000
2021-11-18,17476095000
2021-11-19,17606190000
2021-11-22,17820124000
2021-11-23,17724721000
2021-11-24,17646664000
2021-11-26,17383583000
2021-11-29,17672683000
2021-11-30,17013535000
2021-12-01,17056900000
2021-12-02,17218796000
2021-12-03,17565716000
2021-12-06,17799887000
2021-12-07,17932873000
2021-12-08,17889508000
2021-12-09,17967565000
2021-12-10,18077423000
2021-12-13,18427234000
2021-12-14,18349177000
2021-12-15,18756808000
2021-12-16,18910031000
2021-12-17,18554438000
2021-12-20,18652732000
2021-12-21,18424343000
2021-12-22,18418561000
2021-12-23,18363632000
2021-12-27,18476381000
2021-12-28,18658514000
2021-12-29,18846429000
2021-12-30,18820410000
2021-12-31,18818965000
2022-01-03,18720603000
2022-01-04,18688780000
2022-01-05,18920220000
2022-01-06,18706138000
2022-01-07,18827644000
2022-01-10,18740854000
2022-01-11,18477591000
2022-01-12,18549916000
2022-01-13,18622241000
2022-01-14,18442875000
2022-01-18,18277974000
2022-01-19,18353192000
2022-01-20,18379229000
2022-01-21,18439982000
2022-01-24,18110180000
2022-01-25,18101501000
2022-01-26,18037855000
2022-01-27,18280867000
2022-01-28,18468912000
2022-01-31,18625134000
2022-02-01,18321369000
2022-02-02,18506521000
2022-02-03,18703245000
2022-02-04,18711924000
2022-02-07,18781356000
2022-02-08,18787142000
2022-02-09,18752425999
2022-02-10,18075464000
2022-02-11,18254830000
2022-02-14,18049427000
2022-02-15,17893205000
2022-02-16,17913456000
2022-02-17,18052320000
2022-02-18,18084143000
2022-02-22,18136217000
2022-02-23,17939493000
2022-02-24,17927921000
2022-02-25,18555702000
2022-02-28,18518093000
2022-03-01,18408159000
2022-03-02,18654064000
2022-03-03,18885504000
2022-03-04,19383100000
2022-03-07,19377314000
2022-03-08,19070656000
2022-03-09,18868146000
2022-03-10,19108265000
2022-03-11,19082228000
2022-03-14,19142981000
2022-03-15,19455425000
2022-03-16,19229771000
2022-03-17,19331025999
2022-03-18,19151660000
2022-03-21,19380207000
2022-03-22,19385993000
2022-03-23,19568252000
2022-03-24,19686865000
2022-03-25,19938556000
2022-03-28,19996416000
2022-03-29,20080313000
2022-03-30,20248107000
2022-03-31,20247630000
2022-04-01,20583450000
2022-04-04,20435805000
2022-04-05,20586345000
2022-04-06,21295620000
2022-04-07,20948220000
2022-04-08,20991645000
2022-04-11,20913480000
2022-04-12,21084285000
2022-04-13,20815050000
2022-04-14,20713725000
2022-04-18,20681880000
2022-04-19,20933745000
2022-04-20,21145080000
2022-04-21,21087180000
2022-04-22,20774520000
2022-04-25,20435805000
2022-04-26,20375010000
2022-04-27,20325795000
2022-04-28,20516865000
2022-04-29,19885755000
2022-05-02,19628100000
2022-05-03,19538355000
2022-05-04,19929180000
2022-05-05,19535460000
2022-05-06,19613625000
2022-05-09,20027610000
2022-05-10,19767060000
2022-05-11,19853910000
2022-05-12,19853910000
2022-05-13,20105775000
2022-05-16,19998660000
2022-05-17,20065245000
2022-05-18,19946550000
2022-05-19,20036295000
2022-05-20,19926285000
2022-05-23,20157885000
2022-05-24,20760045000
2022-05-25,20421330000
2022-05-26,20499495000
2022-05-27,20690565000
2022-05-31,20566080000
2022-06-01,20505285000
2022-06-02,20635560000
2022-06-03,20595030000
2022-06-06,20612400000
2022-06-07,20791889999
2022-06-08,20340270000
2022-06-09,19648365000
2022-06-10,19602045000
2022-06-13,18730650000
2022-06-14,18099540000
2022-06-15,18140070000
2022-06-16,17804250000
2022-06-17,17705820000
2022-06-21,17928735000
2022-06-22,18160335000
2022-06-23,18562740000
2022-06-24,18872505000
2022-06-27,19162005000
2022-06-28,19269120000
2022-06-29,19251750000
2022-06-30,19548000000
2022-07-01,19991088000
2022-07-05,19145456000
2022-07-06,19510352000
2022-07-07,19223648000
2022-07-08,19119392000
2022-07-11,19188896000
2022-07-12,19087536000
2022-07-13,19096224000
2022-07-14,19052784000
2022-07-15,19171520000
2022-07-18,18768976000
2022-07-19,18812416000
2022-07-20,18499648000
2022-07-21,18511232000
2022-07-22,18876128000
2022-07-25,19075952000
2022-07-26,19310528000
2022-07-27,19319216000
2022-07-28,19846288000
2022-07-29,19904208000
2022-08-01,19991088000
2022-08-02,19953440000
2022-08-03,20080864000
2022-08-04,19869456000
2022-08-05,19579856000
2022-08-08,19753616000
2022-08-09,19892624000
2022-08-10,19912896000
2022-08-11,19889728000
2022-08-12,20176432000
2022-08-15,20303856000
2022-08-16,20347296000
2022-08-17,20393632000
2022-08-18,20422592000
2022-08-19,20544224000
2022-08-22,20295168000
2022-08-23,20083760000
2022-08-24,20080864000
2022-08-25,20167744000
2022-08-26,19912896000
2022-08-29,20109824000
2022-08-30,19724656000
2022-08-31,19559584000
2022-09-01,19721760000
2022-09-02,19443744000
2022-09-06,19510352000
2022-09-07,20190912000
2022-09-08,20130096000
2022-09-09,20228560000
2022-09-12,20338608000
2022-09-13,19704384000
2022-09-14,19892624000
2022-09-15,19298944000
2022-09-16,19356864000
2022-09-19,19461120000
2022-09-20,19330800000
2022-09-21,19084640000
2022-09-22,19049888000
2022-09-23,18899296000
2022-09-26,18395392000
2022-09-27,17882800000
2022-09-28,18073936000
2022-09-29,17297808000
2022-09-30,16965312000
2022-10-03,17434305000
2022-10-04,17646954000
2022-10-05,17049789000
2022-10-06,16484667000
2022-10-07,16105977000
2022-10-10,16149672000
2022-10-11,16143846000
2022-10-12,15543768000
2022-10-13,15881676000
2022-10-14,15750591000
2022-10-17,16126368000
2022-10-18,16475928000
2022-10-19,16205019000
2022-10-20,15721461000
2022-10-21,15855459000
2022-10-24,15910806000
2022-10-25,16239975000
2022-10-26,16283670000
2022-10-27,16487580000
2022-10-28,16872096000
2022-10-31,16618665000
2022-11-01,16694403000
2022-11-02,16615752000
2022-11-03,16574970000
2022-11-04,16612839000
2022-11-07,16493406000
2022-11-08,16580796000
2022-11-09,16376886000
2022-11-10,17244960000
2022-11-11,17017746000
2022-11-14,16845879000
2022-11-15,17023572000
2022-11-16,17311959000
2022-11-17,17055615000
2022-11-18,17478000000
2022-11-21,17510043000
2022-11-22,17542086000
2022-11-23,17719779000
2022-11-25,17845038000
2022-11-28,17711040000
2022-11-29,17536260000
2022-11-30,17789691000
2022-12-01,17888733000
2022-12-02,17629476000
2022-12-05,17457609000
2022-12-06,17780952000
2022-12-07,17807169000
2022-12-08,18060600000
2022-12-09,18124686000
2022-12-12,18614070000
2022-12-13,18689808000
2022-12-14,18573288000
2022-12-15,18398508000
2022-12-16,18034383000
2022-12-19,17938254000
2022-12-20,17996514000
2022-12-21,18252858000
2022-12-22,18226641000
2022-12-23,18532506000
2022-12-27,18733503000
2022-12-28,18535419000
2022-12-29,18695634000
2022-12-30,18448029000
2023-01-03,18526311000
2023-01-04,18787941000
2023-01-05,18395496000
2023-01-06,18732708000
2023-01-09,18892593000
2023-01-10,18863523000
2023-01-11,19008873000
2023-01-12,18703638000
2023-01-13,18581544000
2023-01-17,18453636000
2023-01-18,17822817000
2023-01-19,17761770000
2023-01-20,18026307000
2023-01-23,17939097000
2023-01-24,17962353000
2023-01-25,18067005000
2023-01-26,18151308000
2023-01-27,18165843000
2023-01-30,18218169000
2023-01-31,18369333000
2023-02-01,18523404000
2023-02-02,18523404000
2023-02-03,18241425000
2023-02-06,18444915000
2023-02-07,18157122000
2023-02-08,17700723000
2023-02-09,17587350000
2023-02-10,17851887000
2023-02-13,17912934000
2023-02-14,17779212000
2023-02-15,17785026000
2023-02-16,17723979000
2023-02-17,18014679000
2023-02-21,17779212000
2023-02-22,17677467000
2023-02-23,17511768000
2023-02-24,17564094000
2023-02-27,17354790000
2023-02-28,17142579000
2023-03-01,16796646000
2023-03-02,17119323000
2023-03-03,17395488000
2023-03-06,17407116000
2023-03-07,17130951000
2023-03-08,17372232000
2023-03-09,17189091000
2023-03-10,16883856000
2023-03-13,17308278000
2023-03-14,17476884000
2023-03-15,17924562000
2023-03-16,18000144000
