,APH
2018-07-18,26780560000
2018-07-19,26624300000
2018-07-20,26564200000
2018-07-23,26444000000
2018-07-24,26708440000
2018-07-25,27958520000
2018-07-26,28703760000
2018-07-27,28234980000
2018-07-30,27718120000
2018-07-31,28102760000
2018-08-01,28066700000
2018-08-02,28198920000
2018-08-03,28210940000
2018-08-06,28234980000
2018-08-07,28427300000
2018-08-08,28391240000
2018-08-09,28343159999
2018-08-10,28174880000
2018-08-13,28198920000
2018-08-14,28271040000
2018-08-15,28222960000
2018-08-16,28271040000
2018-08-17,28259020000
2018-08-20,28343159999
2018-08-21,28295080000
2018-08-22,28066700000
2018-08-23,28102760000
2018-08-24,28126800000
2018-08-27,28379220000
2018-08-28,28439320000
2018-08-29,28559520000
2018-08-30,28367200000
2018-08-31,28427300000
2018-09-04,28403260000
2018-09-05,28583560000
2018-09-06,28703760000
2018-09-07,28655680000
2018-09-10,28944159999
2018-09-11,29064360000
2018-09-12,28739820000
2018-09-13,29148500000
2018-09-14,29100420000
2018-09-17,28908100000
2018-09-18,28655680000
2018-09-19,28655680000
2018-09-20,28872040000
2018-09-21,28655680000
2018-09-24,28451340000
2018-09-25,28259020000
2018-09-26,28126800000
2018-09-27,28090740000
2018-09-28,28259020000
2018-10-01,28325104000
2018-10-02,28169208000
2018-10-03,28037296000
2018-10-04,27461680000
2018-10-05,27137896000
2018-10-08,26778135999
2018-10-09,27041960000
2018-10-10,25902720000
2018-10-11,25267144000
2018-10-12,25494992000
2018-10-15,25291128000
2018-10-16,25878735999
2018-10-17,25734832000
2018-10-18,25087264000
2018-10-19,24871408000
2018-10-22,24799456000
2018-10-23,24799456000
2018-10-24,25051288000
2018-10-25,25794792000
2018-10-26,25518976000
2018-10-29,25626904000
2018-10-30,26526304000
2018-10-31,26838096000
2018-11-01,26934032000
2018-11-02,27101920000
2018-11-05,26982000000
2018-11-06,27137896000
2018-11-07,27557616000
2018-11-08,27653552000
2018-11-09,27329768000
2018-11-12,26514312000
2018-11-13,26334432000
2018-11-14,25974672000
2018-11-15,26322440000
2018-11-16,26610248000
2018-11-19,25830768000
2018-11-20,25231168000
2018-11-21,25447024000
2018-11-23,25483000000
2018-11-26,25471008000
2018-11-27,25327104000
2018-11-28,25722840000
2018-11-29,26082600000
2018-11-30,26370408000
2018-12-03,26922040000
2018-12-04,25674872000
2018-12-06,25159216000
2018-12-07,25063280000
2018-12-10,25554952000
2018-12-11,25147224000
2018-12-12,25399056000
2018-12-13,25423040000
2018-12-14,24955352000
2018-12-17,24751488000
2018-12-18,24427704000
2018-12-19,23876072000
2018-12-20,23360416000
2018-12-21,23168544000
2018-12-24,22676872000
2018-12-26,23636232000
2018-12-27,24115912000
2018-12-28,24127904000
2018-12-31,24158024000
2019-01-02,23788380000
2019-01-03,22381348000
2019-01-04,23120636000
2019-01-07,23287572000
2019-01-08,23597596000
2019-01-09,23991088000
2019-01-10,24384580000
2019-01-11,24301112000
2019-01-14,24158024000
2019-01-15,24181872000
2019-01-16,24253416000
2019-01-17,24396504000
2019-01-18,24587288000
2019-01-22,24193796000
2019-01-23,24873464000
2019-01-24,25410044000
2019-01-25,25731991999
2019-01-28,25565056000
2019-01-29,25660448000
2019-01-30,26292420000
2019-01-31,26208952000
2019-02-01,26232800000
2019-02-04,26387812000
2019-02-05,26781304000
2019-02-06,26769380000
2019-02-07,26793228000
2019-02-08,26912468000
2019-02-11,26852848000
2019-02-12,27305960000
2019-02-13,27389428000
2019-02-14,27174796000
2019-02-15,27627908000
2019-02-19,27568288000
2019-02-20,27866388000
2019-02-21,27818691999
2019-02-22,28128716000
2019-02-25,28355272000
2019-02-26,28081020000
2019-02-27,28081020000
2019-02-28,28009476000
2019-03-01,28355272000
2019-03-04,28164488000
2019-03-05,28247956000
2019-03-06,28033324000
2019-03-07,27842540000
2019-03-08,27687528000
2019-03-11,28009476000
2019-03-12,28021400000
2019-03-13,28152564000
2019-03-14,28116791999
2019-03-15,28450664000
2019-03-18,28450664000
2019-03-19,28534132000
2019-03-20,28379120000
2019-03-21,28784536000
2019-03-22,28188336000
2019-03-25,28081020000
2019-03-26,28176412000
2019-03-27,27937932000
2019-03-28,28033324000
2019-03-29,28152564000
2019-04-01,29144400000
2019-04-02,29728480000
2019-04-03,30074160000
2019-04-04,30312560000
2019-04-05,30610560000
2019-04-08,30634400000
2019-04-09,30229120000
2019-04-10,30360240000
2019-04-11,30670160000
2019-04-12,30932400000
2019-04-15,30956240000
2019-04-16,30872800000
2019-04-17,30992000000
2019-04-18,31158880000
2019-04-22,30968160000
2019-04-23,31409200000
2019-04-24,30550960000
2019-04-25,29990720000
2019-04-26,29788080000
2019-04-29,29478160000
2019-04-30,29668880000
2019-05-01,29776160000
2019-05-02,29549680000
2019-05-03,29800000000
2019-05-06,29323200000
2019-05-07,28691440000
2019-05-08,28178880000
2019-05-09,28095440000
2019-05-10,28226560000
2019-05-13,27463680000
2019-05-14,27511359999
2019-05-15,27785520000
2019-05-16,27737840000
2019-05-17,27308720000
2019-05-20,26736560000
2019-05-21,27201440000
2019-05-22,26998800000
2019-05-23,26665040000
2019-05-24,26676960000
2019-05-28,26450480000
2019-05-29,26104800000
2019-05-30,26378960000
2019-05-31,25926000000
2019-06-03,25973680000
2019-06-04,26688880000
2019-06-05,27058400000
2019-06-06,27392160000
2019-06-07,27773600000
2019-06-10,28059680000
2019-06-11,28476880000
2019-06-12,28453040000
2019-06-13,28870240000
2019-06-14,28107359999
2019-06-17,27868960000
2019-06-18,28047760000
2019-06-19,28143120000
2019-06-20,28572240000
2019-06-21,28464960000
2019-06-24,28500720000
2019-06-25,28250400000
2019-06-26,28441120000
2019-06-27,28500720000
2019-06-28,28596080000
2019-07-01,29031208000
2019-07-02,29185440000
2019-07-03,29398992000
2019-07-05,29161711999
2019-07-08,28936296000
2019-07-09,28948160000
2019-07-10,28924432000
2019-07-11,28746472000
2019-07-12,29375264000
2019-07-15,29363400000
2019-07-16,29019344000
2019-07-17,28770200000
2019-07-18,28615968000
2019-07-19,28663424000
2019-07-22,28817656000
2019-07-23,29173576000
2019-07-24,27405840000
2019-07-25,27844808000
2019-07-26,28260048000
2019-07-29,28438008000
2019-07-30,28105816000
2019-07-31,27678711999
2019-08-01,26931280000
2019-08-02,26421128000
2019-08-05,25566920000
2019-08-06,25887248000
2019-08-07,26041480000
2019-08-08,26326216000
2019-08-09,25780472000
2019-08-12,25531328000
2019-08-13,26100800000
2019-08-14,25294048000
2019-08-15,25033040000
2019-08-16,25685560000
2019-08-19,26160120000
2019-08-20,25733016000
2019-08-21,26148256000
2019-08-22,26053344000
2019-08-23,25329640000
2019-08-26,25294048000
2019-08-27,25222864000
2019-08-28,25270320000
2019-08-29,25994024000
2019-08-30,25970296000
2019-09-03,25412688000
2019-09-04,25721152000
2019-09-05,26634680000
2019-09-06,26492311999
2019-09-09,26385536000
2019-09-10,26575360000
2019-09-11,27144832000
2019-09-12,27868536000
2019-09-13,28093952000
2019-09-16,28188864000
2019-09-17,28200728000
2019-09-18,27963448000
2019-09-19,27951584000
2019-09-20,27832944000
2019-09-23,27773624000
2019-09-24,27832944000
2019-09-25,28497328000
2019-09-26,28592240000
2019-09-27,28390552000
2019-09-30,28685744000
2019-10-01,28317216000
2019-10-02,27758480000
2019-10-03,28127008000
2019-10-04,28578752000
2019-10-07,28340992000
2019-10-08,27699040000
2019-10-09,28222112000
2019-10-10,28388544000
2019-10-11,28828400000
2019-10-14,28804624000
2019-10-15,29256368000
2019-10-16,29363360000
2019-10-17,29315808000
2019-10-18,29422800000
2019-10-21,29838880000
2019-10-22,29446576000
2019-10-23,30195520000
2019-10-24,30254960000
2019-10-25,29791328000
2019-10-28,30076640000
2019-10-29,30017200000
2019-10-30,29969648000
2019-10-31,29815103999
2019-11-01,30552160000
2019-11-04,30968240000
2019-11-05,31027680000
2019-11-06,30575936000
2019-11-07,30468944000
2019-11-08,30528384000
2019-11-11,30361952000
2019-11-12,30171744000
2019-11-13,30219296000
2019-11-14,30052864000
2019-11-15,30385728000
2019-11-18,30445168000
2019-11-19,30694816000
2019-11-20,30385728000
2019-11-21,30254960000
2019-11-22,30243072000
2019-11-25,30682928000
2019-11-26,30623488000
2019-11-27,30837472000
2019-11-29,30908800000
2019-12-02,30528384000
2019-12-03,30254960000
2019-12-04,30611600000
2019-12-05,30611600000
2019-12-06,30920688000
2019-12-09,31051456000
2019-12-10,31241664000
2019-12-11,31479424000
2019-12-12,32109488000
2019-12-13,31847952000
2019-12-16,32038160000
2019-12-17,31776624000
2019-12-18,31574528000
2019-12-19,31812288000
2019-12-20,31847952000
2019-12-23,31883616000
2019-12-24,31871728000
2019-12-26,32097600000
2019-12-27,32121376000
2019-12-30,32180816000
2019-12-31,32195988000
2020-01-02,32493438000
2020-01-03,32148396000
2020-01-06,31981824000
2020-01-07,32160294000
2020-01-08,32231682000
2020-01-09,32350662000
2020-01-10,32219783999
2020-01-13,32457744000
2020-01-14,32576724000
2020-01-15,32338764000
2020-01-16,32660010000
2020-01-17,32552928000
2020-01-21,32207886000
2020-01-22,31720068000
2020-01-23,31636782000
2020-01-24,31339332000
2020-01-27,30530268000
2020-01-28,30756330000
2020-01-29,30768228000
2020-01-30,30304206000
2020-01-31,29590326000
2020-02-03,29733102000
2020-02-04,30887208000
2020-02-05,31125168000
2020-02-06,30922902000
2020-02-07,30744432000
2020-02-10,30577860000
2020-02-11,30530268000
2020-02-12,30803922000
2020-02-13,31041882000
2020-02-14,30958596000
2020-02-18,30161430000
2020-02-19,30673044000
2020-02-20,30851514000
2020-02-21,30268512000
2020-02-24,29054916000
2020-02-25,28400526000
2020-02-26,28460016000
2020-02-27,27543870000
2020-02-28,27270216000
2020-03-02,28233954000
2020-03-03,27650952000
2020-03-04,28852650000
2020-03-05,27793728000
2020-03-06,27531972000
2020-03-09,25437924000
2020-03-10,26913276000
2020-03-11,25069086000
2020-03-12,22344444000
2020-03-13,23677020000
2020-03-16,20333682000
2020-03-17,21214133999
2020-03-18,20345580000
2020-03-19,20452662000
2020-03-20,20833398000
2020-03-23,20524050000
2020-03-24,22058892000
2020-03-25,22284954000
2020-03-26,23546142000
2020-03-27,22094586000
2020-03-30,22558608000
2020-03-31,21619852000
2020-04-01,20623108000
2020-04-02,20397654000
2020-04-03,20302726000
2020-04-06,22355544000
2020-04-07,22462338000
2020-04-08,23625206000
2020-04-09,24301568000
2020-04-13,23933722000
2020-04-14,24467692000
2020-04-15,23838794000
2020-04-16,23993052000
2020-04-17,24989796000
2020-04-20,24099846000
2020-04-21,22818318000
2020-04-22,24230372000
2020-04-23,24918600000
2020-04-24,25559364000
2020-04-27,25962808000
2020-04-28,26211994000
2020-04-29,27339264000
2020-04-30,26188262000
2020-05-01,25369508000
2020-05-04,24894868000
2020-05-05,25583096000
2020-05-06,25535632000
2020-05-07,25879746000
2020-05-08,26567974000
2020-05-11,25844148000
2020-05-12,25001662000
2020-05-13,24265970000
2020-05-14,24705012000
2020-05-15,24420227999
2020-05-18,26235726000
2020-05-19,26437448000
2020-05-20,26983284000
2020-05-21,26757830000
2020-05-22,26935820000
2020-05-26,27885100000
2020-05-27,28336008000
2020-05-28,28288544000
2020-05-29,28644524000
2020-06-01,28988638000
2020-06-02,29356484000
2020-06-03,30614280000
2020-06-04,30127774000
2020-06-05,31741550000
2020-06-08,30875332000
2020-06-09,30175238000
2020-06-10,29771794000
2020-06-11,28039358000
2020-06-12,28181750000
2020-06-15,28620792000
2020-06-16,29237824000
2020-06-17,29214092000
2020-06-18,29059834000
2020-06-19,28786916000
2020-06-22,28941174000
2020-06-23,28822514000
2020-06-24,28063090000
2020-06-25,28241080000
2020-06-26,27873234000
2020-06-29,28252946000
2020-06-30,28620250000
2020-07-01,28405150000
2020-07-02,28644150000
2020-07-06,29325300000
2020-07-07,28751700000
2020-07-08,28393200000
2020-07-09,28225900000
2020-07-10,28357350000
2020-07-13,28225900000
2020-07-14,29098250000
2020-07-15,30006450000
2020-07-16,30149850000
2020-07-17,30484450000
2020-07-20,30317150000
2020-07-21,30508350000
2020-07-22,30854900000
2020-07-23,31548000000
2020-07-24,31189500000
2020-07-27,31715300000
2020-07-28,31129750000
2020-07-29,31619700000
2020-07-30,31416550000
2020-07-31,31595800000
2020-08-03,32085750000
2020-08-04,32396450000
2020-08-05,32456200000
2020-08-06,32372550000
2020-08-07,32253050000
2020-08-10,32300850000
2020-08-11,32504000000
2020-08-12,32802750000
2020-08-13,33029800000
2020-08-14,32802750000
2020-08-17,32826650000
2020-08-18,32611550000
2020-08-19,32611550000
2020-08-20,32061849999
2020-08-21,32336700000
2020-08-24,32492050000
2020-08-25,32539850000
2020-08-26,32575700000
2020-08-27,32300850000
2020-08-28,32802750000
2020-08-31,32802750000
2020-09-01,33101500000
2020-09-02,33746800000
2020-09-03,32408400000
2020-09-04,32396450000
2020-09-08,31392650000
2020-09-09,31906500000
2020-09-10,31225350000
2020-09-11,31153650000
2020-09-14,31906500000
2020-09-15,32360599999
2020-09-16,32587650000
2020-09-17,32826650000
2020-09-18,32527900000
2020-09-21,30914650000
2020-09-22,31261200000
2020-09-23,30854900000
2020-09-24,31129750000
2020-09-25,31571900000
2020-09-28,32324750000
2020-09-29,32456200000
2020-09-30,32419032000
2020-10-01,32874120000
2020-10-02,32742384000
2020-10-05,33389088000
2020-10-06,32981904000
2020-10-07,33844176000
2020-10-08,33987888000
2020-10-09,33975912000
2020-10-12,34359144000
2020-10-13,33832200000
2020-10-14,33975912000
2020-10-15,34239384000
2020-10-16,34478904000
2020-10-19,33868128000
2020-10-20,34311240000
2020-10-21,34419024000
2020-10-22,35484888000
2020-10-23,35856144000
2020-10-26,34862136000
2020-10-27,34442976000
2020-10-28,33389088000
2020-10-29,33880104000
2020-10-30,33784296000
2020-11-02,34454952000
2020-11-03,34886088000
2020-11-04,34706448000
2020-11-05,35772312000
2020-11-06,36035784000
2020-11-09,36407040000
2020-11-10,36478896000
2020-11-11,37209432000
2020-11-12,35987880000
2020-11-13,36945960000
2020-11-16,37808232000
2020-11-17,38047752000
2020-11-18,37664520000
2020-11-19,38083680000
2020-11-20,38143560000
2020-11-23,38347152000
2020-11-24,39293256000
2020-11-25,39173496000
2020-11-27,39508824000
2020-11-30,39161520000
2020-12-01,39401040000
2020-12-02,39245352000
2020-12-03,39424992000
2020-12-04,39796248000
2020-12-07,39652536000
2020-12-08,39892056000
2020-12-09,40011815999
2020-12-10,39341160000
2020-12-11,39221400000
2020-12-14,39017808000
2020-12-15,39389064000
2020-12-16,39185472000
2020-12-17,39568704000
2020-12-18,39113615999
2020-12-21,38730384000
2020-12-22,38586672000
2020-12-23,38550744000
2020-12-24,38670504000
2020-12-28,38874096000
2020-12-29,38454936000
2020-12-30,38874096000
2020-12-31,39129930000
2021-01-04,38459610000
2021-01-05,39129930000
2021-01-06,40099500000
2021-01-07,40674060000
2021-01-08,40506480000
2021-01-11,40602240000
2021-01-12,40386780000
2021-01-13,40243140000
2021-01-14,40051620000
2021-01-15,39429180000
2021-01-19,39608730000
2021-01-20,40087530000
2021-01-21,39836160000
2021-01-22,39572820000
2021-01-25,39752370000
2021-01-26,38914470000
2021-01-27,37573830000
2021-01-28,37956870000
2021-01-29,37370340000
2021-02-01,37597770000
2021-02-02,38004750000
2021-02-03,37849140000
2021-02-04,38411730000
2021-02-05,38758860000
2021-02-08,39596760000
2021-02-09,39560850000
2021-02-10,39297510000
2021-02-11,39680550000
2021-02-12,40674060000
2021-02-16,40626180000
2021-02-17,40087530000
2021-02-18,39129930000
2021-02-19,39632670000
2021-02-22,38902500000
2021-02-23,38124450000
2021-02-24,38770830000
2021-02-25,37466100000
2021-02-26,37609740000
2021-03-01,38890530000
2021-03-02,38615220000
2021-03-03,37621710000
2021-03-04,35933940000
2021-03-05,36843660000
2021-03-08,36711990000
2021-03-09,37226700000
2021-03-10,37166850000
2021-03-11,38256120000
2021-03-12,38363850000
2021-03-15,39405240000
2021-03-16,39094019999
2021-03-17,39070080000
2021-03-18,38902500000
2021-03-19,38483550000
2021-03-22,38722950000
2021-03-23,37669590000
2021-03-24,38100510000
2021-03-25,38603250000
2021-03-26,39788280000
2021-03-29,39620700000
2021-03-30,39261600000
2021-03-31,39416452000
2021-04-01,40061644000
2021-04-05,41113067999
2021-04-06,40790472000
2021-04-07,40205020000
2021-04-08,40659044000
2021-04-09,40898004000
2021-04-12,40455928000
2021-04-13,40527616000
2021-04-14,40443980000
2021-04-15,40933848000
2021-04-16,40909952000
2021-04-19,40336448000
2021-04-20,39906320000
2021-04-21,40467876000
2021-04-22,40384240000
2021-04-23,41101120000
2021-04-26,41208652000
2021-04-27,40778524000
2021-04-28,40336448000
2021-04-29,41005536000
2021-04-30,40228916000
2021-05-03,39583724000
2021-05-04,39464244000
2021-05-05,39966060000
2021-05-06,40001904000
2021-05-07,40694888000
2021-05-10,40061644000
2021-05-11,39619567999
2021-05-12,38341132000
2021-05-13,39010220000
2021-05-14,39643464000
2021-05-17,39727100000
2021-05-18,39249180000
2021-05-19,39392556000
2021-05-20,39786840000
2021-05-21,39631516000
2021-05-24,40061644000
2021-05-25,40001904000
2021-05-26,40085540000
2021-05-27,40145280000
2021-05-28,40181124000
2021-06-01,40384240000
2021-06-02,40479824000
2021-06-03,40647096000
2021-06-04,41316184000
2021-06-07,40742680000
2021-06-08,40730732000
2021-06-09,40706836000
2021-06-10,40790472000
2021-06-11,40898004000
2021-06-14,40814367999
2021-06-15,40886056000
2021-06-16,40754628000
2021-06-17,40264760000
2021-06-18,39595672000
2021-06-21,40049696000
2021-06-22,40348396000
2021-06-23,40288656000
2021-06-24,40647096000
2021-06-25,40587356000
2021-06-28,40862160000
2021-06-29,40921900000
2021-06-30,40894634000
2021-07-01,41217392000
2021-07-02,41815092000
2021-07-06,41432563999
2021-07-07,41743368000
2021-07-08,41301070000
2021-07-09,42030263999
2021-07-12,42066126000
2021-07-13,41803138000
2021-07-14,41743368000
2021-07-15,41301070000
2021-07-16,40667508000
2021-07-19,40284980000
2021-07-20,41014174000
2021-07-21,41934632000
2021-07-22,41862908000
2021-07-23,42436700000
2021-07-26,42281298000
2021-07-27,42078080000
2021-07-28,42305206000
2021-07-29,43010492000
2021-07-30,43321296000
2021-08-02,43440836000
2021-08-03,44134168000
2021-08-04,43966812000
2021-08-05,44038536000
2021-08-06,44014628000
2021-08-09,43895088000
2021-08-10,44014628000
2021-08-11,44062444000
2021-08-12,44181984000
2021-08-13,44217846000
2021-08-16,44528650000
2021-08-17,44301524000
2021-08-18,44181984000
2021-08-19,44301524000
2021-08-20,44516696000
2021-08-23,44982902000
2021-08-24,45030718000
2021-08-25,45293706000
2021-08-26,45198074000
2021-08-27,45879452000
2021-08-30,45987038000
2021-08-31,45807728000
2021-09-01,45628418000
2021-09-02,45927268000
2021-09-03,46046808000
2021-09-07,45413246000
2021-09-08,45162212000
2021-09-09,44958994000
2021-09-10,45042672000
2021-09-13,45377384000
2021-09-14,45269798000
2021-09-15,45676234000
2021-09-16,45712096000
2021-09-17,45257844000
2021-09-20,44349340000
2021-09-21,44158076000
2021-09-22,45162212000
2021-09-23,46046808000
2021-09-24,46309796000
2021-09-27,46190256000
2021-09-28,45210028000
2021-09-29,44552558000
2021-09-30,43812168000
2021-10-01,44637684000
2021-10-04,43991628000
2021-10-05,44625720000
2021-10-06,44589828000
2021-10-07,45223920000
2021-10-08,45307668000
2021-10-11,44900892000
2021-10-12,44266800000
2021-10-13,44530008000
2021-10-14,45726408000
2021-10-15,46097292000
2021-10-18,46348536000
2021-10-19,46563888000
2021-10-20,46862988000
2021-10-21,47544936000
2021-10-22,47437260000
2021-10-25,47329584000
2021-10-26,47114232000
2021-10-27,45331596000
2021-10-28,45846048000
2021-10-29,45929796000
2021-11-01,46037472000
2021-11-02,46563888000
2021-11-03,46886916000
2021-11-04,47329584000
2021-11-05,48717408000
2021-11-08,48849012000
2021-11-09,49231860000
2021-11-10,49231860000
2021-11-11,49542923999
2021-11-12,50260764000
2021-11-15,50823072000
2021-11-16,50870928000
2021-11-17,50787180000
2021-11-18,50703432000
2021-11-19,50930748000
2021-11-22,50404332000
2021-11-23,50727360000
2021-11-24,50428260000
2021-11-26,48825084000
2021-11-29,49614708000
2021-11-30,48202956000
2021-12-01,47844036000
2021-12-02,48729372000
2021-12-03,48860976000
2021-12-06,49507032000
2021-12-07,50165052000
2021-12-08,49973628000
2021-12-09,49722384000
2021-12-10,50416296000
2021-12-13,50009520000
2021-12-14,49339536000
2021-12-15,50476116000
2021-12-16,49985592000
2021-12-17,49339536000
2021-12-20,48537948000
2021-12-21,49686492000
2021-12-22,50248800000
2021-12-23,50882892000
2021-12-27,52007508000
2021-12-28,52115184000
2021-12-29,52605708000
2021-12-30,52055364000
2021-12-31,52327318000
2022-01-03,51752950000
2022-01-04,51920474000
2022-01-05,50927296000
2022-01-06,50975160000
2022-01-07,49132396000
2022-01-10,49012736000
2022-01-11,49431546000
2022-01-12,49587104000
2022-01-13,48976838000
2022-01-14,48833246000
2022-01-18,47768272000
2022-01-19,46978516000
2022-01-20,46619536000
2022-01-21,46093032000
2022-01-24,46272522000
2022-01-25,45482766000
2022-01-26,45674222000
2022-01-27,44896432000
2022-01-28,46140896000
2022-01-31,47624680000
2022-02-01,47337496000
2022-02-02,48139218000
2022-02-03,47301598000
2022-02-04,47122108000
2022-02-07,46655434000
2022-02-08,47062278000
2022-02-09,47852034000
2022-02-10,46428080000
2022-02-11,44980194000
2022-02-14,45063955999
2022-02-15,45949440000
2022-02-16,46045168000
2022-02-17,45159684000
2022-02-18,45614392000
2022-02-22,44836602000
2022-02-23,44082744000
2022-02-24,44944296000
2022-02-25,45973372000
2022-02-28,45482766000
2022-03-01,44345996000
2022-03-02,45578494000
2022-03-03,45686188000
2022-03-04,45614392000
2022-03-07,43568205999
2022-03-08,43400682000
2022-03-09,44824636000
2022-03-10,44441724000
2022-03-11,44046846000
2022-03-14,42766484000
2022-03-15,43939152000
2022-03-16,45016092000
2022-03-17,45422936000
2022-03-18,45913542000
2022-03-21,45506698000
2022-03-22,45291310000
2022-03-23,44417792000
2022-03-24,45123786000
2022-03-25,45279344000
2022-03-28,45363105999
2022-03-29,46284488000
2022-03-30,45889610000
2022-03-31,44917708000
2022-04-01,45048872000
2022-04-04,45299276000
2022-04-05,44357280000
2022-04-06,43558372000
2022-04-07,44106876000
2022-04-08,43689536000
2022-04-11,42771388000
2022-04-12,42807160000
2022-04-13,42878704000
2022-04-14,41960556000
2022-04-18,41996328000
2022-04-19,42401744000
2022-04-20,43248348000
2022-04-21,42699844000
2022-04-22,41400128000
2022-04-25,42151340000
2022-04-26,40875472000
2022-04-27,41829392000
2022-04-28,43856472000
2022-04-29,42628300000
2022-05-02,42687920000
2022-05-03,42914476000
2022-05-04,44083028000
2022-05-05,42425592000
2022-05-06,41984404000
2022-05-09,41197420000
2022-05-10,41161648000
2022-05-11,40768156000
2022-05-12,40923168000
2022-05-13,42020176000
2022-05-16,41459748000
2022-05-17,42401744000
2022-05-18,40529676000
2022-05-19,40303120000
2022-05-20,40803928000
2022-05-23,41376280000
2022-05-24,41125876000
2022-05-25,40994712000
2022-05-26,41686304000
2022-05-27,42532908000
2022-05-31,42246732000
2022-06-01,41304736000
2022-06-02,42914476000
2022-06-03,42258656000
2022-06-06,42485212000
2022-06-07,42687920000
2022-06-08,42032100000
2022-06-09,41221268000
2022-06-10,40279272000
2022-06-13,38884164000
2022-06-14,39074948000
2022-06-15,39420744000
2022-06-16,37274424000
2022-06-17,37500980000
2022-06-21,37811004000
2022-06-22,37775232000
2022-06-23,38180648000
2022-06-24,39253808000
2022-06-27,39420744000
2022-06-28,38586064000
2022-06-29,38383356000
2022-06-30,38325414000
2022-07-01,37956328000
2022-07-05,38075388000
2022-07-06,38373038000
2022-07-07,39182645999
2022-07-08,39218364000
2022-07-11,38682594000
2022-07-12,38325414000
2022-07-13,38206354000
2022-07-14,38539722000
2022-07-15,39361236000
2022-07-18,38825466000
2022-07-19,40277998000
2022-07-20,40897110000
2022-07-21,41647188000
2022-07-22,41563845999
2022-07-25,41432880000
2022-07-26,41397162000
2022-07-27,44314132000
2022-07-28,45659510000
2022-07-29,45921442000
2022-08-01,45552356000
2022-08-02,45504732000
2022-08-03,45957160000
2022-08-04,46147656000
2022-08-05,46159562000
2022-08-08,46183374000
2022-08-09,45469014000
2022-08-10,46635802000
2022-08-11,46373870000
2022-08-12,47314444000
2022-08-15,47409692000
2022-08-16,47362068000
2022-08-17,47409692000
2022-08-18,47707342000
2022-08-19,47147760000
2022-08-22,46088126000
2022-08-23,46135750000
2022-08-24,45861912000
2022-08-25,46659614000
2022-08-26,44933244000
2022-08-29,44504628000
2022-08-30,44159354000
2022-08-31,43778362000
2022-09-01,43730738000
2022-09-02,43206874000
2022-09-06,43349745999
2022-09-07,44206978000
2022-09-08,44576064000
2022-09-09,45183270000
2022-09-12,45480920000
2022-09-13,44171260000
2022-09-14,44016482000
2022-09-15,43397370000
2022-09-16,43302122000
2022-09-19,43564054000
2022-09-20,42956848000
2022-09-21,42754445999
2022-09-22,41409068000
2022-09-23,40980452000
2022-09-26,40658990000
2022-09-27,40658990000
2022-09-28,41301914000
2022-09-29,40432776000
2022-09-30,39834504000
2022-10-03,41286060000
2022-10-04,42606738000
2022-10-05,42761412000
2022-10-06,43070760000
2022-10-07,41750082000
2022-10-10,41238467999
2022-10-11,40262832000
2022-10-12,39953484000
2022-10-13,41202774000
2022-10-14,39893994000
2022-10-17,41274162000
2022-10-18,41678694000
2022-10-19,41702490000
2022-10-20,41131386000
2022-10-21,42571044000
2022-10-24,42618636000
2022-10-25,43284924000
2022-10-26,43546680000
2022-10-27,43963110000
2022-10-28,45474156000
2022-10-31,45117216000
2022-11-01,45676422000
2022-11-02,44046396000
2022-11-03,44177274000
2022-11-04,45378972000
2022-11-07,45117216000
2022-11-08,45188604000
2022-11-09,44308152000
2022-11-10,47032794000
2022-11-11,47187467999
2022-11-14,46806732000
2022-11-15,47413530000
2022-11-16,47056590000
2022-11-17,46961406000
2022-11-18,47413530000
2022-11-21,47330244000
2022-11-22,47639592000
2022-11-23,47627694000
2022-11-25,47794266000
2022-11-28,46295117999
2022-11-29,46045260000
2022-11-30,47853756000
2022-12-01,48115512000
2022-12-02,47960838000
2022-12-05,47282652000
2022-12-06,46568772000
2022-12-07,46437894000
2022-12-08,47330244000
2022-12-09,46711548000
2022-12-12,47710980000
2022-12-13,48769902000
2022-12-14,48615228000
2022-12-15,46497384000
2022-12-16,46199934000
2022-12-19,45188604000
2022-12-20,45355176000
2022-12-21,45676422000
2022-12-22,45248094000
2022-12-23,45105317999
2022-12-27,45414666000
2022-12-28,44558010000
2022-12-29,45581238000
2022-12-30,45295686000
2023-01-03,45465640000
2023-01-04,46144054000
2023-01-05,45644170000
2023-01-06,46751056000
2023-01-09,47084312000
2023-01-10,47191430000
2023-01-11,48012668000
2023-01-12,48143590000
2023-01-13,47834138000
2023-01-17,48024570000
2023-01-18,46965292000
2023-01-19,46048838000
2023-01-20,46453506000
2023-01-23,46965292000
2023-01-24,47274744000
2023-01-25,47227136000
2023-01-26,46655840000
2023-01-27,46810566000
2023-01-30,46596330000
2023-01-31,47477078000
2023-02-01,48286414000
2023-02-02,48857710000
2023-02-03,48572062000
2023-02-06,48679180000
2023-02-07,48405434000
2023-02-08,48369728000
2023-02-09,47798431999
2023-02-10,47524686000
2023-02-13,48274512000
2023-02-14,48048374000
2023-02-15,48476846000
2023-02-16,48417336000
2023-02-17,48226904000
2023-02-21,46370192000
2023-02-22,45941720000
2023-02-23,46203564000
2023-02-24,45537052000
2023-02-27,45798896000
2023-02-28,46132152000
2023-03-01,46239270000
2023-03-02,46632036000
2023-03-03,47108116000
2023-03-06,47096214000
