,COP
2018-07-18,81819371550
2018-07-19,81051769770
2018-07-20,81423940330
2018-07-23,81389049340
2018-07-24,82400888050
2018-07-25,83168489830
2018-07-26,83505769400
2018-07-27,83098707850
2018-07-30,84052394910
2018-07-31,83936091610
2018-08-01,83517399730
2018-08-02,83226641480
2018-08-03,82912622570
2018-08-06,83424357090
2018-08-07,84785105700
2018-08-08,83028925870
2018-08-09,83447617750
2018-08-10,83668594020
2018-08-13,82656755309
2018-08-14,83912830950
2018-08-15,78876898059
2018-08-16,80726120530
2018-08-17,81144812410
2018-08-20,82017087160
2018-08-21,82447409370
2018-08-22,83738376000
2018-08-23,83796527650
2018-08-24,84447826130
2018-08-27,84715323720
2018-08-28,83796527650
2018-08-29,85529446820
2018-08-30,85552707480
2018-08-31,85401513190
2018-09-04,85029342630
2018-09-05,84901409000
2018-09-06,82040347820
2018-09-07,81668177260
2018-09-10,82749797950
2018-09-11,83121968510
2018-09-12,83703485010
2018-09-13,84378044150
2018-09-14,85482925500
2018-09-17,86343569920
2018-09-18,87273996320
2018-09-19,87843882490
2018-09-20,87646166880
2018-09-21,88716157240
2018-09-24,89623322980
2018-09-25,90844507630
2018-09-26,89879190240
2018-09-27,90158318160
2018-09-28,90018754200
2018-10-01,91965213720
2018-10-02,90111865440
2018-10-03,90445698359
2018-10-04,90111865440
2018-10-05,90238491720
2018-10-08,90111865440
2018-10-09,91401151200
2018-10-10,86439703320
2018-10-11,83792062920
2018-10-12,84989256840
2018-10-15,84344613960
2018-10-16,84954722400
2018-10-17,83435207040
2018-10-18,83561833320
2018-10-19,83446718520
2018-10-22,82940213400
2018-10-23,79682464560
2018-10-24,75618912120
2018-10-25,78301086960
2018-10-26,78830615040
2018-10-29,77529817800
2018-10-30,80027808960
2018-10-31,80465245200
2018-11-01,80096877840
2018-11-02,78093880320
2018-11-05,79463746440
2018-11-06,80004786000
2018-11-07,80614894440
2018-11-08,77023312680
2018-11-09,76816106040
2018-11-12,74985780720
2018-11-13,73351150560
2018-11-14,73811609760
2018-11-15,75066361080
2018-11-16,76113905760
2018-11-19,76482273120
2018-11-20,73661960520
2018-11-21,75377171040
2018-11-23,73443242400
2018-11-26,74479275600
2018-11-27,75146941440
2018-11-28,76378669800
2018-11-29,76977266760
2018-11-30,76182974640
2018-12-03,79555838280
2018-12-04,77034824160
2018-12-06,76677968280
2018-12-07,75872164680
2018-12-10,75054849600
2018-12-11,75331125120
2018-12-12,75135429960
2018-12-13,76125417240
2018-12-14,74306603400
2018-12-17,72660461760
2018-12-18,71267572680
2018-12-19,70542349440
2018-12-20,69068880000
2018-12-21,68838650400
2018-12-24,65626947480
2018-12-26,70795602000
2018-12-27,71635940040
2018-12-28,70991297160
2018-12-31,71045518050
2019-01-02,72219164940
2019-01-03,70851809340
2019-01-04,72640766250
2019-01-07,72321716610
2019-01-08,73290260159
2019-01-09,75717316350
2019-01-10,77415116220
2019-01-11,75648948570
2019-01-14,74760167430
2019-01-15,75238741890
2019-01-16,74817140580
2019-01-17,76412388780
2019-01-18,77369537700
2019-01-22,74919692250
2019-01-23,75045033180
2019-01-24,75341293560
2019-01-25,76332626370
2019-01-28,74463907050
2019-01-29,74406933900
2019-01-30,74851324470
2019-01-31,77130250470
2019-02-01,78258318840
2019-02-04,79682647590
2019-02-05,78919207380
2019-02-06,78748287930
2019-02-07,76890963240
2019-02-08,75500818380
2019-02-11,76047760620
2019-02-12,76856779350
2019-02-13,77232802140
2019-02-14,78736893300
2019-02-15,79967513340
2019-02-19,79181283870
2019-02-20,80503060950
2019-02-21,80035881120
2019-02-22,79728226110
2019-02-25,78907812750
2019-02-26,78531789960
2019-02-27,78873628860
2019-02-28,77312564550
2019-03-01,78543184590
2019-03-04,79648463700
2019-03-05,78634341630
2019-03-06,77813928270
2019-03-07,77426510850
2019-03-08,74555064090
2019-03-11,75056427810
2019-03-12,74782956690
2019-03-13,76742833050
2019-03-14,76366810260
2019-03-15,77016304170
2019-03-18,77039093430
2019-03-19,76742833050
2019-03-20,76959331020
2019-03-21,77643008820
2019-03-22,75284320409
2019-03-25,76423783409
2019-03-26,78121583280
2019-03-27,77380932330
2019-03-28,76777016940
2019-03-29,76047760620
2019-04-01,76218601550
2019-04-02,74709768250
2019-04-03,73763932450
2019-04-04,73369834200
2019-04-05,74450789400
2019-04-08,74934967250
2019-04-09,73977871500
2019-04-10,75407885150
2019-04-11,74732288150
2019-04-12,75858283150
2019-04-15,74698508300
2019-04-16,74135510800
2019-04-17,74067951100
2019-04-18,74203070500
2019-04-22,75396625200
2019-04-23,74822367750
2019-04-24,72851876500
2019-04-25,72029900150
2019-04-26,70689966100
2019-04-29,70543586750
2019-04-30,71072804400
2019-05-01,70566106650
2019-05-02,69012233550
2019-05-03,69822949950
2019-05-06,69676570600
2019-05-07,68685695000
2019-05-08,69169872850
2019-05-09,69293732300
2019-05-10,69721610400
2019-05-13,68899634050
2019-05-14,70172008400
2019-05-15,69856729800
2019-05-16,70453507150
2019-05-17,69924289500
2019-05-20,70318387750
2019-05-21,71635801900
2019-05-22,70993984750
2019-05-23,66996702500
2019-05-24,67424580600
2019-05-28,67615999750
2019-05-29,67717339300
2019-05-30,66377405250
2019-05-31,66388665200
2019-06-03,66906622900
2019-06-04,66546304500
2019-06-05,64271794600
2019-06-06,65532909000
2019-06-07,66388665200
2019-06-10,66726463700
2019-06-11,66129686350
2019-06-12,65927007250
2019-06-13,66501264700
2019-06-14,66231025900
2019-06-17,66444964950
2019-06-18,67368280850
2019-06-19,67165601750
2019-06-20,68347896500
2019-06-21,67931278350
2019-06-24,68145217400
2019-06-25,67300721150
2019-06-26,70656186250
2019-06-27,68989713650
2019-06-28,68685695000
2019-07-01,69007548750
2019-07-02,66624155500
2019-07-03,67067577500
2019-07-05,66402444500
2019-07-08,66391358950
2019-07-09,66391358950
2019-07-10,67854651550
2019-07-11,68131790300
2019-07-12,68464356800
2019-07-15,67233860750
2019-07-16,66236161250
2019-07-17,66269417900
2019-07-18,66868037600
2019-07-19,66879123150
2019-07-22,67001064200
2019-07-23,66823695400
2019-07-24,66601984400
2019-07-25,65449087200
2019-07-26,65127606250
2019-07-29,64506815450
2019-07-30,65970108050
2019-07-31,65493429400
2019-08-01,65183034000
2019-08-02,62600100850
2019-08-05,60615787400
2019-08-06,60116937650
2019-08-07,59108152600
2019-08-08,61048123850
2019-08-09,59873055550
2019-08-12,58886441600
2019-08-13,59717857850
2019-08-14,57400977900
2019-08-15,56436535050
2019-08-16,57057325850
2019-08-19,59795456700
2019-08-20,58431934050
2019-08-21,58343249650
2019-08-22,57933084300
2019-08-23,55893343100
2019-08-26,56946470350
2019-08-27,56514133900
2019-08-28,57589432250
2019-08-29,57966340950
2019-08-30,57844399900
2019-09-03,57689202200
2019-09-04,59085981500
2019-09-05,59241179200
2019-09-06,59451804650
2019-09-09,60937268350
2019-09-10,62433817600
2019-09-11,63409346000
2019-09-12,62467074250
2019-09-13,63564543700
2019-09-16,69317944150
2019-09-17,67865737100
2019-09-18,66524385550
2019-09-19,66480043350
2019-09-20,67422315100
2019-09-23,66712839900
2019-09-24,65737311500
2019-09-25,65936851400
2019-09-26,63941452400
2019-09-27,64185334500
2019-09-30,62427629880
2019-10-01,60422670900
2019-10-02,58143810420
2019-10-03,58790217960
2019-10-04,58614921000
2019-10-07,59820087600
2019-10-08,59053163400
2019-10-09,60192593640
2019-10-10,61222463280
2019-10-11,61825046580
2019-10-14,61496364780
2019-10-15,61299155700
2019-10-16,59831043660
2019-10-17,59743395180
2019-10-18,59107943700
2019-10-21,61310111760
2019-10-22,61945563240
2019-10-23,61627837500
2019-10-24,61529232960
2019-10-25,61737398100
2019-10-28,61003342080
2019-10-29,62548146540
2019-10-30,60302154240
2019-10-31,60477451200
2019-11-01,62613882900
2019-11-04,63545148000
2019-11-05,64103907060
2019-11-06,63139773780
2019-11-07,65232381240
2019-11-08,64816050960
2019-11-11,64542149460
2019-11-12,63797137380
2019-11-13,63063081360
2019-11-14,62723443500
2019-11-15,63819049500
2019-11-18,62120860200
2019-11-19,62635795020
2019-11-20,65035172160
2019-11-21,65966437260
2019-11-22,65626799400
2019-11-25,66886746300
2019-11-26,65856876660
2019-11-27,66108866040
2019-11-29,65670623640
2019-12-02,66141734220
2019-12-03,64520237340
2019-12-04,66426591780
2019-12-05,65561063040
2019-12-06,67894703820
2019-12-09,67741318980
2019-12-10,67664626560
2019-12-11,67576978080
2019-12-12,68573979540
2019-12-13,68694496200
2019-12-16,68825968920
2019-12-17,69592893120
2019-12-18,69242299200
2019-12-19,69231343140
2019-12-20,69812014320
2019-12-23,70776147600
2019-12-24,70852840020
2019-12-26,71214390000
2019-12-27,71192477880
2019-12-30,70787103660
2019-12-31,70529001830
2020-01-02,70995363060
2020-01-03,71255657700
2020-01-06,72101615280
2020-01-07,72101615280
2020-01-08,70431391340
2020-01-09,71656945270
2020-01-10,70951980620
2020-01-13,70637457930
2020-01-14,70648303540
2020-01-15,70496465000
2020-01-16,70572384270
2020-01-17,70572384270
2020-01-21,69444440830
2020-01-22,68338188610
2020-01-23,68479181540
2020-01-24,67915209820
2020-01-27,66201603440
2020-01-28,66353441980
2020-01-29,65605094890
2020-01-30,66038919290
2020-01-31,64455460230
2020-02-03,64184319980
2020-02-04,61266850890
2020-02-05,63750495580
2020-02-06,63349208010
2020-02-07,62893692390
2020-02-10,62763545070
2020-02-11,63674576310
2020-02-12,64813365360
2020-02-13,63793878020
2020-02-14,63576965820
2020-02-18,63229906300
2020-02-19,64271084860
2020-02-20,63858951680
2020-02-21,63381744840
2020-02-24,61147549180
2020-02-25,58381918630
2020-02-26,55496986370
2020-02-27,51115359930
2020-02-28,52514443620
2020-03-02,53392938030
2020-03-03,52189075320
2020-03-04,53609850230
2020-03-05,51733559700
2020-03-06,49163150130
2020-03-09,36950993270
2020-03-10,37829487680
2020-03-11,35313306160
2020-03-12,30584620200
2020-03-13,34033524180
2020-03-16,28285350880
2020-03-17,28469726250
2020-03-18,24586997870
2020-03-19,27753915990
2020-03-20,29109617240
2020-03-23,26625972550
2020-03-24,33339405140
2020-03-25,33556317340
2020-03-26,34803562490
2020-03-27,31723409250
2020-03-30,31766791690
2020-03-31,33161097200
2020-04-01,31890639580
2020-04-02,36455673740
2020-04-03,35432847690
2020-04-06,35314415200
2020-04-07,35820444930
2020-04-08,38415193120
2020-04-09,37392367070
2020-04-13,36929403700
2020-04-14,36692538720
2020-04-15,34668419800
2020-04-16,33451795130
2020-04-17,37962996340
2020-04-20,37220101630
2020-04-21,35734312210
2020-04-22,37661531820
2020-04-23,38953522620
2020-04-24,38856623310
2020-04-27,39997881850
2020-04-28,41429838320
2020-04-29,45445776390
2020-04-30,45327343900
2020-05-01,42140433260
2020-05-04,43453957240
2020-05-05,44056886280
2020-05-06,43593922910
2020-05-07,45671874780
2020-05-08,46382469720
2020-05-11,45510375930
2020-05-12,44767481220
2020-05-13,42947927510
2020-05-14,42990993870
2020-05-15,44003053330
2020-05-18,46942332400
2020-05-19,45941039530
2020-05-20,47534494850
2020-05-21,47071531480
2020-05-22,46597801520
2020-05-26,47017698530
2020-05-27,48094357530
2020-05-28,46307103590
2020-05-29,45413476620
2020-06-01,46716234010
2020-06-02,47588327800
2020-06-03,48578854080
2020-06-04,48137423890
2020-06-05,52314860810
2020-06-08,54166714290
2020-06-09,52357927170
2020-06-10,49429414690
2020-06-11,45348877080
2020-06-12,47082298070
2020-06-15,46673167650
2020-06-16,48568087490
2020-06-17,47394529180
2020-06-18,47857492550
2020-06-19,47049998300
2020-06-22,46899266040
2020-06-23,47168430790
2020-06-24,44132252410
2020-06-25,45284277540
2020-06-26,43443190650
2020-06-29,44466016700
2020-06-30,45021428553
2020-07-01,43649999982
2020-07-02,44764285696
2020-07-06,44603571410
2020-07-07,43542857125
2020-07-08,43971428553
2020-07-09,41089285697
2020-07-10,42524999982
2020-07-13,42492857125
2020-07-14,44260714268
2020-07-15,44592857125
2020-07-16,44560714267
2020-07-17,42814285697
2020-07-20,42139285697
2020-07-21,44635714267
2020-07-22,43810714268
2020-07-23,43349999982
2020-07-24,43157142839
2020-07-27,42610714268
2020-07-28,41742857126
2020-07-29,42792857125
2020-07-30,40328571412
2020-07-31,40060714269
2020-08-03,39332142841
2020-08-04,40328571412
2020-08-05,40735714269
2020-08-06,40767857126
2020-08-07,41035714269
2020-08-10,42471428554
2020-08-11,42546428554
2020-08-12,44635714267
2020-08-13,43532142839
2020-08-14,43735714268
2020-08-17,43607142839
2020-08-18,43210714268
2020-08-19,42482142840
2020-08-20,41539285697
2020-08-21,40885714269
2020-08-24,41646428554
2020-08-25,41624999983
2020-08-26,40242857126
2020-08-27,40874999983
2020-08-28,41121428554
2020-08-31,40596428555
2020-09-01,39814285698
2020-09-02,38978571412
2020-09-03,38560714270
2020-09-04,38421428556
2020-09-08,36492857128
2020-09-09,36921428556
2020-09-10,35271428557
2020-09-11,35474999985
2020-09-14,35914285699
2020-09-15,36214285699
2020-09-16,37585714270
2020-09-17,38667857127
2020-09-18,38432142841
2020-09-21,36814285699
2020-09-22,36749999985
2020-09-23,35271428557
2020-09-24,35999999985
2020-09-25,36107142842
2020-09-28,36117857128
2020-09-29,34778571414
2020-09-30,35187781648
2020-10-01,34748470123
2020-10-02,35434224698
2020-10-05,36730729442
2020-10-06,35680667749
2020-10-07,36784304018
2020-10-08,38070093847
2020-10-09,37641497238
2020-10-12,38134383339
2020-10-13,37373624357
2020-10-14,36998602323
2020-10-15,37930799949
2020-10-16,36184268765
2020-10-19,35037772834
2020-10-20,34909193851
2020-10-21,32830500295
2020-10-22,34191294530
2020-10-23,34866334190
2020-10-26,32487623007
2020-10-27,32423333516
2020-10-28,30848240975
2020-10-29,31244692839
2020-10-30,30666087416
2020-11-02,32391188770
2020-11-03,31405416568
2020-11-04,32551912499
2020-11-05,32273324702
2020-11-06,31276837585
2020-11-09,35766387071
2020-11-10,38070093847
2020-11-11,37802220966
2020-11-12,36441426731
2020-11-13,37887940288
2020-11-16,40802397233
2020-11-17,41627445707
2020-11-18,41981037910
2020-11-19,42291770452
2020-11-20,42484638926
2020-11-23,45763402990
2020-11-24,47584938580
2020-11-25,46749175192
2020-11-27,45838407396
2020-11-30,42388204689
2020-12-01,42077472147
2020-12-02,42827516214
2020-12-03,44145450788
2020-12-04,47434929767
2020-12-07,45881267057
2020-12-08,45731258244
2020-12-09,45752688074
2020-12-10,47145627056
2020-12-11,46588451463
2020-12-14,45345521295
2020-12-15,45859837227
2020-12-16,45345521295
2020-12-17,44970499262
2020-12-18,43909722653
2020-12-21,43116818925
2020-12-22,41820314181
2020-12-23,42945380281
2020-12-24,42313200282
2020-12-28,42109616893
2020-12-29,41863173842
2020-12-30,42870375875
2020-12-31,52001996250
2021-01-04,51455838750
2021-01-05,54407690000
2021-01-06,56579316250
2021-01-07,58126762500
2021-01-08,58126762500
2021-01-11,58985010000
2021-01-12,61663782500
2021-01-13,61156636250
2021-01-14,62248951250
2021-01-15,58672920000
2021-01-19,59817250000
2021-01-20,58985010000
2021-01-21,56163196250
2021-01-22,55513008750
2021-01-25,55369967500
2021-01-26,54199630000
2021-01-27,52860243750
2021-01-28,53458416250
2021-01-29,52054011250
2021-02-01,52938266250
2021-02-02,53276363750
2021-02-03,56189203750
2021-02-04,57229503750
2021-02-05,57762657500
2021-02-08,60831542500
2021-02-09,60961580000
2021-02-10,61442718750
2021-02-11,60389415000
2021-02-12,61325684999
2021-02-16,63523318750
2021-02-17,64186510000
2021-02-18,62014883750
2021-02-19,62964157500
2021-02-22,66163080000
2021-02-23,67749537500
2021-02-24,71091501250
2021-02-25,68958886250
2021-02-26,67632503750
2021-03-01,68412728750
2021-03-02,67983605000
2021-03-03,69778122500
2021-03-04,72326857500
2021-03-05,75863877500
2021-03-08,76436042500
2021-03-09,75291712500
2021-03-10,77268282500
2021-03-11,77801436250
2021-03-12,76969196250
2021-03-15,75629810000
2021-03-16,73575217500
2021-03-17,73900311250
2021-03-18,69414017500
2021-03-19,68399725000
2021-03-22,67931590000
2021-03-23,67242391250
2021-03-24,69192953750
2021-03-25,69661088750
2021-03-26,71572640000
2021-03-29,70012190000
2021-03-30,69479036250
2021-03-31,71437301890
2021-04-01,72853370740
2021-04-05,70412337770
2021-04-06,70911333460
2021-04-07,70641606060
2021-04-08,69104159880
2021-04-09,69090673510
2021-04-12,68591677820
2021-04-13,68497273230
2021-04-14,71059683530
2021-04-15,69994260300
2021-04-16,68901864330
2021-04-19,68632136930
2021-04-20,65611190050
2021-04-21,67485795480
2021-04-22,66703586020
2021-04-23,67054231640
2021-04-26,67769009250
2021-04-27,69185078100
2021-04-28,71531706480
2021-04-29,71653083810
2021-04-30,68969296180
2021-05-03,71127115380
2021-05-04,70897847090
2021-05-05,74768435280
2021-05-06,75119080900
2021-05-07,77007172700
2021-05-10,76872309000
2021-05-11,75146053640
2021-05-12,75105594530
2021-05-13,73150070880
2021-05-14,76224963240
2021-05-17,78625537100
2021-05-18,77263413730
2021-05-19,74957244460
2021-05-20,74701003430
2021-05-21,75051649050
2021-05-24,75658535700
2021-05-25,74013198560
2021-05-26,74741462540
2021-05-27,74889812610
2021-05-28,75173026380
2021-06-01,78585077990
2021-06-02,79556096630
2021-06-03,80203442390
2021-06-04,80715924450
2021-06-07,80661978970
2021-06-08,81552079390
2021-06-09,80486656160
2021-06-10,81147488290
2021-06-11,80877760890
2021-06-14,81336297470
2021-06-15,82496125290
2021-06-16,82442179810
2021-06-17,79583069370
2021-06-18,77587086610
2021-06-21,81525106650
2021-06-22,81983643230
2021-06-23,81943184120
2021-06-24,82792825430
2021-06-25,82684934470
2021-06-28,80365278830
2021-06-29,79637014850
2021-06-30,81136217400
2021-07-01,83774143680
2021-07-02,83600946500
2021-07-06,80310200080
2021-07-07,78618196860
2021-07-08,78884654060
2021-07-09,80110357180
2021-07-12,79670702800
2021-07-13,79217725560
2021-07-14,76832933620
2021-07-15,76046884880
2021-07-16,73941873000
2021-07-19,71543758200
2021-07-20,72569618420
2021-07-21,75966947720
2021-07-22,75500647620
2021-07-23,73728707240
2021-07-26,75767104820
2021-07-27,75047670380
2021-07-28,75567261920
2021-07-29,76046884880
2021-07-30,74687953160
2021-08-02,73781998680
2021-08-03,75460679040
2021-08-04,73182469980
2021-08-05,74541401700
2021-08-06,75274159000
2021-08-09,73875258700
2021-08-10,75247513280
2021-08-11,76193436340
2021-08-12,75993593440
2021-08-13,74568047420
2021-08-16,73022595660
2021-08-17,72636232720
2021-08-18,71317269580
2021-08-19,69865077840
2021-08-20,70304732220
2021-08-23,72995949940
2021-08-24,73821967260
2021-08-25,74634661720
2021-08-26,73448927180
2021-08-27,75593907640
2021-08-30,74874473200
2021-08-31,73981841580
2021-09-01,72809429900
2021-09-02,75407387600
2021-09-03,74927764640
2021-09-07,74581370280
2021-09-08,73648770080
2021-09-09,74048455880
2021-09-10,74248298780
2021-09-13,76726350740
2021-09-14,75860364840
2021-09-15,79031205520
2021-09-16,78911299780
2021-09-17,78498291120
2021-09-20,76033562020
2021-09-21,79044528380
2021-09-22,82948126360
2021-09-23,84879941060
2021-09-24,86625235720
2021-09-27,88876799059
2021-09-28,90328990800
2021-09-29,90648739440
2021-09-30,89132798250
2021-10-01,92197272500
2021-10-04,94025435250
2021-10-05,94341089250
2021-10-06,94446307250
2021-10-07,94051739750
2021-10-08,98536657000
2021-10-11,97287193250
2021-10-12,96550667250
2021-10-13,96313926750
2021-10-14,97129366250
2021-10-15,97510781500
2021-10-18,97984262500
2021-10-19,99062746999
2021-10-20,99983404500
2021-10-21,98102632750
2021-10-22,99588837000
2021-10-25,100641017000
2021-10-26,101311781750
2021-10-27,97892196750
2021-10-28,98839158750
2021-10-29,97971110250
2021-11-01,98102632750
2021-11-02,96050881750
2021-11-03,95669466500
2021-11-04,96419144750
2021-11-05,99233726250
2021-11-08,99865034250
2021-11-09,99628293750
2021-11-10,96011425000
2021-11-11,94880331500
2021-11-12,95169681000
2021-11-15,95643162000
2021-11-16,95537944000
2021-11-17,94656743250
2021-11-18,95643162000
2021-11-19,91552812250
2021-11-22,94551525250
2021-11-23,97037300500
2021-11-24,98418286750
2021-11-26,94012283000
2021-11-29,94893483750
2021-11-30,92236729250
2021-12-01,91013570000
2021-12-02,93722933500
2021-12-03,93525649750
2021-12-06,95761532250
2021-12-07,98076328249
2021-12-08,97471324750
2021-12-09,95419573750
2021-12-10,96655885250
2021-12-13,93407279500
2021-12-14,92960103000
2021-12-15,92999559749
2021-12-16,94301632500
2021-12-17,90237587250
2021-12-20,90224435000
2021-12-21,92960103000
2021-12-22,93486193000
2021-12-23,93630867750
2021-12-27,96287622249
2021-12-28,96169252000
2021-12-29,95906207000
2021-12-30,95064463000
2021-12-31,93973307400
2022-01-03,96043376100
2022-01-04,100209552100
2022-01-05,98491004500
2022-01-06,102188485700
2022-01-07,104987635200
2022-01-10,105495387900
2022-01-11,108828328700
2022-01-12,109882892000
2022-01-13,108867386600
2022-01-14,112929408200
2022-01-18,113931894300
2022-01-19,113632450400
2022-01-20,111484265900
2022-01-21,107695649600
2022-01-24,108086228600
2022-01-25,113411122300
2022-01-26,113346025800
2022-01-27,116731043800
2022-01-28,116158194600
2022-01-31,115377036600
2022-02-01,119178672200
2022-02-02,120050965299
2022-02-03,118306379100
2022-02-04,119608309100
2022-02-07,121001374200
2022-02-08,118905266900
2022-02-09,121014393500
2022-02-10,119660386300
2022-02-11,121756493600
2022-02-14,119191691500
2022-02-15,116757082400
2022-02-16,117447105299
2022-02-17,118683938800
2022-02-18,116691985900
2022-02-22,114348511900
2022-02-23,114869283900
2022-02-24,114218318900
2022-02-25,118827151100
2022-02-28,123501079800
2022-03-01,126235132799
2022-03-02,127641217200
2022-03-03,126821001300
2022-03-04,130544521100
2022-03-07,131846451100
2022-03-08,128630684000
2022-03-09,125258685299
2022-03-10,129828459600
2022-03-11,128122931300
2022-03-14,125701341500
2022-03-15,123748446500
2022-03-16,123449002599
2022-03-17,128669741900
2022-03-18,129672228000
2022-03-21,133786326800
2022-03-22,132497416100
2022-03-23,135882434100
2022-03-24,136103762200
2022-03-25,139957475000
2022-03-28,134749755000
2022-03-29,131091331700
2022-03-30,131625123000
2022-03-31,128979100000
2022-04-01,129727178780
2022-04-04,129688485050
2022-04-05,126464007550
2022-04-06,125806214140
2022-04-07,128927508359
2022-04-08,132912962550
2022-04-11,126373722180
2022-04-12,128979100000
2022-04-13,129275751930
2022-04-14,130746113670
2022-04-18,133454674770
2022-04-19,130991173960
2022-04-20,132422841970
2022-04-21,127263677970
2022-04-22,123832833910
2022-04-25,118222243060
2022-04-26,117783714119
2022-04-27,120027950460
2022-04-28,125819112050
2022-04-29,123200836320
2022-05-02,123716752720
2022-05-03,127599023630
2022-05-04,133957693260
2022-05-05,132667902260
2022-05-06,138897592790
2022-05-09,125367685200
2022-05-10,126399518000
2022-05-11,127740900640
2022-05-12,128463183600
2022-05-13,132732391810
2022-05-16,136072950500
2022-05-17,138033432820
2022-05-18,134757363680
2022-05-19,134925036510
2022-05-20,135453850820
2022-05-23,140613014820
2022-05-24,141206318680
2022-05-25,143424759200
2022-05-26,145939851650
2022-05-27,147810048600
2022-05-31,144920916760
2022-06-01,149293308250
2022-06-02,148274373360
2022-06-03,152350112920
2022-06-06,151395667580
2022-06-07,158270253610
2022-06-08,157173931260
2022-06-09,152917620960
2022-06-10,150686282530
2022-06-13,144147042160
2022-06-14,143798798590
2022-06-15,141012850030
2022-06-16,132100394220
2022-06-17,120905008340
2022-06-21,128050450480
2022-06-22,120027950460
2022-06-23,113359730990
2022-06-24,117254899810
2022-06-27,118957423930
2022-06-28,122813899020
2022-06-29,117964284859
2022-06-30,113689850330
2022-07-01,115170945140
2022-07-05,107145183520
2022-07-06,105499522620
2022-07-07,109309860550
2022-07-08,109449108779
2022-07-11,108297146150
2022-07-12,105638770850
2022-07-13,105208367230
2022-07-14,103309527730
2022-07-15,104929870770
2022-07-18,107689517509
2022-07-19,112006212640
2022-07-20,114829154029
2022-07-21,112575864490
2022-07-22,111563150090
2022-07-25,116525450650
2022-07-26,115310193370
2022-07-27,118069840110
2022-07-28,119069895580
2022-07-29,123335954990
2022-08-01,120386424300
2022-08-02,119892726029
2022-08-03,115601348759
2022-08-04,113778462840
2022-08-05,117538165050
2022-08-08,118525561590
2022-08-09,120905440430
2022-08-10,121500410140
2022-08-11,127045021480
2022-08-12,130070505750
2022-08-15,127564037610
2022-08-16,126715889300
2022-08-17,128310914480
2022-08-18,132766857840
2022-08-19,133095990020
2022-08-22,133222579320
2022-08-23,137286095850
2022-08-24,139906494360
2022-08-25,141881287440
2022-08-26,141931923160
2022-08-29,143577584060
2022-08-30,139881176500
2022-08-31,138551988850
2022-09-01,136121474290
2022-09-02,139577362180
2022-09-06,137513956590
2022-09-07,135146736680
2022-09-08,137121529759
2022-09-09,141742039210
2022-09-12,144805500270
2022-09-13,142197760690
2022-09-14,149008265030
2022-09-15,146286595080
2022-09-16,143210475090
2022-09-19,142881342910
2022-09-20,141868628510
2022-09-21,140628053370
2022-09-22,139324183580
2022-09-23,127336176870
2022-09-26,125576585600
2022-09-27,125019592680
2022-09-28,130386979000
2022-09-29,131222468380
2022-09-30,125249430408
2022-10-03,134587452237
2022-10-04,141502239044
2022-10-05,141881634426
2022-10-06,143986666870
2022-10-07,145039183092
2022-10-10,142946389209
2022-10-11,141453284801
2022-10-12,142334461173
2022-10-13,150216094277
2022-10-14,144366062253
2022-10-17,144855604681
2022-10-18,144280392328
2022-10-19,148221208879
2022-10-20,149077908130
2022-10-21,152357842403
2022-10-24,153153348850
2022-10-25,151684721563
2022-10-26,154903463033
2022-10-27,154989132958
2022-10-28,155637776676
2022-10-31,154316012118
2022-11-01,156384328880
2022-11-02,154830031668
2022-11-03,163776419555
2022-11-04,161940635447
2022-11-07,165147138355
2022-11-08,164535210319
2022-11-09,153300211578
2022-11-10,158440407081
2022-11-11,163947759405
2022-11-14,162809573258
2022-11-15,164106860694
2022-11-16,158171158745
2022-11-17,160557678085
2022-11-18,157375652298
2022-11-21,153581698475
2022-11-22,159076812238
2022-11-23,155111518565
2022-11-25,155197188490
2022-11-28,151562335956
2022-11-29,152064116946
2022-11-30,151158463452
2022-12-01,150607728220
2022-12-02,149530734876
2022-12-05,146091699314
2022-12-06,141490000483
2022-12-07,140596585551
2022-12-08,137806193707
2022-12-09,134648645041
2022-12-12,136802631728
2022-12-13,138797517125
2022-12-14,138136634846
2022-12-15,137745000903
2022-12-16,135162664591
2022-12-19,135162664591
2022-12-20,137867386510
2022-12-21,142309984052
2022-12-22,138173350528
2022-12-23,143252353227
2022-12-27,144990228849
2022-12-28,141122843662
2022-12-29,142444608220
2022-12-30,144415016496
2023-01-03,138032191360
2023-01-04,138300641520
2023-01-05,142486023560
2023-01-06,144267556440
2023-01-09,143205958080
2023-01-10,144084522240
2023-01-11,144279758720
2023-01-12,146622596480
2023-01-13,148221095160
2023-01-17,146720214720
2023-01-18,144658029400
2023-01-19,145988077920
2023-01-20,148623770400
2023-01-23,146585989640
2023-01-24,144975288680
2023-01-25,146878844360
2023-01-26,152101420200
2023-01-27,150832383080
2023-01-30,147074080840
2023-01-31,148709186360
2023-02-01,143620835600
2023-02-02,135811376400
2023-02-03,131918849080
2023-02-06,131162307720
2023-02-07,136689940560
2023-02-08,135189060120
2023-02-09,134139664040
2023-02-10,140399433680
2023-02-13,137043806680
2023-02-14,138556889400
2023-02-15,136238456200
2023-02-16,132223906080
2023-02-17,127050139360
2023-02-21,128502210680
2023-02-22,127001330240
2023-02-23,128648638040
2023-02-24,128428997000
2023-02-27,129173336080
2023-02-28,126110563800
2023-03-01,129649225000
2023-03-02,132187299240
2023-03-03,132565569920
2023-03-06,133688179680
