,THC
2018-07-31,3763000000
2018-08-01,3738000000
2018-08-02,3811999999
2018-08-03,3840999999
2018-08-06,3854999999
2018-08-07,3240999999
2018-08-08,3200000000
2018-08-09,3247999999
2018-08-10,3229000000
2018-08-13,3256000000
2018-08-14,3318000000
2018-08-15,3309000000
2018-08-16,3331000000
2018-08-17,3399000000
2018-08-20,3271000000
2018-08-21,3320000000
2018-08-22,3310000000
2018-08-23,3199000000
2018-08-24,3188000000
2018-08-27,3171000000
2018-08-28,3221000000
2018-08-29,3286000000
2018-08-30,3246000000
2018-08-31,3372000000
2018-09-04,3283000000
2018-09-05,3171000000
2018-09-06,3134000000
2018-09-07,3083000000
2018-09-10,2988000000
2018-09-11,2949000000
2018-09-12,2872000000
2018-09-13,2920000000
2018-09-14,2853000000
2018-09-17,2838000000
2018-09-18,2835000000
2018-09-19,2800000000
2018-09-20,2851000000
2018-09-21,2810000000
2018-09-24,2858000000
2018-09-25,2807000000
2018-09-26,2743000000
2018-09-27,2837000000
2018-09-28,2846000000
2018-10-01,2875125000
2018-10-02,2807475000
2018-10-03,2888450000
2018-10-04,2837200000
2018-10-05,2842325000
2018-10-08,2915100000
2018-10-09,3002225000
2018-10-10,2749050000
2018-10-11,2606575000
2018-10-12,2602475000
2018-10-15,2626050000
2018-10-16,2733675000
2018-10-17,2744950000
2018-10-18,2735725000
2018-10-19,2677300000
2018-10-22,2692675000
2018-10-23,2655775000
2018-10-24,2556350000
2018-10-25,2568650000
2018-10-26,2560450000
2018-10-29,2573775000
2018-10-30,2598375000
2018-10-31,2637325000
2018-11-01,2734700000
2018-11-02,2784925000
2018-11-05,2788000000
2018-11-06,2525600000
2018-11-07,2730600000
2018-11-08,2706000000
2018-11-09,2694725000
2018-11-12,2637325000
2018-11-13,2442575000
2018-11-14,2433350000
2018-11-15,2434375000
2018-11-16,2407725000
2018-11-19,2298050000
2018-11-20,2236550000
2018-11-21,2311375000
2018-11-23,2303175000
2018-11-26,2350325000
2018-11-27,2458975000
2018-11-28,2627075000
2018-11-29,2672175000
2018-11-30,2672175000
2018-12-03,2759300000
2018-12-04,2543025000
2018-12-06,2461025000
2018-12-07,2390300000
2018-12-10,2398500000
2018-12-11,2391325000
2018-12-12,2385175000
2018-12-13,2402600000
2018-12-14,2177100000
2018-12-17,2029500000
2018-12-18,2047950000
2018-12-19,1974150000
2018-12-20,1884975000
2018-12-21,1797850000
2018-12-24,1727125000
2018-12-26,1848075000
2018-12-27,1805025000
2018-12-28,1773250000
2018-12-31,1761786320
2019-01-02,1826542760
2019-01-03,1810096680
2019-01-04,1856351279
2019-01-07,1934470160
2019-01-08,2087624279
2019-01-09,2158548000
2019-01-10,2211997760
2019-01-11,2229471720
2019-01-14,2158548000
2019-01-15,2259280240
2019-01-16,2301423320
2019-01-17,2297311800
2019-01-18,2260308120
2019-01-22,2111265520
2019-01-23,2137990400
2019-01-24,2230499600
2019-01-25,2266475400
2019-01-28,2156492240
2019-01-29,2223304440
2019-01-30,2264419640
2019-01-31,2260308120
2019-02-01,2271614800
2019-02-04,2294228160
2019-02-05,2345622160
2019-02-06,2362068240
2019-02-07,2369263400
2019-02-08,2337399120
2019-02-11,2355900960
2019-02-12,2406267080
2019-02-13,2421685280
2019-02-14,2450465920
2019-02-15,2515222360
2019-02-19,2495692640
2019-02-20,2456633200
2019-02-21,2467939880
2019-02-22,2483358080
2019-02-25,2489525360
2019-02-26,2769108720
2019-02-27,2904788880
2019-02-28,2937681040
2019-03-01,3020939320
2019-03-04,3082612120
2019-03-05,2966461680
2019-03-06,2851339120
2019-03-07,2848255480
2019-03-08,2792749960
2019-03-11,2873952480
2019-03-12,3029162360
2019-03-13,3058970880
2019-03-14,3102141840
2019-03-15,3001409600
2019-03-18,3044580560
2019-03-19,3063082400
2019-03-20,3044580560
2019-03-21,3141201280
2019-03-22,2994214440
2019-03-25,2983935640
2019-03-26,2929458000
2019-03-27,2892454320
2019-03-28,2937681040
2019-03-29,2964405920
2019-04-01,3071172480
2019-04-02,3084588220
2019-04-03,3100067920
2019-04-04,3169210580
2019-04-05,3218745620
2019-04-08,3163018700
2019-04-09,3145475040
2019-04-10,3171274540
2019-04-11,3054660800
2019-04-12,2993773980
2019-04-15,2976230320
2019-04-16,2640836820
2019-04-17,2368394100
2019-04-18,2415865180
2019-04-22,2392129640
2019-04-23,2511839320
2019-04-24,2523191100
2019-04-25,2511839320
2019-04-26,2502551500
2019-04-29,2455080420
2019-04-30,2260036200
2019-05-01,2199149380
2019-05-02,2184701660
2019-05-03,2208437200
2019-05-06,2346722520
2019-05-07,2241460560
2019-05-08,2177477800
2019-05-09,2163030080
2019-05-10,2124846820
2019-05-13,2108335140
2019-05-14,2111431080
2019-05-15,2155806220
2019-05-16,2134134640
2019-05-17,2150646320
2019-05-20,2213597100
2019-05-21,2360138260
2019-05-22,2359106280
2019-05-23,2202245320
2019-05-24,2270356000
2019-05-28,2257972240
2019-05-29,2060864060
2019-05-30,2109367120
2019-05-31,2059832080
2019-06-03,2081503660
2019-06-04,2174381860
2019-06-05,2175413840
2019-06-06,2136198600
2019-06-07,2166126020
2019-06-10,2216693040
2019-06-11,2161998100
2019-06-12,2131038699
2019-06-13,2186765620
2019-06-14,2166126020
2019-06-17,2186765620
2019-06-18,2193989480
2019-06-19,2190893540
2019-06-20,2148582360
2019-06-21,2131038699
2019-06-24,2076343760
2019-06-25,2106271180
2019-06-26,2066023960
2019-06-27,2095951379
2019-06-28,2132070680
2019-07-01,2029736800
2019-07-02,1997633820
2019-07-03,2007989620
2019-07-05,2003847300
2019-07-08,1966566419
2019-07-09,1921000900
2019-07-10,1967602000
2019-07-11,1981064540
2019-07-12,2017309840
2019-07-15,2012131940
2019-07-16,1974851060
2019-07-17,1919965320
2019-07-18,1924107639
2019-07-19,1872328639
2019-07-22,1819514060
2019-07-23,1819514060
2019-07-24,2084622540
2019-07-25,2045270500
2019-07-26,2279311580
2019-07-29,2441897640
2019-07-30,2468822720
2019-07-31,2440862060
2019-08-01,2374584940
2019-08-02,2314521300
2019-08-05,2288631800
2019-08-06,2227532580
2019-08-07,2192322860
2019-08-08,2238923960
2019-08-09,2199571920
2019-08-12,2129152479
2019-08-13,2195429600
2019-08-14,2025594479
2019-08-15,1966566419
2019-08-16,2106369720
2019-08-19,2166433360
2019-08-20,2134330380
2019-08-21,2196465180
2019-08-22,2193358440
2019-08-23,2147792920
2019-08-26,2217176780
2019-08-27,2084622540
2019-08-28,2115689940
2019-08-29,2183002640
2019-08-30,2242030700
2019-09-03,2163326620
2019-09-04,2132259220
2019-09-05,2091871600
2019-09-06,2048377240
2019-09-09,2319699200
2019-09-10,2506103600
2019-09-11,2699757060
2019-09-12,2661440600
2019-09-13,2606554860
2019-09-16,2642800160
2019-09-17,2586878840
2019-09-18,2588950000
2019-09-19,2606554860
2019-09-20,2623124140
2019-09-23,2483320840
2019-09-24,2366300300
2019-09-25,2353873340
2019-09-26,2248244180
2019-09-27,2259635560
2019-09-30,2301541760
2019-10-01,2226627200
2019-10-02,2140267360
2019-10-03,2178765120
2019-10-04,2228708160
2019-10-07,2264084480
2019-10-08,2228708160
2019-10-09,2252639200
2019-10-10,2302582240
2019-10-11,2349403840
2019-10-14,2298420320
2019-10-15,2353565760
2019-10-16,2391023040
2019-10-17,2445128000
2019-10-18,2477382880
2019-10-21,2547095040
2019-10-22,2593916640
2019-10-23,2607442880
2019-10-24,2591835680
2019-10-25,2564783200
2019-10-28,2636576320
2019-10-29,2778081600
2019-10-30,2745826720
2019-10-31,2636576320
2019-11-01,2692762240
2019-11-04,2821781760
2019-11-05,2924789280
2019-11-06,3087104160
2019-11-07,3121440000
2019-11-08,3090225600
2019-11-11,3119359040
2019-11-12,3111035200
2019-11-13,3085023200
2019-11-14,3067335040
2019-11-15,3178666400
2019-11-18,3204678400
2019-11-19,3304564480
2019-11-20,3267107200
2019-11-21,3268147680
2019-11-22,3270228640
2019-11-25,3382600480
2019-11-26,3321212160
2019-11-27,3440867360
2019-11-29,3350345600
2019-12-02,3396126720
2019-12-03,3440867360
2019-12-04,3510579520
2019-12-05,3565724960
2019-12-06,3696825440
2019-12-09,3834168800
2019-12-10,3854978399
2019-12-11,3812318720
2019-12-12,3871626080
2019-12-13,3852897440
2019-12-16,3937176320
2019-12-17,3911164320
2019-12-18,3951743039
2019-12-19,3972552640
2019-12-20,4031860000
2019-12-23,4000645600
2019-12-24,3977755039
2019-12-26,4000645600
2019-12-27,3979836000
2019-12-30,3935095360
2019-12-31,3968544590
2020-01-02,4001937550
2020-01-03,3960196350
2020-01-06,3914281030
2020-01-07,3845408050
2020-01-08,3837059810
2020-01-09,3784883310
2020-01-10,3775491540
2020-01-13,3809928030
2020-01-14,3818276270
2020-01-15,3844364520
2020-01-16,3875670420
2020-01-17,3875670420
2020-01-21,3771317420
2020-01-22,3797405670
2020-01-23,3808884500
2020-01-24,3604352620
2020-01-27,3518783160
2020-01-28,3636702050
2020-01-29,3552176120
2020-01-30,3413386630
2020-01-31,3301728920
2020-02-03,3341383060
2020-02-04,3441561939
2020-02-05,3624179689
2020-02-06,3477041960
2020-02-07,3460345479
2020-02-10,3489564320
2020-02-11,3569916130
2020-02-12,3488520790
2020-02-13,3544871410
2020-02-14,3485390200
2020-02-18,3478085490
2020-02-19,3479129020
2020-02-20,3396690149
2020-02-21,3568872600
2020-02-24,3411299570
2020-02-25,3052325250
2020-02-26,2901013400
2020-02-27,2790399220
2020-02-28,2742396840
2020-03-02,2963625200
2020-03-03,2693350930
2020-03-04,3001192280
2020-03-05,2823792180
2020-03-06,2697525050
2020-03-09,2286374230
2020-03-10,2254024800
2020-03-11,2086016469
2020-03-12,1828264560
2020-03-13,1938878739
2020-03-16,1563207940
2020-03-17,1372241950
2020-03-18,1148926530
2020-03-19,1439027870
2020-03-20,1354501940
2020-03-23,1454680820
2020-03-24,1570512650
2020-03-25,1878354000
2020-03-26,1928443440
2020-03-27,1780262179
2020-03-30,1663386820
2020-03-31,1509033600
2020-04-01,1363369940
2020-04-02,1382232860
2020-04-03,1246000660
2020-04-06,1416814880
2020-04-07,1626402880
2020-04-08,2117886740
2020-04-09,2082256780
2020-04-13,1958599860
2020-04-14,2116838800
2020-04-15,2047674760
2020-04-16,2033003599
2020-04-17,2348433540
2020-04-20,2197530180
2020-04-21,2102167639
2020-04-22,1949168400
2020-04-23,1965935440
2020-04-24,2025668019
2020-04-27,2092736180
2020-04-28,2042435059
2020-04-29,2148277000
2020-04-30,2114742920
2020-05-01,1832847059
2020-05-04,1882100240
2020-05-05,1980606599
2020-05-06,1798265040
2020-05-07,1780450059
2020-05-08,2046626820
2020-05-11,1960695740
2020-05-12,1846470280
2020-05-13,1747963920
2020-05-14,1750059800
2020-05-15,1798265040
2020-05-18,2148277000
2020-05-19,2165044040
2020-05-20,2348433540
2020-05-21,2415501700
2020-05-22,2397686720
2020-05-26,2495145140
2020-05-27,2512960120
2020-05-28,2427029040
2020-05-29,2280317440
2020-06-01,2331666500
2020-06-02,2316995340
2020-06-03,2271933920
2020-06-04,2225824560
2020-06-05,2567453000
2020-06-08,2703685200
2020-06-09,2556973600
2020-06-10,2313851520
2020-06-11,2036147420
2020-06-12,2070729440
2020-06-15,2272981860
2020-06-16,2341097960
2020-06-17,2191242540
2020-06-18,2241543660
2020-06-19,2153516700
2020-06-22,2093784120
2020-06-23,2002613340
2020-06-24,1869524960
2020-06-25,1871620840
2020-06-26,1842278519
2020-06-29,1907250800
2020-06-30,1906312930
2020-07-01,1944207609
2020-07-02,1916839230
2020-07-06,1958944430
2020-07-07,1869470880
2020-07-08,1866312990
2020-07-09,1769471029
2020-07-10,1871576140
2020-07-13,1947365500
2020-07-14,2032628529
2020-07-15,2197891440
2020-07-16,2354733310
2020-07-17,2403154290
2020-07-20,2264207130
2020-07-21,2411575330
2020-07-22,2606311880
2020-07-23,2630522370
2020-07-24,2617890810
2020-07-27,2612627660
2020-07-28,2684206500
2020-07-29,2829469440
2020-07-30,2824206290
2020-07-31,2783153720
2020-08-03,2779995830
2020-08-04,2798943170
2020-08-05,3099995350
2020-08-06,3090521680
2020-08-07,3065258560
2020-08-10,3131574250
2020-08-11,3078942750
2020-08-12,3084205900
2020-08-13,2972627120
2020-08-14,3061048040
2020-08-17,3064205930
2020-08-18,2962100820
2020-08-19,2997890240
2020-08-20,2859995710
2020-08-21,2801048430
2020-08-24,2913679840
2020-08-25,2882100940
2020-08-26,2758943230
2020-08-27,2935785070
2020-08-28,3032627030
2020-08-31,2966311340
2020-09-01,2991574460
2020-09-02,3076837490
2020-09-03,3111574280
2020-09-04,3157890000
2020-09-08,2990521830
2020-09-09,3067363820
2020-09-10,3045258590
2020-09-11,3075784860
2020-09-14,3113679540
2020-09-15,2986311310
2020-09-16,3043153330
2020-09-17,3134732140
2020-09-18,2971574490
2020-09-21,2581048760
2020-09-22,2515785700
2020-09-23,2290522880
2020-09-24,2292628140
2020-09-25,2409470070
2020-09-28,2488417320
2020-09-29,2472627870
2020-09-30,2588991300
2020-10-01,2627018100
2020-10-02,2728422900
2020-10-05,2937570300
2020-10-06,2830884000
2020-10-07,2891093100
2020-10-08,2985103800
2020-10-09,3007286100
2020-10-12,2942851800
2020-10-13,2962921500
2020-10-14,3008342400
2020-10-15,3096015300
2020-10-16,3059044800
2020-10-19,2977709700
2020-10-20,3017849100
2020-10-21,3005173500
2020-10-22,2953414800
2020-10-23,3080170800
2020-10-26,3005173500
2020-10-27,2711522100
2020-10-28,2639693700
2020-10-29,2662932300
2020-10-30,2592160200
2020-11-02,2824546200
2020-11-03,2961865200
2020-11-04,2774900100
2020-11-05,3038975100
2020-11-06,3006229800
2020-11-09,3399173400
2020-11-10,3525929400
2020-11-11,3340020600
2020-11-12,3163618500
2020-11-13,3290374500
2020-11-16,3357977700
2020-11-17,3405511200
2020-11-18,3359034000
2020-11-19,3362202900
2020-11-20,3336851700
2020-11-23,3454101000
2020-11-24,3544942800
2020-11-25,3439312800
2020-11-27,3473114400
2020-11-30,3319950900
2020-12-01,3337908000
2020-12-02,3446706900
2020-12-03,3477339600
2020-12-04,3652685400
2020-12-07,3537548700
2020-12-08,3623108999
2020-12-09,3693881100
2020-12-10,4518851400
2020-12-11,4335055200
2020-12-14,4207242900
2020-12-15,4468149000
2020-12-16,4281183900
2020-12-17,4343505600
2020-12-18,4252663800
2020-12-21,4219918500
2020-12-22,4312872900
2020-12-23,4281183900
2020-12-24,4236819300
2020-12-28,4196679899
2020-12-29,4222031100
2020-12-30,4206186600
2020-12-31,4244918370
2021-01-04,4143924819
2021-01-05,4402255690
2021-01-06,4719056510
2021-01-07,4756264660
2021-01-08,4890214000
2021-01-11,4830680960
2021-01-12,4801977530
2021-01-13,4772211010
2021-01-14,4972071930
2021-01-15,5036920420
2021-01-19,5065623850
2021-01-20,5103895090
2021-01-21,5320765450
2021-01-22,5394118660
2021-01-25,5321828540
2021-01-26,5289935840
2021-01-27,5129409250
2021-01-28,5163428130
2021-01-29,5025226430
2021-02-01,5391992480
2021-02-02,5269737130
2021-02-03,5302692920
2021-02-04,5301629830
2021-02-05,5384550850
2021-02-08,5561023790
2021-02-09,5485544400
2021-02-10,5278241850
2021-02-11,5372856860
2021-02-12,5297377470
2021-02-16,5381361580
2021-02-17,5339901070
2021-02-18,5311197640
2021-02-19,5411128100
2021-02-22,5371793770
2021-02-23,5453651700
2021-02-24,5618430650
2021-02-25,5430263720
2021-02-26,5423885180
2021-03-01,5621619920
2021-03-02,5653512620
2021-03-03,5708793300
2021-03-04,5601421210
2021-03-05,5717298020
2021-03-08,5900149500
2021-03-09,5738559820
2021-03-10,5908654220
2021-03-11,5912906580
2021-03-12,5877824610
2021-03-15,6119146040
2021-03-16,5790651230
2021-03-17,5829985560
2021-03-18,5653512620
2021-03-19,5759821620
2021-03-22,5826796290
2021-03-23,5367541410
2021-03-24,5318639270
2021-03-25,5659891160
2021-03-26,5662017340
2021-03-29,5506806200
2021-03-30,5650323350
2021-03-31,5554744000
2021-04-01,5468218180
2021-04-05,5423352940
2021-04-06,5479968600
2021-04-07,5393442780
2021-04-08,5423352940
2021-04-09,5575040180
2021-04-12,5596404580
2021-04-13,5508810540
2021-04-14,5579313060
2021-04-15,5681862180
2021-04-16,5813253240
2021-04-19,5613496100
2021-04-20,5556880440
2021-04-21,5825003660
2021-04-22,6001259960
2021-04-23,5949985400
2021-04-26,5969213360
2021-04-27,6031170120
2021-04-28,6296088680
2021-04-29,6365522980
2021-04-30,6330271720
2021-05-03,6655010600
2021-05-04,6809902500
2021-05-05,6850494859
2021-05-06,6987227020
2021-05-07,7139982480
2021-05-10,6934884240
2021-05-11,6974408380
2021-05-12,6626168660
2021-05-13,6820584700
2021-05-14,6860108840
2021-05-17,6958385080
2021-05-18,6626168660
2021-05-19,6587712740
2021-05-20,6705216940
2021-05-21,6747945740
2021-05-24,6794947420
2021-05-25,6774651240
2021-05-26,6918860940
2021-05-27,7076957500
2021-05-28,7147460020
2021-06-01,7318375220
2021-06-02,7189120600
2021-06-03,7227576520
2021-06-04,7235054060
2021-06-07,7273509980
2021-06-08,7232917619
2021-06-09,7230781180
2021-06-10,7279919300
2021-06-11,7347217160
2021-06-14,7210485000
2021-06-15,7197666359
2021-06-16,7132504940
2021-06-17,7331193859
2021-06-18,7042774460
2021-06-21,7325852760
2021-06-22,7308761240
2021-06-23,7268168880
2021-06-24,7358967580
2021-06-25,7471130680
2021-06-28,7308761240
2021-06-29,7054524880
2021-06-30,7171279499
2021-07-01,7270836000
2021-07-02,7336136500
2021-07-06,7280470500
2021-07-07,7275117999
2021-07-08,7180914000
2021-07-09,7377886000
2021-07-12,7397154999
2021-07-13,7305091999
2021-07-14,7148799000
2021-07-15,7207676500
2021-07-16,7132741499
2021-07-19,6921853000
2021-07-20,7549166000
2021-07-21,7734362500
2021-07-22,7493500000
2021-07-23,7667991499
2021-07-26,7672273500
2021-07-27,7676555499
2021-07-28,7657286500
2021-07-29,7722587000
2021-07-30,7690472000
2021-08-02,7623030499
2021-08-03,7721516499
2021-08-04,7410001000
2021-08-05,7411071500
2021-08-06,7358616999
2021-08-09,7253708000
2021-08-10,6987153500
2021-08-11,7228016000
2021-08-12,7493500000
2021-08-13,7494570500
2021-08-16,7610184500
2021-08-17,7529897000
2021-08-18,7468878500
2021-08-19,7432481500
2021-08-20,7775041499
2021-08-23,7813579499
2021-08-24,7780394000
2021-08-25,7886373500
2021-08-26,7874598000
2021-08-27,8027679499
2021-08-30,8077992999
2021-08-31,8066217499
2021-09-01,8027679499
2021-09-02,8133659000
2021-09-03,8124024500
2021-09-07,8015903999
2021-09-08,8049089500
2021-09-09,7944180499
2021-09-10,7783605499
2021-09-13,7886373500
2021-09-14,7680837500
2021-09-15,7829637000
2021-09-16,7847835500
2021-09-17,7803945000
2021-09-20,7688330999
2021-09-21,7769689000
2021-09-22,7839271500
2021-09-23,7779323500
2021-09-24,7642299500
2021-09-27,7449609500
2021-09-28,7180914000
2021-09-29,7347912000
2021-09-30,7119046000
2021-10-01,7374062999
2021-10-04,7189764999
2021-10-05,7095473000
2021-10-06,6780452000
2021-10-07,6807239500
2021-10-08,6628299000
2021-10-11,6643300000
2021-10-12,6658301000
2021-10-13,6538293000
2021-10-14,6690446000
2021-10-15,6810454000
2021-10-18,6747235500
2021-10-19,6905817500
2021-10-20,7034397500
2021-10-21,7548717500
2021-10-22,7568004499
2021-10-25,7365490999
2021-10-26,7320487999
2021-10-27,7517644000
2021-10-28,7690155500
2021-10-29,7678369000
2021-11-01,7660153499
2021-11-02,7461926000
2021-11-03,7894812000
2021-11-04,7791948000
2021-11-05,8081253000
2021-11-08,8057680000
2021-11-09,8521639500
2021-11-10,8564499500
2021-11-11,8501281000
2021-11-12,8478779499
2021-11-15,8596644500
2021-11-16,8539855000
2021-11-17,8441277000
2021-11-18,8428419000
2021-11-19,8298767500
2021-11-22,8415561000
2021-11-23,8507710000
2021-11-24,8378058500
2021-11-26,8108040500
2021-11-29,7978388999
2021-11-30,7808020500
2021-12-01,7556218000
2021-12-02,7931243000
2021-12-03,7613007500
2021-12-06,7782304499
2021-12-07,8074824000
2021-12-08,8132685000
2021-12-09,7996604499
2021-12-10,8126256000
2021-12-13,8183045500
2021-12-14,8171259000
2021-12-15,8378058500
2021-12-16,7988032500
2021-12-17,7984818000
2021-12-20,7810163500
2021-12-21,8165901499
2021-12-22,8379130000
2021-12-23,8492709000
2021-12-27,8574143000
2021-12-28,8587001000
2021-12-29,8618074500
2021-12-30,8776656500
2021-12-31,8780286270
2022-01-03,8593265850
2022-01-04,8668503950
2022-01-05,8380449510
2022-01-06,8347129780
2022-01-07,8048327039
2022-01-10,8012857650
2022-01-11,8335306650
2022-01-12,8256844059
2022-01-13,8451388289
2022-01-14,8710422320
2022-01-18,8372925700
2022-01-19,8294463110
2022-01-20,8428816860
2022-01-21,8165483510
2022-01-24,8406245429
2022-01-25,8018231799
2022-01-26,8152585549
2022-01-27,7865605940
2022-01-28,7810789610
2022-01-31,7966639960
2022-02-01,8022531120
2022-02-02,8214925690
2022-02-03,8082721600
2022-02-04,7829061720
2022-02-07,7523810000
2022-02-08,7961265809
2022-02-09,8837252260
2022-02-10,9134980170
2022-02-11,8779211440
2022-02-14,8709347490
2022-02-15,9022123020
2022-02-16,9394014200
2022-02-17,9039320300
2022-02-18,8653456330
2022-02-22,8561020950
2022-02-23,8504054960
2022-02-24,8727619600
2022-02-25,9212367930
2022-02-28,9242463170
2022-03-01,9470327130
2022-03-02,9661646870
2022-03-03,9802449600
2022-03-04,9794925790
2022-03-07,9364993790
2022-03-08,9294055010
2022-03-09,9632626460
2022-03-10,9647674080
2022-03-11,9570286320
2022-03-14,9272558410
2022-03-15,9403687670
2022-03-16,9420884950
2022-03-17,9547714890
2022-03-18,9424109440
2022-03-21,9407986990
2022-03-22,9421959780
2022-03-23,9353170660
2022-03-24,9542340740
2022-03-25,9613279520
2022-03-28,9731510820
2022-03-29,9751932590
2022-03-30,9349946170
2022-03-31,9265628400
2022-04-01,9350782500
2022-04-04,8910999300
2022-04-05,8625355800
2022-04-06,8724522600
2022-04-07,8886207600
2022-04-08,9068372700
2022-04-11,8958426900
2022-04-12,9136280400
2022-04-13,9050048400
2022-04-14,9162150000
2022-04-18,9070528500
2022-04-19,9089930700
2022-04-20,9594387900
2022-04-21,9342159300
2022-04-22,7880526900
2022-04-25,8263181400
2022-04-26,8014186499
2022-04-27,7946278800
2022-04-28,7998018000
2022-04-29,7815852900
2022-05-02,7733932500
2022-05-03,7856813100
2022-05-04,8137067099
2022-05-05,8028199200
2022-05-06,8084250000
2022-05-09,7647700500
2022-05-10,7925798700
2022-05-11,7522664100
2022-05-12,7635843600
2022-05-13,7792139100
2022-05-16,7650934200
2022-05-17,7950590400
2022-05-18,7192826700
2022-05-19,6880235700
2022-05-20,6951377099
2022-05-23,6962156100
2022-05-24,6706693800
2022-05-25,6761666700
2022-05-26,7062400800
2022-05-27,7154022300
2022-05-31,6975090899
2022-06-01,6802626900
2022-06-02,7205761499
2022-06-03,7259656499
2022-06-06,7166957099
2022-06-07,7316785199
2022-06-08,7207917300
2022-06-09,6954610800
2022-06-10,6801549000
2022-06-13,6284157000
2022-06-14,5755986000
2022-06-15,5848685400
2022-06-16,5638494900
2022-06-17,5707480500
2022-06-21,5621248500
2022-06-22,5850841200
2022-06-23,6009292500
2022-06-24,6277689600
2022-06-27,6130017300
2022-06-28,5982345000
2022-06-29,6098758200
2022-06-30,5672432880
2022-07-01,5935765000
2022-07-05,5791148180
2022-07-06,5463062260
2022-07-07,5959508060
2022-07-08,5950874220
2022-07-11,5827842000
2022-07-12,5801940480
2022-07-13,5812732780
2022-07-14,5766325890
2022-07-15,5995122650
2022-07-18,5963824980
2022-07-19,6294069360
2022-07-20,6317812420
2022-07-21,6425735420
2022-07-22,6812099760
2022-07-25,6771089020
2022-07-26,6817495910
2022-07-27,6848793580
2022-07-28,7065718810
2022-07-29,7135868760
2022-08-01,7084065720
2022-08-02,7006361160
2022-08-03,7116442620
2022-08-04,6914626609
2022-08-05,6947003510
2022-08-08,6925418910
2022-08-09,6820733600
2022-08-10,7084065720
2022-08-11,7037658829
2022-08-12,7228682540
2022-08-15,7188751030
2022-08-16,6956716579
2022-08-17,6842318200
2022-08-18,6879012020
2022-08-19,6816416680
2022-08-22,6684750620
2022-08-23,6625392970
2022-08-24,6705255990
2022-08-25,6831525900
2022-08-26,6482934610
2022-08-29,6421418500
2022-08-30,6261692460
2022-08-31,6097649500
2022-09-01,6083619510
2022-09-02,6022103400
2022-09-06,5948715760
2022-09-07,6477538460
2022-09-08,6544450720
2022-09-09,6687988310
2022-09-12,6886566630
2022-09-13,6482934610
2022-09-14,6397675440
2022-09-15,6451636940
2022-09-16,6371773920
2022-09-19,6390120830
2022-09-20,6135422550
2022-09-21,6016707250
2022-09-22,5786831260
2022-09-23,5708047470
2022-09-26,5468458410
2022-09-27,5355139260
2022-09-28,5706968240
2022-09-29,5725315150
2022-09-30,5391090020
2022-10-03,5607444350
2022-10-04,5936679200
2022-10-05,5916820590
2022-10-06,5773629560
2022-10-07,5621031820
2022-10-10,5543687760
2022-10-11,5560410800
2022-10-12,5573998270
2022-10-13,5651342330
2022-10-14,5441259140
2022-10-17,5721370060
2022-10-18,5794533360
2022-10-19,5692104740
2022-10-20,5677472080
2022-10-21,3919462500
2022-10-24,4077286190
2022-10-25,4328131790
2022-10-26,4445193070
2022-10-27,4444147880
2022-10-28,4685586770
2022-10-31,4636462840
2022-11-01,4771292350
2022-11-02,4343809640
2022-11-03,4281098240
2022-11-04,4362623060
2022-11-07,4291550140
2022-11-08,4230929119
2022-11-09,4003077699
2022-11-10,4429515220
2022-11-11,4574796630
2022-11-14,4376210530
2022-11-15,4595700430
2022-11-16,4452509400
2022-11-17,4428470030
2022-11-18,4714852090
2022-11-21,4499542950
2022-11-22,4647959930
2022-11-23,4704400190
2022-11-25,4813099950
2022-11-28,4646914740
2022-11-29,4653185880
2022-11-30,4826687420
2022-12-01,4739936650
2022-12-02,4732620320
2022-12-05,4661547400
2022-12-06,4573751440
2022-12-07,4620784990
2022-12-08,4611378280
2022-12-09,4572706250
2022-12-12,4621830180
2022-12-13,4805783620
2022-12-14,4794286530
2022-12-15,4651095500
2022-12-16,4630191700
2022-12-19,4559118780
2022-12-20,4521491940
2022-12-21,4823551850
2022-12-22,4888353630
2022-12-23,4874766160
2022-12-27,4956290980
2022-12-28,4887308440
2022-12-29,5014821620
2022-12-30,5099482010
2023-01-03,5010115220
2023-01-04,5221853450
2023-01-05,5260723270
2023-01-06,5325165340
2023-01-09,5302661760
2023-01-10,5354829150
2023-01-11,5233105240
2023-01-12,5232082350
2023-01-13,5291409970
2023-01-17,5426431450
2023-01-18,5464278380
2023-01-19,5294478640
2023-01-20,5271975060
2023-01-23,5267883500
2023-01-24,5140022250
2023-01-25,5171731840
2023-01-26,5284249740
2023-01-27,5399836310
2023-01-30,5395744750
2023-01-31,5610551650
2023-02-01,5805923640
2023-02-02,5918441540
2023-02-03,5825358550
2023-02-06,5637146790
2023-02-07,5578842060
2023-02-08,5561452930
2023-02-09,5779328500
2023-02-10,5999249850
2023-02-13,6144500230
2023-02-14,6326574650
2023-02-15,6312254190
2023-02-16,6273384370
2023-02-17,6276453040
2023-02-21,6105630410
2023-02-22,6074943710
2023-02-23,6200759180
2023-02-24,6064714810
2023-02-27,5989020950
2023-02-28,5986975170
2023-03-01,6091309950
2023-03-02,6012547420
2023-03-03,6260086800
2023-03-06,6118927980
2023-03-07,5842747680
2023-03-08,5891846400
2023-03-09,5618734770
2023-03-10,5378355620
2023-03-13,5268906390
2023-03-14,5527697560
2023-03-15,5547132470
2023-03-16,5818198320
2023-03-17,5632032340
