,CSGP
2019-05-16,18844890000
2019-05-17,18794056000
2019-05-20,18779532000
2019-05-21,19059119000
2019-05-22,19168049000
2019-05-23,18677864000
2019-05-24,18666971000
2019-05-28,18616137000
2019-05-29,18583458000
2019-05-30,18634292000
2019-05-31,18503576000
2019-06-03,18140476000
2019-06-04,18372860000
2019-06-05,19247931000
2019-06-06,19607400000
2019-06-07,19603769000
2019-06-10,19988655000
2019-06-11,19781688000
2019-06-12,19894249000
2019-06-13,19963238000
2019-06-14,19959607000
2019-06-17,20137526000
2019-06-18,20188360000
2019-06-19,20213777000
2019-06-20,20170205000
2019-06-21,20351755000
2019-06-24,20101216000
2019-06-25,19549304000
2019-06-26,19414957000
2019-06-27,19712699000
2019-06-28,20119371000
2019-07-01,20324680200
2019-07-02,20361013200
2019-07-03,20546311500
2019-07-05,20499078600
2019-07-08,20437312500
2019-07-09,20600811000
2019-07-10,21102206400
2019-07-11,21363804000
2019-07-12,21331104300
2019-07-15,21254805000
2019-07-16,21142172700
2019-07-17,21200305500
2019-07-18,21360170700
2019-07-19,21178505700
2019-07-22,21211205400
2019-07-23,21094939800
2019-07-24,22813490700
2019-07-25,22853457000
2019-07-26,23046021900
2019-07-29,22904323200
2019-07-30,22479227100
2019-07-31,22359328200
2019-08-01,22025064600
2019-08-02,21756200400
2019-08-05,21262071600
2019-08-06,21607235100
2019-08-07,22050497700
2019-08-08,22849823700
2019-08-09,23024222100
2019-08-12,22875256800
2019-08-13,22762624500
2019-08-14,21799800000
2019-08-15,22221262800
2019-08-16,22482860400
2019-08-19,22446527400
2019-08-20,22326628500
2019-08-21,22573692900
2019-08-22,22381128000
2019-08-23,22057764300
2019-08-26,22442894100
2019-08-27,22257595800
2019-08-28,22250329200
2019-08-29,22312095300
2019-08-30,22341161700
2019-09-03,22232162700
2019-09-04,22315728600
2019-09-05,22279395600
2019-09-06,22381128000
2019-09-09,21025907100
2019-09-10,21062240100
2019-09-11,20757042900
2019-09-12,21207572100
2019-09-13,20713443300
2019-09-16,21058606800
2019-09-17,21716234100
2019-09-18,21476436300
2019-09-19,21748933800
2019-09-20,21618135000
2019-09-23,21618135000
2019-09-24,21320204400
2019-09-25,21621768300
2019-09-26,21603601800
2019-09-27,20938707900
2019-09-30,21568158800
2019-10-01,21713594800
2019-10-02,21350004800
2019-10-03,21502712600
2019-10-04,21313645800
2019-10-07,21531799800
2019-10-08,21011866100
2019-10-09,21826307700
2019-10-10,21884482100
2019-10-11,22328061900
2019-10-14,21840851300
2019-10-15,21819035900
2019-10-16,21451810000
2019-10-17,21320917600
2019-10-18,21382727900
2019-10-21,21422722800
2019-10-22,20819163400
2019-10-23,20604645300
2019-10-24,20702814600
2019-10-25,20539199100
2019-10-28,20295593800
2019-10-29,20171973200
2019-10-30,19997450000
2019-10-31,19979270500
2019-11-01,19928367900
2019-11-04,19764752400
2019-11-05,20171973200
2019-11-06,20041080800
2019-11-07,19844742200
2019-11-08,19971998700
2019-11-11,20277414300
2019-11-12,20444665700
2019-11-13,20535563200
2019-11-14,20684635100
2019-11-15,21204568800
2019-11-18,21706323000
2019-11-19,21477261300
2019-11-20,21615425500
2019-11-21,21339097100
2019-11-22,21473625400
2019-11-25,22109907900
2019-11-26,22448046600
2019-11-27,22440774800
2019-11-29,22284431100
2019-12-02,21913569300
2019-12-03,21546343400
2019-12-04,21306374000
2019-12-05,21499076700
2019-12-06,21484533100
2019-12-09,21629969100
2019-12-10,21150030300
2019-12-11,21110035400
2019-12-12,20659183800
2019-12-13,21110035400
2019-12-16,21429994600
2019-12-17,21597246000
2019-12-18,21299102200
2019-12-19,21506348500
2019-12-20,21975379600
2019-12-23,21880846200
2019-12-24,21826307700
2019-12-26,21869938500
2019-12-27,21764497400
2019-12-30,21702687100
2019-12-31,21820599300
2020-01-02,22637549700
2020-01-03,22838140200
2020-01-06,22776139500
2020-01-07,22612020000
2020-01-08,22808963400
2020-01-09,22965788700
2020-01-10,23527442100
2020-01-13,23439911700
2020-01-14,23337792900
2020-01-15,23669679000
2020-01-16,23779092000
2020-01-17,23691561599
2020-01-21,24085448400
2020-01-22,24420981599
2020-01-23,23574854400
2020-01-24,23731679699
2020-01-27,23797327500
2020-01-28,24067212900
2020-01-29,23983329600
2020-01-30,24070860000
2020-01-31,23815563000
2020-02-03,24063565800
2020-02-04,25008164699
2020-02-05,24271450500
2020-02-06,24307921500
2020-02-07,24307921500
2020-02-10,24526747500
2020-02-11,24373569300
2020-02-12,26992187100
2020-02-13,26616535800
2020-02-14,26674889400
2020-02-18,26835361800
2020-02-19,26911950900
2020-02-20,26313826500
2020-02-21,26120530200
2020-02-24,25781349900
2020-02-25,25464052199
2020-02-26,24884163300
2020-02-27,24402746100
2020-02-28,24348039600
2020-03-02,25741231800
2020-03-03,25168637100
2020-03-04,26806185000
2020-03-05,26164295400
2020-03-06,25792291200
2020-03-09,24322509900
2020-03-10,25310874000
2020-03-11,23757209400
2020-03-12,22353075900
2020-03-13,24213096900
2020-03-16,21430359600
2020-03-17,21689303700
2020-03-18,20379994800
2020-03-19,20423760000
2020-03-20,20095521000
2020-03-23,19088921400
2020-03-24,19716222600
2020-03-25,19701634200
2020-03-26,21269887200
2020-03-27,21189651000
2020-03-30,21882600000
2020-03-31,22034034080
2020-04-01,20247896440
2020-04-02,20176601030
2020-04-03,19763838130
2020-04-06,21981500620
2020-04-07,22124091440
2020-04-08,23062188940
2020-04-09,23688838070
2020-04-13,23456189890
2020-04-14,24202915500
2020-04-15,24060324680
2020-04-16,23700095240
2020-04-17,23850190840
2020-04-20,22645673650
2020-04-21,21125955700
2020-04-22,21786376340
2020-04-23,22037786470
2020-04-24,22274187040
2020-04-27,23182265420
2020-04-28,22807026420
2020-04-29,24424306510
2020-04-30,24326744370
2020-05-01,23362380140
2020-05-04,23831428890
2020-05-05,24060324680
2020-05-06,24334249149
2020-05-07,23977772100
2020-05-08,24668211859
2020-05-11,24908364820
2020-05-12,23895219520
2020-05-13,23077198500
2020-05-14,24296725250
2020-05-15,24360515880
2020-05-18,24716992930
2020-05-19,25317375330
2020-05-20,25471223320
2020-05-21,24150382040
2020-05-22,24732002490
2020-05-26,24915869600
2020-05-27,24664459470
2020-05-28,24281715689
2020-05-29,24645697520
2020-06-01,24649449910
2020-06-02,24765774000
2020-06-03,24758269220
2020-06-04,24491849530
2020-06-05,25028441300
2020-06-08,25707623890
2020-06-09,25955281630
2020-06-10,26139148740
2020-06-11,24656954689
2020-06-12,25069717590
2020-06-15,24885850479
2020-06-16,25433699420
2020-06-17,25868976660
2020-06-18,26311758680
2020-06-19,26668235729
2020-06-22,27088503410
2020-06-23,27189817939
2020-06-24,25944024460
2020-06-25,26499378180
2020-06-26,25932767290
2020-06-29,25951529240
2020-06-30,27830017019
2020-07-01,28139369960
2020-07-02,28119790660
2020-07-06,28436975320
2020-07-07,28323415380
2020-07-08,28585778000
2020-07-09,28440891180
2020-07-10,28272509200
2020-07-13,26788398260
2020-07-14,26627848000
2020-07-15,27086003620
2020-07-16,27238722160
2020-07-17,27653803320
2020-07-20,27673382620
2020-07-21,27736036380
2020-07-22,27606813000
2020-07-23,27356197960
2020-07-24,27559822680
2020-07-27,28162865120
2020-07-28,28064968620
2020-07-29,32466395260
2020-07-30,32607366220
2020-07-31,33276978280
2020-08-03,32697431000
2020-08-04,32478142840
2020-08-05,32924550880
2020-08-06,32560375900
2020-08-07,32517301440
2020-08-10,32560375900
2020-08-11,31726297720
2020-08-12,32294097420
2020-08-13,32959793620
2020-08-14,32517301440
2020-08-17,32548628320
2020-08-18,32435068380
2020-08-19,32391993920
2020-08-20,32732673740
2020-08-21,32630861380
2020-08-24,33402285800
2020-08-25,33449276120
2020-08-26,32959793620
2020-08-27,33139923180
2020-08-28,33382706500
2020-08-31,33229987960
2020-09-01,34201121240
2020-09-02,34373419080
2020-09-03,33112512160
2020-09-04,32380246340
2020-09-08,31017527059
2020-09-09,31463935099
2020-09-10,31044938080
2020-09-11,30766912019
2020-09-14,31902511420
2020-09-15,33010699800
2020-09-16,32881476420
2020-09-17,32532964880
2020-09-18,32403741500
2020-09-21,32266686400
2020-09-22,32795327500
2020-09-23,32160958180
2020-09-24,32078725120
2020-09-25,32893224000
2020-09-28,33562836059
2020-09-29,33551088480
2020-09-30,33207744499
2020-10-01,33869159800
2020-10-02,33466048700
2020-10-05,33892641999
2020-10-06,33810454300
2020-10-07,34272270899
2020-10-08,34006139300
2020-10-09,34221392800
2020-10-12,34530575100
2020-10-13,34565798400
2020-10-14,34025707800
2020-10-15,33947433799
2020-10-16,33681302200
2020-10-19,32718531999
2020-10-20,32702877200
2020-10-21,32307593500
2020-10-22,32174527699
2020-10-23,32084512600
2020-10-26,32511105899
2020-10-27,32440659300
2020-10-28,31047382100
2020-10-29,32417177100
2020-10-30,32233233200
2020-11-02,33301673300
2020-11-03,34436646300
2020-11-04,35321142500
2020-11-05,35364193200
2020-11-06,35325056200
2020-11-09,35689030300
2020-11-10,34679295700
2020-11-11,35172421900
2020-11-12,35278091800
2020-11-13,35892542700
2020-11-16,35833837200
2020-11-17,35775131700
2020-11-18,34655813500
2020-11-19,35015873900
2020-11-20,34914117700
2020-11-23,34745828600
2020-11-24,34045276299
2020-11-25,34444473700
2020-11-27,34612762800
2020-11-30,35638152200
2020-12-01,34788879300
2020-12-02,33998311900
2020-12-03,34076585899
2020-12-04,34957168400
2020-12-07,34581453200
2020-12-08,34147032500
2020-12-09,33395602100
2020-12-10,33203830800
2020-12-11,33211658200
2020-12-14,33391688399
2020-12-15,33908296800
2020-12-16,33693043300
2020-12-17,34988478000
2020-12-18,35407243900
2020-12-21,35845578300
2020-12-22,35430726100
2020-12-23,35528568600
2020-12-24,35481604200
2020-12-28,36769211500
2020-12-29,35935593400
2020-12-30,36201725000
2020-12-31,36193554540
2021-01-04,35057978340
2021-01-05,34999241640
2021-01-06,35112799260
2021-01-07,35457387900
2021-01-08,36005597100
2021-01-11,35414314320
2021-01-12,34548926940
2021-01-13,34924841820
2021-01-14,34000717740
2021-01-15,33429013860
2021-01-19,34145601600
2021-01-20,35234188440
2021-01-21,35711913600
2021-01-22,35089304580
2021-01-25,35606187540
2021-01-26,35363409180
2021-01-27,34838694660
2021-01-28,35312504040
2021-01-29,35230272660
2021-02-01,36220965000
2021-02-02,36040839120
2021-02-03,35923365720
2021-02-04,36001681320
2021-02-05,35563113960
2021-02-08,35253767340
2021-02-09,35473051020
2021-02-10,36220965000
2021-02-11,36217049220
2021-02-12,36800500440
2021-02-16,35257683120
2021-02-17,35661008460
2021-02-18,36017344440
2021-02-19,35758902960
2021-02-22,34329643260
2021-02-23,33949812600
2021-02-24,32743752360
2021-02-25,32109396000
2021-02-26,32258195640
2021-03-01,31913607000
2021-03-02,30942493560
2021-03-03,29869569840
2021-03-04,29701191299
2021-03-05,31275334860
2021-03-08,31024724940
2021-03-09,31913607000
2021-03-10,31643418180
2021-03-11,32003669940
2021-03-12,32054575080
2021-03-15,32810320620
2021-03-16,32841646860
2021-03-17,32226869400
2021-03-18,31541607900
2021-03-19,32058490860
2021-03-22,32414826840
2021-03-23,32532300240
2021-03-24,31490702760
2021-03-25,31451544959
2021-03-26,31972343700
2021-03-29,31702154879
2021-03-30,31310576879
2021-03-31,32243630140
2021-04-01,33793238840
2021-04-05,33275394919
2021-04-06,33781469660
2021-04-07,33734392939
2021-04-08,34303236640
2021-04-09,34817157500
2021-04-12,34817157500
2021-04-13,35531154420
2021-04-14,35123156180
2021-04-15,35833230040
2021-04-16,35499769940
2021-04-19,35268309400
2021-04-20,35813614740
2021-04-21,35672384580
2021-04-22,35817537800
2021-04-23,36629611220
2021-04-26,36613918980
2021-04-27,36751226080
2021-04-28,33824623320
2021-04-29,34475851280
2021-04-30,33518624640
2021-05-03,33695162340
2021-05-04,33357779180
2021-05-05,32718320400
2021-05-06,32192630360
2021-05-07,33373471419
2021-05-10,32941934820
2021-05-11,33247933500
2021-05-12,32118092220
2021-05-13,31808170480
2021-05-14,32243630140
2021-05-17,32090630800
2021-05-18,32114169160
2021-05-19,32526090460
2021-05-20,33028242140
2021-05-21,32902704220
2021-05-24,33122395580
2021-05-25,33342086939
2021-05-26,33361702240
2021-05-27,33142010880
2021-05-28,33502932400
2021-06-01,33514701580
2021-06-02,33185164540
2021-06-03,32800704660
2021-06-04,32992934599
2021-06-07,32479013740
2021-06-08,33169472300
2021-06-09,33279317980
2021-06-10,33616701140
2021-06-11,34118852820
2021-06-14,34515081880
2021-06-15,34067853040
2021-06-16,34185544840
2021-06-17,35056464160
2021-06-18,34479774340
2021-06-21,35346770600
2021-06-22,35570385020
2021-06-23,34930926240
2021-06-24,34452312920
2021-06-25,34624927560
2021-06-28,33314625520
2021-06-29,32675166740
2021-06-30,32500141579
2021-07-01,32668881750
2021-07-02,32405961020
2021-07-06,32798380020
2021-07-07,33681322770
2021-07-08,33387008520
2021-07-09,33857911320
2021-07-12,33763730760
2021-07-13,33445871370
2021-07-14,33697019530
2021-07-15,34269951270
2021-07-16,34277799649
2021-07-19,33744109809
2021-07-20,34572113900
2021-07-21,34862503960
2021-07-22,34988078040
2021-07-23,35305937430
2021-07-26,35031244130
2021-07-27,34933139380
2021-07-28,34120832050
2021-07-29,34336662500
2021-07-30,34866428150
2021-08-02,34886049100
2021-08-03,34269951270
2021-08-04,33850062940
2021-08-05,34501478480
2021-08-06,33748034000
2021-08-09,33602838970
2021-08-10,33375235950
2021-08-11,33320297290
2021-08-12,32951423430
2021-08-13,33139784550
2021-08-16,32629639850
2021-08-17,32645336610
2021-08-18,31774166430
2021-08-19,32241145040
2021-08-20,32386340070
2021-08-23,32790531640
2021-08-24,33108391030
2021-08-25,32986741140
2021-08-26,32492293200
2021-08-27,32645336610
2021-08-30,32959271809
2021-08-31,33253586059
2021-09-01,34077665960
2021-09-02,34211088420
2021-09-03,34477933340
2021-09-07,34419070490
2021-09-08,34791868540
2021-09-09,35196060110
2021-09-10,35376572850
2021-09-13,35070486030
2021-09-14,35058713460
2021-09-15,34905670050
2021-09-16,34964532900
2021-09-17,35074410220
2021-09-20,34815413680
2021-09-21,34591734850
2021-09-22,34678067030
2021-09-23,34736929880
2021-09-24,34666294460
2021-09-27,34387676970
2021-09-28,33504734220
2021-09-29,33504734220
2021-09-30,33781820280
2021-10-01,34453060260
2021-10-04,33675835020
2021-10-05,33958462380
2021-10-06,33891730920
2021-10-07,34225388220
2021-10-08,34103701440
2021-10-11,33966313140
2021-10-12,34213612080
2021-10-13,35085046440
2021-10-14,36250884300
2021-10-15,36820064400
2021-10-18,37267557720
2021-10-19,37887767760
2021-10-20,38005529160
2021-10-21,38680694520
2021-10-22,38975098020
2021-10-25,38935844220
2021-10-26,39151740120
2021-10-27,35257763160
2021-10-28,34374552660
2021-10-29,33777894900
2021-11-01,33424610700
2021-11-02,33408909180
2021-11-03,33138057960
2021-11-04,33055624979
2021-11-05,32678788500
2021-11-08,32608131659
2021-11-09,32678788500
2021-11-10,32270548979
2021-11-11,32050727700
2021-11-12,32525698680
2021-11-15,32898609780
2021-11-16,32996744280
2021-11-17,32411862659
2021-11-18,31944742440
2021-11-19,32019324659
2021-11-22,31434443040
2021-11-23,31505099880
2021-11-24,31285278600
2021-11-26,30457023420
2021-11-29,31399114619
2021-11-30,30523754880
2021-12-01,29530633740
2021-12-02,30896665979
2021-12-03,30920218260
2021-12-06,30362814299
2021-12-07,30939845159
2021-12-08,31006576619
2021-12-09,30931994400
2021-12-10,30712173119
2021-12-13,30633665520
2021-12-14,30327485880
2021-12-15,30645441659
2021-12-16,30606187860
2021-12-17,30892740600
2021-12-20,30362814299
2021-12-21,30755352299
2021-12-22,30943770540
2021-12-23,31379487720
2021-12-27,31387338479
2021-12-28,31304905500
2021-12-29,31344159299
2021-12-30,31469771460
2021-12-31,31050491850
2022-01-03,30975841800
2022-01-04,30402215100
2022-01-05,29368901250
2022-01-06,28936716750
2022-01-07,28241292600
2022-01-10,28095921450
2022-01-11,29581064550
2022-01-12,29392474950
2022-01-13,29082087900
2022-01-14,29282464350
2022-01-18,28740269250
2022-01-19,28740269250
2022-01-20,28406308500
2022-01-21,27864113400
2022-01-24,27365136750
2022-01-25,26339680800
2022-01-26,25923212100
2022-01-27,25860348899
2022-01-28,26469336150
2022-01-31,27565513200
2022-02-01,27703026450
2022-02-02,27895545000
2022-02-03,26803296900
2022-02-04,26932952250
2022-02-07,27266913000
2022-02-08,27129399750
2022-02-09,27911260800
2022-02-10,27439786800
2022-02-11,25927141049
2022-02-14,25927141049
2022-02-15,26595062550
2022-02-16,26437904550
2022-02-17,25793556750
2022-02-18,25518530250
2022-02-22,24728811300
2022-02-23,21019882500
2022-02-24,23809437000
2022-02-25,24241621500
2022-02-28,23970523950
2022-03-01,23506907850
2022-03-02,23463689400
2022-03-03,23019718050
2022-03-04,22756478400
2022-03-07,20929516650
2022-03-08,21338127450
2022-03-09,22402872900
2022-03-10,22033551600
2022-03-11,21778169850
2022-03-14,21982475250
2022-03-15,22725046800
2022-03-16,23389039350
2022-03-17,24575582250
2022-03-18,25620682949
2022-03-21,25353514350
2022-03-22,26320036049
2022-03-23,26253243899
2022-03-24,26496838800
2022-03-25,26543986200
2022-03-28,26870089050
2022-03-29,27341563050
2022-03-30,26712931049
2022-03-31,26200510620
2022-04-01,25960572000
2022-04-04,26605652880
2022-04-05,26346047160
2022-04-06,25736367060
2022-04-07,25398092939
2022-04-08,24985083840
2022-04-11,25028351460
2022-04-12,24501273180
2022-04-13,24977217000
2022-04-14,24316402440
2022-04-18,24021395940
2022-04-19,24910348860
2022-04-20,24910348860
2022-04-21,24387204000
2022-04-22,24072530400
2022-04-25,24642876300
2022-04-26,23596586580
2022-04-27,25063752240
2022-04-28,25748167319
2022-04-29,25024418040
2022-05-02,25339091640
2022-05-03,24922149120
2022-05-04,25409893199
2022-05-05,23993862000
2022-05-06,23250445620
2022-05-09,22837436520
2022-05-10,22408693740
2022-05-11,21315202980
2022-05-12,21861948360
2022-05-13,22888570980
2022-05-16,22412627160
2022-05-17,22845303360
2022-05-18,21787213380
2022-05-19,22345759020
2022-05-20,22483428720
2022-05-23,22746967860
2022-05-24,22597497900
2022-05-25,23167843800
2022-05-26,23352714540
2022-05-27,24190533000
2022-05-31,23970261480
2022-06-01,24084330660
2022-06-02,25169954580
2022-06-03,24591741840
2022-06-06,24044996460
2022-06-07,24371470320
2022-06-08,24092197500
2022-06-09,23478583980
2022-06-10,23045907780
2022-06-13,21956350440
2022-06-14,21700678140
2022-06-15,22164821700
2022-06-16,21696744720
2022-06-17,22050752520
2022-06-21,22054685940
2022-06-22,22743034440
2022-06-23,23356647960
2022-06-24,24721544700
2022-06-27,24261334560
2022-06-28,23734256280
2022-06-29,23683121820
2022-06-30,23844551920
2022-07-01,24203739840
2022-07-05,24420831440
2022-07-06,24499773840
2022-07-07,24345836160
2022-07-08,24393201600
2022-07-11,24258999520
2022-07-12,23564306400
2022-07-13,23406421600
2022-07-14,22869613280
2022-07-15,23647195920
2022-07-18,23319584960
2022-07-19,24128744560
2022-07-20,24590557600
2022-07-21,24705024080
2022-07-22,24397148720
2022-07-25,24310312080
2022-07-26,23959018400
2022-07-27,27503532160
2022-07-28,27992975040
2022-07-29,28652144080
2022-08-01,28087705920
2022-08-02,28020604879
2022-08-03,28624514240
2022-08-04,28762663440
2022-08-05,28762663440
2022-08-08,28762663440
2022-08-09,28770557680
2022-08-10,29496827760
2022-08-11,29153428320
2022-08-12,29627082720
2022-08-15,29757337680
2022-08-16,29654712560
2022-08-17,29011332000
2022-08-18,29011332000
2022-08-19,28316638879
2022-08-22,28249537839
2022-08-23,28198225280
2022-08-24,28044287600
2022-08-25,28616620000
2022-08-26,27756147839
2022-08-29,27586421680
2022-08-30,27515373519
2022-08-31,27487743680
2022-09-01,27625892879
2022-09-02,27981133680
2022-09-06,30077054400
2022-09-07,30815165839
2022-09-08,31008574720
2022-09-09,30953315040
2022-09-12,30961209280
2022-09-13,30250727680
2022-09-14,29196846640
2022-09-15,28612672879
2022-09-16,27807460400
2022-09-19,28446893839
2022-09-20,27937715360
2022-09-21,27491690800
2022-09-22,27669311199
2022-09-23,27460113839
2022-09-26,27468008080
2022-09-27,27633787120
2022-09-28,28510047760
2022-09-29,27902191280
2022-09-30,28151485250
2022-10-03,29097278149
2022-10-04,29816727450
2022-10-05,30071364000
2022-10-06,30398753849
2022-10-07,29695471950
2022-10-10,29388291349
2022-10-11,29250868450
2022-10-12,28879018250
2022-10-13,28967938950
2022-10-14,28414205500
2022-10-17,29133654800
2022-10-18,29646969749
2022-10-19,29218533650
2022-10-20,28523335449
2022-10-21,29020483000
2022-10-24,28854767150
2022-10-25,30111782500
2022-10-26,32350967400
2022-10-27,32989579700
2022-10-28,33498852800
2022-10-31,33434183200
2022-11-01,32815780150
2022-11-02,32003368300
2022-11-03,32290339650
2022-11-04,32322674450
2022-11-07,32476264749
2022-11-08,32403511450
2022-11-09,32245879300
2022-11-10,34016209600
2022-11-11,33660526800
2022-11-14,33228048849
2022-11-15,33430141349
2022-11-16,33333136950
2022-11-17,32637938750
2022-11-18,32658148000
2022-11-21,32561143600
2022-11-22,32104414550
2022-11-23,32342883700
2022-11-25,32326716300
2022-11-28,31825526899
2022-11-29,31627476250
2022-11-30,32755152400
2022-12-01,33527145750
2022-12-02,33733280099
2022-12-05,33054249300
2022-12-06,32722817599
2022-12-07,32399469600
2022-12-08,33300802150
2022-12-09,32617729500
2022-12-12,33118918900
2022-12-13,33143170000
2022-12-14,32844073100
2022-12-15,31477927800
2022-12-16,31518346300
2022-12-19,31186914600
2022-12-20,31000989500
2022-12-21,31502178900
2022-12-22,31223291250
2022-12-23,31077784650
2022-12-27,31021198750
2022-12-28,30738269250
2022-12-29,31393048950
2022-12-30,31235416800
2023-01-03,31408648500
2023-01-04,31550220000
2023-01-05,30296301000
2023-01-06,31194268800
2023-01-09,31178089200
2023-01-10,31481456700
2023-01-11,32662567500
2023-01-12,32488636799
2023-01-13,32783914500
2023-01-17,32205493800
2023-01-18,31582579200
2023-01-19,30992023800
2023-01-20,31760554800
2023-01-23,31853587500
2023-01-24,31805048700
2023-01-25,31295391300
2023-01-26,31837407899
2023-01-27,31461232200
2023-01-30,31509771000
2023-01-31,31509771000
2023-02-01,31958754900
2023-02-02,32363244900
2023-02-03,30975844200
2023-02-06,30632027700
2023-02-07,31493591400
2023-02-08,30947529900
2023-02-09,30656297100
2023-02-10,30725060399
2023-02-13,31178089200
2023-02-14,31056742200
2023-02-15,31914261000
2023-02-16,31623028200
2023-02-17,31372244400
2023-02-21,30749329800
2023-02-22,29175863700
2023-02-23,28613622599
2023-02-24,28609577700
2023-02-27,28674296100
2023-02-28,28581263400
2023-03-01,28326434700
2023-03-02,28807777800
2023-03-03,29289120900
2023-03-06,29070696300
2023-03-07,28573173600
2023-03-08,28459916400
2023-03-09,27857226300
2023-03-10,27133189200
2023-03-13,27036111600
2023-03-14,27351613800
2023-03-15,27242401499
2023-03-16,27404197500
2023-03-17,27072515700
2023-03-20,27003752400
2023-03-21,27448691400
2023-03-22,26692295099
2023-03-23,26635666499
2023-03-24,27157458600
2023-03-27,27456781200
2023-03-28,27262626000
2023-03-29,27590262899
2023-03-30,27565993500
2023-03-31,27913786649
2023-04-03,27881352330
2023-04-04,27577280580
2023-04-05,27467814750
2023-04-06,27715126440
2023-04-10,27901623779
2023-04-11,27893515200
2023-04-12,27808375110
2023-04-13,28286781330
2023-04-14,28063795380
2023-04-17,28254347010
2023-04-18,28323269940
2023-04-19,28254347010
2023-04-20,27978655290
2023-04-21,28380030000
2023-04-24,28485441540
2023-04-25,27771886500
2023-04-26,29158453680
2023-04-27,31286955930
2023-04-28,31197761550
2023-05-01,30857201190
2023-05-02,30305817750
2023-05-03,29880117300
2023-05-04,30139591860
2023-05-05,30245003399
2023-05-08,30123374700
2023-05-09,30001746000
2023-05-10,30589618050
2023-05-11,30395012130
2023-05-12,30557183730
2023-05-15,30804495420
2023-05-16,30759898230
2023-05-17,30812604000
2023-05-18,31635624870
2023-05-19,31826176500
2023-05-22,32373505649
2023-05-23,31826176500
2023-05-24,31891045140
2023-05-25,31428856080
2023-05-26,31822122209
2023-05-30,31886990850
2023-05-31,32191062600
2023-06-01,32324854170
2023-06-02,33196526520
2023-06-05,33245178000
2023-06-06,33370860990
2023-06-07,32292419850
2023-06-08,32815423260
2023-06-09,32491080060
2023-06-12,32730283170
2023-06-13,33228960839
2023-06-14,33569521200
2023-06-15,34084416029
2023-06-16,34112796060
2023-06-20,34587147990
2023-06-21,35507471820
2023-06-22,35029065600
2023-06-23,35170965750
2023-06-26,35600720490
2023-06-27,36456175680
2023-06-28,36216972570
2023-06-29,36537261480
2023-06-30,36102761000
2023-07-03,35498343990
2023-07-05,35948614380
2023-07-06,35713337960
2023-07-07,35202220220
2023-07-10,35745789880
2023-07-11,35830976170
2023-07-12,35916162460
2023-07-13,35977009810
2023-07-14,36220399210
2023-07-17,36755855890
2023-07-18,37007358270
2023-07-19,37161504890
2023-07-20,36597652780
2023-07-21,36784251320
2023-07-24,36743686420
2023-07-25,37238578200
2023-07-26,34228662620
2023-07-27,32516823840
2023-07-28,33133410320
2023-07-31,34062346530
2023-08-01,33717544880
2023-08-02,33336234820
2023-08-03,32825117080
2023-08-04,33023885090
2023-08-07,33080675950
2023-08-08,33214540120
2023-08-09,32958981250
2023-08-10,32748043770
2023-08-11,32792665160
2023-08-14,32983320190
2023-08-15,32399185630
2023-08-16,32196361130
2023-08-17,31591944120
2023-08-18,31758260210
2023-08-21,31851559480
2023-08-22,32078722920
2023-08-23,32581727679
2023-08-24,32273434440
2023-08-25,32533049800
2023-08-28,33169918730
2023-08-29,33413308130
2023-08-30,33506607399
2023-08-31,33259161509
2023-09-01,33494437929
2023-09-05,33701318920
2023-09-06,33664810509
2023-09-07,33920369380
2023-09-08,33494437929
2023-09-11,33429534090
2023-09-12,33165862240
2023-09-13,32873794960
2023-09-14,32719648340
2023-09-15,32094948880
2023-09-18,32338338280
2023-09-19,32476258940
2023-09-20,32910303370
2023-09-21,31733921270
2023-09-22,31664960940
2023-09-25,31689299880
2023-09-26,30951018700
2023-09-27,30971301149
2023-09-28,31157899690
2023-09-29,31190351610
2023-10-02,30828626000
2023-10-03,30499928000
2023-10-04,31015294000
2023-10-05,32257041999
2023-10-06,32723712000
2023-10-09,33101105999
2023-10-10,33275600000
2023-10-11,33222846000
2023-10-12,32537044000
2023-10-13,32585740000
2023-10-16,33121396000
2023-10-17,32382840000
2023-10-18,31514428000
2023-10-19,30004852000
2023-10-20,29964272000
2023-10-23,29724850000
2023-10-24,30098186000
2023-10-25,28775278000
2023-10-26,28754988000
2023-10-27,28641364000
2023-10-30,28726582000
2023-10-31,29789778000
2023-11-01,29895286000
2023-11-02,30037316000
2023-11-03,31400804000
2023-11-06,31258774000
2023-11-07,31628052000
2023-11-08,31343991999
2023-11-09,31494138000
2023-11-10,32321970000
2023-11-13,31867474000
2023-11-14,33575891999
2023-11-15,33381108000
2023-11-16,33372991999
2023-11-17,33571834000
2023-11-20,33681400000
2023-11-21,33799082000
2023-11-22,34026329999
2023-11-24,34403724000
2023-11-27,34196766000
2023-11-28,33924879999
2023-11-29,34062852000
2023-11-30,33697632000
2023-12-01,34606624000
2023-12-04,34586334000
2023-12-05,34148070000
2023-12-06,34001982000
2023-12-07,33510964000
2023-12-08,33433862000
2023-12-11,34091258000
2023-12-12,34444304000
2023-12-13,34927206000
2023-12-14,35811850000
2023-12-15,35535906000
2023-12-18,35811850000
2023-12-19,35718516000
2023-12-20,35101700000
2023-12-21,35333006000
2023-12-22,35495326000
2023-12-26,35519674000
2023-12-27,35539964000
2023-12-28,35714458000
2023-12-29,35462862000
2024-01-02,34662576000
