,NCR
2018-07-17,3708740000
2018-07-18,3717000000
2018-07-19,3687500000
2018-07-20,3632040000
2018-07-23,3642660000
2018-07-24,3591920000
2018-07-25,3656820000
2018-07-26,3619060000
2018-07-27,3328780000
2018-07-30,3276860000
2018-07-31,3294560000
2018-08-01,3208420000
2018-08-02,3207240000
2018-08-03,3294560000
2018-08-06,3351200000
2018-08-07,3403120000
2018-08-08,3440880000
2018-08-09,3397220000
2018-08-10,3294560000
2018-08-13,3216680000
2018-08-14,3259160000
2018-08-15,3175380000
2018-08-16,3209600000
2018-08-17,3266240000
2018-08-20,3282760000
2018-08-21,3307540000
2018-08-22,3316980000
2018-08-23,3339400000
2018-08-24,3364180000
2018-08-27,3417280000
2018-08-28,3425540000
2018-08-29,3410200000
2018-08-30,3384240000
2018-08-31,3352380000
2018-09-04,3347660000
2018-09-05,3334680000
2018-09-06,3288660000
2018-09-07,3320520000
2018-09-10,3332320000
2018-09-11,3314620000
2018-09-12,3337040000
2018-09-13,3366540000
2018-09-14,3385420000
2018-09-17,3342940000
2018-09-18,3371260000
2018-09-19,3403120000
2018-09-20,3452680000
2018-09-21,3442060000
2018-09-24,3363000000
2018-09-25,3353560000
2018-09-26,3335860000
2018-09-27,3370080000
2018-09-28,3352380000
2018-10-01,3282848000
2018-10-02,3289964000
2018-10-03,3337404000
2018-10-04,3266244000
2018-10-05,3206944000
2018-10-08,3179666000
2018-10-09,3193898000
2018-10-10,3070554000
2018-10-11,2937722000
2018-10-12,2935350000
2018-10-15,2974488000
2018-10-16,3081228000
2018-10-17,3126296000
2018-10-18,3063438000
2018-10-19,3058694000
2018-10-22,3056322000
2018-10-23,3039718000
2018-10-24,2896212000
2018-10-25,2979232000
2018-10-26,2877236000
2018-10-29,2823866000
2018-10-30,2825052000
2018-10-31,3184410000
2018-11-01,3324358000
2018-11-02,3261500000
2018-11-05,3177294000
2018-11-06,3151202000
2018-11-07,3313684000
2018-11-08,3308940000
2018-11-09,3295894000
2018-11-12,3046834000
2018-11-13,3081228000
2018-11-14,3036160000
2018-11-15,3093088000
2018-11-16,3117994000
2018-11-19,3072926000
2018-11-20,2999394000
2018-11-21,3032602000
2018-11-23,3001766000
2018-11-26,3097832000
2018-11-27,3085972000
2018-11-28,3203386000
2018-11-29,3230664000
2018-11-30,3286406000
2018-12-03,3305382000
2018-12-04,3158318000
2018-12-06,3171364000
2018-12-07,3059880000
2018-12-10,2995836000
2018-12-11,2962628000
2018-12-12,3001766000
2018-12-13,2868934000
2018-12-14,2790658000
2018-12-17,2693406000
2018-12-18,2835726000
2018-12-19,2817936000
2018-12-20,2732544000
2018-12-21,2584294000
2018-12-24,2492972000
2018-12-26,2705266000
2018-12-27,2691034000
2018-12-28,2691034000
2018-12-31,2753444000
2019-01-02,2840533000
2019-01-03,2760602000
2019-01-04,2865586000
2019-01-07,2897797000
2019-01-08,2916885000
2019-01-09,3036185000
2019-01-10,3081519000
2019-01-11,3095835000
2019-01-14,3076747000
2019-01-15,3123274000
2019-01-16,3099414000
2019-01-17,3107765000
2019-01-18,3160257000
2019-01-22,3049308000
2019-01-23,3046922000
2019-01-24,3095835000
2019-01-25,3170994000
2019-01-28,3157871000
2019-01-29,3173380000
2019-01-30,3202012000
2019-01-31,3191275000
2019-02-01,3275978000
2019-02-04,3345172000
2019-02-05,3389313000
2019-02-06,3370225000
2019-02-07,3273592000
2019-02-08,3151906000
2019-02-11,3199626000
2019-02-12,3213942000
2019-02-13,3289101000
2019-02-14,3228258000
2019-02-15,3304610000
2019-02-19,3351137000
2019-02-20,3429875000
2019-02-21,3378576000
2019-02-22,3454928000
2019-02-25,3403629000
2019-02-26,3370225000
2019-02-27,3343979000
2019-02-28,3342786000
2019-03-01,3407208000
2019-03-04,3374997000
2019-03-05,3348751000
2019-03-06,3281943000
2019-03-07,3202012000
2019-03-08,3196047000
2019-03-11,3279557000
2019-03-12,3322505000
2019-03-13,3348751000
2019-03-14,3349944000
2019-03-15,3384541000
2019-03-18,3416752000
2019-03-19,3390506000
2019-03-20,3336821000
2019-03-21,3394085000
2019-03-22,3241381000
2019-03-25,3122081000
2019-03-26,3154292000
2019-03-27,3166222000
2019-03-28,3197240000
2019-03-29,3255697000
2019-04-01,3396852000
2019-04-02,3446134000
2019-04-03,3412478000
2019-04-04,3441326000
2019-04-05,3479790000
2019-04-08,3485800000
2019-04-09,3426902000
2019-04-10,3474982000
2019-04-11,3473780000
2019-04-12,3480992000
2019-04-15,3513446000
2019-04-16,3511042000
2019-04-17,3531476000
2019-04-18,3556718000
2019-04-22,3525466000
2019-04-23,3579556000
2019-04-24,3529072000
2019-04-25,3437720000
2019-04-26,3478588000
2019-04-29,3466568000
2019-04-30,3479790000
2019-05-01,3452144000
2019-05-02,3399256000
2019-05-03,3493012000
2019-05-06,3419690000
2019-05-07,3735816000
2019-05-08,3800724000
2019-05-09,3763462000
2019-05-10,3738220000
2019-05-13,3613212000
2019-05-14,3670908000
2019-05-15,3747836000
2019-05-16,3740624000
2019-05-17,3672110000
2019-05-20,3697352000
2019-05-21,3843996000
2019-05-22,3825966000
2019-05-23,3768270000
2019-05-24,3756250000
2019-05-28,3734614000
2019-05-29,3723796000
2019-05-30,3744230000
2019-05-31,3678120000
2019-06-03,3657686000
2019-06-04,3758654000
2019-06-05,3729806000
2019-06-06,3789906000
2019-06-07,3815148000
2019-06-10,3896884000
2019-06-11,3935348000
2019-06-12,3856016000
2019-06-13,3896884000
2019-06-14,3767068000
2019-06-17,3734614000
2019-06-18,3765866000
2019-06-19,3757452000
2019-06-20,3765866000
2019-06-21,3694948000
2019-06-24,3699756000
2019-06-25,3651676000
2019-06-26,3699756000
2019-06-27,3714180000
2019-06-28,3738220000
2019-07-01,3776754000
2019-07-02,3773112000
2019-07-03,3799820000
2019-07-05,3784038000
2019-07-08,3726980000
2019-07-09,3773112000
2019-07-10,3757330000
2019-07-11,3724552000
2019-07-12,3746404000
2019-07-15,3682062000
2019-07-16,3695416000
2019-07-17,3628646000
2019-07-18,3635930000
2019-07-19,3627432000
2019-07-22,3633502000
2019-07-23,3718482000
2019-07-24,3792536000
2019-07-25,3805890000
2019-07-26,3861734000
2019-07-29,3904223999
2019-07-30,3939430000
2019-07-31,4104534000
2019-08-01,4003771999
2019-08-02,3995273999
2019-08-05,3757330000
2019-08-06,3726980000
2019-08-07,3762186000
2019-08-08,3941858000
2019-08-09,3870232000
2019-08-12,3792536000
2019-08-13,3858092000
2019-08-14,3610436000
2019-08-15,3627432000
2019-08-16,3703914000
2019-08-19,3750046000
2019-08-20,3649284000
2019-08-21,3776754000
2019-08-22,3808318000
2019-08-23,3701486000
2019-08-26,3692988000
2019-08-27,3623790000
2019-08-28,3616506000
2019-08-29,3813174000
2019-08-30,3825314000
2019-09-03,3737906000
2019-09-04,3831384000
2019-09-05,3963710000
2019-09-06,3968565999
2019-09-09,4004986000
2019-09-10,4043834000
2019-09-11,4125171999
2019-09-12,4057188000
2019-09-13,4026838000
2019-09-16,4017126000
2019-09-17,3990417999
2019-09-18,4080254000
2019-09-19,3920006000
2019-09-20,3951569999
2019-09-23,3953998000
2019-09-24,3810746000
2019-09-25,3867804000
2019-09-26,3842310000
2019-09-27,3791322000
2019-09-30,4027056000
2019-10-01,3871384000
2019-10-02,3759096000
2019-10-03,3755268000
2019-10-04,3771856000
2019-10-07,3699124000
2019-10-08,3625116000
2019-10-09,3623840000
2019-10-10,3641704000
2019-10-11,3725920000
2019-10-14,3750164000
2019-10-15,3810136000
2019-10-16,3838208000
2019-10-17,3857348000
2019-10-18,3825448000
2019-10-21,3836932000
2019-10-22,3755268000
2019-10-23,3794824000
2019-10-24,3729748000
2019-10-25,3771856000
2019-10-28,3820344000
2019-10-29,3747612000
2019-10-30,3716988000
2019-10-31,3727196000
2019-11-01,3792272000
2019-11-04,3839484000
2019-11-05,3882868000
2019-11-06,3807584000
2019-11-07,3830552000
2019-11-08,4014296000
2019-11-11,4032160000
2019-11-12,4089579999
2019-11-13,4162311999
2019-11-14,4175072000
2019-11-15,4231215999
2019-11-18,4288636000
2019-11-19,4279704000
2019-11-20,4242700000
2019-11-21,4201868000
2019-11-22,4247804000
2019-11-25,4255460000
2019-11-26,4270772000
2019-11-27,4277152000
2019-11-29,4189108000
2019-12-02,4131688000
2019-12-03,4080648000
2019-12-04,4127860000
2019-12-05,4122756000
2019-12-06,4162311999
2019-12-09,4161036000
2019-12-10,4141896000
2019-12-11,4161036000
2019-12-12,4263115999
2019-12-13,4346056000
2019-12-16,4366472000
2019-12-17,4366472000
2019-12-18,4389440000
2019-12-19,4398372000
2019-12-20,4422616000
2019-12-23,4504280000
2019-12-24,4460896000
2019-12-26,4505556000
2019-12-27,4466000000
2019-12-30,4467276000
2019-12-31,4500480000
2020-01-02,4544000000
2020-01-03,4495360000
2020-01-06,4441600000
2020-01-07,4430080000
2020-01-08,4450560000
2020-01-09,4477440000
2020-01-10,4417280000
2020-01-13,4412160000
2020-01-14,4412160000
2020-01-15,4481280000
2020-01-16,4577280000
2020-01-17,4556800000
2020-01-21,4478720000
2020-01-22,4513280000
2020-01-23,4518400000
2020-01-24,4435200000
2020-01-27,4336640000
2020-01-28,4391680000
2020-01-29,4363520000
2020-01-30,4390400000
2020-01-31,4316160000
2020-02-03,4328960000
2020-02-04,4450560000
2020-02-05,4473600000
2020-02-06,4367360000
2020-02-07,4249600000
2020-02-10,4382720000
2020-02-11,4320000000
2020-02-12,4258560000
2020-02-13,4234240000
2020-02-14,4215040000
2020-02-18,4138240000
2020-02-19,4110080000
2020-02-20,4093440000
2020-02-21,4003840000
2020-02-24,3793920000
2020-02-25,3596800000
2020-02-26,3448320000
2020-02-27,3302400000
2020-02-28,3225600000
2020-03-02,3325440000
2020-03-03,3189760000
2020-03-04,3229440000
2020-03-05,2995200000
2020-03-06,2967040000
2020-03-09,2480640000
2020-03-10,2816000000
2020-03-11,2531840000
2020-03-12,2096639999
2020-03-13,2400000000
2020-03-16,1697280000
2020-03-17,1571840000
2020-03-18,1507840000
2020-03-19,1913600000
2020-03-20,1719040000
2020-03-23,1762560000
2020-03-24,2032640000
2020-03-25,2110719999
2020-03-26,2475520000
2020-03-27,2337280000
2020-03-30,2280960000
2020-03-31,2265600000
2020-04-01,2407680000
2020-04-02,2343680000
2020-04-03,2328320000
2020-04-06,2542080000
2020-04-07,2433280000
2020-04-08,2432000000
2020-04-09,2562560000
2020-04-13,2475520000
2020-04-14,2426880000
2020-04-15,2288640000
2020-04-16,2250240000
2020-04-17,2474240000
2020-04-20,2375680000
2020-04-21,2240000000
2020-04-22,2342400000
2020-04-23,2332160000
2020-04-24,2364160000
2020-04-27,2588160000
2020-04-28,2635520000
2020-04-29,2804480000
2020-04-30,2626560000
2020-05-01,2306560000
2020-05-04,2429440000
2020-05-05,2316800000
2020-05-06,2255360000
2020-05-07,2494720000
2020-05-08,2512640000
2020-05-11,2369280000
2020-05-12,2218240000
2020-05-13,2073600000
2020-05-14,2074880000
2020-05-15,2090239999
2020-05-18,2362880000
2020-05-19,2280960000
2020-05-20,2391040000
2020-05-21,2324480000
2020-05-22,2287360000
2020-05-26,2432000000
2020-05-27,2575360000
2020-05-28,2393600000
2020-05-29,2310400000
2020-06-01,2493440000
2020-06-02,2455040000
2020-06-03,2640640000
2020-06-04,2594560000
2020-06-05,2700800000
2020-06-08,2899200000
2020-06-09,2730240000
2020-06-10,2577920000
2020-06-11,2269440000
2020-06-12,2374400000
2020-06-15,2407680000
2020-06-16,2465280000
2020-06-17,2315520000
2020-06-18,2298880000
2020-06-19,2280960000
2020-06-22,2218240000
2020-06-23,2214400000
2020-06-24,2137600000
2020-06-25,2170880000
2020-06-26,2076159999
2020-06-29,2306560000
2020-06-30,2225620000
2020-07-01,2180645000
2020-07-02,2288585000
2020-07-06,2261600000
2020-07-07,2093265000
2020-07-08,2077845000
2020-07-09,2077845000
2020-07-10,2153660000
2020-07-13,2172935000
2020-07-14,2167795000
2020-07-15,2318140000
2020-07-16,2288585000
2020-07-17,2273165000
2020-07-20,2215340000
2020-07-21,2269310000
2020-07-22,2305290000
2020-07-23,2370825000
2020-07-24,2297580000
2020-07-27,2257745000
2020-07-28,2148520000
2020-07-29,2447925000
2020-07-30,2406805000
2020-07-31,2368255000
2020-08-03,2406805000
2020-08-04,2463345000
2020-08-05,2463345000
2020-08-06,2459490000
2020-08-07,2584135000
2020-08-10,2724200000
2020-08-11,2807725000
2020-08-12,2751185000
2020-08-13,2713920000
2020-08-14,2722915000
2020-08-17,2701070000
2020-08-18,2659950000
2020-08-19,2650955000
2020-08-20,2591845000
2020-08-21,2570000000
2020-08-24,2650955000
2020-08-25,2697215000
2020-08-26,2641960000
2020-08-27,2716490000
2020-08-28,2711350000
2020-08-31,2626540000
2020-09-01,2575140000
2020-09-02,2704925000
2020-09-03,2595700000
2020-09-04,2603410000
2020-09-08,2514745000
2020-09-09,2572570000
2020-09-10,2609835000
2020-09-11,2625255000
2020-09-14,2672800000
2020-09-15,2602125000
2020-09-16,2634250000
2020-09-17,2658665000
2020-09-18,2566145000
2020-09-21,2446640000
2020-09-22,2516030000
2020-09-23,2408090000
2020-09-24,2441500000
2020-09-25,2498040000
2020-09-28,2573855000
2020-09-29,2828285000
2020-09-30,2842776000
2020-10-01,2841492000
2020-10-02,2856900000
2020-10-05,2936508000
2020-10-06,2908260000
2020-10-07,2977596000
2020-10-08,3108564000
2020-10-09,3057204000
2020-10-12,2972460000
2020-10-13,2883864000
2020-10-14,2810676000
2020-10-15,2894136000
2020-10-16,2894136000
2020-10-19,2809392000
2020-10-20,2795268000
2020-10-21,2781144000
2020-10-22,2899272000
2020-10-23,2858184000
2020-10-26,2707956000
2020-10-27,2818380000
2020-10-28,2516640000
2020-10-29,2607804000
2020-10-30,2609088000
2020-11-02,2543604000
2020-11-03,2657880000
2020-11-04,2568000000
2020-11-05,2760600000
2020-11-06,2713092000
2020-11-09,3025104000
2020-11-10,3007128000
2020-11-11,2932656000
2020-11-12,2865888000
2020-11-13,3005844000
2020-11-16,3189456000
2020-11-17,3231828000
2020-11-18,3220272000
2020-11-19,3338400000
2020-11-20,3337116000
2020-11-23,3522012000
2020-11-24,3654264000
2020-11-25,3661968000
2020-11-27,3676092000
2020-11-30,3552828000
2020-12-01,3853284000
2020-12-02,3876396000
2020-12-03,4022772000
2020-12-04,4482444000
2020-12-07,4282140000
2020-12-08,4214088000
2020-12-09,4315524000
2020-12-10,4336068000
2020-12-11,4302684000
2020-12-14,4239768000
2020-12-15,4345056000
2020-12-16,4329648000
2020-12-17,4495284000
2020-12-18,4386144000
2020-12-21,4450344000
2020-12-22,4536372000
2020-12-23,4671192000
2020-12-24,4694304000
2020-12-28,4807296000
2020-12-29,4714848000
2020-12-30,4782900000
2020-12-31,4884100000
2021-01-04,4713800000
2021-01-05,4838600000
2021-01-06,4962100000
2021-01-07,4907500000
2021-01-08,4830800000
2021-01-11,4778800000
2021-01-12,4767100000
2021-01-13,4547400000
2021-01-14,4494100000
2021-01-15,4408300000
2021-01-19,4397900000
2021-01-20,4420000000
2021-01-21,4414800000
2021-01-22,4345900000
2021-01-25,4429100000
2021-01-26,4325100000
2021-01-27,4301700000
2021-01-28,4377100000
2021-01-29,4336800000
2021-02-01,4512300000
2021-02-02,4613700000
2021-02-03,4739800000
2021-02-04,4837300000
2021-02-05,4810000000
2021-02-08,4898400000
2021-02-09,4836000000
2021-02-10,4508400000
2021-02-11,4513600000
2021-02-12,4540900000
2021-02-16,4531800000
2021-02-17,4565600000
2021-02-18,4449900000
2021-02-19,4503200000
2021-02-22,4642300000
2021-02-23,4603300000
2021-02-24,4774900000
2021-02-25,4592900000
2021-02-26,4518800000
2021-03-01,4722900000
2021-03-02,4685200000
2021-03-03,4654000000
2021-03-04,4439500000
2021-03-05,4624100000
2021-03-08,4798300000
2021-03-09,4678700000
2021-03-10,4776200000
2021-03-11,4799600000
2021-03-12,4803500000
2021-03-15,4959500000
2021-03-16,4886700000
2021-03-17,5080400000
2021-03-18,4858100000
2021-03-19,4799600000
2021-03-22,4724200000
2021-03-23,4578600000
2021-03-24,4552600000
2021-03-25,4743700000
2021-03-26,4919200000
2021-03-29,4793100000
2021-03-30,4929600000
2021-03-31,4971450000
2021-04-01,4970140000
2021-04-05,5133890000
2021-04-06,5152230000
2021-04-07,5056600000
2021-04-08,5145680000
2021-04-09,5192840000
2021-04-12,5312050000
2021-04-13,5266200000
2021-04-14,5317290000
2021-04-15,5304190000
2021-04-16,5264890000
2021-04-19,5326460000
2021-04-20,5264890000
2021-04-21,5401130000
2021-04-22,5365760000
2021-04-23,5484970000
2021-04-26,5496760000
2021-04-27,5538680000
2021-04-28,6020760000
2021-04-29,5948710000
2021-04-30,5993250000
2021-05-03,6083640000
2021-05-04,6128180000
2021-05-05,6100670000
2021-05-06,6201540000
2021-05-07,6265730000
2021-05-10,6404590000
2021-05-11,6314200000
2021-05-12,5913340000
2021-05-13,6116390000
2021-05-14,6328610000
2021-05-17,6471400000
2021-05-18,6337780000
2021-05-19,6246080000
2021-05-20,6352190000
2021-05-21,6443890000
2021-05-24,6390180000
2021-05-25,6323370000
2021-05-26,6356120000
2021-05-27,6386250000
2021-05-28,6314200000
2021-06-01,6340400000
2021-06-02,6240840000
2021-06-03,6099360000
2021-06-04,6189750000
2021-06-07,6236910000
2021-06-08,6401970000
2021-06-09,6289310000
2021-06-10,6209400000
2021-06-11,6236910000
2021-06-14,6053510000
2021-06-15,6253940000
2021-06-16,6049580000
2021-06-17,5901550000
2021-06-18,5698500000
2021-06-21,5864870000
2021-06-22,5854390000
2021-06-23,5867490000
2021-06-24,6020760000
2021-06-25,6104600000
2021-06-28,5946090000
2021-06-29,5952640000
2021-06-30,5997715000
2021-07-01,6085820000
2021-07-02,6258085000
2021-07-06,6080560000
2021-07-07,6083190000
2021-07-08,6120010000
2021-07-09,6154200000
2021-07-12,6059520000
2021-07-13,5872790000
2021-07-14,5929335000
2021-07-15,5897775000
2021-07-16,5753125000
2021-07-19,5597955000
2021-07-20,5812300000
2021-07-21,5972730000
2021-07-22,5821505000
2021-07-23,5863585000
2021-07-26,5930650000
2021-07-27,5857010000
2021-07-28,5858325000
2021-07-29,5803095000
2021-07-30,5838600000
2021-08-02,5834655000
2021-08-03,5807040000
2021-08-04,5287615000
2021-08-05,5217920000
2021-08-06,5441470000
2021-08-09,5303395000
2021-08-10,5516425000
2021-08-11,5817560000
2021-08-12,5783370000
2021-08-13,5713675000
2021-08-16,5611105000
2021-08-17,5496700000
2021-08-18,5394130000
2021-08-19,5271835000
2021-08-20,5375720000
2021-08-23,5437525000
2021-08-24,5561135000
2021-08-25,5700525000
2021-08-26,5616365000
2021-08-27,5812300000
2021-08-30,5671595000
2021-08-31,5586120000
2021-09-01,5567710000
2021-09-02,5620310000
2021-09-03,5494070000
2021-09-07,5450675000
2021-09-08,5348105000
2021-09-09,5370460000
2021-09-10,5196880000
2021-09-13,5241590000
2021-09-14,5106145000
2021-09-15,5182415000
2021-09-16,5157430000
2021-09-17,5078530000
2021-09-20,5049600000
2021-09-21,4935195000
2021-09-22,5089050000
2021-09-23,5270520000
2021-09-24,5231070000
2021-09-27,5279725000
2021-09-28,5114035000
2021-09-29,5133760000
2021-09-30,5120196000
2021-10-01,5430631000
2021-10-04,5406853000
2021-10-05,5472903000
2021-10-06,5537632000
2021-10-07,5582546000
2021-10-08,5447804000
2021-10-11,5368544000
2021-10-12,5447804000
2021-10-13,5494039000
2021-10-14,5653880000
2021-10-15,5733140000
2021-10-18,5627460000
2021-10-19,5692189000
2021-10-20,5667090000
2021-10-21,5795227000
2021-10-22,5756918000
2021-10-25,5605003000
2021-10-26,5482150000
2021-10-27,5310420000
2021-10-28,5249654000
2021-10-29,5223234000
2021-11-01,5521780000
2021-11-02,5571978000
2021-11-03,5723893000
2021-11-04,5585188000
2021-11-05,5812400000
2021-11-08,5770128000
2021-11-09,5832215000
2021-11-10,5750313000
2021-11-11,5760881000
2021-11-12,5783338000
2021-11-15,5682942000
2021-11-16,5590472000
2021-11-17,5414779000
2021-11-18,5339482000
2021-11-19,5388359000
2021-11-22,5505928000
2021-11-23,5615571000
2021-11-24,5677658000
2021-11-26,5348729000
2021-11-29,5278716000
2021-11-30,5138690000
2021-12-01,5140011000
2021-12-02,5373828000
2021-12-03,5328914000
2021-12-06,5488755000
2021-12-07,5741066000
2021-12-08,5837499000
2021-12-09,5317025000
2021-12-10,5486113000
2021-12-13,5434594000
2021-12-14,5161147000
2021-12-15,5190209000
2021-12-16,5153221000
2021-12-17,5117554000
2021-12-20,4933935000
2021-12-21,5159826000
2021-12-22,5174357000
2021-12-23,5191530000
2021-12-27,5248333000
2021-12-28,5249654000
2021-12-29,5254938000
2021-12-30,5287963000
2021-12-31,5455140000
2022-01-03,5632907000
2022-01-04,5828315000
2022-01-05,5717041000
2022-01-06,5669546000
2022-01-07,5635621000
2022-01-10,5664118000
2022-01-11,5779463000
2022-01-12,5790319000
2022-01-13,5821530000
2022-01-14,5801175000
2022-01-18,5620694000
2022-01-19,5479566000
2022-01-20,5463282000
2022-01-21,5320797000
2022-01-24,5220379000
2022-01-25,5175598000
2022-01-26,5149815000
2022-01-27,4974762000
2022-01-28,5042612000
2022-01-31,5164742000
2022-02-01,5278730000
2022-02-02,5240734000
2022-02-03,5129460000
2022-02-04,5068395000
2022-02-07,5041255000
2022-02-08,5197310000
2022-02-09,5940946000
2022-02-10,5768607000
2022-02-11,5699400000
2022-02-14,5681759000
2022-02-15,5886666000
2022-02-16,6010153000
2022-02-17,5833743000
2022-02-18,5718398000
2022-02-22,5569128000
2022-02-23,5438856000
2022-02-24,5522990000
2022-02-25,5592197000
2022-02-28,5498564000
2022-03-01,5195953000
2022-03-02,5455140000
2022-03-03,5334367000
2022-03-04,4955764000
2022-03-07,4664009000
2022-03-08,4866202000
2022-03-09,5162028000
2022-03-10,5115890000
2022-03-11,5084679000
2022-03-14,5003259000
2022-03-15,4951693000
2022-03-16,5255661000
2022-03-17,5350651000
2022-03-18,5476852000
2022-03-21,5407645000
2022-03-22,5592197000
2022-03-23,5517562000
2022-03-24,5579984000
2022-03-25,5638335000
2022-03-28,5529775000
2022-03-29,5719755000
2022-03-30,5546059000
2022-03-31,5489954000
2022-04-01,5496784000
2022-04-04,5489954000
2022-04-05,5289152000
2022-04-06,5189434000
2022-04-07,5192166000
2022-04-08,5274126000
2022-04-11,5227682000
2022-04-12,5290518000
2022-04-13,5502248000
2022-04-14,5522738000
2022-04-18,5629286000
2022-04-19,5808232000
2022-04-20,5846480000
2022-04-21,5723540000
2022-04-22,5509078000
2022-04-25,5465366000
2022-04-26,5102010000
2022-04-27,3916322000
2022-04-28,4354808000
2022-04-29,4785098000
2022-05-02,4744118000
2022-05-03,4744118000
2022-05-04,4917600000
2022-05-05,4811052000
2022-05-06,4761876000
2022-05-09,4521460000
2022-05-10,4423108000
2022-05-11,4281044000
2022-05-12,4324756000
2022-05-13,4600688000
2022-05-16,4573368000
2022-05-17,4830176000
2022-05-18,4491408000
2022-05-19,4517362000
2022-05-20,4394422000
2022-05-23,4522826000
2022-05-24,4300168000
2022-05-25,4440866000
2022-05-26,4651230000
2022-05-27,4778268000
2022-05-31,4738654000
2022-06-01,4634838000
2022-06-02,4744118000
2022-06-03,4686746000
2022-06-06,4690844000
2022-06-07,4716798000
2022-06-08,4580198000
2022-06-09,4476382000
2022-06-10,4354808000
2022-06-13,4058386000
2022-06-14,4241430000
2022-06-15,4423108000
2022-06-16,4103464000
2022-06-17,4235966000
2022-06-21,4194986000
2022-06-22,4237332000
2022-06-23,4297436000
2022-06-24,4521460000
2022-06-27,4507800000
2022-06-28,4274214000
2022-06-29,4248260000
2022-06-30,4262070000
2022-07-01,4162060000
2022-07-05,4230560000
2022-07-06,4131920000
2022-07-07,4236040000
2022-07-08,4201790000
2022-07-11,4023690000
2022-07-12,4079860000
2022-07-13,3916830000
2022-07-14,3772980000
2022-07-15,3927790000
2022-07-18,3986700000
2022-07-19,4490860000
2022-07-20,4422360000
2022-07-21,4477160000
2022-07-22,4342900000
2022-07-25,4257960000
2022-07-26,4192200000
2022-07-27,4297690000
2022-07-28,4482640000
2022-07-29,4445650000
2022-08-01,4531960000
2022-08-02,4557990000
2022-08-03,4664850000
2022-08-04,4668960000
2022-08-05,4699100000
2022-08-08,4697730000
2022-08-09,4619640000
2022-08-10,4719650000
2022-08-11,4710060000
2022-08-12,4777190000
2022-08-15,4592240000
2022-08-16,4644300000
2022-08-17,4516890000
2022-08-18,4560730000
2022-08-19,4489490000
2022-08-22,4288100000
2022-08-23,4337420000
2022-08-24,4357970000
2022-08-25,4649780000
2022-08-26,4348380000
2022-08-29,4331940000
2022-08-30,4274400000
2022-08-31,4253850000
2022-09-01,4222340000
2022-09-02,4183980000
2022-09-06,4093560000
2022-09-07,4211380000
2022-09-08,4251110000
2022-09-09,4403180000
2022-09-12,4440170000
2022-09-13,4089450000
2022-09-14,4086710000
2022-09-15,3988070000
2022-09-16,3178400000
2022-09-19,3168810000
2022-09-20,3044140000
2022-09-21,3012630000
2022-09-22,2963310000
2022-09-23,2856450000
2022-09-26,2831790000
2022-09-27,2804390000
2022-09-28,2812610000
2022-09-29,2659170000
2022-09-30,2598667000
2022-10-03,2758606000
2022-10-04,2843360000
2022-10-05,2802350000
2022-10-06,2761340000
2022-10-07,2641044000
2022-10-10,2586364000
2022-10-11,2560391000
2022-10-12,2567226000
2022-10-13,2604135000
2022-10-14,2548088000
2022-10-17,2673852000
2022-10-18,2679320000
2022-10-19,2601401000
2022-10-20,2591832000
2022-10-21,2645145000
2022-10-24,2649246000
2022-10-25,2775010000
2022-10-26,2811919000
2022-10-27,2795515000
2022-10-28,2895306000
2022-10-31,2906242000
2022-11-01,2919912000
2022-11-02,2776377000
2022-11-03,2743569000
2022-11-04,2750404000
2022-11-07,2847461000
2022-11-08,2831057000
2022-11-09,2821488000
2022-11-10,3037474000
2022-11-11,3153669000
2022-11-14,3033373000
2022-11-15,3168706000
2022-11-16,3036107000
2022-11-17,3016969000
2022-11-18,2999198000
2022-11-21,3021070000
2022-11-22,3142733000
2022-11-23,3155036000
2022-11-25,3206982000
2022-11-28,3145467000
2022-11-29,3155036000
2022-11-30,3263029000
2022-12-01,3249359000
2022-12-02,3232955000
2022-12-05,3172807000
2022-12-06,3116760000
2022-12-07,3126329000
2022-12-08,3212450000
2022-12-09,3165972000
2022-12-12,3263029000
2022-12-13,3250726000
2022-12-14,3249359000
2022-12-15,3163238000
2022-12-16,3204248000
2022-12-19,3088053000
2022-12-20,3129063000
2022-12-21,3181009000
2022-12-22,3122228000
2022-12-23,3174174000
2022-12-27,3200147000
2022-12-28,3094888000
2022-12-29,3191945000
2022-12-30,3200147000
2023-01-03,3249125000
2023-01-04,3298625000
2023-01-05,3289000000
2023-01-06,3356375000
2023-01-09,3367375000
2023-01-10,3412750000
2023-01-11,3460875000
2023-01-12,3515875000
2023-01-13,3521375000
2023-01-17,3526875000
2023-01-18,3557125000
2023-01-19,3532375000
2023-01-20,3617625000
2023-01-23,3687750000
2023-01-24,3602500000
2023-01-25,3630000000
2023-01-26,3720750000
2023-01-27,3722125000
2023-01-30,3680875000
2023-01-31,3770250000
2023-02-01,3859625000
2023-02-02,3911875000
2023-02-03,3903625000
2023-02-06,3796375000
2023-02-07,3814250000
2023-02-08,3789500000
2023-02-09,3665750000
2023-02-10,3638250000
2023-02-13,3702875000
2023-02-14,3687750000
2023-02-15,3774375000
2023-02-16,3697375000
2023-02-17,3686375000
2023-02-21,3616250000
2023-02-22,3599750000
2023-02-23,3583250000
2023-02-24,3532375000
2023-02-27,3537875000
2023-02-28,3510375000
2023-03-01,3517250000
2023-03-02,3507625000
2023-03-03,3544750000
