,VRTX
2018-09-11,45528582050
2018-09-12,45459757700
2018-09-13,45847213300
2018-09-14,45630544050
2018-09-17,44812299000
2018-09-18,45148773600
2018-09-19,45016223000
2018-09-20,46015450600
2018-09-21,45903292400
2018-09-24,46436043850
2018-09-25,46558398250
2018-09-26,47578018250
2018-09-27,48365674700
2018-09-28,49130389700
2018-10-01,48825062760
2018-10-02,48916815240
2018-10-03,48988178280
2018-10-04,48073202160
2018-10-05,47927927400
2018-10-08,47237235120
2018-10-09,47318792880
2018-10-10,44966361240
2018-10-11,44770112880
2018-10-12,46212665760
2018-10-15,45277300200
2018-10-16,47265270600
2018-10-17,47272916640
2018-10-18,45595885200
2018-10-19,44777758920
2018-10-22,45213583200
2018-10-23,44390359560
2018-10-24,41566422120
2018-10-25,42208689480
2018-10-26,43195028640
2018-10-29,43414215120
2018-10-30,43707313320
2018-10-31,43189931280
2018-11-01,44650324920
2018-11-02,44166075720
2018-11-05,44497404120
2018-11-06,44660519640
2018-11-07,46865127840
2018-11-08,45942505680
2018-11-09,46016417400
2018-11-12,44053933800
2018-11-13,43406569080
2018-11-14,41946175440
2018-11-15,42478849560
2018-11-16,42081255480
2018-11-19,41051588760
2018-11-20,40717711680
2018-11-21,40842597000
2018-11-23,40878278520
2018-11-26,42664903200
2018-11-27,44716590600
2018-11-28,45463353840
2018-11-29,45736062600
2018-11-30,46077585720
2018-12-03,47061376200
2018-12-04,45348663240
2018-12-06,45776841480
2018-12-07,43890818280
2018-12-10,44290961040
2018-12-11,44150783640
2018-12-12,44716590600
2018-12-13,44199208560
2018-12-14,43342852080
2018-12-17,42351415560
2018-12-18,41653077240
2018-12-19,40437356880
2018-12-20,41110208400
2018-12-21,39886842000
2018-12-24,38716997880
2018-12-26,41247837120
2018-12-27,41382917160
2018-12-28,41140792560
2018-12-31,42371218450
2019-01-02,41954435600
2019-01-03,41864942350
2019-01-04,44158526500
2019-01-07,44963965750
2019-01-08,45562292050
2019-01-09,46613198500
2019-01-10,47566940850
2019-01-11,48111571200
2019-01-14,47024867450
2019-01-15,47733142600
2019-01-16,47597624250
2019-01-17,48715011400
2019-01-18,49783816500
2019-01-22,49574146600
2019-01-23,48553923550
2019-01-24,47707573100
2019-01-25,48454202500
2019-01-28,48093672550
2019-01-29,47656434100
2019-01-30,47827749750
2019-01-31,48814732450
2019-02-01,48970706400
2019-02-04,48065546100
2019-02-05,47820078900
2019-02-06,46636211050
2019-02-07,46071125100
2019-02-08,46367731300
2019-02-11,46416313350
2019-02-12,47050436950
2019-02-13,47367498750
2019-02-14,47487675400
2019-02-15,48088558650
2019-02-19,47779167700
2019-02-20,48029748800
2019-02-21,46807526700
2019-02-22,47497903200
2019-02-25,47643649350
2019-02-26,48305899400
2019-02-27,48533467950
2019-02-28,48262431250
2019-03-01,49134351200
2019-03-04,48592277800
2019-03-05,48019521000
2019-03-06,46308921450
2019-03-07,45669683950
2019-03-08,45324495700
2019-03-11,46158061400
2019-03-12,46682236150
2019-03-13,47472333700
2019-03-14,47587396450
2019-03-15,48093672550
2019-03-18,47937698600
2019-03-19,46475123200
2019-03-20,46019986100
2019-03-21,46679679200
2019-03-22,46416313350
2019-03-25,47009525750
2019-03-26,48559037450
2019-03-27,47513244900
2019-03-28,46643881900
2019-03-29,47035095250
2019-04-01,47657451700
2019-04-02,47928974940
2019-04-03,48128775060
2019-04-04,47170759100
2019-04-05,48384929060
2019-04-08,48395175220
2019-04-09,48236359740
2019-04-10,48764036980
2019-04-11,47419228480
2019-04-12,46819828120
2019-04-15,46745543460
2019-04-16,46041119960
2019-04-17,42770033380
2019-04-18,43074856640
2019-04-22,43167072080
2019-04-23,44921726980
2019-04-24,44207057320
2019-04-25,44727049940
2019-04-26,44276218900
2019-04-29,44191688080
2019-04-30,43284902920
2019-05-01,44212180400
2019-05-02,43428349160
2019-05-03,44537495980
2019-05-06,44765473040
2019-05-07,43617903120
2019-05-08,43292587540
2019-05-09,43523126140
2019-05-10,43251602900
2019-05-13,42165509940
2019-05-14,42705994880
2019-05-15,42746979520
2019-05-16,43605095420
2019-05-17,43220864420
2019-05-20,42452402420
2019-05-21,43320764480
2019-05-22,44153264980
2019-05-23,44317203540
2019-05-24,43999572580
2019-05-28,44253165040
2019-05-29,42662448700
2019-05-30,43612780040
2019-05-31,42567671720
2019-06-03,42685502560
2019-06-04,43871495580
2019-06-05,44383803580
2019-06-06,42969833500
2019-06-07,44445280540
2019-06-10,44273657360
2019-06-11,44058488000
2019-06-12,43707557020
2019-06-13,43261849060
2019-06-14,43602533880
2019-06-17,44514442120
2019-06-18,45580042760
2019-06-19,46555989500
2019-06-20,46663574180
2019-06-21,47124651380
2019-06-24,46368997080
2019-06-25,46146143100
2019-06-26,45508319640
2019-06-27,45743981320
2019-06-28,46973520520
2019-07-01,46723060640
2019-07-02,46129515380
2019-07-03,47087923960
2019-07-05,45823749640
2019-07-08,45415205500
2019-07-09,45854583160
2019-07-10,45931666960
2019-07-11,45225065460
2019-07-12,45168537340
2019-07-15,45317566020
2019-07-16,45263607360
2019-07-17,45515414440
2019-07-18,45759513140
2019-07-19,44742006980
2019-07-22,44729159680
2019-07-23,45027217040
2019-07-24,44539019640
2019-07-25,43567763760
2019-07-26,42866301180
2019-07-29,42712133580
2019-07-30,43562624840
2019-07-31,42812342520
2019-08-01,46067848340
2019-08-02,45836596940
2019-08-05,45109439760
2019-08-06,45464025240
2019-08-07,45132564900
2019-08-08,47005701240
2019-08-09,47015979080
2019-08-12,46209168640
2019-08-13,47254938860
2019-08-14,46129515380
2019-08-15,46538059520
2019-08-16,47519593240
2019-08-19,48072027140
2019-08-20,47206119120
2019-08-21,47894734400
2019-08-22,47339731040
2019-08-23,46296530280
2019-08-26,46414725440
2019-08-27,45800624500
2019-08-28,45823749640
2019-08-29,45988195080
2019-08-30,46255418920
2019-09-03,45916250200
2019-09-04,45435761180
2019-09-05,46214307560
2019-09-06,46592018180
2019-09-09,44916730260
2019-09-10,43940335460
2019-09-11,44479922060
2019-09-12,44310337700
2019-09-13,44950133240
2019-09-16,45620762300
2019-09-17,45222496000
2019-09-18,44842215920
2019-09-19,45258468440
2019-09-20,45767221520
2019-09-23,45191662480
2019-09-24,44328323920
2019-09-25,44066239000
2019-09-26,43565194300
2019-09-27,42843176040
2019-09-30,43710868260
2019-10-01,43236142740
2019-10-02,43011680130
2019-10-03,43989511500
2019-10-04,44484877260
2019-10-07,44389416150
2019-10-08,43744408650
2019-10-09,43532846190
2019-10-10,43917270660
2019-10-11,44482297230
2019-10-14,44786740770
2019-10-15,45444648420
2019-10-16,45431748270
2019-10-17,45852293160
2019-10-18,45467868690
2019-10-21,47351290590
2019-10-22,49294053180
2019-10-23,49152151530
2019-10-24,50173843410
2019-10-25,50179003470
2019-10-28,50057742060
2019-10-29,51056213670
2019-10-30,51414837840
2019-10-31,50434426440
2019-11-01,51843122820
2019-11-04,51450958260
2019-11-05,50862711420
2019-11-06,50560847910
2019-11-07,50524727490
2019-11-08,51938583930
2019-11-11,52090805700
2019-11-12,52596491580
2019-11-13,53432421300
2019-11-14,52890615000
2019-11-15,54129029400
2019-11-18,54180630000
2019-11-19,55470645000
2019-11-20,55488705210
2019-11-21,55599646500
2019-11-22,56244654000
2019-11-25,57604329810
2019-11-26,56515557150
2019-11-27,56776140180
2019-11-29,57212165250
2019-12-02,56964482370
2019-12-03,57052203390
2019-12-04,57769451730
2019-12-05,57552729210
2019-12-06,57599169750
2019-12-09,56598118110
2019-12-10,56830320810
2019-12-11,56760660000
2019-12-12,56902561650
2019-12-13,56497496940
2019-12-16,56631658500
2019-12-17,56146612860
2019-12-18,56592958050
2019-12-19,56187893340
2019-12-20,56938682070
2019-12-23,56755499940
2019-12-24,56905141680
2019-12-26,56825160750
2019-12-27,57010922910
2019-12-30,56494916910
2019-12-31,56886494250
2020-01-02,57016401750
2020-01-03,56634473700
2020-01-06,58206354450
2020-01-07,58143998850
2020-01-08,60040648350
2020-01-09,59825001900
2020-01-10,59484644250
2020-01-13,58845499350
2020-01-14,59692496250
2020-01-15,60835682250
2020-01-16,61186432500
2020-01-17,61272171450
2020-01-21,60794111850
2020-01-22,60955197150
2020-01-23,60773326650
2020-01-24,59513223900
2020-01-27,59074136550
2020-01-28,60269285550
2020-01-29,60383604150
2020-01-30,59837992650
2020-01-31,58990995750
2020-02-03,59889955650
2020-02-04,62267262900
2020-02-05,62553059400
2020-02-06,62126962800
2020-02-07,62371188900
2020-02-10,63589721250
2020-02-11,64384755150
2020-02-12,62929791150
2020-02-13,62378983350
2020-02-14,63348093300
2020-02-18,63896302950
2020-02-19,64376960700
2020-02-20,63680656500
2020-02-21,63989836350
2020-02-24,61578753150
2020-02-25,59757450000
2020-02-26,60287472600
2020-02-27,58016689500
2020-02-28,58206354450
2020-03-02,60352426350
2020-03-03,59305371900
2020-03-04,63737815800
2020-03-05,61656697650
2020-03-06,60666802500
2020-03-09,57068364750
2020-03-10,59889955650
2020-03-11,57247637100
2020-03-12,53017848900
2020-03-13,57382740900
2020-03-16,51903242550
2020-03-17,54675468600
2020-03-18,55335398700
2020-03-19,56039497350
2020-03-20,53521890000
2020-03-23,52537191150
2020-03-24,57972520950
2020-03-25,54584533350
2020-03-26,58325869350
2020-03-27,56442210600
2020-03-30,60256294800
2020-03-31,61780624150
2020-04-01,58542950760
2020-04-02,62873695920
2020-04-03,61874093470
2020-04-06,66285326100
2020-04-07,64304295790
2020-04-08,64820973420
2020-04-09,64029080570
2020-04-13,65501222360
2020-04-14,68131345170
2020-04-15,66267151510
2020-04-16,68741492120
2020-04-17,70221423020
2020-04-20,70948406620
2020-04-21,68232603600
2020-04-22,69938418690
2020-04-23,69559348670
2020-04-24,70065640820
2020-04-27,69715130870
2020-04-28,66716323519
2020-04-29,65181868850
2020-04-30,65220814400
2020-05-01,66181471300
2020-05-04,68723317530
2020-05-05,70706944210
2020-05-06,70117568220
2020-05-07,70104586370
2020-05-08,70525198310
2020-05-11,74069243360
2020-05-12,71781841390
2020-05-13,71927238110
2020-05-14,71919449000
2020-05-15,74954605530
2020-05-18,73770660810
2020-05-19,73290332360
2020-05-20,73897882940
2020-05-21,73900479310
2020-05-22,73986159520
2020-05-26,69193260500
2020-05-27,72311500870
2020-05-28,72018111060
2020-05-29,74765070520
2020-06-01,74422349680
2020-06-02,73807009990
2020-06-03,71922045370
2020-06-04,70834166340
2020-06-05,68982954530
2020-06-08,68806401370
2020-06-09,70322681450
2020-06-10,71228814580
2020-06-11,68515607930
2020-06-12,69728112720
2020-06-15,69522999490
2020-06-16,71080821490
2020-06-17,72721727330
2020-06-18,72488054030
2020-06-19,76143742990
2020-06-22,76125568400
2020-06-23,76800624600
2020-06-24,75601101660
2020-06-25,76631860550
2020-06-26,74292531180
2020-06-29,74043279660
2020-06-30,75594401520
2020-07-01,74545021760
2020-07-02,75800111200
2020-07-06,75854793520
2020-07-07,77872831520
2020-07-08,77055200640
2020-07-09,76919796800
2020-07-10,76672424400
2020-07-13,74164849440
2020-07-14,76510981360
2020-07-15,76844283120
2020-07-16,75659499520
2020-07-17,76693255760
2020-07-20,78924815200
2020-07-21,75878228800
2020-07-22,75833962160
2020-07-23,74071108320
2020-07-24,72516568080
2020-07-27,74006010320
2020-07-28,72524379840
2020-07-29,72576458240
2020-07-30,72753524800
2020-07-31,70826624000
2020-08-03,72784771840
2020-08-04,71792678320
2020-08-05,71146906160
2020-08-06,71175549280
2020-08-07,71084412080
2020-08-10,69975142160
2020-08-11,68186249120
2020-08-12,70527173200
2020-08-13,69563722800
2020-08-14,69600177680
2020-08-17,71305745280
2020-08-18,70646953520
2020-08-19,70324067440
2020-08-20,70678200560
2020-08-21,70639141760
2020-08-24,69636632560
2020-08-25,70917761200
2020-08-26,70641745680
2020-08-27,71435941280
2020-08-28,70295424320
2020-08-31,72680615040
2020-09-01,71735392080
2020-09-02,73401900880
2020-09-03,69634028640
2020-09-04,69394468000
2020-09-08,67339975120
2020-09-09,68493511680
2020-09-10,66569214800
2020-09-11,67170720319
2020-09-14,68951801600
2020-09-15,69485605200
2020-09-16,69667879600
2020-09-17,70686012320
2020-09-18,69105432880
2020-09-21,68743488000
2020-09-22,69675691360
2020-09-23,68696617440
2020-09-24,68516946960
2020-09-25,69831926560
2020-09-28,69714750160
2020-09-29,70386561520
2020-09-30,70761540560
2020-10-01,71122993380
2020-10-02,67817910400
2020-10-05,69945021240
2020-10-06,67864717240
2020-10-07,69123301160
2020-10-08,69828004140
2020-10-09,70197258100
2020-10-12,71406434800
2020-10-13,71793891420
2020-10-14,70589915480
2020-10-15,55980980640
2020-10-16,56709087040
2020-10-19,57340979380
2020-10-20,55788552520
2020-10-21,54966832440
2020-10-22,54628783040
2020-10-23,55018840040
2020-10-26,53866871700
2020-10-27,55177463220
2020-10-28,54176316920
2020-10-29,53830466380
2020-10-30,54181517680
2020-11-02,53937081960
2020-11-03,54904423320
2020-11-04,55931573420
2020-11-05,57073140240
2020-11-06,57281170640
2020-11-09,57949468300
2020-11-10,55999183300
2020-11-11,56355435360
2020-11-12,56768895780
2020-11-13,58643769760
2020-11-16,58318722260
2020-11-17,57978072480
2020-11-18,56259221300
2020-11-19,55120254860
2020-11-20,55962777980
2020-11-23,56654479060
2020-11-24,56298227000
2020-11-25,56714287800
2020-11-27,58953214980
2020-11-30,59223654500
2020-12-01,59886751400
2020-12-02,58950614600
2020-12-03,58994821060
2020-12-04,59371876160
2020-12-07,59044228280
2020-12-08,59764533540
2020-12-09,58347326440
2020-12-10,58258913520
2020-12-11,58292718460
2020-12-14,59322468940
2020-12-15,59499294780
2020-12-16,60357420180
2020-12-17,61608202960
2020-12-18,61556195360
2020-12-21,60991912900
2020-12-22,61082926200
2020-12-23,61327361920
2020-12-24,60968509480
2020-12-28,60451033860
2020-12-29,60716272620
2020-12-30,60505641840
2020-12-31,61299269460
2021-01-04,59507029670
2021-01-05,59286566020
2021-01-06,58785983850
2021-01-07,60407040100
2021-01-08,61470453000
2021-01-11,60858342160
2021-01-12,59494061220
2021-01-13,58902699900
2021-01-14,58648518280
2021-01-15,58500677950
2021-01-19,60150264790
2021-01-20,61392642300
2021-01-21,61895818160
2021-01-22,61623480710
2021-01-25,62588333390
2021-01-26,61636449160
2021-01-27,58422867250
2021-01-28,59665244760
2021-01-29,59416250520
2021-02-01,60113953130
2021-02-02,56368664770
2021-02-03,54726859000
2021-02-04,55429748990
2021-02-05,55831770940
2021-02-08,55600932530
2021-02-09,55458279580
2021-02-10,55123693570
2021-02-11,54595877655
2021-02-12,55499778620
2021-02-16,54537519630
2021-02-17,55725429650
2021-02-18,54423397270
2021-02-19,53694570380
2021-02-22,55753960240
2021-02-23,56137826360
2021-02-24,56293447760
2021-02-25,55240409620
2021-02-26,55128880950
2021-03-01,54566050220
2021-03-02,55001790140
2021-03-03,54062874360
2021-03-04,53894284510
2021-03-05,54981040620
2021-03-08,55396031020
2021-03-09,55515340760
2021-03-10,55580183010
2021-03-11,55803240350
2021-03-12,55590557770
2021-03-15,56970400850
2021-03-16,56799217310
2021-03-17,56303822520
2021-03-18,55338969840
2021-03-19,56052234590
2021-03-22,56755124580
2021-03-23,55398624710
2021-03-24,54866918260
2021-03-25,55079600840
2021-03-26,55670962160
2021-03-29,56207855990
2021-03-30,55243003310
2021-03-31,55653931320
2021-04-01,55174803520
2021-04-05,55765296160
2021-04-06,55760116400
2021-04-07,55091927360
2021-04-08,54459996640
2021-04-09,55255089800
2021-04-12,55319836800
2021-04-13,55925868720
2021-04-14,56234064440
2021-04-15,57262246800
2021-04-16,56819377320
2021-04-19,56764989840
2021-04-20,57018798080
2021-04-21,56915202880
2021-04-22,55936228240
2021-04-23,56433485200
2021-04-26,56192626360
2021-04-27,55819683640
2021-04-28,55288758240
2021-04-29,54869197680
2021-04-30,56511181600
2021-05-03,56446434600
2021-05-04,55643571800
2021-05-05,55389763560
2021-05-06,55205882080
2021-05-07,55685009880
2021-05-10,55138545200
2021-05-11,55164444000
2021-05-12,55081567840
2021-05-13,55514077800
2021-05-14,56223704920
2021-05-17,56032053800
2021-05-18,55590479260
2021-05-19,55436381400
2021-05-20,56099390680
2021-05-21,55275808840
2021-05-24,54703445360
2021-05-25,54066334880
2021-05-26,53558718400
2021-05-27,53690802280
2021-05-28,54032666440
2021-06-01,54302013960
2021-06-02,54485895440
2021-06-03,54685316200
2021-06-04,54369350840
2021-06-07,54169930080
2021-06-08,54680136440
2021-06-09,55309477280
2021-06-10,56140828760
2021-06-11,49989863760
2021-06-14,50450862400
2021-06-15,48940962360
2021-06-16,48557660120
2021-06-17,48782979680
2021-06-18,48650895800
2021-06-21,48612047600
2021-06-22,48915063560
2021-06-23,48565429760
2021-06-24,49710156720
2021-06-25,50331727920
2021-06-28,51233006160
2021-06-29,50963658640
2021-06-30,51995537880
2021-07-01,52145105960
2021-07-02,51714453040
2021-07-06,51588093800
2021-07-07,51314745240
2021-07-08,50992400240
2021-07-09,51100708160
2021-07-12,51147125840
2021-07-13,51144547080
2021-07-14,51031081640
2021-07-15,51598408840
2021-07-16,52163157280
2021-07-19,51379214240
2021-07-20,50685527800
2021-07-21,50613322520
2021-07-22,50548853520
2021-07-23,51704138000
2021-07-26,51299272680
2021-07-27,52310146600
2021-07-28,52152842240
2021-07-29,51673192880
2021-07-30,51982644080
2021-08-02,51141968320
2021-08-03,51588093800
2021-08-04,51469470840
2021-08-05,52346249240
2021-08-06,51747976920
2021-08-09,51678350400
2021-08-10,50662318960
2021-08-11,50350289000
2021-08-12,50236823560
2021-08-13,50120779360
2021-08-16,49246579720
2021-08-17,51172913440
2021-08-18,50226508520
2021-08-19,50296135040
2021-08-20,50505014600
2021-08-23,51162598400
2021-08-24,51505573480
2021-08-25,51918175080
2021-08-26,51123917000
2021-08-27,51554569920
2021-08-30,51443683240
2021-08-31,51649984040
2021-09-01,50837674640
2021-09-02,51374056720
2021-09-03,51072341800
2021-09-07,49563767200
2021-09-08,49349730120
2021-09-09,48503896840
2021-09-10,48627677320
2021-09-13,49182110720
2021-09-14,48586417160
2021-09-15,48702461360
2021-09-16,48248599600
2021-09-17,48558050800
2021-09-20,47879836920
2021-09-21,47913360800
2021-09-22,47518810520
2021-09-23,47730268840
2021-09-24,47348612360
2021-09-27,47297037160
2021-09-28,46830281600
2021-09-29,46990164720
2021-09-30,46181894000
2021-10-01,45917110000
2021-10-04,45166040000
2021-10-05,45066746000
2021-10-06,46059686000
2021-10-07,45833092000
2021-10-08,45558124000
2021-10-11,45721068000
2021-10-12,45881466000
2021-10-13,46169164000
2021-10-14,46311740000
2021-10-15,46278642000
2021-10-18,46031680000
2021-10-19,47205386000
2021-10-20,47225754000
2021-10-21,47633114000
2021-10-22,46724192000
2021-10-25,47098454000
2021-10-26,46864222000
2021-10-27,46067324000
2021-10-28,46337200000
2021-10-29,47083178000
2021-11-01,47202840000
2021-11-02,46184440000
2021-11-03,48137222000
2021-11-04,49445866000
2021-11-05,49099610000
2021-11-08,48941758000
2021-11-09,48651514000
2021-11-10,47841886000
2021-11-11,47322502000
2021-11-12,47684034000
2021-11-15,47574556000
2021-11-16,47948818000
2021-11-17,47928450000
2021-11-18,47205386000
2021-11-19,46561248000
2021-11-22,46209900000
2021-11-23,47572010000
2021-11-24,47416704000
2021-11-26,46742014000
2021-11-29,48402006000
2021-11-30,47594924000
2021-12-01,52193000000
2021-12-02,52052970000
2021-12-03,51890026000
2021-12-06,52208276000
2021-12-07,52249012000
2021-12-08,52602906000
2021-12-09,53061186000
2021-12-10,52972076000
2021-12-13,52994990000
2021-12-14,53272504000
2021-12-15,53753698000
2021-12-16,54130506000
2021-12-17,54621884000
2021-12-20,54843386000
2021-12-21,55655560000
2021-12-22,56717242000
2021-12-23,56890370000
2021-12-27,56607764000
2021-12-28,56503378000
2021-12-29,56857272000
2021-12-30,56635770000
2021-12-31,56019960000
2022-01-03,56767403000
2022-01-04,56596486000
2022-01-05,56484242000
2022-01-06,56542915000
2022-01-07,56593935000
2022-01-10,57132196000
2022-01-11,57690865000
2022-01-12,57688314000
2022-01-13,57800558000
2022-01-14,59708706000
2022-01-18,58945957000
2022-01-19,58887284000
2022-01-20,58318411000
2022-01-21,58183208000
2022-01-24,58591368000
2022-01-25,57935761000
2022-01-26,57800558000
2022-01-27,58218922000
2022-01-28,61994402000
2022-01-31,62002055000
2022-02-01,62667866000
2022-02-02,64685707000
2022-02-03,62180625000
2022-02-04,61723996000
2022-02-07,62055626000
2022-02-08,61463794000
2022-02-09,62305624000
2022-02-10,60175539000
2022-02-11,59665339000
2022-02-14,58986773000
2022-02-15,59542891000
2022-02-16,60144927000
2022-02-17,59379627000
2022-02-18,58573511000
2022-02-22,58726571000
2022-02-23,58849019000
2022-02-24,58736775000
2022-02-25,58749530000
2022-02-28,58678102000
2022-03-01,58849019000
2022-03-02,59721461000
2022-03-03,60124519000
2022-03-04,60882166000
2022-03-07,60086254000
2022-03-08,60894921000
2022-03-09,61030124000
2022-03-10,61716343000
2022-03-11,60326048000
2022-03-14,61652568000
2022-03-15,63007149000
2022-03-16,63397452000
2022-03-17,63775000000
2022-03-18,63540308000
2022-03-21,63841326000
2022-03-22,64254588000
2022-03-23,63297963000
2022-03-24,64208670000
2022-03-25,64782645000
2022-03-28,65234172000
2022-03-29,65810698000
2022-03-30,65438251999
2022-03-31,66782223000
2022-04-01,68107784999
2022-04-04,68744976000
2022-04-05,69082764000
2022-04-06,69704601000
2022-04-07,70584897000
2022-04-08,71723652000
2022-04-11,71930931000
2022-04-12,71946285000
2022-04-13,74448987000
2022-04-14,73691523000
2022-04-18,72417141000
2022-04-19,72296868000
2022-04-20,73008270000
2022-04-21,72089589000
2022-04-22,69200478000
2022-04-25,69522912000
2022-04-26,68501871000
2022-04-27,68389275000
2022-04-28,68744976000
2022-04-29,69916998000
2022-05-02,67035563999
2022-05-03,68865249000
2022-05-04,70039830000
2022-05-05,68164083000
2022-05-06,64980687000
2022-05-09,60141618000
2022-05-10,61456944000
2022-05-11,60126264000
2022-05-12,61633515000
2022-05-13,63135648000
2022-05-16,65042103000
2022-05-17,67004855999
2022-05-18,64576365000
2022-05-19,65369655000
2022-05-20,66173180999
2022-05-23,68670765000
2022-05-24,68704032000
2022-05-25,69307956000
2022-05-26,69003435000
2022-05-27,70047507000
2022-05-31,68747535000
2022-06-01,68942019000
2022-06-02,69105795000
2022-06-03,68949696000
2022-06-06,68581200000
2022-06-07,69568974000
2022-06-08,70254786000
2022-06-09,66457230000
2022-06-10,65223792000
2022-06-13,62795301000
2022-06-14,63739572000
2022-06-15,64873209000
2022-06-16,64220664000
2022-06-17,67324730999
2022-06-21,69136503000
2022-06-22,69684129000
2022-06-23,72547650000
2022-06-24,74863545000
2022-06-27,73525188000
2022-06-28,70671903000
2022-06-29,71741565000
2022-06-30,72279135000
2022-07-01,73697580000
2022-07-05,74123370000
2022-07-06,74682540000
2022-07-07,75454605000
2022-07-08,75485385000
2022-07-11,75428955000
2022-07-12,74387565000
2022-07-13,74059245000
2022-07-14,73397475000
2022-07-15,75113460000
2022-07-18,73374390000
2022-07-19,74282400000
2022-07-20,73230750000
2022-07-21,72617715000
2022-07-22,71894385000
2022-07-25,72763920000
2022-07-26,73928430000
2022-07-27,73612935000
2022-07-28,72030330000
2022-07-29,71925165000
2022-08-01,70237395000
2022-08-02,70245090000
2022-08-03,70545195000
2022-08-04,70499025000
2022-08-05,73879695000
2022-08-08,75398175000
2022-08-09,76649895000
2022-08-10,75865005000
2022-08-11,74939040000
2022-08-12,75544380000
2022-08-15,78368445000
2022-08-16,77719500000
2022-08-17,76752495000
2022-08-18,75485385000
2022-08-19,76703760000
2022-08-22,75369960000
2022-08-23,73423125000
2022-08-24,74649195000
2022-08-25,74697930000
2022-08-26,72250920000
2022-08-29,72230400000
2022-08-30,72168840000
2022-08-31,72271440000
2022-09-01,74436300000
2022-09-02,72086760000
2022-09-06,71609670000
2022-09-07,72958860000
2022-09-08,74125935000
2022-09-09,74926215000
2022-09-12,75277620000
2022-09-13,71991855000
2022-09-14,73066590000
2022-09-15,73787355000
2022-09-16,74310615000
2022-09-19,73138410000
2022-09-20,73600110000
2022-09-21,71922600000
2022-09-22,73446210000
2022-09-23,72704925000
2022-09-26,70994070000
2022-09-27,73035810000
2022-09-28,75003165000
2022-09-29,75103200000
2022-09-30,74382825710
2022-10-03,76409766702
2022-10-04,77234415699
2022-10-05,77588937697
2022-10-06,76718046701
2022-10-07,75844586704
2022-10-10,75667325705
2022-10-11,75826603704
2022-10-12,74534396709
2022-10-13,76181125703
2022-10-14,75325648706
2022-10-17,76304437702
2022-10-18,77113672699
2022-10-19,75019937707
2022-10-20,74542103709
2022-10-21,77069999700
2022-10-24,79767449689
2022-10-25,79436048690
2022-10-26,79942141688
2022-10-27,73958940712
2022-10-28,80638340686
2022-10-31,80152799688
2022-11-01,80717979685
2022-11-02,79641568689
2022-11-03,79972969688
2022-11-04,79335857691
2022-11-07,77899786696
2022-11-08,78739849693
2022-11-09,79469445690
2022-11-10,79903606688
2022-11-11,77907493696
2022-11-14,78619106693
2022-11-15,78426431694
2022-11-16,78467535694
2022-11-17,79613309690
2022-11-18,80828446685
2022-11-21,81231779683
2022-11-22,82588211678
2022-11-23,81221503683
2022-11-25,80404561687
2022-11-28,81000569684
2022-11-29,81265176683
2022-11-30,81283159683
2022-12-01,82403243679
2022-12-02,82559952678
2022-12-05,81591439682
2022-12-06,80103988688
2022-12-07,81586301682
2022-12-08,82547107678
2022-12-09,80209317687
2022-12-12,80715410685
2022-12-13,78891420692
2022-12-14,80175920687
2022-12-15,79227959691
2022-12-16,78303119695
2022-12-19,74909470708
2022-12-20,75330786706
2022-12-21,74642294709
2022-12-22,75508047706
2022-12-23,74421360710
2022-12-27,73812507712
2022-12-28,73411743714
2022-12-29,74264651710
2022-12-30,74187581711
2023-01-03,73621547713
2023-01-04,73830041713
2023-01-05,74102885712
2023-01-06,74700053709
2023-01-09,72903401716
2023-01-10,74324249711
2023-01-11,75225149707
2023-01-12,76254749703
2023-01-13,77461955699
2023-01-17,80303651688
2023-01-18,79757963690
2023-01-19,79263755692
2023-01-20,79752815690
2023-01-23,80259893688
2023-01-24,80712917686
2023-01-25,81153071684
2023-01-26,82630547678
2023-01-27,82741229678
2023-01-30,82362851680
2023-01-31,83165939676
2023-02-01,81665297682
2023-02-02,78192971696
2023-02-03,77482547698
2023-02-06,78473537695
2023-02-07,79418195691
2023-02-08,75503141706
2023-02-09,75057839708
2023-02-10,76550759702
2023-02-13,77008931700
2023-02-14,77284349699
2023-02-15,76898249701
2023-02-16,75171095707
2023-02-17,75588083706
2023-02-21,75284351707
2023-02-22,75768263705
2023-02-23,75307517707
2023-02-24,73969037712
2023-02-27,73976759712
2023-02-28,74720645709
2023-03-01,74962601708
2023-03-02,74841623709
2023-03-03,74777273709
2023-03-06,75062987708
2023-03-07,73765691713
2023-03-08,73405331714
2023-03-09,73842911713
2023-03-10,73935575712
2023-03-13,75536603706
2023-03-14,75997349704
2023-03-15,75745097705
2023-03-16,77384735699
2023-03-17,76131197704
2023-03-20,76949729701
2023-03-21,77904683697
2023-03-22,76671737702
2023-03-23,78442649695
2023-03-24,80923985685
2023-03-27,79400177691
2023-03-28,80630549686
2023-03-29,80885375685
2023-03-30,80349983687
2023-03-31,81193539000
2023-04-03,81518241000
2023-04-04,81026034000
2023-04-05,82963938000
2023-04-06,82891782000
2023-04-10,83298948000
2023-04-11,83708691000
2023-04-12,84105549000
2023-04-13,85904295000
2023-04-14,85948104000
2023-04-17,84458598000
2023-04-18,83791155000
2023-04-19,84641565000
2023-04-20,84821955000
2023-04-21,85321893000
2023-04-24,85772868000
2023-04-25,85538361000
2023-04-26,83314410000
2023-04-27,87455649000
2023-04-28,87806121000
