,MSFT
2018-07-17,812954350000
2018-07-18,806585760000
2018-07-19,801061200000
2018-07-20,815409710000
2018-07-23,828453810000
2018-07-24,826075180000
2018-07-25,850398590000
2018-07-26,841114260000
2018-07-27,826228640000
2018-07-30,808504010000
2018-07-31,813951840000
2018-08-01,815486440000
2018-08-02,825384610000
2018-08-03,828990920000
2018-08-06,829681490000
2018-08-07,835436240000
2018-08-08,840116770000
2018-08-09,841497910000
2018-08-10,836357000000
2018-08-13,830295330000
2018-08-14,840653880000
2018-08-15,826075180000
2018-08-16,825921720000
2018-08-17,825461340000
2018-08-20,820013510000
2018-08-21,813184540000
2018-08-22,821471380000
2018-08-23,825307880000
2018-08-24,831753200000
2018-08-27,840960800000
2018-08-28,846024980000
2018-08-29,859529460000
2018-08-30,858992350000
2018-08-31,861908090000
2018-09-04,857150830000
2018-09-05,832443770000
2018-09-06,834362020000
2018-09-07,830295330000
2018-09-10,839272740000
2018-09-11,853544520000
2018-09-12,857150830000
2018-09-13,866358430000
2018-09-14,869888010000
2018-09-17,860450220000
2018-09-18,868660330000
2018-09-19,857074100000
2018-09-20,871422610000
2018-09-21,876716980000
2018-09-24,879862910000
2018-09-25,878174850000
2018-09-26,874568540000
2018-09-27,877867930000
2018-09-28,877561010000
2018-10-01,889272120000
2018-10-02,885733800000
2018-10-03,885887640000
2018-10-04,867580680000
2018-10-05,862503960000
2018-10-08,852658200000
2018-10-09,863503920000
2018-10-10,816582720000
2018-10-11,814659720000
2018-10-12,842812440000
2018-10-15,827659200000
2018-10-16,853812000000
2018-10-17,851581320000
2018-10-18,834582000000
2018-10-19,835812720000
2018-10-22,843273960000
2018-10-23,831505200000
2018-10-24,787045440000
2018-10-25,833043600000
2018-10-26,822736320000
2018-10-29,798814200000
2018-10-30,797891160000
2018-10-31,821582520000
2018-11-01,814736640000
2018-11-02,816582720000
2018-11-05,826966920000
2018-11-06,828582240000
2018-11-07,861196320000
2018-11-08,859581000000
2018-11-09,842812440000
2018-11-12,822044040000
2018-11-13,822582480000
2018-11-14,807429240000
2018-11-15,825197760000
2018-11-16,832966680000
2018-11-19,804737040000
2018-11-20,782353320000
2018-11-21,793122120000
2018-11-23,792814440000
2018-11-26,818967240000
2018-11-27,824120880000
2018-11-28,854735040000
2018-11-29,847581480000
2018-11-30,852965880000
2018-12-03,862196280000
2018-12-04,834735840000
2018-12-06,839889480000
2018-12-07,806275440000
2018-12-10,827582280000
2018-12-11,835274280000
2018-12-12,839043360000
2018-12-13,841889400000
2018-12-14,815582760000
2018-12-17,791429880000
2018-12-18,799737240000
2018-12-19,797583480000
2018-12-20,780814920000
2018-12-21,755585160000
2018-12-24,724047960000
2018-12-26,773507520000
2018-12-27,778276560000
2018-12-28,772199880000
2018-12-31,779245040000
2019-01-02,775792640000
2019-01-03,747252800000
2019-01-04,782006960000
2019-01-07,783004320000
2019-01-08,788681600000
2019-01-09,799959440000
2019-01-10,794819200000
2019-01-11,788681600000
2019-01-14,782927600000
2019-01-15,805636720000
2019-01-16,808475360000
2019-01-17,814152640000
2019-01-18,826351120000
2019-01-22,810776960000
2019-01-23,818679120000
2019-01-24,814766400000
2019-01-25,822208240000
2019-01-28,806173760000
2019-01-29,789755680000
2019-01-30,816147360000
2019-01-31,801186960000
2019-02-01,788528160000
2019-02-04,811237280000
2019-02-05,822591840000
2019-02-06,813462160000
2019-02-07,807631440000
2019-02-08,810700240000
2019-02-11,807478000000
2019-02-12,820060080000
2019-02-13,819446320000
2019-02-14,820136800000
2019-02-15,830263840000
2019-02-19,829880240000
2019-02-20,822054800000
2019-02-21,839393520000
2019-02-22,851361840000
2019-02-25,856118480000
2019-02-26,862025920000
2019-02-27,860568240000
2019-02-28,859494160000
2019-03-01,863330160000
2019-03-04,861258720000
2019-03-05,856962400000
2019-03-06,857346000000
2019-03-07,846912080000
2019-03-08,847832720000
2019-03-11,865631760000
2019-03-12,871692640000
2019-03-13,878444000000
2019-03-14,879134480000
2019-03-15,889261520000
2019-03-18,901997040000
2019-03-19,902610800000
2019-03-20,901613440000
2019-03-21,922327840000
2019-03-22,898007600000
2019-03-25,902687520000
2019-03-26,904605520000
2019-03-27,895859440000
2019-03-28,897086960000
2019-03-29,904835680000
2019-04-01,911098100000
2019-04-02,912399450000
2019-04-03,918370350000
2019-04-04,913700800000
2019-04-05,917757950000
2019-04-08,918064150000
2019-04-09,913088400000
2019-04-10,920054450000
2019-04-11,921126150000
2019-04-12,925872250000
2019-04-15,926637750000
2019-04-16,924494350000
2019-04-17,932149350000
2019-04-18,944397350000
2019-04-22,947382800000
2019-04-23,960243200000
2019-04-24,956951550000
2019-04-25,988643250000
2019-04-26,994307949999
2019-04-29,993389350000
2019-04-30,999743000000
2019-05-01,978921400000
2019-05-02,966137550000
2019-05-03,986729500000
2019-05-06,980988250000
2019-05-07,960855600000
2019-05-08,960779050000
2019-05-09,960702500000
2019-05-10,973180150000
2019-05-13,944244250000
2019-05-14,954808150000
2019-05-15,964683100000
2019-05-16,986959150000
2019-05-17,980375850000
2019-05-20,966214100000
2019-05-21,971419500000
2019-05-22,977313850000
2019-05-23,965907900000
2019-05-24,966367200000
2019-05-28,965754800000
2019-05-29,956415700000
2019-05-30,962463150000
2019-05-31,946770400000
2019-06-03,917375200000
2019-06-04,942789800000
2019-06-05,963228650000
2019-06-06,978462100000
2019-06-07,1005867000000
2019-06-10,1015053000000
2019-06-11,1011225500000
2019-06-12,1006555950000
2019-06-13,1012909600000
2019-06-14,1013904749999
2019-06-17,1016966750000
2019-06-18,1034649800000
2019-06-19,1038706950000
2019-06-20,1048352249999
2019-06-21,1048505350000
2019-06-24,1054705900000
2019-06-25,1021406650000
2019-06-26,1025234150000
2019-06-27,1026918250000
2019-06-28,1025463800000
2019-07-01,1035781120000
2019-07-02,1042651720000
2019-07-03,1049369640000
2019-07-05,1046316040000
2019-07-08,1045552640000
2019-07-09,1041735640000
2019-07-10,1052346900000
2019-07-11,1056545600000
2019-07-12,1060362600000
2019-07-15,1060362600000
2019-07-16,1046468720000
2019-07-17,1040285180000
2019-07-18,1041430279999
2019-07-19,1042957080000
2019-07-22,1056774620000
2019-07-23,1063339860000
2019-07-24,1074256480000
2019-07-25,1070210460000
2019-07-26,1078989560000
2019-07-29,1076623020000
2019-07-30,1071431900000
2019-07-31,1040285180000
2019-08-01,1053950040000
2019-08-02,1045094600000
2019-08-05,1009291140000
2019-08-06,1028223460000
2019-08-07,1032727520000
2019-08-08,1060286259999
2019-08-09,1051278140000
2019-08-12,1036620860000
2019-08-13,1058072400000
2019-08-14,1022803319999
2019-08-15,1020513120000
2019-08-16,1039216420000
2019-08-19,1056621940000
2019-08-20,1047842839999
2019-08-21,1059522860000
2019-08-22,1051812520000
2019-08-23,1018299259999
2019-08-26,1034025299999
2019-08-27,1036239160000
2019-08-28,1034865040000
2019-08-29,1054408080000
2019-08-30,1052423240000
2019-09-03,1038529360000
2019-09-04,1050667420000
2019-09-05,1069141700000
2019-09-06,1061889400000
2019-09-09,1049827680000
2019-09-10,1038834720000
2019-09-11,1039140080000
2019-09-12,1049827680000
2019-09-13,1048300880000
2019-09-16,1040743220000
2019-09-17,1048835259999
2019-09-18,1057461680000
2019-09-19,1076928380000
2019-09-20,1064484960000
2019-09-23,1062194759999
2019-09-24,1048758920000
2019-09-25,1063874240000
2019-09-26,1065248360000
2019-09-27,1051430819999
2019-09-30,1059547630000
2019-10-01,1044610470000
2019-10-02,1026167650000
2019-10-03,1038589880000
2019-10-04,1052612520000
2019-10-07,1044991520000
2019-10-08,1033941069999
2019-10-09,1053527040000
2019-10-10,1060081100000
2019-10-11,1064501280000
2019-10-14,1063510550000
2019-10-15,1078904970000
2019-10-16,1070064610000
2019-10-17,1064577490000
2019-10-18,1047201610000
2019-10-21,1054975030000
2019-10-22,1039275770000
2019-10-23,1045906040000
2019-10-24,1066482740000
2019-10-25,1072503329999
2019-10-28,1098871990000
2019-10-29,1088507430000
2019-10-30,1102072810000
2019-10-31,1092622770000
2019-11-01,1095290120000
2019-11-04,1101615550000
2019-11-05,1100929660000
2019-11-06,1097881260000
2019-11-07,1099405459999
2019-11-08,1112361160000
2019-11-11,1113504310000
2019-11-12,1120820470000
2019-11-13,1122649510000
2019-11-14,1128365260000
2019-11-15,1142921370000
2019-11-18,1145741140000
2019-11-19,1146122190000
2019-11-20,1140254020000
2019-11-21,1139187080000
2019-11-22,1140025390000
2019-11-25,1152523830000
2019-11-26,1158620630000
2019-11-27,1160830720000
2019-11-29,1153666980000
2019-12-02,1139720550000
2019-12-03,1137891510000
2019-12-04,1142006850000
2019-12-05,1142616530000
2019-12-06,1156486750000
2019-12-09,1153514560000
2019-12-10,1151761730000
2019-12-11,1156105700000
2019-12-12,1167842040000
2019-12-13,1177673130000
2019-12-16,1185294130000
2019-12-17,1178892490000
2019-12-18,1176453770000
2019-12-19,1186665910000
2019-12-20,1199621610000
2019-12-23,1199621610000
2019-12-24,1199392980000
2019-12-26,1209224070000
2019-12-27,1211434160000
2019-12-30,1200993390000
2019-12-31,1198835400000
2020-01-02,1221033240000
2020-01-03,1205829240000
2020-01-06,1208946060000
2020-01-07,1197923160000
2020-01-08,1217004180000
2020-01-09,1232208180000
2020-01-10,1226506680000
2020-01-13,1241254560000
2020-01-14,1232512260000
2020-01-15,1240494360000
2020-01-16,1263224340000
2020-01-17,1270294200000
2020-01-21,1265733000000
2020-01-22,1259651400000
2020-01-23,1267405440000
2020-01-24,1254634080000
2020-01-27,1233652560000
2020-01-28,1257826920000
2020-01-29,1277440080000
2020-01-30,1313473560000
2020-01-31,1294088460000
2020-02-03,1325636760000
2020-02-04,1369272240000
2020-02-05,1367599800000
2020-02-06,1395955260000
2020-02-07,1397931780000
2020-02-10,1434497400000
2020-02-11,1402112880000
2020-02-12,1404165420000
2020-02-13,1396563420000
2020-02-14,1409030700000
2020-02-18,1423322460000
2020-02-19,1423702560000
2020-02-20,1401960840000
2020-02-21,1357641180000
2020-02-24,1299105780000
2020-02-25,1277668140000
2020-02-26,1293632340000
2020-02-27,1202484360000
2020-02-28,1231600020000
2020-03-02,1313549580000
2020-03-03,1250605020000
2020-03-04,1296521100000
2020-03-05,1263984540000
2020-03-06,1228255140000
2020-03-09,1145013240000
2020-03-10,1223313840000
2020-03-11,1167895260000
2020-03-12,1057134120000
2020-03-13,1207425660000
2020-03-16,1029462839999
2020-03-17,1114225140000
2020-03-18,1067320800000
2020-03-19,1084881420000
2020-03-20,1044134700000
2020-03-23,1033719959999
2020-03-24,1127680680000
2020-03-25,1116885840000
2020-03-26,1186748220000
2020-03-27,1138019400000
2020-03-30,1218068460000
2020-03-31,1195441800000
2020-04-01,1152993800000
2020-04-02,1176870800000
2020-04-03,1166031400000
2020-04-06,1252746600000
2020-04-07,1239254200000
2020-04-08,1251685400000
2020-04-09,1251761200000
2020-04-13,1254565800000
2020-04-14,1316646000000
2020-04-15,1302850400000
2020-04-16,1341963200000
2020-04-17,1353788000000
2020-04-20,1326954800000
2020-04-21,1272075600000
2020-04-22,1315281600000
2020-04-23,1299363600000
2020-04-24,1323089000000
2020-04-27,1319299000000
2020-04-28,1287159800000
2020-04-29,1344919400000
2020-04-30,1358411800000
2020-05-01,1323240600000
2020-05-04,1355607200000
2020-05-05,1370160800000
2020-05-06,1383653200000
2020-05-07,1391688000000
2020-05-08,1399874400000
2020-05-11,1415489200000
2020-05-12,1383425800000
2020-05-13,1362505000000
2020-05-14,1368417400000
2020-05-15,1388352800000
2020-05-18,1401617800000
2020-05-19,1391915400000
2020-05-20,1407302800000
2020-05-21,1390399400000
2020-05-22,1391005800000
2020-05-26,1376300600000
2020-05-27,1378119800000
2020-05-28,1375012000000
2020-05-29,1389035000000
2020-06-01,1385851400000
2020-06-02,1401617800000
2020-06-03,1405028800000
2020-06-04,1386533600000
2020-06-05,1418976000000
2020-06-08,1427768800000
2020-06-09,1438684000000
2020-06-10,1492047200000
2020-06-11,1411926600000
2020-06-12,1423069200000
2020-06-15,1432165200000
2020-06-16,1467260600000
2020-06-17,1472339200000
2020-06-18,1488105600000
2020-06-19,1479237000000
2020-06-22,1520320600000
2020-06-23,1530477800000
2020-06-24,1499627200000
2020-06-25,1518577200000
2020-06-26,1488181400000
2020-06-29,1504175200000
2020-06-30,1539756660000
2020-07-01,1548760200000
2020-07-02,1560563160000
2020-07-06,1594156200000
2020-07-07,1575619500000
2020-07-08,1610271780000
2020-07-09,1621545120000
2020-07-10,1616627220000
2020-07-13,1566691620000
2020-07-14,1576376100000
2020-07-15,1574030640000
2020-07-16,1542858720000
2020-07-17,1534990080000
2020-07-20,1600965600000
2020-07-21,1579402500000
2020-07-22,1602100500000
2020-07-23,1532417640000
2020-07-24,1523035800000
2020-07-27,1542329100000
2020-07-28,1528483320000
2020-07-29,1543917960000
2020-07-30,1542707400000
2020-07-31,1551105660000
2020-08-03,1638341640000
2020-08-04,1613752140000
2020-08-05,1611104040000
2020-08-06,1636904100000
2020-08-07,1607623680000
2020-08-10,1575619500000
2020-08-11,1538773080000
2020-08-12,1582731540000
2020-08-13,1579024200000
2020-08-14,1580537400000
2020-08-17,1590978480000
2020-08-18,1600133340000
2020-08-19,1586590200000
2020-08-20,1623512280000
2020-08-21,1611709320000
2020-08-24,1616778540000
2020-08-25,1637812020000
2020-08-26,1673220900000
2020-08-27,1714304280000
2020-08-28,1731933060000
2020-08-31,1706359980000
2020-09-01,1719524820000
2020-09-02,1752663900000
2020-09-03,1644091800000
2020-09-04,1621015500000
2020-09-08,1533325560000
2020-09-09,1598620140000
2020-09-10,1553829420000
2020-09-11,1543690980000
2020-09-14,1554132060000
2020-09-15,1579629480000
2020-09-16,1551408300000
2020-09-17,1535217060000
2020-09-18,1516150740000
2020-09-21,1532417640000
2020-09-22,1569339720000
2020-09-23,1517663940000
2020-09-24,1537335540000
2020-09-25,1572366120000
2020-09-28,1584623040000
2020-09-29,1568129160000
2020-09-30,1589043150000
2020-10-01,1605135300000
2020-10-02,1557765450000
2020-10-05,1589420900000
2020-10-06,1555650050000
2020-10-07,1585265650000
2020-10-08,1590931900000
2020-10-09,1630444550000
2020-10-12,1672677000000
2020-10-13,1683707300000
2020-10-14,1668597300000
2020-10-15,1659531300000
2020-10-16,1659531300000
2020-10-19,1618432100000
2020-10-20,1621680750000
2020-10-21,1622814000000
2020-10-22,1623493950000
2020-10-23,1633617650000
2020-10-26,1587154400000
2020-10-27,1611103750000
2020-10-28,1531247400000
2020-10-29,1546659600000
2020-10-30,1529660850000
2020-11-02,1528603150000
2020-11-03,1559578650000
2020-11-04,1634826450000
2020-11-05,1686955950000
2020-11-06,1690204600000
2020-11-09,1649936450000
2020-11-10,1594180550000
2020-11-11,1636035250000
2020-11-12,1627649200000
2020-11-13,1635733050000
2020-11-16,1641172650000
2020-11-17,1620245300000
2020-11-18,1594709400000
2020-11-19,1604833100000
2020-11-20,1589496450000
2020-11-23,1587381050000
2020-11-24,1615712300000
2020-11-25,1615787850000
2020-11-27,1626062650000
2020-11-30,1617298850000
2020-12-01,1633466550000
2020-12-02,1627120350000
2020-12-03,1618583200000
2020-12-04,1619489800000
2020-12-07,1618960950000
2020-12-08,1631955550000
2020-12-09,1600149000000
2020-12-10,1590478600000
2020-12-11,1611179300000
2020-12-14,1618281000000
2020-12-15,1617752150000
2020-12-16,1656660400000
2020-12-17,1657718100000
2020-12-18,1651447450000
2020-12-21,1681667450000
2020-12-22,1691866700000
2020-12-23,1669806100000
2020-12-24,1682876250000
2020-12-28,1699572800000
2020-12-29,1693453250000
2020-12-30,1674792400000
2020-12-31,1676824380000
2021-01-04,1641164910000
2021-01-05,1642748100000
2021-01-06,1600152750000
2021-01-07,1645688310000
2021-01-08,1655715180000
2021-01-11,1639657110000
2021-01-12,1620357270000
2021-01-13,1630987260000
2021-01-14,1605957780000
2021-01-15,1603168350000
2021-01-19,1631741160000
2021-01-20,1691299260000
2021-01-21,1696048830000
2021-01-22,1703437050000
2021-01-25,1730426670000
2021-01-26,1751535870000
2021-01-27,1755833100000
2021-01-28,1801293270000
2021-01-29,1748746440000
2021-02-01,1806721350000
2021-02-02,1805665890000
2021-02-03,1831977000000
2021-02-04,1824513390000
2021-02-05,1825945800000
2021-02-08,1827981330000
2021-02-09,1837782030000
2021-02-10,1830619980000
2021-02-11,1843210110000
2021-02-12,1846979610000
2021-02-16,1837254300000
2021-02-17,1841023800000
2021-02-18,1837932810000
2021-02-19,1816672830000
2021-02-22,1767970890000
2021-02-23,1758622530000
2021-02-24,1768272450000
2021-02-25,1726355610000
2021-02-26,1751912820000
2021-03-01,1786290660000
2021-03-02,1763145930000
2021-03-03,1715574840000
2021-03-04,1709317470000
2021-03-05,1746032400000
2021-03-08,1714293210000
2021-03-09,1762467420000
2021-03-10,1752214380000
2021-03-11,1787723070000
2021-03-12,1777319250000
2021-03-15,1770232590000
2021-03-16,1792095690000
2021-03-17,1787044560000
2021-03-18,1739398080000
2021-03-19,1736608650000
2021-03-22,1779128610000
2021-03-23,1791115620000
2021-03-24,1775132940000
2021-03-25,1751611260000
2021-03-26,1782822720000
2021-03-29,1773474360000
2021-03-30,1747917150000
2021-03-31,1774640790000
2021-04-01,1824168450000
2021-04-05,1874749890000
2021-04-06,1865642220000
2021-04-07,1880997300000
2021-04-08,1906212750000
2021-04-09,1925782950000
2021-04-12,1926234570000
2021-04-13,1945654230000
2021-04-14,1923825930000
2021-04-15,1953256500000
2021-04-16,1962589980000
2021-04-19,1947535980000
2021-04-20,1943923020000
2021-04-21,1961385660000
2021-04-22,1935718590000
2021-04-23,1965676049999
2021-04-26,1968686850000
2021-04-27,1971848190000
2021-04-28,1916073120000
2021-04-29,1900642770000
2021-04-30,1898158860000
2021-05-03,1895750220000
2021-05-04,1865115330000
2021-05-05,1855179690000
2021-05-06,1879717710000
2021-05-07,1900266420000
2021-05-10,1860523860000
2021-05-11,1853373210000
2021-05-12,1798953000000
2021-05-13,1829286810000
2021-05-14,1867825050000
2021-05-17,1845469860000
2021-05-18,1829663160000
2021-05-19,1829964240000
2021-05-20,1855254960000
2021-05-21,1845394590000
2021-05-24,1887621060000
2021-05-25,1894696440000
2021-05-26,1892965230000
2021-05-27,1876556370000
2021-05-28,1879341360000
2021-06-01,1862179800000
2021-06-02,1861427100000
2021-06-03,1849459170000
2021-06-04,1887696330000
2021-06-07,1910427870000
2021-06-08,1901094390000
2021-06-09,1908771930000
2021-06-10,1936245480000
2021-06-11,1941138030000
2021-06-14,1956192030000
2021-06-15,1944675720000
2021-06-16,1937299260000
2021-06-17,1963794299999
2021-06-18,1952729610000
2021-06-21,1976816010000
2021-06-22,1998493770000
2021-06-23,1996687289999
2021-06-24,2007375630000
2021-06-25,1994805539999
2021-06-28,2022655440000
2021-06-29,2042827799999
2021-06-30,2035271699999
2021-07-01,2040530800000
2021-07-02,2085984449999
2021-07-06,2086059580000
2021-07-07,2103114090000
2021-07-08,2084256460000
2021-07-09,2088163220000
2021-07-12,2083505160000
2021-07-13,2111002740000
2021-07-14,2122497630000
2021-07-15,2111378389999
2021-07-16,2109274750000
2021-07-19,2081176130000
2021-07-20,2098531160000
2021-07-21,2114158199999
2021-07-22,2149769820000
2021-07-23,2176290710000
2021-07-26,2171632650000
2021-07-27,2152775020000
2021-07-28,2150370860000
2021-07-29,2152474500000
2021-07-30,2140528830000
2021-08-02,2139852660000
2021-08-03,2157132560000
2021-08-04,2152549630000
2021-08-05,2175163759999
2021-08-06,2174712979999
2021-08-09,2166223290000
2021-08-10,2152023720000
2021-08-11,2155855350000
2021-08-12,2177342530000
2021-08-13,2200182050000
2021-08-16,2213329800000
2021-08-17,2201910040000
2021-08-18,2184254490000
2021-08-19,2229633010000
2021-08-20,2286656680000
2021-08-23,2288835450000
2021-08-24,2273584060000
2021-08-25,2269001130000
2021-08-26,2247063170000
2021-08-27,2251796360000
2021-08-30,2280871670000
2021-08-31,2268024440000
2021-09-01,2267648790000
2021-09-02,2262539950000
2021-09-03,2262464820000
2021-09-07,2255252340000
2021-09-08,2255477730000
2021-09-09,2233239250000
2021-09-10,2221669230000
2021-09-13,2231285870000
2021-09-14,2252322270000
2021-09-15,2290112660000
2021-09-16,2293117860000
2021-09-17,2252923310000
2021-09-20,2211075900000
2021-09-21,2214832400000
2021-09-22,2243231540000
2021-09-23,2250594280000
2021-09-24,2249016550000
2021-09-27,2210099210000
2021-09-28,2130085759999
2021-09-29,2133692000000
2021-09-30,2115809600000
2021-10-01,2169695500000
2021-10-04,2124740550000
2021-10-05,2167143800000
2021-10-06,2199790550000
2021-10-07,2212849250000
2021-10-08,2212849250000
2021-10-11,2208196150000
2021-10-12,2198064400000
2021-10-13,2223806550000
2021-10-14,2272138750000
2021-10-15,2283096050000
2021-10-18,2306211450000
2021-10-19,2313266150000
2021-10-20,2307112050000
2021-10-21,2332253800000
2021-10-22,2320245800000
2021-10-25,2312515650000
2021-10-26,2327375550000
2021-10-27,2425390850000
2021-10-28,2434246750000
2021-10-29,2488808100000
2021-11-01,2471921850000
2021-11-02,2500140650000
2021-11-03,2506670000000
2021-11-04,2524982200000
2021-11-05,2522130300000
2021-11-08,2529109950000
2021-11-09,2521304750000
2021-11-10,2482654000000
2021-11-11,2494887150000
2021-11-12,2527083600000
2021-11-15,2522205350000
2021-11-16,2548022550000
2021-11-17,2545095600000
2021-11-18,2561231350000
2021-11-19,2575040550000
2021-11-22,2550424150000
2021-11-23,2534288400000
2021-11-24,2536014550000
2021-11-26,2474248400000
2021-11-29,2526408150000
2021-11-30,2481077950000
2021-12-01,2477250400000
2021-12-02,2472822450000
2021-12-03,2424190050000
2021-12-06,2448055950000
2021-12-07,2513574600000
2021-12-08,2513949850000
2021-12-09,2499915500000
2021-12-10,2570762700000
2021-12-13,2547197000000
2021-12-14,2464191700000
2021-12-15,2511548250000
2021-12-16,2438374500000
2021-12-17,2430119000000
2021-12-20,2400924550000
2021-12-21,2456311450000
2021-12-22,2500666000000
2021-12-23,2511848450000
2021-12-27,2570087250000
2021-12-28,2561081250000
2021-12-29,2566334750000
2021-12-30,2546596600000
2021-12-31,2520045760000
2022-01-03,2508281750000
2022-01-04,2465271930000
2022-01-05,2370635340000
2022-01-06,2351902840000
2022-01-07,2353101720000
2022-01-10,2354825110000
2022-01-11,2360145140000
2022-01-12,2384797110000
2022-01-13,2283866400000
2022-01-14,2324328600000
2022-01-18,2267756450000
2022-01-19,2272851690000
2022-01-20,2259888800000
2022-01-21,2218152790000
2022-01-24,2220700410000
2022-01-25,2161655570000
2022-01-26,2223248030000
2022-01-27,2246701120000
2022-01-28,2309792180000
2022-01-31,2330173140000
2022-02-01,2313538680000
2022-02-02,2348755780000
2022-02-03,2257266250000
2022-02-04,2292408420000
2022-02-07,2255018350000
2022-02-08,2282068080000
2022-02-09,2331896530000
2022-02-10,2265733340000
2022-02-11,2210734720000
2022-02-14,2210435000000
2022-02-15,2251421710000
2022-02-16,2244153500000
2022-02-17,2178439890000
2022-02-18,2157459490000
2022-02-22,2155885960000
2022-02-23,2100063109999
2022-02-24,2207362870000
2022-02-25,2227743830000
2022-02-28,2238833470000
2022-03-01,2210060350000
2022-03-02,2249323670000
2022-03-03,2217328560000
2022-03-04,2171920980000
2022-03-07,2089872630000
2022-03-08,2066944050000
2022-03-09,2161730500000
2022-03-10,2139925869999
2022-03-11,2098564510000
2022-03-14,2071364920000
2022-03-15,2151614949999
2022-03-16,2205864270000
2022-03-17,2212083460000
2022-03-18,2251121990000
2022-03-21,2241605880000
2022-03-22,2278321580000
2022-03-23,2244078570000
2022-03-24,2278621300000
2022-03-25,2275474240000
2022-03-28,2328075100000
2022-03-29,2363367130000
2022-03-30,2351752980000
2022-03-31,2304308940000
2022-04-01,2312605080000
2022-04-04,2354085780000
2022-04-05,2323517120000
2022-04-06,2238463000000
2022-04-07,2252439380000
2022-04-08,2219553780000
2022-04-11,2132033240000
2022-04-12,2108116440000
2022-04-13,2149671880000
2022-04-14,2091449420000
2022-04-18,2096606479999
2022-04-19,2132332200000
2022-04-20,2140254640000
2022-04-21,2098773940000
2022-04-22,2048100219999
2022-04-25,2098101280000
2022-04-26,2019624280000
2022-04-27,2116786280000
2022-04-28,2164694620000
2022-04-29,2074184479999
2022-05-02,2126128780000
2022-05-03,2106023719999
2022-05-04,2167310520000
2022-05-05,2072913900000
2022-05-06,2053332020000
2022-05-09,1977470920000
2022-05-10,2014243000000
2022-05-11,1947350700000
2022-05-12,1908485900000
2022-05-13,1951610880000
2022-05-16,1954451000000
2022-05-17,1994212680000
2022-05-18,1898993920000
2022-05-19,1891968360000
2022-05-20,1887633440000
2022-05-23,1948098099999
2022-05-24,1940399880000
2022-05-25,1962074479999
2022-05-26,1987336599999
2022-05-27,2042195760000
2022-05-31,2031956380000
2022-06-01,2036067080000
2022-06-02,2052210920000
2022-06-03,2018129479999
2022-06-06,2008637500000
2022-06-07,2036665000000
2022-06-08,2021044340000
2022-06-09,1979040460000
2022-06-10,1890847260000
2022-06-13,1810651240000
2022-06-14,1827318260000
2022-06-15,1881654240000
2022-06-16,1830905780000
2022-06-17,1850936100000
2022-06-21,1896452760000
2022-06-22,1891893620000
2022-06-23,1934719640000
2022-06-24,2000789800000
2022-06-27,1979787860000
2022-06-28,1916931520000
2022-06-29,1945183240000
2022-06-30,1915181310000
2022-07-01,1935688060000
2022-07-05,1960072450000
2022-07-06,1985127969999
2022-07-07,2001458799999
2022-07-08,1995940620000
2022-07-11,1972451070000
2022-07-12,1891617190000
2022-07-13,1884533040000
2022-07-14,1894674560000
2022-07-15,1914361040000
2022-07-18,1895942250000
2022-07-19,1935315209999
2022-07-20,1955747389999
2022-07-21,1974911879999
2022-07-22,1941504520000
2022-07-25,1930095310000
2022-07-26,1878418300000
2022-07-27,2003994180000
2022-07-28,2061189370000
2022-07-29,2093478180000
2022-08-01,2073120570000
2022-08-02,2049332740000
2022-08-03,2106378790000
2022-08-04,2115178049999
2022-08-05,2109659870000
2022-08-08,2090346240000
2022-08-09,2105111100000
2022-08-10,2156266120000
2022-08-11,2140308139999
2022-08-12,2176772870000
2022-08-15,2188405790000
2022-08-16,2182738469999
2022-08-17,2172373240000
2022-08-18,2163797690000
2022-08-19,2133820549999
2022-08-22,2071181750000
2022-08-23,2061413080000
2022-08-24,2056566030000
2022-08-25,2079384450000
2022-08-26,1999147129999
2022-08-29,1977820110000
2022-08-30,1960967290000
2022-08-31,1949781790000
2022-09-01,1941802799999
2022-09-02,1909439420000
2022-09-06,1888485250000
2022-09-07,1924577129999
2022-09-08,1927783639999
2022-09-09,1972078219999
2022-09-12,1988409049999
2022-09-13,1879089430000
2022-09-14,1880804540000
2022-09-15,1829798660000
2022-09-16,1825026180000
2022-09-19,1823385640000
2022-09-20,1807949650000
2022-09-21,1781850150000
2022-09-22,1796987860000
2022-09-23,1774169440000
2022-09-26,1770664650000
2022-09-27,1762909370000
2022-09-28,1797658990000
2022-09-29,1771037500000
2022-09-30,1735337900000
2022-10-03,1793753740000
2022-10-04,1854404880000
2022-10-05,1856789200000
2022-10-06,1838832290000
2022-10-07,1745322240000
2022-10-10,1708141750000
2022-10-11,1679529910000
2022-10-12,1682063250000
2022-10-13,1745322240000
2022-10-14,1703000560000
2022-10-17,1769836030000
2022-10-18,1777063500000
2022-10-19,1762012480000
2022-10-20,1759553650000
2022-10-21,1804036120000
2022-10-24,1842259750000
2022-10-25,1867667660000
2022-10-26,1723565320000
2022-10-27,1689514250000
2022-10-28,1757467370000
2022-10-31,1729600630000
2022-11-01,1700094670000
2022-11-02,1639965100000
2022-11-03,1596376750000
2022-11-04,1649576890000
2022-11-07,1697859370000
2022-11-08,1705310370000
2022-11-09,1672824010000
2022-11-10,1810443980000
2022-11-11,1841216610000
2022-11-14,1799789050000
2022-11-15,1802918470000
