,BK
2018-07-18,55629317120
2018-07-19,52719875840
2018-07-20,52449927680
2018-07-23,53239776000
2018-07-24,54179595520
2018-07-25,53289766400
2018-07-26,53389747200
2018-07-27,53399745280
2018-07-30,53449735680
2018-07-31,53459733760
2018-08-01,53269770240
2018-08-02,52619895040
2018-08-03,52759868160
2018-08-06,53019818240
2018-08-07,52929835520
2018-08-08,53129797120
2018-08-09,52279960320
2018-08-10,51010204160
2018-08-13,50130373120
2018-08-14,50960213760
2018-08-15,50950215680
2018-08-16,51510108160
2018-08-17,51680075520
2018-08-20,51930027520
2018-08-21,52529912320
2018-08-22,52489920000
2018-08-23,52319952640
2018-08-24,52549908480
2018-08-27,52969827840
2018-08-28,52879845120
2018-08-29,52489920000
2018-08-30,52219971840
2018-08-31,52139987200
2018-09-04,52389939200
2018-09-05,52239968000
2018-09-06,52179979520
2018-09-07,52169981440
2018-09-10,52020010240
2018-09-11,52229969920
2018-09-12,52000014080
2018-09-13,51210165760
2018-09-14,51640083200
2018-09-17,51210165760
2018-09-18,51440121600
2018-09-19,52419933440
2018-09-20,53319760640
2018-09-21,53379749120
2018-09-24,52359944960
2018-09-25,52299956480
2018-09-26,51910031360
2018-09-27,51530104320
2018-09-28,50980209920
2018-10-01,53188573200
2018-10-02,53034849000
2018-10-03,53475525040
2018-10-04,53987939040
2018-10-05,53895704520
2018-10-08,54090421840
2018-10-09,53526766440
2018-10-10,51979276160
2018-10-11,50411289320
2018-10-12,50319054800
2018-10-15,49652916600
2018-10-16,50575261800
2018-10-17,50370296200
2018-10-18,48976530120
2018-10-19,48576847200
2018-10-22,47623757160
2018-10-23,47429039840
2018-10-24,46455453240
2018-10-25,47295812200
2018-10-26,46598929160
2018-10-29,46906377560
2018-10-30,48084929760
2018-10-31,48505109240
2018-11-01,48699826560
2018-11-02,48382129880
2018-11-05,49160999160
2018-11-06,49519688960
2018-11-07,49980861560
2018-11-08,50247316840
2018-11-09,49704158000
2018-11-12,49171247440
2018-11-13,49396709600
2018-11-14,49427454440
2018-11-15,50442034160
2018-11-16,50616254920
2018-11-19,51364379360
2018-11-20,50606006640
2018-11-21,51200406880
2018-11-23,51097924080
2018-11-26,52194490040
2018-11-27,52645414360
2018-11-28,52891373080
2018-11-29,51938283040
2018-11-30,52583924680
2018-12-03,51897289920
2018-12-04,49909123600
2018-12-06,49027771520
2018-12-07,48894543880
2018-12-10,48740819680
2018-12-11,48853550760
2018-12-12,49253233680
2018-12-13,49283978520
2018-12-14,49878378760
2018-12-17,50196075440
2018-12-18,47890212440
2018-12-19,46629674000
2018-12-20,46127508280
2018-12-21,45748321920
2018-12-24,45594597720
2018-12-26,47306060480
2018-12-27,47982446960
2018-12-28,47808226200
2018-12-31,45300026790
2019-01-02,45713857500
2019-01-03,44809204320
2019-01-04,46108440270
2019-01-07,46002576600
2019-01-08,45829345140
2019-01-09,45964080720
2019-01-10,45684985590
2019-01-11,46272047760
2019-01-14,46599262740
2019-01-15,47552035770
2019-01-16,48533680710
2019-01-17,49592317410
2019-01-18,50679826020
2019-01-22,50612458230
2019-01-23,51064784820
2019-01-24,51690342870
2019-01-25,51391999800
2019-01-28,51430495680
2019-01-29,50631706170
2019-01-30,50554714410
2019-01-31,50352611040
2019-02-01,50641330140
2019-02-04,50410354860
2019-02-05,50641330140
2019-02-06,50352611040
2019-02-07,50150507670
2019-02-08,49881036510
2019-02-11,50054267970
2019-02-12,50853057480
2019-02-13,50458474710
2019-02-14,49823292690
2019-02-15,50997417030
2019-02-19,50997417030
2019-02-20,51315008040
2019-02-21,50958921150
2019-02-22,51218768340
2019-02-25,50939673210
2019-02-26,51045536880
2019-02-27,50766441750
2019-02-28,50506594560
2019-03-01,50708697930
2019-03-04,49958028270
2019-03-05,50670202050
2019-03-06,50102387820
2019-03-07,49303598310
2019-03-08,49544197560
2019-03-11,49881036510
2019-03-12,49958028270
2019-03-13,50468098680
2019-03-14,50776065720
2019-03-15,51122528640
2019-03-18,51950190060
2019-03-19,51122528640
2019-03-20,50025396060
2019-03-21,49938780330
2019-03-22,48601048500
2019-03-25,48389321160
2019-03-26,48928263480
2019-03-27,48216089700
2019-03-28,48495184830
2019-03-29,48533680710
2019-04-01,48952920260
2019-04-02,48848279350
2019-04-03,48743638440
2019-04-04,48943407450
2019-04-05,48686561580
2019-04-08,48753151250
2019-04-09,48505818190
2019-04-10,48791202490
2019-04-11,49171714890
2019-04-12,50237149610
2019-04-15,50037380600
2019-04-16,50836456640
2019-04-17,45994436350
2019-04-18,46051513210
2019-04-22,45842231390
2019-04-23,46108590070
2019-04-24,45804180150
2019-04-25,46184692550
2019-04-26,46070538830
2019-04-29,46974255780
2019-04-30,47240614460
2019-05-01,47021819830
2019-05-02,47402332230
2019-05-03,47535511570
2019-05-06,46926691730
2019-05-07,45794667340
2019-05-08,45709052050
2019-05-09,45452206180
2019-05-10,45756616100
2019-05-13,44852899150
2019-05-14,44719719810
2019-05-15,44244079310
2019-05-16,44272617740
2019-05-17,43835028480
2019-05-20,43730387570
2019-05-21,43958695010
2019-05-22,43911130960
2019-05-23,43035952440
2019-05-24,42959849960
2019-05-28,42170286730
2019-05-29,41913440860
2019-05-30,41142903250
2019-05-31,40610185890
2019-06-03,40952647050
2019-06-04,42132235490
2019-06-05,41485364410
2019-06-06,41685133420
2019-06-07,42236876400
2019-06-10,42712516900
2019-06-11,42332004500
2019-06-12,41951492100
2019-06-13,42360542930
2019-06-14,42322491690
2019-06-17,41808799950
2019-06-18,41133390440
2019-06-19,40610185890
2019-06-20,41019236720
2019-06-21,41295108210
2019-06-24,40981185480
2019-06-25,41314133830
2019-06-26,41019236720
2019-06-27,41276082590
2019-06-28,41999056150
2019-07-01,41502250080
2019-07-02,41278266720
2019-07-03,41660904960
2019-07-05,41558245920
2019-07-08,40158349920
2019-07-09,40503657600
2019-07-10,40167682560
2019-07-11,40736973600
2019-07-12,40652979840
2019-07-15,40270341600
2019-07-16,40233011040
2019-07-17,41175607680
2019-07-18,41866223040
2019-07-19,42248861280
2019-07-22,42762156480
2019-07-23,43602094080
2019-07-24,43956734400
2019-07-25,44134054560
2019-07-26,44423366400
2019-07-29,43695420480
2019-07-30,43900738560
2019-07-31,43788746880
2019-08-01,42902146080
2019-08-02,42958141920
2019-08-05,42052875840
2019-08-06,42416848800
2019-08-07,41744898720
2019-08-08,42528840480
2019-08-09,42752823840
2019-08-12,41418256320
2019-08-13,40755638880
2019-08-14,39159757440
2019-08-15,38889110880
2019-08-16,39505065120
2019-08-19,39869038080
2019-08-20,39159757440
2019-08-21,39141092160
2019-08-22,39355742880
2019-08-23,38282489280
2019-08-26,38366483040
2019-08-27,38217160800
2019-08-28,38310487200
2019-08-29,38935774080
2019-08-30,39253083840
2019-09-03,38758453920
2019-09-04,39122426880
2019-09-05,39962364480
2019-09-06,40158349920
2019-09-09,42444846720
2019-09-10,42724825920
2019-09-11,43247453760
2019-09-12,43219455840
2019-09-13,43770081600
2019-09-16,43630092000
2019-09-17,43256786400
2019-09-18,43863408000
2019-09-19,43844742720
2019-09-20,43284784320
2019-09-23,43648757280
2019-09-24,43163460000
2019-09-25,43760748960
2019-09-26,43518100320
2019-09-27,41558245920
2019-09-30,41200958040
2019-10-01,39852198520
2019-10-02,38722156760
2019-10-03,38667477320
2019-10-04,38849742120
2019-10-07,38494325760
2019-10-08,38576344920
2019-10-09,39032006920
2019-10-10,39642594000
2019-10-11,40207614880
2019-10-14,40016236840
2019-10-15,40426332640
2019-10-16,40499238560
2019-10-17,40444559120
2019-10-18,41319430160
2019-10-21,41620167080
2019-10-22,42048489360
2019-10-23,42586170520
2019-10-24,42176074720
2019-10-25,42267207120
2019-10-28,42731982360
2019-10-29,42495038120
2019-10-30,42485924880
2019-10-31,42604397000
2019-11-01,42978039840
2019-11-04,44399705280
2019-11-05,44809801080
2019-11-06,44773348120
2019-11-07,45019405600
2019-11-08,44837140800
2019-11-11,44709555440
2019-11-12,44563743600
2019-11-13,44062515400
2019-11-14,44126308080
2019-11-15,44263006680
2019-11-18,44408818520
2019-11-19,44372365560
2019-11-20,44545517120
2019-11-21,44263006680
2019-11-22,44472611200
2019-11-25,44955612920
2019-11-26,44454384720
2019-11-27,44618423040
2019-11-29,44627536280
2019-12-02,44773348120
2019-12-03,43852910880
2019-12-04,44454384720
2019-12-05,44900933480
2019-12-06,45238123360
2019-12-09,45292802800
2019-12-10,45420388160
2019-12-11,45456841120
2019-12-12,46678015280
2019-12-13,45766691280
2019-12-16,45712011840
2019-12-17,46623335840
2019-12-18,46477524000
2019-12-19,46340825400
2019-12-20,46140334120
2019-12-23,45903389880
2019-12-24,45885163400
2019-12-26,46012748760
2019-12-27,45857823680
2019-12-30,45730238320
2019-12-31,45001160260
2020-01-02,45528692240
2020-01-03,44947512940
2020-01-06,45367750280
2020-01-07,45823752500
2020-01-08,45877399820
2020-01-09,46029400560
2020-01-10,45188925880
2020-01-13,45492927360
2020-01-14,45609163220
2020-01-15,45323044180
2020-01-16,41773379840
2020-01-17,41290553960
2020-01-21,41827027160
2020-01-22,41782321060
2020-01-23,42041616440
2020-01-24,41084905900
2020-01-27,40280196100
2020-01-28,40208666340
2020-01-29,39752664120
2020-01-30,40593138800
2020-01-31,40038783160
2020-02-03,40423255620
2020-02-04,41084905900
2020-02-05,42005851560
2020-02-06,42506559880
2020-02-07,42247264500
2020-02-10,41567731780
2020-02-11,41505143240
2020-02-12,41630320320
2020-02-13,41156435660
2020-02-14,41040199800
2020-02-18,40494785380
2020-02-19,41058082240
2020-02-20,40977611260
2020-02-21,40271254880
2020-02-24,38563481860
2020-02-25,37186533980
2020-02-26,36989827140
2020-02-27,36623237120
2020-02-28,35675467800
2020-03-02,36623237120
2020-03-03,34718757260
2020-03-04,36211941000
2020-03-05,35138994600
2020-03-06,34039224540
2020-03-09,31249563900
2020-03-10,32680159099
2020-03-11,30578972400
2020-03-12,26394481440
2020-03-13,30516383860
2020-03-16,26090479960
2020-03-17,26796836340
2020-03-18,25714948720
2020-03-19,26823660000
2020-03-20,25992126540
2020-03-23,24579413780
2020-03-24,27717782000
2020-03-25,28290020080
2020-03-26,29506026000
2020-03-27,29094729880
2020-03-30,30400148000
2020-03-31,30011881157
2020-04-01,29138613831
2020-04-02,29976237593
2020-04-03,30074257395
2020-04-06,31401980165
2020-04-07,31009900958
2020-04-08,31767326700
2020-04-09,33095049471
2020-04-13,32079207888
2020-04-14,32382178184
2020-04-15,30858415810
2020-04-16,32203960363
2020-04-17,33317821748
2020-04-20,32444554422
2020-04-21,31375247492
2020-04-22,31651485116
2020-04-23,31473267294
2020-04-24,31865346502
2020-04-27,32916831649
2020-04-28,33326732639
2020-04-29,33879207886
2020-04-30,33451485114
2020-05-01,32079207888
2020-05-04,31669306898
2020-05-05,31312871255
2020-05-06,30742574226
2020-05-07,31054455413
2020-05-08,31491089076
2020-05-11,30698019770
2020-05-12,29397029672
2020-05-13,28951485118
2020-05-14,28906930663
2020-05-15,28568316802
2020-05-18,30056435612
2020-05-19,29869306900
2020-05-20,31045544522
2020-05-21,31170296997
2020-05-22,30742574226
2020-05-26,32872277194
2020-05-27,34369306895
2020-05-28,33496039569
2020-05-29,33121782144
2020-06-01,33594059371
2020-06-02,34155445509
2020-06-03,35055445508
2020-06-04,36035643527
2020-06-05,37693069268
2020-06-08,37684158377
2020-06-09,36908910853
2020-06-10,35599009864
2020-06-11,33576237589
2020-06-12,34253465311
2020-06-15,34244554420
2020-06-16,34502970261
2020-06-17,34511881152
2020-06-18,34422772242
2020-06-19,34957425706
2020-06-22,34333663331
2020-06-23,34502970261
2020-06-24,33175247490
2020-06-25,33995049470
2020-06-26,32364356402
2020-06-29,32925742540
2020-06-30,34508928538
2020-07-01,33562499967
2020-07-02,33874999967
2020-07-06,34419642824
2020-07-07,33723214253
2020-07-08,34660714252
2020-07-09,33169642825
2020-07-10,34267857109
2020-07-13,34696428538
2020-07-14,34794642823
2020-07-15,32910714254
2020-07-16,32803571397
2020-07-17,32249999969
2020-07-20,32089285683
2020-07-21,32758928539
2020-07-22,32178571397
2020-07-23,32624999968
2020-07-24,32348214254
2020-07-27,31919642826
2020-07-28,32205357111
2020-07-29,32455357111
2020-07-30,32017857112
2020-07-31,32008928540
2020-08-03,32169642826
2020-08-04,31999999969
2020-08-05,32410714254
2020-08-06,32133928540
2020-08-07,33705357110
2020-08-10,33874999967
2020-08-11,34053571395
2020-08-12,33910714253
2020-08-13,33285714253
2020-08-14,33508928539
2020-08-17,33116071396
2020-08-18,32848214254
2020-08-19,33026785682
2020-08-20,32026785683
2020-08-21,31901785683
2020-08-24,32499999968
2020-08-25,32741071397
2020-08-26,32696428540
2020-08-27,33526785682
2020-08-28,33535714253
2020-08-31,33017857111
2020-09-01,33223214253
2020-09-02,33633928539
2020-09-03,32901785682
2020-09-04,33482142825
2020-09-08,32178571397
2020-09-09,32044642826
2020-09-10,31758928540
2020-09-11,32142857112
2020-09-14,32107142826
2020-09-15,31133928541
2020-09-16,31758928540
2020-09-17,31749999969
2020-09-18,31607142826
2020-09-21,30330357113
2020-09-22,29892857114
2020-09-23,29687499971
2020-09-24,29589285685
2020-09-25,29821428542
2020-09-28,30616071399
2020-09-29,30241071399
2020-09-30,30560127520
2020-10-01,30408839760
2020-10-02,30916098720
2020-10-05,31485652640
2020-10-06,31352163439
2020-10-07,32446774880
2020-10-08,33087523040
2020-10-09,33550285600
2020-10-12,33648177680
2020-10-13,32820544640
2020-10-14,32562465520
2020-10-15,33132019439
2020-10-16,33835062560
2020-10-19,32891738880
2020-10-20,33016328800
2020-10-21,32847242479
2020-10-22,33425695680
2020-10-23,33523587760
2020-10-26,32687055439
2020-10-27,31645839680
2020-10-28,30328746240
2020-10-29,30542328960
2020-10-30,30577926080
2020-11-02,31236472800
2020-11-03,32028508720
2020-11-04,30880501600
2020-11-05,31681436800
2020-11-06,31209774960
2020-11-09,34849580480
2020-11-10,34902976160
2020-11-11,34351220800
2020-11-12,33576983439
2020-11-13,34449112880
2020-11-16,35339040880
2020-11-17,35098760320
2020-11-18,34475810720
2020-11-19,34253328720
2020-11-20,33710472640
2020-11-23,34306724399
2020-11-24,36211170320
2020-11-25,35926393360
2020-11-27,35552623600
2020-11-30,34813983360
2020-12-01,35116558880
2020-12-02,35588220720
2020-12-03,35703911360
2020-12-04,36175573200
2020-12-07,35899695520
2020-12-08,36291263840
2020-12-09,36300163120
2020-12-10,36807422080
2020-12-11,35810702720
2020-12-14,35445832240
2020-12-15,35766206320
2020-12-16,35997587600
2020-12-17,35961990480
2020-12-18,36300163120
2020-12-21,36860817760
2020-12-22,35846299840
2020-12-23,36469249440
2020-12-24,36522645120
2020-12-28,36878616320
2020-12-29,36878616320
2020-12-30,37101098320
2020-12-31,37495958735
2021-01-04,36833329870
2021-01-05,37248577292
2021-01-06,39766566981
2021-01-07,40005113373
2021-01-08,39581030899
2021-01-11,40252494816
2021-01-12,41135999970
2021-01-13,40923958733
2021-01-14,41109494815
2021-01-15,40261329867
2021-01-19,40482206156
2021-01-20,37540133993
2021-01-21,37336927808
2021-01-22,37045371107
2021-01-25,36488762860
2021-01-26,36524103066
2021-01-27,35181175232
2021-01-28,35949824716
2021-01-29,35190010283
2021-02-01,35755453582
2021-02-02,36091185540
2021-02-03,36276721623
2021-02-04,37310422653
2021-02-05,37133721622
2021-02-08,37063041210
2021-02-09,37071876261
2021-02-10,36877505127
2021-02-11,37222072138
2021-02-12,37045371107
2021-02-16,37769845333
2021-02-17,37902371106
2021-02-18,37266247395
2021-02-19,37389938117
2021-02-22,38635680384
2021-02-23,38724030899
2021-02-24,39103938116
2021-02-25,38361793786
2021-02-26,37248577292
2021-03-01,38591505126
2021-03-02,38520824714
2021-03-03,39342484507
2021-03-04,39545690693
2021-03-05,39784237084
2021-03-08,40314340177
2021-03-09,39704721620
2021-03-10,40552886568
2021-03-11,40402690692
2021-03-12,41224350485
2021-03-15,41250855640
2021-03-16,40853278320
2021-03-17,41091824712
2021-03-18,41259690691
2021-03-19,40950463887
2021-03-22,39943268012
2021-03-23,39201123682
2021-03-24,39978608218
2021-03-25,40932793784
2021-03-26,41957659763
2021-03-29,41984164918
2021-03-30,42284556670
2021-03-31,41109114053
2021-04-01,41265587737
2021-04-05,41839324579
2021-04-06,41535070193
2021-04-07,41587228088
2021-04-08,41726315808
2021-04-09,42265280720
2021-04-12,42673850896
2021-04-13,42021877211
2021-04-14,42282666685
2021-04-15,41735008790
2021-04-16,40048570193
2021-04-19,40691850895
2021-04-20,40491912298
2021-04-21,41022184228
2021-04-22,40465833351
2021-04-23,41378596509
2021-04-26,41821938615
2021-04-27,42204429843
2021-04-28,42752087738
2021-04-29,43534456159
2021-04-30,43360596510
2021-05-03,43664850896
2021-05-04,43890868440
2021-05-05,44725394756
2021-05-06,45107885984
2021-05-07,45047035107
2021-05-10,45438219318
2021-05-11,44838403528
2021-05-12,44360289493
2021-05-13,44934026335
2021-05-14,45012263177
2021-05-17,45281745634
2021-05-18,44116885984
2021-05-19,44212508791
2021-05-20,43995184230
2021-05-21,44821017563
2021-05-24,44977491248
2021-05-25,44438526335
2021-05-26,44821017563
2021-05-27,45290438616
2021-05-28,45273052651
2021-06-01,45464298265
2021-06-02,45307824581
2021-06-03,45377368441
2021-06-04,45386061423
2021-06-07,45047035107
2021-06-08,44699315809
2021-06-09,44003877212
2021-06-10,43351903528
2021-06-11,43821324580
2021-06-14,43151964931
2021-06-15,43856096510
2021-06-16,44534149142
2021-06-17,43012877212
2021-06-18,41917561422
2021-06-21,43169350896
2021-06-22,42978105282
2021-06-23,42917254405
2021-06-24,43682236861
2021-06-25,44325517563
2021-06-28,44212508791
2021-06-29,44351596510
2021-06-30,43397721173
2021-07-01,43567144250
2021-07-02,43406192327
2021-07-06,41923740403
2021-07-07,41915269249
2021-07-08,40949557710
2021-07-09,42296471173
2021-07-12,42592961557
2021-07-13,42321884634
2021-07-14,41745846172
2021-07-15,41237576941
2021-07-16,41830557711
2021-07-19,40305750018
2021-07-20,41881384634
2021-07-21,42406596173
2021-07-22,42211759634
2021-07-23,42330355788
2021-07-26,42567548096
2021-07-27,42516721173
2021-07-28,42652259634
2021-07-29,43457019250
2021-07-30,43482432712
2021-08-02,43440076942
2021-08-03,44050000020
2021-08-04,43617971173
2021-08-05,43880576943
2021-08-06,45032653866
2021-08-09,45219019251
2021-08-10,45600221174
2021-08-11,46396509636
2021-08-12,46498163482
2021-08-13,45634105789
2021-08-16,45972951943
2021-08-17,45574807713
2021-08-18,45346086559
2021-08-19,44702278866
2021-08-20,45168192328
2021-08-23,45795057713
2021-08-24,46193201944
2021-08-25,47074201944
2021-08-26,46997961559
2021-08-27,47785778867
2021-08-30,46743826944
2021-08-31,46777711559
2021-09-01,46083076944
2021-09-02,46006836559
2021-09-03,45684932713
2021-09-07,44998769251
2021-09-08,44880173097
2021-09-09,44795461558
2021-09-10,43973759635
2021-09-13,44253307712
2021-09-14,43321480788
2021-09-15,44109298096
2021-09-16,43516317327
2021-09-17,43329951942
2021-09-20,42008451942
2021-09-21,41762788480
2021-09-22,42296471173
2021-09-23,43626442327
2021-09-24,43668798096
2021-09-27,45235961559
2021-09-28,44820875020
2021-09-29,44583682712
2021-09-30,42190574250
2021-10-01,43069544547
2021-10-04,43012574250
2021-10-05,44290336626
2021-10-06,44387999992
2021-10-07,44379861378
2021-10-08,45446019794
2021-10-11,45185584150
2021-10-12,45177445536
2021-10-13,44998396031
2021-10-14,46040138606
2021-10-15,46520316823
2021-10-18,46723782170
2021-10-19,46919108902
2021-10-20,48270118803
2021-10-21,48620079199
2021-10-22,48595663358
2021-10-25,48343366328
2021-10-26,48099207912
2021-10-27,47570198011
2021-10-28,48375920783
2021-10-29,48180594051
2021-11-01,48847960387
2021-11-02,48774712862
2021-11-03,48904930684
2021-11-04,48066653457
2021-11-05,47871326724
2021-11-08,48001544546
2021-11-09,47675999991
2021-11-10,48148039595
2021-11-11,48823544546
2021-11-12,48896792070
2021-11-15,48758435635
2021-11-16,48139900981
2021-11-17,47244653457
2021-11-18,47016772269
2021-11-19,46447069299
2021-11-22,47374871279
2021-11-23,48025960387
2021-11-24,47952712863
2021-11-26,46186633655
2021-11-29,46398237615
2021-11-30,44591465338
2021-12-01,44062455438
2021-12-02,45698316823
2021-12-03,44664712863
2021-12-06,45112336625
2021-12-07,45682039596
2021-12-08,45836673259
2021-12-09,46455207912
2021-12-10,46170356427
2021-12-13,45682039596
2021-12-14,46211049497
2021-12-15,46308712863
2021-12-16,47545782170
2021-12-17,46797029695
2021-12-20,45966891081
2021-12-21,47114435635
2021-12-22,47130712863
2021-12-23,47293485140
2021-12-27,47627168308
2021-12-28,47578336625
2021-12-29,47505089100
2021-12-30,47179544546
2021-12-31,47206883739
2022-01-03,47556383739
2022-01-04,49255116298
2022-01-05,48913744205
2022-01-06,49824069787
2022-01-07,50661244206
2022-01-10,51043255834
2022-01-11,51262709322
2022-01-12,51652848857
2022-01-13,51734127927
2022-01-14,51693488392
2022-01-18,51140790718
2022-01-19,48149720949
2022-01-20,48702418624
2022-01-21,46475372111
2022-01-24,47873372112
2022-01-25,47970906995
2022-01-26,47889627926
2022-01-27,47442593042
2022-01-28,47532000019
2022-01-31,48165976763
2022-02-01,49328267461
2022-02-02,49620872112
2022-02-03,49393290717
2022-02-04,50238593043
2022-02-07,50596220950
2022-02-08,51709744206
2022-02-09,51742255834
2022-02-10,51587825602
2022-02-11,50661244206
2022-02-14,49962244206
2022-02-15,50579965136
2022-02-16,50799418625
2022-02-17,46613546530
2022-02-18,45825139553
2022-02-22,45223674436
2022-02-23,43362383738
2022-02-24,42671511645
2022-02-25,44191430250
2022-02-28,43199825598
2022-03-01,41110953504
2022-03-02,42378906993
2022-03-03,42557720947
2022-03-04,41387302342
2022-03-07,40647662806
2022-03-08,41232872109
2022-03-09,42411418621
2022-03-10,40639534900
2022-03-11,40639534900
2022-03-14,41070313969
2022-03-15,41086569783
2022-03-16,42191965133
2022-03-17,42679639551
2022-03-18,42508953505
2022-03-21,42411418621
2022-03-22,42825941877
2022-03-23,42045662807
2022-03-24,42297627923
2022-03-25,42866581412
2022-03-28,42679639551
2022-03-29,42866581412
2022-03-30,42135069784
2022-03-31,40234029143
2022-04-01,40088106813
2022-04-04,40136747590
2022-04-05,39690873803
2022-04-06,39074757298
2022-04-07,38718058269
2022-04-08,39188252444
2022-04-11,38969368948
2022-04-12,38628883511
2022-04-13,39188252444
2022-04-14,38337038851
2022-04-18,37461504870
2022-04-19,37712815550
2022-04-20,38118155356
2022-04-21,37412864093
2022-04-22,35840145646
2022-04-25,35969854384
2022-04-26,35070000015
2022-04-27,34332281568
2022-04-28,35232135937
2022-04-29,34097184480
2022-05-02,34616019432
2022-05-03,34948398073
2022-05-04,36318446617
2022-05-05,35750970889
2022-05-06,35475339821
2022-05-09,35029466034
2022-05-10,34826796131
2022-05-11,34397135937
2022-05-12,34705194189
2022-05-13,35232135937
2022-05-16,35053786422
2022-05-17,36148203899
2022-05-18,35094320403
2022-05-19,35118640791
2022-05-20,35483446617
2022-05-23,36221165064
2022-05-24,35945533996
2022-05-25,36253592248
2022-05-26,37015631083
2022-05-27,37680388365
2022-05-31,37785776715
2022-06-01,37007524287
2022-06-02,37672281569
2022-06-03,36958883511
2022-06-06,37250728171
2022-06-07,37566893220
2022-06-08,36756213608
2022-06-09,35702330112
2022-06-10,34688980597
2022-06-13,33618883509
2022-06-14,32913592247
2022-06-15,33943155354
2022-06-16,33408106810
2022-06-17,33343252441
2022-06-21,34307961179
2022-06-22,34235000014
2022-06-23,34048543704
2022-06-24,35345631083
2022-06-27,34907864092
2022-06-28,34745728170
2022-06-29,34380922344
2022-06-30,33839489840
2022-07-01,34415515680
2022-07-05,34139672320
2022-07-06,33734020320
2022-07-07,34310046160
2022-07-08,33985524560
2022-07-11,33839489840
2022-07-12,33888168080
2022-07-13,33482516080
2022-07-14,32809133760
2022-07-15,35218706640
2022-07-18,34699472080
2022-07-19,35356628320
2022-07-20,34991541520
2022-07-21,35275497920
2022-07-22,34658906880
2022-07-25,34902298080
2022-07-26,34164011440
2022-07-27,34788715520
2022-07-28,34910411120
2022-07-29,35259271840
2022-08-01,35121350160
2022-08-02,34845506800
2022-08-03,35462097840
2022-08-04,34934750240
2022-08-05,35291724000
2022-08-08,34950976320
2022-08-09,35040219760
2022-08-10,35689262960
2022-08-11,35997558480
2022-08-12,36427549600
2022-08-15,36273401840
2022-08-16,36533019120
2022-08-17,36354532240
2022-08-18,36232836640
2022-08-19,35608132560
2022-08-22,35080784960
2022-08-23,34861732880
2022-08-24,34869845920
2022-08-25,35291724000
2022-08-26,34074768000
2022-08-29,33880055040
2022-08-30,33815150720
2022-08-31,33693455120
2022-09-01,33555533440
2022-09-02,33360820479
2022-09-06,33377046560
2022-09-07,34423628720
2022-09-08,35551341280
2022-09-09,35810958560
2022-09-12,35924541120
2022-09-13,35786619440
2022-09-14,35470210880
2022-09-15,36054349760
2022-09-16,35608132560
2022-09-19,35867749840
2022-09-20,35105124080
2022-09-21,34318159199
2022-09-22,33206672720
2022-09-23,32590081680
2022-09-26,32022168880
2022-09-27,31592177760
2022-09-28,32119525360
2022-09-29,31543499520
2022-09-30,31262292720
2022-10-03,32187500759
2022-10-04,33575312819
2022-10-05,33567196960
2022-10-06,33015318480
2022-10-07,32041415279
2022-10-10,31822287060
2022-10-11,31229829279
2022-10-12,30264041940
2022-10-13,31822287060
2022-10-14,31173018259
2022-10-17,32755610960
2022-10-18,32430976560
2022-10-19,31668085720
2022-10-20,31181134120
2022-10-21,32650104779
2022-10-24,33145172240
2022-10-25,33761977600
2022-10-26,33486038360
2022-10-27,33802556900
2022-10-28,34346319520
2022-10-31,34175886460
2022-11-01,34273276779
2022-11-02,34119075440
2022-11-03,33705166580
2022-11-04,34484289140
2022-11-07,34427478120
2022-11-08,34654722200
2022-11-09,34167770600
2022-11-10,35766595020
2022-11-11,36131808720
2022-11-14,35368917880
2022-11-15,35571814380
2022-11-16,35555582660
2022-11-17,35612393680
2022-11-18,36164272160
2022-11-21,36237314900
2022-11-22,36716150640
2022-11-23,36919047140
2022-11-25,37065132620
2022-11-28,36359052800
2022-11-29,36391516240
2022-11-30,37251797400
2022-12-01,37138175360
2022-12-02,36699918920
2022-12-05,35742247440
2022-12-06,34768344240
2022-12-07,36204851460
2022-12-08,36188619740
2022-12-09,36286010060
2022-12-12,36399632100
2022-12-13,37105711920
2022-12-14,36472674840
2022-12-15,35904564640
2022-12-16,35782826740
2022-12-19,35847753620
2022-12-20,35945143940
2022-12-21,36342821080
2022-12-22,36099345280
2022-12-23,36237314900
2022-12-27,36375284520
2022-12-28,36221083180
2022-12-29,37057016760
2022-12-30,36943394720
2023-01-03,37194642000
2023-01-04,38110449600
2023-01-05,37925681400
2023-01-06,38520153000
2023-01-09,38672787600
2023-01-10,38568353400
2023-01-11,38704921200
2023-01-12,38688854400
2023-01-13,39387760200
2023-01-17,39909931200
2023-01-18,39548428200
2023-01-19,39299392800
2023-01-20,39556461600
2023-01-23,39636795600
2023-01-24,39733196400
2023-01-25,40158966600
2023-01-26,40657037400
2023-01-27,40215200400
2023-01-30,39982231800
2023-01-31,40624903800
2023-02-01,40809672000
2023-02-02,40303567800
2023-02-03,40351768200
2023-02-06,40600803600
2023-02-07,41315776200
2023-02-08,41596945200
2023-02-09,41428243800
2023-02-10,41291676000
2023-02-13,41709412800
2023-02-14,41540711400
2023-02-15,41588911800
2023-02-16,41203308600
2023-02-17,41372010000
2023-02-21,40512436200
2023-02-22,40295534400
2023-02-23,40399968600
2023-02-24,40536536400
2023-02-27,40841805600
2023-02-28,40873939200
2023-03-01,40584736800
2023-03-02,40319634600
2023-03-03,41235442200
2023-03-06,41082807600
