,USB
2018-07-18,82622880000
2018-07-19,83665440000
2018-07-20,83176740000
2018-07-23,84496230000
2018-07-24,84137850000
2018-07-25,84088980000
2018-07-26,85294440000
2018-07-27,85685400000
2018-07-30,86304420000
2018-07-31,86353290000
2018-08-01,85701690000
2018-08-02,85603950000
2018-08-03,86190390000
2018-08-06,86222970000
2018-08-07,86825700000
2018-08-08,87184080000
2018-08-09,87118920000
2018-08-10,86499900000
2018-08-13,85310730000
2018-08-14,86613930000
2018-08-15,85669110000
2018-08-16,86597640000
2018-08-17,86809410000
2018-08-20,87672780000
2018-08-21,88275510000
2018-08-22,87868260000
2018-08-23,87640200000
2018-08-24,87982290000
2018-08-27,88715340000
2018-08-28,88291800000
2018-08-29,88503570000
2018-08-30,88031160000
2018-08-31,88145190000
2018-09-04,88356960000
2018-09-05,88503570000
2018-09-06,88503570000
2018-09-07,88275510000
2018-09-10,88177770000
2018-09-11,88291800000
2018-09-12,87232950000
2018-09-13,87998580000
2018-09-14,88194060000
2018-09-17,88177770000
2018-09-18,88210350000
2018-09-19,89464680000
2018-09-20,90165150000
2018-09-21,89823060000
2018-09-24,88650180000
2018-09-25,88389540000
2018-09-26,87330690000
2018-09-27,86222970000
2018-09-28,86027490000
2018-10-01,85320450000
2018-10-02,85175100000
2018-10-03,86289450000
2018-10-04,86693200000
2018-10-05,86370200000
2018-10-08,87096950000
2018-10-09,87129250000
2018-10-10,86127950000
2018-10-11,83689300000
2018-10-12,82025850000
2018-10-15,81573650000
2018-10-16,82316550000
2018-10-17,85433500000
2018-10-18,84189950000
2018-10-19,84787500000
2018-10-22,83059450000
2018-10-23,82962550000
2018-10-24,81202200000
2018-10-25,82801050000
2018-10-26,82219650000
2018-10-29,83269400000
2018-10-30,84496800000
2018-10-31,84416050000
2018-11-01,84189950000
2018-11-02,84093050000
2018-11-05,84529100000
2018-11-06,85013600000
2018-11-07,84916700000
2018-11-08,85481950000
2018-11-09,85837250000
2018-11-12,85465800000
2018-11-13,86709350000
2018-11-14,87210000000
2018-11-15,88275900000
2018-11-16,88695800000
2018-11-19,88825000000
2018-11-20,87387650000
2018-11-21,86693200000
2018-11-23,86434800000
2018-11-26,87468400000
2018-11-27,86757800000
2018-11-28,87678350000
2018-11-29,87274600000
2018-11-30,87952900000
2018-12-03,87856000000
2018-12-04,84949000000
2018-12-06,84529100000
2018-12-07,83592400000
2018-12-10,81686700000
2018-12-11,80943800000
2018-12-12,80959950000
2018-12-13,79441850000
2018-12-14,78731250000
2018-12-17,77423100000
2018-12-18,76324900000
2018-12-19,74645300000
2018-12-20,73918550000
2018-12-21,72045150000
2018-12-24,70672400000
2018-12-26,73304850000
2018-12-27,73724750000
2018-12-28,73014150000
2018-12-31,73211400000
2019-01-02,74252700000
2019-01-03,73211400000
2019-01-04,75021660000
2019-01-07,74669220000
2019-01-08,75149820000
2019-01-09,75950820000
2019-01-10,75790620000
2019-01-11,75998880000
2019-01-14,76559580000
2019-01-15,76847940000
2019-01-16,78674220000
2019-01-17,79699500000
2019-01-18,80452440000
2019-01-22,80324280000
2019-01-23,80949060000
2019-01-24,81525780000
2019-01-25,82294740000
2019-01-28,82134540000
2019-01-29,81782100000
2019-01-30,81766080000
2019-01-31,81958320000
2019-02-01,82166580000
2019-02-04,82615140000
2019-02-05,82470960000
2019-02-06,82406880000
2019-02-07,81621900000
2019-02-08,81029160000
2019-02-11,80981100000
2019-02-12,82038420000
2019-02-13,81557820000
2019-02-14,80836920000
2019-02-15,82198620000
2019-02-19,82198620000
2019-02-20,82663200000
2019-02-21,81782100000
2019-02-22,82150560000
2019-02-25,82679220000
2019-02-26,82182600000
2019-02-27,82567080000
2019-02-28,82807380000
2019-03-01,82855440000
2019-03-04,82775340000
2019-03-05,82567080000
2019-03-06,81862200000
2019-03-07,81189360000
2019-03-08,81493740000
2019-03-11,82438920000
2019-03-12,81782100000
2019-03-13,82631160000
2019-03-14,82839420000
2019-03-15,83416140000
2019-03-18,84024900000
2019-03-19,83191860000
2019-03-20,80692740000
2019-03-21,79555320000
2019-03-22,77344560000
2019-03-25,77056200000
2019-03-26,77713020000
2019-03-27,77104260000
2019-03-28,76960080000
2019-03-29,77200380000
2019-04-01,78021300000
2019-04-02,78132600000
2019-04-03,78577800000
2019-04-04,79166100000
2019-04-05,79023000000
2019-04-08,79309200000
2019-04-09,78259800000
2019-04-10,78387000000
2019-04-11,78879900000
2019-04-12,79849800000
2019-04-15,79325100000
2019-04-16,79945200000
2019-04-17,80565300000
2019-04-18,81423900000
2019-04-22,81408000000
2019-04-23,82187100000
2019-04-24,82171200000
2019-04-25,82425600000
2019-04-26,83220600000
2019-04-29,84270000000
2019-04-30,84778800000
2019-05-01,84444900000
2019-05-02,84556200000
2019-05-03,85033200000
2019-05-06,84810600000
2019-05-07,83570400000
2019-05-08,83029800000
2019-05-09,82870800000
2019-05-10,82950300000
2019-05-13,80787900000
2019-05-14,81169500000
2019-05-15,80756100000
2019-05-16,81885000000
2019-05-17,81980400000
2019-05-20,82234800000
2019-05-21,82521000000
2019-05-22,82441500000
2019-05-23,81360300000
2019-05-24,81614700000
2019-05-28,80565300000
2019-05-29,80454000000
2019-05-30,80136000000
2019-05-31,79818000000
2019-06-03,80660700000
2019-06-04,83013900000
2019-06-05,83490900000
2019-06-06,83904300000
2019-06-07,83745300000
2019-06-10,84111000000
2019-06-11,84556200000
2019-06-12,83777100000
2019-06-13,83777100000
2019-06-14,83665800000
2019-06-17,81900900000
2019-06-18,82982100000
2019-06-19,82870800000
2019-06-20,82934400000
2019-06-21,83093400000
2019-06-24,83157000000
2019-06-25,82743600000
2019-06-26,82648200000
2019-06-27,82648200000
2019-06-28,83316000000
2019-07-01,83490750000
2019-07-02,83364750000
2019-07-03,83868750000
2019-07-05,84546000000
2019-07-08,83632500000
2019-07-09,84010500000
2019-07-10,83758500000
2019-07-11,84215250000
2019-07-12,84420000000
2019-07-15,83664000000
2019-07-16,83538000000
2019-07-17,85396500000
2019-07-18,86924250000
2019-07-19,86625000000
2019-07-22,87144750000
2019-07-23,88247250000
2019-07-24,89129250000
2019-07-25,89082000000
2019-07-26,90373500000
2019-07-29,89869500000
2019-07-30,89995500000
2019-07-31,90011250000
2019-08-01,87711750000
2019-08-02,87302250000
2019-08-05,83553750000
2019-08-06,84357000000
2019-08-07,82860750000
2019-08-08,83412000000
2019-08-09,83144250000
2019-08-12,82278000000
2019-08-13,83207250000
2019-08-14,80167500000
2019-08-15,80766000000
2019-08-16,82341000000
2019-08-19,82955250000
2019-08-20,81317250000
2019-08-21,81679500000
2019-08-22,81978750000
2019-08-23,80246250000
2019-08-26,80781750000
2019-08-27,80388000000
2019-08-28,81238500000
2019-08-29,82514250000
2019-08-30,82986750000
2019-09-03,81931500000
2019-09-04,82624500000
2019-09-05,83900250000
2019-09-06,84120750000
2019-09-09,86483250000
2019-09-10,87979500000
2019-09-11,88121250000
2019-09-12,87774750000
2019-09-13,88326000000
2019-09-16,87979500000
2019-09-17,88042500000
2019-09-18,88058250000
2019-09-19,87885000000
2019-09-20,87318000000
2019-09-23,87696000000
2019-09-24,87144750000
2019-09-25,87790500000
2019-09-26,87522750000
2019-09-27,87302250000
2019-09-30,86109040000
2019-10-01,83681680000
2019-10-02,82281280000
2019-10-03,82545800000
2019-10-04,84164040000
2019-10-07,83915080000
2019-10-08,81503280000
2019-10-09,81861160000
2019-10-10,82499120000
2019-10-11,83199320000
2019-10-14,82872560000
2019-10-15,83650560000
2019-10-16,84910920000
2019-10-17,85128760000
2019-10-18,85688920000
2019-10-21,87431640000
2019-10-22,88147400000
2019-10-23,88038480000
2019-10-24,87618360000
2019-10-25,88287440000
2019-10-28,88723120000
2019-10-29,89221040000
2019-10-30,88878720000
2019-10-31,88723120000
2019-11-01,89594480000
2019-11-04,90465840000
2019-11-05,91166040000
2019-11-06,91430560000
2019-11-07,91959600000
2019-11-08,91648400000
2019-11-11,91243840000
2019-11-12,90994880000
2019-11-13,91197160000
2019-11-14,91134920000
2019-11-15,91944040000
2019-11-18,92675360000
2019-11-19,92457520000
2019-11-20,91975160000
2019-11-21,92566440000
2019-11-22,93437800000
2019-11-25,93079920000
2019-11-26,93235520000
2019-11-27,93655640000
2019-11-29,93406680000
2019-12-02,92986560000
2019-12-03,91695080000
2019-12-04,92286360000
2019-12-05,92737600000
2019-12-06,93577840000
2019-12-09,93360000000
2019-12-10,93282200000
2019-12-11,92193000000
2019-12-12,94215800000
2019-12-13,93780120000
2019-12-16,94386960000
2019-12-17,94418080000
2019-12-18,93500040000
2019-12-19,93375560000
2019-12-20,93002120000
2019-12-23,92706480000
2019-12-24,92846520000
2019-12-26,93593400000
2019-12-27,92939880000
2019-12-30,92068520000
2019-12-31,90002220000
2020-01-02,89865600000
2020-01-03,88818180000
2020-01-06,87603780000
2020-01-07,86768880000
2020-01-08,86586720000
2020-01-09,86617080000
2020-01-10,86025060000
2020-01-13,86085780000
2020-01-14,85903620000
2020-01-15,83444460000
2020-01-16,83778420000
2020-01-17,84021300000
2020-01-21,82609560000
2020-01-22,83398920000
2020-01-23,83307840000
2020-01-24,81729120000
2020-01-27,81273720000
2020-01-28,81759480000
2020-01-29,81364800000
2020-01-30,82351500000
2020-01-31,80787960000
2020-02-03,81501420000
2020-02-04,82305960000
2020-02-05,83793600000
2020-02-06,83186400000
2020-02-07,82913160000
2020-02-10,82943520000
2020-02-11,83383740000
2020-02-12,83201580000
2020-02-13,83763240000
2020-02-14,83656980000
2020-02-18,82609560000
2020-02-19,83110500000
2020-02-20,83186400000
2020-02-21,82806900000
2020-02-24,80575440000
2020-02-25,76992960000
2020-02-26,75383880000
2020-02-27,72135360000
2020-02-28,70495920000
2020-03-02,73106880000
2020-03-03,69979800000
2020-03-04,70829880000
2020-03-05,66458040000
2020-03-06,64439100000
2020-03-09,55133760000
2020-03-10,58655520000
2020-03-11,54966780000
2020-03-12,47983980000
2020-03-13,56317800000
2020-03-16,49441260000
2020-03-17,51186960000
2020-03-18,50094000000
2020-03-19,50412780000
2020-03-20,49441260000
2020-03-23,43915740000
2020-03-24,47361600000
2020-03-25,48621540000
2020-03-26,54921240000
2020-03-27,54298860000
2020-03-30,54450659999
2020-03-31,51881700000
2020-04-01,48086580000
2020-04-02,49201020000
2020-04-03,46972140000
2020-04-06,51761219999
2020-04-07,51881700000
2020-04-08,53688900000
2020-04-09,57303299999
2020-04-13,55405740000
2020-04-14,53914799999
2020-04-15,50194980000
2020-04-16,47860680000
2020-04-17,52800360000
2020-04-20,51580500000
2020-04-21,49291379999
2020-04-22,50074500000
2020-04-23,50255219999
2020-04-24,51204000000
2020-04-27,54035280000
2020-04-28,55194900000
2020-04-29,57920760000
2020-04-30,54969000000
2020-05-01,52619640000
2020-05-04,51911820000
2020-05-05,50511240000
2020-05-06,50014260000
2020-05-07,51505200000
2020-05-08,52333500000
2020-05-11,50225100000
2020-05-12,47664900000
2020-05-13,44351700000
2020-05-14,46942020000
2020-05-15,46204080000
2020-05-18,49637760000
2020-05-19,48176940000
2020-05-20,49788360000
2020-05-21,49577520000
2020-05-22,49592580000
2020-05-26,53959980000
2020-05-27,56655719999
2020-05-28,54984060000
2020-05-29,53553360000
2020-06-01,55255140000
2020-06-02,55149719999
2020-06-03,58252080000
2020-06-04,60345420000
2020-06-05,63809219999
2020-06-08,65526060000
2020-06-09,63402600000
2020-06-10,59215920000
2020-06-11,54426840000
2020-06-12,56490060000
2020-06-15,58402680000
2020-06-16,59246040000
2020-06-17,57996060000
2020-06-18,58086420000
2020-06-19,58538219999
2020-06-22,57559320000
2020-06-23,58131600000
2020-06-24,55526219999
2020-06-25,57303299999
2020-06-26,54306360000
2020-06-29,54743100000
2020-06-30,55450920000
2020-07-01,54185879999
2020-07-02,54050340000
2020-07-06,55465980000
2020-07-07,53583480000
2020-07-08,53478060000
2020-07-09,51535320000
2020-07-10,54878640000
2020-07-13,55465980000
2020-07-14,54652740000
2020-07-15,56685840000
2020-07-16,56565360000
2020-07-17,54261180000
2020-07-20,53568420000
2020-07-21,55119600000
2020-07-22,54607560000
2020-07-23,55375620000
2020-07-24,55601520000
2020-07-27,54456959999
2020-07-28,54697920000
2020-07-29,56791260000
2020-07-30,55586459999
2020-07-31,55481040000
2020-08-03,55420799999
2020-08-04,54562379999
2020-08-05,55511160000
2020-08-06,55405740000
2020-08-07,56414760000
2020-08-10,56429820000
2020-08-11,57634620000
2020-08-12,56941860000
2020-08-13,56279219999
2020-08-14,56896680000
2020-08-17,55616580000
2020-08-18,54712980000
2020-08-19,54456959999
2020-08-20,53628660000
2020-08-21,53026260000
2020-08-24,55345500000
2020-08-25,55134660000
2020-08-26,54547320000
2020-08-27,55631640000
2020-08-28,56023200000
2020-08-31,54818400000
2020-09-01,55255140000
2020-09-02,56640660000
2020-09-03,56414760000
2020-09-04,57694860000
2020-09-08,55300320000
2020-09-09,55014180000
2020-09-10,53884680000
2020-09-11,55240080000
2020-09-14,57032219999
2020-09-15,56203920000
2020-09-16,57468959999
2020-09-17,57062340000
2020-09-18,56655719999
2020-09-21,54456959999
2020-09-22,53598540000
2020-09-23,51957000000
2020-09-24,52303379999
2020-09-25,52950959999
2020-09-28,54366600000
2020-09-29,53161799999
2020-09-30,54025950000
2020-10-01,54252000000
2020-10-02,55412390000
2020-10-05,56859109999
2020-10-06,56391940000
2020-10-07,58456530000
2020-10-08,59526500000
2020-10-09,59029190000
2020-10-12,59903250000
2020-10-13,57898940000
2020-10-14,57642750000
2020-10-15,58983980000
2020-10-16,58983980000
2020-10-19,58727790000
2020-10-20,59089470000
2020-10-21,58501740000
2020-10-22,61003359999
2020-10-23,61274619999
2020-10-26,60219720000
2020-10-27,57883869999
2020-10-28,56211099999
2020-10-29,57371490000
2020-10-30,58697650000
2020-11-02,59888180000
2020-11-03,61515740000
2020-11-04,58773000000
2020-11-05,60973220000
2020-11-06,59029190000
2020-11-09,66549119999
2020-11-10,66518980000
2020-11-11,65931250000
2020-11-12,64514670000
2020-11-13,65268170000
2020-11-16,66729960000
2020-11-17,66353210000
2020-11-18,65192820000
2020-11-19,65162680000
2020-11-20,64288619999
2020-11-23,64936630000
2020-11-24,68417800000
2020-11-25,67332760000
2020-11-27,66624470000
2020-11-30,65117470000
2020-12-01,66684750000
2020-12-02,67332760000
2020-12-03,67769790000
2020-12-04,68372589999
2020-12-07,67513599999
2020-12-08,67784859999
2020-12-09,69095950000
2020-12-10,69502840000
2020-12-11,69080880000
2020-12-14,67528670000
2020-12-15,68101330000
2020-12-16,68342450000
2020-12-17,68236960000
2020-12-18,67604020000
2020-12-21,68312310000
2020-12-22,68704130000
2020-12-23,70422110000
2020-12-24,70060430000
2020-12-28,70316620000
2020-12-29,69517910000
2020-12-30,69548050000
2020-12-31,69978180000
2021-01-04,69272240000
2021-01-05,69497540000
2021-01-06,73613020000
2021-01-07,75084980000
2021-01-08,74078640000
2021-01-11,74108680000
2021-01-12,74574300000
2021-01-13,74364020000
2021-01-14,74018560000
2021-01-15,72696800000
2021-01-19,72201140000
2021-01-20,68461160000
2021-01-21,68596340000
2021-01-22,68881720000
2021-01-25,68731520000
2021-01-26,67875380000
2021-01-27,64300620000
2021-01-28,65742540000
2021-01-29,64360700000
2021-02-01,64210500000
2021-02-02,66463500000
2021-02-03,67184459999
2021-02-04,69557620000
2021-02-05,69617700000
2021-02-08,71194800000
2021-02-09,71510220000
2021-02-10,71119700000
2021-02-11,70969500000
2021-02-12,71555280000
2021-02-16,73072300000
2021-02-17,74048600000
2021-02-18,73688120000
2021-02-19,75130040000
2021-02-22,76511880000
2021-02-23,77518220000
2021-02-24,79320620000
2021-02-25,77548260000
2021-02-26,75100000000
2021-03-01,76842320000
2021-03-02,76076300000
2021-03-03,76842320000
2021-03-04,76632040000
2021-03-05,78809940000
2021-03-08,81183100000
2021-03-09,79455800000
2021-03-10,80777560000
2021-03-11,80131700000
2021-03-12,82069280000
2021-03-15,81077960000
2021-03-16,80867680000
2021-03-17,81843980000
2021-03-18,84517540000
2021-03-19,82925420000
2021-03-22,81468480000
2021-03-23,80477160000
2021-03-24,80311940000
2021-03-25,82444780000
2021-03-26,84427420000
2021-03-29,83511200000
2021-03-30,83916740000
2021-03-31,82356590000
2021-04-01,83130870000
2021-04-05,83934930000
2021-04-06,83726470000
2021-04-07,84590090000
2021-04-08,84545420000
2021-04-09,85304810000
2021-04-12,85885520000
2021-04-13,84322070000
2021-04-14,85736620000
2021-04-15,83875370000
2021-04-16,86153540000
2021-04-19,85945080000
2021-04-20,83711580000
2021-04-21,84858110000
2021-04-22,83622240000
2021-04-23,85215470000
2021-04-26,86049310000
2021-04-27,86838480000
2021-04-28,87806330000
2021-04-29,89384670000
2021-04-30,88372150000
2021-05-03,88282810000
2021-05-04,90233400000
2021-05-05,89920710000
2021-05-06,91484160000
2021-05-07,91379930000
2021-05-10,91082130000
2021-05-11,89563350000
2021-05-12,88684840000
2021-05-13,90977900000
2021-05-14,92183990000
2021-05-17,92630690000
2021-05-18,90605650000
2021-05-19,89444230000
2021-05-20,88789070000
2021-05-21,89890930000
2021-05-24,89965380000
2021-05-25,88818850000
2021-05-26,88937970000
2021-05-27,90441860000
2021-05-28,90501420000
2021-06-01,90814110000
2021-06-02,90337630000
2021-06-03,90292960000
2021-06-04,90486530000
2021-06-07,90144060000
2021-06-08,89771810000
2021-06-09,88223250000
2021-06-10,87270290000
2021-06-11,88059460000
2021-06-14,86600240000
2021-06-15,87121390000
2021-06-16,87017160000
2021-06-17,82967080000
2021-06-18,81507860000
2021-06-21,83354220000
2021-06-22,83294660000
2021-06-23,83592460000
2021-06-24,84694320000
2021-06-25,86138650000
2021-06-28,85677060000
2021-06-29,84366740000
2021-06-30,84486510000
2021-07-01,85391140000
2021-07-02,85376310000
2021-07-06,83062830000
2021-07-07,83033170000
2021-07-08,81624320000
2021-07-09,84486510000
2021-07-12,85391140000
2021-07-13,84412360000
2021-07-14,84516170000
2021-07-15,87230060000
2021-07-16,84783110000
2021-07-19,80838330000
2021-07-20,83181470000
2021-07-21,84827600000
2021-07-22,82766230000
2021-07-23,82632760000
2021-07-26,83314940000
2021-07-27,83270450000
2021-07-28,83107320000
2021-07-29,83700520000
2021-07-30,82365820000
2021-08-02,81757790000
2021-08-03,82884870000
2021-08-04,81653980000
2021-08-05,82766230000
2021-08-06,84531000000
2021-08-09,84590320000
2021-08-10,85524610000
2021-08-11,87185570000
2021-08-12,87274550000
2021-08-13,86340260000
2021-08-16,85376310000
2021-08-17,84175080000
2021-08-18,83122150000
2021-08-19,82069220000
2021-08-20,82573440000
2021-08-23,83300110000
2021-08-24,84249230000
2021-08-25,85480120000
2021-08-26,84886920000
2021-08-27,86458900000
2021-08-30,84649640000
2021-08-31,85109370000
2021-09-01,83300110000
2021-09-02,83700520000
2021-09-03,83270450000
2021-09-07,82795890000
2021-09-08,82069220000
2021-09-09,82781060000
2021-09-10,82232350000
2021-09-13,83848820000
2021-09-14,82914530000
2021-09-15,85717400000
2021-09-16,84679300000
2021-09-17,84545830000
2021-09-20,82573440000
2021-09-21,84679300000
2021-09-22,85895360000
2021-09-23,87927070000
2021-09-24,88668570000
2021-09-27,90611300000
2021-09-28,89602860000
2021-09-29,89365580000
2021-09-30,88149520000
2021-10-01,90107080000
2021-10-04,89765990000
2021-10-05,90893070000
2021-10-06,91130350000
2021-10-07,91768040000
2021-10-08,92435390000
2021-10-11,91723550000
2021-10-12,91441780000
2021-10-13,91145180000
2021-10-14,89098640000
2021-10-15,89321090000
2021-10-18,89840140000
2021-10-19,90982050000
2021-10-20,92806140000
2021-10-21,92212940000
2021-10-22,93043420000
2021-10-25,92717160000
2021-10-26,92598520000
2021-10-27,89395240000
2021-10-28,90359190000
2021-10-29,89528710000
2021-11-01,90136740000
2021-11-02,90255380000
2021-11-03,91693890000
2021-11-04,89395240000
2021-11-05,90003270000
2021-11-08,90003270000
2021-11-09,89083810000
2021-11-10,89706670000
2021-11-11,90136740000
2021-11-12,89721500000
2021-11-15,89662180000
2021-11-16,89751160000
2021-11-17,87971560000
2021-11-18,86977950000
2021-11-19,85405970000
2021-11-22,87467340000
2021-11-23,89083810000
2021-11-24,88742720000
2021-11-26,85272500000
2021-11-29,85124200000
2021-11-30,82069220000
2021-12-01,81342550000
2021-12-02,83937800000
2021-12-03,82439970000
2021-12-06,84353040000
2021-12-07,85554270000
2021-12-08,84590320000
2021-12-09,84842430000
2021-12-10,85672910000
2021-12-13,84264060000
2021-12-14,84990730000
2021-12-15,84145420000
2021-12-16,85168690000
2021-12-17,82647590000
2021-12-20,81372210000
2021-12-21,82810720000
2021-12-22,83151810000
2021-12-23,83507730000
2021-12-27,84145420000
2021-12-28,84160250000
2021-12-29,83937800000
2021-12-30,83270450000
2021-12-31,83412450000
2022-01-03,85045950000
2022-01-04,87273450000
2022-01-05,86813100000
2022-01-06,89174250000
2022-01-07,90585000000
2022-01-10,91119600000
2022-01-11,92248200000
2022-01-12,92797650000
2022-01-13,93837150000
2022-01-14,93926250000
2022-01-18,92352150000
2022-01-19,85194450000
2022-01-20,84555900000
2022-01-21,81823500000
2022-01-24,84362850000
2022-01-25,85253850000
2022-01-26,85476600000
2022-01-27,85298400000
2022-01-28,86248800000
2022-01-31,86412150000
2022-02-01,88015950000
2022-02-02,88758450000
2022-02-03,87837750000
2022-02-04,88654500000
2022-02-07,88476300000
2022-02-08,88476300000
2022-02-09,88728750000
2022-02-10,87926850000
2022-02-11,86946750000
2022-02-14,85936950000
2022-02-15,87035850000
2022-02-16,87021000000
2022-02-17,84838050000
2022-02-18,84793500000
2022-02-22,85833000000
2022-02-23,84125250000
2022-02-24,82165050000
2022-02-25,85149900000
2022-02-28,83961900000
2022-03-01,79982100000
2022-03-02,83501550000
2022-03-03,83620350000
2022-03-04,82046250000
2022-03-07,78853500000
2022-03-08,79076250000
2022-03-09,80947350000
2022-03-10,78690150000
2022-03-11,78185250000
2022-03-14,80115750000
2022-03-15,80784000000
2022-03-16,83575800000
2022-03-17,84125250000
2022-03-18,83947050000
2022-03-21,83397600000
2022-03-22,84674700000
2022-03-23,82937250000
2022-03-24,83234250000
2022-03-25,84823200000
2022-03-28,84214350000
2022-03-29,84451950000
2022-03-30,81942300000
2022-03-31,78980900000
2022-04-01,78609400000
2022-04-04,78252760000
2022-04-05,78758000000
2022-04-06,78713420000
2022-04-07,78133880000
2022-04-08,77643500000
2022-04-11,76855920000
2022-04-12,75518520000
2022-04-13,75206460000
2022-04-14,78327060000
2022-04-18,78371640000
2022-04-19,78579680000
2022-04-20,78832300000
2022-04-21,78223040000
2022-04-22,75533380000
2022-04-25,75548240000
2022-04-26,74344580000
2022-04-27,73765040000
2022-04-28,74359440000
2022-04-29,72160160000
2022-05-02,72591100000
2022-05-03,73512420000
2022-05-04,75087580000
2022-05-05,73170640000
2022-05-06,73244940000
2022-05-09,73467840000
2022-05-10,73348960000
2022-05-11,72011560000
2022-05-12,72204740000
2022-05-13,72219600000
2022-05-16,71729220000
2022-05-17,73779900000
2022-05-18,72962600000
2022-05-19,73170640000
2022-05-20,73126060000
2022-05-23,75414500000
2022-05-24,75845440000
2022-05-25,76068340000
2022-05-26,77480040000
2022-05-27,78015000000
2022-05-31,78862020000
2022-06-01,76900500000
2022-06-02,77539480000
2022-06-03,77182840000
2022-06-06,77643500000
2022-06-07,78104160000
2022-06-08,77034240000
2022-06-09,74790380000
2022-06-10,72397920000
2022-06-13,69931160000
2022-06-14,67939920000
2022-06-15,68890960000
2022-06-16,67479259999
2022-06-17,67479259999
2022-06-21,68846380000
2022-06-22,69099000000
2022-06-23,67939920000
2022-06-24,70614720000
2022-06-27,70213500000
2022-06-28,69678540000
2022-06-29,68534320000
2022-06-30,68385720000
2022-07-01,69232740000
2022-07-05,69039560000
2022-07-06,69099000000
2022-07-07,69485360000
2022-07-08,69143580000
2022-07-11,68876100000
2022-07-12,68653200000
2022-07-13,67345520000
2022-07-14,65755500000
2022-07-15,69203020000
2022-07-18,69366480000
2022-07-19,70525560000
2022-07-20,69916300000
2022-07-21,70748460000
2022-07-22,70897060000
2022-07-25,71402300000
2022-07-26,70466120000
2022-07-27,71640060000
2022-07-28,68534320000
2022-07-29,70139200000
2022-08-01,70599860000
2022-08-02,69737980000
2022-08-03,70822760000
2022-08-04,69946020000
2022-08-05,70421540000
2022-08-08,69767700000
2022-08-09,70109480000
2022-08-10,71134820000
2022-08-11,71981840000
2022-08-12,72472220000
2022-08-15,72932880000
2022-08-16,73259800000
2022-08-17,72858580000
2022-08-18,72828860000
2022-08-19,72234460000
2022-08-22,70733600000
2022-08-23,70451260000
2022-08-24,70124340000
2022-08-25,70971360000
2022-08-26,69084140000
2022-08-29,68504600000
2022-08-30,68222259999
2022-08-31,67776460000
2022-09-01,68162820000
2022-09-02,67687299999
2022-09-06,67345520000
2022-09-07,68222259999
2022-09-08,69916300000
2022-09-09,70703880000
2022-09-12,70674160000
2022-09-13,67137480000
2022-09-14,67018600000
2022-09-15,68162820000
2022-09-16,68162820000
2022-09-19,68578900000
2022-09-20,66855140000
2022-09-21,65279980000
2022-09-22,63942580000
2022-09-23,62590320000
2022-09-26,61015160000
2022-09-27,60866560000
2022-09-28,61550120000
2022-09-29,60524779999
2022-09-30,60520320000
2022-10-03,62396570000
2022-10-04,63987630000
2022-10-05,63342200000
2022-10-06,61661080000
2022-10-07,60340200000
2022-10-10,59784830000
2022-10-11,58223790000
2022-10-12,58704110000
2022-10-13,62096369999
2022-10-14,64182760000
2022-10-17,64002640000
2022-10-18,64242799999
2022-10-19,61931260000
2022-10-20,60055010000
2022-10-21,60805510000
2022-10-24,61736130000
2022-10-25,63057010000
2022-10-26,63627390000
2022-10-27,63162080000
2022-10-28,64332860000
2022-10-31,63717450000
2022-11-01,64362880000
2022-11-02,62666750000
2022-11-03,62291500000
2022-11-04,64287830000
2022-11-07,65338530000
2022-11-08,66299170000
2022-11-09,64903240000
2022-11-10,67349869999
2022-11-11,67424920000
2022-11-14,65818850000
2022-11-15,65698770000
2022-11-16,64437930000
2022-11-17,64197770000
2022-11-18,65113380000
2022-11-21,65128390000
2022-11-22,65908909999
2022-11-23,66209110000
2022-11-25,66434260000
2022-11-28,65653740000
2022-11-29,66929590000
2022-11-30,68130390000
2022-12-01,68070350000
2022-12-02,68505640000
2022-12-05,65908909999
2022-12-06,64452940000
2022-12-07,65383560000
2022-12-08,65383560000
2022-12-09,64708110000
2022-12-12,65233460000
2022-12-13,66419250000
2022-12-14,64978290000
2022-12-15,64302840000
2022-12-16,63267150000
2022-12-19,62966950000
2022-12-20,62936930000
2022-12-21,64107710000
2022-12-22,64317850000
2022-12-23,64843200000
2022-12-27,65518650000
2022-12-28,65068350000
2022-12-29,65398570000
2022-12-30,65458610000
2023-01-03,68388480000
2023-01-04,70517960000
2023-01-05,69966440000
2023-01-06,70946920000
2023-01-09,71406520000
2023-01-10,71483120000
2023-01-11,72172520000
2023-01-12,72907880000
2023-01-13,72509560000
2023-01-17,72678080000
2023-01-18,70180920000
2023-01-19,69905160000
2023-01-20,71176720000
2023-01-23,73030440000
2023-01-24,71498440000
2023-01-25,75297800000
2023-01-26,74608400000
2023-01-27,74853520000
2023-01-30,74761600000
2023-01-31,76293600000
2023-02-01,75405040000
2023-02-02,75297800000
2023-02-03,75527600000
2023-02-06,74991400000
2023-02-07,76094440000
2023-02-08,75175240000
2023-02-09,74715640000
2023-02-10,74608400000
2023-02-13,75205880000
2023-02-14,75267160000
2023-02-15,75190560000
2023-02-16,74378600000
2023-02-17,74455200000
2023-02-21,73061080000
2023-02-22,72831280000
2023-02-23,73107040000
2023-02-24,72984480000
2023-02-27,72892560000
2023-02-28,73122360000
2023-03-01,72478920000
2023-03-02,70946920000
2023-03-03,72172520000
2023-03-06,72187840000
