,YUM
2018-07-17,25032960000
2018-07-18,25277820000
2018-07-19,25226940000
2018-07-20,25220580000
2018-07-23,25106100000
2018-07-24,24883500000
2018-07-25,25017060000
2018-07-26,25106100000
2018-07-27,25093380000
2018-07-30,25039320000
2018-07-31,25214220000
2018-08-01,25271460000
2018-08-02,25640340000
2018-08-03,26031480000
2018-08-06,25945620000
2018-08-07,25862940000
2018-08-08,26050560000
2018-08-09,26308140000
2018-08-10,26374920000
2018-08-13,26196840000
2018-08-14,26422620000
2018-08-15,26352660000
2018-08-16,26775600000
2018-08-17,26651580000
2018-08-20,26746980000
2018-08-21,26816940000
2018-08-22,26651580000
2018-08-23,26559360000
2018-08-24,26756520000
2018-08-27,26867820000
2018-08-28,27147660000
2018-08-29,27344820000
2018-08-30,27252600000
2018-08-31,27631020000
2018-09-04,27672360000
2018-09-05,27580140000
2018-09-06,27958560000
2018-09-07,28111200000
2018-09-10,28130279999
2018-09-11,28057140000
2018-09-12,28088940000
2018-09-13,28139820000
2018-09-14,28028520000
2018-09-17,27885420000
2018-09-18,28076220000
2018-09-19,28158900000
2018-09-20,28289279999
2018-09-21,28470540000
2018-09-24,28397400000
2018-09-25,28581840000
2018-09-26,28581840000
2018-09-27,28721759999
2018-09-28,28909380000
2018-10-01,28301460000
2018-10-02,28163740000
2018-10-03,28094880000
2018-10-04,28035409999
2018-10-05,28170000000
2018-10-08,28370320000
2018-10-09,28539340000
2018-10-10,27919600000
2018-10-11,27252909999
2018-10-12,27559650000
2018-10-15,27684850000
2018-10-16,28304590000
2018-10-17,28595680000
2018-10-18,28113659999
2018-10-19,27982200000
2018-10-22,27966550000
2018-10-23,27800659999
2018-10-24,27249780000
2018-10-25,27205960000
2018-10-26,26849140000
2018-10-29,26752110000
2018-10-30,27052590000
2018-10-31,28298330000
2018-11-01,27540870000
2018-11-02,27199700000
2018-11-05,27378110000
2018-11-06,27512700000
2018-11-07,27975940000
2018-11-08,28313979999
2018-11-09,28395360000
2018-11-12,27997850000
2018-11-13,27866390000
2018-11-14,27913340000
2018-11-15,27791270000
2018-11-16,27822570000
2018-11-19,27584690000
2018-11-20,27290470000
2018-11-21,27240390000
2018-11-23,27290470000
2018-11-26,27641030000
2018-11-27,28004110000
2018-11-28,28711490000
2018-11-29,28752180000
2018-11-30,28864860000
2018-12-03,28817909999
2018-12-04,28382840000
2018-12-06,28639500000
2018-12-07,28304590000
2018-12-10,28251380000
2018-12-11,28110530000
2018-12-12,28313979999
2018-12-13,29252979999
2018-12-14,28702100000
2018-12-17,28079229999
2018-12-18,28201300000
2018-12-19,28207560000
2018-12-20,27268560000
2018-12-21,27587820000
2018-12-24,27237260000
2018-12-26,28166870000
2018-12-27,28470479999
2018-12-28,28673930000
2018-12-31,28311360000
2019-01-02,28163520000
2019-01-03,27455120000
2019-01-04,28169679999
2019-01-07,28138880000
2019-01-08,28083440000
2019-01-09,28071120000
2019-01-10,28271320000
2019-01-11,28009520000
2019-01-14,27720000000
2019-01-15,27840120000
2019-01-16,27667640000
2019-01-17,27935600000
2019-01-18,28446880000
2019-01-22,28351400000
2019-01-23,28576240000
2019-01-24,28616280000
2019-01-25,28554679999
2019-01-28,28517720000
2019-01-29,28542360000
2019-01-30,28782600000
2019-01-31,28945840000
2019-02-01,28992040000
2019-02-04,29152200000
2019-02-05,29087520000
2019-02-06,29133720000
2019-02-07,29139880000
2019-02-08,29102920000
2019-02-11,28724080000
2019-02-12,28967400000
2019-02-13,28745640000
2019-02-14,28905800000
2019-02-15,28988960000
2019-02-19,29112160000
2019-02-20,29173760000
2019-02-21,29223040000
2019-02-22,29380120000
2019-02-25,28798000000
2019-02-26,28754880000
2019-02-27,28677880000
2019-02-28,29106000000
2019-03-01,29373960000
2019-03-04,29303120000
2019-03-05,29546440000
2019-03-06,29752800000
2019-03-07,29734320000
2019-03-08,29774360000
2019-03-11,30119320000
2019-03-12,30177840000
2019-03-13,30381120000
2019-03-14,30485840000
2019-03-15,31077200000
2019-03-18,30873920000
2019-03-19,30565920000
2019-03-20,30359559999
2019-03-21,30550520000
2019-03-22,30482760000
2019-03-25,30482760000
2019-03-26,30415000000
2019-03-27,30485840000
2019-03-28,30535120000
2019-03-29,30741480000
2019-04-01,30878060000
2019-04-02,30755260000
2019-04-03,30865780000
2019-04-04,30838150000
2019-04-05,30687719999
2019-04-08,30574130000
2019-04-09,30540360000
2019-04-10,30712280000
2019-04-11,30936390000
2019-04-12,31129800000
2019-04-15,31203480000
2019-04-16,31200410000
2019-04-17,31160500000
2019-04-18,31719239999
2019-04-22,31676260000
2019-04-23,31596440000
2019-04-24,31725380000
2019-04-25,31759150000
2019-04-26,31955630000
2019-04-29,31866600000
2019-04-30,32047730000
2019-05-01,31295580000
2019-05-02,31234180000
2019-05-03,31535040000
2019-05-06,31439870000
2019-05-07,31151290000
2019-05-08,30850430000
2019-05-09,30927180000
2019-05-10,31139010000
2019-05-13,30825870000
2019-05-14,30908760000
2019-05-15,30810520000
2019-05-16,30967090000
2019-05-17,31099100000
2019-05-20,30911830000
2019-05-21,31246460000
2019-05-22,31148219999
2019-05-23,31126730000
2019-05-24,31003930000
2019-05-28,30638600000
2019-05-29,30592550000
2019-05-30,31175850000
2019-05-31,31421450000
2019-06-03,31961770000
2019-06-04,32839790000
2019-06-05,32938030000
2019-06-06,33284940000
2019-06-07,33484489999
2019-06-10,33355550000
2019-06-11,33023989999
2019-06-12,33444580000
2019-06-13,33456860000
2019-06-14,33705530000
2019-06-17,33512120000
2019-06-18,33373969999
2019-06-19,33601150000
2019-06-20,33960340000
2019-06-21,33852890000
2019-06-24,33972620000
2019-06-25,33865170000
2019-06-26,33806840000
2019-06-27,33941920000
2019-06-28,33975690000
2019-07-01,33503940000
2019-07-02,33935400000
2019-07-03,33959880000
2019-07-05,33733440000
2019-07-08,33675300000
2019-07-09,33809940000
2019-07-10,33959880000
2019-07-11,34119000000
2019-07-12,33981300000
2019-07-15,34250580000
2019-07-16,34131240000
2019-07-17,34201620000
2019-07-18,34596360000
2019-07-19,34434180000
2019-07-22,34663680000
2019-07-23,34553520000
2019-07-24,34473960000
2019-07-25,34544340000
2019-07-26,34890120000
2019-07-29,34914600000
2019-07-30,34651440000
2019-07-31,34431120000
2019-08-01,35783640000
2019-08-02,35909100000
2019-08-05,35211420000
2019-08-06,35511300000
2019-08-07,35575560000
2019-08-08,35899920000
2019-08-09,36420120000
2019-08-12,35661240000
2019-08-13,35841780000
2019-08-14,35358300000
2019-08-15,35618400000
2019-08-16,35379720000
2019-08-19,35636760000
2019-08-20,35670420000
2019-08-21,35872380000
2019-08-22,35896860000
2019-08-23,35284860000
2019-08-26,35872380000
2019-08-27,35792820000
2019-08-28,35789760000
2019-08-29,35896860000
2019-08-30,35734680000
2019-09-03,35713260000
2019-09-04,36074340000
2019-09-05,36156960000
2019-09-06,36478260000
2019-09-09,36049860000
2019-09-10,35272620000
2019-09-11,34822800000
2019-09-12,34660620000
2019-09-13,34076160000
2019-09-16,33825240000
2019-09-17,34516800000
2019-09-18,35061480000
2019-09-19,34914600000
2019-09-20,34363800000
2019-09-23,34758540000
2019-09-24,34345440000
2019-09-25,34122060000
2019-09-26,34519860000
2019-09-27,34574940000
2019-09-30,34369290000
2019-10-01,34205670000
2019-10-02,34139010000
2019-10-03,34445040000
2019-10-04,34741980000
2019-10-07,34448070000
2019-10-08,34114770000
2019-10-09,34338990000
2019-10-10,34641990000
2019-10-11,34678350000
2019-10-14,34184459999
2019-10-15,33723900000
2019-10-16,33778440000
2019-10-17,33442110000
2019-10-18,34026900000
2019-10-21,34029930000
2019-10-22,33360300000
2019-10-23,33108810000
2019-10-24,33011850000
2019-10-25,33057300000
2019-10-28,33181530000
2019-10-29,33245160000
2019-10-30,31312020000
2019-10-31,30818130000
2019-11-01,30193950000
2019-11-04,29830350000
2019-11-05,29672790000
2019-11-06,30327270000
2019-11-07,30196980000
2019-11-08,29966700000
2019-11-11,29945490000
2019-11-12,29797020000
2019-11-13,29809140000
2019-11-14,29727330000
2019-11-15,29778840000
2019-11-18,29778840000
2019-11-19,29718240000
2019-11-20,29730360000
2019-11-21,29663700000
2019-11-22,29578860000
2019-11-25,29697030000
2019-11-26,30224250000
2019-11-27,30493920000
2019-11-29,30503010000
2019-12-02,30469680000
2019-12-03,30133350000
2019-12-04,30057600000
2019-12-05,29851560000
2019-12-06,29927310000
2019-12-09,29990940000
2019-12-10,30069720000
2019-12-11,30130320000
2019-12-12,30248490000
2019-12-13,30333330000
2019-12-16,30569670000
2019-12-17,30184860000
2019-12-18,29918220000
2019-12-19,30245459999
2019-12-20,30478770000
2019-12-23,30242430000
2019-12-24,30399990000
2019-12-26,30842370000
2019-12-27,30875700000
2019-12-30,30493920000
2019-12-31,30420460000
2020-01-02,30855340000
2020-01-03,30758700000
2020-01-06,30740580000
2020-01-07,30794940000
2020-01-08,30849300000
2020-01-09,31093920000
2020-01-10,30710380000
2020-01-13,30302680000
2020-01-14,30417440000
2020-01-15,30574480000
2020-01-16,30852320000
2020-01-17,31830800000
2020-01-21,31891200000
2020-01-22,32159980000
2020-01-23,32005960000
2020-01-24,31703960000
2020-01-27,31525780000
2020-01-28,31655639999
2020-01-29,32202260000
2020-01-30,32193200000
2020-01-31,31942540000
2020-02-03,32135820000
2020-02-04,32226420000
2020-02-05,32247560000
2020-02-06,31329480000
2020-02-07,30816080000
2020-02-10,31066740000
2020-02-11,31423100000
2020-02-12,31812680000
2020-02-13,31719060000
2020-02-14,31794560000
2020-02-18,31417060000
2020-02-19,31767380000
2020-02-20,31368740000
2020-02-21,31260020000
2020-02-24,30275500000
2020-02-25,29580900000
2020-02-26,29445000000
2020-02-27,27986340000
2020-02-28,26953500000
2020-03-02,27944060000
2020-03-03,27575620000
2020-03-04,28578260000
2020-03-05,27457840000
2020-03-06,26998800000
2020-03-09,25277400000
2020-03-10,26207560000
2020-03-11,24452940000
2020-03-12,23691900000
2020-03-13,23694920000
2020-03-16,21088660000
2020-03-17,19777980000
2020-03-18,18328380000
2020-03-19,18905200000
2020-03-20,17540160000
2020-03-23,17069040000
2020-03-24,21037320000
2020-03-25,22006740000
2020-03-26,22876500000
2020-03-27,20696060000
2020-03-30,21342340000
2020-03-31,20764590000
2020-04-01,20497950000
2020-04-02,20013150000
2020-04-03,19179900000
2020-04-06,21361500000
2020-04-07,21619050000
2020-04-08,22837110000
2020-04-09,24352110000
2020-04-13,23349180000
2020-04-14,24206670000
2020-04-15,23524920000
2020-04-16,24273330000
2020-04-17,25503510000
2020-04-20,24867209999
2020-04-21,24603600000
2020-04-22,26297370000
2020-04-23,25939830000
2020-04-24,26024670000
2020-04-27,26721570000
2020-04-28,26745810000
2020-04-29,26500380000
2020-04-30,26188290000
2020-05-01,25394430000
2020-05-04,25176270000
2020-05-05,25233840000
2020-05-06,25200510000
2020-05-07,25633800000
2020-05-08,26112540000
2020-05-11,26170110000
2020-05-12,25452000000
2020-05-13,24373320000
2020-05-14,25236870000
2020-05-15,25724700000
2020-05-18,26288280000
2020-05-19,26318580000
2020-05-20,26691270000
2020-05-21,26667030000
2020-05-22,26436750000
2020-05-26,26679150000
2020-05-27,27342720000
2020-05-28,27527550000
2020-05-29,27188190000
2020-06-01,27427560000
2020-06-02,27939630000
2020-06-03,28651680000
2020-06-04,28781970000
2020-06-05,29245560000
2020-06-08,29084970000
2020-06-09,28954680000
2020-06-10,28509270000
2020-06-11,27473010000
2020-06-12,27657840000
2020-06-15,27706320000
2020-06-16,27833580000
2020-06-17,27651780000
2020-06-18,27309390000
2020-06-19,26742780000
2020-06-22,26609459999
2020-06-23,26639760000
2020-06-24,26227680000
2020-06-25,26058000000
2020-06-26,25691370000
2020-06-29,26354940000
2020-06-30,26333730000
2020-07-01,26194350000
2020-07-02,26227680000
2020-07-06,26818530000
2020-07-07,26318580000
2020-07-08,26224650000
2020-07-09,26173140000
2020-07-10,26433720000
2020-07-13,26491290000
2020-07-14,26718540000
2020-07-15,27376050000
2020-07-16,27176070000
2020-07-17,27442709999
2020-07-20,27545730000
2020-07-21,27585120000
2020-07-22,28366860000
2020-07-23,28139610000
2020-07-24,28221420000
2020-07-27,28291110000
2020-07-28,28103250000
2020-07-29,28733490000
2020-07-30,27766920000
2020-07-31,27588150000
2020-08-03,27548760000
2020-08-04,27821459999
2020-08-05,27573000000
2020-08-06,27569970000
2020-08-07,27518459999
2020-08-10,27676020000
2020-08-11,28088100000
2020-08-12,28227480000
2020-08-13,28109310000
2020-08-14,28072950000
2020-08-17,28360800000
2020-08-18,28754700000
2020-08-19,28460790000
2020-08-20,28897110000
2020-08-21,29118300000
2020-08-24,29257680000
2020-08-25,29233440000
2020-08-26,28884990000
2020-08-27,28927410000
2020-08-28,29527350000
2020-08-31,29042550000
2020-09-01,29133450000
2020-09-02,29687940000
2020-09-03,29187990000
2020-09-04,28851660000
2020-09-08,28385040000
2020-09-09,28297170000
2020-09-10,27982050000
2020-09-11,27957810000
2020-09-14,28139610000
2020-09-15,28336560000
2020-09-16,28727430000
2020-09-17,28394130000
2020-09-18,27909330000
2020-09-21,27070020000
2020-09-22,27448770000
2020-09-23,27200310000
2020-09-24,27685110000
2020-09-25,27688140000
2020-09-28,27839640000
2020-09-29,27485130000
2020-09-30,27572600000
2020-10-01,27729639999
2020-10-02,28741340000
2020-10-05,28415180000
2020-10-06,27759840000
2020-10-07,28351760000
2020-10-08,28813820000
2020-10-09,28837980000
2020-10-12,28985960000
2020-10-13,28995020000
2020-10-14,29149040000
2020-10-15,30045980000
2020-10-16,29756060000
2020-10-19,29369500000
2020-10-20,29378560000
2020-10-21,29919139999
2020-10-22,30154700000
2020-10-23,30586560000
2020-10-26,29958400000
2020-10-27,29592980000
2020-10-28,28708120000
2020-10-29,28671880000
2020-10-30,28185660000
2020-11-02,28765500000
2020-11-03,29224540000
2020-11-04,29771160000
2020-11-05,30411400000
2020-11-06,30012760000
2020-11-09,30797960000
2020-11-10,31102980000
2020-11-11,30749639999
2020-11-12,30326840000
2020-11-13,31066740000
2020-11-16,31637520000
2020-11-17,31420080000
2020-11-18,31459340000
2020-11-19,31791540000
2020-11-20,31706980000
2020-11-23,31710000000
2020-11-24,32371380000
2020-11-25,32196220000
2020-11-27,32368360000
2020-11-30,31951600000
2020-12-01,32114680000
2020-12-02,31703960000
2020-12-03,31565040000
2020-12-04,31969720000
2020-12-07,31782480000
2020-12-08,31755300000
2020-12-09,32184139999
2020-12-10,32150920000
2020-12-11,32008980000
2020-12-14,31861000000
2020-12-15,32428760000
2020-12-16,32440840000
2020-12-17,32854580000
2020-12-18,33153560000
2020-12-21,32806260000
2020-12-22,32434800000
2020-12-23,32250580000
2020-12-24,32477080000
2020-12-28,33153560000
2020-12-29,33053900000
2020-12-30,33072020000
2020-12-31,32676560000
2021-01-04,31851819999
2021-01-05,31854830000
2021-01-06,32029410000
2021-01-07,31785600000
2021-01-08,32252150000
2021-01-11,32408670000
2021-01-12,32408670000
2021-01-13,32252150000
2021-01-14,32441780000
2021-01-15,32092620000
2021-01-19,32324390000
2021-01-20,32932410000
2021-01-21,32471880000
2021-01-22,32234090000
2021-01-25,31683260000
2021-01-26,32008340000
2021-01-27,30708020000
2021-01-28,30861530000
2021-01-29,30548490000
2021-02-01,31021060000
2021-02-02,31996300000
2021-02-03,31523730000
2021-02-04,30999990000
2021-02-05,31707340000
2021-02-08,31111360000
2021-02-09,31039120000
2021-02-10,31550819999
2021-02-11,31749480000
2021-02-12,31746470000
2021-02-16,31785600000
2021-02-17,31406340000
2021-02-18,31716370000
2021-02-19,31644130000
2021-02-22,31608010000
2021-02-23,31499650000
2021-02-24,31508680000
2021-02-25,31514700000
2021-02-26,31162530000
2021-03-01,31457510000
2021-03-02,31526740000
2021-03-03,31156510000
2021-03-04,31174569999
2021-03-05,31403330000
2021-03-08,31346140000
2021-03-09,30906680000
2021-03-10,31487610000
2021-03-11,31493630000
2021-03-12,31547810000
2021-03-15,32504990000
2021-03-16,32748800000
2021-03-17,33417020000
2021-03-18,32601310000
2021-03-19,32495960000
2021-03-22,32733750000
2021-03-23,32508000000
2021-03-24,32231080000
2021-03-25,32321380000
2021-03-26,32526060000
2021-03-29,32872210000
2021-03-30,33040770000
2021-03-31,32237640000
2021-04-01,32720400000
2021-04-05,32970720000
2021-04-06,33995840000
2021-04-07,33986900000
2021-04-08,34168680000
2021-04-09,34258080000
2021-04-12,34693160000
2021-04-13,35000100000
2021-04-14,35211680000
2021-04-15,35047780000
2021-04-16,35181880000
2021-04-19,35077580000
2021-04-20,35152080000
2021-04-21,35000100000
2021-04-22,35110360000
2021-04-23,35080560000
2021-04-26,34472640000
2021-04-27,34690180000
2021-04-28,35035860000
2021-04-29,35435180000
2021-04-30,35616960000
2021-05-03,35754040000
2021-05-04,35572260000
2021-05-05,36084820000
2021-05-06,36144420000
2021-05-07,36126540000
2021-05-10,36332160000
2021-05-11,35506700000
2021-05-12,34910700000
2021-05-13,35190820000
2021-05-14,35542460000
2021-05-17,35357700000
2021-05-18,35548420000
2021-05-19,35375580000
2021-05-20,35742120000
2021-05-21,35673580000
2021-05-24,35914960000
2021-05-25,35938800000
2021-05-26,35906020000
2021-05-27,35786820000
2021-05-28,35751060000
2021-06-01,35730200000
2021-06-02,35533520000
2021-06-03,35378560000
2021-06-04,35393460000
2021-06-07,35259360000
2021-06-08,35479880000
2021-06-09,35023940000
2021-06-10,35375580000
2021-06-11,35655700000
2021-06-14,35181880000
2021-06-15,35333860000
2021-06-16,35205720000
2021-06-17,34818320000
2021-06-18,34162720000
2021-06-21,34794480000
2021-06-22,35015000000
2021-06-23,34848120000
2021-06-24,34863020000
2021-06-25,34940500000
2021-06-28,34600780000
2021-06-29,34436880000
2021-06-30,34048880000
2021-07-01,34338960000
2021-07-02,34617200000
2021-07-06,34410000000
2021-07-07,34874720000
2021-07-08,34726720000
2021-07-09,35099680000
2021-07-12,34889520000
2021-07-13,34658640000
2021-07-14,34667520000
2021-07-15,34629040000
2021-07-16,34291600000
2021-07-19,33581200000
2021-07-20,34383360000
2021-07-21,34563920000
2021-07-22,35596960000
2021-07-23,36345840000
2021-07-26,36541200000
2021-07-27,37142080000
2021-07-28,36292560000
2021-07-29,38571760000
2021-07-30,38891439999
2021-08-02,39187439999
2021-08-03,39492320000
2021-08-04,39521920000
2021-08-05,39557439999
2021-08-06,39672880000
2021-08-09,39427200000
2021-08-10,39382800000
2021-08-11,39678800000
2021-08-12,39474560000
2021-08-13,39948160000
2021-08-16,39995520000
2021-08-17,39936320000
2021-08-18,39779439999
2021-08-19,39652160000
2021-08-20,39800160000
2021-08-23,39930400000
2021-08-24,39527840000
2021-08-25,39794240000
2021-08-26,38894400000
2021-08-27,38983200000
2021-08-30,38684240000
2021-08-31,38784880000
2021-09-01,38938800000
2021-09-02,38855920000
2021-09-03,38752320000
2021-09-07,38133680000
2021-09-08,38536240000
2021-09-09,38258000000
2021-09-10,38447439999
2021-09-13,38198800000
2021-09-14,38181040000
2021-09-15,38033040000
2021-09-16,37870240000
2021-09-17,37618640000
2021-09-20,37174640000
2021-09-21,36955600000
2021-09-22,37162800000
2021-09-23,36994080000
2021-09-24,37153920000
2021-09-27,37168720000
2021-09-28,36271840000
2021-09-29,36419840000
2021-09-30,35836830000
2021-10-01,36226520000
2021-10-04,36050720000
2021-10-05,36214800000
2021-10-06,36232380000
2021-10-07,36689460000
2021-10-08,36153270000
2021-10-11,35746000000
2021-10-12,35851480000
2021-10-13,36191360000
2021-10-14,36639650000
2021-10-15,36686530000
2021-10-18,37049850000
2021-10-19,36833030000
2021-10-20,36882840000
2021-10-21,37146540000
2021-10-22,37085010000
2021-10-25,36900420000
2021-10-26,36970740000
2021-10-27,36856470000
2021-10-28,36882840000
2021-10-29,36607420000
2021-11-01,37073290000
2021-11-02,36455060000
2021-11-03,36346650000
2021-11-04,36742200000
2021-11-05,37117240000
2021-11-08,36982460000
2021-11-09,36973670000
2021-11-10,36859400000
2021-11-11,36455060000
2021-11-12,36689460000
2021-11-15,37090870000
2021-11-16,37231510000
2021-11-17,37372150000
2021-11-18,37213930000
2021-11-19,37199280000
2021-11-22,37055710000
2021-11-23,37090870000
2021-11-24,37175840000
2021-11-26,36390600000
2021-11-29,36698250000
2021-11-30,35992120000
2021-12-01,36103460000
2021-12-02,37073290000
2021-12-03,36575190000
2021-12-06,37758910000
2021-12-07,38470900000
2021-12-08,38599820000
2021-12-09,39004160000
2021-12-10,39223910000
2021-12-13,38717019999
2021-12-14,38673070000
2021-12-15,38799060000
2021-12-16,39141870000
2021-12-17,38655490000
2021-12-20,38550010000
2021-12-21,39077410000
2021-12-22,39446590000
2021-12-23,39654620000
2021-12-27,40436930000
2021-12-28,40428140000
2021-12-29,40627380000
2021-12-30,40548269999
2021-12-31,40130540000
2022-01-03,39457170000
2022-01-04,39668140000
2022-01-05,39165280000
2022-01-06,39569880000
2022-01-07,39116150000
2022-01-10,38569940000
2022-01-11,37760740000
2022-01-12,37324350000
2022-01-13,37226090000
2022-01-14,36720340000
2022-01-18,36523820000
2022-01-19,35980500000
2022-01-20,35726180000
2022-01-21,35905360000
2022-01-24,36512260000
2022-01-25,35272450000
2022-01-26,34720460000
2022-01-27,34627980000
2022-01-28,35327360000
2022-01-31,36174130000
2022-02-01,35714620000
2022-02-02,36179910000
2022-02-03,36226150000
2022-02-04,36203030000
2022-02-07,36148120000
2022-02-08,36116330000
2022-02-09,36905300000
2022-02-10,35879350000
2022-02-11,35278230000
2022-02-14,35084600000
2022-02-15,35547000000
2022-02-16,35648150000
2022-02-17,35685720000
2022-02-18,36356200000
2022-02-22,35856230000
2022-02-23,35139510000
2022-02-24,35073040000
2022-02-25,35755080000
2022-02-28,35425620000
2022-03-01,34685780000
2022-03-02,35258000000
2022-03-03,34593300000
2022-03-04,34312970000
2022-03-07,32743700000
2022-03-08,33304360000
2022-03-09,33529780000
2022-03-10,33471979999
2022-03-11,33599140000
2022-03-14,32778380000
2022-03-15,33133850000
2022-03-16,34549950000
2022-03-17,34399670000
2022-03-18,35255110000
2022-03-21,34258060000
2022-03-22,34295630000
2022-03-23,33512440000
2022-03-24,34593300000
2022-03-25,34570180000
2022-03-28,35023910000
2022-03-29,35321580000
2022-03-30,34922760000
2022-03-31,33899580000
2022-04-01,33982519999
2022-04-04,33662200000
2022-04-05,33645040000
2022-04-06,33925320000
2022-04-07,34434400000
2022-04-08,34082620000
2022-04-11,33836660000
2022-04-12,34288540000
2022-04-13,34854820000
2022-04-14,35169420000
2022-04-18,35226620000
2022-04-19,35647040000
2022-04-20,35950200000
2022-04-21,35589840000
2022-04-22,35006400000
2022-04-25,34683220000
2022-04-26,33373340000
2022-04-27,33433400000
2022-04-28,34182720000
2022-04-29,33464860000
2022-05-02,33107360000
2022-05-03,32910019999
2022-05-04,33888140000
2022-05-05,33067320000
2022-05-06,33001540000
2022-05-09,31488600000
2022-05-10,31671640000
2022-05-11,31145400000
2022-05-12,31605860000
2022-05-13,32269380000
2022-05-16,32083480000
2022-05-17,32166420000
2022-05-18,31305560000
2022-05-19,31451420000
2022-05-20,32009120000
2022-05-23,32552519999
2022-05-24,32624019999
2022-05-25,33058740000
2022-05-26,33679360000
2022-05-27,34254220000
2022-05-31,34740420000
2022-06-01,34154120000
2022-06-02,34405800000
2022-06-03,33925320000
2022-06-06,34142680000
2022-06-07,34380060000
2022-06-08,34465860000
2022-06-09,33553519999
2022-06-10,32721260000
2022-06-13,31771740000
2022-06-14,31525780000
2022-06-15,32003400000
2022-06-16,31214040000
2022-06-17,31317000000
2022-06-21,31909019999
2022-06-22,31877560000
2022-06-23,32126380000
2022-06-24,32724120000
2022-06-27,33244640000
2022-06-28,32455280000
2022-06-29,32555380000
2022-06-30,32350350000
2022-07-01,33262350000
2022-07-05,33439050000
2022-07-06,33296550000
2022-07-07,33555900000
2022-07-08,33424800000
2022-07-11,33213900000
2022-07-12,33011550000
2022-07-13,33347850000
2022-07-14,33302250000
2022-07-15,33672750000
2022-07-18,33766800000
2022-07-19,34174350000
2022-07-20,34430850000
2022-07-21,34271250000
2022-07-22,34043250000
2022-07-25,33359250000
2022-07-26,33584400000
2022-07-27,34345350000
2022-07-28,34972350000
2022-07-29,34923900000
2022-08-01,34980900000
2022-08-02,34807050000
2022-08-03,34145850000
2022-08-04,34205700000
2022-08-05,33749700000
2022-08-08,33772500000
2022-08-09,33325050000
2022-08-10,33966300000
2022-08-11,33547350000
2022-08-12,33675600000
2022-08-15,33698400000
2022-08-16,33926400000
2022-08-17,33946350000
2022-08-18,33615750000
2022-08-19,33245250000
2022-08-22,32700900000
2022-08-23,32692350000
2022-08-24,32680950000
2022-08-25,33293699999
2022-08-26,31965600000
2022-08-29,31979850000
2022-08-30,31572300000
2022-08-31,31703400000
2022-09-01,32564100000
2022-09-02,32130900000
2022-09-06,32079600000
2022-09-07,32866199999
2022-09-08,33162600000
2022-09-09,33085650000
2022-09-12,33419100000
2022-09-13,32370300000
2022-09-14,32723699999
2022-09-15,32820600000
2022-09-16,32980200000
2022-09-19,33105600000
2022-09-20,32846250000
2022-09-21,32082449999
2022-09-22,31575150000
2022-09-23,31535250000
2022-09-26,31110600000
2022-09-27,30714450000
2022-09-28,30814200000
2022-09-29,30554850000
2022-09-30,30094220000
2022-10-03,30878130000
2022-10-04,31529030000
2022-10-05,31789390000
2022-10-06,31163960000
2022-10-07,30827190000
2022-10-10,30504570000
2022-10-11,29785750000
2022-10-12,29867820000
2022-10-13,31039440000
2022-10-14,30215910000
2022-10-17,31124340000
2022-10-18,31548840000
2022-10-19,31257350000
2022-10-20,31033780000
2022-10-21,31421490000
2022-10-24,30781910000
2022-10-25,31480920000
2022-10-26,31772410000
2022-10-27,32236530000
2022-10-28,33360040000
2022-10-31,33464750000
2022-11-01,33436450000
2022-11-02,33215710000
2022-11-03,33818500000
2022-11-04,34463740000
2022-11-07,34670330000
2022-11-08,34633540000
2022-11-09,34540150000
2022-11-10,35128790000
2022-11-11,34902390000
2022-11-14,34695800000
2022-11-15,34896730000
2022-11-16,35080680000
2022-11-17,34743910000
2022-11-18,35264630000
2022-11-21,35097660000
2022-11-22,35358020000
2022-11-23,35638190000
2022-11-25,35807990000
2022-11-28,35785350000
2022-11-29,35669320000
2022-11-30,36410780000
2022-12-01,36560770000
2022-12-02,36699440000
2022-12-05,37047530000
2022-12-06,36965460000
2022-12-07,36300410000
2022-12-08,36747550000
2022-12-09,36141930000
2022-12-12,36688119999
2022-12-13,36832450000
2022-12-14,37135260000
2022-12-15,36917350000
2022-12-16,36611710000
2022-12-19,36331540000
2022-12-20,36390970000
2022-12-21,36444740000
2022-12-22,36456060000
2022-12-23,36478700000
2022-12-27,36761700000
2022-12-28,36594730000
2022-12-29,36787170000
2022-12-30,36246640000
2023-01-03,35675760000
2023-01-04,36159080000
2023-01-05,35883700000
2023-01-06,36611490000
2023-01-09,36462560000
2023-01-10,36361400000
2023-01-11,36442890000
2023-01-12,36218089999
2023-01-13,36591820000
2023-01-17,36622730000
2023-01-18,36170320000
2023-01-19,35420050000
2023-01-20,35583030000
2023-01-23,35594270000
2023-01-24,36111310000
2023-01-25,36305200000
2023-01-26,36260240000
2023-01-27,36004530000
2023-01-30,36260240000
2023-01-31,36673310000
2023-02-01,36251810000
2023-02-02,36027010000
2023-02-03,35689810000
2023-02-06,36265860000
2023-02-07,36344540000
2023-02-08,36929020000
2023-02-09,36855960000
2023-02-10,36898110000
2023-02-13,37238120000
2023-02-14,36763230000
2023-02-15,36999270000
2023-02-16,37013320000
2023-02-17,37103240000
2023-02-21,36701410000
2023-02-22,36336110000
2023-02-23,36156270000
2023-02-24,35639230000
2023-02-27,35566170000
2023-02-28,35731960000
2023-03-01,35462200000
2023-03-02,36159080000
2023-03-03,36437270000
