,NEE
2018-07-17,80521620000
2018-07-18,80162064000
2018-07-19,80540544000
2018-07-20,80408076000
2018-07-23,79878204000
2018-07-24,80521620000
2018-07-25,79367256000
2018-07-26,79556496000
2018-07-27,78988776000
2018-07-30,78648144000
2018-07-31,79253712000
2018-08-01,79424028000
2018-08-02,80162064000
2018-08-03,80975796000
2018-08-06,80900100000
2018-08-07,80729784000
2018-08-08,80464848000
2018-08-09,80824404000
2018-08-10,80862252000
2018-08-13,81051492000
2018-08-14,81354276000
2018-08-15,81732756000
2018-08-16,82697880000
2018-08-17,82868196000
2018-08-20,82470792000
2018-08-21,81675984000
2018-08-22,81240732000
2018-08-23,81202884000
2018-08-24,81694908000
2018-08-27,81127188000
2018-08-28,80691936000
2018-08-29,80673012000
2018-08-30,80824404000
2018-08-31,80483772000
2018-09-04,80445924000
2018-09-05,81183960000
2018-09-06,82243704000
2018-09-07,81429972000
2018-09-10,81392124000
2018-09-11,81448896000
2018-09-12,81619212000
2018-09-13,82603260000
2018-09-14,82149084000
2018-09-17,82262628000
2018-09-18,82054464000
2018-09-19,80029596000
2018-09-20,80086368000
2018-09-21,80786556000
2018-09-24,79859280000
2018-09-25,78932004000
2018-09-26,77796564000
2018-09-27,78345360000
2018-09-28,79291560000
2018-10-01,79826000000
2018-10-02,80934960000
2018-10-03,80418720000
2018-10-04,80896720000
2018-10-05,82388080000
2018-10-08,82846960000
2018-10-09,83038160000
2018-10-10,82579280000
2018-10-11,80820240000
2018-10-12,80954080000
2018-10-15,81087920000
2018-10-16,81871840000
2018-10-17,81661520000
2018-10-18,82005680000
2018-10-19,82923440000
2018-10-22,82541040000
2018-10-23,81565920000
2018-10-24,83936800000
2018-10-25,82789600000
2018-10-26,81202640000
2018-10-29,82598400000
2018-10-30,82961680000
2018-10-31,82464560000
2018-11-01,81489440000
2018-11-02,80380480000
2018-11-05,81604160000
2018-11-06,81967440000
2018-11-07,82942560000
2018-11-08,83152880000
2018-11-09,84395680000
2018-11-12,85313440000
2018-11-13,85409040000
2018-11-14,84529520000
2018-11-15,85638480000
2018-11-16,86231200000
2018-11-19,86996000000
2018-11-20,85447280000
2018-11-21,84204480000
2018-11-23,84758960000
2018-11-26,84625120000
2018-11-27,85084000000
2018-11-28,85103120000
2018-11-29,84663360000
2018-11-30,86862160000
2018-12-03,87225440000
2018-12-04,87072480000
2018-12-06,87321040000
2018-12-07,87416640000
2018-12-10,87282800000
2018-12-11,87454880000
2018-12-12,86670960000
2018-12-13,87091600000
2018-12-14,86632720000
2018-12-17,83955920000
2018-12-18,84128000000
2018-12-19,83420560000
2018-12-20,83611760000
2018-12-21,83229360000
2018-12-24,80342240000
2018-12-26,81412960000
2018-12-27,82292480000
2018-12-28,82560160000
2018-12-31,83147672000
2019-01-02,81234472000
2019-01-03,81024020000
2019-01-04,82516316000
2019-01-07,82401524000
2019-01-08,82994616000
2019-01-09,82650240000
2019-01-10,83893820000
2019-01-11,84046876000
2019-01-14,81904092000
2019-01-15,83568576000
2019-01-16,83549444000
2019-01-17,83932084000
2019-01-18,84219064000
2019-01-22,84850420000
2019-01-23,85807020000
2019-01-24,86227924000
2019-01-25,83319860000
2019-01-28,82497184000
2019-01-29,82688504000
2019-01-30,83032880000
2019-01-31,85596568000
2019-02-01,85060872000
2019-02-04,85194796000
2019-02-05,85213928000
2019-02-06,85194796000
2019-02-07,86744488000
2019-02-08,87528900000
2019-02-11,87528900000
2019-02-12,87662824000
2019-02-13,87452372000
2019-02-14,87337580000
2019-02-15,88026332000
2019-02-19,88657688000
2019-02-20,88791612000
2019-02-21,89231648000
2019-02-22,89977796000
2019-02-25,89863004000
2019-02-26,90035192000
2019-02-27,89346440000
2019-02-28,89786476000
2019-03-01,89709948000
2019-03-04,90035192000
2019-03-05,90073456000
2019-03-06,89709948000
2019-03-07,89882136000
2019-03-08,90245644000
2019-03-11,90647416000
2019-03-12,91297904000
2019-03-13,91336168000
2019-03-14,91336168000
2019-03-15,91470092000
2019-03-18,91297904000
2019-03-19,90169116000
2019-03-20,90819604000
2019-03-21,91795336000
2019-03-22,92751936000
2019-03-25,92598880000
2019-03-26,93268500000
2019-03-27,92751936000
2019-03-28,91795336000
2019-03-29,92464956000
2019-04-01,91220872000
2019-04-02,90741972000
2019-04-03,90665348000
2019-04-04,90224760000
2019-04-05,91029312000
2019-04-08,90339696000
2019-04-09,90856908000
2019-04-10,90320540000
2019-04-11,91010156000
2019-04-12,91393276000
2019-04-15,91546524000
2019-04-16,90761128000
2019-04-17,90818596000
2019-04-18,90684504000
2019-04-22,91182560000
2019-04-23,90895220000
2019-04-24,91010156000
2019-04-25,91220872000
2019-04-26,91814708000
2019-04-29,91833864000
2019-04-30,93117316000
2019-05-01,92561792000
2019-05-02,91814708000
2019-05-03,92140360000
2019-05-06,91412432000
2019-05-07,90876064000
2019-05-08,89975732000
2019-05-09,90320540000
2019-05-10,91833864000
2019-05-13,93347188000
2019-05-14,93328032000
2019-05-15,93328032000
2019-05-16,94400768000
2019-05-17,95281944000
2019-05-20,95473504000
2019-05-21,95243632000
2019-05-22,96699488000
2019-05-23,97465728000
2019-05-24,97389104000
2019-05-28,96335524000
2019-05-29,95167008000
2019-05-30,95281944000
2019-05-31,94917980000
2019-06-03,95588440000
2019-06-04,95492660000
2019-06-05,98002096000
2019-06-06,98538464000
2019-06-07,97887160000
2019-06-10,97427416000
2019-06-11,96718644000
2019-06-12,97963784000
2019-06-13,98059564000
2019-06-14,99113144000
2019-06-17,98825804000
2019-06-18,98385216000
2019-06-19,98768336000
2019-06-20,98844960000
2019-06-21,99400484000
2019-06-24,99706980000
2019-06-25,98768336000
2019-06-26,97255012000
2019-06-27,97963784000
2019-06-28,98117032000
2019-07-01,99089038650
2019-07-02,100856751357
2019-07-03,101361812130
2019-07-05,101070430915
2019-07-08,101556066274
2019-07-09,101089856329
2019-07-10,101730895003
2019-07-11,102177679533
2019-07-12,101361812130
2019-07-15,101420088373
2019-07-16,100953878428
2019-07-17,101944574561
2019-07-18,103129524837
2019-07-19,101847447489
2019-07-22,101672618760
2019-07-23,100681922627
2019-07-24,102002850804
2019-07-25,100837325942
2019-07-26,101575491688
2019-07-29,102663314892
2019-07-30,101692044174
2019-07-31,100604220970
2019-08-01,102099977876
2019-08-02,102663314892
2019-08-05,101031580086
2019-08-06,102663314892
2019-08-07,103382055223
2019-08-08,104528154671
2019-08-09,105130342516
2019-08-12,104625281742
2019-08-13,104702983400
2019-08-14,104392176770
2019-08-15,105460574560
2019-08-16,105635403289
2019-08-19,106334718206
2019-08-20,106412419864
2019-08-21,107441966825
2019-08-22,107616795554
2019-08-23,107752773454
2019-08-26,108588066272
2019-08-27,108782320416
2019-08-28,107422541410
2019-08-29,107383690582
2019-08-30,106392994449
2019-09-03,109539911576
2019-09-04,108840596659
2019-09-05,106742651908
2019-09-06,106917480637
2019-09-09,106781502736
2019-09-10,105926784505
2019-09-11,106859204394
2019-09-12,107208861852
2019-09-13,106101613234
2019-09-16,106023911576
2019-09-17,107927602184
2019-09-18,108724044172
2019-09-19,109209679531
2019-09-20,109617613233
2019-09-23,109403933675
2019-09-24,110977392238
2019-09-25,111385325940
2019-09-26,112531425387
2019-09-27,112298320415
2019-09-30,113937000000
2019-10-01,113467560000
2019-10-02,112039680000
2019-10-03,112548240000
2019-10-04,114230400000
2019-10-07,113721840000
2019-10-08,112450440000
2019-10-09,114113040000
2019-10-10,113448000000
2019-10-11,112235280000
2019-10-14,111922320000
2019-10-15,111257280000
2019-10-16,112430880000
2019-10-17,112998120000
2019-10-18,113682720000
2019-10-21,113839200000
2019-10-22,115521360000
2019-10-23,115404000000
2019-10-24,116166840000
2019-10-25,115834320000
2019-10-28,114054360000
2019-10-29,113741400000
2019-10-30,115149720000
2019-10-31,116538480000
2019-11-01,115267080000
2019-11-04,112274400000
2019-11-05,111061680000
2019-11-06,111237720000
2019-11-07,109086120000
2019-11-08,108597120000
2019-11-11,108675360000
2019-11-12,109164360000
2019-11-13,111452880000
2019-11-14,112411320000
2019-11-15,113174160000
2019-11-18,113526240000
2019-11-19,113780520000
2019-11-20,115032360000
2019-11-21,114993240000
2019-11-22,114132600000
2019-11-25,113721840000
2019-11-26,114875880000
2019-11-27,113976120000
2019-11-29,114347760000
2019-12-02,113076360000
2019-12-03,113565360000
2019-12-04,114543360000
2019-12-05,114699840000
2019-12-06,114621600000
2019-12-09,114562920000
2019-12-10,114641160000
2019-12-11,115306200000
2019-12-12,114367320000
2019-12-13,115873440000
2019-12-16,117105720000
2019-12-17,117281760000
2019-12-18,117496920000
2019-12-19,117672960000
2019-12-20,118690080000
2019-12-23,116773200000
2019-12-24,117614280000
2019-12-26,118318440000
2019-12-27,118592280000
2019-12-30,117985920000
2019-12-31,118525224108
2020-01-02,116782781930
2020-01-03,117624636016
2020-01-06,118211976076
2020-01-07,118114086066
2020-01-08,118055352060
2020-01-09,118975518154
2020-01-10,119210454178
2020-01-13,120600492320
2020-01-14,121246566386
2020-01-15,123145632580
2020-01-16,123478458614
2020-01-17,124026642670
2020-01-21,125729928844
2020-01-22,127198278994
2020-01-23,127296169003
2020-01-24,129077767186
2020-01-27,130546117336
2020-01-28,130095823290
2020-01-29,130076245288
2020-01-30,132112357496
2020-01-31,131270503410
2020-02-03,130585273340
2020-02-04,129488905228
2020-02-05,130546117336
2020-02-06,131329237416
2020-02-07,131936155478
2020-02-10,132993367586
2020-02-11,133208725608
2020-02-12,132288559513
2020-02-13,134833699774
2020-02-14,136321627925
2020-02-18,138044492102
2020-02-19,134442139734
2020-02-20,135597241852
2020-02-21,135871333880
2020-02-24,134089735697
2020-02-25,132308137516
2020-02-26,131896999474
2020-02-27,125220900792
2020-02-28,123713394638
2020-03-02,131348815418
2020-03-03,129782575258
2020-03-04,138142382112
2020-03-05,135166525808
2020-03-06,133052101591
2020-03-09,127883509063
2020-03-10,125162166786
2020-03-11,118074930062
2020-03-12,102236326444
2020-03-13,108442553078
2020-03-16,98555662068
2020-03-17,108540443088
2020-03-18,103097758532
2020-03-19,101374894356
2020-03-20,93856941588
2020-03-23,88923285084
2020-03-24,101081224326
2020-03-25,102921556514
2020-03-26,113121695556
2020-03-27,113532833598
2020-03-30,120404712300
2020-03-31,117821820000
2020-04-01,106872128000
2020-04-02,110887668000
2020-04-03,108537108000
2020-04-06,114844444000
2020-04-07,111886656000
2020-04-08,114354744000
2020-04-09,120113616000
2020-04-13,115667140000
2020-04-14,118703280000
2020-04-15,116176428000
2020-04-16,116293956000
2020-04-17,120583728000
2020-04-20,116352720000
2020-04-21,115294968000
2020-04-22,121034252000
2020-04-23,118096052000
2020-04-24,117371296000
2020-04-27,119290920000
2020-04-28,117195004000
2020-04-29,115138264000
2020-04-30,113179464000
2020-05-01,111181488000
2020-05-04,112670176000
2020-05-05,112689764000
2020-05-06,109046396000
2020-05-07,109927856000
2020-05-08,112493884000
2020-05-11,111357780000
2020-05-12,111612424000
2020-05-13,112689764000
2020-05-14,113727928000
2020-05-15,111573248000
2020-05-18,115294968000
2020-05-19,112885644000
2020-05-20,114002160000
2020-05-21,112082536000
2020-05-22,114511448000
2020-05-26,114746504000
2020-05-27,118076464000
2020-05-28,123090992000
2020-05-29,125147732000
2020-06-01,125186908000
2020-06-02,125657020000
2020-06-03,127106532000
2020-06-04,123345636000
2020-06-05,124579680000
2020-06-08,127557056000
2020-06-09,126675596000
2020-06-10,125754960000
2020-06-11,121602304000
2020-06-12,120916724000
2020-06-15,121719832000
2020-06-16,121523952000
2020-06-17,121935300000
2020-06-18,121896124000
2020-06-19,118605340000
2020-06-22,120975488000
2020-06-23,119095040000
2020-06-24,118350696000
2020-06-25,117116652000
2020-06-26,115686728000
2020-06-29,116666128000
2020-06-30,117622810404
2020-07-01,120600603073
2020-07-02,120678966038
2020-07-06,120953236415
2020-07-07,120835691968
2020-07-08,124048573531
2020-07-09,123421669812
2020-07-10,127143910647
2020-07-13,125498288383
2020-07-14,128593625499
2020-07-15,126850049529
2020-07-16,131453873720
2020-07-17,134882253437
2020-07-20,134353303423
2020-07-21,135332840485
2020-07-22,137350686833
2020-07-23,137605366469
2020-07-24,137252733127
2020-07-27,135979334946
2020-07-28,137154779421
2020-07-29,137840455364
2020-07-30,138271451671
2020-07-31,137487822022
2020-08-03,135959744205
2020-08-04,139603622076
2020-08-05,138976718356
2020-08-06,138506540566
2020-08-07,140935792480
2020-08-10,138917946132
2020-08-11,136057697911
2020-08-12,139388123922
2020-08-13,139290170216
2020-08-14,137389868316
2020-08-17,138604494273
2020-08-18,138624085014
2020-08-19,138271451671
2020-08-20,138173497965
2020-08-21,138310633154
2020-08-24,138428177601
2020-08-25,137781683140
2020-08-26,136645420149
2020-08-27,136586647925
2020-08-28,136919690526
2020-08-31,136723783113
2020-09-01,135724655310
2020-09-02,141190472116
2020-09-03,137429049798
2020-09-04,135822609016
2020-09-08,136116470135
2020-09-09,138291042413
2020-09-10,135626701604
2020-09-11,136234014582
2020-09-14,138075544259
2020-09-15,144834349987
2020-09-16,137311505351
2020-09-17,136900099785
2020-09-18,135626701604
2020-09-21,135274068262
2020-09-22,136175242359
2020-09-23,133863534892
2020-09-24,135940153464
2020-09-25,138036362777
2020-09-28,139172625768
2020-09-29,138663266496
2020-09-30,136004400000
2020-10-01,138552400000
2020-10-02,137768400000
2020-10-05,141080800000
2020-10-06,142237200000
2020-10-07,145588800000
2020-10-08,147509600000
2020-10-09,148430800000
2020-10-12,149783200000
2020-10-13,147725200000
2020-10-14,147313600000
2020-10-15,146235600000
2020-10-16,149744000000
2020-10-19,146784400000
2020-10-20,147490000000
2020-10-21,145863200000
2020-10-22,148117200000
2020-10-23,148509200000
2020-10-26,148293600000
2020-10-27,148528800000
2020-10-28,145941600000
2020-10-29,145059600000
2020-10-30,143491600000
2020-11-02,147254800000
2020-11-03,148999200000
2020-11-04,143707200000
2020-11-05,146510000000
2020-11-06,148411200000
2020-11-09,147999600000
2020-11-10,148940400000
2020-11-11,151978400000
2020-11-12,150273200000
2020-11-13,151292400000
2020-11-16,152390000000
2020-11-17,150155600000
2020-11-18,148548400000
2020-11-19,147254800000
2020-11-20,148078000000
2020-11-23,146157200000
2020-11-24,146960800000
2020-11-25,148901200000
2020-11-27,147254800000
2020-11-30,144236400000
2020-12-01,145334000000
2020-12-02,145647600000
2020-12-03,143766000000
2020-12-04,142139200000
2020-12-07,143609200000
2020-12-08,144412800000
2020-12-09,144393200000
2020-12-10,143628800000
2020-12-11,144648000000
2020-12-14,144158000000
2020-12-15,146823600000
2020-12-16,145902400000
2020-12-17,147117600000
2020-12-18,146039600000
2020-12-21,145824000000
2020-12-22,146431600000
2020-12-23,145686800000
2020-12-24,146960800000
2020-12-28,147960400000
2020-12-29,147646800000
2020-12-30,148783600000
2020-12-31,151337440000
2021-01-04,145589952000
2021-01-05,146668832000
2021-01-06,153848288000
2021-01-07,155535264000
2021-01-08,159144608000
2021-01-11,156319904000
2021-01-12,156437600000
2021-01-13,160537344000
2021-01-14,161890848000
2021-01-15,160929664000
2021-01-19,162440096000
2021-01-20,164872480000
2021-01-21,164205536000
2021-01-22,165186336000
2021-01-25,170404192000
2021-01-26,167187168000
2021-01-27,157300704000
2021-01-28,161753536000
2021-01-29,158634592000
2021-02-01,160262720000
2021-02-02,162675488000
2021-02-03,162910880000
2021-02-04,162812800000
2021-02-05,163989760000
2021-02-08,163597440000
2021-02-09,164440928000
2021-02-10,164597856000
2021-02-11,164676320000
2021-02-12,163067808000
2021-02-16,159262304000
2021-02-17,158261888000
2021-02-18,158359968000
2021-02-19,153200960000
2021-02-22,147316160000
2021-02-23,146551136000
2021-02-24,144687616000
2021-02-25,145276096000
2021-02-26,144138368000
2021-03-01,148905056000
2021-03-02,148179264000
2021-03-03,142255232000
2021-03-04,139842464000
2021-03-05,138685120000
2021-03-08,138998976000
2021-03-09,145197632000
2021-03-10,146060736000
2021-03-11,146845376000
2021-03-12,148434272000
2021-03-15,148140032000
2021-03-16,147865408000
2021-03-17,143118336000
2021-03-18,139528608000
2021-03-19,138959744000
2021-03-22,140627104000
2021-03-23,145197632000
2021-03-24,142863328000
2021-03-25,144079520000
2021-03-26,145276096000
2021-03-29,146727680000
2021-03-30,145589952000
2021-03-31,148377064000
2021-04-01,148691048000
2021-04-05,150673072000
2021-04-06,152203744000
2021-04-07,151909384000
2021-04-08,152596224000
2021-04-09,152949456000
2021-04-12,152360736000
2021-04-13,155108096000
2021-04-14,155284712000
2021-04-15,157345232000
2021-04-16,158836656000
2021-04-19,156579896000
2021-04-20,158032072000
2021-04-21,153008328000
2021-04-22,153695168000
2021-04-23,153538176000
2021-04-26,152929832000
2021-04-27,151654272000
2021-04-28,151281416000
2021-04-29,151536528000
2021-04-30,152105624000
2021-05-03,150516080000
2021-05-04,148534056000
2021-05-05,144785872000
2021-05-06,145237224000
2021-05-07,146257672000
2021-05-10,146787520000
2021-05-11,145354968000
2021-05-12,140390096000
2021-05-13,142529112000
2021-05-14,143490688000
2021-05-17,141096560000
2021-05-18,141861896000
2021-05-19,142587984000
2021-05-20,145786696000
2021-05-21,146081056000
2021-05-24,145276472000
2021-05-25,143981288000
2021-05-26,144177528000
2021-05-27,143255200000
2021-05-28,143686928000
2021-06-01,141528288000
2021-06-02,142686104000
2021-06-03,142018888000
2021-06-04,141960016000
2021-06-07,142215128000
2021-06-08,141567536000
2021-06-09,142175880000
2021-06-10,144256024000
2021-06-11,144216776000
2021-06-14,143863544000
2021-06-15,144099032000
2021-06-16,143843920000
2021-06-17,146355792000
2021-06-18,143804672000
2021-06-21,145865192000
2021-06-22,145433464000
2021-06-23,143942040000
2021-06-24,143019712000
2021-06-25,144942864000
2021-06-28,147474360000
2021-06-29,145374592000
2021-06-30,143826656000
2021-07-01,145612713000
2021-07-02,145789356000
2021-07-06,147457651000
2021-07-07,147850191000
2021-07-08,147457651000
2021-07-09,147182873000
2021-07-12,147379143000
2021-07-13,146927722000
2021-07-14,148576390000
2021-07-15,150774614000
2021-07-16,152933584000
2021-07-19,151108273000
2021-07-20,151461559000
2021-07-21,148929676000
2021-07-22,149400724000
2021-07-23,151520440000
2021-07-26,150951257000
2021-07-27,152815822000
2021-07-28,152796195000
2021-07-29,153404632000
2021-07-30,152894330000
2021-08-02,154680387000
2021-08-03,155877634000
2021-08-04,156760849000
2021-08-05,157977723000
2021-08-06,158213247000
2021-08-09,158115112000
2021-08-10,158056231000
2021-08-11,161667599000
2021-08-12,162904100000
2021-08-13,163787315000
2021-08-16,164768665000
2021-08-17,164788292000
2021-08-18,165691134000
2021-08-19,165946285000
2021-08-20,169341756000
2021-08-23,165651880000
2021-08-24,165141578000
2021-08-25,165907031000
2021-08-26,164493887000
2021-08-27,163708807000
2021-08-30,164768665000
2021-08-31,164847173000
2021-09-01,167496818000
2021-09-02,169734296000
2021-09-03,168183763000
2021-09-07,166888381000
2021-09-08,169655788000
2021-09-09,168478168000
2021-09-10,166692111000
2021-09-13,166005166000
2021-09-14,166122928000
2021-09-15,166064047000
2021-09-16,164866800000
2021-09-17,160234828000
2021-09-20,160332963000
2021-09-21,160784384000
2021-09-22,160745130000
2021-09-23,159508629000
2021-09-24,158389890000
2021-09-27,154582252000
2021-09-28,151657829000
2021-09-29,153777545000
2021-09-30,154980459031
2021-10-01,156342360671
2021-10-04,156638426245
2021-10-05,156875278704
2021-10-06,160230688540
2021-10-07,159717508212
2021-10-08,158316131163
2021-10-11,153618557392
2021-10-12,155671278704
2021-10-13,158276655753
2021-10-14,160783344278
2021-10-15,161197836081
2021-10-18,159855672147
2021-10-19,161908393458
2021-10-20,165638819688
2021-10-21,165421704934
2021-10-22,166625704934
2021-10-25,166369114770
2021-10-26,168698163951
2021-10-27,167790229524
2021-10-28,170573245918
2021-10-29,168421836082
2021-11-01,168935016410
2021-11-02,168599475426
2021-11-03,168244196738
2021-11-04,167296786901
2021-11-05,168816590180
2021-11-08,166961245918
2021-11-09,167652065590
2021-11-10,168165245918
2021-11-11,168500786902
2021-11-12,170356131164
2021-11-15,172389114771
2021-11-16,171678557394
2021-11-17,173257573787
2021-11-18,172902295099
2021-11-19,174303672148
2021-11-22,172428590181
2021-11-23,172329901656
2021-11-24,172132524607
2021-11-26,169921901656
2021-11-29,174994491820
2021-11-30,171283803295
2021-12-01,173376000017
2021-12-02,174915541001
2021-12-03,173751016410
2021-12-06,175961639361
2021-12-07,178448590181
2021-12-08,178270950837
2021-12-09,177461704935
2021-12-10,178192000017
2021-12-13,181073704936
2021-12-14,177698557394
2021-12-15,181586885264
2021-12-16,182040852477
2021-12-17,179494688542
2021-12-20,177520918050
2021-12-21,178527541001
2021-12-22,179218360673
2021-12-23,179020983624
2021-12-27,180244721329
2021-12-28,181350032804
2021-12-29,181567147559
2021-12-30,183106688542
2021-12-31,183424392000
2022-01-03,180084402000
2022-01-04,178158996000
2022-01-05,176292531000
2022-01-06,168512319000
2022-01-07,169769727000
2022-01-10,165604563000
2022-01-11,166586913000
2022-01-12,167176323000
2022-01-13,166803030000
2022-01-14,163463040000
2022-01-18,159631875000
2022-01-19,162264573000
2022-01-20,164072097000
2022-01-21,162284220000
2022-01-24,160948224000
2022-01-25,147548970000
2022-01-26,142715808000
2022-01-27,142460397000
2022-01-28,142440750000
2022-01-31,153482364000
2022-02-01,151733781000
2022-02-02,152716131000
2022-02-03,148865319000
2022-02-04,149336847000
2022-02-07,148688496000
2022-02-08,148256262000
2022-02-09,150613902000
2022-02-10,148236615000
2022-02-11,147273912000
2022-02-14,147195324000
2022-02-15,147529323000
2022-02-16,147804381000
2022-02-17,148099086000
2022-02-18,145682505000
2022-02-22,144955566000
2022-02-23,142087104000
2022-02-24,148216968000
2022-02-25,151596252000
2022-02-28,153777069000
2022-03-01,152146368000
2022-03-02,152362485000
2022-03-03,154798713000
2022-03-04,157588587000
2022-03-07,165388446000
2022-03-08,161007165000
2022-03-09,157804704000
2022-03-10,157490352000
2022-03-11,155800710000
2022-03-14,155761416000
2022-03-15,161066106000
2022-03-16,162107397000
2022-03-17,162461043000
2022-03-18,161832339000
2022-03-21,160712460000
2022-03-22,162775395000
2022-03-23,162225279000
2022-03-24,164445390000
2022-03-25,164916918000
2022-03-28,165879621000
2022-03-29,166252914000
2022-03-30,167981850000
2022-03-31,166472092000
2022-04-01,168437292000
2022-04-04,168260424000
2022-04-05,169655716000
2022-04-06,169970148000
2022-04-07,171129616000
2022-04-08,169184068000
2022-04-11,166216616000
2022-04-12,164860628000
2022-04-13,164192460000
2022-04-14,162738212000
2022-04-18,160576492000
2022-04-19,160812316000
2022-04-20,160183452000
2022-04-21,149708936000
2022-04-22,145326540000
2022-04-25,145503408000
2022-04-26,144579764000
2022-04-27,143990204000
2022-04-28,144422548000
2022-04-29,139568504000
2022-05-02,137308524000
2022-05-03,139057552000
2022-05-04,143577512000
2022-05-05,141179968000
2022-05-06,142418044000
2022-05-09,138959292000
2022-05-10,137544348000
2022-05-11,137957040000
2022-05-12,134635852000
2022-05-13,137170960000
2022-05-16,137799824000
2022-05-17,141533704000
2022-05-18,139529200000
2022-05-19,138467992000
2022-05-20,139961544000
2022-05-23,142575260000
2022-05-24,146741484000
2022-05-25,146977308000
2022-05-26,147468608000
2022-05-27,152165436000
2022-05-31,148745988000
2022-06-01,149689284000
2022-06-02,154307504000
2022-06-03,154641588000
2022-06-06,157589388000
2022-06-07,156783656000
2022-06-08,154248548000
2022-06-09,151988568000
2022-06-10,149178332000
2022-06-13,142300132000
2022-06-14,140472496000
2022-06-15,145798188000
2022-06-16,139273724000
2022-06-17,139155812000
2022-06-21,142928996000
2022-06-22,146780788000
2022-06-23,151713440000
2022-06-24,153324904000
2022-06-27,153069428000
2022-06-28,150219888000
2022-06-29,149355200000
2022-06-30,152789850000
2022-07-01,158904600000
2022-07-05,156044475000
2022-07-06,156951825000
2022-07-07,158549550000
2022-07-08,158293125000
2022-07-11,159141300000
2022-07-12,157701375000
2022-07-13,158312850000
2022-07-14,158056425000
2022-07-15,155255475000
2022-07-18,152888475000
2022-07-19,155689425000
2022-07-20,154486200000
2022-07-21,155571075000
2022-07-22,158293125000
2022-07-25,159733050000
2022-07-26,157622475000
2022-07-27,158549550000
2022-07-28,166755150000
2022-07-29,166656525000
2022-08-01,168273975000
2022-08-02,168984075000
2022-08-03,170542350000
2022-08-04,173540550000
2022-08-05,173540550000
2022-08-08,172633200000
2022-08-09,175394700000
2022-08-10,177091050000
2022-08-11,176400675000
2022-08-12,178452075000
2022-08-15,179497500000
2022-08-16,178570425000
2022-08-17,177919500000
2022-08-18,177998400000
2022-08-19,176952975000
2022-08-22,174645150000
2022-08-23,173540550000
2022-08-24,174980475000
2022-08-25,176321775000
2022-08-26,173698350000
2022-08-29,171646950000
2022-08-30,169043250000
2022-08-31,167780850000
2022-09-01,170147850000
2022-09-02,167879475000
2022-09-06,172337325000
2022-09-07,177998400000
2022-09-08,178057575000
2022-09-09,177327750000
2022-09-12,179122725000
2022-09-13,175276350000
2022-09-14,175315800000
2022-09-15,169654725000
2022-09-16,167248275000
2022-09-19,171291900000
2022-09-20,169023525000
2022-09-21,165630825000
2022-09-22,164782650000
2022-09-23,162770700000
2022-09-26,160068375000
2022-09-27,159930300000
2022-09-28,162474825000
2022-09-29,157740825000
2022-09-30,155800670000
2022-10-03,161324530000
2022-10-04,164563340000
2022-10-05,162476990000
2022-10-06,156794170000
2022-10-07,152462510000
2022-10-10,152482380000
2022-10-11,151071610000
2022-10-12,144554250000
2022-10-13,145229830000
2022-10-14,142606990000
2022-10-17,146342550000
2022-10-18,149144220000
2022-10-19,146322680000
2022-10-20,140361680000
2022-10-21,142368550000
2022-10-24,145607360000
2022-10-25,150733820000
2022-10-26,150217200000
2022-10-27,149958890000
2022-10-28,157032610000
2022-10-31,153992500000
2022-11-01,154409770000
2022-11-02,153555360000
2022-11-03,155343660000
2022-11-04,156575600000
2022-11-07,153575230000
2022-11-08,155522490000
2022-11-09,155383400000
2022-11-10,165318400000
2022-11-11,165536970000
2022-11-14,162258420000
2022-11-15,164742170000
2022-11-16,167543840000
2022-11-17,163629450000
2022-11-18,165318400000
2022-11-21,166113200000
2022-11-22,167126570000
2022-11-23,168736040000
2022-11-25,169570580000
2022-11-28,166371510000
2022-11-29,163907630000
2022-11-30,168298900000
2022-12-01,168557210000
2022-12-02,169292400000
2022-12-05,169193050000
2022-12-06,169252660000
2022-12-07,169471230000
2022-12-08,170405120000
2022-12-09,167921370000
2022-12-12,171974850000
2022-12-13,173167050000
2022-12-14,172968350000
2022-12-15,170504470000
2022-12-16,167186180000
2022-12-19,165954240000
2022-12-20,165954240000
2022-12-21,168199550000
2022-12-22,165596580000
2022-12-23,167245790000
2022-12-27,166908000000
2022-12-28,165238920000
2022-12-29,167066960000
2022-12-30,166113200000
2023-01-03,167651617000
2023-01-04,168971551000
2023-01-05,165251737000
2023-01-06,167291635000
2023-01-09,168131593000
2023-01-10,169071546000
2023-01-11,169991500000
2023-01-12,170131493000
2023-01-13,169351532000
2023-01-17,171471426000
2023-01-18,167591620000
2023-01-19,165171741000
2023-01-20,163631818000
2023-01-23,165331733000
2023-01-24,167791610000
2023-01-25,153172341000
2023-01-26,152792360000
2023-01-27,151152442000
2023-01-30,150092495000
2023-01-31,149252537000
2023-02-01,148472576000
2023-02-02,151192440000
2023-02-03,149332533000
2023-02-06,151012449000
2023-02-07,152152392000
2023-02-08,150052497000
2023-02-09,146532673000
2023-02-10,149472526000
2023-02-13,151232438000
2023-02-14,152052397000
2023-02-15,153872306000
2023-02-16,151372431000
2023-02-17,152132393000
2023-02-21,147312634000
2023-02-22,147352632000
2023-02-23,145732713000
2023-02-24,145832708000
2023-02-27,143712814000
2023-02-28,142052897000
2023-03-01,139733013000
2023-03-02,144412779000
2023-03-03,147652617000
