,NYT
2018-08-13,3755206000
2018-08-14,3837738000
2018-08-15,3804725200
2018-08-16,3821231600
2018-08-17,3829484800
2018-08-20,3879004000
2018-08-21,3903763600
2018-08-22,3887257200
2018-08-23,3870750800
2018-08-24,3920270000
2018-08-27,3920270000
2018-08-28,3953282800
2018-08-29,3969789200
2018-08-30,3796472000
2018-08-31,3845991200
2018-09-04,3862497600
2018-09-05,3771712400
2018-09-06,3763459200
2018-09-07,3771712400
2018-09-10,3631408000
2018-09-11,3590142000
2018-09-12,3647914400
2018-09-13,3763459200
2018-09-14,3672674000
2018-09-17,3680927200
2018-09-18,3680927200
2018-09-19,3713940000
2018-09-20,3829484800
2018-09-21,3879004000
2018-09-24,3796472000
2018-09-25,3771712400
2018-09-26,3738699600
2018-09-27,3788218800
2018-09-28,3821231600
2018-10-01,3755601959
2018-10-02,3796890459
2018-10-03,3886073620
2018-10-04,3971953700
2018-10-05,4013242200
2018-10-08,4181699280
2018-10-09,4216381620
2018-10-10,4095819200
2018-10-11,4102425360
2018-10-12,4127198459
2018-10-15,4211427000
2018-10-16,4292352459
2018-10-17,4333640960
2018-10-18,4343550200
2018-10-19,4381535620
2018-10-22,4431081820
2018-10-23,4376581000
2018-10-24,4130501540
2018-10-25,4254367040
2018-10-26,4109031520
2018-10-29,4084258420
2018-10-30,4284094760
2018-10-31,4360065600
2018-11-01,4662297420
2018-11-02,4596235820
2018-11-05,4622660460
2018-11-06,4449248760
2018-11-07,4568159640
2018-11-08,4556598860
2018-11-09,4540083460
2018-11-12,4353459440
2018-11-13,4305564780
2018-11-14,4285746300
2018-11-15,4376581000
2018-11-16,4343550200
2018-11-19,4232897020
2018-11-20,4095819200
2018-11-21,4191608520
2018-11-23,4269230900
2018-11-26,4341898660
2018-11-27,4343550200
2018-11-28,4417869500
2018-11-29,4429430280
2018-11-30,4431081820
2018-12-03,4472370320
2018-12-04,4369974840
2018-12-06,4279140140
2018-12-07,4147016940
2018-12-10,4221336240
2018-12-11,4244457800
2018-12-12,4168486959
2018-12-13,4125546920
2018-12-14,4044621459
2018-12-17,3846436660
2018-12-18,3892679780
2018-12-19,3824966640
2018-12-20,3722571160
2018-12-21,3654858020
2018-12-24,3611917980
2018-12-26,3745692720
2018-12-27,3732480400
2018-12-28,3699449600
2018-12-31,3692873460
2019-01-02,3619976900
2019-01-03,3543766860
2019-01-04,3722694780
2019-01-07,3787307640
2019-01-08,3876771600
2019-01-09,3934757500
2019-01-10,3938070980
2019-01-11,4022564720
2019-01-14,4067296700
2019-01-15,4077237140
2019-01-16,4166701100
2019-01-17,4224687000
2019-01-18,4171671320
2019-01-22,4102088240
2019-01-23,4107058460
2019-01-24,4267762240
2019-01-25,4324091400
2019-01-28,4310837480
2019-01-29,4337345320
2019-01-30,4305867260
2019-01-31,4259478540
2019-02-01,4363853160
2019-02-04,4454973860
2019-02-05,4458287340
2019-02-06,4918861060
2019-02-07,5069624400
2019-02-08,5195536640
2019-02-11,5177312500
2019-02-12,5205477080
2019-02-13,5197193380
2019-02-14,5294941040
2019-02-15,5306538220
2019-02-19,5294941040
2019-02-20,5280030380
2019-02-21,5323105620
2019-02-22,5376121300
2019-02-25,5374464560
2019-02-26,5371151080
2019-02-27,5515287460
2019-02-28,5442390900
2019-03-01,5520257680
2019-03-04,5505347019
2019-03-05,5569959880
2019-03-06,5530198120
2019-03-07,5508660500
2019-03-08,5523571160
2019-03-11,5629602519
2019-03-12,5666050800
2019-03-13,5714096260
2019-03-14,5662737320
2019-03-15,5674334500
2019-03-18,5652796880
2019-03-19,5629602519
2019-03-20,5525227900
2019-03-21,5586527280
2019-03-22,5400972400
2019-03-25,5397658920
2019-03-26,5402629140
2019-03-27,5424166760
2019-03-28,5434107200
2019-03-29,5442390900
2019-04-01,5569415040
2019-04-02,5567753520
2019-04-03,5557784400
2019-04-04,5576061120
2019-04-05,5576061120
2019-04-08,5577722640
2019-04-09,5526215520
2019-04-10,5615937600
2019-04-11,5632552800
2019-04-12,5650829520
2019-04-15,5597660880
2019-04-16,5640860400
2019-04-17,5629229760
2019-04-18,5589353280
2019-04-22,5473046880
2019-04-23,5486339040
2019-04-24,5499631200
2019-04-25,5404924560
2019-04-26,5496308160
2019-04-29,5507938800
2019-04-30,5507938800
2019-05-01,5522892480
2019-05-02,5461416240
2019-05-03,5586030240
2019-05-06,5705659680
2019-05-07,5458093200
2019-05-08,5699013600
2019-05-09,5782089600
2019-05-10,5602645440
2019-05-13,5428185840
2019-05-14,5527877040
2019-05-15,5612614560
2019-05-16,5675752319
2019-05-17,5720613360
2019-05-20,5767135920
2019-05-21,5748859200
2019-05-22,5748859200
2019-05-23,5652491040
2019-05-24,5640860400
2019-05-28,5569415040
2019-05-29,5263695360
2019-05-30,5350094400
2019-05-31,5286956640
2019-06-03,5293602720
2019-06-04,5456431680
2019-06-05,5423201280
2019-06-06,5494646640
2019-06-07,5398278480
2019-06-10,5353417440
2019-06-11,5446462560
2019-06-12,5492985120
2019-06-13,5474708400
2019-06-14,5419878240
2019-06-17,5544492240
2019-06-18,5595999360
2019-06-19,5607630000
2019-06-20,5610953040
2019-06-21,5609291520
2019-06-24,5551138319
2019-06-25,5353417440
2019-06-26,5258710800
2019-06-27,5458093200
2019-06-28,5419878240
2019-07-01,5614140920
2019-07-02,5654016440
2019-07-03,5680600120
2019-07-05,5762012640
2019-07-08,5763674120
2019-07-09,5763674120
2019-07-10,5730444520
2019-07-11,5795242240
2019-07-12,5898254000
2019-07-15,5826810360
2019-07-16,5889946600
2019-07-17,5828471840
2019-07-18,5773643000
2019-07-19,5757028200
2019-07-22,5806872600
2019-07-23,5720475640
2019-07-24,5740413400
2019-07-25,5765335600
2019-07-26,5891608080
2019-07-29,5899915480
2019-07-30,5992958360
2019-07-31,5928160640
2019-08-01,5909884360
2019-08-02,5936468039
2019-08-05,5860039960
2019-08-06,5911545840
2019-08-07,5192125000
2019-08-08,5062529560
2019-08-09,4748509840
2019-08-12,4718603200
2019-08-13,4785062400
2019-08-14,4610607000
2019-08-15,4643836600
2019-08-16,4680389160
2019-08-19,4730233560
2019-08-20,4728572080
2019-08-21,4761801680
2019-08-22,4826599400
2019-08-23,4748509840
2019-08-26,4888074160
2019-08-27,4748509840
2019-08-28,4785062400
2019-08-29,4849860120
2019-08-30,4851521600
2019-09-03,4751832800
2019-09-04,4934595600
2019-09-05,5059206600
2019-09-06,5042591800
2019-09-09,5094097680
2019-09-10,5014346640
2019-09-11,5095759160
2019-09-12,4981117040
2019-09-13,4912996360
2019-09-16,4843214200
2019-09-17,4861490480
2019-09-18,4858167520
2019-09-19,4748509840
2019-09-20,4819953480
2019-09-23,4912996360
2019-09-24,4849860120
2019-09-25,4871459360
2019-09-26,4826599400
2019-09-27,4803338680
2019-09-30,4734486720
2019-10-01,4709550870
2019-10-02,4696251750
2019-10-03,4656354390
2019-10-04,4822593390
2019-10-07,4825918170
2019-10-08,4721187600
2019-10-09,4681290240
2019-10-10,4677965460
2019-10-11,4759422570
2019-10-14,4742798670
2019-10-15,4769396910
2019-10-16,4769396910
2019-10-17,4912362450
2019-10-18,4940623080
2019-10-21,4937298300
2019-10-22,5012105850
2019-10-23,5080263840
2019-10-24,5135122710
2019-10-25,5183332020
2019-10-28,5246502840
2019-10-29,5243178060
2019-10-30,5209930260
2019-10-31,5136785100
2019-11-01,5176682460
2019-11-04,5293049760
2019-11-05,5306348880
2019-11-06,5101874910
2019-11-07,5022080190
2019-11-08,5148421830
2019-11-11,5184994410
2019-11-12,5121823590
2019-11-13,5141772270
2019-11-14,5180007240
2019-11-15,5251490010
2019-11-18,5274763470
2019-11-19,5283075420
2019-11-20,5191643970
2019-11-21,5135122710
2019-11-22,5193306360
2019-11-25,5276425860
2019-11-26,5347908630
2019-11-27,5347908630
2019-11-29,5361207750
2019-12-02,5369519700
2019-12-03,5191643970
2019-12-04,5161720950
2019-12-05,5293049760
2019-12-06,5377831650
2019-12-09,5366194920
2019-12-10,5377831650
2019-12-11,5377831650
2019-12-12,5539083480
2019-12-13,5439340080
2019-12-16,5462613540
2019-12-17,5484224610
2019-12-18,5552382600
2019-12-19,5524121969
2019-12-20,5436015300
2019-12-23,5434352910
2019-12-24,5392793160
2019-12-26,5426040960
2019-12-27,5327959950
2019-12-30,5354550350
2019-12-31,5357881330
2020-01-02,5427831910
2020-01-03,5457810730
2020-01-06,5466138180
2020-01-07,5406180540
2020-01-08,5419504460
2020-01-09,5249624480
2020-01-10,5204656250
2020-01-13,5246293500
2020-01-14,5487789550
2020-01-15,5534423269
2020-01-16,5602708360
2020-01-17,5639349140
2020-01-21,5607704830
2020-01-22,5629356200
2020-01-23,5587718950
2020-01-24,5442821320
2020-01-27,5444486810
2020-01-28,5462807200
2020-01-29,5359546820
2020-01-30,5424500930
2020-01-31,5331233490
2020-02-03,5351219370
2020-02-04,5621028750
2020-02-05,5695975800
2020-02-06,6420463950
2020-02-07,6232263580
2020-02-10,6343851410
2020-02-11,6438784339
2020-02-12,6493745510
2020-02-13,6540379230
2020-02-14,6542044720
2020-02-18,6593674910
2020-02-19,6606998830
2020-02-20,6598671380
2020-02-21,6530386290
2020-02-24,6393816110
2020-02-25,6217274170
2020-02-26,6232263580
2020-02-27,6175636920
2020-02-28,6238925540
2020-03-02,6207281230
2020-03-03,6130668690
2020-03-04,6358840820
2020-03-05,6223936130
2020-03-06,6242256519
2020-03-09,5639349140
2020-03-10,5907493030
2020-03-11,5636018160
2020-03-12,5276272320
2020-03-13,5522764839
2020-03-16,5146364100
2020-03-17,5431162890
2020-03-18,4739984540
2020-03-19,4884882170
2020-03-20,4861565310
2020-03-23,4866561780
2020-03-24,5294592710
2020-03-25,5412842500
2020-03-26,5474465630
2020-03-27,5347888390
2020-03-30,5328127170
2020-03-31,5124546990
2020-04-01,4745754360
2020-04-02,4829188860
2020-04-03,4777459470
2020-04-06,5136227820
2020-04-07,5201306730
2020-04-08,5329795860
2020-04-09,5127884370
2020-04-13,5411561670
2020-04-14,5376519180
2020-04-15,5191294590
2020-04-16,5187957210
2020-04-17,5284741230
2020-04-20,5179613760
2020-04-21,5001063930
2020-04-22,4905948600
2020-04-23,5037775110
2020-04-24,5106191400
2020-04-27,5238017910
2020-04-28,5289747300
2020-04-29,5464959750
2020-04-30,5426579880
2020-05-01,5414899050
2020-05-04,5404886910
2020-05-05,5566749840
2020-05-06,5808709890
2020-05-07,5857101900
2020-05-08,5972241510
2020-05-11,6023970900
2020-05-12,6197514660
2020-05-13,6025639590
2020-05-14,6077368980
2020-05-15,6137441820
2020-05-18,6269268330
2020-05-19,6195845970
2020-05-20,6109074090
2020-05-21,6371058420
2020-05-22,6392751390
2020-05-26,6557951700
2020-05-27,6581313360
2020-05-28,6444480780
2020-05-29,6546270869
2020-06-01,6576307289
2020-06-02,6653067030
2020-06-03,6848303760
2020-06-04,6759863190
2020-06-05,6921726119
2020-06-08,6796574369
2020-06-09,6778218780
2020-06-10,6905039220
2020-06-11,6684772140
2020-06-12,6768206640
2020-06-15,6973455510
2020-06-16,7006829310
2020-06-17,7138655820
2020-06-18,7100275950
2020-06-19,6991811100
2020-06-22,7055221320
2020-06-23,7098607260
2020-06-24,6960105990
2020-06-25,7078582980
2020-06-26,6973455510
2020-06-29,7045552750
2020-06-30,7022162250
2020-07-01,7120736500
2020-07-02,6985405750
2020-07-06,7130761000
2020-07-07,7152480750
2020-07-08,7187566500
2020-07-09,7120736500
2020-07-10,7224323000
2020-07-13,7037199000
2020-07-14,7251055000
2020-07-15,7374690500
2020-07-16,7484960000
2020-07-17,7642010500
2020-07-20,7551790000
2020-07-21,7625303000
2020-07-22,7491643000
2020-07-23,7399751750
2020-07-24,7518375000
2020-07-27,7658718000
2020-07-28,7540094750
2020-07-29,7655376500
2020-07-30,7692133000
2020-07-31,7708840500
2020-08-03,7668742500
2020-08-04,7817439250
2020-08-05,7916013500
2020-08-06,7765645999
2020-08-07,7620290750
2020-08-10,7434837500
2020-08-11,7274445500
2020-08-12,7264420999
2020-08-13,7488301500
2020-08-14,7436508250
2020-08-17,7411447000
2020-08-18,7349629250
2020-08-19,7352970750
2020-08-20,7399751750
2020-08-21,7281128500
2020-08-24,7267762500
2020-08-25,7184225000
2020-08-26,7209286250
2020-08-27,7246042750
2020-08-28,7317885000
2020-08-31,7239359750
2020-09-01,7304519000
2020-09-02,7292823750
2020-09-03,7227664500
2020-09-04,7239359750
2020-09-08,7210956999
2020-09-09,7332921750
2020-09-10,7241030500
2020-09-11,7251055000
2020-09-14,7234347500
2020-09-15,7017150000
2020-09-16,7053906500
2020-09-17,7065601750
2020-09-18,6995430250
2020-09-21,7055577249
2020-09-22,7132431750
2020-09-23,6943637000
2020-09-24,6925258750
2020-09-25,6938624750
2020-09-28,7069582080
2020-09-29,7026066659
2020-09-30,7161633930
2020-10-01,7342390290
2020-10-02,7273769820
2020-10-05,7685492640
2020-10-06,7616872170
2020-10-07,7620219510
2020-10-08,7625240520
2020-10-09,7335695610
2020-10-12,7171675950
2020-10-13,7255359450
2020-10-14,7556620050
2020-10-15,7626914190
2020-10-16,7372516350
2020-10-19,7332348270
2020-10-20,7243643760
2020-10-21,7402642409
2020-10-22,7029414000
2020-10-23,7049498040
2020-10-26,6890499390
2020-10-27,6903888750
2020-10-28,6753258450
2020-10-29,6714764040
2020-10-30,6637775219
2020-11-02,6773342490
2020-11-03,6790079190
2020-11-04,6937362150
2020-11-05,6567481080
2020-11-06,6621038520
2020-11-09,6508902630
2020-11-10,6408482430
2020-11-11,6448650510
2020-11-12,6498860610
2020-11-13,6652838250
2020-11-16,6857025990
2020-11-17,7036108680
2020-11-18,6682964310
2020-11-19,6704722020
2020-11-20,6786731850
2020-11-23,6862047000
2020-11-24,6893846730
2020-11-25,6999287940
2020-11-27,7046150700
2020-11-30,7181717969
2020-12-01,7491346920
2020-12-02,7559967390
2020-12-03,7752439440
2020-12-04,7911438090
2020-12-07,7822733580
2020-12-08,7819386240
2020-12-09,8411865420
2020-12-10,8542411680
2020-12-11,8508938280
2020-12-14,8421907440
2020-12-15,8383413030
2020-12-16,8333202930
2020-12-17,8339897610
2020-12-18,8195961990
2020-12-21,8120646840
2020-12-22,8254540440
2020-12-23,8406844409
2020-12-24,8594295450
2020-12-28,8653938140
2020-12-29,8635496970
2020-12-30,8648908730
2020-12-31,8679085190
2021-01-04,8248232400
2021-01-05,8062144230
2021-01-06,8105732450
2021-01-07,7983350140
2021-01-08,8053761880
2021-01-11,8104055980
2021-01-12,7876056059
2021-01-13,8063820700
2021-01-14,8233144170
2021-01-15,8218055940
2021-01-19,8112438330
2021-01-20,8226438290
2021-01-21,8377320590
2021-01-22,8358879420
2021-01-25,8948996860
2021-01-26,9415055520
2021-01-27,9220585000
2021-01-28,8382350000
2021-01-29,8313614730
2021-02-01,8345467660
2021-02-02,8498026430
2021-02-03,8571791110
2021-02-04,8663996960
2021-02-05,8518144070
2021-02-08,8481261730
2021-02-09,8338761780
2021-02-10,8249908870
2021-02-11,8291820620
2021-02-12,8199614769
2021-02-16,8213026530
2021-02-17,8328702960
2021-02-18,8355526480
2021-02-19,8548320530
2021-02-22,8674055780
2021-02-23,8813202790
2021-02-24,8764585160
2021-02-25,8705908710
2021-02-26,8578496990
2021-03-01,9222261470
2021-03-02,9011026250
2021-03-03,8742791050
2021-03-04,8459467620
2021-03-05,8503055840
2021-03-08,8285114740
2021-03-09,8469526440
2021-03-10,8452761740
2021-03-11,8606996980
2021-03-12,8498026430
2021-03-15,8395761760
2021-03-16,8533232300
2021-03-17,8415879400
2021-03-18,8150997140
2021-03-19,8370614710
2021-03-22,8405820580
2021-03-23,8090644220
2021-03-24,7892820760
2021-03-25,8092320690
2021-03-26,8187879480
2021-03-29,8242668720
2021-03-30,8358597000
2021-03-31,8504767440
2021-04-01,8482925880
2021-04-05,8422441560
2021-04-06,8326674720
2021-04-07,8209066320
2021-04-08,8121700080
2021-04-09,8126740440
2021-04-12,8071296480
2021-04-13,8079697080
2021-04-14,8074656720
2021-04-15,8262830160
2021-04-16,8242668720
2021-04-19,8262830160
2021-04-20,8145221759
2021-04-21,8067936240
2021-04-22,8125060320
2021-04-23,7936886880
2021-04-26,7935206759
2021-04-27,7810877880
2021-04-28,7701670080
2021-04-29,7676468280
2021-04-30,7629424919
2021-05-03,7663027320
2021-05-04,7535338200
2021-05-05,7253078040
2021-05-06,7442931599
2021-05-07,7580701440
2021-05-10,7518537000
2021-05-11,7405968960
2021-05-12,7153950960
2021-05-13,7128749160
2021-05-14,7214435280
2021-05-17,7155631080
2021-05-18,7125388919
2021-05-19,7041382919
2021-05-20,7234596720
2021-05-21,7014501000
2021-05-24,7116988320
2021-05-25,7323643080
2021-05-26,7148910599
2021-05-27,7248037680
2021-05-28,7194273840
2021-06-01,7249717800
2021-06-02,7221155759
2021-06-03,7078345560
2021-06-04,7024581720
2021-06-07,7120348560
2021-06-08,7016181120
2021-06-09,7039702800
2021-06-10,7031302200
2021-06-11,6965777520
2021-06-14,6838088400
2021-06-15,6984258840
2021-06-16,6738961320
2021-06-17,6774243840
2021-06-18,6875051040
2021-06-21,7080025680
2021-06-22,7165711800
2021-06-23,7153950960
2021-06-24,7209394919
2021-06-25,7412689440
2021-06-28,7451997450
2021-06-29,7324296930
2021-06-30,7317575849
2021-07-01,7448636910
2021-07-02,7388147190
2021-07-06,7257086130
2021-07-07,7225161000
2021-07-08,7149548849
2021-07-09,7270528290
2021-07-12,7252045319
2021-07-13,7221800459
2021-07-14,7194916140
2021-07-15,7193235870
2021-07-16,7176433170
2021-07-19,7173072630
2021-07-20,7104181560
2021-07-21,7073936700
2021-07-22,7063855080
2021-07-23,7262126940
2021-07-26,7299092880
2021-07-27,7351181250
2021-07-28,7441915830
2021-07-29,7369664220
2021-07-30,7356222060
2021-08-02,7302453420
2021-08-03,7260446670
2021-08-04,7816616040
2021-08-05,7882146569
2021-08-06,8028330060
2021-08-09,7971200880
2021-08-10,7998085200
2021-08-11,7930874400
2021-08-12,8129146260
2021-08-13,8050173569
2021-08-16,8119064640
2021-08-17,8167792470
2021-08-18,8176193819
2021-08-19,8152670040
2021-08-20,8369424870
2021-08-23,8458479180
2021-08-24,8510567550
2021-08-25,8500485930
2021-08-26,8478642420
2021-08-27,8525689980
2021-08-30,8488724040
2021-08-31,8532411060
2021-09-01,8644989150
2021-09-02,8846621550
2021-09-03,8690356440
2021-09-07,8611383750
2021-09-08,8547533490
2021-09-09,8466880530
2021-09-10,8493764849
2021-09-13,8367744599
2021-09-14,8312295690
2021-09-15,8324057580
2021-09-16,8182914900
2021-09-17,8177874090
2021-09-20,8182914900
2021-09-21,8369424870
2021-09-22,8431594860
2021-09-23,8596261320
2021-09-24,8628186450
2021-09-27,8657008640
2021-09-28,8438567040
2021-09-29,8373034560
2021-09-30,8278936640
2021-10-01,8336067520
2021-10-04,8273895680
2021-10-05,8393198400
2021-10-06,8673811840
2021-10-07,8779672000
2021-10-08,8909056640
2021-10-11,8862007680
2021-10-12,8781352320
2021-10-13,8904015680
2021-10-14,9129178560
2021-10-15,8925859840
2021-10-18,9068687040
2021-10-19,9117416320
2021-10-20,9145981760
2021-10-21,9241760000
2021-10-22,9241760000
2021-10-25,9199752000
2021-10-26,9241760000
2021-10-27,8991392320
2021-10-28,9085490240
2021-10-29,9172866880
2021-11-01,9246800960
2021-11-02,9376185600
2021-11-03,8478894720
2021-11-04,8608279360
2021-11-05,8425124480
2021-11-08,8310862720
2021-11-09,8233568000
2021-11-10,7991601920
2021-11-11,8078978560
2021-11-12,8048732800
2021-11-15,8112584960
2021-11-16,8137789760
2021-11-17,8011765760
2021-11-18,7959675840
2021-11-19,7850455040
2021-11-22,7915987520
2021-11-23,7731152320
2021-11-24,7756357119
2021-11-26,7956315200
2021-11-29,7931110400
2021-11-30,7981520000
2021-12-01,7675701760
2021-12-02,7900864640
2021-12-03,7976479040
2021-12-06,7825250240
2021-12-07,7795004480
2021-12-08,7867258240
2021-12-09,7635374080
2021-12-10,7554718720
2021-12-13,7588325119
2021-12-14,7500948480
2021-12-15,7537915520
2021-12-16,7586644800
2021-12-17,7665619840
2021-12-20,7613529920
2021-12-21,7810127359
2021-12-22,7838692800
2021-12-23,7961356160
2021-12-27,7997136240
2021-12-28,8010565520
2021-12-29,8012244179
2021-12-30,8094498520
2021-12-31,8107927799
2022-01-03,8091141200
2022-01-04,7914881900
2022-01-05,7668118880
2022-01-06,8027352120
2022-01-07,7169556860
2022-01-10,7134305000
2022-01-11,7446535760
2022-01-12,7424713179
2022-01-13,7275312440
2022-01-14,7224952640
2022-01-18,6996654880
2022-01-19,6998333540
2022-01-20,6840539500
2022-01-21,6677709480
2022-01-24,6640778960
2022-01-25,6422553160
2022-01-26,6325190880
2022-01-27,6310082940
2022-01-28,6499771520
2022-01-31,6719675980
2022-02-01,6926151160
2022-02-02,6978189620
2022-02-03,6979868280
2022-02-04,7005048179
2022-02-07,6832146200
2022-02-08,6860683420
2022-02-09,7125911700
2022-02-10,6917757860
2022-02-11,7000012200
2022-02-14,7075551900
2022-02-15,7241739240
2022-02-16,7208166040
2022-02-17,6986582920
2022-02-18,6956367040
2022-02-22,6968117660
2022-02-23,6781786400
2022-02-24,7164520880
2022-02-25,7349173480
2022-02-28,7384425340
2022-03-01,7241739240
2022-03-02,7449893080
2022-03-03,7501931540
2022-03-04,7725193320
2022-03-07,7553970000
2022-03-08,7715121360
2022-03-09,7884666020
2022-03-10,7856128799
2022-03-11,7614401760
2022-03-14,7318957600
2022-03-15,7345816160
2022-03-16,7582507220
2022-03-17,7580828559
2022-03-18,7555648660
2022-03-21,7451571740
2022-03-22,7468358340
2022-03-23,7629509700
2022-03-24,7775553120
2022-03-25,7899773960
2022-03-28,7880568360
2022-03-29,7831953920
2022-03-30,7840335720
2022-03-31,7684434240
2022-04-01,7719637800
2022-04-04,7848717520
2022-04-05,7734725040
2022-04-06,7709579640
2022-04-07,7585529000
2022-04-08,7583852640
2022-04-11,7570441759
2022-04-12,7493329200
2022-04-13,7572118120
2022-04-14,7359220400
2022-04-18,7324016840
2022-04-19,7424598440
2022-04-20,7332398640
2022-04-21,6978686680
2022-04-22,6785905279
2022-04-25,6737290840
2022-04-26,6562949400
2022-04-27,6534451279
2022-04-28,6692029120
2022-04-29,6423811520
2022-05-02,6708792720
2022-05-03,6514334960
2022-05-04,6619945640
2022-05-05,6008074240
2022-05-06,5759972960
2022-05-09,5617482360
2022-05-10,5565515200
2022-05-11,5407937360
2022-05-12,5488402640
2022-05-13,5622511440
2022-05-16,5575573360
2022-05-17,5671125880
2022-05-18,5590660600
2022-05-19,5664420440
2022-05-20,5749914800
2022-05-23,5746562080
2022-05-24,5456551800
2022-05-25,5545398880
2022-05-26,5567191560
2022-05-27,5773383840
2022-05-31,5781765640
2022-06-01,5733151200
2022-06-02,5815292840
2022-06-03,5743209360
2022-06-06,5758296600
2022-06-07,5791823800
2022-06-08,5746562080
2022-06-09,5602395120
2022-06-10,5491755360
2022-06-13,4859767640
2022-06-14,4817858640
2022-06-15,5035785440
2022-06-16,4936880200
2022-06-17,4978789200
2022-06-21,4876531240
2022-06-22,4735717000
2022-06-23,4906705720
2022-06-24,4972083760
2022-06-27,4919759480
2022-06-28,4748333490
2022-06-29,4735018850
2022-06-30,4643480700
2022-07-01,4759983800
2022-07-05,4849857620
2022-07-06,4859843600
2022-07-07,4943060100
2022-07-08,4909773500
2022-07-11,4806585040
2022-07-12,4856514940
2022-07-13,4791606070
2022-07-14,4746669160
2022-07-15,4929745460
2022-07-18,4926416800
2022-07-19,5096178460
2022-07-20,5129465060
2022-07-21,5119479080
2022-07-22,5161087330
2022-07-25,5122807740
2022-07-26,4956374740
2022-07-27,5257618470
2022-07-28,5309212700
2022-07-29,5317534350
2022-08-01,5249296820
2022-08-02,5182723620
2022-08-03,5127800730
2022-08-04,5134458050
2022-08-05,5157758670
2022-08-08,5154430010
2022-08-09,5092849800
2022-08-10,5274261770
2022-08-11,5833476650
2022-08-12,5615449420
2022-08-15,5538890240
2022-08-16,5492289000
2022-08-17,5417394150
2022-08-18,5404079510
2022-08-19,5344163630
2022-08-22,5244303830
2022-08-23,5214345890
2022-08-24,5177730630
2022-08-25,5324191670
2022-08-26,5184387950
2022-08-29,5066220520
2022-08-30,5089521140
2022-08-31,5074542170
2022-09-01,5154430010
2022-09-02,5101171450
2022-09-06,4948053090
2022-09-07,5067884850
2022-09-08,5086192480
2022-09-09,5289240740
2022-09-12,5282583420
2022-09-13,5159423000
2022-09-14,5089521140
2022-09-15,5141115370
2022-09-16,4979675360
2022-09-19,5006304640
2022-09-20,4924752470
2022-09-21,4846528960
2022-09-22,4778291430
2022-09-23,4655131010
2022-09-26,4625543160
2022-09-27,4705036920
2022-09-28,4834214280
2022-09-29,4739815440
2022-09-30,4761345000
2022-10-03,4890522360
2022-10-04,5031292560
2022-10-05,4989889560
2022-10-06,4976640600
2022-10-07,4865680560
2022-10-10,4827589800
2022-10-11,4893834600
2022-10-12,4814340840
2022-10-13,4958423280
2022-10-14,4865680560
2022-10-17,4998170160
2022-10-18,5042885400
2022-10-19,4978296720
2022-10-20,4877273400
2022-10-21,4844151000
2022-10-24,4743127680
2022-10-25,4850775480
2022-10-26,4852431600
2022-10-27,4714973640
2022-10-28,4801091880
2022-10-31,4796123520
2022-11-01,4825933680
2022-11-02,5181999480
2022-11-03,5430417480
2022-11-04,5470164360
2022-11-07,5607622320
2022-11-08,5726862960
2022-11-09,5612590680
2022-11-10,5857696440
2022-11-11,6019996200
2022-11-14,5938846320
2022-11-15,6039869640
2022-11-16,5948783040
2022-11-17,5940502440
2022-11-18,5910692280
2022-11-21,5761641480
2022-11-22,5846103600
2022-11-23,5829542400
2022-11-25,5808012840
2022-11-28,5804700600
2022-11-29,5822917919
2022-11-30,6069679800
2022-12-01,5963688120
2022-12-02,5864320919
2022-12-05,5801388360
2022-12-06,5720238480
2022-12-07,5715270120
2022-12-08,5678835480
2022-12-09,5769922080
2022-12-12,5710301759
2022-12-13,5726862960
2022-12-14,5728519080
2022-12-15,5541377520
2022-12-16,5370797160
2022-12-19,5307864600
2022-12-20,5352579840
2022-12-21,5370797160
2022-12-22,5407231800
2022-12-23,5471820480
2022-12-27,5379077759
2022-12-28,5309520720
2022-12-29,5387358360
2022-12-30,5375765520
2023-01-03,5452423750
2023-01-04,5526662500
2023-01-05,5544809750
2023-01-06,5576155000
2023-01-09,5581104250
2023-01-10,5688337999
2023-01-11,5699886250
2023-01-12,5628947000
2023-01-13,5625647500
2023-01-17,5623997750
2023-01-18,5576155000
2023-01-19,5412829750
2023-01-20,5528312250
2023-01-23,5663591750
2023-01-24,5663591750
2023-01-25,5680089250
2023-01-26,5709784750
2023-01-27,5718033499
2023-01-30,5676789749
2023-01-31,5747729000
2023-02-01,5881358750
2023-02-02,6057882000
2023-02-03,6047983499
2023-02-06,5998491000
2023-02-07,6056232250
2023-02-08,6785421750
2023-02-09,6618797000
2023-02-10,6513212999
2023-02-13,6501664749
2023-02-14,6579203000
2023-02-15,6575903500
2023-02-16,6537959250
2023-02-17,6664990000
2023-02-21,6627045750
2023-02-22,6594050750
2023-02-23,6528060750
2023-02-24,6442273750
2023-02-27,6394431000
2023-02-28,6351537500
2023-03-01,6389481749
2023-03-02,6437324500
2023-03-03,6490116500
2023-03-06,6376283750
2023-03-07,6288847000
2023-03-08,6189862000
2023-03-09,6046333750
2023-03-10,6018287999
2023-03-13,5925902000
2023-03-14,5967145750
2023-03-15,6024887000
2023-03-16,6107374500
2023-03-17,6080978500
2023-03-20,6250902750
2023-03-21,6394431000
2023-03-22,6224506749
2023-03-23,6214608250
2023-03-24,6099125750
2023-03-27,6173364500
2023-03-28,6188212250
2023-03-29,6300395250
2023-03-30,6250902750
