,CVS
2018-07-17,69298800000
2018-07-18,69258000000
2018-07-19,67462800000
2018-07-20,66565200000
2018-07-23,67666800000
2018-07-24,66891600000
2018-07-25,67309799999
2018-07-26,67666800000
2018-07-27,68003400000
2018-07-30,68778600000
2018-07-31,66157200000
2018-08-01,65371800000
2018-08-02,65055600000
2018-08-03,66187800000
2018-08-06,66340800000
2018-08-07,66759000000
2018-08-08,69533400000
2018-08-09,69941400000
2018-08-10,70431000000
2018-08-13,70890000000
2018-08-14,72807600000
2018-08-15,73072800000
2018-08-16,74664000000
2018-08-17,75153600000
2018-08-20,76112400000
2018-08-21,75163800000
2018-08-22,75388200000
2018-08-23,75112800000
2018-08-24,75561600000
2018-08-27,76459200000
2018-08-28,76418400000
2018-08-29,75939000000
2018-08-30,76020600000
2018-08-31,76744800000
2018-09-04,75480000000
2018-09-05,76387800000
2018-09-06,77591400000
2018-09-07,78835800000
2018-09-10,77152800000
2018-09-11,77244600000
2018-09-12,78866400000
2018-09-13,78621600000
2018-09-14,78448200000
2018-09-17,79662000000
2018-09-18,80182200000
2018-09-19,80539200000
2018-09-20,80977800000
2018-09-21,81181800000
2018-09-24,80314800000
2018-09-25,79162200000
2018-09-26,79998600000
2018-09-27,80335200000
2018-09-28,80294400000
2018-10-01,88693032823
2018-10-02,88402967558
2018-10-03,89139287076
2018-10-04,88570312903
2018-10-05,87767055248
2018-10-08,89027723513
2018-10-09,88681876467
2018-10-10,88045964156
2018-10-11,81653371979
2018-10-12,83204105509
2018-10-15,81508339346
2018-10-16,82244658864
2018-10-17,82958665669
2018-10-18,83148323727
2018-10-19,82757851255
2018-10-22,81262899507
2018-10-23,80827801610
2018-10-24,77882523539
2018-10-25,78841970184
2018-10-26,78228370585
2018-10-29,78696937551
2018-10-30,80760863472
2018-10-31,80760863472
2018-11-01,83014447451
2018-11-02,81541808415
2018-11-05,82211189795
2018-11-06,86908015810
2018-11-07,87878618811
2018-11-08,89306632421
2018-11-09,89061192582
2018-11-12,89630166755
2018-11-13,90143359146
2018-11-14,89161599789
2018-11-15,89072348938
2018-11-16,88503374765
2018-11-19,87633178972
2018-11-20,84252803004
2018-11-21,83773079681
2018-11-23,83873486888
2018-11-26,86841077672
2018-11-27,88693032823
2018-11-28,89552072260
2018-11-29,89250850640
2018-11-30,89473977766
2018-12-03,88715345536
2018-12-04,88034807800
2018-12-06,85424220418
2018-12-07,82657444048
2018-12-10,81820717324
2018-12-11,81898811818
2018-12-12,83114854658
2018-12-13,81854186393
2018-12-14,80191889300
2018-12-17,78864282896
2018-12-18,77603614631
2018-12-19,76521448067
2018-12-20,74167456881
2018-12-21,71065989822
2018-12-24,70195794028
2018-12-26,72973726754
2018-12-27,72784068696
2018-12-28,72728286915
2018-12-31,85044960000
2019-01-02,85122840000
2019-01-03,84668540000
2019-01-04,86732359999
2019-01-07,89055780000
2019-01-08,88951940000
2019-01-09,85719920000
2019-01-10,85083900000
2019-01-11,85421380000
2019-01-14,84811320000
2019-01-15,82734520000
2019-01-16,82968160000
2019-01-17,82254260000
2019-01-18,85044960000
2019-01-22,84266160000
2019-01-23,85810780000
2019-01-24,84344040000
2019-01-25,84954100000
2019-01-28,84681520000
2019-01-29,85070920000
2019-01-30,85616079999
2019-01-31,85083900000
2019-02-01,84655560000
2019-02-04,85551180000
2019-02-05,85239660000
2019-02-06,85706940000
2019-02-07,85343500000
2019-02-08,84382980000
2019-02-11,84499800000
2019-02-12,86978980000
2019-02-13,87991420000
2019-02-14,87861620000
2019-02-15,90249940000
2019-02-19,90704240000
2019-02-20,83357560000
2019-02-21,80930300000
2019-02-22,80411100000
2019-02-25,79476540000
2019-02-26,78762640000
2019-02-27,75933000000
2019-02-28,75063340000
2019-03-01,75452740000
2019-03-04,72636080000
2019-03-05,71338080000
2019-03-06,70092000000
2019-03-07,67963280000
2019-03-08,68703140000
2019-03-11,69767500000
2019-03-12,70935700000
2019-03-13,73427860000
2019-03-14,72532240000
2019-03-15,72168800000
2019-03-18,73557660000
2019-03-19,74102820000
2019-03-20,72895680000
2019-03-21,74505200000
2019-03-22,72739920000
2019-03-25,71325100000
2019-03-26,71896220000
2019-03-27,70156900000
2019-03-28,69261280000
2019-03-29,70001140000
2019-04-01,70501190000
2019-04-02,67821130000
2019-04-03,68679790000
2019-04-04,69473400000
2019-04-05,70332060000
2019-04-08,70449150000
2019-04-09,69889720000
2019-04-10,70084870000
2019-04-11,68549690000
2019-04-12,68705810000
2019-04-15,70540220000
2019-04-16,70123900000
2019-04-17,68354540000
2019-04-18,68471630000
2019-04-22,68211430000
2019-04-23,68900960000
2019-04-24,68861930000
2019-04-25,69252230000
2019-04-26,69642530000
2019-04-29,70240990000
2019-04-30,70748380000
2019-05-01,74586330000
2019-05-02,73805730000
2019-05-03,73714660000
2019-05-06,73636600000
2019-05-07,72010350000
2019-05-08,72517740000
2019-05-09,72010350000
2019-05-10,71763160000
2019-05-13,70019820000
2019-05-14,68913970000
2019-05-15,68679790000
2019-05-16,68042300000
2019-05-17,68796880000
2019-05-20,68953000000
2019-05-21,69629520000
2019-05-22,69876710000
2019-05-23,68679790000
2019-05-24,69044070000
2019-05-28,68562700000
2019-05-29,68328520000
2019-05-30,68627750000
2019-05-31,68133370000
2019-06-03,69460390000
2019-06-04,71060620000
2019-06-05,69174170000
2019-06-06,70397110000
2019-06-07,70149920000
2019-06-10,71594030000
2019-06-11,70214970000
2019-06-12,69811660000
2019-06-13,71021590000
2019-06-14,70475170000
2019-06-17,70956540000
2019-06-18,71112660000
2019-06-19,71411890000
2019-06-20,70084870000
2019-06-21,69798650000
2019-06-24,69135140000
2019-06-25,69837680000
2019-06-26,69863700000
2019-06-27,71216740000
2019-06-28,70891490000
2019-07-01,71518860000
2019-07-02,71349600000
2019-07-03,71870400000
2019-07-05,72352140000
2019-07-08,72013620000
2019-07-09,71388660000
2019-07-10,72104760000
2019-07-11,75476940000
2019-07-12,74930100000
2019-07-15,74786880000
2019-07-16,74708760000
2019-07-17,73211460000
2019-07-18,73563000000
2019-07-19,72833880000
2019-07-22,72234960000
2019-07-23,73263540000
2019-07-24,72898980000
2019-07-25,72182880000
2019-07-26,72313080000
2019-07-29,73250520000
2019-07-30,73602060000
2019-07-31,72742740000
2019-08-01,72091740000
2019-08-02,72534420000
2019-08-05,70972020000
2019-08-06,70425180000
2019-08-07,75672240000
2019-08-08,76870080000
2019-08-09,77195580000
2019-08-12,76492500000
2019-08-13,77924700000
2019-08-14,76245120000
2019-08-15,76609680000
2019-08-16,78484560000
2019-08-19,79929780000
2019-08-20,80151120000
2019-08-21,80268300000
2019-08-22,80789100000
2019-08-23,78432480000
2019-08-26,79109520000
2019-08-27,77065380000
2019-08-28,77442960000
2019-08-29,78315300000
2019-08-30,79317840000
2019-09-03,79018380000
2019-09-04,80281320000
2019-09-05,81713520000
2019-09-06,81023460000
2019-09-09,82911360000
2019-09-10,82807200000
2019-09-11,83314980000
2019-09-12,83197800000
2019-09-13,83406120000
2019-09-16,82585860000
2019-09-17,82650960000
2019-09-18,82364520000
2019-09-19,82846260000
2019-09-20,83718600000
2019-09-23,82481700000
2019-09-24,81934860000
2019-09-25,81492180000
2019-09-26,80190180000
2019-09-27,80828160000
2019-09-30,82180210000
2019-10-01,81242050000
2019-10-02,80134500000
2019-10-03,79769660000
2019-10-04,81098720000
2019-10-07,80772970000
2019-10-08,78675140000
2019-10-09,79222400000
2019-10-10,80968420000
2019-10-11,82010820000
2019-10-14,82075970000
2019-10-15,84473490000
2019-10-16,85229230000
2019-10-17,86649500000
2019-10-18,86206480000
2019-10-21,85607100000
2019-10-22,86727680000
2019-10-23,85476800000
2019-10-24,84486520000
2019-10-25,84825300000
2019-10-28,85841640000
2019-10-29,85854670000
2019-10-30,87366150000
2019-10-31,86506170000
2019-11-01,87613720000
2019-11-04,88656120000
2019-11-05,87717959999
2019-11-06,92421790000
2019-11-07,93529340000
2019-11-08,94428410000
2019-11-11,93464190000
2019-11-12,94272050000
2019-11-13,94884459999
2019-11-14,95040820000
2019-11-15,96799870000
2019-11-18,97855300000
2019-11-19,98181050000
2019-11-20,97620760000
2019-11-21,97646820000
2019-11-22,98128930000
2019-11-25,99783740000
2019-11-26,97646820000
2019-11-27,97777120000
2019-11-29,98076810000
2019-12-02,98441650000
2019-12-03,97347129999
2019-12-04,97725000000
2019-12-05,97047440000
2019-12-06,98194080000
2019-12-09,97711970000
2019-12-10,95353540000
2019-12-11,95575050000
2019-12-12,96760780000
2019-12-13,95887770000
2019-12-16,96943200000
2019-12-17,95575050000
2019-12-18,95483840000
2019-12-19,96552300000
2019-12-20,97177740000
2019-12-23,96917140000
2019-12-24,97086530000
2019-12-26,97047440000
2019-12-27,96943200000
2019-12-30,96031100000
2019-12-31,97022740000
2020-01-02,96852960000
2020-01-03,96082419999
2020-01-06,96461160000
2020-01-07,96095480000
2020-01-08,94893960000
2020-01-09,95155160000
2020-01-10,94175660000
2020-01-13,95024560000
2020-01-14,96421980000
2020-01-15,98302620000
2020-01-16,99321300000
2020-01-17,99282120000
2020-01-21,97414540000
2020-01-22,96657060000
2020-01-23,96030180000
2020-01-24,93287580000
2020-01-27,92686820000
2020-01-28,93796919999
2020-01-29,92138300000
2020-01-30,91041259999
2020-01-31,88572919999
2020-02-03,87410580000
2020-02-04,88651280000
2020-02-05,92125240000
2020-02-06,92517040000
2020-02-07,93457360000
2020-02-10,95664500000
2020-02-11,96448100000
2020-02-12,96317500000
2020-02-13,94032000000
2020-02-14,93209220000
2020-02-18,94032000000
2020-02-19,93744680000
2020-02-20,93953640000
2020-02-21,93392060000
2020-02-24,88703520000
2020-02-25,84014980000
2020-02-26,81820900000
2020-02-27,77484980000
2020-02-28,77289080000
2020-03-02,83623180000
2020-03-03,81677240000
2020-03-04,86248240000
2020-03-05,84054160000
2020-03-06,83779900000
2020-03-09,80057800000
2020-03-10,81755600000
2020-03-11,80070860000
2020-03-12,71307600000
2020-03-13,77889840000
2020-03-16,68303800000
2020-03-17,75748000000
2020-03-18,74677080000
2020-03-19,72326280000
2020-03-20,71438200000
2020-03-23,69335540000
2020-03-24,70981100000
2020-03-25,70053840000
2020-03-26,76152860000
2020-03-27,76531600000
2020-03-30,77942080000
2020-03-31,77662970000
2020-04-01,76367060000
2020-04-02,72531690000
2020-04-03,72937480000
2020-04-06,73591980000
2020-04-07,74442830000
2020-04-08,77767690000
2020-04-09,79155230000
2020-04-13,77178640000
2020-04-14,80582040000
2020-04-15,79273040000
2020-04-16,81891040000
2020-04-17,82938240000
2020-04-20,81603060000
2020-04-21,78867250000
2020-04-22,78998150000
2020-04-23,80215520000
2020-04-24,81563790000
2020-04-27,83121500000
2020-04-28,82781160000
2020-04-29,81956490000
2020-04-30,80568950000
2020-05-01,78147300000
2020-05-04,78474550000
2020-05-05,80123890000
2020-05-06,79076690000
2020-05-07,80438050000
2020-05-08,82624080000
2020-05-11,83566560000
2020-05-12,82925150000
2020-05-13,80045350000
2020-05-14,81563790000
2020-05-15,82715710000
2020-05-18,83422570000
2020-05-19,83265490000
2020-05-20,82754980000
2020-05-21,82912060000
2020-05-22,82898970000
2020-05-26,84613760000
2020-05-27,86354730000
2020-05-28,87127040000
2020-05-29,85831129999
2020-06-01,85922760000
2020-06-02,87493560000
2020-06-03,87506650000
2020-06-04,87087770000
2020-06-05,89470150000
2020-06-08,92441580000
2020-06-09,90805330000
2020-06-10,88370590000
2020-06-11,82676440000
2020-06-12,83972350000
2020-06-15,82885880000
2020-06-16,85844220000
2020-06-17,85085000000
2020-06-18,84417410000
2020-06-19,84417410000
2020-06-22,84168700000
2020-06-23,84338870000
2020-06-24,82702620000
2020-06-25,83802180000
2020-06-26,83056050000
2020-06-29,84325780000
2020-06-30,85110700000
2020-07-01,84573600000
2020-07-02,84757000000
2020-07-06,85058300000
2020-07-07,83735200000
2020-07-08,82713400000
2020-07-09,80276800000
2020-07-10,82071500000
2020-07-13,82032200000
2020-07-14,83447000000
2020-07-15,84599800000
2020-07-16,85136900000
2020-07-17,85621600000
2020-07-20,83722100000
2020-07-21,84521200000
2020-07-22,83551800000
2020-07-23,83564900000
2020-07-24,82975400000
2020-07-27,81966700000
2020-07-28,82883700000
2020-07-29,84128200000
2020-07-30,83840000000
2020-07-31,82451400000
2020-08-03,83656600000
2020-08-04,85123800000
2020-08-05,84364000000
2020-08-06,83997200000
2020-08-07,85097599999
2020-08-10,86080099999
2020-08-11,85490600000
2020-08-12,85136900000
2020-08-13,84757000000
2020-08-14,86027700000
2020-08-17,85019000000
2020-08-18,85385800000
2020-08-19,85516800000
2020-08-20,83473200000
2020-08-21,83761400000
2020-08-24,83669700000
2020-08-25,83145700000
2020-08-26,82137000000
2020-08-27,83040900000
2020-08-28,82805100000
2020-08-31,81377200000
2020-09-01,78966800000
2020-09-02,79792100000
2020-09-03,79189500000
2020-09-04,78914400000
2020-09-08,77984300000
2020-09-09,77984300000
2020-09-10,75980000000
2020-09-11,75194000000
2020-09-14,75940700000
2020-09-15,74670000000
2020-09-16,75298800000
2020-09-17,76517100000
2020-09-18,78036700000
2020-09-21,77119700000
2020-09-22,76163400000
2020-09-23,75194000000
2020-09-24,74290100000
2020-09-25,75089200000
2020-09-28,75901400000
2020-09-29,75377400000
2020-09-30,76562400000
2020-10-01,75828240000
2020-10-02,75815130000
2020-10-05,77283450000
2020-10-06,76339530000
2020-10-07,77899620000
2020-10-08,79276170000
2020-10-09,77873400000
2020-10-12,78292920000
2020-10-13,77506320000
2020-10-14,76706610000
2020-10-15,77768520000
2020-10-16,78122490000
2020-10-19,77060580000
2020-10-20,77912730000
2020-10-21,77650530000
2020-10-22,77978280000
2020-10-23,78987750000
2020-10-26,78083160000
2020-10-27,76234650000
2020-10-28,74163270000
2020-10-29,73324230000
2020-10-30,73533990000
2020-11-02,76142880000
2020-11-03,77938950000
2020-11-04,79145070000
2020-11-05,80508510000
2020-11-06,85149450000
2020-11-09,88531830000
2020-11-10,92071530000
2020-11-11,91127610000
2020-11-12,90970290000
2020-11-13,93081000000
2020-11-16,96319170000
2020-11-17,88020540000
2020-11-18,86984850000
2020-11-19,86604660000
2020-11-20,87037290000
2020-11-23,87548580000
2020-11-24,89711730000
2020-11-25,88662930000
2020-11-27,88977570000
2020-11-30,88872690000
2020-12-01,88544940000
2020-12-02,91284930000
2020-12-03,95073720000
2020-12-04,97669500000
2020-12-07,96528930000
2020-12-08,96830460000
2020-12-09,96397830000
2020-12-10,94667309999
2020-12-11,93841380000
2020-12-14,91402920000
2020-12-15,91625790000
2020-12-16,90878519999
2020-12-17,91232490000
2020-12-18,91180050000
2020-12-21,90078809999
2020-12-22,88125420000
2020-12-23,89161110000
2020-12-24,89108670000
2020-12-28,89252880000
2020-12-29,89016900000
2020-12-30,88820250000
2020-12-31,89677900000
2021-01-04,91896870000
2021-01-05,92513979999
2021-01-06,95271280000
2021-01-07,97148870000
2021-01-08,98291180000
2021-01-11,99879909999
2021-01-12,100129380000
2021-01-13,98369960000
2021-01-14,98540650000
2021-01-15,100129380000
2021-01-19,99000200000
2021-01-20,98803250000
2021-01-21,97267040000
2021-01-22,97319560000
2021-01-25,96124729999
2021-01-26,97463990000
2021-01-27,95087460000
2021-01-28,95336930000
2021-01-29,94076450000
2021-02-01,93826979999
2021-02-02,94312790000
2021-02-03,96164120000
2021-02-04,95849000000
2021-02-05,94772340000
2021-02-08,95822740000
2021-02-09,96492370000
2021-02-10,96938790000
2021-02-11,96636800000
2021-02-12,97437729999
2021-02-16,92605890000
2021-02-17,95468229999
2021-02-18,93905760000
2021-02-19,92461460000
2021-02-22,92540240000
2021-02-23,91437320000
2021-02-24,92435200000
2021-02-25,91030290000
2021-02-26,89454690000
2021-03-01,90964640000
2021-03-02,90518220000
2021-03-03,90636390000
2021-03-04,90820210000
2021-03-05,92737190000
2021-03-08,94181490000
2021-03-09,93524990000
2021-03-10,95455100000
2021-03-11,94995550000
2021-03-12,97056960000
2021-03-15,98435610000
2021-03-16,98566909999
2021-03-17,97175130000
2021-03-18,97792240000
2021-03-19,96085340000
2021-03-22,96466110000
2021-03-23,94404700000
2021-03-24,96124729999
2021-03-25,97253909999
2021-03-26,99735479999
2021-03-29,100181900000
2021-03-30,99893040000
2021-03-31,99228370000
2021-04-01,98001700000
2021-04-05,98977760000
2021-04-06,98423780000
2021-04-07,98252310000
2021-04-08,97329010000
2021-04-09,97698329999
2021-04-12,98212739999
2021-04-13,97632380000
2021-04-14,99030520000
2021-04-15,99953820000
2021-04-16,100085720000
2021-04-19,99914250000
2021-04-20,100125290000
2021-04-21,101167300000
2021-04-22,100481420000
2021-04-23,100309950000
2021-04-26,99914250000
2021-04-27,99070090000
2021-04-28,99452600000
2021-04-29,100732030000
2021-04-30,100771600000
2021-05-03,102473110000
2021-05-04,106997280000
2021-05-05,109529760000
2021-05-06,110400300000
2021-05-07,112260090000
2021-05-10,113236150000
2021-05-11,111284030000
2021-05-12,109978220000
2021-05-13,111152130000
2021-05-14,111231270000
2021-05-17,111534640000
2021-05-18,116876590000
2021-05-19,117667989999
2021-05-20,117483329999
2021-05-21,118459390000
2021-05-24,118327489999
2021-05-25,116995300000
2021-05-26,115175079999
2021-05-27,113987980000
2021-05-28,114014360000
2021-06-01,113262530000
2021-06-02,113420810000
2021-06-03,114832140000
2021-06-04,114053930000
2021-06-07,113869270000
2021-06-08,113183390000
2021-06-09,112049050000
2021-06-10,112774500000
2021-06-11,112734930000
2021-06-14,111613780000
2021-06-15,112642600000
2021-06-16,111772060000
2021-06-17,111099370000
2021-06-18,108685600000
2021-06-21,110822380000
2021-06-22,110545390000
2021-06-23,110439870000
2021-06-24,110492630000
2021-06-25,110901520000
2021-06-28,110954280000
2021-06-29,110123310000
2021-06-30,110224240000
2021-07-01,108612620000
2021-07-02,108890030000
2021-07-06,107238780000
2021-07-07,107450140000
2021-07-08,105970620000
2021-07-09,107423719999
2021-07-12,108084219999
2021-07-13,107872860000
2021-07-14,108876820000
2021-07-15,108414469999
2021-07-16,107952120000
2021-07-19,106565070000
2021-07-20,108057800000
2021-07-21,109722260000
2021-07-22,109154230000
2021-07-23,109999670000
2021-07-26,109471270000
2021-07-27,110488440000
2021-07-28,110039300000
2021-07-29,109722260000
2021-07-30,108797560000
2021-08-02,108863610000
2021-08-03,110964000000
2021-08-04,107727550000
2021-08-05,105746050000
2021-08-06,107331250000
2021-08-09,107859650000
2021-08-10,109960040000
2021-08-11,112218950000
2021-08-12,112469940000
2021-08-13,111439560000
2021-08-16,112800190000
2021-08-17,114226870000
2021-08-18,111743390000
2021-08-19,111267830000
2021-08-20,112086850000
2021-08-23,111756600000
2021-08-24,110713010000
2021-08-25,110395969999
2021-08-26,109682630000
2021-08-27,110580909999
2021-08-30,111756600000
2021-08-31,114121190000
2021-09-01,113222909999
2021-09-02,114874159999
2021-09-03,115547870000
2021-09-07,114372180000
2021-09-08,113896620000
2021-09-09,112826610000
2021-09-10,110686590000
2021-09-13,111637710000
2021-09-14,110818690000
2021-09-15,112998340000
2021-09-16,112747350000
2021-09-17,112958710000
2021-09-20,111730180000
2021-09-21,110871530000
2021-09-22,110779060000
2021-09-23,112100060000
2021-09-24,111901909999
2021-09-27,113262540000
2021-09-28,113156860000
2021-09-29,114649590000
2021-09-30,112184920000
2021-10-01,111140539999
2021-10-04,110796820000
2021-10-05,110572080000
2021-10-06,109924300000
2021-10-07,111312400000
2021-10-08,111537140000
2021-10-11,111418160000
2021-10-12,110770380000
2021-10-13,109937520000
2021-10-14,111788320000
2021-10-15,113480480000
2021-10-18,111682560000
2021-10-19,112224580000
2021-10-20,114419100000
2021-10-21,114828920000
2021-10-22,115701440000
2021-10-25,115912960000
2021-10-26,116759039999
2021-10-27,116454980000
2021-10-28,117155640000
2021-10-29,118028160000
2021-11-01,119839300000
2021-11-02,120500300000
2021-11-03,127361480000
2021-11-04,124915780000
2021-11-05,123977160000
2021-11-08,123950720000
2021-11-09,122628720000
2021-11-10,122893119999
2021-11-11,124545619999
2021-11-12,124294440000
2021-11-15,123593780000
2021-11-16,122800580000
2021-11-17,122589060000
2021-11-18,126039480000
2021-11-19,123157520000
2021-11-22,122932780000
2021-11-23,123792080000
2021-11-24,122483300000
2021-11-26,120989440000
2021-11-29,121650440000
2021-11-30,117737320000
2021-12-01,117367160000
2021-12-02,118966780000
2021-12-03,120130140000
2021-12-06,122483300000
2021-12-07,122853460000
2021-12-08,123078200000
2021-12-09,128643820000
2021-12-10,130692920000
2021-12-13,130745800000
2021-12-14,130587160000
2021-12-15,132927100000
2021-12-16,133812840000
2021-12-17,132675920000
2021-12-20,132623039999
2021-12-21,133244380000
2021-12-22,133389800000
2021-12-23,133931820000
2021-12-27,135372800000
2021-12-28,135861940000
2021-12-29,137091400000
2021-12-30,137064960000
2021-12-31,135345920000
2022-01-03,136657920000
2022-01-04,136828480000
2022-01-05,138822720000
2022-01-06,134598080000
2022-01-07,136697280000
2022-01-10,137838720000
2022-01-11,139124480000
2022-01-12,138783360000
2022-01-13,138206080000
2022-01-14,139360640000
2022-01-18,137117120000
2022-01-19,135726400000
2022-01-20,134335680000
2022-01-21,133246720000
2022-01-24,135805120000
2022-01-25,135267200000
2022-01-26,137576320000
2022-01-27,140108480000
2022-01-28,143362240000
2022-01-31,139741120000
2022-02-01,139426240000
2022-02-02,142876800000
2022-02-03,142640640000
2022-02-04,142338880000
2022-02-07,143545920000
2022-02-08,145408960000
2022-02-09,137484480000
2022-02-10,138179840000
2022-02-11,136762880000
2022-02-14,135136000000
2022-02-15,135096640000
2022-02-16,136369280000
2022-02-17,134217600000
2022-02-18,133994560000
2022-02-22,133719040000
2022-02-23,134138880000
2022-02-24,132210240000
2022-02-25,136841600000
2022-02-28,135988800000
2022-03-01,133889600000
2022-03-02,137012160000
2022-03-03,137156480000
2022-03-04,138009280000
2022-03-07,137182720000
2022-03-08,134296320000
2022-03-09,135923200000
2022-03-10,136552960000
2022-03-11,135752640000
2022-03-14,137090880000
2022-03-15,140357760000
2022-03-16,140528320000
2022-03-17,142430720000
2022-03-18,140777600000
2022-03-21,140895680000
2022-03-22,140685760000
2022-03-23,139334400000
2022-03-24,141761600000
2022-03-25,142430720000
2022-03-28,141748480000
2022-03-29,137340160000
2022-03-30,135857600000
2022-03-31,132888729999
2022-04-01,132731170000
2022-04-04,131300000000
2022-04-05,130590979999
2022-04-06,134004780000
2022-04-07,136039930000
2022-04-08,139978930000
2022-04-11,137142850000
2022-04-12,137392320000
2022-04-13,137838740000
2022-04-14,136131840000
2022-04-18,135790460000
2022-04-19,136368180000
2022-04-20,140018320000
2022-04-21,138101340000
2022-04-22,133505840000
2022-04-25,133624010000
2022-04-26,133177590000
2022-04-27,132416050000
2022-04-28,132416050000
2022-04-29,126218690000
2022-05-02,126704500000
2022-05-03,126021740000
2022-05-04,132048409999
2022-05-05,128319490000
2022-05-06,132205970000
2022-05-09,129803180000
2022-05-10,128884080000
2022-05-11,128660870000
2022-05-12,129002250000
2022-05-13,127991240000
2022-05-16,129396150000
2022-05-17,130485940000
2022-05-18,123448260000
2022-05-19,122292820000
2022-05-20,124643090000
2022-05-23,125483409999
2022-05-24,126638850000
2022-05-25,127557950000
2022-05-26,128411400000
2022-05-27,128739650000
2022-05-31,127032750000
2022-06-01,126757020000
2022-06-02,127662990000
2022-06-03,124603700000
2022-06-06,125680360000
2022-06-07,125942960000
2022-06-08,123264440000
2022-06-09,121767620000
2022-06-10,122332210000
2022-06-13,119338570000
2022-06-14,119010320000
2022-06-15,120073850000
2022-06-16,117973050000
2022-06-17,116410580000
2022-06-21,119588040000
2022-06-22,119863770000
2022-06-23,121281810000
2022-06-24,124104760000
2022-06-27,124131020000
2022-06-28,122371600000
2022-06-29,122568550000
2022-06-30,121847900000
2022-07-01,123531100000
2022-07-05,121676950000
2022-07-06,122544850000
2022-07-07,123254950000
2022-07-08,123846700000
2022-07-11,124543649999
2022-07-12,124898700000
2022-07-13,122886750000
2022-07-14,122071450000
2022-07-15,125411550000
2022-07-18,123991350000
2022-07-19,127278850000
2022-07-20,125122250000
2022-07-21,122544850000
2022-07-22,123688900000
2022-07-25,124254350000
2022-07-26,125332650000
2022-07-27,126069050000
2022-07-28,125621950000
2022-07-29,125819200000
2022-08-01,126266300000
2022-08-02,125411550000
2022-08-03,133314700000
2022-08-04,133959050000
2022-08-05,134471900000
2022-08-08,134130000000
2022-08-09,136352350000
2022-08-10,136825750000
2022-08-11,137088750000
2022-08-12,139902850000
2022-08-15,139745050000
2022-08-16,139955450000
2022-08-17,137969800000
2022-08-18,136286600000
2022-08-19,136825750000
2022-08-22,134577100000
2022-08-23,132985950000
2022-08-24,133183200000
2022-08-25,134327250000
2022-08-26,131578900000
2022-08-29,131933950000
2022-08-30,129922000000
2022-08-31,129067250000
2022-09-01,131407950000
2022-09-02,130763600000
2022-09-06,129829950000
2022-09-07,132394200000
2022-09-08,134471900000
2022-09-09,134327250000
2022-09-12,135497600000
2022-09-13,132091750000
2022-09-14,132880750000
2022-09-15,134537650000
2022-09-16,134208900000
2022-09-19,134274650000
2022-09-20,133262100000
2022-09-21,131197550000
2022-09-22,131276450000
2022-09-23,129330250000
2022-09-26,128528100000
2022-09-27,127831149999
2022-09-28,129080400000
2022-09-29,127528700000
2022-09-30,124934700000
2022-10-03,128065600000
2022-10-04,131681200000
2022-10-05,131589500000
2022-10-06,129139800000
2022-10-07,115607500000
2022-10-10,115607500000
2022-10-11,115935000000
2022-10-12,115070400000
2022-10-13,118031000000
2022-10-14,116983000000
2022-10-17,119065900000
2022-10-18,120441400000
2022-10-19,120074600000
2022-10-20,119196900000
2022-10-21,121463200000
2022-10-24,124188000000
2022-10-25,120808200000
2022-10-26,121476300000
2022-10-27,121437000000
2022-10-28,123388900000
2022-10-31,124057000000
2022-11-01,123952200000
2022-11-02,126808000000
2022-11-03,128118000000
2022-11-04,130423600000
2022-11-07,132545800000
2022-11-08,133161500000
2022-11-09,130423600000
2022-11-10,130882100000
2022-11-11,127790500000
2022-11-14,127292700000
2022-11-15,128026300000
2022-11-16,125891000000
2022-11-17,124358300000
2022-11-18,127528500000
2022-11-21,128235900000
2022-11-22,130358100000
2022-11-23,131078600000
2022-11-25,132650600000
2022-11-28,131537100000
2022-11-29,132152800000
2022-11-30,133462800000
2022-12-01,133161500000
2022-12-02,134379800000
2022-12-05,133633100000
2022-12-06,132558900000
2022-12-07,133986800000
2022-12-08,134314300000
2022-12-09,133161500000
2022-12-12,135964900000
2022-12-13,132558900000
2022-12-14,131890800000
2022-12-15,127856000000
2022-12-16,125039500000
2022-12-19,124515500000
2022-12-20,124450000000
2022-12-21,123297200000
2022-12-22,122354000000
2022-12-23,122563600000
2022-12-27,121856200000
2022-12-28,121515600000
2022-12-29,122419500000
2022-12-30,122078900000
2023-01-03,119203530000
2023-01-04,118010340000
2023-01-05,116047350000
2023-01-06,117522800000
2023-01-09,117381670000
2023-01-10,116303950000
2023-01-11,115149250000
2023-01-12,114417940000
2023-01-13,115367360000
2023-01-17,114661710000
2023-01-18,113160600000
2023-01-19,112236840000
2023-01-20,111621000000
2023-01-23,111877600000
2023-01-24,110363660000
2023-01-25,110017250000
2023-01-26,112467780000
2023-01-27,112621740000
2023-01-30,111685150000
2023-01-31,113186260000
2023-02-01,112249670000
2023-02-02,110568940000
2023-02-03,110042910000
2023-02-06,109375750000
2023-02-07,110312340000
2023-02-08,114135679999
2023-02-09,115559809999
2023-02-10,115033780000
2023-02-13,115303210000
2023-02-14,113571160000
2023-02-15,113353050000
2023-02-16,112865510000
2023-02-17,113648140000
2023-02-21,112416460000
2023-02-22,111890429999
2023-02-23,111454210000
2023-02-24,110042910000
2023-02-27,108849720000
2023-02-28,107181820000
2023-03-01,105809010000
2023-03-02,104474690000
2023-03-03,104962230000
