,DE
2023-03-07,123396065000
2023-03-08,125207979000
2023-03-09,124361042000
2023-03-10,116838943000
2023-03-13,117514722000
2023-03-14,118762995000
2023-03-15,115230648000
2023-03-16,115416561000
2023-03-17,113761050000
2023-03-20,116416950000
2023-03-21,118804309000
2023-03-22,116555647000
2023-03-23,115634935000
2023-03-24,114056150000
2023-03-27,115977251000
2023-03-28,116667785000
2023-03-29,118273129000
2023-03-30,119131870000
2023-03-31,121840888000
2023-04-03,122463549000
2023-04-04,117349466000
2023-04-05,110314282000
2023-04-06,109083715000
2023-04-10,111350083000
2023-04-11,112382933000
2023-04-12,113433489000
2023-04-13,113536774000
2023-04-14,114430927000
2023-04-17,115508042000
2023-04-18,117063219000
2023-04-19,115906427000
2023-04-20,115195236000
2023-04-21,114115170000
2023-04-24,114510604000
2023-04-25,111981597000
2023-04-26,110547411000
2023-04-27,109732935000
2023-04-28,111553702000
2023-05-01,111120496000
2023-05-02,111609040000
2023-05-03,111149576000
2023-05-04,108639972000
2023-05-05,110820972000
2023-05-08,110576700000
2023-05-09,110922752000
2023-05-10,110617412000
2023-05-11,108407332000
2023-05-12,108753384000
2023-05-15,107657068000
2023-05-16,105467344000
2023-05-17,107034756000
2023-05-18,107747216000
2023-05-19,105720340000
2023-05-22,104833400000
2023-05-23,104827584000
2023-05-24,102966464000
2023-05-25,103199104000
2023-05-26,103876668000
2023-05-30,101963204000
2023-05-31,100610984000
2023-06-01,102527356000
2023-06-02,107907156000
2023-06-05,105749420000
2023-06-06,108669052000
2023-06-07,111033256000
2023-06-08,110727916000
2023-06-09,110175396000
2023-06-12,112577404000
2023-06-13,115808192000
2023-06-14,116043740000
2023-06-15,118216016000
2023-06-16,118538804000
2023-06-20,118640584000
2023-06-21,121144372000
2023-06-22,120882652000
2023-06-23,117614060000
2023-06-26,119283252000
2023-06-27,119085508000
2023-06-28,117832160000
2023-06-29,116794004000
2023-06-30,117829252000
2023-07-03,118204384000
2023-07-05,117675128000
2023-07-06,116660236000
2023-07-07,117855423999
2023-07-10,118381772000
2023-07-11,120333040000
2023-07-12,118550436000
2023-07-13,119097140000
2023-07-14,120568588000
2023-07-17,122310480000
2023-07-18,125497648000
2023-07-19,126838236000
2023-07-20,127844404000
2023-07-21,127059244000
2023-07-24,128705172000
2023-07-25,129792764000
2023-07-26,125901860000
2023-07-27,124642696000
2023-07-28,124203588000
2023-07-31,122650800000
2023-08-01,123747120000
2023-08-02,122916314999
2023-08-03,121034870000
2023-08-04,121063420000
2023-08-07,123139005000
2023-08-08,122896330000
2023-08-09,124503695000
2023-08-10,124069735000
2023-08-11,124212485000
2023-08-14,124946220000
2023-08-15,123244640000
2023-08-16,121034870000
2023-08-17,119670180000
2023-08-18,113349210000
2023-08-21,111570545000
2023-08-22,109977455000
2023-08-23,112566939999
2023-08-24,110385720000
2023-08-25,111404955000
2023-08-28,112683995000
2023-08-29,115370550000
2023-08-30,117988585000
2023-08-31,117323370000
2023-09-01,119595950000
2023-09-05,118319765000
2023-09-06,118279795000
2023-09-07,117548915000
2023-09-08,114102930000
2023-09-11,114305635000
2023-09-12,114845230000
2023-09-13,114836665000
2023-09-14,117534640000
2023-09-15,117657405000
2023-09-18,117294820000
2023-09-19,113825995000
2023-09-20,114865215000
2023-09-21,110671220000
2023-09-22,108738385000
2023-09-25,109743345000
2023-09-26,108384365000
2023-09-27,109734780000
2023-09-28,109840415000
2023-09-29,107741990000
2023-10-02,106731320000
2023-10-03,106428689999
2023-10-04,107633500000
2023-10-05,107259495000
2023-10-06,108073170000
2023-10-09,109329370000
2023-10-10,111584820000
2023-10-11,111162280000
2023-10-12,109140939999
2023-10-13,108678430000
2023-10-16,111499170000
2023-10-17,111664760000
2023-10-18,109126665000
2023-10-19,108881135000
2023-10-20,107105325000
2023-10-23,106568585000
2023-10-24,106654235000
2023-10-25,106180305000
2023-10-26,105503670000
2023-10-27,103108325000
2023-10-30,102947220000
2023-10-31,102264264000
2023-11-01,103694553000
2023-11-02,104559444000
2023-11-03,106977780000
2023-11-06,105872175000
2023-11-07,103350276000
2023-11-08,103386663000
2023-11-09,103456638000
2023-11-10,104679801000
2023-11-13,103495824000
2023-11-14,104951304000
2023-11-15,106605513000
2023-11-16,105958944000
2023-11-17,107523585000
2023-11-20,106454367000
2023-11-21,107103735000
2023-11-22,103775724000
2023-11-24,103616181000
2023-11-27,101382579000
2023-11-28,100769598000
2023-11-29,101866806000
2023-11-30,101998359000
2023-12-01,103229919000
2023-12-04,103263507000
2023-12-05,101083086000
2023-12-06,102314646000
2023-12-07,101105478000
2023-12-08,101791233000
2023-12-11,101052296999
2023-12-12,100593261000
2023-12-13,105525099000
2023-12-14,108718758000
2023-12-15,108060993000
2023-12-18,107134524000
2023-12-19,110263806000
2023-12-20,108394074000
2023-12-21,110095866000
2023-12-22,111069918000
2023-12-26,112315473000
2023-12-27,112419036000
2023-12-28,111752874000
2023-12-29,111923613000
2024-01-02,112214709000
2024-01-03,110098665000
2024-01-04,109829961000
2024-01-05,110829204000
2024-01-08,111394602000
2024-01-09,110062278000
2024-01-10,110199429000
2024-01-11,109222578000
2024-01-12,108184149000
2024-01-16,107859465000
2024-01-17,105972939000
2024-01-18,106751061000
2024-01-19,107123328000
2024-01-22,107646741000
2024-01-23,108450054000
2024-01-24,108715959000
2024-01-25,110003499000
2024-01-26,110174238000
2024-01-29,111310632000
2024-01-30,111100707000
2024-01-31,110163042000
2024-02-01,110191032000
2024-02-02,109888740000
2024-02-05,108049796999
2024-02-06,108853110000
2024-02-07,108027405000
2024-02-08,107993817000
2024-02-09,106723071000
2024-02-12,108990261000
2024-02-13,106157673000
2024-02-14,107699921999
2024-02-15,102068334000
2024-02-16,100954332000
2024-02-20,100030662000
2024-02-21,100005471000
2024-02-22,99862721999
2024-02-23,102068334000
2024-02-26,101662479000
2024-02-27,100948734000
2024-02-28,102110319000
2024-02-29,102177495000
2024-03-01,102961215000
2024-03-04,102001158000
2024-03-05,102647727000
2024-03-06,102619737000
2024-03-07,105052068000
2024-03-08,104710590000
2024-03-11,104976495000
2024-03-12,104304735000
2024-03-13,106040115000
2024-03-14,106426377000
2024-03-15,107310861000
2024-03-18,107848269000
2024-03-19,109583649000
2024-03-20,110294595000
2024-03-21,111299436000
2024-03-22,111640914000
2024-03-25,111408596999
2024-03-26,111545748000
2024-03-27,114518286000
2024-03-28,114966126000
2024-04-01,113118786000
2024-04-02,113079600000
2024-04-03,113647796999
2024-04-04,113950089000
2024-04-05,115469946000
2024-04-08,114968925000
2024-04-09,115173252000
2024-04-10,115310403000
2024-04-11,115553916000
2024-04-12,111195873000
2024-04-15,110224620000
2024-04-16,110003499000
2024-04-17,111086712000
2024-04-18,112127940000
2024-04-19,112049568000
2024-04-22,111850839000
2024-04-23,111179079000
2024-04-24,110454138000
2024-04-25,110297394000
2024-04-26,110093067000
2024-04-29,112228704000
2024-04-30,109555659000
2024-05-01,108461250000
2024-05-02,110829204000
2024-05-03,112228704000
2024-05-06,112475016000
2024-05-07,113519043000
2024-05-08,113477058000
2024-05-09,114479100000
2024-05-10,114168411000
2024-05-13,112931632000
2024-05-14,114257504000
2024-05-15,114600736000
2024-05-16,109178224000
2024-05-17,109895136000
2024-05-20,108361664000
2024-05-21,107049632000
2024-05-22,106847568000
2024-05-23,104973632000
2024-05-24,103788928000
2024-05-28,102213936000
2024-05-29,101026464000
2024-05-30,101959280000
2024-05-31,103733568000
2024-06-03,101895616000
2024-06-04,102241616000
2024-06-05,102690032000
2024-06-06,102767536000
2024-06-07,102022944000
2024-06-10,101945440000
2024-06-11,101067984000
2024-06-12,102440912000
2024-06-13,104616560000
2024-06-14,104630400000
2024-06-17,104968096000
2024-06-18,105947968000
2024-06-20,105607504000
2024-06-21,103811072000
2024-06-24,104677456000
2024-06-25,102269296000
2024-06-26,104146000000
2024-06-27,104295472000
2024-06-28,103420784000
2024-07-01,99922032000
2024-07-02,101018160000
2024-07-03,100420272000
2024-07-05,99656304000
2024-07-08,98264000000
2024-07-09,96558912000
2024-07-10,97303504000
2024-07-11,100090880000
2024-07-12,101123344000
2024-07-15,102878256000
2024-07-16,104494768000
2024-07-17,106603984000
2024-07-18,105361152000
2024-07-19,104647008000
2024-07-22,104976400000
2024-07-23,102836736000
2024-07-24,102247152000
2024-07-25,105651792000
2024-07-26,106997040000
2024-07-29,104289936000
2024-07-30,102905936000
2024-07-31,102964064000
2024-08-01,99069488000
2024-08-02,97918000000
2024-08-05,95451712000
2024-08-06,95789408000
2024-08-07,95767264000
2024-08-08,96641952000
2024-08-09,95781104000
