,GWW
2018-07-17,17181446400
2018-07-18,19098696600
2018-07-19,19237293000
2018-07-20,19169685000
2018-07-23,19303774200
2018-07-24,18995031000
2018-07-25,19335324600
2018-07-26,19186023600
2018-07-27,19117852200
2018-07-30,18956719800
2018-07-31,19525190400
2018-08-01,19266589800
2018-08-02,19212503400
2018-08-03,19099260000
2018-08-06,19426032000
2018-08-07,19677871800
2018-08-08,19862103600
2018-08-09,19812524400
2018-08-10,19792242000
2018-08-13,19897034400
2018-08-14,20361276000
2018-08-15,20163522600
2018-08-16,20279583000
2018-08-17,20154508200
2018-08-20,20650863600
2018-08-21,20797911000
2018-08-22,20710584000
2018-08-23,20705513400
2018-08-24,20572551000
2018-08-27,20501562600
2018-08-28,20324655000
2018-08-29,20411418600
2018-08-30,19967459400
2018-08-31,19948303800
2018-09-04,20049715800
2018-09-05,20035630800
2018-09-06,19895907600
2018-09-07,19678998600
2018-09-10,19842384600
2018-09-11,20247469200
2018-09-12,19947740400
2018-09-13,19946613600
2018-09-14,20035067400
2018-09-17,19810834200
2018-09-18,19925767800
2018-09-19,19792242000
2018-09-20,20001826800
2018-09-21,20062110600
2018-09-24,19863793800
2018-09-25,19999009800
2018-09-26,20079576000
2018-09-27,20015911800
2018-09-28,20136479400
2018-10-01,19956648000
2018-10-02,19875363900
2018-10-03,20066521680
2018-10-04,19739703540
2018-10-05,19678039740
2018-10-08,19389901620
2018-10-09,18800732040
2018-10-10,17730584820
2018-10-11,17321922000
2018-10-12,17464309320
2018-10-15,17827004580
2018-10-16,15696800580
2018-10-17,15659241719
2018-10-18,15412025940
2018-10-19,15487704239
2018-10-22,15429403920
2018-10-23,15359331420
2018-10-24,15240488460
2018-10-25,15204611340
2018-10-26,15399132600
2018-10-29,15446781900
2018-10-30,15872822699
2018-10-31,15918790260
2018-11-01,16061738159
2018-11-02,16214215920
2018-11-05,16092009480
2018-11-06,16121159640
2018-11-07,16594289159
2018-11-08,16426115159
2018-11-09,16467037500
2018-11-12,16350997440
2018-11-13,16590925679
2018-11-14,16838702040
2018-11-15,17159914380
2018-11-16,17409372480
2018-11-19,17103295800
2018-11-20,16648104840
2018-11-21,16958105580
2018-11-23,16702481100
2018-11-26,17262500520
2018-11-27,17067979260
2018-11-28,17473839180
2018-11-29,17444689020
2018-11-30,17604454320
2018-12-03,17781037020
2018-12-04,16851034800
2018-12-06,16793295060
2018-12-07,16224866940
2018-12-10,15993907980
2018-12-11,16073510340
2018-12-12,16133492400
2018-12-13,16010725380
2018-12-14,15943455780
2018-12-17,15949061580
2018-12-18,15856565880
2018-12-19,15608228940
2018-12-20,15423798120
2018-12-21,15259548179
2018-12-24,14935532940
2018-12-26,15620561699
2018-12-27,15804431940
2018-12-28,15778645260
2018-12-31,15699216000
2019-01-02,15377848000
2019-01-03,14903024000
2019-01-04,15519628000
2019-01-07,15408428000
2019-01-08,15511288000
2019-01-09,15568556000
2019-01-10,15817644000
2019-01-11,15818200000
2019-01-14,15635275999
2019-01-15,16303032000
2019-01-16,16057836000
2019-01-17,16639967999
2019-01-18,16979684000
2019-01-22,16713916000
2019-01-23,16522096000
2019-01-24,15913832000
2019-01-25,16225748000
2019-01-28,16064508000
2019-01-29,16466496000
2019-01-30,16462048000
2019-01-31,16423684000
2019-02-01,16261888000
2019-02-04,16602716000
2019-02-05,16679444000
2019-02-06,16875711999
2019-02-07,16850136000
2019-02-08,16703908000
2019-02-11,17060303999
2019-02-12,17376112000
2019-02-13,17420036000
2019-02-14,17336636000
2019-02-15,17604072000
2019-02-19,17494540000
2019-02-20,17293824000
2019-02-21,17213204000
2019-02-22,17367772000
2019-02-25,17312728000
2019-02-26,17155380000
2019-02-27,17298272000
2019-02-28,16945211999
2019-03-01,16820667999
2019-03-04,16825672000
2019-03-05,16752280000
2019-03-06,16816220000
2019-03-07,16552120000
2019-03-08,16313039999
2019-03-11,16401444000
2019-03-12,16422572000
2019-03-13,16651644000
2019-03-14,16542667999
2019-03-15,16523208000
2019-03-18,16794536000
2019-03-19,16654424000
2019-03-20,16569911999
2019-03-21,16956888000
2019-03-22,16263556000
2019-03-25,16101760000
2019-03-26,16086748000
2019-03-27,16124000000
2019-03-28,16334167999
2019-03-29,16731708000
2019-04-01,17150426000
2019-04-02,17150976999
2019-04-03,17168058000
2019-04-04,17281564000
2019-04-05,17439150000
2019-04-08,17354296000
2019-04-09,16820927999
2019-04-10,16704667000
2019-04-11,17025349000
2019-04-12,16797786000
2019-04-15,16793929000
2019-04-16,16860600000
2019-04-17,16988432000
2019-04-18,16980718000
2019-04-22,16045670999
2019-04-23,16154769000
2019-04-24,16219236000
2019-04-25,16254500000
2019-04-26,16084241000
2019-04-29,15695235000
2019-04-30,15538200000
2019-05-01,15144786000
2019-05-02,15370145000
2019-05-03,15623605000
2019-05-06,15389981000
2019-05-07,15232945999
2019-05-08,15239007000
2019-05-09,15066544000
2019-05-10,14749719000
2019-05-13,14325449000
2019-05-14,14439506000
2019-05-15,14424629000
2019-05-16,14538686000
2019-05-17,14717210000
2019-05-20,14916672000
2019-05-21,15005383000
2019-05-22,14275858999
2019-05-23,14376692000
2019-05-24,14246656000
2019-05-28,14292939999
2019-05-29,14423526999
2019-05-30,14578908999
2019-05-31,14419119000
2019-06-03,14483586000
2019-06-04,14848899000
2019-06-05,14830716000
2019-06-06,14648335000
2019-06-07,14938712000
2019-06-10,15162418000
2019-06-11,15120542000
2019-06-12,15155255000
2019-06-13,15414776000
2019-06-14,15007036000
2019-06-17,15011444000
2019-06-18,14980037000
2019-06-19,15107318000
2019-06-20,15251680000
2019-06-21,15098501999
2019-06-24,14933752999
2019-06-25,14742556000
2019-06-26,14678639999
2019-06-27,14663763000
2019-06-28,14779473000
2019-07-01,14460389000
2019-07-02,14344614999
2019-07-03,14540997999
2019-07-05,14581572999
2019-07-08,14384649000
2019-07-09,14427929000
2019-07-10,13987014000
2019-07-11,14218021000
2019-07-12,14563720000
2019-07-15,14676247999
2019-07-16,14764431000
2019-07-17,14552900000
2019-07-18,14534506000
2019-07-19,14456602000
2019-07-22,14575622000
2019-07-23,15081997999
2019-07-24,16450187000
2019-07-25,16237033000
2019-07-26,16219180000
2019-07-29,15772855000
2019-07-30,16052552000
2019-07-31,15744722999
2019-08-01,15020864999
2019-08-02,14952699000
2019-08-05,14543703000
2019-08-06,14605918000
2019-08-07,14839630000
2019-08-08,14968388000
2019-08-09,14518276000
2019-08-12,14248858000
2019-08-13,14510702000
2019-08-14,14301335000
2019-08-15,14326221000
2019-08-16,14566966000
2019-08-19,14898599000
2019-08-20,14718987000
2019-08-21,14867762000
2019-08-22,14761726000
2019-08-23,14391681999
2019-08-26,14470127000
2019-08-27,14356517000
2019-08-28,14519358000
2019-08-29,14788776000
2019-08-30,14804464999
2019-09-03,14396010000
2019-09-04,14507997000
2019-09-05,14973797999
2019-09-06,15051702000
2019-09-09,15467189999
2019-09-10,15728493000
2019-09-11,15959500000
2019-09-12,15883760000
2019-09-13,15989796000
2019-09-16,16003321000
2019-09-17,15777724000
2019-09-18,15823168000
2019-09-19,15805856000
2019-09-20,15806938000
2019-09-23,15746887000
2019-09-24,15502896000
2019-09-25,15749051000
2019-09-26,15884842000
2019-09-27,15958959000
2019-09-30,15986669999
2019-10-01,15389490000
2019-10-02,15450284000
2019-10-03,15531522000
2019-10-04,15667097999
2019-10-07,15546586000
2019-10-08,15181822000
2019-10-09,15278662000
2019-10-10,15532597999
2019-10-11,16419760000
2019-10-14,16466566000
2019-10-15,16534891999
2019-10-16,16562868000
2019-10-17,16717812000
2019-10-18,16682304000
2019-10-21,17042763999
2019-10-22,17171884000
2019-10-23,16809272000
2019-10-24,16958297999
2019-10-25,17072891999
2019-10-28,17021782000
2019-10-29,16836172000
2019-10-30,16698444000
2019-10-31,16615591999
2019-11-01,17090646000
2019-11-04,17182106000
2019-11-05,17348886000
2019-11-06,17283788000
2019-11-07,17255274000
2019-11-08,17480696000
2019-11-11,17600670000
2019-11-12,17508672000
2019-11-13,17351576000
2019-11-14,17345658000
2019-11-15,17402686000
2019-11-18,17080962000
2019-11-19,16995419999
2019-11-20,16804430000
2019-11-21,16819494000
2019-11-22,17162200000
2019-11-25,17242362000
2019-11-26,17252584000
2019-11-27,17175112000
2019-11-29,17051910000
2019-12-02,16948613999
2019-12-03,16816804000
2019-12-04,17047606000
2019-12-05,17124002000
2019-12-06,17296162000
2019-12-09,17447878000
2019-12-10,17408066000
2019-12-11,17728176000
2019-12-12,18227440000
2019-12-13,17878278000
2019-12-16,18142436000
2019-12-17,17833624000
2019-12-18,17890114000
2019-12-19,18014392000
2019-12-20,18162342000
2019-12-23,18169336000
2019-12-24,18151044000
2019-12-26,18233358000
2019-12-27,18155886000
2019-12-30,18197850000
2019-12-31,18144672000
2020-01-02,18476456000
2020-01-03,18259376000
2020-01-06,18089464000
2020-01-07,18108224000
2020-01-08,18299576000
2020-01-09,18393912000
2020-01-10,18294216000
2020-01-13,18461984000
2020-01-14,18239008000
2020-01-15,18184872000
2020-01-16,18285104000
2020-01-17,18232040000
2020-01-21,17926520000
2020-01-22,17745352000
2020-01-23,17824144000
2020-01-24,17634400000
2020-01-27,17265632000
2020-01-28,17336920000
2020-01-29,17553464000
2020-01-30,16752680000
2020-01-31,16223112000
2020-02-03,16253128000
2020-02-04,16516304000
2020-02-05,16887216000
2020-02-06,16614928000
2020-02-07,16063920000
2020-02-10,15981912000
2020-02-11,16126632000
2020-02-12,16667455999
2020-02-13,16367296000
2020-02-14,16490039999
2020-02-18,16518448000
2020-02-19,16462704000
2020-02-20,16631544000
2020-02-21,16257952000
2020-02-24,15867744000
2020-02-25,15264744000
2020-02-26,15267960000
2020-02-27,14996744000
2020-02-28,14876144000
2020-03-02,15483968000
2020-03-03,15322096000
2020-03-04,15794312000
2020-03-05,15562223999
2020-03-06,15256168000
2020-03-09,13712488000
2020-03-10,14987632000
2020-03-11,14719096000
2020-03-12,13195784000
2020-03-13,14258671999
2020-03-16,12302808000
2020-03-17,13208648000
2020-03-18,12643704000
2020-03-19,12594928000
2020-03-20,11458608000
2020-03-23,11228664000
2020-03-24,12793784000
2020-03-25,12718744000
2020-03-26,13347472000
2020-03-27,13247240000
2020-03-30,13675504000
2020-03-31,13294750000
2020-04-01,12653820000
2020-04-02,12823415000
2020-04-03,12773660000
2020-04-06,13438130000
2020-04-07,13799255000
2020-04-08,14466399999
2020-04-09,14973045000
2020-04-13,14678260000
2020-04-14,15388205000
2020-04-15,14949505000
2020-04-16,14975720000
2020-04-17,14991770000
2020-04-20,14686285000
2020-04-21,14449814999
2020-04-22,14772955000
2020-04-23,13826005000
2020-04-24,14424135000
2020-04-27,14825920000
2020-04-28,15302069999
2020-04-29,15014240000
2020-04-30,14743530000
2020-05-01,14319810000
2020-05-04,14558420000
2020-05-05,14937734999
2020-05-06,15006750000
2020-05-07,15039385000
2020-05-08,15271575000
2020-05-11,15332564999
2020-05-12,14830734999
2020-05-13,14609245000
2020-05-14,14820569999
2020-05-15,14915265000
2020-05-18,15564220000
2020-05-19,15328285000
2020-05-20,15839745000
2020-05-21,15806040000
2020-05-22,15670685000
2020-05-26,16358160000
2020-05-27,16817189999
2020-05-28,16542734999
2020-05-29,16564670000
2020-06-01,16367790000
2020-06-02,16851965000
2020-06-03,17013000000
2020-06-04,16923655000
2020-06-05,17271405000
2020-06-08,17568330000
2020-06-09,17459190000
2020-06-10,17166545000
2020-06-11,16367790000
2020-06-12,16250625000
2020-06-15,16200335000
2020-06-16,16620310000
2020-06-17,16599444999
2020-06-18,16289145000
2020-06-19,16211035000
2020-06-22,16220665000
2020-06-23,16129180000
2020-06-24,15771265000
2020-06-25,15833325000
2020-06-26,15681920000
2020-06-29,16235645000
2020-06-30,16838976000
2020-07-01,16506655999
2020-07-02,17018536000
2020-07-06,17269384000
2020-07-07,17197560000
2020-07-08,16550071999
2020-07-09,16561864000
2020-07-10,16670671999
2020-07-13,17126807999
2020-07-14,17558824000
2020-07-15,17882032000
2020-07-16,17865952000
2020-07-17,17702472000
2020-07-20,17727128000
2020-07-21,18080352000
2020-07-22,18167720000
2020-07-23,18152176000
2020-07-24,18298504000
2020-07-27,18212744000
2020-07-28,17883640000
2020-07-29,18264736000
2020-07-30,18212744000
2020-07-31,18306008000
2020-08-03,18329056000
2020-08-04,18144672000
2020-08-05,18460376000
2020-08-06,18577224000
2020-08-07,18726768000
2020-08-10,18870952000
2020-08-11,18916512000
2020-08-12,19071416000
2020-08-13,18870952000
2020-08-14,18833968000
2020-08-17,18861840000
2020-08-18,18934200000
2020-08-19,18804488000
2020-08-20,18987800000
2020-08-21,18899896000
2020-08-24,18714976000
2020-08-25,19010848000
2020-08-26,19375864000
2020-08-27,19428392000
2020-08-28,19616528000
2020-08-31,19587048000
2020-09-01,19693712000
2020-09-02,19858800000
2020-09-03,19302432000
2020-09-04,19193088000
2020-09-08,18768576000
2020-09-09,19364608000
2020-09-10,18830752000
2020-09-11,19037648000
2020-09-14,18992624000
2020-09-15,19009240000
2020-09-16,19119656000
2020-09-17,19051048000
2020-09-18,18818424000
2020-09-21,18308152000
2020-09-22,18421248000
2020-09-23,18175224000
2020-09-24,18356928000
2020-09-25,18620640000
2020-09-28,18956712000
2020-09-29,18871488000
2020-09-30,19015841000
2020-10-01,19082999000
2020-10-02,19155487000
2020-10-05,19782828000
2020-10-06,19598943000
2020-10-07,20062120000
2020-10-08,20573267000
2020-10-09,20542886000
2020-10-12,20715578000
2020-10-13,20475728000
2020-10-14,20586592000
2020-10-15,20555145000
2020-10-16,20442682000
2020-10-19,19973642000
2020-10-20,20032272000
2020-10-21,19904352000
2020-10-22,19295666000
2020-10-23,19242899000
2020-10-26,19256224000
2020-10-27,19062212000
2020-10-28,18790915000
2020-10-29,18660863000
2020-10-30,18656066000
2020-11-02,19360159000
2020-11-03,19786026000
2020-11-04,19972043000
2020-11-05,20192172000
2020-11-06,20820579000
2020-11-09,20692126000
2020-11-10,21558784000
2020-11-11,21500687000
2020-11-12,21222461000
2020-11-13,21496423000
2020-11-16,22094449000
2020-11-17,21877518000
2020-11-18,22120033000
2020-11-19,22538438000
2020-11-20,21815690000
2020-11-23,22111505000
2020-11-24,22415315000
2020-11-25,22097114000
2020-11-27,22097114000
2020-11-30,22295390000
2020-12-01,22020362000
2020-12-02,21710156000
2020-12-03,21462844000
2020-12-04,21574241000
2020-12-07,21586500000
2020-12-08,21675511000
2020-12-09,21918026000
2020-12-10,21443656000
2020-12-11,21508149000
2020-12-14,21344518000
2020-12-15,21618480000
2020-12-16,21660054000
2020-12-17,21855132000
2020-12-18,21877518000
2020-12-21,21947874000
2020-12-22,21870589000
2020-12-23,21888178000
2020-12-24,22149881000
2020-12-28,22082190000
2020-12-29,21708024000
2020-12-30,21684039000
2020-12-31,21356182000
2021-01-04,20591556000
2021-01-05,20651178000
2021-01-06,20771991000
2021-01-07,20920523000
2021-01-08,20746364000
2021-01-11,20486433000
2021-01-12,21006818000
2021-01-13,20318027000
2021-01-14,20051820000
2021-01-15,20326918000
2021-01-19,20631827000
2021-01-20,20551808000
2021-01-21,20457145000
2021-01-22,20579527000
2021-01-25,20289262000
2021-01-26,19700887000
2021-01-27,19375058000
2021-01-28,19450893000
2021-01-29,19057597000
2021-02-01,19367736000
2021-02-02,19513653000
2021-02-03,19147553000
2021-02-04,19455600000
2021-02-05,19241170000
2021-02-08,19811763000
2021-02-09,19596287000
2021-02-10,19677875000
2021-02-11,19568045000
2021-02-12,19459784000
2021-02-16,19332695000
2021-02-17,19465014000
2021-02-18,19653817000
2021-02-19,19842620000
2021-02-22,19734882000
2021-02-23,19852034000
2021-02-24,20165311000
2021-02-25,19871908000
2021-02-26,19492733000
2021-03-01,20282986000
2021-03-02,20170018000
2021-03-03,20280371000
2021-03-04,19819085000
2021-03-05,20873453000
2021-03-08,20840504000
2021-03-09,20315935000
2021-03-10,20706093000
2021-03-11,20222841000
2021-03-12,20659023000
2021-03-15,20906402000
2021-03-16,20368758000
2021-03-17,20922615000
2021-03-18,21161103000
2021-03-19,20948242000
2021-03-22,20904833000
2021-03-23,20622413000
2021-03-24,20678897000
2021-03-25,20793957000
2021-03-26,20887051000
2021-03-29,20928891000
2021-03-30,20850441000
2021-03-31,20928546000
2021-04-01,21211470000
2021-04-05,21279330000
2021-04-06,21320046000
2021-04-07,20814228000
2021-04-08,20770902000
2021-04-09,20964564000
2021-04-12,21191634000
2021-04-13,20887830000
2021-04-14,20904012000
2021-04-15,21112290000
2021-04-16,21239136000
2021-04-19,21348756000
2021-04-20,21595140000
2021-04-21,22134888000
2021-04-22,21878064000
2021-04-23,22109832000
2021-04-26,21913038000
2021-04-27,22097304000
2021-04-28,22039884000
2021-04-29,22440780000
2021-04-30,22630788000
2021-05-03,23170536000
2021-05-04,23820948000
2021-05-05,24041232000
2021-05-06,23959800000
2021-05-07,24306408000
2021-05-10,24754284000
2021-05-11,24152940000
2021-05-12,23709240000
2021-05-13,24278220000
2021-05-14,24380532000
2021-05-17,24381054000
2021-05-18,23738994000
2021-05-19,23814162000
2021-05-20,23737428000
2021-05-21,23825646000
2021-05-24,24012522000
2021-05-25,24054804000
2021-05-26,24045408000
2021-05-27,23966064000
2021-05-28,24124752000
2021-06-01,24150852000
2021-06-02,24097608000
2021-06-03,24192612000
2021-06-04,24254730000
2021-06-07,24002082000
2021-06-08,24141456000
2021-06-09,23936310000
2021-06-10,23988510000
2021-06-11,23970240000
2021-06-14,23740560000
2021-06-15,23945184000
2021-06-16,23434668000
2021-06-17,23018634000
2021-06-18,22786866000
2021-06-21,23233698000
2021-06-22,23102154000
2021-06-23,23199246000
2021-06-24,23052042000
2021-06-25,23121468000
2021-06-28,23164272000
2021-06-29,23401782000
2021-06-30,22688400000
2021-07-01,23042712000
2021-07-02,23139578000
2021-07-06,23173766000
2021-07-07,23776200000
2021-07-08,23294460000
2021-07-09,23663794000
2021-07-12,23708860000
2021-07-13,23578324000
2021-07-14,23682442000
2021-07-15,23709378000
2021-07-16,23475242000
2021-07-19,23285136000
2021-07-20,23803654000
2021-07-21,23710414000
2021-07-22,23539474000
2021-07-23,23758588000
2021-07-26,23658096000
2021-07-27,23630124000
2021-07-28,23521344000
2021-07-29,23891714000
2021-07-30,23029244000
2021-08-02,22800288000
2021-08-03,23100210000
2021-08-04,22758330000
2021-08-05,22753668000
2021-08-06,22724142000
2021-08-09,22674414000
2021-08-10,22933932000
2021-08-11,23071202000
2021-08-12,22692026000
2021-08-13,22724142000
2021-08-16,22796144000
2021-08-17,22581692000
2021-08-18,22189048000
2021-08-19,22256388000
2021-08-20,22325282000
2021-08-23,22395730000
2021-08-24,22325282000
2021-08-25,22575476000
2021-08-26,22212358000
2021-08-27,22384334000
2021-08-30,22512280000
2021-08-31,22465660000
2021-09-01,22234114000
2021-09-02,22553720000
2021-09-03,22255870000
2021-09-07,21831110000
2021-09-08,21660170000
2021-09-09,21576772000
2021-09-10,21508914000
2021-09-13,21405832000
2021-09-14,21231784000
2021-09-15,21347816000
2021-09-16,21189308000
2021-09-17,20848464000
2021-09-20,20936524000
2021-09-21,20785786000
2021-09-22,20832924000
2021-09-23,20895602000
2021-09-24,20997130000
2021-09-27,21145796000
2021-09-28,20861414000
2021-09-29,20810132000
2021-09-30,20203284000
2021-10-01,20470050000
2021-10-04,20417622000
2021-10-05,20674622000
2021-10-06,21038020000
2021-10-07,21394736000
2021-10-08,21446136000
2021-10-11,21273432000
2021-10-12,21646082000
2021-10-13,21669726000
2021-10-14,21967846000
2021-10-15,22053170000
2021-10-18,22146718000
2021-10-19,22426848000
2021-10-20,22468996000
2021-10-21,22502920000
2021-10-22,22463856000
2021-10-25,22401662000
2021-10-26,22134896000
2021-10-27,21820842000
2021-10-28,22141064000
2021-10-29,23803854000
2021-11-01,24051088000
2021-11-02,24205802000
2021-11-03,24386216000
2021-11-04,24663262000
2021-11-05,24308602000
2021-11-08,24411916000
2021-11-09,24781482000
2021-11-10,24723914000
2021-11-11,24908954000
2021-11-12,25177262000
2021-11-15,24899188000
2021-11-16,25181888000
2021-11-17,25010212000
2021-11-18,24788678000
2021-11-19,24806668000
2021-11-22,25327350000
2021-11-23,25597200000
2021-11-24,25619816000
2021-11-26,25162356000
2021-11-29,25472812000
2021-11-30,24744474000
2021-12-01,24531164000
2021-12-02,25083714000
2021-12-03,25260016000
2021-12-06,25697430000
2021-12-07,26096808000
2021-12-08,25992980000
2021-12-09,25882470000
2021-12-10,26402637999
2021-12-13,26052090000
2021-12-14,26098864000
2021-12-15,26417030000
2021-12-16,26128162000
2021-12-17,25334546000
2021-12-20,25151562000
2021-12-21,25535006000
2021-12-22,25657338000
2021-12-23,25854714000
2021-12-27,26530110000
2021-12-28,26772718000
2021-12-29,27005046000
2021-12-30,26556324000
2021-12-31,26482064000
2022-01-03,26071220000
2022-01-04,26596017000
2022-01-05,25976685000
2022-01-06,26067643000
2022-01-07,25838204000
2022-01-10,25555110000
2022-01-11,25855578000
2022-01-12,26032384000
2022-01-13,25967487000
2022-01-14,25783016000
2022-01-18,25899013000
2022-01-19,25412541000
2022-01-20,25088056000
2022-01-21,25189745000
2022-01-24,25245955000
2022-01-25,24847886000
2022-01-26,24580122000
2022-01-27,24608738000
2022-01-28,25294500000
2022-01-31,25300121000
2022-02-01,25293478000
2022-02-02,25608254000
2022-02-03,25937338000
2022-02-04,24920448000
2022-02-07,24442152000
2022-02-08,24646041000
2022-02-09,24999653000
2022-02-10,24196872000
2022-02-11,23898959000
2022-02-14,23832529000
2022-02-15,23998604000
2022-02-16,24262280000
2022-02-17,24087007000
2022-02-18,24217823000
2022-02-22,24128909000
2022-02-23,23628129000
2022-02-24,23826908000
2022-02-25,24359881000
2022-02-28,24377766000
2022-03-01,23831507000
2022-03-02,24570924000
2022-03-03,24594430000
2022-03-04,24937311000
2022-03-07,25088567000
2022-03-08,25043088000
2022-03-09,24906651000
2022-03-10,24770725000
2022-03-11,24132486000
2022-03-14,24701740000
2022-03-15,25435025000
2022-03-16,25099298000
2022-03-17,25452399000
2022-03-18,25649645000
2022-03-21,25869886000
2022-03-22,25688992000
2022-03-23,25796302000
2022-03-24,25613364000
2022-03-25,25874485000
2022-03-28,26219410000
2022-03-29,26514257000
2022-03-30,26604704000
2022-03-31,26305290000
2022-04-01,26395049999
2022-04-04,26485830000
2022-04-05,26461350000
2022-04-06,26832120000
2022-04-07,26592419999
2022-04-08,26446049999
2022-04-11,26451660000
2022-04-12,26698500000
2022-04-13,26882610000
2022-04-14,25062930000
2022-04-18,25019580000
2022-04-19,25894230000
2022-04-20,26075280000
2022-04-21,26111490000
2022-04-22,25466340000
2022-04-25,25101690000
2022-04-26,25098630000
2022-04-27,25281210000
2022-04-28,26261429999
2022-04-29,25501530000
2022-05-02,25031820000
2022-05-03,24683490000
2022-05-04,25757550000
2022-05-05,24640140000
2022-05-06,24373920000
2022-05-09,24317820000
2022-05-10,23935830000
2022-05-11,23418180000
2022-05-12,23931240000
2022-05-13,24343830000
2022-05-16,24171960000
2022-05-17,24591690000
2022-05-18,23754780000
2022-05-19,23814960000
2022-05-20,23691540000
2022-05-23,23822100000
2022-05-24,24072510000
2022-05-25,23932260000
2022-05-26,24348930000
2022-05-27,25009890000
2022-05-31,24840570000
2022-06-01,25213890000
2022-06-02,25432680000
2022-06-03,25310280000
2022-06-06,25435230000
2022-06-07,25865670000
2022-06-08,25423500000
2022-06-09,25215420000
2022-06-10,24925740000
2022-06-13,24387690000
2022-06-14,23964900000
2022-06-15,24126060000
2022-06-16,23240190000
2022-06-17,22546590000
2022-06-21,22941840000
2022-06-22,22927560000
2022-06-23,22750080000
2022-06-24,23508450000
2022-06-27,23671650000
2022-06-28,22983150000
2022-06-29,23151450000
2022-06-30,23085044000
2022-07-01,23434548000
2022-07-05,23122636000
2022-07-06,23882096000
2022-07-07,24070056000
2022-07-08,24136604000
2022-07-11,24267668000
2022-07-12,24087836000
2022-07-13,23080980000
2022-07-14,23182580000
2022-07-15,23235920000
2022-07-18,23025608000
2022-07-19,23669244000
2022-07-20,23949660000
2022-07-21,24044656000
2022-07-22,24073104000
2022-07-25,24491696000
2022-07-26,24362156000
2022-07-27,24770588000
2022-07-28,25495504000
2022-07-29,27611324000
2022-08-01,27919680000
2022-08-02,27444700000
2022-08-03,27585416000
2022-08-04,27601672000
2022-08-05,28245816000
2022-08-08,28564332000
2022-08-09,28344876000
2022-08-10,28700476000
2022-08-11,28771088000
2022-08-12,29457904000
2022-08-15,29606239999
2022-08-16,29676852000
2022-08-17,29650943999
2022-08-18,29746956000
2022-08-19,29662628000
2022-08-22,29080460000
2022-08-23,29298392000
2022-08-24,29415232000
2022-08-25,29630624000
2022-08-26,28764992000
2022-08-29,28724860000
2022-08-30,28264612000
2022-08-31,28190952000
2022-09-01,28298139999
2022-09-02,28209747999
2022-09-06,28519120000
2022-09-07,29148024000
2022-09-08,28996132000
2022-09-09,29095192000
2022-09-12,28859480000
2022-09-13,28303220000
2022-09-14,27850592000
2022-09-15,27067764000
2022-09-16,26728928000
2022-09-19,27183080000
2022-09-20,26974800000
2022-09-21,26250900000
2022-09-22,25615392000
2022-09-23,25138380000
2022-09-26,24858472000
2022-09-27,24744680000
2022-09-28,25086564000
2022-09-29,24734520000
2022-09-30,24655176000
2022-10-03,25543728000
2022-10-04,26269992000
2022-10-05,26145504000
2022-10-06,25683336000
2022-10-07,25246368000
2022-10-10,25407648000
2022-10-11,25910136000
2022-10-12,25514496000
2022-10-13,26126856000
2022-10-14,25258968000
2022-10-17,26068392000
2022-10-18,26793648000
2022-10-19,26264952000
2022-10-20,25663176000
2022-10-21,26191871999
2022-10-24,26465544000
2022-10-25,26752319999
2022-10-26,26768952000
2022-10-27,27098567999
2022-10-28,29024352000
2022-10-31,29451240000
2022-11-01,29872080000
2022-11-02,29432592000
2022-11-03,29957760000
2022-11-04,29919456000
2022-11-07,30005640000
2022-11-08,30273264000
2022-11-09,29786904000
2022-11-10,30662352000
2022-11-11,29560608000
2022-11-14,29484000000
2022-11-15,29323223999
2022-11-16,29680056000
2022-11-17,29935080000
2022-11-18,30090312000
2022-11-21,30271248000
2022-11-22,30515688000
2022-11-23,30457728000
2022-11-25,30454200000
2022-11-28,29965823999
2022-11-29,29785896000
2022-11-30,30394223999
2022-12-01,30400271999
2022-12-02,30344832000
2022-12-05,29557080000
2022-12-06,29249136000
2022-12-07,29555064000
2022-12-08,29899800000
2022-12-09,29638223999
2022-12-12,29910384000
2022-12-13,29480471999
2022-12-14,29031408000
2022-12-15,28301112000
2022-12-16,28155960000
2022-12-19,28288008000
2022-12-20,28362096000
2022-12-21,28597967999
2022-12-22,28293048000
2022-12-23,28481040000
2022-12-27,28492632000
2022-12-28,28075823999
2022-12-29,28335888000
2022-12-30,28035000000
2023-01-03,27907685999
2023-01-04,27812306000
2023-01-05,26984006000
2023-01-06,27747046000
2023-01-09,27993026000
2023-01-10,28308783999
2023-01-11,29230456000
2023-01-12,28741508000
2023-01-13,28807772000
2023-01-17,28697833999
2023-01-18,28647633999
2023-01-19,27496046000
2023-01-20,28124048000
2023-01-23,28198344000
2023-01-24,28655666000
2023-01-25,28104470000
2023-01-26,28359485999
2023-01-27,28703858000
2023-01-30,28881064000
2023-01-31,29591896000
2023-02-01,30022109999
2023-02-02,33913614000
2023-02-03,33925661999
2023-02-06,33848856000
2023-02-07,34049656000
2023-02-08,33321254000
2023-02-09,33187722000
2023-02-10,32955798000
2023-02-13,33562214000
2023-02-14,33460308000
2023-02-15,33768033999
2023-02-16,33638518000
2023-02-17,34002970000
2023-02-21,32940738000
2023-02-22,33016540000
2023-02-23,33028588000
2023-02-24,33337820000
2023-02-27,33886004000
2023-02-28,33555185999
2023-03-01,33684702000
2023-03-02,34361900000
2023-03-03,35019018000
