,LEN
2013-12-06,7115036214
2013-12-09,7259232084
2013-12-10,7364289075
2013-12-11,7215973323
2013-12-12,7187134149
2013-12-13,7209793500
2013-12-16,7209793500
2013-12-17,7250992320
2013-12-18,7710359163
2013-12-19,7630021464
2013-12-20,7700059458
2013-12-23,7982271375
2013-12-24,8027590077
2013-12-26,8087328366
2013-12-27,8147066654
2013-12-30,8188265475
2013-12-31,8149126596
2014-01-02,8120287422
2014-01-03,8002870785
2014-01-06,7866914679
2014-01-07,7901933676
2014-01-08,7953432201
2014-01-09,7914293322
2014-01-10,8072908779
2014-01-13,7864854738
2014-01-14,7875154442
2014-01-15,7844255328
2014-01-16,7916353263
2014-01-17,7720658867
2014-01-21,7677400107
2014-01-22,7788636921
2014-01-23,7868974620
2014-01-24,7627961523
2014-01-27,7603242230
2014-01-28,7934892732
2014-01-29,8033769900
2014-01-30,8002870785
2014-01-31,8272723055
2014-02-03,8079088602
2014-02-04,8208864885
2014-02-05,8153246478
2014-02-06,8592013911
2014-02-07,8604373557
2014-02-10,8423098749
2014-02-11,8361300519
2014-02-12,8266543233
2014-02-13,8445758100
2014-02-14,8544635267
2014-02-18,8474597274
2014-02-19,8433398454
2014-02-20,8505496389
2014-02-21,8620853085
2014-02-24,8614673262
2014-02-25,8705310666
2014-02-26,9018421698
2014-02-27,9131718453
2014-02-28,9041035200
2014-03-03,9032793600
2014-03-04,9008068800
2014-03-05,8890626000
2014-03-06,8839116000
2014-03-07,8666042400
2014-03-10,8455881600
2014-03-11,8476485600
2014-03-12,8542418400
2014-03-13,8313714000
2014-03-14,8245720800
2014-03-17,8253962400
2014-03-18,8365224000
2014-03-19,8517693600
2014-03-20,8307532800
2014-03-21,8153002800
2014-03-24,8072647200
2014-03-25,8060284799
2014-03-26,7967566800
2014-03-27,8033499600
2014-03-28,8155063200
2014-03-31,8163304799
2014-04-01,8324016000
2014-04-02,8340499199
2014-04-03,8352861600
2014-04-04,8340499199
2014-04-07,8074707600
2014-04-08,8157123600
2014-04-09,8163304799
2014-04-10,8072647200
2014-04-11,7979929199
2014-04-14,8025258000
2014-04-15,7992291600
2014-04-16,7988170800
2014-04-17,7874848800
2014-04-21,7835701200
2014-04-22,7918117200
2014-04-23,7868667600
2014-04-24,8140640400
2014-04-25,7955204400
2014-04-28,8006714400
2014-04-29,7981989600
2014-04-30,7951083600
2014-05-01,8111794799
2014-05-02,8216875200
2014-05-05,8078828400
2014-05-06,7953144000
2014-05-07,7944902400
2014-05-08,7909875600
2014-05-09,7911936000
2014-05-12,8082949199
2014-05-13,8196271200
2014-05-14,7951083600
2014-05-15,7930479600
2014-05-16,7938721200
2014-05-19,7899573600
2014-05-20,7833640800
2014-05-21,7887211200
2014-05-22,8033499600
2014-05-23,8352861600
2014-05-27,8338438800
2014-05-28,8317834799
2014-05-29,8420854799
2014-05-30,8427036000
2014-06-02,8429420107
2014-06-03,8423228074
2014-06-04,8371627804
2014-06-05,8460380269
2014-06-06,8602797014
2014-06-09,8635821187
2014-06-10,8600733003
2014-06-11,8450060215
2014-06-12,8361307750
2014-06-13,8293195394
2014-06-16,8417036042
2014-06-17,8524364603
2014-06-18,8549132733
2014-06-19,8495468452
2014-06-20,8396395934
2014-06-23,8359243740
2014-06-24,8472764333
2014-06-25,8569772841
2014-06-26,8528492625
2014-06-27,8584220917
2014-06-30,8664717338
2014-07-01,8782365954
2014-07-02,8654397284
2014-07-03,8654397284
2014-07-07,8478956366
2014-07-08,8433548128
2014-07-09,8456252247
2014-07-10,8390203902
2014-07-11,8311771491
2014-07-14,8266363253
2014-07-15,8233339081
2014-07-16,8398459945
2014-07-17,8115690465
2014-07-18,8138394584
2014-07-21,8119818487
2014-07-22,8227147048
2014-07-23,8361307750
2014-07-24,8105370411
2014-07-25,7931993504
2014-07-28,7768936651
2014-07-29,7733848467
2014-07-30,7643031992
2014-07-31,7477911128
2014-08-01,7463463052
2014-08-04,7531575409
2014-08-05,7469655085
2014-08-06,7415990804
2014-08-07,7422182836
2014-08-08,7562535571
2014-08-11,7541895463
2014-08-12,7543959473
2014-08-13,7546023484
2014-08-14,7671928143
2014-08-15,7624455895
2014-08-18,7750360553
2014-08-19,8008361903
2014-08-20,8049642120
2014-08-21,8053770141
2014-08-22,8084730303
2014-08-25,8039322066
2014-08-26,8022809979
2014-08-27,8031066022
2014-08-28,8039322066
2014-08-29,8086794314
2014-09-02,8077141932
2014-09-03,7903617655
2014-09-04,7996577089
2014-09-05,8031695097
2014-09-08,8066813105
2014-09-09,8079207697
2014-09-10,8139114888
2014-09-11,8182495957
2014-09-12,8068878871
2014-09-15,8103996879
2014-09-16,8083339227
2014-09-17,8552267928
2014-09-18,8548136397
2014-09-19,8475834615
2014-09-22,8238271617
2014-09-23,8273389625
2014-09-24,8254797739
2014-09-25,8147377948
2014-09-26,8209350904
2014-09-29,8141180653
2014-09-30,8021366271
2014-10-01,7963524845
2014-10-02,8058550045
2014-10-03,8232074322
2014-10-06,8337428347
2014-10-07,8232074322
2014-10-08,8442782372
2014-10-09,8225877026
2014-10-10,7942867194
2014-10-13,7771408682
2014-10-14,7926341072
2014-10-15,8209350904
2014-10-16,8196956313
2014-10-17,8564662519
2014-10-20,8872461534
2014-10-21,8874527299
2014-10-22,8841475056
2014-10-23,8946829081
2014-10-24,9039788515
2014-10-27,9043920045
2014-10-28,9072840758
2014-10-29,8969552498
2014-10-30,8955092142
2014-10-31,8899316481
2014-11-03,8948894846
2014-11-04,8820817404
2014-11-05,8827014699
2014-11-06,9072840758
2014-11-07,9200918200
2014-11-10,9355850590
2014-11-11,9583084762
2014-11-12,9411626251
2014-11-13,9432283903
2014-11-14,9428152372
2014-11-17,9428152372
2014-11-18,9438481198
2014-11-19,9450875790
2014-11-20,9702899144
2014-11-21,9769003630
2014-11-24,9814450465
2014-11-25,9711162205
2014-11-26,9680175727
2014-11-28,9758674804
2014-12-01,9577362522
2014-12-02,9658088076
2014-12-03,9581502294
2014-12-04,9473868222
2014-12-05,9428330730
2014-12-08,9420051186
2014-12-09,9484217652
2014-12-10,8985375126
2014-12-11,8966746152
2014-12-12,8757687666
2014-12-15,8627284848
2014-12-16,8552768952
2014-12-17,8923278546
2014-12-18,9041262048
2014-12-19,9039192162
2014-12-22,9057821136
2014-12-23,8979165468
2014-12-24,8977095582
2014-12-26,9057821136
2014-12-29,9163385322
2014-12-30,9198573384
2014-12-31,9275159166
2015-01-02,9167525094
2015-01-05,9097148970
2015-01-06,9020563188
2015-01-07,9465588678
2015-01-08,9699485796
2015-01-09,9684996594
2015-01-12,9742953402
2015-01-13,9579432408
2015-01-14,9471798336
2015-01-15,8792875728
2015-01-16,8941907520
2015-01-20,8761827438
2015-01-21,8956396722
2015-01-22,9072310338
2015-01-23,9051611478
2015-01-26,9291718254
2015-01-27,9302067684
2015-01-28,9244110876
2015-01-29,9564943206
2015-01-30,9295858026
2015-02-02,9239971104
2015-02-03,9403492098
2015-02-04,9618760242
2015-02-05,9614620470
2015-02-06,9939592572
2015-02-09,10026527784
2015-02-10,10221097068
2015-02-11,10177629462
2015-02-12,10403247036
2015-02-13,10345290228
2015-02-17,10434295326
2015-02-18,10378408404
2015-02-19,10399107264
2015-02-20,10415666352
2015-02-23,10308032280
2015-02-24,10599886206
2015-02-25,10490182248
2015-02-26,10368058974
2015-02-27,10392897606
2015-03-02,10360823032
2015-03-03,10238663049
2015-03-04,10362893541
2015-03-05,10377387098
2015-03-06,10066810868
2015-03-09,10087515950
2015-03-10,9996413589
2015-03-11,9979849524
2015-03-12,10261438639
2015-03-13,10186900344
2015-03-16,10209675934
2015-03-17,10116503065
2015-03-18,10294566770
2015-03-19,10280073213
2015-03-20,10406374213
2015-03-23,10257297622
2015-03-24,10443643360
2015-03-25,10286284737
2015-03-26,10232451524
2015-03-27,10441572852
2015-03-30,10661046721
2015-03-31,10727302984
2015-04-01,10735585017
2015-04-02,11013033115
2015-04-06,10779065689
2015-04-07,10505758606
2015-04-08,10613425033
2015-04-09,10453995901
2015-04-10,10456066410
2015-04-13,10437431836
2015-04-14,10553380295
2015-04-15,10650694180
2015-04-16,10383598623
2015-04-17,10058528835
2015-04-20,9986061048
2015-04-21,10174477294
2015-04-22,10023330196
2015-04-23,9673414310
2015-04-24,9770728195
2015-04-27,9600946523
2015-04-28,9629933638
2015-04-29,9567818392
2015-04-30,9482927556
2015-05-01,9694119392
2015-05-04,9605087539
2015-05-05,9383543162
2015-05-06,9377331637
2015-05-07,9621651605
2015-05-08,9832843441
2015-05-11,9669273294
2015-05-12,9667202785
2015-05-13,9654779736
2015-05-14,9789362769
2015-05-15,9855619032
2015-05-18,10029541720
2015-05-19,10077163409
2015-05-20,10093727475
2015-05-21,10023330196
2015-05-22,10048176294
2015-05-26,9814208868
2015-05-27,9768657687
2015-05-28,9839054966
2015-05-29,9654779736
2015-06-01,9903002693
2015-06-02,9907214049
2015-06-03,9955644638
2015-06-04,9774556347
2015-06-05,9835621003
2015-06-08,9736654147
2015-06-09,9755605247
2015-06-10,9932482182
2015-06-11,9938799216
2015-06-12,9995652516
2015-06-15,10067245561
2015-06-16,10014603616
2015-06-17,9896685660
2015-06-18,9961961671
2015-06-19,10242016819
2015-06-22,10423105110
2015-06-23,10317821220
2015-06-24,10751590846
2015-06-25,10831606603
2015-06-26,10945313204
2015-06-29,10703160257
2015-06-30,10747379491
2015-07-01,10757907880
2015-07-02,10781070336
2015-07-06,10724217035
2015-07-07,11111661750
2015-07-08,11031645994
2015-07-09,11101133361
2015-07-10,11223262674
2015-07-13,11246425129
2015-07-14,11313806819
2015-07-15,11233791063
2015-07-16,11134824206
2015-07-17,11042174383
2015-07-20,10896882615
2015-07-21,10947418882
2015-07-22,11200100218
2015-07-23,11046385738
2015-07-24,10648412634
2015-07-27,10646306956
2015-07-28,10738956780
2015-07-29,10867403125
2015-07-30,10987426760
2015-07-31,11168515051
2015-08-03,11059019805
2015-08-04,10802127114
2015-08-05,10610510434
2015-08-06,10538917389
2015-08-07,10511543577
2015-08-10,10732639746
2015-08-11,10833712281
2015-08-12,10892671259
2015-08-13,11040068705
2015-08-14,11063231161
2015-08-17,11358026053
2015-08-18,11705462890
2015-08-19,11579122222
2015-08-20,11440147487
2015-08-21,11254847841
2015-08-24,10545234422
2015-08-25,10145155640
2015-08-26,10465218666
2015-08-27,10804232791
2015-08-28,10618933145
2015-08-31,10819555446
2015-09-01,10507084984
2015-09-02,10842937589
2015-09-03,10976853501
2015-09-04,10715398625
2015-09-08,11123523310
2015-09-09,10978979151
2015-09-10,10887576226
2015-09-11,11104392465
2015-09-14,11127774609
2015-09-15,11129900258
2015-09-16,11117146362
2015-09-17,11261690521
2015-09-18,11000235645
2015-09-21,10966225254
2015-09-22,10511336283
2015-09-23,10585734012
2015-09-24,10653754792
2015-09-25,10726026872
2015-09-28,10118091144
2015-09-29,9990552180
2015-09-30,10230750562
2015-10-01,10379546020
2015-10-02,10432687255
2015-10-05,10715398625
2015-10-06,10432687255
2015-10-07,10732403820
2015-10-08,10855691485
2015-10-09,10910958370
2015-10-12,10881199278
2015-10-13,10798298952
2015-10-14,10439064203
2015-10-15,10583608362
2015-10-16,10641000896
2015-10-19,10728152521
2015-10-20,11015115190
2015-10-21,11072507724
2015-10-22,11019366489
2015-10-23,11078884672
2015-10-26,10976853501
2015-10-27,10743032067
2015-10-28,10881199278
2015-10-29,10470948944
2015-10-30,10643126545
2015-11-02,10700519079
2015-11-03,10713272976
2015-11-04,10623995701
2015-11-05,10430561605
2015-11-06,10313650888
2015-11-09,10160604132
2015-11-10,10500708036
2015-11-11,10636749597
2015-11-12,10351912578
2015-11-13,10277514849
2015-11-16,10547472322
2015-11-17,10528341478
2015-11-18,10745157717
2015-11-19,10753660314
2015-11-20,10838686290
2015-11-23,10847188888
2015-11-24,10976853501
2015-11-25,11038497334
2015-11-27,11044874282
2015-11-30,10984434386
2015-12-01,11220382010
2015-12-02,11003739192
2015-12-03,10744196805
2015-12-04,11023043997
2015-12-07,11040203824
2015-12-08,10746341784
2015-12-09,10570453555
2015-12-10,10677702475
2015-12-11,10491089354
2015-12-14,10426740002
2015-12-15,10557583684
2015-12-16,10829995941
2015-12-17,10441754851
2015-12-18,10186502421
2015-12-21,10306621212
2015-12-22,10510394160
2015-12-23,10471784548
2015-12-24,10484654419
2015-12-28,10546858792
2015-12-29,10639092864
2015-12-30,10587613382
2015-12-31,10491089354
2016-01-04,10019194106
2016-01-05,10036353933
2016-01-06,9738201936
2016-01-07,9315641191
2016-01-08,9032504042
2016-01-11,9094708416
2016-01-12,9240566947
2016-01-13,8901660360
2016-01-14,8805136332
2016-01-15,8775106634
2016-01-19,8790121483
2016-01-20,8723627152
2016-01-21,8835166029
2016-01-22,9053953826
2016-01-25,8708612304
2016-01-26,9114013221
2016-01-27,8970299668
2016-01-28,8854470835
2016-01-29,9041083956
2016-02-01,8927400100
2016-02-02,8620668189
2016-02-03,8657132822
2016-02-04,8691452476
2016-02-05,8479099615
2016-02-08,8245296969
2016-02-09,8241007012
2016-02-10,8363270781
2016-02-11,8108018351
2016-02-12,8515564248
2016-02-16,8644262952
2016-02-17,8691452476
2016-02-18,8579913600
2016-02-19,8573478664
2016-02-22,8760091785
2016-02-23,8802991353
2016-02-24,8815861224
2016-02-25,9060388761
2016-02-26,9060388761
2016-02-29,9137594458
2016-03-01,9505799862
2016-03-02,9754175105
2016-03-03,9943724632
2016-03-04,9887077647
2016-03-07,9961154474
2016-03-08,9701885580
2016-03-09,9850039234
2016-03-10,9773783677
2016-03-11,10070090984
2016-03-14,9969869395
2016-03-15,9906686219
2016-03-16,10124559239
2016-03-17,10290142734
2016-03-18,10383828133
2016-03-21,10301036385
2016-03-22,10250925591
2016-03-23,10065733524
2016-03-24,10098414477
2016-03-28,10174670034
2016-03-29,10497122103
2016-03-30,10416509086
2016-03-31,10536339247
2016-04-01,10338074799
2016-04-04,10207350987
2016-04-05,10194278605
2016-04-06,10386006863
2016-04-07,10379470672
2016-04-08,10368577021
2016-04-11,10329359878
2016-04-12,10377291942
2016-04-13,10601701153
2016-04-14,10525445596
2016-04-15,10440475118
2016-04-18,10407794165
2016-04-19,10309751306
2016-04-20,10414330356
2016-04-21,10490585913
2016-04-22,10311930036
2016-04-25,10283606544
2016-04-26,10344610989
2016-04-27,10392543054
2016-04-28,9978584316
2016-04-29,9871826536
2016-05-02,9980763046
2016-05-03,9743281454
2016-05-04,9682277008
2016-05-05,9588591610
2016-05-06,9553731927
2016-05-09,9562446847
2016-05-10,9688813199
2016-05-11,9612557642
2016-05-12,9521050974
2016-05-13,9497084941
2016-05-16,9540659545
2016-05-17,9553731927
2016-05-18,9518872243
2016-05-19,9475297639
2016-05-20,9653953516
2016-05-23,9584234149
2016-05-24,9954618283
2016-05-25,9945903363
2016-05-26,9904507489
2016-05-27,9965511934
2016-05-31,10390870488
2016-06-01,10445595283
2016-06-02,10438754684
2016-06-03,10422793285
2016-06-06,10445595283
2016-06-07,10707818260
2016-06-08,10890234244
2016-06-09,10867432246
2016-06-10,10698697461
2016-06-13,10507160678
2016-06-14,10393150688
2016-06-15,10445595283
2016-06-16,10406831887
2016-06-17,10534523076
2016-06-20,10639412266
2016-06-21,10520841877
2016-06-22,10482078480
2016-06-23,10621170668
2016-06-24,10199333705
2016-06-27,9973593925
2016-06-28,10267739699
2016-06-29,10447875483
2016-06-30,10511721078
2016-07-01,10584687471
2016-07-05,10566445873
2016-07-06,10721499459
2016-07-07,10828668850
2016-07-08,11209462216
2016-07-11,11115974025
2016-07-12,11122814624
2016-07-13,11106853225
2016-07-14,11120534424
2016-07-15,11093172027
2016-07-18,11147896822
2016-07-19,11093172027
2016-07-20,11161578021
2016-07-21,11138776023
2016-07-22,11102292826
2016-07-25,11207182017
2016-07-26,11195781018
2016-07-27,11084051227
2016-07-28,11008804634
2016-07-29,10671335064
2016-08-01,10659934065
2016-08-02,10381749689
2016-08-03,10429633885
2016-08-04,10445595283
2016-08-05,10671335064
2016-08-08,10630291467
2016-08-09,10678175663
2016-08-10,10671335064
2016-08-11,10753422256
2016-08-12,10659934065
2016-08-15,10785345054
2016-08-16,10744301457
2016-08-17,10664494464
2016-08-18,10689576662
2016-08-19,10602929070
2016-08-22,10616610268
2016-08-23,10931277841
2016-08-24,10796746053
2016-08-25,10760262856
2016-08-26,10561885473
2016-08-29,10675895463
2016-08-30,10792185653
2016-08-31,10915175040
2016-09-01,10779023808
2016-09-02,10744409088
2016-09-06,10760562624
2016-09-07,10922097984
2016-09-08,10815946176
2016-09-09,10425953664
2016-09-12,10585181376
2016-09-13,10317494208
2016-09-14,10324417152
2016-09-15,10386723648
2016-09-16,10232111232
2016-09-19,10405184832
2016-09-20,10038268800
2016-09-21,10026730560
2016-09-22,10061345280
2016-09-23,9948270528
2016-09-26,9911348160
2016-09-27,9858272256
2016-09-28,9969039360
2016-09-29,9735966912
2016-09-30,9770581632
2016-10-03,9715198080
2016-10-04,9585969792
2016-10-05,9655199232
2016-10-06,9722121024
2016-10-07,9585969792
2016-10-10,9627507456
2016-10-11,9595200384
2016-10-12,9643660992
2016-10-13,9452126208
2016-10-14,9544432128
2016-10-17,9602123328
2016-10-18,9671352768
2016-10-19,9685198656
2016-10-20,9553662720
2016-10-21,9512125056
2016-10-24,9632122752
2016-10-25,9509817408
2016-10-26,9514432704
2016-10-27,9309052032
2016-10-28,9539816832
2016-10-31,9620584512
2016-11-01,9521355648
2016-11-02,9429049728
2016-11-03,9403665600
2016-11-04,9553662720
2016-11-07,9678275712
2016-11-08,9560585664
2016-11-09,9484433280
2016-11-10,9655199232
2016-11-11,9519048000
2016-11-14,9768273984
2016-11-15,9747505152
2016-11-16,9710582784
2016-11-17,9971347008
2016-11-18,10031345856
2016-11-21,10137497664
2016-11-22,10045191744
2016-11-23,10123651776
2016-11-25,10218265344
2016-11-28,10086729408
2016-11-29,10209034752
2016-11-30,10075083415
2016-12-01,9951927717
2016-12-02,9949559338
2016-12-05,10046662869
2016-12-06,10283500749
2016-12-07,10579548099
2016-12-08,10816385979
2016-12-09,10617442160
2016-12-12,10693230282
2016-12-13,10721650827
2016-12-14,10420866720
2016-12-15,10264553719
2016-12-16,10283500749
2016-12-19,10278763992
2016-12-20,10184028840
2016-12-21,10295342643
2016-12-22,10165081809
2016-12-23,10079820172
2016-12-27,10269290476
2016-12-28,10221922900
2016-12-29,10160345052
2016-12-30,10167450188
2017-01-03,10165081809
2017-01-04,10416129962
2017-01-05,10520338629
2017-01-06,10347446977
2017-01-09,10314289674
2017-01-10,10356920492
2017-01-11,10427971856
2017-01-12,10522707008
2017-01-13,10529812144
2017-01-17,10515601872
2017-01-18,10491918084
2017-01-19,10356920492
2017-01-20,10385341038
2017-01-23,10361657250
2017-01-24,10982172495
2017-01-25,11114801708
2017-01-26,11060328996
2017-01-27,10844806525
2017-01-30,10766650024
2017-01-31,10574811342
2017-02-01,10631652433
2017-02-02,10612705402
2017-02-03,10690861903
2017-02-06,10603231887
2017-02-07,10567706205
2017-02-08,10702703797
2017-02-09,10702703797
2017-02-10,11086381162
2017-02-13,11060328996
2017-02-14,10944278434
2017-02-15,11107696572
2017-02-16,10937173298
2017-02-17,11003487904
2017-02-21,11136117117
2017-02-22,11204800102
2017-02-23,11166906042
2017-02-24,11233220648
2017-02-27,11455848255
2017-02-28,11556464778
2017-03-01,11845435613
2017-03-02,11781483051
2017-03-03,11819380866
2017-03-06,11835961159
2017-03-07,12011238551
2017-03-08,12376005015
2017-03-09,12300209386
2017-03-10,12487329844
2017-03-13,12297840772
2017-03-14,12222045144
2017-03-15,12347581654
2017-03-16,12546545179
2017-03-17,12513384592
2017-03-20,12477855391
2017-03-21,12143880901
2017-03-22,12011238551
2017-03-23,12046767752
2017-03-24,12089402793
2017-03-27,12075191113
2017-03-28,12165198422
2017-03-29,12198359010
2017-03-30,12150986742
2017-03-31,12124931994
2017-04-03,12058610819
2017-04-04,11994658257
2017-04-05,11994658257
2017-04-06,12058610819
2017-04-07,12004132711
2017-04-10,12193621783
2017-04-11,12297840772
2017-04-12,12148618128
2017-04-13,12267048798
2017-04-17,12399691149
2017-04-18,12418640056
2017-04-19,12458906484
2017-04-20,12290734932
2017-04-21,12319158293
2017-04-24,12214939303
2017-04-25,12008869938
2017-04-26,12072822499
2017-04-27,12105983087
2017-04-28,11961497670
2017-05-01,11911756788
2017-05-02,11885702041
2017-05-03,11779114438
2017-05-04,11790957505
2017-05-05,11793326118
2017-05-08,11807537799
2017-05-09,11999395484
2017-05-10,11978077963
2017-05-11,12077559726
2017-05-12,11935442922
2017-05-15,12087034180
2017-05-16,12181778716
2017-05-17,11907019561
2017-05-18,12103614474
2017-05-19,12352318881
2017-05-22,12423377283
2017-05-23,12229150984
2017-05-24,12312052453
2017-05-25,12252837118
2017-05-26,12205464850
2017-05-30,12195990396
2017-05-31,12177220662
2017-06-01,12324363067
2017-06-02,12514224235
2017-06-05,12443026297
2017-06-06,12390814476
2017-06-07,12438279768
2017-06-08,12374201624
2017-06-09,12340975920
2017-06-12,12504731177
2017-06-13,12732564579
2017-06-14,12799015987
2017-06-15,12602035026
2017-06-16,12561689527
2017-06-19,12516597500
2017-06-20,12784776400
2017-06-21,12637633995
2017-06-22,12438279768
2017-06-23,12369455095
2017-06-26,12450146091
2017-06-27,12362335301
2017-06-28,12545076675
2017-06-29,12507104442
2017-06-30,12654246847
2017-07-03,12473878737
2017-07-05,12435906504
2017-07-06,12310123480
2017-07-07,12692219080
2017-07-10,12958024716
2017-07-11,12753923960
2017-07-12,12756297225
2017-07-13,12768163548
2017-07-14,12822748633
2017-07-17,12723071520
2017-07-18,12566436057
2017-07-19,12649500318
2017-07-20,12640007259
2017-07-21,12656620111
2017-07-24,12549823204
2017-07-25,12623394407
2017-07-26,12518970765
2017-07-27,12585422173
2017-07-28,12443026297
2017-07-31,12445399562
2017-08-01,12668486434
2017-08-02,12784776400
2017-08-03,12784776400
2017-08-04,12874960455
2017-08-07,12884453513
2017-08-08,12917679217
2017-08-09,12853601073
2017-08-10,12616274613
2017-08-11,12637633995
2017-08-14,12789522929
2017-08-15,12832241692
2017-08-16,12836988221
2017-08-17,12549823204
2017-08-18,12312496744
2017-08-21,12367081830
2017-08-22,12324363067
2017-08-23,12243672071
2017-08-24,12148741487
2017-08-25,12248418600
2017-08-28,12084663343
2017-08-29,11982612965
2017-08-30,12034824786
2017-08-31,12296209120
2017-09-01,12296209120
2017-09-05,12125164480
2017-09-06,11889978100
2017-09-07,11847216940
2017-09-08,12006383480
2017-09-11,12291457880
2017-09-12,12391233920
2017-09-13,12165550020
2017-09-14,12089530180
2017-09-15,12189306220
2017-09-18,12281955400
2017-09-19,12308087220
2017-09-20,11987378520
2017-09-21,11994505380
2017-09-22,11944617360
2017-09-25,12004007860
2017-09-26,12158423160
2017-09-27,12191681840
2017-09-28,12407863260
2017-09-29,12543273600
2017-10-02,12548024840
2017-10-03,13149056700
2017-10-04,13400872420
2017-10-05,13320101340
2017-10-06,13277340180
2017-10-09,13350984400
2017-10-10,13360486880
2017-10-11,13441257960
2017-10-12,13315350100
2017-10-13,13308223240
2017-10-16,13270213320
2017-10-17,13296345140
2017-10-18,13367613740
2017-10-19,13481643500
2017-10-20,13659815000
2017-10-23,13612302600
2017-10-24,13780971620
2017-10-25,13764342280
2017-10-26,13887874520
2017-10-27,13780971620
2017-10-30,13227452160
2017-10-31,13225076540
2017-11-01,13531531520
2017-11-02,13089666200
2017-11-03,12975636440
2017-11-06,13336730680
2017-11-07,13417501760
2017-11-08,13911630720
2017-11-09,13999528660
2017-11-10,13947265020
2017-11-13,13830859640
2017-11-14,13911630720
2017-11-15,13783347240
2017-11-16,13799976580
2017-11-17,13990026180
2017-11-20,14044665440
2017-11-21,14379627860
2017-11-22,14398632820
2017-11-24,14496033240
2017-11-27,14431891500
2017-11-28,14619565480
2017-11-29,14771605160
2017-11-30,15925088700
2017-12-01,15869282400
2017-12-04,15975821700
2017-12-05,15734839950
2017-12-06,15450735150
2017-12-07,15653667150
2017-12-08,15772889700
2017-12-11,15646057200
2017-12-12,15582640950
2017-12-13,15501468150
2017-12-14,15509078100
2017-12-15,15575031000
2017-12-18,15818549400
2017-12-19,15696790200
2017-12-20,15869282400
2017-12-21,16171143750
2017-12-22,16234560000
2017-12-26,16206656850
2017-12-27,16214266800
2017-12-28,16188900300
2017-12-29,16041774600
2018-01-02,16447638600
2018-01-03,17053897950
2018-01-04,16982871750
2018-01-05,17142680700
2018-01-08,17053897950
2018-01-09,16911845550
2018-01-10,17315172900
2018-01-11,17647474050
2018-01-12,17568837900
2018-01-16,17447078700
2018-01-17,17936652150
2018-01-18,17893529100
2018-01-19,18218220300
2018-01-22,18195390450
2018-01-23,17992458450
2018-01-24,17974701900
2018-01-25,17368442550
2018-01-26,17203560300
2018-01-29,16493298299
2018-01-30,16201583550
2018-01-31,15894648900
2018-02-01,15940308600
2018-02-02,15224973300
2018-02-05,14636470500
2018-02-06,15331512600
2018-02-07,15450735150
2018-02-08,14994138150
2018-02-09,14887598850
2018-02-12,15052481100
2018-02-13,15209753400
2018-02-14,15531907950
2018-02-15,15321366000
2018-02-16,15438051900
2018-02-20,15004284750
2018-02-21,14879988900
2018-02-22,14821645950
2018-02-23,14976381600
2018-02-26,15080384250
2018-02-27,14626323900
2018-02-28,18403154220
2018-03-01,18656856240
2018-03-02,18695887320
2018-03-05,18965852290
2018-03-06,19245575030
2018-03-07,19284606110
2018-03-08,19079692940
2018-03-09,19447235610
2018-03-12,19655401370
2018-03-13,19697685040
2018-03-14,19483014100
2018-03-15,19154502510
2018-03-16,19258585390
2018-03-19,19209796540
2018-03-20,19147997330
2018-03-21,19483014100
2018-03-22,19086198120
2018-03-23,18884537540
2018-03-26,19258585390
2018-03-27,19082945530
2018-03-28,19112218840
2018-03-29,19170765460
2018-04-02,18484468970
2018-04-03,18569036310
2018-04-04,20432770380
2018-04-05,20816576000
2018-04-06,20029449220
2018-04-09,19769242020
2018-04-10,19544813310
2018-04-11,18926821210
2018-04-12,18458448250
2018-04-13,18520247460
2018-04-16,18582046670
2018-04-17,18712150270
2018-04-18,18747928760
2018-04-19,18090905580
2018-04-20,17765646580
2018-04-23,17713605140
2018-04-24,17391598730
2018-04-25,17534712690
2018-04-26,17658311110
2018-04-27,17840456150
2018-04-30,17202948510
2018-05-01,17534712690
2018-05-02,17320041750
2018-05-03,17443640170
2018-05-04,17707099960
2018-05-07,17671321470
2018-05-08,17703847370
2018-05-09,17437134990
2018-05-10,17625785210
2018-05-11,17658311110
2018-05-14,17658311110
2018-05-15,16656513390
2018-05-16,16578451230
2018-05-17,16685786700
2018-05-18,16923225770
2018-05-21,17001287930
2018-05-22,16545925330
2018-05-23,16832153250
2018-05-24,16737828140
2018-05-25,17365578010
2018-05-29,17333052110
2018-05-30,17076097500
2018-05-31,16930052360
2018-06-01,16890786680
2018-06-04,17038032980
2018-06-05,17015128000
2018-06-06,17110020060
2018-06-07,17159102160
2018-06-08,17669556000
2018-06-11,17571391800
2018-06-12,17892061520
2018-06-13,17175462860
2018-06-14,17365246980
2018-06-15,17283443480
2018-06-18,17005311580
2018-06-19,17038032980
2018-06-20,17090387219
2018-06-21,16910419520
2018-06-22,16753356800
2018-06-25,16105473080
2018-06-26,16887514540
2018-06-27,16772989640
2018-06-28,17028216560
2018-06-29,17178735000
2018-07-02,17070754380
2018-07-03,17139469320
2018-07-05,17381607680
2018-07-06,17568119660
2018-07-09,17875700820
2018-07-10,17784080900
2018-07-11,17659739580
2018-07-12,17597568920
2018-07-13,17689188840
2018-07-16,17685916700
2018-07-17,18176737700
2018-07-18,18052396380
2018-07-19,18042579960
2018-07-20,17892061520
2018-07-23,17767720200
2018-07-24,17208184260
2018-07-25,16802438900
