,MOS
2023-03-23,14415491999
2023-03-24,14217606000
2023-03-27,14516112000
2023-03-28,14640210000
2023-03-29,15156726000
2023-03-30,15180204000
2023-03-31,15241336000
2023-04-03,15467232000
2023-04-04,15344318000
2023-04-05,15377538000
2023-04-06,14507174000
2023-04-10,14919101999
2023-04-11,15580180000
2023-04-12,15533672000
2023-04-13,15530350000
2023-04-14,15610078000
2023-04-17,15766212000
2023-04-18,15360928000
2023-04-19,15095168000
2023-04-20,14889204000
2023-04-21,14633410000
2023-04-24,14759646000
2023-04-25,14174974000
2023-04-26,14012196000
2023-04-27,13978976000
2023-04-28,14234770000
2023-05-01,14480598000
2023-05-02,14394226000
2023-05-03,14241414000
2023-05-04,12819598000
2023-05-05,12992342000
2023-05-08,12563804000
2023-05-09,12347874000
2023-05-10,12258180000
2023-05-11,11942590000
2023-05-12,11743270000
2023-05-15,12158520000
2023-05-16,11713372000
2023-05-17,11703405999
2023-05-18,11889438000
2023-05-19,11879472000
2023-05-22,11952555999
2023-05-23,11852896000
2023-05-24,11680151999
2023-05-25,11351274000
2023-05-26,11258258000
2023-05-30,11078870000
2023-05-31,10617112000
2023-06-01,10534062000
2023-06-02,10989176000
2023-06-05,11042328000
2023-06-06,11494120000
2023-06-07,12052216000
2023-06-08,11603746000
2023-06-09,11653576000
2023-06-12,11799744000
2023-06-13,12045572000
2023-06-14,11623678000
2023-06-15,11720016000
2023-06-16,11899404000
2023-06-20,11550594000
2023-06-21,11793100000
2023-06-22,11656898000
2023-06-23,11364562000
2023-06-26,11411070000
2023-06-27,11540628000
2023-06-28,11271546000
2023-06-29,11553916000
2023-06-30,11602500000
2023-07-03,11847810000
2023-07-05,11672115000
2023-07-06,11562720000
2023-07-07,12182625000
2023-07-10,11874330000
2023-07-11,12122955000
2023-07-12,11894220000
2023-07-13,11993670000
2023-07-14,11847810000
2023-07-17,11854440000
2023-07-18,12441195000
2023-07-19,12606945000
2023-07-20,12809160000
2023-07-21,12782640000
2023-07-24,13104195000
2023-07-25,13190385000
2023-07-26,13412490000
2023-07-27,13240110000
2023-07-28,13332930000
2023-07-31,13511940000
2023-08-01,13336244999
2023-08-02,13501994999
2023-08-03,13525200000
2023-08-04,13671060000
2023-08-07,13823550000
2023-08-08,13843440000
2023-08-09,14058914999
2023-08-10,13767195000
2023-08-11,13820235000
2023-08-14,13462215000
2023-08-15,12998115000
2023-08-16,12984855000
2023-08-17,13024635000
2023-08-18,13097565000
2023-08-21,13107510000
2023-08-22,12882090000
2023-08-23,12666615000
2023-08-24,12776010000
2023-08-25,12925185000
2023-08-28,12689820000
2023-08-29,12901980000
2023-08-30,12872145000
2023-08-31,12878775000
2023-09-01,13210275000
2023-09-05,13074360000
2023-09-06,12659985000
2023-09-07,12159420000
2023-09-08,12480975000
2023-09-11,12301965000
2023-09-12,12384840000
2023-09-13,12328485000
2023-09-14,12875460000
2023-09-15,12726285000
2023-09-18,12623520000
2023-09-19,13047840000
2023-09-20,12282075000
2023-09-21,12301965000
2023-09-22,11867700000
2023-09-25,11970465000
2023-09-26,11735100000
2023-09-27,11668800000
2023-09-28,11880960000
2023-09-29,11801400000
2023-10-02,11420022000
2023-10-03,11084139000
2023-10-04,10956960000
2023-10-05,11087400000
2023-10-06,10986309000
2023-10-09,11733077999
2023-10-10,11896127999
2023-10-11,11781993000
2023-10-12,11785254000
2023-10-13,11856996000
2023-10-16,11866779000
2023-10-17,12108093000
2023-10-18,11961348000
2023-10-19,11883084000
2023-10-20,11547200999
2023-10-23,10983048000
2023-10-24,11139575999
2023-10-25,10878696000
2023-10-26,10976525999
2023-10-27,10790649000
2023-10-30,10917827999
2023-10-31,10591727999
2023-11-01,10529769000
2023-11-02,10976525999
2023-11-03,10878696000
2023-11-06,10591727999
2023-11-07,10412373000
2023-11-08,10686297000
2023-11-09,10963482000
2023-11-10,10970004000
2023-11-13,11250450000
2023-11-14,11710250999
2023-11-15,12166791000
2023-11-16,11993958000
2023-11-17,11788515000
2023-11-20,11808081000
2023-11-21,11713512000
2023-11-22,11742861000
2023-11-24,11873300999
2023-11-27,11739600000
2023-11-28,11830908000
2023-11-29,11876562000
2023-11-30,11703729000
2023-12-01,12033090000
2023-12-04,11775471000
2023-12-05,11462415000
2023-12-06,11439588000
2023-12-07,11710250999
2023-12-08,11635248000
2023-12-11,11703729000
2023-12-12,11338497000
2023-12-13,11889606000
2023-12-14,12098310000
2023-12-15,11941782000
2023-12-18,12065700000
2023-12-19,12440715000
2023-12-20,11733077999
2023-12-21,11847213000
2023-12-22,11808081000
2023-12-26,11873300999
2023-12-27,11918955000
2023-12-28,11775471000
2023-12-29,11651552999
2024-01-02,11750207999
2024-01-03,11804965000
2024-01-04,11505412000
2024-01-05,11440992000
2024-01-08,11399119000
2024-01-09,11012599000
2024-01-10,10845107000
2024-01-11,10748477000
2024-01-12,10558438000
2024-01-16,10426377000
2024-01-17,10184802000
2024-01-18,10345852000
2024-01-19,10339410000
2024-01-22,10307200000
2024-01-23,10374841000
2024-01-24,10294316000
2024-01-25,10323305000
2024-01-26,10381282999
2024-01-29,10345852000
2024-01-30,10236338000
2024-01-31,9891691000
2024-02-01,9943227000
2024-02-02,9940006000
2024-02-05,9640453000
2024-02-06,9775735000
2024-02-07,9782177000
2024-02-08,9691989000
2024-02-09,9637232000
2024-02-12,9853039000
2024-02-13,9505171000
2024-02-14,9518055000
2024-02-15,9708094000
2024-02-16,9840155000
2024-02-20,9778956000
2024-02-21,9737083000
2024-02-22,10378062000
2024-02-23,10139708000
2024-02-26,10191244000
2024-02-27,10055962000
2024-02-28,9949669000
2024-02-29,10036636000
2024-03-01,10188023000
2024-03-04,10078509000
2024-03-05,10062404000
2024-03-06,10130045000
2024-03-07,10284653000
2024-03-08,10175139000
2024-03-11,10194465000
2024-03-12,10101056000
2024-03-13,10291095000
2024-03-14,10188023000
2024-03-15,10339410000
2024-03-18,10378062000
2024-03-19,10358735999
2024-03-20,10394167000
2024-03-21,10320084000
2024-03-22,10043078000
2024-03-25,10078509000
2024-03-26,9824050000
2024-03-27,10310421000
2024-03-28,10455366000
2024-04-01,10445703000
2024-04-02,10342631000
2024-04-03,10484355000
2024-04-04,10558438000
2024-04-05,10613195000
2024-04-08,10487576000
2024-04-09,10729151000
2024-04-10,10526228000
2024-04-11,10332968000
2024-04-12,10023752000
2024-04-15,9972216000
2024-04-16,9798282000
2024-04-17,9756409000
2024-04-18,9814387000
2024-04-19,9985100000
2024-04-22,9901354000
2024-04-23,9795061000
2024-04-24,9820829000
2024-04-25,9753188000
2024-04-26,9743525000
2024-04-29,9940006000
2024-04-30,10110719000
2024-05-01,9640453000
2024-05-02,9150861000
2024-05-03,9237828000
2024-05-06,9353784000
2024-05-07,9624348000
2024-05-08,9524497000
2024-05-09,9627569000
2024-05-10,9479403000
2024-05-13,9489066000
2024-05-14,9688768000
2024-05-15,9730641000
2024-05-16,9911017000
2024-05-17,9859481000
2024-05-20,9914238000
2024-05-21,9940006000
2024-05-22,10226675000
2024-05-23,9997984000
2024-05-24,9978658000
2024-05-28,10026973000
2024-05-29,9592138000
2024-05-30,9682326000
2024-05-31,9962553000
2024-06-03,9853039000
2024-06-04,9582475000
2024-06-05,9385994000
2024-06-06,9360226000
2024-06-07,9108988000
2024-06-10,9263596000
2024-06-11,9112209000
2024-06-12,9044568000
2024-06-13,8883518000
2024-06-14,8748236000
2024-06-17,8664490000
2024-06-18,8748236000
2024-06-20,8928612000
2024-06-21,8954380000
2024-06-24,9376331000
2024-06-25,9456856000
2024-06-26,9534160000
2024-06-27,9508392000
2024-06-28,9308690000
2024-07-01,9005916000
2024-07-02,8944717000
2024-07-03,8873855000
2024-07-05,8754678000
2024-07-08,8716026000
2024-07-09,8667711000
2024-07-10,8641943000
2024-07-11,9047789000
2024-07-12,9144419000
2024-07-15,9292585000
2024-07-16,9592138000
2024-07-17,9859481000
2024-07-18,9608243000
2024-07-19,9547044000
2024-07-22,9466519000
2024-07-23,9234607000
2024-07-24,9199176000
2024-07-25,9437530000
2024-07-26,9524497000
2024-07-29,9408541000
2024-07-30,9524497000
2024-07-31,9588917000
2024-08-01,9295806000
2024-08-02,8819098000
2024-08-05,8518224000
2024-08-06,8669188000
2024-08-07,8543920000
2024-08-08,8614584000
2024-08-09,8688460000
