,IRM
2018-07-17,10024149770
2018-07-18,9929717300
2018-07-19,10135751780
2018-07-20,10001257050
2018-07-23,9961194790
2018-07-24,10029872950
2018-07-25,10115720650
2018-07-26,10144336550
2018-07-27,9861039140
2018-07-30,9989810689
2018-07-31,10047042490
2018-08-01,10101412700
2018-08-02,10181537220
2018-08-03,10233045840
2018-08-06,10304585590
2018-08-07,10281692870
2018-08-08,10181537220
2018-08-09,10147198140
2018-08-10,9901101400
2018-08-13,9966917970
2018-08-14,10104274290
2018-08-15,10172952450
2018-08-16,10324616720
2018-08-17,10439080320
2018-08-20,10464834630
2018-08-21,10390433290
2018-08-22,10296000820
2018-08-23,10324616720
2018-08-24,10273108100
2018-08-27,10227322660
2018-08-28,10361817390
2018-08-29,10390433290
2018-08-30,10287416050
2018-08-31,10330339900
2018-09-04,10401879650
2018-09-05,10456249860
2018-09-06,10378986930
2018-09-07,10118582240
2018-09-10,10278831280
2018-09-11,10204429939
2018-09-12,10307447180
2018-09-13,10399018060
2018-09-14,10201568350
2018-09-17,10238769020
2018-09-18,10087104750
2018-09-19,9901101400
2018-09-20,10167229270
2018-09-21,10275969689
2018-09-24,10081381570
2018-09-25,9932578890
2018-09-26,9818115290
2018-09-27,9755160310
2018-09-28,9878208680
2018-10-01,9841240620
2018-10-02,9746778450
2018-10-03,9649453790
2018-10-04,9595066480
2018-10-05,9529229210
2018-10-08,9706703589
2018-10-09,9603653950
2018-10-10,9288780050
2018-10-11,9016843500
2018-10-12,9042605910
2018-10-15,9111305670
2018-10-16,9202905350
2018-10-17,9085543260
2018-10-18,9102718200
2018-10-19,9211492820
2018-10-22,9096993220
2018-10-23,9168555470
2018-10-24,9231530250
2018-10-25,9360342300
2018-10-26,8724869520
2018-10-29,8979631130
2018-10-30,9048330890
2018-10-31,8762081890
2018-11-01,9042605910
2018-11-02,8925243820
2018-11-05,9054055870
2018-11-06,9085543260
2018-11-07,9197180370
2018-11-08,9242980210
2018-11-09,9380379730
2018-11-12,9351754830
2018-11-13,9409004630
2018-11-14,9397554670
2018-11-15,9457666960
2018-11-16,9692391140
2018-11-19,9577891540
2018-11-20,9477704390
2018-11-21,9323129930
2018-11-23,9280192580
2018-11-26,9523504230
2018-11-27,9572166560
2018-11-28,9663766240
2018-11-29,9660903750
2018-11-30,9723878530
2018-12-03,9703841100
2018-12-04,9709566080
2018-12-06,9844103110
2018-12-07,9746778450
2018-12-10,9726741020
2018-12-11,9864140540
2018-12-12,9752503430
2018-12-13,10004402550
2018-12-14,10024439980
2018-12-17,9552129130
2018-12-18,9706703589
2018-12-19,9523504230
2018-12-20,9280192580
2018-12-21,9197180370
2018-12-24,8770669360
2018-12-26,9180005430
2018-12-27,9205767839
2018-12-28,9271605110
2018-12-31,9286372479
2019-01-02,9197548800
2019-01-03,9343678080
2019-01-04,9506999040
2019-01-07,9613014400
2019-01-08,9825045120
2019-01-09,9862293760
2019-01-10,9945386880
2019-01-11,9979770240
2019-01-14,9962578560
2019-01-15,9982635520
2019-01-16,10039941120
2019-01-17,10151687040
2019-01-18,10211857920
2019-01-22,10191800960
2019-01-23,10229049600
2019-01-24,10289220479
2019-01-25,10329334400
2019-01-28,10383774720
2019-01-29,10432484479
2019-01-30,10555691520
2019-01-31,10658841600
2019-02-01,10489790080
2019-02-04,10584344320
2019-02-05,10564287360
2019-02-06,10527038720
2019-02-07,10469733120
2019-02-08,10461137280
2019-02-11,10423888640
2019-02-12,10254837120
2019-02-13,10269163520
2019-02-14,10105842560
2019-02-15,10062863360
2019-02-19,10140225920
2019-02-20,10234780160
2019-02-21,10269163520
2019-02-22,10194666240
2019-02-25,10039941120
2019-02-26,10039941120
2019-02-27,10028480000
2019-02-28,10148821760
2019-03-01,10251971840
2019-03-04,10220453760
2019-03-05,10114438400
2019-03-06,10034210560
2019-03-07,9991231360
2019-03-08,9965443840
2019-03-11,10022749440
2019-03-12,10057132800
2019-03-13,10105842560
2019-03-14,9962578560
2019-03-15,10008423040
2019-03-18,9976904960
2019-03-19,9885216000
2019-03-20,9856563200
2019-03-21,10094381440
2019-03-22,10062863360
2019-03-25,10077189760
2019-03-26,10180339840
2019-03-27,10157417600
2019-03-28,10208992640
2019-03-29,10160282880
2019-04-01,10257568750
2019-04-02,10266176500
2019-04-03,10297738250
2019-04-04,10309215250
2019-04-05,10432593000
2019-04-08,10415377500
2019-04-09,10320692250
2019-04-10,10389554250
2019-04-11,10412508250
2019-04-12,10481370250
2019-04-15,10492847250
2019-04-16,10343646250
2019-04-17,10335038500
2019-04-18,10312084500
2019-04-22,10157145000
2019-04-23,10289130500
2019-04-24,10283392000
2019-04-25,9368101250
2019-04-26,9307847000
2019-04-29,9190207750
2019-04-30,9319324000
2019-05-01,9170123000
2019-05-02,9049614500
2019-05-03,9066830000
2019-05-06,8923367500
2019-05-07,8854505500
2019-05-08,8891805750
2019-05-09,8886067250
2019-05-10,8995098750
2019-05-13,9009445000
2019-05-14,9121345750
2019-05-15,9170123000
2019-05-16,9284893000
2019-05-17,9207423250
2019-05-20,9072568500
2019-05-21,9135692000
2019-05-22,9072568500
2019-05-23,9104130250
2019-05-24,8983621750
2019-05-28,8911890500
2019-05-29,8817205250
2019-05-30,8834420750
2019-05-31,8794251250
2019-06-03,8917629000
2019-06-04,8811466750
2019-06-05,9026660500
2019-06-06,8906152000
2019-06-07,8949190750
2019-06-10,9023791250
2019-06-11,9089784000
2019-06-12,9078307000
2019-06-13,9204554000
2019-06-14,9104130250
2019-06-17,9293500750
2019-06-18,9264808250
2019-06-19,9342278000
2019-06-20,9339408750
2019-06-21,9198815500
2019-06-24,9041006750
2019-06-25,8860244000
2019-06-26,8739735500
2019-06-27,8860244000
2019-06-28,8980752500
2019-07-01,8821309440
2019-07-02,9079746240
2019-07-03,9180249440
2019-07-05,9071131680
2019-07-08,9036673440
2019-07-09,9074003200
2019-07-10,9208964640
2019-07-11,8519799840
2019-07-12,8663375840
2019-07-15,8732292320
2019-07-16,8778236640
2019-07-17,8657632800
2019-07-18,8769622080
2019-07-19,8631789120
2019-07-22,8623174560
2019-07-23,8740906880
2019-07-24,8692091040
2019-07-25,8634660640
2019-07-26,8588716320
2019-07-29,8588716320
2019-07-30,8577230240
2019-07-31,8445140320
2019-08-01,8852896160
2019-08-02,9028058880
2019-08-05,8927555680
2019-08-06,8847153120
2019-08-07,8858639200
2019-08-08,8964885440
2019-08-09,8781108160
2019-08-12,8927555680
2019-08-13,8895968960
2019-08-14,8789722720
2019-08-15,8898840480
2019-08-16,9042416480
2019-08-19,9160148800
2019-08-20,9010829760
2019-08-21,9108461440
2019-08-22,9088360800
2019-08-23,8941913280
2019-08-26,9053902560
2019-08-27,8962013920
2019-08-28,9065388640
2019-08-29,9137176640
2019-08-30,9145791200
2019-09-03,9295110240
2019-09-04,9453043840
2019-09-05,9501859680
2019-09-06,9490373600
2019-09-09,9599491360
2019-09-10,9628206560
2019-09-11,9734452800
2019-09-12,9803369280
2019-09-13,9346797600
2019-09-16,9269266560
2019-09-17,9257780480
2019-09-18,9231936800
2019-09-19,9231936800
2019-09-20,9188864000
2019-09-23,8993600640
2019-09-24,8959142400
2019-09-25,8959142400
2019-09-26,9163020320
2019-09-27,9240551360
2019-09-30,9304902030
2019-10-01,9273301560
2019-10-02,9198609540
2019-10-03,9359484660
2019-10-04,9253192170
2019-10-07,9270428790
2019-10-08,9187118460
2019-10-09,9123917520
2019-10-10,9279047100
2019-10-11,9261810480
2019-10-14,9336502500
2019-10-15,9419812830
2019-10-16,9396830670
2019-10-17,9414067290
2019-10-18,9623779500
2019-10-21,9750181380
2019-10-22,9758799690
2019-10-23,9853601100
2019-10-24,9819127860
2019-10-25,9793272930
2019-10-28,9669743819
2019-10-29,9718580910
2019-10-30,9618033960
2019-10-31,9422685600
2019-11-01,9629525040
2019-11-04,9873710490
2019-11-05,9592179030
2019-11-06,9661125510
2019-11-07,9618033960
2019-11-08,9347993580
2019-11-11,9439922220
2019-11-12,9382466819
2019-11-13,9373848510
2019-11-14,9557705790
2019-11-15,9646761660
2019-11-18,9712835370
2019-11-19,9755926920
2019-11-20,9787527390
2019-11-21,9638143350
2019-11-22,9707089830
2019-11-25,9781781850
2019-11-26,9365230200
2019-11-27,9187118460
2019-11-29,9227337240
2019-12-02,9178500150
2019-12-03,9279047100
2019-12-04,9350866350
2019-12-05,9307774800
2019-12-06,9408321750
2019-12-09,9480141000
2019-12-10,9451413300
2019-12-11,9385339590
2019-12-12,9402576210
2019-12-13,9075080430
2019-12-16,9135408600
2019-12-17,9017625030
2019-12-18,9135408600
2019-12-19,9167009070
2019-12-20,9181372920
2019-12-23,9118171980
2019-12-24,9123917520
2019-12-26,9144026910
2019-12-27,9138281370
2019-12-30,9103808130
2019-12-31,9173460800
2020-01-02,8753214400
2020-01-03,8819417600
2020-01-06,8971972800
2020-01-07,8917283200
2020-01-08,8908648000
2020-01-09,8897134400
2020-01-10,8825174400
2020-01-13,8876985600
2020-01-14,8807904000
2020-01-15,8862593600
2020-01-16,8957580800
2020-01-17,9032419200
2020-01-21,9113014400
2020-01-22,9141798400
2020-01-23,9184974400
2020-01-24,9081352000
2020-01-27,9104379200
2020-01-28,9199366400
2020-01-29,9124528000
2020-01-30,9179217600
2020-01-31,9098622400
2020-02-03,9167704000
2020-02-04,9282840000
2020-02-05,9196488000
2020-02-06,9190731200
2020-02-07,9161947200
2020-02-10,9202244800
2020-02-11,9150433600
2020-02-12,9150433600
2020-02-13,9602342400
2020-02-14,9539017600
2020-02-18,9803830400
2020-02-19,9728992000
2020-02-20,9881547200
2020-02-21,9916088000
2020-02-24,9657032000
2020-02-25,9487206400
2020-02-26,9513112000
2020-02-27,8980608000
2020-02-28,8753214400
2020-03-02,9124528000
2020-03-03,9041054400
2020-03-04,9415246400
2020-03-05,9245420800
2020-03-06,9144676800
2020-03-09,8505672000
2020-03-10,8822296000
2020-03-11,8620808000
2020-03-12,7665179200
2020-03-13,8344481600
2020-03-16,7089499200
2020-03-17,7734260800
2020-03-18,7483840000
2020-03-19,7236297600
2020-03-20,6536846400
2020-03-23,6447616000
2020-03-24,6908160000
2020-03-25,7210392000
2020-03-26,7331284800
2020-03-27,7014660800
2020-03-30,7152824000
2020-03-31,6856089800
2020-04-01,6400937620
2020-04-02,6199287920
2020-04-03,6354846260
2020-04-06,6714935010
2020-04-07,7103830860
2020-04-08,7475442450
2020-04-09,7809604810
2020-04-13,7558983040
2020-04-14,7682853570
2020-04-15,7089427310
2020-04-16,6985721750
2020-04-17,7198894290
2020-04-20,7106711570
2020-04-21,7115353700
2020-04-22,7057739500
2020-04-23,7037574530
2020-04-24,6778310630
2020-04-27,7037574530
2020-04-28,7141280090
2020-04-29,7187371450
2020-04-30,6965556780
2020-05-01,6798475600
2020-05-04,6602587320
2020-05-05,6493120340
2020-05-06,6314516320
2020-05-07,7072143050
2020-05-08,7077904470
2020-05-11,6925226840
2020-05-12,6654440100
2020-05-13,6573780220
2020-05-14,6521927440
2020-05-15,6458551820
2020-05-18,6818640570
2020-05-19,6758145660
2020-05-20,6879135480
2020-05-21,6893539030
2020-05-22,6962676070
2020-05-26,7158564350
2020-05-27,7334287660
2020-05-28,7403424700
2020-05-29,7420708960
2020-06-01,7607955110
2020-06-02,7694376410
2020-06-03,8181216400
2020-06-04,8371343260
2020-06-05,8558589410
2020-06-08,8803449760
2020-06-09,8679579230
2020-06-10,8452003140
2020-06-11,7953640310
2020-06-12,8014135220
2020-06-15,8071749420
2020-06-16,8114960070
2020-06-17,8022777350
2020-06-18,7772155580
2020-06-19,7587790140
2020-06-22,7417828250
2020-06-23,7518653100
2020-06-24,7210417130
2020-06-25,7098069440
2020-06-26,7106711570
2020-06-29,7403424700
2020-06-30,7527318300
2020-07-01,7570578750
2020-07-02,7544622480
2020-07-06,7619607260
2020-07-07,7510014120
2020-07-08,7544622480
2020-07-09,7550390540
2020-07-10,7711896220
2020-07-13,7746504580
2020-07-14,7876285930
2020-07-15,7959922800
2020-07-16,7887822050
2020-07-17,7864749810
2020-07-20,7752272640
2020-07-21,7864749810
2020-07-22,7931082500
2020-07-23,7933966530
2020-07-24,7856097720
2020-07-27,8003183250
2020-07-28,8037791610
2020-07-29,8150268780
2020-07-30,8147384750
2020-07-31,8130080570
2020-08-03,8089704150
2020-08-04,8323310580
2020-08-05,8357918940
2020-08-06,8389643270
2020-08-07,8493468350
2020-08-10,8579989250
2020-08-11,8525192680
2020-08-12,8600177460
2020-08-13,8467512080
2020-08-14,8577105220
2020-08-17,8747262990
2020-08-18,8652090000
2020-08-19,8652090000
2020-08-20,8680930300
2020-08-21,8712654630
2020-08-24,8750147020
2020-08-25,8761683140
2020-08-26,8727074780
2020-08-27,8781871350
2020-08-28,8750147020
2020-08-31,8678046270
2020-09-01,8634785820
2020-09-02,8796291500
2020-09-03,8735726870
2020-09-04,8698234480
2020-09-08,8680930300
2020-09-09,8672278210
2020-09-10,8594409400
2020-09-11,8600177460
2020-09-14,8352150880
2020-09-15,8383875210
2020-09-16,8455975960
2020-09-17,8323310580
2020-09-18,8170456989
2020-09-21,7864749810
2020-09-22,7841677570
2020-09-23,7515782180
2020-09-24,7642679500
2020-09-25,7651331590
2020-09-28,7671519800
2020-09-29,7717664280
2020-09-30,7726745010
2020-10-01,7790197190
2020-10-02,7885375460
2020-10-05,7888259650
2020-10-06,7819039090
2020-10-07,7816154900
2020-10-08,8144952560
2020-10-09,8147836750
2020-10-12,8176678650
2020-10-13,7969016970
2020-10-14,7934406690
2020-10-15,7974785350
2020-10-16,7934406690
2020-10-19,7882491269
2020-10-20,7928638310
2020-10-21,7896912220
2020-10-22,7974785350
2020-10-23,8032469150
2020-10-26,7873838700
2020-10-27,7793081380
2020-10-28,7599840650
2020-10-29,7594072269
2020-10-30,7516199140
2020-11-02,7648871880
2020-11-03,7873838700
2020-11-04,7677713780
2020-11-05,7925754120
2020-11-06,7732513390
2020-11-09,7686366350
2020-11-10,7833460040
2020-11-11,7631566740
2020-11-12,7377758019
2020-11-13,7351800310
2020-11-16,7524851710
2020-11-17,7470052100
2020-11-18,7470052100
2020-11-19,7438326010
2020-11-20,7409484110
2020-11-23,7545041040
2020-11-24,7666177019
2020-11-25,7767123670
2020-11-27,7677713780
2020-11-30,7931522500
2020-12-01,7856533560
2020-12-02,7914217360
2020-12-03,8101689710
2020-12-04,8410298040
2020-12-07,8502592120
2020-12-08,8695832850
2020-12-09,8756400840
2020-12-10,8736211510
2020-12-11,8762169220
2020-12-14,8442024130
2020-12-15,8470866030
2020-12-16,8378571950
2020-12-17,8534318210
2020-12-18,8502592120
2020-12-21,8407413850
2020-12-22,8534318210
2020-12-23,8499707930
2020-12-24,8519897260
2020-12-28,8517013070
2020-12-29,8476634410
2020-12-30,8447792510
2020-12-31,8512526880
2021-01-04,8275746960
2021-01-05,8339273280
2021-01-06,8319060360
2021-01-07,8241096240
2021-01-08,8243983800
2021-01-11,8085168000
2021-01-12,8102493360
2021-01-13,8212220640
2021-01-14,8717543640
2021-01-15,8668455120
2021-01-19,8524077120
2021-01-20,8749306800
2021-01-21,8740644120
2021-01-22,8705993400
2021-01-25,9271955160
2021-01-26,9644450400
2021-01-27,10686859560
2021-01-28,9647337959
2021-01-29,9722414520
2021-02-01,9638675280
2021-02-02,9286392959
2021-02-03,9358581959
2021-02-04,9222866640
2021-02-05,9355694400
2021-02-08,9554936040
2021-02-09,9638675280
2021-02-10,9930318840
2021-02-11,9598249440
2021-02-12,9578036520
2021-02-16,9520285320
2021-02-17,9453871440
2021-02-18,9370132200
2021-02-19,9289280520
2021-02-22,9185328360
2021-02-23,9269067600
2021-02-24,10005395400
2021-02-25,9990957600
2021-02-26,10045821240
2021-03-01,10028495880
2021-03-02,10152660959
2021-03-03,9898555680
2021-03-04,10083359520
2021-03-05,10334577240
2021-03-08,10559806920
2021-03-09,10591570080
2021-03-10,10655096400
2021-03-11,10686859560
2021-03-12,10646433720
2021-03-15,10629108360
2021-03-16,10331689680
2021-03-17,10450079640
2021-03-18,10340352360
2021-03-19,10337464800
2021-03-22,10562694480
2021-03-23,10470292560
2021-03-24,10528043760
2021-03-25,10643546160
2021-03-26,10764823680
2021-03-29,10594457640
2021-03-30,10730172959
2021-03-31,10705031470
2021-04-01,10788913100
2021-04-05,10864117320
2021-04-06,10843870030
2021-04-07,10901719430
2021-04-08,10812052860
2021-04-09,10893042019
2021-04-12,10965353769
2021-04-13,11000063410
2021-04-14,10988493530
2021-04-15,11034773050
2021-04-16,11002955880
2021-04-19,11130224560
2021-04-20,11422364030
2021-04-21,11639299280
2021-04-22,11676901390
2021-04-23,11662439040
2021-04-26,11593019760
2021-04-27,11581449880
2021-04-28,11433933910
2021-04-29,11653761630
2021-04-30,11604589640
2021-05-03,11598804700
2021-05-04,11532277890
2021-05-05,11202536310
2021-05-06,12047137550
2021-05-07,11945901100
2021-05-10,12093417070
2021-05-11,12128126710
2021-05-12,11766567960
2021-05-13,12113664360
2021-05-14,12292997500
2021-05-17,12596706850
2021-05-18,12313244790
2021-05-19,12183083640
2021-05-20,12437621000
2021-05-21,12434728530
2021-05-24,12637201430
2021-05-25,12501255340
2021-05-26,12533072510
2021-05-27,12440513470
2021-05-28,12593814380
2021-06-01,12778932460
2021-06-02,13097104160
2021-06-03,13172308380
2021-06-04,13209910490
2021-06-07,13224372840
2021-06-08,13496265019
2021-06-09,13600393940
2021-06-10,13421060800
2021-06-11,13386351160
2021-06-14,13288007180
2021-06-15,13293792120
2021-06-16,13120243920
2021-06-17,13180985790
2021-06-18,12799179750
2021-06-21,13120243920
2021-06-22,12657448720
2021-06-23,12582244500
2021-06-24,12538857450
2021-06-25,12483900519
2021-06-28,12423158650
2021-06-29,12240933040
2021-06-30,12262727840
2021-07-01,12349656440
2021-07-02,12393120740
2021-07-06,12291704040
2021-07-07,12390223120
2021-07-08,12349656440
2021-07-09,12674189880
2021-07-12,12894409000
2021-07-13,12807480400
2021-07-14,12813275640
2021-07-15,12764016100
2021-07-16,12552489840
2021-07-19,12384427880
2021-07-20,12688677980
2021-07-21,12717654180
2021-07-22,12627827960
2021-07-23,12581466040
2021-07-26,12636520820
2021-07-27,12729244660
2021-07-28,12584363660
2021-07-29,12587261280
2021-07-30,12679985120
2021-08-02,12679985120
2021-08-03,12723449419
2021-08-04,12555387460
2021-08-05,12810378020
2021-08-06,13030597140
2021-08-09,13129116220
2021-08-10,13320359140
2021-08-11,13537680640
2021-08-12,13488421100
2021-08-13,13358028200
2021-08-16,13285587700
2021-08-17,13216044820
2021-08-18,13114628120
2021-08-19,13268201980
2021-08-20,13233430540
2021-08-23,13291382940
2021-08-24,13262406740
2021-08-25,13294280560
2021-08-26,13276894840
2021-08-27,13436263940
2021-08-30,13528987780
2021-08-31,13836135500
2021-09-01,14012890320
2021-09-02,14328730900
2021-09-03,14308447560
2021-09-07,14021583180
2021-09-08,14044764140
2021-09-09,13856418840
2021-09-10,13624609240
2021-09-13,13676766400
2021-09-14,13166785280
2021-09-15,13059573340
2021-09-16,13013211419
2021-09-17,13010313800
2021-09-20,12859637560
2021-09-21,12888613760
2021-09-22,12975542360
2021-09-23,12978439980
2021-09-24,12827763740
2021-09-27,12761118480
2021-09-28,12697370840
2021-09-29,12839354220
2021-09-30,12603280800
2021-10-01,12754114080
2021-10-04,12815027520
2021-10-05,12835332000
2021-10-06,12794723040
2021-10-07,12751213440
2021-10-08,12365428320
2021-10-11,12388633440
2021-10-12,12553969920
2021-10-13,12548168640
2021-10-14,12989065920
2021-10-15,13018072320
2021-10-18,13052880000
2021-10-19,13038376800
2021-10-20,13209514560
2021-10-21,13270428000
2021-10-22,13342944000
2021-10-25,13340043360
2021-10-26,13412559360
2021-10-27,13244322239
2021-10-28,13464770880
2021-10-29,13238520960
2021-11-01,13322639520
2021-11-02,13540187520
2021-11-03,13989786720
2021-11-04,13406758080
2021-11-05,13821549600
2021-11-08,13662014400
2021-11-09,13801245120
2021-11-10,13751934239
2021-11-11,13885363680
2021-11-12,13792543200
2021-11-15,14201533440
2021-11-16,13830251520
2021-11-17,13679418239
2021-11-18,13751934239
2021-11-19,13519883040
2021-11-22,13560492000
2021-11-23,13589498400
2021-11-24,13769338080
2021-11-26,13543088160
2021-11-29,13592399040
2021-11-30,13180508160
2021-12-01,13090588320
2021-12-02,13641709920
2021-12-03,13659113760
2021-12-06,13670716320
2021-12-07,13940475840
2021-12-08,13896966239
2021-12-09,13714225920
2021-12-10,14044898880
2021-12-13,14375571840
2021-12-14,14010091200
2021-12-15,14366869920
2021-12-16,14706244800
2021-12-17,14865780000
2021-12-20,14778760800
2021-12-21,14941196640
2021-12-22,14976004320
2021-12-23,14880283200
2021-12-27,15225459360
2021-12-28,15306677280
2021-12-29,15303776640
2021-12-30,15239962560
2021-12-31,15192864240
2022-01-03,14899632960
2022-01-04,14734146000
2022-01-05,14080908000
2022-01-06,13578640560
2022-01-07,13584447120
2022-01-10,13552511040
2022-01-11,13465412640
2022-01-12,13575737280
2022-01-13,13267989600
2022-01-14,12997984560
2022-01-18,12800561520
2022-01-19,12553782720
2022-01-20,12365069520
2022-01-21,12585718800
2022-01-24,12881853360
2022-01-25,12780238560
2022-01-26,12855723840
2022-01-27,12675720479
2022-01-28,13064760000
2022-01-31,13331861760
2022-02-01,13389927360
2022-02-02,13540897920
2022-02-03,13323151920
2022-02-04,13250569920
2022-02-07,13143148560
2022-02-08,12992178000
2022-02-09,13375410960
2022-02-10,12997984560
2022-02-11,12899273040
2022-02-14,12672817200
2022-02-15,12701850000
2022-02-16,12777335280
2022-02-17,12649590960
2022-02-18,12487007280
2022-02-22,12391199040
2022-02-23,12263454720
2022-02-24,13189601040
2022-02-25,14130263760
2022-02-28,14278331040
2022-03-01,14420591760
2022-03-02,14655757440
2022-03-03,15018667440
2022-03-04,15137701920
2022-03-07,14827050960
2022-03-08,14731242720
2022-03-09,14832857520
2022-03-10,14919955920
2022-03-11,14670273840
2022-03-14,13944453840
2022-03-15,14133167040
2022-03-16,14258008080
2022-03-17,14391558960
2022-03-18,14362526160
2022-03-21,14559949200
2022-03-22,14792211600
2022-03-23,15140605200
2022-03-24,15239316720
2022-03-25,15486095520
2022-03-28,15584807040
2022-03-29,16002879360
2022-03-30,16101590880
2022-03-31,16110789959
2022-04-01,16349209880
2022-04-04,16232907480
2022-04-05,16070084120
2022-04-06,16331764520
2022-04-07,16180571400
2022-04-08,16261983080
2022-04-11,16145680680
2022-04-12,16267798200
2022-04-13,16267798200
2022-04-14,16113697520
2022-04-18,16302688920
2022-04-19,16416083760
2022-04-20,16782436320
2022-04-21,16741730480
2022-04-22,16480050080
2022-04-25,16200924320
2022-04-26,15886907840
2022-04-27,15822941520
2022-04-28,16198016760
2022-04-29,15622319880
2022-05-02,14741329200
2022-05-03,15285042920
2022-05-04,15886907840
2022-05-05,15869462480
2022-05-06,15770605440
2022-05-09,15412975560
2022-05-10,14973934000
2022-05-11,14697715800
2022-05-12,15090236400
2022-05-13,15215261480
2022-05-16,15418790680
2022-05-17,15558353560
2022-05-18,14834371120
2022-05-19,14139464280
2022-05-20,14389514440
2022-05-23,14822740880
2022-05-24,14912875240
2022-05-25,14927413040
2022-05-26,15107681760
2022-05-27,15974134640
2022-05-31,15671748400
2022-06-01,15532185520
2022-06-02,15642672800
2022-06-03,15575798920
2022-06-06,15436236040
2022-06-07,15843294440
2022-06-08,15474034320
2022-06-09,15203631240
2022-06-10,14840186240
2022-06-13,14063867720
2022-06-14,13746943680
2022-06-15,13947565320
2022-06-16,13406759160
2022-06-17,13438742320
2022-06-21,13720775640
2022-06-22,13999901400
2022-06-23,13941750200
2022-06-24,14380791760
2022-06-27,14627934360
2022-06-28,14293564959
2022-06-29,14008624080
2022-06-30,14165722530
2022-07-01,14351922210
2022-07-05,14188997490
2022-07-06,14191906860
2022-07-07,14255913000
2022-07-08,14168631900
2022-07-11,13979522850
2022-07-12,13866057419
2022-07-13,13723498290
2022-07-14,13007793270
2022-07-15,13045615080
2022-07-18,13196902320
2022-07-19,13505295540
2022-07-20,13484929950
2022-07-21,13749682620
2022-07-22,13781685690
2022-07-25,13679857740
2022-07-26,13621670340
2022-07-27,13688585850
2022-07-28,13964976000
2022-07-29,14107535130
2022-08-01,14206453710
2022-08-02,14072622690
2022-08-03,14069713320
2022-08-04,14238456780
2022-08-05,15216005100
2022-08-08,15707688630
2022-08-09,15509851470
2022-08-10,15748419810
2022-08-11,15591313830
2022-08-12,15719326110
2022-08-15,15864794610
2022-08-16,15751329180
2022-08-17,15984078780
2022-08-18,16016081850
2022-08-19,15966622560
2022-08-22,15600041940
2022-08-23,15486576510
2022-08-24,15841519650
2022-08-25,16109181690
2022-08-26,15789150990
2022-08-29,15713507370
2022-08-30,15413842260
2022-08-31,15306195570
2022-09-01,15498213990
2022-09-02,15166545810
2022-09-06,15050171010
2022-09-07,15346926750
2022-09-08,15361473600
2022-09-09,16068450510
2022-09-12,16449577980
2022-09-13,15940438230
2022-09-14,15792060360
2022-09-15,15565129500
2022-09-16,16085906730
2022-09-19,16344840660
2022-09-20,14735959050
2022-09-21,14590490550
2022-09-22,13947519780
2022-09-23,13557664200
2022-09-26,13013612010
2022-09-27,12681943830
2022-09-28,13065980669
2022-09-29,12745949970
2022-09-30,12805251190
2022-10-03,13291600280
2022-10-04,13856580660
2022-10-05,13702230350
2022-10-06,13396442000
2022-10-07,13294512550
2022-10-10,13128513160
2022-10-11,13399354270
2022-10-12,13218793530
2022-10-13,13332372060
2022-10-14,12854759780
2022-10-17,13268302120
2022-10-18,13725528510
2022-10-19,13466336480
2022-10-20,13483810100
2022-10-21,13708054890
2022-10-24,13888615630
2022-10-25,14418648770
2022-10-26,14360403370
2022-10-27,14526402760
2022-10-28,14590472700
2022-10-31,14581735890
2022-11-01,14622507670
2022-11-02,14322543860
2022-11-03,14514753680
2022-11-04,14389526069
2022-11-07,14538051840
2022-11-08,14706963500
2022-11-09,14319631590
2022-11-10,15309803390
2022-11-11,15397171490
2022-11-14,14954506450
2022-11-15,15312715660
2022-11-16,15059348170
2022-11-17,14945769640
2022-11-18,15231172100
2022-11-21,15309803390
2022-11-22,15423381920
2022-11-23,15554434069
2022-11-25,15598118120
2022-11-28,15513662290
2022-11-29,15685486220
2022-11-30,15822362910
2022-12-01,15953415060
2022-12-02,16034958620
2022-12-05,16014572730
2022-12-06,15921380090
2022-12-07,15851485610
2022-12-08,15903906470
2022-12-09,15845661069
2022-12-12,15967976410
2022-12-13,16174747580
2022-12-14,16005835920
2022-12-15,15819450640
2022-12-16,15030225470
2022-12-19,14622507670
2022-12-20,14593384970
2022-12-21,14768121170
2022-12-22,14759384360
2022-12-23,14744823010
2022-12-27,14765208900
2022-12-28,14270123000
2022-12-29,14599209510
2022-12-30,14517665950
2023-01-03,14475924140
2023-01-04,14828568960
2023-01-05,14266085900
2023-01-06,14773194980
2023-01-09,14706163320
2023-01-10,14618730719
2023-01-11,15018006260
2023-01-12,15198700300
2023-01-13,15338592460
2023-01-17,15248245440
2023-01-18,15175384940
2023-01-19,14892686200
2023-01-20,15102524440
2023-01-23,15224930080
2023-01-24,15198700300
2023-01-25,15312362680
2023-01-26,15630034460
2023-01-27,16049710940
2023-01-30,15871931320
2023-01-31,15906904360
2023-02-01,16201260780
2023-02-02,16504360460
2023-02-03,16183774260
2023-02-06,16014737900
2023-02-07,15933134140
2023-02-08,15810728500
2023-02-09,15458083680
2023-02-10,15519286500
2023-02-13,15667921920
2023-02-14,15501799980
2023-02-15,15522200920
2023-02-16,15493056719
2023-02-17,15329849200
2023-02-21,14767366140
2023-02-22,14755708460
2023-02-23,15379394340
2023-02-24,15242416600
2023-02-27,15321105940
2023-02-28,15373565500
2023-03-01,15324020360
2023-03-02,15385223180
2023-03-03,15921476460
