,SEE
2018-07-17,6717155999
2018-07-18,6747024000
2018-07-19,6761172000
2018-07-20,6698292000
2018-07-23,6629124000
2018-07-24,6643272000
2018-07-25,6619692000
2018-07-26,6728160000
2018-07-27,6890076000
2018-07-30,6904224000
2018-07-31,6927804000
2018-08-01,6857064000
2018-08-02,6748596000
2018-08-03,6820908000
2018-08-06,6789468000
2018-08-07,6445200000
2018-08-08,6490788000
2018-08-09,6517512000
2018-08-10,6250272000
2018-08-13,6229836000
2018-08-14,6267564000
2018-08-15,6243984000
2018-08-16,6138660000
2018-08-17,6122940000
2018-08-20,6104076000
2018-08-21,6190536000
2018-08-22,6181104000
2018-08-23,6116651999
2018-08-24,6124512000
2018-08-27,6264420000
2018-08-28,6300576000
2018-08-29,6404328000
2018-08-30,6332016000
2018-08-31,6305292000
2018-09-04,6212544000
2018-09-05,6360312000
2018-09-06,6366600000
2018-09-07,6327300000
2018-09-10,6379176000
2018-09-11,6376032000
2018-09-12,6416904000
2018-09-13,6481355999
2018-09-14,6539520000
2018-09-17,6600828000
2018-09-18,6625980000
2018-09-19,6570960000
2018-09-20,6619692000
2018-09-21,6561528000
2018-09-24,6536376000
2018-09-25,6286428000
2018-09-26,6308436000
2018-09-27,6273851999
2018-09-28,6311580000
2018-10-01,6215760000
2018-10-02,6192480000
2018-10-03,5965888000
2018-10-04,5998480000
2018-10-05,5993824000
2018-10-08,6037280000
2018-10-09,5820000000
2018-10-10,5607376000
2018-10-11,5422688000
2018-10-12,5397856000
2018-10-15,5419584000
2018-10-16,5494080000
2018-10-17,5475456000
2018-10-18,5020720000
2018-10-19,4981920000
2018-10-22,4837584000
2018-10-23,4836032000
2018-10-24,4770848000
2018-10-25,4814304000
2018-10-26,4863968000
2018-10-29,4859312000
2018-10-30,5005200000
2018-10-31,5022272000
2018-11-01,5199200000
2018-11-02,5163504000
2018-11-05,5251968000
2018-11-06,5287664000
2018-11-07,5439760000
2018-11-08,5486320000
2018-11-09,5447520000
2018-11-12,5424240000
2018-11-13,5442864000
2018-11-14,5486320000
2018-11-15,5667904000
2018-11-16,5702048000
2018-11-19,5649280000
2018-11-20,5608928000
2018-11-21,5681872000
2018-11-23,5813792000
2018-11-26,5745504000
2018-11-27,5726880000
2018-11-28,5762576000
2018-11-29,5650831999
2018-11-30,5669456000
2018-12-03,5621344000
2018-12-04,5402512000
2018-12-06,5413376000
2018-12-07,5331120000
2018-12-10,5284560000
2018-12-11,5253520000
2018-12-12,5192992000
2018-12-13,5028480000
2018-12-14,5267488000
2018-12-17,5242656000
2018-12-18,5270592000
2018-12-19,5380784000
2018-12-20,5331120000
2018-12-21,5220928000
2018-12-24,5123152000
2018-12-26,5298528000
2018-12-27,5368368000
2018-12-28,5309392000
2018-12-31,5393232000
2019-01-02,5467536000
2019-01-03,5376203999
2019-01-04,5487660000
2019-01-07,5504688000
2019-01-08,5580540000
2019-01-09,5459796000
2019-01-10,5586732000
2019-01-11,5661036000
2019-01-14,5647103999
2019-01-15,5676516000
2019-01-16,5691996000
2019-01-17,5752367999
2019-01-18,5842152000
2019-01-22,5896332000
2019-01-23,5753916000
2019-01-24,5809644000
2019-01-25,5874660000
2019-01-28,5930388000
2019-01-29,5965992000
2019-01-30,6051132000
2019-01-31,6114600000
2019-02-01,6202836000
2019-02-04,6239988000
2019-02-05,6309648000
2019-02-06,6280236000
2019-02-07,6852996000
2019-02-08,6639372000
2019-02-11,6529464000
2019-02-12,6552684000
2019-02-13,6534108000
2019-02-14,6517080000
2019-02-15,6524820000
2019-02-19,6531012000
2019-02-20,6628536000
2019-02-21,6670332000
2019-02-22,6726060000
2019-02-25,6778692000
2019-02-26,6770952000
2019-02-27,6831324000
2019-02-28,6752376000
2019-03-01,6814296000
2019-03-04,6852996000
2019-03-05,6952067999
2019-03-06,6952067999
2019-03-07,6888600000
2019-03-08,6947424000
2019-03-11,6941232000
2019-03-12,7015536000
2019-03-13,7010892000
2019-03-14,6966000000
2019-03-15,7012440000
2019-03-18,7072812000
2019-03-19,7006248000
2019-03-20,6967548000
2019-03-21,7072812000
2019-03-22,6972192000
2019-03-25,6990767999
2019-03-26,7139376000
2019-03-27,7103772000
2019-03-28,7187364000
2019-03-29,7130088000
2019-04-01,7117815000
2019-04-02,7079190000
2019-04-03,7069920000
2019-04-04,7100820000
2019-04-05,7156440000
2019-04-08,7137900000
2019-04-09,7100820000
2019-04-10,7174980000
2019-04-11,7236780000
2019-04-12,7215150000
2019-04-15,7168800000
2019-04-16,7168800000
2019-04-17,7048290000
2019-04-18,7062195000
2019-04-22,7063740000
2019-04-23,7154895000
2019-04-24,7116270000
2019-04-25,7060650000
2019-04-26,7173435000
2019-04-29,7191975000
2019-04-30,7202790000
2019-05-01,6776370000
2019-05-02,6878340000
2019-05-03,6957135000
2019-05-06,6859800000
2019-05-07,6787185000
2019-05-08,6675945000
2019-05-09,6624960000
2019-05-10,6702210000
2019-05-13,6583245000
2019-05-14,6496725000
2019-05-15,6489000000
2019-05-16,6504450000
2019-05-17,6439560000
2019-05-20,6336045000
2019-05-21,6448830000
2019-05-22,6376215000
2019-05-23,6394755000
2019-05-24,6442650000
2019-05-28,6447284999
2019-05-29,6343770000
2019-05-30,6374670000
2019-05-31,6473550000
2019-06-03,6553890000
2019-06-04,6768645000
2019-06-05,6798000000
2019-06-06,6893790000
2019-06-07,6921600000
2019-06-10,6901515000
2019-06-11,6841260000
2019-06-12,6862890000
2019-06-13,6862890000
2019-06-14,6847440000
2019-06-17,6807270000
2019-06-18,6813450000
2019-06-19,6762465000
2019-06-20,6747015000
2019-06-21,6442650000
2019-06-24,6422565000
2019-06-25,6502905000
2019-06-26,6430290000
2019-06-27,6530715000
2019-06-28,6609510000
2019-07-01,6715940000
2019-07-02,6772919999
2019-07-03,6825280000
2019-07-05,6826820000
2019-07-08,6777540000
2019-07-09,6671280000
2019-07-10,6588120000
2019-07-11,6655880000
2019-07-12,6706700000
2019-07-15,6566560000
2019-07-16,6719020000
2019-07-17,6614300000
2019-07-18,6669740000
2019-07-19,6649720000
2019-07-22,6575800000
2019-07-23,6677440000
2019-07-24,6754440000
2019-07-25,6757520000
2019-07-26,6783700000
2019-07-29,6779080000
2019-07-30,6552700000
2019-07-31,6435660000
2019-08-01,6337100000
2019-08-02,6826820000
2019-08-05,6751360000
2019-08-06,6826820000
2019-08-07,6946940000
2019-08-08,6977740000
2019-08-09,6919220000
2019-08-12,6877639999
2019-08-13,6848380000
2019-08-14,6623540000
2019-08-15,6466460000
2019-08-16,6526520000
2019-08-19,6580419999
2019-08-20,6511120000
2019-08-21,6498800000
2019-08-22,6420260000
2019-08-23,6226220000
2019-08-26,6263180000
2019-08-27,6146139999
2019-08-28,6136900000
2019-08-29,6156919999
2019-08-30,6132280000
2019-09-03,6058360000
2019-09-04,6098400000
2019-09-05,6055280000
2019-09-06,6115340000
2019-09-09,6196960000
2019-09-10,6532680000
2019-09-11,6431040000
2019-09-12,6361740000
2019-09-13,6529600000
2019-09-16,6210820000
2019-09-17,6468000000
2019-09-18,6404860000
2019-09-19,6361740000
2019-09-20,6354040000
2019-09-23,6375600000
2019-09-24,6317080000
2019-09-25,6335560000
2019-09-26,6310919999
2019-09-27,6370980000
2019-09-30,6392540000
2019-10-01,6281660000
2019-10-02,6150760000
2019-10-03,6176940000
2019-10-04,6198500000
2019-10-07,6181560000
2019-10-08,6055280000
2019-10-09,6129200000
2019-10-10,6107639999
2019-10-11,6269340000
2019-10-14,6255480000
2019-10-15,6235460000
2019-10-16,6295520000
2019-10-17,6372520000
2019-10-18,6383300000
2019-10-21,6429500000
2019-10-22,6426419999
2019-10-23,6420260000
2019-10-24,6347880000
2019-10-25,6447980000
2019-10-28,6474160000
2019-10-29,6468000000
2019-10-30,6560400000
2019-10-31,6432580000
2019-11-01,6498800000
2019-11-04,6424880000
2019-11-05,6435660000
2019-11-06,5964419999
2019-11-07,5978280000
2019-11-08,6163080000
2019-11-11,6078380000
2019-11-12,5924380000
2019-11-13,5879720000
2019-11-14,5895120000
2019-11-15,5853540000
2019-11-18,5901280000
2019-11-19,5867400000
2019-11-20,5768840000
2019-11-21,5716480000
2019-11-22,5659500000
2019-11-25,5667200000
2019-11-26,5784240000
2019-11-27,5807340000
2019-11-29,5810419999
2019-12-02,5751900000
2019-12-03,5748820000
2019-12-04,5787320000
2019-12-05,5858160000
2019-12-06,5961340000
2019-12-09,5995220000
2019-12-10,5978280000
2019-12-11,5967500000
2019-12-12,5959800000
2019-12-13,5853540000
2019-12-16,5942860000
2019-12-17,5998300000
2019-12-18,6007540000
2019-12-19,6136900000
2019-12-20,6257020000
2019-12-23,6227760000
2019-12-24,6203120000
2019-12-26,6198500000
2019-12-27,6149220000
2019-12-30,6069139999
2019-12-31,6153735000
2020-01-02,6005415000
2020-01-03,5911170000
2020-01-06,5864820000
2020-01-07,5795295000
2020-01-08,5861730000
2020-01-09,5917350000
2020-01-10,5946705000
2020-01-13,5969880000
2020-01-14,5948250000
2020-01-15,6019320000
2020-01-16,6139830000
2020-01-17,6068760000
2020-01-21,5962155000
2020-01-22,5918895000
2020-01-23,5886450000
2020-01-24,5721135000
2020-01-27,5707230000
2020-01-28,5699505000
2020-01-29,5704140000
2020-01-30,5665515000
2020-01-31,5484750000
2020-02-03,5591355000
2020-02-04,5631525000
2020-02-05,5837010000
2020-02-06,5790659999
2020-02-07,5705685000
2020-02-10,5738130000
2020-02-11,5555820000
2020-02-12,5540370000
2020-02-13,5314800000
2020-02-14,5371965000
2020-02-18,5356515000
2020-02-19,5422950000
2020-02-20,5398230000
2020-02-21,5402865000
2020-02-24,5240640000
2020-02-25,5081505000
2020-02-26,5064510000
2020-02-27,4951725000
2020-02-28,4682895000
2020-03-02,4857480000
2020-03-03,4774050000
2020-03-04,4832760000
2020-03-05,4588650000
2020-03-06,4622640000
2020-03-09,4398615000
2020-03-10,4519125000
2020-03-11,4126695000
2020-03-12,3797609999
2020-03-13,3939750000
2020-03-16,3232140000
2020-03-17,3088454999
2020-03-18,2711475000
2020-03-19,3399000000
2020-03-20,3711090000
2020-03-23,3419085000
2020-03-24,3415995000
2020-03-25,3711090000
2020-03-26,4032450000
2020-03-27,3819240000
2020-03-30,3975285000
2020-03-31,3844876000
2020-04-01,3815312000
2020-04-02,3788860000
2020-04-03,3788860000
2020-04-06,4026928000
2020-04-07,4212092000
2020-04-08,4448604000
2020-04-09,4792480000
2020-04-13,4585532000
2020-04-14,4604204000
2020-04-15,4398812000
2020-04-16,4328792000
2020-04-17,4590200000
2020-04-20,4456384000
2020-04-21,4384808000
2020-04-22,4392588000
2020-04-23,4384808000
2020-04-24,4433044000
2020-04-27,4389476000
2020-04-28,4616652000
2020-04-29,4613540000
2020-04-30,4448604000
2020-05-01,4391032000
2020-05-04,4233876000
2020-05-05,4546632000
2020-05-06,4274332000
2020-05-07,4439268000
2020-05-08,4611984000
2020-05-11,4566860000
2020-05-12,4566860000
2020-05-13,4389476000
2020-05-14,4569972000
2020-05-15,4475056000
2020-05-18,4738020000
2020-05-19,4658664000
2020-05-20,4672668000
2020-05-21,4668000000
2020-05-22,4636880000
2020-05-26,4958972000
2020-05-27,5106792000
2020-05-28,5004095999
2020-05-29,4994760000
2020-06-01,5046108000
2020-06-02,5049220000
2020-06-03,5231272000
2020-06-04,5265504000
2020-06-05,5466228000
2020-06-08,5435108000
2020-06-09,5256168000
2020-06-10,5028992000
2020-06-11,4699120000
2020-06-12,4758248000
2020-06-15,4814264000
2020-06-16,4958972000
2020-06-17,4888952000
2020-06-18,4924740000
2020-06-19,4926296000
2020-06-22,4921628000
2020-06-23,4923184000
2020-06-24,4887396000
2020-06-25,4842272000
2020-06-26,4853164000
2020-06-29,5053887999
2020-06-30,5108175000
2020-07-01,5038200000
2020-07-02,5209250000
2020-07-06,5279225000
2020-07-07,5203030000
2020-07-08,5119060000
2020-07-09,5047530000
2020-07-10,5260565000
2020-07-13,5290110000
2020-07-14,5425395000
2020-07-15,5621325000
2020-07-16,5753500000
2020-07-17,5728620000
2020-07-20,5708405000
2020-07-21,5772160000
2020-07-22,5797040000
2020-07-23,5843690000
2020-07-24,5792375000
2020-07-27,5747280000
2020-07-28,5713070000
2020-07-29,5692855000
2020-07-30,5574675000
2020-07-31,5548240000
2020-08-03,5625990000
2020-08-04,5678860000
2020-08-05,5697520000
2020-08-06,6196675000
2020-08-07,6339735000
2020-08-10,6313300000
2020-08-11,6358395000
2020-08-12,6370835000
2020-08-13,6389495000
2020-08-14,6400379999
2020-08-17,6423705000
2020-08-18,6493680000
2020-08-19,6465690000
2020-08-20,6386385000
2020-08-21,6355285000
2020-08-24,6451695000
2020-08-25,6366170000
2020-08-26,6325740000
2020-08-27,6322629999
2020-08-28,6356840000
2020-08-31,6111150000
2020-09-01,6260430000
2020-09-02,6349065000
2020-09-03,6185790000
2020-09-04,6185790000
2020-09-08,5986750000
2020-09-09,6101820000
2020-09-10,6039620000
2020-09-11,6100264999
2020-09-14,6106485000
2020-09-15,6003855000
2020-09-16,6038065000
2020-09-17,6100264999
2020-09-18,6084715000
2020-09-21,5832805000
2020-09-22,5835915000
2020-09-23,5756610000
2020-09-24,5781490000
2020-09-25,5885675000
2020-09-28,5891895000
2020-09-29,5882565000
2020-09-30,6015550000
2020-10-01,6189150000
2020-10-02,6254250000
2020-10-05,6361200000
2020-10-06,6479000000
2020-10-07,6503800000
2020-10-08,6644850000
2020-10-09,6615400000
2020-10-12,6505350000
2020-10-13,6435600000
2020-10-14,6387550000
2020-10-15,6497600000
2020-10-16,6454200000
2020-10-19,6413900000
2020-10-20,6361200000
2020-10-21,6367400000
2020-10-22,6379799999
2020-10-23,6399950000
2020-10-26,6311600000
2020-10-27,6293000000
2020-10-28,6339500000
2020-10-29,6226350000
2020-10-30,6136450000
2020-11-02,6275950000
2020-11-03,6437150000
2020-11-04,6432500000
2020-11-05,6575100000
2020-11-06,6534799999
2020-11-09,6644850000
2020-11-10,6649500000
2020-11-11,6575100000
2020-11-12,6511550000
2020-11-13,6678950000
2020-11-16,6889750000
2020-11-17,6916100000
2020-11-18,6846350000
2020-11-19,6944000000
2020-11-20,7006000000
2020-11-23,6928500000
2020-11-24,7122250000
2020-11-25,7009100000
2020-11-27,6902150000
2020-11-30,6984300000
2020-12-01,7145500000
2020-12-02,7075750000
2020-12-03,6942450000
2020-12-04,7120700000
2020-12-07,6956400000
2020-12-08,6925400000
2020-12-09,7111400000
2020-12-10,7037000000
2020-12-11,6939350000
2020-12-14,6773500000
2020-12-15,6914550000
2020-12-16,6880450000
2020-12-17,6942450000
2020-12-18,7038549999
2020-12-21,7019950000
2020-12-22,7001350000
2020-12-23,7167200000
2020-12-24,7145500000
2020-12-28,7057150000
2020-12-29,7018400000
2020-12-30,7112950000
2020-12-31,7056239000
2021-01-04,6934500000
2021-01-05,7050075000
2021-01-06,7292012000
2021-01-07,7276602000
2021-01-08,7131748000
2021-01-11,7150240000
2021-01-12,7191847000
2021-01-13,7006927000
2021-01-14,6826630000
2021-01-15,6842040000
2021-01-19,6660202000
2021-01-20,6866696000
2021-01-21,6957615000
2021-01-22,7011550000
2021-01-25,6882105999
2021-01-26,6768072000
2021-01-27,6617054000
2021-01-28,6695645000
2021-01-29,6513807000
2021-02-01,6587775000
2021-02-02,6681776000
2021-02-03,6734170000
2021-02-04,6761908000
2021-02-05,6966861000
2021-02-08,7011550000
2021-02-09,7003845000
2021-02-10,6838958000
2021-02-11,6703350000
2021-02-12,6794269000
2021-02-16,6583152000
2021-02-17,6689480999
2021-02-18,6603185000
2021-02-19,6728005999
2021-02-22,6637087000
2021-02-23,6698727000
2021-02-24,6658661000
2021-02-25,6504561000
2021-02-26,6456790000
2021-03-01,6634005000
2021-03-02,6721842000
2021-03-03,6789646000
2021-03-04,6590857000
2021-03-05,6809679000
2021-03-08,7028501000
2021-03-09,7054698000
2021-03-10,7219585000
2021-03-11,6979189000
2021-03-12,7107092000
2021-03-15,7059321000
2021-03-16,6957615000
2021-03-17,7025419000
2021-03-18,7073190000
2021-03-19,6929877000
2021-03-22,7073190000
2021-03-23,7003845000
2021-03-24,6968402000
2021-03-25,7074730999
2021-03-26,7213421000
2021-03-29,7298176000
2021-03-30,7176437000
2021-03-31,6937148000
2021-04-01,6903840000
2021-04-05,6914438000
2021-04-06,7000736000
2021-04-07,6844794000
2021-04-08,6870532000
2021-04-09,7068866000
2021-04-12,7159706000
2021-04-13,7064323999
2021-04-14,7046156000
2021-04-15,7200584000
2021-04-16,7298994000
2021-04-19,7298994000
2021-04-20,7342900000
2021-04-21,7415572000
2021-04-22,7298994000
2021-04-23,7326246000
2021-04-26,7309592000
2021-04-27,7312620000
2021-04-28,7379236000
2021-04-29,7527608000
2021-04-30,7479160000
2021-05-03,7592710000
2021-05-04,8314888000
2021-05-05,8617688000
2021-05-06,8599520000
2021-05-07,8638884000
2021-05-10,8602548000
2021-05-11,8537446000
2021-05-12,8395130000
2021-05-13,8554100000
2021-05-14,8552586000
2021-05-17,8560156000
2021-05-18,8346682000
2021-05-19,8358794000
2021-05-20,8455690000
2021-05-21,8513222000
2021-05-24,8551072000
2021-05-25,8482942000
2021-05-26,8523820000
2021-05-27,8573782000
2021-05-28,8608604000
2021-06-01,8756976000
2021-06-02,8696416000
2021-06-03,8752434000
2021-06-04,8834190000
2021-06-07,8707014000
2021-06-08,8713070000
2021-06-09,8763032000
2021-06-10,8784228000
2021-06-11,8885666000
2021-06-14,8872040000
2021-06-15,8891722000
2021-06-16,8841760000
2021-06-17,8691874000
2021-06-18,8749406000
2021-06-21,8855386000
2021-06-22,8879610000
2021-06-23,8844788000
2021-06-24,8822078000
2021-06-25,8862956000
2021-06-28,8865984000
2021-06-29,8841760000
2021-06-30,8881575000
2021-07-01,8865086000
2021-07-02,8890569000
2021-07-06,8728677000
2021-07-07,8776645000
2021-07-08,8737671000
2021-07-09,8754160000
2021-07-12,8692701000
2021-07-13,8518817000
2021-07-14,8575779000
2021-07-15,8560789000
2021-07-16,8392901000
2021-07-19,8248997000
2021-07-20,8168051000
2021-07-21,8175546000
2021-07-22,8175546000
2021-07-23,8235506000
2021-07-26,8317951000
2021-07-27,8331442000
2021-07-28,8344933000
2021-07-29,8413887000
2021-07-30,8506825000
2021-08-02,8440869000
2021-08-03,8764653000
2021-08-04,8691202000
2021-08-05,8710689000
2021-08-06,8800629000
2021-08-09,8862088000
2021-08-10,9007491000
2021-08-11,9091435000
2021-08-12,9041968000
2021-08-13,9056958000
2021-08-16,9062954000
2021-08-17,8941535000
2021-08-18,8881575000
2021-08-19,8857591000
2021-08-20,8898064000
2021-08-23,8941535000
2021-08-24,8999996000
2021-08-25,9169383000
2021-08-26,9094433000
2021-08-27,9154393000
2021-08-30,9160389000
2021-08-31,9148397000
2021-09-01,9226345000
2021-09-02,9251828000
2021-09-03,9176878000
2021-09-07,8956525000
2021-09-08,8922048000
2021-09-09,8722681000
2021-09-10,8706192000
2021-09-13,8667218000
2021-09-14,8716685000
2021-09-15,8734673000
2021-09-16,8671715000
2021-09-17,8434873000
2021-09-20,8422881000
2021-09-21,8374913000
2021-09-22,8449863000
2021-09-23,8563787000
2021-09-24,8589270000
2021-09-27,8601262000
2021-09-28,8455858999
2021-09-29,8374913000
2021-09-30,8125357000
2021-10-01,8186160000
2021-10-04,8298868000
2021-10-05,8423440000
2021-10-06,8405644000
2021-10-07,8534665000
2021-10-08,8482760000
2021-10-11,8475345000
2021-10-12,8421957000
2021-10-13,8287004000
2021-10-14,8399712000
2021-10-15,8527250000
2021-10-18,8510937000
2021-10-19,8601400000
2021-10-20,8749700000
2021-10-21,8782326000
2021-10-22,8803088000
2021-10-25,8792707000
2021-10-26,8733387000
2021-10-27,8605849000
2021-10-28,8751183000
2021-10-29,8797156000
2021-11-01,8748217000
2021-11-02,8997361000
2021-11-03,9188668000
2021-11-04,9153076000
2021-11-05,9331036000
2021-11-08,9360696000
2021-11-09,9583146000
2021-11-10,9480819000
2021-11-11,9581663000
2021-11-12,9805596000
2021-11-15,9784834000
2021-11-16,9704752000
2021-11-17,9752208000
2021-11-18,9590561000
2021-11-19,9565350000
2021-11-22,9643949000
2021-11-23,9755174000
2021-11-24,9609840000
2021-11-26,9365145000
2021-11-29,9520860000
2021-11-30,9212396000
2021-12-01,9016640000
2021-12-02,9369594000
2021-12-03,9135280000
2021-12-06,9396288000
2021-12-07,9553486000
2021-12-08,9563867000
2021-12-09,9489717000
2021-12-10,9654330000
2021-12-13,9666194000
2021-12-14,9513445000
2021-12-15,9660262000
2021-12-16,9778902000
2021-12-17,9584629000
2021-12-20,9506030000
2021-12-21,9658779000
2021-12-22,9642466000
2021-12-23,9697337000
2021-12-27,9950930000
2021-12-28,9999869000
2021-12-29,10017665000
2021-12-30,9956862000
2021-12-31,9958572000
2022-01-03,9825731999
2022-01-04,9880344000
2022-01-05,9859680000
2022-01-06,9836064000
2022-01-07,9697320000
2022-01-10,9655992000
2022-01-11,9743076000
2022-01-12,9810972000
2022-01-13,10002852000
2022-01-14,9992520000
2022-01-18,9805068000
2022-01-19,10131264000
2022-01-20,10051560000
2022-01-21,9855252000
2022-01-24,9785880000
2022-01-25,9712080000
2022-01-26,9697320000
2022-01-27,9825731999
2022-01-28,10019088000
2022-01-31,10024992000
2022-02-01,10036800000
2022-02-02,10075176000
2022-02-03,9862631999
2022-02-04,9499536000
2022-02-07,9379980000
2022-02-08,9588096000
2022-02-09,9627948000
2022-02-10,9502488000
2022-02-11,9402120000
2022-02-14,9344556000
2022-02-15,9505440000
2022-02-16,9467064000
2022-02-17,9940860000
2022-02-18,10230156000
2022-02-22,10231631999
2022-02-23,10231631999
2022-02-24,9853776000
2022-02-25,10104696000
2022-02-28,9908388000
2022-03-01,9754884000
2022-03-02,9777024000
2022-03-03,9964476000
2022-03-04,9765216000
2022-03-07,9006552000
2022-03-08,9016884000
2022-03-09,9506916000
2022-03-10,9483300000
2022-03-11,9560052000
2022-03-14,9757836000
2022-03-15,9844920000
2022-03-16,9924624000
2022-03-17,10078128000
2022-03-18,10089936000
2022-03-21,10100268000
2022-03-22,10094364000
2022-03-23,9976284000
2022-03-24,9921672000
2022-03-25,10221300000
2022-03-28,10243440000
2022-03-29,10357092000
2022-03-30,10078128000
2022-03-31,9776160000
2022-04-01,9869600000
2022-04-04,9878360000
2022-04-05,9710460000
2022-04-06,9711920000
2022-04-07,9767400000
2022-04-08,10028740000
2022-04-11,9881280000
2022-04-12,9782000000
2022-04-13,9825800000
2022-04-14,9843320000
2022-04-18,9647680000
2022-04-19,9884200000
2022-04-20,10092980000
2022-04-21,9954280000
2022-04-22,9544020000
2022-04-25,9544020000
2022-04-26,9390719999
2022-04-27,9506060000
2022-04-28,9653520000
2022-04-29,9374660000
2022-05-02,9395100000
2022-05-03,9573219999
2022-05-04,9998080000
2022-05-05,9460800000
2022-05-06,9577600000
2022-05-09,9374660000
2022-05-10,9224280000
2022-05-11,9176100000
2022-05-12,9216980000
2022-05-13,9110400000
2022-05-16,9114780000
2022-05-17,9435980000
2022-05-18,8910380000
2022-05-19,8732260000
2022-05-20,8743940000
2022-05-23,8898700000
2022-05-24,8929360000
2022-05-25,8927900000
2022-05-26,9168800000
2022-05-27,9311880000
2022-05-31,9078280000
2022-06-01,9088500000
2022-06-02,9295820000
2022-06-03,9167340000
2022-06-06,9284140000
2022-06-07,9336700000
2022-06-08,9043240000
2022-06-09,8919140000
2022-06-10,8748320000
2022-06-13,8478220000
2022-06-14,8552680000
2022-06-15,8597940000
2022-06-16,8273820000
2022-06-17,8211040000
2022-06-21,8380400000
2022-06-22,8386240000
2022-06-23,8428580000
2022-06-24,8708900000
2022-06-27,8682620000
2022-06-28,8513260000
2022-06-29,8527859999
2022-06-30,8380944000
2022-07-01,8581320000
2022-07-05,8383848000
2022-07-06,8484036000
2022-07-07,8373684000
2022-07-08,8173308000
2022-07-11,8235744000
2022-07-12,8202348000
2022-07-13,8177664000
2022-07-14,8170404000
2022-07-15,8221224000
2022-07-18,8106516000
2022-07-19,8385300000
2022-07-20,8369328000
2022-07-21,8630688000
2022-07-22,8582772000
2022-07-25,8565348000
2022-07-26,8601648000
2022-07-27,8765724000
2022-07-28,8839776000
2022-07-29,8874624000
2022-08-01,8934156000
2022-08-02,8155884000
2022-08-03,8196540000
2022-08-04,8193636000
2022-08-05,8054244000
2022-08-08,8293824000
2022-08-09,8192184000
2022-08-10,8353356000
2022-08-11,8334480000
2022-08-12,8517431999
2022-08-15,8559540000
2022-08-16,8608908000
2022-08-17,8473872000
2022-08-18,8510172000
2022-08-19,8340288000
2022-08-22,8168952000
2022-08-23,8170404000
2022-08-24,8234292000
2022-08-25,8380944000
2022-08-26,7897428000
2022-08-29,7909044000
2022-08-30,7938084000
2022-08-31,7813212000
2022-09-01,7771104000
2022-09-02,7675272000
2022-09-06,7617192000
2022-09-07,7823376000
2022-09-08,7880004000
2022-09-09,8031012000
2022-09-12,8054244000
2022-09-13,7575084000
2022-09-14,7392131999
2022-09-15,7370352000
2022-09-16,7063980000
2022-09-19,7191756000
2022-09-20,6981216000
2022-09-21,6763416000
2022-09-22,6625476000
2022-09-23,6592080000
2022-09-26,6433812000
2022-09-27,6443976000
2022-09-28,6589176000
2022-09-29,6451236000
2022-09-30,6440597000
2022-10-03,6544781000
2022-10-04,6728550000
2022-10-05,6656200000
2022-10-06,6536099000
2022-10-07,6369694000
2022-10-10,6486901000
2022-10-11,6534651999
2022-10-12,6508606000
2022-10-13,6653306000
2022-10-14,6634495000
2022-10-17,6838522000
2022-10-18,6893508000
2022-10-19,6892061000
2022-10-20,6646071000
2022-10-21,6780642000
2022-10-24,6819711000
2022-10-25,6890614000
2022-10-26,6784983000
2022-10-27,6819711000
2022-10-28,6910872000
2022-10-31,6890614000
2022-11-01,6427574000
2022-11-02,6138174000
2022-11-03,5992026999
2022-11-04,6288662000
2022-11-07,6456514000
2022-11-08,6664882000
2022-11-09,6672117000
2022-11-10,7158309000
2022-11-11,7310244000
2022-11-14,7239341000
2022-11-15,7242235000
2022-11-16,7292880000
2022-11-17,7298668000
2022-11-18,7399958000
2022-11-21,7402851999
2022-11-22,7543211000
2022-11-23,7535976000
2022-11-25,7569257000
2022-11-28,7462179000
2022-11-29,7528741000
2022-11-30,7702381000
2022-12-01,7641607000
2022-12-02,7742897000
2022-12-05,7711063000
2022-12-06,7634372000
2022-12-07,7580833000
2022-12-08,7475201999
2022-12-09,7347866000
2022-12-12,7562022000
2022-12-13,7603985000
2022-12-14,7612667000
2022-12-15,7410087000
2022-12-16,7288539000
2022-12-19,7233553000
2022-12-20,7220530000
2022-12-21,7275516000
2022-12-22,7158309000
2022-12-23,7229212000
2022-12-27,7243682000
2022-12-28,7088853000
2022-12-29,7249470000
2022-12-30,7217636000
2023-01-03,7243907000
2023-01-04,7359187000
2023-01-05,7210764000
2023-01-06,7560927000
2023-01-09,7612803000
2023-01-10,7772754000
2023-01-11,7777077000
2023-01-12,7872183000
2023-01-13,7850568000
2023-01-17,7774195000
2023-01-18,7791487000
2023-01-19,7692058000
2023-01-20,7762667000
2023-01-23,7751139000
2023-01-24,7550840000
2023-01-25,7447088000
2023-01-26,7581101000
2023-01-27,7717996000
2023-01-30,7632977000
2023-01-31,7890916000
2023-02-01,7893798000
2023-02-02,8101302000
2023-02-03,7928382000
2023-02-06,7771313000
2023-02-07,7792928000
2023-02-08,7716555000
2023-02-09,7210764000
2023-02-10,7104130000
2023-02-13,7294342000
2023-02-14,7324603000
2023-02-15,7304429000
2023-02-16,7186267000
2023-02-17,7242466000
2023-02-21,6996055000
2023-02-22,7072428000
2023-02-23,7118540000
2023-02-24,7069546000
2023-02-27,7132950000
2023-02-28,7006142000
2023-03-01,7049372000
2023-03-02,7021993000
2023-03-03,7078192000
