,SLM
2018-07-24,5121103680
2018-07-25,4894660320
2018-07-26,4968689880
2018-07-27,5020946040
2018-07-30,4920788400
2018-07-31,4916433720
2018-08-01,4894660320
2018-08-02,4877241600
2018-08-03,4894660320
2018-08-06,4872886920
2018-08-07,4890305640
2018-08-08,4894660320
2018-08-09,4999172640
2018-08-10,4946916480
2018-08-13,4851113520
2018-08-14,4872886920
2018-08-15,4881596280
2018-08-16,4986108600
2018-08-17,5073202200
2018-08-20,5086266240
2018-08-21,5090620920
2018-08-22,5086266240
2018-08-23,5020946040
2018-08-24,5003527320
2018-08-27,5042719440
2018-08-28,5055783480
2018-08-29,5051428800
2018-08-30,5077556880
2018-08-31,5103684960
2018-09-04,5112394320
2018-09-05,5155941120
2018-09-06,5121103680
2018-09-07,5099330280
2018-09-10,5121103680
2018-09-11,5134167720
2018-09-12,5073202200
2018-09-13,5003527320
2018-09-14,5073202200
2018-09-17,5068847520
2018-09-18,5047074120
2018-09-19,5138522400
2018-09-20,5225616000
2018-09-21,5182069200
2018-09-24,5142877080
2018-09-25,5073202200
2018-09-26,5007882000
2018-09-27,4959980520
2018-09-28,4855468200
2018-10-01,4835004600
2018-10-02,4830648740
2018-10-03,4882919060
2018-10-04,4804513580
2018-10-05,4734819820
2018-10-08,4726108100
2018-10-09,4678193640
2018-10-10,4638990900
2018-10-11,4560585420
2018-10-12,4477824080
2018-10-15,4503959240
2018-10-16,4617211600
2018-10-17,4621567460
2018-10-18,4547517840
2018-10-19,4608499880
2018-10-22,4604144020
2018-10-23,4490891660
2018-10-24,4268742800
2018-10-25,4377639300
2018-10-26,4329724840
2018-10-29,4334080700
2018-10-30,4403774460
2018-10-31,4416842040
2018-11-01,4508315100
2018-11-02,4416842040
2018-11-05,4429909620
2018-11-06,4425553760
2018-11-07,4521382680
2018-11-08,4612855740
2018-11-09,4569297140
2018-11-12,4551873700
2018-11-13,4604144020
2018-11-14,4608499880
2018-11-15,4656414340
2018-11-16,4521382680
2018-11-19,4482179940
2018-11-20,4307945540
2018-11-21,4403774460
2018-11-23,4390706880
2018-11-26,4473468220
2018-11-27,4416842040
2018-11-28,4473468220
2018-11-29,4473468220
2018-11-30,4473468220
2018-12-03,4538806120
2018-12-04,4316657260
2018-12-06,4312301400
2018-12-07,4212116620
2018-12-10,4111931840
2018-12-11,4042238079
2018-12-12,4077084959
2018-12-13,3937697439
2018-12-14,3828800939
2018-12-17,3702481000
2018-12-18,3667634120
2018-12-19,3541314180
2018-12-20,3550025900
2018-12-21,3550025900
2018-12-24,3536958319
2018-12-26,3671989980
2018-12-27,3641498959
2018-12-28,3637143100
2018-12-31,3611309940
2019-01-02,3706916219
2019-01-03,3741682139
2019-01-04,3880745820
2019-01-07,3885091560
2019-01-08,3867708600
2019-01-09,3980697840
2019-01-10,3972006360
2019-01-11,3924203219
2019-01-14,3919857480
2019-01-15,3906820260
2019-01-16,4024155240
2019-01-17,4050229680
2019-01-18,4080649860
2019-01-22,4076304120
2019-01-23,4124107260
2019-01-24,4662979020
2019-01-25,4789005480
2019-01-28,4719473640
2019-01-29,4676016240
2019-01-30,4719473640
2019-01-31,4654287540
2019-02-01,4649941800
2019-02-04,4619521620
2019-02-05,4662979020
2019-02-06,4754239560
2019-02-07,4736856600
2019-02-08,4654287540
2019-02-11,4706436420
2019-02-12,4815079920
2019-02-13,4901994720
2019-02-14,4910686200
2019-02-15,4932414900
2019-02-19,4962835080
2019-02-20,4945452120
2019-02-21,4936760640
2019-02-22,4936760640
2019-02-25,4967180820
2019-02-26,4845500100
2019-02-27,4819425660
2019-02-28,4802042700
2019-03-01,4867228800
2019-03-04,4862883060
2019-03-05,4754239560
2019-03-06,4649941800
2019-03-07,4593447180
2019-03-08,4567372740
2019-03-11,4615175880
2019-03-12,4589101440
2019-03-13,4606484400
2019-03-14,4571718480
2019-03-15,4576064220
2019-03-18,4641250320
2019-03-19,4554335520
2019-03-20,4510878120
2019-03-21,4536952560
2019-03-22,4332702780
2019-03-25,4297936860
2019-03-26,4310974080
2019-03-27,4315319820
2019-03-28,4319665560
2019-03-29,4306628340
2019-04-01,4331415020
2019-04-02,4301365560
2019-04-03,4361464480
2019-04-04,4455905640
2019-04-05,4430148960
2019-04-08,4425856180
2019-04-09,4374342820
2019-04-10,4404392280
2019-04-11,4387221160
2019-04-12,4421563400
2019-04-15,4425856180
2019-04-16,4387221160
2019-04-17,4322829460
2019-04-18,4249852200
2019-04-22,4219802740
2019-04-23,4262730540
2019-04-24,4327122240
2019-04-25,4275608880
2019-04-26,4421563400
2019-04-29,4382928380
2019-04-30,4361464480
2019-05-01,4331415020
2019-05-02,4357171700
2019-05-03,4382928380
2019-05-06,4447320080
2019-05-07,4400099500
2019-05-08,4361464480
2019-05-09,4391513940
2019-05-10,4430148960
2019-05-13,4288487220
2019-05-14,4327122240
2019-05-15,4301365560
2019-05-16,4301365560
2019-05-17,4322829460
2019-05-20,4271316099
2019-05-21,4297072780
2019-05-22,4258437760
2019-05-23,4159703820
2019-05-24,4172582160
2019-05-28,4198338839
2019-05-29,4219802740
2019-05-30,4206924400
2019-05-31,4082433780
2019-06-03,4099604900
2019-06-04,4271316099
2019-06-05,4284194440
2019-06-06,4275608880
2019-06-07,4219802740
2019-06-10,4159703820
2019-06-11,4198338839
2019-06-12,4095312119
2019-06-13,4121068800
2019-06-14,4103897680
2019-06-17,4000870960
2019-06-18,4091019339
2019-06-19,4056677099
2019-06-20,3975114280
2019-06-21,3945064820
2019-06-24,3910722579
2019-06-25,3923600920
2019-06-26,3923600920
2019-06-27,4060969880
2019-06-28,4172582160
2019-07-01,4097279340
2019-07-02,4122728280
2019-07-03,4135452750
2019-07-05,4131211260
2019-07-08,4042139969
2019-07-09,4012449540
2019-07-10,3991242090
2019-07-11,3978517620
2019-07-12,4080313379
2019-07-15,4050622950
2019-07-16,4110003810
2019-07-17,4016691030
2019-07-18,4118486790
2019-07-19,4076071889
2019-07-22,3978517620
2019-07-23,4059105930
2019-07-24,4296629370
2019-07-25,3885204840
2019-07-26,3936102719
2019-07-29,3893687820
2019-07-30,3897929310
2019-07-31,3863997389
2019-08-01,3804616530
2019-08-02,3753718650
2019-08-05,3571334580
2019-08-06,3567093090
2019-08-07,3550127129
2019-08-08,3634956930
2019-08-09,3592542030
2019-08-12,3473780310
2019-08-13,3486504780
2019-08-14,3350777100
2019-08-15,3325328160
2019-08-16,3439848389
2019-08-19,3511953719
2019-08-20,3478021799
2019-08-21,3516195209
2019-08-22,3520436700
2019-08-23,3473780310
2019-08-26,3533161170
2019-08-27,3452572860
2019-08-28,3507712230
2019-08-29,3592542030
2019-08-30,3579817560
2019-09-03,3579817560
2019-09-04,3617990969
2019-09-05,3702820770
2019-09-06,3736752690
2019-09-09,3830065469
2019-09-10,3944585700
2019-09-11,3889446330
2019-09-12,3927619740
2019-09-13,3953068680
2019-09-16,4029415500
2019-09-17,3978517620
2019-09-18,4016691030
2019-09-19,4080313379
2019-09-20,4088796360
2019-09-23,4114245299
2019-09-24,3948827190
2019-09-25,4003966560
2019-09-26,3863997389
2019-09-27,3825823980
2019-09-30,3716271720
2019-10-01,3589867920
2019-10-02,3492958339
2019-10-03,3492958339
2019-10-04,3505598720
2019-10-07,3450823740
2019-10-08,3417116059
2019-10-09,3455037199
2019-10-10,3484531420
2019-10-11,3598294839
2019-10-14,3619362140
2019-10-15,3699417879
2019-10-16,3648856360
2019-10-17,3682564040
2019-10-18,3712058260
2019-10-21,3792114000
2019-10-22,3813181300
2019-10-23,3813181300
2019-10-24,3522452559
2019-10-25,3648856360
2019-10-28,3606721760
2019-10-29,3665710199
2019-10-30,3573014080
2019-10-31,3556160240
2019-11-01,3619362140
2019-11-04,3737339019
2019-11-05,3737339019
2019-11-06,3754192860
2019-11-07,3817394760
2019-11-08,3720485180
2019-11-11,3682564040
2019-11-12,3699417879
2019-11-13,3657283280
2019-11-14,3674137120
2019-11-15,3657283280
2019-11-18,3610935220
2019-11-19,3678350580
2019-11-20,3623575600
2019-11-21,3585654460
2019-11-22,3682564040
2019-11-25,3644642900
2019-11-26,3556160240
2019-11-27,3568800620
2019-11-29,3594081379
2019-12-02,3573014080
2019-12-03,3535092940
2019-12-04,3535092940
2019-12-05,3539306400
2019-12-06,3610935220
2019-12-09,3653069820
2019-12-10,3615148680
2019-12-11,3657283280
2019-12-12,3796327460
2019-12-13,3749979400
2019-12-16,3775260160
2019-12-17,3825821680
2019-12-18,3846888980
2019-12-19,3813181300
2019-12-20,3821608220
2019-12-23,3842675519
2019-12-24,3825821680
2019-12-26,3838462059
2019-12-27,3787900540
2019-12-30,3762619780
2019-12-31,3651193260
2020-01-02,3663486840
2020-01-03,3610214660
2020-01-06,3614312520
2020-01-07,3552844620
2020-01-08,3540551040
2020-01-09,3528257460
2020-01-10,3438104540
2020-01-13,3446300260
2020-01-14,3495474579
2020-01-15,3528257460
2020-01-16,3614312520
2020-01-17,3630703960
2020-01-21,3614312520
2020-01-22,3724954740
2020-01-23,4814985500
2020-01-24,4704343280
2020-01-27,4589603200
2020-01-28,4560918180
2020-01-29,4626483940
2020-01-30,4511743860
2020-01-31,4474863120
2020-02-03,4388808060
2020-02-04,4397003780
2020-02-05,4581407480
2020-02-06,4605994640
2020-02-07,4626483940
2020-02-10,4753517600
2020-02-11,4876453400
2020-02-12,4905138420
2020-02-13,4884649120
2020-02-14,4942019160
2020-02-18,4925627720
2020-02-19,4905138420
2020-02-20,5032172080
2020-02-21,4933823440
2020-02-24,4802691920
2020-02-25,4503548140
2020-02-26,4368318760
2020-02-27,4245382960
2020-02-28,4249480819
2020-03-02,4491254560
2020-03-03,4220795800
2020-03-04,4470765260
2020-03-05,4257676540
2020-03-06,4089664280
2020-03-09,3835596960
2020-03-10,3909358439
2020-03-11,3667584699
2020-03-12,3315168740
2020-03-13,3384832360
2020-03-16,2782446940
2020-03-17,2749664060
2020-03-18,2811131960
2020-03-19,2831621260
2020-03-20,2716881180
2020-03-23,2643119700
2020-03-24,2848012700
2020-03-25,2946361340
2020-03-26,3175841500
2020-03-27,3007829240
2020-03-30,2987339940
2020-03-31,2696314710
2020-04-01,2535060840
2020-04-02,2501310030
2020-04-03,2287554900
2020-04-06,2512560300
2020-04-07,2520060480
2020-04-08,2636313270
2020-04-09,2696314710
2020-04-13,2606312550
2020-04-14,2565061560
2020-04-15,2463809130
2020-04-16,2456308950
2020-04-17,2587562100
2020-04-20,2561311470
2020-04-21,2535060840
2020-04-22,2565061560
2020-04-23,2692564620
2020-04-24,2793817050
2020-04-27,2797567140
2020-04-28,2865068760
2020-04-29,3198826769
2020-04-30,3127575060
2020-05-01,3033822810
2020-05-04,3033822810
2020-05-05,3022572540
2020-05-06,2951320830
2020-05-07,2943820650
2020-05-08,3048823170
2020-05-11,2992571820
2020-05-12,2880069120
2020-05-13,2733815610
2020-05-14,2775066600
2020-05-15,2786316870
2020-05-18,2850068400
2020-05-19,2737565700
2020-05-20,2722565340
2020-05-21,2771316510
2020-05-22,2741315790
2020-05-26,2861318670
2020-05-27,2902569660
2020-05-28,2880069120
2020-05-29,2842568220
2020-06-01,2880069120
2020-06-02,2857568580
2020-06-03,2940070560
2020-06-04,3045073079
2020-06-05,3172576140
2020-06-08,3258828210
2020-06-09,3191326590
2020-06-10,3033822810
2020-06-11,2895069480
2020-06-12,2962571100
2020-06-15,3000072000
2020-06-16,3015072359
2020-06-17,2947570740
2020-06-18,2883819210
2020-06-19,2872568940
2020-06-22,2827567860
2020-06-23,2771316510
2020-06-24,2636313270
2020-06-25,2628813090
2020-06-26,2501310030
2020-06-29,2606312550
2020-06-30,2636910820
2020-07-01,2599401420
2020-07-02,2621907060
2020-07-06,2670669280
2020-07-07,2603152360
2020-07-08,2576895780
2020-07-09,2471869460
2020-07-10,2565642960
2020-07-13,2584397660
2020-07-14,2561892020
2020-07-15,2584397660
2020-07-16,2629408940
2020-07-17,2576895780
2020-07-20,2561892020
2020-07-21,2636910820
2020-07-22,2666918340
2020-07-23,2588148600
2020-07-24,2618156120
2020-07-27,2584397660
2020-07-28,2543137320
2020-07-29,2610654240
2020-07-30,2565642960
2020-07-31,2539386380
2020-08-03,2550639200
2020-08-04,2558141080
2020-08-05,2573144840
2020-08-06,2576895780
2020-08-07,2625658000
2020-08-10,2696925860
2020-08-11,2741937140
2020-08-12,2749439020
2020-08-13,2734435260
2020-08-14,2768193720
2020-08-17,2745688080
2020-08-18,2693174920
2020-08-19,2708178680
2020-08-20,2689423980
2020-08-21,2674420220
2020-08-24,2786948420
2020-08-25,2809454060
2020-08-26,2790699360
2020-08-27,2828208760
2020-08-28,2918231320
2020-08-31,2865718160
2020-09-01,2880721920
2020-09-02,2891974740
2020-09-03,2843212520
2020-09-04,2873220040
2020-09-08,2794450300
2020-09-09,2839461580
2020-09-10,2801952180
2020-09-11,2794450300
2020-09-14,2925733200
2020-09-15,2933235080
2020-09-16,3053265160
2020-09-17,3083272680
2020-09-18,3049514220
2020-09-21,3004502940
2020-09-22,2948238840
2020-09-23,2918231320
2020-09-24,2918231320
2020-09-25,2944487900
2020-09-28,2989499180
2020-09-29,2985748240
2020-09-30,3034720800
2020-10-01,3053476800
2020-10-02,3113496000
2020-10-05,3177266400
2020-10-06,3173515200
2020-10-07,3211027200
2020-10-08,3282300000
2020-10-09,3286051200
2020-10-12,3327314399
2020-10-13,3319812000
2020-10-14,3439850400
2020-10-15,3541132800
2020-10-16,3529879200
2020-10-19,3544883999
2020-10-20,3541132800
2020-10-21,3469860000
2020-10-22,3511123200
2020-10-23,3586147200
2020-10-26,3548635200
2020-10-27,3447352800
2020-10-28,3477362400
2020-10-29,3503620800
2020-10-30,3447352800
2020-11-02,3571142400
2020-11-03,3601152000
2020-11-04,3803716800
2020-11-05,3852482400
2020-11-06,3747448800
2020-11-09,3920003999
2020-11-10,4021286400
2020-11-11,4002530400
2020-11-12,3968769600
2020-11-13,4058798400
2020-11-16,4088808000
2020-11-17,4141324799
2020-11-18,4055047200
2020-11-19,4092559200
2020-11-20,4036291200
2020-11-23,4066300800
2020-11-24,4066300800
2020-11-25,4186339200
2020-11-27,4137573599
2020-11-30,3980023200
2020-12-01,4178836800
2020-12-02,4272616800
2020-12-03,4295124000
2020-12-04,4313880000
2020-12-07,4276368000
2020-12-08,4235104799
2020-12-09,4317631200
2020-12-10,4411411200
2020-12-11,4520196000
2020-12-14,4490186400
2020-12-15,4602722400
2020-12-16,4576464000
2020-12-17,4658990400
2020-12-18,4651488000
2020-12-21,4670244000
2020-12-22,4636483200
2020-12-23,4595220000
2020-12-24,4602722400
2020-12-28,4550205600
2020-12-29,4467679200
2020-12-30,4557708000
2020-12-31,4473310380
2021-01-04,4364997780
2021-01-05,4480531220
2021-01-06,4624948020
2021-01-07,4707987680
2021-01-08,4704377260
2021-01-11,4834352380
2021-01-12,4924612880
2021-01-13,4874067000
2021-01-14,4978769180
2021-01-15,4975158760
2021-01-19,5018483800
2021-01-20,5054588000
2021-01-21,4877677420
2021-01-22,4776585660
2021-01-25,4733260620
2021-01-26,4715208520
2021-01-27,4411933240
2021-01-28,5029315060
2021-01-29,5011262960
2021-02-01,4975158760
2021-02-02,5390357060
2021-02-03,5444513360
2021-02-04,5502280080
2021-02-05,5538384280
2021-02-08,5433682100
2021-02-09,5408409160
2021-02-10,5448123780
2021-02-11,5412019580
2021-02-12,5354252860
2021-02-16,5462565460
2021-02-17,5426461260
2021-02-18,5412019580
2021-02-19,5437292520
2021-02-22,5451734200
2021-02-23,5534773860
2021-02-24,5491448820
2021-02-25,5415630000
2021-02-26,5700853180
2021-03-01,5751399060
2021-03-02,5740567800
2021-03-03,5693632340
2021-03-04,5773061580
2021-03-05,5819997040
2021-03-08,5845269980
2021-03-09,5899426280
2021-03-10,5935530480
2021-03-11,6242416180
2021-03-12,6162986940
2021-03-15,6076336859
2021-03-16,6213532820
2021-03-17,6253247440
2021-03-18,6137714000
2021-03-19,6195480720
2021-03-22,6191870299
2021-03-23,5931920060
2021-03-24,5921088799
2021-03-25,6141324420
2021-03-26,6459041380
2021-03-29,6329066260
2021-03-30,6538470620
2021-03-31,5609928510
2021-04-01,5703583410
2021-04-05,5850309419
2021-04-06,5812847460
2021-04-07,5872162230
2021-04-08,5943964320
2021-04-09,5959573470
2021-04-12,5984548110
2021-04-13,5890893210
2021-04-14,5915867850
2021-04-15,5909624190
2021-04-16,6015766410
2021-04-19,6071959350
2021-04-20,5865918570
2021-04-21,6096933990
2021-04-22,5831578440
2021-04-23,6040741050
2021-04-26,5956451639
2021-04-27,5953329810
2021-04-28,6006400919
2021-04-29,6068837520
2021-04-30,6137517780
2021-05-03,6125030460
2021-05-04,6237416340
2021-05-05,6287365620
2021-05-06,6349802220
2021-05-07,6449700780
2021-05-10,6321705750
2021-05-11,6174979740
2021-05-12,5965817130
2021-05-13,6134395950
2021-05-14,6187467060
2021-05-17,6199954380
2021-05-18,6146883270
2021-05-19,6168736080
2021-05-20,6115664970
2021-05-21,6131274120
2021-05-24,6153126930
2021-05-25,6140639610
2021-05-26,6221807190
2021-05-27,6296731110
2021-05-28,6321705750
2021-06-01,6327949410
2021-06-02,6265512810
2021-06-03,6278000130
2021-06-04,6218685360
2021-06-07,6284243790
2021-06-08,6346680389
2021-06-09,6359167710
2021-06-10,6296731110
2021-06-11,6412238820
2021-06-14,6206198040
2021-06-15,6371655030
2021-06-16,6390386010
2021-06-17,6215563530
2021-06-18,6006400919
2021-06-21,6271756470
2021-06-22,6087568500
2021-06-23,6131274120
2021-06-24,6165614250
2021-06-25,6409116990
2021-06-28,6362289540
2021-06-29,6399751500
2021-06-30,6279696600
2021-07-01,6294691100
2021-07-02,6270699900
2021-07-06,6084768100
2021-07-07,5982805500
2021-07-08,5733896800
2021-07-09,6003797800
2021-07-12,6117756000
2021-07-13,6030787900
2021-07-14,6006796700
2021-07-15,6072772500
2021-07-16,5982805500
2021-07-19,5847855000
2021-07-20,6006796700
2021-07-21,6120754900
2021-07-22,5751890200
2021-07-23,5697910000
2021-07-26,5628935300
2021-07-27,5631934200
2021-07-28,5661923200
2021-07-29,5694911100
2021-07-30,5646928699
2021-08-02,5676917700
2021-08-03,5676917700
2021-08-04,5616939700
2021-08-05,5676917700
2021-08-06,5727899000
2021-08-09,5637932000
2021-08-10,5664922100
2021-08-11,5667921000
2021-08-12,5640930900
2021-08-13,5628935300
2021-08-16,5652926500
2021-08-17,5607943000
2021-08-18,5550963900
2021-08-19,5490985900
2021-08-20,5505980400
2021-08-23,5505980400
2021-08-24,5490985900
2021-08-25,5670919900
2021-08-26,5547965000
2021-08-27,5694911100
2021-08-30,5538968300
2021-08-31,5622937500
2021-09-01,5511978200
2021-09-02,5571956199
2021-09-03,5481989200
2021-09-07,5365032100
2021-09-08,5365032100
2021-09-09,5404017800
2021-09-10,5374028800
2021-09-13,5425010100
2021-09-14,5224083800
2021-09-15,5347038699
2021-09-16,5359034300
2021-09-17,5428009000
2021-09-20,5248075000
2021-09-21,5236079400
2021-09-22,5191095900
2021-09-23,5362033200
2021-09-24,5365032100
2021-09-27,5454999100
2021-09-28,5347038699
2021-09-29,5224083800
2021-09-30,5065772800
2021-10-01,5120460120
2021-10-04,5054259680
2021-10-05,5083042480
2021-10-06,5045624840
2021-10-07,5100312160
2021-10-08,5045624840
2021-10-11,5011085480
2021-10-12,4979424400
2021-10-13,4921858800
2021-10-14,5048503120
2021-10-15,5013963760
2021-10-18,5080164200
2021-10-19,5062894520
2021-10-20,5140608080
2021-10-21,5287400360
2021-10-22,5324818000
2021-10-25,5393896720
2021-10-26,5327696280
2021-10-27,5060016239
2021-10-28,5221199920
2021-10-29,5281643800
2021-11-01,5405409840
2021-11-02,5249982720
2021-11-03,5321939720
2021-11-04,5301791760
2021-11-05,5307548320
2021-11-08,5293156920
2021-11-09,5327696280
2021-11-10,5411166400
2021-11-11,5324818000
2021-11-12,5391018440
2021-11-15,5370870480
2021-11-16,5330574560
2021-11-17,5287400360
2021-11-18,5304670040
2021-11-19,5298913480
2021-11-22,5336331120
2021-11-23,5367992200
2021-11-24,5324818000
2021-11-26,5140608080
2021-11-29,5152121200
2021-11-30,5117581840
2021-12-01,5163634320
2021-12-02,5310426600
2021-12-03,5201051960
2021-12-06,5290278640
2021-12-07,5393896720
2021-12-08,5405409840
2021-12-09,5408288120
2021-12-10,5425557800
2021-12-13,5273008960
2021-12-14,5252861000
2021-12-15,5402531560
2021-12-16,5365113920
2021-12-17,5267252400
2021-12-20,5077285920
2021-12-21,5301791760
2021-12-22,5428436080
2021-12-23,5500393080
2021-12-27,5546445560
2021-12-28,5598254600
2021-12-29,5612646000
2021-12-30,5604011160
2021-12-31,5448137590
2022-01-03,5445367820
2022-01-04,5578316780
2022-01-05,5484144600
2022-01-06,5592165630
2022-01-07,5633712180
2022-01-10,5653100570
2022-01-11,5642021490
2022-01-12,5644791260
2022-01-13,5744502980
2022-01-14,5755582060
2022-01-18,5608784250
2022-01-19,5240404840
2022-01-20,5040981400
2022-01-21,4766774170
2022-01-24,4802781180
2022-01-25,4755695090
2022-01-26,4741846240
2022-01-27,4852637040
2022-01-28,4985586000
2022-01-31,5079758180
2022-02-01,5337346790
2022-02-02,5331807250
2022-02-03,5414900350
2022-02-04,5522921380
2022-02-07,5423209660
2022-02-08,5425979430
2022-02-09,5406591040
2022-02-10,5506302760
2022-02-11,5484144600
2022-02-14,5453677130
2022-02-15,5644791260
2022-02-16,5733423900
2022-02-17,5570007470
2022-02-18,5550619080
2022-02-22,5423209660
2022-02-23,5268102540
2022-02-24,5295800240
2022-02-25,5536770230
2022-02-28,5456446900
2022-03-01,5259793230
2022-03-02,5373353800
2022-03-03,5137923350
2022-03-04,4847097500
2022-03-07,4752925320
2022-03-08,4678141530
2022-03-09,4896953360
2022-03-10,4819399800
2022-03-11,4758464860
2022-03-14,4819399800
2022-03-15,4858176580
2022-03-16,5060369790
2022-03-17,5068679100
2022-03-18,5160081510
2022-03-21,5057600020
2022-03-22,5093607030
2022-03-23,4949578990
2022-03-24,5032672090
2022-03-25,5054830250
2022-03-28,5018823240
2022-03-29,5165621050
2022-03-30,4996665080
2022-03-31,4798073880
2022-04-01,4769327250
2022-04-04,4680474030
2022-04-05,4737967290
2022-04-06,4547194200
2022-04-07,4466180970
2022-04-08,4526287560
2022-04-11,4353807780
2022-04-12,4369487760
2022-04-13,4429594350
2022-04-14,4393007730
2022-04-18,4377327750
2022-04-19,4521060900
2022-04-20,4565487510
2022-04-21,4494927600
2022-04-22,4372101090
2022-04-25,4471407630
2022-04-26,4353807780
2022-04-27,4270181220
2022-04-28,4416527700
2022-04-29,4372101090
2022-05-02,4424367690
2022-05-03,4513220910
2022-05-04,4743193950
2022-05-05,4523674230
2022-05-06,4442661000
2022-05-09,4319834490
2022-05-10,4173488010
2022-05-11,4131674730
2022-05-12,4170874680
2022-05-13,4343354460
2022-05-16,4434821010
2022-05-17,4630820760
2022-05-18,4437434340
2022-05-19,4500154260
2022-05-20,4586394150
2022-05-23,4722287310
2022-05-24,4717060650
2022-05-25,4803300540
2022-05-26,4978393650
2022-05-27,5093380170
2022-05-31,5119513470
2022-06-01,4975780320
2022-06-02,5111673480
2022-06-03,5056793550
2022-06-06,5103833490
2022-06-07,5263246620
2022-06-08,5135193450
2022-06-09,5041113570
2022-06-10,4769327250
2022-06-13,4442661000
2022-06-14,4440047670
2022-06-15,4481860950
2022-06-16,3909541680
2022-06-17,4076794800
2022-06-21,4097701440
2022-06-22,4058501490
2022-06-23,4095088110
2022-06-24,4249274580
2022-06-27,4254501240
2022-06-28,4207461300
2022-06-29,4189167990
2022-06-30,4005180040
2022-07-01,4155939640
2022-07-05,4070509200
2022-07-06,4027793980
2022-07-07,4125787720
2022-07-08,4088097820
2022-07-11,4017743340
2022-07-12,3932312900
2022-07-13,3952414180
2022-07-14,3887085020
2022-07-15,3957439500
2022-07-18,3985078760
2022-07-19,4188604220
2022-07-20,4186091560
2022-07-21,4248908060
2022-07-22,4223781459
2022-07-25,4186091560
2022-07-26,4108199100
2022-07-27,4334338500
2022-07-28,3897135660
2022-07-29,3919749600
2022-08-01,3982566100
2022-08-02,3861958420
2022-08-03,3902160980
2022-08-04,3861958420
2022-08-05,3851907780
2022-08-08,3907186300
2022-08-09,3776527980
2022-08-10,3970002800
2022-08-11,4007692700
2022-08-12,4062971220
2022-08-15,3995129400
2022-08-16,4052920579
2022-08-17,4005180040
2022-08-18,4007692700
2022-08-19,3909698960
2022-08-22,3758939360
2022-08-23,3761452020
2022-08-24,3736325420
2022-08-25,3841857140
2022-08-26,3728787440
2022-08-29,3733812760
2022-08-30,3758939360
2022-08-31,3839344480
2022-09-01,3713711480
2022-09-02,3688584880
2022-09-06,3660945620
2022-09-07,3804167240
2022-09-08,3887085020
2022-09-09,3970002800
2022-09-12,3977540780
2022-09-13,3781553300
2022-09-14,3789091280
2022-09-15,3892110340
2022-09-16,3841857140
2022-09-19,3879547040
2022-09-20,3836831820
2022-09-21,3794116600
2022-09-22,3696122860
2022-09-23,3567977200
2022-09-26,3495110060
2022-09-27,3490084740
2022-09-28,3578027840
2022-09-29,3542850600
2022-09-30,3422163850
2022-10-03,3581163600
2022-10-04,3818440150
2022-10-05,3786640200
2022-10-06,3884486200
2022-10-07,3789086350
2022-10-10,3771963300
2022-10-11,3789086350
2022-10-12,3789086350
2022-10-13,3835563200
2022-10-14,3698578800
2022-10-17,3808655550
2022-10-18,3845347800
2022-10-19,3752394100
2022-10-20,3720594150
2022-10-21,3774409450
2022-10-24,3813547850
2022-10-25,4011685999
2022-10-26,3904055400
2022-10-27,3940747650
2022-10-28,4104639700
2022-10-31,4058162850
2022-11-01,4111978149
2022-11-02,3972547599
2022-11-03,3930963050
2022-11-04,3999455250
2022-11-07,4077732050
2022-11-08,4109532000
2022-11-09,4026362900
2022-11-10,4278316349
2022-11-11,4327239350
2022-11-14,4192701100
2022-11-15,4231839500
2022-11-16,4175578050
2022-11-17,4107085850
2022-11-18,4033701349
2022-11-21,4075285900
2022-11-22,4148670400
2022-11-23,4197593400
2022-11-25,4180470350
2022-11-28,4099747400
2022-11-29,4182916500
2022-11-30,4270977900
2022-12-01,4234285649
2022-12-02,4207378000
2022-12-05,4092408950
2022-12-06,4109532000
2022-12-07,4082624350
2022-12-08,4072839749
2022-12-09,4055716699
2022-12-12,4121762750
2022-12-13,4119316600
2022-12-14,4085070500
2022-12-15,4023916750
2022-12-16,3923624600
2022-12-19,3933409199
2022-12-20,3994562949
2022-12-21,4067947449
2022-12-22,4014132150
2022-12-23,4043485950
2022-12-27,4045932100
2022-12-28,3977439900
2022-12-29,4077732050
2022-12-30,4060609000
2023-01-03,3991945410
2023-01-04,4011265170
2023-01-05,3897761580
2023-01-06,4023340020
2023-01-09,4076469359
2023-01-10,4078884330
2023-01-11,4146503490
2023-01-12,4151333430
2023-01-13,4173068160
2023-01-17,4071639420
2023-01-18,4052319660
2023-01-19,3876026850
2023-01-20,4004020259
2023-01-23,4103034029
2023-01-24,4069224450
2023-01-25,4153748400
2023-01-26,4182728040
2023-01-27,4250347200
2023-01-30,4098204089
2023-01-31,4243102290
2023-02-01,4296231630
2023-02-02,3574155600
2023-02-03,3656264580
2023-02-06,3711808890
2023-02-07,3844632240
2023-02-08,3699734040
2023-02-09,3663509490
2023-02-10,3682829250
2023-02-13,3668339430
2023-02-14,3680414280
2023-02-15,3668339430
2023-02-16,3583815480
2023-02-17,3518611290
2023-02-21,3472726860
2023-02-22,3470311890
2023-02-23,3492046620
2023-02-24,3465481950
2023-02-27,3475141830
2023-02-28,3472726860
2023-03-01,3412352610
2023-03-02,3383372970
2023-03-03,3441332250
2023-03-06,3409937640
2023-03-07,3354393330
2023-03-08,3359223270
2023-03-09,3296434050
2023-03-10,3100821480
