,STZ
2018-08-13,40733545850
2018-08-14,42253695950
2018-08-15,39674393650
2018-08-16,38571427600
2018-08-17,38847645350
2018-08-20,38651435500
2018-08-21,38192342550
2018-08-22,38739063200
2018-08-23,39028615600
2018-08-24,39546762000
2018-08-27,40053478700
2018-08-28,39464849150
2018-08-29,39861078750
2018-08-30,39767736200
2018-08-31,39491792400
2018-09-04,40043767020
2018-09-05,39785799500
2018-09-06,39571458840
2018-09-07,40159473040
2018-09-10,40223964920
2018-09-11,40830947320
2018-09-12,40969415180
2018-09-13,40749384060
2018-09-14,40222068100
2018-09-17,40275179060
2018-09-18,40500900640
2018-09-19,40813875940
2018-09-20,41458794740
2018-09-21,41149613080
2018-09-24,41032010240
2018-09-25,40688685820
2018-09-26,40546424320
2018-09-27,40770249080
2018-09-28,40899232840
2018-10-01,40462964240
2018-10-02,40351051860
2018-10-03,39977378320
2018-10-04,42128372200
2018-10-05,42333228760
2018-10-08,43374582940
2018-10-09,42919346140
2018-10-10,42035428020
2018-10-11,41307049140
2018-10-12,42809330580
2018-10-15,42433760220
2018-10-16,43050226720
2018-10-17,43095750400
2018-10-18,42695521380
2018-10-19,42285808260
2018-10-22,41570707120
2018-10-23,40758868160
2018-10-24,40246726760
2018-10-25,40430718300
2018-10-26,39825632720
2018-10-29,38458025500
2018-10-30,37646186540
2018-10-31,37790344860
2018-11-01,38103320160
2018-11-02,38186780240
2018-11-05,37993304600
2018-11-06,38695128000
2018-11-07,39216753500
2018-11-08,38831699040
2018-11-09,38530104660
2018-11-12,38310073540
2018-11-13,37868114480
2018-11-14,37426155420
2018-11-15,37450814080
2018-11-16,37278203460
2018-11-19,36682601980
2018-11-20,36176151040
2018-11-21,36838141220
2018-11-23,36578276880
2018-11-26,36819173020
2018-11-27,37139735600
2018-11-28,38186780240
2018-11-29,37217505220
2018-11-30,37332802320
2018-12-03,37800034470
2018-12-04,36457457190
2018-12-06,36371639040
2018-12-07,35969247270
2018-12-10,35719421100
2018-12-11,35999760390
2018-12-12,35610718110
2018-12-13,34828819410
2018-12-14,34569457890
2018-12-17,33573967350
2018-12-18,32919842340
2018-12-19,32818767630
2018-12-20,31825184160
2018-12-21,30928861260
2018-12-24,29931463649
2018-12-26,31165337939
2018-12-27,31180594500
2018-12-28,31058542020
2018-12-31,30669499740
2019-01-02,31283576280
2019-01-03,30818251200
2019-01-04,31775600340
2019-01-07,32443074840
2019-01-08,32866444380
2019-01-09,28785314580
2019-01-10,30499770510
2019-01-11,30362461470
2019-01-14,30677128020
2019-01-15,30614194710
2019-01-16,30490235160
2019-01-17,30581774520
2019-01-18,31304554050
2019-01-22,31415164109
2019-01-23,31579172130
2019-01-24,31426606530
2019-01-25,31809927600
2019-01-28,32019705300
2019-01-29,32067382050
2019-01-30,32536521270
2019-01-31,33118177620
2019-02-01,33135341250
2019-02-04,32956076670
2019-02-05,33320327040
2019-02-06,32856909030
2019-02-07,33192553350
2019-02-08,33415680540
2019-02-11,32948448390
2019-02-12,32790161580
2019-02-13,33329862390
2019-02-14,33175389720
2019-02-15,33356561370
2019-02-19,33320327040
2019-02-20,31844254859
2019-02-21,31590614550
2019-02-22,32240925420
2019-02-25,31876675050
2019-02-26,32307672870
2019-02-27,32277159750
2019-02-28,32383144600
2019-03-01,32915333900
2019-03-04,32664554050
2019-03-05,32059619450
2019-03-06,31789696100
2019-03-07,32092163399
2019-03-08,31814582650
2019-03-11,32224253550
2019-03-12,32316142350
2019-03-13,32670297100
2019-03-14,32660725350
2019-03-15,32630095749
2019-03-18,32750699800
2019-03-19,32032818550
2019-03-20,31510201000
2019-03-21,32427174649
2019-03-22,32453975550
2019-03-25,32168737400
2019-03-26,32871303850
2019-03-27,32566922200
2019-03-28,33022537500
2019-03-29,33564298550
2019-04-01,33996941650
2019-04-02,33828478850
2019-04-03,34398955150
2019-04-04,36650230750
2019-04-05,37004385500
2019-04-08,36820607900
2019-04-09,36543027150
2019-04-10,36391793500
2019-04-11,36596628950
2019-04-12,36474110550
2019-04-15,36548770200
2019-04-16,36374564350
2019-04-17,36675117300
2019-04-18,38057278000
2019-04-22,39332235100
2019-04-23,39718933800
2019-04-24,40228150900
2019-04-25,40614849600
2019-04-26,40614849600
2019-04-29,40687594900
2019-04-30,40521046450
2019-05-01,40601449150
2019-05-02,40032887200
2019-05-03,40469359000
2019-05-06,40279838350
2019-05-07,39793593450
2019-05-08,39663417650
2019-05-09,38648812150
2019-05-10,38905335050
2019-05-13,38489921100
2019-05-14,39307348550
2019-05-15,39242260650
2019-05-16,39588758000
2019-05-17,39203973650
2019-05-20,38870876750
2019-05-21,39244175000
2019-05-22,39238431950
2019-05-23,39475811350
2019-05-24,38034305800
2019-05-28,37184334400
2019-05-29,36162071500
2019-05-30,35853861150
2019-05-31,33812407699
2019-06-03,33961875979
2019-06-04,35343499440
2019-06-05,35834062000
2019-06-06,35289844160
2019-06-07,36102338400
2019-06-10,36784526960
2019-06-11,37359404960
2019-06-12,36278634320
2019-06-13,36282466840
2019-06-14,35954786380
2019-06-17,35878135980
2019-06-18,34870183220
2019-06-19,35320504320
2019-06-20,35592613240
2019-06-21,35207444980
2019-06-24,34734128760
2019-06-25,35240021400
2019-06-26,35454642520
2019-06-27,36065929460
2019-06-28,37738824440
2019-07-01,37575942340
2019-07-02,38068421160
2019-07-03,38306037400
2019-07-05,37844218740
2019-07-08,38344362600
2019-07-09,37949613040
2019-07-10,38476584540
2019-07-11,37878711420
2019-07-12,38248549600
2019-07-15,38055007340
2019-07-16,37918952880
2019-07-17,38206391880
2019-07-18,38823427600
2019-07-19,38626052820
2019-07-22,38549402420
2019-07-23,38764023540
2019-07-24,39108950340
2019-07-25,38901994260
2019-07-26,39076373920
2019-07-29,38133574000
2019-07-30,38507244700
2019-07-31,37715829320
2019-08-01,37098793600
2019-08-02,36933995240
2019-08-05,35774657940
2019-08-06,35870470940
2019-08-07,36056348160
2019-08-08,37033640760
2019-08-09,37204187900
2019-08-12,36993399300
2019-08-13,37660257780
2019-08-14,37052803360
2019-08-15,37252094400
2019-08-16,38093332540
2019-08-19,38670126800
2019-08-20,38800432480
2019-08-21,38871334100
2019-08-22,38643299160
2019-08-23,38039677260
2019-08-26,38792767440
2019-08-27,37978356940
2019-08-28,38675875580
2019-08-29,39212428380
2019-08-30,39158773100
2019-09-03,39932361000
2019-09-04,40283098800
2019-09-05,39276883800
2019-09-06,39242385000
2019-09-09,39625705000
2019-09-10,39899778800
2019-09-11,39629538200
2019-09-12,39092890200
2019-09-13,39112056200
2019-09-16,39067974400
2019-09-17,39434045000
2019-09-18,39736867800
2019-09-19,39738784400
2019-09-20,39309466000
2019-09-23,39437878200
2019-09-24,39297966400
2019-09-25,39098640000
2019-09-26,39495376200
2019-09-27,39481960000
2019-09-30,39727284800
2019-10-01,40135520600
2019-10-02,39633371400
2019-10-03,37231871600
2019-10-04,37132208400
2019-10-07,36173908400
2019-10-08,36323403200
2019-10-09,36695223600
2019-10-10,36934798600
2019-10-11,37005712800
2019-10-14,36984630200
2019-10-15,37711021600
2019-10-16,38040676800
2019-10-17,37812601400
2019-10-18,37760853200
2019-10-21,37293202800
2019-10-22,37720604600
2019-10-23,37860516400
2019-10-24,37697605400
2019-10-25,37534694400
2019-10-28,36975047200
2019-10-29,36986546800
2019-10-30,36710556400
2019-10-31,36478647800
2019-11-01,36607060000
2019-11-04,37166707200
2019-11-05,36745055200
2019-11-06,37030628600
2019-11-07,36469064800
2019-11-08,35947749600
2019-11-11,35365103200
2019-11-12,35232857800
2019-11-13,35267356600
2019-11-14,35046947600
2019-11-15,34431719000
2019-11-18,33519417399
2019-11-19,34682793600
2019-11-20,35621927600
2019-11-21,35769505800
2019-11-22,34732625200
2019-11-25,35183026200
2019-11-26,35276939600
2019-11-27,35600845000
2019-11-29,35660259600
2019-12-02,35699448000
2019-12-03,35394406500
2019-12-04,35356036500
2019-12-05,35004951000
2019-12-06,35233252500
2019-12-09,34776649500
2019-12-10,34711420500
2019-12-11,34843797000
2019-12-12,34492711500
2019-12-13,34928211000
2019-12-16,35087446500
2019-12-17,35131572000
2019-12-18,35239008000
2019-12-19,35649567000
2019-12-20,36240465000
2019-12-23,36075474000
2019-12-24,35843335500
2019-12-26,36386271000
2019-12-27,36303775500
2019-12-30,36138784500
2019-12-31,36403537500
2020-01-02,36125355000
2020-01-03,36361330500
2020-01-06,36528240000
2020-01-07,35223660000
2020-01-08,36507136500
2020-01-09,37140241500
2020-01-10,36140703000
2020-01-13,36152214000
2020-01-14,36610735500
2020-01-15,36614572500
2020-01-16,36616491000
2020-01-17,36441907500
2020-01-21,36495625500
2020-01-22,36823689000
2020-01-23,37213144500
2020-01-24,36750786000
2020-01-27,36624165000
2020-01-28,36979087500
2020-01-29,36946473000
2020-01-30,36603061500
2020-01-31,36125355000
2020-02-03,36282672000
2020-02-04,37005946500
2020-02-05,37821309000
2020-02-06,38331630000
2020-02-07,38435229000
2020-02-10,38383429500
2020-02-11,38358489000
2020-02-12,38124432000
2020-02-13,38598301500
2020-02-14,39104785500
2020-02-18,39102867000
2020-02-19,39643884000
2020-02-20,39970029000
2020-02-21,39789690000
2020-02-24,38665449000
2020-02-25,37466386500
2020-02-26,36637594500
2020-02-27,33700371000
2020-02-28,33071103000
2020-03-02,34185206340
2020-03-03,34256578230
2020-03-04,35871126120
2020-03-05,35255784690
2020-03-06,34542065790
2020-03-09,31681403280
2020-03-10,31889732040
2020-03-11,29912537790
2020-03-12,25352452710
2020-03-13,25651443059
2020-03-16,24063900750
2020-03-17,24006031650
2020-03-18,23388761250
2020-03-19,23737904820
2020-03-20,23089770900
2020-03-23,20377639080
2020-03-24,23884506540
2020-03-25,24422689170
2020-03-26,27138678930
2020-03-27,27946917360
2020-03-30,28247836680
2020-03-31,27653713920
2020-04-01,26403741360
2020-04-02,25311944340
2020-04-03,25495196489
2020-04-06,27441527220
2020-04-07,28855462230
2020-04-08,30433359690
2020-04-09,32067197280
2020-04-13,30406354110
2020-04-14,32373903510
2020-04-15,31318756920
2020-04-16,31278248550
2020-04-17,31384341899
2020-04-20,30211528140
2020-04-21,29517098940
2020-04-22,29941472340
2020-04-23,29522885850
2020-04-24,30637830510
2020-04-27,31471145550
2020-04-28,32296744710
2020-04-29,32680609739
2020-04-30,31768206930
2020-05-01,31166368290
2020-05-04,31586883750
2020-05-05,31444139970
2020-05-06,31920595559
2020-05-07,31783638690
2020-05-08,32032475820
2020-05-11,31500080100
2020-05-12,30963826440
2020-05-13,29960762040
2020-05-14,30470010120
2020-05-15,30572245530
2020-05-18,32505073470
2020-05-19,32580303300
2020-05-20,33268945590
2020-05-21,32985387000
2020-05-22,33238082070
2020-05-26,34028959770
2020-05-27,34601863860
2020-05-28,33841849680
2020-05-29,33313311899
2020-06-01,33499966500
2020-06-02,33496099259
2020-06-03,33803544840
2020-06-04,33979504259
2020-06-05,35079734040
2020-06-08,35951796660
2020-06-09,35462590800
2020-06-10,34863168600
2020-06-11,32614368539
2020-06-12,32925681360
2020-06-15,33585045780
2020-06-16,34314020520
2020-06-17,34555723020
2020-06-18,35626948500
2020-06-19,35077800420
2020-06-22,34749085020
2020-06-23,34894106520
2020-06-24,33192520920
2020-06-25,33515435460
2020-06-26,32676244380
2020-06-29,33677859539
2020-06-30,33828681899
2020-07-01,35942128560
2020-07-02,35926659600
2020-07-06,36060079380
2020-07-07,35280830520
2020-07-08,35478059760
2020-07-09,35267295180
2020-07-10,35758434660
2020-07-13,34745217780
2020-07-14,34646603160
2020-07-15,35313702060
2020-07-16,35044928880
2020-07-17,34923110820
2020-07-20,34341091200
2020-07-21,34954048740
2020-07-22,34706545380
2020-07-23,34611798000
2020-07-24,34776155700
2020-07-27,34590528180
2020-07-28,34712346240
2020-07-29,35116472820
2020-07-30,34965650460
2020-07-31,34457108400
2020-08-03,33507700980
2020-08-04,33198321780
2020-08-05,33534771660
2020-08-06,33082304580
2020-08-07,33310471740
2020-08-10,33151914899
2020-08-11,33426488940
2020-08-12,33935031000
2020-08-13,34151596440
2020-08-14,34037512860
2020-08-17,33585045780
2020-08-18,34453241160
2020-08-19,34805160000
2020-08-20,34484179080
2020-08-21,34667872980
2020-08-24,35093269380
2020-08-25,34839965160
2020-08-26,35068132320
2020-08-27,35317569300
2020-08-28,35843513940
2020-08-31,35760525600
2020-09-01,36043539300
2020-09-02,36444798450
2020-09-03,36942980100
2020-09-04,37125194400
2020-09-08,36396337200
2020-09-09,36816980850
2020-09-10,36584366850
2020-09-11,36599874450
2020-09-14,37859866950
2020-09-15,38107988550
2020-09-16,37450854000
2020-09-17,37258947450
2020-09-18,36406029450
2020-09-21,35872955700
2020-09-22,36539782500
2020-09-23,36165661650
2020-09-24,35254590150
2020-09-25,35244897900
2020-09-28,35948555250
2020-09-29,36349814400
2020-09-30,36735565950
2020-10-01,35785725450
2020-10-02,35977632000
2020-10-05,35589942000
2020-10-06,35004530100
2020-10-07,35178990600
2020-10-08,35890401750
2020-10-09,36181169250
2020-10-12,36250953450
2020-10-13,36351752850
2020-10-14,35494957950
2020-10-15,35192559750
2020-10-16,35178990600
2020-10-19,35016160800
2020-10-20,34956068850
2020-10-21,34822315800
2020-10-22,34581948000
2020-10-23,34787423700
2020-10-26,33917059650
2020-10-27,33372355200
2020-10-28,31986363450
2020-10-29,32149193250
2020-10-30,32029009349
2020-11-02,34192319549
2020-11-03,35830309800
2020-11-04,35056868250
2020-11-05,35566680600
2020-11-06,36012524100
2020-11-09,38914383750
2020-11-10,38877553200
2020-11-11,37708667850
2020-11-12,37780390500
2020-11-13,39158628450
2020-11-16,39951454500
2020-11-17,39747917250
2020-11-18,39495918750
2020-11-19,39585087450
2020-11-20,38879491650
2020-11-23,39075275100
2020-11-24,40280991000
2020-11-25,39680071500
2020-11-27,39701394450
2020-11-30,39929872400
2020-12-01,39910473900
2020-12-02,39764985150
2020-12-03,40694173300
2020-12-04,41472053150
2020-12-07,41132579400
2020-12-08,41320744850
2020-12-09,40616579300
2020-12-10,40211150650
2020-12-11,39823180650
2020-12-14,40154895000
2020-12-15,41173316250
2020-12-16,41669917850
2020-12-17,42249933000
2020-12-18,42420639800
2020-12-21,41602023100
2020-12-22,41309105750
2020-12-23,41799887800
2020-12-24,41863902850
2020-12-28,42412880400
2020-12-29,42180098400
2020-12-30,42329466850
2020-12-31,42492414250
2021-01-04,42044308900
2021-01-05,42073406650
2021-01-06,43398324200
2021-01-07,44397346950
2021-01-08,44657286850
2021-01-11,44011316800
2021-01-12,44246038650
2021-01-13,43563211450
2021-01-14,43433241500
2021-01-15,42674760150
2021-01-19,43241196350
2021-01-20,44133527350
2021-01-21,44362429650
2021-01-22,44017136350
2021-01-25,43097647450
2021-01-26,42647602250
2021-01-27,41380880200
2021-01-28,42065647250
2021-01-29,40917256050
2021-02-01,41718414100
2021-02-02,42236354050
2021-02-03,41958955500
2021-02-04,43357587350
2021-02-05,44215001050
2021-02-08,44350790550
2021-02-09,45353693000
2021-02-10,46622354900
2021-02-11,45856114150
2021-02-12,46802760950
2021-02-16,45004520000
2021-02-17,44317813100
2021-02-18,43875527300
2021-02-19,43299391850
2021-02-22,43159722650
2021-02-23,43138384300
2021-02-24,43439061050
2021-02-25,42275151050
2021-02-26,41539947900
2021-03-01,41824608881
2021-03-02,41901439391
2021-03-03,41499999976
2021-03-04,40556905466
2021-03-05,41682472437
2021-03-08,42377788553
2021-03-09,43620522052
2021-03-10,43612839001
2021-03-11,43910557227
2021-03-12,44060376722
2021-03-15,44150652571
2021-03-16,44298551303
2021-03-17,44755692837
2021-03-18,44383064864
2021-03-19,45080301742
2021-03-22,44315838168
2021-03-23,44000833077
2021-03-24,44116078842
2021-03-25,44400351729
2021-03-26,45197468270
2021-03-29,45326159374
2021-03-30,44936244536
2021-03-31,43793390700
2021-04-01,44104554265
2021-04-05,44231324607
2021-04-06,45387623782
2021-04-07,45126400048
2021-04-08,43065421617
2021-04-09,43053897041
2021-04-12,43468781795
2021-04-13,43518721626
2021-04-14,43950893245
2021-04-15,45061094115
2021-04-16,45879339046
2021-04-19,45637322940
2021-04-20,45773697095
2021-04-21,46315352190
2021-04-22,45777538620
2021-04-23,46209710239
2021-04-26,45812112350
2021-04-27,45781380146
2021-04-28,45694945822
2021-04-29,46405628040
2021-04-30,46159770408
2021-05-03,46678376350
2021-05-04,46098306000
2021-05-05,46040683117
2021-05-06,46409469565
2021-05-07,46275016173
2021-05-10,45942724217
2021-05-11,44953531401
2021-05-12,44129524181
2021-05-13,44369619525
2021-05-14,45030361911
2021-05-17,45305030984
2021-05-18,44966976740
2021-05-19,44634684784
2021-05-20,45349208527
2021-05-21,45575858532
2021-05-24,45422197512
2021-05-25,45702628873
2021-05-26,45558571667
2021-05-27,45520156412
2021-05-28,46044524643
2021-06-01,45255287150
2021-06-02,45628998390
2021-06-03,45503156850
2021-06-04,45617558250
2021-06-07,45585144520
2021-06-08,45449769530
2021-06-09,45125632230
2021-06-10,45220966730
2021-06-11,45358248410
2021-06-14,45068431530
2021-06-15,45013137520
2021-06-16,44610825930
2021-06-17,43804296060
2021-06-18,42185516250
2021-06-21,43079753860
2021-06-22,42843324300
2021-06-23,42757523250
2021-06-24,43091194000
2021-06-25,43586933400
2021-06-28,43737561910
2021-06-29,44040725620
2021-06-30,44595572410
2021-07-01,44240928070
2021-07-02,44124619980
2021-07-06,43750908740
2021-07-07,43297116520
2021-07-08,43283769690
2021-07-09,43413424610
2021-07-12,43178901740
2021-07-13,42986326050
2021-07-14,43049246820
2021-07-15,42892898240
2021-07-16,42711762690
2021-07-19,42332331380
2021-07-20,42932938730
2021-07-21,43062593650
2021-07-22,42679348960
2021-07-23,42820444020
2021-07-26,42866204580
2021-07-27,43159834840
2021-07-28,43171274980
2021-07-29,42818537330
2021-07-30,42774683460
2021-08-02,42479146510
2021-08-03,42202676460
2021-08-04,41830871910
2021-08-05,41853752190
2021-08-06,41718377200
2021-08-09,41411400110
2021-08-10,41577282140
2021-08-11,40688764600
2021-08-12,40410387860
2021-08-13,40734525160
2021-08-16,40812699450
2021-08-17,40671604390
2021-08-18,40885153670
2021-08-19,40780285720
2021-08-20,40770752270
2021-08-23,41186410690
2021-08-24,41342759270
2021-08-25,40990021620
2021-08-26,40869900150
2021-08-27,40501908980
2021-08-30,40381787510
2021-08-31,39740981940
2021-09-01,40450575110
2021-09-02,39989433660
2021-09-03,39870854430
2021-09-07,39390890880
2021-09-08,40838310370
2021-09-09,40657618210
2021-09-10,40262354110
2021-09-13,40448692900
2021-09-14,40578565390
2021-09-15,41126288500
2021-09-16,40552214450
2021-09-17,40439281850
2021-09-20,39550878730
2021-09-21,39353246680
2021-09-22,39771097300
2021-09-23,40283058420
2021-09-24,40019549020
2021-09-27,39840739070
2021-09-28,39518881160
2021-09-29,39857678960
2021-09-30,39656282490
2021-10-01,40181419080
2021-10-04,40094837420
2021-10-05,40102366260
2021-10-06,39831328020
2021-10-07,40751728710
2021-10-08,41344624860
2021-10-11,41352153700
2021-10-12,41190283640
2021-10-13,41244867730
2021-10-14,41478261770
2021-10-15,41210987950
2021-10-18,40580447600
2021-10-19,40700909040
2021-10-20,41060411150
2021-10-21,41109348610
2021-10-22,41295687400
2021-10-25,40973829490
2021-10-26,41071704410
2021-10-27,40458103950
2021-10-28,40800666170
2021-10-29,40808195010
2021-11-01,41448146410
2021-11-02,41540374700
2021-11-03,41538492490
2021-11-04,41288158560
2021-11-05,41914934490
2021-11-08,41743653380
2021-11-09,41717302440
2021-11-10,41849057140
2021-11-11,42302669750
2021-11-12,42615116610
2021-11-15,43068729220
2021-11-16,43503519730
2021-11-17,44047478420
2021-11-18,44610259210
2021-11-19,44307223400
2021-11-22,44100180300
2021-11-23,44619670260
2021-11-24,43761382500
2021-11-26,43162839720
2021-11-29,42720520370
2021-11-30,48196509690
2021-12-01,47738778670
2021-12-02,48181537180
2021-12-03,48380457670
2021-12-06,49381476910
2021-12-07,50014600190
2021-12-08,50196409240
2021-12-09,49944015500
2021-12-10,50333300760
2021-12-13,50771781410
2021-12-14,50652001330
2021-12-15,51556768720
2021-12-16,51678687730
2021-12-17,51815579250
2021-12-20,51216678850
2021-12-21,51616658760
2021-12-22,52020916530
2021-12-23,52198447720
2021-12-27,52788792400
2021-12-28,53257218070
2021-12-29,53426193540
2021-12-30,53342775270
2021-12-31,53680726210
2022-01-03,54076428260
2022-01-04,54457157800
2022-01-05,54191930480
2022-01-06,52358867470
2022-01-07,52656178740
2022-01-10,52848682440
2022-01-11,54048622170
2022-01-12,53071131160
2022-01-13,52837987790
2022-01-14,53182355520
2022-01-18,52070111920
2022-01-19,51935359330
2022-01-20,52061556200
2022-01-21,51550351930
2022-01-24,51347153580
2022-01-25,50579277710
2022-01-26,50121546690
2022-01-27,50215659610
2022-01-28,50489442650
2022-01-31,50853060750
2022-02-01,50406024380
2022-02-02,51428432920
2022-02-03,50876588980
2022-02-04,50763225690
2022-02-07,50825254660
2022-02-08,51099037700
2022-02-09,51486184030
2022-02-10,50756808900
2022-02-11,50465914420
2022-02-14,50018878050
2022-02-15,46960208150
2022-02-16,47251102630
2022-02-17,46814760910
2022-02-18,46168804050
2022-02-22,46401947420
2022-02-23,45447984640
2022-02-24,45989133930
2022-02-25,46423336720
2022-02-28,40653210420
2022-03-01,40281784650
2022-03-02,40690918620
2022-03-03,41156614890
2022-03-04,41037834060
2022-03-07,40155462180
2022-03-08,40468440240
2022-03-09,40483523520
2022-03-10,40279899240
2022-03-11,40044222990
2022-03-14,41420572290
2022-03-15,41880612330
2022-03-16,41920205940
2022-03-17,41812737570
2022-03-18,42597068130
2022-03-21,42581984850
2022-03-22,42934556520
2022-03-23,42331225320
2022-03-24,42696994860
2022-03-25,43253190810
2022-03-28,43245649170
2022-03-29,43694376750
2022-03-30,43945136280
2022-03-31,43424763120
2022-04-01,44063917110
2022-04-04,43309753110
2022-04-05,43428533940
2022-04-06,43705689210
2022-04-07,45721192500
2022-04-08,46090732860
2022-04-11,46665782910
2022-04-12,46914657030
2022-04-13,46876948830
2022-04-14,47402978220
2022-04-18,47666935620
2022-04-19,47864903670
2022-04-20,48790639979
2022-04-21,47929007610
2022-04-22,47316249360
2022-04-25,46897688340
2022-04-26,46743084720
2022-04-27,47005156710
2022-04-28,47169187380
2022-04-29,46398054690
2022-05-02,46009660230
2022-05-03,46201972050
2022-05-04,47813997600
2022-05-05,47495363310
2022-05-06,46658241270
2022-05-09,46426335840
2022-05-10,46528147980
2022-05-11,46373544360
2022-05-12,46234024020
2022-05-13,46931625720
2022-05-16,47025896220
2022-05-17,47314363950
2022-05-18,44693644050
2022-05-19,44275083030
2022-05-20,44212864500
2022-05-23,44999080470
2022-05-24,46004004000
2022-05-25,45821119230
2022-05-26,46073764170
2022-05-27,46439533710
2022-05-31,44838082378
2022-06-01,44602448182
2022-06-02,44896534272
2022-06-03,44447185339
2022-06-06,44911147246
2022-06-07,44978732248
2022-06-08,44834429135
2022-06-09,44140312897
2022-06-10,43672697747
2022-06-13,42017778505
2022-06-14,42286291892
2022-06-15,42118242697
2022-06-16,41239637669
2022-06-17,41592175653
2022-06-21,42914649749
2022-06-22,43363998683
2022-06-23,43720189910
2022-06-24,44843562244
2022-06-27,45194273606
2022-06-28,44847215487
2022-06-29,44501983989
2022-06-30,42571244874
2022-07-01,43004154212
2022-07-05,43237961787
2022-07-06,43736629505
2022-07-07,44133006410
2022-07-08,44235297224
2022-07-11,44047155191
2022-07-12,43941211134
2022-07-13,44748577916
2022-07-14,45842724302
2022-07-15,44668206562
2022-07-18,44469104799
2022-07-19,44702912374
2022-07-20,44417959392
2022-07-21,44255390063
2022-07-22,44273656279
2022-07-25,43961303972
2022-07-26,44112913572
2022-07-27,44810683053
2022-07-28,45364149422
2022-07-29,44991518600
2022-08-01,44596968317
2022-08-02,44752231160
2022-08-03,45040837385
2022-08-04,44408826284
2022-08-05,44635327372
2022-08-08,42903690019
2022-08-09,44337588038
2022-08-10,44227990737
2022-08-11,43809694373
2022-08-12,44520250206
2022-08-15,45022571168
2022-08-16,45331270232
2022-08-17,45692941325
2022-08-18,45824458086
2022-08-19,45974241063
2022-08-22,46544147028
2022-08-23,46429069862
2022-08-24,47028201773
2022-08-25,47077520558
2022-08-26,46012600119
2022-08-29,45776965922
2022-08-30,45409814964
2022-08-31,46411135976
2022-09-01,46688414456
2022-09-02,46184786197
2022-09-06,46192331190
2022-09-07,46852518046
2022-09-08,46824224323
2022-09-09,46533742107
2022-09-12,46786499360
2022-09-13,45254865854
2022-09-14,45445376918
2022-09-15,45368040744
2022-09-16,45251093358
2022-09-19,45696247924
2022-09-20,45575528041
2022-09-21,45056809797
2022-09-22,44626745217
2022-09-23,43621374948
2022-09-26,43885449690
2022-09-27,43898653427
2022-09-28,44785190062
2022-09-29,44075960754
2022-09-30,43323347738
2022-10-03,44236291848
2022-10-04,44779531318
2022-10-05,44506025335
2022-10-06,43859042216
2022-10-07,42006746523
2022-10-10,41731354291
2022-10-11,41759648014
2022-10-12,42121807660
2022-10-13,42608459686
2022-10-14,41872822903
2022-10-17,42255731280
2022-10-18,42721634575
2022-10-19,42112376420
2022-10-20,41974680304
2022-10-21,42468877322
2022-10-24,43334665227
2022-10-25,45034174820
2022-10-26,44860639989
2022-10-27,44979473623
2022-10-28,46607305785
2022-10-31,46605419537
2022-11-01,45918825207
2022-11-02,45130373476
2022-11-03,45535916830
2022-11-04,46181013701
2022-11-07,46494130895
2022-11-08,45907507718
2022-11-09,45230344628
2022-11-10,46030113848
2022-11-11,46590329552
2022-11-14,46111222519
2022-11-15,45920711455
2022-11-16,45877327747
2022-11-17,46186672445
2022-11-18,46712935682
2022-11-21,47612676054
2022-11-22,48099328080
2022-11-23,48418104019
2022-11-25,48569003871
2022-11-28,48570890120
2022-11-29,47842798330
2022-11-30,47428966772
2022-12-01,47681454374
2022-12-02,48110867596
2022-12-05,46970065947
2022-12-06,45635751902
2022-12-07,45458826283
2022-12-08,45407222977
2022-12-09,44607371740
2022-12-12,45243198184
2022-12-13,44389900667
2022-12-14,44148470916
2022-12-15,43383636208
2022-12-16,42639074227
2022-12-19,42441875880
2022-12-20,42419760178
2022-12-21,43013198192
2022-12-22,42574570095
2022-12-23,42832586623
2022-12-27,42828900672
2022-12-28,42734908937
2022-12-29,43273057696
2022-12-30,42710950260
2023-01-03,41946115552
2023-01-04,42602214723
2023-01-05,38459206473
2023-01-06,39482057709
2023-01-09,39717958535
2023-01-10,40545454400
2023-01-11,41031999852
2023-01-12,41133363488
2023-01-13,41466942000
2023-01-17,41242099025
2023-01-18,40471735392
2023-01-19,39916999856
2023-01-20,40707636217
2023-01-23,41282644480
2023-01-24,41927685800
2023-01-25,42191231253
2023-01-26,42111983320
2023-01-27,42165429600
2023-01-30,41717586627
2023-01-31,42668561830
2023-02-01,43050057696
2023-02-02,42839958524
2023-02-03,42539553566
2023-02-06,42755181664
2023-02-07,42441875880
2023-02-08,42412388277
2023-02-09,41813421337
2023-02-10,42075123816
2023-02-13,42119355220
2023-02-14,41605165140
2023-02-15,41444826297
2023-02-16,41883454395
2023-02-17,41798677536
2023-02-21,41118619687
2023-02-22,40936165142
2023-02-23,41577520512
2023-02-24,41299231256
2023-02-27,41409809768
2023-02-28,40997499000
2023-03-01,40264419000
2023-03-02,40638289800
2023-03-03,40915027500
2023-03-06,40418365800
2023-03-07,40176449400
2023-03-08,40191111000
2023-03-09,39549666000
2023-03-10,38853240000
2023-03-13,38669970000
2023-03-14,39412213500
2023-03-15,39591818100
2023-03-16,39522175500
2023-03-17,38651643000
2023-03-20,39476358000
2023-03-21,39617475900
2023-03-22,39245437800
2023-03-23,39401217300
2023-03-24,39943696500
2023-03-27,40225932300
2023-03-28,40187445600
2023-03-29,40993833600
2023-03-30,41219255700
