,LUV
2018-07-17,30282180000
2018-07-18,30669100000
2018-07-19,30600820000
2018-07-20,30401670000
2018-07-23,30475640000
2018-07-24,29536789999
2018-07-25,29753010000
2018-07-26,32262300000
2018-07-27,33218220000
2018-07-30,32945100000
2018-07-31,33093039999
2018-08-01,32159880000
2018-08-02,32256610000
2018-08-03,32666289999
2018-08-06,32882510000
2018-08-07,33053210000
2018-08-08,33468580000
2018-08-09,33565310000
2018-08-10,33565310000
2018-08-13,33479960000
2018-08-14,33622210000
2018-08-15,34327770000
2018-08-16,33866880000
2018-08-17,33957920000
2018-08-20,35067470000
2018-08-21,34709000000
2018-08-22,34487090000
2018-08-23,34714690000
2018-08-24,34703310000
2018-08-27,34657790000
2018-08-28,34896770000
2018-08-29,34834180000
2018-08-30,34606580000
2018-08-31,34879700000
2018-09-04,35272310000
2018-09-05,34936600000
2018-09-06,34726070000
2018-09-07,35221100000
2018-09-10,35568190000
2018-09-11,35835620000
2018-09-12,34919530000
2018-09-13,35482840000
2018-09-14,35522670000
2018-09-17,35903900000
2018-09-18,35875450000
2018-09-19,35909590000
2018-09-20,35562500000
2018-09-21,36285130000
2018-09-24,35312140000
2018-09-25,35078850000
2018-09-26,35329210000
2018-09-27,35681990000
2018-09-28,35534050000
2018-10-01,34552000000
2018-10-02,34260800000
2018-10-03,34540800000
2018-10-04,34484800000
2018-10-05,34188000000
2018-10-08,33947200000
2018-10-09,33314400000
2018-10-10,32104800000
2018-10-11,31936800000
2018-10-12,32132800000
2018-10-15,32300800000
2018-10-16,33006400000
2018-10-17,33152000000
2018-10-18,32457600000
2018-10-19,32552800000
2018-10-22,32407200000
2018-10-23,32188800000
2018-10-24,30570400000
2018-10-25,27949599999
2018-10-26,27764800000
2018-10-29,26829599999
2018-10-30,27524000000
2018-10-31,27496000000
2018-11-01,28532000000
2018-11-02,29019200000
2018-11-05,28795200000
2018-11-06,29041600000
2018-11-07,29612800000
2018-11-08,29523200000
2018-11-09,29394400000
2018-11-12,29058400000
2018-11-13,29528800000
2018-11-14,29388800000
2018-11-15,29808800000
2018-11-16,29444800000
2018-11-19,29338400000
2018-11-20,28879200000
2018-11-21,29260000000
2018-11-23,29500800000
2018-11-26,29545600000
2018-11-27,29562400000
2018-11-28,29724800000
2018-11-29,29808800000
2018-11-30,30581600000
2018-12-03,30447200000
2018-12-04,29568000000
2018-12-06,30016000000
2018-12-07,28761600000
2018-12-10,28638400000
2018-12-11,28604800000
2018-12-12,28504000000
2018-12-13,28190400000
2018-12-14,28050400000
2018-12-17,27658400000
2018-12-18,27776000000
2018-12-19,27316800000
2018-12-20,26359200000
2018-12-21,25732000000
2018-12-24,24864000000
2018-12-26,26163200000
2018-12-27,26208000000
2018-12-28,26185600000
2018-12-31,25610480000
2019-01-02,25974140000
2019-01-03,25131110000
2019-01-04,26370860000
2019-01-07,26376370000
2019-01-08,26194540000
2019-01-09,27043080000
2019-01-10,26993490000
2019-01-11,26734520000
2019-01-14,26866760000
2019-01-15,27335110000
2019-01-16,27428780000
2019-01-17,27875090000
2019-01-18,28415070000
2019-01-22,27847540000
2019-01-23,28112020000
2019-01-24,29869710000
2019-01-25,30293980000
2019-01-28,30591520000
2019-01-29,31059870000
2019-01-30,31676990000
2019-01-31,31274760000
2019-02-01,31478630000
2019-02-04,32117790000
2019-02-05,31891880000
2019-02-06,31743110000
2019-02-07,31671480000
2019-02-08,31765150000
2019-02-11,32112280000
2019-02-12,31792700000
2019-02-13,31958000000
2019-02-14,31958000000
2019-02-15,31792700000
2019-02-19,31776170000
2019-02-20,29979910000
2019-02-21,29924810000
2019-02-22,29544620000
2019-02-25,29731960000
2019-02-26,29583190000
2019-02-27,29671350000
2019-02-28,30878040000
2019-03-01,29941340000
2019-03-04,29660330000
2019-03-05,29417890000
2019-03-06,29236060000
2019-03-07,28888930000
2019-03-08,28525270000
2019-03-11,28437110000
2019-03-12,27770400000
2019-03-13,27886110000
2019-03-14,28189160000
2019-03-15,28304870000
2019-03-18,28145080000
2019-03-19,27957740000
2019-03-20,27384700000
2019-03-21,27957740000
2019-03-22,27175320000
2019-03-25,26828190000
2019-03-26,26861250000
2019-03-27,27456330000
2019-03-28,27797950000
2019-03-29,28602410000
2019-04-01,28406220000
2019-04-02,28568820000
2019-04-03,28666380000
2019-04-04,28823560000
2019-04-05,28861500000
2019-04-08,28151480000
2019-04-09,28124380000
2019-04-10,28520040000
2019-04-11,28726000000
2019-04-12,28796460000
2019-04-15,28341180000
2019-04-16,28606760000
2019-04-17,28595920000
2019-04-18,28281560000
2019-04-22,28026820000
2019-04-23,28612180000
2019-04-24,28688060000
2019-04-25,28915700000
2019-04-26,28715160000
2019-04-29,29175860000
2019-04-30,29392660000
2019-05-01,29213800000
2019-05-02,28926540000
2019-05-03,29062040000
2019-05-06,28986160000
2019-05-07,28297820000
2019-05-08,28406220000
2019-05-09,28433320000
2019-05-10,28585080000
2019-05-13,27663680000
2019-05-14,27994300000
2019-05-15,28189420000
2019-05-16,28503780000
2019-05-17,28314080000
2019-05-20,28189420000
2019-05-21,28926540000
2019-05-22,28492940000
2019-05-23,27620320000
2019-05-24,27723300000
2019-05-28,27116260000
2019-05-29,26861520000
2019-05-30,26769380000
2019-05-31,25799200000
2019-06-03,25902180000
2019-06-04,26530900000
2019-06-05,27219240000
2019-06-06,27089160000
2019-06-07,27300540000
2019-06-10,27262600000
2019-06-11,27414360000
2019-06-12,27539020000
2019-06-13,28389960000
2019-06-14,28086440000
2019-06-17,27739560000
2019-06-18,28021400000
2019-06-19,27918420000
2019-06-20,27923840000
2019-06-21,27777500000
2019-06-24,27761240000
2019-06-25,27642000000
2019-06-26,27479400000
2019-06-27,27501080000
2019-06-28,27522760000
2019-07-01,27470820000
2019-07-02,27412190000
2019-07-03,27657370000
2019-07-05,27652040000
2019-07-08,27758640000
2019-07-09,27550770000
2019-07-10,27641380000
2019-07-11,27630720000
2019-07-12,27987830000
2019-07-15,27854580000
2019-07-16,28398240000
2019-07-17,27875900000
2019-07-18,27950520000
2019-07-19,27726660000
2019-07-22,28078440000
2019-07-23,28845960000
2019-07-24,29165760000
2019-07-25,29267030000
2019-07-26,28382250000
2019-07-29,28185040000
2019-07-30,28009150000
2019-07-31,27465490000
2019-08-01,27161680000
2019-08-02,26980460000
2019-08-05,26095680000
2019-08-06,26495430000
2019-08-07,26612690000
2019-08-08,26911170000
2019-08-09,26889850000
2019-08-12,26676650000
2019-08-13,26607360000
2019-08-14,25989080000
2019-08-15,25695930000
2019-08-16,26538070000
2019-08-19,26991120000
2019-08-20,26660660000
2019-08-21,26964470000
2019-08-22,27284270000
2019-08-23,26948480000
2019-08-26,27017770000
2019-08-27,26911170000
2019-08-28,27268280000
2019-08-29,27875900000
2019-08-30,27886560000
2019-09-03,27385540000
2019-09-04,27769300000
2019-09-05,27993160000
2019-09-06,27790620000
2019-09-09,28291640000
2019-09-10,28451540000
2019-09-11,29160430000
2019-09-12,29304340000
2019-09-13,29736070000
2019-09-16,29746730000
2019-09-17,29704090000
2019-09-18,29970590000
2019-09-19,29357640000
2019-09-20,29043170000
2019-09-23,29037840000
2019-09-24,29171090000
2019-09-25,29219060000
2019-09-26,29091140000
2019-09-27,28963220000
2019-09-30,28355250000
2019-10-01,28019250000
2019-10-02,27321000000
2019-10-03,27436500000
2019-10-04,27714750000
2019-10-07,27846000000
2019-10-08,27840750000
2019-10-09,28082250000
2019-10-10,28176750000
2019-10-11,28308000000
2019-10-14,28365750000
2019-10-15,28434000000
2019-10-16,28176750000
2019-10-17,28276500000
2019-10-18,28077000000
2019-10-21,27945750000
2019-10-22,27783000000
2019-10-23,27951000000
2019-10-24,29552250000
2019-10-25,29788500000
2019-10-28,30261000000
2019-10-29,30035250000
2019-10-30,29946000000
2019-10-31,29468250000
2019-11-01,29536500000
2019-11-04,29914500000
2019-11-05,30387000000
2019-11-06,30376500000
2019-11-07,30576000000
2019-11-08,30544500000
2019-11-11,30586500000
2019-11-12,30371250000
2019-11-13,30234750000
2019-11-14,30255750000
2019-11-15,30339750000
2019-11-18,30334500000
2019-11-19,30213750000
2019-11-20,29835750000
2019-11-21,29709750000
2019-11-22,29930250000
2019-11-25,30219000000
2019-11-26,30234750000
2019-11-27,30318750000
2019-11-29,30261000000
2019-12-02,29778000000
2019-12-03,29363250000
2019-12-04,29284500000
2019-12-05,29153250000
2019-12-06,29368500000
2019-12-09,29121750000
2019-12-10,28827750000
2019-12-11,28350000000
2019-12-12,28607250000
2019-12-13,28428750000
2019-12-16,28533750000
2019-12-17,28444500000
2019-12-18,28140000000
2019-12-19,28392000000
2019-12-20,28680750000
2019-12-23,29006250000
2019-12-24,28843500000
2019-12-26,28822500000
2019-12-27,28518000000
2019-12-30,28392000000
2019-12-31,27799700000
2020-01-02,28242600000
2020-01-03,27990250000
2020-01-06,27876950000
2020-01-07,27959350000
2020-01-08,28000550000
2020-01-09,27964500000
2020-01-10,27779100000
2020-01-13,27804850000
2020-01-14,28062350000
2020-01-15,28340450000
2020-01-16,28479500000
2020-01-17,28330150000
2020-01-21,27573100000
2020-01-22,27542200000
2020-01-23,28531000000
2020-01-24,29123250000
2020-01-27,28968750000
2020-01-28,29664000000
2020-01-29,29298350000
2020-01-30,28752450000
2020-01-31,28314700000
2020-02-03,28438300000
2020-02-04,28675200000
2020-02-05,29329250000
2020-02-06,29725800000
2020-02-07,29488900000
2020-02-10,29571300000
2020-02-11,29833950000
2020-02-12,30117200000
2020-02-13,30148100000
2020-02-14,29854550000
2020-02-18,29664000000
2020-02-19,29411650000
2020-02-20,29324100000
2020-02-21,29112950000
2020-02-24,27866650000
2020-02-25,25574900000
2020-02-26,25183500000
2020-02-27,24014450000
2020-02-28,23787850000
2020-03-02,24179250000
2020-03-03,23283150000
2020-03-04,24168950000
2020-03-05,23303750000
2020-03-06,23550950000
2020-03-09,22464300000
2020-03-10,23463400000
2020-03-11,21882350000
2020-03-12,18576050000
2020-03-13,21259200000
2020-03-16,19322800000
2020-03-17,19698750000
2020-03-18,18102250000
2020-03-19,15892900000
2020-03-20,16449100000
2020-03-23,17370950000
2020-03-24,19394900000
2020-03-25,20291000000
2020-03-26,21233450000
2020-03-27,18735700000
2020-03-30,18076500000
2020-03-31,19989662567
2020-04-01,17985644163
2020-04-02,17682515329
2020-04-03,17143619624
2020-04-06,17233435575
2020-04-07,18395429439
2020-04-08,19254294469
2020-04-09,20472423303
2020-04-13,19231840482
2020-04-14,19523742322
2020-04-15,18423496924
2020-04-16,17222208581
2020-04-17,17508496924
2020-04-20,17435521464
2020-04-21,16902239256
2020-04-22,16677699379
2020-04-23,16919079747
2020-04-24,16464386495
2020-04-27,16340889563
2020-04-28,16666472385
2020-04-29,17384999992
2020-04-30,17542177906
2020-05-01,16408251526
2020-05-04,15470797539
2020-05-05,14830858889
2020-05-06,13994447846
2020-05-07,14286349686
2020-05-08,15268711649
2020-05-11,14645613490
2020-05-12,14168466251
2020-05-13,13472392632
2020-05-14,13910245392
2020-05-15,13399417171
2020-05-18,15206963183
2020-05-19,15543772999
2020-05-20,16363343550
2020-05-21,16615950912
2020-05-22,16206165636
2020-05-26,18255092016
2020-05-27,18895030666
2020-05-28,18271932507
2020-05-29,18019325145
2020-06-01,18872576678
2020-06-02,19355337414
2020-06-03,20444355819
2020-06-04,21482852751
2020-06-05,21432331278
2020-06-08,22785184038
2020-06-09,21336901830
2020-06-10,20848527598
2020-06-11,18429110421
2020-06-12,20135613487
2020-06-15,20399447843
2020-06-16,20528558273
2020-06-17,20382607352
2020-06-18,20124386494
2020-06-19,19394631893
2020-06-22,19287975451
2020-06-23,19506901831
2020-06-24,18103527599
2020-06-25,18507699378
2020-06-26,17940736188
2020-06-29,19669693242
2020-06-30,20166200000
2020-07-01,19947900000
2020-07-02,20130800000
2020-07-06,20237000000
2020-07-07,19475900000
2020-07-08,19405100000
2020-07-09,18626300000
2020-07-10,19599800000
2020-07-13,19257600000
2020-07-14,19617500000
2020-07-15,21092500000
2020-07-16,20183900000
2020-07-17,20136700000
2020-07-20,19458200000
2020-07-21,19835800000
2020-07-22,19647000000
2020-07-23,19346100000
2020-07-24,18679400000
2020-07-27,18602700000
2020-07-28,19051100000
2020-07-29,18756100000
2020-07-30,18266400000
2020-07-31,18225100000
2020-08-03,18632200000
2020-08-04,18526000000
2020-08-05,19304800000
2020-08-06,19481800000
2020-08-07,19635200000
2020-08-10,20644100000
2020-08-11,20821100000
2020-08-12,20797500000
2020-08-13,20478900000
2020-08-14,20591000000
2020-08-17,19947900000
2020-08-18,20154399999
2020-08-19,20219300000
2020-08-20,20331400000
2020-08-21,20467100000
2020-08-24,21776899999
2020-08-25,21865400000
2020-08-26,21464200000
2020-08-27,22213500000
2020-08-28,22897900000
2020-08-31,22172200000
2020-09-01,22366899999
2020-09-02,23110300000
2020-09-03,22856600000
2020-09-04,23240100000
2020-09-08,23895000000
2020-09-09,23139800000
2020-09-10,22974600000
2020-09-11,22980500000
2020-09-14,23635400000
2020-09-15,23959900000
2020-09-16,24839000000
2020-09-17,23836000000
2020-09-18,23499700000
2020-09-21,22136800000
2020-09-22,22490800000
2020-09-23,22154500000
2020-09-24,21747400000
2020-09-25,21889000000
2020-09-28,22561600000
2020-09-29,22189900000
2020-09-30,22057951837
2020-10-01,22310883018
2020-10-02,22799099019
2020-10-05,22640281766
2020-10-06,22105008801
2020-10-07,22699102970
2020-10-08,22934387790
2020-10-09,23369664706
2020-10-12,23052030200
2020-10-13,23016737477
2020-10-14,23087322923
2020-10-15,22822627501
2020-10-16,23340254104
2020-10-19,23440250152
2020-10-20,23622595887
2020-10-21,23434368032
2020-10-22,24663731214
2020-10-23,25169593576
2020-10-26,24175515213
2020-10-27,23487307116
2020-10-28,22434407548
2020-10-29,23275550778
2020-10-30,23252022296
2020-11-02,22587342681
2020-11-03,22852038103
2020-11-04,22899095067
2020-11-05,24146104611
2020-11-06,23534364080
2020-11-09,25816626830
2020-11-10,26357781915
2020-11-11,25422524757
2020-11-12,24657849094
2020-11-13,25810744710
2020-11-16,26810705193
2020-11-17,26857762157
2020-11-18,26822469434
2020-11-19,27104811217
2020-11-20,26787176711
2020-11-23,27534206013
2020-11-24,28381231364
2020-11-25,28392995605
2020-11-27,28075361098
2020-11-30,27257746350
2020-12-01,27804783556
2020-12-02,27904779604
2020-12-03,28128300183
2020-12-04,27993011411
2020-12-07,28169475026
2020-12-08,27810665676
2020-12-09,26916583362
2020-12-10,27528323893
2020-12-11,26987168808
2020-12-14,26622477337
2020-12-15,27304803314
2020-12-16,26898937000
2020-12-17,27287156953
2020-12-18,27075400615
2020-12-21,26940111844
2020-12-22,26657770060
2020-12-23,27498913290
2020-12-24,27222453627
2020-12-28,27128339699
2020-12-29,27145986061
2020-12-30,27298921194
2020-12-31,27546510000
2021-01-04,26618640000
2021-01-05,26973240000
2021-01-06,27629250000
2021-01-07,27972030000
2021-01-08,27765180000
2021-01-11,28037040000
2021-01-12,28444830000
2021-01-13,28362090000
2021-01-14,28852620000
2021-01-15,27576059999
2021-01-19,27723809999
2021-01-20,28492110000
2021-01-21,28232070000
2021-01-22,28007490000
2021-01-25,26961420000
2021-01-26,27073710000
2021-01-27,26092650000
2021-01-28,26358600000
2021-01-29,25968540000
2021-02-01,26470890000
2021-02-02,26961420000
2021-02-03,27511050000
2021-02-04,29035830000
2021-02-05,29579550000
2021-02-08,30873840000
2021-02-09,30247380000
2021-02-10,30306480000
2021-02-11,30389220000
2021-02-12,30341940000
2021-02-16,30708360000
2021-02-17,30992040000
2021-02-18,30702450000
2021-02-19,31210710000
2021-02-22,32380890000
2021-02-23,33521520000
2021-02-24,35040390000
2021-02-25,34461210000
2021-02-26,34354830000
2021-03-01,34313460000
2021-03-02,34165710000
2021-03-03,34171620000
2021-03-04,33143280000
2021-03-05,33639720000
2021-03-08,35785050000
2021-03-09,34827630000
2021-03-10,34579410000
2021-03-11,34555770000
2021-03-12,36068730000
2021-03-15,36701100000
2021-03-16,35779140000
2021-03-17,36506070000
2021-03-18,36015540000
2021-03-19,36080550000
2021-03-22,35140860000
2021-03-23,34053420000
2021-03-24,34100700000
2021-03-25,35406810000
2021-03-26,36222390000
2021-03-29,36027360000
2021-03-30,36588810000
2021-03-31,36086460000
2021-04-01,36228300000
2021-04-05,37215270000
2021-04-06,37883100000
2021-04-07,37540320000
2021-04-08,37504860000
2021-04-09,37481220000
2021-04-12,37032060000
2021-04-13,37368930000
2021-04-14,37250730000
2021-04-15,37197540000
2021-04-16,36872490000
2021-04-19,36659730000
2021-04-20,35371350000
2021-04-21,36665640000
2021-04-22,36092370000
2021-04-23,36364230000
2021-04-26,36624270000
2021-04-27,36878400000
2021-04-28,36506070000
2021-04-29,36801570000
2021-04-30,37102980000
2021-05-03,36730650000
2021-05-04,35944620000
2021-05-05,35950530000
2021-05-06,35867790000
2021-05-07,36441060000
2021-05-10,36257850000
2021-05-11,35329980000
2021-05-12,34402110000
2021-05-13,35418630000
2021-05-14,36819300000
2021-05-17,36701100000
2021-05-18,36683370000
2021-05-19,35690490000
2021-05-20,35412720000
2021-05-21,35513190000
2021-05-24,35861880000
2021-05-25,35785050000
2021-05-26,36175110000
2021-05-27,36482430000
2021-05-28,36322860000
2021-06-01,36257850000
2021-06-02,35974170000
2021-06-03,34431660000
2021-06-04,34603050000
2021-06-07,34443480000
2021-06-08,34809900000
2021-06-09,34526220000
2021-06-10,33982500000
2021-06-11,34023870000
2021-06-14,33852480000
2021-06-15,33757920000
2021-06-16,33491970000
2021-06-17,32841870000
2021-06-18,32617290000
2021-06-21,33273300000
2021-06-22,32948250000
2021-06-23,32617290000
2021-06-24,32304059999
2021-06-25,32239050000
2021-06-28,31458930000
2021-06-29,31275720000
2021-06-30,31429280000
2021-07-01,31885120000
2021-07-02,31766719999
2021-07-06,30997120000
2021-07-07,30416960000
2021-07-08,30304480000
2021-07-09,31281280000
2021-07-12,31364160000
2021-07-13,30529440000
2021-07-14,30772160000
2021-07-15,30653760000
2021-07-16,29546719999
2021-07-19,28712000000
2021-07-20,30446560000
2021-07-21,31452960000
2021-07-22,30363680000
2021-07-23,30014400000
2021-07-26,30653760000
2021-07-27,30280800000
2021-07-28,30641920000
2021-07-29,30517600000
2021-07-30,29907840000
2021-08-02,29446080000
2021-08-03,29984800000
2021-08-04,28948800000
2021-08-05,29866400000
2021-08-06,30026240000
2021-08-09,29428320000
2021-08-10,30257120000
2021-08-11,30689280000
2021-08-12,30186080000
2021-08-13,29842719999
2021-08-16,29665120000
2021-08-17,28848160000
2021-08-18,28676480000
2021-08-19,28096320000
2021-08-20,28037120000
2021-08-23,28836320000
2021-08-24,30079520000
2021-08-25,30340000000
2021-08-26,29759840000
2021-08-27,30120960000
2021-08-30,29108640000
2021-08-31,29469760000
2021-09-01,29333600000
2021-09-02,29363200000
2021-09-03,28925120000
2021-09-07,28729760000
2021-09-08,28487040000
2021-09-09,29144160000
2021-09-10,28356800000
2021-09-13,28848160000
2021-09-14,28433760000
2021-09-15,28688320000
2021-09-16,29079040000
2021-09-17,29055360000
2021-09-20,29351360000
2021-09-21,29096800000
2021-09-22,29984800000
2021-09-23,30973440000
2021-09-24,31287200000
2021-09-27,31352320000
2021-09-28,31405600000
2021-09-29,31103680000
2021-09-30,30446560000
2021-10-01,32175200000
2021-10-04,32595520000
2021-10-05,32246240000
2021-10-06,32234400000
2021-10-07,31991680000
2021-10-08,31920640000
2021-10-11,30588640000
2021-10-12,30890560000
2021-10-13,30340000000
2021-10-14,30493920000
2021-10-15,29813120000
2021-10-18,29463840000
2021-10-19,29232960000
2021-10-20,29286240000
2021-10-21,28806719999
2021-10-22,28196960000
2021-10-25,28108160000
2021-10-26,28173280000
2021-10-27,27569440000
2021-10-28,27966080000
2021-10-29,27989760000
2021-11-01,29084960000
2021-11-02,28954719999
2021-11-03,29280320000
2021-11-04,29049440000
2021-11-05,30920160000
2021-11-08,30411040000
2021-11-09,30138719999
2021-11-10,29416480000
2021-11-11,29055360000
2021-11-12,28664640000
2021-11-15,29084960000
2021-11-16,28179200000
2021-11-17,28060800000
2021-11-18,27451040000
2021-11-19,27723360000
2021-11-22,28250240000
2021-11-23,27812160000
2021-11-24,27818080000
2021-11-26,26616320000
2021-11-29,26367680000
2021-11-30,26284800000
2021-12-01,25189600000
2021-12-02,26841280000
2021-12-03,26213760000
2021-12-06,26971520000
2021-12-07,26764320000
2021-12-08,26799840000
2021-12-09,25817120000
2021-12-10,24846240000
2021-12-13,23964160000
2021-12-14,23822080000
2021-12-15,23745120000
2021-12-16,23401760000
2021-12-17,23478719999
2021-12-20,23301120000
2021-12-21,24195040000
2021-12-22,24343040000
2021-12-23,24787040000
2021-12-27,24721920000
2021-12-28,25035680000
2021-12-29,24958719999
2021-12-30,25290240000
2021-12-31,25339404225
2022-01-03,26025531884
2022-01-04,26415914862
2022-01-05,26019616990
2022-01-06,25960468054
2022-01-07,26824042521
2022-01-10,26758978691
2022-01-11,27107957414
2022-01-12,26741234010
2022-01-13,27084297840
2022-01-14,27102042521
2022-01-18,26871361670
2022-01-19,26279872309
2022-01-20,26226638266
2022-01-21,25652893586
2022-01-24,25948638267
2022-01-25,25936808479
2022-01-26,25853999969
2022-01-27,25327574438
2022-01-28,25392638267
2022-01-31,26475063798
2022-02-01,26723489329
2022-02-02,26197063798
2022-02-03,25694297841
2022-02-04,25824425501
2022-02-07,26380425500
2022-02-08,27249914861
2022-02-09,27811829754
2022-02-10,27521999967
2022-02-11,26930510606
2022-02-14,26841787202
2022-02-15,27977446775
2022-02-16,28048425498
2022-02-17,27433276563
2022-02-18,27196680818
2022-02-22,26983744648
2022-02-23,26031446777
2022-02-24,26226638266
2022-02-25,26699829755
2022-02-28,25907234011
2022-03-01,24812978693
2022-03-02,25031829757
2022-03-03,24647361672
2022-03-04,24061787205
2022-03-07,21997489335
2022-03-08,23162723376
2022-03-09,24049957418
2022-03-10,24268808481
2022-03-11,23801531886
2022-03-14,23718723376
2022-03-15,24878042523
2022-03-16,25505021246
2022-03-17,25303914863
2022-03-18,25575999969
2022-03-21,25303914863
2022-03-22,25469531884
2022-03-23,25357148906
2022-03-24,25978212735
2022-03-25,26250297841
2022-03-28,26273957415
2022-03-29,26812212734
2022-03-30,26954170180
2022-03-31,28930747518
2022-04-01,29000231846
2022-04-04,29012865360
2022-04-05,28558058849
2022-04-06,27623178798
2022-04-07,26776733346
2022-04-08,26050306280
2022-04-11,26922018760
2022-04-12,27048353902
2022-04-13,29088666445
2022-04-14,29537156199
2022-04-18,29221318344
2022-04-19,29909844868
2022-04-20,29897211354
2022-04-21,30560470849
2022-04-22,29594007013
2022-04-25,29328703215
2022-04-26,28438040464
2022-04-27,29019182117
2022-04-28,29625590799
2022-04-29,29511889171
2022-05-02,29391870786
2022-05-03,29846677297
2022-05-04,30364651379
2022-05-05,29688758370
2022-05-06,29132883745
2022-05-09,27686346369
2022-05-10,28166419908
2022-05-11,27168372287
2022-05-12,26738832804
2022-05-13,27155738772
2022-05-16,27275757157
2022-05-17,28494891278
2022-05-18,27939016653
2022-05-19,27522110684
2022-05-20,26940969031
2022-05-23,27402092299
2022-05-24,26359827378
2022-05-25,26814633889
2022-05-26,28425406950
2022-05-27,28930747518
2022-05-31,28968648060
2022-06-01,27888482596
2022-06-02,28153786394
2022-06-03,27692663126
2022-06-06,28059035038
2022-06-07,28349605864
2022-06-08,27395775542
2022-06-09,26555646848
2022-06-10,25355462999
2022-06-13,23763640210
2022-06-14,23510969926
2022-06-15,23517286683
2022-06-16,22096016335
2022-06-17,22506605547
2022-06-21,22310786077
2022-06-22,22544506089
2022-06-23,22702425017
2022-06-24,23833124538
2022-06-27,23365684512
2022-06-28,23150914771
2022-06-29,22854027187
2022-06-30,22671476520
2022-07-01,23054355829
2022-07-05,22916268210
2022-07-06,22790734010
2022-07-07,23048079120
2022-07-08,23035525700
2022-07-11,23117122930
2022-07-12,24190440340
2022-07-13,24353634800
2022-07-14,24140226660
2022-07-15,24843218180
2022-07-18,25075456450
2022-07-19,26042069790
2022-07-20,26048346500
2022-07-21,25665467190
2022-07-22,25257481040
2022-07-25,25495996020
2022-07-26,24855771600
2022-07-27,25590146670
2022-07-28,23945648650
2022-07-29,23926818520
2022-08-01,24046076010
2022-08-02,23612983020
2022-08-03,24479169000
2022-08-04,24347358090
2022-08-05,24359911510
2022-08-08,24529382680
2022-08-09,24064906140
2022-08-10,24654916880
2022-08-11,24460338870
2022-08-12,24767897660
2022-08-15,24880878440
2022-08-16,25025242770
2022-08-17,24441508740
2022-08-18,24466615579
2022-08-19,23776177480
2022-08-22,23518832370
2022-08-23,23518832370
2022-08-24,23725963800
2022-08-25,24196717050
2022-08-26,23556492630
2022-08-29,23493725530
2022-08-30,23349361200
2022-08-31,23035525700
2022-09-01,22991588730
2022-09-02,23060632540
2022-09-06,23060632540
2022-09-07,23719687090
2022-09-08,23638089859
2022-09-09,24083736270
2022-09-12,24334804670
2022-09-13,23531385790
2022-09-14,23870328130
2022-09-15,23161059900
2022-09-16,21799013829
2022-09-19,22520835480
2022-09-20,22024975390
2022-09-21,21416134520
2022-09-22,20713143000
2022-09-23,20116855550
2022-09-26,19690039270
2022-09-27,19771636500
2022-09-28,20355370530
2022-09-29,19859510440
2022-09-30,18318960000
2022-10-03,18544680000
2022-10-04,19714860000
2022-10-05,19596060000
2022-10-06,19328760000
2022-10-07,18930780000
2022-10-10,18806040000
2022-10-11,18657540000
2022-10-12,18764460000
2022-10-13,19263420000
2022-10-14,19459440000
2022-10-17,19435680000
2022-10-18,19786140000
2022-10-19,19673280000
2022-10-20,19489140000
2022-10-21,19661400000
2022-10-24,20029680000
2022-10-25,20564280000
2022-10-26,20415780000
2022-10-27,20962260000
2022-10-28,21520620000
2022-10-31,21591900000
2022-11-01,21942360000
2022-11-02,21681000000
2022-11-03,21954240000
2022-11-04,22025520000
2022-11-07,22215600000
2022-11-08,22239360000
2022-11-09,22096800000
2022-11-10,23059080000
2022-11-11,22785840000
2022-11-14,22423500000
2022-11-15,22952160000
2022-11-16,22566060000
2022-11-17,22352220000
2022-11-18,22637340000
2022-11-21,22423500000
2022-11-22,22672980000
2022-11-23,22946220000
2022-11-25,23296680000
2022-11-28,22910580000
2022-11-29,23314500000
2022-11-30,23706539999
2022-12-01,23807520000
2022-12-02,23611500000
2022-12-05,23463000000
2022-12-06,23569920000
2022-12-07,22459140000
2022-12-08,22269060000
2022-12-09,22577940000
2022-12-12,23130360000
2022-12-13,22435380000
2022-12-14,22655160000
2022-12-15,22150260000
2022-12-16,22144320000
2022-12-19,21591900000
2022-12-20,21615660000
2022-12-21,21740400000
2022-12-22,21063240000
2022-12-23,21437460000
2022-12-27,20160360000
2022-12-28,19120860000
2022-12-29,19827720000
2022-12-30,19999980000
2023-01-03,19364400000
2023-01-04,19970280000
2023-01-05,19916820000
2023-01-06,20837520000
2023-01-09,21152340000
2023-01-10,21508740000
2023-01-11,21366180000
2023-01-12,21960180000
2023-01-13,21972060000
2023-01-17,22001760000
2023-01-18,21562200000
2023-01-19,21651300000
2023-01-20,22013640000
2023-01-23,21793860000
2023-01-24,21787920000
2023-01-25,21900780000
2023-01-26,21205800000
2023-01-27,21526560000
2023-01-30,21069180000
2023-01-31,21247380000
2023-02-01,21164220000
2023-02-02,21871080000
2023-02-03,21591900000
2023-02-06,21395880000
2023-02-07,21496860000
2023-02-08,20968200000
2023-02-09,20700900000
2023-02-10,20534580000
2023-02-13,20831580000
2023-02-14,21092940000
2023-02-15,21217680000
2023-02-16,21033539999
2023-02-17,21003840000
2023-02-21,20053440000
2023-02-22,19958400000
2023-02-23,19982160000
2023-02-24,19940580000
2023-02-27,19922760000
2023-02-28,19946520000
2023-03-01,19988100000
2023-03-02,20148480000
2023-03-03,20302920000
