,PFG
2020-05-04,9605897235
2020-05-05,9575681373
2020-05-06,9328460683
2020-05-07,9968487579
2020-05-08,10495891717
2020-05-11,10056388269
2020-05-12,9594909649
2020-05-13,8930160684
2020-05-14,9235066201
2020-05-15,9298244821
2020-05-18,10100338614
2020-05-19,9696544821
2020-05-20,9921790338
2020-05-21,10163517235
2020-05-22,10144288959
2020-05-26,10748606200
2020-05-27,11259528958
2020-05-28,11207337924
2020-05-29,10608514476
2020-06-01,10855735165
2020-06-02,10907926200
2020-06-03,11819895854
2020-06-04,12262146199
2020-06-05,12924148267
2020-06-08,13382879991
2020-06-09,12984579991
2020-06-10,12179739302
2020-06-11,11001320682
2020-06-12,11504002751
2020-06-15,11814402061
2020-06-16,12141282751
2020-06-17,11770451716
2020-06-18,11605637923
2020-06-19,11583662751
2020-06-22,11330948268
2020-06-23,11506749647
2020-06-24,10861228958
2020-06-25,10987586200
2020-06-26,10751353096
2020-06-29,11083727579
2020-06-30,11498272000
2020-07-01,11116288000
2020-07-02,11290672000
2020-07-06,11697568000
2020-07-07,11351568000
2020-07-08,11589616000
2020-07-09,11033248000
2020-07-10,11595152000
2020-07-13,11586848000
2020-07-14,11772304000
2020-07-15,12334208000
2020-07-16,12389568000
2020-07-17,12320368000
2020-07-20,12140448000
2020-07-21,12400640000
2020-07-22,12450464000
2020-07-23,12461536000
2020-07-24,12392336000
2020-07-27,12375728000
2020-07-28,12021424000
2020-07-29,12145984000
2020-07-30,11750160000
2020-07-31,11744624000
2020-08-03,11894096000
2020-08-04,11968832000
2020-08-05,12359120000
2020-08-06,11888560000
2020-08-07,12267776000
2020-08-10,12611008000
2020-08-11,12782624000
2020-08-12,12575024000
2020-08-13,12425552000
2020-08-14,12516896000
2020-08-17,12289920000
2020-08-18,12112768000
2020-08-19,12093392000
2020-08-20,11941152000
2020-08-21,11794448000
2020-08-24,12350816000
2020-08-25,12265008000
2020-08-26,12098928000
2020-08-27,12273312000
2020-08-28,12270544000
2020-08-31,11656048000
2020-09-01,11869184000
2020-09-02,11985440000
2020-09-03,11769536000
2020-09-04,12018656000
2020-09-08,11650512000
2020-09-09,11584080000
2020-09-10,11285136000
2020-09-11,11368176000
2020-09-14,11437376000
2020-09-15,11058160000
2020-09-16,11517648000
2020-09-17,11429072000
2020-09-18,11116288000
2020-09-21,10795200000
2020-09-22,10745376000
2020-09-23,10460272000
2020-09-24,10582064000
2020-09-25,10692784000
2020-09-28,11099680000
2020-09-29,11088608000
2020-09-30,11138007195
2020-10-01,11162899687
2020-10-02,11353742125
2020-10-05,11583306216
2020-10-06,11541818730
2020-10-07,11917971940
2020-10-08,12017541908
2020-10-09,11746490330
2020-10-12,11837762800
2020-10-13,11409058773
2020-10-14,11406292941
2020-10-15,11494799579
2020-10-16,11395229611
2020-10-19,11303957141
2020-10-20,11400761276
2020-10-21,11364805454
2020-10-22,11876484454
2020-10-23,12036902735
2020-10-26,11613730373
2020-10-27,10883550612
2020-10-28,10579309044
2020-10-29,10819936466
2020-10-30,10847594790
2020-11-02,10983120579
2020-11-03,11561179557
2020-11-04,11539052897
2020-11-05,11895845281
2020-11-06,11442248762
2020-11-09,13176425696
2020-11-10,13065792399
2020-11-11,12598366718
2020-11-12,12332846805
2020-11-13,12805804150
2020-11-16,13364502301
2020-11-17,13549813074
2020-11-18,13549813074
2020-11-19,13533218079
2020-11-20,13552578907
2020-11-23,14006175425
2020-11-24,14548278581
2020-11-25,14382328636
2020-11-27,14216378690
2020-11-30,13771079668
2020-12-01,13724060517
2020-12-02,14067023738
2020-12-03,14205315360
2020-12-04,14459771944
2020-12-07,14025536252
2020-12-08,14042131247
2020-12-09,13842991312
2020-12-10,13779377166
2020-12-11,13488964761
2020-12-14,13226210680
2020-12-15,13370033966
2020-12-16,13336843977
2020-12-17,13386628961
2020-12-18,13262166501
2020-12-21,13137704042
2020-12-22,13110045718
2020-12-23,13425350615
2020-12-24,13408755620
2020-12-28,13464072269
2020-12-29,13383863128
2020-12-30,13491730593
2020-12-31,13676692814
2021-01-04,13318303363
2021-01-05,13456145460
2021-01-06,14087462262
2021-01-07,14263900145
2021-01-08,14296982248
2021-01-11,14280441197
2021-01-12,14489961184
2021-01-13,14528556971
2021-01-14,14804241164
2021-01-15,14696724328
2021-01-19,14975165363
2021-01-20,14798727480
2021-01-21,14743590641
2021-01-22,14738076957
2021-01-25,14622289596
2021-01-26,14437581187
2021-01-27,14117787523
2021-01-28,14487204342
2021-01-29,13582960189
2021-02-01,13820048595
2021-02-02,13946863323
2021-02-03,14101246471
2021-02-04,14561639074
2021-02-05,14503745393
2021-02-08,14903487473
2021-02-09,14997220099
2021-02-10,14947596944
2021-02-11,14900730631
2021-02-12,14922785367
2021-02-16,15022031676
2021-02-17,14961381154
2021-02-18,14724292748
2021-02-19,15190199034
2021-02-22,16425264218
2021-02-23,16177148445
2021-02-24,16665109466
2021-02-25,16091686345
2021-02-26,15598211639
2021-03-01,16047576874
2021-03-02,15934546355
2021-03-03,15964871616
2021-03-04,15623023217
2021-03-05,16177148445
2021-03-08,16585161050
2021-03-09,16480401057
2021-03-10,16891170505
2021-03-11,16844304192
2021-03-12,16968362079
2021-03-15,16891170505
2021-03-16,16463860005
2021-03-17,16615486312
2021-03-18,16700948411
2021-03-19,16648568415
2021-03-22,16422507377
2021-03-23,15973142142
2021-03-24,15975898984
2021-03-25,16458346322
2021-03-26,16714732621
2021-03-29,16485914741
2021-03-30,16717489463
2021-03-31,16494996000
2021-04-01,16742586000
2021-04-05,16891140000
2021-04-06,16981923000
2021-04-07,17056200000
2021-04-08,16893891000
2021-04-09,17045196000
2021-04-12,17298288000
2021-04-13,17116722000
2021-04-14,17345055000
2021-04-15,17372565000
2021-04-16,17391822000
2021-04-19,17402826000
2021-04-20,16918650000
2021-04-21,17301039000
2021-04-22,16957164000
2021-04-23,17251521000
2021-04-26,17149734000
2021-04-27,17303790000
2021-04-28,17521119000
2021-04-29,17669673000
2021-04-30,17570637000
2021-05-03,17738448000
2021-05-04,17787966000
2021-05-05,18071319000
2021-05-06,18313407000
2021-05-07,18338166000
2021-05-10,18379431000
2021-05-11,17829231000
2021-05-12,17446842000
2021-05-13,17961279000
2021-05-14,18384933000
2021-05-17,18395937000
2021-05-18,18068568000
2021-05-19,17903508000
2021-05-20,17870496000
2021-05-21,18063066000
2021-05-24,18090576000
2021-05-25,17603649000
2021-05-26,17820978000
2021-05-27,17955777000
2021-05-28,17988789000
2021-06-01,18219873000
2021-06-02,18008046000
2021-06-03,18079572000
2021-06-04,18140094000
2021-06-07,18024552000
2021-06-08,18200616000
2021-06-09,17903508000
2021-06-10,17710938000
2021-06-11,17845737000
2021-06-14,17672424000
2021-06-15,17757705000
2021-06-16,17741199000
2021-06-17,17003931000
2021-06-18,16434474000
2021-06-21,16951662000
2021-06-22,16984674000
2021-06-23,17124975000
2021-06-24,17309292000
2021-06-25,17705436000
2021-06-28,17369814000
2021-06-29,17320296000
2021-06-30,17181361000
2021-07-01,17276526000
2021-07-02,17203113000
2021-07-06,16806139000
2021-07-07,16819734000
2021-07-08,16297686000
2021-07-09,16855081000
2021-07-12,16993750000
2021-07-13,16724569000
2021-07-14,16697379000
2021-07-15,16749040000
2021-07-16,16583181000
2021-07-19,16096480000
2021-07-20,16740883000
2021-07-21,17146014000
2021-07-22,16860519000
2021-07-23,16909461000
2021-07-26,17031816000
2021-07-27,17007345000
2021-07-28,16985593000
2021-07-29,17099791000
2021-07-30,16893147000
2021-08-02,16857800000
2021-08-03,17126981000
2021-08-04,16811577000
2021-08-05,17292840000
2021-08-06,17635434000
2021-08-09,17659905000
2021-08-10,17863830000
2021-08-11,18206424000
2021-08-12,18266242000
2021-08-13,18200986000
2021-08-16,18122135000
2021-08-17,17967152000
2021-08-18,17812169000
2021-08-19,17562021000
2021-08-20,17681657000
2021-08-23,17931805000
2021-08-24,18181953000
2021-08-25,18421225000
2021-08-26,18124854000
2021-08-27,18521828000
2021-08-30,18260804000
2021-08-31,18165639000
2021-09-01,17920929000
2021-09-02,18048722000
2021-09-03,17945400000
2021-09-07,17757789000
2021-09-08,17659905000
2021-09-09,17744194000
2021-09-10,17638153000
2021-09-13,17929086000
2021-09-14,17711566000
2021-09-15,17967152000
2021-09-16,17874706000
2021-09-17,17717004000
2021-09-20,16852362000
2021-09-21,16778949000
2021-09-22,17012783000
2021-09-23,17461418000
2021-09-24,17523955000
2021-09-27,18089507000
2021-09-28,17842078000
2021-09-29,17768665000
2021-09-30,17221486329
2021-10-01,17550406021
2021-10-04,17414024686
2021-10-05,17823168693
2021-10-06,17964898317
2021-10-07,18176155680
2021-10-08,18430199345
2021-10-11,18216267838
2021-10-12,18069189926
2021-10-13,17922112015
2021-10-14,18299166297
2021-10-15,18357997461
2021-10-18,18347300886
2021-10-19,18459614927
2021-10-20,18657501571
2021-10-21,18454266639
2021-10-22,18569254824
2021-10-25,18622737701
2021-10-26,18587973831
2021-10-27,17775034104
2021-10-28,17892696433
2021-10-29,17940831022
2021-11-01,18141391810
2021-11-02,18259054139
2021-11-03,18494378797
2021-11-04,18307188728
2021-11-05,18438221776
2021-11-08,18390087187
2021-11-09,18267076571
2021-11-10,18307188728
2021-11-11,18507749516
2021-11-12,18609366982
2021-11-15,19170937188
2021-11-16,19283251230
2021-11-17,19144195750
2021-11-18,19045252428
2021-11-19,18951657394
2021-11-22,19339408250
2021-11-23,19665653799
2021-11-24,19769945409
2021-11-26,18962353969
2021-11-29,18965028113
2021-11-30,18339278454
2021-12-01,18119998659
2021-12-02,18737725886
2021-12-03,18499727085
2021-12-06,18713658592
2021-12-07,19045252428
2021-12-08,19152218182
2021-12-09,19130825031
2021-12-10,19251161504
2021-12-13,19061297291
2021-12-14,19253835648
2021-12-15,19352778970
2021-12-16,19566710477
2021-12-17,19157566469
2021-12-20,17895370577
2021-12-21,18807253626
2021-12-22,18764467325
2021-12-23,19141521606
2021-12-27,19507879312
2021-12-28,19344756538
2021-12-29,19328711675
2021-12-30,19283251230
2021-12-31,18762402000
2022-01-03,18990674000
2022-01-04,19615828000
2022-01-05,19252668000
2022-01-06,19460188000
2022-01-07,19781844000
2022-01-10,19665114000
2022-01-11,19927108000
2022-01-12,19849288000
2022-01-13,19864852000
2022-01-14,19927108000
2022-01-18,19662520000
2022-01-19,19348646000
2022-01-20,19102216000
2022-01-21,18676800000
2022-01-24,18718304000
2022-01-25,18837628000
2022-01-26,18951764000
2022-01-27,18783154000
2022-01-28,18702740000
2022-01-31,18951764000
2022-02-01,19242292000
2022-02-02,19200788000
2022-02-03,18858380000
2022-02-04,19395338000
2022-02-07,19439436000
2022-02-08,20282486000
2022-02-09,20479630000
2022-02-10,20386246000
2022-02-11,19724776000
2022-02-14,19244886000
2022-02-15,19654738000
2022-02-16,19623610000
2022-02-17,18889508000
2022-02-18,18801312000
2022-02-22,18443340000
2022-02-23,18043864000
2022-02-24,17768900000
2022-02-25,18596386000
2022-02-28,18324016000
2022-03-01,17501718000
2022-03-02,17994578000
2022-03-03,17901194000
2022-03-04,17395364000
2022-03-07,16697578000
2022-03-08,16832466000
2022-03-09,17164498000
2022-03-10,17006264000
2022-03-11,16876564000
2022-03-14,17174873999
2022-03-15,17504312000
2022-03-16,18043864000
2022-03-17,18168376000
2022-03-18,18165782000
2022-03-21,18116496000
2022-03-22,18412212000
2022-03-23,18362926000
2022-03-24,18637890000
2022-03-25,19091840000
2022-03-28,19032178000
2022-03-29,19348646000
2022-03-30,19340864000
2022-03-31,18543366000
2022-04-01,18664614000
2022-04-04,18543366000
2022-04-05,18788388000
2022-04-06,18684822000
2022-04-07,18454956000
2022-04-08,18596412000
2022-04-11,18515580000
2022-04-12,18434748000
2022-04-13,18692400000
2022-04-14,18679770000
2022-04-18,18672192000
2022-04-19,18987942000
2022-04-20,19250646000
2022-04-21,18950052000
2022-04-22,18273084000
2022-04-25,18149310000
2022-04-26,17646636000
2022-04-27,17661792000
2022-04-28,17843664000
2022-04-29,17212164000
2022-05-02,17373828000
2022-05-03,17646636000
2022-05-04,18543366000
2022-05-05,18063426000
2022-05-06,17747676000
2022-05-09,17426874000
2022-05-10,17462238000
2022-05-11,17194482000
2022-05-12,17080812000
2022-05-13,17687052000
2022-05-16,17702208000
2022-05-17,18381702000
2022-05-18,18045744000
2022-05-19,17618850000
2022-05-20,17490024000
2022-05-23,17815878000
2022-05-24,17767884000
2022-05-25,17924496000
2022-05-26,18182148000
2022-05-27,18424644000
2022-05-31,18422118000
2022-06-01,18086160000
2022-06-02,18235194000
2022-06-03,17904288000
2022-06-06,18118998000
2022-06-07,18237720000
2022-06-08,18091212000
2022-06-09,17755254000
2022-06-10,16754958000
2022-06-13,16062834000
2022-06-14,16151244000
2022-06-15,16408895999
2022-06-16,15873384000
2022-06-17,16131036000
2022-06-21,16540248000
2022-06-22,16547826000
2022-06-23,16469520000
2022-06-24,17315730000
2022-06-27,17121228000
2022-06-28,17204586000
2022-06-29,17007558000
2022-06-30,16563920000
2022-07-01,16806959999
2022-07-05,16509359999
2022-07-06,16449840000
2022-07-07,16630880000
2022-07-08,16596160000
2022-07-11,16417600000
2022-07-12,16301040000
2022-07-13,15745520000
2022-07-14,15160240000
2022-07-15,15547120000
2022-07-18,15507440000
2022-07-19,15839760000
2022-07-20,15934000000
2022-07-21,16038160000
2022-07-22,15849680000
2022-07-25,16097680000
2022-07-26,15854640000
2022-07-27,16092720000
2022-07-28,16097680000
2022-07-29,16601120000
2022-08-01,16645760000
2022-08-02,16415120000
2022-08-03,16876400000
2022-08-04,16859040000
2022-08-05,16918560000
2022-08-08,17059920000
2022-08-09,18275120000
2022-08-10,18887680000
2022-08-11,19217520000
2022-08-12,19718480000
2022-08-15,19624240000
2022-08-16,19587040000
2022-08-17,19522560000
2022-08-18,19663920000
2022-08-19,19381200000
2022-08-22,18942240000
2022-08-23,18872800000
2022-08-24,19093520000
2022-08-25,19440720000
2022-08-26,18999280000
2022-08-29,18776080000
2022-08-30,18671920000
2022-08-31,18540480000
2022-09-01,18520640000
2022-09-02,18461120000
2022-09-06,18458640000
2022-09-07,18676880000
2022-09-08,19046400000
2022-09-09,19415920000
2022-09-12,19785440000
2022-09-13,19197680000
2022-09-14,19239840000
2022-09-15,19212560000
2022-09-16,19098480000
2022-09-19,19202640000
2022-09-20,19056320000
2022-09-21,18862880000
2022-09-22,18704160000
2022-09-23,17957680000
2022-09-26,17692320000
2022-09-27,17724560000
2022-09-28,18081680000
2022-09-29,17712160000
2022-09-30,17568525000
2022-10-03,18396425000
2022-10-04,19236500000
2022-10-05,19122055000
2022-10-06,19070920000
2022-10-07,18515740000
2022-10-10,18535220000
2022-10-11,18435385000
2022-10-12,18515740000
2022-10-13,19182930000
2022-10-14,18654535000
2022-10-17,19046570000
2022-10-18,19450780000
2022-10-19,19180495000
2022-10-20,18885860000
2022-10-21,19197540000
2022-10-24,19487305000
2022-10-25,19514090000
2022-10-26,19694280000
2022-10-27,19928040000
2022-10-28,21430435000
2022-10-31,21459655000
2022-11-01,21505920000
2022-11-02,21133365000
2022-11-03,21065185000
2022-11-04,21885780000
2022-11-07,21922305000
2022-11-08,22073275000
2022-11-09,21785945000
2022-11-10,22796470000
2022-11-11,23132500000
2022-11-14,22825690000
2022-11-15,22725855000
2022-11-16,22623585000
2022-11-17,21868735000
2022-11-18,22134150000
2022-11-21,22160935000
2022-11-22,22331385000
2022-11-23,22348430000
2022-11-25,22516445000
2022-11-28,21802990000
2022-11-29,21876040000
2022-11-30,21837080000
2022-12-01,22139020000
2022-12-02,22445830000
2022-12-05,21895520000
2022-12-06,21863865000
2022-12-07,21973440000
2022-12-08,21698285000
2022-12-09,21445045000
2022-12-12,21980745000
2022-12-13,21878475000
2022-12-14,21469395000
2022-12-15,20965350000
2022-12-16,20678020000
2022-12-19,20529485000
2022-12-20,20660975000
2022-12-21,20994570000
2022-12-22,20716980000
2022-12-23,20833860000
2022-12-27,20716980000
2022-12-28,20551400000
2022-12-29,20821685000
2022-12-30,20434520000
2023-01-03,20389618000
2023-01-04,20691434000
2023-01-05,20540526000
2023-01-06,21287764000
2023-01-09,21144158000
2023-01-10,21326708000
2023-01-11,21723450000
2023-01-12,21506824000
2023-01-13,21740488000
2023-01-17,21745356000
2023-01-18,21275594000
2023-01-19,21153894000
2023-01-20,21409464000
2023-01-23,21745356000
2023-01-24,21850018000
2023-01-25,22073946000
2023-01-26,22456084000
2023-01-27,22648370000
2023-01-30,22731126000
2023-01-31,22526670000
2023-02-01,22412272000
2023-02-02,22604558000
2023-02-03,22468254000
2023-02-06,22285704000
2023-02-07,22575350000
2023-02-08,22181042000
2023-02-09,21820810000
2023-02-10,21998492000
2023-02-13,22636200000
2023-02-14,22387932000
2023-02-15,22395234000
2023-02-16,22241892000
2023-02-17,22156702000
2023-02-21,21365652000
2023-02-22,21455710000
2023-02-23,21650430000
2023-02-24,21635826000
2023-02-27,21584712000
2023-02-28,21798904000
2023-03-01,22205382000
2023-03-02,20976212000
2023-03-03,21312104000
2023-03-06,20859380000
2023-03-07,20525922000
2023-03-08,20258182000
2023-03-09,19206694000
2023-03-10,18744234000
2023-03-13,17556442000
2023-03-14,17858258000
2023-03-15,16962546000
2023-03-16,17661104000
2023-03-17,17035565999
2023-03-20,17753596000
2023-03-21,18289076000
2023-03-22,17614858000
2023-03-23,17344684000
2023-03-24,17425006000
2023-03-27,17605122000
2023-03-28,17600254000
2023-03-29,17850956000
2023-03-30,18045676000
2023-03-31,18037464000
2023-04-03,17872428000
2023-04-04,17571480000
2023-04-05,17734089000
2023-04-06,17819034000
2023-04-10,18027756000
2023-04-11,18338412000
2023-04-12,18282591000
2023-04-13,18219489000
2023-04-14,18418503000
2023-04-17,18704889000
2023-04-18,18683046000
2023-04-19,18714597000
2023-04-20,18442773000
2023-04-21,18238905000
2023-04-24,18382098000
2023-04-25,17755932000
2023-04-26,17712246000
2023-04-27,18119982000
2023-04-28,18127263000
2023-05-01,17954946000
2023-05-02,17302083000
2023-05-03,17005988999
2023-05-04,16816683000
2023-05-05,17355477000
2023-05-08,17328780000
2023-05-09,17112777000
2023-05-10,17003562000
2023-05-11,16678344000
2023-05-12,16379822999
2023-05-15,16685625000
2023-05-16,16324002000
2023-05-17,16840953000
2023-05-18,16955022000
2023-05-19,16848234000
2023-05-22,17032686000
2023-05-23,17107922999
2023-05-24,16627377000
2023-05-25,16506027000
2023-05-26,16544859000
2023-05-30,16607961000
2023-05-31,15887141999
2023-06-01,16256046000
2023-06-02,16860369000
2023-06-05,16598253000
2023-06-06,16996281000
2023-06-07,17297229000
2023-06-08,17190441000
2023-06-09,17326353000
2023-06-12,17340915000
2023-06-13,17804472000
2023-06-14,17559345000
2023-06-15,17984070000
2023-06-16,18149106000
2023-06-20,17717100000
2023-06-21,17751078000
2023-06-22,17600604000
2023-06-23,17571480000
2023-06-26,17731662000
2023-06-27,18078723000
2023-06-28,17984070000
2023-06-29,18350547000
2023-06-30,18285024000
2023-07-03,18465849000
2023-07-05,18263325000
2023-07-06,18130720000
2023-07-07,18473082000
2023-07-10,18487548000
2023-07-11,18880541000
2023-07-12,18950460000
2023-07-13,19263890000
2023-07-14,19080654000
2023-07-17,19425427000
2023-07-18,19642417000
2023-07-19,19893161000
2023-07-20,20139083000
2023-07-21,20170426000
2023-07-24,20182481000
2023-07-25,19977546000
2023-07-26,20276510000
2023-07-27,20059520000
2023-07-28,19167450000
2023-07-31,19256657000
2023-08-01,19068599000
2023-08-02,18911884000
2023-08-03,19133696000
2023-08-04,18943227000
2023-08-07,19237369000
2023-08-08,19049311000
2023-08-09,18786512000
2023-08-10,18646674000
2023-08-11,18798567000
2023-08-14,18735881000
2023-08-15,18439328000
2023-08-16,18579166000
2023-08-17,18473082000
2023-08-18,18436917000
2023-08-21,18299490000
2023-08-22,18007759000
2023-08-23,18299490000
2023-08-24,18383875000
2023-08-25,18403163000
2023-08-28,18398341000
2023-08-29,18697305000
2023-08-30,18752758000
2023-08-31,18735881000
2023-09-01,18909473000
2023-09-05,18581577000
2023-09-06,18369409000
2023-09-07,18005348000
2023-09-08,18174118000
2023-09-11,18147597000
2023-09-12,18330833000
2023-09-13,18219927000
2023-09-14,18540590000
2023-09-15,18552645000
2023-09-18,18550234000
2023-09-19,18632208000
2023-09-20,18571933000
2023-09-21,18157241000
2023-09-22,17964361000
2023-09-25,18063212000
2023-09-26,17540025000
2023-09-27,17359200000
2023-09-28,17518326000
2023-09-29,17376077000
2023-10-02,16600332621
2023-10-03,16089625906
2023-10-04,16165286160
2023-10-05,16328428583
2023-10-06,16524672367
2023-10-09,16489206623
2023-10-10,16647620280
2023-10-11,16704365471
2023-10-12,16529401133
2023-10-13,16493935389
2023-10-16,16834406532
2023-10-17,17129954400
2023-10-18,16694907939
2023-10-19,16434825815
2023-10-20,16094354672
2023-10-23,15947762930
2023-10-24,15855551995
2023-10-25,15812993102
2023-10-26,16160557394
2023-10-27,15999779354
2023-10-30,16018694418
2023-10-31,16002143737
2023-11-01,15902839654
2023-11-02,16675992875
2023-11-03,16950261296
2023-11-06,16661806578
2023-11-07,16418275135
2023-11-08,16328428583
2023-11-09,16290598456
2023-11-10,16449012113
2023-11-13,16370987476
2023-11-14,16933710616
2023-11-15,16945532530
2023-11-16,16900609255
2023-11-17,17151233846
2023-11-20,17163055761
2023-11-21,17073209209
2023-11-22,17082666741
2023-11-24,17177242059
2023-11-27,17047200997
2023-11-28,17094488656
2023-11-29,17536628265
2023-11-30,17456239246
2023-12-01,17621746051
2023-12-04,17756515879
2023-12-05,17631203583
2023-12-06,17638296732
2023-12-07,17650118647
2023-12-08,17768337794
2023-12-11,17964581578
2023-12-12,18042606215
2023-12-13,18461101995
2023-12-14,18815759436
2023-12-15,18548584164
2023-12-18,18392534890
2023-12-19,18792115607
2023-12-20,18527304717
2023-12-21,18610058120
2023-12-22,18654981396
2023-12-26,18744827948
2023-12-27,18725912884
2023-12-28,18737734799
2023-12-29,18600600588
2024-01-02,18669960000
2024-01-03,18566120000
2024-01-04,18736040000
2024-01-05,19073520000
2024-01-08,18993280000
2024-01-09,18551960000
2024-01-10,18644000000
2024-01-11,18636920000
2024-01-12,18585000000
2024-01-16,18441040000
2024-01-17,18219200000
2024-01-18,18223920000
2024-01-19,18483520000
2024-01-22,18705360000
2024-01-23,18750200000
2024-01-24,18856400000
2024-01-25,18917760000
2024-01-26,19000360000
2024-01-29,18979120000
2024-01-30,19057000000
2024-01-31,18667600000
2024-02-01,18344280000
2024-02-02,18412720000
2024-02-05,18294720000
2024-02-06,18502400000
2024-02-07,18433960000
2024-02-08,18351360000
2024-02-09,18455200000
2024-02-12,18629840000
2024-02-13,18705360000
2024-02-14,18570840000
2024-02-15,19101840000
2024-02-16,18889440000
2024-02-20,18950800000
2024-02-21,18797400000
2024-02-22,18960240000
2024-02-23,18936640000
2024-02-26,18905960000
2024-02-27,19040480000
2024-02-28,19012160000
2024-02-29,19082960000
2024-03-01,18891800000
2024-03-04,19040480000
2024-03-05,19113640000
2024-03-06,19052280000
2024-03-07,18872920000
2024-03-08,18872920000
2024-03-11,18894160000
2024-03-12,18835160000
2024-03-13,19090040000
2024-03-14,19000360000
2024-03-15,19481800000
2024-03-18,19411000000
2024-03-19,19583280000
2024-03-20,19826360000
2024-03-21,19939640000
2024-03-22,19713080000
2024-03-25,19937280000
2024-03-26,19939640000
2024-03-27,20312520000
2024-03-28,20369160000
2024-04-01,20298360000
2024-04-02,20140240000
2024-04-03,20241720000
2024-04-04,19965600000
2024-04-05,19944360000
2024-04-08,19970320000
2024-04-09,19543160000
2024-04-10,19179720000
2024-04-11,18939000000
2024-04-12,18837520000
2024-04-15,18627480000
2024-04-16,18467000000
2024-04-17,18521280000
2024-04-18,18634560000
2024-04-19,18983840000
2024-04-22,19198600000
2024-04-23,19236360000
2024-04-24,19389760000
2024-04-25,19130160000
2024-04-26,18672320000
2024-04-29,18981480000
2024-04-30,18677040000
2024-05-01,18844600000
2024-05-02,18993280000
2024-05-03,19165560000
2024-05-06,19505400000
2024-05-07,19460560000
2024-05-08,19583280000
2024-05-09,19703640000
2024-05-10,19814560000
2024-05-13,19805120000
2024-05-14,19868840000
2024-05-15,20008080000
2024-05-16,19890080000
2024-05-17,20090680000
2024-05-20,19715440000
2024-05-21,19703640000
2024-05-22,19654080000
2024-05-23,19215120000
2024-05-24,19403920000
2024-05-28,19144320000
2024-05-29,18967320000
2024-05-30,19172640000
2024-05-31,19361440000
2024-06-03,19054640000
2024-06-04,18823360000
2024-06-05,18797400000
2024-06-06,18733680000
2024-06-07,18707720000
2024-06-10,18695920000
2024-06-11,18334840000
2024-06-12,18469360000
2024-06-13,18259320000
2024-06-14,18091760000
2024-06-17,18377320000
2024-06-18,18497680000
2024-06-20,18939000000
2024-06-21,18882360000
2024-06-24,19075880000
2024-06-25,18905960000
2024-06-26,18795040000
2024-06-27,18752560000
2024-06-28,18514200000
2024-07-01,18410360000
2024-07-02,18705360000
2024-07-03,18681760000
2024-07-05,18495320000
2024-07-08,18516560000
2024-07-09,19085320000
2024-07-10,19245800000
2024-07-11,19795680000
2024-07-12,20043480000
2024-07-15,20314880000
2024-07-16,20501320000
2024-07-17,20640560000
2024-07-18,20140240000
2024-07-19,19991560000
2024-07-22,20140240000
2024-07-23,20052920000
2024-07-24,19760280000
2024-07-25,19923120000
2024-07-26,19241080000
2024-07-29,19217480000
2024-07-30,19131854000
2024-07-31,19057038000
2024-08-01,18577748000
2024-08-02,17630858000
2024-08-05,17053372000
2024-08-06,17153906000
2024-08-07,17093118000
2024-08-08,17401734000
2024-08-09,17483564000
