,SYY
2018-07-16,36715181663
2018-07-17,37017278490
2018-07-18,36626636041
2018-07-19,36918315737
2018-07-20,36980818529
2018-07-23,36907898605
2018-07-24,36579758947
2018-07-25,36944358567
2018-07-26,37366252412
2018-07-27,37230829696
2018-07-30,34725509455
2018-07-31,35006772018
2018-08-01,34933852094
2018-08-02,35439082995
2018-08-03,35715136993
2018-08-06,36314122082
2018-08-07,36225576460
2018-08-08,36381833440
2018-08-09,36475587627
2018-08-10,35668259899
2018-08-13,37892317577
2018-08-14,38642351079
2018-08-15,39006950699
2018-08-16,38480885534
2018-08-17,38975699303
2018-08-20,39157999112
2018-08-21,38736105267
2018-08-22,39105913452
2018-08-23,39173624810
2018-08-24,39470513072
2018-08-27,38824650889
2018-08-28,38751730965
2018-08-29,38637142513
2018-08-30,38527762628
2018-08-31,38970490737
2018-09-04,39246544734
2018-09-05,39064244925
2018-09-06,39048619227
2018-09-07,38907987945
2018-09-10,39085079188
2018-09-11,39038202095
2018-09-12,38798608059
2018-09-13,38335045686
2018-09-14,38303794290
2018-09-17,38277751460
2018-09-18,38048574556
2018-09-19,37980863199
2018-09-20,38173580140
2018-09-21,38006906029
2018-09-24,37996488897
2018-09-25,38053783122
2018-09-26,37991280331
2018-09-27,37933986105
2018-09-28,38152745876
2018-10-01,37820143083
2018-10-02,37949610915
2018-10-03,37602637126
2018-10-04,37359237601
2018-10-05,37302271755
2018-10-08,37633709405
2018-10-09,37183161350
2018-10-10,36463320204
2018-10-11,35469007254
2018-10-12,35639904792
2018-10-15,35712406778
2018-10-16,36323494945
2018-10-17,36447784064
2018-10-18,36535822190
2018-10-19,36820651420
2018-10-22,36660111309
2018-10-23,37027799952
2018-10-24,37276378189
2018-10-25,37136552930
2018-10-26,36147418694
2018-10-29,36416711784
2018-10-30,37291914329
2018-10-31,36939761826
2018-11-01,37177982637
2018-11-02,36919046973
2018-11-05,33433772935
2018-11-06,33376807089
2018-11-07,34412549745
2018-11-08,34469515591
2018-11-09,34598983423
2018-11-12,34888991367
2018-11-13,34624876990
2018-11-14,34422907172
2018-11-15,34293439340
2018-11-16,34381477465
2018-11-19,34189865074
2018-11-20,33708244739
2018-11-21,33392343229
2018-11-23,33609849187
2018-11-26,33609849187
2018-11-27,33827355144
2018-11-28,34619698276
2018-11-29,34977029493
2018-11-30,34904527507
2018-12-03,34718093829
2018-12-04,34246830920
2018-12-06,34148435368
2018-12-07,33671993746
2018-12-10,33609849187
2018-12-11,33816997718
2018-12-12,33946465550
2018-12-13,34169150221
2018-12-14,33894678417
2018-12-17,33252517970
2018-12-18,33154122418
2018-12-19,32879650614
2018-12-20,32014805496
2018-12-21,31533185161
2018-12-24,31046386113
2018-12-26,31709261413
2018-12-27,32133915902
2018-12-28,32253026307
2018-12-31,32218860484
2019-01-02,31905207358
2019-01-03,31555561250
2019-01-04,31802370268
2019-01-07,31776660995
2019-01-08,32280562739
2019-01-09,32126307103
2019-01-10,32527371756
2019-01-11,32414250957
2019-01-14,32367974266
2019-01-15,32249711612
2019-01-16,32008044449
2019-01-17,32002902594
2019-01-18,32229144194
2019-01-22,32218860484
2019-01-23,32337123139
2019-01-24,32152016376
2019-01-25,31889781795
2019-01-28,32018328158
2019-01-29,31905207358
2019-01-30,32342264993
2019-01-31,32830741174
2019-02-01,32686769247
2019-02-04,34265318587
2019-02-05,33602019353
2019-02-06,33591735644
2019-02-07,33478614844
2019-02-08,34039076988
2019-02-11,34085353679
2019-02-12,34419574223
2019-02-13,34208758188
2019-02-14,34224183751
2019-02-15,34728085495
2019-02-19,34455567205
2019-02-20,34630390259
2019-02-21,34573829859
2019-02-22,34620106550
2019-02-25,34584113568
2019-02-26,34661241386
2019-02-27,34506985750
2019-02-28,34733227350
2019-03-01,34748652913
2019-03-04,34506985750
2019-03-05,34234467460
2019-03-06,34080211824
2019-03-07,33869395789
2019-03-08,33823119098
2019-03-11,34172765206
2019-03-12,34028793279
2019-03-13,34167623351
2019-03-14,33997942152
2019-03-15,34075069970
2019-03-18,34172765206
2019-03-19,34028793279
2019-03-20,33632870480
2019-03-21,33889963207
2019-03-22,33709998298
2019-03-25,34039076988
2019-03-26,34080211824
2019-03-27,33751133134
2019-03-28,34069928115
2019-03-29,34327020842
2019-04-01,34368109363
2019-04-02,34136518330
2019-04-03,34208568874
2019-04-04,34409281103
2019-04-05,34553382190
2019-04-08,34604846864
2019-04-09,34460745777
2019-04-10,34697483278
2019-04-11,35057735996
2019-04-12,35515771596
2019-04-15,35834852575
2019-04-16,36076736544
2019-04-17,36354645784
2019-04-18,36534772143
2019-04-22,36323766979
2019-04-23,36231130566
2019-04-24,36061297141
2019-04-25,35701044423
2019-04-26,35562089803
2019-04-29,35881170782
2019-04-30,36215691164
2019-05-01,36009832467
2019-05-02,36452428665
2019-05-03,36292888175
2019-05-06,37543479755
2019-05-07,37517747418
2019-05-08,37558919158
2019-05-09,37852267800
2019-05-10,38078712366
2019-05-13,37759631387
2019-05-14,37893439539
2019-05-15,38032394159
2019-05-16,38413232748
2019-05-17,38562480303
2019-05-20,38577919705
2019-05-21,38850682478
2019-05-22,38809510738
2019-05-23,38433818617
2019-05-24,38624237912
2019-05-28,38366914541
2019-05-29,38284571062
2019-05-30,38351475139
2019-05-31,35417988715
2019-06-03,35490039259
2019-06-04,35716483825
2019-06-05,36457575132
2019-06-06,36514186273
2019-06-07,36797241981
2019-06-10,36910464264
2019-06-11,37445696875
2019-06-12,37558919158
2019-06-13,37322181657
2019-06-14,37183227037
2019-06-17,36972221873
2019-06-18,36889878394
2019-06-19,36586236817
2019-06-20,36426696327
2019-06-21,36359792251
2019-06-24,36596529752
2019-06-25,36900171329
2019-06-26,36184812359
2019-06-27,36251716436
2019-06-28,36395817523
2019-07-01,36293918201
2019-07-02,36673905460
2019-07-03,36843359238
2019-07-05,36843359238
2019-07-08,36971733312
2019-07-09,36709850201
2019-07-10,37002543089
2019-07-11,36961463386
2019-07-12,37274696126
2019-07-15,37403070200
2019-07-16,37305505904
2019-07-17,36843359238
2019-07-18,36910113756
2019-07-19,36386347534
2019-07-22,36073114794
2019-07-23,36032035090
2019-07-24,36006360275
2019-07-25,36011495238
2019-07-26,36401752423
2019-07-29,35919065905
2019-07-30,35754747090
2019-07-31,35210441016
2019-08-01,35395299683
2019-08-02,35379894794
2019-08-05,34476141313
2019-08-06,35220710942
2019-08-07,35877986201
2019-08-08,36268243386
2019-08-09,35939605757
2019-08-12,37069297608
2019-08-13,37670088274
2019-08-14,37115512274
2019-08-15,37100107386
2019-08-16,37464689756
2019-08-19,37793327385
2019-08-20,37382530348
2019-08-21,37100107386
2019-08-22,37634143533
2019-08-23,37382530348
2019-08-26,37664953311
2019-08-27,37931971385
2019-08-28,38209259385
2019-08-29,38250339089
2019-08-30,38168179681
2019-09-03,38240069163
2019-09-04,38548166940
2019-09-05,38193854496
2019-09-06,38876804570
2019-09-09,39390300866
2019-09-10,39410840718
2019-09-11,39575159532
2019-09-12,39908932125
2019-09-13,40196490050
2019-09-16,39636779088
2019-09-17,40247839680
2019-09-18,40494317902
2019-09-19,40252974643
2019-09-20,40175950199
2019-09-23,40412158495
2019-09-24,40365943828
2019-09-25,40422428421
2019-09-26,40463508124
2019-09-27,40499452865
2019-09-30,40492788594
2019-10-01,40472389204
2019-10-02,40100100342
2019-10-03,39753310716
2019-10-04,39855307665
2019-10-07,39891006597
2019-10-08,39559516514
2019-10-09,39855307665
2019-10-10,39896106444
2019-10-11,40222496680
2019-10-14,40283694849
2019-10-15,40329593476
2019-10-16,40242896070
2019-10-17,40395891493
2019-10-18,40360192561
2019-10-21,40523387678
2019-10-22,40288794697
2019-10-23,40207197138
2019-10-24,40263295459
2019-10-25,40375492103
2019-10-28,40217396832
2019-10-29,40344893018
2019-10-30,40620284779
2019-10-31,40732481423
2019-11-01,41451559911
2019-11-04,41211867081
2019-11-05,40839578219
2019-11-06,41339363267
2019-11-07,41257765708
2019-11-08,41002773337
2019-11-11,40875277151
2019-11-12,40951774862
2019-11-13,41420960826
2019-11-14,41563756554
2019-11-15,41619854876
2019-11-18,41155768760
2019-11-19,40946675015
2019-11-20,40706982186
2019-11-21,40400991340
2019-11-22,40319393781
2019-11-25,40706982186
2019-11-26,41130269522
2019-11-27,41339363267
2019-11-29,41079271048
2019-12-02,41216966929
2019-12-03,41461759605
2019-12-04,41813649078
2019-12-05,42313434126
2019-12-06,42211437178
2019-12-09,42395031685
2019-12-10,42089040839
2019-12-11,42267535499
2019-12-12,42466429549
2019-12-13,42604125430
2019-12-16,42956014902
2019-12-17,42910116276
2019-12-18,42874417344
2019-12-19,43088610936
2019-12-20,43573096441
2019-12-23,43501698577
2019-12-24,43542497357
2019-12-26,43624094916
2019-12-27,43726091864
2019-12-30,43650342707
2019-12-31,43518068941
2020-01-02,43070373118
2020-01-03,42912662090
2020-01-06,42856700112
2020-01-07,42510753340
2020-01-08,43004236236
2020-01-09,43055110761
2020-01-10,43202646884
2020-01-13,42592152581
2020-01-14,41920608847
2020-01-15,42047795160
2020-01-16,42052882612
2020-01-17,42134281853
2020-01-21,42342867407
2020-01-22,42297080334
2020-01-23,42526015698
2020-01-24,42037620255
2020-01-27,41890084132
2020-01-28,42057970065
2020-01-29,41661148768
2020-01-30,42144456758
2020-01-31,41788335081
2020-02-03,39010586000
2020-02-04,38186418690
2020-02-05,38512015652
2020-02-06,38980061284
2020-02-07,39356532772
2020-02-10,39153034670
2020-02-11,38802000446
2020-02-12,39407407297
2020-02-13,39651605018
2020-02-14,39788966237
2020-02-18,39086897787
2020-02-19,38766388278
2020-02-20,39025848357
2020-02-21,39193734291
2020-02-24,38430616411
2020-02-25,37672585984
2020-02-26,37072266586
2020-02-27,35449369229
2020-02-28,33907871112
2020-03-02,35449369229
2020-03-03,34849049830
2020-03-04,35942852124
2020-03-05,34416616365
2020-03-06,34060494688
2020-03-09,31160646746
2020-03-10,31755878692
2020-03-11,28057300702
2020-03-12,22135505958
2020-03-13,23946639058
2020-03-16,19205133300
2020-03-17,17836608570
2020-03-18,15893201703
2020-03-19,18879536338
2020-03-20,17973969788
2020-03-23,18452190326
2020-03-24,19830889961
2020-03-25,23224220799
2020-03-26,27207696130
2020-03-27,25666198013
2020-03-30,23520938091
2020-03-31,23155564296
2020-04-01,21247501141
2020-04-02,20953172250
2020-04-03,20044812397
2020-04-06,22840936861
2020-04-07,23378848282
2020-04-08,23977655336
2020-04-09,25165120171
2020-04-13,23876162615
2020-04-14,24520641393
2020-04-15,23394072190
2020-04-16,23211385292
2020-04-17,25530493967
2020-04-20,25175269444
2020-04-21,24916463005
2020-04-22,26058256116
2020-04-23,25246314348
2020-04-24,26936168153
2020-04-27,27869901186
2020-04-28,28336767703
2020-04-29,29737367253
2020-04-30,28554977053
2020-05-01,26773779799
2020-05-04,27316765857
2020-05-05,25647210596
2020-05-06,26327211827
2020-05-07,26530197269
2020-05-08,27042735510
2020-05-11,26235868378
2020-05-12,25007806454
2020-05-13,23693475717
2020-05-14,24348103767
2020-05-15,24165416870
2020-05-18,26743331983
2020-05-19,26073480024
2020-05-20,26682436350
2020-05-21,26631689990
2020-05-22,26261241558
2020-05-26,27966319271
2020-05-27,28900052304
2020-05-28,28392588699
2020-05-29,27991692451
2020-06-01,29016768933
2020-06-02,28742738587
2020-06-03,29991099055
2020-06-04,29732292616
2020-06-05,31254683431
2020-06-08,32533491716
2020-06-09,31153190710
2020-06-10,28920350848
2020-06-11,27083332598
2020-06-12,27534975207
2020-06-15,27849602642
2020-06-16,28686917590
2020-06-17,27646617200
2020-06-18,28382439427
2020-06-19,27534975207
2020-06-22,27910498275
2020-06-23,29574978899
2020-06-24,27849602642
2020-06-25,27910498275
2020-06-26,26540346541
2020-06-29,27706713380
2020-06-30,27828903957
2020-07-01,27340141648
2020-07-02,27523427514
2020-07-06,27370689292
2020-07-07,26993935013
2020-07-08,27039756479
2020-07-09,25955315106
2020-07-10,26632454555
2020-07-13,26698641118
2020-07-14,26963387368
2020-07-15,28226023333
2020-07-16,27808538861
2020-07-17,27579431528
2020-07-20,26999026287
2020-07-21,27859451601
2020-07-22,28175110592
2020-07-23,27971459630
2020-07-24,27971459630
2020-07-27,27487788595
2020-07-28,27238316167
2020-07-29,27487788595
2020-07-30,27284137633
2020-07-31,26907383354
2020-08-03,26540811622
2020-08-04,27548883884
2020-08-05,27996916000
2020-08-06,28714785642
2020-08-07,29427564009
2020-08-10,30598557040
2020-08-11,30975311320
2020-08-12,30394906078
2020-08-13,29834865933
2020-08-14,30313445693
2020-08-17,30394906078
2020-08-18,30338902063
2020-08-19,29570119682
2020-08-20,29493750571
2020-08-21,29254460691
2020-08-24,30298171871
2020-08-25,29631214971
2020-08-26,29274825787
2020-08-27,30562918122
2020-08-28,31509895095
2020-08-31,30618922136
2020-09-01,30598557040
2020-09-02,30975311320
2020-09-03,30736021439
2020-09-04,30618922136
2020-09-08,30282898049
2020-09-09,31270605215
2020-09-10,31453891080
2020-09-11,31718637331
2020-09-14,32874356540
2020-09-15,33296932287
2020-09-16,34747945391
2020-09-17,34824314502
2020-09-18,34432286400
2020-09-21,32609610290
2020-09-22,32594336468
2020-09-23,30812390550
2020-09-24,31341883051
2020-09-25,31570990384
2020-09-28,31543917734
2020-09-29,31197113142
2020-09-30,31732620233
2020-10-01,31936622935
2020-10-02,32217126650
2020-10-05,32405829149
2020-10-06,32982136781
2020-10-07,33803247655
2020-10-08,34598858191
2020-10-09,34670259136
2020-10-12,34415255759
2020-10-13,33191239550
2020-10-14,34119451842
2020-10-15,33956249681
2020-10-16,33548244278
2020-10-19,32813834552
2020-10-20,32936236173
2020-10-21,32538430905
2020-10-22,33257540428
2020-10-23,33048437659
2020-10-26,31008410643
2020-10-27,29753794028
2020-10-28,27943270051
2020-10-29,28198273428
2020-10-30,28208473563
2020-11-02,29116285585
2020-11-03,30727906928
2020-11-04,30977810237
2020-11-05,31023710845
2020-11-06,31039011048
2020-11-09,36251280074
2020-11-10,36863288179
2020-11-11,34930362581
2020-11-12,34685559339
2020-11-13,36485883181
2020-11-16,38235206347
2020-11-17,37857801349
2020-11-18,36557284126
2020-11-19,36715386220
2020-11-20,35700472780
2020-11-23,36368581627
2020-11-24,36949989327
2020-11-25,36557284126
2020-11-27,36332881154
2020-11-30,36358381492
2020-12-01,37449795946
2020-12-02,37102991353
2020-12-03,38087304388
2020-12-04,39841727622
2020-12-07,38694212425
2020-12-08,39127718166
2020-12-09,38969616073
2020-12-10,39392921678
2020-12-11,38699312493
2020-12-14,37449795946
2020-12-15,37898601889
2020-12-16,37679298985
2020-12-17,37964902767
2020-12-18,36863288179
2020-12-21,36960189462
2020-12-22,36679685747
2020-12-23,37164192163
2020-12-24,36934689124
2020-12-28,37735300766
2020-12-29,37224190096
2020-12-30,37459301004
2020-12-31,37955078354
2021-01-04,36958412547
2021-01-05,37193523455
2021-01-06,38844410920
2021-01-07,38634855545
2021-01-08,39636632458
2021-01-11,39636632458
2021-01-12,40055743207
2021-01-13,38915966413
2021-01-14,38593966691
2021-01-15,38624633331
2021-01-19,38266855862
2021-01-20,39365743803
2021-01-21,39268632776
2021-01-22,38430411277
2021-01-25,37311078910
2021-01-26,37909078393
2021-01-27,36810190453
2021-01-28,37898856180
2021-01-29,36549524011
2021-02-01,36580190651
2021-02-02,37326412230
2021-02-03,39048855188
2021-02-04,39110188468
2021-02-05,39396410443
2021-02-08,39314632736
2021-02-09,38951744160
2021-02-10,38915966413
2021-02-11,38956855267
2021-02-12,38967077480
2021-02-16,39043744081
2021-02-17,38277078076
2021-02-18,38297522503
2021-02-19,39207299495
2021-02-22,40203965302
2021-02-23,40444187317
2021-02-24,41389742056
2021-02-25,41093297868
2021-02-26,40699742652
2021-03-01,41353964309
2021-03-02,40904186920
2021-03-03,41655519605
2021-03-04,40592409411
2021-03-05,41803741699
2021-03-08,41757741739
2021-03-09,40561742771
2021-03-10,41517519724
2021-03-11,41415297590
2021-03-12,42626629878
2021-03-15,42544852170
2021-03-16,41118853401
2021-03-17,41277297709
2021-03-18,40285743009
2021-03-19,40735520399
2021-03-22,40173298662
2021-03-23,39754187912
2021-03-24,39687743525
2021-03-25,40679298225
2021-03-26,41210853322
2021-03-29,40496863820
2021-03-30,40937548406
2021-03-31,40348260878
2021-04-01,39963942924
2021-04-05,40624969804
2021-04-06,41634444962
2021-04-07,41326990599
2021-04-08,41306493642
2021-04-09,41434599626
2021-04-12,41798420622
2021-04-13,41239878530
2021-04-14,41265499727
2021-04-15,41291120924
2021-04-16,41280872445
2021-04-19,41547332893
2021-04-20,41152766460
2021-04-21,42223732491
2021-04-22,42213484012
2021-04-23,42346714236
2021-04-26,42162241618
2021-04-27,42679789796
2021-04-28,42654168599
2021-04-29,43130722861
2021-04-30,43417680266
2021-05-03,43064107749
2021-05-04,42623423162
2021-05-05,42551683811
2021-05-06,43750755826
2021-05-07,44201688891
2021-05-10,43883986050
2021-05-11,43033362313
2021-05-12,41875284213
2021-05-13,42592677726
2021-05-14,43043610792
2021-05-17,43110225903
2021-05-18,42485068699
2021-05-19,41578078329
2021-05-20,41081027109
2021-05-21,41255251248
2021-05-24,41183511897
2021-05-25,41767675186
2021-05-26,41552457132
2021-05-27,41219381572
2021-05-28,41506338978
2021-06-01,41736929750
2021-06-02,41342363317
2021-06-03,41142517982
2021-06-04,40794069704
2021-06-07,40906802970
2021-06-08,41152766460
2021-06-09,40717206113
2021-06-10,40445621426
2021-06-11,40927299928
2021-06-14,40686460677
2021-06-15,40594224368
2021-06-16,39682109758
2021-06-17,38964716245
2021-06-18,38283192407
2021-06-21,39641115843
2021-06-22,39523258337
2021-06-23,39594997689
2021-06-24,39574500731
2021-06-25,39477140183
2021-06-28,39056952554
2021-06-29,38780243627
2021-06-30,39840961179
2021-07-01,39364406917
2021-07-02,39246549411
2021-07-06,38612960487
2021-07-07,38361827614
2021-07-08,38074818617
2021-07-09,39022973341
2021-07-12,38556583720
2021-07-13,37572552871
2021-07-14,37526426425
2021-07-15,37203541303
2021-07-16,36685900075
2021-07-19,36117007241
2021-07-20,37244542588
2021-07-21,37552052229
2021-07-22,36880656181
2021-07-23,37347045802
2021-07-26,37577678032
2021-07-27,37716057370
2021-07-28,37746808334
2021-07-29,38479706310
2021-07-30,38028692171
2021-08-02,37505925783
2021-08-03,37188165821
2021-08-04,36773027807
2021-08-05,37680181245
2021-08-06,37885187672
2021-08-09,37644305121
2021-08-10,40099257082
2021-08-11,40058255796
2021-08-12,40376015758
2021-08-13,40714276362
2021-08-16,40657899595
2021-08-17,40319638990
2021-08-18,39432986194
2021-08-19,38720588861
2021-08-20,39356108784
2021-08-23,39750746156
2021-08-24,40206885456
2021-08-25,40565646703
2021-08-26,40499019614
2021-08-27,41129414376
2021-08-30,40483644132
2021-08-31,40821904736
2021-09-01,40483644132
2021-09-02,40160759010
2021-09-03,39643117782
2021-09-07,39535489408
2021-09-08,39161352679
2021-09-09,39960877743
2021-09-10,39238230089
2021-09-13,39397110070
2021-09-14,38838467557
2021-09-15,39089600430
2021-09-16,39340733302
2021-09-17,38997347538
2021-09-20,39022973341
2021-09-21,39192103643
2021-09-22,39822498405
2021-09-23,40893656985
2021-09-24,41247293072
2021-09-27,41852062031
2021-09-28,41360046606
2021-09-29,41477925302
2021-09-30,40232511259
2021-10-01,41421548534
2021-10-04,41609235048
2021-10-05,41261724856
2021-10-06,41450811284
2021-10-07,42350249428
2021-10-08,42595550740
2021-10-11,42345138984
2021-10-12,42447347864
2021-10-13,41823873696
2021-10-14,42023181012
2021-10-15,42018070568
2021-10-18,41547909720
2021-10-19,41568351496
2021-10-20,40791564008
2021-10-21,40694465572
2021-10-22,40208973392
2021-10-25,39887015420
2021-10-26,39370860576
2021-10-27,39054013048
2021-10-28,39166442816
2021-10-29,39299314360
2021-11-01,40050549628
2021-11-02,39662155884
2021-11-03,39544615672
2021-11-04,39713260324
2021-11-05,41553020164
2021-11-08,41093080204
2021-11-09,40679134240
2021-11-10,40142537620
2021-11-11,39641714108
2021-11-12,38946693724
2021-11-15,39059123492
2021-11-16,39110227932
2021-11-17,38665619304
2021-11-18,38292556892
2021-11-19,37904163148
2021-11-22,38517416428
2021-11-23,39100007044
2021-11-24,39008019052
2021-11-26,37168259212
2021-11-29,37408450080
2021-11-30,35793549776
2021-12-01,34786792308
2021-12-02,35865095992
2021-12-03,35762887112
2021-12-06,37301130756
2021-12-07,37265357648
2021-12-08,37561763400
2021-12-09,37750849828
2021-12-10,37648640948
2021-12-13,37500438072
2021-12-14,37571984288
2021-12-15,38108580908
2021-12-16,37822396044
2021-12-17,36851411684
2021-12-20,36391471724
2021-12-21,38067697356
2021-12-22,38466311988
2021-12-23,39171553260
2021-12-27,39611051444
2021-12-28,40024997408
2021-12-29,39830800536
2021-12-30,39861463200
2021-12-31,40142537620
2022-01-03,40135666153
2022-01-04,41116816699
2022-01-05,40771126351
2022-01-06,40501691227
2022-01-07,40903302073
2022-01-10,40318678690
2022-01-11,39871314710
2022-01-12,39749306352
2022-01-13,40882967346
2022-01-14,40562695406
2022-01-18,40120415108
2022-01-19,39495122272
2022-01-20,39667967446
2022-01-21,39352779188
2022-01-24,39230770830
2022-01-25,39179934014
2022-01-26,39174850332
2022-01-27,38971503068
2022-01-28,39464620183
2022-01-31,39728971625
2022-02-01,40394933914
2022-02-02,40664369038
2022-02-03,40278009237
2022-02-04,40039076202
2022-02-07,40628783267
2022-02-08,41350666053
2022-02-09,41376084461
2022-02-10,42164055107
2022-02-11,41975958888
2022-02-14,41681105356
2022-02-15,42880854211
2022-02-16,43501063365
2022-02-17,42835101077
2022-02-18,42474159684
2022-02-22,42824933714
2022-02-23,42748678490
2022-02-24,43190958788
2022-02-25,44355121872
2022-02-28,44278866648
2022-03-01,43795916897
2022-03-02,44924494210
2022-03-03,44268699285
2022-03-04,43190958788
2022-03-07,39525624362
2022-03-08,38285206054
2022-03-09,40547444361
2022-03-10,40659285356
2022-03-11,39561210133
2022-03-14,39022339884
2022-03-15,39545959088
2022-03-16,40710122172
2022-03-17,40542360680
2022-03-18,41299829237
2022-03-21,41050728839
2022-03-22,41233741376
2022-03-23,40888051028
2022-03-24,41447256003
2022-03-25,41132067744
2022-03-28,41147318789
2022-03-29,42245394012
2022-03-30,42189473515
2022-03-31,41508260182
2022-04-01,41894619983
2022-04-04,42318026741
2022-04-05,42124001040
2022-04-06,42399721774
2022-04-07,42726501903
2022-04-08,43691524472
2022-04-11,43252413673
2022-04-12,43180930520
2022-04-13,44253177819
2022-04-14,44048940239
2022-04-18,43865126416
2022-04-19,44983327171
2022-04-20,45493921123
2022-04-21,45820701252
2022-04-22,45340742937
2022-04-25,45820701252
2022-04-26,44753559892
2022-04-27,44789301469
2022-04-28,45095657840
2022-04-29,43645571016
2022-05-02,43471969073
2022-05-03,43788537323
2022-05-04,44013198662
2022-05-05,42700972205
2022-05-06,42113789160
2022-05-09,41398957628
2022-05-10,43936609569
2022-05-11,42920527605
2022-05-12,42180166374
2022-05-13,43262625552
2022-05-16,43165612702
2022-05-17,43870232355
2022-05-18,41210037865
2022-05-19,40377769724
2022-05-20,39305522424
2022-05-23,40127578687
2022-05-24,39371899638
2022-05-25,40408405361
2022-05-26,42297602983
2022-05-27,43134977064
2022-05-31,42981798879
2022-06-01,42506946504
2022-06-02,43053282032
2022-06-03,43017540456
2022-06-06,43257519613
2022-06-07,43456651254
2022-06-08,43482180952
2022-06-09,42118895100
2022-06-10,41822750608
2022-06-13,40704549853
2022-06-14,40918999313
2022-06-15,41245779442
2022-06-16,40050989594
2022-06-17,40219485599
2022-06-21,40883257736
2022-06-22,39979506441
2022-06-23,41271309140
2022-06-24,43691524472
2022-06-27,43962139267
2022-06-28,43426015617
2022-06-29,43553664105
2022-06-30,43252413673
2022-07-01,44074469936
2022-07-05,43245694675
2022-07-06,43052814816
2022-07-07,43677136464
2022-07-08,43727894322
2022-07-11,43824334251
2022-07-12,43849713180
2022-07-13,43788803751
2022-07-14,44027365682
2022-07-15,44474034829
2022-07-18,43829410037
2022-07-19,44342064399
2022-07-20,44783657760
2022-07-21,44118729825
2022-07-22,44088275111
2022-07-25,44595853687
2022-07-26,43743121679
2022-07-27,43839561609
2022-07-28,44301458113
2022-07-29,43093421102
2022-08-01,43651757536
2022-08-02,43352286176
2022-08-03,43854788966
2022-08-04,43798955323
2022-08-05,43778652180
2022-08-08,44027365682
2022-08-09,41794019947
2022-08-10,41479321230
2022-08-11,41753413661
2022-08-12,43027435887
2022-08-15,43225391532
2022-08-16,43804031108
2022-08-17,43433498748
2022-08-18,43814182680
2022-08-19,43996910967
2022-08-22,43078193745
2022-08-23,43286300961
2022-08-24,43677136464
2022-08-25,43849713180
2022-08-26,42448796310
2022-08-29,42169628094
2022-08-30,41925990377
2022-08-31,41733110518
2022-09-01,41545306445
2022-09-02,41002197369
2022-09-06,40824544867
2022-09-07,42078263950
2022-09-08,42149324951
2022-09-09,42580766740
2022-09-12,42758419242
2022-09-13,40941287940
2022-09-14,40306814720
2022-09-15,40433709364
2022-09-16,39687568857
2022-09-19,40499694579
2022-09-20,40367724149
2022-09-21,39819539287
2022-09-22,39276430210
2022-09-23,38027786913
2022-09-26,37367934765
2022-09-27,37043084476
2022-09-28,37438995765
2022-09-29,36281716612
2022-09-30,35890881108
2022-10-03,36593582984
2022-10-04,38070727200
2022-10-05,38324532048
2022-10-06,37192562425
2022-10-07,36644343954
2022-10-10,36953985868
2022-10-11,37289008268
2022-10-12,37009822935
2022-10-13,37801694061
2022-10-14,37431138983
2022-10-17,38365140823
2022-10-18,39085946592
2022-10-19,39314370955
2022-10-20,39187468531
2022-10-21,40634156164
2022-10-24,41375266320
2022-10-25,41887952113
2022-10-26,42410790100
2022-10-27,42512312040
2022-10-28,43644281662
2022-10-31,43938695285
2022-11-01,42695051530
2022-11-02,41344809739
2022-11-03,41243287800
2022-11-04,41750897496
2022-11-07,42243278901
2022-11-08,42344800840
2022-11-09,42111300380
2022-11-10,42761040791
2022-11-11,42877791021
2022-11-14,42964084669
2022-11-15,42360029131
2022-11-16,42796573469
2022-11-17,42689975433
2022-11-18,43177280741
2022-11-21,43263574390
2022-11-22,43761031892
2022-11-23,43684890437
2022-11-25,43882858219
2022-11-28,43618901177
2022-11-29,43192509032
2022-11-30,43913314800
2022-12-01,43674738243
2022-12-02,43314335359
2022-12-05,43212813420
2022-12-06,42771192984
2022-12-07,42735660306
2022-12-08,42593529591
2022-12-09,41740745302
2022-12-12,42197594028
2022-12-13,41882876016
2022-12-14,41695060429
2022-12-15,39740763099
2022-12-16,39938730881
2022-12-19,39547871415
2022-12-20,39735687002
2022-12-21,39157011949
2022-12-22,39197620725
2022-12-23,39639241160
2022-12-27,39578327997
2022-12-28,39080870495
2022-12-29,39004729040
2022-12-30,38806761259
2023-01-03,38581412930
2023-01-04,38931737643
2023-01-05,38723573683
2023-01-06,39962403102
2023-01-09,40211184420
2023-01-10,40597049321
2023-01-11,40921988185
2023-01-12,40744287243
2023-01-13,40784904601
2023-01-17,40551354793
2023-01-18,39246522167
2023-01-19,39078975565
2023-01-20,39515612164
2023-01-23,40236570268
2023-01-24,39657772917
2023-01-25,40185798571
2023-01-26,39774547821
2023-01-27,39546075182
2023-01-30,39652695747
2023-01-31,39327756883
2023-02-01,39561306692
2023-02-02,39160210281
2023-02-03,38952046322
2023-02-06,39048512547
2023-02-07,39226213488
2023-02-08,38698187834
2023-02-09,38820039908
2023-02-10,39388682920
2023-02-13,39718698954
2023-02-14,39490226315
2023-02-15,39287139525
2023-02-16,39332834053
2023-02-17,39962403102
2023-02-21,38997740849
2023-02-22,39332834053
2023-02-23,38865734436
2023-02-24,38500178214
2023-02-27,38434175007
2023-02-28,37860454825
2023-03-01,38124467652
2023-03-02,38358017461
