,WRB
2018-09-07,6640344652
2018-09-10,6617515792
2018-09-11,6651759082
2018-09-12,6643198260
2018-09-13,6737367307
2018-09-14,6800146672
2018-09-17,6731660092
2018-09-18,6677441550
2018-09-19,6614662185
2018-09-20,6666027120
2018-09-21,6663173512
2018-09-24,6608954970
2018-09-25,6705977625
2018-09-26,6674587942
2018-09-27,6691709587
2018-09-28,6757342560
2018-10-01,6647192437
2018-10-02,6687218542
2018-10-03,6704372587
2018-10-04,6715808617
2018-10-05,6672923505
2018-10-08,6695795565
2018-10-09,6721526632
2018-10-10,6527114122
2018-10-11,6304111537
2018-10-12,6235495357
2018-10-15,6221200320
2018-10-16,6329842605
2018-10-17,6318406575
2018-10-18,6275521462
2018-10-19,6264085432
2018-10-22,6218341312
2018-10-23,6115417042
2018-10-24,6186892230
2018-10-25,6278380470
2018-10-26,6266944440
2018-10-29,6321265582
2018-10-30,6378445732
2018-10-31,6429907867
2018-11-01,6418471837
2018-11-02,6407035807
2018-11-05,6475651987
2018-11-06,6544268167
2018-11-07,6652910452
2018-11-08,6672923505
2018-11-09,6641474422
2018-11-12,6558563205
2018-11-13,6538550152
2018-11-14,6415612830
2018-11-15,6538550152
2018-11-16,6644333430
2018-11-19,6652910452
2018-11-20,6627179385
2018-11-21,6607166332
2018-11-23,6575717250
2018-11-26,6638615415
2018-11-27,6567140227
2018-11-28,6661487475
2018-11-29,6644333430
2018-11-30,6672923505
2018-12-03,6627179385
2018-12-04,6492806032
2018-12-06,6469933972
2018-12-07,6415612830
2018-12-10,6369868710
2018-12-11,6344137642
2018-12-12,6361291687
2018-12-13,6367009702
2018-12-14,6329842605
2018-12-17,6189751237
2018-12-18,6226918335
2018-12-19,6192610245
2018-12-20,6069672922
2018-12-21,6032505825
2018-12-24,5892414457
2018-12-26,6103981012
2018-12-27,6178315207
2018-12-28,6181174215
2018-12-31,6254639978
2019-01-02,6128975978
2019-01-03,6026159978
2019-01-04,6120407978
2019-01-07,6137543978
2019-01-08,6091847978
2019-01-09,6108983978
2019-01-10,6174671978
2019-01-11,6143255978
2019-01-14,6197519978
2019-01-15,6251783978
2019-01-16,6337463977
2019-01-17,6340319977
2019-01-18,6403151977
2019-01-22,6320327977
2019-01-23,6383159977
2019-01-24,6317471977
2019-01-25,6346031977
2019-01-28,6354599977
2019-01-29,6317471977
2019-01-30,6520247977
2019-01-31,6505967977
2019-02-01,6577367976
2019-02-04,6657335976
2019-02-05,6740159976
2019-02-06,6760151976
2019-02-07,6840119976
2019-02-08,6782999976
2019-02-11,6788711976
2019-02-12,6822983976
2019-02-13,6897239975
2019-02-14,6840119976
2019-02-15,6888671975
2019-02-19,6934367975
2019-02-20,6988631975
2019-02-21,6974351975
2019-02-22,6985775975
2019-02-25,6917231975
2019-02-26,6960071975
2019-02-27,7028615975
2019-02-28,7080023975
2019-03-01,7137143975
2019-03-04,7100015975
2019-03-05,7094303975
2019-03-06,7031471975
2019-03-07,7002911975
2019-03-08,7005767975
2019-03-11,7025759975
2019-03-12,7057175975
2019-03-13,7011479975
2019-03-14,7054319975
2019-03-15,7077167975
2019-03-18,7114295975
2019-03-19,7031471975
2019-03-20,7002911975
2019-03-21,7105727975
2019-03-22,7068599975
2019-03-25,7105727975
2019-03-26,7117151975
2019-03-27,7159991974
2019-03-28,7159991974
2019-03-29,7168559974
2019-04-01,7181349840
2019-04-02,7158488400
2019-04-03,7209926640
2019-04-04,7224215040
2019-04-05,7261364880
2019-04-08,7247076480
2019-04-09,7207068960
2019-04-10,7224215040
2019-04-11,7292799360
2019-04-12,7361383680
2019-04-15,7349952960
2019-04-16,7447114080
2019-04-17,7355668320
2019-04-18,7409964240
2019-04-22,7341379920
2019-04-23,7427110320
2019-04-24,7681443840
2019-04-25,7698589920
2019-04-26,7718593680
2019-04-29,7715736000
2019-04-30,7784320320
2019-05-01,7784320320
2019-05-02,7764316560
2019-05-03,7810039439
2019-05-06,7812897120
2019-05-07,7741455120
2019-05-08,7701447600
2019-05-09,7701447600
2019-05-10,7807181760
2019-05-13,7747170480
2019-05-14,7787178000
2019-05-15,7818612480
2019-05-16,7887196800
2019-05-17,7847189280
2019-05-20,7861477680
2019-05-21,7875766080
2019-05-22,7904342880
2019-05-23,7821470160
2019-05-24,7881481439
2019-05-28,7830043200
2019-05-29,7887196800
2019-05-30,7875766080
2019-05-31,7898627520
2019-06-03,7958638800
2019-06-04,8001504000
2019-06-05,8101522800
2019-06-06,8127241920
2019-06-07,8167249439
2019-06-10,8172964800
2019-06-11,8138672640
2019-06-12,8218687680
2019-06-13,8238691439
2019-06-14,8332994880
2019-06-17,8255837520
2019-06-18,8341567920
2019-06-19,8433013680
2019-06-20,8484451920
2019-06-21,8493024960
2019-06-24,8473021200
2019-06-25,8478736560
2019-06-26,8264410560
2019-06-27,8264410560
2019-06-28,8373002400
2019-07-01,8451369360
2019-07-02,8482861590
2019-07-03,8568749490
2019-07-05,8583064140
2019-07-08,8565886560
2019-07-09,8626008090
2019-07-10,8626008090
2019-07-11,8623145160
2019-07-12,8634596880
2019-07-15,8683266690
2019-07-16,8703307200
2019-07-17,8628871020
2019-07-18,8631733950
2019-07-19,8505765030
2019-07-22,8462821080
2019-07-23,8471409870
2019-07-24,8729073570
2019-07-25,8806372680
2019-07-26,8946656250
2019-07-29,8915164020
2019-07-30,8966696760
2019-07-31,8829276120
2019-08-01,8754839940
2019-08-02,8849316630
2019-08-05,8637459810
2019-08-06,8863631280
2019-08-07,8955245040
2019-08-08,9147061350
2019-08-09,9118432050
2019-08-12,9058310520
2019-08-13,9181416510
2019-08-14,8966696760
2019-08-15,9035407080
2019-08-16,9190005300
2019-08-19,9290207850
2019-08-20,9181416510
2019-08-21,9149924280
2019-08-22,9250126830
2019-08-23,9072625170
2019-08-26,9169964790
2019-08-27,9132746700
2019-08-28,9061173450
2019-08-29,9135609630
2019-08-30,9066899310
2019-09-03,9086939820
2019-09-04,9161376000
2019-09-05,9152787210
2019-09-06,9190005300
2019-09-09,9086939820
2019-09-10,9012503640
2019-09-11,9052584660
2019-09-12,9066899310
2019-09-13,9032544150
2019-09-16,9021092430
2019-09-17,9164238930
2019-09-18,9149924280
2019-09-19,9161376000
2019-09-20,9127020840
2019-09-23,9198594090
2019-09-24,9212908740
2019-09-25,9235812180
2019-09-26,9244400970
2019-09-27,9127020840
2019-09-30,9201753900
2019-10-01,9058424400
2019-10-02,9012558960
2019-10-03,9046958040
2019-10-04,9224686620
2019-10-07,9193154130
2019-10-08,8992492830
2019-10-09,9069890760
2019-10-10,9087090300
2019-10-11,9055557810
2019-10-14,9061290990
2019-10-15,9035491680
2019-10-16,8978159880
2019-10-17,9024025320
2019-10-18,9067024170
2019-10-21,9035491680
2019-10-22,8645635440
2019-10-23,9155888460
2019-10-24,9003959190
2019-10-25,8846296740
2019-10-28,8794698120
2019-10-29,8872096050
2019-10-30,8946627390
2019-10-31,8906495130
2019-11-01,8852029920
2019-11-04,8657101800
2019-11-05,8616969540
2019-11-06,8763165630
2019-11-07,8662834980
2019-11-08,8648502030
2019-11-11,8688634290
2019-11-12,8674301340
2019-11-13,8737366320
2019-11-14,8723033370
2019-11-15,8645635440
2019-11-18,8714433600
2019-11-19,8860629690
2019-11-20,8883562410
2019-11-21,8637035670
2019-11-22,8659968390
2019-11-25,8682901110
2019-11-26,8823364020
2019-11-27,8811897660
2019-11-29,8662834980
2019-12-02,8708700420
2019-12-03,8665701570
2019-12-04,8691500880
2019-12-05,8880695820
2019-12-06,8929427850
2019-12-09,8938027620
2019-12-10,8909361720
2019-12-11,8863496280
2019-12-12,8866362870
2019-12-13,8863496280
2019-12-16,8826230610
2019-12-17,8863496280
2019-12-18,8806164480
2019-12-19,8757432450
2019-12-20,8783231760
2019-12-23,8714433600
2019-12-24,8717300190
2019-12-26,8723033370
2019-12-27,8737366320
2019-12-30,8743099500
2019-12-31,8765570655
2020-01-02,8748444825
2020-01-03,8759862045
2020-01-06,8745590520
2020-01-07,8585749439
2020-01-08,8648544150
2020-01-09,8699921640
2020-01-10,8608583880
2020-01-13,8639981235
2020-01-14,8662815675
2020-01-15,8745590520
2020-01-16,8845491195
2020-01-17,8925411735
2020-01-21,8859762720
2020-01-22,9036729630
2020-01-23,9053855460
2020-01-24,9142338915
2020-01-27,9082398510
2020-01-28,9179444879
2020-01-29,9227968065
2020-01-30,9462021075
2020-01-31,9327868740
2020-02-03,9436332330
2020-02-04,9493418430
2020-02-05,9664676730
2020-02-06,9790266150
2020-02-07,9870186690
2020-02-10,9990067500
2020-02-11,10058570820
2020-02-12,9975795975
2020-02-13,10061425125
2020-02-14,10072842345
2020-02-18,10067133735
2020-02-19,10081405260
2020-02-20,9904438350
2020-02-21,9978650280
2020-02-24,9773140320
2020-02-25,9536233004
2020-02-26,9393517754
2020-02-27,8879742855
2020-02-28,8517246120
2020-03-02,8905431600
2020-03-03,8620001100
2020-03-04,8882597160
2020-03-05,8471577240
2020-03-06,8403073920
2020-03-09,7649537400
2020-03-10,8006325525
2020-03-11,7375524120
2020-03-12,6527795535
2020-03-13,7127199585
2020-03-16,6028292160
2020-03-17,6747577020
2020-03-18,6436457775
2020-03-19,6145318665
2020-03-20,6036855075
2020-03-23,5500245735
2020-03-24,6102504090
2020-03-25,6028292160
2020-03-26,6445020689
2020-03-27,6579173025
2020-03-30,6915981015
2020-03-31,6469279515
2020-04-01,6229366605
2020-04-02,6282370620
2020-04-03,6134517315
2020-04-06,6661767780
2020-04-07,6672926520
2020-04-08,6845886990
2020-04-09,7230863520
2020-04-13,7030006200
2020-04-14,7278288165
2020-04-15,6907260060
2020-04-16,6776144865
2020-04-17,7066272105
2020-04-20,6851466360
2020-04-21,6614343135
2020-04-22,6357692115
2020-04-23,6218207865
2020-04-24,6229366605
2020-04-27,6558549435
2020-04-28,6700823370
2020-04-29,6965843445
2020-04-30,6695244000
2020-05-01,6380009595
2020-05-04,6371640540
2020-05-05,6416275500
2020-05-06,6195890385
2020-05-07,6338164320
2020-05-08,6413485815
2020-05-11,6321426210
2020-05-12,6123358575
2020-05-13,5819282910
2020-05-14,5877866295
2020-05-15,5916921885
2020-05-18,6438592980
2020-05-19,6363271485
2020-05-20,6622712190
2020-05-21,6907260060
2020-05-22,6999319665
2020-05-26,7133224545
2020-05-27,7258760370
2020-05-28,7208546040
2020-05-29,7186228560
2020-06-01,7186228560
2020-06-02,7392665250
2020-06-03,7465197060
2020-06-04,7615840050
2020-06-05,7917126030
2020-06-08,8106824610
2020-06-09,7811118000
2020-06-10,7454038320
2020-06-11,6949105335
2020-06-12,7069061790
2020-06-15,7225284150
2020-06-16,7261550055
2020-06-17,7230863520
2020-06-18,7239232575
2020-06-19,7272708795
2020-06-22,7155542025
2020-06-23,7147172970
2020-06-24,6910049745
2020-06-25,7063482420
2020-06-26,6870994155
2020-06-29,7002109350
2020-06-30,7094365350
2020-07-01,7063714125
2020-07-02,6994052250
2020-07-06,7088792400
2020-07-07,7027489950
2020-07-08,7033062900
2020-07-09,6910458000
2020-07-10,7158454275
2020-07-13,7250407950
2020-07-14,7420382925
2020-07-15,7634941500
2020-07-16,7846713600
2020-07-17,7869005400
2020-07-20,7852286550
2020-07-21,7927521375
2020-07-22,7916375475
2020-07-23,7988823825
2020-07-24,7921948425
2020-07-27,7785411150
2020-07-28,7701816900
2020-07-29,7852286550
2020-07-30,7715749275
2020-07-31,7646087400
2020-08-03,7696243950
2020-08-04,7579212000
2020-08-05,7671165675
2020-08-06,7701816900
2020-08-07,7913589000
2020-08-10,7972104975
2020-08-11,7871791875
2020-08-12,7813275900
2020-08-13,7782624675
2020-08-14,7712962800
2020-08-17,7542987825
2020-08-18,7587571425
2020-08-19,7509550125
2020-08-20,7451034150
2020-08-21,7453820625
2020-08-24,7629368550
2020-08-25,7629368550
2020-08-26,7621009125
2020-08-27,7829994750
2020-08-28,7802130000
2020-08-31,7685098050
2020-09-01,7757546400
2020-09-02,7882937775
2020-09-03,7799343525
2020-09-04,7793770575
2020-09-08,7715749275
2020-09-09,7869005400
2020-09-10,7724108700
2020-09-11,7788197625
2020-09-14,7908016050
2020-09-15,7843927125
2020-09-16,7933094325
2020-09-17,7874578350
2020-09-18,7757546400
2020-09-21,7570852575
2020-09-22,7609863225
2020-09-23,7375799325
2020-09-24,7409237025
2020-09-25,7501190700
2020-09-28,7632155025
2020-09-29,7551347250
2020-09-30,7570255140
2020-10-01,7525691460
2020-10-02,7584181290
2020-10-05,7678879110
2020-10-06,7617604050
2020-10-07,7651026810
2020-10-08,7820925840
2020-10-09,7801429230
2020-10-12,7974113490
2020-10-13,7715087100
2020-10-14,7639885890
2020-10-15,7681664340
2020-10-16,7681664340
2020-10-19,7575825600
2020-10-20,7826496300
2020-10-21,8060455620
2020-10-22,8171864820
2020-10-23,8135656830
2020-10-26,7898912280
2020-10-27,7606463130
2020-10-28,7517335770
2020-10-29,7556328990
2020-10-30,7442134560
2020-11-02,7676093880
2020-11-03,7865489520
2020-11-04,7720657560
2020-11-05,7787503080
2020-11-06,7684449570
2020-11-09,8567367480
2020-11-10,8737266510
2020-11-11,8659280070
2020-11-12,8444817360
2020-11-13,8525589030
2020-11-16,8723340360
2020-11-17,8678776680
2020-11-18,8531159490
2020-11-19,8277703560
2020-11-20,8105019300
2020-11-23,8074381770
2020-11-24,8149582980
2020-11-25,8040959010
2020-11-27,7974113490
2020-11-30,8063240850
2020-12-01,8361260460
2020-12-02,8327837700
2020-12-03,8288844480
2020-12-04,8366830920
2020-12-07,8071596540
2020-12-08,8060455620
2020-12-09,8054885160
2020-12-10,8027032860
2020-12-11,8021462400
2020-12-14,7935120270
2020-12-15,8141227290
2020-12-16,8174650050
2020-12-17,8260992180
2020-12-18,8205287580
2020-12-21,8102234070
2020-12-22,8093878380
2020-12-23,8166294360
2020-12-24,8183005740
2020-12-28,8180220510
2020-12-29,8135656830
2020-12-30,8183005740
2020-12-31,8200449360
2021-01-04,8017105980
2021-01-05,7947657730
2021-01-06,8222672800
2021-01-07,8150446620
2021-01-08,8192115570
2021-01-11,8194893500
2021-01-12,8303232770
2021-01-13,8217116940
2021-01-14,8150446620
2021-01-15,8167114200
2021-01-19,8100443880
2021-01-20,8231006590
2021-01-21,8222672800
2021-01-22,8133779040
2021-01-25,8156002480
2021-01-26,8019883910
2021-01-27,7611528200
2021-01-28,7811539160
2021-01-29,7672642660
2021-02-01,7767092280
2021-02-02,7894877060
2021-02-03,7853208110
2021-02-04,8022661840
2021-02-05,8117111460
2021-02-08,8161558340
2021-02-09,8303232770
2021-02-10,8339345860
2021-02-11,8464352710
2021-02-12,8381014810
2021-02-16,8397682390
2021-02-17,8381014810
2021-02-18,8286565190
2021-02-19,8381014810
2021-02-22,8419905830
2021-02-23,8533800960
2021-02-24,8797704310
2021-02-25,8614360930
2021-02-26,8558802330
2021-03-01,8658807810
2021-03-02,8700476760
2021-03-03,8825483610
2021-03-04,8725478130
2021-03-05,9008826990
2021-03-08,9219949670
2021-03-09,9153279350
2021-03-10,9383847540
2021-03-11,9383847540
2021-03-12,9456073720
2021-03-15,9517188180
2021-03-16,9408848910
2021-03-17,9386625470
2021-03-18,9428294420
2021-03-19,9150501420
2021-03-22,9044940080
2021-03-23,9033828360
2021-03-24,9203282090
2021-03-25,9292175850
2021-03-26,9361624100
2021-03-29,9369957890
2021-03-30,9422738560
2021-03-31,9301278170
2021-04-01,9442922000
2021-04-05,9531796560
2021-04-06,9620671120
2021-04-07,9698436360
2021-04-08,9723432330
2021-04-09,9828970870
2021-04-12,9820638880
2021-04-13,9717877670
2021-04-14,9812306890
2021-04-15,9801197570
2021-04-16,9865076160
2021-04-19,9967837370
2021-04-20,9956728050
2021-04-21,9942841400
2021-04-22,9931732080
2021-04-23,10042825280
2021-04-26,9928954750
2021-04-27,9945618730
2021-04-28,9737318980
2021-04-29,9826193540
2021-04-30,9840080190
2021-05-03,9937286740
2021-05-04,9965060040
2021-05-05,9923400090
2021-05-06,9981724020
2021-05-07,10053934600
2021-05-10,9984501350
2021-05-11,9762314950
2021-05-12,9601229810
2021-05-13,9803974900
2021-05-14,9934509410
2021-05-17,9801197570
2021-05-18,9709545680
2021-05-19,9720655000
2021-05-20,9690104370
2021-05-21,9673440390
2021-05-24,9656776410
2021-05-25,9481804620
2021-05-26,9454031320
2021-05-27,9554015200
2021-05-28,9626225780
2021-06-01,9590120490
2021-06-02,9498468600
2021-06-03,9534573890
2021-06-04,9542905880
2021-06-07,9342938120
2021-06-08,9367934090
2021-06-09,9312387490
2021-06-10,9301278170
2021-06-11,9376266080
2021-06-14,9312387490
2021-06-15,9387375400
2021-06-16,9398484720
2021-06-17,9242954240
2021-06-18,8979107890
2021-06-21,9176298320
2021-06-22,9165189000
2021-06-23,9087423760
2021-06-24,9126306380
2021-06-25,9220735600
2021-06-28,9154079680
2021-06-29,9156857010
2021-06-30,9181254760
2021-07-01,9369986720
2021-07-02,9369986720
2021-07-06,9353333900
2021-07-07,9422720650
2021-07-08,9136847240
2021-07-09,9328354670
2021-07-12,9408843300
2021-07-13,9261743390
2021-07-14,9303375440
2021-07-15,9433822530
2021-07-16,9464352700
2021-07-19,9150724590
2021-07-20,9356109370
2021-07-21,9436598000
2021-07-22,9278396210
2021-07-23,9228437750
2021-07-26,9195132110
2021-07-27,9161826470
2021-07-28,8998073740
2021-07-29,9073011430
2021-07-30,9025828440
2021-08-02,8984196390
2021-08-03,8948115280
2021-08-04,8875953060
2021-08-05,8961992630
2021-08-06,9061909550
2021-08-09,9061909550
2021-08-10,9020277500
2021-08-11,9131296300
2021-08-12,9109092540
2021-08-13,9197907580
2021-08-16,9178479290
2021-08-17,9217335870
2021-08-18,9136847240
2021-08-19,9322803730
2021-08-20,9422720650
2021-08-23,9381088600
2021-08-24,9364435780
2021-08-25,9397741420
2021-08-26,9267294330
2021-08-27,9392190480
2021-08-30,9272845270
2021-08-31,9289498090
2021-09-01,9272845270
2021-09-02,9297824500
2021-09-03,9184030230
2021-09-07,9045256730
2021-09-08,9156275530
2021-09-09,9011951090
2021-09-10,8848198360
2021-09-13,8939788870
2021-09-14,8814892720
2021-09-15,8842647420
2021-09-16,8903707760
2021-09-17,8903707760
2021-09-20,8834321010
2021-09-21,8848198360
2021-09-22,8917585110
2021-09-23,8992522800
2021-09-24,9042481260
2021-09-27,9064685020
2021-09-28,8950890750
2021-09-29,9061909550
2021-09-30,8996560440
2021-10-01,9151482760
2021-10-04,9096153360
2021-10-05,9253842150
2021-10-06,9422596820
2021-10-07,9524956210
2021-10-08,9486225630
2021-10-11,9414297410
2021-10-12,9400465060
2021-10-13,9358968010
2021-10-14,9527722680
2021-10-15,9563686790
2021-10-18,9394932120
2021-10-19,9524956210
2021-10-20,9649447360
2021-10-21,9699243820
2021-10-22,10114214320
2021-10-25,10075483740
2021-10-26,10064417860
2021-10-27,9867998490
2021-10-28,9950992590
2021-10-29,9787770860
2021-11-01,9843100260
2021-11-02,10036753160
2021-11-03,10033986690
2021-11-04,9760106160
2021-11-05,9906729070
2021-11-08,10011854930
2021-11-09,9998022580
2021-11-10,10000789050
2021-11-11,9995256110
2021-11-12,9986956700
2021-11-15,9939926710
2021-11-16,9973124350
2021-11-17,10039519630
2021-11-18,10067184330
2021-11-19,9870764960
2021-11-22,10144645490
2021-11-23,10390861320
2021-11-24,10266370170
2021-11-26,9892896720
2021-11-29,9771172040
2021-11-30,9422596820
2021-12-01,9309171550
2021-12-02,9693710880
2021-12-03,9555387380
2021-12-06,9677112060
2021-12-07,9807136150
2021-12-08,9823734970
2021-12-09,9809902620
2021-12-10,9950992590
2021-12-13,9912262010
2021-12-14,10017387870
2021-12-15,10042286100
2021-12-16,10097615500
2021-12-17,9884597310
2021-12-20,9682645000
2021-12-21,9779471450
2021-12-22,9793303800
2021-12-23,9856932610
2021-12-27,10003555520
2021-12-28,10078250210
2021-12-29,10147411960
2021-12-30,10025687280
2021-12-31,10135390640
2022-01-03,9997004640
2022-01-04,10143693800
2022-01-05,10030217280
2022-01-06,10201815920
2022-01-07,10403859480
2022-01-10,10381717720
2022-01-11,10461981600
2022-01-12,10517336000
2022-01-13,10608670760
2022-01-14,10528406880
2022-01-18,10423233520
2022-01-19,10151996960
2022-01-20,10246099440
2022-01-21,10151996960
2022-01-24,10254402600
2022-01-25,10143693800
2022-01-26,10129855200
2022-01-27,10005307800
2022-01-28,10414930360
2022-01-31,10395556320
2022-02-01,10553316360
2022-02-02,10794108000
2022-02-03,10940797160
2022-02-04,11040435080
2022-02-07,11170517920
2022-02-08,11414077280
2022-02-09,11391935520
2022-02-10,11308903920
2022-02-11,11068112280
2022-02-14,11007222440
2022-02-15,11084718600
2022-02-16,11187124240
2022-02-17,11040435080
2022-02-18,11129002120
2022-02-22,11126234400
2022-02-23,10990616120
2022-02-24,10783037120
2022-02-25,11217569160
2022-02-28,11106860360
2022-03-01,10846694680
2022-03-02,11137305280
2022-03-03,11115163520
2022-03-04,11081950880
2022-03-07,10935261720
2022-03-08,10976777520
2022-03-09,11278459000
2022-03-10,11416845000
2022-03-11,11613353120
2022-03-14,11524786080
2022-03-15,11685313840
2022-03-16,11569069600
2022-03-17,11715758760
2022-03-18,11809861240
2022-03-21,12050652880
2022-03-22,12155826240
2022-03-23,12047885160
2022-03-24,12056188320
2022-03-25,12175200280
2022-03-28,12225019240
2022-03-29,12316354000
2022-03-30,12377243840
2022-03-31,12287817850
2022-04-01,12420689050
2022-04-04,12171555550
2022-04-05,12257368200
2022-04-06,12326571950
2022-04-07,12415152750
2022-04-08,12492660950
2022-04-11,12448370550
2022-04-12,12644909200
2022-04-13,12608923250
2022-04-14,12589546200
2022-04-18,12813766350
2022-04-19,12769475950
2022-04-20,13112726550
2022-04-21,12830375250
2022-04-22,12542487650
2022-04-25,12531415050
2022-04-26,12417920900
2022-04-27,12575705450
2022-04-28,12686431450
2022-04-29,12271208950
2022-05-02,12215845950
2022-05-03,12412384600
2022-05-04,12736258150
2022-05-05,12559096550
2022-05-06,12691967750
2022-05-09,12406848300
2022-05-10,12243527450
2022-05-11,12301658600
2022-05-12,12243527450
2022-05-13,12426225350
2022-05-16,12481588350
2022-05-17,12747330750
2022-05-18,12531415050
2022-05-19,12232454850
2022-05-20,12268440800
2022-05-23,12520342450
2022-05-24,12689199600
2022-05-25,12736258150
2022-05-26,12938333100
2022-05-27,13065668000
2022-05-31,13126567300
2022-06-01,13040754650
2022-06-02,13085045050
2022-06-03,13029682050
2022-06-06,13206843650
2022-06-07,13336946700
2022-06-08,13107190250
2022-06-09,12852520450
2022-06-10,12597850650
2022-06-13,12235223000
2022-06-14,12315499350
2022-06-15,12365326050
2022-06-16,12235223000
2022-06-17,12332108250
2022-06-21,12462211300
2022-06-22,12351485300
2022-06-23,12171555550
2022-06-24,12553560250
2022-06-27,12769475950
2022-06-28,12750098900
2022-06-29,12437297950
2022-06-30,12615007920
2022-07-01,12817358080
2022-07-05,12531850320
2022-07-06,12559569520
2022-07-07,12481955760
2022-07-08,12437605040
2022-07-11,12432061200
2022-07-12,12193676080
2022-07-13,12127150000
2022-07-14,11497924160
2022-07-15,11647607840
2022-07-18,11495152240
2022-07-19,11816694960
2022-07-20,11766800400
2022-07-21,11897080640
2022-07-22,11578309840
2022-07-25,11777888080
2022-07-26,11744625040
2022-07-27,11761256560
2022-07-28,11420310400
2022-07-29,11556134480
2022-08-01,11351012400
2022-08-02,11292802080
2022-08-03,11484064560
2022-08-04,11306661680
2022-08-05,11425854240
2022-08-08,11467433040
2022-08-09,11639292080
2022-08-10,11844414160
2022-08-11,12055080080
2022-08-12,12182588400
2022-08-15,12249114480
2022-08-16,12307324800
2022-08-17,12576201040
2022-08-18,12581744880
2022-08-19,12490271520
2022-08-22,12138237680
2022-08-23,12102202720
2022-08-24,12254658320
2022-08-25,12470868080
2022-08-26,12296237120
2022-08-29,12224167200
2022-08-30,12055080080
2022-08-31,11974694400
2022-09-01,12007957440
2022-09-02,11969150560
2022-09-06,12141009600
2022-09-07,12354447440
2022-09-08,12567885280
2022-09-09,12498587280
2022-09-12,12567885280
2022-09-13,12329500160
2022-09-14,12437605040
2022-09-15,12520762640
2022-09-16,12371078960
2022-09-19,12484727680
2022-09-20,12265746000
2022-09-21,12013501280
2022-09-22,11908168320
2022-09-23,11797291520
2022-09-26,11375959680
2022-09-27,11561678320
2022-09-28,11725221600
2022-09-29,12043992400
2022-09-30,11908706250
2022-10-03,12243422500
2022-10-04,12569840000
2022-10-05,12536645000
2022-10-06,12500683750
2022-10-07,12340241250
2022-10-10,12464722500
2022-10-11,12550476250
2022-10-12,12561541250
2022-10-13,13183947500
2022-10-14,12926686250
2022-10-17,13147986250
2022-10-18,13242038750
2022-10-19,13178415000
2022-10-20,12957115000
2022-10-21,13159051250
2022-10-24,13383117500
2022-10-25,12738581250
2022-10-26,12910088750
2022-10-27,13120323750
2022-10-28,13513131250
2022-10-31,13717833750
2022-11-01,13883808750
2022-11-02,13706768750
2022-11-03,13756561250
2022-11-04,13809120000
2022-11-07,13756561250
2022-11-08,13751028750
2022-11-09,13573988750
2022-11-10,13515897500
2022-11-11,12865828750
2022-11-14,12655593750
2022-11-15,12744113750
2022-11-16,13233740000
2022-11-17,13266935000
2022-11-18,13524196250
2022-11-21,13679106250
2022-11-22,13676340000
2022-11-23,13717833750
2022-11-25,13867211250
2022-11-28,13792522500
2022-11-29,13839548750
2022-11-30,14066381250
2022-12-01,13889341250
2022-12-02,13955731250
2022-12-05,13706768750
2022-12-06,13905938750
2022-12-07,13767626250
2022-12-08,13728898750
2022-12-09,13565690000
2022-12-12,13687405000
2022-12-13,13477170000
2022-12-14,13460572500
2022-12-15,13286298750
2022-12-16,13286298750
2022-12-19,13192246250
2022-12-20,13438442500
2022-12-21,13623781250
2022-12-22,13457806250
2022-12-23,13546326250
2022-12-27,13629313750
2022-12-28,13424611250
2022-12-29,13507598750
2022-12-30,13383117500
2023-01-03,13306137030
2023-01-04,13262140710
2023-01-05,13176897840
2023-01-06,13619610810
2023-01-09,13377631050
2023-01-10,13446375300
2023-01-11,13374881280
2023-01-12,13388630130
2023-01-13,13449125070
2023-01-17,13163148990
2023-01-18,13014661410
2023-01-19,12794679810
2023-01-20,12816677970
2023-01-23,12893671530
2023-01-24,12976164630
2023-01-25,13091654970
2023-01-26,13075156350
2023-01-27,12690188550
2023-01-30,12791930040
2023-01-31,12857924520
2023-02-01,12662690850
2023-02-02,12206229030
2023-02-03,12258474660
2023-02-06,12522452580
2023-02-07,12772681650
2023-02-08,12690188550
2023-02-09,12563699130
2023-02-10,12500454420
2023-02-13,12549950280
2023-02-14,12294221670
2023-02-15,12343717530
2023-02-16,12255724890
2023-02-17,12307970520
2023-02-21,12241976040
2023-02-22,12208978800
2023-02-23,12148483860
2023-02-24,12162232710
2023-02-27,12151233630
2023-02-28,12134735010
2023-03-01,12327218910
2023-03-02,12343717530
2023-03-03,12382214310
2023-03-06,12272223510
2023-03-07,12104487540
2023-03-08,11936751570
2023-03-09,11716769970
2023-03-10,11485789290
2023-03-13,11040326550
2023-03-14,11216311830
2023-03-15,11054075400
2023-03-16,11532535380
2023-03-17,11183314590
2023-03-20,11309804010
2023-03-21,11458291590
2023-03-22,11191563900
2023-03-23,10993580460
2023-03-24,11004579540
2023-03-27,11213562060
2023-03-28,11260308150
2023-03-29,11364799410
2023-03-30,11364799410
2023-03-31,11243564640
2023-04-03,11346492960
2023-04-04,11270651040
2023-04-05,11313989280
2023-04-06,11395248480
2023-04-10,11373579360
2023-04-11,11395248480
2023-04-12,11346492960
2023-04-13,11313989280
2023-04-14,11102715360
2023-04-17,11286902880
2023-04-18,11365453440
2023-04-19,11346492960
2023-04-20,11441295360
2023-04-21,10387634400
2023-04-24,10452641760
2023-04-25,10406594880
2023-04-26,10357839360
