,UNM
2018-07-17,8355142374
2018-07-18,8370464878
2018-07-19,8206295195
2018-07-20,8215050912
2018-07-23,8361709162
2018-07-24,8405487744
2018-07-25,8311363792
2018-07-26,8484289191
2018-07-27,8493044907
2018-07-30,8609058150
2018-07-31,8696615314
2018-08-01,8514934199
2018-08-02,7853877610
2018-08-03,7976457640
2018-08-06,7888900476
2018-08-07,7934867987
2018-08-08,7941434774
2018-08-09,7884522618
2018-08-10,7700652573
2018-08-13,7663440779
2018-08-14,7735675439
2018-08-15,7700652573
2018-08-16,7882333689
2018-08-17,7880144760
2018-08-20,7871389043
2018-08-21,7943623703
2018-08-22,7853877610
2018-08-23,7691896857
2018-08-24,7783831879
2018-08-27,7926112271
2018-08-28,7877955830
2018-08-29,7952379420
2018-08-30,8046503371
2018-08-31,8072770520
2018-09-04,8112171244
2018-09-05,8188783763
2018-09-06,8024614080
2018-09-07,8000535860
2018-09-10,7867011185
2018-09-11,7851688681
2018-09-12,7696274715
2018-09-13,7891089405
2018-09-14,8077148379
2018-09-17,7974268711
2018-09-18,8425188105
2018-09-19,8569657426
2018-09-20,8641892086
2018-09-21,8867351784
2018-09-24,8718504605
2018-09-25,8641892086
2018-09-26,8503989553
2018-09-27,8567468497
2018-09-28,8552145993
2018-10-01,8512909999
2018-10-02,8549800000
2018-10-03,8575840000
2018-10-04,8627920000
2018-10-05,8554140000
2018-10-08,8729910000
2018-10-09,8638770000
2018-10-10,8463000000
2018-10-11,8009469999
2018-10-12,8098440000
2018-10-15,8035510000
2018-10-16,8170050000
2018-10-17,8243830000
2018-10-18,8070229999
2018-10-19,8170050000
2018-10-22,8046360000
2018-10-23,7861909999
2018-10-24,7378000000
2018-10-25,7568960000
2018-10-26,7488670000
2018-10-29,7562450000
2018-10-30,7866250000
2018-10-31,7868420000
2018-11-01,8018150000
2018-11-02,8065890000
2018-11-05,8113630000
2018-11-06,8087590000
2018-11-07,8256849999
2018-11-08,8278550000
2018-11-09,8183070000
2018-11-12,8033340000
2018-11-13,8248170000
2018-11-14,8033340000
2018-11-15,8035510000
2018-11-16,7835870000
2018-11-19,7683969999
2018-11-20,7542920000
2018-11-21,7699159999
2018-11-23,7694820000
2018-11-26,7844550000
2018-11-27,7764260000
2018-11-28,7944370000
2018-11-29,7896630000
2018-11-30,7792469999
2018-12-03,7772940000
2018-12-04,7293370000
2018-12-06,7037310000
2018-12-07,6998250000
2018-12-10,6740020000
2018-12-11,6577270000
2018-12-12,6568590000
2018-12-13,6585950000
2018-12-14,6442730000
2018-12-17,6349420000
2018-12-18,6319040000
2018-12-19,6251770000
2018-12-20,6154120000
2018-12-21,6104210000
2018-12-24,5911080000
2018-12-26,6240920000
2018-12-27,6301680000
2018-12-28,6293000000
2018-12-31,6296134000
2019-01-02,6439715000
2019-01-03,6403284000
2019-01-04,6716162000
2019-01-07,6735449000
2019-01-08,6774023000
2019-01-09,6921889999
2019-01-10,6900460000
2019-01-11,6936890999
2019-01-14,6971179000
2019-01-15,6977608000
2019-01-16,7123332000
2019-01-17,7204765999
2019-01-18,7382635000
2019-01-22,7286200000
2019-01-23,7271199000
2019-01-24,7326916999
2019-01-25,7365490999
2019-01-28,7329060000
2019-01-29,7249769000
2019-01-30,7269056000
2019-01-31,7449068000
2019-02-01,7461926000
2019-02-04,7446925000
2019-02-05,7434066999
2019-02-06,7824093000
2019-02-07,7562647000
2019-02-08,7515501000
2019-02-11,7526215999
2019-02-12,7721229000
2019-02-13,7680512000
2019-02-14,7584077000
2019-02-15,7783376000
2019-02-19,7871238999
2019-02-20,7995533000
2019-02-21,7950530000
2019-02-22,7986961000
2019-02-25,8023391999
2019-02-26,8027678000
2019-02-27,8021249000
2019-02-28,8006248000
2019-03-01,8072681000
2019-03-04,7965531000
2019-03-05,7944101000
2019-03-06,7776947000
2019-03-07,7731944000
2019-03-08,7721229000
2019-03-11,7742659000
2019-03-12,7749087999
2019-03-13,7746945000
2019-03-14,7753374000
2019-03-15,7796234000
2019-03-18,7879811000
2019-03-19,7774804000
2019-03-20,7401922000
2019-03-21,7419065999
2019-03-22,7151190999
2019-03-25,7131904000
2019-03-26,7228338999
2019-03-27,7204765999
2019-03-28,7191908000
2019-03-29,7249769000
2019-04-01,7335725000
2019-04-02,7219620000
2019-04-03,7308281999
2019-04-04,7350502000
2019-04-05,7375833999
2019-04-08,7443386000
2019-04-09,7327281000
2019-04-10,7468718000
2019-04-11,7667152000
2019-04-12,7827588000
2019-04-15,7798033999
2019-04-16,7924694000
2019-04-17,7899362000
2019-04-18,7722038000
2019-04-22,7675596000
2019-04-23,7802256000
2019-04-24,7652375000
2019-04-25,7696706000
2019-04-26,7722038000
2019-04-29,7802256000
2019-04-30,7793812000
2019-05-01,7669263000
2019-05-02,7711483000
2019-05-03,7770591000
2019-05-06,7730481999
2019-05-07,7523604000
2019-05-08,7529937000
2019-05-09,7557379999
2019-05-10,7646042000
2019-05-13,7299838000
2019-05-14,7456052000
2019-05-15,7352613000
2019-05-16,7424387000
2019-05-17,7344169000
2019-05-20,7337836000
2019-05-21,7453941000
2019-05-22,7299838000
2019-05-23,7025408000
2019-05-24,7175289000
2019-05-28,6991631999
2019-05-29,6964189000
2019-05-30,6883971000
2019-05-31,6647539000
2019-06-03,6807975000
2019-06-04,6985299000
2019-06-05,6974744000
2019-06-06,7120402999
2019-06-07,7073961000
2019-06-10,7044406999
2019-06-11,7067627999
2019-06-12,6951523000
2019-06-13,7000075999
2019-06-14,6976854999
2019-06-17,6839640000
2019-06-18,6983188000
2019-06-19,6875527000
2019-06-20,6921969000
2019-06-21,6839640000
2019-06-24,6822752000
2019-06-25,6845973000
2019-06-26,6858639000
2019-06-27,6945190000
2019-06-28,7082404999
2019-07-01,7162726276
2019-07-02,7073244222
2019-07-03,7175212143
2019-07-05,7200183880
2019-07-08,7156483342
2019-07-09,7189778989
2019-07-10,6840174685
2019-07-11,6794393170
2019-07-12,6883875224
2019-07-15,6808960016
2019-07-16,6858903488
2019-07-17,6798555126
2019-07-18,6821445884
2019-07-19,6856822510
2019-07-22,6750692632
2019-07-23,6873470334
2019-07-24,6894280114
2019-07-25,6827688818
2019-07-26,6863065443
2019-07-29,6763178500
2019-07-30,6825607839
2019-07-31,6648724710
2019-08-01,6224205198
2019-08-02,6178423682
2019-08-05,5970325882
2019-08-06,5962001970
2019-08-07,5853791114
2019-08-08,6016107398
2019-08-09,5893329696
2019-08-12,5710203632
2019-08-13,5812171554
2019-08-14,5506267788
2019-08-15,5360599328
2019-08-16,5554130282
2019-08-19,5610316688
2019-08-20,5485458008
2019-08-21,5545806370
2019-08-22,5566616150
2019-08-23,5433433558
2019-08-26,5470891162
2019-08-27,5235740648
2019-08-28,5214930868
2019-08-29,5285684120
2019-08-30,5287765098
2019-09-03,5264874340
2019-09-04,5271117274
2019-09-05,5468810184
2019-09-06,5510429744
2019-09-09,5758066126
2019-09-10,5953678058
2019-09-11,6095184562
2019-09-12,6101427496
2019-09-13,6195071506
2019-09-16,6186747594
2019-09-17,6147209012
2019-09-18,6172180748
2019-09-19,6151370968
2019-09-20,6128480210
2019-09-23,6163856836
2019-09-24,6134723144
2019-09-25,6095184562
2019-09-26,6099346518
2019-09-27,6159694880
2019-09-30,6110432000
2019-10-01,5799976000
2019-10-02,5542976000
2019-10-03,5471016000
2019-10-04,5602600000
2019-10-07,5610824000
2019-10-08,5477184000
2019-10-09,5577928000
2019-10-10,5662224000
2019-10-11,5816424000
2019-10-14,5820536000
2019-10-15,5871936000
2019-10-16,5783528000
2019-10-17,5767080000
2019-10-18,5812312000
2019-10-21,5939784000
2019-10-22,5954176000
2019-10-23,6017912000
2019-10-24,5911000000
2019-10-25,5857544000
2019-10-28,5880160000
2019-10-29,5900720000
2019-10-30,5645776000
2019-10-31,5662224000
2019-11-01,5888384000
2019-11-04,6030248000
2019-11-05,6153608000
2019-11-06,6063144000
2019-11-07,6118656000
2019-11-08,6168000000
2019-11-11,6135104000
2019-11-12,6200896000
2019-11-13,6085760000
2019-11-14,6089872000
2019-11-15,6106320000
2019-11-18,6011744000
2019-11-19,6017912000
2019-11-20,6079592000
2019-11-21,6159776000
2019-11-22,6211176000
2019-11-25,6225568000
2019-11-26,6196784000
2019-11-27,6301640000
2019-11-29,6320144000
2019-12-02,6266688000
2019-12-03,5950064000
2019-12-04,5962400000
2019-12-05,5937728000
2019-12-06,6017912000
2019-12-09,6087816000
2019-12-10,6157720000
2019-12-11,6207064000
2019-12-12,6375656000
2019-12-13,6237904000
2019-12-16,6248184000
2019-12-17,6272856000
2019-12-18,6089872000
2019-12-19,6032304000
2019-12-20,6046696000
2019-12-23,6048752000
2019-12-24,5999408000
2019-12-26,5980904000
2019-12-27,5929504000
2019-12-30,5911000000
2019-12-31,5928228000
2020-01-02,6025812000
2020-01-03,5907898000
2020-01-06,5832677000
2020-01-07,5826578000
2020-01-08,5877403000
2020-01-09,5869271000
2020-01-10,5838776000
2020-01-13,5901799000
2020-01-14,5865205000
2020-01-15,5808281000
2020-01-16,5924162000
2020-01-17,5970921000
2020-01-21,5861139000
2020-01-22,5828611000
2020-01-23,5828611000
2020-01-24,5712730000
2020-01-27,5499265000
2020-01-28,5558222000
2020-01-29,5598882000
2020-01-30,5582618000
2020-01-31,5426077000
2020-02-03,5495199000
2020-02-04,5621245000
2020-02-05,6141693000
2020-02-06,5987185000
2020-02-07,5989218000
2020-02-10,5966855000
2020-02-11,6027845000
2020-02-12,6137627000
2020-02-13,6135594000
2020-02-14,6101033000
2020-02-18,6023779000
2020-02-19,6038010000
2020-02-20,6123396000
2020-02-21,6092901000
2020-02-24,5609047000
2020-02-25,5204480000
2020-02-26,5135358000
2020-02-27,4862936000
2020-02-28,4738923000
2020-03-02,5090632000
2020-03-03,4633207000
2020-03-04,4698263000
2020-03-05,4377049000
2020-03-06,4198144999
2020-03-09,3484562000
2020-03-10,3746819000
2020-03-11,3553684000
2020-03-12,2758781000
2020-03-13,3153183000
2020-03-16,2531085000
2020-03-17,2732352000
2020-03-18,2398940000
2020-03-19,2199706000
2020-03-20,2146848000
2020-03-23,2110254000
2020-03-24,2663230000
2020-03-25,2974279000
2020-03-26,3228404000
2020-03-27,3246701000
2020-03-30,3240602000
2020-03-31,3056036000
2020-04-01,2667160000
2020-04-02,2638656000
2020-04-03,2740456000
2020-04-06,2897228000
2020-04-07,2895192000
2020-04-08,3096756000
2020-04-09,3172088000
2020-04-13,3206700000
2020-04-14,3330896000
2020-04-15,3045856000
2020-04-16,2956272000
2020-04-17,3157836000
2020-04-20,3084540000
2020-04-21,2929804000
2020-04-22,2978668000
2020-04-23,3019388000
2020-04-24,3125260000
2020-04-27,3302392000
2020-04-28,3469344000
2020-04-29,3672944000
2020-04-30,3552820000
2020-05-01,3359400000
2020-05-04,3461200000
2020-05-05,3090648000
2020-05-06,2891120000
2020-05-07,3005136000
2020-05-08,3159872000
2020-05-11,3017352000
2020-05-12,2964416000
2020-05-13,2756744000
2020-05-14,2813752000
2020-05-15,2846328000
2020-05-18,3076396000
2020-05-19,2946092000
2020-05-20,2978668000
2020-05-21,3066216000
2020-05-22,2994956000
2020-05-26,3233168000
2020-05-27,3371615999
2020-05-28,3241312000
2020-05-29,3084540000
2020-06-01,3269815999
2020-06-02,3186340000
2020-06-03,3432696000
2020-06-04,3554856000
2020-06-05,3780852000
2020-06-08,4116792000
2020-06-09,3957984000
2020-06-10,3699412000
2020-06-11,3271852000
2020-06-12,3477487999
2020-06-15,3501920000
2020-06-16,3575215999
2020-06-17,3465272000
2020-06-18,3489704000
2020-06-19,3355328000
2020-06-22,3341076000
2020-06-23,3343112000
2020-06-24,3157836000
2020-06-25,3328860000
2020-06-26,3159872000
2020-06-29,3275924000
2020-06-30,3381042000
2020-07-01,3240420000
2020-07-02,3281180000
2020-07-06,3440144000
2020-07-07,3289332000
2020-07-08,3352510000
2020-07-09,3154824000
2020-07-10,3352510000
2020-07-13,3409574000
2020-07-14,3442182000
2020-07-15,3578727999
2020-07-16,3582803999
2020-07-17,3564461999
2020-07-20,3482942000
2020-07-21,3625602000
2020-07-22,3641906000
2020-07-23,3725464000
2020-07-24,3694894000
2020-07-27,3688780000
2020-07-28,3633753999
2020-07-29,3707122000
2020-07-30,3497208000
2020-07-31,3511474000
2020-08-03,3478866000
2020-08-04,3450334000
2020-08-05,3645982000
2020-08-06,3499246000
2020-08-07,3654134000
2020-08-10,3823288000
2020-08-11,3941492000
2020-08-12,3917036000
2020-08-13,3845706000
2020-08-14,3882390000
2020-08-17,3776414000
2020-08-18,3713236000
2020-08-19,3713236000
2020-08-20,3668400000
2020-08-21,3595032000
2020-08-24,3827364000
2020-08-25,3800869999
2020-08-26,3743806000
2020-08-27,3839592000
2020-08-28,3874238000
2020-08-31,3766224000
2020-09-01,3778452000
2020-09-02,3806984000
2020-09-03,3747882000
2020-09-04,4055619999
2020-09-08,3825326000
2020-09-09,3811060000
2020-09-10,3737692000
2020-09-11,3758072000
2020-09-14,3837553999
2020-09-15,3707122000
2020-09-16,3800869999
2020-09-17,3792718000
2020-09-18,3721388000
2020-09-21,3489056000
2020-09-22,3431992000
2020-09-23,3321940000
2020-09-24,3307674000
2020-09-25,3352510000
2020-09-28,3480903999
2020-09-29,3401422000
2020-09-30,3431636999
2020-10-01,3466300000
2020-10-02,3604952000
2020-10-05,3763994000
2020-10-06,3713019000
2020-10-07,3853709999
2020-10-08,3874100000
2020-10-09,3819047000
2020-10-12,3896529000
2020-10-13,3780306000
2020-10-14,3774189000
2020-10-15,3835358999
2020-10-16,3802734999
2020-10-19,3761955000
2020-10-20,3808852000
2020-10-21,3827203000
2020-10-22,4004596000
2020-10-23,4082078000
2020-10-26,3923035999
2020-10-27,3721175000
2020-10-28,3378623000
2020-10-29,3474456000
2020-10-30,3600874000
2020-11-02,3774189000
2020-11-03,3967894000
2020-11-04,3688551000
2020-11-05,3849632000
2020-11-06,3696707000
2020-11-09,4226847000
2020-11-10,4381811000
2020-11-11,4300251000
2020-11-12,4069844000
2020-11-13,4257432000
2020-11-16,4371616000
2020-11-17,4363460000
2020-11-18,4363460000
2020-11-19,4371616000
2020-11-20,4365499000
2020-11-23,4567360000
2020-11-24,4836508000
2020-11-25,4726402000
2020-11-27,4718246000
2020-11-30,4532697000
2020-12-01,4585711000
2020-12-02,4650959000
2020-12-03,4773299000
2020-12-04,4946614000
2020-12-07,4832430000
2020-12-08,4805923000
2020-12-09,4822235000
2020-12-10,4854859000
2020-12-11,4744753000
2020-12-14,4579594000
2020-12-15,4636686000
2020-12-16,4540853000
2020-12-17,4512307000
2020-12-18,4410357000
2020-12-21,4355304000
2020-12-22,4347148000
2020-12-23,4469488000
2020-12-24,4469488000
2020-12-28,4504151000
2020-12-29,4524541000
2020-12-30,4575516000
2020-12-31,4682817902
2021-01-04,4509304597
2021-01-05,4546048591
2021-01-06,4846124542
2021-01-07,4801215216
2021-01-08,4764471222
2021-01-11,4805297882
2021-01-12,5019637847
2021-01-13,4995141851
2021-01-14,5180903154
2021-01-15,5148241826
2021-01-19,5319713798
2021-01-20,5280928471
2021-01-21,5203357817
2021-01-22,5184985820
2021-01-25,5109456499
2021-01-26,5140076494
2021-01-27,5044133843
2021-01-28,4962480523
2021-01-29,4742016559
2021-02-01,4844083209
2021-02-02,4874703204
2021-02-03,4911447198
2021-02-04,5040051177
2021-02-05,4766512555
2021-02-08,4884909869
2021-02-09,4872661871
2021-02-10,4933901861
2021-02-11,4956356524
2021-02-12,5050257842
2021-02-16,5217647148
2021-02-17,5264597807
2021-02-18,5113539165
2021-02-19,5227853813
2021-02-22,5419739115
2021-02-23,5436069779
2021-02-24,5674905740
2021-02-25,5542219095
2021-02-26,5405449784
2021-03-01,5552425760
2021-03-02,5487103104
2021-03-03,5756559060
2021-03-04,5572839090
2021-03-05,5876997707
2021-03-08,6009684352
2021-03-09,5817799050
2021-03-10,5983147023
2021-03-11,5911700368
2021-03-12,5928031032
2021-03-15,5883121706
2021-03-16,5713691067
2021-03-17,5768807058
2021-03-18,5811675051
2021-03-19,5693277737
2021-03-22,5562632425
2021-03-23,5366664457
2021-03-24,5323796464
2021-03-25,5517723099
2021-03-26,5658575076
2021-03-29,5532012430
2021-03-30,5701443069
2021-03-31,5691360235
2021-04-01,5754756630
2021-04-05,5689315190
2021-04-06,5654549425
2021-04-07,5719990865
2021-04-08,5570702580
2021-04-09,5650459335
2021-04-12,5844738610
2021-04-13,5797702575
2021-04-14,5938810680
2021-04-15,5908135005
2021-04-16,5951080950
2021-04-19,5955171040
2021-04-20,5767026900
2021-04-21,5895864735
2021-04-22,5783387260
2021-04-23,5883594465
2021-04-26,5838603475
2021-04-27,5885639510
2021-04-28,5912225095
2021-04-29,5906089960
2021-04-30,5779297170
2021-05-03,5897909780
2021-05-04,5883594465
2021-05-05,6028792660
2021-05-06,6145360225
2021-05-07,6112639505
2021-05-10,6198531395
2021-05-11,6110594460
2021-05-12,5934720590
2021-05-13,6147405270
2021-05-14,6286468330
2021-05-17,6315098960
2021-05-18,6255792655
2021-05-19,6208756620
2021-05-20,6086053920
2021-05-21,6163765630
2021-05-24,6190351215
2021-05-25,6022657525
2021-05-26,6108549415
2021-05-27,6329414275
2021-05-28,6333504365
2021-06-01,6443936795
2021-06-02,6454162020
2021-06-03,6468477335
2021-06-04,6427576435
2021-06-07,6486882740
2021-06-08,6523693550
2021-06-09,6333504365
2021-06-10,6200576440
2021-06-11,6223071935
2021-06-14,6173990855
2021-06-15,6198531395
2021-06-16,6223071935
2021-06-17,5781342215
2021-06-18,5527756635
2021-06-21,5767026900
2021-06-22,5697495370
2021-06-23,5697495370
2021-06-24,5814062935
2021-06-25,5998116985
2021-06-28,5809972845
2021-06-29,5762936810
2021-06-30,5811940720
2021-07-01,5899938414
2021-07-02,5871288002
2021-07-06,5664595744
2021-07-07,5633898874
2021-07-08,5464042860
2021-07-09,5711664278
2021-07-12,5771011560
2021-07-13,5656409912
2021-07-14,5644131164
2021-07-15,5646177622
2021-07-16,5533622432
2021-07-19,5341255380
2021-07-20,5537715348
2021-07-21,5705524904
2021-07-22,5601155546
2021-07-23,5633898874
2021-07-26,5721896568
2021-07-27,5689153240
2021-07-28,5672781576
2021-07-29,5660502828
2021-07-30,5607294920
2021-08-02,5566365760
2021-08-03,5576598050
2021-08-04,5083401672
2021-08-05,5218467900
2021-08-06,5449717654
2021-08-09,5439485364
2021-08-10,5507018478
2021-08-11,5603202004
2021-08-12,5597062630
2021-08-13,5535668890
2021-08-16,5453810570
2021-08-17,5394463288
2021-08-18,5333069548
2021-08-19,5175492282
2021-08-20,5204142694
2021-08-23,5306465594
2021-08-24,5431299532
2021-08-25,5486553898
2021-08-26,5427206616
2021-08-27,5541808264
2021-08-30,5425160158
2021-08-31,5447671196
2021-09-01,5400602662
2021-09-02,5425160158
2021-09-03,5404695578
2021-09-07,5369905792
2021-09-08,5347394754
2021-09-09,5386277456
2021-09-10,5277815182
2021-09-13,5378091624
2021-09-14,5337162464
2021-09-15,5326930174
2021-09-16,5286001014
2021-09-17,4966753566
2021-09-20,4880802330
2021-09-21,4792804636
2021-09-22,4831687338
2021-09-23,4934010238
2021-09-24,4981078772
2021-09-27,5181631656
2021-09-28,5071122924
2021-09-29,5126377290
2021-09-30,5103546686
2021-10-01,5264432635
2021-10-04,5294980600
2021-10-05,5433464708
2021-10-06,5427355115
2021-10-07,5549546975
2021-10-08,5767455792
2021-10-11,5738944358
2021-10-12,5598423719
2021-10-13,5508816355
2021-10-14,5602496781
2021-10-15,5596387188
2021-10-18,5606569843
2021-10-19,5681921490
2021-10-20,5830588253
2021-10-21,5675811897
2021-10-22,5673775366
2021-10-25,5639154339
2021-10-26,5645263932
2021-10-27,5498633700
2021-10-28,5459939611
2021-10-29,5187044457
2021-11-01,5347930406
2021-11-02,5313309379
2021-11-03,5345893875
2021-11-04,5284797945
2021-11-05,5368295716
2021-11-08,5315345910
2021-11-09,5235921201
2021-11-10,5219628953
2021-11-11,5343857344
2021-11-12,5394770619
2021-11-15,5404953274
2021-11-16,5317382441
2021-11-17,5372368778
2021-11-18,5250176918
2021-11-19,5146313837
2021-11-22,5187044457
2021-11-23,5258323042
2021-11-24,5193154050
2021-11-26,4979318295
2021-11-29,4877491745
2021-11-30,4704386610
2021-12-01,4557756378
2021-12-02,4690130893
2021-12-03,4726788451
2021-12-06,4814359284
2021-12-07,4908039710
2021-12-08,4893783993
2021-12-09,4916185834
2021-12-10,4889710931
2021-12-13,4767519071
2021-12-14,4846943780
2021-12-15,4908039710
2021-12-16,4924331958
2021-12-17,4826578470
2021-12-20,4618852308
2021-12-21,4855089904
2021-12-22,4906003179
2021-12-23,4983391357
2021-12-27,5007829729
2021-12-28,5026158508
2021-12-29,5028195039
2021-12-30,5022085446
2021-12-31,4978589616
2022-01-03,5126508640
2022-01-04,5308874560
2022-01-05,5316979712
2022-01-06,5489214192
2022-01-07,5651317232
2022-01-10,5552029120
2022-01-11,5572292000
2022-01-12,5531766240
2022-01-13,5622949200
2022-01-14,5693869280
2022-01-18,5604712608
2022-01-19,5462872448
2022-01-20,5404110096
2022-01-21,5207560160
2022-01-24,5197428720
2022-01-25,5306848272
2022-01-26,5321032288
2022-01-27,5130561216
2022-01-28,5063693712
2022-01-31,5142718944
2022-02-01,5134613792
2022-02-02,5219717888
2022-02-03,5235928192
2022-02-04,5499345632
2022-02-07,5529739952
2022-02-08,5809367696
2022-02-09,5722237312
2022-02-10,5833683152
2022-02-11,5924866112
2022-02-14,5785052240
2022-02-15,5975523312
2022-02-16,5999838768
2022-02-17,5829630576
2022-02-18,5839762016
2022-02-22,5701974432
2022-02-23,5663474960
2022-02-24,5531766240
2022-02-25,5778973376
2022-02-28,5657396096
2022-03-01,5446662144
2022-03-02,5742500192
2022-03-03,5791131104
2022-03-04,5576344576
2022-03-07,5339268880
2022-03-08,5387899792
2022-03-09,5580397152
2022-03-10,5547976544
2022-03-11,5483135328
2022-03-14,5582423440
2022-03-15,5629028064
2022-03-16,5922839824
2022-03-17,5975523312
2022-03-18,5971470736
2022-03-21,6009970208
2022-03-22,6153836656
2022-03-23,6127494912
2022-03-24,6332150000
2022-03-25,6443595840
2022-03-28,6380780912
2022-03-29,6439543264
2022-03-30,6386859776
2022-03-31,6338290067
2022-04-01,6360416754
2022-04-04,6157253537
2022-04-05,6285990625
2022-04-06,6362428271
2022-04-07,6322197931
2022-04-08,6483119290
2022-04-11,6467027155
2022-04-12,6428808332
2022-04-13,6505245978
2022-04-14,6589729692
2022-04-18,6640017617
2022-04-19,6726512848
2022-04-20,6794904426
2022-04-21,6841169317
2022-04-22,6698351609
2022-04-25,6615879413
2022-04-26,6285990625
2022-04-27,6328232482
2022-04-28,6340301584
2022-04-29,6139149884
2022-05-02,6199495394
2022-05-03,6275933040
2022-05-04,6509269012
2022-05-05,6418750747
2022-05-06,7303818227
2022-05-09,7293760642
2022-05-10,7094620459
2022-05-11,7032263432
2022-05-12,6865307521
2022-05-13,6937722133
2022-05-16,6961860337
2022-05-17,7317898846
2022-05-18,7076516806
2022-05-19,7034274949
2022-05-20,6877376623
2022-05-23,7076516806
2022-05-24,6996056126
2022-05-25,7056401636
2022-05-26,7235426649
2022-05-27,7358129186
2022-05-31,7331979465
2022-06-01,7338014015
2022-06-02,7370198288
2022-06-03,7297783676
2022-06-06,7474797171
2022-06-07,7470774138
2022-06-08,7356117669
2022-06-09,7217322996
2022-06-10,7070482255
2022-06-13,6774789256
2022-06-14,6796915943
2022-06-15,6742604984
2022-06-16,6555533903
2022-06-17,6549499352
2022-06-21,6813008078
2022-06-22,6678236440
2022-06-23,6519326596
2022-06-24,6897491793
2022-06-27,6881399657
2022-06-28,6927664548
2022-06-29,6915595446
2022-06-30,6805200906
2022-07-01,6763193493
2022-07-05,6387127129
2022-07-06,6465140896
2022-07-07,6571159605
2022-07-08,6693181138
2022-07-11,6709183962
2022-07-12,6611166664
2022-07-13,6477143014
2022-07-14,6339118657
2022-07-15,6433135247
2022-07-18,6473142308
2022-07-19,6607165959
2022-07-20,6595163841
2022-07-21,6497146543
2022-07-22,6415132071
2022-07-25,6581161370
2022-07-26,6529152192
2022-07-27,6607165959
2022-07-28,6365123246
2022-07-29,6439136307
2022-08-01,6385126776
2022-08-02,6273107008
2022-08-03,7187268329
2022-08-04,7041242560
2022-08-05,7181267270
2022-08-08,7187268329
2022-08-09,7359298687
2022-08-10,7463317043
2022-08-11,7625345635
2022-08-12,7779372817
2022-08-15,7787374229
2022-08-16,7873389408
2022-08-17,7867388349
2022-08-18,7965405646
2022-08-19,7913396468
2022-08-22,7797375993
2022-08-23,7813378818
2022-08-24,7869388702
2022-08-25,8013414118
2022-08-26,7777372464
2022-08-29,7725363285
2022-08-30,7639348107
2022-08-31,7571336105
2022-09-01,7583338222
2022-09-02,7527328339
2022-09-06,7525327985
2022-09-07,7609342812
2022-09-08,7687356579
2022-09-09,7833382347
2022-09-12,7997411293
2022-09-13,7933399997
2022-09-14,8031417295
2022-09-15,8141436710
2022-09-16,8005412706
2022-09-19,8181443770
2022-09-20,8077425414
2022-09-21,7987409529
2022-09-22,8013414118
2022-09-23,7783373522
2022-09-26,7689356932
2022-09-27,7645349166
2022-09-28,7805377406
2022-09-29,7761369639
2022-09-30,7714425519
2022-10-03,7853603300
2022-10-04,8199559496
2022-10-05,8161782669
2022-10-06,8193594734
2022-10-07,8275113147
2022-10-10,8235348068
2022-10-11,8169735686
2022-10-12,8084240763
2022-10-13,8489844580
2022-10-14,8304936958
2022-10-17,8378502356
2022-10-18,8561421724
2022-10-19,8569374740
2022-10-20,8442126484
2022-10-21,8666799186
2022-10-24,8776153156
2022-10-25,8901413158
2022-10-26,8833812522
2022-10-27,8907377920
2022-10-28,9163862686
2022-10-31,9064449986
2022-11-01,9082344272
2022-11-02,8927260460
2022-11-03,8851706808
2022-11-04,8974978556
2022-11-07,9048543954
2022-11-08,8893460142
2022-11-09,8778141410
2022-11-10,8446102991
2022-11-11,8052428700
2022-11-14,8052428700
2022-11-15,8062369969
2022-11-16,7953016000
2022-11-17,8133947113
2022-11-18,8120029336
2022-11-21,8096170288
2022-11-22,8261195369
2022-11-23,8143888384
2022-11-25,8251254100
2022-11-28,8211489019
2022-11-29,8294995688
2022-11-30,8386455372
2022-12-01,8342713784
2022-12-02,8523644897
2022-12-05,8269148386
2022-12-06,8346690291
2022-12-07,8163770924
2022-12-08,8050440446
2022-12-09,7951027746
2022-12-12,7982839810
2022-12-13,7750214091
2022-12-14,7867521078
2022-12-15,7833720760
2022-12-16,7764131869
2022-12-19,7805885204
2022-12-20,7978863302
2022-12-21,8114064574
2022-12-22,8052428700
2022-12-23,8167747432
2022-12-27,8167747432
2022-12-28,8098158541
2022-12-29,8185641718
2022-12-30,8157806162
2023-01-03,7973975800
2023-01-04,8041333608
2023-01-05,8100766968
2023-01-06,8150294768
2023-01-09,7987843584
2023-01-10,8118596975
2023-01-11,8071050288
2023-01-12,8150294768
2023-01-13,8195860343
2023-01-17,8146332543
2023-01-18,7898693543
2023-01-19,7884825759
2023-01-20,7983881359
2023-01-23,8059163616
2023-01-24,8156238104
2023-01-25,8213690352
2023-01-26,8241425920
2023-01-27,8233501472
2023-01-30,8142370320
2023-01-31,8326613736
2023-02-01,8578214959
2023-02-02,8110672528
2023-02-03,8231520359
2023-02-06,8390009320
2023-02-07,8475197136
2023-02-08,8439537120
2023-02-09,8185954784
2023-02-10,8411801552
2023-02-13,8471234912
2023-02-14,8447461568
2023-02-15,8403877104
2023-02-16,8483121584
2023-02-17,8481140472
2023-02-21,8352368191
2023-02-22,8330575959
2023-02-23,8699062792
2023-02-24,8843683968
2023-02-27,8768401712
2023-02-28,8825853960
2023-03-01,9027927384
2023-03-02,8909060664
2023-03-03,8996229592
