,SWK
2018-07-17,20080194440
2018-07-18,20458982280
2018-07-19,20663172600
2018-07-20,21340847720
2018-07-23,20521127160
2018-07-24,20735674959
2018-07-25,20774145600
2018-07-26,21388196200
2018-07-27,21587947600
2018-07-30,21460698560
2018-07-31,22116179080
2018-08-01,21411870440
2018-08-02,21281662120
2018-08-03,21382277640
2018-08-06,21454780000
2018-08-07,21468096760
2018-08-08,21194363360
2018-08-09,20988693400
2018-08-10,20602507360
2018-08-13,20287344040
2018-08-14,20417552360
2018-08-15,20470819400
2018-08-16,20743073160
2018-08-17,20920629959
2018-08-20,21061195760
2018-08-21,21454780000
2018-08-22,21016806560
2018-08-23,20655774400
2018-08-24,20858485080
2018-08-27,21357123760
2018-08-28,21469576400
2018-08-29,21366001600
2018-08-30,20868842560
2018-08-31,20793380920
2018-09-04,20717919280
2018-09-05,21062675400
2018-09-06,20851086880
2018-09-07,20596588800
2018-09-10,21061195760
2018-09-11,20987213760
2018-09-12,21582029040
2018-09-13,21803975040
2018-09-14,21948979760
2018-09-17,22074749160
2018-09-18,22307052640
2018-09-19,22460935200
2018-09-20,22761302120
2018-09-21,22839723040
2018-09-24,22415066360
2018-09-25,22071789880
2018-09-26,22036278520
2018-09-27,21818771440
2018-09-28,21667848160
2018-10-01,21621566989
2018-10-02,21656802788
2018-10-03,21545222759
2018-10-04,21330871650
2018-10-05,20953554972
2018-10-08,20730394913
2018-10-09,19773155715
2018-10-10,19119825280
2018-10-11,19221128201
2018-10-12,19052289999
2018-10-15,18771871768
2018-10-16,18807107566
2018-10-17,18142031865
2018-10-18,17683966482
2018-10-19,17338949286
2018-10-22,17297840854
2018-10-23,17189197142
2018-10-24,16601933830
2018-10-25,16863266004
2018-10-26,16180572403
2018-10-29,15922176546
2018-10-30,16618083571
2018-10-31,17106980278
2018-11-01,18128818441
2018-11-02,18240398470
2018-11-05,18172863189
2018-11-06,18451813263
2018-11-07,18893728905
2018-11-08,18855556790
2018-11-09,18460622212
2018-11-12,17907126541
2018-11-13,18341701392
2018-11-14,18350510341
2018-11-15,18915751279
2018-11-16,19113952647
2018-11-19,18626524098
2018-11-20,18238930312
2018-11-21,18445940629
2018-11-23,18489985378
2018-11-26,18854088631
2018-11-27,18479708270
2018-11-28,18780680717
2018-11-29,18713145436
2018-11-30,19210851093
2018-12-03,19969888924
2018-12-04,18550179867
2018-12-06,18575138558
2018-12-07,17998152354
2018-12-10,17890976800
2018-12-11,17590004352
2018-12-12,17592940669
2018-12-13,17309586121
2018-12-14,17377121402
2018-12-17,17614963043
2018-12-18,17663412266
2018-12-19,17242050840
2018-12-20,16971909716
2018-12-21,16691491485
2018-12-24,16333260865
2018-12-26,17174515559
2018-12-27,17641389892
2018-12-28,17446124841
2018-12-31,17705115620
2019-01-02,17851499990
2019-01-03,17331022230
2019-01-04,18209328450
2019-01-07,18593772250
2019-01-08,18936814410
2019-01-09,19377446150
2019-01-10,19522351890
2019-01-11,19622898730
2019-01-14,19353788069
2019-01-15,19072848370
2019-01-16,19167480690
2019-01-17,19614026950
2019-01-18,20239487440
2019-01-22,17106270470
2019-01-23,17529158650
2019-01-24,17483321120
2019-01-25,17829320540
2019-01-28,17922474230
2019-01-29,18235943790
2019-01-30,18405986240
2019-01-31,18695797720
2019-02-01,18895412770
2019-02-04,19043275770
2019-02-05,19260634380
2019-02-06,19256198490
2019-02-07,18933857150
2019-02-08,18751985660
2019-02-11,18976737420
2019-02-12,19563753530
2019-02-13,19855043640
2019-02-14,19677608040
2019-02-15,20167034569
2019-02-19,20192171280
2019-02-20,20230615660
2019-02-21,20337077020
2019-02-22,20541127960
2019-02-25,20314897569
2019-02-26,20094581700
2019-02-27,20177384980
2019-02-28,19581497090
2019-03-01,19611069690
2019-03-04,19954111850
2019-03-05,19837300080
2019-03-06,19757454060
2019-03-07,19405540120
2019-03-08,19112771380
2019-03-11,19599240650
2019-03-12,19606633800
2019-03-13,19750060910
2019-03-14,19514958740
2019-03-15,19445463130
2019-03-18,19841735970
2019-03-19,19713095160
2019-03-20,19495736550
2019-03-21,19902359800
2019-03-22,19355266700
2019-03-25,19469121210
2019-03-26,19525309150
2019-03-27,19571146680
2019-03-28,19897923910
2019-03-29,20134504710
2019-04-01,20661291490
2019-04-02,20630190700
2019-04-03,20844934250
2019-04-04,21169271060
2019-04-05,21147056210
2019-04-08,21326256000
2019-04-09,21010805130
2019-04-10,21098183540
2019-04-11,21382533620
2019-04-12,21647630830
2019-04-15,21712794390
2019-04-16,21595796180
2019-04-17,21418077380
2019-04-18,21583948260
2019-04-22,21538037570
2019-04-23,21837197550
2019-04-24,21618011030
2019-04-25,21250725510
2019-04-26,21666883700
2019-04-29,21817944680
2019-04-30,21711313400
2019-05-01,21974929620
2019-05-02,22210407030
2019-05-03,22670994920
2019-05-06,21681693600
2019-05-07,21271459370
2019-05-08,21318851050
2019-05-09,21107069480
2019-05-10,21058196810
2019-05-13,20104439250
2019-05-14,20065933510
2019-05-15,20005212920
2019-05-16,20490977640
2019-05-17,19971150150
2019-05-20,20011136880
2019-05-21,20274753100
2019-05-22,20077781430
2019-05-23,19529815130
2019-05-24,19667547200
2019-05-28,19159567630
2019-05-29,19285451780
2019-05-30,19408373950
2019-05-31,18841154780
2019-06-03,18850040720
2019-06-04,19623117500
2019-06-05,19971150150
2019-06-06,20172564790
2019-06-07,20391751310
2019-06-10,20656848520
2019-06-11,20735340990
2019-06-12,20878997020
2019-06-13,21164828090
2019-06-14,20957489490
2019-06-17,20852339200
2019-06-18,21409191440
2019-06-19,21247763530
2019-06-20,21675769640
2019-06-21,21244801550
2019-06-24,21197409870
2019-06-25,20985628300
2019-06-26,21185561950
2019-06-27,21204814820
2019-06-28,21416596390
2019-07-01,21843054000
2019-07-02,21749593500
2019-07-03,21810417000
2019-07-05,21736242000
2019-07-08,21495915000
2019-07-09,21398004000
2019-07-10,21209599500
2019-07-11,21362400000
2019-07-12,21829702500
2019-07-15,21757011000
2019-07-16,21819318000
2019-07-17,21190314000
2019-07-18,21138391500
2019-07-19,21295642500
2019-07-22,20991525000
2019-07-23,22498761000
2019-07-24,22624858500
2019-07-25,22578870000
2019-07-26,22608540000
2019-07-29,22388982000
2019-07-30,22461673500
2019-07-31,21894976500
2019-08-01,21098337000
2019-08-02,20889163500
2019-08-05,20148897000
2019-08-06,20402575500
2019-08-07,20340268500
2019-08-08,20679990000
2019-08-09,20364004500
2019-08-12,19902636000
2019-08-13,20383290000
2019-08-14,19463520000
2019-08-15,19500607500
2019-08-16,19852197000
2019-08-19,20217138000
2019-08-20,20180050500
2019-08-21,20544991500
2019-08-22,20573178000
2019-08-23,19448685000
2019-08-26,19499124000
2019-08-27,19229127000
2019-08-28,19331488500
2019-08-29,19772088000
2019-08-30,19709781000
2019-09-03,19114897500
2019-09-04,19300335000
2019-09-05,20223072000
2019-09-06,20447080500
2019-09-09,21234818999
2019-09-10,21874207500
2019-09-11,21832669500
2019-09-12,21825252000
2019-09-13,21696187500
2019-09-16,21307510500
2019-09-17,21418773000
2019-09-18,21298609500
2019-09-19,21219984000
2019-09-20,20933668500
2019-09-23,20895097500
2019-09-24,20515321500
2019-09-25,21113172000
2019-09-26,21147292500
2019-09-27,21227401500
2019-09-30,21519400560
2019-10-01,20762399280
2019-10-02,20310880800
2019-10-03,20501621280
2019-10-04,21006785520
2019-10-07,20687891280
2019-10-08,20130571440
2019-10-09,20559737520
2019-10-10,20926316880
2019-10-11,21865117680
2019-10-14,21954527280
2019-10-15,22164639840
2019-10-16,21963468239
2019-10-17,22169110320
2019-10-18,22336008239
2019-10-21,22471612800
2019-10-22,22555061760
2019-10-23,22893328080
2019-10-24,21820412880
2019-10-25,22553571600
2019-10-28,22663843440
2019-10-29,22963365600
2019-10-30,22867995360
2019-10-31,22550591280
2019-11-01,23230104239
2019-11-04,23586252480
2019-11-05,23842560000
2019-11-06,23729307840
2019-11-07,23760601200
2019-11-08,23520685440
2019-11-11,23535587040
2019-11-12,23487901920
2019-11-13,23154106080
2019-11-14,23262887760
2019-11-15,23489392080
2019-11-18,23262887760
2019-11-19,23310572880
2019-11-20,22899288720
2019-11-21,23110891440
2019-11-22,23437236480
2019-11-25,23736758640
2019-11-26,23669701440
2019-11-27,23663740800
2019-11-29,23505783840
2019-12-02,22841172480
2019-12-03,22620628800
2019-12-04,22841172480
2019-12-05,23453628239
2019-12-06,23674171920
2019-12-09,23632447440
2019-12-10,23434256160
2019-12-11,23781463440
2019-12-12,24998924160
2019-12-13,24519092640
2019-12-16,24446074800
2019-12-17,24589130160
2019-12-18,24604031760
2019-12-19,24717283920
2019-12-20,24683010239
2019-12-23,24837986880
2019-12-24,24601051440
2019-12-26,24685990560
2019-12-27,24721754400
2019-12-30,24905171100
2019-12-31,24915694200
2020-01-02,25258446600
2020-01-03,25123149600
2020-01-06,25032951600
2020-01-07,24833012700
2020-01-08,24951773400
2020-01-09,24843535800
2020-01-10,24954780000
2020-01-13,24849549000
2020-01-14,25053997800
2020-01-15,25117136400
2020-01-16,25631265000
2020-01-17,25936434900
2020-01-21,25524530700
2020-01-22,25237400400
2020-01-23,25327598400
2020-01-24,25026938400
2020-01-27,24404572200
2020-01-28,25007395500
2020-01-29,24466207500
2020-01-30,24828502800
2020-01-31,23952078900
2020-02-03,24183587100
2020-02-04,24924714000
2020-02-05,25235897100
2020-02-06,24972819600
2020-02-07,24511306500
2020-02-10,24727781700
2020-02-11,24884124900
2020-02-12,25311062100
2020-02-13,25237400400
2020-02-14,25100600100
2020-02-18,24793926900
2020-02-19,24321890700
2020-02-20,24360976500
2020-02-21,23767173000
2020-02-24,22711856400
2020-02-25,21600917700
2020-02-26,21378429300
2020-02-27,20464422900
2020-02-28,21602421000
2020-03-02,21409998600
2020-03-03,20196835500
2020-03-04,20701944300
2020-03-05,19186617900
2020-03-06,19273809300
2020-03-09,18042606600
2020-03-10,19631594700
2020-03-11,18367319400
2020-03-12,15745564200
2020-03-13,16399499700
2020-03-16,13024591200
2020-03-17,13666500300
2020-03-18,11775348900
2020-03-19,12593144100
2020-03-20,11943718500
2020-03-23,10828269900
2020-03-24,13570289100
2020-03-25,14771425800
2020-03-26,16121389200
2020-03-27,14530897800
2020-03-30,15391265400
2020-03-31,15333000000
2020-04-01,14126292900
2020-04-02,14672147700
2020-04-03,14607749100
2020-04-06,16358777700
2020-04-07,16467642000
2020-04-08,17537885400
2020-04-09,18303002100
2020-04-13,17487286500
2020-04-14,17714214900
2020-04-15,16435442700
2020-04-16,16361844299
2020-04-17,17255758200
2020-04-20,16939898400
2020-04-21,16305112200
2020-04-22,16463042100
2020-04-23,16226913900
2020-04-24,16519774200
2020-04-27,17286424200
2020-04-28,18065340600
2020-04-29,18720059700
2020-04-30,16896966000
2020-05-01,16329645000
2020-05-04,15935586900
2020-05-05,16424709600
2020-05-06,16269846300
2020-05-07,16863233400
2020-05-08,17990208900
2020-05-11,17415221400
2020-05-12,16670037600
2020-05-13,15699458700
2020-05-14,16015318500
2020-05-15,16535107200
2020-05-18,18500797800
2020-05-19,18689393700
2020-05-20,19492842900
2020-05-21,18939321600
2020-05-22,18628061700
2020-05-26,19641573000
2020-05-27,20368357200
2020-05-28,19394711700
2020-05-29,19235248500
2020-06-01,19180049700
2020-06-02,20104629600
2020-06-03,21151873500
2020-06-04,21849525000
2020-06-05,22484311199
2020-06-08,22728105900
2020-06-09,21654795900
2020-06-10,20926478400
2020-06-11,19695238500
2020-06-12,20100029700
2020-06-15,20757815400
2020-06-16,21208605600
2020-06-17,20747082300
2020-06-18,20969410800
2020-06-19,20533953599
2020-06-22,20762415300
2020-06-23,20803814400
2020-06-24,20100029700
2020-06-25,20790014700
2020-06-26,20894279100
2020-06-29,21285084400
2020-06-30,21794850600
2020-07-01,21205335700
2020-07-02,21600951799
2020-07-06,22062243300
2020-07-07,21718229299
2020-07-08,21779213600
2020-07-09,21428944800
2020-07-10,21879290399
2020-07-13,22210794800
2020-07-14,22897259100
2020-07-15,23691618700
2020-07-16,23896463400
2020-07-17,23980903200
2020-07-20,23801077700
2020-07-21,24048142300
2020-07-22,23816714700
2020-07-23,23824533200
2020-07-24,23910536700
2020-07-27,24645475700
2020-07-28,23879262700
2020-07-29,24406229600
2020-07-30,24152910200
2020-07-31,23974648400
2020-08-03,24143528000
2020-08-04,24182620500
2020-08-05,24597001000
2020-08-06,24243604800
2020-08-07,24590746200
2020-08-10,25014508900
2020-08-11,25239681700
2020-08-12,25072365800
2020-08-13,24769008000
2020-08-14,24828428600
2020-08-17,24983234900
2020-08-18,25006690399
2020-08-19,24858138900
2020-08-20,24729915500
2020-08-21,24890976600
2020-08-24,25077056900
2020-08-25,24973852700
2020-08-26,24972289000
2020-08-27,24937887600
2020-08-28,25882362400
2020-08-31,25222481000
2020-09-01,25854215800
2020-09-02,25996512500
2020-09-03,25102076100
2020-09-04,25039528100
2020-09-08,24331172000
2020-09-09,24643912000
2020-09-10,24587618800
2020-09-11,24864393700
2020-09-14,25386669500
2020-09-15,25463290800
2020-09-16,25857343200
2020-09-17,25683772500
2020-09-18,25070802100
2020-09-21,24148219100
2020-09-22,24622020200
2020-09-23,24506306400
2020-09-24,24584491400
2020-09-25,25008254100
2020-09-28,25737004620
2020-09-29,25330721680
2020-09-30,25443665200
2020-10-01,25511117580
2020-10-02,25853085460
2020-10-05,26558982460
2020-10-06,26174660760
2020-10-07,26980952000
2020-10-08,27230368940
2020-10-09,27711947560
2020-10-12,27917442020
2020-10-13,27912736040
2020-10-14,27846852320
2020-10-15,27710378900
2020-10-16,27668025080
2020-10-19,27230368940
2020-10-20,27561356200
2020-10-21,27355861739
2020-10-22,27923716660
2020-10-23,27923716660
2020-10-26,27115856760
2020-10-27,26088384460
2020-10-28,25498568300
2020-10-29,25936224440
2020-10-30,26071129200
2020-11-02,26464862860
2020-11-03,27236643580
2020-11-04,27545669600
2020-11-05,27895480780
2020-11-06,28055484100
2020-11-09,27829597060
2020-11-10,28046072140
2020-11-11,28375490739
2020-11-12,27878225520
2020-11-13,28455492400
2020-11-16,29183350640
2020-11-17,28946482980
2020-11-18,28905697820
2020-11-19,29257077660
2020-11-20,29170801360
2020-11-23,29951994040
2020-11-24,29920620840
2020-11-25,29239822400
2020-11-27,29445316860
2020-11-30,28911972460
2020-12-01,28537062719
2020-12-02,28019404920
2020-12-03,28082151320
2020-12-04,28369216100
2020-12-07,27992737700
2020-12-08,27799792520
2020-12-09,27967639140
2020-12-10,27865676239
2020-12-11,27482923200
2020-12-14,26729966400
2020-12-15,27660181780
2020-12-16,28148035040
2020-12-17,28563729940
2020-12-18,28474316320
2020-12-21,28435099820
2020-12-22,28082151320
2020-12-23,27906461400
2020-12-24,28223330719
2020-12-28,27810773140
2020-12-29,27650769820
2020-12-30,27969207800
2020-12-31,28009992960
2021-01-04,26670931500
2021-01-05,26793773700
2021-01-06,27756037600
2021-01-07,27941875799
2021-01-08,27833207700
2021-01-11,27773361500
2021-01-12,27792260300
2021-01-13,27313490700
2021-01-14,27272543299
2021-01-15,27187498700
2021-01-19,27806434400
2021-01-20,27727689400
2021-01-21,27877304900
2021-01-22,27593822900
2021-01-25,27559175100
2021-01-26,27815883800
2021-01-27,27300891500
2021-01-28,28351349800
2021-01-29,27322940100
2021-02-01,27447357200
2021-02-02,27894628800
2021-02-03,27458381500
2021-02-04,27661543599
2021-02-05,27819033599
2021-02-08,27667843200
2021-02-09,27652094200
2021-02-10,27922977000
2021-02-11,27521377500
2021-02-12,27650519300
2021-02-16,27034733400
2021-02-17,26847320300
2021-02-18,27085130200
2021-02-19,27571774300
2021-02-22,27326089900
2021-02-23,27233170799
2021-02-24,27557600200
2021-02-25,27500903800
2021-02-26,27535551600
2021-03-01,28463167700
2021-03-02,29209670300
2021-03-03,29097852400
2021-03-04,28557661700
2021-03-05,29184471900
2021-03-08,29387634000
2021-03-09,29600245500
2021-03-10,30104213500
2021-03-11,30234930200
2021-03-12,29995545400
2021-03-15,30417618599
2021-03-16,29943573700
2021-03-17,30699525700
2021-03-18,31061752700
2021-03-19,30973558299
2021-03-22,30834967100
2021-03-23,30359347300
2021-03-24,30612906200
2021-03-25,30834967100
2021-03-26,31824004300
2021-03-29,31414530300
2021-03-30,31562570900
2021-03-31,31446028299
2021-04-01,31601943400
2021-04-05,32112718479
2021-04-06,32358616680
2021-04-07,31766874560
2021-04-08,31646305120
2021-04-09,32031810040
2021-04-12,32385586159
2021-04-13,32115891360
2021-04-14,31955660920
2021-04-15,32157138800
2021-04-16,32582304720
2021-04-19,32663213159
2021-04-20,32195213360
2021-04-21,32734602960
2021-04-22,32858345280
2021-04-23,33170873960
2021-04-26,32756813120
2021-04-27,32986846920
2021-04-28,32767918200
2021-04-29,33234331560
2021-04-30,32802819880
2021-05-03,33405667080
2021-05-04,33429463680
2021-05-05,33808622840
2021-05-06,34489205600
2021-05-07,34852500360
2021-05-10,35011144360
2021-05-11,34535212360
2021-05-12,33297789159
2021-05-13,34282968400
2021-05-14,34268690440
2021-05-17,34081490520
2021-05-18,33611904280
2021-05-19,33091551960
2021-05-20,33189911240
2021-05-21,33332690840
2021-05-24,33567483960
2021-05-25,33662670360
2021-05-26,33734060159
2021-05-27,34010100720
2021-05-28,34394019200
2021-06-01,34249653159
2021-06-02,33795931320
2021-06-03,33667429680
2021-06-04,33767375400
2021-06-07,33180392600
2021-06-08,33134385840
2021-06-09,32771091080
2021-06-10,32363376000
2021-06-11,32263430280
2021-06-14,32195213360
2021-06-15,32085749000
2021-06-16,31211620560
2021-06-17,31000624040
2021-06-18,30922888479
2021-06-21,31536840760
2021-06-22,31482901800
2021-06-23,31487661120
2021-06-24,32139687960
2021-06-25,32493464080
2021-06-28,32496636960
2021-06-29,32425247159
2021-06-30,32520433560
2021-07-01,32750467360
2021-07-02,32990019800
2021-07-06,32842275120
2021-07-07,33287123880
2021-07-08,32757769800
2021-07-09,33248857320
2021-07-12,33392356920
2021-07-13,33014474640
2021-07-14,32839086240
2021-07-15,32977802520
2021-07-16,32375104200
2021-07-19,31944605400
2021-07-20,32517009360
2021-07-21,32568031440
2021-07-22,32250737880
2021-07-23,32556870360
2021-07-26,32842275120
2021-07-27,32145504840
2021-07-28,31161735360
2021-07-29,31536428760
2021-07-30,31418440200
2021-08-02,31217540760
2021-08-03,31729356000
2021-08-04,31093174440
2021-08-05,31290885000
2021-08-06,31348284840
2021-08-09,31187246400
2021-08-10,31573100880
2021-08-11,32239576800
2021-08-12,32014760760
2021-08-13,31907933280
2021-08-16,31966927560
2021-08-17,31011858000
2021-08-18,30723264360
2021-08-19,30243337920
2021-08-20,30356543159
2021-08-23,30378865320
2021-08-24,30691375560
2021-08-25,30960835920
2021-08-26,30818930760
2021-08-27,30940108200
2021-08-30,31072446720
2021-08-31,30815741880
2021-09-01,30692970000
2021-09-02,30787041960
2021-09-03,30469748400
2021-09-07,29214924120
2021-09-08,30024899640
2021-09-09,30063166200
2021-09-10,29723550479
2021-09-13,29729928240
2021-09-14,29079396720
2021-09-15,29610345240
2021-09-16,29930827680
2021-09-17,29694850560
2021-09-20,29336101560
2021-09-21,28682381159
2021-09-22,28988513640
2021-09-23,29409445800
2021-09-24,29554539840
2021-09-27,29706011640
2021-09-28,28948652640
2021-09-29,29037941280
2021-09-30,27952127640
2021-10-01,27881972280
2021-10-04,27763289750
2021-10-05,28163898300
2021-10-06,28222952150
2021-10-07,28347444050
2021-10-08,28294774400
2021-10-11,27897357950
2021-10-12,27728176650
2021-10-13,27659546500
2021-10-14,28649097500
2021-10-15,28995440349
2021-10-18,29163025600
2021-10-19,29418393600
2021-10-20,29937109850
2021-10-21,29996163700
2021-10-22,30020104450
2021-10-25,30179709450
2021-10-26,29801445600
2021-10-27,29723239150
2021-10-28,29539693400
2021-10-29,28685806650
2021-11-01,28408093950
2021-11-02,29156641400
2021-11-03,29911573050
2021-11-04,29410413350
2021-11-05,29340187150
2021-11-08,29480639550
2021-11-09,30008932100
2021-11-10,29909977000
2021-11-11,30371235450
2021-11-12,31379939050
2021-11-15,30996887050
2021-11-16,31296944450
2021-11-17,30929852950
2021-11-18,30693637550
2021-11-19,30364851250
2021-11-22,29938705900
2021-11-23,30245147500
2021-11-24,30277068500
2021-11-26,29164621650
2021-11-29,29391260750
2021-11-30,27892569800
2021-12-01,27303627350
2021-12-02,28192627199
2021-12-03,29057686300
2021-12-06,29424777800
2021-12-07,29694510250
2021-12-08,30679273100
2021-12-09,30644160000
2021-12-10,31052748800
2021-12-13,30712790150
2021-12-14,30545204900
2021-12-15,30640967900
2021-12-16,30554781200
2021-12-17,29319438500
2021-12-20,28400113700
2021-12-21,28607600200
2021-12-22,28567698950
2021-12-23,29080031000
2021-12-27,29383280500
2021-12-28,29767928550
2021-12-29,29879652050
2021-12-30,29803041650
2021-12-31,30104695100
2022-01-03,30696046415
2022-01-04,31727887915
2022-01-05,31592510310
2022-01-06,31780718200
2022-01-07,31250764405
2022-01-10,31052650837
2022-01-11,31290387119
2022-01-12,31863265520
2022-01-13,32262794548
2022-01-14,31805482396
2022-01-18,31303594690
2022-01-19,30076941515
2022-01-20,29692271004
2022-01-21,28992269730
2022-01-24,29490855543
2022-01-25,29198638030
2022-01-26,28896514839
2022-01-27,28341796848
2022-01-28,28384721455
2022-01-31,28833778876
2022-02-01,29079769889
2022-02-02,28779297644
2022-02-03,28785901430
2022-02-04,27483304720
2022-02-07,26571982308
2022-02-08,27125049352
2022-02-09,27897692267
2022-02-10,27177879636
2022-02-11,26885662124
2022-02-14,27130002191
2022-02-15,27374342258
2022-02-16,27598870968
2022-02-17,26875756445
2022-02-18,26710661805
2022-02-22,26192264636
2022-02-23,25693678823
2022-02-24,25810896017
2022-02-25,26727171269
2022-02-28,26860897928
2022-03-01,26091556905
2022-03-02,27126700298
2022-03-03,27430474436
2022-03-04,26689199502
2022-03-07,25186838278
2022-03-08,24613959877
2022-03-09,25203347742
2022-03-10,24698158144
2022-03-11,24179760974
2022-03-14,23937071853
2022-03-15,24064194726
2022-03-16,24500044576
2022-03-17,24812073445
2022-03-18,24962309568
2022-03-21,24471978487
2022-03-22,24090609868
2022-03-23,23324570739
2022-03-24,22905230353
2022-03-25,22835890604
2022-03-28,23276693293
2022-03-29,24164902456
2022-03-30,23621741091
2022-03-31,23078579725
2022-04-01,23261834776
2022-04-04,21790675453
2022-04-05,21810699400
2022-04-06,21525743229
2022-04-07,21427163796
2022-04-08,21705958753
2022-04-11,21718281183
2022-04-12,21607379321
2022-04-13,21787594846
2022-04-14,21613540536
2022-04-18,21590435981
2022-04-19,22266629275
2022-04-20,22223500773
2022-04-21,22218879862
2022-04-22,21793756060
2022-04-25,21792215757
2022-04-26,21283915559
2022-04-27,21431784707
2022-04-28,19581880048
2022-04-29,18506748114
2022-05-02,18916468880
2022-05-03,19444793025
2022-05-04,20161034213
2022-05-05,19039693170
2022-05-06,18642294833
2022-05-09,19355455414
2022-05-10,18713148800
2022-05-11,18284944391
2022-05-12,18556037830
2022-05-13,18731632444
2022-05-16,18243356193
2022-05-17,18938033130
2022-05-18,17890626662
2022-05-19,17875223626
2022-05-20,17921432735
2022-05-23,18132454332
2022-05-24,17873683322
2022-05-25,18268001051
2022-05-26,18360419269
2022-05-27,18434353843
2022-05-31,18281863784
2022-06-01,17667282636
2022-06-02,17929134253
2022-06-03,17641097474
2022-06-06,18532933276
2022-06-07,18528312365
2022-06-08,18398926860
2022-06-09,18163260404
2022-06-10,16937178715
2022-06-13,16299493012
2022-06-14,16445821857
2022-06-15,16413475481
2022-06-16,15664887917
2022-06-17,15903634979
2022-06-21,15811216761
2022-06-22,15711097026
2022-06-23,16394991837
2022-06-24,17122015151
2022-06-27,16824736550
2022-06-28,16553643111
2022-06-29,16341081210
2022-06-30,16151623864
2022-07-01,16525917646
2022-07-05,16815030309
2022-07-06,16897300095
2022-07-07,17049651552
2022-07-08,16801318677
2022-07-11,16571267977
2022-07-12,16344264306
2022-07-13,16457004385
2022-07-14,16166013102
2022-07-15,16321411588
2022-07-18,16272659122
2022-07-19,17145632970
2022-07-20,17403106933
2022-07-21,17633157633
2022-07-22,17627063574
2022-07-25,17416818564
2022-07-26,17529558642
2022-07-27,17893678624
2022-07-28,15018806631
2022-07-29,14828367309
2022-08-01,14796373503
2022-08-02,14330178045
2022-08-03,14275331520
2022-08-04,14269237462
2022-08-05,14621169328
2022-08-08,14767426727
2022-08-09,13970628606
2022-08-10,14462723813
2022-08-11,14976148223
2022-08-12,15213816496
2022-08-15,15469766943
2022-08-16,15780563916
2022-08-17,15622118400
2022-08-18,15611453798
2022-08-19,15081270728
2022-08-22,14360648336
2022-08-23,14066610024
2022-08-24,14250955287
2022-08-25,14479482473
2022-08-26,13722295731
2022-08-29,13702490042
2022-08-30,13562326702
2022-08-31,13422163361
2022-09-01,13358175749
2022-09-02,13067184466
2022-09-06,12995579282
2022-09-07,13327705458
2022-09-08,13414545788
2022-09-09,13635455401
2022-09-12,13978246179
2022-09-13,13313993827
2022-09-14,13182971574
2022-09-15,13044331748
2022-09-16,13018432000
2022-09-19,13172306972
2022-09-20,12852368912
2022-09-21,12715252601
2022-09-22,12305427181
2022-09-23,12032718073
2022-09-26,12011388869
2022-09-27,11833137665
2022-09-28,12125652462
2022-09-29,11763055994
2022-09-30,11458353080
2022-10-03,11614802010
2022-10-04,12230593740
2022-10-05,12095384100
2022-10-06,11913145020
2022-10-07,11392881840
2022-10-10,11351731080
2022-10-11,11265020550
2022-10-12,11128341240
2022-10-13,11322337680
2022-10-14,11247384510
2022-10-17,11238566490
2022-10-18,11364958110
2022-10-19,10888785030
2022-10-20,10603669050
2022-10-21,10868209650
2022-10-24,11160673980
2022-10-25,11594226630
2022-10-26,11654483100
2022-10-27,11120992890
2022-10-28,11538379170
2022-10-31,11535439830
2022-11-01,11256202530
2022-11-02,10769741760
2022-11-03,10531655220
2022-11-04,10969616880
2022-11-07,11238566490
2022-11-08,11241505830
2022-11-09,10854982620
2022-11-10,11970462150
2022-11-11,12374621400
2022-11-14,11929311390
2022-11-15,12542163780
2022-11-16,12007203900
2022-11-17,11830843500
2022-11-18,11786753400
2022-11-21,11869054920
2022-11-22,12090975090
2022-11-23,12092444760
2022-11-25,12210018360
2022-11-28,11735314950
2022-11-29,11832313170
2022-11-30,12010143240
2022-12-01,12098323439
2022-12-02,12042475980
2022-12-05,11554545540
2022-12-06,11423744910
2022-12-07,11353200750
2022-12-08,11503107090
2022-12-09,11644195410
2022-12-12,11797041090
2022-12-13,12167397930
2022-12-14,11945477760
2022-12-15,11473713689
2022-12-16,11215051770
2022-12-19,10991661930
2022-12-20,10968147210
2022-12-21,10768272090
2022-12-22,10771211430
2022-12-23,10866739980
2022-12-27,10935814470
2022-12-28,10608078060
2022-12-29,11156264970
2022-12-30,11040161040
2023-01-03,11396043060
2023-01-04,11756516400
2023-01-05,11762499360
2023-01-06,12125964179
2023-01-09,12288999840
2023-01-10,12568703220
2023-01-11,12836440679
2023-01-12,12903748980
2023-01-13,13298624340
2023-01-17,13267213800
2023-01-18,13132597200
2023-01-19,12474471600
2023-01-20,12837936420
2023-01-23,13232811780
2023-01-24,13107169620
2023-01-25,12833449200
2023-01-26,12627037080
2023-01-27,12887295840
2023-01-30,12679387980
2023-01-31,13358453940
2023-02-01,13635165840
2023-02-02,14342650860
2023-02-03,14033032679
2023-02-06,13786235580
2023-02-07,13522985340
2023-02-08,13128109980
2023-02-09,12676396500
2023-02-10,12837936420
2023-02-13,13350975240
2023-02-14,13336017840
2023-02-15,13751833560
2023-02-16,13491574800
2023-02-17,13339009320
2023-02-21,12525326760
2023-02-22,12680883720
2023-02-23,12989006160
2023-02-24,12683875200
2023-02-27,12652464660
2023-02-28,12805030140
2023-03-01,12523831020
2023-03-02,12785585520
2023-03-03,13051827240
