,LHX
2018-07-17,17878356000
2018-07-18,17938485000
2018-07-19,17747487000
2018-07-20,17791110000
2018-07-23,17706222000
2018-07-24,17800542000
2018-07-25,17845344000
2018-07-26,18068175000
2018-07-27,18142452000
2018-07-30,17730981000
2018-07-31,19447605000
2018-08-01,19327347000
2018-08-02,19269576000
2018-08-03,19144602000
2018-08-06,19175256000
2018-08-07,19350927000
2018-08-08,19392192000
2018-08-09,19402803000
2018-08-10,19248354000
2018-08-13,19164645000
2018-08-14,19441710000
2018-08-15,19194120000
2018-08-16,19319094000
2018-08-17,19413414000
2018-08-20,19478259000
2018-08-21,19589085000
2018-08-22,19300230000
2018-08-23,19109232000
2018-08-24,19244817000
2018-08-27,19392192000
2018-08-28,19413414000
2018-08-29,19413414000
2018-08-30,19155213000
2018-08-31,19159929000
2018-09-04,19143423000
2018-09-05,19179972000
2018-09-06,19043208000
2018-09-07,18885222000
2018-09-10,19003122000
2018-09-11,19019628000
2018-09-12,19062072000
2018-09-13,19273113000
2018-09-14,19420488000
2018-09-17,19624455000
2018-09-18,19810737000
2018-09-19,19514808000
2018-09-20,19177614000
2018-09-21,19368612000
2018-09-24,19130454000
2018-09-25,19431099000
2018-09-26,19482975000
2018-09-27,19712880000
2018-09-28,19916017000
2018-10-01,19840689000
2018-10-02,19832450000
2018-10-03,19901893000
2018-10-04,19846574000
2018-10-05,19721812000
2018-10-08,19695918000
2018-10-09,19572333000
2018-10-10,18908505000
2018-10-11,18151694000
2018-10-12,18228199000
2018-10-15,20391525000
2018-10-16,20424481000
2018-10-17,20193789000
2018-10-18,20091390000
2018-10-19,19883061000
2018-10-22,20207913000
2018-10-23,19904247000
2018-10-24,19090940000
2018-10-25,18953231000
2018-10-26,18930868000
2018-10-29,17265413000
2018-10-30,17755045000
2018-10-31,17503167000
2018-11-01,17656177000
2018-11-02,17305431000
2018-11-05,17602035000
2018-11-06,17720912000
2018-11-07,18018693000
2018-11-08,17832727000
2018-11-09,18024578000
2018-11-12,17501990000
2018-11-13,17705611000
2018-11-14,17585557000
2018-11-15,17776231000
2018-11-16,17762107000
2018-11-19,17431370000
2018-11-20,17241873000
2018-11-21,17041783000
2018-11-23,17086508999
2018-11-26,17155951999
2018-11-27,16569806000
2018-11-28,16901720000
2018-11-29,16846401000
2018-11-30,16825214999
2018-12-03,16807560000
2018-12-04,16365008000
2018-12-06,16448575000
2018-12-07,16407380000
2018-12-10,16884064999
2018-12-11,17064145999
2018-12-12,17304254000
2018-12-13,17471388000
2018-12-14,17474919000
2018-12-17,17173607000
2018-12-18,16825214999
2018-12-19,16296742000
2018-12-20,15835358000
2018-12-21,15137397000
2018-12-24,14978502000
2018-12-26,15092670999
2018-12-27,15494027999
2018-12-28,15466122000
2018-12-31,15875235000
2019-01-02,15697205999
2019-01-03,15332895000
2019-01-04,15671267999
2019-01-07,15773841000
2019-01-08,15767946000
2019-01-09,15723144000
2019-01-10,15903530999
2019-01-11,16141689000
2019-01-14,16274916000
2019-01-15,16363341000
2019-01-16,16101603000
2019-01-17,16346835000
2019-01-18,16833762000
2019-01-22,16417575000
2019-01-23,16755948000
2019-01-24,16733547000
2019-01-25,16916291999
2019-01-28,16823151000
2019-01-29,18300438000
2019-01-30,18262710000
2019-01-31,18059922000
2019-02-01,18129483000
2019-02-04,18537417000
2019-02-05,18604620000
2019-02-06,18585756000
2019-02-07,18560997000
2019-02-08,18882864000
2019-02-11,18941814000
2019-02-12,19109232000
2019-02-13,19095084000
2019-02-14,19128096000
2019-02-15,19429920000
2019-02-19,19405161000
2019-02-20,19477080000
2019-02-21,19402803000
2019-02-22,19557252000
2019-02-25,19321452000
2019-02-26,19139886000
2019-02-27,19105695000
2019-02-28,19445247000
2019-03-01,19428741000
2019-03-04,19256607000
2019-03-05,19149318000
2019-03-06,18937098000
2019-03-07,19009017000
2019-03-08,19073862000
2019-03-11,19244817000
2019-03-12,19021986000
2019-03-13,19072683000
2019-03-14,18915876000
2019-03-15,18944172000
2019-03-18,19253070000
2019-03-19,19212984000
2019-03-20,18980721000
2019-03-21,19119843000
2019-03-22,18779112000
2019-03-25,18833346000
2019-03-26,18832167000
2019-03-27,18735489000
2019-03-28,18855747000
2019-03-29,18893693000
2019-04-01,19318390000
2019-04-02,19152770000
2019-04-03,18928000000
2019-04-04,19201273000
2019-04-05,19460350000
2019-04-08,19402383000
2019-04-09,19304194000
2019-04-10,19246227000
2019-04-11,19545526000
2019-04-12,19855472000
2019-04-15,19603493000
2019-04-16,19651996000
2019-04-17,19656728000
2019-04-18,19596395000
2019-04-22,19502938000
2019-04-23,19817616000
2019-04-24,19686303000
2019-04-25,19489925000
2019-04-26,19691035000
2019-04-29,19539611000
2019-04-30,19933550000
2019-05-01,21254961000
2019-05-02,21031374000
2019-05-03,21044387000
2019-05-06,21116550000
2019-05-07,20902427000
2019-05-08,21220654000
2019-05-09,21433594000
2019-05-10,21495110000
2019-05-13,21467901000
2019-05-14,21544796000
2019-05-15,21711599000
2019-05-16,21812154000
2019-05-17,21725795000
2019-05-20,21651266000
2019-05-21,22213191000
2019-05-22,22280622000
2019-05-23,22304282000
2019-05-24,22131564000
2019-05-28,22060584000
2019-05-29,22013264000
2019-05-30,22090159000
2019-05-31,22144577000
2019-06-03,22460438000
2019-06-04,22725430000
2019-06-05,23387910000
2019-06-06,23386727000
2019-06-07,23448243000
2019-06-10,23255414000
2019-06-11,22260511000
2019-06-12,22326759000
2019-06-13,22456889000
2019-06-14,22547980000
2019-06-17,22721881000
2019-06-18,23230571000
2019-06-19,23468354000
2019-06-20,23589020000
2019-06-21,23331126000
2019-06-24,23339407000
2019-06-25,23147761000
2019-06-26,22621326000
2019-06-27,22413118000
2019-06-28,42100338000
2019-07-01,39656190000
2019-07-02,41352402000
2019-07-03,41025180000
2019-07-05,41172096000
2019-07-08,41109768000
2019-07-09,42574476000
2019-07-10,42874986000
2019-07-11,43284570000
2019-07-12,43567272000
2019-07-15,42639030000
2019-07-16,42866082000
2019-07-17,43177722000
2019-07-18,43215564000
2019-07-19,43068648000
2019-07-22,43386966000
2019-07-23,43304604000
2019-07-24,44063670000
2019-07-25,44669142000
2019-07-26,44482158000
2019-07-29,44829414000
2019-07-30,44520000000
2019-07-31,46211760000
2019-08-01,45599610000
2019-08-02,45503892000
2019-08-05,44829414000
2019-08-06,45659712000
2019-08-07,46180596000
2019-08-08,47736570000
2019-08-09,47104386000
2019-08-12,46594632000
2019-08-13,46708158000
2019-08-14,46238472000
2019-08-15,46656960000
2019-08-16,46939662000
2019-08-19,47424930000
2019-08-20,47322534000
2019-08-21,47676468000
2019-08-22,47482806000
2019-08-23,46498914000
2019-08-26,47106612000
2019-08-27,46852848000
2019-08-28,47217912000
2019-08-29,47480580000
2019-08-30,47059866000
2019-09-03,46863978000
2019-09-04,47558490000
2019-09-05,47220138000
2019-09-06,47792220000
2019-09-09,46483332000
2019-09-10,46438812000
2019-09-11,46260732000
2019-09-12,46619118000
2019-09-13,46178370000
2019-09-16,47636400000
2019-09-17,47694276000
2019-09-18,47792220000
2019-09-19,47649756000
2019-09-20,47186748000
2019-09-23,47480580000
2019-09-24,47171166000
2019-09-25,47324760000
2019-09-26,47462772000
2019-09-27,45941508000
2019-09-30,45879936000
2019-10-01,44791431000
2019-10-02,44699073000
2019-10-03,45345579000
2019-10-04,45688623000
2019-10-07,45248823000
2019-10-08,46014075000
2019-10-09,45945906000
2019-10-10,46163607000
2019-10-11,45945906000
2019-10-14,45440136000
2019-10-15,45193848000
2019-10-16,45470922000
2019-10-17,44186706000
2019-10-18,43557792000
2019-10-21,43905234000
2019-10-22,44127333000
2019-10-23,44063562000
2019-10-24,44881590000
2019-10-25,44191104000
2019-10-28,44109741000
2019-10-29,44637501000
2019-10-30,45699618000
2019-10-31,45367569000
2019-11-01,44290059000
2019-11-04,42865107000
2019-11-05,42449496000
2019-11-06,43089405000
2019-11-07,42854112000
2019-11-08,43104798000
2019-11-11,42915684000
2019-11-12,43581981000
2019-11-13,43810677000
2019-11-14,43927224000
2019-11-15,44534148000
2019-11-18,44582526000
2019-11-19,44672685000
2019-11-20,45037719000
2019-11-21,43773294000
2019-11-22,43680936000
2019-11-25,43208151000
2019-11-26,43916229000
2019-11-27,44089950000
2019-11-29,44219691000
2019-12-02,42719973000
2019-12-03,42867306000
2019-12-04,42590232000
2019-12-05,42526461000
2019-12-06,42328551000
2019-12-09,42577038000
2019-12-10,43311504000
2019-12-11,43645752000
2019-12-12,43161972000
2019-12-13,44019582000
2019-12-16,44274666000
2019-12-17,43777692000
2019-12-18,43478628000
2019-12-19,43410459000
2019-12-20,43977801000
2019-12-23,44360427000
2019-12-24,44248278000
2019-12-26,44334039000
2019-12-27,44356029000
2019-12-30,43997592000
2019-12-31,43511613000
2020-01-02,44179263000
2020-01-03,45735131000
2020-01-06,46006756000
2020-01-07,46226229000
2020-01-08,45913317000
2020-01-09,46130617000
2020-01-10,45713401000
2020-01-13,46197980000
2020-01-14,46237094000
2020-01-15,46319668000
2020-01-16,46578255000
2020-01-17,47671274000
2020-01-21,47905958000
2020-01-22,47786443000
2020-01-23,48416613000
2020-01-24,48453554000
2020-01-27,48310136000
2020-01-28,48488322000
2020-01-29,48581761000
2020-01-30,48836002000
2020-01-31,48095009000
2020-02-03,47999397000
2020-02-04,48618702000
2020-02-05,48560031000
2020-02-06,49105454000
2020-02-07,49948578000
2020-02-10,49892080000
2020-02-11,49544400000
2020-02-12,49987692000
2020-02-13,49329273000
2020-02-14,49663915000
2020-02-18,49703029000
2020-02-19,49105454000
2020-02-20,48631740000
2020-02-21,48414440000
2020-02-24,47601738000
2020-02-25,45580848000
2020-02-26,45702536000
2020-02-27,43881562000
2020-02-28,42966729000
2020-03-02,43905465000
2020-03-03,43173164000
2020-03-04,45989372000
2020-03-05,43583861000
2020-03-06,43444789000
2020-03-09,40543834000
2020-03-10,42616876000
2020-03-11,40930628000
2020-03-12,36076146000
2020-03-13,38598999000
2020-03-16,33079578999
2020-03-17,36712835000
2020-03-18,36504227000
2020-03-19,34798422000
2020-03-20,33472892000
2020-03-23,32642806000
2020-03-24,35217811000
2020-03-25,37692858000
2020-03-26,41395650000
2020-03-27,40200500000
2020-03-30,39539908000
2020-03-31,39140076000
2020-04-01,38499041000
2020-04-02,39878896000
2020-04-03,38538150000
2020-04-06,39725600000
2020-04-07,38840410000
2020-04-08,39984680000
2020-04-09,41191561000
2020-04-13,40658288000
2020-04-14,42532300000
2020-04-15,42100500000
2020-04-16,42795698000
2020-04-17,43935650000
2020-04-20,42065956000
2020-04-21,40541702000
2020-04-22,41400984000
2020-04-23,40897937000
2020-04-24,40988615000
2020-04-27,41603930000
2020-04-28,42271061000
2020-04-29,42165270000
2020-04-30,41819830000
2020-05-01,40904414000
2020-05-04,40334438000
2020-05-05,40805100000
2020-05-06,39403909000
2020-05-07,39399591000
2020-05-08,39067105000
2020-05-11,38732460000
2020-05-12,38993699000
2020-05-13,38330886000
2020-05-14,38395656000
2020-05-15,38166802000
2020-05-18,39060628000
2020-05-19,38838251000
2020-05-20,38684962000
2020-05-21,39751508000
2020-05-22,38959155000
2020-05-26,39891843000
2020-05-27,41657905000
2020-05-28,42474007000
2020-05-29,43061255000
2020-06-01,42342308000
2020-06-02,42007663000
2020-06-03,43311699000
2020-06-04,43067732000
2020-06-05,44231433000
2020-06-08,45265594000
2020-06-09,44967652000
2020-06-10,44626530000
2020-06-11,42426509000
2020-06-12,41701085000
2020-06-15,40610790000
2020-06-16,41239059000
2020-06-17,41329737000
2020-06-18,40643175000
2020-06-19,39345616000
2020-06-22,39768780000
2020-06-23,38268275000
2020-06-24,36323016000
2020-06-25,36873561000
2020-06-26,36618799000
2020-06-29,37739320000
2020-06-30,36631753000
2020-07-01,36808791000
2020-07-02,37134800000
2020-07-06,37131600000
2020-07-07,35782912000
2020-07-08,35136310000
2020-07-09,34101320000
2020-07-10,34679634000
2020-07-13,34662562000
2020-07-14,34647624000
2020-07-15,35601522000
2020-07-16,35644202000
2020-07-17,36269464000
2020-07-20,35659140000
2020-07-21,36041126000
2020-07-22,36990756000
2020-07-23,36847778000
2020-07-24,36542616000
2020-07-27,35755170000
2020-07-28,36576760000
2020-07-29,36918200000
2020-07-30,36967282000
2020-07-31,35921622000
2020-08-03,35825592000
2020-08-04,35699686000
2020-08-05,36734676000
2020-08-06,37061178000
2020-08-07,37481576000
2020-08-10,38237012000
2020-08-11,38548576000
2020-08-12,39067138000
2020-08-13,38618998000
2020-08-14,38962572000
2020-08-17,38742770000
2020-08-18,38621132000
2020-08-19,38663812000
2020-08-20,38190064000
2020-08-21,38111106000
2020-08-24,38951902000
2020-08-25,38629668000
2020-08-26,38262620000
2020-08-27,38661678000
2020-08-28,38388526000
2020-08-31,38569916000
2020-09-01,37925448000
2020-09-02,39039396000
2020-09-03,38862274000
2020-09-04,38781182000
2020-09-08,38328774000
2020-09-09,38591256000
2020-09-10,37643760000
2020-09-11,38631802000
2020-09-14,38759842000
2020-09-15,38151652000
2020-09-16,38877212000
2020-09-17,39572896000
2020-09-18,39523814000
2020-09-21,37895572000
2020-09-22,38572050000
2020-09-23,38012942000
2020-09-24,37502916000
2020-09-25,37989468000
2020-09-28,38119642000
2020-09-29,37505050000
2020-09-30,36243856000
2020-10-01,36852046000
2020-10-02,36240858000
2020-10-05,36519360000
2020-10-06,36427224000
2020-10-07,36728760000
2020-10-08,37302516000
2020-10-09,36739230000
2020-10-12,36653376000
2020-10-13,36521454000
2020-10-14,36927690000
2020-10-15,36324618000
2020-10-16,36513078000
2020-10-19,35897442000
2020-10-20,35851374000
2020-10-21,35558214000
2020-10-22,35514240000
2020-10-23,35974920000
2020-10-26,35562402000
2020-10-27,34814844000
2020-10-28,33780408000
2020-10-29,34121729999
2020-10-30,33736434000
2020-11-02,35681760000
2020-11-03,37442814000
2020-11-04,38383020000
2020-11-05,37909776000
2020-11-06,37470036000
2020-11-09,38916990000
2020-11-10,39687582000
2020-11-11,39306474000
2020-11-12,39639420000
2020-11-13,40686420000
2020-11-16,41880000000
2020-11-17,41551242000
2020-11-18,41115690000
2020-11-19,40992144000
2020-11-20,40100100000
2020-11-23,40644540000
2020-11-24,41006802000
2020-11-25,40828812000
2020-11-27,40722018000
2020-11-30,40202706000
2020-12-01,40171296000
2020-12-02,40108476000
2020-12-03,40351380000
2020-12-04,40841376000
2020-12-07,40127322000
2020-12-08,39628950000
2020-12-09,39430020000
2020-12-10,39262500000
2020-12-11,39614292000
2020-12-14,39775530000
2020-12-15,39434208000
2020-12-16,38975622000
2020-12-17,38887674000
2020-12-18,39201774000
2020-12-21,38747376000
2020-12-22,38552634000
2020-12-23,38916990000
2020-12-24,38772504000
2020-12-28,39224808000
2020-12-29,39009126000
2020-12-30,39293910000
2020-12-31,39580788000
2021-01-04,37296948000
2021-01-05,37691745000
2021-01-06,37778559000
2021-01-07,37464375000
2021-01-08,37350690000
2021-01-11,37927383000
2021-01-12,38235366000
2021-01-13,38597091000
2021-01-14,39432159000
2021-01-15,38979486000
2021-01-19,39293670000
2021-01-20,38938146000
2021-01-21,37852971000
2021-01-22,37991460000
2021-01-25,38287041000
2021-01-26,37189464000
2021-01-27,37028238000
2021-01-28,36515622000
2021-01-29,35451117000
2021-02-01,35874852000
2021-02-02,37317618000
2021-02-03,37104717000
2021-02-04,38218830000
2021-02-05,37790961000
2021-02-08,38502009000
2021-02-09,38481339000
2021-02-10,38760384000
2021-02-11,38756250000
2021-02-12,38429664000
2021-02-16,38134083000
2021-02-17,38954682000
2021-02-18,39109707000
2021-02-19,39084903000
2021-02-22,38925744000
2021-02-23,38824461000
2021-02-24,39558246000
2021-02-25,38652900000
2021-02-26,37600797000
2021-03-01,38160954000
2021-03-02,38446200000
2021-03-03,38460669000
2021-03-04,37976991000
2021-03-05,38671503000
2021-03-08,39487968000
2021-03-09,38853399000
2021-03-10,39477633000
2021-03-11,38911275000
2021-03-12,39690534000
2021-03-15,39686400000
2021-03-16,39380484000
2021-03-17,39694668000
2021-03-18,40610349000
2021-03-19,40823250000
2021-03-22,40934868000
2021-03-23,40544205000
2021-03-24,40504932000
2021-03-25,41052687000
2021-03-26,41120898000
2021-03-29,41927028000
2021-03-30,41976636000
2021-03-31,41893956000
2021-04-01,42088254000
2021-04-05,42318260000
2021-04-06,42617552000
2021-04-07,42481140000
2021-04-08,42244964000
2021-04-09,42373232000
2021-04-12,42672524000
2021-04-13,42546292000
2021-04-14,42550364000
2021-04-15,42910736000
2021-04-16,42902592000
2021-04-19,42701028000
2021-04-20,42796720000
2021-04-21,43173380000
2021-04-22,42900556000
2021-04-23,42963672000
2021-04-26,42277540000
2021-04-27,42293828000
2021-04-28,41740036000
2021-04-29,42597192000
2021-04-30,42599228000
2021-05-03,43110264000
2021-05-04,44059040000
2021-05-05,44319648000
2021-05-06,44179164000
2021-05-07,44639300000
2021-05-10,44185272000
2021-05-11,43433988000
2021-05-12,42971816000
2021-05-13,43698668000
2021-05-14,44189344000
2021-05-17,44405160000
2021-05-18,43757712000
2021-05-19,43639624000
2021-05-20,43995924000
2021-05-21,43985744000
2021-05-24,44036644000
2021-05-25,44089580000
2021-05-26,43739388000
2021-05-27,44570076000
2021-05-28,44397016000
2021-06-01,44219884000
2021-06-02,44531392000
2021-06-03,44779784000
2021-06-04,45351900000
2021-06-07,44496780000
2021-06-08,44600616000
2021-06-09,44285036000
2021-06-10,44706488000
2021-06-11,45463880000
2021-06-14,45235848000
2021-06-15,45549392000
2021-06-16,45195128000
2021-06-17,44869368000
2021-06-18,44559896000
2021-06-21,45337648000
2021-06-22,45136084000
2021-06-23,45087220000
2021-06-24,44720740000
2021-06-25,45001708000
2021-06-28,44692236000
2021-06-29,43855440000
2021-06-30,44008140000
2021-07-01,44519176000
2021-07-02,43778280000
2021-07-06,43790250000
2021-07-07,44688000000
2021-07-08,44348850000
2021-07-09,44686005000
2021-07-12,44737875000
2021-07-13,44803710000
2021-07-14,44682015000
2021-07-15,44660070000
2021-07-16,44640120000
2021-07-19,43536885000
2021-07-20,44989245000
2021-07-21,45306450000
2021-07-22,45110940000
2021-07-23,45336375000
2021-07-26,45087000000
2021-07-27,45501960000
2021-07-28,45422160000
2021-07-29,45595725000
2021-07-30,45234630000
2021-08-02,45077025000
2021-08-03,46158315000
2021-08-04,45767295000
2021-08-05,46132380000
2021-08-06,46142355000
2021-08-09,45685500000
2021-08-10,46407690000
2021-08-11,46461555000
2021-08-12,46038615000
2021-08-13,45851085000
2021-08-16,46712925000
2021-08-17,46659060000
2021-08-18,46130385000
2021-08-19,45908940000
2021-08-20,46112430000
2021-08-23,46381755000
2021-08-24,46371780000
2021-08-25,46535370000
2021-08-26,46782750000
2021-08-27,46323900000
2021-08-30,46407690000
2021-08-31,46485495000
2021-09-01,46423650000
2021-09-02,46718910000
2021-09-03,46232130000
2021-09-07,45831135000
2021-09-08,46054575000
2021-09-09,46293975000
2021-09-10,46210185000
2021-09-13,45589740000
2021-09-14,45282510000
2021-09-15,45625650000
2021-09-16,44095485000
2021-09-17,44380770000
2021-09-20,44296980000
2021-09-21,43888005000
2021-09-22,44434635000
2021-09-23,44137380000
2021-09-24,44586255000
2021-09-27,44524410000
2021-09-28,44265060000
2021-09-29,44494485000
2021-09-30,43937880000
2021-10-01,42820548000
2021-10-04,42617644000
2021-10-05,43376583000
2021-10-06,44262337000
2021-10-07,44997864000
2021-10-08,45491467000
2021-10-11,45920687000
2021-10-12,46262112000
2021-10-13,45766558000
2021-10-14,46174317000
2021-10-15,46642557000
2021-10-18,46585978000
2021-10-19,47200543000
2021-10-20,47442467000
2021-10-21,47165425000
2021-10-22,47746823000
2021-10-25,47657077000
2021-10-26,45534389000
2021-10-27,44578399000
2021-10-28,43708253000
2021-10-29,44978354000
2021-11-01,43185385000
2021-11-02,42613742000
2021-11-03,43136610000
2021-11-04,43339514000
2021-11-05,43696547000
2021-11-08,43671184000
2021-11-09,43842872000
2021-11-10,43597046000
2021-11-11,42722998000
2021-11-12,42980530000
2021-11-15,43161973000
2021-11-16,42922000000
2021-11-17,43154169000
2021-11-18,42922000000
2021-11-19,42922000000
2021-11-22,43337563000
2021-11-23,43216601000
2021-11-24,42676174000
2021-11-26,41969912000
2021-11-29,41884068000
2021-11-30,40791508000
2021-12-01,40448132000
2021-12-02,41195365000
2021-12-03,41361200000
2021-12-06,42005030000
2021-12-07,41884068000
2021-12-08,42264513000
2021-12-09,42243052000
2021-12-10,42297680000
2021-12-13,42520094000
2021-12-14,41556300000
2021-12-15,41556300000
2021-12-16,41119276000
2021-12-17,40567143000
2021-12-20,39414102000
2021-12-21,40411063000
2021-12-22,40336925000
2021-12-23,40631526000
2021-12-27,41035383000
2021-12-28,41392416000
2021-12-29,41433387000
2021-12-30,41544594000
2021-12-31,41197968000
2022-01-03,40875324000
2022-01-04,41346732000
2022-01-05,40452216000
2022-01-06,42030660000
2022-01-07,42459564000
2022-01-10,43168608000
2022-01-11,42894264000
2022-01-12,42521388000
2022-01-13,43006320000
2022-01-14,44022552000
2022-01-18,44233140000
2022-01-19,43985844000
2022-01-20,43365672000
2022-01-21,42648900000
2022-01-24,43479660000
2022-01-25,43363740000
2022-01-26,43012116000
2022-01-27,41783364000
2022-01-28,42247044000
2022-01-31,40434828000
2022-02-01,40556544000
2022-02-02,40908168000
2022-02-03,41261724000
2022-02-04,41197968000
2022-02-07,42013272000
2022-02-08,42299208000
2022-02-09,42612192000
2022-02-10,41580504000
2022-02-11,43077804000
2022-02-14,42469224000
2022-02-15,41932128000
2022-02-16,42816984000
2022-02-17,42697200000
2022-02-18,42044184000
2022-02-22,42303072000
2022-02-23,41787228000
2022-02-24,44140404000
2022-02-25,45114132000
2022-02-28,48746292000
2022-03-01,49281456000
2022-03-02,48989724000
2022-03-03,49358736000
2022-03-04,51561216000
2022-03-07,52306968000
2022-03-08,50591352000
2022-03-09,49368396000
2022-03-10,49072800000
2022-03-11,48300000000
2022-03-14,48321252000
2022-03-15,49866852000
2022-03-16,47030676000
2022-03-17,48066228000
2022-03-18,47614140000
2022-03-21,49045752000
2022-03-22,48684468000
2022-03-23,49316232000
2022-03-24,49629216000
2022-03-25,49816620000
2022-03-28,48193740000
2022-03-29,47643120000
2022-03-30,48649692000
2022-03-31,48004404000
2022-04-01,48633957000
2022-04-04,48532144000
2022-04-05,49262124000
2022-04-06,49542589999
2022-04-07,50099680000
2022-04-08,49567562999
2022-04-11,49287097000
2022-04-12,49408120000
2022-04-13,48841425000
2022-04-14,49448461000
2022-04-18,49894133000
2022-04-19,49509933000
2022-04-20,49527222000
2022-04-21,47273889000
2022-04-22,47617748000
2022-04-25,46664932000
2022-04-26,46171235000
2022-04-27,46307626000
2022-04-28,45929189000
2022-04-29,44617146000
2022-05-02,45183841000
2022-05-03,45629513000
2022-05-04,46449780000
2022-05-05,46388308000
2022-05-06,46839743000
2022-05-09,45959925000
2022-05-10,45658328000
2022-05-11,45812008000
2022-05-12,45251076000
2022-05-13,45370178000
2022-05-16,45904216000
2022-05-17,46413281000
2022-05-18,45690985000
2022-05-19,44709354000
2022-05-20,44067740000
2022-05-23,44918743000
2022-05-24,45654486000
2022-05-25,45460465000
2022-05-26,45487359000
2022-05-27,46280732000
2022-05-31,46276890000
2022-06-01,46390229000
2022-06-02,46236549000
2022-06-03,46707194000
2022-06-06,46315310000
2022-06-07,47331519000
2022-06-08,46960766000
2022-06-09,46217339000
2022-06-10,46186603000
2022-06-13,44807325000
2022-06-14,43591332000
2022-06-15,43549070000
2022-06-16,42661568000
2022-06-17,42563597000
2022-06-21,44106160000
2022-06-22,44113844000
2022-06-23,43873719000
2022-06-24,44864955000
2022-06-27,45491201000
2022-06-28,45301022000
2022-06-29,45683301000
2022-06-30,46430570000
2022-07-01,46531812000
2022-07-05,44182648000
2022-07-06,45835480000
2022-07-07,45638441000
2022-07-08,45561921000
2022-07-11,45636528000
2022-07-12,44417947000
2022-07-13,43428926000
2022-07-14,42451383000
2022-07-15,42820592000
2022-07-18,42108956000
2022-07-19,43164932000
2022-07-20,42921981000
2022-07-21,42868417000
2022-07-22,43067369000
2022-07-25,43291190000
2022-07-26,42803375000
2022-07-27,42832070000
2022-07-28,44341427000
2022-07-29,45906261000
2022-08-01,46103300000
2022-08-02,46671461000
2022-08-03,46172168000
2022-08-04,45500705000
2022-08-05,44875154000
2022-08-08,44333775000
2022-08-09,44668550000
2022-08-10,44894284000
2022-08-11,44245777000
2022-08-12,45288362000
2022-08-15,45917739000
2022-08-16,45783829000
2022-08-17,45889044000
2022-08-18,45602094000
2022-08-19,45611659000
2022-08-22,44228560000
2022-08-23,44408382000
2022-08-24,44588204000
2022-08-25,45613572000
2022-08-26,44775678000
2022-08-29,44626464000
2022-08-30,44236212000
2022-08-31,43652747000
2022-09-01,43518837000
2022-09-02,43463360000
2022-09-06,43955001000
2022-09-07,44601595000
2022-09-08,44710636000
2022-09-09,45173582000
2022-09-12,44907675000
2022-09-13,43296929000
2022-09-14,44756548000
2022-09-15,43698659000
2022-09-16,44000913000
2022-09-19,44012391000
2022-09-20,43706311000
2022-09-21,43754136000
2022-09-22,43235713000
2022-09-23,42160607000
2022-09-26,41257671000
2022-09-27,40662728000
2022-09-28,41047241000
2022-09-29,40048655000
2022-09-30,39633181000
2022-10-03,41458180000
2022-10-04,42739684000
2022-10-05,42114188000
2022-10-06,42049350000
2022-10-07,42777824000
2022-10-10,43944908000
2022-10-11,44147050000
2022-10-12,42749219000
2022-10-13,43389971000
2022-10-14,41669857000
2022-10-17,42632892000
2022-10-18,45115806000
2022-10-19,45312227000
2022-10-20,45577300000
2022-10-21,47141040000
2022-10-24,47314577000
2022-10-25,47337461000
2022-10-26,47673093000
2022-10-27,48208960000
2022-10-28,47434718000
2022-10-31,47001829000
2022-11-01,45987305000
2022-11-02,45541067000
2022-11-03,44810686000
2022-11-04,43733231000
2022-11-07,43971606000
2022-11-08,45022363000
2022-11-09,45323669000
2022-11-10,45642138000
2022-11-11,42859825000
2022-11-14,41534460000
2022-11-15,42190468000
2022-11-16,42240050000
2022-11-17,42240050000
2022-11-18,42716800000
2022-11-21,42974245000
2022-11-22,42968524000
2022-11-23,43180201000
2022-11-25,43609276000
2022-11-28,43071502000
2022-11-29,43023827000
2022-11-30,43304156000
2022-12-01,42981873000
2022-12-02,43861000000
2022-12-05,42852197000
2022-12-06,41717532000
2022-12-07,41555437000
2022-12-08,41536367000
2022-12-09,41101571000
2022-12-12,41494413000
2022-12-13,41219805000
2022-12-14,41580228000
2022-12-15,41282736000
2022-12-16,40670589000
2022-12-19,39198385000
2022-12-20,39207920000
2022-12-21,39471086000
2022-12-22,39057267000
2022-12-23,39329968000
2022-12-27,39370015000
2022-12-28,39009592000
2022-12-29,39410062000
2022-12-30,39601542000
2023-01-03,39358086000
2023-01-04,39358086000
2023-01-05,39205926000
2023-01-06,39215436000
2023-01-09,38243514000
2023-01-10,38410890000
2023-01-11,38022882000
2023-01-12,37992450000
2023-01-13,37499832000
2023-01-17,37022430000
2023-01-18,36702894000
2023-01-19,36413790000
2023-01-20,36615402000
2023-01-23,36946350000
2023-01-24,37035744000
2023-01-25,37598736000
2023-01-26,37381908000
2023-01-27,40341420000
2023-01-30,40305282000
2023-01-31,40858764000
2023-02-01,41054670000
2023-02-02,40330008000
2023-02-03,40122690000
2023-02-06,40385166000
2023-02-07,40404186000
2023-02-08,40310988000
2023-02-09,40010472000
2023-02-10,41018532000
2023-02-13,40794096000
2023-02-14,40487874000
2023-02-15,40563954000
2023-02-16,40217790000
2023-02-17,40706604000
2023-02-21,40404186000
2023-02-22,40333812000
2023-02-23,39856410000
2023-02-24,39970530000
2023-02-27,40075140000
2023-02-28,40168338000
2023-03-01,39957216000
2023-03-02,40356636000
2023-03-03,40733232000
