,ROST
2018-07-17,32053368090
2018-07-18,32287117620
2018-07-19,32442950640
2018-07-20,32127574290
2018-07-23,32476343430
2018-07-24,32090471190
2018-07-25,32450371259
2018-07-26,32669279550
2018-07-27,31882693830
2018-07-30,32183228940
2018-07-31,32439240330
2018-08-01,32068209330
2018-08-02,33192433259
2018-08-03,33040310550
2018-08-06,33015068380
2018-08-07,33405256500
2018-08-08,33802806660
2018-08-09,33927961340
2018-08-10,33718143199
2018-08-13,33500963020
2018-08-14,34178270699
2018-08-15,33559859340
2018-08-16,33769677480
2018-08-17,33817530740
2018-08-20,33983176639
2018-08-21,34192994780
2018-08-22,34384407820
2018-08-23,34980733060
2018-08-24,35002819180
2018-08-27,34697294520
2018-08-28,34826130220
2018-08-29,35359878120
2018-08-30,34936560820
2018-08-31,35256809560
2018-09-04,35959884380
2018-09-05,35875220920
2018-09-06,35834729700
2018-09-07,35540248100
2018-09-10,36040866820
2018-09-11,36243322920
2018-09-12,35805281540
2018-09-13,35742704200
2018-09-14,35628592580
2018-09-17,35418774440
2018-09-18,35683807880
2018-09-19,35687488900
2018-09-20,35496075860
2018-09-21,35886263980
2018-09-24,35812643580
2018-09-25,35893626020
2018-09-26,36504675340
2018-09-27,36611424920
2018-09-28,36478908200
2018-10-01,36287495160
2018-10-02,35455584640
2018-10-03,35610187480
2018-10-04,35017543260
2018-10-05,34833492260
2018-10-08,35293619760
2018-10-09,35761109300
2018-10-10,34977052040
2018-10-11,34719380640
2018-10-12,35289938740
2018-10-15,35569696260
2018-10-16,36191788640
2018-10-17,35691169920
2018-10-18,35312024860
2018-10-19,34855578380
2018-10-22,35584420340
2018-10-23,35393007300
2018-10-24,35120611820
2018-10-25,35485032800
2018-10-26,35606506460
2018-10-29,36177064560
2018-10-30,36729217560
2018-10-31,36442098000
2018-11-01,36228598840
2018-11-02,36821243060
2018-11-05,36980354520
2018-11-06,37060698960
2018-11-07,37524505500
2018-11-08,37736322660
2018-11-09,37528157520
2018-11-12,37166607540
2018-11-13,36611500500
2018-11-14,35753275800
2018-11-15,35234688960
2018-11-16,34796446560
2018-11-19,33302770380
2018-11-20,30180293280
2018-11-21,29811439260
2018-11-23,29347632720
2018-11-26,29555797860
2018-11-27,30213161460
2018-11-28,31564408860
2018-11-29,31385459880
2018-11-30,31991695199
2018-12-03,30950869500
2018-12-04,29858915520
2018-12-06,29793179160
2018-12-07,28609924680
2018-12-10,29219812020
2018-12-11,29417021100
2018-12-12,29544841800
2018-12-13,29515625639
2018-12-14,28927650419
2018-12-17,28588012560
2018-12-18,28810785780
2018-12-19,28657400940
2018-12-20,28178986320
2018-12-21,28113249960
2018-12-24,27864912600
2018-12-26,29869871580
2018-12-27,29888131680
2018-12-28,29793179160
2018-12-31,30384806400
2019-01-02,30596623560
2019-01-03,30340982160
2019-01-04,31166338680
2019-01-07,32477413860
2019-01-08,33430591080
2019-01-09,32992348680
2019-01-10,33134777460
2019-01-11,33310074419
2019-01-14,33098257260
2019-01-15,33178601699
2019-01-16,32959480500
2019-01-17,33160341600
2019-01-18,33967438020
2019-01-22,33463459260
2019-01-23,33419635020
2019-01-24,33306422400
2019-01-25,33784837020
2019-01-28,33430591080
2019-01-29,33405026940
2019-01-30,33704492580
2019-01-31,33642408240
2019-02-01,33499979460
2019-02-04,33527268900
2019-02-05,33835891150
2019-02-06,33643456100
2019-02-07,33618040150
2019-02-08,33748750750
2019-02-11,34177191050
2019-02-12,34405934600
2019-02-13,34362364400
2019-02-14,33872199650
2019-02-15,34133620850
2019-02-19,34010171950
2019-02-20,34119097450
2019-02-21,33959340050
2019-02-22,34264331450
2019-02-25,34079158100
2019-02-26,34253438900
2019-02-27,34413196300
2019-02-28,34431350550
2019-03-01,34442243100
2019-03-04,33984755999
2019-03-05,34191714450
2019-03-06,34286116550
2019-03-07,33552684850
2019-03-08,32336350100
2019-03-11,32946332900
2019-03-12,33098828600
2019-03-13,32928178650
2019-03-14,32401705400
2019-03-15,32641341500
2019-03-18,33087936050
2019-03-19,33302156200
2019-03-20,33225908350
2019-03-21,33222277500
2019-03-22,32507000050
2019-03-25,32605033000
2019-03-26,33004426500
2019-03-27,33280371100
2019-03-28,33371142350
2019-03-29,33803213499
2019-04-01,34224392100
2019-04-02,34042849600
2019-04-03,34485813300
2019-04-04,35393525800
2019-04-05,35731194850
2019-04-08,35825596950
2019-04-09,35418941750
2019-04-10,35705778900
2019-04-11,35447988550
2019-04-12,35353586450
2019-04-15,35585960850
2019-04-16,35901844800
2019-04-17,36279453200
2019-04-18,36308500000
2019-04-22,35502451300
2019-04-23,35531498100
2019-04-24,35785657600
2019-04-25,35589591700
2019-04-26,35782026750
2019-04-29,35680362950
2019-04-30,35458881100
2019-05-01,34812589800
2019-05-02,34986870600
2019-05-03,35266446050
2019-05-06,35040337660
2019-05-07,34453873440
2019-05-08,34838853020
2019-05-09,34903615940
2019-05-10,35076317060
2019-05-13,33622749300
2019-05-14,33986141239
2019-05-15,34000533000
2019-05-16,34497048720
2019-05-17,34971976800
2019-05-20,34781285980
2019-05-21,35043935600
2019-05-22,34011326820
2019-05-23,34004130940
2019-05-24,33381687320
2019-05-28,32859986020
2019-05-29,32489398200
2019-05-30,33424862600
2019-05-31,33457244060
2019-06-03,33115439760
2019-06-04,34050904160
2019-06-05,34176832060
2019-06-06,34597791040
2019-06-07,35677173040
2019-06-10,35259812000
2019-06-11,35428915180
2019-06-12,35371348140
2019-06-13,36173688760
2019-06-14,36328400180
2019-06-17,36497503360
2019-06-18,36918462340
2019-06-19,37195503720
2019-06-20,37623658580
2019-06-21,37404184240
2019-06-24,37004812900
2019-06-25,36522688940
2019-06-26,36842905600
2019-06-27,36173688760
2019-06-28,35662781280
2019-07-01,35612410120
2019-07-02,35324574920
2019-07-03,35979400000
2019-07-05,36296018720
2019-07-08,36547874520
2019-07-09,36691792120
2019-07-10,36918462340
2019-07-11,37022802600
2019-07-12,38145359880
2019-07-15,38264091900
2019-07-16,38429597140
2019-07-17,38602298260
2019-07-18,38512349760
2019-07-19,38357638340
2019-07-22,38116576360
2019-07-23,38177741340
2019-07-24,38120174300
2019-07-25,37965462880
2019-07-26,38436793020
2019-07-29,38321658940
2019-07-30,38260493960
2019-07-31,38148957820
2019-08-01,37263864580
2019-08-02,37235081060
2019-08-05,36123292380
2019-08-06,36894151020
2019-08-07,37083296890
2019-08-08,38200328160
2019-08-09,37650734500
2019-08-12,36858463120
2019-08-13,37986200760
2019-08-14,36462327430
2019-08-15,36191099390
2019-08-16,36822775220
2019-08-19,37147535110
2019-08-20,37183223010
2019-08-21,37722110300
2019-08-22,38328804600
2019-08-23,36740693050
2019-08-26,37315268240
2019-08-27,36608647820
2019-08-28,37315268240
2019-08-29,38225309690
2019-08-30,37832742790
2019-09-03,37479432580
2019-09-04,37818467630
2019-09-05,39028287440
2019-09-06,38964049220
2019-09-09,38717802710
2019-09-10,38600032640
2019-09-11,38653564490
2019-09-12,39028287440
2019-09-13,38946205270
2019-09-16,38396611610
2019-09-17,38592895060
2019-09-18,38796316090
2019-09-19,38760628190
2019-09-20,37383075250
2019-09-23,38196759370
2019-09-24,38414455560
2019-09-25,38628582960
2019-09-26,38489400150
2019-09-27,38917654950
2019-09-30,39203158150
2019-10-01,39006874700
2019-10-02,38375198870
2019-10-03,38161071470
2019-10-04,38874829470
2019-10-07,38592895060
2019-10-08,38500106520
2019-10-09,38960480430
2019-10-10,39617137790
2019-10-11,40134612340
2019-10-14,39756320600
2019-10-15,39949035260
2019-10-16,40063236540
2019-10-17,40338033370
2019-10-18,40730600270
2019-10-21,39606431420
2019-10-22,39934760100
2019-10-23,39217433310
2019-10-24,39413716760
2019-10-25,39502936510
2019-10-28,39038993810
2019-10-29,38835572780
2019-10-30,39370891280
2019-10-31,39138919930
2019-11-01,39610000210
2019-11-04,39576639300
2019-11-05,39679325400
2019-11-06,39750143400
2019-11-07,40036956300
2019-11-08,39594343800
2019-11-11,39721816200
2019-11-12,39293367300
2019-11-13,39442085100
2019-11-14,39955515600
2019-11-15,40143183300
2019-11-18,39725357100
2019-11-19,39806797800
2019-11-20,39105699600
2019-11-21,39583721100
2019-11-22,39488116800
2019-11-25,40129019700
2019-11-26,40837199700
2019-11-27,41191289700
2019-11-29,41127553500
2019-12-02,41074440000
2019-12-03,40461864300
2019-12-04,40419373500
2019-12-05,40185674100
2019-12-06,40334391900
2019-12-09,40741595400
2019-12-10,40702645500
2019-12-11,40667236500
2019-12-12,41233780500
2019-12-13,40893854100
2019-12-16,40504355100
2019-12-17,40298982900
2019-12-18,40185674100
2019-12-19,40777004400
2019-12-20,40801790700
2019-12-23,40437078000
2019-12-24,40762840800
2019-12-26,40830117900
2019-12-27,40706186400
2019-12-30,41251485000
2019-12-31,41223157800
2020-01-02,41368334700
2020-01-03,41378957400
2020-01-06,41580788700
2020-01-07,42065892000
2020-01-08,42189823500
2020-01-09,43245011700
2020-01-10,42745744800
2020-01-13,42480177300
2020-01-14,42122546400
2020-01-15,41701179300
2020-01-16,41800324500
2020-01-17,41669311200
2020-01-21,41711802000
2020-01-22,41573706900
2020-01-23,41856978900
2020-01-24,40989458400
2020-01-27,40667236500
2020-01-28,40536223200
2020-01-29,40461864300
2020-01-30,40429996200
2020-01-31,39725357100
2020-02-03,40016085962
2020-02-04,40901973132
2020-02-05,41742159774
2020-02-06,41548811384
2020-02-07,41281639063
2020-02-10,41573419361
2020-02-11,42079640601
2020-02-12,42206195911
2020-02-13,42396028876
2020-02-14,42810849059
2020-02-18,43060444254
2020-02-19,43218638392
2020-02-20,43524480391
2020-02-21,43324101150
2020-02-24,42754602255
2020-02-25,41042590144
2020-02-26,41903869337
2020-02-27,39351670584
2020-02-28,38240796195
2020-03-02,39365732285
2020-03-03,38395474908
2020-03-04,38514999367
2020-03-05,35748359672
2020-03-06,36036624545
2020-03-09,33329747079
2020-03-10,35804606476
2020-03-11,34648031559
2020-03-12,32113409932
2020-03-13,32633692874
2020-03-16,25989539095
2020-03-17,24453298247
2020-03-18,21082005404
2020-03-19,22850264320
2020-03-20,22463567539
2020-03-23,22119055861
2020-03-24,25163414154
2020-03-25,28576892101
2020-03-26,30092040396
2020-03-27,29019835686
2020-03-30,29835414351
2020-03-31,30573653660
2020-04-01,28506583595
2020-04-02,27912476723
2020-04-03,26277803968
2020-04-06,30647477591
2020-04-07,29814321799
2020-04-08,31304862118
2020-04-09,31195883934
2020-04-13,30584199936
2020-04-14,31979823772
2020-04-15,31132606279
2020-04-16,30650993016
2020-04-17,32243480668
2020-04-20,30411944097
2020-04-21,29072567065
2020-04-22,29483871823
2020-04-23,29047959088
2020-04-24,30053370718
2020-04-27,31930607818
2020-04-28,32531745541
2020-04-29,34117202342
2020-04-30,32116925358
2020-05-01,31273223290
2020-05-04,31137675640
2020-05-05,31271540520
2020-05-06,31303245360
2020-05-07,31651998599
2020-05-08,32219162959
2020-05-11,31969047000
2020-05-12,30514147120
2020-05-13,29492546720
2020-05-14,29774367520
2020-05-15,30052665560
2020-05-18,31926773880
2020-05-19,31666089640
2020-05-20,32018365640
2020-05-21,34124976120
2020-05-22,33071670880
2020-05-26,33325309599
2020-05-27,33991111240
2020-05-28,34618162520
2020-05-29,34156680959
2020-06-01,34241227200
2020-06-02,34808391560
2020-06-03,35276918640
2020-06-04,34861232960
2020-06-05,36101244480
2020-06-08,36199881760
2020-06-09,35787718840
2020-06-10,35241691040
2020-06-11,33244286120
2020-06-12,32578484480
2020-06-15,32173367080
2020-06-16,34389183120
2020-06-17,34058043680
2020-06-18,32543256880
2020-06-19,32870873560
2020-06-22,31944387680
2020-06-23,32219162959
2020-06-24,30665625800
2020-06-25,29686298520
2020-06-26,29503115000
2020-06-29,30028006240
2020-06-30,30028006240
2020-07-01,30714944440
2020-07-02,31204608080
2020-07-06,31754158640
2020-07-07,30429600880
2020-07-08,30302781520
2020-07-09,29844822720
2020-07-10,30574034040
2020-07-13,29880050319
2020-07-14,28241966920
2020-07-15,29471410160
2020-07-16,29788458560
2020-07-17,30221758040
2020-07-20,29869482040
2020-07-21,30475396760
2020-07-22,31275063280
2020-07-23,30908696240
2020-07-24,30352100160
2020-07-27,29985733120
2020-07-28,30253462880
2020-07-29,31151766680
2020-07-30,31334950200
2020-07-31,31588588920
2020-08-03,30976030280
2020-08-04,31152270780
2020-08-05,31258015080
2020-08-06,30655272570
2020-08-07,31525900640
2020-08-10,32608017310
2020-08-11,32992221599
2020-08-12,33157887669
2020-08-13,32805406669
2020-08-14,33154362860
2020-08-17,34236479530
2020-08-18,33238958300
2020-08-19,31814935060
2020-08-20,30827988259
2020-08-21,30743392820
2020-08-24,31480078110
2020-08-25,32163891250
2020-08-26,31673942660
2020-08-27,32026423660
2020-08-28,33073292230
2020-08-31,32103969480
2020-09-01,32170940870
2020-09-02,33330603360
2020-09-03,33059192990
2020-09-04,32893526919
2020-09-08,32988696790
2020-09-09,32946399070
2020-09-10,31973551509
2020-09-11,31800835820
2020-09-14,33052143370
2020-09-15,33105015520
2020-09-16,33845225620
2020-09-17,33090916280
2020-09-18,32523421870
2020-09-21,31871332020
2020-09-22,31941828220
2020-09-23,30926682940
2020-09-24,30553053080
2020-09-25,30993654330
2020-09-28,32519897060
2020-09-29,32086345430
2020-09-30,32893526919
2020-10-01,33425773230
2020-10-02,33915721820
2020-10-05,34218855480
2020-10-06,33358801840
2020-10-07,34240004340
2020-10-08,34493790660
2020-10-09,34687655210
2020-10-12,34768725840
2020-10-13,34416244840
2020-10-14,33940395490
2020-10-15,33905147390
2020-10-16,33527992720
2020-10-19,32061671759
2020-10-20,32491698580
2020-10-21,32488173770
2020-10-22,32837129960
2020-10-23,33637261830
2020-10-26,32301358840
2020-10-27,32234387450
2020-10-28,30059579680
2020-10-29,30662322190
2020-10-30,30020806770
2020-11-02,31237631310
2020-11-03,32313088760
2020-11-04,32510549800
2020-11-05,33476698460
2020-11-06,32898419700
2020-11-09,38018302380
2020-11-10,38582476780
2020-11-11,36734805620
2020-11-12,36886427490
2020-11-13,38127611170
2020-11-16,39083181560
2020-11-17,38949190140
2020-11-18,39245381700
2020-11-19,38857511800
2020-11-20,38430854910
2020-11-23,38145241620
2020-11-24,39989386690
2020-11-25,39111390280
2020-11-27,38624789860
2020-11-30,37912519680
2020-12-01,39330007860
2020-12-02,39344112220
2020-12-03,39865973540
2020-12-04,40634661160
2020-12-07,40056382400
2020-12-08,40010543230
2020-12-09,40126904200
2020-12-10,39957651880
2020-12-11,39781347380
2020-12-14,38980924950
2020-12-15,39876551810
2020-12-16,39996438870
2020-12-17,41145944210
2020-12-18,41487974940
2020-12-21,41181205110
2020-12-22,41163574660
2020-12-23,41657227260
2020-12-24,41614914180
2020-12-28,43236915580
2020-12-29,42827889140
2020-12-30,43191076410
2020-12-31,43303911290
2021-01-04,41279935630
2021-01-05,41315196530
2021-01-06,43120554610
2021-01-07,43025350180
2021-01-08,43162867690
2021-01-11,42619849830
2021-01-12,42722106440
2021-01-13,42016888440
2021-01-14,41279935630
2021-01-15,41244674730
2021-01-19,40190373820
2021-01-20,40571191540
2021-01-21,40687552510
2021-01-22,39961177970
2021-01-25,40035225860
2021-01-26,39372320940
2021-01-27,38042985010
2021-01-28,40123378110
2021-01-29,39241855610
2021-02-01,39679381080
2021-02-02,41045444640
2021-02-03,41543157720
2021-02-04,41917325000
2021-02-05,41906735360
2021-02-08,42591532080
2021-02-09,42376209400
2021-02-10,42457396640
2021-02-11,43022177440
2021-02-12,42037340920
2021-02-16,42333850840
2021-02-17,42171476360
2021-02-18,42432687480
2021-02-19,41987922600
2021-02-22,42888042000
2021-02-23,42450336880
2021-02-24,43632846680
2021-02-25,41924384760
2021-02-26,41172520320
2021-03-01,42559763160
2021-03-02,41525508320
2021-03-03,39199317400
2021-03-04,39541715760
2021-03-05,39933532440
2021-03-08,42489165560
2021-03-09,44116440240
2021-03-10,42912751160
2021-03-11,42665659560
2021-03-12,43283388560
2021-03-15,44218806760
2021-03-16,43555189320
2021-03-17,43657555840
2021-03-18,43477531960
2021-03-19,42820974280
2021-03-22,42591532080
2021-03-23,41186639840
2021-03-24,40763054240
2021-03-25,42002042120
2021-03-26,43191611680
2021-03-29,42369149640
2021-03-30,42492695440
2021-03-31,42326791080
2021-04-01,42538583880
2021-04-05,43410464240
2021-04-06,43594018000
2021-04-07,43562249080
2021-04-08,44988320600
2021-04-09,45260121360
2021-04-12,45182464000
2021-04-13,44614153320
2021-04-14,44783587560
2021-04-15,45560161160
2021-04-16,45856671080
2021-04-19,45002440120
2021-04-20,44109380480
2021-04-21,44960081560
2021-04-22,45125985920
2021-04-23,45471914160
2021-04-26,44896543720
2021-04-27,45595459959
2021-04-28,45366017760
2021-04-29,46304965840
2021-04-30,46220248720
2021-05-03,46624052450
2021-05-04,46574651350
2021-05-05,45420782800
2021-05-06,45540756900
2021-05-07,46916930400
2021-05-10,46211200400
2021-05-11,45561928800
2021-05-12,43787017850
2021-05-13,44369245100
2021-05-14,46048882500
2021-05-17,45314923299
2021-05-18,44041080650
2021-05-19,44157526100
2021-05-20,43218905200
2021-05-21,43490611250
2021-05-24,43582356150
2021-05-25,43709387550
2021-05-26,44510391100
2021-05-27,44341015900
2021-05-28,44598607350
2021-06-01,43391809050
2021-06-02,42693136350
2021-06-03,42160310200
2021-06-04,42156781550
2021-06-07,42068565300
2021-06-08,42439073550
2021-06-09,42375557850
2021-06-10,41627484050
2021-06-11,42372029200
2021-06-14,42068565300
2021-06-15,41895661450
2021-06-16,41983877700
2021-06-17,41719228950
2021-06-18,40671219900
2021-06-21,42135609650
2021-06-22,42484946000
2021-06-23,42654321200
2021-06-24,43462382050
2021-06-25,43603528050
2021-06-28,42971899700
2021-06-29,43105988400
2021-06-30,43755260000
2021-07-01,44104596350
2021-07-02,44549206250
2021-07-06,44644479800
2021-07-07,43787017850
2021-07-08,42933084550
2021-07-09,44026966050
2021-07-12,43790546500
2021-07-13,43285949550
2021-07-14,44069309850
2021-07-15,43649400500
2021-07-16,42163838850
2021-07-19,40770022100
2021-07-20,41846260350
2021-07-21,42926027250
2021-07-22,42767238000
2021-07-23,42936613200
2021-07-26,43187147350
2021-07-27,42918969950
2021-07-28,42760180700
2021-07-29,43254191700
2021-07-30,43293006850
2021-08-02,42483101710
2021-08-03,42830662000
2021-08-04,41672127700
2021-08-05,42363737570
2021-08-06,43213329390
2021-08-09,42641083660
2021-08-10,44143667540
2021-08-11,44673784750
2021-08-12,44034835530
2021-08-13,43764510860
2021-08-16,43813660800
2021-08-17,42395333960
2021-08-18,43550357550
2021-08-19,44438567180
2021-08-20,43223861520
2021-08-23,43690785950
2021-08-24,43459079090
2021-08-25,43525782580
2021-08-26,41865216750
2021-08-27,41738831190
2021-08-30,41594892080
2021-08-31,41566806400
2021-09-01,41261374630
2021-09-02,41061264160
2021-09-03,40506571980
2021-09-07,40204650920
2021-09-08,40109861750
2021-09-09,40116883170
2021-09-10,39604319510
2021-09-13,39864112050
2021-09-14,39467401820
2021-09-15,39639426610
2021-09-16,39899219150
2021-09-17,40239758020
2021-09-20,39716662230
2021-09-21,39962411930
2021-09-22,40088797490
2021-09-23,40569764760
2021-09-24,40720725290
2021-09-27,40934878600
2021-09-28,40215183050
2021-09-29,40362632870
2021-09-30,38214078350
2021-10-01,39000477390
2021-10-04,38691534910
2021-10-05,38028010720
2021-10-06,37171397480
2021-10-07,37884071610
2021-10-08,37870028770
2021-10-11,37052033340
2021-10-12,37283740200
2021-10-13,37438211440
2021-10-14,37964817940
2021-10-15,38164928410
2021-10-18,38442274500
2021-10-19,38147374860
2021-10-20,38333442490
2021-10-21,38867070410
2021-10-22,38754727690
2021-10-25,39713151520
2021-10-26,39972944060
2021-10-27,38849516860
2021-10-28,39660490870
2021-10-29,39741237200
2021-11-01,39796330600
2021-11-02,39981332400
2021-11-03,40955209800
2021-11-04,41045965400
2021-11-05,41765029000
2021-11-08,41405497200
2021-11-09,41632386200
2021-11-10,41422950200
2021-11-11,40305958200
2021-11-12,40316430000
2021-11-15,40298977000
2021-11-16,40148881200
2021-11-17,40672471200
2021-11-18,41719651200
2021-11-19,39366986800
2021-11-22,38805000200
2021-11-23,40291995800
2021-11-24,40319920600
2021-11-26,38400090600
2021-11-29,38976039600
2021-11-30,38078955400
2021-12-01,36605922200
2021-12-02,38592073600
2021-12-03,38462921400
2021-12-06,39332080800
2021-12-07,39478686000
2021-12-08,39489157800
2021-12-09,39279721800
2021-12-10,39394911600
2021-12-13,38284900800
2021-12-14,38256976000
2021-12-15,37984709200
2021-12-16,38141786200
2021-12-17,37722914200
2021-12-20,36951491600
2021-12-21,37890463000
2021-12-22,38058011800
2021-12-23,38452449600
2021-12-27,39223872200
2021-12-28,39150569600
2021-12-29,39551988600
2021-12-30,39887086200
2021-12-31,39890576800
2022-01-03,39499629600
2022-01-04,39499629600
2022-01-05,38277919600
2022-01-06,38201126400
2022-01-07,36647809400
2022-01-10,35995067200
2022-01-11,37324985800
2022-01-12,36804886400
2022-01-13,36557053800
2022-01-14,35698366200
2022-01-18,34630242600
2022-01-19,34567411800
2022-01-20,34008915800
2022-01-21,33310795800
2022-01-24,34295145000
2022-01-25,33722686600
2022-01-26,33076925600
2022-01-27,33115322200
2022-01-28,33429476200
2022-01-31,33924430750
2022-02-01,34198602620
2022-02-02,33778668490
2022-02-03,32754862140
2022-02-04,32678510480
2022-02-07,32397397549
2022-02-08,33136620440
2022-02-09,33809903260
2022-02-10,33514908209
2022-02-11,32716686310
2022-02-14,32716686310
2022-02-15,33383028070
2022-02-16,33212972100
2022-02-17,31842112750
2022-02-18,32439043910
2022-02-22,32012168720
2022-02-23,30547605060
2022-02-24,31456883920
2022-02-25,32182224690
2022-02-28,31717173670
2022-03-01,31078596150
2022-03-02,32970035000
2022-03-03,32459867090
2022-03-04,31040420320
2022-03-07,29541151360
2022-03-08,29797970580
2022-03-09,30738484209
2022-03-10,31095948799
2022-03-11,30457371280
2022-03-14,29763265280
2022-03-15,30353255379
2022-03-16,31699821020
2022-03-17,32001757129
2022-03-18,32390456490
2022-03-21,31606116709
2022-03-22,31817819040
2022-03-23,31144536220
2022-03-24,31380532260
2022-03-25,31311121660
2022-03-28,31776172680
2022-03-29,33160914150
2022-03-30,32140578330
2022-03-31,31394414379
2022-04-01,31446472330
2022-04-04,32334928010
2022-04-05,32327986950
2022-04-06,32688922070
2022-04-07,33091503549
2022-04-08,33608612520
2022-04-11,34604654630
2022-04-12,35465346070
2022-04-13,35722165290
2022-04-14,35774223240
2022-04-18,36263567970
2022-04-19,37259610080
2022-04-20,37624015730
2022-04-21,37197140540
2022-04-22,35906103380
2022-04-25,36652267330
2022-04-26,35756870590
2022-04-27,35139116250
2022-04-28,36152511010
2022-04-29,34625477810
2022-05-02,34943646880
2022-05-03,34643597800
2022-05-04,35840345280
2022-05-05,34450462760
2022-05-06,33191636160
2022-05-09,32215614440
2022-05-10,30908504080
2022-05-11,30298059399
2022-05-12,30736062080
2022-05-13,31750021040
2022-05-16,31663800040
2022-05-17,32094905040
2022-05-18,32005235200
2022-05-19,31970746800
2022-05-20,24786813080
2022-05-23,27159615000
2022-05-24,26766447240
2022-05-25,28059762240
2022-05-26,30001459160
2022-05-27,30111822040
2022-05-31,29322037680
2022-06-01,28508111440
2022-06-02,28697797639
2022-06-03,28528804480
2022-06-06,28049415720
2022-06-07,27766610840
2022-06-08,27952848200
2022-06-09,27507947840
2022-06-10,26625044800
2022-06-13,25807669720
2022-06-14,25521416000
2022-06-15,26211184000
2022-06-16,25386911240
2022-06-17,25783527840
2022-06-21,25900788399
2022-06-22,25111004040
2022-06-23,25514518320
2022-06-24,26738856520
2022-06-27,26328444560
2022-06-28,25100657520
2022-06-29,24766120040
2022-06-30,24221203320
2022-07-01,24617819920
2022-07-05,25459336879
2022-07-06,25517967160
2022-07-07,26397421360
2022-07-08,26024946639
2022-07-11,25728346399
2022-07-12,25890441879
2022-07-13,26324995720
2022-07-14,26545721480
2022-07-15,26894054320
2022-07-18,27287222080
2022-07-19,27994234280
2022-07-20,28446032320
2022-07-21,28835751240
2022-07-22,28708144160
2022-07-25,28497764920
2022-07-26,26887156639
2022-07-27,27683838680
2022-07-28,28073557600
2022-07-29,28025273840
2022-08-01,28156476000
2022-08-02,27311439600
2022-08-03,28936509600
2022-08-04,28655971200
2022-08-05,28816767600
2022-08-08,29186257200
2022-08-09,28895455199
2022-08-10,29483901600
2022-08-11,30157878000
2022-08-12,30831854400
2022-08-15,30845539200
2022-08-16,31693996800
2022-08-17,31755578399
2022-08-18,31475040000
2022-08-19,31136341200
2022-08-22,30144193200
2022-08-23,30092875199
2022-08-24,30982387200
2022-08-25,31102129200
2022-08-26,29853391200
2022-08-29,29750755199
2022-08-30,29535219600
2022-08-31,29514692400
2022-09-01,30281041200
2022-09-02,29897866800
2022-09-06,29668646400
2022-09-07,31522936800
2022-09-08,31563991200
2022-09-09,31991641200
2022-09-12,32494557600
2022-09-13,30742903200
2022-09-14,30606055199
2022-09-15,30640267200
2022-09-16,30876330000
2022-09-19,31043968800
2022-09-20,30209196000
2022-09-21,30055241999
2022-09-22,29624170800
2022-09-23,28888612800
2022-09-26,28372011600
2022-09-27,28874928000
2022-09-28,29767861200
2022-09-29,28748343600
2022-09-30,28830452400
2022-10-03,29408635199
2022-10-04,30578685600
2022-10-05,30729218399
2022-10-06,30188668800
2022-10-07,29716543200
2022-10-10,29377844400
2022-10-11,29470216800
2022-10-12,28912561200
2022-10-13,29234154000
2022-10-14,27865674000
2022-10-17,28809925199
2022-10-18,28963879200
2022-10-19,28621759200
2022-10-20,28221478800
2022-10-21,29104148399
2022-10-24,29795230800
2022-10-25,31841108399
2022-10-26,31950586800
2022-10-27,32364551999
2022-10-28,32621141999
2022-10-31,32510868880
2022-11-01,32167719360
2022-11-02,31461035199
2022-11-03,31359109600
2022-11-04,31895917760
2022-11-07,31644501280
2022-11-08,31287761680
2022-11-09,31026152639
2022-11-10,33000111760
2022-11-11,32673949840
2022-11-14,32150731760
2022-11-15,33227745600
2022-11-16,32786068000
2022-11-17,33271913360
2022-11-18,36553917680
2022-11-21,38154149600
2022-11-22,39163213040
2022-11-23,39421424560
2022-11-25,39390846880
2022-11-28,39536940240
2022-11-29,39679636080
2022-11-30,39978617840
2022-12-01,40083940960
2022-12-02,40430488000
2022-12-05,39873294720
2022-12-06,39591300560
2022-12-07,39193790720
2022-12-08,39798549280
2022-12-09,39034107280
2022-12-12,39543735280
2022-12-13,39931052560
2022-12-14,39893679840
2022-12-15,38626404880
2022-12-16,38714740400
2022-12-19,39044299840
2022-12-20,38850641200
2022-12-21,39115647760
2022-12-22,38718137920
2022-12-23,39234560960
2022-12-27,39085070080
2022-12-28,38830256080
2022-12-29,39363666720
2022-12-30,39435014640
2023-01-03,39353474160
2023-01-04,40080543440
2023-01-05,40226636800
2023-01-06,41303650640
2023-01-09,40338754960
2023-01-10,40698892080
2023-01-11,40613954080
2023-01-12,40345550000
2023-01-13,40773637520
2023-01-17,40688699520
2023-01-18,39880089760
2023-01-19,39326294000
2023-01-20,39319498960
2023-01-23,39336486560
2023-01-24,39995605440
2023-01-25,40838190400
2023-01-26,41011463920
2023-01-27,40593568960
2023-01-30,40227831000
2023-01-31,39954011310
2023-02-01,40065567480
2023-02-02,39244108410
2023-02-03,38983810680
2023-02-06,39115649790
2023-02-07,38703230010
2023-02-08,38703230010
2023-02-09,38882395980
2023-02-10,38936483820
2023-02-13,39477362220
2023-02-14,39484123200
2023-02-15,39430035360
2023-02-16,38983810680
2023-02-17,39108888810
2023-02-21,38169112590
2023-02-22,38084600340
2023-02-23,37689083010
2023-02-24,37678941540
2023-02-27,37496395080
2023-02-28,37367936460
2023-03-01,37411882830
2023-03-02,37526819490
2023-03-03,38006849070
