,AVB
2018-07-17,23691474589
2018-07-18,23679032313
2018-07-19,23833869517
2018-07-20,23576729161
2018-07-23,23550462136
2018-07-24,23582259061
2018-07-25,23847694267
2018-07-26,23900228318
2018-07-27,23810367441
2018-07-30,23802072591
2018-07-31,24449070905
2018-08-01,24637087509
2018-08-02,24677179285
2018-08-03,24895610340
2018-08-06,24913582515
2018-08-07,24758745312
2018-08-08,24643999884
2018-08-09,24731095811
2018-08-10,24497457531
2018-08-13,24562433858
2018-08-14,24695151460
2018-08-15,24926024790
2018-08-16,25067037243
2018-08-17,25326942549
2018-08-20,25308970374
2018-08-21,25026945468
2018-08-22,25064272293
2018-08-23,25043535168
2018-08-24,25271643548
2018-08-27,25226021872
2018-08-28,25505281828
2018-08-29,25473484902
2018-08-30,25275790973
2018-08-31,25339384824
2018-09-04,25279938398
2018-09-05,25423715801
2018-09-06,25470719952
2018-09-07,25324177599
2018-09-10,25477632327
2018-09-11,25426480751
2018-09-12,25398831251
2018-09-13,25675326257
2018-09-14,25339384824
2018-09-17,25538461229
2018-09-18,25448600352
2018-09-19,25174870296
2018-09-20,25455512727
2018-09-21,25602055080
2018-09-24,24984088742
2018-09-25,25042152693
2018-09-26,24637087509
2018-09-27,24570728708
2018-09-28,25043535168
2018-10-01,24892478408
2018-10-02,24896628077
2018-10-03,24705743323
2018-10-04,24513475347
2018-10-05,24525924353
2018-10-08,24805335369
2018-10-09,25054315482
2018-10-10,24671162752
2018-10-11,23956036539
2018-10-12,23900707625
2018-10-15,23915923076
2018-10-16,24364087279
2018-10-17,24344722160
2018-10-18,24386218845
2018-10-19,24617217061
2018-10-22,23907623739
2018-10-23,24027964127
2018-10-24,24437398090
2018-10-25,24577103598
2018-10-26,24191184423
2018-10-29,24640731849
2018-10-30,24705743323
2018-10-31,24258962343
2018-11-01,24252046229
2018-11-02,23954653316
2018-11-05,24492727004
2018-11-06,24913226751
2018-11-07,25223068669
2018-11-08,25203703549
2018-11-09,25247966681
2018-11-12,25485881011
2018-11-13,25721028895
2018-11-14,25661550313
2018-11-15,25257649241
2018-11-16,25664316758
2018-11-19,25970009008
2018-11-20,25801255821
2018-11-21,25790190038
2018-11-23,25698897330
2018-11-26,25781890701
2018-11-27,26004589580
2018-11-28,26116630630
2018-11-29,26014272139
2018-11-30,26360077852
2018-12-03,26379442972
2018-12-04,25910530426
2018-12-06,26512232365
2018-12-07,26088966173
2018-12-10,25928512323
2018-12-11,25993523797
2018-12-12,25427785651
2018-12-13,25810938381
2018-12-14,25852435066
2018-12-17,24880029402
2018-12-18,25162206864
2018-12-19,25005902682
2018-12-20,24951956991
2018-12-21,24488577336
2018-12-24,23354334599
2018-12-26,23969868767
2018-12-27,23986467441
2018-12-28,23884108950
2018-12-31,24147508503
2019-01-02,23474624756
2019-01-03,23585615890
2019-01-04,23752102590
2019-01-07,23685507910
2019-01-08,24176643676
2019-01-09,24384752051
2019-01-10,24694139836
2019-01-11,24777383187
2019-01-14,24720500231
2019-01-15,24943869887
2019-01-16,25272681120
2019-01-17,25436393042
2019-01-18,25540447230
2019-01-22,25532122895
2019-01-23,25658375309
2019-01-24,25659762699
2019-01-25,25895618858
2019-01-28,26199457086
2019-01-29,26461673639
2019-01-30,26531043097
2019-01-31,26765511867
2019-02-01,26388142013
2019-02-04,26685043295
2019-02-05,26984719356
2019-02-06,26909800341
2019-02-07,27092935711
2019-02-08,26984719356
2019-02-11,27061025760
2019-02-12,26840430882
2019-02-13,27202539456
2019-02-14,27153980835
2019-02-15,27202539456
2019-02-19,27255260244
2019-02-20,26929223789
2019-02-21,27180341229
2019-02-22,27198377288
2019-02-25,27001368026
2019-02-26,27044377090
2019-02-27,26952809405
2019-02-28,27002755415
2019-03-01,26950034627
2019-03-04,27147043889
2019-03-05,27253872855
2019-03-06,27119296105
2019-03-07,27123458273
2019-03-08,27253872855
2019-03-11,27392611772
2019-03-12,27589621034
2019-03-13,27660377882
2019-03-14,27757495124
2019-03-15,27604882315
2019-03-18,27359314432
2019-03-19,27251098077
2019-03-20,27284395417
2019-03-21,27564648029
2019-03-22,27690900444
2019-03-25,27632630098
2019-03-26,27868486257
2019-03-27,27865711479
2019-03-28,27875423203
2019-03-29,27849062809
2019-04-01,27989610612
2019-04-02,28203005590
2019-04-03,28223926667
2019-04-04,28136058146
2019-04-05,28198821375
2019-04-08,28105373901
2019-04-09,27978452705
2019-04-10,28201610852
2019-04-11,28334111002
2019-04-12,28463821675
2019-04-15,28470795367
2019-04-16,27607452285
2019-04-17,27034214794
2019-04-18,27357794108
2019-04-22,27009109503
2019-04-23,27373136230
2019-04-24,27638136530
2019-04-25,27887794707
2019-04-26,27967294797
2019-04-29,27617215454
2019-04-30,28024479073
2019-05-01,28056558056
2019-05-02,28095610732
2019-05-03,28196031898
2019-05-06,27974268489
2019-05-07,27447057367
2019-05-08,27399636260
2019-05-09,27689741852
2019-05-10,27993794827
2019-05-13,27984031658
2019-05-14,27859899939
2019-05-15,27992400089
2019-05-16,28279716203
2019-05-17,28332716263
2019-05-20,27971479013
2019-05-21,28203005590
2019-05-22,28356426817
2019-05-23,28416400569
2019-05-24,28631190285
2019-05-28,28272742511
2019-05-29,28077479133
2019-05-30,28088637040
2019-05-31,28314584664
2019-06-03,28430347953
2019-06-04,28173716084
2019-06-05,28977085413
2019-06-06,29113769779
2019-06-07,29158401408
2019-06-10,29200243561
2019-06-11,29197454084
2019-06-12,28897585323
2019-06-13,28883637939
2019-06-14,29023111781
2019-06-17,29237901498
2019-06-18,29097032918
2019-06-19,29176533007
2019-06-20,29355059525
2019-06-21,28982664367
2019-06-24,29030085473
2019-06-25,28509848043
2019-06-26,28073294917
2019-06-27,28095610732
2019-06-28,28338295217
2019-07-01,28260994243
2019-07-02,28714991729
2019-07-03,29241628812
2019-07-05,29037679172
2019-07-08,29350588208
2019-07-09,29546156356
2019-07-10,29861859223
2019-07-11,29530790287
2019-07-12,29402274076
2019-07-15,29515424218
2019-07-16,29476310589
2019-07-17,29470722927
2019-07-18,29361763531
2019-07-19,28892399977
2019-07-22,28657718200
2019-07-23,28893796892
2019-07-24,28895193807
2019-07-25,28895193807
2019-07-26,29108921854
2019-07-29,29396686414
2019-07-30,29455356859
2019-07-31,29166195383
2019-08-01,28376938216
2019-08-02,28742930035
2019-08-05,28024915551
2019-08-06,28369953640
2019-08-07,28534789650
2019-08-08,28849095601
2019-08-09,28777852919
2019-08-12,28714991729
2019-08-13,28525011242
2019-08-14,28160416339
2019-08-15,28555743380
2019-08-16,28754105358
2019-08-19,29015328527
2019-08-20,28851889432
2019-08-21,29048854495
2019-08-22,29178767621
2019-08-23,28798806649
2019-08-26,29155020061
2019-08-27,29067014394
2019-08-28,29258391796
2019-08-29,29610414461
2019-08-30,29692832467
2019-09-03,29906560514
2019-09-04,30195721989
2019-09-05,29993169265
2019-09-06,30138448460
2019-09-09,29877225291
2019-09-10,29370145023
2019-09-11,29296108510
2019-09-12,29269567119
2019-09-13,28931513606
2019-09-16,29321252986
2019-09-17,29546156356
2019-09-18,29518218049
2019-09-19,29441387705
2019-09-20,29203912098
2019-09-23,29396686414
2019-09-24,29526599541
2019-09-25,29717976943
2019-09-26,30114700899
2019-09-27,29931704990
2019-09-30,30094950598
2019-10-01,29909067144
2019-10-02,30048829140
2019-10-03,30463922268
2019-10-04,30607877124
2019-10-07,30635829523
2019-10-08,30430379389
2019-10-09,30572936625
2019-10-10,30563153285
2019-10-11,30479296087
2019-10-14,30479296087
2019-10-15,30380065070
2019-10-16,30637227143
2019-10-17,30619058083
2019-10-18,30771398659
2019-10-21,31032753591
2019-10-22,31003403572
2019-10-23,30961474973
2019-10-24,30781181999
2019-10-25,30665179542
2019-10-28,30326955512
2019-10-29,30092155358
2019-10-30,30605081884
2019-10-31,30420596049
2019-11-01,30361896011
2019-11-04,29942610023
2019-11-05,29442262077
2019-11-06,29670074130
2019-11-07,29229823843
2019-11-08,29329054860
2019-11-11,29417104918
2019-11-12,29208859544
2019-11-13,29572240733
2019-11-14,29716195589
2019-11-15,29983141001
2019-11-18,30086564878
2019-11-19,30336738851
2019-11-20,30238905454
2019-11-21,29725978929
2019-11-22,29528914514
2019-11-25,29650507451
2019-11-26,30134083957
2019-11-27,30128493477
2019-11-29,29966369562
2019-12-02,29517733555
2019-12-03,29839186146
2019-12-04,30093552978
2019-12-05,30176012556
2019-12-06,30180205416
2019-12-09,30176012556
2019-12-10,30087962498
2019-12-11,29639326491
2019-12-12,29232619083
2019-12-13,29159942845
2019-12-16,29261969102
2019-12-17,28880418853
2019-12-18,28996421310
2019-12-19,29034157049
2019-12-20,29071892787
2019-12-23,28943311751
2019-12-24,29062109448
2019-12-26,29115219006
2019-12-27,29187895244
2019-12-30,29017385609
2019-12-31,29512029263
2020-01-02,29165822339
2020-01-03,29445884038
2020-01-06,29495141120
2020-01-07,28853391700
2020-01-08,28973016044
2020-01-09,29040568614
2020-01-10,29336111110
2020-01-13,29697798832
2020-01-14,29485289704
2020-01-15,29821645211
2020-01-16,30242441432
2020-01-17,30408508168
2020-01-21,30863080674
2020-01-22,30488726846
2020-01-23,30749085711
2020-01-24,30867302710
2020-01-27,30801157484
2020-01-28,30858858638
2020-01-29,30485912155
2020-01-30,30681533141
2020-01-31,30495763572
2020-02-03,30495763572
2020-02-04,30788491377
2020-02-05,30625239332
2020-02-06,30839155805
2020-02-07,30844785186
2020-02-10,31207880253
2020-02-11,31366910263
2020-02-12,31579419391
2020-02-13,31748300817
2020-02-14,32021325790
2020-02-18,32097322432
2020-02-19,31777855067
2020-02-20,31967846672
2020-02-21,32090285706
2020-02-24,31776447722
2020-02-25,31160030516
2020-02-26,31133290956
2020-02-27,29226338183
2020-02-28,28229937767
2020-03-02,29507807227
2020-03-03,29375516777
2020-03-04,30640720129
2020-03-05,30020080887
2020-03-06,29421959169
2020-03-09,27748625702
2020-03-10,29390997574
2020-03-11,27562856133
2020-03-12,25610868313
2020-03-13,27184280269
2020-03-16,23005872311
2020-03-17,25555981849
2020-03-18,21656228245
2020-03-19,20627458889
2020-03-20,18523477785
2020-03-23,17040135923
2020-03-24,17938022174
2020-03-25,19812606007
2020-03-26,21259356893
2020-03-27,22555521840
2020-03-30,21405720796
2020-03-31,20670135994
2020-04-01,19385011686
2020-04-02,19008603692
2020-04-03,18570397371
2020-04-06,20375189432
2020-04-07,20695417128
2020-04-08,22574648083
2020-04-09,23505836515
2020-04-13,22670154589
2020-04-14,23459487770
2020-04-15,22623805843
2020-04-16,22647682470
2020-04-17,23928593255
2020-04-20,22543748919
2020-04-21,22226330238
2020-04-22,22449646920
2020-04-23,22113969642
2020-04-24,22244588834
2020-04-27,22577457098
2020-04-28,22819032377
2020-04-29,23288137862
2020-04-30,22886448734
2020-05-01,22253015879
2020-05-04,22213689671
2020-05-05,22379421548
2020-05-06,22022676659
2020-05-07,22533917367
2020-05-08,23028303986
2020-05-11,22084474986
2020-05-12,21278287716
2020-05-13,21216489388
2020-05-14,21328849983
2020-05-15,21116769360
2020-05-18,22258633909
2020-05-19,21720707559
2020-05-20,21886439437
2020-05-21,21654695709
2020-05-22,21583065830
2020-05-26,22529703845
2020-05-27,22317623221
2020-05-28,22335881818
2020-05-29,21911720571
2020-06-01,22531108352
2020-06-02,22299364624
2020-06-03,22753020528
2020-06-04,22313409699
2020-06-05,24254438981
2020-06-08,25010063984
2020-06-09,24469328619
2020-06-10,24066234984
2020-06-11,22734761931
2020-06-12,22998809330
2020-06-15,22571839068
2020-06-16,23501622993
2020-06-17,22856954078
2020-06-18,22515658770
2020-06-19,21782505886
2020-06-22,21942619735
2020-06-23,21813405050
2020-06-24,21288119268
2020-06-25,21540930607
2020-06-26,21261433626
2020-06-29,21488963832
2020-06-30,21741997709
2020-07-01,22362032693
2020-07-02,22484352519
2020-07-06,22423895593
2020-07-07,21753245509
2020-07-08,21553597056
2020-07-09,21320205203
2020-07-10,21474862455
2020-07-13,21390503954
2020-07-14,21708254308
2020-07-15,21727937959
2020-07-16,21704036383
2020-07-17,21636549582
2020-07-20,21027762399
2020-07-21,20735319594
2020-07-22,21147270275
2020-07-23,20829519921
2020-07-24,20646743168
2020-07-27,20487867991
2020-07-28,21123368700
2020-07-29,21311769353
2020-07-30,21258342302
2020-07-31,21528289506
2020-08-03,21079783474
2020-08-04,21328641053
2020-08-05,21220380976
2020-08-06,21226004876
2020-08-07,21632331657
2020-08-10,21623895807
2020-08-11,21334264953
2020-08-12,21498764030
2020-08-13,21188043551
2020-08-14,21518447681
2020-08-17,21844633885
2020-08-18,21746215634
2020-08-19,21391909929
2020-08-20,21609836057
2020-08-21,21428465279
2020-08-24,21902278861
2020-08-25,21865723511
2020-08-26,21630925682
2020-08-27,22277674191
2020-08-28,22442173269
2020-08-31,22222841166
2020-09-01,22242524816
2020-09-02,22678377072
2020-09-03,22540591520
2020-09-04,22790855074
2020-09-08,22279080166
2020-09-09,21981013462
2020-09-10,21443931005
2020-09-11,21071347624
2020-09-14,21730749909
2020-09-15,21450960880
2020-09-16,21524071581
2020-09-17,21581716557
2020-09-18,21238658652
2020-09-21,20517393466
2020-09-22,20977147298
2020-09-23,20676268644
2020-09-24,20662208893
2020-09-25,20814054196
2020-09-28,21293491677
2020-09-29,20740943495
2020-09-30,20848039026
2020-10-01,21721942363
2020-10-02,22048609105
2020-10-05,22396216023
2020-10-06,22140745879
2020-10-07,21896443828
2020-10-08,22350147637
2020-10-09,22104449574
2020-10-12,22210546465
2020-10-13,21624221542
2020-10-14,21445532042
2020-10-15,21381315503
2020-10-16,20792198557
2020-10-19,20299406420
2020-10-20,20318950584
2020-10-21,20377583076
2020-10-22,20448779674
2020-10-23,20352454865
2020-10-26,20016016041
2020-10-27,19527411939
2020-10-28,18526471536
2020-10-29,19003907544
2020-10-30,19422711060
2020-11-02,20289634338
2020-11-03,21100717147
2020-11-04,20707041842
2020-11-05,20694477737
2020-11-06,20653993397
2020-11-09,22990917016
2020-11-10,23982085337
2020-11-11,23567469857
2020-11-12,23243595138
2020-11-13,23640062466
2020-11-16,24199863166
2020-11-17,24307356068
2020-11-18,23676358771
2020-11-19,23774079591
2020-11-20,23997441466
2020-11-23,23878780470
2020-11-24,24194279119
2020-11-25,23878780470
2020-11-27,23434848743
2020-11-30,23256159243
2020-12-01,23376216251
2020-12-02,23631686396
2020-12-03,23889948564
2020-12-04,24268267740
2020-12-07,24106330380
2020-12-08,23641458478
2020-12-09,23236615079
2020-12-10,22687982473
2020-12-11,22665646285
2020-12-14,22290119133
2020-12-15,22611201828
2020-12-16,22546985289
2020-12-17,22787099305
2020-12-18,22118409691
2020-12-21,22051401129
2020-12-22,22135161832
2020-12-23,21878295675
2020-12-24,22020688871
2020-12-28,22382255906
2020-12-29,21946700250
2020-12-30,22063965234
2020-12-31,22346485130
2021-01-04,21662565402
2021-01-05,21599884368
2021-01-06,22179335706
2021-01-07,21877073830
2021-01-08,22069295668
2021-01-11,21921647010
2021-01-12,21921647010
2021-01-13,22173764058
2021-01-14,22354842601
2021-01-15,22843754668
2021-01-19,22622281680
2021-01-20,23111193747
2021-01-21,23047119801
2021-01-22,22945437234
2021-01-25,23207304666
2021-01-26,23416241446
2021-01-27,22825646813
2021-01-28,23125122865
2021-01-29,22797788576
2021-02-01,23015082828
2021-02-02,23183625164
2021-02-03,23371668266
2021-02-04,23937190485
2021-02-05,23988728225
2021-02-08,24143341442
2021-02-09,24212987036
2021-02-10,24494355233
2021-02-11,24923372089
2021-02-12,25004160978
2021-02-16,24871834350
2021-02-17,24933122473
2021-02-18,24761794312
2021-02-19,24795224197
2021-02-22,24832832818
2021-02-23,25175489138
2021-02-24,25768869595
2021-02-25,25116986839
2021-02-26,24480426115
2021-03-01,24657325922
2021-03-02,24824475347
2021-03-03,25267421321
2021-03-04,24800795845
2021-03-05,24745079370
2021-03-08,25617042201
2021-03-09,25353781857
2021-03-10,25793942008
2021-03-11,25952733961
2021-03-12,26533578211
2021-03-15,26941701389
2021-03-16,26507112886
2021-03-17,26426323997
2021-03-18,26284246986
2021-03-19,25461036071
2021-03-22,25786977449
2021-03-23,25734046798
2021-03-24,25747975916
2021-03-25,26094810972
2021-03-26,26342749285
2021-03-29,26096203884
2021-03-30,26098989708
2021-03-31,25715889913
2021-04-01,26048993684
2021-04-05,25922163378
2021-04-06,25993244099
2021-04-07,26171642772
2021-04-08,25874776230
2021-04-09,25915194680
2021-04-12,26079655956
2021-04-13,26174430251
2021-04-14,25959794348
2021-04-15,26266417066
2021-04-16,26454571917
2021-04-19,26531227596
2021-04-20,26854575190
2021-04-21,26985586716
2021-04-22,26815550481
2021-04-23,27021823946
2021-04-26,27145866773
2021-04-27,27221128713
2021-04-28,26669207820
2021-04-29,26691507654
2021-04-30,26759800896
2021-05-03,26711020008
2021-05-04,26535408815
2021-05-05,26196730085
2021-05-06,26939593308
2021-05-07,27251790985
2021-05-10,27455276971
2021-05-11,27342384061
2021-05-12,26876875024
2021-05-13,27386983729
2021-05-14,27590469715
2021-05-17,27633675644
2021-05-18,27735418637
2021-05-19,27410677303
2021-05-20,27858067724
2021-05-21,27931935924
2021-05-24,28348664074
2021-05-25,28488038037
2021-05-26,28553543799
2021-05-27,28442044629
2021-05-28,28842047903
2021-06-01,29363306524
2021-06-02,29651810628
2021-06-03,29700591515
2021-06-04,29512436665
2021-06-07,29566792510
2021-06-08,29412087411
2021-06-09,29374456441
2021-06-10,29918014897
2021-06-11,29915227418
2021-06-14,29855296614
2021-06-15,29403724974
2021-06-16,29225326301
2021-06-17,29271319709
2021-06-18,28724973774
2021-06-21,29561217552
2021-06-22,29488743091
2021-06-23,29646235669
2021-06-24,29551461374
2021-06-25,29817665644
2021-06-28,29600242261
2021-06-29,29311738158
2021-06-30,29147832888
2021-07-01,29402033165
2021-07-02,29516562961
2021-07-06,29826631431
2021-07-07,30131113081
2021-07-08,30346205624
2021-07-09,30843432540
2021-07-12,31281997853
2021-07-13,30897904028
2021-07-14,31295964901
2021-07-15,31416081516
2021-07-16,31547371769
2021-07-19,31170261467
2021-07-20,31948226052
2021-07-21,31870010582
2021-07-22,31349039684
2021-07-23,31677265317
2021-07-26,31593463028
2021-07-27,31883977630
2021-07-28,31768051130
2021-07-29,32113037221
2021-07-30,31821125914
2021-08-02,31958002986
2021-08-03,31970573329
2021-08-04,31828109438
2021-08-05,32011077769
2021-08-06,31973366739
2021-08-09,31780621474
2021-08-10,31115789979
2021-08-11,31034781100
2021-08-12,31048748148
2021-08-13,31363006733
2021-08-16,31441222203
2021-08-17,31368593552
2021-08-18,31128360323
2021-08-19,31279204443
2021-08-20,31374180371
2021-08-23,31167468058
2021-08-24,30977516202
2021-08-25,31043161329
2021-08-26,31340659455
2021-08-27,31512454148
2021-08-30,31875597402
2021-08-31,32065549257
2021-09-01,32487354113
2021-09-02,32546015715
2021-09-03,32522271733
2021-09-07,31787604998
2021-09-08,32192649396
2021-09-09,31565528932
2021-09-10,31223336251
2021-09-13,31245683528
2021-09-14,31326692407
2021-09-15,31390940829
2021-09-16,31241493413
2021-09-17,30712142286
2021-09-20,30794547871
2021-09-21,30826672082
2021-09-22,31213559317
2021-09-23,31742910444
2021-09-24,31622793829
2021-09-27,30959359040
2021-09-28,31027797576
2021-09-29,31425858450
2021-09-30,30983273693
2021-10-01,31139839595
2021-10-04,31423615293
2021-10-05,31377484268
2021-10-06,31641689228
2021-10-07,31598354023
2021-10-08,31292211768
2021-10-11,31286620129
2021-10-12,31662657876
2021-10-13,31914281647
2021-10-14,32486026771
2021-10-15,32239994639
2021-10-18,32151926320
2021-10-19,31942239844
2021-10-20,32571299272
2021-10-21,32432906197
2021-10-22,32537749435
2021-10-25,32539147345
2021-10-26,32768404559
2021-10-27,33078740543
2021-10-28,33438003372
2021-10-29,33085730093
2021-11-01,32864860338
2021-11-02,32934755830
2021-11-03,33092719642
2021-11-04,32671948780
2021-11-05,33247887634
2021-11-08,33323374765
2021-11-09,33568008987
2021-11-10,33600160914
2021-11-11,33692422963
2021-11-12,33691025053
2021-11-15,34308901203
2021-11-16,33814041119
2021-11-17,34095020997
2021-11-18,34405356982
2021-11-19,33830816037
2021-11-22,33323374765
2021-11-23,33931465546
2021-11-24,34508802310
2021-11-26,33464563659
2021-11-29,33658873127
2021-11-30,33391872348
2021-12-01,32165905418
2021-12-02,33328966405
2021-12-03,33264662552
2021-12-06,33670056406
2021-12-07,33721779070
2021-12-08,34313094932
2021-12-09,33902109439
2021-12-10,34230618252
2021-12-13,34677949400
2021-12-14,34142549932
2021-12-15,34793975917
2021-12-16,34376000875
2021-12-17,34183089317
2021-12-20,33766512185
2021-12-21,34272555547
2021-12-22,34553535425
2021-12-23,34356430137
2021-12-27,34905808704
2021-12-28,35005060303
2021-12-29,35304213009
2021-12-30,35123882639
2021-12-31,35251436151
2022-01-03,35255622948
2022-01-04,35604522708
2022-01-05,35050469889
2022-01-06,35159326614
2022-01-07,34732273308
2022-01-10,34700174530
2022-01-11,34779723675
2022-01-12,34990459130
2022-01-13,35039305097
2022-01-14,34705756926
2022-01-18,34608064993
2022-01-19,34327549586
2022-01-20,33964693836
2022-01-21,33773496768
2022-01-24,33548805322
2022-01-25,33703716816
2022-01-26,33564156912
2022-01-27,33105004827
2022-01-28,33963298237
2022-01-31,34084715353
2022-02-01,34119605329
2022-02-02,35117458643
2022-02-03,34919283579
2022-02-04,34513164259
2022-02-07,34104253740
2022-02-08,33562761312
2022-02-09,34715526120
2022-02-10,33773496768
2022-02-11,33587882095
2022-02-14,33236191137
2022-02-15,33488794563
2022-02-16,33476234172
2022-02-17,32955675730
2022-02-18,32809137831
2022-02-22,32971027320
2022-02-23,32710050299
2022-02-24,32987774508
2022-02-25,34059594571
2022-02-28,33297597495
2022-03-01,32682138318
2022-03-02,33589277694
2022-03-03,33927012662
2022-03-04,34518746655
2022-03-07,34133561320
2022-03-08,33487398964
2022-03-09,34116814131
2022-03-10,34055407774
2022-03-11,33650684052
2022-03-14,33399476225
2022-03-15,33525080138
2022-03-16,33914452271
2022-03-17,34327549586
2022-03-18,34245209243
2022-03-21,34168451296
2022-03-22,33922825865
2022-03-23,33695343221
2022-03-24,33940968652
2022-03-25,34504790664
2022-03-28,34888580400
2022-03-29,36042740807
2022-03-30,35162117812
2022-03-31,34679975375
2022-04-01,35527531242
2022-04-04,35048599343
2022-04-05,34829379787
2022-04-06,35598742690
2022-04-07,34815416757
2022-04-08,34853116936
2022-04-11,34383959158
2022-04-12,34416074125
2022-04-13,34575252657
2022-04-14,34434226063
2022-04-18,34076772518
2022-04-19,34477511453
2022-04-20,35396278768
2022-04-21,35746750798
2022-04-22,35026258497
2022-04-25,34686956890
2022-04-26,34118661605
2022-04-27,33620181466
2022-04-28,33441454694
2022-04-29,31763098596
2022-05-02,30879238854
2022-05-03,31059361930
2022-05-04,31064947141
2022-05-05,30260676665
2022-05-06,29661662717
2022-05-09,28445482882
2022-05-10,27938624926
2022-05-11,28411971612
2022-05-12,28497146090
2022-05-13,28932792598
2022-05-16,28603265111
2022-05-17,29020759681
2022-05-18,28143881453
2022-05-19,27836694813
2022-05-20,28058706976
2022-05-23,28511109119
2022-05-24,28625605957
2022-05-25,28615831837
2022-05-26,28687043285
2022-05-27,29449424674
2022-05-31,29037515316
2022-06-01,28983059502
2022-06-02,29178541910
2022-06-03,28627002260
2022-06-06,28037762432
2022-06-07,28603265111
2022-06-08,27994477042
2022-06-09,27209754807
2022-06-10,27149713782
2022-06-13,26077353147
2022-06-14,25858133590
2022-06-15,26191849985
2022-06-16,26025689939
2022-06-17,26667989278
2022-06-21,26725237697
2022-06-22,26793656539
2022-06-23,27435955878
2022-06-24,27248851288
2022-06-27,27754312942
2022-06-28,27515545144
2022-06-29,27239077168
2022-06-30,27125151779
2022-07-01,27404432621
2022-07-05,27119566162
2022-07-06,27093034482
2022-07-07,26893348680
2022-07-08,26609878625
2022-07-11,26608482221
2022-07-12,26718798154
2022-07-13,26608482221
2022-07-14,26411589227
2022-07-15,26921276764
2022-07-18,26704834112
2022-07-19,27294116688
2022-07-20,27178215139
2022-07-21,27376504537
2022-07-22,27683713463
2022-07-25,27584568764
2022-07-26,27584568764
2022-07-27,28219932679
2022-07-28,29637282953
2022-07-29,29874671668
2022-08-01,29013090271
2022-08-02,28567637328
2022-08-03,28214347063
2022-08-04,28458717799
2022-08-05,28613718667
2022-08-08,28827368511
2022-08-09,29383137386
2022-08-10,29843950776
2022-08-11,30033861748
2022-08-12,30463954245
2022-08-15,30494675137
2022-08-16,30614765900
2022-08-17,30751613512
2022-08-18,30234943954
2022-08-19,30019897706
2022-08-22,29370569748
2022-08-23,28859485808
2022-08-24,29320299197
2022-08-25,29797869437
2022-08-26,29229532923
2022-08-29,28721241791
2022-08-30,28362365909
2022-08-31,28055156983
2022-09-01,28481060267
2022-09-02,28278581656
2022-09-06,28923720401
2022-09-07,29387326599
2022-09-08,29580030380
2022-09-09,29947284687
2022-09-12,29913770986
2022-09-13,29024261504
2022-09-14,28637457538
2022-09-15,28112409555
2022-09-16,28204572233
2022-09-19,27876417244
2022-09-20,26933844402
2022-09-21,26387850356
2022-09-22,26319426550
2022-09-23,26366904293
2022-09-26,25720369143
2022-09-27,25386628537
2022-09-28,26030370878
2022-09-29,25344736411
2022-09-30,25778628440
2022-10-03,26118723273
2022-10-04,26334256623
2022-10-05,25543501149
2022-10-06,24860512351
2022-10-07,24111743893
2022-10-10,23913005350
2022-10-11,24451838725
2022-10-12,24026370294
2022-10-13,24614188522
2022-10-14,23733860747
2022-10-17,24545609728
2022-10-18,24878706724
2022-10-19,24261497585
2022-10-20,24076754713
2022-10-21,24477030935
2022-10-24,24240504077
2022-10-25,25024261714
2022-10-26,24430845217
2022-10-27,24120141297
2022-10-28,24576400207
2022-10-31,24509220981
2022-11-01,24533013624
2022-11-02,23957791500
2022-11-03,23806638242
2022-11-04,23413359856
2022-11-07,22675787936
2022-11-08,22540029917
2022-11-09,22250319504
2022-11-10,24047363802
2022-11-11,23388167646
2022-11-14,23288798374
2022-11-15,23648487147
2022-11-16,23244012223
2022-11-17,23111053338
2022-11-18,23679277625
2022-11-21,23609299265
2022-11-22,23638690176
2022-11-23,23585506622
2022-11-25,23801039973
2022-11-28,23522526098
2022-11-29,23903208379
2022-11-30,24478430502
2022-12-01,24377661663
2022-12-02,24152331342
2022-12-05,23834629586
2022-12-06,23357377167
2022-12-07,23508530426
2022-12-08,23736659881
2022-12-09,23733860747
2022-12-12,24009575487
2022-12-13,24268495421
2022-12-14,24083752549
2022-12-15,23623294937
2022-12-16,23092858965
2022-12-19,22703779280
2022-12-20,22562422992
2022-12-21,22724772788
2022-12-22,22651995293
2022-12-23,22817144224
2022-12-27,22784954178
2022-12-28,22544228618
2022-12-29,22763960670
2022-12-30,22605809575
2023-01-03,22572326410
2023-01-04,22966468580
2023-01-05,22080347531
2023-01-06,22870029539
2023-01-09,22707900135
2023-01-10,22780578833
2023-01-11,23743571582
2023-01-12,23798080606
2023-01-13,23459845126
2023-01-17,23761741257
2023-01-18,23571658508
2023-01-19,23578646844
2023-01-20,23809261944
2023-01-23,23810659611
2023-01-24,24192222776
2023-01-25,24229959792
2023-01-26,24242538798
2023-01-27,24811389377
2023-01-30,24217380787
2023-01-31,24800208038
2023-02-01,24881272740
2023-02-02,25786961131
2023-02-03,25192952541
2023-02-06,24988893120
2023-02-07,25117478509
2023-02-08,25381637623
2023-02-09,25209724548
2023-02-10,25197145543
2023-02-13,25324333265
2023-02-14,25169192198
2023-02-15,25317344928
2023-02-16,25174782867
2023-02-17,25055981149
2023-02-21,24579376610
2023-02-22,24680008653
2023-02-23,24854717062
2023-02-24,24459177225
2023-02-27,24213187785
2023-02-28,24112555742
2023-03-01,23510161148
2023-03-02,23717015904
2023-03-03,24134918418
