,MTB
2018-07-17,24054803037
2018-07-18,24908498718
2018-07-19,24664381725
2018-07-20,24697216175
2018-07-23,24929912489
2018-07-24,24728623039
2018-07-25,24584436979
2018-07-26,24691505836
2018-07-27,25068388210
2018-07-30,25075526133
2018-07-31,24747181641
2018-08-01,24777160921
2018-08-02,24932767658
2018-08-03,24901360794
2018-08-06,25008429650
2018-08-07,25065533040
2018-08-08,25289663846
2018-08-09,25116926091
2018-08-10,24834264311
2018-08-13,24701498929
2018-08-14,24991298633
2018-08-15,24790009183
2018-08-16,25258256981
2018-08-17,25196870837
2018-08-20,25059822701
2018-08-21,25279670753
2018-08-22,25269677659
2018-08-23,25206863930
2018-08-24,25169746727
2018-08-27,25308222448
2018-08-28,25386739609
2018-08-29,25352477575
2018-08-30,25176884651
2018-08-31,25289663846
2018-09-04,25603732491
2018-09-05,25657980711
2018-09-06,25502373973
2018-09-07,25526642914
2018-09-10,25483815372
2018-09-11,25538063592
2018-09-12,24904215963
2018-09-13,24413126809
2018-09-14,24443106089
2018-09-17,24228968377
2018-09-18,24141885707
2018-09-19,24557312869
2018-09-20,24680085158
2018-09-21,24697216175
2018-09-24,24290354521
2018-09-25,24067651300
2018-09-26,23896341130
2018-09-27,23640803460
2018-09-28,23489479476
2018-10-01,23009645892
2018-10-02,23048766063
2018-10-03,23354741681
2018-10-04,23632774320
2018-10-05,23515413809
2018-10-08,23764106320
2018-10-09,23657923001
2018-10-10,23167523723
2018-10-11,22417254742
2018-10-12,22147604996
2018-10-15,22216065294
2018-10-16,22176945124
2018-10-17,22619841338
2018-10-18,22461963508
2018-10-19,22721833211
2018-10-22,22074953252
2018-10-23,22185328018
2018-10-24,21606908357
2018-10-25,22125250613
2018-10-26,22149002145
2018-10-29,22570941125
2018-10-30,22801470700
2018-10-31,23110240616
2018-11-01,22913242616
2018-11-02,22938391296
2018-11-05,23011043041
2018-11-06,22939788445
2018-11-07,23115829212
2018-11-08,23384081808
2018-11-09,23293267127
2018-11-12,23071120446
2018-11-13,23402244745
2018-11-14,23093474829
2018-11-15,23512619511
2018-11-16,23617405681
2018-11-19,23553136830
2018-11-20,23509825213
2018-11-21,23448350660
2018-11-23,23367316021
2018-11-26,23761312022
2018-11-27,23393861851
2018-11-28,23534973894
2018-11-29,23568505468
2018-11-30,23613214234
2018-12-03,23550342532
2018-12-04,22506672274
2018-12-06,22536012402
2018-12-07,22056790315
2018-12-10,21704708782
2018-12-11,21454619122
2018-12-12,21559405293
2018-12-13,20912525333
2018-12-14,20651258482
2018-12-17,20447274736
2018-12-18,20132916225
2018-12-19,19776643245
2018-12-20,19713771543
2018-12-21,19381250095
2018-12-24,18964899711
2018-12-26,19710977245
2018-12-27,19650899841
2018-12-28,19731934479
2018-12-31,19742796712
2019-01-02,19985564281
2019-01-03,19843490079
2019-01-04,20453167725
2019-01-07,20704211461
2019-01-08,20793869939
2019-01-09,21014567729
2019-01-10,20751109742
2019-01-11,20802146106
2019-01-14,20833871413
2019-01-15,20890425222
2019-01-16,21300095495
2019-01-17,22512553981
2019-01-18,22840841945
2019-01-22,22991192314
2019-01-23,23111196738
2019-01-24,23231201161
2019-01-25,23216028188
2019-01-28,23127749072
2019-01-29,23173267992
2019-01-30,22922224255
2019-01-31,22696009020
2019-02-01,22621523516
2019-02-04,22595315653
2019-02-05,22402205086
2019-02-06,22298752997
2019-02-07,22992571676
2019-02-08,22814634082
2019-02-11,23221545633
2019-02-12,23449140230
2019-02-13,23534660623
2019-02-14,23330515167
2019-02-15,23762255220
2019-02-19,23929157924
2019-02-20,24276756944
2019-02-21,23873983476
2019-02-22,23789842443
2019-02-25,23789842443
2019-02-26,23519487650
2019-02-27,23798118611
2019-02-28,23871224754
2019-03-01,23806394778
2019-03-04,23840878807
2019-03-05,23817429667
2019-03-06,23435346618
2019-03-07,23123610989
2019-03-08,23151198212
2019-03-11,23323618361
2019-03-12,23498797232
2019-03-13,23748461608
2019-03-14,23908467506
2019-03-15,23796739249
2019-03-18,24101578072
2019-03-19,23635353990
2019-03-20,22592556931
2019-03-21,22113918598
2019-03-22,21213195741
2019-03-25,21144227681
2019-03-26,21460101394
2019-03-27,21422858641
2019-03-28,21711145130
2019-03-29,21658729405
2019-04-01,21908548729
2019-04-02,21909903366
2019-04-03,21928868288
2019-04-04,22119872145
2019-04-05,22110389684
2019-04-08,22224179215
2019-04-09,21962734220
2019-04-10,22087360850
2019-04-11,22283783256
2019-04-12,22725395009
2019-04-15,22178121548
2019-04-16,22795836147
2019-04-17,22822928893
2019-04-18,22533036515
2019-04-22,22553356074
2019-04-23,22642762135
2019-04-24,22562838535
2019-04-25,22728104283
2019-04-26,22887951482
2019-04-29,23115530545
2019-04-30,23038316220
2019-05-01,22740296019
2019-05-02,22947555523
2019-05-03,23077600702
2019-05-06,22999031739
2019-05-07,22696947626
2019-05-08,22648180684
2019-05-09,22501879858
2019-05-10,22675273429
2019-05-13,21900420905
2019-05-14,22038593908
2019-05-15,21851653963
2019-05-16,22202505019
2019-05-17,22186249371
2019-05-20,22428729444
2019-05-21,22527617966
2019-05-22,22438211905
2019-05-23,22046721732
2019-05-24,22340678021
2019-05-28,21976280593
2019-05-29,22317649188
2019-05-30,21969507407
2019-05-31,21620010988
2019-06-03,21987117691
2019-06-04,22657663145
2019-06-05,22535745790
2019-06-06,22607541565
2019-06-07,22454467553
2019-06-10,22703720812
2019-06-11,22725395009
2019-06-12,22412473797
2019-06-13,22575030271
2019-06-14,22744359931
2019-06-17,22343387296
2019-06-18,22621087938
2019-06-19,22468013926
2019-06-20,22463950014
2019-06-21,22420601621
2019-06-24,22412473797
2019-06-25,22416537709
2019-06-26,22489688122
2019-06-27,22855440188
2019-06-28,23038316220
2019-07-01,22712807597
2019-07-02,22615738634
2019-07-03,22811206272
2019-07-05,23138315379
2019-07-08,23008003621
2019-07-09,23168898751
2019-07-10,22777963476
2019-07-11,23106402296
2019-07-12,23146293650
2019-07-15,22914923794
2019-07-16,22752698952
2019-07-17,22663608260
2019-07-18,21642389582
2019-07-19,21657016412
2019-07-22,21478835028
2019-07-23,21622443905
2019-07-24,21770041917
2019-07-25,21716853444
2019-07-26,21933596470
2019-07-29,21767382493
2019-07-30,21869770303
2019-07-31,21840516643
2019-08-01,20711591308
2019-08-02,20958917706
2019-08-05,20472243180
2019-08-06,20578620126
2019-08-07,20025460009
2019-08-08,20327304592
2019-08-09,20344590846
2019-08-12,19927061334
2019-08-13,20121199260
2019-08-14,19248908306
2019-08-15,19236940899
2019-08-16,19615908768
2019-08-19,19837970642
2019-08-20,19461662197
2019-08-21,19597292803
2019-08-22,19720956002
2019-08-23,19134553089
2019-08-26,19363263522
2019-08-27,19129234242
2019-08-28,19326031591
2019-08-29,19583995684
2019-08-30,19441716520
2019-09-03,19013549314
2019-09-04,19145190784
2019-09-05,19560060872
2019-09-06,19472299892
2019-09-09,20497507705
2019-09-10,20622500616
2019-09-11,20611862921
2019-09-12,20848551625
2019-09-13,21067954076
2019-09-16,21223530359
2019-09-17,21025403297
2019-09-18,21200925258
2019-09-19,20871156726
2019-09-20,20783395746
2019-09-23,20763450069
2019-09-24,20666381106
2019-09-25,20908388657
2019-09-26,20861848743
2019-09-27,21034711280
2019-09-30,20771826309
2019-10-01,20212984365
2019-10-02,19690960244
2019-10-03,19863215055
2019-10-04,20256376799
2019-10-07,20252432032
2019-10-08,19789579411
2019-10-09,20042044477
2019-10-10,20374719798
2019-10-11,20575902898
2019-10-14,20587737198
2019-10-15,20883594698
2019-10-16,20898058842
2019-10-17,20001281888
2019-10-18,20017060955
2019-10-21,20255061876
2019-10-22,20557493987
2019-10-23,20749472631
2019-10-24,20549604454
2019-10-25,20589052120
2019-10-28,20862555942
2019-10-29,20771826309
2019-10-30,20625869942
2019-10-31,20582477509
2019-11-01,21134744842
2019-11-04,21571299019
2019-11-05,21851377451
2019-11-06,21860581907
2019-11-07,21936847396
2019-11-08,22036781484
2019-11-11,21914493718
2019-11-12,21759332896
2019-11-13,21456900785
2019-11-14,21447696330
2019-11-15,21560779641
2019-11-18,21429287419
2019-11-19,21417453119
2019-11-20,21429287419
2019-11-21,21438491874
2019-11-22,21684382330
2019-11-25,21830338696
2019-11-26,21793520874
2019-11-27,21930272785
2019-11-29,21662028652
2019-12-02,21644934663
2019-12-03,21271496752
2019-12-04,21564724408
2019-12-05,21704106163
2019-12-06,21857952063
2019-12-09,21925013096
2019-12-10,21964460762
2019-12-11,21885565429
2019-12-12,22614032339
2019-12-13,22366826962
2019-12-16,22357622506
2019-12-17,22324749451
2019-12-18,22110417129
2019-12-19,22143290184
2019-12-20,22289246551
2019-12-23,22182737851
2019-12-24,22266892873
2019-12-26,22332638984
2019-12-27,22294506240
2019-12-30,22277412251
2019-12-31,22049997247
2020-01-02,22221461143
2020-01-03,21994141584
2020-01-06,21812285936
2020-01-07,21548595247
2020-01-08,21657708636
2020-01-09,21726553988
2020-01-10,21561584937
2020-01-13,21673296263
2020-01-14,21638224102
2020-01-15,21123832414
2020-01-16,21296595279
2020-01-17,21177090139
2020-01-21,20909502544
2020-01-22,21026409746
2020-01-23,22130533319
2020-01-24,22276017837
2020-01-27,21826574594
2020-01-28,22177296200
2020-01-29,21965564268
2020-01-30,22172100324
2020-01-31,21890224071
2020-02-03,21964265299
2020-02-04,22151316822
2020-02-05,22477358018
2020-02-06,22230553925
2020-02-07,22075976625
2020-02-10,21927894169
2020-02-11,21999337459
2020-02-12,22029213744
2020-02-13,22159110635
2020-02-14,22053894153
2020-02-18,21666801418
2020-02-19,21856450879
2020-02-20,22021419931
2020-02-21,21896718915
2020-02-24,21284904559
2020-02-25,20257420151
2020-02-26,19933976892
2020-02-27,18792183220
2020-02-28,18234925558
2020-03-02,19161090391
2020-03-03,18085544133
2020-03-04,18586946133
2020-03-05,17093131886
2020-03-06,16253997970
2020-03-09,14106802362
2020-03-10,15177152744
2020-03-11,14441936341
2020-03-12,13285854011
2020-03-13,14645874460
2020-03-16,12928637561
2020-03-17,14257482756
2020-03-18,13996390005
2020-03-19,13618390052
2020-03-20,12828616955
2020-03-23,11443916097
2020-03-24,12829915924
2020-03-25,13639173555
2020-03-26,14380884802
2020-03-27,13936637435
2020-03-30,13885977647
2020-03-31,13261568708
2020-04-01,12290959841
2020-04-02,12275573703
2020-04-03,11753727192
2020-04-06,13179509306
2020-04-07,13285930093
2020-04-08,13801365714
2020-04-09,14712994386
2020-04-13,14201405300
2020-04-14,14024464714
2020-04-15,12943588525
2020-04-16,12346093502
2020-04-17,13524415231
2020-04-20,13539801369
2020-04-21,13415430088
2020-04-22,13342345932
2020-04-23,13278237024
2020-04-24,13470563748
2020-04-27,14144989461
2020-04-28,14333469650
2020-04-29,15201504264
2020-04-30,14370652817
2020-05-01,13744949875
2020-05-04,13385939990
2020-05-05,13160276634
2020-05-06,12837167737
2020-05-07,13029494461
2020-05-08,13446202363
2020-05-11,12737157841
2020-05-12,12220440042
2020-05-13,11472930175
2020-05-14,11844761842
2020-05-15,11426771761
2020-05-18,12379430134
2020-05-19,11737058876
2020-05-20,12324296473
2020-05-21,12407638054
2020-05-22,12569192502
2020-05-26,13829573633
2020-05-27,14475791426
2020-05-28,13984717191
2020-05-29,13547494438
2020-06-01,13915479570
2020-06-02,13591088496
2020-06-03,14588623104
2020-06-04,15116880506
2020-06-05,15809256712
2020-06-08,16334949758
2020-06-09,15884905224
2020-06-10,14969430018
2020-06-11,13626989484
2020-06-12,13970613231
2020-06-15,14196276587
2020-06-16,14521949840
2020-06-17,14112935007
2020-06-18,14161657777
2020-06-19,14238588466
2020-06-22,13912915214
2020-06-23,13907786501
2020-06-24,13196177622
2020-06-25,13480821174
2020-06-26,12880761795
2020-06-29,13119246933
2020-06-30,13345033480
2020-07-01,13003610098
2020-07-02,12911194746
2020-07-06,13083189984
2020-07-07,12648067703
2020-07-08,12704543751
2020-07-09,12220646702
2020-07-10,12882956722
2020-07-13,13045967134
2020-07-14,12621113226
2020-07-15,13191007894
2020-07-16,13158919230
2020-07-17,12748184334
2020-07-20,12680156367
2020-07-21,13341182840
2020-07-22,13277005513
2020-07-23,13477238775
2020-07-24,13493924880
2020-07-27,13207693999
2020-07-28,13199992720
2020-07-29,13710844247
2020-07-30,13577355405
2020-07-31,13599175697
2020-08-03,13481089414
2020-08-04,13356585399
2020-08-05,13425896913
2020-08-06,13293691618
2020-08-07,13812244424
2020-08-10,13999642220
2020-08-11,14292290834
2020-08-12,14163936179
2020-08-13,13840482448
2020-08-14,14017611872
2020-08-17,13677472036
2020-08-18,13413061447
2020-08-19,13404076621
2020-08-20,13049817773
2020-08-21,13151217951
2020-08-24,13583773138
2020-08-25,13599175697
2020-08-26,13315511909
2020-08-27,13588907324
2020-08-28,13656935292
2020-08-31,13253901675
2020-09-01,13292408071
2020-09-02,13364286678
2020-09-03,13314228363
2020-09-04,13592757964
2020-09-08,13125547020
2020-09-09,12984356899
2020-09-10,12713528577
2020-09-11,13048534227
2020-09-14,13379689237
2020-09-15,13318079002
2020-09-16,13253901675
2020-09-17,13146083765
2020-09-18,13063936785
2020-09-21,12401626766
2020-09-22,11951101927
2020-09-23,11662303953
2020-09-24,11559620229
2020-09-25,11718780001
2020-09-28,12093575594
2020-09-29,11696959710
2020-09-30,11821765968
2020-10-01,11837170593
2020-10-02,12006621468
2020-10-05,12527811281
2020-10-06,12638211093
2020-10-07,13049001093
2020-10-08,13065689437
2020-10-09,13013056968
2020-10-12,13260814687
2020-10-13,12806378250
2020-10-14,12554769375
2020-10-15,12968126812
2020-10-16,12851308406
2020-10-19,12575308875
2020-10-20,12762731812
2020-10-21,12712666781
2020-10-22,13437967875
2020-10-23,13622823375
2020-10-26,13256963531
2020-10-27,12747327187
2020-10-28,12423830062
2020-10-29,12778136437
2020-10-30,13296758812
2020-11-02,13612553625
2020-11-03,14122189968
2020-11-04,12635643656
2020-11-05,13294191375
2020-11-06,12716517937
2020-11-09,15907842750
2020-11-10,15907842750
2020-11-11,15186392812
2020-11-12,14779453968
2020-11-13,15254429906
2020-11-16,16292958375
2020-11-17,16042633218
2020-11-18,15647247843
2020-11-19,15463676062
2020-11-20,15159434718
2020-11-23,15255713625
2020-11-24,15875749781
2020-11-25,15699880312
2020-11-27,15530429437
2020-11-30,14954039718
2020-12-01,15518875968
2020-12-02,15791024343
2020-12-03,16024661156
2020-12-04,16434167437
2020-12-07,16328902500
2020-12-08,16194112031
2020-12-09,16449572062
2020-12-10,16429032562
2020-12-11,16154316750
2020-12-14,16015675125
2020-12-15,16259581687
2020-12-16,16301944406
2020-12-17,16153033031
2020-12-18,15883452093
2020-12-21,15923247375
2020-12-22,15550968937
2020-12-23,16124791218
2020-12-24,16041349500
2020-12-28,16136344687
2020-12-29,15893721843
2020-12-30,16128642375
2020-12-31,16365236848
2021-01-04,16303529749
2021-01-05,16518219031
2021-01-06,17973478113
2021-01-07,18968505082
2021-01-08,18542983213
2021-01-11,18859232095
2021-01-12,19238473640
2021-01-13,18860517659
2021-01-14,19201192268
2021-01-15,18611118135
2021-01-19,18794953867
2021-01-20,18477419420
2021-01-21,18577693456
2021-01-22,18404142240
2021-01-25,18003046098
2021-01-26,17643088021
2021-01-27,17076154050
2021-01-28,17657229231
2021-01-29,17029873726
2021-02-01,17091580825
2021-02-02,17493962532
2021-02-03,17661085925
2021-02-04,18126460296
2021-02-05,18049326422
2021-02-08,18370717562
2021-02-09,18391286595
2021-02-10,18429853532
2021-02-11,18282013607
2021-02-12,18284584736
2021-02-16,19112488313
2021-02-17,19052066779
2021-02-18,18864374353
2021-02-19,19279611706
2021-02-22,19960960923
2021-02-23,20489327957
2021-02-24,20842858211
2021-02-25,20144796655
2021-02-26,19404311468
2021-03-01,19827262208
2021-03-02,19876113662
2021-03-03,20032952538
2021-03-04,19667852203
2021-03-05,20099801895
2021-03-08,20462331101
2021-03-09,19672994461
2021-03-10,20133226574
2021-03-11,19999527859
2021-03-12,20255355207
2021-03-15,19964817616
2021-03-16,19622857443
2021-03-17,19648568735
2021-03-18,19975102133
2021-03-19,19549580263
2021-03-22,19208905655
2021-03-23,18842519755
2021-03-24,18996787503
2021-03-25,19613858491
2021-03-26,19944248583
2021-03-29,19351603321
2021-03-30,19780981884
2021-03-31,19507405208
2021-04-01,19708127799
2021-04-05,19713274532
2021-04-06,19688827550
2021-04-07,19839369494
2021-04-08,19668240618
2021-04-09,19767315230
2021-04-12,20100566200
2021-04-13,19881830042
2021-04-14,20016931786
2021-04-15,19800768995
2021-04-16,19796908946
2021-04-19,19941017473
2021-04-20,19257788651
2021-04-21,19684967500
2021-04-22,19183161021
2021-04-23,19701694383
2021-04-26,20027225253
2021-04-27,20172620463
2021-04-28,20125013182
2021-04-29,20615239512
2021-04-30,20289708642
2021-05-03,20265261660
2021-05-04,20574065647
2021-05-05,20682147042
2021-05-06,20913750033
2021-05-07,20992237713
2021-05-10,20956210581
2021-05-11,20844269136
2021-05-12,20345036023
2021-05-13,21189100255
2021-05-14,21464450476
2021-05-17,21522351224
2021-05-18,21132486190
2021-05-19,20870002801
2021-05-20,20680860359
2021-05-21,20902169883
2021-05-24,20790228438
2021-05-25,20235667944
2021-05-26,20290995325
2021-05-27,20622959611
2021-05-28,20675713626
2021-06-01,20853275918
2021-06-02,20908603300
2021-06-03,20974224147
2021-06-04,20750341256
2021-06-07,20550905348
2021-06-08,20643546544
2021-06-09,20285848592
2021-06-10,19800768995
2021-06-11,19961604405
2021-06-14,19629640119
2021-06-15,19857383060
2021-06-16,20019505153
2021-06-17,19102099974
2021-06-18,18396997537
2021-06-21,18997878629
2021-06-22,18930971098
2021-06-23,18865350251
2021-06-24,19023612294
2021-06-25,19471378076
2021-06-28,18915530899
2021-06-29,18766275638
2021-06-30,18692403473
2021-07-01,18945820546
2021-07-02,18772159100
2021-07-06,18213869711
2021-07-07,18202292282
2021-07-08,17694171755
2021-07-09,18309061911
2021-07-12,18418404303
2021-07-13,18159841706
2021-07-14,18015767025
2021-07-15,18162414468
2021-07-16,17600265936
2021-07-19,16877319769
2021-07-20,17371290104
2021-07-21,17115300269
2021-07-22,16593029550
2021-07-23,16636766507
2021-07-26,17012389783
2021-07-27,17232360947
2021-07-28,17296680001
2021-07-29,17395731344
2021-07-30,17218210755
2021-08-02,17155178082
2021-08-03,17525655833
2021-08-04,17112727507
2021-08-05,17286388953
2021-08-06,17749486141
2021-08-09,17815091576
2021-08-10,18010621501
2021-08-11,18350226106
2021-08-12,18219015236
2021-08-13,18001616833
2021-08-16,17890988060
2021-08-17,17764922714
2021-08-18,17595120412
2021-08-19,17322407623
2021-08-20,17456191255
2021-08-23,17613129747
2021-08-24,17853683009
2021-08-25,18217728854
2021-08-26,17978461974
2021-08-27,18289766195
2021-08-30,17876837868
2021-08-31,18010621501
2021-09-01,17908997395
2021-09-02,17916715682
2021-09-03,17875551487
2021-09-07,17806086909
2021-09-08,17656866704
2021-09-09,17745626998
2021-09-10,17463909542
2021-09-13,17681307944
2021-09-14,17195055896
2021-09-15,17656866704
2021-09-16,17689026231
2021-09-17,17694171755
2021-09-20,17229788185
2021-09-21,17159037226
2021-09-22,17559101742
2021-09-23,18260179430
2021-09-24,18428695352
2021-09-27,19453941072
2021-09-28,19441077262
2021-09-29,19680344142
2021-09-30,19240088227
2021-10-01,19685854300
2021-10-04,19795363306
2021-10-05,19815976766
2021-10-06,19613707190
2021-10-07,19800516671
2021-10-08,19806958377
2021-10-11,19515793255
2021-10-12,19414014296
2021-10-13,19225916473
2021-10-14,19456529557
2021-10-15,19470701311
2021-10-18,19433339415
2021-10-19,19536406715
2021-10-20,20666281991
2021-10-21,20582539810
2021-10-22,20597999905
2021-10-25,20484625875
2021-10-26,20018246342
2021-10-27,19210456378
2021-10-28,19076468888
2021-10-29,18954076470
2021-11-01,19674259228
2021-11-02,19817265107
2021-11-03,20527141136
2021-11-04,19862357051
2021-11-05,19980884446
2021-11-08,20174135633
2021-11-09,19919044066
2021-11-10,20148368808
2021-11-11,20512969382
2021-11-12,20596711563
2021-11-15,20640515166
2021-11-16,20667570332
2021-11-17,20764195926
2021-11-18,20538736207
2021-11-19,20274626251
2021-11-22,20789962751
2021-11-23,20851803131
2021-11-24,20802846163
2021-11-26,19839166908
2021-11-29,19603400460
2021-11-30,18888371066
2021-12-01,18557267365
2021-12-02,19417879320
2021-12-03,18933463010
2021-12-06,19541560080
2021-12-07,19674259228
2021-12-08,19576345293
2021-12-09,19613707190
2021-12-10,19609842166
2021-12-13,19019781873
2021-12-14,19250394957
2021-12-15,19404995907
2021-12-16,19734811267
2021-12-17,18957941493
2021-12-20,18642297887
2021-12-21,19202726331
2021-12-22,19390824153
2021-12-23,19447511168
2021-12-27,19773461505
2021-12-28,19864933733
2021-12-29,19853338662
2021-12-30,19734811267
2021-12-31,19803373100
2022-01-03,20405546250
2022-01-04,21146980000
2022-01-05,21313319050
2022-01-06,22169513850
2022-01-07,22814238850
2022-01-10,22886448050
2022-01-11,22977999000
2022-01-12,23149495850
2022-01-13,23624013450
2022-01-14,23898666300
2022-01-18,23518278550
2022-01-19,22684004400
2022-01-20,21450000750
2022-01-21,20645383950
2022-01-24,21486105350
2022-01-25,21223057550
2022-01-26,21631813200
2022-01-27,21773652700
2022-01-28,22187566150
2022-01-31,21840704100
2022-02-01,22288143250
2022-02-02,22671109900
2022-02-03,22588585100
2022-02-04,23153364200
2022-02-07,23271993600
2022-02-08,23763274050
2022-02-09,23603382250
2022-02-10,23611118950
2022-02-11,23506673500
2022-02-14,23262967450
2022-02-15,23716853850
2022-02-16,23996664500
2022-02-17,23553093700
2022-02-18,23513120750
2022-02-22,23544067550
2022-02-23,23314545450
2022-02-24,22497034150
2022-02-25,23600803350
2022-02-28,23497647350
2022-03-01,21901308250
2022-03-02,23056655450
2022-03-03,23293914250
2022-03-04,22722687900
2022-03-07,21983833050
2022-03-08,21679522850
2022-03-09,22334563450
2022-03-10,22423535500
2022-03-11,22206907900
2022-03-14,22591164000
2022-03-15,22566664450
2022-03-16,23391912450
2022-03-17,23090181150
2022-03-18,23118549050
2022-03-21,23284888100
2022-03-22,23789063050
2022-03-23,23069549950
2022-03-24,23170127050
2022-03-25,23670433650
2022-03-28,23131443550
2022-03-29,23471858350
2022-03-30,22212065700
2022-03-31,30063706500
2022-04-01,29205250220
2022-04-04,29366654190
2022-04-05,29049167260
2022-04-06,28825684840
2022-04-07,28593334070
2022-04-08,28923236690
2022-04-11,29004825510
2022-04-12,28463856160
2022-04-13,28327283570
2022-04-14,28300678520
2022-04-18,28229731720
2022-04-19,28740548680
2022-04-20,31276896780
2022-04-21,31532305260
2022-04-22,30579844470
2022-04-25,30861858000
2022-04-26,30012270070
2022-04-27,30374098750
2022-04-28,30384740770
2022-04-29,29556436879
2022-05-02,29838450410
2022-05-03,30193184410
2022-05-04,31232555030
2022-05-05,30531955379
2022-05-06,30237526160
2022-05-09,29802977010
2022-05-10,29412769610
2022-05-11,29185739850
2022-05-12,29395032910
2022-05-13,29545794860
2022-05-16,29065130290
2022-05-17,30283641580
2022-05-18,29389711899
2022-05-19,28891310629
2022-05-20,28862931910
2022-05-23,29849092430
2022-05-24,29985665020
2022-05-25,30801553220
2022-05-26,31526984250
2022-05-27,32067953600
2022-05-31,31920738990
2022-06-01,31534078930
2022-06-02,31993459460
2022-06-03,31566004990
2022-06-06,31546494620
2022-06-07,32034253870
2022-06-08,31551815629
2022-06-09,30393609120
2022-06-10,29414543280
2022-06-13,28802627129
2022-06-14,29247818300
2022-06-15,29352464830
2022-06-16,28492234879
2022-06-17,28793758780
2022-06-21,29311670420
2022-06-22,29215892240
2022-06-23,28314867879
2022-06-24,29556436879
2022-06-27,29162682139
2022-06-28,28932105040
2022-06-29,28791985110
2022-06-30,27830928509
2022-07-01,27886803390
2022-07-05,27698225670
2022-07-06,27424089540
2022-07-07,27736639650
2022-07-08,27748862279
2022-07-11,27708702210
2022-07-12,27569015009
2022-07-13,26912485170
2022-07-14,26290877130
2022-07-15,27275671890
2022-07-18,27582983730
2022-07-19,28759848390
2022-07-20,28904773860
2022-07-21,29547334980
2022-07-22,29501936640
2022-07-25,30109575960
2022-07-26,29648608200
2022-07-27,30203864820
2022-07-28,30362759009
2022-07-29,30984367049
2022-08-01,30746898810
2022-08-02,30348790290
2022-08-03,30820234590
2022-08-04,30633402960
2022-08-05,31214850930
2022-08-08,31300409340
2022-08-09,31415651279
2022-08-10,32271235380
2022-08-11,32629183830
2022-08-12,33144280380
2022-08-15,33219362250
2022-08-16,33421908690
2022-08-17,33301428480
2022-08-18,33381748620
2022-08-19,32969671380
2022-08-22,32142024720
2022-08-23,32180438700
2022-08-24,32187423060
2022-08-25,32779347570
2022-08-26,32131548180
2022-08-29,32051228040
2022-08-30,31915033020
2022-08-31,31740424020
2022-09-01,31571053290
2022-09-02,31560576750
2022-09-06,31258503180
2022-09-07,31920271290
2022-09-08,32809031100
2022-09-09,32758394490
2022-09-12,33271744950
2022-09-13,32526164520
2022-09-14,31997099250
2022-09-15,32564578500
2022-09-16,31927255650
2022-09-19,32702519610
2022-09-20,32683312620
2022-09-21,32414414759
2022-09-22,31988368799
2022-09-23,31239296190
2022-09-26,30926746080
2022-09-27,30958175700
2022-09-28,31281202350
2022-09-29,30528637560
2022-09-30,29848400141
2022-10-03,30644041478
2022-10-04,31712232296
2022-10-05,31454918501
2022-10-06,31167133337
2022-10-07,30820098285
2022-10-10,30688055680
2022-10-11,30317320674
2022-10-12,30271613618
2022-10-13,31696996610
2022-10-14,31412597153
2022-10-17,31808724968
2022-10-18,32055881639
2022-10-19,27603675856
2022-10-20,27322662107
2022-10-21,27385297702
2022-10-24,27617218687
2022-10-25,27678161428
2022-10-26,27932089515
2022-10-27,28282510274
2022-10-28,28470417058
2022-10-31,28502581282
2022-11-01,28456874227
2022-11-02,27713711360
2022-11-03,27794968348
2022-11-04,28274046004
2022-11-07,28604152517
2022-11-08,28859773457
2022-11-09,28091217782
2022-11-10,28810680694
2022-11-11,28135231984
2022-11-14,28075982097
2022-11-15,28764973638
2022-11-16,28556752607
2022-11-17,28421324294
2022-11-18,28881780558
2022-11-21,28697259482
2022-11-22,29061223072
2022-11-23,29095080151
2022-11-25,29140787206
2022-11-28,28697259482
2022-11-29,28934259029
2022-11-30,28781902177
2022-12-01,28494117013
2022-12-02,28626159618
2022-12-05,27307426422
2022-12-06,27144912446
2022-12-07,25049159306
2022-12-08,25413122896
2022-12-09,25626422489
2022-12-12,25653508152
2022-12-13,24741059894
2022-12-14,24341546371
2022-12-15,23870932984
2022-12-16,23708419009
2022-12-19,23809990244
2022-12-20,23752433211
2022-12-21,24209503766
2022-12-22,24505753201
2022-12-23,24471896122
2022-12-27,24691967131
2022-12-28,24304303585
2022-12-29,24625945828
2022-12-30,24556538818
2023-01-03,24316108040
2023-01-04,24587833880
2023-01-05,24529127680
2023-01-06,25191669080
2023-01-09,24916588600
2023-01-10,24824336000
2023-01-11,25050774200
2023-01-12,25099416479
2023-01-13,25084320600
2023-01-17,25250375280
2023-01-18,24455325600
2023-01-19,25798858920
2023-01-20,25778731080
2023-01-23,25958204320
2023-01-24,25988396080
2023-01-25,26147741479
2023-01-26,26000137320
2023-01-27,25995105360
2023-01-30,25745184680
2023-01-31,26166192000
2023-02-01,25897820800
2023-02-02,26169546640
2023-02-03,26672742640
2023-02-06,26464754960
2023-02-07,26853893200
2023-02-08,26650937479
2023-02-09,26466432280
2023-02-10,26672742640
2023-02-13,27060203560
2023-02-14,26941113840
2023-02-15,26879053000
2023-02-16,26783445760
2023-02-17,26823701439
2023-02-21,26073939400
2023-02-22,25864274400
2023-02-23,25951495040
2023-02-24,26187997160
2023-02-27,26010201240
2023-02-28,26047102280
2023-03-01,25860919760
2023-03-02,25381206240
2023-03-03,25585839280
