,GRMN
2019-06-26,15232066650
2019-06-27,15239660850
2019-06-28,15150429000
2019-07-01,15187248780
2019-07-02,15213863060
2019-07-03,15314617120
2019-07-05,15160634500
2019-07-08,15103603900
2019-07-09,15044672280
2019-07-10,14968631479
2019-07-11,15016156979
2019-07-12,15168238580
2019-07-15,15175842660
2019-07-16,15409668120
2019-07-17,15421074240
2019-07-18,15588364000
2019-07-19,15413470160
2019-07-22,15364043639
2019-07-23,15278497740
2019-07-24,15111207979
2019-07-25,14930611080
2019-07-26,14883085580
2019-07-29,14945819240
2019-07-30,14561813199
2019-07-31,14940116180
2019-08-01,14588427479
2019-08-02,14388820380
2019-08-05,14324185699
2019-08-06,14571318300
2019-08-07,14687280520
2019-08-08,14951522300
2019-08-09,15025662080
2019-08-12,14789935600
2019-08-13,15035167180
2019-08-14,14544704020
2019-08-15,14596031560
2019-08-16,14670171340
2019-08-19,14864075380
2019-08-20,14961027400
2019-08-21,15230972240
2019-08-22,15261388560
2019-08-23,14896392720
2019-08-26,15010453919
2019-08-27,15172040620
2019-08-28,15274695699
2019-08-29,15383053840
2019-08-30,15506620139
2019-09-03,15438183419
2019-09-04,15692920100
2019-09-05,15787971100
2019-09-06,15865912919
2019-09-09,16185284280
2019-09-10,15951458820
2019-09-11,15998984320
2019-09-12,16257523040
2019-09-13,16223304680
2019-09-16,16171977139
2019-09-17,16198591419
2019-09-18,16335464860
2019-09-19,16251819979
2019-09-20,16164373060
2019-09-23,16059816960
2019-09-24,15930547600
2019-09-25,16008489419
2019-09-26,16037004720
2019-09-27,16122550620
2019-09-30,16105073850
2019-10-01,16067040849
2019-10-02,15764678500
2019-10-03,15901597300
2019-10-04,16158320050
2019-10-07,16095565600
2019-10-08,15838842850
2019-10-09,16089860650
2019-10-10,16280025650
2019-10-11,16559568200
2019-10-14,16472092300
2019-10-15,16411239500
2019-10-16,16584289649
2019-10-17,16637535849
2019-10-18,16631830899
2019-10-21,16555764900
2019-10-22,16624224300
2019-10-23,16462584049
2019-10-24,16428354350
2019-10-25,16588092950
2019-10-28,16667962250
2019-10-29,16717405150
2019-10-30,18322397750
2019-10-31,17827968750
2019-11-01,17962985900
2019-11-04,17919247950
2019-11-05,17740492850
2019-11-06,17727181300
2019-11-07,18058068400
2019-11-08,18234921850
2019-11-11,18407972000
2019-11-12,18276758150
2019-11-13,18234921850
2019-11-14,18398463750
2019-11-15,18189282250
2019-11-18,18274856500
2019-11-19,18430791800
2019-11-20,18423185200
2019-11-21,18651383200
2019-11-22,18484038000
2019-11-25,18571513900
2019-11-26,18691317850
2019-11-27,18662793100
2019-11-29,18577218850
2019-12-02,18430791800
2019-12-03,18349020850
2019-12-04,18303381250
2019-12-05,18179774000
2019-12-06,18354725800
2019-12-09,18446005000
2019-12-10,18390857150
2019-12-11,18558202350
2019-12-12,18594333700
2019-12-13,18527775950
2019-12-16,18596235350
2019-12-17,18613350200
2019-12-18,18535382550
2019-12-19,18567710600
2019-12-20,18765482200
2019-12-23,18748367350
2019-12-24,18719842600
2019-12-26,18649481550
2019-12-27,18735055800
2019-12-30,18689153850
2019-12-31,18614740680
2020-01-02,18763567020
2020-01-03,18643361130
2020-01-06,18639545070
2020-01-07,18610924620
2020-01-08,18507891000
2020-01-09,18584212200
2020-01-10,18412489500
2020-01-13,18620464770
2020-01-14,18563223870
2020-01-15,18544143570
2020-01-16,18788371410
2020-01-17,18897129120
2020-01-21,19192873770
2020-01-22,19122276660
2020-01-23,19187149680
2020-01-24,19002070770
2020-01-27,18780739290
2020-01-28,19446641760
2020-01-29,19181425590
2020-01-30,18950553960
2020-01-31,18498350850
2020-02-03,18721590360
2020-02-04,18860876550
2020-02-05,18706326120
2020-02-06,18670073550
2020-02-07,18355248600
2020-02-10,18643361130
2020-02-11,18706326120
2020-02-12,18662441430
2020-02-13,18755934900
2020-02-14,18733038540
2020-02-18,18530787360
2020-02-19,19780547010
2020-02-20,19044047430
2020-02-21,18427753740
2020-02-24,18194974080
2020-02-25,17553876000
2020-02-26,17244775140
2020-02-27,17034891840
2020-02-28,16865077170
2020-03-02,17834356410
2020-03-03,17185626210
2020-03-04,17822908230
2020-03-05,17053972140
2020-03-06,16699078560
2020-03-09,15485571480
2020-03-10,16107589260
2020-03-11,15361549530
2020-03-12,13905722640
2020-03-13,14756704020
2020-03-16,13518392549
2020-03-17,14106065790
2020-03-18,13682483129
2020-03-19,13377198330
2020-03-20,12598722090
2020-03-23,12140794890
2020-03-24,13426807110
2020-03-25,13682483129
2020-03-26,14163306690
2020-03-27,14029744590
2020-03-30,14649630560
2020-03-31,14319159039
2020-04-01,13641023840
2020-04-02,14032623039
2020-04-03,13669677440
2020-04-06,14410850560
2020-04-07,14179711520
2020-04-08,14777616640
2020-04-09,15024037600
2020-04-13,14865487679
2020-04-14,15662057759
2020-04-15,14886500320
2020-04-16,15025947840
2020-04-17,15684980640
2020-04-20,15291471200
2020-04-21,14907512960
2020-04-22,15083255039
2020-04-23,15148203200
2020-04-24,15075614080
2020-04-27,15423277759
2020-04-28,15931401600
2020-04-29,15837799840
2020-04-30,15503507840
2020-05-01,15245625440
2020-05-04,15228433280
2020-05-05,15427098240
2020-05-06,15039319520
2020-05-07,14907512960
2020-05-08,15537892160
2020-05-11,15440469920
2020-05-12,15171126080
2020-05-13,14932346080
2020-05-14,14766155200
2020-05-15,14905602720
2020-05-18,15642955360
2020-05-19,15673519200
2020-05-20,16021182880
2020-05-21,16084220800
2020-05-22,16025003360
2020-05-26,16548409120
2020-05-27,16834945120
2020-05-28,17365991840
2020-05-29,17224634080
2020-06-01,17295312960
2020-06-02,17658258560
2020-06-03,18284817280
2020-06-04,17816808480
2020-06-05,18439546720
2020-06-08,18968683200
2020-06-09,18745185120
2020-06-10,18517866560
2020-06-11,17463414080
2020-06-12,17511170080
2020-06-15,17874115680
2020-06-16,18160651680
2020-06-17,18332573280
2020-06-18,18181664320
2020-06-19,18785300160
2020-06-22,18630570720
2020-06-23,18668775520
2020-06-24,18202676960
2020-06-25,18382239520
2020-06-26,18120536640
2020-06-29,18387149100
2020-06-30,18645315000
2020-07-01,18574558420
2020-07-02,18651052020
2020-07-06,18947464720
2020-07-07,18878620480
2020-07-08,18775354120
2020-07-09,18534399280
2020-07-10,18566909060
2020-07-13,18452168660
2020-07-14,18710334560
2020-07-15,19018221300
2020-07-16,19322283360
2020-07-17,19203718280
2020-07-20,19161646800
2020-07-21,19087065540
2020-07-22,19381565900
2020-07-23,19161646800
2020-07-24,18499977160
2020-07-27,19178857860
2020-07-28,19001010240
2020-07-29,18890094520
2020-07-30,19125312340
2020-07-31,18853760060
2020-08-03,19117662980
2020-08-04,19111925960
2020-08-05,19574712240
2020-08-06,19568975220
2020-08-07,19484832260
2020-08-10,19526903740
2020-08-11,19410251000
2020-08-12,19750647520
2020-08-13,20006901080
2020-08-14,19941881520
2020-08-17,19980128320
2020-08-18,19930407480
2020-08-19,19886423660
2020-08-20,19685627960
2020-08-21,19588098620
2020-08-24,19819491760
2020-08-25,19819491760
2020-08-26,20016462780
2020-08-27,19614871380
2020-08-28,19842439840
2020-08-31,19813754740
2020-09-01,19888336000
2020-09-02,20234469540
2020-09-03,19373916540
2020-09-04,19454234820
2020-09-08,19001010240
2020-09-09,19341406760
2020-09-10,19008659600
2020-09-11,19132961700
2020-09-14,19066029800
2020-09-15,19119575320
2020-09-16,18815513260
2020-09-17,18779178800
2020-09-18,18421571220
2020-09-21,18025716840
2020-09-22,18194002760
2020-09-23,17872729640
2020-09-24,17723567120
2020-09-25,17889940700
2020-09-28,18244095640
2020-09-29,18173322780
2020-09-30,18144631080
2020-10-01,18110201040
2020-10-02,18158020540
2020-10-05,18465978120
2020-10-06,18200101700
2020-10-07,18538663760
2020-10-08,18770110140
2020-10-09,18902091960
2020-10-12,18949911460
2020-10-13,18900179180
2020-10-14,18838970220
2020-10-15,18942260340
2020-10-16,18959475360
2020-10-19,18691686160
2020-10-20,18896353620
2020-10-21,18819842420
2020-10-22,18944173120
2020-10-23,19288473520
2020-10-26,19016858760
2020-10-27,18861923580
2020-10-28,18662994460
2020-10-29,19267432940
2020-10-30,19896737560
2020-11-02,21019539420
2020-11-03,21159172360
2020-11-04,21281590280
2020-11-05,21666059060
2020-11-06,22033312820
2020-11-09,22048615060
2020-11-10,21840122040
2020-11-11,21962539960
2020-11-12,21757872500
2020-11-13,22117475140
2020-11-16,22477077780
2020-11-17,22442647740
2020-11-18,21863075400
2020-11-19,21861162620
2020-11-20,21899418220
2020-11-23,21931935480
2020-11-24,22276235880
2020-11-25,22259020860
2020-11-27,22389089900
2020-11-30,22333619280
2020-12-01,22915104400
2020-12-02,22662617440
2020-12-03,22807988720
2020-12-04,23209672520
2020-12-07,23202021400
2020-12-08,23498502300
2020-12-09,22848157100
2020-12-10,22685570800
2020-12-11,22750605320
2020-12-14,22419694380
2020-12-15,22798424820
2020-12-16,22633925740
2020-12-17,22691309140
2020-12-18,22855808220
2020-12-21,22605234040
2020-12-22,22788860920
2020-12-23,22999266720
2020-12-24,22993528380
2020-12-28,23167604080
2020-12-29,22908544480
2020-12-30,22935409920
2020-12-31,22962275360
2021-01-04,22797244800
2021-01-05,22751189760
2021-01-06,22927734080
2021-01-07,23326877760
2021-01-08,23407474080
2021-01-11,23263552080
2021-01-12,23415149920
2021-01-13,23179117840
2021-01-14,23196388480
2021-01-15,23221334960
2021-01-19,23543720240
2021-01-20,23791266080
2021-01-21,23752886880
2021-01-22,23762481680
2021-01-25,23702993920
2021-01-26,23298093360
2021-01-27,22511319760
2021-01-28,22542023120
2021-01-29,22041174560
2021-02-01,22520914560
2021-02-02,22810677520
2021-02-03,22824110240
2021-02-04,22887435920
2021-02-05,23090845680
2021-02-08,23821969440
2021-02-09,24201923520
2021-02-10,24585715520
2021-02-11,24837099280
2021-02-12,25080807199
2021-02-16,25422382079
2021-02-17,24852450960
2021-02-18,24485929600
2021-02-19,24564606960
2021-02-22,24495524400
2021-02-23,24184652880
2021-02-24,24649041199
2021-02-25,23860348640
2021-02-26,23798941920
2021-03-01,24614499920
2021-03-02,24372710960
2021-03-03,23760562720
2021-03-04,23000654560
2021-03-05,23491908320
2021-03-08,23511097920
2021-03-09,24031136080
2021-03-10,24349683440
2021-03-11,24508957120
2021-03-12,24459064160
2021-03-15,24583796560
2021-03-16,24616418880
2021-03-17,24261411280
2021-03-18,24073353200
2021-03-19,24123246160
2021-03-22,24482091680
2021-03-23,24209599360
2021-03-24,24328574880
2021-03-25,24476334800
2021-03-26,24633689520
2021-03-29,24973735500
2021-03-30,25119769499
2021-03-31,25334977500
2021-04-01,25461796500
2021-04-05,26118949500
2021-04-06,26232318000
2021-04-07,26001738000
2021-04-08,26061304500
2021-04-09,26449447500
2021-04-12,26487877500
2021-04-13,26645440499
2021-04-14,26441761500
2021-04-15,26622382500
2021-04-16,27016290000
2021-04-19,27006682500
2021-04-20,26555129999
2021-04-21,26708850000
2021-04-22,26739594000
2021-04-23,27160402500
2021-04-26,27218047500
2021-04-27,27116208000
2021-04-28,26397567000
2021-04-29,26647362000
2021-04-30,26370666000
2021-05-03,26495563499
2021-05-04,26374509000
2021-05-05,26824140000
2021-05-06,27158481000
2021-05-07,27585054000
2021-05-10,27358317000
2021-05-11,27014368500
2021-05-12,26161222500
2021-05-13,26533993500
2021-05-14,26975938499
2021-05-17,26920215000
2021-05-18,26952880500
2021-05-19,26549365499
2021-05-20,26762652000
2021-05-21,26870256000
2021-05-24,26899078500
2021-05-25,27068170500
2021-05-26,27204597000
2021-05-27,27358317000
2021-05-28,27331416000
2021-06-01,27462077999
2021-06-02,27262242000
2021-06-03,27327573000
2021-06-04,27600425999
2021-06-07,27529330500
2021-06-08,27390982500
2021-06-09,27317965499
2021-06-10,27400590000
2021-06-11,27815634000
2021-06-14,27415962000
2021-06-15,27552388499
2021-06-16,27250713000
2021-06-17,27093150000
2021-06-18,26812611000
2021-06-21,27287221500
2021-06-22,27354474000
2021-06-23,27260320500
2021-06-24,27485136000
2021-06-25,27740695500
2021-06-28,27746294940
2021-06-29,27959772360
2021-06-30,27817454079
2021-07-01,28096320980
2021-07-02,28271334000
2021-07-06,28202098079
2021-07-07,28430961260
2021-07-08,28221330280
2021-07-09,28619436820
2021-07-12,28827144579
2021-07-13,28673286980
2021-07-14,28727137140
2021-07-15,28677133420
2021-07-16,28730983579
2021-07-19,28392496860
2021-07-20,28811758820
2021-07-21,29227174340
2021-07-22,29054084540
2021-07-23,29642589860
2021-07-26,29481039380
2021-07-27,29240636880
2021-07-28,30019540980
2021-07-29,30352258040
2021-07-30,30233018399
2021-08-02,30358027700
2021-08-03,30959995559
2021-08-04,31210014160
2021-08-05,31519652579
2021-08-06,31873525059
2021-08-09,31821598120
2021-08-10,31860062520
2021-08-11,32162008059
2021-08-12,31915835899
2021-08-13,32217781440
2021-08-16,32473569700
2021-08-17,32112004340
2021-08-18,31663894079
2021-08-19,32079309600
2021-08-20,32777438460
2021-08-23,32954374700
2021-08-24,33354404460
2021-08-25,33196700420
2021-08-26,33256320239
2021-08-27,33821746920
2021-08-30,34306398360
2021-08-31,33546726460
2021-09-01,33752511000
2021-09-02,33787128960
2021-09-03,33869827420
2021-09-07,33560189000
2021-09-08,33292861420
2021-09-09,33292861420
2021-09-10,33192853980
2021-09-13,32935142500
2021-09-14,32592809340
2021-09-15,32527419860
2021-09-16,32429335640
2021-09-17,32167777720
2021-09-20,32113927559
2021-09-21,31983148600
2021-09-22,32569730700
2021-09-23,33042842820
2021-09-24,33198623640
2021-09-27,31278521330
2021-09-28,30401391650
2021-09-29,30393697530
2021-09-30,29903197380
2021-10-01,29835873830
2021-10-04,29864726780
2021-10-05,30253279840
2021-10-06,30062850370
2021-10-07,30122479800
2021-10-08,29903197380
2021-10-11,29537726680
2021-10-12,29591585520
2021-10-13,29770473810
2021-10-14,30247509250
2021-10-15,30032073890
2021-10-18,30661068200
2021-10-19,30686074090
2021-10-20,31220815430
2021-10-21,31545892000
2021-10-22,31767097950
2021-10-25,31557433180
2021-10-26,30834185900
2021-10-27,28123932130
2021-10-28,27900802650
2021-10-29,27621890800
2021-11-01,27185249490
2021-11-02,27746920250
2021-11-03,27533408419
2021-11-04,27448773099
2021-11-05,27348749540
2021-11-08,28172020380
2021-11-09,27879643820
2021-11-10,27512249590
2021-11-11,27321820120
2021-11-12,27521867240
2021-11-15,27945043840
2021-11-16,28066226230
2021-11-17,27858484990
2021-11-18,27802702620
2021-11-19,27468008400
2021-11-22,27410302500
2021-11-23,27464161340
2021-11-24,27527637830
2021-11-26,26812084669
2021-11-29,26783231720
2021-11-30,25686819620
2021-12-01,25434837189
2021-12-02,25781072590
2021-12-03,25979196180
2021-12-06,25775302000
2021-12-07,26244643320
2021-12-08,26731296410
2021-12-09,26036902080
2021-12-10,26181166830
2021-12-13,25908025570
2021-12-14,25800307890
2021-12-15,26050366790
2021-12-16,25831084370
2021-12-17,25434837189
2021-12-20,24873166430
2021-12-21,25552172520
2021-12-22,25794537300
2021-12-23,25867631439
2021-12-27,26221058780
2021-12-28,26186339120
2021-12-29,26236489740
2021-12-30,26369581770
2021-12-31,26265422789
2022-01-03,25760058850
2022-01-04,25763916590
2022-01-05,25663615350
2022-01-06,25611535860
2022-01-07,25258552649
2022-01-10,25084954350
2022-01-11,25418648860
2022-01-12,25461084000
2022-01-13,25490017050
2022-01-14,25534381060
2022-01-18,25611535860
2022-01-19,25312561009
2022-01-20,23781038230
2022-01-21,23424197280
2022-01-24,23804184670
2022-01-25,23410695190
2022-01-26,23246741240
2022-01-27,22926548820
2022-01-28,23387548750
2022-01-31,23999000540
2022-02-01,24180314320
2022-02-02,24541013010
2022-02-03,24130163700
2022-02-04,24064582120
2022-02-07,24128234830
2022-02-08,24373201320
2022-02-09,24824556899
2022-02-10,23958494270
2022-02-11,23769465010
2022-02-14,23293034120
2022-02-15,23123293560
2022-02-16,23067356330
2022-02-17,21857954840
2022-02-18,22089419240
2022-02-22,21570553210
2022-02-23,21177063730
2022-02-24,21296653670
2022-02-25,21570553210
2022-02-28,21302440280
2022-03-01,21217570000
2022-03-02,21971758170
2022-03-03,21612988350
2022-03-04,21327515590
2022-03-07,20955243680
2022-03-08,21213712260
2022-03-09,21356448640
2022-03-10,21435532310
2022-03-11,21178992600
2022-03-14,21094122320
2022-03-15,21157775030
2022-03-16,21589841910
2022-03-17,22473264370
2022-03-18,23071214070
2022-03-21,22509912900
2022-03-22,22864824980
2022-03-23,22349816690
2022-03-24,22533059340
2022-03-25,22484837590
2022-03-28,22950706380
2022-03-29,23437252860
2022-03-30,23224871460
2022-03-31,22900507140
2022-04-01,22417822140
2022-04-04,22927537500
2022-04-05,22597380960
2022-04-06,22064496720
2022-04-07,22271085900
2022-04-08,22056773760
2022-04-11,21574088760
2022-04-12,21589534680
2022-04-13,21830877180
2022-04-14,21491066940
2022-04-18,21348192180
2022-04-19,21855976800
2022-04-20,22141726320
2022-04-21,21861769020
2022-04-22,21334677000
2022-04-25,21780677940
2022-04-26,21238140000
2022-04-27,21141603000
2022-04-28,21361707360
2022-04-29,21187940760
2022-05-02,21587603940
2022-05-03,21583742460
2022-05-04,22049050800
2022-05-05,20996797500
2022-05-06,20471636220
2022-05-09,19828699800
2022-05-10,19546811760
2022-05-11,18911598300
2022-05-12,19205070780
2022-05-13,19569980640
2022-05-16,19552603980
2022-05-17,20185886700
2022-05-18,19539088800
2022-05-19,19457997720
2022-05-20,19432898100
2022-05-23,19571911380
2022-05-24,19102741560
2022-05-25,19179971160
2022-05-26,19788154260
2022-05-27,20377029960
2022-05-31,20392475880
2022-06-01,19985089740
2022-06-02,20656987260
2022-06-03,20236085940
2022-06-06,20197471140
2022-06-07,20425298460
2022-06-08,19994743440
2022-06-09,19670379120
2022-06-10,19293884820
2022-06-13,18830507220
2022-06-14,18674117280
2022-06-15,18724316520
2022-06-16,17913405720
2022-06-17,18046626780
2022-06-21,18467528100
2022-06-22,18627779520
2022-06-23,19091157120
2022-06-24,19332499620
2022-06-27,19296100800
2022-06-28,18916536960
2022-06-29,19080308160
2022-06-30,18930024000
2022-07-01,18976265280
2022-07-05,19257566400
2022-07-06,19384729920
2022-07-07,20041741440
2022-07-08,19841362560
2022-07-11,19382803200
2022-07-12,19604376000
2022-07-13,19305734400
2022-07-14,18874149120
2022-07-15,19247932800
2022-07-18,19222885440
2022-07-19,19891457280
2022-07-20,20465619840
2022-07-21,20787382080
2022-07-22,20220926400
2022-07-25,20053301760
2022-07-26,19748880000
2022-07-27,18026392320
2022-07-28,18889562880
2022-07-29,18808640640
2022-08-01,18933877440
2022-08-02,18588994560
2022-08-03,18847175040
2022-08-04,18845248320
2022-08-05,18804787200
2022-08-08,18987825600
2022-08-09,18326960640
2022-08-10,18943511040
2022-08-11,19010946240
2022-08-12,19280687040
2022-08-15,19176644160
2022-08-16,19188204480
2022-08-17,19010946240
2022-08-18,19091868480
2022-08-19,18714231360
2022-08-22,18168969600
2022-08-23,18078413760
2022-08-24,18091900800
2022-08-25,18330814080
2022-08-26,17619854400
2022-08-29,17450303040
2022-08-30,17244144000
2022-08-31,17049545279
2022-09-01,17224876800
2022-09-02,17053398720
2022-09-06,16914674880
2022-09-07,17481130560
2022-09-08,17325066240
2022-09-09,17502324480
2022-09-12,17906935680
2022-09-13,17109273600
2022-09-14,17022571199
2022-09-15,16752830400
2022-09-16,16517770560
2022-09-19,16827972480
2022-09-20,16465749119
2022-09-21,16259590080
2022-09-22,15980215680
2022-09-23,15947461440
2022-09-26,15775498290
2022-09-27,15650949840
2022-09-28,16076330700
2022-09-29,15668195010
2022-09-30,15388440030
2022-10-03,15783162810
2022-10-04,15999685500
2022-10-05,15932620950
2022-10-06,15802324110
2022-10-07,15271556100
2022-10-10,15248562540
2022-10-11,15041620500
2022-10-12,15035872110
2022-10-13,15411433590
2022-10-14,15221736720
2022-10-17,15670111140
2022-10-18,15888549960
2022-10-19,15558975600
2022-10-20,15493827180
2022-10-21,15859808010
2022-10-24,15838730580
2022-10-25,16266027570
2022-10-26,16271775960
2022-10-27,16467221220
2022-10-28,16955834369
2022-10-31,16869608520
2022-11-01,16779550409
2022-11-02,16197046890
2022-11-03,16099324260
2022-11-04,16580272890
2022-11-07,16589853540
2022-11-08,16637756790
2022-11-09,16398240540
2022-11-10,17496183030
2022-11-11,17965634880
2022-11-14,17490434640
2022-11-15,17729950890
2022-11-16,17312234550
2022-11-17,17396544270
2022-11-18,17442531390
2022-11-21,17331395850
2022-11-22,17337144240
2022-11-23,17369718450
2022-11-25,17452112040
2022-11-28,17181937710
2022-11-29,17208763530
2022-11-30,17818092870
2022-12-01,18080602680
2022-12-02,18072938160
2022-12-05,17992460700
2022-12-06,18107428500
2022-12-07,18076770420
2022-12-08,18320118930
2022-12-09,18208983390
2022-12-12,18463828680
2022-12-13,18559635180
2022-12-14,18354609270
2022-12-15,17766357360
2022-12-16,17473189470
2022-12-19,17302653900
2022-12-20,17316066810
2022-12-21,17639892780
2022-12-22,17440615260
2022-12-23,17486602380
2022-12-27,17586241140
2022-12-28,17293073250
2022-12-29,17789350920
2022-12-30,17683963770
2023-01-03,17918467860
2023-01-04,18295718920
2023-01-05,18253589360
2023-01-06,18791698740
2023-01-09,18810848540
2023-01-10,18942982160
2023-01-11,19136395140
2023-01-12,18795528700
2023-01-13,18807018580
2023-01-17,18724674440
2023-01-18,18504451740
2023-01-19,18257419320
2023-01-20,18546581300
2023-01-23,18864467980
2023-01-24,18797443680
2023-01-25,18885532760
2023-01-26,18826168380
2023-01-27,18898937620
2023-01-30,18644245280
2023-01-31,18935322240
2023-02-01,19362362780
2023-02-02,19720464040
2023-02-03,19444706920
2023-02-06,18854893080
2023-02-07,18910427500
2023-02-08,18573391020
2023-02-09,18429767520
2023-02-10,18366573180
2023-02-13,18718929500
2023-02-14,18634670380
2023-02-15,18801273640
2023-02-16,18604030700
2023-02-17,18577220980
2023-02-21,17993152080
2023-02-22,18728504400
2023-02-23,19322148200
2023-02-24,18824253400
2023-02-27,18839573240
2023-02-28,18791698740
2023-03-01,18527431500
2023-03-02,18799358660
2023-03-03,19008091480
2023-03-06,18843403200
2023-03-07,18820423440
2023-03-08,18791698740
2023-03-09,18533176440
2023-03-10,18199969920
2023-03-13,18370403140
2023-03-14,18581050940
2023-03-15,18362743220
2023-03-16,18634670380
2023-03-17,18387637960
2023-03-20,18540836360
2023-03-21,18644245280
2023-03-22,18249759400
2023-03-23,18209544820
2023-03-24,18368488160
2023-03-27,18460407200
2023-03-28,18525516520
2023-03-29,18852978100
2023-03-30,18923832360
2023-03-31,19325978160
2023-04-03,19267030960
2023-04-04,19144603440
2023-04-05,18784972600
2023-04-06,18756278650
2023-04-10,18796450180
2023-04-11,18859576870
2023-04-12,18800276040
2023-04-13,19024088850
2023-04-14,18911225980
2023-04-17,19039392290
2023-04-18,19022175920
2023-04-19,18775407950
2023-04-20,18783059670
2023-04-21,18695064890
2023-04-24,18689326100
2023-04-25,18379431440
2023-04-26,18211093600
2023-04-27,18543943420
2023-04-28,18779233810
2023-05-01,18807927760
2023-05-02,18587940810
2023-05-03,19144603440
2023-05-04,19431542940
2023-05-05,19852387540
2023-05-08,19810303080
2023-05-09,19886820280
2023-05-10,19861952190
2023-05-11,19810303080
2023-05-12,19850474610
2023-05-15,19860039260
2023-05-16,19641965240
2023-05-17,19693614350
2023-05-18,19944208180
2023-05-19,19894472000
2023-05-22,20051332260
2023-05-23,19904036650
2023-05-24,19647704030
2023-05-25,19825606520
2023-05-26,19861952190
2023-05-30,20181411500
2023-05-31,19731872950
2023-06-01,19869603910
2023-06-02,20366965710
2023-06-05,20187150290
2023-06-06,20168020990
2023-06-07,20265580420
2023-06-08,20208192520
2023-06-09,20150804620
2023-06-12,20345923480
2023-06-13,20577388010
2023-06-14,20382269150
2023-06-15,20305751950
2023-06-16,20277058000
2023-06-20,20166108060
2023-06-21,20007334870
2023-06-22,19779696200
2023-06-23,19427717080
2023-06-26,19603706640
2023-06-27,19798825500
2023-06-28,19584577340
2023-06-29,19817954800
2023-06-30,19949946970
2023-07-03,19861381250
2023-07-05,20148533750
2023-07-06,20562033350
2023-07-07,20106418050
2023-07-10,20309339150
2023-07-11,20504602850
2023-07-12,20422285800
2023-07-13,20594577300
2023-07-14,20424200150
2023-07-17,20368684000
2023-07-18,20569690750
2023-07-19,20613720800
2023-07-20,20410799700
2023-07-21,20286366950
2023-07-24,20267223450
2023-07-25,20385913150
2023-07-26,20219364700
2023-07-27,20135133300
2023-07-28,20041330150
2023-07-31,20271052150
2023-08-01,20359112250
2023-08-02,20623292550
2023-08-03,20353369200
2023-08-04,20316996550
2023-08-07,20315082200
2023-08-08,20085360200
2023-08-09,20001128800
2023-08-10,19869038650
2023-08-11,19815436850
2023-08-14,19913068700
2023-08-15,19713976300
2023-08-16,19587629200
2023-08-17,19486168650
2023-08-18,19440224250
2023-08-21,19468939500
2023-08-22,19658460150
2023-08-23,19786721600
2023-08-24,19587629200
2023-08-25,19784807250
2023-08-28,20039415800
2023-08-29,20196392500
2023-08-30,20263394750
2023-08-31,20295938700
2023-09-01,20299767400
2023-09-05,20085360200
2023-09-06,19844152100
2023-09-07,19666117550
2023-09-08,19673774950
2023-09-11,20207878600
2023-09-12,20221279050
2023-09-13,20383998800
2023-09-14,20401227950
2023-09-15,20315082200
2023-09-18,20493116750
2023-09-19,20374427050
2023-09-20,20441429300
2023-09-21,20108332400
2023-09-22,20160019850
2023-09-25,20177249000
2023-09-26,19761835050
2023-09-27,19761835050
2023-09-28,20129390250
2023-09-29,20138962000
2023-10-02,19807984130
2023-10-03,19807984130
2023-10-04,19920888300
2023-10-05,20014656170
2023-10-06,20309355190
2023-10-09,20508372710
2023-10-10,20630845030
2023-10-11,20806898990
2023-10-12,20588745170
2023-10-13,20473927370
2023-10-16,20638499550
2023-10-17,20443309290
2023-10-18,20104596780
2023-10-19,19964901790
2023-10-20,19763970640
2023-10-23,19515198740
2023-10-24,19584089420
2023-10-25,19469271620
2023-10-26,19300872180
2023-10-27,19080804730
2023-10-30,19381244640
2023-10-31,19620448390
2023-11-01,21725441390
2023-11-02,21901495350
2023-11-03,22123476430
2023-11-06,22253603270
2023-11-07,21949336100
2023-11-08,22213417040
2023-11-09,22075635680
2023-11-10,22316753060
2023-11-13,22289962240
2023-11-14,22758801590
2023-11-15,22741578920
2023-11-16,22797074190
2023-11-17,22869792130
2023-11-20,22976955410
2023-11-21,22833433160
2023-11-22,23034364310
2023-11-24,23160663890
2023-11-27,23244863610
2023-11-28,23229554570
2023-11-29,23154923000
2023-11-30,23392213120
2023-12-01,23660121320
2023-12-04,23763457340
2023-12-05,23763457340
2023-12-06,23935684040
2023-12-07,23803643570
2023-12-08,23841916170
2023-12-11,23958647600
2023-12-12,24021797390
2023-12-13,24282051070
2023-12-14,24035192800
2023-12-15,24136615190
2023-12-18,24199764980
2023-12-19,24310755520
2023-12-20,24121306150
2023-12-21,24383473460
2023-12-22,24505945780
2023-12-26,24668604330
2023-12-27,24622677209
2023-12-28,24639899880
2023-12-29,24597800020
2024-01-02,24285598400
2024-01-03,23823143500
2024-01-04,23757900900
2024-01-05,23573686500
2024-01-08,23606307800
2024-01-09,23387553200
2024-01-10,23650442500
2024-01-11,23637010200
2024-01-12,23765576500
2024-01-16,23715685100
2024-01-17,23673469300
2024-01-18,23848089200
2024-01-19,24078357200
2024-01-22,24314381900
2024-01-23,24379624500
2024-01-24,24007357900
2024-01-25,23993925600
2024-01-26,23936358600
2024-01-29,24022709100
2024-01-30,23383715400
2024-01-31,22928936100
2024-02-01,23220608900
2024-02-02,23105474900
2024-02-05,23003773200
2024-02-06,23374120900
2024-02-07,23358769700
2024-02-08,23471984800
2024-02-09,23654280300
2024-02-12,23721441800
