,EQR
2013-11-22,18294682770
2013-11-25,18211901400
2013-11-26,18316277910
2013-11-27,18719387190
2013-11-29,18550225260
2013-12-02,18593415540
2013-12-03,18719387190
2013-12-04,19050512670
2013-12-05,18938937780
2013-12-06,19133294040
2013-12-09,19248468120
2013-12-10,19435626000
2013-12-11,19126095660
2013-12-12,18877751550
2013-12-13,18791370990
2013-12-16,18683395290
2013-12-17,18579018780
2013-12-18,18895747500
2013-12-19,18730184760
2013-12-20,18701391240
2013-12-23,18661800150
2013-12-24,18539427690
2013-12-26,18629407440
2013-12-27,18658200960
2013-12-30,18737383140
2013-12-31,18697578900
2014-01-02,18740835300
2014-01-03,18899442100
2014-01-06,19047234800
2014-01-07,19079677100
2014-01-08,19252702700
2014-01-09,19263516800
2014-01-10,19310377900
2014-01-13,19184213400
2014-01-14,19281540300
2014-01-15,19386076600
2014-01-16,19425728300
2014-01-17,19407704800
2014-01-21,19616777400
2014-01-22,19458170600
2014-01-23,19382471900
2014-01-24,19357239000
2014-01-27,19234679200
2014-01-28,19414914200
2014-01-29,19447356500
2014-01-30,19876315800
2014-01-31,19962828600
2014-02-03,19753756000
2014-02-04,19962828600
2014-02-05,20107016600
2014-02-06,20359345600
2014-02-07,20499928900
2014-02-10,20763072000
2014-02-11,20918074100
2014-02-12,20982958700
2014-02-13,21015401000
2014-02-14,21116332600
2014-02-18,21267730000
2014-02-19,21083890300
2014-02-20,21170403100
2014-02-21,21163193700
2014-02-24,21105518500
2014-02-25,21192031300
2014-02-26,21112727900
2014-02-27,21037029200
2014-02-28,21076680900
2014-03-03,21094704400
2014-03-04,21411918000
2014-03-05,21177612500
2014-03-06,21037029200
2014-03-07,20997377500
2014-03-10,20809933100
2014-03-11,20932492900
2014-03-12,21134356100
2014-03-13,20871213000
2014-03-14,20932492900
2014-03-17,21040633900
2014-03-18,21055052700
2014-03-19,20647721600
2014-03-20,20626093400
2014-03-21,20615279300
2014-03-24,20507138300
2014-03-25,20845980100
2014-03-26,20593651100
2014-03-27,20615279300
2014-03-28,20687373300
2014-03-31,20923313910
2014-04-01,21128975040
2014-04-02,21367108980
2014-04-03,21157839760
2014-04-04,21345460440
2014-04-07,21543905390
2014-04-08,21666580450
2014-04-09,21659364270
2014-04-10,21349068530
2014-04-11,20829503570
2014-04-14,20955786720
2014-04-15,20930530090
2014-04-16,21082069870
2014-04-17,20746517500
2014-04-21,21013516160
2014-04-22,20973827170
2014-04-23,20872800650
2014-04-24,21121758860
2014-04-25,21165055940
2014-04-28,21468135500
2014-04-29,21403189880
2014-04-30,21446486960
2014-05-01,21500608310
2014-05-02,21724309890
2014-05-05,21933579110
2014-05-06,21980484280
2014-05-07,22204185860
2014-05-08,22269131480
2014-05-09,22294388110
2014-05-12,22478400700
2014-05-13,22265523390
2014-05-14,22225834400
2014-05-15,22178929230
2014-05-16,22316036650
2014-05-19,22236658670
2014-05-20,22157280690
2014-05-21,22023781360
2014-05-22,21879457760
2014-05-23,22002132820
2014-05-27,22160888780
2014-05-28,22077902710
2014-05-29,22218618220
2014-05-30,22297996200
2014-06-02,22409846990
2014-06-03,22442319800
2014-06-04,22417063170
2014-06-05,22795912620
2014-06-06,22604683850
2014-06-09,22269131480
2014-06-10,22038213720
2014-06-11,22106767430
2014-06-12,22099551250
2014-06-13,22283563840
2014-06-16,22121199790
2014-06-17,22124807880
2014-06-18,22301604290
2014-06-19,22348509460
2014-06-20,22399022720
2014-06-23,22355725640
2014-06-24,22474792610
2014-06-25,22734575090
2014-06-26,22716534640
2014-06-27,22922195770
2014-06-30,22768767000
2014-07-01,22880803790
2014-07-02,22931401050
2014-07-03,22837434710
2014-07-07,22837434710
2014-07-08,22953085590
2014-07-09,22981998310
2014-07-10,23057894200
2014-07-11,23198843710
2014-07-14,23227756430
2014-07-15,23357863670
2014-07-16,23448215920
2014-07-17,23310880500
2014-07-18,23419303200
2014-07-21,23383162300
2014-07-22,23560252710
2014-07-23,23607235879
2014-07-24,23795168560
2014-07-25,23433759560
2014-07-28,23726500850
2014-07-29,23636148600
2014-07-30,23993943510
2014-07-31,23365091850
2014-08-01,23177159170
2014-08-04,23531339990
2014-08-05,23260283240
2014-08-06,23314494590
2014-08-07,23325336860
2014-08-08,23498813180
2014-08-11,23549410440
2014-08-12,23455444100
2014-08-13,23824081280
2014-08-14,23769869930
2014-08-15,23737343120
2014-08-18,24138507110
2014-08-19,24145735290
2014-08-20,24246929810
2014-08-21,24250543899
2014-08-22,24008399870
2014-08-25,23950574430
2014-08-26,23932503980
2014-08-27,23921661710
2014-08-28,23921661710
2014-08-29,24022856230
2014-09-02,23961416700
2014-09-03,24044540770
2014-09-04,23997557600
2014-09-05,24308369340
2014-09-08,24449318850
2014-09-09,24268614350
2014-09-10,23347021399
2014-09-11,23379548210
2014-09-12,22638659760
2014-09-15,22439884810
2014-09-16,22591676590
2014-09-17,22512166610
2014-09-18,22190512600
2014-09-19,22385673460
2014-09-22,22432656630
2014-09-23,22439884810
2014-09-24,21995351740
2014-09-25,21973667200
2014-09-26,22190512600
2014-09-29,22241109860
2014-09-30,22293068440
2014-10-01,22455976540
2014-10-02,22524759960
2014-10-03,22665946980
2014-10-06,22821614720
2014-10-07,22665946980
2014-10-08,23013484260
2014-10-09,23205353799
2014-10-10,23570991980
2014-10-13,23733900080
2014-10-14,24153840960
2014-10-15,24266066540
2014-10-16,23994553040
2014-10-17,23856986200
2014-10-20,24323989420
2014-10-21,24439835180
2014-10-22,24439835180
2014-10-23,24642565259
2014-10-24,24523099320
2014-10-27,24559301120
2014-10-28,24421734279
2014-10-29,24526719500
2014-10-30,24606363460
2014-10-31,25181972080
2014-11-03,25453485580
2014-11-04,25308678380
2014-11-05,25362981080
2014-11-06,25156630820
2014-11-07,25084227220
2014-11-10,25507788279
2014-11-11,25326779279
2014-11-12,25091467580
2014-11-13,25334019640
2014-11-14,25073366680
2014-11-17,25232654600
2014-11-18,25406423240
2014-11-19,25062506140
2014-11-20,25181972080
2014-11-21,25453485580
2014-11-24,25362981080
2014-11-25,25355740720
2014-11-26,25717758720
2014-11-28,25645355120
2014-12-01,25572951520
2014-12-02,25735859620
2014-12-03,25692417460
2014-12-04,25808263220
2014-12-05,25446245220
2014-12-08,25909628259
2014-12-09,26148560140
2014-12-10,26235444460
2014-12-11,26166661040
2014-12-12,25732239440
2014-12-15,25467966299
2014-12-16,25478826840
2014-12-17,26163040860
2014-12-18,26416453460
2014-12-19,26557640480
2014-12-22,26988441900
2014-12-23,26687966960
2014-12-24,26506957960
2014-12-26,26640904620
2014-12-29,26695207320
2014-12-30,26387492020
2014-12-31,26084960320
2015-01-02,26655024180
2015-01-05,26891037880
2015-01-06,27043539040
2015-01-07,27442946840
2015-01-08,27751580140
2015-01-09,27958546000
2015-01-12,28281703220
2015-01-13,27991224820
2015-01-14,28350691840
2015-01-15,28514085940
2015-01-16,28826350220
2015-01-20,28314382040
2015-01-21,28223607540
2015-01-22,28797302380
2015-01-23,28975220400
2015-01-26,29084149799
2015-01-27,29134983520
2015-01-28,28913493740
2015-01-29,28808195320
2015-01-30,28180035780
2015-02-02,27994855799
2015-02-03,28318013020
2015-02-04,28662956120
2015-02-05,29145876460
2015-02-06,28365215760
2015-02-09,28274441260
2015-02-10,28212714600
2015-02-11,28310751060
2015-02-12,28997006280
2015-02-13,28593967500
2015-02-17,28688372980
2015-02-18,29044209020
2015-02-19,28169142840
2015-02-20,28557657700
2015-02-23,29029685100
2015-02-24,28314382040
2015-02-25,28212714600
2015-02-26,27900450320
2015-02-27,27969438940
2015-03-02,28169142840
2015-03-03,28052951480
2015-03-04,27900450320
2015-03-05,28078368340
2015-03-06,27243242940
2015-03-09,27526459380
2015-03-10,27577293100
2015-03-11,27508304480
2015-03-12,28005748740
2015-03-13,27965807960
2015-03-16,28648432200
2015-03-17,28546764760
2015-03-18,29196710180
2015-03-19,28949803540
2015-03-20,29675999540
2015-03-23,29577963079
2015-03-24,29349211340
2015-03-25,28615753380
2015-03-26,28503193000
2015-03-27,28485038100
2015-03-30,28648432200
2015-03-31,28300241360
2015-04-01,28191198560
2015-04-02,28463805560
2015-04-06,28743682080
2015-04-07,28242085200
2015-04-08,28365667040
2015-04-09,27576924120
2015-04-10,27486055120
2015-04-13,27377012319
2015-04-14,27660523599
2015-04-15,27373377560
2015-04-16,27540576520
2015-04-17,27377012319
2015-04-20,27358838520
2015-04-21,27540576520
2015-04-22,27715045000
2015-04-23,27802279240
2015-04-24,27824087800
2015-04-27,27874974440
2015-04-28,27816818280
2015-04-29,27413359920
2015-04-30,26846337360
2015-05-01,27177100520
2015-05-04,27333395200
2015-05-05,26544652280
2015-05-06,26337470959
2015-05-07,26962649680
2015-05-08,27202543840
2015-05-11,26668234120
2015-05-12,26828163560
2015-05-13,26679138400
2015-05-14,27238891440
2015-05-15,27326125680
2015-05-18,27188004800
2015-05-19,27122579120
2015-05-20,27202543840
2015-05-21,27093501040
2015-05-22,27122579120
2015-05-26,26879050200
2015-05-27,27289778080
2015-05-28,27220717640
2015-05-29,27013536319
2015-06-01,27267969520
2015-06-02,26820894040
2015-06-03,26137559160
2015-06-04,26130289640
2015-06-05,25984899240
2015-06-08,25857682640
2015-06-09,25712292240
2015-06-10,25766813640
2015-06-11,26021246840
2015-06-12,26006707800
2015-06-15,25995803520
2015-06-16,26406531400
2015-06-17,26777276920
2015-06-18,27177100520
2015-06-19,26922667319
2015-06-22,26519208959
2015-06-23,26101211560
2015-06-24,25934012599
2015-06-25,25679579400
2015-06-26,25879491200
2015-06-29,25486937120
2015-06-30,25512338430
2015-07-01,26046799560
2015-07-02,26392199610
2015-07-06,26519452260
2015-07-07,26933932320
2015-07-08,26933932320
2015-07-09,26973926010
2015-07-10,27152079720
2015-07-13,27061184970
2015-07-14,27199344990
2015-07-15,27181166040
2015-07-16,27293875529
2015-07-17,27170258670
2015-07-20,27370227120
2015-07-21,27184801830
2015-07-22,27395677649
2015-07-23,27097542870
2015-07-24,27115721820
2015-07-27,27286603950
2015-07-28,27228431310
2015-07-29,27068456550
2015-07-30,27010283910
2015-07-31,27199344990
2015-08-03,27457486080
2015-08-04,27112086029
2015-08-05,27086635500
2015-08-06,27184801830
2015-08-07,27341140800
2015-08-10,27370227120
2015-08-11,27766528230
2015-08-12,27941046149
2015-08-13,27922867200
2015-08-14,28046484060
2015-08-17,28188279870
2015-08-18,28253724089
2015-08-19,27802886130
2015-08-20,27617460839
2015-08-21,27046641810
2015-08-24,25639591080
2015-08-25,25068772050
2015-08-26,25919546910
2015-08-27,26584896480
2015-08-28,26519452260
2015-08-31,25905003750
2015-09-01,25261468920
2015-09-02,25508702640
2015-09-03,25610504760
2015-09-04,25145123640
2015-09-08,25534153170
2015-09-09,25210567860
2015-09-10,25276012080
2015-09-11,25777751100
2015-09-14,25661405820
2015-09-15,26112243779
2015-09-16,26308576440
2015-09-17,26399471190
2015-09-18,26217681690
2015-09-21,26592168060
2015-09-22,26366749080
2015-09-23,26490365940
2015-09-24,26275854330
2015-09-25,26494001730
2015-09-28,25934090070
2015-09-29,26741235450
2015-09-30,27330759360
2015-10-01,27385333560
2015-10-02,27680034240
2015-10-05,27803735760
2015-10-06,27530864760
2015-10-07,27912884160
2015-10-08,28142095799
2015-10-09,28193031720
2015-10-12,28425881640
2015-10-13,28087521600
2015-10-14,27792820920
2015-10-15,28462264440
2015-10-16,28647816720
2015-10-19,29153537640
2015-10-20,28924326000
2015-10-21,28906134600
2015-10-22,29004368160
2015-10-23,28913411160
2015-10-26,29448238320
2015-10-27,28975261920
2015-10-28,28709667480
2015-10-29,28429519920
2015-10-30,28131180959
2015-11-02,29146261080
2015-11-03,28909772879
2015-11-04,28793347920
2015-11-05,28800624480
2015-11-06,27978373200
2015-11-09,27723693600
2015-11-10,28222137959
2015-11-11,28520476920
2015-11-12,28269435600
2015-11-13,28120266120
2015-11-16,28484094120
2015-11-17,28615072200
2015-11-18,28644178440
2015-11-19,28789709640
2015-11-20,28975261920
2015-11-23,29029836120
2015-11-24,28786071360
2015-11-25,29055304080
2015-11-27,29342728200
2015-11-30,29040750959
2015-12-01,29517365640
2015-12-02,29080772040
2015-12-03,28243967640
2015-12-04,28982538480
2015-12-07,28782433080
2015-12-08,28615072200
2015-12-09,28222137959
2015-12-10,28091159879
2015-12-11,28214861400
2015-12-14,28447711320
2015-12-15,28858836959
2015-12-16,29408217240
2015-12-17,29317260240
2015-12-18,29069857200
2015-12-21,29135346240
2015-12-22,29117154840
2015-12-23,29382749280
2015-12-24,29422770360
2015-12-28,29539195320
2015-12-29,29822981160
2015-12-30,29793874920
2015-12-31,29747061280
2016-01-04,29130900800
2016-01-05,29714248000
2016-01-06,29433512160
2016-01-07,29342364160
2016-01-08,28737141439
2016-01-11,29087149760
2016-01-12,29145484480
2016-01-13,28864748640
2016-01-14,28645993439
2016-01-15,28649639360
2016-01-19,28868394560
2016-01-20,27854828800
2016-01-21,27869412480
2016-01-22,28336090240
2016-01-25,28511094400
2016-01-26,29072566080
2016-01-27,28536615840
2016-01-28,27632427680
2016-01-29,28106397280
2016-02-01,27975144160
2016-02-02,27563155199
2016-02-03,27592322560
2016-02-04,27807431840
2016-02-05,26830325280
2016-02-08,26334480160
2016-02-09,26009993280
2016-02-10,26166767840
2016-02-11,25783946240
2016-02-12,25991763680
2016-02-16,26316250560
2016-02-17,26411044480
2016-02-18,26604278240
2016-02-19,26658967040
2016-02-22,27052726400
2016-02-23,26910535520
2016-02-24,26699072160
2016-02-25,27162104000
2016-02-26,27180333600
2016-02-29,27158458080
2016-03-01,25018303040
2016-03-02,25528731840
2016-03-03,25875094240
2016-03-04,26057390240
2016-03-07,26126662720
2016-03-08,25875094240
2016-03-09,26133954560
2016-03-10,25907907520
2016-03-11,26578756800
2016-03-14,26465733280
2016-03-15,26502192480
2016-03-16,26746469120
2016-03-17,27143874400
2016-03-18,27074601920
2016-03-21,26622507840
2016-03-22,26520422080
2016-03-23,26447503680
2016-03-24,26429274080
2016-03-28,26870430400
2016-03-29,27420964319
2016-03-30,27289711199
2016-03-31,27389476410
2016-04-01,27440582990
2016-04-04,27258059490
2016-04-05,27020778940
2016-04-06,27228855730
2016-04-07,26976973300
2016-04-08,26980623770
2016-04-11,26385597160
2016-04-12,26414800920
2016-04-13,25757716320
2016-04-14,25323310390
2016-04-15,25878181830
2016-04-18,26009598750
2016-04-19,26192122250
2016-04-20,25604396580
2016-04-21,25487581539
2016-04-22,25794221020
2016-04-25,26013249220
2016-04-26,25746764910
2016-04-27,25096981250
2016-04-28,25166340180
2016-04-29,24848749289
2016-05-02,25243000050
2016-05-03,25272203810
2016-05-04,25713910680
2016-05-05,25819774310
2016-05-06,25984045460
2016-05-09,26239578360
2016-05-10,26411150449
2016-05-11,25502183420
2016-05-12,25509484360
2016-05-13,25261252400
2016-05-16,25462028250
2016-05-17,24881603520
2016-05-18,24713681900
2016-05-19,24392440539
2016-05-20,24629721090
2016-05-23,24655274380
2016-05-24,24815895060
2016-05-25,25129835480
2016-05-26,25093330780
2016-05-27,25086029840
2016-05-31,25264902869
2016-06-01,24228169390
2016-06-02,24275625500
2016-06-03,23717103590
2016-06-06,23224290140
2016-06-07,23421415520
2016-06-08,23465221160
2016-06-09,23530929619
2016-06-10,23516327740
2016-06-13,23450619280
2016-06-14,23563783850
2016-06-15,23925180380
2016-06-16,24184363750
2016-06-17,24023743070
2016-06-20,24034694480
2016-06-21,24093102000
2016-06-22,24228169390
2016-06-23,24125956230
2016-06-24,23910578500
2016-06-27,24082150590
2016-06-28,24746536130
2016-06-29,24826846470
2016-06-30,25148707920
2016-07-01,25192521000
2016-07-05,25477306020
2016-07-06,25272844980
2016-07-07,25302053700
2016-07-08,25740184500
2016-07-11,25838763930
2016-07-12,25930041180
2016-07-13,25889879190
2016-07-14,25721929050
2016-07-15,25400633129
2016-07-18,25491910379
2016-07-19,25816857389
2016-07-20,25590489810
2016-07-21,25539374550
2016-07-22,25674464879
2016-07-25,25616047440
2016-07-26,25491910379
2016-07-27,24082589639
2016-07-28,24407536649
2016-07-29,24823760910
2016-08-01,24958851240
2016-08-02,24560882430
2016-08-03,24100845090
2016-08-04,24228633240
2016-08-05,24546278070
2016-08-08,24936944700
2016-08-09,25061081760
2016-08-10,24557231340
2016-08-11,24221331060
2016-08-12,24228633240
2016-08-15,24294352860
2016-08-16,24093542910
2016-08-17,24192122340
2016-08-18,23965754760
2016-08-19,23870826420
2016-08-22,23856222060
2016-08-23,23750340450
2016-08-24,23662714290
2016-08-25,23954801490
2016-08-26,23567785950
2016-08-29,23735736090
2016-08-30,23615250120
2016-08-31,23684620830
2016-09-01,23516670690
2016-09-02,23582390310
2016-09-06,23732085000
2016-09-07,23994963480
2016-09-08,23516670690
2016-09-09,22928845200
2016-09-12,23297605290
2016-09-13,22903287570
2016-09-14,23224583490
2016-09-15,23498415240
2016-09-16,23520321780
2016-09-19,23779549170
2016-09-20,23808757889
2016-09-21,24100845090
2016-09-22,23498415240
2016-09-23,23527623960
2016-09-26,23545879410
2016-09-27,23578739220
2016-09-28,23918290590
2016-09-29,23523972870
2016-09-30,23496918480
2016-10-03,23044001040
2016-10-04,22832152560
2016-10-05,22430370960
2016-10-06,22412108160
2016-10-07,22207564800
2016-10-10,22222175040
2016-10-11,22097988000
2016-10-12,22335404400
2016-10-13,22335404400
2016-10-14,22426718400
2016-10-17,22404803040
2016-10-18,22309836480
2016-10-19,22368277440
2016-10-20,22291573680
2016-10-21,22291573680
2016-10-24,22174691760
2016-10-25,22050504720
2016-10-26,22335404400
2016-10-27,21860571600
2016-10-28,21981106080
2016-10-31,22554558000
2016-11-01,22214869920
2016-11-02,22233132720
2016-11-03,22390192800
2016-11-04,22496117040
2016-11-07,22503422160
2016-11-08,22854067920
2016-11-09,22382887680
2016-11-10,21908054880
2016-11-11,21933622800
2016-11-14,22280616000
2016-11-15,21659680800
2016-11-16,21889792080
2016-11-17,21546451440
2016-11-18,21542798880
2016-11-21,21480705360
2016-11-22,21937275360
2016-11-23,21626807760
2016-11-25,21707164080
2016-11-28,21908054880
2016-11-29,22094335440
2016-11-30,21919012560
2016-12-01,21805783200
2016-12-02,22097988000
2016-12-05,22313489040
2016-12-06,22569168240
2016-12-07,22875983280
2016-12-08,22974602400
2016-12-09,22963644720
2016-12-12,23018433120
2016-12-13,23065916400
2016-12-14,22934424240
2016-12-15,23011128000
2016-12-16,23394646800
2016-12-19,23427519840
2016-12-20,23526138960
2016-12-21,23179145760
2016-12-22,23000170320
2016-12-23,22992865200
2016-12-27,23080526640
2016-12-28,22981907520
2016-12-29,23259502080
2016-12-30,23507876160
2017-01-03,23327076150
2017-01-04,23565369400
2017-01-05,23884315750
2017-01-06,23968634900
2017-01-09,23635024350
2017-01-10,23418727400
2017-01-11,23209762550
2017-01-12,23503046550
2017-01-13,23239090950
2017-01-17,23272085400
2017-01-18,23316078000
2017-01-19,23096115000
2017-01-20,23228092800
2017-01-23,23103447100
2017-01-24,22835825450
2017-01-25,22619528500
2017-01-26,22553539600
2017-01-27,22370237100
2017-01-30,22252923500
2017-01-31,22278585850
2017-02-01,21959639500
2017-02-02,22274919800
2017-02-03,22135609900
2017-02-06,22201598800
2017-02-07,22238259300
2017-02-08,22516879100
2017-02-09,22513213050
2017-02-10,22703847650
2017-02-13,22780834700
2017-02-14,22729510000
2017-02-15,22604864300
2017-02-16,22685517400
2017-02-17,22575535900
2017-02-21,22883484100
2017-02-22,22703847650
2017-02-23,23008129800
2017-02-24,23015461900
2017-02-27,23191432300
2017-02-28,23121777350
2017-03-01,23103447100
2017-03-02,23191432300
2017-03-03,22846823600
2017-03-06,22883484100
2017-03-07,22931142750
2017-03-08,22975135350
2017-03-09,22777168650
2017-03-10,22714845800
2017-03-13,22938474850
2017-03-14,22850489650
2017-03-15,23250089100
2017-03-16,23239090950
2017-03-17,23253755150
2017-03-20,23165769950
2017-03-21,23092448950
2017-03-22,23231758850
2017-03-23,23151105750
2017-03-24,23074118700
2017-03-27,22802831000
2017-03-28,22879818050
2017-03-29,22835825450
2017-03-30,22799164950
2017-03-31,22823540400
2017-04-03,22794194800
2017-04-04,22863890600
2017-04-05,23113328200
2017-04-06,23072978000
2017-04-07,23124332800
2017-04-10,23289401800
2017-04-11,23447134400
2017-04-12,23271060800
2017-04-13,23197696800
2017-04-17,23516830200
2017-04-18,23619539800
2017-04-19,23601198800
2017-04-20,23623208000
2017-04-21,23579189600
2017-04-24,23549844000
2017-04-25,23817622600
2017-04-26,23946009600
2017-04-27,23670894600
2017-04-28,23689235600
2017-05-01,23780940600
2017-05-02,23744258600
2017-05-03,23447134400
2017-05-04,23626876200
2017-05-05,24023041800
2017-05-08,23850636400
2017-05-09,23784608800
2017-05-10,23898323000
2017-05-11,23773604200
2017-05-12,23806618000
2017-05-15,23784608800
2017-05-16,23667226400
2017-05-17,23601198800
2017-05-18,23993696200
2017-05-19,24045051000
2017-05-22,23975355200
2017-05-23,23817622600
2017-05-24,23916664000
2017-05-25,23868977399
2017-05-26,23905659400
2017-05-30,23957014200
2017-05-31,23876313800
2017-06-01,23817622600
2017-06-02,24474230400
2017-06-05,24731004400
2017-06-06,24540258000
2017-06-07,24609953800
2017-06-08,24738340800
2017-06-09,24808036600
2017-06-12,24558599000
2017-06-13,24617290200
2017-06-14,24646635800
2017-06-15,24859391400
2017-06-16,25152847399
2017-06-19,24991446600
2017-06-20,25002451200
2017-06-21,24947428200
2017-06-22,24591612800
2017-06-23,24653972199
2017-06-26,24628294800
2017-06-27,24360516200
2017-06-28,24345843400
2017-06-29,24320166000
2017-06-30,24159346680
2017-07-03,24430923719
2017-07-05,24507992880
2017-07-06,23814370440
2017-07-07,23847400080
2017-07-10,23755651080
2017-07-11,23638212360
2017-07-12,23873089800
2017-07-13,23858409960
2017-07-14,24023558159
2017-07-17,24313485000
2017-07-18,24240085800
2017-07-19,24647451360
2017-07-20,24647451360
2017-07-21,24647451360
2017-07-24,24460283400
2017-07-25,24247425719
2017-07-26,24720850560
2017-07-27,24772230000
2017-07-28,24849299159
2017-07-31,24977747760
2017-08-01,24897008640
2017-08-02,24867648960
2017-08-03,24698830800
2017-08-04,24706170719
2017-08-07,24676811040
2017-08-08,24643781400
2017-08-09,24717180599
2017-08-10,24618091680
2017-08-11,24581392080
2017-08-14,24948388080
2017-08-15,25069496760
2017-08-16,24922698360
2017-08-17,24827279400
2017-08-18,24651121320
2017-08-21,24871318920
2017-08-22,24860309040
2017-08-23,24948388080
2017-08-24,24944718120
2017-08-25,24933708240
2017-08-28,24724520520
2017-08-29,24643781400
2017-08-30,24702500760
2017-08-31,24643781400
2017-09-01,24585062040
2017-09-05,24640111440
2017-09-06,24669471120
2017-09-07,24852969120
2017-09-08,24988757640
2017-09-11,25179595560
2017-09-12,24812599560
2017-09-13,24702500760
2017-09-14,24731860440
2017-09-15,24911688480
2017-09-18,24713510640
2017-09-19,24526342680
2017-09-20,24485973120
2017-09-21,24394224120
2017-09-22,24177696480
2017-09-25,24251095680
2017-09-26,24232745880
2017-09-27,24082277520
2017-09-28,24163016640
2017-09-29,24196046280
2017-10-02,24104195199
2017-10-03,24085823100
2017-10-04,24442241840
2017-10-05,24460613939
2017-10-06,24405497640
2017-10-09,24412846480
2017-10-10,24398148800
2017-10-11,24423869740
2017-10-12,24703125660
2017-10-13,24798660580
2017-10-16,24717823340
2017-10-17,24574520960
2017-10-18,24515730240
2017-10-19,24273218520
2017-10-20,24302613880
2017-10-23,24497358140
2017-10-24,24174009180
2017-10-25,24574520960
2017-10-26,24673730300
2017-10-27,24857451300
2017-10-30,24625962840
2017-10-31,24714148920
2017-11-01,24916242020
2017-11-02,24563497699
2017-11-03,25063218819
2017-11-06,25430660819
2017-11-07,25559265520
2017-11-08,25856893540
2017-11-09,25676846960
2017-11-10,25445358500
2017-11-13,25776056300
2017-11-14,25713591160
2017-11-15,25364521260
2017-11-16,25434335240
2017-11-17,25103637439
2017-11-20,24956660640
2017-11-21,25022800199
2017-11-22,25037497880
2017-11-24,25063218819
2017-11-27,24850102460
2017-11-28,24581869800
2017-11-29,24523079080
2017-11-30,24552474439
2017-12-01,24445916260
2017-12-04,24361404600
2017-12-05,24071125420
2017-12-06,24030706800
2017-12-07,23938846300
2017-12-08,24181358020
2017-12-11,24221776640
2017-12-12,24361404600
2017-12-13,24115218460
2017-12-14,24030706800
2017-12-15,24126241720
2017-12-18,24104195199
2017-12-19,23626520600
2017-12-20,23446474020
2017-12-21,23292148380
2017-12-22,23442799600
2017-12-26,23553032199
2017-12-27,23545683360
2017-12-28,23608148500
2017-12-29,23431776340
2018-01-02,23358978000
2018-01-03,23480352000
2018-01-04,23075772000
2018-01-05,23057382000
2018-01-08,23211858000
2018-01-09,22932330000
2018-01-10,22604988000
2018-01-11,22421088000
2018-01-12,22222476000
2018-01-16,22314426000
2018-01-17,22380630000
2018-01-18,22233510000
2018-01-19,22240866000
2018-01-22,22502004000
2018-01-23,22726362000
2018-01-24,22597632000
2018-01-25,22513038000
2018-01-26,22634412000
2018-01-29,22513038000
2018-01-30,22277646000
2018-01-31,22660158000
2018-02-01,22189374000
2018-02-02,22049610000
2018-02-05,21350790000
2018-02-06,21225738000
2018-02-07,20913108000
2018-02-08,20324628000
2018-02-09,20835870000
2018-02-12,20821158000
2018-02-13,20960922000
2018-02-14,20843226000
2018-02-15,21299298000
2018-02-16,21321366000
2018-02-20,21199992000
2018-02-21,20548986000
2018-02-22,20659326000
2018-02-23,20960922000
2018-02-26,21012414000
2018-02-27,20534274000
2018-02-28,20681394000
2018-03-01,20714496000
2018-03-02,20582088000
2018-03-05,20769666000
2018-03-06,20924142000
2018-03-07,21269874000
2018-03-08,21431706000
2018-03-09,21887778000
2018-03-12,21884100000
2018-03-13,21836286000
2018-03-14,21898812000
2018-03-15,21965016000
2018-03-16,22152594000
2018-03-19,22185696000
2018-03-20,22167306000
2018-03-21,22115814000
2018-03-22,21976050000
2018-03-23,21464808000
2018-03-26,21692844000
2018-03-27,21828930000
2018-03-28,22638090000
2018-03-29,22663836000
2018-04-02,22458447200
2018-04-03,22940435500
2018-04-04,23234779500
2018-04-05,23286289700
2018-04-06,23197986500
2018-04-09,22922039000
2018-04-10,23069211000
2018-04-11,23006662900
2018-04-12,22609298500
2018-04-13,22682884500
2018-04-16,22693922400
2018-04-17,22969869900
2018-04-18,22804301400
2018-04-19,22333351000
2018-04-20,22116272300
2018-04-23,22226651300
2018-04-24,22337030300
2018-04-25,22189858300
2018-04-26,22491560900
2018-04-27,22793263500
2018-04-30,22704960300
2018-05-01,22892604600
2018-05-02,22631374300
2018-05-03,22664488000
2018-05-04,22848453000
2018-05-07,22995625000
2018-05-08,22863170200
2018-05-09,23017700800
2018-05-10,23146476300
2018-05-11,23014021500
2018-05-14,22918359700
2018-05-15,22443730000
2018-05-16,22167782500
2018-05-17,21980138200
2018-05-18,21939665900
2018-05-21,22182499700
2018-05-22,22230330600
2018-05-23,22719677500
2018-05-24,22517316000
2018-05-25,22723356800
2018-05-29,22760149800
2018-05-30,23481292600
2018-05-31,23543840700
2018-06-01,23484971900
2018-06-04,23771957300
2018-06-05,23554878600
2018-06-06,23668936900
2018-06-07,23587992300
2018-06-08,23768277999
2018-06-11,23562237200
2018-06-12,23624785299
2018-06-13,23253176000
2018-06-14,23455537500
2018-06-15,23356196400
2018-06-18,22966190600
2018-06-19,22815339300
2018-06-20,23054493800
2018-06-21,23128079800
2018-06-22,23223741600
2018-06-25,23422423800
2018-06-26,23190627900
2018-06-27,23065531700
2018-06-28,23289969000
2018-06-29,23433461700
2018-07-02,23358737160
2018-07-03,23406580800
2018-07-05,23682601799
2018-07-06,23844534120
2018-07-09,23756207400
2018-07-10,23873976360
2018-07-11,23873976360
2018-07-12,23969663640
