,MKC
2018-07-17,15715672000
2018-07-18,15465632000
2018-07-19,15544592000
2018-07-20,15507744000
2018-07-23,15423520000
2018-07-24,15420888000
2018-07-25,15486688000
2018-07-26,15631448000
2018-07-27,15494584000
2018-07-30,15355088000
2018-07-31,15468264000
2018-08-01,15457736000
2018-08-02,15744624000
2018-08-03,15992032000
2018-08-06,16036776000
2018-08-07,15920968000
2018-08-08,15968344000
2018-08-09,15899912000
2018-08-10,15923600000
2018-08-13,15934128000
2018-08-14,16065728000
2018-08-15,16336824000
2018-08-16,16502640000
2018-08-17,16634240000
2018-08-20,16652664000
2018-08-21,16299976000
2018-08-22,16263128000
2018-08-23,16310504000
2018-08-24,16352616000
2018-08-27,16284184000
2018-08-28,16205224000
2018-08-29,16349984000
2018-08-30,16273656000
2018-08-31,16496493835
2018-09-04,16676148156
2018-09-05,16874296304
2018-09-06,17114716058
2018-09-07,17252098774
2018-09-10,17373629638
2018-09-11,17199259268
2018-09-12,17326074082
2018-09-13,17341925934
2018-09-14,17476666675
2018-09-17,17524222231
2018-09-18,17336641984
2018-09-19,17156987663
2018-09-20,17186049391
2018-09-21,17201901243
2018-09-24,17122641984
2018-09-25,17077728403
2018-09-26,17156987663
2018-09-27,16948271613
2018-09-28,17405333342
2018-10-01,17518938280
2018-10-02,17621975317
2018-10-03,17703876552
2018-10-04,17928444453
2018-10-05,17933728404
2018-10-08,17976000009
2018-10-09,17941654330
2018-10-10,17740864206
2018-10-11,17392123465
2018-10-12,17545358033
2018-10-15,17738222231
2018-10-16,18102814824
2018-10-17,18190000009
2018-10-18,18160938280
2018-10-19,18581012355
2018-10-22,18681407417
2018-10-23,18631209886
2018-10-24,18665555565
2018-10-25,18448913589
2018-10-26,18279827169
2018-10-29,18551950626
2018-10-30,19122617293
2018-10-31,19022222232
2018-11-01,19180740750
2018-11-02,18950888898
2018-11-05,19400024701
2018-11-06,19616666676
2018-11-07,19817456800
2018-11-08,19991827170
2018-11-09,19867654331
2018-11-12,19711777787
2018-11-13,19579679022
2018-11-14,19510987664
2018-11-15,19635160503
2018-11-16,19814814825
2018-11-19,19703851861
2018-11-20,19373604948
2018-11-21,19080345688
2018-11-23,19178098775
2018-11-26,19119975318
2018-11-27,19434370380
2018-11-28,19545333343
2018-11-29,19690641985
2018-11-30,19830000000
2018-12-03,20028300000
2018-12-04,20036232000
2018-12-06,20046808000
2018-12-07,19880236000
2018-12-10,19996572000
2018-12-11,20216024000
2018-12-12,20475136000
2018-12-13,20602048000
2018-12-14,20038876000
2018-12-17,19319708000
2018-12-18,19258896000
2018-12-19,18764468000
2018-12-20,18383732000
2018-12-21,18262108000
2018-12-24,17722732000
2018-12-26,18288548000
2018-12-27,18513288000
2018-12-28,18378444000
2018-12-31,18407528000
2019-01-02,17928964000
2019-01-03,18013572000
2019-01-04,18066452000
2019-01-07,18222448000
2019-01-08,18547660000
2019-01-09,18547660000
2019-01-10,18624336000
2019-01-11,18523864000
2019-01-14,18426036000
2019-01-15,18613760000
2019-01-16,18452476000
2019-01-17,18571456000
2019-01-18,18433968000
2019-01-22,18349360000
2019-01-23,18375800000
2019-01-24,16440392000
2019-01-25,16043792000
2019-01-28,16109892000
2019-01-29,16022640000
2019-01-30,16210364000
2019-01-31,16345208000
2019-02-01,16268532000
2019-02-04,16099316000
2019-02-05,16498560000
2019-02-06,16281752000
2019-02-07,16506492000
2019-02-08,16749740000
2019-02-11,16855500000
2019-02-12,17022071999
2019-02-13,17000920000
2019-02-14,16842280000
2019-02-15,16985055999
2019-02-19,17146339999
2019-02-20,17241524000
2019-02-21,17683072000
2019-02-22,17944828000
2019-02-25,17640768000
2019-02-26,17587888000
2019-02-27,17815272000
2019-02-28,17990154000
2019-03-01,18088056000
2019-03-04,17924004000
2019-03-05,17971632000
2019-03-06,18056304000
2019-03-07,17945172000
2019-03-08,18133038000
2019-03-11,18400284000
2019-03-12,18310320000
2019-03-13,18416160000
2019-03-14,18450558000
2019-03-15,18522000000
2019-03-18,18617256000
2019-03-19,18561690000
2019-03-20,18439974000
2019-03-21,18955944000
2019-03-22,18836874000
2019-03-25,19043262000
2019-03-26,19231128000
2019-03-27,19498374000
2019-03-28,19673010000
2019-03-29,19929672000
2019-04-01,19892628000
2019-04-02,19979946000
2019-04-03,20006406000
2019-04-04,20109600000
2019-04-05,20093724000
2019-04-08,20278944000
2019-04-09,20281590000
2019-04-10,20450934000
2019-04-11,20379492000
2019-04-12,20355678000
2019-04-15,20503854000
2019-04-16,20268360000
2019-04-17,20170458000
2019-04-18,20424474000
2019-04-22,20196918000
2019-04-23,20014344000
2019-04-24,20022282000
2019-04-25,19974654000
2019-04-26,20220732000
2019-04-29,20292174000
2019-04-30,20371554000
2019-05-01,20175750000
2019-05-02,20220732000
2019-05-03,20130768000
2019-05-06,20260422000
2019-05-07,20255130000
2019-05-08,20408598000
2019-05-09,20498562000
2019-05-10,20726118000
2019-05-13,20376846000
2019-05-14,20445642000
2019-05-15,20509146000
2019-05-16,20617632000
2019-05-17,20514438000
2019-05-20,20495916000
2019-05-21,20337156000
2019-05-22,20585880000
2019-05-23,20675844000
2019-05-24,20532960000
2019-05-28,20226024000
2019-05-29,20244546000
2019-05-30,20540898000
2019-05-31,20722112000
2019-06-03,20862880000
2019-06-04,20334336000
2019-06-05,20772576000
2019-06-06,20945216000
2019-06-07,20955840000
2019-06-10,20841632000
2019-06-11,20820384000
2019-06-12,20865536000
2019-06-13,20831008000
2019-06-14,20796480000
2019-06-17,20647744000
2019-06-18,20403392000
2019-06-19,20684928000
2019-06-20,20714144000
2019-06-21,20506976000
2019-06-24,20472448000
2019-06-25,20331680000
2019-06-26,20004992000
2019-06-27,20700864000
2019-06-28,20586656000
2019-07-01,20676960000
2019-07-02,20982400000
2019-07-03,21561408000
2019-07-05,21439232000
2019-07-08,21208160000
2019-07-09,20993024000
2019-07-10,20908032000
2019-07-11,20849600000
2019-07-12,21051456000
2019-07-15,21232064000
2019-07-16,21210816000
2019-07-17,21255968000
2019-07-18,21271904000
2019-07-19,21083328000
2019-07-22,21096608000
2019-07-23,21054112000
2019-07-24,21093952000
2019-07-25,21327680000
2019-07-26,21590624000
2019-07-29,21577344000
2019-07-30,21428608000
2019-07-31,21054112000
2019-08-01,20908032000
2019-08-02,21139104000
2019-08-05,20549472000
2019-08-06,20653056000
2019-08-07,21202848000
2019-08-08,21542816000
2019-08-09,21712800000
2019-08-12,21925280000
2019-08-13,22196192000
2019-08-14,22132448000
2019-08-15,22443200000
2019-08-16,22568032000
2019-08-19,22384768000
2019-08-20,21410016000
2019-08-21,21383456000
2019-08-22,21564064000
2019-08-23,21354240000
2019-08-26,21460480000
2019-08-27,21651712000
2019-08-28,21760608000
2019-08-29,21664992000
2019-08-30,21630464000
2019-09-03,21827960000
2019-09-04,21968940000
2019-09-05,21780080000
2019-09-06,21942340000
2019-09-09,21439600000
2019-09-10,20748000000
2019-09-11,20939520000
2019-09-12,20990060000
2019-09-13,20896960000
2019-09-16,21051240000
2019-09-17,21144340000
2019-09-18,21181580000
2019-09-19,21285320000
2019-09-20,21298620000
2019-09-23,21256060000
2019-09-24,21258720000
2019-09-25,21354480000
2019-09-26,21359800000
2019-09-27,20854400000
2019-09-30,20787900000
2019-10-01,22205680000
2019-10-02,21910420000
2019-10-03,22258880000
2019-10-04,22471680000
2019-10-07,22373260000
2019-10-08,22163120000
2019-10-09,22131200000
2019-10-10,22038100000
2019-10-11,21913080000
2019-10-14,21681660000
2019-10-15,21413000000
2019-10-16,21338520000
2019-10-17,21559300000
2019-10-18,21492800000
2019-10-21,21596540000
2019-10-22,21346500000
2019-10-23,21341180000
2019-10-24,21280000000
2019-10-25,21197540000
2019-10-28,21309260000
2019-10-29,21601860000
2019-10-30,21686980000
2019-10-31,21373100000
2019-11-01,21365120000
2019-11-04,21075180000
2019-11-05,21149660000
2019-11-06,21189560000
2019-11-07,21338520000
2019-11-08,21240100000
2019-11-11,21338520000
2019-11-12,21428960000
2019-11-13,21766780000
2019-11-14,21694960000
2019-11-15,21596540000
2019-11-18,22008840000
2019-11-19,22072680000
2019-11-20,22338680000
2019-11-21,22136520000
2019-11-22,22200360000
2019-11-25,22160460000
2019-11-26,22469020000
2019-11-27,22535520000
2019-11-29,22511580000
2019-12-02,22506260000
2019-12-03,22721720000
2019-12-04,22793540000
2019-12-05,22899940000
2019-12-06,22876000000
2019-12-09,22974420000
2019-12-10,22790880000
2019-12-11,22697780000
2019-12-12,22139180000
2019-12-13,22277500000
2019-12-16,22293460000
2019-12-17,22216320000
2019-12-18,22274840000
2019-12-19,22386560000
2019-12-20,22378580000
2019-12-23,22245580000
2019-12-24,22378580000
2019-12-26,22559460000
2019-12-27,22857380000
2019-12-30,22660540000
2019-12-31,22575420000
2020-01-02,22282820000
2020-01-03,22636600000
2020-01-06,22772260000
2020-01-07,22381240000
2020-01-08,22261540000
2020-01-09,21577920000
2020-01-10,21843920000
2020-01-13,21984900000
2020-01-14,22197700000
2020-01-15,22293460000
2020-01-16,22232280000
2020-01-17,22434440000
2020-01-21,22764280000
2020-01-22,22947820000
2020-01-23,22979740000
2020-01-24,22966440000
2020-01-27,22971760000
2020-01-28,22085980000
2020-01-29,22266860000
2020-01-30,22014160000
2020-01-31,21729540000
2020-02-03,21700280000
2020-02-04,21373100000
2020-02-05,21548660000
2020-02-06,21561960000
2020-02-07,21694960000
2020-02-10,21761460000
2020-02-11,21713580000
2020-02-12,21950320000
2020-02-13,22221640000
2020-02-14,22189720000
2020-02-18,21934360000
2020-02-19,21817320000
2020-02-20,21790720000
2020-02-21,21572600000
2020-02-24,21413000000
2020-02-25,21064540000
2020-02-26,20364960000
2020-02-27,19984580000
2020-02-28,19444600000
2020-03-02,20295088000
2020-03-03,19951690000
2020-03-04,20481428000
2020-03-05,20436174000
2020-03-06,20050184000
2020-03-09,19171724000
2020-03-10,20169974000
2020-03-11,19515122000
2020-03-12,17460058000
2020-03-13,17968500000
2020-03-16,16022578000
2020-03-17,18460970000
2020-03-18,18772424000
2020-03-19,16722684000
2020-03-20,16576274000
2020-03-23,15152104000
2020-03-24,16629514000
2020-03-25,16531020000
2020-03-26,17521284000
2020-03-27,17609130000
2020-03-30,19054596000
2020-03-31,18796382000
2020-04-01,18450322000
2020-04-02,19328782000
2020-04-03,19549728000
2020-04-06,20233862000
2020-04-07,20004930000
2020-04-08,19845210000
2020-04-09,20537330000
2020-04-13,19791970000
2020-04-14,20390920000
2020-04-15,20305736000
2020-04-16,20686402000
2020-04-17,20880728000
2020-04-20,20779572000
2020-04-21,20122058000
2020-04-22,20414878000
2020-04-23,20180622000
2020-04-24,20532006000
2020-04-27,20880728000
2020-04-28,20856770000
2020-04-29,20824826000
2020-04-30,20875404000
2020-05-01,20553302000
2020-05-04,20947278000
2020-05-05,21325282000
2020-05-06,21325282000
2020-05-07,21410466000
2020-05-08,21833724000
2020-05-11,21942866000
2020-05-12,22443322000
2020-05-13,22430012000
2020-05-14,23361712000
2020-05-15,23689138000
2020-05-18,23470854000
2020-05-19,22962412000
2020-05-20,23106160000
2020-05-21,22701536000
2020-05-22,22877228000
2020-05-26,22765424000
2020-05-27,22893200000
2020-05-28,22962412000
2020-05-29,23313796000
2020-06-01,23546943000
2020-06-02,23392257000
2020-06-03,23242905000
2020-06-04,22773513000
2020-06-05,22781514000
2020-06-08,23040213000
2020-06-09,22816185000
2020-06-10,22992207000
2020-06-11,22381464000
2020-06-12,22208109000
2020-06-15,22722840000
2020-06-16,23066883000
2020-06-17,23221569000
2020-06-18,23186898000
2020-06-19,22962870000
2020-06-22,23029545000
2020-06-23,22992207000
2020-06-24,22973538000
2020-06-25,23808309000
2020-06-26,23504271000
2020-06-29,23920323000
2020-06-30,23925657000
2020-07-01,23936325000
2020-07-02,24219027000
2020-07-06,24213693000
2020-07-07,24421719000
2020-07-08,24488394000
2020-07-09,24517731000
2020-07-10,24792432000
2020-07-13,24392382000
2020-07-14,25259157000
2020-07-15,25229820000
2020-07-16,25299162000
2020-07-17,25456515000
2020-07-20,25544526000
2020-07-21,25813893000
2020-07-22,25845897000
2020-07-23,26123265000
2020-07-24,25805892000
2020-07-27,26139267000
2020-07-28,25736550000
2020-07-29,25915239000
2020-07-30,25848564000
2020-07-31,25989915000
2020-08-03,26176605000
2020-08-04,26437971000
2020-08-05,26304621000
2020-08-06,26544651000
2020-08-07,26878026000
2020-08-10,26912697000
2020-08-11,26373963000
2020-08-12,26891361000
2020-08-13,26942034000
2020-08-14,26878026000
2020-08-17,26976705000
2020-08-18,27003375000
2020-08-19,27006042000
2020-08-20,27056715000
2020-08-21,27091386000
2020-08-24,27048714000
2020-08-25,27040713000
2020-08-26,27403425000
2020-08-27,27398091000
2020-08-28,27283410000
2020-08-31,27527700000
2020-09-01,27492990000
2020-09-02,28005630000
2020-09-03,27236670000
2020-09-04,26948310000
2020-09-08,26368920000
2020-09-09,27060450000
2020-09-10,26459700000
2020-09-11,26518440000
2020-09-14,26713350000
2020-09-15,26748060000
2020-09-16,26523780000
2020-09-17,25730790000
2020-09-18,25359660000
2020-09-21,25418400000
2020-09-22,25685400000
2020-09-23,24764250000
2020-09-24,25212810000
2020-09-25,25575930000
2020-09-28,26056530000
2020-09-29,25351650000
2020-09-30,25912350000
2020-10-01,25792200000
2020-10-02,25744140000
2020-10-05,26043180000
2020-10-06,25583940000
2020-10-07,25923030000
2020-10-08,25944390000
2020-10-09,26182020000
2020-10-12,26820150000
2020-10-13,26732040000
2020-10-14,26435670000
2020-10-15,26587860000
2020-10-16,26619900000
2020-10-19,26371590000
2020-10-20,26157990000
2020-10-21,26077890000
2020-10-22,25984440000
2020-10-23,26227410000
2020-10-26,25907010000
2020-10-27,25661370000
2020-10-28,24788280000
2020-10-29,24550650000
2020-10-30,24099420000
2020-11-02,24721530000
2020-11-03,25055280000
2020-11-04,25228830000
2020-11-05,25170090000
2020-11-06,25186110000
2020-11-09,23805720000
2020-11-10,24288990000
2020-11-11,24951150000
2020-11-12,24694830000
2020-11-13,24646770000
2020-11-16,24588030000
2020-11-17,24385110000
2020-11-18,24323700000
2020-11-19,24462540000
2020-11-20,24521280000
2020-11-23,24430500000
2020-11-24,24903090000
2020-11-25,24777600000
2020-11-27,24895080000
2020-11-30,24971179000
2020-12-01,25011244000
2020-12-02,24418282000
2020-12-03,24746815000
2020-12-04,25094045000
2020-12-07,24744144000
2020-12-08,24957824000
2020-12-09,24872352000
2020-12-10,24853655000
2020-12-11,24952482000
2020-12-14,24915088000
2020-12-15,24511767000
2020-12-16,24762841000
2020-12-17,25267660000
2020-12-18,24939127000
2020-12-21,25024599000
2020-12-22,24829616000
2020-12-23,24834958000
2020-12-24,24965837000
2020-12-28,24952482000
2020-12-29,25326422000
2020-12-30,25256976000
2020-12-31,25534760000
2021-01-04,25104729000
2021-01-05,25168833000
2021-01-06,25088703000
2021-01-07,25318409000
2021-01-08,25430591000
2021-01-11,25008573000
2021-01-12,24693395000
2021-01-13,24909746000
2021-01-14,24471702000
2021-01-15,24955153000
2021-01-19,24842971000
2021-01-20,24506425000
2021-01-21,24428966000
2021-01-22,24538477000
2021-01-25,25254305000
2021-01-26,25665639000
2021-01-27,25126097000
2021-01-28,24311442000
2021-01-29,23916134000
2021-02-01,23819978000
2021-02-02,23900108000
2021-02-03,23697112000
2021-02-04,23739848000
2021-02-05,24116459000
2021-02-08,24260693000
2021-02-09,24244667000
2021-02-10,24252680000
2021-02-11,24006948000
2021-02-12,23945515000
2021-02-16,23219003000
2021-02-17,22957245000
2021-02-18,23101479000
2021-02-19,22468452000
2021-02-22,22425716000
2021-02-23,22535227000
2021-02-24,22650080000
2021-02-25,22545911000
2021-02-26,22511188000
2021-03-01,22600215000
2021-03-02,22693770000
2021-03-03,22236687000
2021-03-04,22159170000
2021-03-05,22568139000
2021-03-08,22493295000
2021-03-09,22725846000
2021-03-10,22961070000
2021-03-11,22939686000
2021-03-12,23204313000
2021-03-15,23345982000
2021-03-16,23316579000
2021-03-17,23161545000
2021-03-18,23073336000
2021-03-19,23132142000
2021-03-22,23482305000
2021-03-23,23404788000
2021-03-24,23396769000
2021-03-25,23709510000
2021-03-26,24113133000
2021-03-29,24091749000
2021-03-30,24030270000
2021-03-31,23832468000
2021-04-01,23853852000
2021-04-05,23811084000
2021-04-06,23984829000
2021-04-07,23832468000
2021-04-08,23960772000
2021-04-09,23551803000
2021-04-12,23583879000
2021-04-13,23527746000
2021-04-14,23498343000
2021-04-15,23650704000
2021-04-16,23733567000
2021-04-19,23749605000
2021-04-20,24222726000
2021-04-21,24570216000
2021-04-22,24436566000
2021-04-23,24449931000
2021-04-26,24150555000
2021-04-27,24022251000
2021-04-28,23875236000
2021-04-29,24217380000
2021-04-30,24153228000
2021-05-03,24297570000
2021-05-04,24155901000
2021-05-05,24179958000
2021-05-06,24118479000
2021-05-07,23877909000
2021-05-10,24238764000
2021-05-11,23982156000
2021-05-12,23773662000
2021-05-13,24126498000
2021-05-14,23939388000
2021-05-17,23827122000
2021-05-18,23840487000
2021-05-19,24006213000
2021-05-20,24289551000
2021-05-21,24217380000
2021-05-24,24217380000
2021-05-25,24137190000
2021-05-26,23966118000
2021-05-27,23709510000
2021-05-28,23805738000
2021-06-01,23779882000
2021-06-02,23980432000
2021-06-03,23977758000
2021-06-04,24015194000
2021-06-07,23929626000
2021-06-08,23664900000
2021-06-09,23565962000
2021-06-10,23729076000
2021-06-11,23758490000
2021-06-14,23852080000
2021-06-15,23737098000
2021-06-16,23416218000
2021-06-17,23408196000
2021-06-18,23031162000
2021-06-21,23309258000
2021-06-22,23333324000
2021-06-23,23025814000
2021-06-24,23071272000
2021-06-25,23338672000
2021-06-28,23571310000
2021-06-29,23429588000
2021-06-30,23616768000
2021-07-01,23523178000
2021-07-02,23688966000
2021-07-06,23544570000
2021-07-07,23579332000
2021-07-08,23285192000
2021-07-09,23290540000
2021-07-12,23180906000
2021-07-13,22916180000
2021-07-14,23044532000
2021-07-15,23282518000
2021-07-16,23504460000
2021-07-19,23694314000
2021-07-20,23450980000
2021-07-21,22878744000
2021-07-22,22656802000
2021-07-23,22921528000
2021-07-26,22830612000
2021-07-27,22929550000
2021-07-28,22648780000
2021-07-29,22528450000
2021-07-30,22507058000
2021-08-02,22485666000
2021-08-03,22405446000
2021-08-04,22242332000
2021-08-05,22261050000
2021-08-06,22309182000
2021-08-09,22381380000
2021-08-10,22525776000
2021-08-11,22857352000
2021-08-12,22910832000
2021-08-13,23178232000
2021-08-16,23365412000
2021-08-17,23488416000
2021-08-18,23087316000
2021-08-19,23392152000
2021-08-20,23413544000
2021-08-23,23191602000
2021-08-24,22964312000
2021-08-25,22878744000
2021-08-26,22710282000
2021-08-27,22787828000
2021-08-30,22849330000
2021-08-31,23073946000
2021-09-01,23370760000
2021-09-02,23541896000
2021-09-03,23552592000
2021-09-07,23255778000
2021-09-08,23624790000
2021-09-09,23199624000
2021-09-10,22876070000
2021-09-13,22769110000
2021-09-14,22750392000
2021-09-15,22822590000
2021-09-16,23025814000
2021-09-17,23068598000
2021-09-20,22902810000
2021-09-21,22854678000
2021-09-22,22817242000
2021-09-23,22670172000
2021-09-24,22608670000
2021-09-27,22555190000
2021-09-28,22263724000
2021-09-29,22378706000
2021-09-30,21667422000
2021-10-01,21581854000
2021-10-04,21576506000
2021-10-05,21405370000
2021-10-06,21466872000
2021-10-07,21506982000
2021-10-08,21207494000
2021-10-11,20969508000
2021-10-12,20883940000
2021-10-13,21095186000
2021-10-14,21461524000
2021-10-15,21293062000
2021-10-18,21234234000
2021-10-19,21359912000
2021-10-20,21576506000
2021-10-21,21474894000
2021-10-22,21587202000
2021-10-25,21573832000
2021-10-26,21675444000
2021-10-27,21517678000
2021-10-28,21707532000
2021-10-29,21453502000
2021-11-01,21576506000
2021-11-02,21755664000
2021-11-03,21993650000
2021-11-04,21742294000
2021-11-05,21720902000
2021-11-08,21477568000
2021-11-09,21654052000
2021-11-10,22009694000
2021-11-11,21782404000
2021-11-12,21862624000
2021-11-15,22111306000
2021-11-16,22322552000
2021-11-17,22448230000
2021-11-18,22341270000
2021-11-19,22453578000
2021-11-22,22667498000
2021-11-23,22838634000
2021-11-24,22860026000
2021-11-26,22873396000
2021-11-29,23261126000
2021-11-30,22982596000
2021-12-01,23178090000
2021-12-02,23301278000
2021-12-03,23711012000
2021-12-06,24131458000
2021-12-07,23520874000
2021-12-08,23740470000
2021-12-09,23759216000
2021-12-10,24238578000
2021-12-13,24921468000
2021-12-14,24525124000
2021-12-15,24693838000
2021-12-16,25349948000
2021-12-17,25205336000
2021-12-20,25149098000
2021-12-21,24910756000
2021-12-22,25009842000
2021-12-23,24913434000
2021-12-27,25208014000
2021-12-28,25430288000
2021-12-29,25607036000
2021-12-30,25593646000
2021-12-31,25872158000
2022-01-03,25660596000
2022-01-04,25842700000
2022-01-05,25955176000
2022-01-06,25840022000
2022-01-07,25719512000
2022-01-10,25339236000
2022-01-11,25497238000
2022-01-12,25540086000
2022-01-13,25577578000
2022-01-14,25802530000
2022-01-18,26102466000
2022-01-19,25724868000
2022-01-20,25532052000
2022-01-21,25631138000
2022-01-24,25218726000
2022-01-25,24910756000
2022-01-26,24621532000
2022-01-27,26297960000
2022-01-28,26305994000
2022-01-31,26863018000
2022-02-01,26911222000
2022-02-02,27224548000
2022-02-03,27556620000
2022-02-04,27243294000
2022-02-07,27286142000
2022-02-08,27433432000
2022-02-09,27395940000
2022-02-10,26897832000
2022-02-11,26980850000
2022-02-14,26887120000
2022-02-15,26812136000
2022-02-16,26348842000
2022-02-17,26265824000
2022-02-18,26188162000
2022-02-22,25968566000
2022-02-23,25872158000
2022-02-24,25205336000
2022-02-25,25765038000
2022-02-28,25534111000
2022-03-01,25823875000
2022-03-02,26113639000
2022-03-03,26711948000
2022-03-04,27744903000
2022-03-07,27919298000
2022-03-08,26172665000
2022-03-09,26376573000
2022-03-10,26277302000
2022-03-11,25896316000
2022-03-14,26347060000
2022-03-15,26368524000
2022-03-16,25979489000
2022-03-17,25995587000
2022-03-18,25821192000
2022-03-21,25949976000
2022-03-22,25966074000
2022-03-23,25794362000
2022-03-24,25931195000
2022-03-25,26271936000
2022-03-28,26191446000
2022-03-29,25998270000
2022-03-30,26094858000
2022-03-31,26776340000
2022-04-01,27345136000
2022-04-04,27192205000
2022-04-05,27578557000
2022-04-06,27506116000
2022-04-07,27632217000
2022-04-08,27398796000
2022-04-11,27390747000
2022-04-12,27377332000
2022-04-13,27366600000
2022-04-14,27251231000
2022-04-18,26897075000
2022-04-19,27240499000
2022-04-20,27903200000
2022-04-21,27978324000
2022-04-22,27441724000
2022-04-25,27465871000
2022-04-26,26988297000
2022-04-27,27353185000
2022-04-28,27830759000
2022-04-29,26982931000
2022-05-02,26277302000
2022-05-03,26220959000
2022-05-04,26682435000
2022-05-05,25874852000
2022-05-06,26169982000
2022-05-09,26432916000
2022-05-10,26285351000
2022-05-11,26330962000
2022-05-12,26258521000
2022-05-13,26902441000
2022-05-16,27082202000
2022-05-17,27100983000
2022-05-18,24589695000
2022-05-19,23996752000
2022-05-20,24232856000
2022-05-23,24581646000
2022-05-24,25142393000
2022-05-25,25061903000
2022-05-26,24672868000
2022-05-27,24935802000
2022-05-31,24876776000
2022-06-01,24340176000
2022-06-02,24436764000
2022-06-03,24106755000
2022-06-06,24074559000
2022-06-07,24053095000
2022-06-08,24002118000
2022-06-09,23438688000
2022-06-10,23605034000
2022-06-13,23269659000
2022-06-14,22483540000
2022-06-15,22464759000
2022-06-16,22231338000
2022-06-17,22145482000
2022-06-21,22421831000
2022-06-22,22389635000
2022-06-23,22939650000
2022-06-24,23567472000
2022-06-27,23586253000
2022-06-28,23299172000
2022-06-29,22974529000
2022-06-30,22335975000
2022-07-01,22180361000
2022-07-05,22564030000
2022-07-06,22384269000
2022-07-07,22183044000
2022-07-08,22019381000
2022-07-11,22089139000
2022-07-12,22070358000
2022-07-13,22301096000
2022-07-14,22115969000
2022-07-15,21930842000
2022-07-18,21718885000
2022-07-19,21989868000
2022-07-20,22003283000
2022-07-21,22268900000
2022-07-22,22566713000
2022-07-25,22690131000
2022-07-26,22765255000
2022-07-27,22912820000
2022-07-28,23484299000
2022-07-29,23436005000
2022-08-01,23537959000
2022-08-02,23709671000
2022-08-03,23720403000
2022-08-04,23688207000
2022-08-05,23698939000
2022-08-08,23926994000
2022-08-09,24232856000
2022-08-10,24096023000
2022-08-11,24047729000
2022-08-12,24326761000
2022-08-15,24643355000
2022-08-16,24809701000
2022-08-17,24839214000
2022-08-18,24702381000
2022-08-19,24624574000
2022-08-22,24238222000
2022-08-23,23886749000
2022-08-24,23830406000
2022-08-25,23889432000
2022-08-26,23234780000
2022-08-29,23038921000
2022-08-30,22743791000
2022-08-31,22555981000
2022-09-01,22749157000
2022-09-02,22282315000
2022-09-06,22054260000
2022-09-07,22805500000
2022-09-08,21276190000
2022-09-09,21434487000
2022-09-12,21842303000
2022-09-13,21324484000
2022-09-14,21305703000
2022-09-15,21064233000
2022-09-16,21233262000
2022-09-19,21158138000
2022-09-20,20755688000
2022-09-21,20739590000
2022-09-22,20570561000
2022-09-23,20398849000
2022-09-26,20219088000
2022-09-27,19974935000
2022-09-28,20133232000
2022-09-29,19722733000
2022-09-30,19121741000
2022-10-03,19427603000
2022-10-04,19969569000
2022-10-05,19669073000
2022-10-06,19432969000
2022-10-07,19703952000
2022-10-10,20353238000
2022-10-11,20347872000
2022-10-12,19982984000
2022-10-13,20087621000
2022-10-14,19730782000
2022-10-17,19754929000
2022-10-18,20017863000
2022-10-19,20039327000
2022-10-20,19529557000
2022-10-21,19811272000
2022-10-24,19988350000
2022-10-25,20425679000
2022-10-26,20498120000
2022-10-27,20825446000
2022-10-28,21249360000
2022-10-31,21099112000
2022-11-01,21085697000
2022-11-02,20720809000
2022-11-03,20594708000
2022-11-04,21201066000
2022-11-07,21447902000
2022-11-08,21651810000
2022-11-09,21252043000
2022-11-10,21963038000
2022-11-11,22475491000
2022-11-14,22201825000
2022-11-15,22443295000
2022-11-16,22443295000
2022-11-17,22301096000
2022-11-18,22472808000
2022-11-21,22845745000
2022-11-22,23105996000
2022-11-23,23103313000
2022-11-25,22781353000
2022-11-28,22470125000
2022-11-29,22470125000
2022-11-30,22845276000
2022-12-01,22992786000
2022-12-02,23167116000
2022-12-05,22542210000
2022-12-06,22630716000
2022-12-07,22890870000
2022-12-08,22971330000
2022-12-09,22872096000
2022-12-12,23059836000
2022-12-13,23226120000
2022-12-14,23137614000
2022-12-15,22652172000
2022-12-16,22370562000
2022-12-19,22217688000
2022-12-20,22257918000
2022-12-21,22595850000
2022-12-22,22577076000
2022-12-23,22587804000
2022-12-27,22751406000
2022-12-28,22324968000
2022-12-29,22566348000
2022-12-30,22231098000
2023-01-03,22386654000
2023-01-04,22786272000
2023-01-05,22649490000
2023-01-06,23145660000
2023-01-09,22692402000
2023-01-10,22628034000
2023-01-11,22400064000
2023-01-12,21716154000
2023-01-13,21751020000
2023-01-17,21751020000
2023-01-18,20696994000
2023-01-19,20557530000
2023-01-20,20769408000
2023-01-23,21093930000
2023-01-24,21080520000
2023-01-25,20914236000
2023-01-26,19701972000
2023-01-27,19964808000
2023-01-30,20029176000
2023-01-31,20147184000
2023-02-01,20281284000
2023-02-02,20106954000
2023-02-03,19991628000
2023-02-06,20200824000
2023-02-07,20002356000
2023-02-08,19790478000
2023-02-09,19691244000
2023-02-10,19980900000
2023-02-13,20273238000
2023-02-14,20090862000
2023-02-15,20061360000
2023-02-16,19929942000
2023-02-17,20316150000
2023-02-21,20257146000
2023-02-22,20340288000
2023-02-23,20222280000
2023-02-24,20109636000
2023-02-27,20117682000
2023-02-28,19947487925
2023-03-01,19585147927
2023-03-02,19603935926
2023-03-03,19566359927
