,BIG
2018-07-23,1789848990
2018-07-24,1773013980
2018-07-25,1790259600
2018-07-26,1808326440
2018-07-27,1767676050
2018-07-30,1783689840
2018-07-31,1783279230
2018-08-01,1784100450
2018-08-02,1855546590
2018-08-03,1867043670
2018-08-06,1866979650
2018-08-07,1884588890
2018-08-08,1897395609
2018-08-09,1903798970
2018-08-10,1894193930
2018-08-13,1894594140
2018-08-14,1921408210
2018-08-15,1885789520
2018-08-16,1888991200
2018-08-17,1921808420
2018-08-20,1949422910
2018-08-21,1940218079
2018-08-22,1959027950
2018-08-23,1975836770
2018-08-24,2006252730
2018-08-27,1969433410
2018-08-28,1957827320
2018-08-29,1961829420
2018-08-30,1915405060
2018-08-31,1722904050
2018-09-04,1713699220
2018-09-05,1744915600
2018-09-06,1761724420
2018-09-07,1722103630
2018-09-10,1760924000
2018-09-11,1721703420
2018-09-12,1689286410
2018-09-13,1654868350
2018-09-14,1664473390
2018-09-17,1649665620
2018-09-18,1648064780
2018-09-19,1640861000
2018-09-20,1657669820
2018-09-21,1648064780
2018-09-24,1648464990
2018-09-25,1657269609
2018-09-26,1680882000
2018-09-27,1657669820
2018-09-28,1672477590
2018-10-01,1659270660
2018-10-02,1649265410
2018-10-03,1638859950
2018-10-04,1644462890
2018-10-05,1672877800
2018-10-08,1715300060
2018-10-09,1686484940
2018-10-10,1714099430
2018-10-11,1672477590
2018-10-12,1708496490
2018-10-15,1749317910
2018-10-16,1779733870
2018-10-17,1745716020
2018-10-18,1610845250
2018-10-19,1580029079
2018-10-22,1649265410
2018-10-23,1658470240
2018-10-24,1646463940
2018-10-25,1672477590
2018-10-26,1626853650
2018-10-29,1655668770
2018-10-30,1730908250
2018-10-31,1661671920
2018-11-01,1718501740
2018-11-02,1709697120
2018-11-05,1729857600
2018-11-06,1704230080
2018-11-07,1753082540
2018-11-08,1797930700
2018-11-09,1714641260
2018-11-12,1739067490
2018-11-13,1761892000
2018-11-14,1703429220
2018-11-15,1685009440
2018-11-16,1662985790
2018-11-19,1724652010
2018-11-20,1632953540
2018-11-21,1641763000
2018-11-23,1662585360
2018-11-26,1725853300
2018-11-27,1739467920
2018-11-28,1753082540
2018-11-29,1785917800
2018-11-30,1744273080
2018-12-03,1767498020
2018-12-04,1678202129
2018-12-06,1613732900
2018-12-07,1241333000
2018-12-10,1186874520
2018-12-11,1198887420
2018-12-12,1194482690
2018-12-13,1189277100
2018-12-14,1141225500
2018-12-17,1144428940
2018-12-18,1162848720
2018-12-19,1150034960
2018-12-20,1085165300
2018-12-21,1083163150
2018-12-24,1070749819
2018-12-26,1135219050
2018-12-27,1138022060
2018-12-28,1123206150
2018-12-31,1158043560
2019-01-02,1179266350
2019-01-03,1166452590
2019-01-04,1204893870
2019-01-07,1206495590
2019-01-08,1194482690
2019-01-09,1227317950
2019-01-10,1223313650
2019-01-11,1255348050
2019-01-14,1255748480
2019-01-15,1256148910
2019-01-16,1236127410
2019-01-17,1264157510
2019-01-18,1276570840
2019-01-22,1291386750
2019-01-23,1295391050
2019-01-24,1280174710
2019-01-25,1301397500
2019-01-28,1276170410
2019-01-29,1283778580
2019-01-30,1246138160
2019-01-31,1262956220
2019-02-01,1254146760
2019-02-04,1278302440
2019-02-05,1277903220
2019-02-06,1276705560
2019-02-07,1285887620
2019-02-08,1233190580
2019-02-11,1224806960
2019-02-12,1259139880
2019-02-13,1275108680
2019-02-14,1283891519
2019-02-15,1288282940
2019-02-19,1291476700
2019-02-20,1301457200
2019-02-21,1254349240
2019-02-22,1248760160
2019-02-25,1279899320
2019-02-26,1278701660
2019-02-27,1260337540
2019-02-28,1258740660
2019-03-01,1255546900
2019-03-04,1257543000
2019-03-05,1277903220
2019-03-06,1273511800
2019-03-07,1271116480
2019-03-08,1444377960
2019-03-11,1453160800
2019-03-12,1419227100
2019-03-13,1416033340
2019-03-14,1411242700
2019-03-15,1405653620
2019-03-18,1374913680
2019-03-19,1393277800
2019-03-20,1376909780
2019-03-21,1407250500
2019-03-22,1399266100
2019-03-25,1433599019
2019-03-26,1464738180
2019-03-27,1505458620
2019-03-28,1501466420
2019-03-29,1517834440
2019-04-01,1541388420
2019-04-02,1520229760
2019-04-03,1523423519
2019-04-04,1527814940
2019-04-05,1531807140
2019-04-08,1558554880
2019-04-09,1540989200
2019-04-10,1554163460
2019-04-11,1568934600
2019-04-12,1526617280
2019-04-15,1570132260
2019-04-16,1546977500
2019-04-17,1543384519
2019-04-18,1559752540
2019-04-22,1506257059
2019-04-23,1511846140
2019-04-24,1558554880
2019-04-25,1543783740
2019-04-26,1520229760
2019-04-29,1498272660
2019-04-30,1483501519
2019-05-01,1468730380
2019-05-02,1477912440
2019-05-03,1499470320
2019-05-06,1494480000
2019-05-07,1442219999
2019-05-08,1470300000
2019-05-09,1474200000
2019-05-10,1424280000
2019-05-13,1332239999
2019-05-14,1325219999
2019-05-15,1327170000
2019-05-16,1290120000
2019-05-17,1244490000
2019-05-20,1231230000
2019-05-21,1234740000
2019-05-22,1194960000
2019-05-23,1143090000
2019-05-24,1129050000
2019-05-28,1051830000
2019-05-29,1031160000
2019-05-30,1014390000
2019-05-31,1076400000
2019-06-03,1075230000
2019-06-04,1113840000
2019-06-05,1073280000
2019-06-06,1044420000
2019-06-07,1045200000
2019-06-10,1115400000
2019-06-11,1143090000
2019-06-12,1128660000
2019-06-13,1137240000
2019-06-14,1131780000
2019-06-17,1146990000
2019-06-18,1157130000
2019-06-19,1174680000
2019-06-20,1144650000
2019-06-21,1130220000
2019-06-24,1071330000
2019-06-25,1083420000
2019-06-26,1111890000
2019-06-27,1133340000
2019-06-28,1115790000
2019-07-01,1096680000
2019-07-02,1061190000
2019-07-03,1056900000
2019-07-05,1055340000
2019-07-08,1077570000
2019-07-09,1053390000
2019-07-10,1015560000
2019-07-11,977730000
2019-07-12,965640000
2019-07-15,924300000
2019-07-16,943410000
2019-07-17,982020000
2019-07-18,1018680000
2019-07-19,1021020000
2019-07-22,1010490000
2019-07-23,998790000
2019-07-24,1031940000
2019-07-25,1006200000
2019-07-26,997619999
2019-07-29,989820000
2019-07-30,965250000
2019-07-31,998400000
2019-08-01,957450000
2019-08-02,966810000
2019-08-05,936798170
2019-08-06,944601570
2019-08-07,927434090
2019-08-08,944211400
2019-08-09,871639780
2019-08-12,854862470
2019-08-13,852911620
2019-08-14,841596690
2019-08-15,785412210
2019-08-16,797897650
2019-08-19,827550570
2019-08-20,800628840
2019-08-21,809602750
2019-08-22,833012950
2019-08-23,805310880
2019-08-26,821698020
2019-08-27,819357000
2019-08-28,835353970
2019-08-29,858764170
2019-08-30,887636750
2019-09-03,887246579
2019-09-04,873980800
2019-09-05,904804230
2019-09-06,888026920
2019-09-09,943040890
2019-09-10,953575480
2019-09-11,948503270
2019-09-12,899732020
2019-09-13,887636750
2019-09-16,867738079
2019-09-17,865006890
2019-09-18,867738079
2019-09-19,895049980
2019-09-20,893489300
2019-09-23,946162250
2019-09-24,932896470
2019-09-25,944211400
2019-09-26,927824260
2019-09-27,928604600
2019-09-30,955916500
2019-10-01,939919530
2019-10-02,862275700
2019-10-03,856032980
2019-10-04,840036010
2019-10-07,825209550
2019-10-08,797507480
2019-10-09,811163430
2019-10-10,817796320
2019-10-11,866177400
2019-10-14,858374000
2019-10-15,863836380
2019-10-16,849790260
2019-10-17,829891590
2019-10-18,800238670
2019-10-21,792825440
2019-10-22,793605780
2019-10-23,863446210
2019-10-24,908315760
2019-10-25,911437120
2019-10-28,886466240
2019-10-29,881003859
2019-10-30,856032980
2019-10-31,845498390
2019-11-01,838865500
2019-11-04,854910300
2019-11-05,875990280
2019-11-06,870915470
2019-11-07,864279180
2019-11-08,842028090
2019-11-11,832659209
2019-11-12,841247350
2019-11-13,839685870
2019-11-14,823680700
2019-11-15,821338480
2019-11-18,807285160
2019-11-19,754585209
2019-11-20,757317800
2019-11-21,765515570
2019-11-22,758098540
2019-11-25,807675530
2019-11-26,781911110
2019-11-27,812359970
2019-11-29,815873300
2019-12-02,812750340
2019-12-03,797525910
2019-12-04,776836300
2019-12-05,747948920
2019-12-06,984122770
2019-12-09,1044239750
2019-12-10,1052047150
2019-12-11,1059854550
2019-12-12,1101233770
2019-12-13,1043459010
2019-12-16,1052047150
2019-12-17,1110602650
2019-12-18,1152762610
2019-12-19,1139490030
2019-12-20,1128169300
2019-12-23,1129730780
2019-12-24,1131682630
2019-12-26,1101624140
2019-12-27,1112944870
2019-12-30,1125827080
2019-12-31,1121142640
2020-01-02,1080544160
2020-01-03,1065710100
2020-01-06,1121923380
2020-01-07,1139880400
2020-01-08,1138709290
2020-01-09,1135195960
2020-01-10,1135195960
2020-01-13,1173452220
2020-01-14,1165644820
2020-01-15,1157447050
2020-01-16,1123484860
2020-01-17,1104747100
2020-01-21,1073127129
2020-01-22,1056731590
2020-01-23,1044239750
2020-01-24,1087570820
2020-01-27,1076640460
2020-01-28,1096939700
2020-01-29,1103575990
2020-01-30,1080544160
2020-01-31,1056341220
2020-02-03,1100698770
2020-02-04,1082308140
2020-02-05,1106568120
2020-02-06,1094438130
2020-02-07,1064308800
2020-02-10,1079960400
2020-02-11,1066265250
2020-02-12,1052178810
2020-02-13,1009136910
2020-02-14,1004050140
2020-02-18,1005224010
2020-02-19,1004050140
2020-02-20,1014223680
2020-02-21,994267890
2020-02-24,981355319
2020-02-25,970790490
2020-02-26,891749910
2020-02-27,878054760
2020-02-28,618629490
2020-03-02,669888480
2020-03-03,690235560
2020-03-04,706669740
2020-03-05,649932690
2020-03-06,695322330
2020-03-09,672627510
2020-03-10,683974920
2020-03-11,653845590
2020-03-12,511807320
2020-03-13,552110190
2020-03-16,416332560
2020-03-17,534893430
2020-03-18,430419000
2020-03-19,507894420
2020-03-20,473460900
2020-03-23,454287690
2020-03-24,602977890
2020-03-25,558762120
2020-03-26,525893760
2020-03-27,507503130
2020-03-30,543110520
2020-03-31,556414380
2020-04-01,539588910
2020-04-02,547023420
2020-04-03,574805010
2020-04-06,619020780
2020-04-07,590847900
2020-04-08,617064330
2020-04-09,768102270
2020-04-13,742277130
2020-04-14,743451000
2020-04-15,732103590
2020-04-16,730929720
2020-04-17,748929060
2020-04-20,766928400
2020-04-21,741103260
2020-04-22,765754530
2020-04-23,760667760
2020-04-24,797057730
2020-04-27,888228300
2020-04-28,933226650
2020-04-29,985659510
2020-04-30,917575050
2020-05-01,939878580
2020-05-04,979797830
2020-05-05,946052290
2020-05-06,948799020
2020-05-07,977051100
2020-05-08,1025315070
2020-05-11,1039833500
2020-05-12,1039833500
2020-05-13,1042580230
2020-05-14,1058668220
2020-05-15,1112425650
2020-05-18,1201105790
2020-05-19,1236813280
2020-05-20,1251331710
2020-05-21,1281938130
2020-05-22,1272520770
2020-05-26,1410642050
2020-05-27,1531105780
2020-05-28,1439286520
2020-05-29,1520511250
2020-06-01,1464007090
2020-06-02,1465969040
2020-06-03,1513840620
2020-06-04,1451058219
2020-06-05,1429476770
2020-06-08,1374542170
2020-06-09,1426337650
2020-06-10,1442818030
2020-06-11,1356492230
2020-06-12,1316468450
2020-06-15,1364340030
2020-06-16,1372972610
2020-06-17,1412211610
2020-06-18,1359238960
2020-06-19,1309797820
2020-06-22,1325493420
2020-06-23,1323531469
2020-06-24,1304696750
2020-06-25,1328240150
2020-06-26,1688846560
2020-06-29,1692770460
2020-06-30,1648038000
2020-07-01,1600558810
2020-07-02,1584078430
2020-07-06,1571914340
2020-07-07,1596634910
2020-07-08,1638620640
2020-07-09,1607229440
2020-07-10,1585255600
2020-07-13,1465576650
2020-07-14,1489512440
2020-07-15,1458513630
2020-07-16,1427514820
2020-07-17,1417705070
2020-07-20,1525219930
2020-07-21,1615862020
2020-07-22,1664125989
2020-07-23,1637443469
2020-07-24,1666087940
2020-07-27,1630380450
2020-07-28,1592711010
2020-07-29,1589964280
2020-07-30,1560142640
2020-07-31,1543662260
2020-08-03,1559072380
2020-08-04,1629472280
2020-08-05,1719279720
2020-08-06,1704438660
2020-08-07,1729554300
2020-08-10,1837247120
2020-08-11,1803759600
2020-08-12,1910310800
2020-08-13,1904602700
2020-08-14,1904602700
2020-08-17,1911452420
2020-08-18,1831158480
2020-08-19,1860079520
2020-08-20,1869212480
2020-08-21,1959019920
2020-08-24,2041597100
2020-08-25,2067093280
2020-08-26,2119988340
2020-08-27,2119607800
2020-08-28,1901177840
2020-08-31,1794246100
2020-09-01,1833061180
2020-09-02,1842574680
2020-09-03,1720801880
2020-09-04,1691119760
2020-09-08,1648879820
2020-09-09,1774077480
2020-09-10,1783210440
2020-09-11,1801095820
2020-09-14,1800715280
2020-09-15,1816697960
2020-09-16,1778643960
2020-09-17,1723085120
2020-09-18,1703677580
2020-09-21,1751245080
2020-09-22,1738306720
2020-09-23,1685031120
2020-09-24,1737926180
2020-09-25,1770652620
2020-09-28,1817459040
2020-09-29,1791201780
2020-09-30,1697208400
2020-10-01,1712049460
2020-10-02,1733740240
2020-10-05,1781688280
2020-10-06,1766847220
2020-10-07,1876062200
2020-10-08,1932762660
2020-10-09,1918682680
2020-10-12,1927435100
2020-10-13,1967011260
2020-10-14,1957117220
2020-10-15,2024092260
2020-10-16,2041597100
2020-10-19,2006967960
2020-10-20,2022570100
2020-10-21,1983374480
2020-10-22,1944559400
2020-10-23,1895089200
2020-10-26,1912594040
2020-10-27,2011914980
2020-10-28,1995551760
2020-10-29,1912594040
2020-10-30,1811370400
2020-11-02,1725050250
2020-11-03,1769956320
2020-11-04,1774337400
2020-11-05,1826545270
2020-11-06,1865609900
2020-11-09,1641444640
2020-11-10,1700589220
2020-11-11,1775432670
2020-11-12,1742209480
2020-11-13,1732717140
2020-11-16,1778353390
2020-11-17,1781639200
2020-11-18,1772511950
2020-11-19,1815957660
2020-11-20,1806465320
2020-11-23,1865974990
2020-11-24,1886785120
2020-11-25,1900293450
2020-11-27,1910881060
2020-11-30,1886420030
2020-12-01,2010915720
2020-12-02,1914897050
2020-12-03,1929500650
2020-12-04,1715192820
2020-12-07,1648746439
2020-12-08,1673572560
2020-12-09,1701319400
2020-12-10,1698033590
2020-12-11,1645095540
2020-12-14,1627571220
2020-12-15,1665540580
2020-12-16,1694747780
2020-12-17,1717383360
2020-12-18,1629396670
2020-12-21,1632682480
2020-12-22,1612237439
2020-12-23,1635603200
2020-12-24,1610046900
2020-12-28,1631587210
2020-12-29,1627571220
2020-12-30,1597998930
2020-12-31,1567331370
2021-01-04,1544330700
2021-01-05,1580474610
2021-01-06,1662619860
2021-01-07,1653127520
2021-01-08,1623920320
2021-01-11,1688906340
2021-01-12,1782004290
2021-01-13,1759368710
2021-01-14,1905039620
2021-01-15,1901753810
2021-01-19,1903579260
2021-01-20,1811576580
2021-01-21,1779448660
2021-01-22,1855387380
2021-01-25,1870356070
2021-01-26,1981343430
2021-01-27,2374910450
2021-01-28,2194921080
2021-01-29,2178857120
2021-02-01,1967171850
2021-02-02,1820826990
2021-02-03,1858296930
2021-02-04,1938892650
2021-02-05,1966111380
2021-02-08,2121646980
2021-02-09,2130484230
2021-02-10,2173256520
2021-02-11,2255266200
2021-02-12,2310764130
2021-02-16,2336922390
2021-02-17,2263749960
2021-02-18,2198354310
2021-02-19,2265517410
2021-02-22,2239359150
2021-02-23,2295917550
2021-02-24,2274001170
2021-02-25,2212493910
2021-02-26,2246075460
2021-03-01,2209312500
2021-03-02,2168661150
2021-03-03,2199061290
2021-03-04,2145330810
2021-03-05,2193405450
2021-03-08,2343285210
2021-03-09,2311471110
2021-03-10,2281424460
2021-03-11,2352122460
2021-03-12,2427415830
2021-03-15,2482913760
2021-03-16,2360252730
2021-03-17,2389592400
2021-03-18,2393127300
2021-03-19,2497053360
2021-03-22,2502355710
2021-03-23,2389592400
2021-03-24,2248549890
2021-03-25,2408680860
2021-03-26,2475490470
2021-03-29,2384290050
2021-03-30,2426708850
2021-03-31,2414336700
2021-04-01,2434132140
2021-04-05,2491044030
2021-04-06,2431657710
2021-04-07,2324903730
2021-04-08,2370857429
2021-04-09,2380755150
2021-04-12,2399136630
2021-04-13,2378280720
2021-04-14,2405852940
2021-04-15,2382169110
2021-04-16,2421406500
2021-04-19,2320661850
2021-04-20,2239005660
2021-04-21,2310764130
2021-04-22,2317126950
2021-04-23,2332327020
2021-04-26,2403378510
2021-04-27,2455341540
2021-04-28,2440494960
2021-04-29,2491044030
2021-04-30,2436960060
2021-05-03,2402722640
2021-05-04,2339475200
2021-05-05,2340495320
2021-05-06,2374839360
2021-05-07,2351716640
2021-05-10,2322473200
2021-05-11,2272147280
2021-05-12,2162654400
2021-05-13,2222161400
2021-05-14,2301050680
2021-05-17,2318052680
2021-05-18,2267046680
2021-05-19,2151093040
2021-05-20,2191897840
2021-05-21,2182716760
2021-05-24,2164014560
2021-05-25,2144632280
2021-05-26,2233042680
2021-05-27,2194618160
2021-05-28,2072203760
2021-06-01,2109608160
2021-06-02,2174895840
2021-06-03,2208559800
2021-06-04,2203459200
2021-06-07,2301050680
2021-06-08,2458829240
2021-06-09,2396261880
2021-06-10,2237123160
2021-06-11,2339475200
2021-06-14,2251064800
2021-06-15,2209239880
2021-06-16,2218761000
2021-06-17,2221141280
2021-06-18,2181696640
2021-06-21,2220801240
2021-06-22,2346276000
2021-06-23,2259225760
2021-06-24,2231342480
2021-06-25,2227942080
2021-06-28,2233382720
2021-06-29,2210940080
2021-06-30,2244604040
2021-07-01,2228282120
2021-07-02,2181696640
2021-07-06,2137491440
2021-07-07,2098386840
2021-07-08,2088865720
2021-07-09,2175235880
2021-07-12,2087505560
2021-07-13,2077644400
2021-07-14,2041260120
2021-07-15,2039219880
2021-07-16,1994674640
2021-07-19,1991954320
2021-07-20,2061662520
2021-07-21,2119129280
2021-07-22,2056901960
2021-07-23,2062682640
2021-07-26,2089205760
2021-07-27,2040920080
2021-07-28,2025618280
2021-07-29,1993654520
2021-07-30,1958970440
2021-08-02,1720247119
2021-08-03,1759217118
2021-08-04,1674782119
2021-08-05,1703236404
2021-08-06,1684369976
2021-08-09,1679112119
2021-08-10,1735402118
2021-08-11,1820146403
2021-08-12,1800042832
2021-08-13,1791692118
2021-08-16,1786743546
2021-08-17,1731999976
2021-08-18,1715917119
2021-08-19,1690864976
2021-08-20,1734164975
2021-08-23,1755196404
2021-08-24,1776537118
2021-08-25,1788908546
2021-08-26,1677874976
2021-08-27,1596532835
2021-08-30,1585089263
2021-08-31,1504984264
2021-09-01,1498798550
2021-09-02,1478385693
2021-09-03,1478385693
2021-09-07,1423332837
2021-09-08,1427353551
2021-09-09,1444673551
2021-09-10,1422095694
2021-09-13,1433539265
2021-09-14,1405084980
2021-09-15,1462612122
2021-09-16,1465395693
2021-09-17,1474674265
2021-09-20,1469725693
2021-09-21,1382507123
2021-09-22,1431374265
2021-09-23,1443745694
2021-09-24,1440034265
2021-09-27,1532201407
2021-09-28,1500654264
2021-09-29,1496324264
2021-09-30,1341062838
2021-10-01,1322814981
2021-10-04,1323742838
2021-10-05,1334877124
2021-10-06,1366114981
2021-10-07,1432920694
2021-10-08,1462921408
2021-10-11,1391476409
2021-10-12,1436941408
2021-10-13,1430755694
2021-10-14,1434157837
2021-10-15,1436941408
2021-10-18,1422095694
2021-10-19,1432920694
2021-10-20,1415600694
2021-10-21,1416528551
2021-10-22,1392404266
2021-10-25,1419002837
2021-10-26,1382197837
2021-10-27,1350650695
2021-10-28,1356217838
2021-10-29,1368589266
2021-11-01,1393864800
2021-11-02,1420141600
2021-11-03,1523755800
2021-11-04,1520471200
2021-11-05,1519575400
2021-11-08,1475681200
2021-11-09,1478667200
2021-11-10,1441342200
2021-11-11,1445522600
2021-11-12,1452091800
2021-11-15,1467021800
2021-11-16,1487028000
2021-11-17,1412079400
2021-11-18,1443432400
2021-11-19,1381920800
2021-11-22,1451494600
2021-11-23,1415065400
2021-11-24,1340116800
2021-11-26,1364602000
2021-11-29,1312347000
2021-11-30,1295326800
2021-12-01,1271438800
2021-12-02,1302493200
2021-12-03,1372067000
2021-12-06,1308465200
2021-12-07,1341012600
2021-12-08,1328770000
2021-12-09,1330561600
2021-12-10,1337728000
2021-12-13,1312944200
2021-12-14,1260390600
2021-12-15,1267258400
2021-12-16,1261286400
2021-12-17,1270543000
2021-12-20,1239787200
2021-12-21,1279501000
2021-12-22,1288459000
2021-12-23,1261286400
2021-12-27,1272036000
2021-12-28,1286368800
2021-12-29,1329964400
2021-12-30,1358928600
2021-12-31,1345193000
2022-01-03,1411780800
2022-01-04,1470306400
2022-01-05,1425516400
2022-01-06,1427606600
2022-01-07,1483146200
2022-01-10,1383712400
2022-01-11,1363407600
2022-01-12,1303090400
2022-01-13,1301597400
2022-01-14,1296222600
2022-01-18,1264869600
2022-01-19,1219781000
2022-01-20,1186636400
2022-01-21,1188428000
2022-01-24,1275619200
2022-01-25,1285771600
2022-01-26,1200372000
2022-01-27,1186636400
2022-01-28,1190518200
2022-01-31,1190888743
2022-02-01,1239194896
2022-02-02,1201402435
2022-02-03,1170429666
2022-02-04,1135194590
2022-02-07,1107915822
2022-02-08,1120986898
2022-02-09,1068986746
2022-02-10,1051085054
2022-02-11,1053074131
2022-02-14,1075522284
2022-02-15,1090582437
2022-02-16,1050232592
2022-02-17,1035172439
2022-02-18,1042844592
2022-02-22,994822593
2022-02-23,962997363
2022-02-24,987718747
2022-02-25,1012724285
2022-02-28,987718747
2022-03-01,972942748
2022-03-02,1059893823
2022-03-03,1047675208
2022-03-04,1081205361
2022-03-07,1029205208
2022-03-08,1027216131
2022-03-09,1043981208
2022-03-10,997664132
2022-03-11,943390748
2022-03-14,909008134
2022-03-15,1049380131
2022-03-16,1058188900
2022-03-17,1074953976
2022-03-18,1110473206
2022-03-21,1083478591
2022-03-22,1099675360
2022-03-23,1050800900
2022-03-24,1063871976
2022-03-25,1059893823
2022-03-28,1078932130
2022-03-29,1146560744
2022-03-30,1036877362
2022-03-31,983172286
2022-04-01,972374440
2022-04-04,1018407362
2022-04-05,987718747
2022-04-06,966123056
2022-04-07,975215978
2022-04-08,999653209
2022-04-11,1007609516
2022-04-12,997664132
2022-04-13,1027216131
2022-04-14,1049948438
2022-04-18,1047959361
2022-04-19,1095128899
2022-04-20,1095128899
2022-04-21,1076658899
2022-04-22,991696901
2022-04-25,1003631362
2022-04-26,946800594
2022-04-27,924068287
2022-04-28,936571056
2022-04-29,878035365
2022-05-02,942711315
2022-05-03,938952036
2022-05-04,954567500
2022-05-05,914661315
2022-05-06,896154099
2022-05-09,990136056
2022-05-10,937795335
2022-05-11,895575749
2022-05-12,965556159
2022-05-13,968737087
2022-05-16,943868016
2022-05-17,950229871
2022-05-18,838608225
2022-05-19,847572657
2022-05-20,796388638
2022-05-23,783375752
2022-05-24,758506680
2022-05-25,865501523
2022-05-26,886322141
2022-05-27,779038123
2022-05-31,708190187
2022-06-01,654403590
2022-06-02,687369569
2022-06-03,691418022
2022-06-06,688526270
2022-06-07,699804105
2022-06-08,722070599
2022-06-09,716576269
2022-06-10,685345342
2022-06-13,670019054
2022-06-14,658741219
2022-06-15,655849467
2022-06-16,625196890
2022-06-17,619413385
2022-06-21,609581427
2022-06-22,612473179
2022-06-23,626353591
2022-06-24,670308229
2022-06-27,653536065
2022-06-28,643993281
2022-06-29,626642766
2022-06-30,606400499
2022-07-01,590495860
2022-07-05,605532973
2022-07-06,580663902
2022-07-07,618835035
2022-07-08,661922147
2022-07-11,664524724
2022-07-12,665970600
2022-07-13,660765446
2022-07-14,635028849
2022-07-15,641390704
2022-07-18,645149982
2022-07-19,651801013
2022-07-20,653536065
2022-07-21,629823694
2022-07-22,619702560
2022-07-25,598303592
2022-07-26,537865965
2022-07-27,564180912
2022-07-28,568807716
2022-07-29,583844829
2022-08-01,606645280
2022-08-02,593620930
2022-08-03,609539580
2022-08-04,599120100
2022-08-05,629220820
2022-08-08,676687340
2022-08-09,632115120
2022-08-10,649770350
2022-08-11,670030450
2022-08-12,685370240
2022-08-15,721548990
2022-08-16,790433330
2022-08-17,763805770
2022-08-18,761200900
2022-08-19,695789720
2022-08-22,685949100
2022-08-23,686238530
2022-08-24,661058120
2022-08-25,676108480
2022-08-26,637324860
2022-08-29,623721650
2022-08-30,696947440
2022-08-31,595357510
2022-09-01,621695640
2022-09-02,619090770
2022-09-06,615907040
2022-09-07,658742680
2022-09-08,635588280
2022-09-09,664531280
2022-09-12,681607650
2022-09-13,603750980
2022-09-14,606066420
2022-09-15,592752640
2022-09-16,582912020
2022-09-19,575386840
2022-09-20,540365810
2022-09-21,536024360
2022-09-22,531682910
2022-09-23,540655240
2022-09-26,533998350
2022-09-27,526183740
2022-09-28,522710579
2022-09-29,472060329
2022-09-30,451800230
2022-10-03,483058670
2022-10-04,523000010
2022-10-05,513738250
2022-10-06,505055350
2022-10-07,498687890
2022-10-10,501292760
2022-10-11,512869959
2022-10-12,517211410
2022-10-13,507081360
2022-10-14,472639189
2022-10-17,494635870
2022-10-18,517211410
2022-10-19,478427790
2022-10-20,462509140
2022-10-21,462509140
2022-10-24,442538470
2022-10-25,480164370
2022-10-26,480453800
2022-10-27,505344780
2022-10-28,524157730
2022-10-31,546418590
2022-11-01,554816120
2022-11-02,537441920
2022-11-03,509353630
2022-11-04,509643200
2022-11-07,517172020
2022-11-08,517751160
2022-11-09,481554910
2022-11-10,551341280
2022-11-11,561765800
2022-11-14,556843110
2022-11-15,584352260
2022-11-16,516013740
2022-11-17,520357289
2022-11-18,522673850
2022-11-21,516013740
2022-11-22,555974400
2022-11-23,573927740
2022-11-25,551341280
2022-11-28,537731490
2022-11-29,556553540
2022-11-30,564661500
2022-12-01,516303309
2022-12-02,526727830
2022-12-05,506747500
2022-12-06,496902120
2022-12-07,495454270
2022-12-08,509643200
2022-12-09,480686200
2022-12-12,487056740
2022-12-13,477790500
2022-12-14,472288669
2022-12-15,491979429
2022-12-16,459258020
2022-12-19,418428650
2022-12-20,412058110
2022-12-21,397290040
2022-12-22,394973480
2022-12-23,421613920
2022-12-27,432617580
2022-12-28,413795530
2022-12-29,424799190
2022-12-30,425667900
2023-01-03,430301020
2023-01-04,454914470
2023-01-05,464470280
2023-01-06,489083730
2023-01-09,510801480
2023-01-10,534546220
2023-01-11,549314290
2023-01-12,559159670
2023-01-13,526438260
2023-01-17,504430940
2023-01-18,495164700
2023-01-19,481844480
2023-01-20,493137710
2023-01-23,496322980
2023-01-24,469682539
2023-01-25,484450610
2023-01-26,471130390
2023-01-27,488215020
2023-01-30,457323680
2023-01-31,474734480
2023-02-01,505203380
2023-02-02,538574080
2023-02-03,505783740
2023-02-06,508685540
2023-02-07,506944459
2023-02-08,494466720
2023-02-09,475024660
2023-02-10,475314840
2023-02-13,490694380
2023-02-14,481698800
2023-02-15,495917620
2023-02-16,490114020
2023-02-17,486051500
2023-02-21,458774580
2023-02-22,457904040
2023-02-23,433238740
2023-02-24,432078020
2023-02-27,419890460
2023-02-28,416408300
2023-03-01,398417140
2023-03-02,421051180
2023-03-03,434689640
2023-03-06,418149380
2023-03-07,414377040
2023-03-08,423662800
2023-03-09,407702900
2023-03-10,399287680
2023-03-13,398417140
2023-03-14,390292100
2023-03-15,383617960
2023-03-16,372010760
2023-03-17,352568700
2023-03-20,331385560
2023-03-21,321809620
2023-03-22,305269360
2023-03-23,291340720
2023-03-24,297724680
2023-03-27,299755940
2023-03-28,304689000
2023-03-29,299175580
2023-03-30,300916660
2023-03-31,318037280
2023-04-03,325581960
2023-04-04,333707000
2023-04-05,313394400
2023-04-06,311363140
2023-04-10,329354300
2023-04-11,348216000
2023-04-12,318037280
2023-04-13,319198000
2023-04-14,302947920
2023-04-17,298885400
2023-04-18,293662160
2023-04-19,288438920
2023-04-20,282345140
2023-04-21,244621740
2023-04-24,269867400
2023-04-25,248103900
2023-04-26,246653000
2023-04-27,255358400
2023-04-28,260871820
