,SRE
2018-07-17,31900367340
2018-07-18,31541688240
2018-07-19,31817595240
2018-07-20,31525133820
2018-07-23,31337517060
2018-07-24,31591351500
2018-07-25,31861740360
2018-07-26,31944512460
2018-07-27,31723786860
2018-07-30,31585833360
2018-07-31,31894849200
2018-08-01,31701714300
2018-08-02,32016248280
2018-08-03,32225937600
2018-08-06,31828631520
2018-08-07,31999693860
2018-08-08,31751377560
2018-08-09,31657569180
2018-08-10,31574797080
2018-08-13,31701714300
2018-08-14,31519615680
2018-08-15,31580315220
2018-08-16,32010730140
2018-08-17,32242492020
2018-08-20,32270082720
2018-08-21,32071429680
2018-08-22,31861740360
2018-08-23,31916921760
2018-08-24,32115574800
2018-08-27,31905885480
2018-08-28,31889331060
2018-08-29,32192828760
2018-08-30,32170756200
2018-08-31,32027284560
2018-09-04,32281119000
2018-09-05,32595652980
2018-09-06,32568062280
2018-09-07,32242492020
2018-09-10,32446663200
2018-09-11,32341818540
2018-09-12,32496326460
2018-09-13,32744642760
2018-09-14,32761197180
2018-09-17,32799824160
2018-09-18,32358372960
2018-09-19,31767931980
2018-09-20,31541688240
2018-09-21,31790004540
2018-09-24,31337517060
2018-09-25,31034019360
2018-09-26,30642231420
2018-09-27,30901584000
2018-09-28,31387180320
2018-10-01,33745477360
2018-10-02,34308692460
2018-10-03,33976691980
2018-10-04,34059692100
2018-10-05,34445049800
2018-10-08,34551764240
2018-10-09,34504335600
2018-10-10,34225692340
2018-10-11,33935191920
2018-10-12,34101192160
2018-10-15,34118977900
2018-10-16,34314621040
2018-10-17,34178263700
2018-10-18,34362049680
2018-10-19,34569549980
2018-10-22,34273120980
2018-10-23,33852191800
2018-10-24,34356121100
2018-10-25,34101192160
2018-10-26,33443119779
2018-10-29,33360119660
2018-10-30,33140762200
2018-10-31,32642761480
2018-11-01,32624975740
2018-11-02,32328546740
2018-11-05,33371976820
2018-11-06,33555762800
2018-11-07,34848193240
2018-11-08,34972693420
2018-11-09,34593264300
2018-11-12,34207906600
2018-11-13,34391692580
2018-11-14,33425334040
2018-11-15,32897690420
2018-11-16,34053763520
2018-11-19,34160477960
2018-11-20,33775120260
2018-11-21,33205976580
2018-11-23,33235619480
2018-11-26,33211905160
2018-11-27,33407548300
2018-11-28,33567619960
2018-11-29,33401619720
2018-11-30,34154549380
2018-12-03,34522121340
2018-12-04,34640692940
2018-12-06,34296835300
2018-12-07,34373906840
2018-12-10,34445049800
2018-12-11,34699978740
2018-12-12,34581407140
2018-12-13,34860050400
2018-12-14,35126836500
2018-12-17,34071549260
2018-12-18,33745477360
2018-12-19,33775120260
2018-12-20,33514262740
2018-12-21,33146690779
2018-12-24,31836474600
2018-12-26,32014332000
2018-12-27,31901688980
2018-12-28,31800903120
2018-12-31,29996069600
2019-01-02,29596861280
2019-01-03,29735475280
2019-01-04,30622604880
2019-01-07,30617060320
2019-01-08,31476467120
2019-01-09,31165971760
2019-01-10,31725972320
2019-01-11,31620625680
2019-01-14,30983001280
2019-01-15,31204783680
2019-01-16,31232506480
2019-01-17,31149338080
2019-01-18,31238051040
2019-01-22,31154882640
2019-01-23,31304585760
2019-01-24,31426566080
2019-01-25,31354486800
2019-01-28,31326764000
2019-01-29,31565180080
2019-01-30,31853497200
2019-01-31,32430131440
2019-02-01,32369141280
2019-02-04,32491121600
2019-02-05,32463398800
2019-02-06,32646369280
2019-02-07,32718448560
2019-02-08,32690725760
2019-02-11,31870130880
2019-02-12,31637259360
2019-02-13,31670526720
2019-02-14,31620625680
2019-02-15,31953299280
2019-02-19,32236071840
2019-02-20,32474487920
2019-02-21,32624191040
2019-02-22,32845973440
2019-02-25,32602012800
2019-02-26,32962409200
2019-02-27,33361617520
2019-02-28,33389340320
2019-03-01,33616667280
2019-03-04,33638845520
2019-03-05,33566766240
2019-03-06,33539043440
2019-03-07,33738647600
2019-03-08,33904984400
2019-03-11,34154489600
2019-03-12,34376272000
2019-03-13,34470529520
2019-03-14,34503796880
2019-03-15,34548153360
2019-03-18,34559242480
2019-03-19,34359638320
2019-03-20,34670133680
2019-03-21,34897460640
2019-03-22,34952906240
2019-03-25,34664589120
2019-03-26,34786569440
2019-03-27,34769935760
2019-03-28,34509341440
2019-03-29,34891916080
2019-04-01,35410950160
2019-04-02,35578721560
2019-04-03,35578721560
2019-04-04,35517205380
2019-04-05,35858340560
2019-04-08,35735308200
2019-04-09,35763270100
2019-04-10,35634645360
2019-04-11,35819193900
2019-04-12,36311323340
2019-04-15,35947818640
2019-04-16,35589906320
2019-04-17,35595498700
2019-04-18,35629052980
2019-04-22,35058630220
2019-04-23,35265548280
2019-04-24,35349433980
2019-04-25,35606683460
2019-04-26,35808009140
2019-04-29,35176070200
2019-04-30,35780047240
2019-05-01,35287917800
2019-05-02,35226401620
2019-05-03,35640237740
2019-05-06,35343841600
2019-05-07,35153700680
2019-05-08,35164885440
2019-05-09,35293510180
2019-05-10,36132367180
2019-05-13,36160329080
2019-05-14,36171513840
2019-05-15,36316915720
2019-05-16,36551795680
2019-05-17,36473502360
2019-05-20,36680420420
2019-05-21,36769898500
2019-05-22,37552831700
2019-05-23,37994629720
2019-05-24,37569608840
2019-05-28,37217288900
2019-05-29,36562980440
2019-05-30,36792268020
2019-05-31,36753121360
2019-06-03,36887338480
2019-06-04,36965631800
2019-06-05,37474538380
2019-06-06,37742972620
2019-06-07,37608755500
2019-06-10,37496907900
2019-06-11,37670271680
2019-06-12,37944298300
2019-06-13,38263063960
2019-06-14,38520313440
2019-06-17,38570644860
2019-06-18,38380503940
2019-06-19,38883818140
2019-06-20,39236138080
2019-06-21,39437463760
2019-06-24,39387132340
2019-06-25,39280877120
2019-06-26,38313395380
2019-06-27,37899559260
2019-06-28,38430835360
2019-07-01,38619836188
2019-07-02,39055037035
2019-07-03,38902434141
2019-07-05,39105904666
2019-07-08,39145468380
2019-07-09,39298071274
2019-07-10,39467630046
2019-07-11,39671100571
2019-07-12,39529801595
2019-07-15,39563713350
2019-07-16,39354590865
2019-07-17,39546757472
2019-07-18,39891526974
2019-07-19,39580669227
2019-07-22,39727620162
2019-07-23,39264159520
2019-07-24,39495889841
2019-07-25,39693708408
2019-07-26,39637188817
2019-07-29,39422414373
2019-07-30,38568968557
2019-07-31,38275066686
2019-08-01,38342890195
2019-08-02,38342890195
2019-08-05,37336841484
2019-08-06,37851169757
2019-08-07,38195939259
2019-08-08,38636792065
2019-08-09,38908086100
2019-08-12,38755483205
2019-08-13,38817654755
2019-08-14,38648095983
2019-08-15,39151120339
2019-08-16,39247203643
2019-08-19,39461978087
2019-08-20,39467630046
2019-08-21,39801095630
2019-08-22,39603277063
2019-08-23,39286767356
2019-08-26,40072389664
2019-08-27,39970654401
2019-08-28,40128909255
2019-08-29,40196732763
2019-08-30,40027173992
2019-09-03,40552806183
2019-09-04,40694105160
2019-09-05,40083693582
2019-09-06,40128909255
2019-09-09,39851963261
2019-09-10,40066737705
2019-09-11,40484982675
2019-09-12,40598021856
2019-09-13,40044129869
2019-09-16,40061085746
2019-09-17,40422811125
2019-09-18,39620232940
2019-09-19,39795443671
2019-09-20,40191080804
2019-09-23,40094997500
2019-09-24,40761928668
2019-09-25,40699757119
2019-09-26,40897575685
2019-09-27,40829752177
2019-09-30,42302571849
2019-10-01,41861263349
2019-10-02,41184972403
2019-10-03,41740906486
2019-10-04,42187946264
2019-10-07,41964426375
2019-10-08,41815413116
2019-10-09,42021739167
2019-10-10,41958695096
2019-10-11,41695056252
2019-10-14,41677862415
2019-10-15,41551774272
2019-10-16,41511655318
2019-10-17,41540311714
2019-10-18,41901382304
2019-10-21,41975888934
2019-10-22,42090514518
2019-10-23,42411466154
2019-10-24,42428659991
2019-10-25,41259479032
2019-10-28,40451368664
2019-10-29,40462831222
2019-10-30,40565994248
2019-10-31,41414223571
2019-11-01,42210871381
2019-11-04,41792487999
2019-11-05,41081809377
2019-11-06,41041690422
2019-11-07,40726470066
2019-11-08,40726470066
2019-11-11,40789514137
2019-11-12,41534580434
2019-11-13,42084783239
2019-11-14,41689324973
2019-11-15,41878457187
2019-11-18,42308303128
2019-11-19,42187946264
2019-11-20,42371347199
2019-11-21,42067589401
2019-11-22,42010276609
2019-11-25,41947232537
2019-11-26,42090514518
2019-11-27,42285378011
2019-11-29,42205140102
2019-12-02,41958695096
2019-12-03,42388541037
2019-12-04,42291109290
2019-12-05,42233796498
2019-12-06,41792487999
2019-12-09,41792487999
2019-12-10,42262452894
2019-12-11,42634986043
2019-12-12,42090514518
2019-12-13,42634986043
2019-12-16,43167995009
2019-12-17,43018981750
2019-12-18,43454558970
2019-12-19,43569184554
2019-12-20,43380052340
2019-12-23,43145069892
2019-12-24,43173726288
2019-12-26,43448827691
2019-12-27,43236770360
2019-12-30,43288351873
2019-12-31,45162438746
2020-01-02,44458825362
2020-01-03,44053353242
2020-01-06,44423048410
2020-01-07,44387271458
2020-01-08,44691375548
2020-01-09,44369382982
2020-01-10,44649635771
2020-01-13,45067033541
2020-01-14,45084922017
2020-01-15,45955494510
2020-01-16,46265561425
2020-01-17,46867806779
2020-01-21,47094394140
2020-01-22,46975137634
2020-01-23,47720490795
2020-01-24,47631048416
2020-01-27,47267316073
2020-01-28,47648936892
2020-01-29,47309055850
2020-01-30,48042483361
2020-01-31,47893412729
2020-02-03,48018632060
2020-02-04,47398498230
2020-02-05,47422349531
2020-02-06,47851672952
2020-02-07,47285204549
2020-02-10,47100356965
2020-02-11,47273278899
2020-02-12,47368684103
2020-02-13,47404461055
2020-02-14,47988817933
2020-02-18,47964966632
2020-02-19,47619122765
2020-02-20,47666825368
2020-02-21,47237501947
2020-02-24,45961457335
2020-02-25,44595970343
2020-02-26,43790988929
2020-02-27,42163137625
2020-02-28,41674185951
2020-03-02,42401650637
2020-03-03,42043881119
2020-03-04,44077204543
2020-03-05,42264505655
2020-03-06,42300282607
2020-03-09,38090527952
2020-03-10,38937249143
2020-03-11,36659449882
2020-03-12,31090171062
2020-03-13,31877264000
2020-03-16,26421278859
2020-03-17,29331137601
2020-03-18,30529665484
2020-03-19,29814126450
2020-03-20,29706795594
2020-03-23,27852356929
2020-03-24,31018617158
2020-03-25,33994066978
2020-03-26,36850260292
2020-03-27,36116832781
2020-03-30,35776951740
2020-03-31,33239515000
2020-04-01,30509756600
2020-04-02,31256910300
2020-04-03,30674483400
2020-04-06,33545436200
2020-04-07,34322005400
2020-04-08,35904559300
2020-04-09,38398993700
2020-04-13,37351801900
2020-04-14,37634190700
2020-04-15,35745715600
2020-04-16,34551446300
2020-04-17,36604648200
2020-04-20,36057519900
2020-04-21,35086808400
2020-04-22,36375207300
2020-04-23,36916452500
2020-04-24,37351801900
2020-04-27,37887164000
2020-04-28,37345918800
2020-04-29,38116604900
2020-04-30,36434038300
2020-05-01,35280950700
2020-05-04,36510518600
2020-05-05,36539934100
2020-05-06,35892793100
2020-05-07,36398739700
2020-05-08,36545817200
2020-05-11,36710544000
2020-05-12,35710417000
2020-05-13,34786770300
2020-05-14,35398612700
2020-05-15,35063276000
2020-05-18,36475220000
2020-05-19,37092945500
2020-05-20,36075169200
2020-05-21,35616287400
2020-05-22,36422272100
2020-05-26,36839972200
2020-05-27,36739959500
2020-05-28,37475347000
2020-05-29,37157659600
2020-06-01,37969527400
2020-06-02,38334279600
2020-06-03,38710798000
2020-06-04,37887164000
2020-06-05,39357939000
2020-06-08,39652094000
2020-06-09,38334279600
2020-06-10,37816566800
2020-06-11,36322259400
2020-06-12,36492869300
2020-06-15,36845855300
2020-06-16,36581115800
2020-06-17,36528167900
2020-06-18,36639946800
2020-06-19,34492615300
2020-06-22,35139756300
2020-06-23,35145639400
2020-06-24,35310366200
2020-06-25,34510264600
2020-06-26,33127736100
2020-06-29,34745588600
2020-06-30,34067833680
2020-07-01,35265031520
2020-07-02,35142987080
2020-07-06,35003507720
2020-07-07,34218936320
2020-07-08,34073645320
2020-07-09,33794686600
2020-07-10,34631562760
2020-07-13,34922144760
2020-07-14,35404510880
2020-07-15,35788079120
2020-07-16,35636976480
2020-07-17,36270445240
2020-07-20,35631164840
2020-07-21,36404112960
2020-07-22,37159626160
2020-07-23,37002711880
2020-07-24,36502910840
2020-07-27,35735774360
2020-07-28,36223952120
2020-07-29,36328561640
2020-07-30,35962428320
2020-07-31,36165835720
2020-08-03,36043791280
2020-08-04,36328561640
2020-08-05,36915537280
2020-08-06,37252612400
2020-08-07,37746601800
2020-08-10,38815943560
2020-08-11,38101111840
2020-08-12,38996104400
2020-08-13,39129772120
2020-08-14,38321954160
2020-08-17,37682673760
2020-08-18,37589687520
2020-08-19,37258424040
2020-08-20,36677260040
2020-08-21,36462229360
2020-08-24,37014335160
2020-08-25,36473852640
2020-08-26,35549801880
2020-08-27,35915935200
2020-08-28,35543990240
2020-08-31,35933370120
2020-09-01,35526555320
2020-09-02,36194893920
2020-09-03,35660223040
2020-09-04,35131363800
2020-09-08,34608316200
2020-09-09,35148798720
2020-09-10,34323545840
2020-09-11,34230559600
2020-09-14,34625751120
2020-09-15,34184066480
2020-09-16,35113928880
2020-09-17,35172045280
2020-09-18,34864028360
2020-09-21,33899296120
2020-09-22,34596692920
2020-09-23,33271639000
2020-09-24,33631960680
2020-09-25,34178254840
2020-09-28,33916731040
2020-09-29,33759816760
2020-09-30,34207137256
2020-10-01,34432564487
2020-10-02,34825617095
2020-10-05,35195548961
2020-10-06,35328493225
2020-10-07,35467217675
2020-10-08,36623254757
2020-10-09,36420948268
2020-10-12,36640595313
2020-10-13,36577013274
2020-10-14,36733078280
2020-10-15,37149251630
2020-10-16,37027867736
2020-10-19,36987406438
2020-10-20,37478722198
2020-10-21,37368898675
2020-10-22,38230146301
2020-10-23,38686780949
2020-10-26,37952697402
2020-10-27,37652127760
2020-10-28,36444069010
2020-10-29,36767759393
2020-10-30,36230202149
2020-11-02,36883363101
2020-11-03,37311096821
2020-11-04,37120350703
2020-11-05,36709957538
2020-11-06,36079917329
2020-11-09,37681028687
2020-11-10,39293700417
2020-11-11,38623198909
2020-11-12,38235926487
2020-11-13,38889087438
2020-11-16,39143415596
2020-11-17,38744582803
2020-11-18,38449793347
2020-11-19,37646347575
2020-11-20,37692589058
2020-11-23,37871774806
2020-11-24,38241706672
2020-11-25,38137663335
2020-11-27,37704149429
2020-11-30,36842901803
2020-12-01,36923824399
2020-12-02,37987378514
2020-12-03,38155003891
2020-12-04,37039428107
2020-12-07,37056768663
2020-12-08,37368898675
2020-12-09,37270635523
2020-12-10,37201273298
2020-12-11,36993186624
2020-12-14,37004746994
2020-12-15,37842873879
2020-12-16,37316877006
2020-12-17,38074081295
2020-12-18,37773511654
2020-12-21,36623254757
2020-12-22,36496090678
2020-12-23,36403607712
2020-12-24,36386267155
2020-12-28,36559672718
2020-12-29,36530771791
2020-12-30,36363146414
2020-12-31,38859110033
2021-01-04,37755123388
2021-01-05,37639235287
2021-01-06,37761222762
2021-01-07,36565745511
2021-01-08,36529149268
2021-01-11,36114391855
2021-01-12,35986305007
2021-01-13,36950006056
2021-01-14,37370862843
2021-01-15,37254974742
2021-01-19,37047596036
2021-01-20,37474552197
2021-01-21,37322067853
2021-01-22,37041496662
2021-01-25,38419955125
2021-01-26,37999098337
2021-01-27,36584043632
2021-01-28,38029595206
2021-01-29,37742924641
2021-02-01,38102787691
2021-02-02,37992998964
2021-02-03,37614837792
2021-02-04,38450451993
2021-02-05,38499246983
2021-02-08,38078390196
2021-02-09,38224775165
2021-02-10,38688327569
2021-02-11,38365060761
2021-02-12,37968601469
2021-02-16,38023495832
2021-02-17,38005197711
2021-02-18,37901508358
2021-02-19,37992998964
2021-02-22,37407459086
2021-02-23,37681930903
2021-02-24,37383061591
2021-02-25,36315671188
2021-02-26,35370268260
2021-03-01,35955808138
2021-03-02,35724031936
2021-03-03,35675236946
2021-03-04,35681336320
2021-03-05,36346168057
2021-03-08,37486750944
2021-03-09,37645334661
2021-03-10,38578538842
2021-03-11,38706625690
2021-03-12,39267768073
2021-03-15,40255866618
2021-03-16,40017991042
2021-03-17,39493444901
2021-03-18,39530041144
2021-03-19,39225072457
2021-03-22,39066488740
2021-03-23,39499544275
2021-03-24,39334861184
2021-03-25,39944798557
2021-03-26,40298562234
2021-03-29,40316860355
2021-03-30,40127779769
2021-03-31,40915116060
2021-04-01,40674402600
2021-04-05,41303960880
2021-04-06,41427403680
2021-04-07,41205206640
2021-04-08,41094108120
2021-04-09,41439747960
2021-04-12,41137313100
2021-04-13,41674289280
2021-04-14,41797732080
2021-04-15,42476667479
2021-04-16,42630970979
2021-04-19,42661831680
2021-04-20,43161775020
2021-04-21,42772930200
2021-04-22,42414946080
2021-04-23,42303847560
2021-04-26,42124855500
2021-04-27,41643428580
2021-04-28,41637256439
2021-04-29,42007584840
2021-04-30,42458151060
2021-05-03,42606282420
2021-05-04,42581593860
2021-05-05,41810076360
2021-05-06,42161888340
2021-05-07,42532216740
2021-05-10,42902545140
2021-05-11,42754413780
2021-05-12,41729838540
2021-05-13,42501356040
2021-05-14,42624798840
2021-05-17,42445806780
2021-05-18,42390257520
2021-05-19,41952035580
2021-05-20,41890314180
2021-05-21,42272986860
2021-05-24,42513700320
2021-05-25,41797732080
2021-05-26,42291503280
2021-05-27,41754527100
2021-05-28,41816248500
2021-06-01,41952035580
2021-06-02,41921174880
2021-06-03,42285331140
2021-06-04,42100166939
2021-06-07,42001412700
2021-06-08,41797732080
2021-06-09,43032160080
2021-06-10,43112397900
2021-06-11,43896259680
2021-06-14,44211038820
2021-06-15,44457924420
2021-06-16,43562964120
2021-06-17,43383972060
2021-06-18,42519872460
2021-06-21,42729725220
2021-06-22,42260642580
2021-06-23,41834764920
2021-06-24,41834764920
2021-06-25,42427290360
2021-06-28,42365568960
2021-06-29,41266928040
2021-06-30,42280197120
2021-07-01,42797210400
2021-07-02,43020611200
2021-07-06,42567426720
2021-07-07,42586575360
2021-07-08,42107859360
2021-07-09,42401471840
2021-07-12,42586575360
2021-07-13,42165305280
2021-07-14,42178071040
2021-07-15,42305728640
2021-07-16,42829124800
2021-07-19,41431274080
2021-07-20,42101476479
2021-07-21,41584463200
2021-07-22,41207873280
2021-07-23,41718503680
2021-07-26,41712120800
2021-07-27,42331260159
2021-07-28,42375940320
2021-07-29,42267431360
2021-07-30,41699355040
2021-08-02,41890841440
2021-08-03,42120625120
2021-08-04,41763183840
2021-08-05,42427003360
2021-08-06,42235516960
2021-08-09,41890841440
2021-08-10,42050413440
2021-08-11,42127008000
2021-08-12,42261048479
2021-08-13,42695084320
2021-08-16,42631255520
2021-08-17,42726998720
2021-08-18,42318494400
2021-08-19,42120625120
2021-08-20,42561043840
2021-08-23,42088710720
2021-08-24,41801481120
2021-08-25,41999350400
2021-08-26,42063179200
2021-08-27,42082327840
2021-08-30,42069562080
2021-08-31,42241899840
2021-09-01,42637638400
2021-09-02,42975931040
2021-09-03,42580192479
2021-09-07,42197219680
2021-09-08,42765296000
2021-09-09,42707850080
2021-09-10,42286580000
2021-09-13,42765296000
2021-09-14,42714232960
2021-09-15,43646133440
2021-09-16,43122737280
2021-09-17,42567426720
2021-09-20,41820629760
2021-09-21,41641909120
2021-09-22,41756800960
2021-09-23,41182341760
2021-09-24,41418508320
2021-09-27,41131278720
2021-09-28,39452581280
2021-09-29,40678094240
2021-09-30,40339586138
2021-10-01,40046207330
2021-10-04,40345963938
2021-10-05,40384230739
2021-10-06,40747765350
2021-10-07,40052585130
2021-10-08,39740072921
2021-10-11,39268115708
2021-10-12,39676294919
2021-10-13,40454386541
2021-10-14,40837054552
2021-10-15,40951854955
2021-10-18,40632964946
2021-10-19,41277122764
2021-10-20,41863880381
2021-10-21,41538612572
2021-10-22,41825613580
2021-10-25,41570501573
2021-10-26,41914902782
2021-10-27,41417434368
2021-10-28,41366411967
2021-10-29,40703120748
2021-11-01,41098544359
2021-11-02,40830676752
2021-11-03,40875321353
2021-11-04,40613831546
2021-11-05,40613831546
2021-11-08,40046207330
2021-11-09,39880384525
2021-11-10,39740072921
2021-11-11,38777025094
2021-11-12,38936470098
2021-11-15,39720939521
2021-11-16,40180141134
2021-11-17,39618894718
2021-11-18,39140559704
2021-11-19,39146937504
2021-11-22,39848495524
2021-11-23,39963295927
2021-11-24,40033451729
2021-11-26,38802536295
2021-11-29,39606139117
2021-11-30,38228534278
2021-12-01,38158378476
2021-12-02,39032137101
2021-12-03,39465827513
2021-12-06,40007940529
2021-12-07,40473519942
2021-12-08,40218407935
2021-12-09,40243919135
2021-12-10,40435253141
2021-12-13,40275808136
2021-12-14,40231163535
2021-12-15,40722254149
2021-12-16,41009255157
2021-12-17,40460764341
2021-12-20,40677609548
2021-12-21,40983743956
2021-12-22,41187833562
2021-12-23,41270744964
2021-12-27,41506723571
2021-12-28,41710813177
2021-12-29,41914902782
2021-12-30,42023325386
2021-12-31,41847174840
2022-01-03,41758596000
2022-01-04,42511516140
2022-01-05,42770925600
2022-01-06,43074624480
2022-01-07,43726311660
2022-01-10,43561808100
2022-01-11,42973391520
2022-01-12,43093605660
2022-01-13,43302398640
2022-01-14,43644059880
2022-01-18,42935429160
2022-01-19,42986045640
2022-01-20,42669692640
2022-01-21,42676019700
2022-01-24,41651035980
2022-01-25,42365993759
2022-01-26,42593767919
2022-01-27,43011353880
2022-01-28,43296071580
2022-01-31,43707330480
2022-02-01,43061970360
2022-02-02,43719984600
2022-02-03,43346688060
2022-02-04,43112586840
2022-02-07,43340361000
2022-02-08,43631405759
2022-02-09,43580789280
2022-02-10,42884812680
2022-02-11,43017680940
2022-02-14,42751944419
2022-02-15,42581113800
2022-02-16,42777252660
2022-02-17,42827869140
2022-02-18,42872158560
2022-02-22,42872158560
2022-02-23,42277414919
2022-02-24,42460899660
2022-02-25,44744968320
2022-02-28,45624429660
2022-03-01,45921801480
2022-03-02,46940458140
2022-03-03,47332735860
2022-03-04,48060347759
2022-03-07,48351392520
2022-03-08,48522223140
2022-03-09,48180561900
2022-03-10,49123293840
2022-03-11,48787959660
2022-03-14,48712034940
2022-03-15,49041042060
2022-03-16,48838576140
2022-03-17,49300451520
2022-03-18,49445973900
2022-03-21,50382378780
2022-03-22,50028063419
2022-03-23,50432995259
2022-03-24,50255837580
2022-03-25,51394708380
2022-03-28,51603501360
2022-03-29,52179263820
2022-03-30,53027089860
2022-03-31,52931741400
2022-04-01,53630697300
2022-04-04,52503552200
2022-04-05,51962018800
2022-04-06,53001007300
2022-04-07,52912850700
2022-04-08,53460681000
2022-04-11,52975819700
2022-04-12,53410305799
2022-04-13,53655884899
2022-04-14,53920354700
2022-04-18,53876276400
2022-04-19,53611806600
2022-04-20,54367434600
2022-04-21,53662181800
2022-04-22,52969522800
2022-04-25,52069066100
2022-04-26,51773111800
2022-04-27,51540126500
2022-04-28,52106847500
2022-04-29,50803389200
2022-05-02,50268152700
2022-05-03,50595591500
2022-05-04,51798299400
2022-05-05,50727826400
2022-05-06,51917940500
2022-05-09,51017483800
2022-05-10,49915526300
2022-05-11,50003682900
2022-05-12,49732916200
2022-05-13,50708935700
2022-05-16,50853764400
2022-05-17,51590501700
2022-05-18,51250469100
2022-05-19,50967108600
2022-05-20,50412981400
2022-05-23,51571611000
2022-05-24,52302051400
2022-05-25,52497255300
2022-05-26,51905346700
2022-05-27,52472067700
2022-05-31,51590501700
2022-06-01,51483454400
2022-06-02,51294547399
2022-06-03,50457059700
2022-06-06,50740420200
2022-06-07,51540126500
2022-06-08,50198886800
2022-06-09,48851350200
2022-06-10,48693927700
2022-06-13,46332590200
2022-06-14,45595852900
2022-06-15,45570665300
2022-06-16,44695396200
2022-06-17,43920877500
2022-06-21,44966162900
2022-06-22,45161366800
2022-06-23,46080714200
2022-06-24,47050436800
2022-06-27,47434547700
2022-06-28,47610860900
2022-06-29,47327500400
2022-06-30,47296647580
2022-07-01,48328940660
2022-07-05,46264354500
2022-07-06,46409127310
2022-07-07,46478366480
2022-07-08,46352477080
2022-07-11,46749028690
2022-07-12,46220293210
2022-07-13,46176231920
2022-07-14,46585372470
2022-07-15,47598782140
2022-07-18,47007101960
2022-07-19,47712082600
2022-07-20,48083456330
2022-07-21,48310057250
2022-07-22,48542952640
2022-07-25,49814435580
2022-07-26,50255048480
2022-07-27,50336876590
2022-07-28,51482470130
2022-07-29,52181156300
2022-08-01,52048972430
2022-08-02,51520236950
2022-08-03,51797193630
2022-08-04,50808961840
2022-08-05,50292815300
2022-08-08,50657894560
2022-08-09,51161452160
2022-08-10,51450997780
2022-08-11,51583181650
2022-08-12,52363695930
2022-08-15,52722480720
2022-08-16,53207154910
2022-08-17,53377105600
2022-08-18,53641473340
2022-08-19,53521878410
2022-08-22,52930198230
2022-08-23,52967965050
2022-08-24,53012026340
2022-08-25,53087559980
2022-08-26,52414051690
2022-08-29,52967965050
2022-08-30,52262984410
2022-08-31,51923083030
2022-09-01,52879842470
2022-09-02,52495879800
2022-09-06,52823192240
2022-09-07,54604527250
2022-09-08,54428282090
2022-09-09,54686355360
2022-09-12,55284330010
2022-09-13,53767362740
2022-09-14,54667471950
2022-09-15,53779951680
2022-09-16,53012026340
2022-09-19,54428282090
2022-09-20,53144210210
2022-09-21,52325929110
2022-09-22,51677598700
2022-09-23,50915967830
2022-09-26,49480828670
2022-09-27,48517774760
2022-09-28,49405295030
2022-09-29,47674315780
2022-09-30,47191815720
2022-10-03,48822158560
2022-10-04,49615298319
2022-10-05,48324872520
2022-10-06,46870782959
2022-10-07,46279075520
2022-10-10,46442739280
2022-10-11,46253896480
2022-10-12,44283636600
2022-10-13,45020123520
2022-10-14,44535427000
2022-10-17,45599241440
2022-10-18,45769199959
2022-10-19,45240440120
2022-10-20,43981488120
2022-10-21,44780922640
2022-10-24,45366335319
2022-10-25,46020990360
2022-10-26,46436444520
2022-10-27,47210700000
2022-10-28,47959776440
2022-10-31,47506553720
2022-11-01,47663922720
2022-11-02,47380658520
2022-11-03,48035313560
2022-11-04,48734031920
2022-11-07,47122573360
2022-11-08,47752049360
2022-11-09,47235879040
2022-11-10,49048769920
2022-11-11,48677379080
2022-11-14,48979527560
2022-11-15,48922874720
2022-11-16,49546055959
2022-11-17,48494831040
2022-11-18,49678245920
2022-11-21,49974099640
2022-11-22,50465090920
2022-11-23,51302294000
2022-11-25,51447073480
2022-11-28,51327473040
2022-11-29,50773534160
2022-11-30,52309455600
2022-12-01,52630488360
2022-12-02,52227623720
2022-12-05,51522610600
2022-12-06,52045075680
2022-12-07,51119745959
2022-12-08,51019029800
2022-12-09,50723176080
2022-12-12,52101728520
2022-12-13,51824759080
2022-12-14,51541494880
2022-12-15,50962376959
2022-12-16,49514582160
2022-12-19,49501992640
2022-12-20,49269086520
2022-12-21,49332034120
2022-12-22,49426455520
2022-12-23,49653066880
2022-12-27,49992983920
2022-12-28,49199844160
2022-12-29,49061359440
2022-12-30,48639610520
2023-01-03,48409348680
2023-01-04,48825041760
2023-01-05,48018849120
2023-01-06,48667582260
2023-01-09,49486371659
2023-01-10,49606040880
2023-01-11,51035773140
2023-01-12,50683063860
2023-01-13,50651571960
2023-01-17,50947595820
2023-01-18,49347807300
2023-01-19,49058081820
2023-01-20,49757202000
2023-01-23,49990242060
2023-01-24,50109911280
2023-01-25,50065822620
2023-01-26,50544499500
2023-01-27,50966490960
2023-01-30,50777539560
2023-01-31,50494112460
2023-02-01,50349249720
2023-02-02,50746047659
2023-02-03,49095872100
2023-02-06,49643831159
2023-02-07,49473774900
2023-02-08,48629791979
2023-02-09,48107026440
2023-02-10,49486371659
2023-02-13,49687919820
2023-02-14,49398194340
2023-02-15,49876871220
2023-02-16,49593444120
2023-02-17,49914661500
2023-02-21,48944710979
2023-02-22,48862832040
2023-02-23,49020291540
2023-02-24,48900622320
2023-02-27,48774654720
2023-02-28,47225253240
2023-03-01,46563923340
2023-03-02,46828455300
2023-03-03,47514978720
