,AES
2018-07-20,8625860000
2018-07-23,8652340000
2018-07-24,8678820000
2018-07-25,8870800000
2018-07-26,8870800000
2018-07-27,8850940000
2018-07-30,8804600000
2018-07-31,8844320000
2018-08-01,8917140000
2018-08-02,8970100000
2018-08-03,9062780000
2018-08-06,9148840000
2018-08-07,9023060000
2018-08-08,9234900000
2018-08-09,9095880000
2018-08-10,8976720000
2018-08-13,8857560000
2018-08-14,8937000000
2018-08-15,8930380000
2018-08-16,9181940000
2018-08-17,9228280000
2018-08-20,9241520000
2018-08-21,9248140000
2018-08-22,9261380000
2018-08-23,9274620000
2018-08-24,9274620000
2018-08-27,9241520000
2018-08-28,9208420000
2018-08-29,9274620000
2018-08-30,9201800000
2018-08-31,8910520000
2018-09-04,8705300000
2018-09-05,8877420000
2018-09-06,8791360000
2018-09-07,8678820000
2018-09-10,8751640000
2018-09-11,8658960000
2018-09-12,8758260000
2018-09-13,8903900000
2018-09-14,8970100000
2018-09-17,9029680000
2018-09-18,9102500000
2018-09-19,8996580000
2018-09-20,9142220000
2018-09-21,9241520000
2018-09-24,9109120000
2018-09-25,9069400000
2018-09-26,9009820000
2018-09-27,9069400000
2018-09-28,9268000000
2018-10-01,9465263164
2018-10-02,9721263164
2018-10-03,9788631585
2018-10-04,9775157901
2018-10-05,9876210533
2018-10-08,9950315796
2018-10-09,9984000007
2018-10-10,9957052638
2018-10-11,9728000006
2018-10-12,9869473691
2018-10-15,9997473691
2018-10-16,10347789480
2018-10-17,10159157901
2018-10-18,9970526322
2018-10-19,10091789480
2018-10-22,10112000007
2018-10-23,9916631585
2018-10-24,9882947375
2018-10-25,9909894743
2018-10-26,9802105270
2018-10-29,9781894743
2018-10-30,9984000007
2018-10-31,9822315796
2018-11-01,9930105270
2018-11-02,9835789480
2018-11-05,10152421059
2018-11-06,10785684218
2018-11-07,10509473691
2018-11-08,10556631586
2018-11-09,10455578954
2018-11-12,10455578954
2018-11-13,10381473691
2018-11-14,10266947375
2018-11-15,10388210533
2018-11-16,10448842112
2018-11-19,10361263165
2018-11-20,10037894743
2018-11-21,10152421059
2018-11-23,10105263165
2018-11-26,10374736849
2018-11-27,10253473691
2018-11-28,10448842112
2018-11-29,10401684217
2018-11-30,10435368428
2018-12-03,10509473691
2018-12-04,10415157902
2018-12-06,10408421059
2018-12-07,10462315796
2018-12-10,10624000007
2018-12-11,10603789481
2018-12-12,10704842112
2018-12-13,10630736849
2018-12-14,10745263165
2018-12-17,10024421059
2018-12-18,10091789480
2018-12-19,9930105270
2018-12-20,9896421059
2018-12-21,9734736848
2018-12-24,9310315796
2018-12-26,9620210533
2018-12-27,9626947375
2018-12-28,9613473690
2018-12-31,9644820000
2019-01-02,9458060000
2019-01-03,9451390000
2019-01-04,9764880000
2019-01-07,9811570000
2019-01-08,10038350000
2019-01-09,10018340000
2019-01-10,10231780000
2019-01-11,10265130000
2019-01-14,10031680000
2019-01-15,10298480000
2019-01-16,10345170000
2019-01-17,10331830000
2019-01-18,10371850000
2019-01-22,10411870000
2019-01-23,10585290000
2019-01-24,10605300000
2019-01-25,10591960000
2019-01-28,10585290000
2019-01-29,10692010000
2019-01-30,10865430000
2019-01-31,10932130000
2019-02-01,11125560000
2019-02-04,11225609999
2019-02-05,11305650000
2019-02-06,11325660000
2019-02-07,11412370000
2019-02-08,11485740000
2019-02-11,11445720000
2019-02-12,11459060000
2019-02-13,11365680000
2019-02-14,11379020000
2019-02-15,11285640000
2019-02-19,11459060000
2019-02-20,11439050000
2019-02-21,11552440000
2019-02-22,11692510000
2019-02-25,11559109999
2019-02-26,11532430000
2019-02-27,11445720000
2019-02-28,11492410000
2019-03-01,11672500000
2019-03-04,11419040000
2019-03-05,11619140000
2019-03-06,11725859999
2019-03-07,11785890000
2019-03-08,11805900000
2019-03-11,11985990000
2019-03-12,12086040000
2019-03-13,12086040000
2019-03-14,12126060000
2019-03-15,12212770000
2019-03-18,12106050000
2019-03-19,11899280000
2019-03-20,11959310000
2019-03-21,12192760000
2019-03-22,12046020000
2019-03-25,12166079999
2019-03-26,12279470000
2019-03-27,12172750000
2019-03-28,12079370000
2019-03-29,12059359999
2019-04-01,15232000000
2019-04-02,15308500000
2019-04-03,15350999999
2019-04-04,15300000000
2019-04-05,15529500000
2019-04-08,15291499999
2019-04-09,15393500000
2019-04-10,15350999999
2019-04-11,15367999999
2019-04-12,15317000000
2019-04-15,15376500000
2019-04-16,15155499999
2019-04-17,15045000000
2019-04-18,15061999999
2019-04-22,15036500000
2019-04-23,15087500000
2019-04-24,15070500000
2019-04-25,14951500000
2019-04-26,14841000000
2019-04-29,14636999999
2019-04-30,14552000000
2019-05-01,14364999999
2019-05-02,14492500000
2019-05-03,14390500000
2019-05-06,14288499999
2019-05-07,14050500000
2019-05-08,13583000000
2019-05-09,13702000000
2019-05-10,13812500000
2019-05-13,13693500000
2019-05-14,13667999999
2019-05-15,13786999999
2019-05-16,13897500000
2019-05-17,13889000000
2019-05-20,13803999999
2019-05-21,13914500000
2019-05-22,14067500000
2019-05-23,14271500000
2019-05-24,14025000000
2019-05-28,13889000000
2019-05-29,13650999999
2019-05-30,13506500000
2019-05-31,13430000000
2019-06-03,13540500000
2019-06-04,13667999999
2019-06-05,14016499999
2019-06-06,14416000000
2019-06-07,14195000000
2019-06-10,13965500000
2019-06-11,13923000000
2019-06-12,14246000000
2019-06-13,14331000000
2019-06-14,14526500000
2019-06-17,14305499999
2019-06-18,14314000000
2019-06-19,14084500000
2019-06-20,14390500000
2019-06-21,14246000000
2019-06-24,14135500000
2019-06-25,14152499999
2019-06-26,13872000000
2019-06-27,14059000000
2019-06-28,14246000000
2019-07-01,11135280000
2019-07-02,11254800000
2019-07-03,11473920000
2019-07-05,11367680000
2019-07-08,11387600000
2019-07-09,11327840000
2019-07-10,11281359999
2019-07-11,11261440000
2019-07-12,11341119999
2019-07-15,11387600000
2019-07-16,11480560000
2019-07-17,11719600000
2019-07-18,11639920000
2019-07-19,11434080000
2019-07-22,11327840000
2019-07-23,11175119999
2019-07-24,11201680000
2019-07-25,11228240000
2019-07-26,11248160000
2019-07-29,11327840000
2019-07-30,11387600000
2019-07-31,11148560000
2019-08-01,11487200000
2019-08-02,11175119999
2019-08-05,10836480000
2019-08-06,10424800000
2019-08-07,10404880000
2019-08-08,10524400000
2019-08-09,10338480000
2019-08-12,10119360000
2019-08-13,10072880000
2019-08-14,9820560000
2019-08-15,9807280000
2019-08-16,10092800000
2019-08-19,10199040000
2019-08-20,10086160000
2019-08-21,10172480000
2019-08-22,10092800000
2019-08-23,9820560000
2019-08-26,9853760000
2019-08-27,9701040000
2019-08-28,9867040000
2019-08-29,10039680000
2019-08-30,10179120000
2019-09-03,10185760000
2019-09-04,10152560000
2019-09-05,10252160000
2019-09-06,10165840000
2019-09-09,9979920000
2019-09-10,10079520000
2019-09-11,10325200000
2019-09-12,10404880000
2019-09-13,10484560000
2019-09-16,10624000000
2019-09-17,10550960000
2019-09-18,10657200000
2019-09-19,10590800000
2019-09-20,10683760000
2019-09-23,10790000000
2019-09-24,10736880000
2019-09-25,10703680000
2019-09-26,10770080000
2019-09-27,10829840000
2019-09-30,10573244176
2019-10-01,10508536440
2019-10-02,10159114661
2019-10-03,10223822398
2019-10-04,10372650193
2019-10-07,10256176266
2019-10-08,10036169962
2019-10-09,10055582283
2019-10-10,10236763945
2019-10-11,10359708645
2019-10-14,10346767098
2019-10-15,10366179419
2019-10-16,10437357929
2019-10-17,10508536440
2019-10-18,10599127271
2019-10-21,10637951913
2019-10-22,10935607502
2019-10-23,11084435296
2019-10-24,10922665954
2019-10-25,10870899765
2019-10-28,10987373691
2019-10-29,11058552202
2019-10-30,11136201486
2019-10-31,11032669107
2019-11-01,11330324696
2019-11-04,11272087733
2019-11-05,11123259938
2019-11-06,11440327848
2019-11-07,11369149338
2019-11-08,11414444753
2019-11-11,11602097190
2019-11-12,11686217248
2019-11-13,11744454211
2019-11-14,11912694326
2019-11-15,11938577421
2019-11-18,11964460515
2019-11-19,11957989742
2019-11-20,12035639026
2019-11-21,11970931289
2019-11-22,12184466820
2019-11-25,12152112952
2019-11-26,12132700631
2019-11-27,12223291462
2019-11-29,12236233009
2019-12-02,12242703783
2019-12-03,12190937594
2019-12-04,12229762236
2019-12-05,12171525273
2019-12-06,12113288310
2019-12-09,12158583725
2019-12-10,12378590030
2019-12-11,12236233009
2019-12-12,12249174557
2019-12-13,12242703783
2019-12-16,12533888598
2019-12-17,12242703783
2019-12-18,12404473125
2019-12-19,12650362524
2019-12-20,12818602640
2019-12-23,12825073413
2019-12-24,12786248771
2019-12-26,12896251924
2019-12-27,12928605792
2019-12-30,12967430434
2019-12-31,13213600000
2020-01-02,13299920000
2020-01-03,13147200000
2020-01-06,13299920000
2020-01-07,13346400000
2020-01-08,13319840000
2020-01-09,13452640000
2020-01-10,13399520000
2020-01-13,13485840000
2020-01-14,13545600000
2020-01-15,13585440000
2020-01-16,13658480000
2020-01-17,13612000000
2020-01-21,13592080000
2020-01-22,13545600000
2020-01-23,13651840000
2020-01-24,13532320000
2020-01-27,13333119999
2020-01-28,13399520000
2020-01-29,13492480000
2020-01-30,13399520000
2020-01-31,13187040000
2020-02-03,13485840000
2020-02-04,13685040000
2020-02-05,13784640000
2020-02-06,13665119999
2020-02-07,13612000000
2020-02-10,13625280000
2020-02-11,13804560000
2020-02-12,13917440000
2020-02-13,13831119999
2020-02-14,13897520000
2020-02-18,13963920000
2020-02-19,13884240000
2020-02-20,13811200000
2020-02-21,13778000000
2020-02-24,13446000000
2020-02-25,12868320000
2020-02-26,12410160000
2020-02-27,12144560000
2020-02-28,11108720000
2020-03-02,12098080000
2020-03-03,11573520000
2020-03-04,11839119999
2020-03-05,11108720000
2020-03-06,11168480000
2020-03-09,9681120000
2020-03-10,10099440000
2020-03-11,9402240000
2020-03-12,8087520000
2020-03-13,8632000000
2020-03-16,7297360000
2020-03-17,7675840000
2020-03-18,6347840000
2020-03-19,7297360000
2020-03-20,7881679999
2020-03-23,7881679999
2020-03-24,8406240000
2020-03-25,8512480000
2020-03-26,8964000000
2020-03-27,8930800000
2020-03-30,9070240000
2020-03-31,8996923069
2020-04-01,8467692300
2020-04-02,8626461531
2020-04-03,8097230762
2020-04-06,9010153838
2020-04-07,8752153839
2020-04-08,9347538453
2020-04-09,9737846145
2020-04-13,9387230761
2020-04-14,9268153838
2020-04-15,8394923070
2020-04-16,8044307685
2020-04-17,8679384608
2020-04-20,8401538454
2020-04-21,8242769224
2020-04-22,8388307685
2020-04-23,8394923070
2020-04-24,8507384608
2020-04-27,8785230762
2020-04-28,9016769223
2020-04-29,9473230761
2020-04-30,8765384608
2020-05-01,8560307685
2020-05-04,8474307685
2020-05-05,8633076916
2020-05-06,8289076916
2020-05-07,8017846147
2020-05-08,8513999993
2020-05-11,8203076916
2020-05-12,8249384608
2020-05-13,7680461532
2020-05-14,7819384609
2020-05-15,7773076916
2020-05-18,8626461531
2020-05-19,8474307685
2020-05-20,8580153839
2020-05-21,8143538454
2020-05-22,8097230762
2020-05-26,8520615377
2020-05-27,8447846146
2020-05-28,8527230762
2020-05-29,8262615377
2020-06-01,8302307685
2020-06-02,8672769223
2020-06-03,9016769223
2020-06-04,9155692300
2020-06-05,9459999992
2020-06-08,9903230761
2020-06-09,9155692300
2020-06-10,8712461531
2020-06-11,8070769224
2020-06-12,8381692300
2020-06-15,8520615377
2020-06-16,9036615377
2020-06-17,8871230762
2020-06-18,8891076915
2020-06-19,8824923069
2020-06-22,9248307684
2020-06-23,9155692300
2020-06-24,9155692300
2020-06-25,9182153838
2020-06-26,9096153838
2020-06-29,9486461530
2020-06-30,9635866924
2020-07-01,9582666830
2020-07-02,9629216912
2020-07-06,9622566900
2020-07-07,9403116515
2020-07-08,9602616865
2020-07-09,9256816258
2020-07-10,9549416772
2020-07-13,9735617099
2020-07-14,9815417239
2020-07-15,10021567601
2020-07-16,9895217379
2020-07-17,10393968255
2020-07-20,10147917823
2020-07-21,10254318010
2020-07-22,10374018220
2020-07-23,10427218314
2020-07-24,10241017987
2020-07-27,10141267812
2020-07-28,10108017753
2020-07-29,10347418174
2020-07-30,10254318010
2020-07-31,10127967788
2020-08-03,10054817660
2020-08-04,10287568068
2020-08-05,10241017987
2020-08-06,11005769330
2020-08-07,11411420042
2020-08-10,11697370545
2020-08-11,11291719832
2020-08-12,11477920159
2020-08-13,11830370778
2020-08-14,11684070521
2020-08-17,11750570638
2020-08-18,11797120720
2020-08-19,11717320580
2020-08-20,11936770965
2020-08-21,11983321047
2020-08-24,12016571105
2020-08-25,11896870895
2020-08-26,11790470708
2020-08-27,11910170918
2020-08-28,11903520907
2020-08-31,11803770732
2020-09-01,11910170918
2020-09-02,12089721234
2020-09-03,11763870661
2020-09-04,11684070521
2020-09-08,11577670334
2020-09-09,11664120486
2020-09-10,11544420276
2020-09-11,11837020790
2020-09-14,11936770965
2020-09-15,11830370778
2020-09-16,12009921094
2020-09-17,12255971526
2020-09-18,12495371946
2020-09-21,12209421444
2020-09-22,12129621304
2020-09-23,11810420743
2020-09-24,11943420977
2020-09-25,11963371012
2020-09-28,11883570872
2020-09-29,11970021024
2020-09-30,11997875000
2020-10-01,11872000000
2020-10-02,12282750000
2020-10-05,12309249999
2020-10-06,12362250000
2020-10-07,12421875000
2020-10-08,12879000000
2020-10-09,12799500000
2020-10-12,12932000000
2020-10-13,12951875000
2020-10-14,13004875000
2020-10-15,13157250000
2020-10-16,13183750000
2020-10-19,13183750000
2020-10-20,13250000000
2020-10-21,13389125000
2020-10-22,13521625000
2020-10-23,13680625000
2020-10-26,13634249999
2020-10-27,13475250000
2020-10-28,12918750000
2020-10-29,12938625000
2020-10-30,12918750000
2020-11-02,13250000000
2020-11-03,13428875000
2020-11-04,13210250000
2020-11-05,13892625000
2020-11-06,13521625000
2020-11-09,13892625000
2020-11-10,13793250000
2020-11-11,14104625000
2020-11-12,13607750000
2020-11-13,13826375000
2020-11-16,14131124999
2020-11-17,14144375000
2020-11-18,14157625000
2020-11-19,13833000000
2020-11-20,13528250000
2020-11-23,13554750000
2020-11-24,14011875000
2020-11-25,13899250000
2020-11-27,13939000000
2020-11-30,13541500000
2020-12-01,13647500000
2020-12-02,14018500000
2020-12-03,14018500000
2020-12-04,13958875000
2020-12-07,13826375000
2020-12-08,14038375000
2020-12-09,13813125000
2020-12-10,13813125000
2020-12-11,14011875000
2020-12-14,14111250000
2020-12-15,14760500000
2020-12-16,14508750000
2020-12-17,14634625000
2020-12-18,14932750000
2020-12-21,14985750000
2020-12-22,15118250000
2020-12-23,15562124999
2020-12-24,15416375000
2020-12-28,15436250000
2020-12-29,15442875000
2020-12-30,15091750000
2020-12-31,15651000000
2021-01-04,15477839999
2021-01-05,15997320000
2021-01-06,16636680000
2021-01-07,16470180000
2021-01-08,16929720000
2021-01-11,16956360000
2021-01-12,17329320000
2021-01-13,17902080000
2021-01-14,18281700000
2021-01-15,18381600000
2021-01-19,18687960000
2021-01-20,18661320000
2021-01-21,18168480000
2021-01-22,18048600000
2021-01-25,17469180000
2021-01-26,16356960000
2021-01-27,15291360000
2021-01-28,16350300000
2021-01-29,16243740000
2021-02-01,16523460000
2021-02-02,17149500000
2021-02-03,17216100000
2021-02-04,17429220000
2021-02-05,17888760000
2021-02-08,18434880000
2021-02-09,18588060000
2021-02-10,18408240000
2021-02-11,18648000000
2021-02-12,19000980000
2021-02-16,19254060000
2021-02-17,19154160000
2021-02-18,18521460000
2021-02-19,18854460000
2021-02-22,17982000000
2021-02-23,18128520000
2021-02-24,18648000000
2021-02-25,17549100000
2021-02-26,17688960000
2021-03-01,17982000000
2021-03-02,17855460000
2021-03-03,17908740000
2021-03-04,17236080000
2021-03-05,17309340000
2021-03-08,17502480000
2021-03-09,18334980000
2021-03-10,18308340000
2021-03-11,18767880000
2021-03-12,18947700000
2021-03-15,18981000000
2021-03-16,18574740000
2021-03-17,17882100000
2021-03-18,17316000000
2021-03-19,17522460000
2021-03-22,17289360000
2021-03-23,17036279999
2021-03-24,17082900000
2021-03-25,17395920000
2021-03-26,17529120000
2021-03-29,17362620000
2021-03-30,17902080000
2021-03-31,17855460000
2021-04-01,18028620000
2021-04-05,18208440000
2021-04-06,18528120000
2021-04-07,18041940000
2021-04-08,18434880000
2021-04-09,18461520000
2021-04-12,18434880000
2021-04-13,18807840000
2021-04-14,18894420000
2021-04-15,19000980000
2021-04-16,19067580000
2021-04-19,18874440000
2021-04-20,18814500000
2021-04-21,18907740000
2021-04-22,18861120000
2021-04-23,18847800000
2021-04-26,18787860000
2021-04-27,18514800000
2021-04-28,18628020000
2021-04-29,18581400000
2021-04-30,18528120000
2021-05-03,18215100000
2021-05-04,17788860000
2021-05-05,17629020000
2021-05-06,16949700000
2021-05-07,17176140000
2021-05-10,17136180000
2021-05-11,16876440000
2021-05-12,16396920000
2021-05-13,16277040000
2021-05-14,16896420000
2021-05-17,16763220000
2021-05-18,16576740000
2021-05-19,16610040000
2021-05-20,16883100000
2021-05-21,16889760000
2021-05-24,17116200000
2021-05-25,16876440000
2021-05-26,16956360000
2021-05-27,16876440000
2021-05-28,16923060000
2021-06-01,17069580000
2021-06-02,16776540000
2021-06-03,16696620000
2021-06-04,16623360000
2021-06-07,16863120000
2021-06-08,16863120000
2021-06-09,16783200000
2021-06-10,16903080000
2021-06-11,17236080000
2021-06-14,17142839999
2021-06-15,17355960000
2021-06-16,17136180000
2021-06-17,17362620000
2021-06-18,16743240000
2021-06-21,17415900000
2021-06-22,17142839999
2021-06-23,17222760000
2021-06-24,17296020000
2021-06-25,17462520000
2021-06-28,17668980000
2021-06-29,17562420000
2021-06-30,17388690000
2021-07-01,17562110000
2021-07-02,17448720000
2021-07-06,17342000000
2021-07-07,17335330000
2021-07-08,17001829999
2021-07-09,17161910000
2021-07-12,17308650000
2021-07-13,16621640000
2021-07-14,16641650000
2021-07-15,16394859999
2021-07-16,16248120000
2021-07-19,15727859999
2021-07-20,16074700000
2021-07-21,16248120000
2021-07-22,16021340000
2021-07-23,15941300000
2021-07-26,16008000000
2021-07-27,16214770000
2021-07-28,16154740000
2021-07-29,16188090000
2021-07-30,15807900000
2021-08-02,15721190000
2021-08-03,15954640000
2021-08-04,15767880000
2021-08-05,16574950000
2021-08-06,16408200000
2021-08-09,16121390000
2021-08-10,16234780000
2021-08-11,16601630000
2021-08-12,16748370000
2021-08-13,16534930000
2021-08-16,16248120000
2021-08-17,16068030000
2021-08-18,15847920000
2021-08-19,15767880000
2021-08-20,16221440000
2021-08-23,16174750000
2021-08-24,16141400000
2021-08-25,16181420000
2021-08-26,15921290000
2021-08-27,16134730000
2021-08-30,16074700000
2021-08-31,15921290000
2021-09-01,16088040000
2021-09-02,16361510000
2021-09-03,16434880000
2021-09-07,16308150000
2021-09-08,16108050000
2021-09-09,16048020000
2021-09-10,15854590000
2021-09-13,15921290000
2021-09-14,15887940000
2021-09-15,16081370000
2021-09-16,16194760000
2021-09-17,16408200000
2021-09-20,15954640000
2021-09-21,15954640000
2021-09-22,15787890000
2021-09-23,15701180000
2021-09-24,15634480000
2021-09-27,15641150000
2021-09-28,15381020000
2021-09-29,15300980000
2021-09-30,15187957897
2021-10-01,15234526318
2021-10-04,15194610528
2021-10-05,15553852634
2021-10-06,15580463160
2021-10-07,16026189476
2021-10-08,16012884213
2021-10-11,15966315792
2021-10-12,15979621055
2021-10-13,15933052634
2021-10-14,16152589476
2021-10-15,16239073686
2021-10-18,15866526318
2021-10-19,16066105265
2021-10-20,16651536844
2021-10-21,16491873686
2021-10-22,16585010528
2021-10-25,16744673686
2021-10-26,16877726318
2021-10-27,17070652634
2021-10-28,17010778950
2021-10-29,16718063160
2021-11-01,16877726318
2021-11-02,16877726318
2021-11-03,16831157897
2021-11-04,16711410528
2021-11-05,16624926318
2021-11-08,15906442107
2021-11-09,15893136844
2021-11-10,16032842107
2021-11-11,16551747371
2021-11-12,16445305265
2021-11-15,16651536844
2021-11-16,16671494739
2021-11-17,16465263160
2021-11-18,16278989476
2021-11-19,16352168423
2021-11-22,16591663160
2021-11-23,16372126318
2021-11-24,16445305265
2021-11-26,15853221055
2021-11-29,15713515791
2021-11-30,15553852634
2021-12-01,15686905265
2021-12-02,16019536844
2021-12-03,15806652634
2021-12-06,16205810528
2021-12-07,16511831581
2021-12-08,16551747371
2021-12-09,16332210528
2021-12-10,16245726318
2021-12-13,15913094739
2021-12-14,15706863160
2021-12-15,16052800002
2021-12-16,16006231581
2021-12-17,16026189476
2021-12-20,15447410528
2021-12-21,15773389476
2021-12-22,15680252634
2021-12-23,15666947370
2021-12-27,15746778949
2021-12-28,15793347370
2021-12-29,15819957897
2021-12-30,16079410528
2021-12-31,17277300000
2022-01-03,17334180000
2022-01-04,17383950000
2022-01-05,16587629999
2022-01-06,16523639999
2022-01-07,16424100000
2022-01-10,16324560000
2022-01-11,16594740000
2022-01-12,16658730000
2022-01-13,16544970000
2022-01-14,16395660000
2022-01-18,16061490000
2022-01-19,16402770000
2022-01-20,16630290000
2022-01-21,16317450000
2022-01-24,16061490000
2022-01-25,15762870000
2022-01-26,15940620000
2022-01-27,15691770000
2022-01-28,15748649999
2022-01-31,15769980000
2022-02-01,15755760000
2022-02-02,15862410000
2022-02-03,15471360000
2022-02-04,15578010000
2022-02-07,15499800000
2022-02-08,15990389999
2022-02-09,16338780000
2022-02-10,15890850000
2022-02-11,15322050000
2022-02-14,15258060000
2022-02-15,15329160000
2022-02-16,15563790000
2022-02-17,15265170000
2022-02-18,15115860000
2022-02-22,14938110000
2022-02-23,14611050000
2022-02-24,14874120000
2022-02-25,15009210000
2022-02-28,15094530000
2022-03-01,14696370000
2022-03-02,15222510000
2022-03-03,15258060000
2022-03-04,15514020000
2022-03-07,15549570000
2022-03-08,15329160000
2022-03-09,15613560000
2022-03-10,15890850000
2022-03-11,15784200000
2022-03-14,15442920000
2022-03-15,15883740000
2022-03-16,16104149999
2022-03-17,16644510000
2022-03-18,16843590000
2022-03-21,16694280000
2022-03-22,16864920000
2022-03-23,16637399999
2022-03-24,17234640000
2022-03-25,17327070000
2022-03-28,17526150000
2022-03-29,18094950000
2022-03-30,18094950000
2022-03-31,17058037037
2022-04-01,17382888889
2022-04-04,17343111112
2022-04-05,17197259260
2022-04-06,16892296297
2022-04-07,16726555556
2022-04-08,16461370371
2022-04-11,16368555556
2022-04-12,16209444445
2022-04-13,16222703704
2022-04-14,16182925926
2022-04-18,15977407408
2022-04-19,16189555556
2022-04-20,16514407408
2022-04-21,15254777778
2022-04-22,14910037037
2022-04-25,14638222223
2022-04-26,14147629630
2022-04-27,13988518519
2022-04-28,13948740741
2022-04-29,13537703704
2022-05-02,13657037037
2022-05-03,13736592593
2022-05-04,14532148148
2022-05-05,14141000000
2022-05-06,13882444445
2022-05-09,13299037037
2022-05-10,13232740741
2022-05-11,13232740741
2022-05-12,12894629630
2022-05-13,13418370371
2022-05-16,13299037037
2022-05-17,13763111111
2022-05-18,13411740741
2022-05-19,13703444445
2022-05-20,13610629630
2022-05-23,14008407408
2022-05-24,14081333334
2022-05-25,14207296297
2022-05-26,14585185186
2022-05-27,14870259260
2022-05-31,14611703704
2022-06-01,14505629630
2022-06-02,14678000000
2022-06-03,14764185186
2022-06-06,15055888889
2022-06-07,15042629630
2022-06-08,14731037037
2022-06-09,14286851852
2022-06-10,13716703704
2022-06-13,12834962963
2022-06-14,12536629630
2022-06-15,12960925926
2022-06-16,12556518519
2022-06-17,12762037037
2022-06-21,13186333334
2022-06-22,13425000000
2022-06-23,13723333334
2022-06-24,14200666667
2022-06-27,14220555556
2022-06-28,14048185185
2022-06-29,13497925926
2022-06-30,14938110000
2022-07-01,15272280000
2022-07-05,15058980000
2022-07-06,14959440000
2022-07-07,15222510000
2022-07-08,15286500000
2022-07-11,15144300000
2022-07-12,14980770000
2022-07-13,14867010000
2022-07-14,14589720000
2022-07-15,14468850000
2022-07-18,14419080000
2022-07-19,14660820000
2022-07-20,14205780000
2022-07-21,14156010000
2022-07-22,14028030000
2022-07-25,14220000000
2022-07-26,14319540000
2022-07-27,14468850000
2022-07-28,15841080000
2022-07-29,15798420000
2022-08-01,15897960000
2022-08-02,15805530000
2022-08-03,16033050000
2022-08-04,16353000000
2022-08-05,17220420000
2022-08-08,16971570000
2022-08-09,16950240000
2022-08-10,17369730000
2022-08-11,17312850000
2022-08-12,17696790000
2022-08-15,17902980000
2022-08-16,17817660000
2022-08-17,17782110000
2022-08-18,18500220000
2022-08-19,18187380000
2022-08-22,17753670000
2022-08-23,17639910000
2022-08-24,18180270000
2022-08-25,18677970000
2022-08-26,18222930000
2022-08-29,18116280000
2022-08-30,18087840000
2022-08-31,18094950000
2022-09-01,18379350000
2022-09-02,18592650000
2022-09-06,18521550000
2022-09-07,19324980000
2022-09-08,19460070000
2022-09-09,19502730000
2022-09-12,19616490000
2022-09-13,19076130000
2022-09-14,19218330000
2022-09-15,18976590000
2022-09-16,18429120000
2022-09-19,18912600000
2022-09-20,18407790000
2022-09-21,18059400000
2022-09-22,17796330000
2022-09-23,17270190000
2022-09-26,16324560000
2022-09-27,15812639999
2022-09-28,16374330000
2022-09-29,16175250000
2022-09-30,15096800000
2022-10-03,15738080000
2022-10-04,16880360000
2022-10-05,16980560000
2022-10-06,16967200000
2022-10-07,16646560000
2022-10-10,16626520000
2022-10-11,16486240000
2022-10-12,16118840000
2022-10-13,16299200000
2022-10-14,15571080000
2022-10-17,15951840000
2022-10-18,16299200000
2022-10-19,16118840000
2022-10-20,15684640000
2022-10-21,16352640000
2022-10-24,16432800000
2022-10-25,16826920000
2022-10-26,17000600000
2022-10-27,17214360000
2022-10-28,17675280000
2022-10-31,17474880000
2022-11-01,17595120000
2022-11-02,17254440000
2022-11-03,17494920000
2022-11-04,17675280000
2022-11-07,17889040000
2022-11-08,17695320000
2022-11-09,17535000000
2022-11-10,18850960000
2022-11-11,18757440000
2022-11-14,18390040000
2022-11-15,18557040000
2022-11-16,18677280000
2022-11-17,18349960000
2022-11-18,18476880000
2022-11-21,18750760000
2022-11-22,18757440000
2022-11-23,19024640000
2022-11-25,19111480000
2022-11-28,18730720000
2022-11-29,18877680000
2022-11-30,19318560000
2022-12-01,19184960000
2022-12-02,19151560000
2022-12-05,18951160000
2022-12-06,18790840000
2022-12-07,18690640000
2022-12-08,18931120000
2022-12-09,19051360000
2022-12-12,19445480000
2022-12-13,19552360000
2022-12-14,19532320000
2022-12-15,19178280000
2022-12-16,18931120000
2022-12-19,18837600000
2022-12-20,18944480000
2022-12-21,19198320000
2022-12-22,18911080000
2022-12-23,19158240000
2022-12-27,19251760000
2022-12-28,18917760000
2022-12-29,19245080000
2022-12-30,19211680000
2023-01-03,18805590000
2023-01-04,18250320000
2023-01-05,17307030000
2023-01-06,17681670000
2023-01-09,18230250000
2023-01-10,18216870000
2023-01-11,18551370000
2023-01-12,18524610000
2023-01-13,18638340000
2023-01-17,18464400000
2023-01-18,18009480000
2023-01-19,17822160000
2023-01-20,18016170000
2023-01-23,18002790000
2023-01-24,18056310000
2023-01-25,18069690000
2023-01-26,18477780000
2023-01-27,18042930000
2023-01-30,17695050000
2023-01-31,18337290000
2023-02-01,17929200000
2023-02-02,17741880000
2023-02-03,17554560000
2023-02-06,17534490000
2023-02-07,17674980000
2023-02-08,17501040000
2023-02-09,17113019999
2023-02-10,17467590000
2023-02-13,17628150000
2023-02-14,17588010000
2023-02-15,17855610000
2023-02-16,17641530000
2023-02-17,17547870000
2023-02-21,17106330000
2023-02-22,16985910000
2023-02-23,16985910000
2023-02-24,16939080000
2023-02-27,16644720000
2023-02-28,16510920000
2023-03-01,16477470000
2023-03-02,16484160000
2023-03-03,16791900000
2023-03-06,16725000000
2023-03-07,16397190000
2023-03-08,16537680000
