,EP
2017-04-17,1480803.36
2017-04-18,1367565.46
2017-04-19,1367565.46
2017-04-20,1367565.46
2017-04-21,1367565.46
2017-04-24,1367565.46
2017-04-25,1367565.46
2017-04-26,1367565.46
2017-04-27,1306591.2
2017-04-28,1306591.2
2017-05-01,1393697.28
2017-05-02,1393697.28
2017-05-03,1393697.28
2017-05-04,1350144.24
2017-05-05,1350144.24
2017-05-08,1350144.24
2017-05-09,1350144.24
2017-05-10,1219485.12
2017-05-11,1219485.12
2017-05-12,1219485.12
2017-05-15,1219485.12
2017-05-16,1219485.12
2017-05-17,1219485.12
2017-05-18,1219485.12
2017-05-19,1219485.12
2017-05-22,1219485.12
2017-05-23,1045272.96
2017-05-24,1045272.96
2017-05-25,1045272.96
2017-05-26,914613.84
2017-05-30,914613.84
2017-05-31,696848.64
2017-06-01,879771.41
2017-06-02,609742.56
2017-06-05,609742.56
2017-06-06,609742.56
2017-06-07,879771.41
2017-06-08,879771.41
2017-06-09,879771.41
2017-06-12,879771.41
2017-06-13,879771.41
2017-06-14,879771.41
2017-06-15,879771.41
2017-06-16,879771.41
2017-06-19,879771.41
2017-06-20,879771.41
2017-06-21,522636.48
2017-06-22,522636.48
2017-06-23,522636.48
2017-06-26,696848.64
2017-06-27,696848.64
2017-06-28,696848.64
2017-06-29,696848.64
2017-06-30,702345.92
2017-07-03,702345.92
2017-07-05,702345.92
2017-07-06,702345.92
2017-07-07,702345.92
2017-07-10,702345.92
2017-07-11,438966.2
2017-07-12,438966.2
2017-07-13,438966.2
2017-07-14,482862.82
2017-07-17,395069.58
2017-07-18,395069.58
2017-07-19,351172.96
2017-07-20,351172.96
2017-07-21,421407.55
2017-07-24,395069.58
2017-07-25,395069.58
2017-07-26,395069.58
2017-07-27,395069.58
2017-07-28,482862.82
2017-07-31,482862.82
2017-08-01,482862.82
2017-08-02,438966.2
2017-08-03,438966.2
2017-08-04,438966.2
2017-08-07,447745.52
2017-08-08,447745.52
2017-08-09,509200.79
2017-08-10,509200.79
2017-08-11,517980.12
2017-08-14,517980.12
2017-08-15,517980.12
2017-08-16,517980.12
2017-08-17,517980.12
2017-08-18,517980.12
2017-08-21,517980.12
2017-08-22,351172.96
2017-08-23,438966.2
2017-08-24,438966.2
2017-08-25,438966.2
2017-08-28,438966.2
2017-08-29,438966.2
2017-08-30,438966.2
2017-08-31,438966.2
2017-09-01,438966.2
2017-09-05,438966.2
2017-09-06,1316898.6
2017-09-07,1316898.6
2017-09-08,1316898.6
2017-09-11,1316898.6
2017-09-12,1229105.36
2017-09-13,1668071.56
2017-09-14,1185208.74
2017-09-15,1229105.36
2017-09-18,1237884.68
2017-09-19,1237884.68
2017-09-20,1237884.68
2017-09-21,1237884.68
2017-09-22,1237884.68
2017-09-25,1273001.98
2017-09-26,1299339.95
2017-09-27,1299339.95
2017-09-28,1299339.95
2017-09-29,1668071.56
2017-10-02,2069240.6
2017-10-03,2069240.6
2017-10-04,2069240.6
2017-10-05,2069240.6
2017-10-06,2069240.6
2017-10-09,1960333.2
2017-10-10,1960333.2
2017-10-11,1960333.2
2017-10-12,1960333.2
2017-10-13,2069240.6
2017-10-16,1960333.2
2017-10-17,1960333.2
2017-10-18,1960333.2
2017-10-19,1960333.2
2017-10-20,1884098.02
2017-10-23,1884098.02
2017-10-24,1633611.0
2017-10-25,1633611.0
2017-10-26,1633611.0
2017-10-27,1633611.0
2017-10-30,1960333.2
2017-10-31,1960333.2
2017-11-01,1960333.2
2017-11-02,1960333.2
2017-11-03,1938551.72
2017-11-06,1938551.72
2017-11-07,1938551.72
2017-11-08,1938551.72
2017-11-09,1884098.02
2017-11-10,1884098.02
2017-11-13,1884098.02
2017-11-14,1633611.0
2017-11-15,1633611.0
2017-11-16,1633611.0
2017-11-17,1633611.0
2017-11-20,1633611.0
2017-11-21,1633611.0
2017-11-22,1633611.0
2017-11-24,1633611.0
2017-11-27,1633611.0
2017-11-28,1633611.0
2017-11-29,1415796.2
2017-11-30,1960333.2
2017-12-01,1960333.2
2017-12-04,1960333.2
2017-12-05,1840535.06
2017-12-06,1840535.06
2017-12-07,1415796.2
2017-12-08,1415796.2
2017-12-11,1415796.2
2017-12-12,1415796.2
2017-12-13,1415796.2
2017-12-14,1546485.08
2017-12-15,1546485.08
2017-12-18,1415796.2
2017-12-19,1415796.2
2017-12-20,1688064.7
2017-12-21,1688064.7
2017-12-22,1633611.0
2017-12-26,1818753.58
2017-12-27,1818753.58
2017-12-28,1796972.1
2017-12-29,1720736.92
2018-01-02,1742518.4
2018-01-03,1742518.4
2018-01-04,1742518.4
2018-01-05,1742518.4
2018-01-08,1742518.4
2018-01-09,3022180.35
2018-01-10,2722685.0
2018-01-11,2722685.0
2018-01-12,2178148.0
2018-01-16,2940499.8
2018-01-17,3103860.9
2018-01-18,3103860.9
2018-01-19,2831592.4
2018-01-22,2831592.4
2018-01-23,3267222.0
2018-01-24,3158314.6
2018-01-25,3158314.6
2018-01-26,3131087.75
2018-01-29,3158314.6
2018-01-30,3158314.6
2018-01-31,2395962.8
2018-02-01,2428635.02
2018-02-02,2123694.3
2018-02-05,2178148.0
2018-02-06,2178148.0
2018-02-07,2711794.26
2018-02-08,2711794.26
2018-02-09,2722685.0
2018-02-12,2722685.0
2018-02-13,2722685.0
2018-02-14,2722685.0
2018-02-15,2178148.0
2018-02-16,2199929.48
2018-02-20,2199929.48
2018-02-21,2199929.48
2018-02-22,2199929.48
2018-02-23,2069240.6
2018-02-26,1851425.8
2018-02-27,1524703.6
2018-02-28,1524703.6
2018-03-01,1524703.6
2018-03-02,1524703.6
2018-03-05,1524703.6
2018-03-06,1524703.6
2018-03-07,1524703.6
2018-03-08,1524703.6
2018-03-09,1524703.6
2018-03-12,1524703.6
2018-03-13,1524703.6
2018-03-14,1524703.6
2018-03-15,1524703.6
2018-03-16,1524703.6
2018-03-19,1524703.6
2018-03-20,1524703.6
2018-03-21,1524703.6
2018-03-22,1524703.6
2018-03-23,1524703.6
2018-03-26,1524703.6
2018-03-27,1524703.6
2018-03-28,1524703.6
2018-03-29,1524703.6
2018-04-02,1574851.6
2018-04-03,1574851.6
2018-04-04,1574851.6
2018-04-05,1574851.6
2018-04-06,1574851.6
2018-04-09,1574851.6
2018-04-10,1462362.2
2018-04-11,1462362.2
2018-04-12,1462362.2
2018-04-13,1462362.2
2018-04-16,1473611.14
2018-04-17,1473611.14
2018-04-18,1473611.14
2018-04-19,1473611.14
2018-04-20,1473611.14
2018-04-23,1462362.2
2018-04-24,1462362.2
2018-04-25,1462362.2
2018-04-26,1462362.2
2018-04-27,2249788.0
2018-04-30,2249788.0
2018-05-01,2249788.0
2018-05-02,2249788.0
2018-05-03,2249788.0
2018-05-04,2249788.0
2018-05-07,2249788.0
2018-05-08,2249788.0
2018-05-09,2249788.0
2018-05-10,2249788.0
2018-05-11,2249788.0
2018-05-14,2249788.0
2018-05-15,1462362.2
2018-05-16,1462362.2
2018-05-17,2812235.0
2018-05-18,2812235.0
2018-05-21,2812235.0
2018-05-22,1237383.4
2018-05-23,1237383.4
2018-05-24,2812235.0
2018-05-25,2812235.0
2018-05-29,2812235.0
2018-05-30,2812235.0
2018-05-31,2812235.0
2018-06-01,2812235.0
2018-06-04,2812235.0
2018-06-05,1237383.4
2018-06-06,1237383.4
2018-06-07,1237383.4
2018-06-08,1237383.4
2018-06-11,1237383.4
2018-06-12,1687341.0
2018-06-13,1687341.0
2018-06-14,1687341.0
2018-06-15,1687341.0
2018-06-18,2249788.0
2018-06-19,2249788.0
2018-06-20,2249788.0
2018-06-21,2249788.0
2018-06-22,1574851.6
2018-06-25,2812235.0
2018-06-26,2812235.0
2018-06-27,2024809.2
2018-06-28,2024809.2
2018-06-29,2587256.2
2018-07-02,2999310.4
2018-07-03,2999310.4
2018-07-05,2999310.4
2018-07-06,2999310.4
2018-07-09,2999310.4
2018-07-10,2999310.4
2018-07-11,2999310.4
2018-07-12,2608096.0
2018-07-13,2608096.0
2018-07-16,2608096.0
2018-07-17,2608096.0
2018-07-18,2608096.0
2018-07-19,2608096.0
2018-07-20,2608096.0
2018-07-23,2999310.4
2018-07-24,3260120.0
2018-07-25,3846941.6
2018-07-26,3912144.0
2018-07-27,3260120.0
2018-07-30,3912144.0
2018-07-31,3912144.0
2018-08-01,3912144.0
2018-08-02,3912144.0
2018-08-03,3912144.0
2018-08-06,3912144.0
2018-08-07,3520929.6
2018-08-08,3651334.4
2018-08-09,5216192.0
2018-08-10,4042548.8
2018-08-13,4042548.8
2018-08-14,4303358.4
2018-08-15,4172953.6
2018-08-16,3520929.6
2018-08-17,3520929.6
2018-08-20,3520929.6
2018-08-21,2738500.8
2018-08-22,2086476.8
2018-08-23,3520929.6
2018-08-24,3520929.6
2018-08-27,3520929.6
2018-08-28,3260120.0
2018-08-29,3260120.0
2018-08-30,3260120.0
2018-08-31,3260120.0
2018-09-04,3260120.0
2018-09-05,3260120.0
2018-09-06,3260120.0
2018-09-07,3260120.0
2018-09-10,3260120.0
2018-09-11,2477691.2
2018-09-12,3260120.0
2018-09-13,3260120.0
2018-09-14,3260120.0
2018-09-17,3260120.0
2018-09-18,3260120.0
2018-09-19,3260120.0
2018-09-20,3260120.0
2018-09-21,3129715.2
2018-09-24,1956072.0
2018-09-25,2216881.6
2018-09-26,2999310.4
2018-09-27,2999310.4
2018-09-28,3260120.0
2018-10-01,4351825.0
2018-10-02,4351825.0
2018-10-03,3481460.0
2018-10-04,3481460.0
2018-10-05,3481460.0
2018-10-08,3481460.0
2018-10-09,3481460.0
2018-10-10,3481460.0
2018-10-11,3655533.0
2018-10-12,3829606.0
2018-10-15,3829606.0
2018-10-16,4264788.5
2018-10-17,3829606.0
2018-10-18,3829606.0
2018-10-19,3829606.0
2018-10-22,3829606.0
2018-10-23,3829606.0
2018-10-24,3829606.0
2018-10-25,4177752.0
2018-10-26,4177752.0
2018-10-29,4177752.0
2018-10-30,4177752.0
2018-10-31,4177752.0
2018-11-01,4003679.0
2018-11-02,3707754.9
2018-11-05,3324794.3
2018-11-06,4264788.5
2018-11-07,4264788.5
2018-11-08,3307387.0
2018-11-09,3307387.0
2018-11-12,4264788.5
2018-11-13,3307387.0
2018-11-14,3307387.0
2018-11-15,3307387.0
2018-11-16,3150721.3
2018-11-19,2611095.0
2018-11-20,2611095.0
2018-11-21,2611095.0
2018-11-23,2611095.0
2018-11-26,4177752.0
2018-11-27,4177752.0
2018-11-28,3829606.0
2018-11-29,3829606.0
2018-11-30,4351825.0
2018-12-03,2611095.0
2018-12-04,2611095.0
2018-12-06,2611095.0
2018-12-07,4351825.0
2018-12-10,4351825.0
2018-12-11,4351825.0
2018-12-12,4351825.0
2018-12-13,4351825.0
2018-12-14,4351825.0
2018-12-17,2611095.0
2018-12-18,3481460.0
2018-12-19,2611095.0
2018-12-20,1740730.0
2018-12-21,3481460.0
2018-12-24,3133314.0
2018-12-26,3133314.0
2018-12-27,3133314.0
2018-12-28,3133314.0
2018-12-31,3204995.76
2019-01-02,3204995.76
2019-01-03,2653024.27
2019-01-04,2653024.27
2019-01-07,2653024.27
2019-01-08,2653024.27
2019-01-09,2653024.27
2019-01-10,2653024.27
2019-01-11,2653024.27
2019-01-14,2653024.27
2019-01-15,2653024.27
2019-01-16,2653024.27
2019-01-17,2653024.27
2019-01-18,2314719.16
2019-01-22,2314719.16
2019-01-23,2492774.48
2019-01-24,2492774.48
2019-01-25,2492774.48
2019-01-28,1780553.2
2019-01-29,1780553.2
2019-01-30,1780553.2
2019-01-31,1780553.2
2019-02-01,2136663.84
2019-02-04,2136663.84
2019-02-05,1780553.2
2019-02-06,2937912.78
2019-02-07,3204995.76
2019-02-08,3204995.76
2019-02-11,3204995.76
2019-02-12,2492774.48
2019-02-13,2474968.95
2019-02-14,2492774.48
2019-02-15,2492774.48
2019-02-19,2457163.42
2019-02-20,2457163.42
2019-02-21,2457163.42
2019-02-22,2457163.42
2019-02-25,2492774.48
2019-02-26,2492774.48
2019-02-27,2492774.48
2019-02-28,2492774.48
2019-03-01,2012025.12
2019-03-04,1958608.52
2019-03-05,2670829.8
2019-03-06,3115968.1
2019-03-07,3561106.4
2019-03-08,3561106.4
2019-03-11,4629438.32
2019-03-12,4184300.02
2019-03-13,3561106.4
2019-03-14,4184300.02
2019-03-15,4184300.02
2019-03-18,4184300.02
2019-03-19,3561106.4
2019-03-20,3561106.4
2019-03-21,3561106.4
2019-03-22,3561106.4
2019-03-25,3561106.4
2019-03-26,3561106.4
2019-03-27,3561106.4
2019-03-28,3561106.4
2019-03-29,3561106.4
2019-04-01,4452364.84
2019-04-02,3871621.6
2019-04-03,6388175.64
2019-04-04,9098310.76
2019-04-05,8904729.68
2019-04-08,7549662.12
2019-04-09,4297499.98
2019-04-10,4297499.98
2019-04-11,4297499.98
2019-04-12,7259290.5
2019-04-15,6194594.56
2019-04-16,5807432.4
2019-04-17,5807432.4
2019-04-18,5807432.4
2019-04-22,5807432.4
2019-04-23,5613851.32
2019-04-24,5613851.32
2019-04-25,4839527.0
2019-04-26,6194594.56
2019-04-29,6194594.56
2019-04-30,5807432.4
2019-05-01,5807432.4
2019-05-02,5807432.4
2019-05-03,5807432.4
2019-05-06,5904222.94
2019-05-07,5904222.94
2019-05-08,5613851.32
2019-05-09,5613851.32
2019-05-10,5033108.08
2019-05-13,5033108.08
2019-05-14,5033108.08
2019-05-15,5613851.32
2019-05-16,5613851.32
2019-05-17,5033108.08
2019-05-20,5613851.32
2019-05-21,5033108.08
2019-05-22,5033108.08
2019-05-23,4258783.76
2019-05-24,4258783.76
2019-05-28,4258783.76
2019-05-29,4258783.76
2019-05-30,4065202.68
2019-05-31,4065202.68
2019-06-03,5613851.32
2019-06-04,5613851.32
2019-06-05,5613851.32
2019-06-06,5613851.32
2019-06-07,5613851.32
2019-06-10,5613851.32
2019-06-11,5807432.4
2019-06-12,5323479.7
2019-06-13,5323479.7
2019-06-14,5323479.7
2019-06-17,5323479.7
2019-06-18,4065202.68
2019-06-19,4065202.68
2019-06-20,5420270.24
2019-06-21,5420270.24
2019-06-24,5420270.24
2019-06-25,5420270.24
2019-06-26,5613851.32
2019-06-27,5613851.32
2019-06-28,5371874.97
2019-07-01,5364164.52
2019-07-02,5364164.52
2019-07-03,5165491.76
2019-07-05,5165491.76
2019-07-08,5165491.76
2019-07-09,5165491.76
2019-07-10,5761510.04
2019-07-11,4966819.0
2019-07-12,4966819.0
2019-07-15,4966819.0
2019-07-16,4966819.0
2019-07-17,5562837.28
2019-07-18,5562837.28
2019-07-19,4966819.0
2019-07-22,4966819.0
2019-07-23,4966819.0
2019-07-24,4966819.0
2019-07-25,4966819.0
2019-07-26,4966819.0
2019-07-29,3218498.71
2019-07-30,5463500.9
2019-07-31,5463500.9
2019-08-01,5463500.9
2019-08-02,6754873.84
2019-08-05,6754873.84
2019-08-06,6754873.84
2019-08-07,6754873.84
2019-08-08,6754873.84
2019-08-09,6854210.22
2019-08-12,6854210.22
2019-08-13,5960182.8
2019-08-14,5960182.8
2019-08-15,5960182.8
2019-08-16,5960182.8
2019-08-19,5960182.8
2019-08-20,5960182.8
2019-08-21,5960182.8
2019-08-22,5165491.76
2019-08-23,5165491.76
2019-08-26,5960182.8
2019-08-27,5960182.8
2019-08-28,5960182.8
2019-08-29,5960182.8
2019-08-30,5960182.8
2019-09-03,5960182.8
2019-09-04,5960182.8
2019-09-05,2582745.88
2019-09-06,2582745.88
2019-09-09,2582745.88
2019-09-10,3814516.99
2019-09-11,3973455.2
2019-09-12,2980091.4
2019-09-13,2980091.4
2019-09-16,2999958.68
2019-09-17,2999958.68
2019-09-18,2999958.68
2019-09-19,2999958.68
2019-09-20,2999958.68
2019-09-23,3178764.16
2019-09-24,3178764.16
2019-09-25,3973455.2
2019-09-26,3973455.2
2019-09-27,3973455.2
2019-09-30,4210121.6
2019-10-01,3157591.2
2019-10-02,3157591.2
2019-10-03,3157591.2
2019-10-04,3157591.2
2019-10-07,3157591.2
2019-10-08,3157591.2
2019-10-09,4189070.99
2019-10-10,4189070.99
2019-10-11,4189070.99
2019-10-14,4189070.99
2019-10-15,4189070.99
2019-10-16,4189070.99
2019-10-17,4189070.99
2019-10-18,4189070.99
2019-10-21,4189070.99
2019-10-22,4189070.99
2019-10-23,4189070.99
2019-10-24,4189070.99
2019-10-25,4189070.99
2019-10-28,4189070.99
2019-10-29,3978564.91
2019-10-30,3978564.91
2019-10-31,3978564.91
2019-11-01,3894362.48
2019-11-04,3894362.48
2019-11-05,3894362.48
2019-11-06,3157591.2
2019-11-07,3999615.52
2019-11-08,3999615.52
2019-11-11,3999615.52
2019-11-12,3999615.52
2019-11-13,3157591.2
2019-11-14,3978564.91
2019-11-15,3978564.91
2019-11-18,3978564.91
2019-11-19,3978564.91
2019-11-20,3978564.91
2019-11-21,3978564.91
2019-11-22,3978564.91
2019-11-25,3978564.91
2019-11-26,3978564.91
2019-11-27,3978564.91
2019-11-29,3578603.36
2019-12-02,3578603.36
2019-12-03,3578603.36
2019-12-04,3578603.36
2019-12-05,3578603.36
2019-12-06,3368097.28
2019-12-09,3368097.28
2019-12-10,3368097.28
2019-12-11,2315566.88
2019-12-12,2315566.88
2019-12-13,3578603.36
2019-12-16,3578603.36
2019-12-17,3578603.36
2019-12-18,3052338.16
2019-12-19,2547123.57
2019-12-20,3578603.36
2019-12-23,3578603.36
2019-12-24,2547123.57
2019-12-26,2547123.57
2019-12-27,3157591.2
2019-12-30,3157591.2
2019-12-31,3578603.36
2020-01-02,3157591.2
2020-01-03,3157591.2
2020-01-06,3157591.2
2020-01-07,2736579.04
2020-01-08,3157591.2
2020-01-09,3157591.2
2020-01-10,2526072.96
2020-01-13,3157591.2
2020-01-14,3157591.2
2020-01-15,3157591.2
2020-01-16,3157591.2
2020-01-17,3157591.2
2020-01-21,4083817.95
2020-01-22,4083817.95
2020-01-23,4083817.95
2020-01-24,3999615.52
2020-01-27,3999615.52
2020-01-28,3999615.52
2020-01-29,3999615.52
2020-01-30,3494400.93
2020-01-31,3978564.91
2020-02-03,3978564.91
2020-02-04,3978564.91
2020-02-05,3978564.91
2020-02-06,3978564.91
2020-02-07,3978564.91
2020-02-10,3978564.91
2020-02-11,3978564.91
2020-02-12,3578603.36
2020-02-13,3873311.87
2020-02-14,3999615.52
2020-02-18,3999615.52
2020-02-19,3999615.52
2020-02-20,3999615.52
2020-02-21,3578603.36
2020-02-24,3873311.87
2020-02-25,3873311.87
2020-02-26,3873311.87
2020-02-27,3873311.87
2020-02-28,4210121.6
2020-03-02,4210121.6
2020-03-03,4210121.6
2020-03-04,5010044.7
2020-03-05,4210121.6
2020-03-06,4210121.6
2020-03-09,3999615.52
2020-03-10,3999615.52
2020-03-11,3999615.52
2020-03-12,3073388.77
2020-03-13,3073388.77
2020-03-16,2526072.96
2020-03-17,3368097.28
2020-03-18,2947085.12
2020-03-19,2947085.12
2020-03-20,2947085.12
2020-03-23,2631326.0
2020-03-24,2904983.9
2020-03-25,2904983.9
2020-03-26,2904983.9
2020-03-27,2904983.9
2020-03-30,2904983.9
2020-03-31,2524288.57
2020-04-01,2139227.6
2020-04-02,2139227.6
2020-04-03,2139227.6
2020-04-06,2994918.64
2020-04-07,2331758.08
2020-04-08,2545680.84
2020-04-09,3401371.88
2020-04-13,3401371.88
2020-04-14,3401371.88
2020-04-15,1732774.36
2020-04-16,3379979.61
2020-04-17,3037703.19
2020-04-20,3037703.19
2020-04-21,2139227.6
2020-04-22,2139227.6
2020-04-23,2631249.95
2020-04-24,2780995.88
2020-04-27,2353150.36
2020-04-28,2994918.64
2020-04-29,2139227.6
2020-04-30,2139227.6
2020-05-01,2994918.64
2020-05-04,2994918.64
2020-05-05,2994918.64
2020-05-06,2203404.43
2020-05-07,2695426.78
2020-05-08,2524288.57
2020-05-11,2524288.57
2020-05-12,2545680.84
2020-05-13,2545680.84
2020-05-14,2139227.6
2020-05-15,2481504.02
2020-05-18,2674034.5
2020-05-19,2139227.6
2020-05-20,2460111.74
2020-05-21,2460111.74
2020-05-22,2460111.74
2020-05-26,2460111.74
2020-05-27,2460111.74
2020-05-28,2460111.74
2020-05-29,2460111.74
2020-06-01,2460111.74
2020-06-02,2460111.74
2020-06-03,2460111.74
2020-06-04,2460111.74
2020-06-05,2674034.5
2020-06-08,3636686.92
2020-06-09,4278455.2
2020-06-10,3636686.92
2020-06-11,4278455.2
2020-06-12,4257062.92
2020-06-15,4064532.44
2020-06-16,4278455.2
2020-06-17,4064532.44
2020-06-18,4064532.44
2020-06-19,3679471.47
2020-06-22,3636686.92
2020-06-23,4064532.44
2020-06-24,4663516.17
2020-06-25,4663516.17
2020-06-26,4663516.17
2020-06-29,4385416.58
2020-06-30,4811186.0
2020-07-01,4811186.0
2020-07-02,5116285.6
2020-07-06,5116285.6
2020-07-07,4693840.0
2020-07-08,4693840.0
2020-07-09,5867300.0
2020-07-10,5280570.0
2020-07-13,5280570.0
2020-07-14,5280570.0
2020-07-15,5163224.0
2020-07-16,5163224.0
2020-07-17,5163224.0
2020-07-20,4693840.0
2020-07-21,4693840.0
2020-07-22,4693840.0
2020-07-23,6923414.0
2020-07-24,6982087.0
2020-07-27,6982087.0
2020-07-28,6923414.0
2020-07-29,6923414.0
2020-07-30,6923414.0
2020-07-31,6923414.0
2020-08-03,6923414.0
2020-08-04,6923414.0
2020-08-05,6923414.0
2020-08-06,5397916.0
2020-08-07,6923414.0
2020-08-10,6923414.0
2020-08-11,9035642.0
2020-08-12,8918296.0
2020-08-13,9152988.0
2020-08-14,8683604.0
2020-08-17,8683604.0
2020-08-18,8214220.0
2020-08-19,8918296.0
2020-08-20,8683604.0
2020-08-21,8918296.0
2020-08-24,9035642.0
2020-08-25,9152988.0
2020-08-26,9270334.0
2020-08-27,9270334.0
2020-08-28,9035642.0
2020-08-31,9035642.0
2020-09-01,9035642.0
2020-09-02,9094315.0
2020-09-03,9094315.0
2020-09-04,9094315.0
2020-09-08,9094315.0
2020-09-09,11030524.0
2020-09-10,9622372.0
2020-09-11,9622372.0
2020-09-14,8918296.0
2020-09-15,8918296.0
2020-09-16,8918296.0
2020-09-17,8918296.0
2020-09-18,8976969.0
2020-09-21,8976969.0
2020-09-22,8683604.0
2020-09-23,8683604.0
2020-09-24,9152988.0
2020-09-25,9152988.0
2020-09-28,8448912.0
2020-09-29,8448912.0
2020-09-30,11454870.0
2020-10-01,11136679.0
2020-10-02,11136679.0
2020-10-05,12091251.0
2020-10-06,11136679.0
2020-10-07,11136679.0
2020-10-08,11136679.0
2020-10-09,11136679.0
2020-10-12,11136679.0
2020-10-13,11136679.0
2020-10-14,11136679.0
2020-10-15,11136679.0
2020-10-16,11136679.0
2020-10-19,11136679.0
2020-10-20,11136679.0
2020-10-21,11136679.0
2020-10-22,12091251.0
2020-10-23,12091251.0
2020-10-26,11136679.0
2020-10-27,11693513.0
2020-10-28,11693513.0
2020-10-29,12409442.0
2020-10-30,12409442.0
2020-11-02,12409442.0
2020-11-03,12409442.0
2020-11-04,12409442.0
2020-11-05,12409442.0
2020-11-06,11295774.0
2020-11-09,12091251.0
2020-11-10,11295774.0
2020-11-11,11295774.0
2020-11-12,11295774.0
2020-11-13,11295774.0
2020-11-16,12091251.0
2020-11-17,12091251.0
2020-11-18,12409442.0
2020-11-19,12409442.0
2020-11-20,11295774.0
2020-11-23,11295774.0
2020-11-24,11295774.0
2020-11-25,11773061.0
2020-11-27,11773061.0
2020-11-30,11773061.0
2020-12-01,11773061.0
2020-12-02,11454870.0
2020-12-03,11454870.0
2020-12-04,11136679.0
2020-12-07,12091251.0
2020-12-08,11773061.0
2020-12-09,11295774.0
2020-12-10,11295774.0
2020-12-11,11136679.0
2020-12-14,11773061.0
2020-12-15,11773061.0
2020-12-16,10818488.0
2020-12-17,11136679.0
2020-12-18,11136679.0
2020-12-21,11136679.0
2020-12-22,11136679.0
2020-12-23,11136679.0
2020-12-24,11773061.0
2020-12-28,11773061.0
2020-12-29,10500297.0
2020-12-30,12409442.0
2020-12-31,11966251.0
2021-01-04,10125289.0
2021-01-05,11966251.0
2021-01-06,11966251.0
2021-01-07,14420867.0
2021-01-08,14420867.0
2021-01-11,12273078.0
2021-01-12,12503198.0
2021-01-13,12503198.0
2021-01-14,12503198.0
2021-01-15,12503198.0
2021-01-19,12503198.0
2021-01-20,12273078.0
2021-01-21,12886732.0
2021-01-22,12656612.0
2021-01-25,12656612.0
2021-01-26,12579905.0
2021-01-27,12579905.0
2021-01-28,12273078.0
2021-01-29,13270266.0
2021-02-01,13500386.0
2021-02-02,13500386.0
2021-02-03,13500386.0
2021-02-04,13346972.0
2021-02-05,13500386.0
2021-02-08,13807213.0
2021-02-09,13500386.0
2021-02-10,13807213.0
2021-02-11,12273078.0
2021-02-12,13270266.0
2021-02-16,12810025.0
2021-02-17,12656612.0
2021-02-18,12656612.0
2021-02-19,14114040.0
2021-02-22,12656612.0
2021-02-23,13270266.0
2021-02-24,14420867.0
2021-02-25,14420867.0
2021-02-26,15341348.0
2021-03-01,15341348.0
2021-03-02,12273078.0
2021-03-03,12273078.0
2021-03-04,12273078.0
2021-03-05,15955001.0
2021-03-08,15341348.0
2021-03-09,12273078.0
2021-03-10,12273078.0
2021-03-11,13807213.0
2021-03-12,15341348.0
2021-03-15,37126062.0
2021-03-16,36819235.0
2021-03-17,38353370.0
2021-03-18,36205581.0
2021-03-19,36205581.0
2021-03-22,37739716.0
2021-03-23,37586302.0
2021-03-24,39887504.0
2021-03-25,44489909.0
2021-03-26,51546929.0
2021-03-29,49092313.0
2021-03-30,50626448.0
2021-03-31,97606607.0
2021-04-01,100619156.0
2021-04-05,104234216.0
2021-04-06,109656805.0
2021-04-07,106041745.0
2021-04-08,109054295.0
2021-04-09,109054295.0
2021-04-12,105439236.0
2021-04-13,113271864.0
2021-04-14,112669355.0
2021-04-15,112669355.0
2021-04-16,112066845.0
2021-04-19,113874374.0
2021-04-20,114476884.0
2021-04-21,113271864.0
2021-04-22,115380649.0
2021-04-23,117489434.0
2021-04-26,116886924.0
2021-04-27,114476884.0
2021-04-28,115681904.0
2021-04-29,115079394.0
2021-04-30,114476884.0
2021-05-03,111163080.0
2021-05-04,101221666.0
2021-05-05,114476884.0
2021-05-06,114476884.0
2021-05-07,113874374.0
2021-05-10,113874374.0
2021-05-11,113874374.0
2021-05-12,102426686.0
2021-05-13,111464335.0
2021-05-14,111464335.0
2021-05-17,117489434.0
2021-05-18,124719553.0
2021-05-19,128334612.0
2021-05-20,132552182.0
2021-05-21,132552182.0
2021-05-24,131347162.0
2021-05-25,128937122.0
2021-05-26,129539632.0
2021-05-27,123514533.0
2021-05-28,128485240.0
2021-06-01,128334612.0
2021-06-02,130142142.0
2021-06-03,130142142.0
2021-06-04,125924573.0
2021-06-07,126527083.0
2021-06-08,130744652.0
2021-06-09,127129593.0
2021-06-10,123514533.0
2021-06-11,129539632.0
2021-06-14,128635867.0
2021-06-15,125322063.0
2021-06-16,124117043.0
2021-06-17,122912023.0
2021-06-18,119899474.0
2021-06-21,113874374.0
2021-06-22,114476884.0
2021-06-23,116284414.0
2021-06-24,114476884.0
2021-06-25,104234216.0
2021-06-28,104836726.0
2021-06-29,105439236.0
2021-06-30,115351461.0
2021-07-01,112759294.0
2021-07-02,114703419.0
2021-07-06,114703419.0
2021-07-07,97854329.0
2021-07-08,109519084.0
2021-07-09,112759294.0
2021-07-12,112759294.0
2021-07-13,113407336.0
2021-07-14,112111252.0
2021-07-15,113407336.0
2021-07-16,113407336.0
2021-07-19,97206288.0
2021-07-20,110815168.0
2021-07-21,112435273.0
2021-07-22,110815168.0
2021-07-23,100446497.0
2021-07-26,101094539.0
2021-07-27,101094539.0
2021-07-28,102390623.0
2021-07-29,103686707.0
2021-07-30,106926916.0
2021-08-02,106926916.0
