,CPRT
2018-09-05,15127875840
2018-09-06,15221431040
2018-09-07,15324341760
2018-09-10,15417896960
2018-09-11,15539518720
2018-09-12,15492741119
2018-09-13,15445963520
2018-09-14,15165297920
2018-09-17,14903343360
2018-09-18,15006254080
2018-09-19,13004172800
2018-09-20,13125794560
2018-09-21,12302508800
2018-09-24,12031198720
2018-09-25,12049909760
2018-09-26,12077976320
2018-09-27,11956354560
2018-09-28,12049909760
2018-10-01,12311864320
2018-10-02,11984421120
2018-10-03,12339930880
2018-10-04,12106042880
2018-10-05,12134109440
2018-10-08,11993776640
2018-10-09,12040554240
2018-10-10,11685044480
2018-10-11,11469867520
2018-10-12,11787955200
2018-10-15,11750533120
2018-10-16,11946999040
2018-10-17,11928288000
2018-10-18,11638266880
2018-10-19,11526000640
2018-10-22,11806666240
2018-10-23,11656977920
2018-10-24,10833692160
2018-10-25,11320179200
2018-10-26,11058224640
2018-10-29,11002091520
2018-10-30,11348245760
2018-10-31,11290638160
2018-11-01,11576827680
2018-11-02,11604523440
2018-11-05,11622987280
2018-11-06,11549131920
2018-11-07,11724538400
2018-11-08,11641451120
2018-11-09,11604523440
2018-11-12,11373725440
2018-11-13,11272174320
2018-11-14,11502972320
2018-11-15,11724538400
2018-11-16,11770698000
2018-11-19,11207550880
2018-11-20,10921361360
2018-11-21,11558363840
2018-11-23,11244478560
2018-11-26,11586059600
2018-11-27,11539900000
2018-11-28,11946104480
2018-11-29,11936872560
2018-11-30,11816857600
2018-12-03,11715306480
2018-12-04,11373725440
2018-12-06,11318333920
2018-12-07,10912129440
2018-12-10,11161391280
2018-12-11,11207550880
2018-12-12,11373725440
2018-12-13,11401421200
2018-12-14,11087535920
2018-12-17,10893665600
2018-12-18,10838274080
2018-12-19,10856737920
2018-12-20,10819810240
2018-12-21,10598244160
2018-12-24,10376678080
2018-12-26,10949057120
2018-12-27,11041376320
2018-12-28,10967520960
2018-12-31,11032144400
2019-01-02,11004448640
2019-01-03,10819810240
2019-01-04,11207550880
2019-01-07,11272174320
2019-01-08,11456812720
2019-01-09,11613755360
2019-01-10,11678378800
2019-01-11,11696842640
2019-01-14,11521436160
2019-01-15,11392189280
2019-01-16,11382957360
2019-01-17,11484508480
2019-01-18,11558363840
2019-01-22,11456812720
2019-01-23,11373725440
2019-01-24,11429116960
2019-01-25,11558363840
2019-01-28,11502972320
2019-01-29,11447580800
2019-01-30,11576827680
2019-01-31,11545109760
2019-02-01,11608945280
2019-02-04,11745735680
2019-02-05,11818690560
2019-02-06,11836929280
2019-02-07,11691019520
2019-02-08,11791332480
2019-02-11,11900764800
2019-02-12,12146987520
2019-02-13,12174345600
2019-02-14,12292897280
2019-02-15,12320255360
2019-02-19,12156106880
2019-02-20,12192584320
2019-02-21,12885655680
2019-02-22,13286907520
2019-02-25,13496652800
2019-02-26,13432817280
2019-02-27,13332504320
2019-02-28,13378101120
2019-03-01,13314265600
2019-03-04,13241310720
2019-03-05,13250430080
2019-03-06,13168355840
2019-03-07,13286907520
2019-03-08,13277788160
2019-03-11,13432817280
2019-03-12,13487533440
2019-03-13,13606085120
2019-03-14,13496652800
2019-03-15,13460175360
2019-03-18,13469294720
2019-03-19,13423697920
2019-03-20,13487533440
2019-03-21,13624323840
2019-03-22,13505772160
2019-03-25,13569607680
2019-03-26,13742875520
2019-03-27,13615204480
2019-03-28,13651681920
2019-03-29,13815830400
2019-04-01,14180604800
2019-04-02,14399469440
2019-04-03,14527140480
2019-04-04,14362992000
2019-04-05,14581856640
2019-04-08,14736885760
2019-04-09,14645692159
2019-04-10,14654811520
2019-04-11,14791601919
2019-04-12,14901034240
2019-04-15,14864556800
2019-04-16,14864556800
2019-04-17,14773363200
2019-04-18,14828079360
2019-04-22,14818960000
2019-04-23,15019585919
2019-04-24,15165495680
2019-04-25,14992227840
2019-04-26,15247569919
2019-04-29,15293166720
2019-04-30,15430013279
2019-05-01,15127464000
2019-05-02,15292490880
2019-05-03,15384172480
2019-05-06,15356668000
2019-05-07,15127464000
2019-05-08,15182472959
2019-05-09,15209977440
2019-05-10,15329163519
2019-05-13,14953268959
2019-05-14,15081623200
2019-05-15,15200809279
2019-05-16,15375004320
2019-05-17,15035782399
2019-05-20,14980773440
2019-05-21,15118295839
2019-05-22,14852419200
2019-05-23,16035111839
2019-05-24,16273484000
2019-05-28,16429342720
2019-05-29,16154297920
2019-05-30,16401838240
2019-05-31,16383501920
2019-06-03,16346829279
2019-06-04,16585201440
2019-06-05,16750228320
2019-06-06,16896918880
2019-06-07,17107786560
2019-06-10,17153627360
2019-06-11,16887750720
2019-06-12,17144459200
2019-06-13,17135291040
2019-06-14,16915255200
2019-06-17,16786900959
2019-06-18,16814405440
2019-06-19,16979432320
2019-06-20,17135291040
2019-06-21,16951927839
2019-06-24,16906087040
2019-06-25,16814405440
2019-06-26,16823573600
2019-06-27,16814405440
2019-06-28,17126122880
2019-07-01,17181131840
2019-07-02,17144459200
2019-07-03,17181131840
2019-07-05,17098618399
2019-07-08,16997768640
2019-07-09,17254477120
2019-07-10,17373663200
2019-07-11,17602867200
2019-07-12,17722053280
2019-07-15,17767894080
2019-07-16,17758725920
2019-07-17,17657876160
2019-07-18,17832071200
2019-07-19,17767894080
2019-07-22,17932920960
2019-07-23,18162124960
2019-07-24,18189629440
2019-07-25,18143788640
2019-07-26,18207965760
2019-07-29,17951257280
2019-07-30,17832071200
2019-07-31,17920220880
2019-08-01,17735285680
2019-08-02,17605831040
2019-08-05,16967804600
2019-08-06,17245207400
2019-08-07,17346921760
2019-08-08,17485623160
2019-08-09,17485623160
2019-08-12,17402402320
2019-08-13,17633571320
2019-08-14,17180480080
2019-08-15,17235960640
2019-08-16,17457882880
2019-08-19,17615077800
2019-08-20,17522610200
2019-08-21,17772272720
2019-08-22,17624324560
2019-08-23,17032531920
2019-08-26,17060272200
2019-08-27,17254454160
2019-08-28,17337675000
2019-08-29,17504116680
2019-08-30,17430142600
2019-09-03,17282194440
2019-09-04,17494869920
2019-09-05,18632221400
2019-09-06,18807909840
2019-09-09,19020585320
2019-09-10,18715442240
2019-09-11,18669208440
2019-09-12,18696948720
2019-09-13,18909624200
2019-09-16,19002091800
2019-09-17,19288741360
2019-09-18,19085312640
2019-09-19,19011338560
2019-09-20,19094559400
2019-09-23,18909624200
2019-09-24,18881883920
2019-09-25,18733935760
2019-09-26,18706195480
2019-09-27,18428792680
2019-09-30,18567494080
2019-10-01,18382558880
2019-10-02,17901727360
2019-10-03,18317831560
2019-10-04,18493520000
2019-10-07,18438039440
2019-10-08,18530507040
2019-10-09,18604481120
2019-10-10,18733935760
2019-10-11,18807909840
2019-10-14,18881883920
2019-10-15,18891130680
2019-10-16,18807909840
2019-10-17,18724689000
2019-10-18,19029832080
2019-10-21,19334975160
2019-10-22,19214767280
2019-10-23,19196273760
2019-10-24,19566144160
2019-10-25,19408949240
2019-10-28,19418196000
2019-10-29,19575390920
2019-10-30,19418196000
2019-10-31,19227931440
2019-11-01,19293079320
2019-11-04,19116249360
2019-11-05,19134863040
2019-11-06,19051101480
2019-11-07,18995260440
2019-11-08,18948726240
2019-11-11,19302386160
2019-11-12,19153476720
2019-11-13,19451295600
2019-11-14,19972478640
2019-11-15,20009706000
2019-11-18,20009706000
2019-11-19,20093467560
2019-11-20,19758421320
2019-11-21,20437820640
2019-11-22,20772866880
2019-11-25,20931083160
2019-11-26,21126526800
2019-11-27,20996231040
2019-11-29,20707719000
2019-12-02,20465741160
2019-12-03,20307524880
2019-12-04,20251683840
2019-12-05,20530889040
2019-12-06,20614650600
2019-12-09,20521582200
2019-12-10,20558809560
2019-12-11,20540195880
2019-12-12,20586730080
2019-12-13,20623957440
2019-12-16,20986924200
2019-12-17,21024151560
2019-12-18,20921776320
2019-12-19,20800787400
2019-12-20,21107913120
2019-12-23,20912469480
2019-12-24,21154447320
2019-12-26,21173061000
2019-12-27,21135833640
2019-12-30,21145140480
2019-12-31,21163754160
2020-01-02,21750085080
2020-01-03,21563948280
2020-01-06,21750085080
2020-01-07,21722164560
2020-01-08,21871074000
2020-01-09,22168892880
2020-01-10,22178199720
2020-01-13,22401563880
2020-01-14,22410870720
2020-01-15,22494632280
2020-01-16,22615621200
2020-01-17,22597007520
2020-01-21,22941360600
2020-01-22,23183338440
2020-01-23,23248486320
2020-01-24,23332247880
2020-01-27,23155417920
2020-01-28,23434623120
2020-01-29,23434623120
2020-01-30,23816203560
2020-01-31,23759816840
2020-02-03,23600606400
2020-02-04,24031411120
2020-02-05,23919027280
2020-02-06,24106333680
2020-02-07,24022045800
2020-02-10,24003315160
2020-02-11,23956488560
2020-02-12,23993949840
2020-02-13,24199986880
2020-02-14,24171890920
2020-02-18,23984584520
2020-02-19,24471581160
2020-02-20,22785823560
2020-02-21,22298826920
2020-02-24,21718177080
2020-02-25,20828471680
2020-02-26,20687991880
2020-02-27,19807651800
2020-02-28,19779555840
2020-03-02,20294648440
2020-03-03,19610980080
2020-03-04,20369571000
2020-03-05,19554788160
2020-03-06,18777466600
2020-03-09,17775377360
2020-03-10,18505872320
2020-03-11,17728550760
2020-03-12,16117715720
2020-03-13,17288380720
2020-03-16,15583892480
2020-03-17,16276926160
2020-03-18,15733737600
2020-03-19,16389310000
2020-03-20,14085441280
2020-03-23,13767020400
2020-03-24,16155177000
2020-03-25,16763922799
2020-03-26,16988690480
2020-03-27,16464232559
2020-03-30,16820114720
2020-03-31,16042793160
2020-04-01,15171818400
2020-04-02,15078165200
2020-04-03,14469419400
2020-04-06,15312298200
2020-04-07,16370579360
2020-04-08,16857576000
2020-04-09,17559975000
2020-04-13,16548520440
2020-04-14,16660904280
2020-04-15,16408040640
2020-04-16,16192638280
2020-04-17,16876306640
2020-04-20,16070889120
2020-04-21,15490239280
2020-04-22,15939774640
2020-04-23,16117715720
2020-04-24,17288380720
2020-04-27,17812838640
2020-04-28,18880485120
2020-04-29,19433039000
2020-04-30,18817223560
2020-05-01,18450837280
2020-05-04,18319314000
2020-05-05,18704489320
2020-05-06,18817223560
2020-05-07,19155426280
2020-05-08,19681519400
2020-05-11,19446656400
2020-05-12,19380894760
2020-05-13,18723278360
2020-05-14,18864196160
2020-05-15,18685700280
2020-05-18,19728492000
2020-05-19,19709702960
2020-05-20,20357924840
2020-05-21,20292163200
2020-05-22,20254585120
2020-05-26,20733705640
2020-05-27,20771283720
2020-05-28,20930990560
2020-05-29,20996752200
2020-06-01,21062513840
2020-06-02,20705522080
2020-06-03,21128275480
2020-06-04,21071908360
2020-06-05,21569817920
2020-06-08,21194037120
2020-06-09,20930990560
2020-06-10,20996752200
2020-06-11,19869409800
2020-06-12,19972749520
2020-06-15,20310952240
2020-06-16,20733705640
2020-06-17,20517631680
2020-06-18,20301557720
2020-06-19,19822437200
2020-06-22,19888198840
2020-06-23,19850620760
2020-06-24,19099059160
2020-06-25,19146031760
2020-06-26,18704489320
2020-06-29,19249371480
2020-06-30,19559390640
2020-07-01,19869409800
2020-07-02,19700308440
2020-07-06,19944565960
2020-07-07,19991538560
2020-07-08,20010327600
2020-07-09,19578179680
2020-07-10,19503023520
2020-07-13,19146031760
2020-07-14,19625152280
2020-07-15,20339135800
2020-07-16,20320346760
2020-07-17,20489448120
2020-07-20,20527026200
2020-07-21,20649154960
2020-07-22,21034330280
2020-07-23,21194037120
2020-07-24,21024935760
2020-07-27,21428900120
2020-07-28,21053119320
2020-07-29,21776497360
2020-07-30,21776497360
2020-07-31,21985152840
2020-08-03,21994584480
2020-08-04,22834000440
2020-08-05,23003769960
2020-08-06,23305582440
2020-08-07,23399898840
2020-08-10,23315014080
2020-08-11,23569668360
2020-08-12,23579100000
2020-08-13,23579100000
2020-08-14,23579100000
2020-08-17,23852617560
2020-08-18,23814891000
2020-08-19,23701711320
2020-08-20,23673416400
2020-08-21,23739437880
2020-08-24,23777164440
2020-08-25,24022387080
2020-08-26,24154430040
2020-08-27,24305336280
2020-08-28,24541127280
2020-08-31,24361926120
2020-09-01,24522264000
2020-09-02,24710896800
2020-09-03,24277041360
2020-09-04,24399652680
2020-09-08,23946933960
2020-09-09,24295904640
2020-09-10,24041250360
2020-09-11,24050682000
2020-09-14,24493969080
2020-09-15,24776918280
2020-09-16,24814644840
2020-09-17,24107271840
2020-09-18,24446810880
2020-09-21,24201588240
2020-09-22,24767486640
2020-09-23,24126135120
2020-09-24,24050682000
2020-09-25,24588285480
2020-09-28,25031572560
2020-09-29,24927824520
2020-09-30,24795781560
2020-10-01,25286226840
2020-10-02,25305090120
2020-10-05,25861556880
2020-10-06,25861556880
2020-10-07,26248254120
2020-10-08,26880174000
2020-10-09,27163123200
2020-10-12,27606410280
2020-10-13,27436640760
2020-10-14,27304597800
2020-10-15,27738453240
2020-10-16,27634705200
2020-10-19,27181986480
2020-10-20,27115965000
2020-10-21,27021648600
2020-10-22,26899037280
2020-10-23,26946195480
2020-10-26,26408592000
2020-10-27,26436886920
2020-10-28,25578607680
2020-10-29,26238822480
2020-10-30,26021894760
2020-11-02,26779636800
2020-11-03,27478646720
2020-11-04,28649960640
2020-11-05,29273401920
2020-11-06,29216725440
2020-11-09,28649960640
2020-11-10,27629784000
2020-11-11,27818705600
2020-11-12,27705352640
2020-11-13,27799813440
2020-11-16,27403078080
2020-11-17,27440862400
2020-11-18,27384185920
2020-11-19,26883543680
2020-11-20,27034680960
2020-11-23,26722960320
2020-11-24,26732406400
2020-11-25,27100803520
2020-11-27,27204710400
2020-11-30,27261386880
2020-12-01,27214156480
2020-12-02,26760744640
2020-12-03,27157480000
2020-12-04,26467916160
2020-12-07,27063019200
2020-12-08,27289725120
2020-12-09,26940220160
2020-12-10,27100803520
2020-12-11,27629784000
2020-12-14,27932058560
2020-12-15,28659406720
2020-12-16,28555499840
2020-12-17,28734975360
2020-12-18,28895558720
2020-12-21,28857774400
2020-12-22,29056142080
2020-12-23,29131710720
2020-12-24,29216725440
2020-12-28,29925181440
2020-12-29,29736259840
2020-12-30,29887397120
2020-12-31,30047980480
2021-01-04,28489377280
2021-01-05,28366578240
2021-01-06,27818705600
2021-01-07,28546053760
2021-01-08,28857774400
2021-01-11,28546053760
2021-01-12,28772759680
2021-01-13,28130426240
2021-01-14,27695906560
2021-01-15,27346401600
2021-01-19,27412524160
2021-01-20,27488092800
2021-01-21,27318063360
2021-01-22,27063019200
2021-01-25,26666283840
2021-01-26,26042842560
2021-01-27,25561092480
2021-01-28,25957827840
2021-01-29,25920043520
2021-02-01,26211588480
2021-02-02,26939688160
2021-02-03,26504719520
2021-02-04,27024790720
2021-02-05,28225682400
2021-02-08,28556636800
2021-02-09,28622827680
2021-02-10,27904183840
2021-02-11,27412480160
2021-02-12,28235138240
2021-02-16,27932551360
2021-02-17,27894728000
2021-02-18,28074388960
2021-02-19,27677243680
2021-02-22,26599277920
2021-02-23,26287235200
2021-02-24,26135941760
2021-02-25,25275460320
2021-02-26,25804987360
2021-03-01,25965736640
2021-03-02,25899545760
2021-03-03,25294372000
2021-03-04,24613551520
2021-03-05,25152534400
2021-03-08,24585184000
2021-03-09,25133622720
2021-03-10,25691517280
2021-03-11,26079206720
2021-03-12,25994104160
2021-03-15,26202132640
2021-03-16,25776619840
2021-03-17,26126485920
2021-03-18,25767164000
2021-03-19,25199813600
2021-03-22,25956280800
2021-03-23,25388930400
2021-03-24,25039064320
2021-03-25,24944505920
2021-03-26,25398386240
2021-03-29,25086343520
2021-03-30,25114711040
2021-03-31,25672605600
2021-04-01,26618189600
2021-04-05,26892408960
2021-04-06,26674924640
2021-04-07,26816762240
2021-04-08,27176084160
2021-04-09,27904183840
2021-04-12,27970374720
2021-04-13,27781257920
2021-04-14,28121668160
2021-04-15,28764665280
2021-04-16,29190178080
2021-04-19,28783576960
2021-04-20,28670106880
2021-04-21,28972693760
2021-04-22,29048340480
2021-04-23,29473853280
2021-04-26,29180722240
2021-04-27,29303648160
2021-04-28,29142898880
2021-04-29,29710249280
2021-04-30,29471269080
2021-05-03,29471269080
2021-05-04,29234590080
2021-05-05,29016845400
2021-05-06,29007378240
2021-05-07,29480736240
2021-05-10,29139918480
2021-05-11,28647626160
2021-05-12,27956523480
2021-05-13,28515085920
2021-05-14,29376597480
2021-05-17,29102049840
2021-05-18,28676027640
2021-05-19,28638159000
2021-05-20,29367130320
2021-05-21,30058233000
2021-05-24,30323313480
2021-05-25,30257043360
2021-05-26,30275977680
2021-05-27,30408517919
2021-05-28,30531591000
2021-06-01,29774218200
2021-06-02,29452334760
2021-06-03,29262991560
2021-06-04,29594342160
2021-06-07,29423933280
2021-06-08,29433400440
2021-06-09,28997911080
2021-06-10,29329261680
2021-06-11,29547006360
2021-06-14,29745816720
2021-06-15,29717415240
2021-06-16,29745816720
2021-06-17,30313846320
2021-06-18,30323313480
2021-06-21,31175357880
2021-06-22,31128022080
2021-06-23,31165890720
2021-06-24,31099620600
2021-06-25,31544577120
2021-06-28,31620314400
2021-06-29,31554044280
2021-06-30,31203759360
2021-07-01,31809657600
2021-07-02,32008467960
2021-07-06,32330351400
2021-07-07,32841578039
2021-07-08,32387154360
2021-07-09,32775307919
2021-07-12,32936249640
2021-07-13,32737439280
2021-07-14,33021454080
2021-07-15,33011986919
2021-07-16,33163461480
2021-07-19,33068789880
2021-07-20,33949235760
2021-07-21,34176447600
2021-07-22,34441528080
2021-07-23,34706608560
2021-07-26,34545666840
2021-07-27,34564601160
2021-07-28,34460462400
2021-07-29,34716075720
2021-07-30,34791813000
2021-08-02,34621410720
2021-08-03,35133477600
2021-08-04,35161925760
2021-08-05,35133477600
2021-08-06,34611928000
2021-08-09,34621410720
2021-08-10,33976585760
2021-08-11,33995551200
2021-08-12,33511932480
2021-08-13,33549863360
2021-08-16,33379174400
2021-08-17,32961934720
2021-08-18,32658487679
2021-08-19,32620556800
2021-08-20,33180037280
2021-08-23,33094692800
2021-08-24,33521415200
2021-08-25,34118826559
2021-08-26,33891241280
2021-08-27,34242101920
2021-08-30,34242101920
2021-08-31,34213653760
2021-09-01,34365377280
2021-09-02,34384342720
2021-09-03,34526583520
2021-09-07,33900724000
2021-09-08,34298998240
2021-09-09,33682621440
2021-09-10,33957620320
2021-09-13,33862793120
2021-09-14,34280032800
2021-09-15,35313649280
2021-09-16,36100715040
2021-09-17,34128309280
2021-09-20,33464518880
2021-09-21,33436070720
2021-09-22,34223136480
2021-09-23,34573997120
2021-09-24,35038650400
2021-09-27,34782616960
2021-09-28,33455036160
2021-09-29,33521415200
2021-09-30,32886072960
2021-10-01,33170554559
2021-10-04,32374006080
2021-10-05,32857624800
2021-10-06,32639522240
2021-10-07,33398139840
2021-10-08,33284347200
2021-10-11,32895555679
2021-10-12,32838659360
2021-10-13,33151589120
2021-10-14,34327446400
2021-10-15,34374860000
2021-10-18,35010202240
2021-10-19,35114512160
2021-10-20,35436924640
2021-10-21,35996405120
2021-10-22,36100715040
2021-10-25,36337783040
2021-10-26,36328300320
2021-10-27,35939508800
2021-10-28,36223990400
2021-10-29,36811919040
2021-11-01,36659468160
2021-11-02,36536131440
2021-11-03,36944091360
2021-11-04,36839729520
2021-11-05,36507669120
2021-11-08,36564593760
2021-11-09,36621518400
2021-11-10,36042784560
2021-11-11,36099709200
2021-11-12,36915629040
2021-11-15,37124352720
2021-11-16,37741036320
2021-11-17,37276151760
2021-11-18,36944091360
2021-11-19,36147146400
2021-11-22,34752492720
2021-11-23,35217377280
2021-11-24,35226864720
2021-11-26,34610181120
2021-11-29,35103528000
2021-11-30,34429919760
2021-12-01,33803748720
2021-12-02,34866342000
2021-12-03,34534281600
2021-12-06,34562743920
2021-12-07,35720211600
2021-12-08,35511487920
2021-12-09,35169940080
2021-12-10,35388151200
2021-12-13,34581718800
2021-12-14,34885316880
2021-12-15,35407126080
2021-12-16,34686080640
2021-12-17,33946060320
2021-12-20,33670924560
2021-12-21,34040934720
2021-12-22,34486844400
2021-12-23,34667105760
2021-12-27,35274301920
2021-12-28,35520975360
2021-12-29,35777136240
2021-12-30,35834060880
2021-12-31,35957397600
2022-01-03,34856854560
2022-01-04,34657618320
2022-01-05,33566562720
2022-01-06,33557075279
2022-01-07,32352170400
2022-01-10,32276270880
2022-01-11,32741155440
2022-01-12,33367326480
2022-01-13,32864492160
2022-01-14,32428069920
2022-01-18,31536250560
2022-01-19,31280089680
2022-01-20,30454682400
2022-01-21,30046722480
2022-01-24,30691868400
2022-01-25,30141596880
2022-01-26,29221315200
2022-01-27,28822842720
2022-01-28,29752611840
2022-01-31,30695146200
2022-02-01,30742647200
2022-02-02,31322159400
2022-02-03,30495642000
2022-02-04,30429140600
2022-02-07,30410140200
2022-02-08,30486141800
2022-02-09,31170156200
2022-02-10,30505142200
2022-02-11,28814106600
2022-02-14,29146613600
2022-02-15,30115634000
2022-02-16,30134634400
2022-02-17,29640624000
2022-02-18,29051611600
2022-02-22,28918608800
2022-02-23,27978089000
2022-02-24,28880608000
2022-02-25,29612123400
2022-02-28,29184614400
2022-03-01,28700104200
2022-03-02,29184614400
2022-03-03,28795106200
2022-03-04,28120592000
2022-03-07,26040048200
2022-03-08,25850044200
2022-03-09,27531579600
2022-03-10,27503079000
2022-03-11,27436577600
2022-03-14,27579080600
2022-03-15,28567101400
2022-03-16,29754626400
2022-03-17,30305638000
2022-03-18,30695146200
2022-03-21,29992131400
2022-03-22,30248636800
2022-03-23,29659624400
2022-03-24,30077633200
2022-03-25,29982631200
2022-03-28,29973131000
2022-03-29,31056153799
2022-03-30,30267637200
2022-03-31,29802127400
2022-04-01,29849628400
2022-04-04,30305638000
2022-04-05,30011131800
2022-04-06,29631123800
2022-04-07,29659624400
2022-04-08,29840128200
2022-04-11,29298616800
2022-04-12,28738105000
2022-04-13,28833107000
2022-04-14,27788085000
2022-04-18,27626581600
2022-04-19,28605102200
2022-04-20,28681103800
2022-04-21,28225094200
2022-04-22,27588580800
2022-04-25,28073091000
2022-04-26,27104070600
2022-04-27,26819064600
2022-04-28,27721583600
2022-04-29,26990068200
2022-05-02,27342201360
2022-05-03,27228037680
2022-05-04,28265024440
2022-05-05,26895060280
2022-05-06,26076887240
2022-05-09,25848559880
2022-05-10,26057859960
2022-05-11,25439473360
2022-05-12,25686828000
2022-05-13,26628678360
2022-05-16,26210078200
2022-05-17,26990196680
2022-05-18,25344336960
2022-05-19,26381323720
2022-05-20,26666732920
2022-05-23,26276673680
2022-05-24,25724882560
2022-05-25,26466946480
2022-05-26,27209010400
2022-05-27,27751287880
2022-05-31,27237551320
2022-06-01,26857005720
2022-06-02,27751287880
2022-06-03,27418310480
2022-06-06,27332687720
2022-06-07,27713233320
2022-06-08,27285119520
2022-06-09,26733328400
2022-06-10,25762937120
2022-06-13,24944764080
2022-06-14,24640327600
2022-06-15,25315796040
2022-06-16,24450054800
2022-06-17,24963791360
2022-06-21,25201632360
2022-06-22,25315796040
2022-06-23,26200564560
2022-06-24,26847492080
2022-06-27,26695273840
2022-06-28,25886614440
2022-06-29,25943696280
2022-06-30,25848559880
2022-07-01,26200564560
2022-07-05,26704787480
2022-07-06,26828464800
2022-07-07,27380255920
2022-07-08,27228037680
2022-07-11,26818951160
2022-07-12,26609651080
2022-07-13,26457432840
2022-07-14,26885546640
2022-07-15,27589556000
2022-07-18,27665665120
2022-07-19,28873897400
2022-07-20,29073683840
2022-07-21,29425688520
2022-07-22,29007088360
2022-07-25,28740706440
2022-07-26,28455297240
2022-07-27,29216388440
2022-07-28,29910884160
2022-07-29,30472188920
2022-08-01,30679819560
2022-08-02,30489379960
2022-08-03,31003566880
2022-08-04,31022610840
2022-08-05,30765517380
2022-08-08,30717907480
2022-08-09,30089456800
2022-08-10,30651253619
2022-08-11,30594121740
2022-08-12,30936913020
2022-08-15,31279704300
2022-08-16,31336836179
2022-08-17,30975000940
2022-08-18,31041654800
2022-08-19,30527467880
2022-08-22,29699055620
2022-08-23,29584791860
2022-08-24,29670489680
2022-08-25,30051368880
2022-08-26,29127736820
2022-08-29,28794467520
2022-08-30,28594505940
2022-08-31,28480242180
2022-09-01,28061275060
2022-09-02,27708961800
2022-09-06,27728005760
2022-09-07,28289802580
2022-09-08,27842269520
2022-09-09,27642307940
2022-09-12,27851791500
2022-09-13,26223532920
2022-09-14,26366362620
2022-09-15,26328274700
2022-09-16,26214010940
2022-09-19,26442538460
2022-09-20,26204488960
2022-09-21,25680780060
2022-09-22,25014241460
2022-09-23,25271334920
2022-09-26,25376076700
2022-09-27,25909307580
2022-09-28,26471104400
2022-09-29,26137835100
2022-09-30,25328466800
2022-10-03,26099747180
2022-10-04,27109077060
2022-10-05,26851983600
2022-10-06,26975769340
2022-10-07,26109269160
2022-10-10,26394928560
2022-10-11,26156879060
2022-10-12,26347318660
2022-10-13,26318752720
2022-10-14,25671258080
2022-10-17,26404450540
2022-10-18,26794851720
2022-10-19,26413972520
2022-10-20,25899785600
2022-10-21,26099747180
2022-10-24,26461582420
2022-10-25,27051945180
2022-10-26,27099555080
2022-10-27,26994813300
2022-10-28,27699439820
2022-10-31,27391620000
2022-11-01,27420202560
2022-11-02,26686583520
2022-11-03,27010519200
2022-11-04,27334454880
2022-11-07,27201069600
2022-11-08,27105794400
2022-11-09,26515088160
2022-11-10,28801692960
2022-11-11,29325706560
2022-11-14,29173266240
2022-11-15,29563894560
2022-11-16,29554367040
2022-11-17,30554756640
2022-11-18,30688141920
2022-11-21,30526174080
2022-11-22,30840582239
2022-11-23,31383650879
2022-11-25,31002550080
2022-11-28,30993022560
2022-11-29,30697669440
2022-11-30,31707586560
2022-12-01,32231600160
2022-12-02,31993412160
2022-12-05,31297903200
2022-12-06,30602394239
2022-12-07,30059325600
2022-12-08,30440426400
2022-12-09,30392788800
2022-12-12,30669086879
2022-12-13,29859247680
2022-12-14,29763972480
2022-12-15,28858858080
2022-12-16,28773110400
2022-12-19,28735000320
2022-12-20,28706417760
2022-12-21,29087518560
2022-12-22,28573032480
2022-12-23,28820748000
2022-12-27,28630197600
2022-12-28,28563504960
2022-12-29,29173266240
2022-12-30,29011298400
2023-01-03,29278068960
2023-01-04,29525784480
2023-01-05,28849330560
2023-01-06,29725862400
2023-01-09,29744917440
2023-01-10,29354289120
2023-01-11,29706807360
2023-01-12,29802082560
2023-01-13,29925940320
2023-01-17,30059325600
2023-01-18,29783027520
2023-01-19,29297124000
2023-01-20,30240348480
2023-01-23,30897747360
2023-01-24,31012077599
2023-01-25,31412233440
2023-01-26,31802861760
2023-01-27,31955302080
2023-01-30,31583728800
2023-01-31,31763549940
2023-02-01,33146232240
2023-02-02,33260661120
2023-02-03,32726659680
2023-02-06,32450123220
2023-02-07,32850624300
2023-02-08,32802945600
2023-02-09,33003196140
2023-02-10,32373837300
2023-02-13,32822017080
2023-02-14,33031803360
2023-02-15,33232053900
2023-02-16,32869695780
2023-02-17,32612230800
2023-02-21,32917374480
2023-02-22,33060410580
2023-02-23,33184375199
2023-02-24,33012731879
2023-02-27,33356018519
2023-02-28,33594412019
2023-03-01,33279732600
2023-03-02,33880484220
2023-03-03,34052127540
2023-03-06,33642090720
2023-03-07,33575340540
2023-03-08,33956770140
2023-03-09,33203446680
2023-03-10,32612230800
2023-03-13,32383373040
2023-03-14,33041339100
2023-03-15,32459658960
2023-03-16,33384625740
2023-03-17,33241589640
2023-03-20,33623019240
2023-03-21,33928162920
2023-03-22,33603947760
2023-03-23,33966305879
2023-03-24,34061663280
2023-03-27,34681486380
2023-03-28,34862665440
2023-03-29,35301309480
2023-03-30,35034308760
2023-03-31,35854382400
2023-04-03,35987882760
2023-04-04,36073704420
2023-04-05,35606453160
2023-04-06,35463417060
2023-04-10,35749489260
2023-04-11,36111847380
2023-04-12,36302562180
2023-04-13,36588634380
2023-04-14,36769813440
2023-04-17,36912849540
2023-04-18,37046349900
2023-04-19,37227528960
2023-04-20,37227528960
2023-04-21,37380100800
2023-04-24,37456386720
