,TFC
2018-07-17,40621782136
2018-07-18,41387346491
2018-07-19,39465623721
2018-07-20,39012534612
2018-07-23,39645296988
2018-07-24,39723415800
2018-07-25,39590613820
2018-07-26,39887465305
2018-07-27,40090574215
2018-07-30,40184316789
2018-07-31,39692168275
2018-08-01,39926524710
2018-08-02,40090574215
2018-08-03,40309306888
2018-08-06,40168693027
2018-08-07,40395237581
2018-08-08,40629594017
2018-08-09,39996831641
2018-08-10,39645296988
2018-08-13,39457811840
2018-08-14,40504603918
2018-08-15,40098386096
2018-08-16,40778019759
2018-08-17,40957693026
2018-08-20,40848326690
2018-08-21,41176425699
2018-08-22,41160801937
2018-08-23,40629594017
2018-08-24,40395237581
2018-08-27,40817079165
2018-08-28,40715524710
2018-08-29,40621782136
2018-08-30,40254623720
2018-08-31,40356178175
2018-09-04,40731148472
2018-09-05,40871762333
2018-09-06,40817079165
2018-09-07,40606158373
2018-09-10,40434296987
2018-09-11,40520227680
2018-09-12,39582801939
2018-09-13,39028158375
2018-09-14,39223455404
2018-09-17,39246891048
2018-09-18,39106277187
2018-09-19,39817158374
2018-09-20,40285871245
2018-09-21,40184316789
2018-09-24,39590613820
2018-09-25,39301574216
2018-09-26,38864108870
2018-09-27,38200098970
2018-09-28,37918871247
2018-10-01,37490686700
2018-10-02,37428654540
2018-10-03,37963681920
2018-10-04,38297104780
2018-10-05,37986943980
2018-10-08,38568495480
2018-10-09,38328120860
2018-10-10,37785339460
2018-10-11,36785070880
2018-10-12,36350845760
2018-10-15,36281059580
2018-10-16,36513680180
2018-10-17,36994429420
2018-10-18,37436408560
2018-10-19,37932665840
2018-10-22,36505926160
2018-10-23,36521434200
2018-10-24,35715016120
2018-10-25,36451648020
2018-10-26,36040684960
2018-10-29,37040953540
2018-10-30,37436408560
2018-10-31,38118762320
2018-11-01,38149778400
2018-11-02,38126516340
2018-11-05,38560741460
2018-11-06,38746837940
2018-11-07,38886410300
2018-11-08,38870902260
2018-11-09,39359405520
2018-11-12,39188817080
2018-11-13,39599780140
2018-11-14,39173309040
2018-11-15,39801384660
2018-11-16,39863416820
2018-11-19,40041759280
2018-11-20,39498977880
2018-11-21,39095768840
2018-11-23,39056998740
2018-11-26,39638550240
2018-11-27,39506731900
2018-11-28,39491223860
2018-11-29,39235341200
2018-11-30,39623042200
2018-12-03,39336143460
2018-12-04,37506194740
2018-12-06,37327852280
2018-12-07,36955659320
2018-12-10,36405123900
2018-12-11,36102717120
2018-12-12,36304321640
2018-12-13,35684000040
2018-12-14,35404855320
2018-12-17,35009400300
2018-12-18,34241752319
2018-12-19,33574906599
2018-12-20,33489612380
2018-12-21,32861536760
2018-12-24,32000840540
2018-12-26,33210467660
2018-12-27,33326777959
2018-12-28,33303515900
2018-12-31,33450185547
2019-01-02,34276402041
2019-01-03,34044752557
2019-01-04,34940463897
2019-01-07,35218443278
2019-01-08,35303381422
2019-01-09,35635412350
2019-01-10,35411484515
2019-01-11,35218443278
2019-01-14,35635412350
2019-01-15,35782123690
2019-01-16,36708721627
2019-01-17,37280123689
2019-01-18,38060010286
2019-01-22,37944185544
2019-01-23,38152670080
2019-01-24,38029123689
2019-01-25,38121783482
2019-01-28,38044566987
2019-01-29,38075453585
2019-01-30,37820639153
2019-01-31,37681649462
2019-02-01,37735701008
2019-02-04,37897855647
2019-02-05,37673927812
2019-02-06,37473164926
2019-02-07,38963443276
2019-02-08,38793566987
2019-02-11,39048381420
2019-02-12,39241422657
2019-02-13,38963443276
2019-02-14,38407484513
2019-02-15,39148762863
2019-02-19,39465350492
2019-02-20,39982701007
2019-02-21,40021309254
2019-02-22,39758773172
2019-02-25,39581175234
2019-02-26,39280030904
2019-02-27,39426742244
2019-02-28,39357247399
2019-03-01,39998144306
2019-03-04,40021309254
2019-03-05,39920927811
2019-03-06,39071546368
2019-03-07,38245329874
2019-03-08,38299381420
2019-03-11,38546474204
2019-03-12,38283938121
2019-03-13,38608247400
2019-03-14,38708628843
2019-03-15,38592804101
2019-03-18,38978886575
2019-03-19,38206721627
2019-03-20,37079360802
2019-03-21,36399855648
2019-03-22,34816917505
2019-03-25,34647041216
2019-03-26,35002237092
2019-03-27,35056288639
2019-03-28,35758958741
2019-03-29,35928835030
2019-04-01,37094348613
2019-04-02,37457412833
2019-04-03,37395614668
2019-04-04,37426513750
2019-04-05,37364715585
2019-04-08,37496036686
2019-04-09,37001651365
2019-04-10,37163871549
2019-04-11,37418788980
2019-04-12,38052220172
2019-04-15,37534660539
2019-04-16,38245339438
2019-04-17,38500256869
2019-04-18,38121743108
2019-04-22,38036770631
2019-04-23,38268513750
2019-04-24,38500256869
2019-04-25,38786073383
2019-04-26,39187761456
2019-04-29,39628073383
2019-04-30,39550825676
2019-05-01,39149137603
2019-05-02,39040990814
2019-05-03,39373155952
2019-05-06,39234110080
2019-05-07,38484807328
2019-05-08,38106293567
2019-05-09,38237614668
2019-05-10,38515706411
2019-05-13,37256568796
2019-05-14,37109798154
2019-05-15,36762183475
2019-05-16,37225669714
2019-05-17,36986201824
2019-05-20,37341541273
2019-05-21,37681431181
2019-05-22,37843651365
2019-05-23,37163871549
2019-05-24,37333816503
2019-05-28,36785357787
2019-05-29,36816256870
2019-05-30,36530440356
2019-05-31,36113302742
2019-06-03,36360495402
2019-06-04,37720055035
2019-06-05,38106293567
2019-06-06,38044495402
2019-06-07,37720055035
2019-06-10,38299412833
2019-06-11,38670201823
2019-06-12,38307137603
2019-06-13,38415284392
2019-06-14,38670201823
2019-06-17,37828201824
2019-06-18,38137192649
2019-06-19,37889999989
2019-06-20,37627357787
2019-06-21,37565559622
2019-06-24,37457412833
2019-06-25,37333816503
2019-06-26,37140697237
2019-06-27,37217944943
2019-06-28,37951798154
2019-07-01,38343789447
2019-07-02,37748052605
2019-07-03,37964684184
2019-07-05,38637789447
2019-07-08,38212263131
2019-07-09,38722894710
2019-07-10,38490789447
2019-07-11,38924052605
2019-07-12,39032368394
2019-07-15,38660999973
2019-07-16,38405684184
2019-07-17,38405684184
2019-07-18,39481105236
2019-07-19,39187105236
2019-07-22,39024631552
2019-07-23,39442421025
2019-07-24,39875684183
2019-07-25,39651315762
2019-07-26,39960789446
2019-07-29,39612631552
2019-07-30,39759631551
2019-07-31,39867947341
2019-08-01,38397947342
2019-08-02,38181315763
2019-08-05,36649421027
2019-08-06,36958894711
2019-08-07,36463736817
2019-08-08,36742263132
2019-08-09,36633947343
2019-08-12,36100105238
2019-08-13,36154263133
2019-08-14,35001473660
2019-08-15,35163947344
2019-08-16,36014999975
2019-08-19,36332210501
2019-08-20,35628157870
2019-08-21,35759684186
2019-08-22,36115578922
2019-08-23,35009210502
2019-08-26,35604947344
2019-08-27,35334157870
2019-08-28,36061421028
2019-08-29,36680368396
2019-08-30,36866052606
2019-09-03,36131052607
2019-09-04,36602999975
2019-09-05,37639736816
2019-09-06,37693894711
2019-09-09,38962736815
2019-09-10,39643578920
2019-09-11,40332157867
2019-09-12,40842789445
2019-09-13,41051684182
2019-09-16,40943368393
2019-09-17,40819578919
2019-09-18,41090368393
2019-09-19,40842789445
2019-09-20,40556526288
2019-09-23,40672578919
2019-09-24,40262526288
2019-09-25,40889210498
2019-09-26,40943368393
2019-09-27,41361157866
2019-09-30,49885899660
2019-10-01,48923140120
2019-10-02,47736048260
2019-10-03,47493021580
2019-10-04,48287531880
2019-10-07,48231448800
2019-10-08,47651923640
2019-10-09,47661270820
2019-10-10,47979074940
2019-10-11,48605336000
2019-10-14,48586641640
2019-10-15,49297027320
2019-10-16,49530706820
2019-10-17,49016611920
2019-10-18,49231597060
2019-10-21,49960677100
2019-10-22,49979371460
2019-10-23,49998065820
2019-10-24,49586789900
2019-10-25,50082190440
2019-10-28,50474772000
2019-10-29,50699104320
2019-10-30,50175662240
2019-10-31,49586789900
2019-11-01,50568243800
2019-11-04,51044949980
2019-11-05,51745988480
2019-11-06,51643169500
2019-11-07,51157116140
2019-11-08,51353406920
2019-11-11,50745840220
2019-11-12,50886047920
2019-11-13,50820617660
2019-11-14,51035602800
2019-11-15,51044949980
2019-11-18,51418837180
2019-11-19,51119727420
2019-11-20,50858006380
2019-11-21,50643021240
2019-11-22,51101033060
2019-11-25,51596433600
2019-11-26,50876700740
2019-11-27,51334712560
2019-11-29,51147768960
2019-12-02,50858006380
2019-12-03,49736344780
2019-12-04,49829816580
2019-12-05,49998065820
2019-12-06,50699104320
2019-12-09,51147768960
2019-12-10,51521656160
2019-12-11,50175662240
2019-12-12,52418985440
2019-12-13,52362902360
2019-12-16,52549845960
2019-12-17,52970469060
2019-12-18,52643317760
2019-12-19,52475068520
2019-12-20,52624623400
2019-12-23,52531151600
2019-12-24,52493762880
2019-12-26,53017204960
2019-12-27,52792872640
2019-12-30,52736789560
2019-12-31,76070575313
2020-01-02,76543315039
2020-01-03,75908493122
2020-01-06,75273671204
2020-01-07,74949506821
2020-01-08,75111589012
2020-01-09,75881479423
2020-01-10,75584328738
2020-01-13,75935506820
2020-01-14,76124602711
2020-01-15,74463260246
2020-01-16,75449260245
2020-01-17,76030054765
2020-01-21,76016547916
2020-01-22,76097589012
2020-01-23,76124602711
2020-01-24,74935999971
2020-01-27,73855452027
2020-01-28,74233643807
2020-01-29,72747890383
2020-01-30,70411205453
2020-01-31,69654821891
2020-02-03,70910958877
2020-02-04,71802410931
2020-02-05,73517780794
2020-02-06,73180109561
2020-02-07,73301671205
2020-02-10,73382712301
2020-02-11,74031041068
2020-02-12,73531287643
2020-02-13,74044547917
2020-02-14,74206630109
2020-02-18,72950493123
2020-02-19,73760904081
2020-02-20,74706383533
2020-02-21,74085068465
2020-02-24,72626328739
2020-02-25,69303643809
2020-02-26,68479726001
2020-02-27,64225068469
2020-02-28,62320602716
2020-03-02,65926931482
2020-03-03,63333616414
2020-03-04,63995452030
2020-03-05,58903369840
2020-03-06,54932356143
2020-03-09,46612136968
2020-03-10,49083890392
2020-03-11,45464054777
2020-03-12,40817698614
2020-03-13,45693671215
2020-03-16,36968246561
2020-03-17,39534547930
2020-03-18,38251397245
2020-03-19,40480027382
2020-03-20,40574575327
2020-03-23,34699095877
2020-03-24,40682630121
2020-03-25,41425506833
2020-03-26,46301479434
2020-03-27,44937287654
2020-03-30,43978301353
2020-03-31,41557319362
2020-04-01,38363712135
2020-04-02,38377187271
2020-04-03,36665845001
2020-04-06,40115479812
2020-04-07,41220440962
2020-04-08,44063694654
2020-04-09,48658716023
2020-04-13,45734611516
2020-04-14,44953053629
2020-04-15,42190650753
2020-04-16,39940303044
2020-04-17,45006954173
2020-04-20,45990639099
2020-04-21,45855887739
2020-04-22,45815462332
2020-04-23,46206241275
2020-04-24,47809782457
2020-04-27,50491334517
2020-04-28,50558710196
2020-04-29,52822533041
2020-04-30,50289207477
2020-05-01,47755881913
2020-05-04,47917583544
2020-05-05,47499854329
2020-05-06,46233191547
2020-05-07,47486379193
2020-05-08,48833892791
2020-05-11,46381418043
2020-05-12,44548799549
2020-05-13,42621855104
2020-05-14,43201285951
2020-05-15,42244551297
2020-05-18,46017589371
2020-05-19,43578589759
2020-05-20,45505534204
2020-05-21,45101280125
2020-05-22,44858727677
2020-05-26,48766517111
2020-05-27,53226787121
2020-05-28,51407643763
2020-05-29,49561550134
2020-06-01,51286367539
2020-06-02,50679986420
2020-06-03,53860118512
2020-06-04,56420394348
2020-06-05,59708327527
2020-06-08,62484205539
2020-06-09,60206907558
2020-06-10,55935289452
2020-06-11,50504809653
2020-06-12,53186361713
2020-06-15,53671466608
2020-06-16,55342383469
2020-06-17,54277847727
2020-06-18,54574300719
2020-06-19,53011184945
2020-06-22,53267212528
2020-06-23,53954444463
2020-06-24,50747362100
2020-06-25,51946649202
2020-06-26,48443113848
2020-06-29,49507649590
2020-06-30,50763797461
2020-07-01,49222632904
2020-07-02,49236151892
2020-07-06,49601164550
2020-07-07,47722025310
2020-07-08,47749063284
2020-07-09,45437316449
2020-07-10,47586835436
2020-07-13,48141113917
2020-07-14,47559797462
2020-07-15,49925620246
2020-07-16,50317670879
2020-07-17,49073924044
2020-07-20,48289822778
2020-07-21,50358227841
2020-07-22,50250075942
2020-07-23,51236962018
2020-07-24,51020658221
2020-07-27,49574126575
2020-07-28,49844506322
2020-07-29,51831797461
2020-07-30,50344708854
2020-07-31,50642126575
2020-08-03,51061215183
2020-08-04,50263594930
2020-08-05,50912506322
2020-08-06,50763797461
2020-08-07,52805164550
2020-08-10,53291848094
2020-08-11,55022278473
2020-08-12,55170987334
2020-08-13,52480708853
2020-08-14,53399999993
2020-08-17,52372556955
2020-08-18,51250481005
2020-08-19,51304556955
2020-08-20,50304151892
2020-08-21,49898582271
2020-08-24,52250886069
2020-08-25,52480708853
2020-08-26,51196405056
2020-08-27,53007949360
2020-08-28,53521670879
2020-08-31,52467189866
2020-09-01,52953873410
2020-09-02,53278329106
2020-09-03,52196810119
2020-09-04,52940354423
2020-09-08,51250481005
2020-09-09,51142329107
2020-09-10,50304151892
2020-09-11,51683088600
2020-09-14,53751493663
2020-09-15,53278329106
2020-09-16,54413924043
2020-09-17,53075544296
2020-09-18,52940354423
2020-09-21,50479898727
2020-09-22,49006329107
2020-09-23,47897772145
2020-09-24,47951848094
2020-09-25,48898177208
2020-09-28,50628607588
2020-09-29,50033772145
2020-09-30,51815082149
2020-10-01,52768316250
2020-10-02,54443284739
2020-10-05,56159106120
2020-10-06,55587165660
2020-10-07,57234898890
2020-10-08,58637514780
2020-10-09,58841779230
2020-10-12,59182219980
2020-10-13,58011103800
2020-10-14,57507251489
2020-10-15,57343839930
2020-10-16,56717428950
2020-10-19,56608487910
2020-10-20,57316604670
2020-10-21,57057869700
2020-10-22,59168602350
2020-10-23,59835866220
2020-10-26,58596661890
2020-10-27,56826369989
2020-10-28,55995694560
2020-10-29,56989781550
2020-10-30,57357457560
2020-11-02,59209455239
2020-11-03,60952511880
2020-11-04,58120044840
2020-11-05,61184011590
2020-11-06,58542191370
2020-11-09,66072740760
2020-11-10,66780857520
2020-11-11,66481269660
2020-11-12,63090479790
2020-11-13,64261595970
2020-11-16,66140828910
2020-11-17,65596123710
2020-11-18,64615654350
2020-11-19,63866684700
2020-11-20,62927068230
2020-11-23,63975625739
2020-11-24,66685534110
2020-11-25,66059123130
2020-11-27,66045505500
2020-11-30,63213038460
2020-12-01,64710977760
2020-12-02,64765448280
2020-12-03,64561183829
2020-12-04,65677829489
2020-12-07,65173977180
2020-12-08,64969712730
2020-12-09,65201212440
2020-12-10,65296535850
2020-12-11,64016478630
2020-12-14,62518539329
2020-12-15,63621567360
2020-12-16,64316066489
2020-12-17,64139037300
2020-12-18,62504921700
2020-12-21,63076862160
2020-12-22,62681950890
2020-12-23,64397772270
2020-12-24,63989243370
2020-12-28,64724595390
2020-12-29,63621567360
2020-12-30,64506713310
2020-12-31,65133610760
2021-01-04,64114411760
2021-01-05,64549270000
2021-01-06,67946600000
2021-01-07,69971408680
2021-01-08,68829905800
2021-01-11,69223996080
2021-01-12,71004197000
2021-01-13,70773178560
2021-01-14,72213646480
2021-01-15,70623696040
2021-01-19,70868303800
2021-01-20,70161659160
2021-01-21,69400657240
2021-01-22,69550139760
2021-01-25,69373478600
2021-01-26,68272743680
2021-01-27,65758719480
2021-01-28,66791507800
2021-01-29,65201557359
2021-02-01,65745130160
2021-02-02,68231975720
2021-02-03,70012176640
2021-02-04,72526200840
2021-02-05,71602127080
2021-02-08,71982628040
2021-02-09,72526200840
2021-02-10,72988237720
2021-02-11,71724430960
2021-02-12,73395917320
2021-02-16,75624565800
2021-02-17,75624565800
2021-02-18,75869173560
2021-02-19,78247304560
2021-02-22,80272113240
2021-02-23,79810076360
2021-02-24,81766938440
2021-02-25,79674183160
2021-02-26,77404766720
2021-03-01,79918790920
2021-03-02,79171378320
2021-03-03,79483932680
2021-03-04,77975518160
2021-03-05,79796487040
2021-03-08,81141829720
2021-03-09,79157789000
2021-03-10,79905201600
2021-03-11,80054684120
2021-03-12,81427205440
2021-03-15,80829275360
2021-03-16,79144199680
2021-03-17,79606236560
2021-03-18,80625435560
2021-03-19,79551879280
2021-03-22,78097822040
2021-03-23,76208906560
2021-03-24,75855584240
2021-03-25,78125000680
2021-03-26,80652614200
2021-03-29,77880392920
2021-03-30,79878022960
2021-03-31,78380068951
2021-04-01,79361163778
2021-04-05,79495560330
2021-04-06,79468681020
2021-04-07,79871870675
2021-04-08,79629956882
2021-04-09,80664810330
2021-04-12,80893284468
2021-04-13,79267086192
2021-04-14,80221301709
2021-04-15,76901706882
2021-04-16,77734965503
2021-04-19,77143620675
2021-04-20,74926077572
2021-04-21,76296922400
2021-04-22,75073913779
2021-04-23,77439293089
2021-04-26,77573689641
2021-04-27,78353189641
2021-04-28,79213327571
2021-04-29,80543853433
2021-04-30,79710594813
2021-05-03,79549318951
2021-05-04,80637931020
2021-05-05,81444310330
2021-05-06,82049094812
2021-05-07,82747956881
2021-05-10,81834060330
2021-05-11,81296474123
2021-05-12,80113784468
2021-05-13,81403991364
2021-05-14,82842034467
2021-05-17,83352741364
2021-05-18,82237249985
2021-05-19,81148637916
2021-05-20,80987362054
2021-05-21,81820620674
2021-05-24,82264129295
2021-05-25,80718568951
2021-05-26,81471189640
2021-05-27,83514017226
2021-05-28,83030189640
2021-06-01,82653879295
2021-06-02,81686224123
2021-06-03,81713103433
2021-06-04,80893284468
2021-06-07,80718568951
2021-06-08,80409456882
2021-06-09,78554784468
2021-06-10,77721525848
2021-06-11,77936560330
2021-06-14,76189405158
2021-06-15,76888267227
2021-06-16,77681206882
2021-06-17,73017646538
2021-06-18,70974818952
2021-06-21,73246120676
2021-06-22,73057965504
2021-06-23,73420836193
2021-06-24,74348172400
2021-06-25,75436784469
2021-06-28,74200336193
2021-06-29,74321293090
2021-06-30,74739999963
2021-07-01,75817333295
2021-07-02,75453733295
2021-07-06,73285599963
2021-07-07,72289066630
2021-07-08,71346399964
2021-07-09,74349466629
2021-07-12,74874666629
2021-07-13,73676133296
2021-07-14,73299066630
2021-07-15,75224799962
2021-07-16,73245199963
2021-07-19,70269066631
2021-07-20,72814266630
2021-07-21,74443733296
2021-07-22,73164399963
2021-07-23,73339466630
2021-07-26,73931999963
2021-07-27,73999333296
2021-07-28,74174399963
2021-07-29,74497599963
2021-07-30,73299066630
2021-08-02,72908533297
2021-08-03,74484133296
2021-08-04,73514533296
2021-08-05,74807333296
2021-08-06,76221333295
2021-08-09,76382933295
2021-08-10,78052799961
2021-08-11,79264799960
2021-08-12,78793466627
2021-08-13,77271733295
2021-08-16,76854266628
2021-08-17,75669199962
2021-08-18,74820799962
2021-08-19,74120533296
2021-08-20,74847733296
2021-08-23,75521066629
2021-08-24,76369466628
2021-08-25,77514133294
2021-08-26,76733066628
2021-08-27,78066266628
2021-08-30,76477199962
2021-08-31,76840799961
2021-09-01,75709599962
2021-09-02,76221333295
2021-09-03,76019333295
2021-09-07,75440266629
2021-09-08,74928533296
2021-09-09,75049733296
2021-09-10,74335999963
2021-09-13,75723066629
2021-09-14,73568399963
2021-09-15,74847733296
2021-09-16,74443733296
2021-09-17,74511066629
2021-09-20,72289066630
2021-09-21,72275599964
2021-09-22,73716533296
2021-09-23,76881199961
2021-09-24,78106666628
2021-09-27,81001999959
2021-09-28,79709199960
2021-09-29,80018933293
2021-09-30,78768650850
2021-10-01,80877206380
2021-10-04,80648891450
2021-10-05,80957788120
2021-10-06,80756333770
2021-10-07,81280115080
2021-10-08,81696454070
2021-10-11,80890636670
2021-10-12,80890636670
2021-10-13,80474297680
2021-10-14,81441278560
2021-10-15,82381398860
2021-10-18,82945471040
2021-10-19,84033324530
2021-10-20,85792692520
2021-10-21,85389783820
2021-10-22,86544788760
2021-10-25,86719382529
2021-10-26,86544788760
2021-10-27,84624257290
2021-10-28,85806122810
2021-10-29,85242050630
2021-11-01,86531358470
2021-11-02,86356764700
2021-11-03,87484909060
2021-11-04,85631529040
2021-11-05,86343334410
2021-11-08,86987988330
2021-11-09,86947697460
2021-11-10,85806122810
2021-11-11,85201759760
2021-11-12,84207918300
2021-11-15,84986875120
2021-11-16,85349492950
2021-11-17,83845300470
2021-11-18,83093204230
2021-11-19,81441278560
2021-11-22,83428961480
2021-11-23,84489954390
2021-11-24,84463093810
2021-11-26,80689182320
2021-11-29,82005350740
2021-11-30,79655049990
2021-12-01,78365742150
2021-12-02,81092091020
2021-12-03,78540335920
2021-12-06,79910225500
2021-12-07,81360696820
2021-12-08,80259413040
2021-12-09,80071388980
2021-12-10,79762492310
2021-12-13,77895682000
2021-12-14,78782081140
2021-12-15,78661208530
2021-12-16,79480456220
2021-12-17,76700386190
2021-12-20,74766424430
2021-12-21,76713816480
2021-12-22,77009282860
2021-12-23,77586785330
2021-12-27,78513475340
2021-12-28,78835802300
2021-12-29,78943244620
2021-12-30,78567196500
2021-12-31,77815116350
2022-01-03,80273834800
2022-01-04,82865456950
2022-01-05,81961711790
2022-01-06,85031787260
2022-01-07,86387405000
2022-01-10,86772825730
2022-01-11,87264569420
2022-01-12,88155024210
2022-01-13,88739800490
2022-01-14,89590384170
2022-01-18,89271415290
2022-01-19,85829209460
2022-01-20,83888815440
2022-01-21,81695904390
2022-01-24,82799005100
2022-01-25,83769202110
2022-01-26,83556556190
2022-01-27,82280680670
2022-01-28,83171135460
2022-01-31,83490104340
2022-02-01,85084948740
2022-02-02,85815919089
2022-02-03,84141332470
2022-02-04,85031787260
2022-02-07,85337465769
2022-02-08,87517086450
2022-02-09,87051923500
2022-02-10,85882370940
2022-02-11,84500172460
2022-02-14,83729331000
2022-02-15,86121597600
2022-02-16,86001984269
2022-02-17,83131264350
2022-02-18,82825585840
2022-02-22,82639520660
2022-02-23,80539642200
2022-02-24,78692280770
2022-02-25,83689459890
2022-02-28,82692682140
2022-03-01,77283501550
2022-03-02,80659255530
2022-03-03,80473190350
2022-03-04,78360021520
2022-03-07,74731750510
2022-03-08,75555753450
2022-03-09,77775245240
2022-03-10,76618983050
2022-03-11,75941174180
2022-03-14,76937951930
2022-03-15,77110726740
2022-03-16,79356799270
2022-03-17,78200537080
2022-03-18,77828406720
2022-03-21,77908148940
2022-03-22,79356799270
2022-03-23,77323372660
2022-03-24,78134085230
2022-03-25,79888414070
2022-03-28,79157443720
2022-03-29,80486480720
2022-03-30,78067633380
2022-03-31,75420072000
2022-04-01,73597752800
2022-04-04,73517943200
2022-04-05,73637657600
2022-04-06,72812958400
2022-04-07,71669020800
2022-04-08,71655719200
2022-04-11,71349782400
2022-04-12,70086130400
2022-04-13,69168320000
2022-04-14,69354542400
2022-04-18,70046225600
2022-04-19,69181621600
2022-04-20,69926511200
2022-04-21,69314637600
2022-04-22,67691842400
2022-04-25,67625334400
2022-04-26,67212984800
2022-04-27,67212984800
2022-04-28,66840540000
2022-04-29,64313236000
2022-05-02,65098030400
2022-05-03,65989237600
2022-05-04,67518921600
2022-05-05,65776412000
2022-05-06,65257649600
2022-05-09,64605871200
2022-05-10,63129393600
2022-05-11,62317996000
2022-05-12,61812535200
2022-05-13,61599709600
2022-05-16,61346979200
2022-05-17,63701362400
2022-05-18,61666217600
2022-05-19,61346979200
2022-05-20,60761708800
2022-05-23,62876663200
2022-05-24,62264789600
2022-05-25,63342219200
2022-05-26,64393045599
2022-05-27,65350760800
2022-05-31,66162158400
2022-06-01,65071427200
2022-06-02,66175460000
2022-06-03,65297554400
2022-06-06,65842920000
2022-06-07,66188761600
2022-06-08,65244348000
2022-06-09,63461933600
2022-06-10,61120852000
2022-06-13,62038662400
2022-06-14,61506598400
2022-06-15,61958852800
2022-06-16,60974534400
2022-06-17,61573106400
2022-06-21,62584028000
2022-06-22,62823456799
2022-06-23,62331297600
2022-06-24,65470475200
2022-06-27,64605871200
2022-06-28,64339839200
2022-06-29,63049584000
2022-06-30,62917744770
2022-07-01,63939179800
2022-07-05,64522856960
2022-07-06,63209583350
2022-07-07,63687137390
2022-07-08,63275910300
2022-07-11,62877948600
2022-07-12,62625906190
2022-07-13,61166713290
2022-07-14,59959562800
2022-07-15,62891213989
2022-07-18,62479986900
2022-07-19,64085099090
2022-07-20,63700402780
2022-07-21,64138160650
2022-07-22,63859587460
2022-07-25,65146330290
2022-07-26,64297345330
2022-07-27,65730007450
2022-07-28,65743272840
2022-07-29,66950423330
2022-08-01,66724911700
2022-08-02,65822865180
2022-08-03,66857565600
2022-08-04,65358576530
2022-08-05,66459603900
2022-08-08,65995315250
2022-08-09,66048376810
2022-08-10,67520835100
2022-08-11,67680019780
2022-08-12,68648393250
2022-08-15,68210635380
2022-08-16,68993293390
2022-08-17,67918796800
2022-08-18,68250431550
2022-08-19,67162669570
2022-08-22,65464699650
2022-08-23,65358576530
2022-08-24,65146330290
2022-08-25,65836130570
2022-08-26,63925914410
2022-08-29,63594279660
2022-08-30,62864683210
2022-08-31,62135086760
2022-09-01,62174882930
2022-09-02,61670798110
2022-09-06,61047324780
2022-09-07,62479986900
2022-09-08,63740198950
2022-09-09,64310610719
2022-09-12,65716742060
2022-09-13,62493252290
2022-09-14,62811621650
2022-09-15,63833056680
2022-09-16,63169787180
2022-09-19,63660606610
2022-09-20,62732029310
2022-09-21,61020794000
2022-09-22,59428947200
2022-09-23,58818739260
2022-09-26,57598323380
2022-09-27,57094238560
2022-09-28,58699350750
2022-09-29,58327919830
2022-09-30,57768305980
2022-10-03,59320646770
2022-10-04,61775202720
2022-10-05,60846451820
2022-10-06,59546200560
2022-10-07,57755038110
2022-10-10,57463144970
2022-10-11,56295572410
2022-10-12,55817929090
2022-10-13,58484770960
2022-10-14,57051841000
2022-10-17,58949146410
2022-10-18,57542752190
2022-10-19,56308840280
2022-10-20,53628730540
2022-10-21,55074928370
2022-10-24,56600733419
2022-10-25,58179609950
2022-10-26,58657253270
2022-10-27,58617449660
2022-10-28,59771754350
2022-10-31,59426789730
2022-11-01,59466593340
2022-11-02,58272485040
2022-11-03,56600733419
2022-11-04,57927520419
2022-11-07,58352092259
2022-11-08,59028753630
2022-11-09,56640537030
2022-11-10,61085273480
2022-11-11,62703953620
2022-11-14,61098541350
2022-11-15,61470041710
2022-11-16,60408612110
2022-11-17,59864629440
2022-11-18,60581094419
2022-11-21,61204684310
2022-11-22,61589452540
2022-11-23,61602720410
2022-11-25,62252846040
2022-11-28,60129986840
2022-11-29,60912791169
2022-11-30,62106899470
2022-12-01,61324095140
2022-12-02,59785022220
2022-12-05,56507858330
2022-12-06,55579107430
2022-12-07,55512768080
2022-12-08,55804661220
2022-12-09,55831196960
2022-12-12,57662163020
2022-12-13,57303930530
2022-12-14,56016947140
2022-12-15,55048392630
2022-12-16,54796303100
2022-12-19,54557481440
2022-12-20,54557481440
2022-12-21,55393357250
2022-12-22,56361911759
2022-12-23,56507858330
2022-12-27,56839555080
2022-12-28,56454786850
2022-12-29,57317198400
2022-12-30,57091644610
2023-01-03,57966905260
2023-01-04,59587799700
2023-01-05,59043072880
2023-01-06,60929687720
2023-01-09,60849971600
2023-01-10,61115692000
2023-01-11,61607274740
2023-01-12,62683442360
2023-01-13,63201597140
2023-01-17,62643584300
2023-01-18,60770255480
2023-01-19,63387601420
2023-01-20,63666607840
2023-01-23,64888921680
2023-01-24,64224620680
2023-01-25,64809205560
2023-01-26,64915493720
2023-01-27,64888921680
2023-01-30,64370766900
2023-01-31,65619652780
2023-02-01,65938517260
2023-02-02,66948254780
2023-02-03,66549674180
2023-02-06,65898659200
2023-02-07,66469958060
2023-02-08,65446934520
2023-02-09,63679893860
2023-02-10,64277764760
2023-02-13,65234358200
2023-02-14,64862349640
2023-02-15,64968637800
2023-02-16,63719751920
2023-02-17,64423910980
2023-02-21,62630298280
2023-02-22,62550582160
2023-02-23,62019141360
2023-02-24,62550582160
2023-02-27,62630298280
2023-02-28,62377863900
2023-03-01,62045713400
2023-03-02,60451391000
2023-03-03,61434556480
