,KEY
2018-07-17,20791768740
2018-07-18,21040523700
2018-07-19,21382561770
2018-07-20,21268549080
2018-07-23,21600222360
2018-07-24,21714235050
2018-07-25,21620951940
2018-07-26,21911166060
2018-07-27,22045908330
2018-07-30,21921530850
2018-07-31,21631316730
2018-08-01,21859342110
2018-08-02,22108097070
2018-08-03,22139191440
2018-08-06,22077002700
2018-08-07,22242839340
2018-08-08,22398311190
2018-08-09,22356852030
2018-08-10,22159921020
2018-08-13,21952625220
2018-08-14,22232474550
2018-08-15,21900801270
2018-08-16,22398311190
2018-08-17,22377581610
2018-08-20,22533053460
2018-08-21,22429405560
2018-08-22,22315392870
2018-08-23,22118461860
2018-08-24,22087367490
2018-08-27,22045908330
2018-08-28,22004449170
2018-08-29,21931895640
2018-08-30,21745329420
2018-08-31,21838612530
2018-09-04,21983719590
2018-09-05,22108097070
2018-09-06,21952625220
2018-09-07,21880071690
2018-09-10,21672775890
2018-09-11,21931895640
2018-09-12,21475844880
2018-09-13,20657026470
2018-09-14,20667391260
2018-09-17,20584472940
2018-09-18,20460095460
2018-09-19,20905781430
2018-09-20,21506939250
2018-09-21,21538033620
2018-09-24,21351467400
2018-09-25,21299643450
2018-09-26,20978334960
2018-09-27,20750309580
2018-09-28,20615567310
2018-10-01,20250046320
2018-10-02,20127812640
2018-10-03,20514885960
2018-10-04,20820470160
2018-10-05,20667678060
2018-10-08,20901959280
2018-10-09,20820470160
2018-10-10,20290790880
2018-10-11,19598133360
2018-10-12,18997151100
2018-10-15,18813800580
2018-10-16,18925848120
2018-10-17,19088826360
2018-10-18,18436913400
2018-10-19,18172073760
2018-10-22,17571091500
2018-10-23,17662766760
2018-10-24,16827503280
2018-10-25,17459043960
2018-10-26,17377554840
2018-10-29,17815558860
2018-10-30,18151701480
2018-10-31,18498030240
2018-11-01,18732311460
2018-11-02,18773056020
2018-11-05,18834172860
2018-11-06,18936034260
2018-11-07,19048081800
2018-11-08,19088826360
2018-11-09,19241618460
2018-11-12,18813800580
2018-11-13,18762869880
2018-11-14,18559147080
2018-11-15,18803614440
2018-11-16,18630450060
2018-11-19,18599891640
2018-11-20,18161887620
2018-11-21,18385982700
2018-11-23,18273935160
2018-11-26,18650822340
2018-11-27,18467471820
2018-11-28,18701753040
2018-11-29,18477657960
2018-11-30,18681380760
2018-12-03,18783242160
2018-12-04,17774814300
2018-12-06,17428485540
2018-12-07,17041412220
2018-12-10,16297824000
2018-12-11,16216334880
2018-12-12,16308010140
2018-12-13,15778330860
2018-12-14,15411629820
2018-12-17,15258837720
2018-12-18,15055114920
2018-12-19,14668041600
2018-12-20,14606924760
2018-12-21,14566180200
2018-12-24,14077245480
2018-12-26,14983811940
2018-12-27,14892136680
2018-12-28,14881950540
2018-12-31,14879277260
2019-01-02,15120889340
2019-01-03,15171225190
2019-01-04,15684650860
2019-01-07,15845725580
2019-01-08,15835658410
2019-01-09,15956464450
2019-01-10,15906128600
2019-01-11,16067203320
2019-01-14,16349084079
2019-01-15,16419554269
2019-01-16,16862509750
2019-01-17,16439688609
2019-01-18,16963181450
2019-01-22,17013517299
2019-01-23,17003450130
2019-01-24,16993382959
2019-01-25,16922912769
2019-01-28,16963181450
2019-01-29,16852442579
2019-01-30,16751770880
2019-01-31,16580628989
2019-02-01,16741703709
2019-02-04,16711502200
2019-02-05,16469890120
2019-02-06,16600763329
2019-02-07,17184659190
2019-02-08,17083987489
2019-02-11,17134323340
2019-02-12,17345733910
2019-02-13,17295398060
2019-02-14,17134323340
2019-02-15,17627614670
2019-02-19,17859159580
2019-02-20,18070570150
2019-02-21,17818890900
2019-02-22,17768555050
2019-02-25,17728286370
2019-02-26,17526942970
2019-02-27,17748420710
2019-02-28,17778622220
2019-03-01,17627614670
2019-03-04,17365868250
2019-03-05,17325599570
2019-03-06,17033651640
2019-03-07,16812173900
2019-03-08,16882644090
2019-03-11,17073920320
2019-03-12,17184659190
2019-03-13,17436338440
2019-03-14,17537010140
2019-03-15,17496741460
2019-03-18,17839025240
2019-03-19,17577278820
2019-03-20,16641032010
2019-03-21,16047068980
2019-03-22,15070553490
2019-03-25,15100755000
2019-03-26,15513508970
2019-03-27,15473240290
2019-03-28,15805456900
2019-03-29,15855792750
2019-04-01,16336315050
2019-04-02,16456214609
2019-04-03,16416248090
2019-04-04,16466206240
2019-04-05,16576114170
2019-04-08,16516164390
2019-04-09,16246390380
2019-04-10,16376281570
2019-04-11,16426239720
2019-04-12,16865871439
2019-04-15,16646055580
2019-04-16,16965787740
2019-04-17,17155628710
2019-04-18,16775946770
2019-04-22,16975779369
2019-04-23,17165620340
2019-04-24,17115662189
2019-04-25,17125653820
2019-04-26,17275528270
2019-04-29,17525319020
2019-04-30,17535310650
2019-05-01,17335478050
2019-05-02,17595260430
2019-05-03,17705168360
2019-05-06,17665201840
2019-05-07,17335478050
2019-05-08,17165620340
2019-05-09,17275528270
2019-05-10,17285519900
2019-05-13,16516164390
2019-05-14,16905837960
2019-05-15,16556130910
2019-05-16,16755963510
2019-05-17,16735980250
2019-05-20,16855879810
2019-05-21,16935812850
2019-05-22,16696013730
2019-05-23,16506172760
2019-05-24,16616080689
2019-05-28,16336315050
2019-05-29,16466206240
2019-05-30,16286356900
2019-05-31,15956633110
2019-06-03,16266373640
2019-06-04,16925821220
2019-06-05,16875863070
2019-06-06,16925821220
2019-06-07,16696013730
2019-06-10,16905837960
2019-06-11,17225570120
2019-06-12,17005754260
2019-06-13,17055712410
2019-06-14,17135645449
2019-06-17,16865871439
2019-06-18,17185603600
2019-06-19,16945804480
2019-06-20,16865871439
2019-06-21,17035729150
2019-06-24,17085687300
2019-06-25,17015745890
2019-06-26,17155628710
2019-06-27,17325486420
2019-06-28,17735143250
2019-07-01,17631610960
2019-07-02,17463596730
2019-07-03,17582195010
2019-07-05,17789742000
2019-07-08,17601961390
2019-07-09,17631610960
2019-07-10,17404297590
2019-07-11,17621727770
2019-07-12,17661260530
2019-07-15,17384531210
2019-07-16,17176984219
2019-07-17,16929904469
2019-07-18,17107801889
2019-07-19,17246166550
2019-07-22,17167101030
2019-07-23,17760092430
2019-07-24,18224602360
2019-07-25,17908340280
2019-07-26,18293784690
2019-07-29,18125770460
2019-07-30,18323434260
2019-07-31,18155420030
2019-08-01,17117685080
2019-08-02,16999086800
2019-08-05,16257847550
2019-08-06,16455511349
2019-08-07,15971235040
2019-08-08,16327029880
2019-08-09,16277613929
2019-08-12,16010767800
2019-08-13,16257847550
2019-08-14,15813104000
2019-08-15,15734038480
2019-08-16,16238081170
2019-08-19,16346796260
2019-08-20,16070066940
2019-08-21,16188665219
2019-08-22,16376445830
2019-08-23,15793337620
2019-08-26,15773571240
2019-08-27,15625323390
2019-08-28,15961351849
2019-08-29,16257847550
2019-08-30,16406095400
2019-09-03,16030534179
2019-09-04,16208431599
2019-09-05,16840955760
2019-09-06,16603759200
2019-09-09,17463596730
2019-09-10,17908340280
2019-09-11,17789742000
2019-09-12,17819391570
2019-09-13,18056588130
2019-09-16,18125770460
2019-09-17,17918223470
2019-09-18,17997288990
2019-09-19,17839157950
2019-09-20,17562428630
2019-09-23,17582195010
2019-09-24,17443830350
2019-09-25,17690910100
2019-09-26,17572311820
2019-09-27,17651377340
2019-09-30,17366348000
2019-10-01,16918560999
2019-10-02,16597322500
2019-10-03,16655729500
2019-10-04,16811481500
2019-10-07,16821216000
2019-10-08,16295552999
2019-10-09,16344225500
2019-10-10,16733605500
2019-10-11,16938029999
2019-10-14,17122985500
2019-10-15,17307941000
2019-10-16,17220330500
2019-10-17,17045109500
2019-10-18,17298206500
2019-10-21,17648648500
2019-10-22,17648648500
2019-10-23,17745993500
2019-10-24,17697321000
2019-10-25,17716790000
2019-10-28,17892011000
2019-10-29,17960152500
2019-10-30,17784931500
2019-10-31,17492896500
2019-11-01,17804400500
2019-11-04,18456612000
2019-11-05,18680505500
2019-11-06,18622098500
2019-11-07,18787585000
2019-11-08,18845992000
2019-11-11,18690240000
2019-11-12,18690240000
2019-11-13,18378736000
2019-11-14,18369001500
2019-11-15,18466346500
2019-11-18,18466346500
2019-11-19,18602629500
2019-11-20,18573426000
2019-11-21,18592895000
2019-11-22,18748647000
2019-11-25,18904399000
2019-11-26,18777850500
2019-11-27,18933602500
2019-11-29,18875195500
2019-12-02,18553957000
2019-12-03,18271656500
2019-12-04,18583160500
2019-12-05,18787585000
2019-12-06,19138027000
2019-12-09,19118558000
2019-12-10,19186699500
2019-12-11,19128292500
2019-12-12,19848645500
2019-12-13,19527407000
2019-12-16,19576079500
2019-12-17,19819442000
2019-12-18,19770769500
2019-12-19,19683159000
2019-12-20,19858380000
2019-12-23,19712362500
2019-12-24,19809707500
2019-12-26,19829176500
2019-12-27,19741566000
2019-12-30,19683159000
2019-12-31,19581107040
2020-01-02,19600455960
2020-01-03,19261849860
2020-01-06,18971616060
2020-01-07,18826499160
2020-01-08,19010313900
2020-01-09,19049011740
2020-01-10,18816824700
2020-01-13,18845848080
2020-01-14,18865197000
2020-01-15,18545939820
2020-01-16,18778126860
2020-01-17,18952267140
2020-01-21,18865197000
2020-01-22,18981290520
2020-01-23,19184454180
2020-01-24,18662033340
2020-01-27,18226682640
2020-01-28,18468544140
2020-01-29,18265380480
2020-01-30,18458869680
2020-01-31,18100914660
2020-02-03,18362125080
2020-02-04,18720080100
2020-02-05,19358594460
2020-02-06,18971616060
2020-02-07,18961941600
2020-02-10,18884545920
2020-02-11,19058686200
2020-02-12,19068360660
2020-02-13,19078035120
2020-02-14,19087709580
2020-02-18,18923243760
2020-02-19,19087709580
2020-02-20,19368268920
2020-02-21,19029662820
2020-02-24,18362125080
2020-02-25,17452725840
2020-02-26,17094770820
2020-02-27,16166022660
2020-02-28,15817742100
2020-03-02,16417558619
2020-03-03,15682299660
2020-03-04,16146673740
2020-03-05,15459787080
2020-03-06,14385922020
2020-03-09,11764143360
2020-03-10,12934753020
2020-03-11,11851213500
2020-03-12,10516138020
2020-03-13,12315587580
2020-03-16,9664785540
2020-03-17,9906647040
2020-03-18,7894359360
2020-03-19,9045620100
2020-03-20,8890828740
2020-03-23,8281337760
2020-03-24,9451947420
2020-03-25,9500319720
2020-03-26,11086931160
2020-03-27,10835395200
2020-03-30,10438742340
2020-03-31,10029314390
2020-04-01,9139539150
2020-04-02,9168553560
2020-04-03,8772023290
2020-04-06,9623112650
2020-04-07,10106686150
2020-04-08,10957775510
2020-04-09,11615435470
2020-04-13,11180219320
2020-04-14,10774017580
2020-04-15,9971285570
2020-04-16,9420011780
2020-04-17,10454859070
2020-04-20,10570916710
2020-04-21,9980957040
2020-04-22,9893913810
2020-04-23,10280772610
2020-04-24,10541902300
2020-04-27,11228576670
2020-04-28,11441349010
2020-04-29,11847550750
2020-04-30,11267262550
2020-05-01,10706317290
2020-05-04,10348472900
2020-05-05,10280772610
2020-05-06,10019642920
2020-05-07,10406501720
2020-05-08,10909418160
2020-05-11,10348472900
2020-05-12,9835884990
2020-05-13,9342640020
2020-05-14,9594098240
2020-05-15,9400668840
2020-05-18,10358144370
2020-05-19,9874570870
2020-05-20,10387158780
2020-05-21,10358144370
2020-05-22,10387158780
2020-05-26,11470363420
2020-05-27,12321452780
2020-05-28,11692807230
2020-05-29,11460691950
2020-06-01,11460691950
2020-06-02,11586421060
2020-06-03,12166709260
2020-06-04,13085498910
2020-06-05,14081660320
2020-06-08,14710305870
2020-06-09,14304104130
2020-06-10,13424000360
2020-06-11,12282766900
2020-06-12,12785683340
2020-06-15,12930755390
2020-06-16,13269256840
2020-06-17,13037141560
2020-06-18,13133856260
2020-06-19,12911412450
2020-06-22,12950098330
2020-06-23,12911412450
2020-06-24,12079666030
2020-06-25,12485867770
2020-06-26,11373648720
2020-06-29,11480034890
2020-06-30,11787852720
2020-07-01,11313628760
2020-07-02,11332984840
2020-07-06,11565257800
2020-07-07,11081355800
2020-07-08,11226526400
2020-07-09,10674878120
2020-07-10,11178136200
2020-07-13,11381375040
2020-07-14,11023287560
2020-07-15,11603969960
2020-07-16,11594291920
2020-07-17,11313628760
2020-07-20,11091033840
2020-07-21,11749140560
2020-07-22,11584613880
2020-07-23,12010447640
2020-07-24,11855599000
2020-07-27,11700750360
2020-07-28,11603969960
2020-07-29,12155618240
2020-07-30,11816886840
2020-07-31,11623326040
2020-08-03,11642682120
2020-08-04,11691072320
2020-08-05,11884633120
2020-08-06,11787852720
2020-08-07,12126584120
2020-08-10,12300788840
2020-08-11,12658876320
2020-08-12,12474993560
2020-08-13,12223364520
2020-08-14,12339501000
2020-08-17,12039481760
2020-08-18,11778174680
2020-08-19,11778174680
2020-08-20,11603969960
2020-08-21,11565257800
2020-08-24,11991091560
2020-08-25,12107228040
2020-08-26,11865277040
2020-08-27,12262076680
2020-08-28,12358857080
2020-08-31,11923345280
2020-09-01,12126584120
2020-09-02,12300788840
2020-09-03,12223364520
2020-09-04,12474993560
2020-09-08,12116906080
2020-09-09,12145940200
2020-09-10,11894311160
2020-09-11,11962057440
2020-09-14,12397569240
2020-09-15,12126584120
2020-09-16,12300788840
2020-09-17,12271754720
2020-09-18,12242720600
2020-09-21,11662038200
2020-09-22,11362018960
2020-09-23,11168458160
2020-09-24,11178136200
2020-09-25,11332984840
2020-09-28,11739462520
2020-09-29,11449121320
2020-09-30,11551055480
2020-10-01,11541373120
2020-10-02,11831843920
2020-10-05,12354691360
2020-10-06,12199773600
2020-10-07,12741985760
2020-10-08,12887221160
2020-10-09,12703256320
2020-10-12,12867856440
2020-10-13,12403103160
2020-10-14,12267550120
2020-10-15,12567703280
2020-10-16,12519291480
2020-10-19,12374056080
2020-10-20,12664526880
2020-10-21,12025491120
2020-10-22,12664526880
2020-10-23,13022774200
2020-10-26,12587068000
2020-10-27,12228820680
2020-10-28,12006126400
2020-10-29,12345009000
2020-10-30,12567703280
2020-11-02,13003409480
2020-11-03,13332609720
2020-11-04,12141679440
2020-11-05,12741985760
2020-11-06,12412785520
2020-11-09,14717187200
2020-11-10,15056069800
2020-11-11,14542904720
2020-11-12,14020057280
2020-11-13,14397669320
2020-11-16,15298128800
2020-11-17,15172258120
2020-11-18,15017340360
2020-11-19,15123846320
2020-11-20,14843057880
2020-11-23,15162575760
2020-11-24,16217953000
2020-11-25,15985576360
2020-11-27,15811293879
2020-11-30,14968928560
2020-12-01,15336858240
2020-12-02,15443364200
2020-12-03,15453046560
2020-12-04,15607964320
2020-12-07,15365905320
2020-12-08,15453046560
2020-12-09,15540187800
2020-12-10,15569234879
2020-12-11,15336858240
2020-12-14,14939881480
2020-12-15,15191622840
2020-12-16,15259399360
2020-12-17,15085116880
2020-12-18,14930199120
2020-12-21,15249717000
2020-12-22,15240034640
2020-12-23,15811293879
2020-12-24,15675740840
2020-12-28,15733835000
2020-12-29,15462728920
2020-12-30,15733835000
2020-12-31,15833647980
2021-01-04,15717862620
2021-01-05,15968730900
2021-01-06,17522184480
2021-01-07,17840594220
2021-01-08,17599374720
2021-01-11,17830945440
2021-01-12,18178301520
2021-01-13,18130057620
2021-01-14,18265140540
2021-01-15,17763403980
2021-01-19,17898486900
2021-01-20,17647618620
2021-01-21,17512535700
2021-01-22,17560779600
2021-01-25,17155530840
2021-01-26,16846769880
2021-01-27,16132760159
2021-01-28,16711686960
2021-01-29,16267843080
2021-02-01,16557306480
2021-02-02,17049394260
2021-02-03,17435345460
2021-02-04,18052867380
2021-02-05,17917784460
2021-02-08,18255491760
2021-02-09,18274789320
2021-02-10,18294086880
2021-02-11,18168652740
2021-02-12,18400223460
2021-02-16,19094935620
2021-02-17,19027394160
2021-02-18,18795823440
2021-02-19,19442291700
2021-02-22,19770350220
2021-02-23,20021218500
2021-02-24,20783472120
2021-02-25,19953677040
2021-02-26,19432642920
2021-03-01,20011569720
2021-03-02,19924730700
2021-03-03,19915081920
2021-03-04,19529130720
2021-03-05,19934379480
2021-03-08,20474711160
2021-03-09,19741403880
2021-03-10,20416818480
2021-03-11,20358925800
2021-03-12,20542252620
2021-03-15,20137003860
2021-03-16,19596672180
2021-03-17,19664213640
2021-03-18,19992272160
2021-03-19,19673862420
2021-03-22,19220369760
2021-03-23,18583550280
2021-03-24,18583550280
2021-03-25,19191423420
2021-03-26,19442291700
2021-03-29,18795823440
2021-03-30,19384399020
2021-03-31,19206614160
2021-04-01,19485388840
2021-04-05,19504614680
2021-04-06,19533453440
2021-04-07,19744937680
2021-04-08,19543066360
2021-04-09,19812228120
2021-04-12,20033325280
2021-04-13,19687260160
2021-04-14,19994873600
2021-04-15,19802615200
2021-04-16,19879518560
2021-04-19,19629582640
2021-04-20,19072033280
2021-04-21,19648808480
2021-04-22,19235452920
2021-04-23,19966034840
2021-04-26,20446680840
2021-04-27,20619713400
2021-04-28,20715842600
2021-04-29,21206101520
2021-04-30,20917713920
2021-05-03,21148424000
2021-05-04,21532940800
2021-05-05,21840554240
2021-05-06,22003973880
2021-05-07,22177006440
2021-05-10,22071264320
2021-05-11,21869393000
2021-05-12,21417585760
2021-05-13,22100103080
2021-05-14,22484619880
2021-05-17,22609587840
2021-05-18,22167393520
2021-05-19,22013586800
2021-05-20,21946296360
2021-05-21,22225071040
2021-05-24,22148167680
2021-05-25,21792489640
2021-05-26,22023199720
2021-05-27,22369264840
2021-05-28,22148167680
2021-06-01,22244296880
2021-06-02,22071264320
2021-06-03,22109716000
2021-06-04,21850167160
2021-06-07,21859780080
2021-06-08,21859780080
2021-06-09,21398359920
2021-06-10,20917713920
2021-06-11,21090746480
2021-06-14,20696616760
2021-06-15,20860036400
2021-06-16,21013843120
2021-06-17,19716098920
2021-06-18,19158549560
2021-06-21,19793002280
2021-06-22,19764163520
2021-06-23,19802615200
2021-06-24,20129454480
2021-06-25,20437067920
2021-06-28,19869905640
2021-06-29,19725711840
2021-06-30,19461509900
2021-07-01,19687696940
2021-07-02,19527481120
2021-07-06,18905466760
2021-07-07,18764099860
2021-07-08,18283452400
2021-07-09,19009135820
2021-07-12,19244747320
2021-07-13,18914891220
2021-07-14,18839495540
2021-07-15,18999711360
2021-07-16,18236330100
2021-07-19,17425826540
2021-07-20,18000718600
2021-07-21,18292876860
2021-07-22,17906474000
2021-07-23,18000718600
2021-07-26,18236330100
2021-07-27,18245754560
2021-07-28,18462517140
2021-07-29,18726402020
2021-07-30,18528488360
2021-08-02,18415394840
2021-08-03,18858344460
2021-08-04,18500214980
2021-08-05,18754675400
2021-08-06,19159927180
2021-08-09,19037409200
2021-08-10,19395538680
2021-08-11,19678272480
2021-08-12,19631150180
2021-08-13,19489783280
2021-08-16,19338991920
2021-08-17,19046833660
2021-08-18,18867768920
2021-08-19,18603884040
2021-08-20,18764099860
2021-08-23,18999711360
2021-08-24,19235322860
2021-08-25,19649999100
2021-08-26,19329567460
2021-08-27,19687696940
2021-08-30,19009135820
2021-08-31,19150502720
2021-09-01,18858344460
2021-09-02,18962013520
2021-09-03,18896042300
2021-09-07,18886617840
2021-09-08,18603884040
2021-09-09,18820646620
2021-09-10,18726402020
2021-09-13,19527481120
2021-09-14,19414387600
2021-09-15,19791366000
2021-09-16,19687696940
2021-09-17,19565178960
2021-09-20,18905466760
2021-09-21,18782948780
2021-09-22,19141078260
2021-09-23,19763092620
2021-09-24,19923308440
2021-09-27,20564171720
2021-09-28,20498200500
2021-09-29,20724387540
2021-09-30,19954611400
2021-10-01,20619149800
2021-10-04,20683757700
2021-10-05,20951419000
2021-10-06,20886811100
2021-10-07,20951419000
2021-10-08,21200620900
2021-10-11,21089864500
2021-10-12,21089864500
2021-10-13,20932959600
2021-10-14,21422133700
2021-10-15,21246769400
2021-10-18,21265228800
2021-10-19,21412904000
2021-10-20,21892848400
2021-10-21,21948226600
2021-10-22,22188198800
2021-10-25,22215887900
2021-10-26,22049753300
2021-10-27,21495971300
2021-10-28,21689795000
2021-10-29,21477511900
2021-11-01,21791321700
2021-11-02,21717484100
2021-11-03,22105131500
2021-11-04,21717484100
2021-11-05,21855929600
2021-11-08,21874389000
2021-11-09,21883618700
2021-11-10,22058983000
2021-11-11,22335874000
2021-11-12,22234347300
2021-11-15,22077442400
2021-11-16,22077442400
2021-11-17,21883618700
2021-11-18,21846699900
2021-11-19,21569808900
2021-11-22,21809781100
2021-11-23,22123590900
2021-11-24,22114361200
2021-11-26,21136013000
2021-11-29,21071405100
2021-11-30,20711446800
2021-12-01,20360718200
2021-12-02,21071405100
2021-12-03,20683757700
2021-12-06,21283688200
2021-12-07,21422133700
2021-12-08,21320607000
2021-12-09,21219080300
2021-12-10,21237539700
2021-12-13,20720676500
2021-12-14,21006797200
2021-12-15,21329836700
2021-12-16,21523660400
2021-12-17,20776054700
2021-12-20,20369947900
2021-12-21,20942189300
2021-12-22,20914500200
2021-12-23,20988337800
2021-12-27,21311377300
2021-12-28,21403674300
2021-12-29,21505201000
2021-12-30,21403674300
2021-12-31,21347625330
2022-01-03,21762948780
2022-01-04,22907395620
2022-01-05,22768954470
2022-01-06,23931860130
2022-01-07,24319495350
2022-01-10,24301036530
2022-01-11,24393330630
2022-01-12,24365642400
2022-01-13,24642524700
2022-01-14,24928636410
2022-01-18,24550230600
2022-01-19,23618060190
2022-01-20,23193507330
2022-01-21,22879707390
2022-01-24,23064295590
2022-01-25,22981230900
2022-01-26,23295030840
2022-01-27,23018148540
2022-01-28,23193507330
2022-01-31,23128901460
2022-02-01,23581142550
2022-02-02,23821107210
2022-02-03,23636519010
2022-02-04,24153365970
2022-02-07,24374871810
2022-02-08,24873259950
2022-02-09,24642524700
2022-02-10,24504083550
2022-02-11,24199513020
2022-02-14,23913401310
2022-02-15,24485624730
2022-02-16,24559460010
2022-02-17,23747271930
2022-02-18,23664207240
2022-02-22,23618060190
2022-02-23,22768954470
2022-02-24,22270566330
2022-02-25,23350407300
2022-02-28,23138130870
2022-03-01,21218413590
2022-03-02,22307483970
2022-03-03,22298254560
2022-03-04,21430690020
2022-03-07,20415454920
2022-03-08,20673878400
2022-03-09,21522984120
2022-03-10,21190725360
2022-03-11,21153807720
2022-03-14,21975225210
2022-03-15,22002913440
2022-03-16,22482842760
2022-03-17,22270566330
2022-03-18,22085978130
2022-03-21,22049060490
2022-03-22,22455154530
2022-03-23,21707572320
2022-03-24,21781407600
2022-03-25,22049060490
2022-03-28,21624507630
2022-03-29,21809095830
2022-03-30,21236872410
2022-03-31,20685878760
2022-04-01,20020381320
2022-04-04,19946437160
2022-04-05,19733847700
2022-04-06,19336397840
2022-04-07,19160780460
2022-04-08,19197752540
2022-04-11,19280939720
2022-04-12,18948191000
2022-04-13,19022135160
2022-04-14,18929704960
2022-04-18,19197752540
2022-04-19,19807791860
2022-04-20,20103568500
2022-04-21,19484286160
2022-04-22,19142294420
2022-04-25,19068350260
2022-04-26,18402852820
2022-04-27,18356637720
2022-04-28,18513769060
2022-04-29,17848271620
2022-05-02,17996159940
2022-05-03,18217992420
2022-05-04,18744844560
2022-05-05,18282693560
2022-05-06,18060861080
2022-05-09,17728112360
2022-05-10,17487793840
2022-05-11,17173531159
2022-05-12,17127316060
2022-05-13,17210503240
2022-05-16,17127316060
2022-05-17,17765084440
2022-05-18,17108830020
2022-05-19,16970184720
2022-05-20,16933212640
2022-05-23,17515522900
2022-05-24,17607953100
2022-05-25,18042375040
2022-05-26,18412095840
2022-05-27,18319665640
2022-05-31,18449067920
2022-06-01,18023889000
2022-06-02,18412095840
2022-06-03,18153291280
2022-06-06,18171777320
2022-06-07,18227235440
2022-06-08,17857514640
2022-06-09,17238232300
2022-06-10,16424846540
2022-06-13,16073611780
2022-06-14,16212257080
2022-06-15,16397117479
2022-06-16,15787078159
2022-06-17,15953452520
2022-06-21,16193771040
2022-06-22,16092097820
2022-06-23,15713134000
2022-06-24,16480304659
2022-06-27,16230743119
2022-06-28,16276958220
2022-06-29,16166041979
2022-06-30,15930754620
2022-07-01,16180395000
2022-07-05,16069443720
2022-07-06,15949246500
2022-07-07,16291346280
2022-07-08,16171149059
2022-07-11,16097181540
2022-07-12,16004722139
2022-07-13,15708852059
2022-07-14,15375998220
2022-07-15,16198886880
2022-07-18,16365313800
2022-07-19,16688921700
2022-07-20,16772135160
2022-07-21,16883086440
2022-07-22,16679675760
2022-07-25,16735151400
2022-07-26,16300592220
2022-07-27,16661183880
2022-07-28,16559478540
2022-07-29,16920070200
2022-08-01,16910824260
2022-08-02,16624200120
2022-08-03,16744397340
2022-08-04,16402297559
2022-08-05,16698167639
2022-08-08,16781381099
2022-08-09,16744397340
2022-08-10,17447088780
2022-08-11,17761450740
2022-08-12,17946369540
2022-08-15,17983353300
2022-08-16,18288469320
2022-08-17,17974107360
2022-08-18,18159026160
2022-08-19,17844664200
2022-08-22,17299153740
2022-08-23,17354629380
2022-08-24,17336137500
2022-08-25,17622761640
2022-08-26,17040267420
2022-08-29,16651937940
2022-08-30,16522494780
2022-08-31,16356067860
2022-09-01,16346821920
2022-09-02,16226624700
2022-09-06,16013968080
2022-09-07,16430035380
2022-09-08,17095743059
2022-09-09,17252924040
2022-09-12,17474826600
2022-09-13,16642692000
2022-09-14,16309838160
2022-09-15,16707413580
2022-09-16,16365313800
2022-09-19,16485511019
2022-09-20,16282100340
2022-09-21,15838295220
2022-09-22,15329768519
2022-09-23,15181833480
2022-09-26,14885963400
2022-09-27,14756520240
2022-09-28,14950684980
2022-09-29,14821241820
2022-09-30,14818083480
2022-10-03,15234321779
2022-10-04,15835554880
2022-10-05,15622810860
2022-10-06,15373067880
2022-10-07,14938330099
2022-10-10,14744085560
2022-10-11,14494342580
2022-10-12,14420344660
2022-10-13,15456315540
2022-10-14,15243571520
2022-10-17,15622810860
2022-10-18,15706058520
2022-10-19,15252821259
2022-10-20,14660837900
2022-10-21,15632060599
2022-10-24,16399789020
2022-10-25,16436787980
2022-10-26,16362790060
2022-10-27,16418288500
2022-10-28,16742029400
2022-10-31,16529285380
2022-11-01,16695780700
2022-11-02,16464537200
2022-11-03,16501536160
2022-11-04,16862276020
2022-11-07,16954773419
2022-11-08,16954773419
2022-11-09,16557034599
2022-11-10,17990744300
2022-11-11,18342234420
2022-11-14,17574506000
2022-11-15,17731751580
2022-11-16,17509757820
2022-11-17,17269264580
2022-11-18,17213766140
2022-11-21,17343262500
2022-11-22,17482008600
2022-11-23,17500508080
2022-11-25,17602255220
2022-11-28,16954773419
2022-11-29,17176767180
2022-11-30,17398760940
2022-12-01,17315513280
2022-12-02,17158267700
2022-12-05,16140796300
2022-12-06,15872553840
2022-12-07,15965051240
2022-12-08,15891053320
2022-12-09,16113047080
2022-12-12,16242543439
2022-12-13,16002050200
2022-12-14,15807805660
2022-12-15,15548812939
2022-12-16,15373067880
2022-12-19,15400817099
2022-12-20,15382317620
2022-12-21,15687559040
2022-12-22,15789306180
2022-12-23,15891053320
2022-12-27,15992800460
2022-12-28,15872553840
2022-12-29,16122296820
2022-12-30,16113047080
2023-01-03,16315488900
2023-01-04,16750939199
2023-01-05,16528581600
2023-01-06,17019621300
2023-01-09,16852853100
2023-01-10,16871382900
2023-01-11,16945502100
2023-01-12,16991826600
2023-01-13,16843588200
2023-01-17,16695349800
2023-01-18,15972687599
2023-01-19,15240760500
2023-01-20,16157985600
2023-01-23,16741674300
2023-01-24,16611965700
2023-01-25,16982561699
2023-01-26,17353157700
2023-01-27,17594045100
2023-01-30,17380952400
2023-01-31,17779343100
2023-02-01,18344502000
2023-02-02,18576124500
2023-02-03,18548329800
2023-02-06,18325972200
2023-02-07,18548329800
2023-02-08,18344502000
2023-02-09,18112879500
2023-02-10,18010965600
2023-02-13,18205528500
2023-02-14,17862727200
2023-02-15,17844197400
2023-02-16,17677429200
2023-02-17,17742283500
2023-02-21,17149329900
2023-02-22,16852853100
2023-02-23,16797263700
2023-02-24,16973296800
2023-02-27,16769469000
2023-02-28,16945502100
2023-03-01,17093740500
2023-03-02,16611965700
2023-03-03,16973296800
