,RSG
2018-07-17,22560405000
2018-07-18,22283729999
2018-07-19,22316280000
2018-07-20,22215375000
2018-07-23,22273965000
2018-07-24,22267455000
2018-07-25,22977045000
2018-07-26,23143050000
2018-07-27,23595495000
2018-07-30,23289525000
2018-07-31,23592240000
2018-08-01,23663850000
2018-08-02,23794050000
2018-08-03,23647575000
2018-08-06,23768010000
2018-08-07,23719185000
2018-08-08,23712675000
2018-08-09,23820090000
2018-08-10,23715930000
2018-08-13,23784284999
2018-08-14,23820090000
2018-08-15,23927505000
2018-08-16,24057705000
2018-08-17,24246495000
2018-08-20,24256260000
2018-08-21,24012135000
2018-08-22,23846130000
2018-08-23,23826600000
2018-08-24,23833110000
2018-08-27,23810325000
2018-08-28,23803815000
2018-08-29,23907975000
2018-08-30,23904720000
2018-08-31,23878680000
2018-09-04,23979585000
2018-09-05,24080490000
2018-09-06,24217200000
2018-09-07,24301830000
2018-09-10,24477600000
2018-09-11,24487365000
2018-09-12,24249750000
2018-09-13,24331125000
2018-09-14,24389715000
2018-09-17,24451560000
2018-09-18,24558975000
2018-09-19,24311595000
2018-09-20,24347400000
2018-09-21,24298575000
2018-09-24,23999115000
2018-09-25,23842875000
2018-09-26,23667104999
2018-09-27,23647575000
2018-09-28,23650830000
2018-10-01,23497250000
2018-10-02,23390297000
2018-10-03,23335200000
2018-10-04,23215283000
2018-10-05,23390297000
2018-10-08,23610685000
2018-10-09,23610685000
2018-10-10,23166668000
2018-10-11,22719410000
2018-10-12,22891183000
2018-10-15,22874978000
2018-10-16,23331959000
2018-10-17,23322235999
2018-10-18,23318995000
2018-10-19,23367610000
2018-10-22,23241210999
2018-10-23,22994895000
2018-10-24,22437443000
2018-10-25,22155476000
2018-10-26,22667554000
2018-10-29,22981931000
2018-10-30,23331959000
2018-10-31,23555588000
2018-11-01,23322235999
2018-11-02,23215283000
2018-11-05,23322235999
2018-11-06,23435671000
2018-11-07,23779217000
2018-11-08,23993123000
2018-11-09,24223234000
2018-11-12,24203788000
2018-11-13,24177860000
2018-11-14,24207029000
2018-11-15,24518165000
2018-11-16,24514924000
2018-11-19,24796891000
2018-11-20,24890880000
2018-11-21,24832542000
2018-11-23,24586226000
2018-11-26,24761240000
2018-11-27,24735311999
2018-11-28,24955700000
2018-11-29,24887639000
2018-11-30,25065894000
2018-12-03,25069135000
2018-12-04,24647805000
2018-12-06,24476032000
2018-12-07,24271849000
2018-12-10,24067666000
2018-12-11,24028774000
2018-12-12,23882929000
2018-12-13,24262126000
2018-12-14,24119522000
2018-12-17,23912098000
2018-12-18,23837555000
2018-12-19,23565310999
2018-12-20,23367610000
2018-12-21,23192596000
2018-12-24,22414756000
2018-12-26,23150463000
2018-12-27,23322235999
2018-12-28,23312513000
2018-12-31,23234607000
2019-01-02,23054119000
2019-01-03,22999328000
2019-01-04,23466663000
2019-01-07,23560130000
2019-01-08,23843754000
2019-01-09,23821193000
2019-01-10,24027465000
2019-01-11,24059695000
2019-01-14,23801855000
2019-01-15,24133824000
2019-01-16,23985566000
2019-01-17,24198284000
2019-01-18,24578598000
2019-01-22,24552814000
2019-01-23,24581821000
2019-01-24,24443232000
2019-01-25,24572152000
2019-01-28,24407779000
2019-01-29,24507692000
2019-01-30,24675288000
2019-01-31,24723632999
2019-02-01,24800985000
2019-02-04,25052379000
2019-02-05,25197414000
2019-02-06,24936351000
2019-02-07,25052379000
2019-02-08,24713964000
2019-02-11,24784870000
2019-02-12,25000810999
2019-02-13,24888006000
2019-02-14,24672065000
2019-02-15,25020149000
2019-02-19,24904121000
2019-02-20,24891229000
2019-02-21,25023372000
2019-02-22,25020149000
2019-02-25,25039487000
2019-02-26,24978250000
2019-02-27,25139400000
2019-02-28,25277989000
2019-03-01,25306996000
2019-03-04,25155515000
2019-03-05,25161960999
2019-03-06,25284435000
2019-03-07,25294104000
2019-03-08,25107170000
2019-03-11,25294104000
2019-03-12,25281212000
2019-03-13,25365010000
2019-03-14,25439139000
2019-03-15,25342449000
2019-03-18,25455254000
2019-03-19,25403685999
2019-03-20,25271543000
2019-03-21,25577728000
2019-03-22,25429470000
2019-03-25,25600289000
2019-03-26,25980603000
2019-03-27,25867798000
2019-03-28,25980603000
2019-03-29,25906474000
2019-04-01,25732783000
2019-04-02,25652358000
2019-04-03,25713481000
2019-04-04,25591235000
2019-04-05,25658792000
2019-04-08,25649141000
2019-04-09,25507593000
2019-04-10,25623405000
2019-04-11,24909231000
2019-04-12,25163374000
2019-04-15,25440036000
2019-04-16,25337092000
2019-04-17,25285620000
2019-04-18,25427168000
2019-04-22,25391781000
2019-04-23,25594452000
2019-04-24,25517243999
2019-04-25,25565499000
2019-04-26,25912935000
2019-04-29,26414787000
2019-04-30,26643193999
2019-05-01,26385834000
2019-05-02,26440523000
2019-05-03,26784742000
2019-05-06,26781525000
2019-05-07,26591722000
2019-05-08,26553118000
2019-05-09,26594939000
2019-05-10,27048536000
2019-05-13,26926290000
2019-05-14,26945592000
2019-05-15,27032451000
2019-05-16,27373453000
2019-05-17,27289811000
2019-05-20,27286593999
2019-05-21,27395972000
2019-05-22,27334849000
2019-05-23,27283377000
2019-05-24,27202952000
2019-05-28,27038885000
2019-05-29,26916639000
2019-05-30,27022800000
2019-05-31,27212603000
2019-06-03,27495699000
2019-06-04,27193301000
2019-06-05,27727323000
2019-06-06,27785229000
2019-06-07,27920343000
2019-06-10,27849568999
2019-06-11,27717672000
2019-06-12,27929993999
2019-06-13,27730540000
2019-06-14,27984683000
2019-06-17,27920343000
2019-06-18,27765927000
2019-06-19,27884956000
2019-06-20,28084410000
2019-06-21,27894606999
2019-06-24,28071542000
2019-06-25,27939645000
2019-06-26,27502133000
2019-06-27,27852786000
2019-06-28,27872088000
2019-07-01,27770372000
2019-07-02,27924260000
2019-07-03,28113414000
2019-07-05,28052500000
2019-07-08,27892200000
2019-07-09,27959525999
2019-07-10,28055706000
2019-07-11,28020440000
2019-07-12,27882582000
2019-07-15,27988380000
2019-07-16,28110208000
2019-07-17,28158298000
2019-07-18,28225624000
2019-07-19,27927466000
2019-07-22,27981968000
2019-07-23,27965938000
2019-07-24,27796020000
2019-07-25,27921054000
2019-07-26,28946974000
2019-07-29,28882854000
2019-07-30,28680875999
2019-07-31,28421190000
2019-08-01,28289744000
2019-08-02,28344246000
2019-08-05,27850522000
2019-08-06,28222418000
2019-08-07,28283332000
2019-08-08,28786674000
2019-08-09,28837970000
2019-08-12,28719348000
2019-08-13,28940562000
2019-08-14,28430808000
2019-08-15,28709730000
2019-08-16,28828352000
2019-08-19,28966210000
2019-08-20,28533400000
2019-08-21,28629580000
2019-08-22,28539812000
2019-08-23,28026852000
2019-08-26,28292950000
2019-08-27,28405160000
2019-08-28,28507752000
2019-08-29,28661640000
2019-08-30,28613550000
2019-09-03,28748202000
2019-09-04,28799498000
2019-09-05,28472486000
2019-09-06,28494928000
2019-09-09,28090972000
2019-09-10,27523510000
2019-09-11,27279854000
2019-09-12,27545952000
2019-09-13,27295884000
2019-09-16,27215734000
2019-09-17,27440154000
2019-09-18,27616484000
2019-09-19,27584424000
2019-09-20,28046088000
2019-09-23,27917848000
2019-09-24,27872964000
2019-09-25,27603660000
2019-09-26,27840904000
2019-09-27,27642132000
2019-09-30,27661380000
2019-10-01,27533540000
2019-10-02,27191568000
2019-10-03,27181980000
2019-10-04,27722104000
2019-10-07,27670968000
2019-10-08,27357760000
2019-10-09,27543128000
2019-10-10,27763652000
2019-10-11,27607048000
2019-10-14,27520756000
2019-10-15,27514364000
2019-10-16,27386524000
2019-10-17,27520756000
2019-10-18,28201504000
2019-10-21,28028920000
2019-10-22,27885100000
2019-10-23,27728496000
2019-10-24,27770044000
2019-10-25,27495188000
2019-10-28,27498384000
2019-10-29,28089644000
2019-10-30,28374088000
2019-10-31,27968196000
2019-11-01,27702928000
2019-11-04,27555912000
2019-11-05,27396112000
2019-11-06,27527148000
2019-11-07,27325800000
2019-11-08,27543128000
2019-11-11,27488796000
2019-11-12,27491992000
2019-11-13,27747671999
2019-11-14,27846748000
2019-11-15,27776436000
2019-11-18,27881904000
2019-11-19,27993764000
2019-11-20,28032115999
2019-11-21,27725300000
2019-11-22,27885100000
2019-11-25,27824376000
2019-11-26,28300580000
2019-11-27,28322952000
2019-11-29,28332540000
2019-12-02,28025724000
2019-12-03,28118408000
2019-12-04,28127996000
2019-12-05,28204700000
2019-12-06,28370892000
2019-12-09,28342128000
2019-12-10,28297384000
2019-12-11,28390068000
2019-12-12,28310168000
2019-12-13,28492340000
2019-12-16,28537084000
2019-12-17,28664924000
2019-12-18,28469968000
2019-12-19,28383676000
2019-12-20,28517908000
2019-12-23,28575436000
2019-12-24,28629768000
2019-12-26,28623376000
2019-12-27,28827920000
2019-12-30,28764000000
2019-12-31,28643686510
2020-01-02,28707601910
2020-01-03,28829041169
2020-01-06,28953676200
2020-01-07,28803475010
2020-01-08,28829041169
2020-01-09,29068723919
2020-01-10,29046353530
2020-01-13,29346755910
2020-01-14,29445824780
2020-01-15,29580047120
2020-01-16,29886841040
2020-01-17,29867666419
2020-01-21,29979518370
2020-01-22,30145698410
2020-01-23,30171264570
2020-01-24,30244767280
2020-01-27,30244767280
2020-01-28,30155285720
2020-01-29,30190439190
2020-01-30,30593106210
2020-01-31,30375793850
2020-02-03,30628259680
2020-02-04,30752894710
2020-02-05,30963815530
2020-02-06,30871138200
2020-02-07,31043709780
2020-02-10,31264217910
2020-02-11,31334524850
2020-02-12,31468747190
2020-02-13,31641318770
2020-02-14,32095118110
2020-02-18,32043985790
2020-02-19,31970483080
2020-02-20,31676472240
2020-02-21,31775541110
2020-02-24,31615752610
2020-02-25,31014947850
2020-02-26,30967011300
2020-02-27,29190163180
2020-02-28,28845020020
2020-03-02,30065804160
2020-03-03,29180575870
2020-03-04,30858355120
2020-03-05,30334248840
2020-03-06,30525995040
2020-03-09,29413867080
2020-03-10,29829317180
2020-03-11,29170988560
2020-03-12,25435133430
2020-03-13,27157653460
2020-03-16,24326201240
2020-03-17,26090266280
2020-03-18,24252698530
2020-03-19,23648698000
2020-03-20,22862538580
2020-03-23,21175172020
2020-03-24,22846559730
2020-03-25,22926453980
2020-03-26,24735259800
2020-03-27,24160021200
2020-03-30,24495577050
2020-03-31,23947667820
2020-04-01,23197907369
2020-04-02,24001905810
2020-04-03,23140478910
2020-04-06,23644573170
2020-04-07,23915763119
2020-04-08,24962237280
2020-04-09,26104425539
2020-04-13,25169617830
2020-04-14,25262141460
2020-04-15,24566619000
2020-04-16,24681475920
2020-04-17,25613093160
2020-04-20,24978189630
2020-04-21,24429428789
2020-04-22,24844189890
2020-04-23,24407095500
2020-04-24,24279476700
2020-04-27,25083475140
2020-04-28,25198332060
2020-04-29,25450379190
2020-04-30,24994141980
2020-05-01,24608095110
2020-05-04,24630428400
2020-05-05,24719761560
2020-05-06,25061141850
2020-05-07,25909806869
2020-05-08,25941711570
2020-05-11,26177806350
2020-05-12,25603521750
2020-05-13,25258950990
2020-05-14,25520569530
2020-05-15,25354665090
2020-05-18,26228853869
2020-05-19,25845997470
2020-05-20,26069330369
2020-05-21,25782188070
2020-05-22,25881092640
2020-05-26,26407520190
2020-05-27,26790376590
2020-05-28,27083899830
2020-05-29,27265756619
2020-06-01,27134947350
2020-06-02,27639041610
2020-06-03,27843231690
2020-06-04,27706041480
2020-06-05,28685515770
2020-06-08,28653611070
2020-06-09,28018707539
2020-06-10,27645422550
2020-06-11,26053378020
2020-06-12,26075711310
2020-06-15,26053378020
2020-06-16,26407520190
2020-06-17,26359663140
2020-06-18,26327758440
2020-06-19,25504617180
2020-06-22,25916187810
2020-06-23,25948092510
2020-06-24,25325950860
2020-06-25,25568426580
2020-06-26,25689664440
2020-06-29,25871521230
2020-06-30,26190360000
2020-07-01,25979688000
2020-07-02,25928616000
2020-07-06,26037143999
2020-07-07,25813704000
2020-07-08,25536000000
2020-07-09,25695600000
2020-07-10,26104176000
2020-07-13,26088216000
2020-07-14,26506368000
2020-07-15,26908560000
2020-07-16,27004320000
2020-07-17,27764016000
2020-07-20,27132000000
2020-07-21,27141576000
2020-07-22,27342672000
2020-07-23,27403320000
2020-07-24,27141576000
2020-07-27,27147960000
2020-07-28,27240528000
2020-07-29,27728904000
2020-07-30,27789552000
2020-07-31,27850200000
2020-08-03,27907656000
2020-08-04,27645912000
2020-08-05,27610800000
2020-08-06,28057680000
2020-08-07,28916328000
2020-08-10,29012088000
2020-08-11,29008896000
2020-08-12,29123808000
2020-08-13,28954631999
2020-08-14,28846104000
2020-08-17,28664160000
2020-08-18,28447104000
2020-08-19,28456680000
2020-08-20,28405608000
2020-08-21,28667352000
2020-08-24,29072736000
2020-08-25,29206800000
2020-08-26,29379168000
2020-08-27,29583456000
2020-08-28,29660064000
2020-08-31,29596224000
2020-09-01,29778168000
2020-09-02,30231431999
2020-09-03,29835624000
2020-09-04,29845200000
2020-09-08,29778168000
2020-09-09,30375072000
2020-09-10,30317616000
2020-09-11,30560208000
2020-09-14,30885792000
2020-09-15,30904943999
2020-09-16,30767688000
2020-09-17,30783648000
2020-09-18,30572976000
2020-09-21,30017568000
2020-09-22,30349536000
2020-09-23,29411088000
2020-09-24,29490888000
2020-09-25,30027143999
2020-09-28,30151631999
2020-09-29,29979264000
2020-09-30,29806655000
2020-10-01,29685321000
2020-10-02,29797075999
2020-10-05,29864129000
2020-10-06,29528864000
2020-10-07,29669356000
2020-10-08,29854550000
2020-10-09,29739602000
2020-10-12,30173850000
2020-10-13,29892866000
2020-10-14,29838585000
2020-10-15,29829006000
2020-10-16,29876900999
2020-10-19,29407530000
2020-10-20,29465004000
2020-10-21,29270231000
2020-10-22,29302161000
2020-10-23,29653391000
2020-10-26,29011598000
2020-10-27,28551806000
2020-10-28,27686502999
2020-10-29,27906820000
2020-10-30,28152681000
2020-11-02,28692298000
2020-11-03,29503320000
2020-11-04,29972691000
2020-11-05,30496343000
2020-11-06,30997644000
2020-11-09,32060913000
2020-11-10,32594144000
2020-11-11,32750600999
2020-11-12,32230142000
2020-11-13,32268458000
2020-11-16,32488775000
2020-11-17,32332318000
2020-11-18,31923614000
2020-11-19,31901263000
2020-11-20,31565998000
2020-11-23,31221154000
2020-11-24,31221154000
2020-11-25,31112592000
2020-11-27,30984872000
2020-11-30,30882696000
2020-12-01,31019995000
2020-12-02,30572975000
2020-12-03,30253675000
2020-12-04,30547431000
2020-12-07,30285605000
2020-12-08,30231324000
2020-12-09,30116375999
2020-12-10,29851357000
2020-12-11,30327114000
2020-12-14,30301570000
2020-12-15,30716660000
2020-12-16,30461220000
2020-12-17,30936977000
2020-12-18,30901854000
2020-12-21,30410132000
2020-12-22,30595325999
2020-12-23,30336693000
2020-12-24,30534659000
2020-12-28,30786906000
2020-12-29,30531466000
2020-12-30,30560202999
2020-12-31,30758220000
2021-01-04,29876676000
2021-01-05,29908616000
2021-01-06,30624072000
2021-01-07,30908338000
2021-01-08,30972218000
2021-01-11,30582550000
2021-01-12,30422850000
2021-01-13,30164136000
2021-01-14,29927780000
2021-01-15,29962914000
2021-01-19,30237598000
2021-01-20,30240792000
2021-01-21,30014018000
2021-01-22,30151360000
2021-01-25,30068316000
2021-01-26,29815990000
2021-01-27,28873760000
2021-01-28,29346472000
2021-01-29,28912088000
2021-02-01,29055818000
2021-02-02,29343278000
2021-02-03,29225100000
2021-02-04,29397576000
2021-02-05,29043042000
2021-02-08,29314532000
2021-02-09,29237876000
2021-02-10,28912088000
2021-02-11,29158026000
2021-02-12,29148444000
2021-02-16,28867372000
2021-02-17,28771552000
2021-02-18,29295368000
2021-02-19,28934446000
2021-02-22,28426600000
2021-02-23,28413823999
2021-02-24,28615046000
2021-02-25,28886536000
2021-02-26,28455346000
2021-03-01,28985550000
2021-03-02,29260234000
2021-03-03,29180384000
2021-03-04,29189966000
2021-03-05,30167330000
2021-03-08,30547416000
2021-03-09,30224822000
2021-03-10,30614490000
2021-03-11,30406880000
2021-03-12,30719892000
2021-03-15,30844457999
2021-03-16,30854040000
2021-03-17,30097062000
2021-03-18,30892368000
2021-03-19,30665594000
2021-03-22,30873204000
2021-03-23,30924307999
2021-03-24,31371468000
2021-03-25,31649346000
2021-03-26,32352026000
2021-03-29,32297728000
2021-03-30,32077342000
2021-03-31,31742325000
2021-04-01,31860540000
2021-04-05,32285475000
2021-04-06,32454810000
2021-04-07,32710410000
2021-04-08,32700825000
2021-04-09,33084225000
2021-04-12,33001155000
2021-04-13,33109785000
2021-04-14,33055469999
2021-04-15,33295094999
2021-04-16,33330239999
2021-04-19,33442065000
2021-04-20,33550695000
2021-04-21,33831855000
2021-04-22,33742395000
2021-04-23,33991605000
2021-04-26,33429285000
2021-04-27,33515550000
2021-04-28,33442065000
2021-04-29,33892560000
2021-04-30,33962850000
2021-05-03,34502805000
2021-05-04,34729650000
2021-05-05,34940520000
2021-05-06,35391015000
2021-05-07,35426160000
2021-05-10,35799975000
2021-05-11,35113050000
2021-05-12,34458075000
2021-05-13,35228070000
2021-05-14,35496450000
2021-05-17,35154585000
2021-05-18,34895790000
2021-05-19,34566705000
2021-05-20,34962885000
2021-05-21,34985250000
2021-05-24,34950105000
2021-05-25,34707285000
2021-05-26,34493220000
2021-05-27,34825500000
2021-05-28,34883010000
2021-06-01,34624215000
2021-06-02,34812720000
2021-06-03,34790355000
2021-06-04,34898985000
2021-06-07,34684920000
2021-06-08,34828695000
2021-06-09,34898985000
2021-06-10,34857450000
2021-06-11,35007615000
2021-06-14,35029980000
2021-06-15,35343090000
2021-06-16,34889400000
2021-06-17,34704090000
2021-06-18,34033140000
2021-06-21,34643385000
2021-06-22,34752015000
2021-06-23,34458075000
2021-06-24,34611435000
2021-06-25,34761600000
2021-06-28,34755210000
2021-06-29,35042760000
2021-06-30,35049186000
2021-07-01,35240346000
2021-07-02,35495226000
2021-07-06,35753292000
2021-07-07,36320400000
2021-07-08,35810640000
2021-07-09,35896662000
2021-07-12,35890290000
2021-07-13,35877546000
2021-07-14,36272610000
2021-07-15,36489258000
2021-07-16,36715464000
2021-07-19,36234378000
2021-07-20,36670860000
2021-07-21,36600768000
2021-07-22,36645372000
2021-07-23,37014948000
2021-07-26,36900252000
2021-07-27,36992646000
2021-07-28,36750510000
2021-07-29,36791928000
2021-07-30,37709496000
2021-08-02,37594800000
2021-08-03,38149164000
2021-08-04,37964376000
2021-08-05,37668078000
2021-08-06,37693566000
2021-08-09,37537452000
2021-08-10,37416384000
2021-08-11,38126862000
2021-08-12,38260674000
2021-08-13,38413602000
2021-08-16,38779992000
2021-08-17,38681226000
2021-08-18,38037654000
2021-08-19,38588832000
2021-08-20,38901060000
2021-08-23,38735388000
2021-08-24,39009384000
2021-08-25,39079476000
2021-08-26,39206916000
2021-08-27,39366216000
2021-08-30,39592422000
2021-08-31,39547818000
2021-09-01,39767652000
2021-09-02,40175460000
2021-09-03,39974742000
2021-09-07,39296124000
2021-09-08,39703932000
2021-09-09,39503214000
2021-09-10,39582864000
2021-09-13,39770838000
2021-09-14,39809070000
2021-09-15,39914208000
2021-09-16,39522330000
2021-09-17,39327984000
2021-09-20,39363030000
2021-09-21,39353472000
2021-09-22,39662514000
2021-09-23,39691188000
2021-09-24,39764466000
2021-09-27,39127266000
2021-09-28,38509182000
2021-09-29,39025314000
2021-09-30,38131056000
2021-10-01,38343848000
2021-10-04,38115176000
2021-10-05,38553464000
2021-10-06,39226776000
2021-10-07,39715880000
2021-10-08,39903264000
2021-10-11,40062064000
2021-10-12,40087472000
2021-10-13,40192280000
2021-10-14,40859240000
2021-10-15,40567048000
2021-10-18,40455888000
2021-10-19,40779840000
2021-10-20,41129200000
2021-10-21,41697704000
2021-10-22,42326552000
2021-10-25,41688176000
2021-10-26,41421391999
2021-10-27,41011688000
2021-10-28,41265768000
2021-10-29,42748960000
2021-11-01,42129640000
2021-11-02,42621920000
2021-11-03,42053416000
2021-11-04,42412304000
2021-11-05,42164576000
2021-11-08,42266208000
2021-11-09,42285263999
2021-11-10,42698144000
2021-11-11,42434536000
2021-11-12,42964928000
2021-11-15,42958576000
2021-11-16,43326991999
2021-11-17,43654120000
2021-11-18,43650944000
2021-11-19,43336520000
2021-11-22,43501672000
2021-11-23,43790688000
2021-11-24,43952663999
2021-11-26,42882352000
2021-11-29,43901848000
2021-11-30,42005776000
2021-12-01,41900968000
2021-12-02,43199952000
2021-12-03,43003040000
2021-12-06,42961752000
2021-12-07,43066560000
2021-12-08,42961752000
2021-12-09,42717200000
2021-12-10,43031624000
2021-12-13,43244416000
2021-12-14,43025272000
2021-12-15,43558840000
2021-12-16,44174984000
2021-12-17,42869648000
2021-12-20,42469472000
2021-12-21,42361488000
2021-12-22,42580632000
2021-12-23,43009391999
2021-12-27,43600128000
2021-12-28,43962191999
2021-12-29,44276616000
2021-12-30,44013008000
2021-12-31,44149870000
2022-01-03,42870806000
2022-01-04,43241228000
2022-01-05,42475056000
2022-01-06,42557371999
2022-01-07,42351582000
2022-01-10,41674058000
2022-01-11,41822860000
2022-01-12,41734212000
2022-01-13,41360623999
2022-01-14,41113676000
2022-01-18,40717926000
2022-01-19,40888890000
2022-01-20,40635610000
2022-01-21,40521634000
2022-01-24,40398160000
2022-01-25,39521178000
2022-01-26,39603494000
2022-01-27,39128594000
2022-01-28,40075228000
2022-01-31,40417156000
2022-02-01,39885268000
2022-02-02,40743254000
2022-02-03,40233528000
2022-02-04,40037236000
2022-02-07,40024572000
2022-02-08,40192370000
2022-02-09,40410824000
2022-02-10,39806118000
2022-02-11,38048988000
2022-02-14,37539262000
2022-02-15,37504436000
2022-02-16,37216330000
2022-02-17,36956718000
2022-02-18,37213164000
2022-02-22,37092856000
2022-02-23,36712936000
2022-02-24,37191002000
2022-02-25,38273774000
2022-02-28,38080648000
2022-03-01,38378252000
2022-03-02,39527510000
2022-03-03,39970750000
2022-03-04,41148502000
2022-03-07,40512136000
2022-03-08,38976626000
2022-03-09,39818782000
2022-03-10,40141714000
2022-03-11,40062564000
2022-03-14,40673602000
2022-03-15,40860396000
2022-03-16,41167498000
2022-03-17,41642398000
2022-03-18,41629734000
2022-03-21,41642398000
2022-03-22,41006032000
2022-03-23,40993368000
2022-03-24,41218154000
2022-03-25,41632900000
2022-03-28,42126796000
2022-03-29,42307258000
2022-03-30,42642854000
2022-03-31,41932672500
2022-04-01,42170027250
2022-04-04,41818742219
2022-04-05,42176356710
2022-04-06,42230157120
2022-04-07,42812467440
2022-04-08,42986527590
2022-04-11,42967539210
2022-04-12,42378899430
2022-04-13,42138379950
2022-04-14,41999131830
2022-04-18,41869377900
2022-04-19,42318769560
2022-04-20,42508653360
2022-04-21,42663725130
2022-04-22,41901025200
2022-04-25,41916848850
2022-04-26,42717525540
2022-04-27,43375789380
2022-04-28,43708086030
2022-04-29,42492829710
2022-05-02,41454798270
2022-05-03,41530751790
2022-05-04,42271298610
2022-05-05,41245926090
2022-05-06,42783984870
2022-05-09,41442139350
2022-05-10,40859829030
2022-05-11,40869323219
2022-05-12,40419931560
2022-05-13,41423150969
2022-05-16,41400997860
2022-05-17,41878872090
2022-05-18,40537026570
2022-05-19,40353472230
2022-05-20,40967429850
2022-05-23,41445304080
2022-05-24,42233321850
2022-05-25,42075085350
2022-05-26,42451688219
2022-05-27,43315659510
2022-05-31,42356746320
2022-06-01,42397887810
2022-06-02,42847279469
2022-06-03,42537135930
2022-06-06,42166862520
2022-06-07,42840950010
2022-06-08,41831401140
2022-06-09,40660451040
2022-06-10,40046493420
2022-06-13,39302781870
2022-06-14,38945167380
2022-06-15,39040109280
2022-06-16,38533752480
2022-06-17,38207785290
2022-06-21,39410382690
2022-06-22,39549630810
2022-06-23,40100293830
2022-06-24,41109842700
2022-06-27,40951606200
2022-06-28,40480061430
2022-06-29,41207949330
2022-06-30,41421140220
2022-07-01,42107958240
2022-07-05,41006517360
2022-07-06,41721820920
2022-07-07,41117294460
2022-07-08,41101469160
2022-07-11,41183760720
2022-07-12,40639370400
2022-07-13,40401990900
2022-07-14,40629875220
2022-07-15,40829274000
2022-07-18,40117135500
2022-07-19,40794458339
2022-07-20,40914730620
2022-07-21,41538247440
2022-07-22,41468616120
2022-07-25,41794617300
2022-07-26,41620539000
2022-07-27,42076307640
2022-07-28,43443613560
2022-07-29,43886721960
2022-08-01,43592371380
2022-08-02,43750624380
2022-08-03,44437442400
2022-08-04,44798259240
2022-08-05,44912201400
2022-08-08,45209717040
2022-08-09,45203386920
2022-08-10,45241367640
2022-08-11,44880550800
2022-08-12,45801583260
2022-08-15,46206710940
2022-08-16,46564362720
2022-08-17,46823897640
2022-08-18,46624498860
2022-08-19,46349138640
2022-08-22,46320653100
2022-08-23,46127584440
2022-08-24,46425100080
2022-08-25,46703625360
2022-08-26,45792088080
2022-08-29,46042127820
2022-08-30,45526223040
2022-08-31,45171736320
2022-09-01,45567368820
2022-09-02,45193891740
2022-09-06,45592689300
2022-09-07,46671974760
2022-09-08,46842888000
2022-09-09,46751101260
2022-09-12,46874538600
2022-09-13,46307992860
2022-09-14,46197215760
2022-09-15,46105429019
2022-09-16,45462921839
2022-09-19,46203545880
2022-09-20,45684476040
2022-09-21,45342649560
2022-09-22,44804589360
2022-09-23,44472258060
2022-09-26,44332995420
2022-09-27,43867731600
2022-09-28,44326665300
2022-09-29,43503749700
2022-09-30,43056660000
2022-10-03,44088450000
2022-10-04,45107580000
2022-10-05,44680304999
2022-10-06,42224265000
2022-10-07,40901295000
2022-10-10,41176650000
2022-10-11,41031059999
2022-10-12,40654425000
2022-10-13,41360220000
2022-10-14,40337925000
2022-10-17,41391870000
2022-10-18,42300225000
2022-10-19,42404670000
2022-10-20,41869785000
2022-10-21,42265410000
2022-10-24,42588240000
2022-10-25,42768645000
2022-10-26,42290730000
2022-10-27,42613559999
2022-10-28,42151470000
2022-10-31,41974230000
2022-11-01,41518470000
2022-11-02,41246280000
2022-11-03,41705205000
2022-11-04,41116515000
2022-11-07,41616585000
2022-11-08,41942580000
2022-11-09,41800155000
2022-11-10,42680025000
2022-11-11,41480490000
2022-11-14,41138670000
2022-11-15,40771530000
2022-11-16,41404530000
2022-11-17,41749515000
2022-11-18,42376184999
2022-11-21,42616725000
2022-11-22,42850934999
2022-11-23,43021845000
2022-11-25,43322520000
2022-11-28,43208580000
2022-11-29,43249725000
2022-11-30,44085285000
2022-12-01,44230875000
2022-12-02,44474580000
2022-12-05,44028315000
2022-12-06,43328850000
2022-12-07,42907905000
2022-12-08,43154775000
2022-12-09,42983865000
2022-12-12,43303530000
2022-12-13,43170600000
2022-12-14,43021845000
2022-12-15,42221100000
2022-12-16,41635575000
2022-12-19,41034225000
2022-12-20,41157660000
2022-12-21,41613420000
2022-12-22,40967760000
2022-12-23,41388705000
2022-12-27,41436179999
2022-12-28,40958265000
2022-12-29,41382375000
2022-12-30,40825335000
2023-01-03,40754500160
2023-01-04,40618314000
2023-01-05,39753690240
2023-01-06,40653152320
2023-01-09,40453623760
2023-01-10,39642841040
2023-01-11,40197087040
2023-01-12,39041088240
2023-01-13,39554161680
2023-01-17,39804364160
2023-01-18,38680036560
2023-01-19,38518513440
2023-01-20,39003082800
2023-01-23,39056923840
2023-01-24,39022085520
2023-01-25,39360967360
2023-01-26,39231115440
2023-01-27,39224781200
2023-01-30,39310293440
2023-01-31,39531991840
2023-02-01,39522490480
2023-02-02,38809888480
2023-02-03,38980912960
2023-02-06,39237449680
2023-02-07,39364134480
2023-02-08,39405307040
2023-02-09,39728353280
2023-02-10,40336440320
2023-02-13,39918380480
2023-02-14,39544660320
2023-02-15,39845536720
2023-02-16,41169392880
2023-02-17,41793315520
2023-02-21,41273907840
2023-02-22,40931858880
2023-02-23,40767168640
2023-02-24,41049042320
2023-02-27,40935026000
2023-02-28,40833678160
2023-03-01,40735497440
2023-03-02,40897020560
2023-03-03,40836845280
