,KLAC
2018-07-17,16436351690
2018-07-18,17110010830
2018-07-19,16839926290
2018-07-20,16596229320
2018-07-23,16599333740
2018-07-24,16135222950
2018-07-25,16211281240
2018-07-26,16333905830
2018-07-27,16697122969
2018-07-30,16499992300
2018-07-31,18226049820
2018-08-01,18115842910
2018-08-02,18389031870
2018-08-03,18562879390
2018-08-06,18357987670
2018-08-07,18340913360
2018-08-08,18342465570
2018-08-09,18125156170
2018-08-10,17730894830
2018-08-13,18028919150
2018-08-14,17900085720
2018-08-15,17501167750
2018-08-16,17422005040
2018-08-17,17446840400
2018-08-20,17218665530
2018-08-21,17584987090
2018-08-22,17696746210
2018-08-23,17684328530
2018-08-24,17918712240
2018-08-27,18235363080
2018-08-28,18216736560
2018-08-29,18118947330
2018-08-30,18122051750
2018-08-31,18038232410
2018-09-04,18345569990
2018-09-05,18444911430
2018-09-06,16652108880
2018-09-07,16170923780
2018-09-10,16405307490
2018-09-11,16394442020
2018-09-12,15972240900
2018-09-13,16167819360
2018-09-14,16215937870
2018-09-17,16029672670
2018-09-18,16079343390
2018-09-19,15902391450
2018-09-20,16130566320
2018-09-21,16223698920
2018-09-24,16201967980
2018-09-25,15888421560
2018-09-26,15612128180
2018-09-27,15663351110
2018-09-28,15787527909
2018-10-01,15330432480
2018-10-02,15362383560
2018-10-03,15642335880
2018-10-04,15420199800
2018-10-05,15114382320
2018-10-08,15096124560
2018-10-09,15085474200
2018-10-10,14279089800
2018-10-11,13962621960
2018-10-12,14178672120
2018-10-15,13859161320
2018-10-16,14143678080
2018-10-17,14274525359
2018-10-18,13897198320
2018-10-19,13816559880
2018-10-22,13735921440
2018-10-23,13767872520
2018-10-24,13084728000
2018-10-25,13545736440
2018-10-26,13268827080
2018-10-29,12952359240
2018-10-30,13936756800
2018-10-31,13927627920
2018-11-01,14441888160
2018-11-02,14193886920
2018-11-05,14075211480
2018-11-06,14461667400
2018-11-07,14683803480
2018-11-08,14765963400
2018-11-09,14496661440
2018-11-12,14041738920
2018-11-13,14213666160
2018-11-14,14046303359
2018-11-15,14368857120
2018-11-16,14743141200
2018-11-19,14047824840
2018-11-20,14374943040
2018-11-21,14414501520
2018-11-23,14349077880
2018-11-26,14580342840
2018-11-27,14656416840
2018-11-28,15021572040
2018-11-29,14711190120
2018-11-30,14995706880
2018-12-03,15389770200
2018-12-04,14594036160
2018-12-06,14539262880
2018-12-07,14026524120
2018-12-10,14040217440
2018-12-11,14108684040
2018-12-12,14231923920
2018-12-13,14101076640
2018-12-14,13618767480
2018-12-17,13532043120
2018-12-18,13696362960
2018-12-19,13227747120
2018-12-20,13069513200
2018-12-21,13034519160
2018-12-24,12358982040
2018-12-26,13092335400
2018-12-27,13434668400
2018-12-28,13484877240
2018-12-31,13991672010
2019-01-02,14213687590
2019-01-03,13416307690
2019-01-04,14274663700
2019-01-07,14477917400
2019-01-08,14248084370
2019-01-09,14615504520
2019-01-10,14651464789
2019-01-11,14701496470
2019-01-14,14451338070
2019-01-15,14465409480
2019-01-16,14221505039
2019-01-17,14527949080
2019-01-18,14967289770
2019-01-22,14573290289
2019-01-23,14360655650
2019-01-24,15367543210
2019-01-25,15852225110
2019-01-28,15897566320
2019-01-29,15789685510
2019-01-30,16569867020
2019-01-31,16662112929
2019-02-01,16723089039
2019-02-04,16734033470
2019-02-05,16694946220
2019-02-06,16857549179
2019-02-07,16491692520
2019-02-08,16510454400
2019-02-11,16513581380
2019-02-12,16760612800
2019-02-13,16866930120
2019-02-14,16751231860
2019-02-15,16915398310
2019-02-19,16926342740
2019-02-20,17647111630
2019-02-21,17665873510
2019-02-22,17900397010
2019-02-25,18098960240
2019-02-26,18155245880
2019-02-27,17964500100
2019-02-28,18056746010
2019-03-01,18102087220
2019-03-04,18247491790
2019-03-05,18017658760
2019-03-06,17901960500
2019-03-07,17922285870
2019-03-08,17815968550
2019-03-11,18281888570
2019-03-12,18241237830
2019-03-13,18274071120
2019-03-14,18322539310
2019-03-15,18702467380
2019-03-18,18743118120
2019-03-19,18786895840
2019-03-20,18750935570
2019-03-21,19356006200
2019-03-22,18844744970
2019-03-25,18668070600
2019-03-26,18768133960
2019-03-27,18464816900
2019-03-28,18366317030
2019-03-29,18669634090
2019-04-01,19612299360
2019-04-02,19578584700
2019-04-03,19918942220
2019-04-04,19906098540
2019-04-05,19962289640
2019-04-08,20023297120
2019-04-09,19607482980
2019-04-10,19801743640
2019-04-11,19732708860
2019-04-12,19816192780
2019-04-15,19626748500
2019-04-16,19963895100
2019-04-17,19862751120
2019-04-18,19939813200
2019-04-22,19758396220
2019-04-23,19772845360
2019-04-24,20170999440
2019-04-25,20134073860
2019-04-26,20195081340
2019-04-29,20236823300
2019-04-30,20466404080
2019-05-01,20222374160
2019-05-02,20577180819
2019-05-03,20625344620
2019-05-06,20005637060
2019-05-07,18777460160
2019-05-08,18390544300
2019-05-09,18323114980
2019-05-10,18305454920
2019-05-13,17472221180
2019-05-14,17591025220
2019-05-15,17716251100
2019-05-16,17464193880
2019-05-17,17435295600
2019-05-20,16955263060
2019-05-21,17151129180
2019-05-22,17000215940
2019-05-23,16781873380
2019-05-24,16666280260
2019-05-28,16494496040
2019-05-29,16598850940
2019-05-30,16777057000
2019-05-31,16547476219
2019-06-03,16340371880
2019-06-04,16908704719
2019-06-05,17067645260
2019-06-06,17316491560
2019-06-07,17566943320
2019-06-10,18215549160
2019-06-11,18339169580
2019-06-12,17676114600
2019-06-13,17810973240
2019-06-14,17611896200
2019-06-17,17327729780
2019-06-18,17918539060
2019-06-19,18022893960
2019-06-20,18268529340
2019-06-21,18291005780
2019-06-24,18177018120
2019-06-25,18152936220
2019-06-26,18759800100
2019-06-27,18902686040
2019-06-28,18976537200
2019-07-01,19316598840
2019-07-02,18984922110
2019-07-03,18894464820
2019-07-05,18710376300
2019-07-08,18623092950
2019-07-09,18691332660
2019-07-10,18981748170
2019-07-11,19053161820
2019-07-12,19507035240
2019-07-15,19605427380
2019-07-16,19440382500
2019-07-17,19914886530
2019-07-18,21171766770
2019-07-19,20941656120
2019-07-22,21765293550
2019-07-23,22244558489
2019-07-24,22638127050
2019-07-25,22169970900
2019-07-26,22130296650
2019-07-29,22139818470
2019-07-30,22217580000
2019-07-31,21633575040
2019-08-01,21704988690
2019-08-02,21144788280
2019-08-05,20068822620
2019-08-06,21525661079
2019-08-07,21287615579
2019-08-08,21793859010
2019-08-09,21597074730
2019-08-12,21297137400
2019-08-13,21459008340
2019-08-14,20806763670
2019-08-15,20954351880
2019-08-16,21601835640
2019-08-19,22274710920
2019-08-20,22276297890
2019-08-21,22519104300
2019-08-22,22784128290
2019-08-23,22084274520
2019-08-26,22422299130
2019-08-27,22601626739
2019-08-28,22782541320
2019-08-29,23228479890
2019-08-30,23471286300
2019-09-03,23793441210
2019-09-04,23907703050
2019-09-05,23963247000
2019-09-06,23960073060
2019-09-09,23885485470
2019-09-10,23606178750
2019-09-11,23907703050
2019-09-12,23742658170
2019-09-13,23855333040
2019-09-16,23993399430
2019-09-17,24217162200
2019-09-18,25070952060
2019-09-19,24950342340
2019-09-20,24677383500
2019-09-23,25007473260
2019-09-24,24836080500
2019-09-25,25485151230
2019-09-26,25700979150
2019-09-27,25150300560
2019-09-30,25079890500
2019-10-01,24897434100
2019-10-02,24387814500
2019-10-03,24688238400
2019-10-04,25340991900
2019-10-07,25331554500
2019-10-08,24304450800
2019-10-09,24770029200
2019-10-10,24757446000
2019-10-11,25201003800
2019-10-14,25009110000
2019-10-15,25569062400
2019-10-16,25109775599
2019-10-17,25403907900
2019-10-18,25117640100
2019-10-21,25795560000
2019-10-22,25609957800
2019-10-23,24965068800
2019-10-24,26541114600
2019-10-25,26729862600
2019-10-28,27491146200
2019-10-29,26783341200
2019-10-30,27204878400
2019-10-31,26588301600
2019-11-01,27119941799
2019-11-04,27371605800
2019-11-05,27050734200
2019-11-06,27135670800
2019-11-07,27046015500
2019-11-08,27401490900
2019-11-11,27436094700
2019-11-12,27434521799
2019-11-13,27738091500
2019-11-14,27777414000
2019-11-15,27975599400
2019-11-18,27840330000
2019-11-19,27681467100
2019-11-20,27316554299
2019-11-21,25416491100
2019-11-22,24928892100
2019-11-25,25693321500
2019-11-26,25501427700
2019-11-27,26055088500
2019-11-29,25773539400
2019-12-02,25333127400
2019-12-03,24597010200
2019-12-04,25207295400
2019-12-05,25402335000
2019-12-06,25620968099
2019-12-09,25304815200
2019-12-10,25539177300
2019-12-11,26286304800
2019-12-12,26968943400
2019-12-13,26934339600
2019-12-16,27063317400
2019-12-17,27676748400
2019-12-18,27566645400
2019-12-19,27598103400
2019-12-20,27914256300
2019-12-23,27857631900
2019-12-24,28014921900
2019-12-26,28115587500
2019-12-27,28079410800
2019-12-30,28055817300
2019-12-31,27806457389
2020-01-02,28493152190
2020-01-03,27948478360
2020-01-06,27319528350
2020-01-07,27536461480
2020-01-08,27572356889
2020-01-09,27388197830
2020-01-10,27001151670
2020-01-13,27327331700
2020-01-14,27698771160
2020-01-15,27767440639
2020-01-16,28234080970
2020-01-17,27893854910
2020-01-21,27906340270
2020-01-22,28112348710
2020-01-23,28490030850
2020-01-24,27998419800
2020-01-27,26579770770
2020-01-28,27456867310
2020-01-29,26799825240
2020-01-30,26987105639
2020-01-31,25866544580
2020-02-03,26520465310
2020-02-04,27904779600
2020-02-05,26731155760
2020-02-06,26802946580
2020-02-07,25766661700
2020-02-10,26362837639
2020-02-11,27005833680
2020-02-12,27463109990
2020-02-13,27892294240
2020-02-14,27511490760
2020-02-18,26411218410
2020-02-19,26996469660
2020-02-20,26110009100
2020-02-21,25145515040
2020-02-24,23992179910
2020-02-25,23005836470
2020-02-26,22983987090
2020-02-27,23096355330
2020-02-28,23989058570
2020-03-02,24774075580
2020-03-03,24004665270
2020-03-04,25081527570
2020-03-05,24454138230
2020-03-06,24296510560
2020-03-09,22617229639
2020-03-10,24123276190
2020-03-11,22617229639
2020-03-12,19564559120
2020-03-13,22687459790
2020-03-16,20210676500
2020-03-17,23352305210
2020-03-18,20603965340
2020-03-19,19876693120
2020-03-20,17794759340
2020-03-23,18159956120
2020-03-24,21281296120
2020-03-25,21454530490
2020-03-26,23372593920
2020-03-27,22198970080
2020-03-30,23335137840
2020-03-31,22294936440
2020-04-01,20413500660
2020-04-02,20542238640
2020-04-03,19844261640
2020-04-06,23033241000
2020-04-07,22842460620
2020-04-08,23633501220
2020-04-09,23284512720
2020-04-13,23590071540
2020-04-14,25085293380
2020-04-15,23765341320
2020-04-16,24297354900
2020-04-17,25004638260
2020-04-20,24243067800
2020-04-21,23047200540
2020-04-22,24612220080
2020-04-23,24731651700
2020-04-24,25580081519
2020-04-27,25756902360
2020-04-28,25789474620
2020-04-29,27281594339
2020-04-30,25451343540
2020-05-01,23307778620
2020-05-04,23576112000
2020-05-05,24139146780
2020-05-06,25407913860
2020-05-07,25412567040
2020-05-08,26600679000
2020-05-11,26178790680
2020-05-12,25680900420
2020-05-13,25448241420
2020-05-14,27414985500
2020-05-15,25969397580
2020-05-18,26726314860
2020-05-19,26758887120
2020-05-20,27596459519
2020-05-21,26744927580
2020-05-22,26833338000
2020-05-26,27397923839
2020-05-27,27411883380
2020-05-28,27083058660
2020-05-29,27292451760
2020-06-01,27292451760
2020-06-02,27498742740
2020-06-03,28857471300
2020-06-04,28894696740
2020-06-05,29854802880
2020-06-08,29760188220
2020-06-09,29629899180
2020-06-10,29899783620
2020-06-11,28009041480
2020-06-12,28646527140
2020-06-15,29121151500
2020-06-16,29933906940
2020-06-17,30073502339
2020-06-18,30050236440
2020-06-19,29950968600
2020-06-22,29758637160
2020-06-23,29968030260
2020-06-24,29256093720
2020-06-25,29834639100
2020-06-26,29403444420
2020-06-29,29738473380
2020-06-30,30199048880
2020-07-01,29992525150
2020-07-02,30514269310
2020-07-06,31613658790
2020-07-07,31473905890
2020-07-08,31756517310
2020-07-09,31613658790
2020-07-10,31407135060
2020-07-13,30989429170
2020-07-14,31200611330
2020-07-15,30441287240
2020-07-16,30441287240
2020-07-17,30621413200
2020-07-20,31523595810
2020-07-21,31601236310
2020-07-22,31978569140
2020-07-23,31664901519
2020-07-24,29225437010
2020-07-27,30601226670
2020-07-28,29886934070
2020-07-29,30299981530
2020-07-30,30730109900
2020-07-31,31029802230
2020-08-03,32244099650
2020-08-04,31817076900
2020-08-05,31675771190
2020-08-06,31613658790
2020-08-07,31498750850
2020-08-10,31536018290
2020-08-11,31140051740
2020-08-12,32298448000
2020-08-13,32602798760
2020-08-14,32843484310
2020-08-17,33638523030
2020-08-18,32882304560
2020-08-19,32692861740
2020-08-20,32119874850
2020-08-21,31672665570
2020-08-24,32354349160
2020-08-25,32652488680
2020-08-26,32955286630
2020-08-27,31747200450
2020-08-28,32393169410
2020-08-31,31854344339
2020-09-01,32290683950
2020-09-02,33469266740
2020-09-03,31275146210
2020-09-04,30026686970
2020-09-08,27091876070
2020-09-09,27090323260
2020-09-10,26883799530
2020-09-11,26699015140
2020-09-14,27652440480
2020-09-15,28068593560
2020-09-16,28076357610
2020-09-17,28026667690
2020-09-18,27789087760
2020-09-21,28121389100
2020-09-22,28463007300
2020-09-23,28073251990
2020-09-24,28655555740
2020-09-25,29178852710
2020-09-28,30008053250
2020-09-29,30020475730
2020-09-30,29888851020
2020-10-01,30697241540
2020-10-02,29614245080
2020-10-05,30846886350
2020-10-06,30828373590
2020-10-07,31301991700
2020-10-08,31886686370
2020-10-09,32557773920
2020-10-12,33099272150
2020-10-13,33930803620
2020-10-14,33322968000
2020-10-15,32874033570
2020-10-16,32150493200
2020-10-19,31905199130
2020-10-20,31737041560
2020-10-21,31826519900
2020-10-22,31365243630
2020-10-23,31343645409
2020-10-26,30691070620
2020-10-27,30637075070
2020-10-28,29396720150
2020-10-29,31155432350
2020-10-30,30419550140
2020-11-02,31198628790
2020-11-03,32533090240
2020-11-04,34021824690
2020-11-05,35189671300
2020-11-06,35741968640
2020-11-09,35840703360
2020-11-10,34515498290
2020-11-11,36024288230
2020-11-12,35985719980
2020-11-13,36423855300
2020-11-16,37300125940
2020-11-17,37309382320
2020-11-18,37077972820
2020-11-19,37604043750
2020-11-20,37422001610
2020-11-23,38605275520
2020-11-24,38594476410
2020-11-25,38406263350
2020-11-27,39205397490
2020-11-30,38872167810
2020-12-01,39595708180
2020-12-02,39543255360
2020-12-03,39708327470
2020-12-04,40681790100
2020-12-07,41144609100
2020-12-08,41181634620
2020-12-09,39569481770
2020-12-10,39490802540
2020-12-11,39745352990
2020-12-14,40131035490
2020-12-15,40266795730
2020-12-16,40195830150
2020-12-17,40061612640
2020-12-18,40442666950
2020-12-21,40229770210
2020-12-22,39739182069
2020-12-23,38998671670
2020-12-24,39969048840
2020-12-28,39737639340
2020-12-29,39240880280
2020-12-30,40134120950
2020-12-31,39820616910
2021-01-04,40039014330
2021-01-05,40878767790
2021-01-06,40789563210
2021-01-07,42785900190
2021-01-08,43553367180
2021-01-11,44465407110
2021-01-12,44754552990
2021-01-13,44617670100
2021-01-14,46737047880
2021-01-15,46775498130
2021-01-19,48305818080
2021-01-20,46806258330
2021-01-21,46940065200
2021-01-22,46910843010
2021-01-25,47509128900
2021-01-26,46686293550
2021-01-27,43747156440
2021-01-28,44771471100
2021-01-29,43075046070
2021-02-01,45005248620
2021-02-02,45952662779
2021-02-03,44033226300
2021-02-04,45252868230
2021-02-05,44299302029
2021-02-08,46487890260
2021-02-09,45880376310
2021-02-10,45772715610
2021-02-11,49905348480
2021-02-12,51032709810
2021-02-16,51858621180
2021-02-17,50800470300
2021-02-18,50009933160
2021-02-19,50857376670
2021-02-22,48625724160
2021-02-23,49028682779
2021-02-24,50512862430
2021-02-25,46877006790
2021-02-26,47867485230
2021-03-01,50137587990
2021-03-02,47650625820
2021-03-03,46726281810
2021-03-04,44236243620
2021-03-05,45505101870
2021-03-08,42147626040
2021-03-09,45232874100
2021-03-10,43594893450
2021-03-11,45580464360
2021-03-12,45259020270
2021-03-15,45980346960
2021-03-16,46440211950
2021-03-17,46969287390
2021-03-18,44408500740
2021-03-19,45045236880
2021-03-22,46964673360
2021-03-23,45688125060
2021-03-24,45815779890
2021-03-25,46049557410
2021-03-26,49207091940
2021-03-29,48341192310
2021-03-30,48765683070
2021-03-31,50541618400
2021-04-01,53125298590
2021-04-05,54316942680
2021-04-06,53019748600
2021-04-07,53240026840
2021-04-08,54157852840
2021-04-09,53975817350
2021-04-12,52790292100
2021-04-13,52641910230
2021-04-14,51474741500
2021-04-15,51786802340
2021-04-16,50939343000
2021-04-19,49622262690
2021-04-20,48785511320
2021-04-21,50754248090
2021-04-22,49727812680
2021-04-23,50797079970
2021-04-26,51369191510
2021-04-27,50555385790
2021-04-28,49691099639
2021-04-29,49923615560
2021-04-30,48239404850
2021-05-03,47609164330
2021-05-04,47105889740
2021-05-05,47714714320
2021-05-06,48322009190
2021-05-07,48904828700
2021-05-10,45876002900
2021-05-11,45934131879
2021-05-12,43862904540
2021-05-13,45395673960
2021-05-14,46770883250
2021-05-17,45542526120
2021-05-18,44961236320
2021-05-19,46494005740
2021-05-20,47934992560
2021-05-21,47442425940
2021-05-24,48575941050
2021-05-25,48632540320
2021-05-26,48551465690
2021-05-27,48421440340
2021-05-28,48474980190
2021-06-01,48297533830
2021-06-02,48276117889
2021-06-03,47234385379
2021-06-04,48490277290
2021-06-07,48728912050
2021-06-08,48002299800
2021-06-09,48057369360
2021-06-10,48845170010
2021-06-11,48967546810
2021-06-14,49747698910
2021-06-15,49040972889
2021-06-16,48323538900
2021-06-17,48709025820
2021-06-18,46576610080
2021-06-21,47238974510
2021-06-22,47209910020
2021-06-23,47552565060
2021-06-24,48322009190
2021-06-25,48378608460
2021-06-28,49296434460
2021-06-29,49746169200
2021-06-30,49386909300
2021-07-01,47487354200
2021-07-02,47499540600
2021-07-06,47412712500
2021-07-07,46774449800
2021-07-08,46169699700
2021-07-09,47033410800
2021-07-12,47834666600
2021-07-13,47467551300
2021-07-14,47088249600
2021-07-15,46270237500
2021-07-16,44666202600
2021-07-19,44835288900
2021-07-20,46120954100
2021-07-21,48270330400
2021-07-22,47886458800
2021-07-23,48861370800
2021-07-26,48536907900
2021-07-27,47069970000
2021-07-28,48070778100
2021-07-29,48658771900
2021-07-30,53035212800
2021-08-02,52692470300
2021-08-03,52841753700
2021-08-04,53894354000
2021-08-05,53880644300
2021-08-06,53825805500
2021-08-09,53547041600
2021-08-10,52096860000
2021-08-11,52197397800
2021-08-12,50041928300
2021-08-13,49945960400
2021-08-16,50145512700
2021-08-17,49118808500
2021-08-18,48372391500
2021-08-19,49103575500
2021-08-20,48741030100
2021-08-23,50046498200
2021-08-24,49964240000
2021-08-25,50881266600
2021-08-26,50840137500
2021-08-27,52238526900
2021-08-30,52113616300
2021-08-31,51786106800
2021-09-01,51099098500
2021-09-02,51443364300
2021-09-03,52058777500
2021-09-07,52067917300
2021-09-08,51297127500
2021-09-09,52984943900
2021-09-10,53402328100
2021-09-13,54168548000
2021-09-14,54288888700
2021-09-15,55956902200
2021-09-16,56669806600
2021-09-17,56333157300
2021-09-20,54104569400
2021-09-21,54317831400
2021-09-22,55678138300
2021-09-23,56511383400
2021-09-24,56290504899
2021-09-27,55719267399
2021-09-28,52863079899
2021-09-29,51076249000
2021-09-30,50594972010
2021-10-01,50672110020
2021-10-04,49772166570
2021-10-05,50098868730
2021-10-06,49776704100
2021-10-07,49927955100
2021-10-08,49315388550
2021-10-11,49186825200
2021-10-12,48332257050
2021-10-13,48462332910
2021-10-14,49879554779
2021-10-15,49776704100
2021-10-18,49424289270
2021-10-19,50236507140
2021-10-20,50068618529
2021-10-21,50746223010
2021-10-22,51883630529
2021-10-25,51913880730
2021-10-26,51723304470
2021-10-27,51511553070
2021-10-28,53745530340
2021-10-29,56380322760
2021-11-01,57514705260
2021-11-02,58798826250
2021-11-03,59542981170
2021-11-04,61873759080
2021-11-05,63030829230
2021-11-08,62442462840
2021-11-09,63088304610
2021-11-10,61158341850
2021-11-11,62434900290
2021-11-12,62509013279
2021-11-15,62475738060
2021-11-16,64009423200
2021-11-17,63501219840
2021-11-18,64015473240
2021-11-19,63885397380
2021-11-22,61695282900
2021-11-23,62312386980
2021-11-24,62512038300
2021-11-26,60343098960
2021-11-29,62593713840
2021-11-30,61730070630
2021-12-01,62342637180
2021-12-02,60883065029
2021-12-03,60603250680
2021-12-06,60429312029
2021-12-07,63396856650
2021-12-08,63719021279
2021-12-09,61917621870
2021-12-10,62117273190
2021-12-13,60462587250
2021-12-14,60418724460
2021-12-15,61999297410
2021-12-16,60093534810
2021-12-17,59222329050
2021-12-20,58307260500
2021-12-21,61922159400
2021-12-22,62498425710
2021-12-23,63640370760
2021-12-27,66576152670
2021-12-28,65363119650
2021-12-29,65806285080
2021-12-30,64596277080
2021-12-31,64578865950
2022-01-03,65326588050
2022-01-04,64748529800
2022-01-05,63172007300
2022-01-06,64895671900
2022-01-07,62596951950
2022-01-10,62870215850
2022-01-11,63903213450
2022-01-12,65141909700
2022-01-13,63283114600
2022-01-14,66814525000
2022-01-18,62006882100
2022-01-19,59035512550
2022-01-20,57547575599
2022-01-21,56008589349
2022-01-24,58721709500
2022-01-25,55570165950
2022-01-26,57145187000
2022-01-27,54322461000
2022-01-28,55050664250
2022-01-31,58446944150
2022-02-01,58260764349
2022-02-02,59376341700
2022-02-03,56106183600
2022-02-04,56661720100
2022-02-07,56394462000
2022-02-08,57838856900
2022-02-09,60077518850
2022-02-10,58513007950
2022-02-11,55438038350
2022-02-14,54826948200
2022-02-15,58181187500
2022-02-16,57903419250
2022-02-17,54960577250
2022-02-18,53796953500
2022-02-22,53412582300
2022-02-23,51616848099
2022-02-24,53735394050
2022-02-25,53699359250
2022-02-28,52325532500
2022-03-01,50567334550
2022-03-02,51960680150
2022-03-03,51429166849
2022-03-04,49863154500
2022-03-07,47166550300
2022-03-08,48319663900
2022-03-09,50983236200
2022-03-10,49366174550
2022-03-11,48537374150
2022-03-14,48046400000
2022-03-15,50031316900
2022-03-16,52688883400
2022-03-17,52942628450
2022-03-18,54810432250
2022-03-21,53493660599
2022-03-22,54206849349
2022-03-23,52360065850
2022-03-24,54936554050
2022-03-25,55019133800
2022-03-28,56356925750
2022-03-29,57705227850
2022-03-30,56127203900
2022-03-31,54259609560
2022-04-01,53401381020
2022-04-04,54406353300
2022-04-05,51215047520
2022-04-06,51026800500
2022-04-07,52335636080
2022-04-08,50576193460
2022-04-11,49132472220
2022-04-12,48951636500
2022-04-13,49881013520
2022-04-14,47651694480
2022-04-18,48598858620
2022-04-19,50073707320
2022-04-20,51225423340
2022-04-21,49802453740
2022-04-22,48066727279
2022-04-25,49093933460
2022-04-26,46655615760
2022-04-27,46658580279
2022-04-28,49323683760
2022-04-29,47322632760
2022-05-02,48416540640
2022-05-03,49507484000
2022-05-04,51787199880
2022-05-05,49418548400
2022-05-06,49114685100
2022-05-09,47264824620
2022-05-10,47909607720
2022-05-11,46191668380
2022-05-12,46780125600
2022-05-13,49866190920
2022-05-16,48994622040
2022-05-17,52102921260
2022-05-18,49485250100
2022-05-19,50177465520
2022-05-20,49726858480
2022-05-23,50571746680
2022-05-24,48927920340
2022-05-25,50097423480
2022-05-26,52365281279
2022-05-27,55031867020
2022-05-31,54080256100
2022-06-01,52915199740
2022-06-02,55105980020
2022-06-03,53723031440
2022-06-06,53727478220
2022-06-07,54431551720
2022-06-08,53580734480
2022-06-09,51816845080
2022-06-10,49457087160
2022-06-13,46525176880
2022-06-14,46909082220
2022-06-15,47994096540
2022-06-16,46009350400
2022-06-17,46236136180
2022-06-21,48502511720
2022-06-22,48090443440
2022-06-23,47530149160
2022-06-24,50322727000
2022-06-27,50187841340
2022-06-28,48927920340
2022-06-29,47516808820
2022-06-30,45254797320
2022-07-01,42018259540
2022-07-05,41918979240
2022-07-06,41555897000
2022-07-07,44558416930
2022-07-08,44937100360
2022-07-11,44416587930
2022-07-12,44503103619
2022-07-13,44409496480
2022-07-14,45256215610
2022-07-15,46268874670
2022-07-18,46731237210
2022-07-19,49013265820
2022-07-20,50554947050
2022-07-21,51135027660
2022-07-22,50210302580
2022-07-25,49725247400
2022-07-26,49060069390
2022-07-27,51220125060
2022-07-28,52473893420
2022-07-29,54397094660
2022-08-01,54694935560
2022-08-02,54276540010
2022-08-03,56154355970
2022-08-04,56362844600
2022-08-05,56127408460
2022-08-08,54984266720
2022-08-09,50820167280
2022-08-10,53116378790
2022-08-11,52866759750
2022-08-12,54065214800
2022-08-15,54507721280
2022-08-16,53998555170
2022-08-17,53198639610
2022-08-18,54181514580
2022-08-19,52733440490
2022-08-22,51030074200
2022-08-23,51405921050
2022-08-24,51437123430
2022-08-25,53429820880
2022-08-26,50942140220
2022-08-29,50119532020
2022-08-30,49234519060
2022-08-31,48807613770
2022-09-01,47811974190
2022-09-02,47548172250
2022-09-06,46885830820
2022-09-07,47912672780
2022-09-08,49794743610
2022-09-09,50869807430
2022-09-12,50699612630
2022-09-13,48318303720
2022-09-14,49159349690
2022-09-15,47847431440
2022-09-16,47587884369
2022-09-19,47420526150
2022-09-20,46789387100
2022-09-21,45790910940
2022-09-22,44402405030
2022-09-23,43626600400
2022-09-26,43055029530
2022-09-27,43737227020
2022-09-28,44773997010
2022-09-29,44067688590
2022-09-30,42761316370
2022-10-03,44725372469
2022-10-04,46245749710
2022-10-05,46494435950
2022-10-06,46274009510
2022-10-07,44390493840
2022-10-10,42296442660
2022-10-11,39693715080
2022-10-12,38830378190
2022-10-13,39357423460
2022-10-14,37260546300
2022-10-17,37192722780
2022-10-18,37975519240
2022-10-19,38427676040
2022-10-20,39141235990
2022-10-21,41065728370
2022-10-24,41738311610
2022-10-25,43077826130
2022-10-26,43294013600
2022-10-27,43648674090
2022-10-28,45427628500
2022-10-31,44714068550
2022-11-01,45382412820
2022-11-02,44144633580
2022-11-03,44430057560
2022-11-04,46350310969
2022-11-07,47641783830
2022-11-08,48342626870
2022-11-09,47691238480
2022-11-10,52033356750
2022-11-11,53723292790
2022-11-14,53398305090
2022-11-15,54477829450
2022-11-16,52339975580
2022-11-17,53127011010
2022-11-18,53176465660
2022-11-21,52578770890
2022-11-22,54001651820
2022-11-23,54489133370
2022-11-25,53696445980
2022-11-28,52977234070
2022-11-29,52892454670
2022-11-30,55551701850
2022-12-01,55209758270
2022-12-02,55044438440
2022-12-05,54904552430
2022-12-06,54151428760
2022-12-07,54836728910
2022-12-08,55943100080
2022-12-09,55588439590
2022-12-12,56648182090
2022-12-13,57795529969
2022-12-14,57397066790
2022-12-15,54364790250
2022-12-16,54476416460
2022-12-19,54210774340
2022-12-20,54528697090
2022-12-21,56064617219
2022-12-22,52824631150
2022-12-23,53324829610
2022-12-27,52436058900
2022-12-28,51964120240
2022-12-29,53673838140
2022-12-30,53273961969
2023-01-03,51913065750
2023-01-04,52420408950
2023-01-05,51488441550
2023-01-06,54813745350
2023-01-09,56294415450
2023-01-10,57389063550
2023-01-11,57786114750
2023-01-12,57775085550
2023-01-13,57908814600
2023-01-17,57344946750
2023-01-18,57222246900
2023-01-19,55435516500
2023-01-20,57055430250
2023-01-23,58672586700
2023-01-24,58336196100
2023-01-25,58264506300
2023-01-26,59110997400
2023-01-27,55059145050
2023-01-30,53447503200
2023-01-31,54109255200
2023-02-01,56492941050
2023-02-02,57111954900
2023-02-03,56286143550
2023-02-06,55916665350
2023-02-07,57466267950
2023-02-08,55771907100
2023-02-09,55661615100
2023-02-10,54550423200
2023-02-13,55518235500
2023-02-14,55467225450
2023-02-15,55760877900
2023-02-16,54157507950
2023-02-17,53480590800
2023-02-21,52159844100
2023-02-22,52078503750
2023-02-23,53542630050
2023-02-24,52368020250
2023-02-27,52263242850
2023-02-28,52303223700
2023-03-01,52159844100
2023-03-02,52155708150
2023-03-03,52599633450
