,CNP
2018-07-17,11970720000
2018-07-18,11927520000
2018-07-19,12104640000
2018-07-20,11992320000
2018-07-23,11940480000
2018-07-24,12065760000
2018-07-25,12139200000
2018-07-26,12169440000
2018-07-27,12165120000
2018-07-30,12108960000
2018-07-31,12303360000
2018-08-01,12065760000
2018-08-02,12143520000
2018-08-03,12083040000
2018-08-06,12212640000
2018-08-07,12216960000
2018-08-08,12199680000
2018-08-09,12182400000
2018-08-10,12152160000
2018-08-13,12191040000
2018-08-14,12152160000
2018-08-15,12074400000
2018-08-16,12221280000
2018-08-17,12221280000
2018-08-20,12247200000
2018-08-21,12121920000
2018-08-22,12022560000
2018-08-23,11970720000
2018-08-24,12044160000
2018-08-27,11957760000
2018-08-28,11901600000
2018-08-29,12005280000
2018-08-30,11996640000
2018-08-31,12005280000
2018-09-04,12061440000
2018-09-05,12493440000
2018-09-06,12484800000
2018-09-07,12316320000
2018-09-10,12411360000
2018-09-11,12424320000
2018-09-12,12346560000
2018-09-13,12432960000
2018-09-14,12493440000
2018-09-17,12432960000
2018-09-18,12355200000
2018-09-19,12057120000
2018-09-20,12096000000
2018-09-21,12108960000
2018-09-24,12018240000
2018-09-25,11944800000
2018-09-26,11772000000
2018-09-27,11845440000
2018-09-28,11944800000
2018-10-01,13782034980
2018-10-02,13967196670
2018-10-03,13671938840
2018-10-04,13651921360
2018-10-05,13877118010
2018-10-08,13987214150
2018-10-09,14077292810
2018-10-10,13952183560
2018-10-11,13586864550
2018-10-12,13681947580
2018-10-15,13787039350
2018-10-16,13887126750
2018-10-17,13792043720
2018-10-18,13892131120
2018-10-19,14072288440
2018-10-22,13917152970
2018-10-23,13847091790
2018-10-24,13967196670
2018-10-25,13887126750
2018-10-26,13596873290
2018-10-29,13621895140
2018-10-30,13661930100
2018-10-31,13516803370
2018-11-01,13606882030
2018-11-02,13491781520
2018-11-05,13757013130
2018-11-06,13912148600
2018-11-07,14172375840
2018-11-08,14042262220
2018-11-09,14077292810
2018-11-12,14062279700
2018-11-13,14122332140
2018-11-14,13742000020
2018-11-15,13787039350
2018-11-16,13877118010
2018-11-19,13997222890
2018-11-20,13937170450
2018-11-21,13917152970
2018-11-23,13837083050
2018-11-26,13917152970
2018-11-27,13987214150
2018-11-28,14017240370
2018-11-29,13882122380
2018-11-30,14017240370
2018-12-03,14197397690
2018-12-04,14037257850
2018-12-06,14097310290
2018-12-07,14202402060
2018-12-10,14242437020
2018-12-11,14402576860
2018-12-12,14457624930
2018-12-13,14682821580
2018-12-14,14662804100
2018-12-17,14467633670
2018-12-18,14162367100
2018-12-19,14207406430
2018-12-20,14212410800
2018-12-21,14197397690
2018-12-24,13621895140
2018-12-26,13837083050
2018-12-27,14057275330
2018-12-28,14012236000
2018-12-31,14171460000
2019-01-02,14056000000
2019-01-03,14136320000
2019-01-04,14397360000
2019-01-07,14452580000
2019-01-08,14728680000
2019-01-09,14547960000
2019-01-10,14814020000
2019-01-11,14748760000
2019-01-14,14658400000
2019-01-15,14703580000
2019-01-16,14819040000
2019-01-17,14829080000
2019-01-18,14778880000
2019-01-22,14864220000
2019-01-23,14994740000
2019-01-24,15120240000
2019-01-25,14954580000
2019-01-28,14989720000
2019-01-29,15075060000
2019-01-30,15165420000
2019-01-31,15521840000
2019-02-01,15466620000
2019-02-04,15526860000
2019-02-05,15476660000
2019-02-06,15361200000
2019-02-07,15466620000
2019-02-08,15486700000
2019-02-11,15456580000
2019-02-12,15481680000
2019-02-13,15441520000
2019-02-14,15476660000
2019-02-15,15506780000
2019-02-19,15667420000
2019-02-20,15551960000
2019-02-21,15672440000
2019-02-22,15762800000
2019-02-25,15567020000
2019-02-26,15526860000
2019-02-27,15642320000
2019-02-28,15130280000
2019-03-01,15145340000
2019-03-04,15230680000
2019-03-05,15145340000
2019-03-06,15110200000
2019-03-07,15075060000
2019-03-08,15075060000
2019-03-11,15275860000
2019-03-12,15401360000
2019-03-13,15265820000
2019-03-14,15265820000
2019-03-15,15466620000
2019-03-18,15351160000
2019-03-19,15195540000
2019-03-20,15190520000
2019-03-21,15371240000
2019-03-22,15421440000
2019-03-25,15461600000
2019-03-26,15526860000
2019-03-27,15331080000
2019-03-28,15225660000
2019-03-29,15411400000
2019-04-01,15411400000
2019-04-02,15451560000
2019-04-03,15411400000
2019-04-04,15326060000
2019-04-05,15496740000
2019-04-08,15290920000
2019-04-09,15220640000
2019-04-10,15160400000
2019-04-11,15205580000
2019-04-12,15346140000
2019-04-15,15311000000
2019-04-16,15135300000
2019-04-17,15065020000
2019-04-18,15205580000
2019-04-22,15300960000
2019-04-23,15371240000
2019-04-24,15205580000
2019-04-25,15316020000
2019-04-26,15295940000
2019-04-29,15285900000
2019-04-30,15562000000
2019-05-01,15451560000
2019-05-02,15436500000
2019-05-03,15637300000
2019-05-06,15587100000
2019-05-07,15466620000
2019-05-08,15285900000
2019-05-09,14683500000
2019-05-10,14889320000
2019-05-13,15140320000
2019-05-14,14949560000
2019-05-15,14768840000
2019-05-16,14859200000
2019-05-17,14944540000
2019-05-20,14879280000
2019-05-21,14819040000
2019-05-22,14834100000
2019-05-23,14768840000
2019-05-24,14753780000
2019-05-28,14467640000
2019-05-29,14281900000
2019-05-30,14191540000
2019-05-31,14276880000
2019-06-03,14387320000
2019-06-04,14467640000
2019-06-05,14578080000
2019-06-06,14633300000
2019-06-07,14467640000
2019-06-10,14517840000
2019-06-11,14377280000
2019-06-12,14547960000
2019-06-13,14688520000
2019-06-14,14869240000
2019-06-17,14859200000
2019-06-18,14829080000
2019-06-19,15049960000
2019-06-20,15080080000
2019-06-21,15019840000
2019-06-24,14984700000
2019-06-25,14814020000
2019-06-26,14382300000
2019-06-27,14312020000
2019-06-28,14372260000
2019-07-01,14301980000
2019-07-02,14558000000
2019-07-03,14773860000
2019-07-05,14778880000
2019-07-08,14638320000
2019-07-09,14603180000
2019-07-10,14563020000
2019-07-11,14588120000
2019-07-12,14492740000
2019-07-15,14552980000
2019-07-16,14507800000
2019-07-17,14563020000
2019-07-18,14683500000
2019-07-19,14377280000
2019-07-22,14397360000
2019-07-23,14402380000
2019-07-24,14271860000
2019-07-25,14332100000
2019-07-26,14457600000
2019-07-29,14437520000
2019-07-30,14477680000
2019-07-31,14563020000
2019-08-01,14603180000
2019-08-02,14723660000
2019-08-05,14332100000
2019-08-06,14487720000
2019-08-07,14086120000
2019-08-08,13970660000
2019-08-09,13865240000
2019-08-12,13935520000
2019-08-13,14056000000
2019-08-14,13805000000
2019-08-15,13840140000
2019-08-16,13990740000
2019-08-19,14111220000
2019-08-20,13970660000
2019-08-21,14015840000
2019-08-22,14066040000
2019-08-23,13764840000
2019-08-26,13845160000
2019-08-27,13694560000
2019-08-28,13709620000
2019-08-29,13865240000
2019-08-30,13900380000
2019-09-03,14201580000
2019-09-04,14131300000
2019-09-05,14050980000
2019-09-06,14307000000
2019-09-09,14447560000
2019-09-10,14713620000
2019-09-11,15265820000
2019-09-12,14999760000
2019-09-13,14984700000
2019-09-16,15230680000
2019-09-17,15014820000
2019-09-18,15044940000
2019-09-19,15080080000
2019-09-20,15225660000
2019-09-23,15260800000
2019-09-24,15285900000
2019-09-25,15366220000
2019-09-26,15120240000
2019-09-27,15060000000
2019-09-30,15157633380
2019-10-01,15011983490
2019-10-02,14625257920
2019-10-03,14514764900
2019-10-04,14690549250
2019-10-07,14479608030
2019-10-08,14153151380
2019-10-09,14133061740
2019-10-10,14143106560
2019-10-11,14198353070
2019-10-14,14007501490
2019-10-15,14153151380
2019-10-16,14374137420
2019-10-17,14419339110
2019-10-18,14384182240
2019-10-21,14434406340
2019-10-22,14710638890
2019-10-23,14866333600
2019-10-24,15147588560
2019-10-25,14836199140
2019-10-28,14635302740
2019-10-29,14585078640
2019-10-30,14605168280
2019-10-31,14600145870
2019-11-01,14575033820
2019-11-04,14519787310
2019-11-05,14434406340
2019-11-06,14449473570
2019-11-07,14564989000
2019-11-08,14454495980
2019-11-11,13912075700
2019-11-12,14032613540
2019-11-13,14107949690
2019-11-14,13404812290
2019-11-15,12797100680
2019-11-18,12636383560
2019-11-19,12726786940
2019-11-20,12279792450
2019-11-21,12324994140
2019-11-22,12430464750
2019-11-25,12455576800
2019-11-26,12299882090
2019-11-27,12390285470
2019-11-29,12335038960
2019-12-02,12249657990
2019-12-03,12254680400
2019-12-04,12415397520
2019-12-05,12450554390
2019-12-06,12566069820
2019-12-09,12576114640
2019-12-10,12535935360
2019-12-11,12611271510
2019-12-12,12465621620
2019-12-13,13028131540
2019-12-16,13234050350
2019-12-17,13264184810
2019-12-18,13485170850
2019-12-19,13450013980
2019-12-20,13424901930
2019-12-23,13424901930
2019-12-24,13439969160
2019-12-26,13515305310
2019-12-27,13515305310
2019-12-30,13515305310
2019-12-31,13689540000
2020-01-02,13528900000
2020-01-03,13448580000
2020-01-06,13428500000
2020-01-07,13488740000
2020-01-08,13373280000
2020-01-09,13277900000
2020-01-10,13202600000
2020-01-13,13192560000
2020-01-14,13383320000
2020-01-15,13554000000
2020-01-16,13579100000
2020-01-17,13579100000
2020-01-21,13559020000
2020-01-22,13142360000
2020-01-23,13518860000
2020-01-24,13282920000
2020-01-27,13157420000
2020-01-28,13207620000
2020-01-29,13343160000
2020-01-30,13388340000
2020-01-31,13292960000
2020-02-03,13222680000
2020-02-04,13313040000
2020-02-05,13428500000
2020-02-06,13483720000
2020-02-07,13413440000
2020-02-10,13483720000
2020-02-11,13569060000
2020-02-12,13614240000
2020-02-13,13644360000
2020-02-14,13644360000
2020-02-18,13594160000
2020-02-19,13267860000
2020-02-20,12911440000
2020-02-21,12685540000
2020-02-24,12660440000
2020-02-25,12293980000
2020-02-26,12088160000
2020-02-27,12128320000
2020-02-28,11556040000
2020-03-02,11922500000
2020-03-03,11596200000
2020-03-04,11957640000
2020-03-05,11380340000
2020-03-06,10818100000
2020-03-09,9051060000
2020-03-10,9392420000
2020-03-11,8865320000
2020-03-12,7464740000
2020-03-13,7806100000
2020-03-16,6264960000
2020-03-17,7354300000
2020-03-18,6259940000
2020-03-19,6139460000
2020-03-20,6264960000
2020-03-23,6074200000
2020-03-24,6842260000
2020-03-25,7595260000
2020-03-26,7976780000
2020-03-27,8182600000
2020-03-30,8147460000
2020-03-31,8157600000
2020-04-01,7455360000
2020-04-02,7460640000
2020-04-03,7096320000
2020-04-06,8078400000
2020-04-07,8168160000
2020-04-08,8880960000
2020-04-09,9403680000
2020-04-13,8917920000
2020-04-14,8976000000
2020-04-15,8379360000
2020-04-16,8337120000
2020-04-17,8727840000
2020-04-20,8316000000
2020-04-21,8189280000
2020-04-22,8548320000
2020-04-23,8669760000
2020-04-24,8807040000
2020-04-27,9144960000
2020-04-28,9192480000
2020-04-29,9340320000
2020-04-30,8991840000
2020-05-01,8690880000
2020-05-04,8638080000
2020-05-05,8653920000
2020-05-06,8437440000
2020-05-07,9403680000
2020-05-08,9815520000
2020-05-11,9599040000
2020-05-12,9393120000
2020-05-13,8923200000
2020-05-14,9123840000
2020-05-15,8870400000
2020-05-18,9234720000
2020-05-19,8997120000
2020-05-20,8933760000
2020-05-21,8849280000
2020-05-22,8933760000
2020-05-26,9234720000
2020-05-27,9240000000
2020-05-28,9514560000
2020-05-29,9387840000
2020-06-01,9530400000
2020-06-02,9556800000
2020-06-03,9746880000
2020-06-04,9530400000
2020-06-05,9636000000
2020-06-08,10079520000
2020-06-09,9836640000
2020-06-10,9709920000
2020-06-11,9382560000
2020-06-12,9504000000
2020-06-15,9646560000
2020-06-16,9709920000
2020-06-17,9746880000
2020-06-18,9688800000
2020-06-19,9393120000
2020-06-22,9530400000
2020-06-23,9599040000
2020-06-24,9678240000
2020-06-25,9583200000
2020-06-26,9345600000
2020-06-29,9831360000
2020-06-30,10175150000
2020-07-01,10502150000
2020-07-02,10605700000
2020-07-06,10682000000
2020-07-07,10622050000
2020-07-08,10534850000
2020-07-09,10327750000
2020-07-10,10502150000
2020-07-13,10469450000
2020-07-14,10507600000
2020-07-15,10518500000
2020-07-16,10513050000
2020-07-17,10823700000
2020-07-20,10453100000
2020-07-21,10573000000
2020-07-22,10905450000
2020-07-23,11014450000
2020-07-24,10758300000
2020-07-27,10393150000
2020-07-28,10545750000
2020-07-29,10589350000
2020-07-30,10425850000
2020-07-31,10360450000
2020-08-03,10529400000
2020-08-04,10622050000
2020-08-05,10365900000
2020-08-06,11047150000
2020-08-07,11123450000
2020-08-10,11434100000
2020-08-11,11232450000
2020-08-12,11118000000
2020-08-13,11303300000
2020-08-14,11194300000
2020-08-17,11254250000
2020-08-18,11030800000
2020-08-19,11036250000
2020-08-20,10801900000
2020-08-21,10785550000
2020-08-24,11019900000
2020-08-25,10905450000
2020-08-26,10703800000
2020-08-27,10769200000
2020-08-28,10872750000
2020-08-31,10938150000
2020-09-01,10900000000
2020-09-02,11145250000
2020-09-03,10981750000
2020-09-04,10829150000
2020-09-08,10556650000
2020-09-09,10643850000
2020-09-10,10600250000
2020-09-11,10600250000
2020-09-14,10649300000
2020-09-15,10360450000
2020-09-16,10758300000
2020-09-17,10513050000
2020-09-18,10316850000
2020-09-21,10300500000
2020-09-22,10305950000
2020-09-23,10278700000
2020-09-24,10300500000
2020-09-25,10349550000
2020-09-28,10365900000
2020-09-29,10355000000
2020-09-30,10613745900
2020-10-01,10641171600
2020-10-02,10931884020
2020-10-05,11074497660
2020-10-06,11282932980
2020-10-07,11326814100
2020-10-08,11694318480
2020-10-09,11721744180
2020-10-12,11853387540
2020-10-13,11420061480
2020-10-14,11403606060
2020-10-15,11474912880
2020-10-16,11436516900
2020-10-19,11409091200
2020-10-20,11705288760
2020-10-21,11809506420
2020-10-22,12105703980
2020-10-23,12193466220
2020-10-26,12138614820
2020-10-27,12248317620
2020-10-28,11683348200
2020-10-29,11782080720
2020-10-30,11590100820
2020-11-02,11776595580
2020-11-03,11952120060
2020-11-04,11825961840
2020-11-05,12434812380
2020-11-06,12539030040
2020-11-09,13016237220
2020-11-10,13219187400
2020-11-11,13202731980
2020-11-12,12857168160
2020-11-13,13301464500
2020-11-16,13762216260
2020-11-17,13806097380
2020-11-18,13027207500
2020-11-19,12851683020
2020-11-20,12868138440
2020-11-23,13153365720
2020-11-24,13361801040
2020-11-25,13444078140
2020-11-27,13202731980
2020-11-30,12720039660
2020-12-01,12522574620
2020-12-02,12577426020
2020-12-03,12500634060
2020-12-04,12539030040
2020-12-07,12692613960
2020-12-08,12341565000
2020-12-09,12193466220
2020-12-10,11957605200
2020-12-11,11930179500
2020-12-14,11869842960
2020-12-15,12198951360
2020-12-16,11996001180
2020-12-17,12001486320
2020-12-18,11996001180
2020-12-21,11546219700
2020-12-22,11420061480
2020-12-23,11793051000
2020-12-24,11836932120
2020-12-28,11743684740
2020-12-29,11683348200
2020-12-30,11749169880
2020-12-31,11945280000
2021-01-04,11779680000
2021-01-05,11906640000
2021-01-06,12116400000
2021-01-07,11525760000
2021-01-08,11431920000
2021-01-11,11476080000
2021-01-12,11426400000
2021-01-13,11492640000
2021-01-14,11509200000
2021-01-15,11845920000
2021-01-19,11972880000
2021-01-20,11856960000
2021-01-21,11972880000
2021-01-22,11834880000
2021-01-25,11961840000
2021-01-26,12116400000
2021-01-27,11514720000
2021-01-28,11912160000
2021-01-29,11641680000
2021-02-01,11724480000
2021-02-02,11868000000
2021-02-03,11674800000
2021-02-04,11829360000
2021-02-05,11812800000
2021-02-08,11608560000
2021-02-09,11746560000
2021-02-10,11845920000
2021-02-11,11730000000
2021-02-12,11801760000
2021-02-16,11890080000
2021-02-17,11884560000
2021-02-18,12033600000
2021-02-19,11829360000
2021-02-22,11409840000
2021-02-23,11470560000
2021-02-24,11487120000
2021-02-25,10902000000
2021-02-26,10730880000
2021-03-01,10819200000
2021-03-02,10802640000
2021-03-03,10736400000
2021-03-04,10968240000
2021-03-05,11404320000
2021-03-08,11487120000
2021-03-09,11536800000
2021-03-10,11768640000
2021-03-11,11752080000
2021-03-12,12127440000
2021-03-15,12458640000
2021-03-16,12386880000
2021-03-17,12293040000
2021-03-18,12110880000
2021-03-19,12287520000
2021-03-22,12121920000
2021-03-23,12077760000
2021-03-24,12006000000
2021-03-25,12309600000
2021-03-26,12127440000
2021-03-29,12502800000
2021-03-30,12585600000
2021-03-31,13272900000
2021-04-01,13272900000
2021-04-05,13442840000
2021-04-06,13618640000
2021-04-07,13688960000
2021-04-08,13612780000
2021-04-09,13618640000
2021-04-12,13677240000
2021-04-13,13864760000
2021-04-14,13894060000
2021-04-15,14093300000
2021-04-16,14099160000
2021-04-19,13935080000
2021-04-20,14198780000
2021-04-21,14233940000
2021-04-22,14163620000
2021-04-23,14140180000
2021-04-26,14058140000
2021-04-27,13952660000
2021-04-28,14028840000
2021-04-29,14362860000
2021-04-30,14351140000
2021-05-03,14310120000
2021-05-04,14392160000
2021-05-05,14228080000
2021-05-06,14286680000
2021-05-07,14351140000
2021-05-10,14357000000
2021-05-11,14040560000
2021-05-12,13858900000
2021-05-13,14339420000
2021-05-14,14661720000
2021-05-17,14667580000
2021-05-18,14474200000
2021-05-19,14345280000
2021-05-20,14474200000
2021-05-21,14480060000
2021-05-24,14667580000
2021-05-25,14614840000
2021-05-26,14714460000
2021-05-27,14696879999
2021-05-28,14825800000
2021-06-01,14714460000
2021-06-02,14702740000
2021-06-03,14878540000
2021-06-04,14884400000
2021-06-07,14989879999
2021-06-08,14919560000
2021-06-09,15101220000
2021-06-10,15206700000
2021-06-11,15323900000
2021-06-14,15224280000
2021-06-15,15230140000
2021-06-16,14960580000
2021-06-17,14849240000
2021-06-18,14433180000
2021-06-21,14614840000
2021-06-22,14526940000
2021-06-23,14474200000
2021-06-24,14362860000
2021-06-25,14503500000
2021-06-28,14433180000
2021-06-29,14351140000
2021-06-30,14834600000
2021-07-01,14961650000
2021-07-02,15070550000
2021-07-06,15058450000
2021-07-07,15131050000
2021-07-08,15282300000
2021-07-09,15409350000
2021-07-12,15252050000
2021-07-13,14931400000
2021-07-14,14985850000
2021-07-15,15318600000
2021-07-16,15481950000
2021-07-19,15046350000
2021-07-20,15270200000
2021-07-21,15227850000
2021-07-22,15143150000
2021-07-23,15233900000
2021-07-26,15336750000
2021-07-27,15542450000
2021-07-28,15524300000
2021-07-29,15615050000
2021-07-30,15403300000
2021-08-02,15457750000
2021-08-03,15651350000
2021-08-04,15548500000
2021-08-05,15875200000
2021-08-06,16020400000
2021-08-09,16056700000
2021-08-10,16105100000
2021-08-11,16220050000
2021-08-12,16183750000
2021-08-13,16274500000
2021-08-16,16207950000
2021-08-17,16244250000
2021-08-18,15972000000
2021-08-19,15681600000
2021-08-20,15935700000
2021-08-23,15838900000
2021-08-24,15633200000
2021-08-25,15560600000
2021-08-26,15348850000
2021-08-27,15500100000
2021-08-30,15354900000
2021-08-31,15179450000
2021-09-01,15433550000
2021-09-02,15590850000
2021-09-03,15693700000
2021-09-07,15609000000
2021-09-08,16014350000
2021-09-09,16068800000
2021-09-10,15863100000
2021-09-13,15826800000
2021-09-14,15524300000
2021-09-15,15185500000
2021-09-16,14901150000
2021-09-17,14780150000
2021-09-20,14949550000
2021-09-21,15076600000
2021-09-22,14858800000
2021-09-23,15004000000
2021-09-24,15373050000
2021-09-27,15379100000
2021-09-28,15094750000
2021-09-29,15191550000
2021-09-30,14883000000
2021-10-01,15064500000
2021-10-04,15421450000
2021-10-05,15409350000
2021-10-06,15602950000
2021-10-07,15469850000
2021-10-08,15451700000
2021-10-11,15451700000
2021-10-12,15754200000
2021-10-13,15669500000
2021-10-14,16074850000
2021-10-15,16183750000
2021-10-18,15844950000
2021-10-19,15826800000
2021-10-20,16111150000
2021-10-21,16038550000
2021-10-22,16056700000
2021-10-25,16195850000
2021-10-26,16141400000
2021-10-27,15917550000
2021-10-28,15905450000
2021-10-29,15754200000
2021-11-01,15905450000
2021-11-02,15844950000
2021-11-03,15905450000
2021-11-04,16032500000
2021-11-05,16135350000
2021-11-08,16044600000
2021-11-09,16044600000
2021-11-10,16080899999
2021-11-11,16195850000
2021-11-12,16093000000
2021-11-15,16304750000
2021-11-16,16201900000
2021-11-17,16153500000
2021-11-18,15984100000
2021-11-19,16062750000
2021-11-22,16105100000
2021-11-23,16099050000
2021-11-24,16195850000
2021-11-26,15869150000
2021-11-29,16086950000
2021-11-30,15675550000
2021-12-01,15584800000
2021-12-02,15863100000
2021-12-03,16304750000
2021-12-06,16770600000
2021-12-07,16867400000
2021-12-08,16716150000
2021-12-09,16661700000
2021-12-10,16861350000
2021-12-13,16940000000
2021-12-14,16831100000
2021-12-15,16994450000
2021-12-16,16927900000
2021-12-17,16322900000
2021-12-20,16335000000
2021-12-21,16516500000
2021-12-22,16625400000
2021-12-23,16649600000
2021-12-27,16685899999
2021-12-28,16849250000
2021-12-29,16909750000
2021-12-30,16837149999
2021-12-31,17555390000
2022-01-03,17372980000
2022-01-04,17266050000
2022-01-05,17228310000
2022-01-06,17391850000
2022-01-07,17398140000
2022-01-10,17417010000
2022-01-11,17234600000
2022-01-12,17247180000
2022-01-13,17328950000
2022-01-14,17366690000
2022-01-18,17196860000
2022-01-19,17203150000
2022-01-20,17115090000
2022-01-21,17196860000
2022-01-24,17083640000
2022-01-25,17159120000
2022-01-26,17171700000
2022-01-27,17215730000
2022-01-28,17523940000
2022-01-31,17838440000
2022-02-01,17662320000
2022-02-02,17813280000
2022-02-03,17706350000
2022-02-04,17542810000
2022-02-07,17662320000
2022-02-08,17731510000
2022-02-09,17769250000
2022-02-10,17372980000
2022-02-11,17234600000
2022-02-14,16926390000
2022-02-15,16913810000
2022-02-16,16907520000
2022-02-17,16863490000
2022-02-18,16737690000
2022-02-22,17108800000
2022-02-23,16662209999
2022-02-24,16699950000
2022-02-25,17222020000
2022-02-28,17203150000
2022-03-01,16907520000
2022-03-02,17435880000
2022-03-03,17762960000
2022-03-04,18234710000
2022-03-07,18071170000
2022-03-08,17951660000
2022-03-09,17851020000
2022-03-10,18052300000
2022-03-11,17895050000
2022-03-14,17869890000
2022-03-15,18165520000
2022-03-16,18159230000
2022-03-17,18291320000
2022-03-18,18272450000
2022-03-21,18536630000
2022-03-22,18536630000
2022-03-23,18630980000
2022-03-24,18731620000
2022-03-25,19127890000
2022-03-28,19109020000
2022-03-29,19373200000
2022-03-30,19360620000
2022-03-31,19272560000
2022-04-01,19593350000
2022-04-04,19454970000
2022-04-05,19517870000
2022-04-06,19983330000
2022-04-07,20134290000
2022-04-08,20436210000
2022-04-11,20272669999
2022-04-12,20285250000
2022-04-13,20329280000
2022-04-14,20379600000
2022-04-18,20304120000
2022-04-19,20234930000
2022-04-20,20599750000
2022-04-21,20291540000
2022-04-22,20021070000
2022-04-25,19970750000
2022-04-26,19681410000
2022-04-27,19706570000
2022-04-28,19775760000
2022-04-29,19253690000
2022-05-02,19008380000
2022-05-03,19209660000
2022-05-04,19712860000
2022-05-05,19461260000
2022-05-06,19329170000
2022-05-09,19109020000
2022-05-10,19171920000
2022-05-11,19121600000
2022-05-12,19115310000
2022-05-13,19517870000
2022-05-16,19480130000
2022-05-17,19731730000
2022-05-18,19291430000
2022-05-19,19285140000
2022-05-20,19234820000
2022-05-23,19398360000
2022-05-24,19693990000
2022-05-25,20027360000
2022-05-26,20115420000
2022-05-27,20392180000
2022-05-31,20159450000
2022-06-01,20165740000
2022-06-02,20190900000
2022-06-03,19920430000
2022-06-06,19838660000
2022-06-07,20172030000
2022-06-08,19693990000
2022-06-09,19253690000
2022-06-10,18945480000
2022-06-13,18014560000
2022-06-14,17360400000
2022-06-15,17687480000
2022-06-16,17259760000
2022-06-17,17234600000
2022-06-21,17454750000
2022-06-22,17486200000
2022-06-23,17769250000
2022-06-24,18146650000
2022-06-27,18234710000
2022-06-28,18297610000
2022-06-29,18316480000
2022-06-30,18635400000
2022-07-01,19215000000
2022-07-05,18326700000
2022-07-06,18484200000
2022-07-07,18465300000
2022-07-08,18503100000
2022-07-11,18603900000
2022-07-12,18547200000
2022-07-13,18320400000
2022-07-14,18345600000
2022-07-15,18654300000
2022-07-18,18622800000
2022-07-19,18742500000
2022-07-20,18509400000
2022-07-21,18471600000
2022-07-22,18711000000
2022-07-25,18963000000
2022-07-26,19215000000
2022-07-27,19246500000
2022-07-28,19845000000
2022-07-29,19964700000
2022-08-01,19926900000
2022-08-02,19971000000
2022-08-03,19964700000
2022-08-04,19775700000
2022-08-05,19826100000
2022-08-08,19895400000
2022-08-09,20210400000
2022-08-10,20204100000
2022-08-11,20103300000
2022-08-12,20475000000
2022-08-15,20594700000
2022-08-16,20682900000
2022-08-17,20481300000
2022-08-18,20531700000
2022-08-19,20569500000
2022-08-22,20178900000
2022-08-23,20103300000
2022-08-24,20330100000
2022-08-25,20393100000
2022-08-26,20002500000
2022-08-29,20216700000
2022-08-30,19939500000
2022-08-31,19863900000
2022-09-01,20128500000
2022-09-02,20021400000
2022-09-06,19971000000
2022-09-07,20582100000
2022-09-08,20601000000
2022-09-09,20695500000
2022-09-12,20853000000
2022-09-13,20380500000
2022-09-14,20632500000
2022-09-15,20273400000
2022-09-16,20185200000
2022-09-19,20449800000
2022-09-20,20153700000
2022-09-21,20128500000
2022-09-22,19945800000
2022-09-23,19882800000
2022-09-26,19221300000
2022-09-27,18830700000
2022-09-28,18994500000
2022-09-29,18169200000
2022-09-30,17740314081
2022-10-03,18155807598
2022-10-04,18527233620
2022-10-05,18136921529
2022-10-06,17211504151
2022-10-07,16877850267
2022-10-10,16808601347
2022-10-11,16745647784
2022-10-12,16084635372
2022-10-13,16399403187
2022-10-14,16292382130
2022-10-17,16525310313
2022-10-18,16972280611
2022-10-19,16997462037
2022-10-20,16745647784
2022-10-21,17003757393
2022-10-24,17129664519
2022-10-25,17406660197
2022-10-26,17375183415
2022-10-27,17620702311
2022-10-28,18136921529
2022-10-31,18011014402
2022-11-01,17847335138
2022-11-02,17696246587
2022-11-03,17633293024
2022-11-04,17929174770
2022-11-07,17570339461
2022-11-08,17721428012
2022-11-09,17746609437
2022-11-10,18508347551
2022-11-11,18338372931
2022-11-14,18338372931
2022-11-15,18338372931
2022-11-16,18533528976
2022-11-17,18376145068
2022-11-18,18678322171
2022-11-21,18823115366
2022-11-22,19169359963
2022-11-23,19395992791
2022-11-25,19540785986
2022-11-28,19427469572
2022-11-29,19251199595
2022-11-30,19584853480
2022-12-01,19534490629
2022-12-02,19307857802
2022-12-05,19169359963
2022-12-06,19402288147
2022-12-07,19131587826
2022-12-08,19106406400
2022-12-09,19169359963
2022-12-12,19521899917
2022-12-13,19458946354
2022-12-14,19484127779
2022-12-15,19282676377
2022-12-16,18892364286
2022-12-19,18873478217
2022-12-20,18867182861
2022-12-21,19219722814
2022-12-22,19081224975
2022-12-23,19320448515
2022-12-27,19465241710
2022-12-28,19213427458
2022-12-29,19188246032
2022-12-30,18879773573
2023-01-03,18631934040
2023-01-04,18688661850
2023-01-05,18266354820
2023-01-06,18902966910
2023-01-09,19205515230
2023-01-10,19262243040
2023-01-11,19634125350
2023-01-12,19583700630
2023-01-13,19734974790
2023-01-17,19590003720
2023-01-18,19155090510
2023-01-19,19085756520
2023-01-20,18978603990
2023-01-23,18909270000
2023-01-24,19029028710
2023-01-25,18934482360
2023-01-26,18909270000
2023-01-27,18745389660
2023-01-30,18808420560
2023-01-31,18984907080
2023-02-01,18972300900
2023-02-02,18770602020
2023-02-03,18405022800
2023-02-06,18486962970
2023-02-07,18663449490
2023-02-08,18304173360
2023-02-09,18058352850
2023-02-10,18474356790
2023-02-13,18575206230
2023-02-14,18455447520
2023-02-15,18360901170
2023-02-16,18310476450
2023-02-17,18411325890
2023-02-21,18222233190
2023-02-22,18184414650
2023-02-23,18146596110
2023-02-24,18007928130
2023-02-27,17944897230
2023-02-28,17535196380
2023-03-01,17245254240
2023-03-02,17642348910
2023-03-03,17907078690
