,LUMN
2018-07-17,20943324453
2018-07-18,20815297040
2018-07-19,20516563920
2018-07-20,20015119040
2018-07-23,20079133280
2018-07-24,19961772773
2018-07-25,19481667040
2018-07-26,19620363493
2018-07-27,19599027546
2018-07-30,19887089493
2018-07-31,20025788080
2018-08-01,19812407280
2018-08-02,19983111920
2018-08-03,20089802320
2018-08-06,19951105866
2018-08-07,19887089493
2018-08-08,19780401226
2018-08-09,22372975813
2018-08-10,22810406453
2018-08-13,23343858453
2018-08-14,23855974506
2018-08-15,23973331813
2018-08-16,24890870320
2018-08-17,25050905920
2018-08-20,25456330506
2018-08-21,25584357920
2018-08-22,23919987680
2018-08-23,24336079173
2018-08-24,24272066000
2018-08-27,24400095546
2018-08-28,24005340000
2018-08-29,23834635360
2018-08-30,23130478720
2018-08-31,22789070506
2018-09-04,22938436000
2018-09-05,23098471600
2018-09-06,23471888000
2018-09-07,23407874826
2018-09-10,23269175173
2018-09-11,24016009040
2018-09-12,24474778826
2018-09-13,24165375600
2018-09-14,24261396960
2018-09-17,24304074186
2018-09-18,24709496640
2018-09-19,24261396960
2018-09-20,24080023280
2018-09-21,24474778826
2018-09-24,24432101600
2018-09-25,22458328133
2018-09-26,22116919920
2018-09-27,22287623493
2018-09-28,22618365866
2018-10-01,22892170367
2018-10-02,23297718220
2018-10-03,23361751192
2018-10-04,23340408647
2018-10-05,23329736307
2018-10-08,22689394840
2018-10-09,22443932087
2018-10-10,22326535280
2018-10-11,21494091692
2018-10-12,22049054440
2018-10-15,22102415072
2018-10-16,22411914000
2018-10-17,22571999100
2018-10-18,22454604427
2018-10-19,23468475660
2018-10-22,22721412927
2018-10-23,22945531000
2018-10-24,22241156560
2018-10-25,22486620380
2018-10-26,20672323647
2018-10-29,21088543840
2018-10-30,21835606572
2018-10-31,22027708692
2018-11-01,21963675720
2018-11-02,22379895912
2018-11-05,22411914000
2018-11-06,22571999100
2018-11-07,22913512912
2018-11-08,22497292720
2018-11-09,20181394940
2018-11-12,20522909820
2018-11-13,20053327927
2018-11-14,20352152380
2018-11-15,20234755572
2018-11-16,20458875780
2018-11-19,20309464087
2018-11-20,19733156660
2018-11-21,19573071560
2018-11-23,19082142852
2018-11-26,19679796027
2018-11-27,19818535380
2018-11-28,19989292820
2018-11-29,19871898147
2018-11-30,20063998132
2018-12-03,20053327927
2018-12-04,19050126900
2018-12-06,18655250320
2018-12-07,18644576912
2018-12-10,18196338632
2018-12-11,18110959912
2018-12-12,18484492880
2018-12-13,18014908852
2018-12-14,18142978000
2018-12-17,17438603560
2018-12-18,17427931220
2018-12-19,17161122719
2018-12-20,16510109980
2018-12-21,15901786600
2018-12-24,15496237680
2018-12-26,16328680200
2018-12-27,16275318500
2018-12-28,16296663180
2018-12-31,16187131700
2019-01-02,16496984386
2019-01-03,16571776414
2019-01-04,17041897731
2019-01-07,17415856800
2019-01-08,17864608966
2019-01-09,17276958389
2019-01-10,17095320608
2019-01-11,17383804143
2019-01-14,17330380197
2019-01-15,17298328608
2019-01-16,17084636032
2019-01-17,16390138632
2019-01-18,16913682826
2019-01-22,16443561509
2019-01-23,16251239152
2019-01-24,15717010383
2019-01-25,16016178494
2019-01-28,16123024248
2019-01-29,16026863070
2019-01-30,16005493919
2019-01-31,16368769482
2019-02-01,16293977454
2019-02-04,16058916796
2019-02-05,15578110904
2019-02-06,15332365670
2019-02-07,15086620436
2019-02-08,15182781614
2019-02-11,15075935861
2019-02-12,15546057177
2019-02-13,15706325808
2019-02-14,13654887335
2019-02-15,14680606572
2019-02-19,15065251285
2019-02-20,14851559778
2019-02-21,14242538981
2019-02-22,14360069310
2019-02-25,14071585775
2019-02-26,13868578843
2019-02-27,13996793747
2019-02-28,14092954926
2019-03-01,13857894267
2019-03-04,12981759086
2019-03-05,12789436729
2019-03-06,12351369139
2019-03-07,12939020785
2019-03-08,13142027717
2019-03-11,13184766018
2019-03-12,13056551114
2019-03-13,12928336209
2019-03-14,12736013852
2019-03-15,12917651634
2019-03-18,12896282483
2019-03-19,12725329277
2019-03-20,12714644702
2019-03-21,12939020785
2019-03-22,13003128237
2019-03-25,12842859606
2019-03-26,13142027717
2019-03-27,12949705360
2019-03-28,12874913332
2019-03-29,12810805880
2019-04-01,13252488170
2019-04-02,12995366330
2019-04-03,13252488170
2019-04-04,13273914990
2019-04-05,13445329550
2019-04-08,13423902730
2019-04-09,13273914990
2019-04-10,13445329550
2019-04-11,13488183190
2019-04-12,12984652920
2019-04-15,12823951770
2019-04-16,13123927250
2019-04-17,12973939510
2019-04-18,13006079740
2019-04-22,12727531080
2019-04-23,12716817670
2019-04-24,12416842190
2019-04-25,12245427630
2019-04-26,12448982420
2019-04-29,12491836060
2019-04-30,12234714220
2019-05-01,12170433760
2019-05-02,12234714220
2019-05-03,12513262880
2019-05-06,12341848320
2019-05-07,12224000810
2019-05-08,12245427630
2019-05-09,11634763260
2019-05-10,11666903490
2019-05-13,11259793910
2019-05-14,11784751000
2019-05-15,11731183950
2019-05-16,11409781650
2019-05-17,11345501190
2019-05-20,10852684330
2019-05-21,10959818430
2019-05-22,10670556360
2019-05-23,10349154060
2019-05-24,10831257510
2019-05-28,10852684330
2019-05-29,11131232990
2019-05-30,11463348700
2019-05-31,11195513450
2019-06-03,11077665940
2019-06-04,11088379350
2019-06-05,10895537970
2019-06-06,11227653680
2019-06-07,11291934140
2019-06-10,11066952530
2019-06-11,11431208470
2019-06-12,11538342570
2019-06-13,11945452150
2019-06-14,11891885100
2019-06-17,12063299660
2019-06-18,12266854450
2019-06-19,12138293530
2019-06-20,12159720350
2019-06-21,12149006940
2019-06-24,11913311920
2019-06-25,11516915750
2019-06-26,11688330310
2019-06-27,12470409240
2019-06-28,12598970160
2019-07-01,12548753100
2019-07-02,12484400520
2019-07-03,12602380250
2019-07-05,12623831110
2019-07-08,12527302240
2019-07-09,12634556540
2019-07-10,12795437990
2019-07-11,12945594010
2019-07-12,13085024600
2019-07-15,13149377180
2019-07-16,13042122880
2019-07-17,12645281970
2019-07-18,12226990200
2019-07-19,12194813910
2019-07-22,11883776440
2019-07-23,11980305310
2019-07-24,12302068210
2019-07-25,12291342780
2019-07-26,12602380250
2019-07-29,12623831110
2019-07-30,12988495730
2019-07-31,12967044870
2019-08-01,12934868580
2019-08-02,12891966860
2019-08-05,12645281970
2019-08-06,12816888850
2019-08-07,12420047940
2019-08-08,11476210100
2019-08-09,11562013540
2019-08-12,12012481600
2019-08-13,12312793640
2019-08-14,12109010470
2019-08-15,11326054080
2019-08-16,12023207030
2019-08-19,12366420790
2019-08-20,12076834180
2019-08-21,12173363050
2019-08-22,12409322510
2019-08-23,12023207030
2019-08-26,12441498800
2019-08-27,12184088480
2019-08-28,12398597080
2019-08-29,12130461330
2019-08-30,12205539340
2019-09-03,12355695360
2019-09-04,12505851380
2019-09-05,12720359980
2019-09-06,12656007400
2019-09-09,12827614280
2019-09-10,13514041800
2019-09-11,14275547330
2019-09-12,14511506790
2019-09-13,13835804700
2019-09-16,13814353840
2019-09-17,13739275830
2019-09-18,13728550400
2019-09-19,13739275830
2019-09-20,13428238360
2019-09-23,13857255560
2019-09-24,13653472390
2019-09-25,13857255560
2019-09-26,13449689220
2019-09-27,13288807770
2019-09-30,13391040000
2019-10-01,13015490000
2019-10-02,12371690000
2019-10-03,12339500000
2019-10-04,12382420000
2019-10-07,12328770000
2019-10-08,12178550000
2019-10-09,12253660000
2019-10-10,12478990000
2019-10-11,12586290000
2019-10-14,12672130000
2019-10-15,12994030000
2019-10-16,13058410000
2019-10-17,12918920000
2019-10-18,13348120000
2019-10-21,13315930000
2019-10-22,13745130000
2019-10-23,14045570000
2019-10-24,13702210000
2019-10-25,13830970000
2019-10-28,13873890000
2019-10-29,13777320000
2019-10-30,13830970000
2019-10-31,13884620000
2019-11-01,14292360000
2019-11-04,14646450000
2019-11-05,14667910000
2019-11-06,14335280000
2019-11-07,15966240000
2019-11-08,15869670000
2019-11-11,16159380000
2019-11-12,15687260000
2019-11-13,15976970000
2019-11-14,15976970000
2019-11-15,16062810000
2019-11-18,16331060000
2019-11-19,16180840000
2019-11-20,15955510000
2019-11-21,15934050000
2019-11-22,16062810000
2019-11-25,15998430000
2019-11-26,15333170000
2019-11-27,15612150000
2019-11-29,15547770000
2019-12-02,15343900000
2019-12-03,15225870000
2019-12-04,15300980000
2019-12-05,15172220000
2019-12-06,15193680000
2019-12-09,15204410000
2019-12-10,15172220000
2019-12-11,15032730000
2019-12-12,14743020000
2019-12-13,14592800000
2019-12-16,14571340000
2019-12-17,14088490000
2019-12-18,14206520000
2019-12-19,14303090000
2019-12-20,14185060000
2019-12-23,14152870000
2019-12-24,14120680000
2019-12-26,14067030000
2019-12-27,14399660000
2019-12-30,14056300000
2019-12-31,14206813390
2020-01-02,13894930280
2020-01-03,13540028810
2020-01-06,13819648150
2020-01-07,13690593070
2020-01-08,13959457820
2020-01-09,14110022080
2020-01-10,13970212410
2020-01-13,14077758310
2020-01-14,14174549620
2020-01-15,14045494540
2020-01-16,14583224040
2020-01-17,15120953540
2020-01-21,15830756480
2020-01-22,16207167130
2020-01-23,15970566150
2020-01-24,15820001890
2020-01-27,15637173860
2020-01-28,15561891730
2020-01-29,14873597970
2020-01-30,14927370920
2020-01-31,14690769940
2020-02-03,14626242400
2020-02-04,15013407640
2020-02-05,15497364190
2020-02-06,15594155500
2020-02-07,15626419270
2020-02-10,15927547790
2020-02-11,16056602870
2020-02-12,16303958440
2020-02-13,14927370920
2020-02-14,14948880100
2020-02-18,14346623060
2020-02-19,14335868470
2020-02-20,14378886830
2020-02-21,14217567980
2020-02-24,14034739950
2020-02-25,13507765040
2020-02-26,13712102250
2020-02-27,12991544720
2020-02-28,12980790130
2020-03-02,13540028810
2020-03-03,13389464550
2020-03-04,13583047170
2020-03-05,13507765040
2020-03-06,12873244230
2020-03-09,11034209340
2020-03-10,12012877030
2020-03-11,11141755240
2020-03-12,9980259520
2020-03-13,10883645080
2020-03-16,10517989020
2020-03-17,11679484740
2020-03-18,11098736880
2020-03-19,10862135900
2020-03-20,9786676900
2020-03-23,9345738710
2020-03-24,10700817050
2020-03-25,9732903950
2020-03-26,9991014110
2020-03-27,9743658540
2020-03-30,10582516560
2020-03-31,10211833500
2020-04-01,9488585250
2020-04-02,9499380000
2020-04-03,9834017250
2020-04-06,10179449250
2020-04-07,10255012500
2020-04-08,10611239250
2020-04-09,11496408750
2020-04-13,10902697500
2020-04-14,11075413500
2020-04-15,10902697500
2020-04-16,10524881250
2020-04-17,11064618750
2020-04-20,10945876500
2020-04-21,10481702250
2020-04-22,10470907500
2020-04-23,10729981500
2020-04-24,11021439750
2020-04-27,11161771500
2020-04-28,11453229750
2020-04-29,11895814500
2020-04-30,11464024500
2020-05-01,10978260750
2020-05-04,10827134250
2020-05-05,10805544750
2020-05-06,10665213000
2020-05-07,10276602000
2020-05-08,10729981500
2020-05-11,10438523250
2020-05-12,10503291750
2020-05-13,9920375250
2020-05-14,9920375250
2020-05-15,10006733250
2020-05-18,10460112750
2020-05-19,10341370500
2020-05-20,10686802500
2020-05-21,10481702250
2020-05-22,10600444500
2020-05-26,10762365750
2020-05-27,11107797750
2020-05-28,10978260750
2020-05-29,10611239250
2020-06-01,10945876500
2020-06-02,11053824000
2020-06-03,11453229750
2020-06-04,11442435000
2020-06-05,11669124750
2020-06-08,12273630750
2020-06-09,11885019750
2020-06-10,11561177250
2020-06-11,10524881250
2020-06-12,10881108000
2020-06-15,10956671250
2020-06-16,11280513750
2020-06-17,11032234500
2020-06-18,10956671250
2020-06-19,10956671250
2020-06-22,10956671250
2020-06-23,10902697500
2020-06-24,10514086500
2020-06-25,10837929000
2020-06-26,10265807250
2020-06-29,10568060250
2020-06-30,10837465150
2020-07-01,10664584350
2020-07-02,10578143950
2020-07-06,10783439900
2020-07-07,10696999500
2020-07-08,10588949000
2020-07-09,10405263150
2020-07-10,10707804550
2020-07-13,10459288400
2020-07-14,10686194450
2020-07-15,10491703550
2020-07-16,10729414650
2020-07-17,10588949000
2020-07-20,10416068200
2020-07-21,10513313650
2020-07-22,10610559100
2020-07-23,10794244950
2020-07-24,10902295450
2020-07-27,10480898500
2020-07-28,10686194450
2020-07-29,10632169200
2020-07-30,10524118700
2020-07-31,10426873250
2020-08-03,10588949000
2020-08-04,10675389400
2020-08-05,10632169200
2020-08-06,11410132800
2020-08-07,11334497450
2020-08-10,11734284300
2020-08-11,11928775200
2020-08-12,11658648950
2020-08-13,11723479250
2020-08-14,11961190350
2020-08-17,11669454000
2020-08-18,11777504500
2020-08-19,12198901450
2020-08-20,11885555000
2020-08-21,11896360050
2020-08-24,12339367100
2020-08-25,12112461050
2020-08-26,12134071150
2020-08-27,12252926700
2020-08-28,11874749950
2020-08-31,11615428750
2020-09-01,11507378250
2020-09-02,11799114600
2020-09-03,11637038850
2020-09-04,11626233800
2020-09-08,11507378250
2020-09-09,11734284300
2020-09-10,11399327750
2020-09-11,11507378250
2020-09-14,11745089350
2020-09-15,11874749950
2020-09-16,11885555000
2020-09-17,11885555000
2020-09-18,11637038850
2020-09-21,11085981300
2020-09-22,11085981300
2020-09-23,10859075250
2020-09-24,10956320700
2020-09-25,11031956050
2020-09-28,11107591400
2020-09-29,11042761100
2020-09-30,10902285360
2020-10-01,10751014800
2020-10-02,10837455120
2020-10-05,10869870240
2020-10-06,10686184560
2020-10-07,10891480320
2020-10-08,10945505520
2020-10-09,10923895440
2020-10-12,10837455120
2020-10-13,10675379520
2020-10-14,10588939200
2020-10-15,10729404720
2020-10-16,10653769440
2020-10-19,10383643440
2020-10-20,10394448480
2020-10-21,10437668640
2020-10-22,10459278720
2020-10-23,10383643440
2020-10-26,9994662000
2020-10-27,9681315840
2020-10-28,9411189840
2020-10-29,9367969680
2020-10-30,9313944480
2020-11-02,9594875520
2020-11-03,9843391440
2020-11-04,9508435200
2020-11-05,10027077120
2020-11-06,9821781360
2020-11-09,9994662000
2020-11-10,10578134160
2020-11-11,10448473680
2020-11-12,10394448480
2020-11-13,10642964400
2020-11-16,10880675280
2020-11-17,10956310560
2020-11-18,10740209760
2020-11-19,10610549280
2020-11-20,10848260160
2020-11-23,11312876880
2020-11-24,11777493600
2020-11-25,11637028080
2020-11-27,11302071840
2020-11-30,11291266800
2020-12-01,11399317200
2020-12-02,11345292000
2020-12-03,11356097040
2020-12-04,11410122240
2020-12-07,10653769440
2020-12-08,11118386160
2020-12-09,11291266800
2020-12-10,10837455120
2020-12-11,11010335760
2020-12-14,11258851680
2020-12-15,11345292000
2020-12-16,11183216400
2020-12-17,11075166000
2020-12-18,10977920640
2020-12-21,10718599680
2020-12-22,10567329120
2020-12-23,10696989600
2020-12-24,10653769440
2020-12-28,10632159360
2020-12-29,10578134160
2020-12-30,10502498880
2020-12-31,10554121500
2021-01-04,10521647280
2021-01-05,10748966820
2021-01-06,11398451220
2021-01-07,11376801740
2021-01-08,11398451220
2021-01-11,11409275960
2021-01-12,11604121280
2021-01-13,11679894460
2021-01-14,12253605680
2021-01-15,12372677820
2021-01-19,11972162440
2021-01-20,11972162440
2021-01-21,12004636660
2021-01-22,12091234580
2021-01-25,12329378860
2021-01-26,15793295660
2021-01-27,16626800640
2021-01-28,12892265340
2021-01-29,13401028120
2021-02-01,12740718980
2021-02-02,12437626260
2021-02-03,12740718980
2021-02-04,12708244760
2021-02-05,13238657020
2021-02-08,13390203380
2021-02-09,13595873440
2021-02-10,13509275520
2021-02-11,12448451000
2021-02-12,12751543720
2021-02-16,12762368460
2021-02-17,12740718980
2021-02-18,12664945800
2021-02-19,12924739560
2021-02-22,12968038520
2021-02-23,13195358060
2021-02-24,13476801300
2021-02-25,13152059100
2021-02-26,13303605460
2021-03-01,13541749740
2021-03-02,13909790900
2021-03-03,14927316460
2021-03-04,14526801080
2021-03-05,14580924780
2021-03-08,15479378200
2021-03-09,14992264900
2021-03-10,15024739120
2021-03-11,14721646400
2021-03-12,15187110220
2021-03-15,15360306060
2021-03-16,15187110220
2021-03-17,15306182360
2021-03-18,15111337040
2021-03-19,15132986520
2021-03-22,15555151380
2021-03-23,14754120620
2021-03-24,14310306280
2021-03-25,14689172180
2021-03-26,14245357840
2021-03-29,14223708360
2021-03-30,14321131020
2021-03-31,14504147550
2021-04-01,14243398830
2021-04-05,14438960370
2021-04-06,14515012080
2021-04-07,14645386440
2021-04-08,14026108230
2021-04-09,13928327460
2021-04-12,13982650110
2021-04-13,13906598400
2021-04-14,13841411220
2021-04-15,13743630450
2021-04-16,13808817630
2021-04-19,13732765920
2021-04-20,13776224040
2021-04-21,14015243700
2021-04-22,14134753530
2021-04-23,14167347120
2021-04-26,14189076180
2021-04-27,14069566350
2021-04-28,14036972760
2021-04-29,14297721480
2021-04-30,13939191990
2021-05-03,14210805240
2021-05-04,14265127890
2021-05-05,13874004810
2021-05-06,14591063790
2021-05-07,15199477470
2021-05-10,15525413370
2021-05-11,15329851830
2021-05-12,15156019350
2021-05-13,15384174480
2021-05-14,15677516790
2021-05-17,15807891150
2021-05-18,15840484740
2021-05-19,15666652260
2021-05-20,15427632600
2021-05-21,15536277900
2021-05-24,15590600550
2021-05-25,15275529180
2021-05-26,15373309950
2021-05-27,15438497130
2021-05-28,15036509520
2021-06-01,15362445420
2021-06-02,15807891150
2021-06-03,16285930470
2021-06-04,16025181750
2021-06-07,16057775340
2021-06-08,16546679190
2021-06-09,16601001840
2021-06-10,16372846710
2021-06-11,16361982180
2021-06-14,16133827050
2021-06-15,16133827050
2021-06-16,15894807390
2021-06-17,15449361660
2021-06-18,15221206530
2021-06-21,15340716360
2021-06-22,15242935590
2021-06-23,14982186870
2021-06-24,15156019350
2021-06-25,15264664650
2021-06-28,14982186870
2021-06-29,14808354390
2021-06-30,14433721560
2021-07-01,14593034160
2021-07-02,14550550800
2021-07-06,14231925600
2021-07-07,14316892320
2021-07-08,14008887960
2021-07-09,14348754840
2021-07-12,14285029800
2021-07-13,14125717200
2021-07-14,14030129640
2021-07-15,14040750480
2021-07-16,13530950160
2021-07-19,13414120920
2021-07-20,13647779400
2021-07-21,13647779400
2021-07-22,13414120920
2021-07-23,13414120920
2021-07-26,13722125280
2021-07-27,13573433520
2021-07-28,13435362600
2021-07-29,13350395880
2021-07-30,13244187480
2021-08-02,13318533360
2021-08-03,13541571000
2021-08-04,12341416080
2021-08-05,12511349520
2021-08-06,12479487000
2021-08-09,12564453720
2021-08-10,12713145480
2021-08-11,13169841600
2021-08-12,12883078920
2021-08-13,12840595560
2021-08-16,12808733040
2021-08-17,12819353880
2021-08-18,12330795240
2021-08-19,12044032560
2021-08-20,12564453720
2021-08-23,12681282960
2021-08-24,12936183120
2021-08-25,13021149840
2021-08-26,12914941440
2021-08-27,12713145480
2021-08-30,12702524640
2021-08-31,13063633200
2021-09-01,12883078920
2021-09-02,13116737400
2021-09-03,12883078920
2021-09-07,12713145480
2021-09-08,12851216400
2021-09-09,13127358240
2021-09-10,12713145480
2021-09-13,13371637560
2021-09-14,13276050000
2021-09-15,13509708480
2021-09-16,13530950160
2021-09-17,13743366960
2021-09-20,13520329320
2021-09-21,13382258400
2021-09-22,13329154200
2021-09-23,13520329320
2021-09-24,13732746120
2021-09-27,13934542080
2021-09-28,13860196200
2021-09-29,14030129640
2021-09-30,12474821940
2021-10-01,12766807280
2021-10-04,13018518780
2021-10-05,12998381860
2021-10-06,12877560340
2021-10-07,12786944200
2021-10-08,12565438080
2021-10-11,12263384280
2021-10-12,12223110440
2021-10-13,12202973520
2021-10-14,12303658120
2021-10-15,12172768140
2021-10-18,12182836600
2021-10-19,12364068880
2021-10-20,12766807280
2021-10-21,12585575000
2021-10-22,12565438080
2021-10-25,12303658120
2021-10-26,12213041980
2021-10-27,11931125100
2021-10-28,11941193560
2021-10-29,11941193560
2021-11-01,12152631220
2021-11-02,12313726580
2021-11-03,12263384280
2021-11-04,13813927120
2021-11-05,14206597060
2021-11-08,14115980920
2021-11-09,14095844000
2021-11-10,14045501700
2021-11-11,14367692420
2021-11-12,14317350120
2021-11-15,14216665520
2021-11-16,14075707080
2021-11-17,13854200960
2021-11-18,13693105600
2021-11-19,13431325640
2021-11-22,13713242520
2021-11-23,13914611720
2021-11-24,13954885560
2021-11-26,13280298740
2021-11-29,13038655700
2021-11-30,12424479640
2021-12-01,11870714340
2021-12-02,12374137340
2021-12-03,12454685020
2021-12-06,12233178900
2021-12-07,12364068880
2021-12-08,12172768140
2021-12-09,12152631220
2021-12-10,12213041980
2021-12-13,12041878160
2021-12-14,11890851260
2021-12-15,12041878160
2021-12-16,12414411180
2021-12-17,12676191140
2021-12-20,12565438080
2021-12-21,12766807280
2021-12-22,12847354960
2021-12-23,12927902640
2021-12-27,12907765720
2021-12-28,12847354960
2021-12-29,12726533440
2021-12-30,12827218040
2021-12-31,12655796500
2022-01-03,12807061000
2022-01-04,12958325500
2022-01-05,12907904000
2022-01-06,13139842900
2022-01-07,13886081100
2022-01-10,13765069500
2022-01-11,13452456200
2022-01-12,13402034700
2022-01-13,12373436100
2022-01-14,12444026200
2022-01-18,12232255900
2022-01-19,12202003000
2022-01-20,12151581500
2022-01-21,12131412900
2022-01-24,12353267500
2022-01-25,12202003000
2022-01-26,12121328600
2022-01-27,11980148400
2022-01-28,12242340200
2022-01-31,12464194800
2022-02-01,12686049400
2022-02-02,12897819700
2022-02-03,12716302300
2022-02-04,12615459300
2022-02-07,12645712200
2022-02-08,12786892400
2022-02-09,12928072600
2022-02-10,10921296900
2022-02-11,10175058700
2022-02-14,9993541300
2022-02-15,10124637200
2022-02-16,9943119800
2022-02-17,9862445400
2022-02-18,10023794200
2022-02-22,9862445400
2022-02-23,9701096600
2022-02-24,9812023900
2022-02-25,10175058700
2022-02-28,10447334800
2022-03-01,10507840600
2022-03-02,10427166200
2022-03-03,10820453900
2022-03-04,10638936500
2022-03-07,10770032400
2022-03-08,11042308500
2022-03-09,10709526600
2022-03-10,10679273700
2022-03-11,10770032400
2022-03-14,10800285300
2022-03-15,10870875400
2022-03-16,10911212600
2022-03-17,10901128300
2022-03-18,11183488700
2022-03-21,11052392800
2022-03-22,11052392800
2022-03-23,10961634100
2022-03-24,10981802700
2022-03-25,11496102000
2022-03-28,11304500300
2022-03-29,11425511900
2022-03-30,11475933400
2022-03-31,11415867610
2022-04-01,11658973930
2022-04-04,11679232790
2022-04-05,11425997040
2022-04-06,11436126470
2022-04-07,11547550200
2022-04-08,11507032480
2022-04-11,11547550200
2022-04-12,11547550200
2022-04-13,11709621080
2022-04-14,11618456210
2022-04-18,11486773620
2022-04-19,11679232790
2022-04-20,11740009370
2022-04-21,11760268230
2022-04-22,10949913830
2022-04-25,11010690410
2022-04-26,10848619530
2022-04-27,10524477770
2022-04-28,10666289790
2022-04-29,10190206580
2022-05-02,10392795180
2022-05-03,10544736630
2022-05-04,10787842950
2022-05-05,10879007820
2022-05-06,11051208130
2022-05-09,11294314450
2022-05-10,10838490100
2022-05-11,10747325230
2022-05-12,11618456210
2022-05-13,11740009370
2022-05-16,11821044810
2022-05-17,12043892270
2022-05-18,11547550200
2022-05-19,11507032480
2022-05-20,11203149580
2022-05-23,11598197350
2022-05-24,12033762840
2022-05-25,12114798280
2022-05-26,12459198900
2022-05-27,12661787500
2022-05-31,12398422320
2022-06-01,12114798280
2022-06-02,11972986260
2022-06-03,11790656520
2022-06-06,11881821390
2022-06-07,12003374550
2022-06-08,11821044810
2022-06-09,11598197350
2022-06-10,11415867610
2022-06-13,10635901500
2022-06-14,10727066370
2022-06-15,10635901500
2022-06-16,10311759740
2022-06-17,10524477770
2022-06-21,10929654970
2022-06-22,10727066370
2022-06-23,11091725850
2022-06-24,11415867610
2022-06-27,11517161910
2022-06-28,11395608750
2022-06-29,11385479320
2022-06-30,11053182840
2022-07-01,11286201360
2022-07-05,11225413920
2022-07-06,11002526640
2022-07-07,11093707800
2022-07-08,10951870440
2022-07-11,10830295560
2022-07-12,10992395400
2022-07-13,10911345480
2022-07-14,10769508120
2022-07-15,10911345480
2022-07-18,10921476720
2022-07-19,11184888960
2022-07-20,11195020200
2022-07-21,10587145800
2022-07-22,10688458200
2022-07-25,10769508120
2022-07-26,10880951760
2022-07-27,11113970280
2022-07-28,11012657880
2022-07-29,11032920360
2022-08-01,11174757720
2022-08-02,10911345480
2022-08-03,11296332600
2022-08-04,10982264160
2022-08-05,10820164320
2022-08-08,11113970280
2022-08-09,11012657880
2022-08-10,11032920360
2022-08-11,11296332600
2022-08-12,11377382520
2022-08-15,11215282680
2022-08-16,11407776240
2022-08-17,11205151440
2022-08-18,11184888960
2022-08-19,11205151440
2022-08-22,10850558040
2022-08-23,11022789120
2022-08-24,11053182840
2022-08-25,11195020200
2022-08-26,10901214240
2022-08-29,10425045960
2022-08-30,10181896200
2022-08-31,10090715040
2022-09-01,10202158680
2022-09-02,9979271400
2022-09-06,9796909080
2022-09-07,9908352720
2022-09-08,9786777840
2022-09-09,10100846280
2022-09-12,10202158680
2022-09-13,9270084600
2022-09-14,9067459800
2022-09-15,9077591040
2022-09-16,8915491200
2022-09-19,8935753680
2022-09-20,8672341440
2022-09-21,8571029040
2022-09-22,8429191680
2022-09-23,8236698120
2022-09-26,7811186040
2022-09-27,7699742400
2022-09-28,7922629680
2022-09-29,7476855120
2022-09-30,7231284838
2022-10-03,7727939017
2022-10-04,7986199190
2022-10-05,7231284838
2022-10-06,6883626914
2022-10-07,6655165991
2022-10-10,6466437404
2022-10-11,6625366741
2022-10-12,6585634406
2022-10-13,6794229161
2022-10-14,6675032159
2022-10-17,6833961496
2022-10-18,7032623167
2022-10-19,6804162245
2022-10-20,6655165991
2022-10-21,6615433657
2022-10-24,6704831409
2022-10-25,6873693830
2022-10-26,7012757000
2022-10-27,6923359248
2022-10-28,7290883340
2022-10-31,7310749507
2022-11-01,7380281092
2022-11-02,7002823916
2022-11-03,5761188470
2022-11-04,5880385473
2022-11-07,5999582476
2022-11-08,6297574983
2022-11-09,6287641899
2022-11-10,6406838902
2022-11-11,6297574983
2022-11-14,6267775732
2022-11-15,6039314810
2022-11-16,5781054637
2022-11-17,5840653139
2022-11-18,5830720055
2022-11-21,5721456136
2022-11-22,5790987721
2022-11-23,5840653139
2022-11-25,5800920804
2022-11-28,5483062130
2022-11-29,5433396712
2022-11-30,5433396712
2022-12-01,5552593715
2022-12-02,5473129047
2022-12-05,5165203456
2022-12-06,5363865127
2022-12-07,5403597462
2022-12-08,5363865127
2022-12-09,5453262879
2022-12-12,5522794464
2022-12-13,5641991467
2022-12-14,5731389219
2022-12-15,5393664378
2022-12-16,5373798211
2022-12-19,5254601208
2022-12-20,5244668124
2022-12-21,5264534292
2022-12-22,5155270372
2022-12-23,5204935790
2022-12-27,5244668124
2022-12-28,5055939537
2022-12-29,5264534292
2022-12-30,5185069623
2023-01-03,5270950350
2023-01-04,5339659200
2023-01-05,5359290300
2023-01-06,5329843650
2023-01-09,5290581450
2023-01-10,5496708000
2023-01-11,5712650100
2023-01-12,5928592200
2023-01-13,5791174500
2023-01-17,5486892450
2023-01-18,5251319250
2023-01-19,4937221650
2023-01-20,5123717100
2023-01-23,5055008250
2023-01-24,5192425950
2023-01-25,5202241500
2023-01-26,5045192700
2023-01-27,5192425950
2023-01-30,5045192700
2023-01-31,5153163750
2023-02-01,5261134800
2023-02-02,5506523550
2023-02-03,5162979300
2023-02-06,4947037200
2023-02-07,4897959450
2023-02-08,3877142250
2023-02-09,3926220000
2023-02-10,3886957800
2023-02-13,3985113299
2023-02-14,3857511150
2023-02-15,3837880050
2023-02-16,3769171200
2023-02-17,3857511150
2023-02-21,3582675750
2023-02-22,3631753500
2023-02-23,3543413550
2023-02-24,3494335800
2023-02-27,3337287000
2023-02-28,3337287000
2023-03-01,3170422650
2023-03-02,3170422650
2023-03-03,3111529350
