,GL
2018-07-18,9600704372
2018-07-19,9453226385
2018-07-20,9396937077
2018-07-23,9496006259
2018-07-24,9515144624
2018-07-25,9441968523
2018-07-26,9769572296
2018-07-27,9876521981
2018-07-30,9926056572
2018-07-31,9914798711
2018-08-01,9817981101
2018-08-02,9724540850
2018-08-03,9779704371
2018-08-06,9824735818
2018-08-07,9854006258
2018-08-08,9909169780
2018-08-09,9854006258
2018-08-10,9750433931
2018-08-13,9716660346
2018-08-14,9805597453
2018-08-15,9774075441
2018-08-16,9902415063
2018-08-17,9927182358
2018-08-20,9946320723
2018-08-21,10040886761
2018-08-22,9993603742
2018-08-23,9878773554
2018-08-24,9954201226
2018-08-27,9985723239
2018-08-28,9935062862
2018-08-29,9920427641
2018-08-30,9874270409
2018-08-31,9897911918
2018-09-04,9932811289
2018-09-05,10030754685
2018-09-06,9975591163
2018-09-07,9950823868
2018-09-10,9508389907
2018-09-11,9553421353
2018-09-12,9489251542
2018-09-13,9583817580
2018-09-14,9776327013
2018-09-17,9655867894
2018-09-18,9678383617
2018-09-19,9813477956
2018-09-20,9944069151
2018-09-21,10007113176
2018-09-24,9917050283
2018-09-25,9858509403
2018-09-26,9744805000
2018-09-27,9712157202
2018-09-28,9759440221
2018-10-01,9645810768
2018-10-02,9675912119
2018-10-03,9723851308
2018-10-04,9807466173
2018-10-05,9746148606
2018-10-08,9888851308
2018-10-09,9905574281
2018-10-10,9739459416
2018-10-11,9318040499
2018-10-12,9362635094
2018-10-15,9341452661
2018-10-16,9447364823
2018-10-17,9568885093
2018-10-18,9467432391
2018-10-19,9591182390
2018-10-22,9438445904
2018-10-23,9381587796
2018-10-24,9022601311
2018-10-25,9261182392
2018-10-26,9218817527
2018-10-29,9257837797
2018-10-30,9451824283
2018-10-31,9438445904
2018-11-01,9514256715
2018-11-02,9446249958
2018-11-05,9573344552
2018-11-06,9665878336
2018-11-07,9777364822
2018-11-08,9753952660
2018-11-09,9690405363
2018-11-12,9574459417
2018-11-13,9677026984
2018-11-14,9638006714
2018-11-15,9645810768
2018-11-16,9632432390
2018-11-19,9698209417
2018-11-20,9551047255
2018-11-21,9598986444
2018-11-23,9594526985
2018-11-26,9679256714
2018-11-27,9489729688
2018-11-28,9798547254
2018-11-29,9734999957
2018-11-30,9633547255
2018-12-03,9649155363
2018-12-04,9166418878
2018-12-06,9030405366
2018-12-07,8946790501
2018-12-10,8798513475
2018-12-11,8701520232
2018-12-12,8757263475
2018-12-13,8698175637
2018-12-14,8600067530
2018-12-17,8460709422
2018-12-18,8454020233
2018-12-19,8299054017
2018-12-20,8229932396
2018-12-21,8086114829
2018-12-24,7872060776
2018-12-26,8187567531
2018-12-27,8283445909
2018-12-28,8233276991
2018-12-31,8207172647
2019-01-02,8409791695
2019-01-03,8260029790
2019-01-04,8552946458
2019-01-07,8584880982
2019-01-08,8683988125
2019-01-09,8777589316
2019-01-10,8789702411
2019-01-11,8818333363
2019-01-14,8811726220
2019-01-15,8864583364
2019-01-16,8948273840
2019-01-17,8996726221
2019-01-18,9027559555
2019-01-22,8927351221
2019-01-23,8993422650
2019-01-24,9085922650
2019-01-25,9169613126
2019-01-28,9133273841
2019-01-29,9069404793
2019-01-30,9118958364
2019-01-31,9223571460
2019-02-01,9255505984
2019-02-04,9192738127
2019-02-05,9192738127
2019-02-06,9046279793
2019-02-07,8976904792
2019-02-08,8921845268
2019-02-11,8962589316
2019-02-12,9111250031
2019-02-13,9093630983
2019-02-14,9011041697
2019-02-15,9179523841
2019-02-19,9210357174
2019-02-20,9251101222
2019-02-21,9161904793
2019-02-22,9133273841
2019-02-25,9098035745
2019-02-26,9096934555
2019-02-27,9111250031
2019-02-28,9091428602
2019-03-01,9125565507
2019-03-04,9077113126
2019-03-05,9090327412
2019-03-06,9006636935
2019-03-07,8947172650
2019-03-08,8936160745
2019-03-11,9039672650
2019-03-12,9065000031
2019-03-13,9091428602
2019-03-14,9104642888
2019-03-15,9151994079
2019-03-18,9251101222
2019-03-19,9185029793
2019-03-20,9020952412
2019-03-21,9070505983
2019-03-22,8843660744
2019-03-25,8903125030
2019-03-26,9015446459
2019-03-27,9024255983
2019-03-28,9007738126
2019-03-29,9024255983
2019-04-01,9236114456
2019-04-02,9204288492
2019-04-03,9294279151
2019-04-04,9281109786
2019-04-05,9363418315
2019-04-08,9378782574
2019-04-09,9242699139
2019-04-10,9330494904
2019-04-11,9377685127
2019-04-12,9530230269
2019-04-15,9451214080
2019-04-16,9558763892
2019-04-17,9466578339
2019-04-18,9738745210
2019-04-22,9554374104
2019-04-23,9526937927
2019-04-24,9476455363
2019-04-25,9498404304
2019-04-26,9547789422
2019-04-29,9625708163
2019-04-30,9620220927
2019-05-01,9581810280
2019-05-02,9602661775
2019-05-03,9646559657
2019-05-06,9650949445
2019-05-07,9499501751
2019-05-08,9533522610
2019-05-09,9563153680
2019-05-10,9683872857
2019-05-13,9470968127
2019-05-14,9581810280
2019-05-15,9520353245
2019-05-16,9590589857
2019-05-17,9590589857
2019-05-20,9690457539
2019-05-21,9747524786
2019-05-22,9706919245
2019-05-23,9510476221
2019-05-24,9568640916
2019-05-28,9468773233
2019-05-29,9526937927
2019-05-30,9491819621
2019-05-31,9384269810
2019-06-03,9526937927
2019-06-04,9682775410
2019-06-05,9690457539
2019-06-06,9759596704
2019-06-07,9753012022
2019-06-10,9745329892
2019-06-11,9703626904
2019-06-12,9706919245
2019-06-13,9726673292
2019-06-14,9785935434
2019-06-17,9692652433
2019-06-18,9744232445
2019-06-19,9723380951
2019-06-20,9807884375
2019-06-21,9666313704
2019-06-24,9694847328
2019-06-25,9684970304
2019-06-26,9611441351
2019-06-27,9705821798
2019-06-28,9817761398
2019-07-01,9941445606
2019-07-02,9873809303
2019-07-03,9995991011
2019-07-05,10011263725
2019-07-08,9913081995
2019-07-09,9986172838
2019-07-10,9940354698
2019-07-11,10001445552
2019-07-12,10041809152
2019-07-15,10064718222
2019-07-16,10026536439
2019-07-17,9961081952
2019-07-18,10017809174
2019-07-19,9931627433
2019-07-22,9938172882
2019-07-23,9962172860
2019-07-24,9914172903
2019-07-25,10052718233
2019-07-26,10137809066
2019-07-29,10025445530
2019-07-30,10005809184
2019-07-31,9962172860
2019-08-01,9666536762
2019-08-02,9561809584
2019-08-05,9241082599
2019-08-06,9423264254
2019-08-07,9380718837
2019-08-08,9610900449
2019-08-09,9601082276
2019-08-12,9521445984
2019-08-13,9654536773
2019-08-14,9280355291
2019-08-15,9361082491
2019-08-16,9509445994
2019-08-19,9567264124
2019-08-20,9442900600
2019-08-21,9568355032
2019-08-22,9634900427
2019-08-23,9395991551
2019-08-26,9503991454
2019-08-27,9438536967
2019-08-28,9499627821
2019-08-29,9607627724
2019-08-30,9737445789
2019-09-03,9615264081
2019-09-04,9682900384
2019-09-05,9909809271
2019-09-06,10001445552
2019-09-09,10156354504
2019-09-10,10283990752
2019-09-11,10377808850
2019-09-12,10334172526
2019-09-13,10401808828
2019-09-16,10223990806
2019-09-17,10291627109
2019-09-18,10357081596
2019-09-19,10289445293
2019-09-20,10325445261
2019-09-23,10401808828
2019-09-24,10367990677
2019-09-25,10411627001
2019-09-26,10479263304
2019-09-27,10494536018
2019-09-30,10354312956
2019-10-01,10195365170
2019-10-02,10000735227
2019-10-03,10018035666
2019-10-04,10219153274
2019-10-07,10142382574
2019-10-08,9986678620
2019-10-09,10039661216
2019-10-10,10078587204
2019-10-11,10191040060
2019-10-14,10172658343
2019-10-15,10288355031
2019-10-16,10193202615
2019-10-17,10221315829
2019-10-18,10237534991
2019-10-21,10345662737
2019-10-22,10372694673
2019-10-23,10344581459
2019-10-24,10431083656
2019-10-25,10422433436
2019-10-28,10471090922
2019-10-29,10574893558
2019-10-30,10515423298
2019-10-31,10524073518
2019-11-01,10607331882
2019-11-04,10592193998
2019-11-05,10610575714
2019-11-06,10652745535
2019-11-07,10698159189
2019-11-08,10697077911
2019-11-11,10673289807
2019-11-12,10743572842
2019-11-13,10766279669
2019-11-14,10827912484
2019-11-15,10729516235
2019-11-18,10761954559
2019-11-19,10746816674
2019-11-20,10822506097
2019-11-21,10849538033
2019-11-22,10914414681
2019-11-25,10960909612
2019-11-26,11066874803
2019-11-27,11151214444
2019-11-29,11111207178
2019-12-02,11073362467
2019-12-03,10891707854
2019-12-04,10987941548
2019-12-05,11038761589
2019-12-06,11169596161
2019-12-09,11235554086
2019-12-10,11283130295
2019-12-11,11341519277
2019-12-12,11499385787
2019-12-13,11420452532
2019-12-16,11476678960
2019-12-17,11510198561
2019-12-18,11468028740
2019-12-19,11435590416
2019-12-20,11529661555
2019-12-23,11437752971
2019-12-24,11476678960
2019-12-26,11458297243
2019-12-27,11446403191
2019-12-30,11373957601
2019-12-31,11291769720
2020-01-02,11325028139
2020-01-03,11189848758
2020-01-06,11130841886
2020-01-07,11120113363
2020-01-08,11114749102
2020-01-09,11227398586
2020-01-10,11184484497
2020-01-13,11167318862
2020-01-14,11150153226
2020-01-15,11127623329
2020-01-16,11205941542
2020-01-17,11205941542
2020-01-21,11141570408
2020-01-22,11121186216
2020-01-23,11240272813
2020-01-24,11242418518
2020-01-27,11076126422
2020-01-28,11263875562
2020-01-29,11367942229
2020-01-30,11510631575
2020-01-31,11185557349
2020-02-03,11308935356
2020-02-04,11493465939
2020-02-05,11629718173
2020-02-06,11595386901
2020-02-07,11649029513
2020-02-10,11671559410
2020-02-11,11741294805
2020-02-12,11735930543
2020-02-13,11864672811
2020-02-14,11903295491
2020-02-18,11836778653
2020-02-19,11862527107
2020-02-20,11925825388
2020-02-21,11816394461
2020-02-24,11444114737
2020-02-25,11058960786
2020-02-26,10807913365
2020-02-27,10243593092
2020-02-28,9941048763
2020-03-02,10314401339
2020-03-03,9782266633
2020-03-04,10197460446
2020-03-05,9618120241
2020-03-06,9290900311
2020-03-09,8043173168
2020-03-10,8446565606
2020-03-11,7871516811
2020-03-12,6842651522
2020-03-13,7679476262
2020-03-16,6646319564
2020-03-17,7255699631
2020-03-18,7194547054
2020-03-19,6919896883
2020-03-20,6588385544
2020-03-23,6238635717
2020-03-24,7014307879
2020-03-25,7276083823
2020-03-26,7757794475
2020-03-27,7641926434
2020-03-30,7962709251
2020-03-31,7660581152
2020-04-01,7027255352
2020-04-02,7127310184
2020-04-03,6804793012
2020-04-06,7649937021
2020-04-07,7589265474
2020-04-08,8005451000
2020-04-09,8557881404
2020-04-13,8484436899
2020-04-14,8517433706
2020-04-15,7983098325
2020-04-16,7748927440
2020-04-17,8222591274
2020-04-20,8046963111
2020-04-21,7824500771
2020-04-22,7793632791
2020-04-23,7968196541
2020-04-24,8096990527
2020-04-27,8752669003
2020-04-28,8842079704
2020-04-29,9089023546
2020-04-30,8764377547
2020-05-01,8514240466
2020-05-04,8362029392
2020-05-05,8253459254
2020-05-06,7896880863
2020-05-07,8060800482
2020-05-08,8275811930
2020-05-11,7994806869
2020-05-12,7622262280
2020-05-13,7083669247
2020-05-14,7170951122
2020-05-15,7318904544
2020-05-18,7870270535
2020-05-19,7530722753
2020-05-20,7727639178
2020-05-21,7810663401
2020-05-22,7721252699
2020-05-26,8177885924
2020-05-27,8349256434
2020-05-28,8204496251
2020-05-29,8198109773
2020-06-01,8435473896
2020-06-02,8402477090
2020-06-03,8606844407
2020-06-04,8796309941
2020-06-05,9145437441
2020-06-08,9285939971
2020-06-09,9048575848
2020-06-10,8780343744
2020-06-11,7876657014
2020-06-12,8078895504
2020-06-15,8181079163
2020-06-16,8325839346
2020-06-17,8140631465
2020-06-18,8157662075
2020-06-19,8110827898
2020-06-22,8030996914
2020-06-23,7963938889
2020-06-24,7577556930
2020-06-25,7734025657
2020-06-26,7541366884
2020-06-29,7701028850
2020-06-30,7879277632
2020-07-01,7727487695
2020-07-02,7698828056
2020-07-06,7846372121
2020-07-07,7589496843
2020-07-08,7663799609
2020-07-09,7450444523
2020-07-10,7676537226
2020-07-13,7697766588
2020-07-14,7789052844
2020-07-15,7993916185
2020-07-16,8063973079
2020-07-17,7994977653
2020-07-20,7869724419
2020-07-21,7983301504
2020-07-22,8033190505
2020-07-23,8525711698
2020-07-24,8531019039
2020-07-27,8446101592
2020-07-28,8320848357
2020-07-29,8570293358
2020-07-30,8464146549
2020-07-31,8449285996
2020-08-03,8443978655
2020-08-04,8351630932
2020-08-05,8523588762
2020-08-06,8526773166
2020-08-07,8776218168
2020-08-10,9000187935
2020-08-11,9103150339
2020-08-12,9079798041
2020-08-13,9020355828
2020-08-14,9073429233
2020-08-17,8853705338
2020-08-18,8774095231
2020-08-19,8768787891
2020-08-20,8614875018
2020-08-21,8569231890
2020-08-24,8968343892
2020-08-25,8949237466
2020-08-26,8933315445
2020-08-27,9032031977
2020-08-28,9003372339
2020-08-31,8754988806
2020-09-01,8707222742
2020-09-02,8808062210
2020-09-03,8688116316
2020-09-04,8904655807
2020-09-08,8653087869
2020-09-09,8661579614
2020-09-10,8499174996
2020-09-11,8647780529
2020-09-14,8834598913
2020-09-15,8851582402
2020-09-16,8896164062
2020-09-17,8852643870
2020-09-18,8752865870
2020-09-21,8416380485
2020-09-22,8435486911
2020-09-23,8216824484
2020-09-24,8256098804
2020-09-25,8329340102
2020-09-28,8475822698
2020-09-29,8386659379
2020-09-30,8325906151
2020-10-01,8390512682
2020-10-02,8418647784
2020-10-05,8562449417
2020-10-06,8446782886
2020-10-07,8559323295
2020-10-08,8645812683
2020-10-09,8522851866
2020-10-12,8590584520
2020-10-13,8473875948
2020-10-14,8494716764
2020-10-15,8635392275
2020-10-16,8673947785
2020-10-19,8615593499
2020-10-20,8695830642
2020-10-21,8766689418
2020-10-22,9011569011
2020-10-23,8976139623
2020-10-26,8735428194
2020-10-27,8477002070
2020-10-28,8210239620
2020-10-29,8312359621
2020-10-30,8449909009
2020-11-02,8674989826
2020-11-03,8872977582
2020-11-04,8727091867
2020-11-05,8992812276
2020-11-06,8826085745
2020-11-09,9531547380
2020-11-10,9667012687
2020-11-11,9585733503
2020-11-12,9310634726
2020-11-13,9590943707
2020-11-16,9822276769
2020-11-17,9773300850
2020-11-18,9634709421
2020-11-19,9727451054
2020-11-20,9721198809
2020-11-23,9860832279
2020-11-24,10161982076
2020-11-25,10071324525
2020-11-27,10005675953
2020-11-30,9701400034
2020-12-01,9841033504
2020-12-02,9912934320
2020-12-03,9894177585
2020-12-04,10051525749
2020-12-07,9886883300
2020-12-08,9852495953
2020-12-09,9832697177
2020-12-10,9886883300
2020-12-11,9763922483
2020-12-14,9562808605
2020-12-15,9764964524
2020-12-16,9746207789
2020-12-17,9735787381
2020-12-18,9671180850
2020-12-21,9612826564
2020-12-22,9560724523
2020-12-23,9680559217
2020-12-24,9677433095
2020-12-28,9721198809
2020-12-29,9603448197
2020-12-30,9712862483
2020-12-31,9826740362
2021-01-04,9561824025
2021-01-05,9554580219
2021-01-06,10086482551
2021-01-07,10034741079
2021-01-08,9979895119
2021-01-11,9868133539
2021-01-12,9898143593
2021-01-13,9925049159
2021-01-14,9994382731
2021-01-15,9942641259
2021-01-19,10025427614
2021-01-20,9988173754
2021-01-21,9904352570
2021-01-22,9762580936
2021-01-25,9675655264
2021-01-26,9635296915
2021-01-27,9334161548
2021-01-28,9599077885
2021-01-29,9353823308
2021-02-01,9451097275
2021-02-02,9580450955
2021-02-03,9400390632
2021-02-04,9627018280
2021-02-05,9692212535
2021-02-08,9737745030
2021-02-09,9598043056
2021-02-10,9557684707
2021-02-11,9593903738
2021-02-12,9729466394
2021-02-16,9704630488
2021-02-17,9797765137
2021-02-18,9683933899
2021-02-19,9861924563
2021-02-22,9990243413
2021-02-23,9951954724
2021-02-24,10174443054
2021-02-25,9958163701
2021-02-26,9665306969
2021-03-01,9843297633
2021-03-02,9940571600
2021-03-03,9967477166
2021-03-04,9780173037
2021-03-05,10070960110
2021-03-08,10293448439
2021-03-09,10249985603
2021-03-10,10466264956
2021-03-11,10332771958
2021-03-12,10492135692
2021-03-15,10470404273
2021-03-16,10310005710
2021-03-17,10401070701
2021-03-18,10352433717
2021-03-19,10240672138
2021-03-22,10158920612
2021-03-23,9960233360
2021-03-24,10001626537
2021-03-25,10155816124
2021-03-26,10188930666
2021-03-29,10070960110
2021-03-30,10174443054
2021-03-31,9942785884
2021-04-01,10154750480
2021-04-05,10154750480
2021-04-06,10178416430
2021-04-07,10175329567
2021-04-08,10081694721
2021-04-09,10228835193
2021-04-12,10371859848
2021-04-13,10355396578
2021-04-14,10470639465
2021-04-15,10505623913
2021-04-16,10743312368
2021-04-19,10728907007
2021-04-20,10631156344
2021-04-21,10842091985
2021-04-22,10506652867
2021-04-23,10606461439
2021-04-26,10543695224
2021-04-27,10567361174
2021-04-28,10527231954
2021-04-29,10642474842
2021-04-30,10545753133
2021-05-03,10632185298
2021-05-04,10697009422
2021-05-05,10827686625
2021-05-06,10935726831
2021-05-07,10905887155
2021-05-10,10892510749
2021-05-11,10691864650
2021-05-12,10507681822
2021-05-13,10814310218
2021-05-14,10951161147
2021-05-17,10885308068
2021-05-18,10822541853
2021-05-19,10808136492
2021-05-20,10772123090
2021-05-21,10852381529
2021-05-24,10839005122
2021-05-25,10669227655
2021-05-26,10700096285
2021-05-27,10823570807
2021-05-28,10847236757
2021-06-01,10904858201
2021-06-02,10916176699
2021-06-03,10939842649
2021-06-04,10957334873
2021-06-07,10955276964
2021-06-08,10946016375
2021-06-09,10785499496
2021-06-10,10654822294
2021-06-11,10717588509
2021-06-14,10595142941
2021-06-15,10717588509
2021-06-16,10604403531
2021-06-17,10095071127
2021-06-18,9492103878
2021-06-21,9847093129
2021-06-22,9780211096
2021-06-23,9780211096
2021-06-24,9908830390
2021-06-25,10085810538
2021-06-28,9897511892
2021-06-29,9791529594
2021-06-30,9667723362
2021-07-01,9810836117
2021-07-02,9722532502
2021-07-06,9547955240
2021-07-07,9605809333
2021-07-08,9311463949
2021-07-09,9587539619
2021-07-12,9591599556
2021-07-13,9547955240
2021-07-14,9517505718
2021-07-15,9590584571
2021-07-16,9545925272
2021-07-19,9198800717
2021-07-20,9449501784
2021-07-21,9525625590
2021-07-22,9430217087
2021-07-23,9475891370
2021-07-26,9526640574
2021-07-27,9480966291
2021-07-28,9453561721
2021-07-29,9564194985
2021-07-30,9450516768
2021-08-02,9408902421
2021-08-03,9373377978
2021-08-04,9297254172
2021-08-05,9400782548
2021-08-06,9554045145
2021-08-09,9569269906
2021-08-10,9706292757
2021-08-11,9895079795
2021-08-12,9812866085
2021-08-13,9784446531
2021-08-16,9771251738
2021-08-17,9760086913
2021-08-18,9704262788
2021-08-19,9629153966
2021-08-20,9640318791
2021-08-23,9730652374
2021-08-24,9799671292
2021-08-25,9860570337
2021-08-26,9703247804
2021-08-27,9840270655
2021-08-30,9741817199
2021-08-31,9750952056
2021-09-01,9693097964
2021-09-02,9622049078
2021-09-03,9570284890
2021-09-07,9450516768
2021-09-08,9429202103
2021-09-09,9448486800
2021-09-10,9340898488
2021-09-13,9458636641
2021-09-14,9350033344
2021-09-15,9366273090
2021-09-16,9322628774
2021-09-17,9101362245
2021-09-20,8915620158
2021-09-21,8786717180
2021-09-22,8922725047
2021-09-23,9033358312
2021-09-24,9008998694
2021-09-27,9234325159
2021-09-28,9107452149
2021-09-29,9145006560
2021-09-30,8950935354
2021-10-01,9075602992
2021-10-04,9034382241
2021-10-05,9209319088
2021-10-06,9299803665
2021-10-07,9442568218
2021-10-08,9492837427
2021-10-11,9405369003
2021-10-12,9455638212
2021-10-13,9450611292
2021-10-14,9670790427
2021-10-15,9798474218
2021-10-18,9755242698
2021-10-19,9800484986
2021-10-20,9901023404
2021-10-21,9387272088
2021-10-22,9370180557
2021-10-25,9324938269
2021-10-26,9219372930
2021-10-27,9139947580
2021-10-28,9154022958
2021-10-29,8949929970
2021-11-01,9200270631
2021-11-02,9247523687
2021-11-03,9298798280
2021-11-04,9305835970
2021-11-05,9536068947
2021-11-08,9437541297
2021-11-09,9283717518
2021-11-10,9326949037
2021-11-11,9385261320
2021-11-12,9492837427
2021-11-15,9508923574
2021-11-16,9516966647
2021-11-17,9470718975
2021-11-18,9365153636
2021-11-19,9294776744
2021-11-22,9330970574
2021-11-23,9513950495
2021-11-24,9406374388
2021-11-26,8955962275
2021-11-29,8894633840
2021-11-30,8700594693
2021-12-01,8571905518
2021-12-02,8939876128
2021-12-03,8938870744
2021-12-06,9193232941
2021-12-07,9233448309
2021-12-08,9260593681
2021-12-09,9216356778
2021-12-10,9241491382
2021-12-13,9178152179
2021-12-14,9229426772
2021-12-15,9273663676
2021-12-16,9232442924
2021-12-17,9016285326
2021-12-20,8732766987
2021-12-21,9121850665
2021-12-22,9225405235
2021-12-23,9319911348
2021-12-27,9380234399
2021-12-28,9466697438
2021-12-29,9518977416
2021-12-30,9464686670
2021-12-31,9303923291
2022-01-03,9425037103
2022-01-04,9668257462
2022-01-05,9673221143
2022-01-06,9827095247
2022-01-07,9998838603
2022-01-10,10027627952
2022-01-11,10135836193
2022-01-12,10349274468
2022-01-13,10340339842
2022-01-14,10520025087
2022-01-18,10435642513
2022-01-19,10334383425
2022-01-20,10255957268
2022-01-21,10025642479
2022-01-24,10131865248
2022-01-25,10182494793
2022-01-26,10191429418
2022-01-27,10036562577
2022-01-28,10129879776
2022-01-31,10155690916
2022-02-01,10200364044
2022-02-02,10325448800
2022-02-03,10167603750
2022-02-04,10311550493
2022-02-07,10303608604
2022-02-08,10520025087
2022-02-09,10546828963
2022-02-10,10534916129
2022-02-11,10451526292
2022-02-14,10327434272
2022-02-15,10477337432
2022-02-16,10512083198
2022-02-17,10387991178
2022-02-18,10431671569
2022-02-22,10324456064
2022-02-23,10248015379
2022-02-24,9937288961
2022-02-25,10280775672
2022-02-28,10022664271
2022-03-01,9629540752
2022-03-02,9921405183
2022-03-03,9890630362
2022-03-04,9648402739
2022-03-07,9355545571
2022-03-08,9395255018
2022-03-09,9674213879
2022-03-10,9538209025
2022-03-11,9614649709
2022-03-14,9643439058
2022-03-15,9701017755
2022-03-16,9873753847
2022-03-17,9790364009
2022-03-18,9751647299
2022-03-21,9878717528
2022-03-22,10065351926
2022-03-23,9891623098
2022-03-24,9970049254
2022-03-25,10152712708
2022-03-28,10128887040
2022-03-29,10214262350
2022-03-30,10135836193
2022-03-31,9881233095
2022-04-01,9871410796
2022-04-04,9725058536
2022-04-05,9903824384
2022-04-06,9976509399
2022-04-07,9969633789
2022-04-08,10070803472
2022-04-11,10099288140
2022-04-12,9963740409
2022-04-13,10049194413
2022-04-14,10110092669
2022-04-18,10005976296
2022-04-19,10086519151
2022-04-20,10347792312
2022-04-21,10402797188
2022-04-22,10162150855
2022-04-25,10021691975
2022-04-26,9825245989
2022-04-27,9876321946
2022-04-28,9998118457
2022-04-29,9633711153
2022-05-02,9635675613
2022-05-03,9728005226
2022-05-04,10027585355
2022-05-05,9769258883
2022-05-06,9825245989
2022-05-09,9678893730
2022-05-10,9562008368
2022-05-11,9543345999
2022-05-12,9345917783
2022-05-13,9447087466
2022-05-16,9455927536
2022-05-17,9653355752
2022-05-18,9410744959
2022-05-19,9221174582
2022-05-20,9189743225
2022-05-23,9396011510
2022-05-24,9305646356
2022-05-25,9351811163
2022-05-26,9520754711
2022-05-27,9635675613
2022-05-31,9583617427
2022-06-01,9559061678
2022-06-02,9629782233
2022-06-03,9468696525
2022-06-06,9598350875
2022-06-07,9726040766
2022-06-08,9549239379
2022-06-09,9373420221
2022-06-10,9018835217
2022-06-13,8680948121
2022-06-14,8786046723
2022-06-15,9160276327
2022-06-16,8883287486
2022-06-17,9047319885
2022-06-21,9307610816
2022-06-22,9273232769
2022-06-23,9308593046
2022-06-24,9739791985
2022-06-27,9710325087
2022-06-28,9631746693
2022-06-29,9619959934
2022-06-30,9479771277
2022-07-01,9758902738
2022-07-05,9486579361
2022-07-06,9573139292
2022-07-07,9622741050
2022-07-08,9654836305
2022-07-11,9775436657
2022-07-12,9739451068
2022-07-13,9530345618
2022-07-14,9456429273
2022-07-15,9611070048
2022-07-18,9546879537
2022-07-19,9774464074
2022-07-20,9699575145
2022-07-21,9795860911
2022-07-22,9790997993
2022-07-25,9862969172
2022-07-26,9789052826
2022-07-27,9856161087
2022-07-28,9677205725
2022-07-29,9796833494
2022-08-01,9637329802
2022-08-02,9513811699
2022-08-03,9626631384
2022-08-04,9504085864
2022-08-05,9519647200
2022-08-08,9545906954
2022-08-09,9741396235
2022-08-10,9880475674
2022-08-11,9876585340
2022-08-12,10042897117
2022-08-15,10000103444
2022-08-16,10068184288
2022-08-17,10058458453
2022-08-18,10214071811
2022-08-19,10111950545
2022-08-22,9819202915
2022-08-23,9754039821
2022-08-24,9786135076
2022-08-25,9841572335
2022-08-26,9605234547
2022-08-29,9525482701
2022-08-30,9514784282
2022-08-31,9452538939
2022-09-01,9483661610
2022-09-02,9413635599
2022-09-06,9480743860
2022-09-07,9706383230
2022-09-08,9815312581
2022-09-09,9993295359
2022-09-12,10066239121
2022-09-13,9917433847
2022-09-14,9839627168
2022-09-15,9898954761
2022-09-16,9945638768
2022-09-19,10056513286
2022-09-20,10080827873
2022-09-21,10089581125
2022-09-22,9998158277
2022-09-23,9720971982
2022-09-26,9632466884
2022-09-27,9578974793
2022-09-28,9816285164
2022-09-29,9749176903
2022-09-30,9675473438
2022-10-03,9907413072
2022-10-04,10350912707
2022-10-05,10337326285
2022-10-06,10350912707
2022-10-07,10284921514
2022-10-10,10404287937
2022-10-11,10353824083
2022-10-12,10368380964
2022-10-13,10704159681
2022-10-14,10581881882
2022-10-17,10737155278
2022-10-18,11000149591
2022-10-19,10923483352
2022-10-20,10655636745
2022-10-21,11014706472
2022-10-24,11167068491
2022-10-25,11125338766
2022-10-26,11098165921
2022-10-27,10860403535
2022-10-28,11035086105
2022-10-31,11210739133
2022-11-01,11082638582
2022-11-02,10894369590
2022-11-03,10900192343
2022-11-04,11062258949
2022-11-07,11008883719
2022-11-08,11005972343
2022-11-09,10917660600
2022-11-10,11048672527
2022-11-11,10646902617
2022-11-14,10737155278
2022-11-15,10931247022
2022-11-16,10933187939
2022-11-17,10954538031
2022-11-18,11036056563
2022-11-21,11169009408
2022-11-22,11284493996
2022-11-23,11332046473
2022-11-25,11383480785
2022-11-28,11269937115
2022-11-29,11383480785
2022-11-30,11641622805
2022-12-01,11685293447
2022-12-02,11756136934
2022-12-05,11528079134
2022-12-06,11568838401
2022-12-07,11561074731
2022-12-08,11413565005
2022-12-09,11307785005
2022-12-12,11392214914
2022-12-13,11333987390
2022-12-14,11459176565
2022-12-15,11281582620
2022-12-16,11305844088
2022-12-19,11437826473
2022-12-20,11469851611
2022-12-21,11693057117
2022-12-22,11491201703
2022-12-23,11659091062
2022-12-27,11713436750
2022-12-28,11629977300
2022-12-29,11713436750
2022-12-30,11698879869
2023-01-03,11527066153
2023-01-04,11567549202
2023-01-05,11584899080
2023-01-06,11891413591
2023-01-09,11593574019
2023-01-10,11714059282
2023-01-11,11753578449
2023-01-12,11699601051
2023-01-13,11689962230
2023-01-17,11620562718
2023-01-18,11434533470
2023-01-19,11308264914
2023-01-20,11317903735
2023-01-23,11340073024
2023-01-24,11511644039
2023-01-25,11637912596
2023-01-26,11693817758
2023-01-27,11532849446
2023-01-30,11553090970
2023-01-31,11648515299
2023-02-01,11585862962
2023-02-02,11253323634
2023-02-03,11582007433
2023-02-06,11710203754
2023-02-07,11731409160
2023-02-08,11734300807
2023-02-09,11581043551
2023-02-10,11714059282
2023-02-13,11831652900
2023-02-14,11633093185
2023-02-15,11666829059
2023-02-16,11715023164
2023-02-17,11849002778
2023-02-21,11642732006
2023-02-22,11613815543
2023-02-23,11612851661
2023-02-24,11762253388
2023-02-27,11654298592
2023-02-28,11729481396
2023-03-01,11726589750
2023-03-02,11644659770
2023-03-03,11622490482
2023-03-06,11636948714
