,LMT
2018-07-17,90265250000
2018-07-18,90910611000
2018-07-19,90862280000
2018-07-20,91700965000
2018-07-23,90501219000
2018-07-24,91706651000
2018-07-25,92215548000
2018-07-26,91811842000
2018-07-27,92138787000
2018-07-30,91007273000
2018-07-31,92710230000
2018-08-01,92377599000
2018-08-02,91550286000
2018-08-03,91132365000
2018-08-06,90100356000
2018-08-07,90239663000
2018-08-08,89642633000
2018-08-09,89756353000
2018-08-10,89020016000
2018-08-13,89167852000
2018-08-14,90575137000
2018-08-15,90322110000
2018-08-16,92641998000
2018-08-17,92462889000
2018-08-20,92175746000
2018-08-21,92224077000
2018-08-22,91521856000
2018-08-23,90978843000
2018-08-24,91342747000
2018-08-27,92209862000
2018-08-28,92209862000
2018-08-29,92204176000
2018-08-30,91501955000
2018-08-31,91092563000
2018-09-04,91519013000
2018-09-05,91354119000
2018-09-06,93509113000
2018-09-07,93401078999
2018-09-10,91814685000
2018-09-11,91609989000
2018-09-12,92477103999
2018-09-13,94182903999
2018-09-14,95467940000
2018-09-17,96474362000
2018-09-18,97577446000
2018-09-19,96462990000
2018-09-20,94708859000
2018-09-21,95996738000
2018-09-24,95973994000
2018-09-25,97668422000
2018-09-26,97480784000
2018-09-27,98382015000
2018-09-28,98356428000
2018-10-01,98498983000
2018-10-02,98821717000
2018-10-03,98360264000
2018-10-04,98932126000
2018-10-05,98295151000
2018-10-08,99065183000
2018-10-09,98323461000
2018-10-10,95333925000
2018-10-11,92364206000
2018-10-12,92749222000
2018-10-15,93774044000
2018-10-16,95441503000
2018-10-17,94385540000
2018-10-18,92856800000
2018-10-19,92896434000
2018-10-22,92511417999
2018-10-23,90974185000
2018-10-24,88080903000
2018-10-25,86744671000
2018-10-26,86359655000
2018-10-29,81156277000
2018-10-30,82401917000
2018-10-31,83188935000
2018-11-01,84765802000
2018-11-02,84726167999
2018-11-05,85838751000
2018-11-06,86787136000
2018-11-07,87710042000
2018-11-08,87353336000
2018-11-09,88644272000
2018-11-12,86379472000
2018-11-13,86554994000
2018-11-14,85889709000
2018-11-15,86481388000
2018-11-16,85281044000
2018-11-19,83398429000
2018-11-20,83191766000
2018-11-21,83313499000
2018-11-23,83622078000
2018-11-26,83593767999
2018-11-27,83596599000
2018-11-28,84913014000
2018-11-29,85615102000
2018-11-30,85051733000
2018-12-03,84021249000
2018-12-04,81173263000
2018-12-06,81065685000
2018-12-07,80796740000
2018-12-10,84477040000
2018-12-11,82707665000
2018-12-12,82806750000
2018-12-13,82730313000
2018-12-14,81447870000
2018-12-17,79050013000
2018-12-18,79117957000
2018-12-19,77558076000
2018-12-20,75103599000
2018-12-21,72629305000
2018-12-24,69421782000
2018-12-26,71233622000
2018-12-27,73546549000
2018-12-28,73962706000
2018-12-31,73969800000
2019-01-02,74786225000
2019-01-03,72907600000
2019-01-04,74873800000
2019-01-07,75732600000
2019-01-08,76238275000
2019-01-09,76427550000
2019-01-10,78393750000
2019-01-11,78458725000
2019-01-14,78396575000
2019-01-15,77970000000
2019-01-16,76950175000
2019-01-17,78761000000
2019-01-18,79910775000
2019-01-22,78984175000
2019-01-23,80091575000
2019-01-24,80583125000
2019-01-25,81088800000
2019-01-28,81323275000
2019-01-29,82504125000
2019-01-30,82396775000
2019-01-31,81837425000
2019-02-01,82088850000
2019-02-04,84402525000
2019-02-05,84597450000
2019-02-06,84701975000
2019-02-07,84786725000
2019-02-08,85173750000
2019-02-11,84761300000
2019-02-12,85911075000
2019-02-13,85998650000
2019-02-14,85032500000
2019-02-15,86792475000
2019-02-19,86213350000
2019-02-20,86784000000
2019-02-21,86024075000
2019-02-22,86764225000
2019-02-25,86436525000
2019-02-26,86411100000
2019-02-27,86891350000
2019-02-28,87408325000
2019-03-01,87425275000
2019-03-04,86074925000
2019-03-05,86377200000
2019-03-06,85687900000
2019-03-07,85600325000
2019-03-08,85018375000
2019-03-11,85993000000
2019-03-12,85292400000
2019-03-13,85724625000
2019-03-14,84329075000
2019-03-15,83662375000
2019-03-18,84083300000
2019-03-19,83789500000
2019-03-20,83614350000
2019-03-21,84470325000
2019-03-22,83057825000
2019-03-25,83088900000
2019-03-26,83314900000
2019-03-27,83040875000
2019-03-28,83507000000
2019-03-29,84795200000
2019-04-01,85870638000
2019-04-02,85534820000
2019-04-03,83889594000
2019-04-04,84566874000
2019-04-05,85388076000
2019-04-08,86257252000
2019-04-09,85416296000
2019-04-10,84411664000
2019-04-11,86237498000
2019-04-12,87397340000
2019-04-15,87117962000
2019-04-16,87498932000
2019-04-17,87623100000
2019-04-18,88684172000
2019-04-22,88966372000
2019-04-23,94000820000
2019-04-24,93159864000
2019-04-25,92807114000
2019-04-26,92654726000
2019-04-29,92728098000
2019-04-30,94065726000
2019-05-01,93648070000
2019-05-02,93845610000
2019-05-03,94274554000
2019-05-06,94740184000
2019-05-07,93379980000
2019-05-08,94305596000
2019-05-09,95767392000
2019-05-10,96328970000
2019-05-13,94641414000
2019-05-14,94867174000
2019-05-15,94297130000
2019-05-16,95775858000
2019-05-17,95380778000
2019-05-20,96515222000
2019-05-21,97062690000
2019-05-22,96314860000
2019-05-23,95967754000
2019-05-24,95603715999
2019-05-28,95352558000
2019-05-29,95761748000
2019-05-30,96501112000
2019-05-31,95535988000
2019-06-03,97237654000
2019-06-04,98586570000
2019-06-05,99531940000
2019-06-06,99481144000
2019-06-07,100245906000
2019-06-10,99221520000
2019-06-11,97088088000
2019-06-12,97502922000
2019-06-13,98510376000
2019-06-14,98809508000
2019-06-17,98400318000
2019-06-18,99763344000
2019-06-19,100387006000
2019-06-20,102382160000
2019-06-21,101411392000
2019-06-24,101586356000
2019-06-25,101750032000
2019-06-26,101450900000
2019-06-27,101335198000
2019-06-28,102590988000
2019-07-01,101934540000
2019-07-02,103654740000
2019-07-03,104447160000
2019-07-05,104317440000
2019-07-08,104108760000
2019-07-09,104263860000
2019-07-10,103821120000
2019-07-11,103840860000
2019-07-12,104184900000
2019-07-15,103688580000
2019-07-16,103028700000
2019-07-17,101088540000
2019-07-18,100451220000
2019-07-19,100662720000
2019-07-22,100851660000
2019-07-23,100899600000
2019-07-24,104029800000
2019-07-25,104430240000
2019-07-26,104187720000
2019-07-29,104232840000
2019-07-30,103209180000
2019-07-31,102131940000
2019-08-01,102391380000
2019-08-02,102058620000
2019-08-05,101077260000
2019-08-06,103431959999
2019-08-07,104142600000
2019-08-08,106361940000
2019-08-09,106316820000
2019-08-12,106314000000
2019-08-13,106376040000
2019-08-14,104041080000
2019-08-15,105315720000
2019-08-16,106314000000
2019-08-19,107292540000
2019-08-20,107653500000
2019-08-21,108006000000
2019-08-22,108818160000
2019-08-23,106282980000
2019-08-26,107250240000
2019-08-27,107157180000
2019-08-28,107433540000
2019-08-29,108409260000
2019-08-30,108319020000
2019-09-03,108482580000
2019-09-04,109720560000
2019-09-05,108612300000
2019-09-06,109009920000
2019-09-09,107219220000
2019-09-10,107532240000
2019-09-11,107597100000
2019-09-12,109029660000
2019-09-13,108530520000
2019-09-16,110730120000
2019-09-17,111102360000
2019-09-18,111965280000
2019-09-19,110947260000
2019-09-20,109486500000
2019-09-23,109322940000
2019-09-24,109745940000
2019-09-25,110101260000
2019-09-26,110803440000
2019-09-27,109379340000
2019-09-30,109762884000
2019-10-01,108111066000
2019-10-02,106414224000
2019-10-03,106948884000
2019-10-04,108324930000
2019-10-07,107995691999
2019-10-08,107528568000
2019-10-09,108229254000
2019-10-10,108868032000
2019-10-11,107345658000
2019-10-14,107666454000
2019-10-15,107705850000
2019-10-16,107731176000
2019-10-17,106104684000
2019-10-18,104815872000
2019-10-21,105257670000
2019-10-22,105153552000
2019-10-23,104987526000
2019-10-24,105451836000
2019-10-25,104323422000
2019-10-28,104635776000
2019-10-29,104427540000
2019-10-30,106549296000
2019-10-31,105997752000
2019-11-01,106698438000
2019-11-04,105378672000
2019-11-05,105139482000
2019-11-06,106872906000
2019-11-07,106580250000
2019-11-08,107455404000
2019-11-11,107320332000
2019-11-12,108704820000
2019-11-13,109095966000
2019-11-14,109791024000
2019-11-15,110744970000
2019-11-18,110522664000
2019-11-19,109973934000
2019-11-20,110505780000
2019-11-21,109819164000
2019-11-22,109954236000
2019-11-25,109740372000
2019-11-26,110449500000
2019-11-27,110939136000
2019-11-29,110035841999
2019-12-02,107950668000
2019-12-03,107387868000
2019-12-04,108220812000
2019-12-05,108603516000
2019-12-06,108862404000
2019-12-09,107871876000
2019-12-10,108181416000
2019-12-11,108687936000
2019-12-12,108071670000
2019-12-13,108752658000
2019-12-16,108606330000
2019-12-17,108870846000
2019-12-18,107092398000
2019-12-19,107818410000
2019-12-20,108752658000
2019-12-23,110280660000
2019-12-24,109793838000
2019-12-26,110393220000
2019-12-27,110759040000
2019-12-30,110280660000
2019-12-31,109532594000
2020-01-02,112342781000
2020-01-03,116385062000
2020-01-06,116207843000
2020-01-07,116598850000
2020-01-08,115622738999
2020-01-09,116719809000
2020-01-10,116410379000
2020-01-13,117870326000
2020-01-14,117060182000
2020-01-15,118413235000
2020-01-16,119749410000
2020-01-17,119738158000
2020-01-21,119875995000
2020-01-22,119389346000
2020-01-23,120615813999
2020-01-24,121662250000
2020-01-27,121628494000
2020-01-28,122975921000
2020-01-29,122039192000
2020-01-30,122618670000
2020-01-31,120430156000
2020-02-03,119231818000
2020-02-04,121178413999
2020-02-05,122418947000
2020-02-06,123482261000
2020-02-07,123538521000
2020-02-10,123704488000
2020-02-11,123729805000
2020-02-12,122815580000
2020-02-13,122281110000
2020-02-14,123167205000
2020-02-18,122520215000
2020-02-19,122219224000
2020-02-20,119825361000
2020-02-21,120340140000
2020-02-24,117963155000
2020-02-25,112621268000
2020-02-26,112773170000
2020-02-27,108187980000
2020-02-28,104044431000
2020-03-02,107273755000
2020-03-03,106162620000
2020-03-04,113091038999
2020-03-05,108216110000
2020-03-06,107588811000
2020-03-09,99026038999
2020-03-10,103284921000
2020-03-11,100404409000
2020-03-12,87591194000
2020-03-13,92432367000
2020-03-16,80997522000
2020-03-17,89686879000
2020-03-18,93788233000
2020-03-19,88384460000
2020-03-20,81920186000
2020-03-23,77863840000
2020-03-24,81270383000
2020-03-25,89923171000
2020-03-26,98547829000
2020-03-27,97999294000
2020-03-30,97608230000
2020-03-31,94838210000
2020-04-01,94717896000
2020-04-02,99038008000
2020-04-03,98069900000
2020-04-06,102952410000
2020-04-07,99407343999
2020-04-08,101122518000
2020-04-09,103805800000
2020-04-13,103509212000
2020-04-14,106332393999
2020-04-15,104751524000
2020-04-16,105730824000
2020-04-17,112342498000
2020-04-20,107222158000
2020-04-21,104488512000
2020-04-22,106435920000
2020-04-23,105409054000
2020-04-24,106819246000
2020-04-27,105923886000
2020-04-28,107647454000
2020-04-29,108537218000
2020-04-30,108858988000
2020-05-01,107294906000
2020-05-04,106368768000
2020-05-05,109205940000
2020-05-06,105926684000
2020-05-07,105355892000
2020-05-08,105876320000
2020-05-11,105361488000
2020-05-12,103836578000
2020-05-13,101897564000
2020-05-14,99687143999
2020-05-15,100839920000
2020-05-18,105635692000
2020-05-19,103940104000
2020-05-20,101430298000
2020-05-21,103195836000
2020-05-22,103246200000
2020-05-26,104141560000
2020-05-27,111114176000
2020-05-28,111483512000
2020-05-29,108685512000
2020-06-01,108831008000
2020-06-02,109057646000
2020-06-03,112655874000
2020-06-04,112946866000
2020-06-05,114927850000
2020-06-08,115921140000
2020-06-09,114315088000
2020-06-10,112974846000
2020-06-11,107409624000
2020-06-12,106847226000
2020-06-15,104443743999
2020-06-16,107099046000
2020-06-17,106914378000
2020-06-18,105873522000
2020-06-19,104141560000
2020-06-22,105193608000
2020-06-23,104001660000
2020-06-24,100677636000
2020-06-25,101517036000
2020-06-26,99821448000
2020-06-29,102642750000
2020-06-30,101922156000
2020-07-01,100665306000
2020-07-02,101106600000
2020-07-06,101271387000
2020-07-07,98668311000
2020-07-08,97819239000
2020-07-09,94950828000
2020-07-10,97545525000
2020-07-13,98609658000
2020-07-14,99335838000
2020-07-15,101821608000
2020-07-16,102190284000
2020-07-17,102922050000
2020-07-20,102092529000
2020-07-21,104771016000
2020-07-22,110066544000
2020-07-23,108262266000
2020-07-24,107868453000
2020-07-27,106717737000
2020-07-28,107994138000
2020-07-29,108172890000
2020-07-30,106614396000
2020-07-31,105846321000
2020-08-03,105324030000
2020-08-04,105572607000
2020-08-05,107111550000
2020-08-06,106061382000
2020-08-07,107703666000
2020-08-10,108720318000
2020-08-11,109474428000
2020-08-12,109608492000
2020-08-13,108714732000
2020-08-14,109323606000
2020-08-17,108636528000
2020-08-18,108999618000
2020-08-19,108940965000
2020-08-20,108334884000
2020-08-21,108806901000
2020-08-24,110334672000
2020-08-25,110278812000
2020-08-26,110446392000
2020-08-27,110329086000
2020-08-28,110488287000
2020-08-31,108999618000
2020-09-01,108036033000
2020-09-02,111180951000
2020-09-03,107890797000
2020-09-04,107536086000
2020-09-08,106198239000
2020-09-09,107597532000
2020-09-10,105885423000
2020-09-11,108773385000
2020-09-14,109974375000
2020-09-15,109639215000
2020-09-16,110485494000
2020-09-17,110586042000
2020-09-18,110362602000
2020-09-21,106025073000
2020-09-22,108485706000
2020-09-23,107038932000
2020-09-24,105787668000
2020-09-25,108005310000
2020-09-28,109225647000
2020-09-29,108730578000
2020-09-30,107203415999
2020-10-01,106534933000
2020-10-02,106448226000
2020-10-05,107393612000
2020-10-06,105295862000
2020-10-07,107108318000
2020-10-08,108688623000
2020-10-09,107944621000
2020-10-12,108780924000
2020-10-13,108789315000
2020-10-14,109284384000
2020-10-15,107997764000
2020-10-16,108104050000
2020-10-19,107323687000
2020-10-20,104107137000
2020-10-21,102689058000
2020-10-22,103198112000
2020-10-23,104700101000
2020-10-26,103083435000
2020-10-27,101371671000
2020-10-28,98135542000
2020-10-29,98577468000
2020-10-30,97931361000
2020-11-02,98571874000
2020-11-03,101654168000
2020-11-04,104093152000
2020-11-05,102006590000
2020-11-06,101047219000
2020-11-09,101796815000
2020-11-10,103847015999
2020-11-11,103287615999
2020-11-12,102898833000
2020-11-13,104926658000
2020-11-16,105483261000
2020-11-17,105139230000
2020-11-18,105603532000
2020-11-19,105295862000
2020-11-20,102935194000
2020-11-23,103726745000
2020-11-24,105860856000
2020-11-25,105821698000
2020-11-27,104702898000
2020-11-30,102090500000
2020-12-01,102087703000
2020-12-02,101072392000
2020-12-03,101259790999
2020-12-04,102540817000
2020-12-07,101287761000
2020-12-08,100476631000
2020-12-09,101069595000
2020-12-10,99402583000
2020-12-11,101170287000
2020-12-14,100037502000
2020-12-15,100012329000
2020-12-16,99173229000
2020-12-17,98622220000
2020-12-18,99581590999
2020-12-21,97713195000
2020-12-22,97313224000
2020-12-23,98342520000
2020-12-24,98446009000
2020-12-28,99064146000
2020-12-29,98985830000
2020-12-30,99058552000
2020-12-31,99039420000
2021-01-04,96154560000
2021-01-05,97312410000
2021-01-06,97100370000
2021-01-07,95571450000
2021-01-08,93771900000
2021-01-11,94212720000
2021-01-12,95376150000
2021-01-13,96391710000
2021-01-14,96935760000
2021-01-15,96888330000
2021-01-19,95278500000
2021-01-20,95325930000
2021-01-21,94767930000
2021-01-22,94826520000
2021-01-25,95839290000
2021-01-26,92262510000
2021-01-27,92770290000
2021-01-28,91492470000
2021-01-29,89787780000
2021-02-01,90404370000
2021-02-02,92823300000
2021-02-03,92736810000
2021-02-04,94087170000
2021-02-05,94034160000
2021-02-08,94257360000
2021-02-09,95512860000
2021-02-10,95471010000
2021-02-11,94620060000
2021-02-12,94226670000
2021-02-16,93473370000
2021-02-17,94023000000
2021-02-18,94279680000
2021-02-19,93582180000
2021-02-22,94991130000
2021-02-23,96598170000
2021-02-24,96681870000
2021-02-25,95331510000
2021-02-26,92139750000
2021-03-01,93038130000
2021-03-02,94466610000
2021-03-03,95113890000
2021-03-04,94371750000
2021-03-05,94979970000
2021-03-08,95264550000
2021-03-09,94162500000
2021-03-10,95094360000
2021-03-11,94784670000
2021-03-12,94913010000
2021-03-15,96648390000
2021-03-16,96849270000
2021-03-17,97934580000
2021-03-18,100007550000
2021-03-19,99064530000
2021-03-22,99787140000
2021-03-23,98657190000
2021-03-24,99357480000
2021-03-25,100780380000
2021-03-26,101754090000
2021-03-29,103411946000
2021-03-30,102787796000
2021-03-31,102499300000
2021-04-01,102920948000
2021-04-05,105065250000
2021-04-06,105126278000
2021-04-07,105464706000
2021-04-08,107081948000
2021-04-09,107140202000
2021-04-12,107589590000
2021-04-13,107384314000
2021-04-14,107817058000
2021-04-15,108360762000
2021-04-16,108688094000
2021-04-19,108665902000
2021-04-20,107445342000
2021-04-21,107420376000
2021-04-22,105436966000
2021-04-23,104660246000
2021-04-26,103187252000
2021-04-27,103531228000
2021-04-28,103453556000
2021-04-29,105509090000
2021-04-30,105567344000
2021-05-03,106884994000
2021-05-04,107486952000
2021-05-05,107179038000
2021-05-06,107448116000
2021-05-07,108280316000
2021-05-10,109057036000
2021-05-11,107581268000
2021-05-12,105583988000
2021-05-13,107567398000
2021-05-14,108402372000
2021-05-17,108496688000
2021-05-18,107414828000
2021-05-19,106948796000
2021-05-20,107719968000
2021-05-21,107414828000
2021-05-24,107550754000
2021-05-25,107034790000
2021-05-26,106557662000
2021-05-27,107461986000
2021-05-28,106022280000
2021-06-01,105944608000
2021-06-02,106823966000
2021-06-03,107450890000
2021-06-04,109323340000
2021-06-07,108604874000
2021-06-08,107778222000
2021-06-09,107298320000
2021-06-10,107553528000
2021-06-11,107553528000
2021-06-14,107939114000
2021-06-15,108130520000
2021-06-16,106410640000
2021-06-17,106216460000
2021-06-18,105187306000
2021-06-21,106105500000
2021-06-22,106099952000
2021-06-23,104671342000
2021-06-24,104782302000
2021-06-25,105969574000
2021-06-28,104975334000
2021-06-29,103138604000
2021-06-30,104500270000
2021-07-01,105016764000
2021-07-02,105367538000
2021-07-06,104588654000
2021-07-07,105917176000
2021-07-08,104933904000
2021-07-09,105814982000
2021-07-12,104699134000
2021-07-13,104359408000
2021-07-14,104077684000
2021-07-15,104472650000
2021-07-16,104166068000
2021-07-19,102751924000
2021-07-20,104950476000
2021-07-21,105201818000
2021-07-22,104936666000
2021-07-23,105168674000
2021-07-26,101655410000
2021-07-27,103500426000
2021-07-28,102970122000
2021-07-29,102912120000
2021-07-30,102655254000
2021-08-02,101724460000
2021-08-03,102042090000
2021-08-04,99884968000
2021-08-05,99647436000
2021-08-06,99998210000
2021-08-09,99719248000
2021-08-10,100050688000
2021-08-11,100343460000
2021-08-12,99362950000
2021-08-13,98874076000
2021-08-16,99501050000
2021-08-17,99873920000
2021-08-18,98492920000
2021-08-19,97783086000
2021-08-20,98650354000
2021-08-23,98700070000
2021-08-24,99155800000
2021-08-25,99086750000
2021-08-26,99879444000
2021-08-27,99981638000
2021-08-30,99998210000
2021-08-31,99376760000
2021-09-01,98509492000
2021-09-02,98893410000
2021-09-03,98327200000
2021-09-07,96449040000
2021-09-08,97073252000
2021-09-09,96374466000
2021-09-10,95532056000
2021-09-13,95650822000
2021-09-14,95106708000
2021-09-15,95308334000
2021-09-16,94322300000
2021-09-17,94178676000
2021-09-20,93482652000
2021-09-21,92817010000
2021-09-22,94385826000
2021-09-23,95068040000
2021-09-24,96537424000
2021-09-27,96573288000
2021-09-28,96242595000
2021-09-29,95734257000
2021-09-30,94315830000
2021-10-01,95053740000
2021-10-04,94559067000
2021-10-05,95040075000
2021-10-06,95652267000
2021-10-07,96141474000
2021-10-08,96679875000
2021-10-11,97589964000
2021-10-12,97874196000
2021-10-13,98869008000
2021-10-14,98953731000
2021-10-15,99923946000
2021-10-18,99754500000
2021-10-19,101413431000
2021-10-20,101429829000
2021-10-21,101979162000
2021-10-22,102378180000
2021-10-25,102850989000
2021-10-26,90711003000
2021-10-27,90445902000
2021-10-28,90568887000
2021-10-29,90823056000
2021-11-01,90443169000
2021-11-02,89180523000
2021-11-03,90557955000
2021-11-04,91692150000
2021-11-05,92891937000
2021-11-08,93408474000
2021-11-09,92421861000
2021-11-10,92274279000
2021-11-11,91798737000
2021-11-12,92665098000
2021-11-15,93173436000
2021-11-16,93023121000
2021-11-17,93465867000
2021-11-18,93490464000
2021-11-19,93315552000
2021-11-22,94283034000
2021-11-23,94337694000
2021-11-24,93900414000
2021-11-26,93665376000
2021-11-29,93258159000
2021-11-30,91096356000
2021-12-01,89757186000
2021-12-02,90333849000
2021-12-03,91230273000
2021-12-06,92911068000
2021-12-07,92695161000
2021-12-08,93217164000
2021-12-09,93905880000
2021-12-10,94255704000
2021-12-13,94438815000
2021-12-14,94463412000
2021-12-15,94129986000
2021-12-16,94244772000
2021-12-17,94053462000
2021-12-20,92216886000
2021-12-21,93132441000
2021-12-22,93780162000
2021-12-23,94840566000
2021-12-27,95731524000
2021-12-28,96679875000
2021-12-29,96821991000
2021-12-30,96633414000
2021-12-31,95356503000
2022-01-03,95074788000
2022-01-04,97121917000
2022-01-05,96088962000
2022-01-06,96051400000
2022-01-07,96625562000
2022-01-10,97459975000
2022-01-11,97698762000
2022-01-12,96936790000
2022-01-13,97977794000
2022-01-14,99973946000
2022-01-18,101025682000
2022-01-19,101237639000
2022-01-20,100647379000
2022-01-21,99592960000
2022-01-24,100164439000
2022-01-25,103877711000
2022-01-26,104969692000
2022-01-27,104390164000
2022-01-28,105482145000
2022-01-31,104403579000
2022-02-01,103834783000
2022-02-02,103923322000
2022-02-03,104556510000
2022-02-04,104457239000
2022-02-07,105264822000
2022-02-08,106257532000
2022-02-09,105855082000
2022-02-10,103410869000
2022-02-11,106297777000
2022-02-14,103824051000
2022-02-15,102549626000
2022-02-16,103805270000
2022-02-17,104306991000
2022-02-18,103687218000
2022-02-22,103617460000
2022-02-23,104341870000
2022-02-24,106168993000
2022-02-25,109866167000
2022-02-28,116388540000
2022-03-01,122508463000
2022-03-02,120735000000
2022-03-03,120150106000
2022-03-04,122921645000
2022-03-07,125068045000
2022-03-08,120464017000
2022-03-09,120391576000
2022-03-10,119221788000
2022-03-11,117794432000
2022-03-14,119245935000
2022-03-15,120378161000
2022-03-16,113045522000
2022-03-17,114990697000
2022-03-18,114344094000
2022-03-21,118052000000
2022-03-22,118210297000
2022-03-23,119460575000
2022-03-24,120662559000
2022-03-25,121716978000
2022-03-28,118275684000
2022-03-29,116194470000
2022-03-30,118533510000
2022-03-31,117324120000
2022-04-01,118541484000
2022-04-04,118017858000
2022-04-05,118876392000
2022-04-06,120827364000
2022-04-07,123732558000
2022-04-08,122672016000
2022-04-11,123397650000
2022-04-12,124274790000
2022-04-13,124710702000
2022-04-14,124304028000
2022-04-18,124245552000
2022-04-19,122241420000
2022-04-20,120638646000
2022-04-21,116829732000
2022-04-22,118490982000
2022-04-25,117720162000
2022-04-26,118570722000
2022-04-27,118275684000
2022-04-28,117406518000
2022-04-29,114857496000
2022-05-02,114509298000
2022-05-03,115561866000
2022-05-04,118477692000
2022-05-05,117789270000
2022-05-06,119458494000
2022-05-09,116643672000
2022-05-10,116720754000
2022-05-11,117060978000
2022-05-12,115514022000
2022-05-13,115668186000
2022-05-16,116300790000
2022-05-17,117217800000
2022-05-18,115444914000
2022-05-19,113129796000
2022-05-20,112739070000
2022-05-23,115099374000
2022-05-24,117690924000
2022-05-25,118956132000
2022-05-26,119075742000
2022-05-27,119758848000
2022-05-31,116981238000
2022-06-01,116765940000
2022-06-02,117247038000
2022-06-03,117667002000
2022-06-06,117858378000
2022-06-07,121284540000
2022-06-08,117858378000
2022-06-09,115016976000
2022-06-10,114344502000
2022-06-13,112680594000
2022-06-14,110617986000
2022-06-15,110067780000
2022-06-16,107593182000
2022-06-17,107385858000
2022-06-21,111359568000
2022-06-22,110426610000
2022-06-23,109142796000
2022-06-24,111380832000
2022-06-27,110723925000
2022-06-28,111109511000
2022-06-29,110628849000
2022-06-30,113552436000
2022-07-01,114492632000
2022-07-05,109667525000
2022-07-06,112477549000
2022-07-07,111500379000
2022-07-08,111014435000
2022-07-11,110676387000
2022-07-12,109334759000
2022-07-13,107752800000
2022-07-14,105721871000
2022-07-15,105212158000
2022-07-18,102280648000
2022-07-19,103099358000
2022-07-20,104377602000
2022-07-21,104372320000
2022-07-22,104250834000
2022-07-25,105587180000
2022-07-26,104797521000
2022-07-27,105254414000
2022-07-28,107245728000
2022-07-29,109287221000
2022-08-01,110731848000
2022-08-02,113240798000
2022-08-03,113378130000
2022-08-04,113069133000
2022-08-05,112614881000
2022-08-08,111941426000
2022-08-09,113180055000
2022-08-10,113560359000
2022-08-11,113259285000
2022-08-12,114682784000
2022-08-15,115678441000
2022-08-16,116246256000
2022-08-17,116623919000
2022-08-18,116032335000
2022-08-19,116211923000
2022-08-22,114178353000
2022-08-23,114386992000
2022-08-24,114542811000
2022-08-25,115844824000
2022-08-26,113861433000
2022-08-29,113478488000
2022-08-30,112271551000
2022-08-31,110951051000
2022-09-01,111611301000
2022-09-02,110544337000
2022-09-06,110335698000
2022-09-07,110958974000
2022-09-08,110829565000
2022-09-09,111326073000
2022-09-12,110562824000
2022-09-13,108104053000
2022-09-14,110031983000
2022-09-15,109229119000
2022-09-16,109413989000
2022-09-19,110002932000
2022-09-20,111075178000
2022-09-21,110974820000
2022-09-22,111471328000
2022-09-23,109091787000
2022-09-26,104806815000
2022-09-27,102773154000
2022-09-28,102840000000
2022-09-29,100215009000
2022-09-30,99315159000
2022-10-03,102773154000
2022-10-04,104410881000
2022-10-05,103485321000
2022-10-06,102739731000
2022-10-07,103858116000
2022-10-10,105408429000
2022-10-11,105683526000
2022-10-12,102176682000
2022-10-13,104372316000
2022-10-14,100117311000
2022-10-17,102148401000
2022-10-18,111026064000
2022-10-19,113113716000
2022-10-20,114239814000
2022-10-21,116880231000
2022-10-24,117612966000
2022-10-25,118304565000
2022-10-26,118924176000
2022-10-27,121333203000
2022-10-28,124660077000
2022-10-31,125125428000
2022-11-01,124855473000
2022-11-02,123937626000
2022-11-03,124647222000
2022-11-04,123837357000
2022-11-07,125626773000
2022-11-08,127038252000
2022-11-09,124739778000
2022-11-10,126176967000
2022-11-11,119258406000
2022-11-14,118790484000
2022-11-15,120129975000
2022-11-16,119870304000
2022-11-17,121549167000
2022-11-18,122590422000
2022-11-21,123649674000
2022-11-22,123279450000
2022-11-23,123683097000
2022-11-25,124297566000
2022-11-28,124233291000
2022-11-29,124462110000
2022-11-30,124742349000
2022-12-01,124356699000
2022-12-02,127580733000
2022-12-05,126151257000
2022-12-06,124436400000
2022-12-07,123716520000
2022-12-08,124791198000
2022-12-09,124328418000
2022-12-12,125032872000
2022-12-13,123464562000
2022-12-14,124742349000
2022-12-15,123096909000
2022-12-16,123868209000
2022-12-19,123868209000
2022-12-20,124989165000
2022-12-21,125374815000
2022-12-22,123228030000
2022-12-23,124253859000
2022-12-27,124822050000
2022-12-28,124235862000
2022-12-29,125220555000
2022-12-30,125076579000
2023-01-03,121626891000
2023-01-04,121364550000
2023-01-05,121509729000
2023-01-06,120534228000
2023-01-09,116904753000
2023-01-10,117745263000
2023-01-11,117926100000
2023-01-12,117605178000
2023-01-13,114571701000
2023-01-17,113891652000
2023-01-18,112391469000
2023-01-19,111892257000
2023-01-20,112903416000
2023-01-23,112394016000
2023-01-24,114418881000
2023-01-25,115674552000
2023-01-26,117113607000
2023-01-27,117060120000
2023-01-30,117312273000
2023-01-31,117992322000
2023-02-01,117735075000
2023-02-02,116446293000
2023-02-03,116927676000
2023-02-06,119479770000
2023-02-07,119283651000
2023-02-08,119619855000
2023-02-09,119731923000
2023-02-10,122467401000
2023-02-13,122757759000
2023-02-14,122658426000
2023-02-15,122385897000
2023-02-16,120027375000
2023-02-17,121142961000
2023-02-21,122049693000
2023-02-22,122136291000
2023-02-23,122021676000
2023-02-24,122357880000
2023-02-27,122126103000
2023-02-28,120794022000
2023-03-01,120811851000
2023-03-02,121825557000
2023-03-03,121718583000
