,HP
2018-07-18,6618591000
2018-07-19,6492211320
2018-07-20,6471511200
2018-07-23,6417037200
2018-07-24,6450811080
2018-07-25,6408321360
2018-07-26,6514000920
2018-07-27,6627306840
2018-07-30,6862634520
2018-07-31,6683959800
2018-08-01,6728628480
2018-08-02,6656722800
2018-08-03,6678512400
2018-08-06,6668707080
2018-08-07,6753686520
2018-08-08,6727539000
2018-08-09,6591354000
2018-08-10,6822323760
2018-08-13,6770028720
2018-08-14,6924734880
2018-08-15,6746060160
2018-08-16,6671975520
2018-08-17,6810339480
2018-08-20,6869171400
2018-08-21,7010803799
2018-08-22,7126288680
2018-08-23,7102320120
2018-08-24,7172046840
2018-08-27,7227610320
2018-08-28,7162241519
2018-08-29,7204731239
2018-08-30,7239594600
2018-08-31,7143720359
2018-09-04,7174225799
2018-09-05,7030414440
2018-09-06,6852829200
2018-09-07,6839755440
2018-09-10,6901855800
2018-09-11,7040219760
2018-09-12,7169867880
2018-09-13,7054383000
2018-09-14,7115393880
2018-09-17,7092514799
2018-09-18,7176404760
2018-09-19,7193836440
2018-09-20,7297337040
2018-09-21,7330021440
2018-09-24,7367063760
2018-09-25,7482548640
2018-09-26,7468385400
2018-09-27,7526127840
2018-09-28,7492353960
2018-10-01,7648671360
2018-10-02,7638848579
2018-10-03,7815658620
2018-10-04,7784007439
2018-10-05,7850584060
2018-10-08,7849492640
2018-10-09,7960817480
2018-10-10,7558083500
2018-10-11,7447850079
2018-10-12,7575546220
2018-10-15,7552626400
2018-10-16,7551534980
2018-10-17,7427113100
2018-10-18,7248120220
2018-10-19,7219743300
2018-10-22,7136795380
2018-10-23,6862848960
2018-10-24,6591085380
2018-10-25,6850843340
2018-10-26,6839929140
2018-10-29,6654387740
2018-10-30,6759164060
2018-10-31,6798455180
2018-11-01,6787540980
2018-11-02,6652204900
2018-11-05,6963259600
2018-11-06,7004733560
2018-11-07,7171720819
2018-11-08,6807186540
2018-11-09,6831197780
2018-11-12,6607456680
2018-11-13,6349881560
2018-11-14,6362978600
2018-11-15,6552885680
2018-11-16,6831197780
2018-11-19,7024379120
2018-11-20,6634742180
2018-11-21,6558342780
2018-11-23,6414275340
2018-11-26,6576896920
2018-11-27,6523417340
2018-11-28,6627102240
2018-11-29,6674033300
2018-11-30,6614005200
2018-12-03,6798455180
2018-12-04,6612913780
2018-12-06,6565982720
2018-12-07,6629285080
2018-12-10,6461206400
2018-12-11,6548520000
2018-12-12,6760255480
2018-12-13,6635833600
2018-12-14,6382624160
2018-12-17,6152334540
2018-12-18,5942781900
2018-12-19,5541139340
2018-12-20,5147136720
2018-12-21,5039086140
2018-12-24,4905932900
2018-12-26,5232267480
2018-12-27,5209347660
2018-12-28,5197342040
2018-12-31,5244923640
2019-01-02,5256958300
2019-01-03,5258052360
2019-01-04,5360894000
2019-01-07,5543602020
2019-01-08,5579706000
2019-01-09,5854315060
2019-01-10,5904641820
2019-01-11,5845562580
2019-01-14,5823681380
2019-01-15,5841186340
2019-01-16,5787577400
2019-01-17,5861973480
2019-01-18,5923240840
2019-01-22,5690206060
2019-01-23,5544696080
2019-01-24,5751473420
2019-01-25,5844468520
2019-01-28,5733968460
2019-01-29,5892607160
2019-01-30,6217542980
2019-01-31,6125641940
2019-02-01,6186909300
2019-02-04,6247082600
2019-02-05,6178156820
2019-02-06,6250364780
2019-02-07,6099384500
2019-02-08,6065468640
2019-02-11,6091726080
2019-02-12,6132206300
2019-02-13,6181439000
2019-02-14,6233953880
2019-02-15,6279904400
2019-02-19,6351018300
2019-02-20,6243800420
2019-02-21,6078597360
2019-02-22,6019518120
2019-02-25,6002013160
2019-02-26,5892607160
2019-02-27,5924334900
2019-02-28,5929805200
2019-03-01,6011859700
2019-03-04,5940745800
2019-03-05,5912300240
2019-03-06,5926523020
2019-03-07,5969191360
2019-03-08,5777730860
2019-03-11,5937463620
2019-03-12,6038117140
2019-03-13,6037023080
2019-03-14,6046869620
2019-03-15,5968097300
2019-03-18,6156275620
2019-03-19,6082973600
2019-03-20,6167216220
2019-03-21,6182533060
2019-03-22,5960438880
2019-03-25,6015141880
2019-03-26,6086255780
2019-03-27,6029364660
2019-03-28,6221919220
2019-03-29,6078597360
2019-04-01,6294126000
2019-04-02,6237225000
2019-04-03,6139836750
2019-04-04,6245979000
2019-04-05,6390420000
2019-04-08,6423247500
2019-04-09,6360875250
2019-04-10,6508599000
2019-04-11,6465923250
2019-04-12,6600516000
2019-04-15,6579725250
2019-04-16,6765747750
2019-04-17,6810612000
2019-04-18,6841251000
2019-04-22,7059006750
2019-04-23,6894869250
2019-04-24,6663982500
2019-04-25,6723072000
2019-04-26,6424341750
2019-04-29,6392608500
2019-04-30,6403551000
2019-05-01,6154062000
2019-05-02,6203303250
2019-05-03,6297408750
2019-05-06,6290843250
2019-05-07,6251450250
2019-05-08,6252544500
2019-05-09,6394797000
2019-05-10,6288654750
2019-05-13,6224094000
2019-05-14,6436378500
2019-05-15,6338990250
2019-05-16,6355404000
2019-05-17,6070899000
2019-05-20,6019469250
2019-05-21,6076370250
2019-05-22,5920986750
2019-05-23,5605842750
2019-05-24,5522679750
2019-05-28,5388087000
2019-05-29,5580675000
2019-05-30,5490946500
2019-05-31,5351976750
2019-06-03,5448270750
2019-06-04,5507360250
2019-06-05,5580675000
2019-06-06,5600371500
2019-06-07,5678063250
2019-06-10,5543470500
2019-06-11,5617879500
2019-06-12,5409972000
2019-06-13,5498606250
2019-06-14,5296170000
2019-06-17,5328997500
2019-06-18,5418726000
2019-06-19,5376050250
2019-06-20,5588334750
2019-06-21,5592711750
2019-06-24,5470155750
2019-06-25,5341034250
2019-06-26,5440611000
2019-06-27,5442799500
2019-06-28,5539093500
2019-07-01,5599432320
2019-07-02,5382729280
2019-07-03,5370750720
2019-07-05,5448066880
2019-07-08,5510137600
2019-07-09,5505781760
2019-07-10,5644079680
2019-07-11,5637545920
2019-07-12,5678926400
2019-07-15,5585275840
2019-07-16,5509048640
2019-07-17,5449155840
2019-07-18,5512315520
2019-07-19,5584186880
2019-07-22,5538450560
2019-07-23,5473112960
2019-07-24,5542806400
2019-07-25,5334815040
2019-07-26,5233541760
2019-07-29,5196517120
2019-07-30,5380551360
2019-07-31,5409953280
2019-08-01,5108311360
2019-08-02,5023372480
2019-08-05,4762022080
2019-08-06,4774000640
2019-08-07,4736976000
2019-08-08,4787068160
2019-08-09,4650948160
2019-08-12,4495226880
2019-08-13,4409199040
2019-08-14,4291591359
2019-08-15,4265456320
2019-08-16,4291591359
2019-08-19,4337327680
2019-08-20,4242588160
2019-08-21,4276345920
2019-08-22,4251299840
2019-08-23,4035685760
2019-08-26,4037863680
2019-08-27,3991038400
2019-08-28,4009550720
2019-08-29,4056376000
2019-08-30,4093400640
2019-09-03,3959458560
2019-09-04,4038952640
2019-09-05,4095578560
2019-09-06,4184873280
2019-09-09,4543141120
2019-09-10,4591055360
2019-09-11,4644414400
2019-09-12,4438600960
2019-09-13,4514828160
2019-09-16,5161670400
2019-09-17,4797957760
2019-09-18,4745687680
2019-09-19,4683616960
2019-09-20,4708663040
2019-09-23,4718463680
2019-09-24,4438600960
2019-09-25,4473447680
2019-09-26,4472358720
2019-09-27,4417910720
2019-09-30,4349798850
2019-10-01,4255356000
2019-10-02,4178281950
2019-10-03,4215190650
2019-10-04,4158742050
2019-10-07,4042588200
2019-10-08,3975284099
2019-10-09,3951402000
2019-10-10,3988310700
2019-10-11,4163084250
2019-10-14,4108806750
2019-10-15,4087095750
2019-10-16,4091437949
2019-10-17,3978540750
2019-10-18,3968770800
2019-10-21,4171768650
2019-10-22,4251013799
2019-10-23,4257527100
2019-10-24,4269468150
2019-10-25,4369338750
2019-10-28,4303120200
2019-10-29,4322660100
2019-10-30,4135945500
2019-10-31,4070812500
2019-11-01,4361739900
2019-11-04,4546283400
2019-11-05,4503946950
2019-11-06,4396477500
2019-11-07,4427958450
2019-11-08,4423616250
2019-11-11,4470294900
2019-11-12,4362825450
2019-11-13,4257527100
2019-11-14,4268382600
2019-11-15,4402990800
2019-11-18,4216276200
2019-11-19,4169597549
2019-11-20,4167426450
2019-11-21,4221703950
2019-11-22,4233645000
2019-11-25,4333515600
2019-11-26,4121833350
2019-11-27,4392135300
2019-11-29,4291179150
2019-12-02,4320489000
2019-12-03,4167426450
2019-12-04,4268382600
2019-12-05,4194565200
2019-12-06,4416017400
2019-12-09,4421445150
2019-12-10,4425787350
2019-12-11,4514802450
2019-12-12,4625528550
2019-12-13,4569079950
2019-12-16,4603817550
2019-12-17,4660266150
2019-12-18,4695003750
2019-12-19,4710201450
2019-12-20,4798131000
2019-12-23,4931653650
2019-12-24,4867606200
2019-12-26,4903429350
2019-12-27,4823098650
2019-12-30,4943594700
2019-12-31,4931744510
2020-01-02,4914375390
2020-01-03,4977338450
2020-01-06,5118462550
2020-01-07,5052242780
2020-01-08,4948028060
2020-01-09,5004477700
2020-01-10,5050071640
2020-01-13,5020761250
2020-01-14,5048986070
2020-01-15,5000135420
2020-01-16,4912204250
2020-01-17,4899177410
2020-01-21,4773251290
2020-01-22,4663608720
2020-01-23,4633212760
2020-01-24,4584362110
2020-01-27,4386788370
2020-01-28,4411756480
2020-01-29,4298857200
2020-01-30,4404157490
2020-01-31,4401986350
2020-02-03,4423697750
2020-02-04,4523570190
2020-02-05,4760224450
2020-02-06,4754796600
2020-02-07,4629956050
2020-02-10,4729828490
2020-02-11,4785192560
2020-02-12,4905690830
2020-02-13,4928487800
2020-02-14,4918717670
2020-02-18,4892663990
2020-02-19,4935001220
2020-02-20,4936086790
2020-02-21,4874209300
2020-02-24,4548538300
2020-02-25,4307541760
2020-02-26,4221781730
2020-02-27,4029635839
2020-02-28,4004667730
2020-03-02,4083914339
2020-03-03,3852687930
2020-03-04,3790810440
2020-03-05,3449941460
2020-03-06,2996173200
2020-03-09,2009390070
2020-03-10,2273183580
2020-03-11,2172225570
2020-03-12,1732569720
2020-03-13,1900833070
2020-03-16,1580589920
2020-03-17,1737997570
2020-03-18,1453578230
2020-03-19,1389529600
2020-03-20,1428610120
2020-03-23,1533910410
2020-03-24,1963796130
2020-03-25,1845469000
2020-03-26,2057155150
2020-03-27,1828099880
2020-03-30,1682633500
2020-03-31,1681420350
2020-04-01,1529931360
2020-04-02,1756627650
2020-04-03,1661006940
2020-04-06,1785636180
2020-04-07,1867289820
2020-04-08,2016630030
2020-04-09,2060680020
2020-04-13,2003737349
2020-04-14,1970431260
2020-04-15,1753404480
2020-04-16,1726544730
2020-04-17,1905967859
2020-04-20,1895223960
2020-04-21,1987621500
2020-04-22,1980100770
2020-04-23,2077870260
2020-04-24,1909191030
2020-04-27,1903819079
2020-04-28,2039192220
2020-04-29,2279855580
2020-04-30,2124069030
2020-05-01,1806049589
2020-05-04,1939273950
2020-05-05,1826463000
2020-05-06,1714726440
2020-05-07,1754478869
2020-05-08,1904893470
2020-05-11,1953241020
2020-05-12,1979026380
2020-05-13,1894149570
2020-05-14,1864066650
2020-05-15,1885554450
2020-05-18,2069275140
2020-05-19,2025225150
2020-05-20,2016630030
2020-05-21,2003737349
2020-05-22,1956464190
2020-05-26,2089688550
2020-05-27,2107953180
2020-05-28,2213243400
2020-05-29,2162747070
2020-06-01,2177788530
2020-06-02,2342170200
2020-06-03,2442088470
2020-06-04,2684900610
2020-06-05,2883662760
2020-06-08,3039449310
2020-06-09,2840687160
2020-06-10,2656966470
2020-06-11,2236879980
2020-06-12,2413079940
2020-06-15,2481840900
2020-06-16,2485064070
2020-06-17,2345393370
2020-06-18,2322831180
2020-06-19,2301343380
2020-06-22,2324979960
2020-06-23,2246549490
2020-06-24,2054233680
2020-06-25,2138036099
2020-06-26,1999439790
2020-06-29,2057456849
2020-06-30,2097012840
2020-07-01,1991678520
2020-07-02,1982004960
2020-07-06,2056168920
2020-07-07,1966957200
2020-07-08,1991678520
2020-07-09,1876670640
2020-07-10,2007801120
2020-07-13,1926113280
2020-07-14,2037896640
2020-07-15,2081965080
2020-07-16,2064767640
2020-07-17,1950834599
2020-07-20,1942235880
2020-07-21,2117434800
2020-07-22,2073366360
2020-07-23,2186224560
2020-07-24,2153979360
2020-07-27,2201272320
2020-07-28,2088414120
2020-07-29,1984154640
2020-07-30,1940086200
2020-07-31,1916439719
2020-08-03,1946535240
2020-08-04,1993828200
2020-08-05,2070141840
2020-08-06,2003501760
2020-08-07,1982004960
2020-08-10,2087339280
2020-08-11,2087339280
2020-08-12,2084114760
2020-08-13,1988454000
2020-08-14,2021774039
2020-08-17,1995977880
2020-08-18,1932562320
2020-08-19,1961583000
2020-08-20,1868071920
2020-08-21,1814329920
2020-08-24,1872371280
2020-08-25,1807880880
2020-08-26,1781009880
2020-08-27,1785309240
2020-08-28,1826153159
2020-08-31,1771336320
2020-09-01,1800357000
2020-09-02,1767036960
2020-09-03,1729417560
2020-09-04,1721893680
2020-09-08,1627307760
2020-09-09,1604736120
2020-09-10,1563892200
2020-09-11,1606885800
2020-09-14,1672451040
2020-09-15,1673525880
2020-09-16,1788533760
2020-09-17,1779935039
2020-09-18,1742315640
2020-09-21,1646654880
2020-09-22,1605810960
2020-09-23,1513374720
2020-09-24,1501551480
2020-09-25,1521973440
2020-09-28,1597212240
2020-09-29,1566041880
2020-09-30,1571061985
2020-10-01,1445591506
2020-10-02,1503500958
2020-10-05,1561410410
2020-10-06,1543179657
2020-10-07,1566772396
2020-10-08,1657926163
2020-10-09,1610740684
2020-10-12,1613957876
2020-10-13,1596799520
2020-10-14,1610740684
2020-10-15,1601089109
2020-10-16,1538890068
2020-10-19,1541034862
2020-10-20,1582858355
2020-10-21,1557120821
2020-10-22,1630043835
2020-10-23,1677229314
2020-10-26,1606451095
2020-10-27,1606451095
2020-10-28,1524948903
2020-10-29,1533528081
2020-10-30,1594654725
2020-11-02,1679374109
2020-11-03,1689025684
2020-11-04,1672939725
2020-11-05,1674012122
2020-11-06,1624681848
2020-11-09,1879912396
2020-11-10,1865971232
2020-11-11,1853102465
2020-11-12,1773745068
2020-11-13,1852030068
2020-11-16,1988224520
2020-11-17,2033265204
2020-11-18,2120129383
2020-11-19,2225224314
2020-11-20,2161952876
2020-11-23,2472948081
2020-11-24,2597346163
2020-11-25,2586622191
2020-11-27,2546943492
2020-11-30,2441848561
2020-12-01,2502975204
2020-12-02,2570536232
2020-12-03,2584477396
2020-12-04,2672413971
2020-12-07,2654183218
2020-12-08,2711020273
2020-12-09,2642386848
2020-12-10,2760350547
2020-12-11,2714237465
2020-12-14,2586622191
2020-12-15,2672413971
2020-12-16,2653110821
2020-12-17,2706730684
2020-12-18,2673486369
2020-12-21,2591984177
2020-12-22,2579115410
2020-12-23,2628445684
2020-12-24,2595201369
2020-12-28,2539436711
2020-12-29,2519061163
2020-12-30,2528712739
2020-12-31,2490203475
2021-01-04,2488053040
2021-01-05,2691269127
2021-01-06,2696645214
2021-01-07,2782662605
2021-01-08,2726751301
2021-01-11,2710623040
2021-01-12,2837498692
2021-01-13,2693419561
2021-01-14,2960073474
2021-01-15,2766534344
2021-01-19,2793414779
2021-01-20,2795565214
2021-01-21,2642884344
2021-01-22,2724600866
2021-01-25,2740729127
2021-01-26,2640733909
2021-01-27,2703096518
2021-01-28,2651486083
2021-01-29,2610627822
2021-02-01,2616003909
2021-02-02,2638583475
2021-02-03,2780512170
2021-02-04,2803091735
2021-02-05,2824596083
2021-02-08,2894485213
2021-02-09,2788038692
2021-02-10,3032113039
2021-02-11,2904162170
2021-02-12,2994480431
2021-02-16,2977276952
2021-02-17,2898786083
2021-02-18,2817069561
2021-02-19,2851476518
2021-02-22,2997706083
2021-02-23,2992329996
2021-02-24,3158988691
2021-02-25,3112754344
2021-02-26,3089099561
2021-03-01,3219200865
2021-03-02,3118130431
2021-03-03,3070820865
2021-03-04,3098776517
2021-03-05,3488005213
2021-03-08,3568646517
2021-03-09,3478328256
2021-03-10,3564345647
2021-03-11,3518111300
2021-03-12,3484779560
2021-03-15,3518111300
2021-03-16,3375107387
2021-03-17,3452523039
2021-03-18,3253607822
2021-03-19,3297691735
2021-03-22,3189094778
2021-03-23,2923516083
2021-03-24,2928892170
2021-03-25,2966524779
2021-03-26,3060068691
2021-03-29,2949321300
2021-03-30,2951471735
2021-03-31,2902167676
2021-04-01,3061485486
2021-04-05,2890326487
2021-04-06,2894632374
2021-04-07,2963526562
2021-04-08,2895708846
2021-04-09,2779449903
2021-04-12,2791291092
2021-04-13,2806361695
2021-04-14,2917238279
2021-04-15,2882791185
2021-04-16,2867720582
2021-04-19,2838655846
2021-04-20,2745002809
2021-04-21,2774067545
2021-04-22,2719167488
2021-04-23,2720243960
2021-04-26,2747155752
2021-04-27,2722396904
2021-04-28,2909702978
2021-04-29,3027038392
2021-04-30,2758996941
2021-05-03,2828967601
2021-05-04,2894632374
2021-05-05,3032420750
2021-05-06,3057179599
2021-05-07,3253097447
2021-05-10,3196044447
2021-05-11,3103467882
2021-05-12,3148679693
2021-05-13,3065791373
2021-05-14,3159444410
2021-05-17,3305844559
2021-05-18,3204656221
2021-05-19,3100238467
2021-05-20,3091626693
2021-05-21,3111003184
2021-05-24,3081938448
2021-05-25,2967832449
2021-05-26,3027038392
2021-05-27,3105620825
2021-05-28,3041032524
2021-06-01,3235873900
2021-06-02,3482385917
2021-06-03,3555585992
2021-06-04,3605103689
2021-06-07,3498532992
2021-06-08,3540515388
2021-06-09,3539438916
2021-06-10,3515756539
2021-06-11,3550203633
2021-06-14,3565274237
2021-06-15,3718133217
2021-06-16,3745045009
2021-06-17,3449015294
2021-06-18,3424256445
2021-06-21,3571733067
2021-06-22,3612638991
2021-06-23,3619097821
2021-06-24,3684762594
2021-06-25,3600797803
2021-06-28,3504991822
2021-06-29,3497456520
2021-06-30,3520744370
2021-07-01,3600589629
2021-07-02,3580088820
2021-07-06,3430109210
2021-07-07,3357816880
2021-07-08,3336237080
2021-07-09,3459241940
2021-07-12,3444136080
2021-07-13,3365369810
2021-07-14,3254233840
2021-07-15,3174388580
2021-07-16,3103175240
2021-07-19,3003908160
2021-07-20,3083753420
2021-07-21,3199205350
2021-07-22,3172230600
2021-07-23,3111807160
2021-07-26,3225101110
2021-07-27,3172230600
2021-07-28,3236970000
2021-07-29,3143097870
2021-07-30,3093464330
2021-08-02,3023329980
2021-08-03,3065410590
2021-08-04,2832348750
2021-08-05,2856086530
2021-08-06,2985565330
2021-08-09,2963985530
2021-08-10,3067568570
2021-08-11,3095622310
2021-08-12,3053541700
2021-08-13,2974775430
2021-08-16,2832348750
2021-08-17,2758977430
2021-08-18,2695317020
2021-08-19,2616550750
2021-08-20,2603602870
2021-08-23,2732002680
2021-08-24,2799979050
2021-08-25,2783794200
2021-08-26,2728765710
2021-08-27,2999592200
2021-08-30,2898167140
2021-08-31,2904641080
2021-09-01,2913273000
2021-09-02,2959669570
2021-09-03,2897088150
2021-09-07,2960748560
2021-09-08,2887377240
2021-09-09,2915430980
2021-09-10,2897088150
2021-09-13,2974775430
2021-09-14,2867955420
2021-09-15,2938089770
2021-09-16,2879824310
2021-09-17,2822637840
2021-09-20,2777320260
2021-09-21,2761135410
2021-09-22,2774083290
2021-09-23,2888456230
2021-09-24,2902483100
2021-09-27,3003908160
2021-09-28,2984486340
2021-09-29,2989881290
2021-09-30,2948521110
2021-10-01,3071152050
2021-10-04,3245417070
2021-10-05,3364820880
2021-10-06,3272309820
2021-10-07,3283066920
2021-10-08,3312111090
2021-10-11,3315338220
2021-10-12,3334701000
2021-10-13,3383107950
2021-10-14,3453029100
2021-10-15,3524025960
2021-10-18,3688609590
2021-10-19,3731637989
2021-10-20,3752076480
2021-10-21,3683231040
2021-10-22,3668171100
2021-10-25,3645581190
2021-10-26,3621915570
2021-10-27,3417530670
2021-10-28,3456256230
2021-10-29,3339003840
2021-11-01,3479921850
2021-11-02,3505738890
2021-11-03,3586417140
2021-11-04,3612234180
2021-11-05,3691836720
2021-11-08,3711199500
2021-11-09,3745622220
2021-11-10,3587492850
2021-11-11,3647732609
2021-11-12,3572432910
2021-11-15,3511117440
2021-11-16,3504663180
2021-11-17,3369123720
2021-11-18,2814057360
2021-11-19,2654852280
2021-11-22,2669912220
2021-11-23,2752741890
2021-11-24,2720470590
2021-11-26,2517161400
2021-11-29,2502101460
2021-11-30,2414968950
2021-12-01,2289110880
2021-12-02,2334290700
2021-12-03,2316003630
2021-12-06,2399909010
2021-12-07,2491344360
2021-12-08,2636565210
2021-12-09,2621505270
2021-12-10,2675290770
2021-12-13,2542978440
2021-12-14,2508555720
2021-12-15,2540827020
2021-12-16,2551584120
2021-12-17,2519312820
2021-12-20,2449391670
2021-12-21,2690350710
2021-12-22,2675290770
2021-12-23,2662382250
2021-12-27,2704334940
2021-12-28,2658079410
2021-12-29,2601066780
2021-12-30,2584931130
2021-12-31,2379480000
2022-01-03,2541124000
2022-01-04,2675660000
2022-01-05,2691724000
2022-01-06,2792124000
2022-01-07,2789112000
2022-01-10,2817224000
2022-01-11,2952764000
2022-01-12,2867424000
2022-01-13,2899552000
2022-01-14,3052160000
2022-01-18,2943728000
2022-01-19,2897544000
2022-01-20,2786100000
2022-01-21,2707788000
2022-01-24,2818228000
2022-01-25,2930676000
2022-01-26,2838308000
2022-01-27,2779072000
2022-01-28,2855376000
2022-01-31,2881480000
2022-02-01,3050152000
2022-02-02,2996940000
2022-02-03,3042120000
2022-02-04,3260991999
2022-02-07,3246936000
2022-02-08,3272036000
2022-02-09,3275047999
2022-02-10,3277056000
2022-02-11,3414604000
2022-02-14,3367416000
2022-02-15,3439704000
2022-02-16,3526047999
2022-02-17,3469824000
2022-02-18,3374444000
2022-02-22,3325247999
2022-02-23,3373440000
2022-02-24,3381472000
2022-02-25,3436691999
2022-02-28,3637491999
2022-03-01,3668616000
2022-03-02,3818212000
2022-03-03,3876444000
2022-03-04,3964796000
2022-03-07,4223828000
2022-03-08,4218808000
2022-03-09,4167604000
2022-03-10,4298124000
2022-03-11,4204752000
2022-03-14,4101340000
2022-03-15,3924636000
2022-03-16,3875440000
2022-03-17,4059172000
2022-03-18,4040096000
2022-03-21,4174632000
2022-03-22,4100336000
2022-03-23,4175636000
2022-03-24,4158568000
2022-03-25,4443704000
2022-03-28,4306156000
2022-03-29,4334268000
2022-03-30,4359368000
2022-03-31,4504263420
2022-04-01,4653773800
2022-04-04,4715894310
2022-04-05,4635874670
2022-04-06,4699048070
2022-04-07,4708524080
2022-04-08,4768538810
2022-04-11,4705365410
2022-04-12,4874880700
2022-04-13,5075982690
2022-04-14,5145473430
2022-04-18,5199170820
2022-04-19,5188641920
2022-04-20,5229704630
2022-04-21,4999121720
2022-04-22,4815918860
2022-04-25,4581124390
2022-04-26,4441090020
2022-04-27,4498998970
2022-04-28,4979116810
2022-04-29,4846452670
2022-05-02,4733793440
2022-05-03,5020179520
2022-05-04,5320253170
2022-05-05,5097040490
2022-05-06,5130732970
2022-05-09,4704312520
2022-05-10,4758009910
2022-05-11,4700100960
2022-05-12,4645350680
2022-05-13,4751692570
2022-05-16,4999121720
2022-05-17,5061242230
2022-05-18,4929630980
2022-05-19,4860140240
2022-05-20,4802231290
2022-05-23,5062295120
2022-05-24,5022285300
2022-05-25,5236021970
2022-05-26,5420277720
2022-05-27,5442388410
2022-05-31,5301301150
2022-06-01,5352892760
2022-06-02,5238127750
2022-06-03,5388691020
2022-06-06,5557153420
2022-06-07,5622432600
2022-06-08,5670865540
2022-06-09,5369739000
2022-06-10,5217069950
2022-06-13,4932789650
2022-06-14,4730634770
2022-06-15,4610605310
2022-06-16,4323166340
2022-06-17,4091530540
2022-06-21,4303161430
2022-06-22,4113641230
2022-06-23,4035727370
2022-06-24,4626398660
2022-06-27,4620081320
2022-06-28,4633768890
2022-06-29,4609552420
2022-06-30,4533873520
2022-07-01,4581254920
2022-07-05,4238003000
2022-07-06,4222209200
2022-07-07,4390676400
2022-07-08,4525450160
2022-07-11,4384358880
2022-07-12,4125340560
2022-07-13,4112705520
2022-07-14,4033736520
2022-07-15,4092700039
2022-07-18,4402258520
2022-07-19,4490703800
2022-07-20,4512815120
2022-07-21,4189568680
2022-07-22,4148504800
2022-07-25,4442269480
2022-07-26,4438057800
2022-07-27,4702340720
2022-07-28,4667594360
2022-07-29,4875019600
2022-08-01,4766568840
2022-08-02,4708658240
2022-08-03,4523344320
2022-08-04,4113758440
2022-08-05,4248532200
2022-08-08,4304336960
2022-08-09,4362247560
2022-08-10,4383305960
2022-08-11,4581254920
2022-08-12,4662329760
2022-08-15,4415946480
2022-08-16,4294860680
2022-08-17,4288543159
2022-08-18,4632848000
2022-08-19,4551773160
2022-08-22,4506497600
2022-08-23,4710764080
2022-08-24,4839220320
2022-08-25,4931877280
2022-08-26,4768674680
2022-08-29,4782362640
2022-08-30,4472804160
2022-08-31,4501233000
2022-09-01,4312760320
2022-09-02,4680229400
2022-09-06,4557037760
2022-09-07,4444375320
2022-09-08,4506497600
2022-09-09,4732875400
2022-09-12,4930824360
2022-09-13,4710764080
2022-09-14,4884495880
2022-09-15,4647588880
2022-09-16,4498074240
2022-09-19,4519132640
2022-09-20,4404364360
2022-09-21,4301178200
2022-09-22,4206415400
2022-09-23,3735760159
2022-09-26,3772612360
2022-09-27,3824205440
2022-09-28,4062165360
2022-09-29,3951608760
2022-09-30,3891018560
2022-10-03,4092042240
2022-10-04,4361477120
2022-10-05,4545661120
2022-10-06,4537241280
2022-10-07,4557238400
2022-10-10,4449885440
2022-10-11,4401471360
2022-10-12,4336217600
2022-10-13,4533031360
2022-10-14,4256229119
2022-10-17,4437255680
2022-10-18,4528821440
2022-10-19,4516191680
2022-10-20,4653014080
2022-10-21,4726687680
2022-10-24,4774049280
2022-10-25,4655119040
2022-10-26,5176096640
2022-10-27,5241350400
2022-10-28,5186621440
2022-10-31,5210828480
2022-11-01,5169781760
2022-11-02,5002437440
2022-11-03,5245560320
2022-11-04,5327653760
2022-11-07,5503417920
2022-11-08,5496050560
2022-11-09,5083478400
2022-11-10,5285554560
2022-11-11,5494998080
2022-11-14,5420272000
2022-11-15,5570776640
2022-11-16,5448688960
2022-11-17,5479210880
2022-11-18,5651817600
2022-11-21,5392907520
2022-11-22,5671814720
2022-11-23,5449741440
2022-11-25,5310814080
2022-11-28,5124525120
2022-11-29,5301341760
2022-11-30,5376067840
2022-12-01,5235035520
2022-12-02,5338178560
2022-12-05,4966653120
2022-12-06,4947708480
2022-12-07,4796151360
2022-12-08,4859300160
2022-12-09,4699323200
2022-12-12,5040326720
2022-12-13,5092950720
2022-12-14,5057166400
2022-12-15,4982440320
2022-12-16,4928763840
2022-12-19,4926658880
2022-12-20,5103475520
2022-12-21,5057166400
2022-12-22,4905609280
2022-12-23,5150837120
2022-12-27,5167676800
2022-12-28,4996122560
2022-12-29,5224510720
2022-12-30,5217143360
2023-01-03,4798123200
2023-01-04,4832432640
2023-01-05,4841789760
2023-01-06,4761734400
2023-01-09,4927043520
2023-01-10,5088193920
2023-01-11,5054924160
2023-01-12,5208796800
2023-01-13,5264939520
2023-01-17,5179685760
2023-01-18,4945757760
2023-01-19,4876099200
2023-01-20,4878178560
2023-01-23,4901051520
2023-01-24,5011257600
2023-01-25,5128741440
2023-01-26,5147455680
2023-01-27,5114185920
2023-01-30,5053884480
2023-01-31,5036209920
2023-02-01,4857384960
2023-02-02,4783567680
2023-02-03,4714948800
2023-02-06,4707671040
2023-02-07,4750297920
2023-02-08,4832432640
2023-02-09,4476862080
2023-02-10,4754456640
2023-02-13,4779408960
2023-02-14,4797083520
2023-02-15,4620337920
2023-02-16,4610980800
2023-02-17,4409282880
2023-02-21,4338584640
2023-02-22,4235656320
2023-02-23,4228378560
2023-02-24,4278283200
2023-02-27,4348981440
2023-02-28,4374973440
2023-03-01,4458147840
2023-03-02,4675440960
2023-03-03,4660885440
2023-03-06,4649448960
