,HFC
2018-12-28,8812258650
2018-12-31,8817433200
2019-01-02,8764656300
2019-01-03,8383658570
2019-01-04,8836413720
2019-01-07,8942341340
2019-01-08,8853498820
2019-01-09,9046560450
2019-01-10,9109775320
2019-01-11,9143945520
2019-01-14,9070479590
2019-01-15,9031183860
2019-01-16,9106358300
2019-01-17,9410473080
2019-01-18,9562530470
2019-01-22,9285751850
2019-01-23,9261832710
2019-01-24,9200326350
2019-01-25,9407056060
2019-01-28,9162739130
2019-01-29,9243039100
2019-01-30,9550570900
2019-01-31,9625745340
2019-02-01,9430975200
2019-02-04,9420724140
2019-02-05,9639413420
2019-02-06,9649664480
2019-02-07,9355800760
2019-02-08,9217411450
2019-02-11,9389970960
2019-02-12,9357509270
2019-02-13,9596700670
2019-02-14,9747049550
2019-02-15,9890564390
2019-02-19,9837600580
2019-02-20,9584741100
2019-02-21,9439517750
2019-02-22,9485647520
2019-02-25,9348966720
2019-02-26,9174698700
2019-02-27,9049977470
2019-02-28,8747571200
2019-03-01,8889377530
2019-03-04,8896211570
2019-03-05,8802243520
2019-03-06,8639935070
2019-03-07,8513505330
2019-03-08,8337528799
2019-03-11,8554509570
2019-03-12,8662145700
2019-03-13,8834705210
2019-03-14,8911588160
2019-03-15,8918422200
2019-03-18,9015807270
2019-03-19,8903045610
2019-03-20,8790283950
2019-03-21,8938924320
2019-03-22,8646769110
2019-03-25,8657020170
2019-03-26,8757822260
2019-03-27,8682647820
2019-03-28,8585262750
2019-03-29,8417828770
2019-04-01,8318766720
2019-04-02,8271347040
2019-04-03,8318766720
2019-04-04,8422073879
2019-04-05,8476267799
2019-04-08,8328928080
2019-04-09,8157878520
2019-04-10,8474574240
2019-04-11,8549090879
2019-04-12,8510139000
2019-04-15,8212072440
2019-04-16,8129088000
2019-04-17,8200217520
2019-04-18,8017313040
2019-04-22,8273040600
2019-04-23,8229008040
2019-04-24,8125700879
2019-04-25,8381428440
2019-04-26,8223927360
2019-04-29,8222233799
2019-04-30,8083361879
2019-05-01,8088442560
2019-05-02,7822553640
2019-05-03,7915699440
2019-05-06,7695536640
2019-05-07,7700617320
2019-05-08,7404244320
2019-05-09,7377147360
2019-05-10,7436421959
2019-05-13,7226420520
2019-05-14,7389002280
2019-05-15,7402550760
2019-05-16,7568519640
2019-05-17,7272146640
2019-05-20,7339889040
2019-05-21,7473680280
2019-05-22,7231501200
2019-05-23,6936821760
2019-05-24,6962225160
2019-05-28,6924966840
2019-05-29,6941902440
2019-05-30,6706497600
2019-05-31,6432140879
2019-06-03,6547302959
2019-06-04,6718352520
2019-06-05,6914805480
2019-06-06,6786094920
2019-06-07,6789482040
2019-06-10,6811498320
2019-06-11,6862305120
2019-06-12,6704804040
2019-06-13,6841982400
2019-06-14,6825046799
2019-06-17,6933434640
2019-06-18,7014725520
2019-06-19,7016419080
2019-06-20,7392389400
2019-06-21,7471986720
2019-06-24,7424567040
2019-06-25,7431341280
2019-06-26,7522793520
2019-06-27,7661665440
2019-06-28,7837795680
2019-07-01,7520912200
2019-07-02,7471809400
2019-07-03,7422706600
2019-07-05,7501271080
2019-07-08,7511091640
2019-07-09,7586382600
2019-07-10,7682951440
2019-07-11,7880999400
2019-07-12,7944833040
2019-07-15,7854811240
2019-07-16,7828623080
2019-07-17,7782793800
2019-07-18,7882636159
2019-07-19,7943196280
2019-07-22,7889183200
2019-07-23,7915371360
2019-07-24,8103598760
2019-07-25,8072500320
2019-07-26,8118329600
2019-07-29,8115056080
2019-07-30,8198530840
2019-07-31,8146154520
2019-08-01,8542250440
2019-08-02,8368753880
2019-08-05,7987388800
2019-08-06,8083957640
2019-08-07,8241086600
2019-08-08,8354023040
2019-08-09,7948106560
2019-08-12,7640395680
2019-08-13,7692772000
2019-08-14,7247573280
2019-08-15,7178829360
2019-08-16,7259030600
2019-08-19,7509454880
2019-08-20,7496360800
2019-08-21,7425980120
2019-08-22,7466899120
2019-08-23,7141183880
2019-08-26,7182102880
2019-08-27,7062619400
2019-08-28,7093717840
2019-08-29,7285218760
2019-08-30,7260667360
2019-09-03,7393244920
2019-09-04,7497997560
2019-09-05,7794251120
2019-09-06,7961200640
2019-09-09,8254180680
2019-09-10,8373664159
2019-09-11,8390031760
2019-09-12,8296736440
2019-09-13,8409672880
2019-09-16,8802495280
2019-09-17,8681375040
2019-09-18,8683011800
2019-09-19,8638819280
2019-09-20,8614267880
2019-09-23,8702652920
2019-09-24,8552071000
2019-09-25,8730477840
2019-09-26,8758302760
2019-09-27,8769760080
2019-09-30,8779580640
2019-10-01,8602513400
2019-10-02,8332978740
2019-10-03,8520200420
2019-10-04,8647704840
2019-10-07,8549252060
2019-10-08,8407221820
2019-10-09,8434659480
2019-10-10,8581531660
2019-10-11,8696124240
2019-10-14,8662230660
2019-10-15,8826856620
2019-10-16,8657388720
2019-10-17,8893029800
2019-10-18,8844610400
2019-10-21,8917239500
2019-10-22,8965658900
2019-10-23,8978570740
2019-10-24,9044743920
2019-10-25,9267473160
2019-10-28,9401433500
2019-10-29,9361084000
2019-10-30,9178704260
2019-10-31,8867206120
2019-11-01,8770367320
2019-11-04,8767139360
2019-11-05,9020534220
2019-11-06,8621881160
2019-11-07,8834926520
2019-11-08,8738087720
2019-11-11,8736473740
2019-11-12,8625109120
2019-11-13,8487920820
2019-11-14,8696124240
2019-11-15,8479850920
2019-11-18,8700966180
2019-11-19,8441115400
2019-11-20,8450799280
2019-11-21,8608969320
2019-11-22,8549252060
2019-11-25,8610583300
2019-11-26,8497604700
2019-11-27,8441115400
2019-11-29,8320066900
2019-12-02,8508902560
2019-12-03,8370100280
2019-12-04,8195790440
2019-12-05,8190948500
2019-12-06,8221614120
2019-12-09,7974675179
2019-12-10,8079583880
2019-12-11,8086039800
2019-12-12,8142529100
2019-12-13,8100565620
2019-12-16,8318452920
2019-12-17,8210316260
2019-12-18,8197404420
2019-12-19,8223228100
2019-12-20,8305541080
2019-12-23,8353960480
2019-12-24,8331364760
2019-12-26,8313610980
2019-12-27,8228070039
2019-12-30,8042462340
2019-12-31,8184492580
2020-01-02,8318653470
2020-01-03,7799041140
2020-01-06,7769904000
2020-01-07,7826559550
2020-01-08,7722960830
2020-01-09,7795803679
2020-01-10,7881596370
2020-01-13,7823322090
2020-01-14,7854077960
2020-01-15,7549756720
2020-01-16,7596699890
2020-01-17,7595081160
2020-01-21,7582131320
2020-01-22,7527094500
2020-01-23,7478532600
2020-01-24,7531950690
2020-01-27,7143455490
2020-01-28,7381408800
2020-01-29,7442920539
2020-01-30,7315040870
2020-01-31,7271335160
2020-02-03,6983201220
2020-02-04,6918452020
2020-02-05,7172592630
2020-02-06,7031763120
2020-02-07,7044712960
2020-02-10,7023669470
2020-02-11,7195254850
2020-02-12,7251910400
2020-02-13,7054425340
2020-02-14,7012338360
2020-02-18,6882839960
2020-02-19,6931401860
2020-02-20,6897408530
2020-02-21,6965395190
2020-02-24,6452257780
2020-02-25,6172217490
2020-02-26,5824190539
2020-02-27,5238210280
2020-02-28,5451882640
2020-03-02,5510156920
2020-03-03,5359615030
2020-03-04,5307815670
2020-03-05,4992163320
2020-03-06,4631186530
2020-03-09,3901139300
2020-03-10,3863908510
2020-03-11,3580630760
2020-03-12,3146811120
2020-03-13,3668042180
2020-03-16,3433326330
2020-03-17,3472175850
2020-03-18,3603292980
2020-03-19,3396095540
2020-03-20,3606530440
2020-03-23,3020550180
2020-03-24,3125767630
2020-03-25,3489981880
2020-03-26,3876858350
2020-03-27,3925420250
2020-03-30,4211935460
2020-03-31,3967507230
2020-04-01,3517847970
2020-04-02,3713733660
2020-04-03,3623075820
2020-04-06,4202638440
2020-04-07,4204257330
2020-04-08,4311104070
2020-04-09,4277107380
2020-04-13,4055319450
2020-04-14,4058557230
2020-04-15,3852958200
2020-04-16,3734779230
2020-04-17,4374240780
2020-04-20,4244729580
2020-04-21,4303009620
2020-04-22,4351576320
2020-04-23,4625168730
2020-04-24,4623549840
2020-04-27,4817816640
2020-04-28,4974848970
2020-04-29,5444327070
2020-04-30,5348812560
2020-05-01,4908474480
2020-05-04,5266249170
2020-05-05,5073601260
2020-05-06,4858288890
2020-05-07,4583077590
2020-05-08,5052555690
2020-05-11,4890666690
2020-05-12,4646214300
2020-05-13,4447090830
2020-05-14,4469755290
2020-05-15,4349957430
2020-05-18,4995894540
2020-05-19,4769249940
2020-05-20,5139975750
2020-05-21,5016940110
2020-05-22,4931138940
2020-05-26,5229014700
2020-05-27,5352050340
2020-05-28,5094646830
2020-05-29,5091409050
2020-06-01,5041223460
2020-06-02,5275962510
2020-06-03,5457278190
2020-06-04,5572219380
2020-06-05,5952658530
2020-06-08,6041697480
2020-06-09,5719538370
2020-06-10,5539841580
2020-06-11,4898761140
2020-06-12,5080076820
2020-06-15,5096265720
2020-06-16,5293770300
2020-06-17,5025034560
2020-06-18,5271105840
2020-06-19,5219301360
2020-06-22,5136737970
2020-06-23,5096265720
2020-06-24,4788676620
2020-06-25,4798389960
2020-06-26,4566888690
2020-06-29,4605742050
2020-06-30,4727158800
2020-07-01,4489435650
2020-07-02,4410048300
2020-07-06,4544520750
2020-07-07,4390606500
2020-07-08,4471614000
2020-07-09,4246413150
2020-07-10,4465133400
2020-07-13,4371164700
2020-07-14,4411668450
2020-07-15,4646590200
2020-07-16,4602846150
2020-07-17,4452172200
2020-07-20,4301498250
2020-07-21,4505637150
2020-07-22,4429490100
2020-07-23,4426249800
2020-07-24,4371164700
2020-07-27,4317699750
2020-07-28,4236692250
2020-07-29,4494296100
2020-07-30,4340381850
2020-07-31,4455412500
2020-08-03,4320940050
2020-08-04,4217250450
2020-08-05,4205909400
2020-08-06,3988809300
2020-08-07,4131382500
2020-08-10,4231831800
2020-08-11,4291777349
2020-08-12,4410048300
2020-08-13,4134622800
2020-08-14,4210769849
2020-08-17,4293397500
2020-08-18,4162165350
2020-08-19,4196188500
2020-08-20,4107080250
2020-08-21,4047134700
2020-08-24,4235072100
2020-08-25,4220490750
2020-08-26,4197808650
2020-08-27,4043894400
2020-08-28,4181607150
2020-08-31,3867298050
2020-09-01,3881879400
2020-09-02,3812212950
2020-09-03,3812212950
2020-09-04,3697182300
2020-09-08,3540027750
2020-09-09,3476841900
2020-09-10,3329408250
2020-09-11,3394214250
2020-09-14,3517345650
2020-09-15,3514105350
2020-09-16,3648577800
2020-09-17,3608074050
2020-09-18,3562709849
2020-09-21,3436338150
2020-09-22,3418516500
2020-09-23,3245160450
2020-09-24,3246780600
2020-09-25,3264602250
2020-09-28,3384493350
2020-09-29,3269462700
2020-09-30,3193315650
2020-10-01,3071139940
2020-10-02,3178159600
2020-10-05,3247884530
2020-10-06,3264099630
2020-10-07,3356525700
2020-10-08,3486246500
2020-10-09,3384091370
2020-10-12,3367876270
2020-10-13,3218697350
2020-10-14,3325717010
2020-10-15,3435979690
2020-10-16,3268964160
2020-10-19,3157079970
2020-10-20,3178159600
2020-10-21,3105191650
2020-10-22,3231669430
2020-10-23,3306258890
2020-10-26,3142486380
2020-10-27,3011144070
2020-10-28,2793861730
2020-10-29,2884666290
2020-10-30,3001415010
2020-11-02,3116542220
2020-11-03,3088976550
2020-11-04,3037088230
2020-11-05,3027359170
2020-11-06,2848993070
2020-11-09,3658126560
2020-11-10,3510569150
2020-11-11,3453816300
2020-11-12,3351661170
2020-11-13,3590023140
2020-11-16,3919189670
2020-11-17,3828385110
2020-11-18,3684070720
2020-11-19,3710014880
2020-11-20,3591644650
2020-11-23,3949998360
2020-11-24,4183495800
2020-11-25,4092691239
2020-11-27,4042424430
2020-11-30,3792711890
2020-12-01,3920811180
2020-12-02,4253220730
2020-12-03,4360240390
2020-12-04,4629411050
2020-12-07,4446180420
2020-12-08,4389427570
2020-12-09,4402399650
2020-12-10,4611574440
2020-12-11,4455909480
2020-12-14,4199710900
2020-12-15,4285650930
2020-12-16,4144579560
2020-12-17,4157551640
2020-12-18,4081340670
2020-12-21,4022966310
2020-12-22,3943512320
2020-12-23,4126742950
2020-12-24,4110527850
2020-12-28,4089448220
2020-12-29,4097555770
2020-12-30,4228898079
2020-12-31,4191603350
2021-01-04,4105844330
2021-01-05,4156212819
2021-01-06,4165961560
2021-01-07,4243951480
2021-01-08,4125341810
2021-01-11,4201706940
2021-01-12,4443800650
2021-01-13,4279696860
2021-01-14,4749261170
2021-01-15,4583532590
2021-01-19,4796380080
2021-01-20,4757385120
2021-01-21,4659897720
2021-01-22,4721639740
2021-01-25,4895492270
2021-01-26,4869495630
2021-01-27,5015726730
2021-01-28,4832125460
2021-01-29,4624152340
2021-02-01,4551036790
2021-02-02,4588406960
2021-02-03,4780132180
2021-02-04,4888993110
2021-02-05,4906865800
2021-02-08,5187954470
2021-02-09,5088842280
2021-02-10,5155458670
2021-02-11,5087217490
2021-02-12,5158708250
2021-02-16,5418674650
2021-02-17,5477167090
2021-02-18,5413800280
2021-02-19,5945106610
2021-02-22,6157954100
2021-02-23,6341555370
2021-02-24,6247317550
2021-02-25,6240818389
2021-02-26,6154704520
2021-03-01,6203448220
2021-03-02,6008473419
2021-03-03,6341555370
2021-03-04,6335056210
2021-03-05,6494285630
2021-03-08,6601521770
2021-03-09,6305809990
2021-03-10,6656764630
2021-03-11,6705508330
2021-03-12,6668138160
2021-03-15,6585273870
2021-03-16,6346429740
2021-03-17,6276563770
2021-03-18,5849244000
2021-03-19,5896362910
2021-03-22,5824872150
2021-03-23,5690014580
2021-03-24,5805374669
2021-03-25,5959729720
2021-03-26,6000349470
2021-03-29,5865491900
2021-03-30,5857367950
2021-03-31,5813498620
2021-04-01,6179124460
2021-04-05,6011725770
2021-04-06,6001974390
2021-04-07,5988972550
2021-04-08,5826449550
2021-04-09,5715933910
2021-04-12,5629796720
2021-04-13,5629796720
2021-04-14,5763065580
2021-04-15,5754939429
2021-04-16,5766316039
2021-04-19,5667177010
2021-04-20,5485151250
2021-04-21,5602167810
2021-04-22,5408765440
2021-04-23,5540409070
2021-04-26,5587540740
2021-04-27,5621670570
2021-04-28,5806946789
2021-04-29,5797195410
2021-04-30,5688305000
2021-05-03,6013351000
2021-05-04,5886583060
2021-05-05,5636297640
2021-05-06,5741937590
2021-05-07,5793944950
2021-05-10,5709432990
2021-05-11,5559911830
2021-05-12,5605418270
2021-05-13,5506279240
2021-05-14,5821573860
2021-05-17,5959718410
2021-05-18,5792319720
2021-05-19,5628171490
2021-05-20,5488401710
2021-05-21,5524156770
2021-05-24,5558286600
2021-05-25,5353507620
2021-05-26,5371385150
2021-05-27,5363259000
2021-05-28,5277121810
2021-06-01,5517655850
2021-06-02,5852453230
2021-06-03,5688305000
2021-06-04,5806946789
2021-06-07,5876831679
2021-06-08,5867080300
2021-06-09,5735436670
2021-06-10,5655800400
2021-06-11,5639548100
2021-06-14,5496527860
2021-06-15,5681804080
2021-06-16,5746813280
2021-06-17,5490026940
2021-06-18,5286873190
2021-06-21,5507904470
2021-06-22,5545284760
2021-06-23,5491652170
2021-06-24,5473774640
2021-06-25,5637922870
2021-06-28,5316127330
2021-06-29,5286873190
2021-06-30,5347006700
2021-07-01,5370685040
2021-07-02,5297537090
2021-07-06,5066714670
2021-07-07,5063463650
2021-07-08,5014698350
2021-07-09,5147990170
2021-07-12,5121982010
2021-07-13,5071591200
2021-07-14,4884657550
2021-07-15,4818011640
2021-07-16,4683094310
2021-07-19,4484782090
2021-07-20,4509164740
2021-07-21,4681468800
2021-07-22,4546551470
2021-07-23,4569308610
2021-07-26,4718855530
2021-07-27,4733485120
2021-07-28,4847270820
2021-07-29,4809884090
2021-07-30,4778999400
2021-08-02,4704225940
2021-08-03,4805007560
2021-08-04,4648958600
2021-08-05,4778999400
2021-08-06,4717230020
2021-08-09,4674966760
2021-08-10,4788752460
2021-08-11,4865151430
2021-08-12,4896036120
2021-08-13,4939924890
2021-08-16,4857023880
2021-08-17,4827764700
2021-08-18,4689596350
2021-08-19,4590440240
2021-08-20,4691221860
2021-08-23,4939924890
2021-08-24,5050459570
2021-08-25,5121982010
2021-08-26,5019574880
2021-08-27,5294286070
2021-08-30,5211385060
2021-08-31,5255273830
2021-09-01,5069965690
2021-09-02,5110603440
2021-09-03,4995192230
2021-09-07,5039081000
2021-09-08,4922044280
2021-09-09,4866776940
2021-09-10,4800131030
2021-09-13,4985439170
2021-09-14,4889534080
2021-09-15,5047208550
2021-09-16,4993566720
2021-09-17,4988690190
2021-09-20,4842394290
2021-09-21,4883032040
2021-09-22,5188627920
2021-09-23,5256899340
2021-09-24,5252022810
2021-09-27,5434079930
2021-09-28,5385314630
2021-09-29,5315417700
2021-09-30,5385314630
2021-10-01,5517869109
2021-10-04,5574821460
2021-10-05,5543904470
2021-10-06,5644791490
2021-10-07,5576448670
2021-10-08,5644791490
2021-10-11,5604111240
2021-10-12,5721270359
2021-10-13,5731033620
2021-10-14,5989760010
2021-10-15,5929553240
2021-10-18,5973487910
2021-10-19,6106919130
2021-10-20,6084138190
2021-10-21,5950706970
2021-10-22,5945825340
2021-10-25,6049966780
2021-10-26,5895381829
2021-10-27,5561803780
2021-10-28,5529259579
2021-10-29,5499969800
2021-11-01,5566685410
2021-11-02,5499969800
2021-11-03,5516241900
2021-11-04,5275414820
2021-11-05,5364911370
2021-11-08,5457662340
2021-11-09,5526005160
2021-11-10,5451153500
2021-11-11,5483697700
2021-11-12,5625264970
2021-11-15,5630146600
2021-11-16,5639909859
2021-11-17,5294941340
2021-11-18,5294941340
2021-11-19,5075267990
2021-11-22,5192427110
2021-11-23,5416982090
2021-11-24,5526005160
2021-11-26,5163137330
2021-11-29,5203817580
2021-11-30,5259142720
2021-12-01,5273787609
2021-12-02,5446271870
2021-12-03,5234734570
2021-12-06,5428372560
2021-12-07,5446271870
2021-12-08,5356775320
2021-12-09,5291686920
2021-12-10,5387692310
2021-12-13,5207072000
2021-12-14,5164764540
2021-12-15,5195681530
2021-12-16,5119202660
2021-12-17,5203817580
2021-12-20,5112693820
2021-12-21,5265651560
2021-12-22,5226598520
2021-12-23,5220089680
2021-12-27,5281923660
2021-12-28,5345384850
2021-12-29,5382810680
2021-12-30,5314467859
2021-12-31,5333994380
2022-01-03,5929993470
2022-01-04,5833698920
2022-01-05,5798682720
2022-01-06,5926491850
2022-01-07,5891475650
2022-01-10,5994773440
2022-01-11,6120831760
2022-01-12,6094569610
2022-01-13,6173356060
2022-01-14,6595301270
2022-01-18,6572540740
2022-01-19,6486751049
2022-01-20,6204870640
2022-01-21,5954504810
2022-01-24,5908983750
2022-01-25,6063055030
2022-01-26,6005278299
2022-01-27,6085815560
2022-01-28,6129585810
2022-01-31,6155847959
2022-02-01,6444731610
2022-02-02,6455236470
2022-02-03,6290660330
2022-02-04,6397459740
2022-02-07,6513013200
2022-02-08,6371197590
2022-02-09,6336181390
2022-02-10,6315171670
2022-02-11,6761628220
2022-02-14,6688094200
2022-02-15,6677589340
2022-02-16,6399210549
2022-02-17,6299414379
2022-02-18,6203119830
2022-02-22,6029789640
2022-02-23,5338219690
2022-02-24,5226167850
2022-02-25,5220915420
2022-02-28,5331216450
2022-03-01,5257682430
2022-03-02,5401248850
2022-03-03,5198154890
2022-03-04,5278692150
2022-03-07,5136876540
2022-03-08,5977265340
2022-03-09,5875718360
2022-03-10,6231132790
2022-03-11,6246890080
2022-03-14,6371197590
2022-03-15,6201369020
2022-03-16,6196116590
2022-03-17,6313420860
2022-03-18,6409715410
2022-03-21,6369446780
2022-03-22,6355440299
2022-03-23,6485000240
2022-03-24,6759877410
2022-03-25,6878932490
2022-03-28,6793142799
2022-03-29,6850919530
2022-03-30,6941961650
2022-03-31,8884637200
2022-04-01,8893555280
2022-04-04,8744177440
2022-04-05,8646078560
2022-04-06,8695128000
2022-04-07,8492241680
2022-04-08,8677291840
2022-04-11,8474405520
2022-04-12,8246994480
2022-04-13,8588111040
2022-04-14,8505618800
2022-04-18,8951522800
2022-04-19,8918080000
2022-04-20,9036244560
2022-04-21,8585881520
2022-04-22,8456569360
2022-04-25,8195715520
2022-04-26,8144436560
2022-04-27,8193486000
2022-04-28,8574733920
2022-04-29,8476635040
2022-05-02,8692898480
2022-05-03,9074146400
2022-05-04,9580247440
2022-05-05,9413033440
2022-05-06,9515591360
2022-05-09,9428640080
2022-05-10,9760838560
2022-05-11,10041758080
2022-05-12,10046217120
2022-05-13,10447530720
2022-05-16,10514416320
2022-05-17,10518875360
2022-05-18,10465366880
2022-05-19,10336054720
2022-05-20,10360579440
2022-05-23,10454219280
2022-05-24,10576842880
2022-05-25,11018287840
2022-05-26,10886746160
2022-05-27,11114157200
2022-05-31,10946943200
2022-06-01,11254616960
2022-06-02,11484257520
2022-06-03,11780783680
2022-06-06,12101834560
2022-06-07,12830887600
2022-06-08,12786297200
2022-06-09,12810821920
2022-06-10,12567804240
2022-06-13,11838751200
2022-06-14,11751799920
2022-06-15,11497634640
2022-06-16,10650417040
2022-06-17,10032840000
2022-06-21,10516645840
2022-06-22,9977102000
2022-06-23,9511132320
2022-06-24,9696182480
2022-06-27,10333825200
2022-06-28,10592449520
2022-06-29,10302611920
2022-06-30,9591442080
2022-07-01,9695512200
2022-07-05,9304718280
2022-07-06,9319585440
2022-07-07,9710379360
2022-07-08,9695512200
2022-07-11,9699759960
2022-07-12,9610557000
2022-07-13,9253745160
2022-07-14,9043481040
2022-07-15,9379054080
2022-07-18,9544716720
2022-07-19,9791086800
2022-07-20,9740113680
2022-07-21,9311089920
2022-07-22,9226134720
2022-07-25,9625424160
2022-07-26,9695512200
2022-07-27,10088430000
2022-07-28,9924891240
2022-07-29,10156394160
2022-08-01,10069315080
2022-08-02,10345419480
2022-08-03,10056571800
2022-08-04,9636043560
2022-08-05,9833564400
2022-08-08,10014094200
2022-08-09,10468604520
2022-08-10,10581170160
2022-08-11,10755328320
2022-08-12,10965592440
2022-08-15,10791434280
2022-08-16,10778691000
2022-08-17,11052671520
2022-08-18,11233201320
2022-08-19,11182228200
2022-08-22,11154617760
2022-08-23,11328775920
2022-08-24,11373377400
2022-08-25,11721693720
2022-08-26,11541163920
2022-08-29,11713198200
2022-08-30,11362758000
2022-08-31,11177980440
2022-09-01,10853026800
2022-09-02,11360634120
2022-09-06,11262935640
2022-09-07,11214086400
2022-09-08,11148246120
2022-09-09,11284174440
2022-09-12,11313908760
2022-09-13,11005946160
2022-09-14,11044176000
2022-09-15,10802053680
2022-09-16,10511082120
2022-09-19,10721346240
2022-09-20,11061167040
2022-09-21,10727717880
2022-09-22,11099396880
2022-09-23,10449489600
2022-09-26,10133031480
2022-09-27,10748956680
2022-09-28,11522049000
2022-09-29,11371253520
2022-09-30,10738872560
2022-10-03,11099893350
2022-10-04,11616492160
2022-10-05,11512773480
2022-10-06,11436979060
2022-10-07,11077952860
2022-10-10,10958277460
2022-10-11,10850569600
2022-10-12,11081942040
2022-10-13,11564632820
2022-10-14,11213584980
2022-10-17,11247493010
2022-10-18,11578594950
2022-10-19,11915680660
2022-10-20,11815951160
2022-10-21,11821934930
2022-10-24,11756113460
2022-10-25,11935626560
2022-10-26,11973523770
2022-10-27,12254760960
2022-10-28,12266728500
2022-10-31,12200907030
2022-11-01,12374436360
2022-11-02,12157026050
2022-11-03,12601819620
2022-11-04,12583868310
2022-11-07,12659662730
2022-11-08,12494111760
2022-11-09,12079237040
2022-11-10,12334544560
2022-11-11,12376430950
2022-11-14,12530014380
2022-11-15,13072542860
2022-11-16,12867100090
2022-11-17,13000737620
2022-11-18,12709527480
2022-11-21,12629743880
2022-11-22,13086504990
2022-11-23,12885051399
2022-11-25,12922948610
2022-11-28,12633733060
2022-11-29,12486133400
2022-11-30,12434274060
2022-12-01,12135085560
2022-12-02,11253476780
2022-12-05,10469602910
2022-12-06,10230252110
2022-12-07,10208311620
2022-12-08,9921090660
2022-12-09,9717642480
2022-12-12,10140495560
2022-12-13,10172409000
2022-12-14,10098609170
2022-12-15,10198338670
2022-12-16,10124538840
2022-12-19,9919096070
2022-12-20,10024809340
2022-12-21,10042760650
2022-12-22,9793436900
2022-12-23,10148473920
2022-12-27,10158446870
2022-12-28,9759528870
2022-12-29,10272138500
2022-12-30,10349927510
2023-01-03,9703844250
2023-01-04,9811339000
2023-01-05,9885608100
2023-01-06,9948150500
2023-01-09,9803521200
2023-01-10,10104506500
2023-01-11,10081053100
2023-01-12,10186593400
2023-01-13,10165094450
2023-01-17,10241318000
2023-01-18,10426990750
2023-01-19,10731884950
2023-01-20,11126683850
2023-01-23,11302584350
2023-01-24,11413988000
2023-01-25,11236133050
2023-01-26,11566435100
2023-01-27,11132547200
2023-01-30,10929284400
2023-01-31,11120820500
2023-02-01,10681069250
2023-02-02,10563802250
2023-02-03,10387901750
2023-02-06,10241318000
2023-02-07,10675205900
2023-02-08,10380083950
2023-02-09,10227636850
2023-02-10,10833516350
2023-02-13,10759247250
2023-02-14,10819835200
2023-02-15,10651752500
2023-02-16,10516895450
2023-02-17,10221773500
2023-02-21,10313632650
2023-02-22,10299951500
2023-02-23,10425036300
2023-02-24,9840655750
2023-02-27,9977467250
2023-02-28,9717525400
2023-03-01,10067371950
2023-03-02,10178775600
2023-03-03,10468034200
2023-03-06,10182684500
2023-03-07,10145549950
2023-03-08,9828929050
2023-03-09,9740978800
2023-03-10,9629575150
2023-03-13,9121418150
2023-03-14,9197641700
2023-03-15,8818478400
2023-03-16,9260184100
2023-03-17,9223049550
2023-03-20,9604167300
2023-03-21,9613939550
2023-03-22,9604167300
2023-03-23,9424357900
2023-03-24,9303182000
2023-03-27,9557260500
2023-03-28,9729252100
2023-03-29,9604167300
2023-03-30,9637392950
2023-03-31,9305796240
2023-04-03,9365424120
2023-04-04,8613343440
2023-04-05,8969187240
2023-04-06,8896095000
2023-04-10,8998039440
2023-04-11,9225010080
2023-04-12,8913406320
2023-04-13,8919176760
2023-04-14,8932641120
2023-04-17,8759527920
2023-04-18,8751834000
2023-04-19,8703747000
2023-04-20,8672971320
2023-04-21,8526786840
2023-04-24,8682588720
2023-04-25,8424842399
2023-04-26,8386372800
2023-04-27,8269040520
2023-04-28,8484470280
2023-05-01,8436383280
2023-05-02,8007447240
2023-05-03,8061304679
2023-05-04,7359234480
2023-05-05,7382316240
2023-05-08,7507342440
2023-05-09,7572740759
2023-05-10,7790094000
2023-05-11,7715078280
2023-05-12,7703537399
2023-05-15,7742007000
2023-05-16,7576587720
2023-05-17,7797787920
2023-05-18,8036299440
2023-05-19,7953589800
2023-05-22,8136320399
2023-05-23,8295969240
2023-05-24,8369061480
2023-05-25,8240188320
2023-05-26,8259423120
2023-05-30,8153631720
2023-05-31,7970901120
2023-06-01,7947819360
2023-06-02,8320974480
2023-06-05,8288275320
2023-06-06,8449847640
2023-06-07,8855701920
2023-06-08,8815308840
2023-06-09,8813385360
2023-06-12,8799921000
2023-06-13,8732599200
2023-06-14,8578720800
2023-06-15,8792227080
2023-06-16,8848008000
2023-06-20,8557562520
2023-06-21,8567179920
2023-06-22,8184407399
2023-06-23,8174790000
2023-06-26,8234417880
2023-06-27,8390219759
2023-06-28,8444077200
2023-06-29,8553715560
2023-06-30,8273192160
2023-07-03,8289883200
2023-07-05,8297301440
2023-07-06,8284319520
2023-07-07,8486466560
2023-07-10,8395593120
2023-07-11,8675631680
2023-07-12,8612576640
2023-07-13,8720141120
2023-07-14,8569921760
2023-07-17,8542103360
2023-07-18,8638540480
2023-07-19,8790614400
2023-07-20,8964943040
2023-07-21,9079925760
2023-07-24,9324727680
2023-07-25,9254254400
2023-07-26,9439710400
2023-07-27,9400764640
2023-07-28,9569529600
2023-07-31,9660403040
2023-08-01,9704912480
2023-08-02,9573238720
2023-08-03,9836586240
2023-08-04,10188952640
2023-08-07,10456009280
2023-08-08,10648883520
2023-08-09,10888121760
2023-08-10,10797248320
2023-08-11,11004959040
2023-08-14,10747175200
2023-08-15,10426336320
2023-08-16,10506082400
