,WMT
2018-07-17,259837200000
2018-07-18,259483680000
2018-07-19,258423120000
2018-07-20,259395300000
2018-07-23,258157980000
2018-07-24,259130160000
2018-07-25,258953400000
2018-07-26,259925580000
2018-07-27,259660440000
2018-07-30,261869940000
2018-07-31,260879280000
2018-08-01,257984520000
2018-08-02,259563480000
2018-08-03,262019640000
2018-08-06,262195080000
2018-08-07,262458240000
2018-08-08,263335440000
2018-08-09,260265240000
2018-08-10,263686320000
2018-08-13,262107360000
2018-08-14,265616160000
2018-08-15,263774040000
2018-08-16,288423360000
2018-08-17,286142640000
2018-08-20,280704000000
2018-08-21,280967160000
2018-08-22,279739080000
2018-08-23,278335560000
2018-08-24,277633800000
2018-08-27,276405720000
2018-08-28,280879440000
2018-08-29,279651360000
2018-08-30,280967160000
2018-08-31,280265400000
2018-09-04,278861880000
2018-09-05,282546120000
2018-09-06,282019800000
2018-09-07,280177680000
2018-09-10,283335600000
2018-09-11,282546120000
2018-09-12,280616280000
2018-09-13,278160120000
2018-09-14,276581160000
2018-09-17,277282920000
2018-09-18,279037320000
2018-09-19,278511000000
2018-09-20,280002240000
2018-09-21,280440840000
2018-09-24,277546080000
2018-09-25,278072400000
2018-09-26,276581160000
2018-09-27,275265360000
2018-09-28,274563600000
2018-10-01,276054840000
2018-10-02,278247840000
2018-10-03,275089920000
2018-10-04,275440800000
2018-10-05,272809200000
2018-10-08,276844320000
2018-10-09,283861920000
2018-10-10,280002240000
2018-10-11,274651320000
2018-10-12,277195200000
2018-10-15,274300440000
2018-10-16,280177680000
2018-10-17,282370680000
2018-10-18,281230320000
2018-10-19,284037360000
2018-10-22,284037360000
2018-10-23,285967200000
2018-10-24,285265440000
2018-10-25,290002320000
2018-10-26,289300560000
2018-10-29,291844440000
2018-10-30,299476080000
2018-10-31,290439840000
2018-11-01,291308640000
2018-11-02,293480640000
2018-11-05,297998400000
2018-11-06,299214720000
2018-11-07,302081760000
2018-11-08,303732480000
2018-11-09,305730720000
2018-11-12,300778560000
2018-11-13,298085280000
2018-11-14,294001920000
2018-11-15,288267840000
2018-11-16,282881280000
2018-11-19,280274880000
2018-11-20,272716320000
2018-11-21,272716320000
2018-11-23,275409600000
2018-11-26,275583360000
2018-11-27,275235840000
2018-11-28,282273120000
2018-11-29,281751840000
2018-11-30,282794400000
2018-12-03,286008960000
2018-12-04,277494720000
2018-12-06,274453920000
2018-12-07,269849280000
2018-12-10,272021280000
2018-12-11,271760640000
2018-12-12,269675520000
2018-12-13,269241120000
2018-12-14,266026560000
2018-12-17,262898880000
2018-12-18,263767680000
2018-12-19,262203840000
2018-12-20,252733920000
2018-12-21,252299520000
2018-12-24,248563680000
2018-12-26,261856320000
2018-12-27,265244640000
2018-12-28,266808480000
2018-12-31,269762400000
2019-01-02,270283680000
2019-01-03,268893600000
2019-01-04,270631200000
2019-01-07,273758880000
2019-01-08,275670240000
2019-01-09,274801440000
2019-01-10,274975200000
2019-01-11,274627680000
2019-01-14,274975200000
2019-01-15,278711040000
2019-01-16,279058560000
2019-01-17,280188000000
2019-01-18,283055040000
2019-01-22,282360000000
2019-01-23,285835200000
2019-01-24,284879520000
2019-01-25,280709280000
2019-01-28,281056800000
2019-01-29,280101120000
2019-01-30,274540800000
2019-01-31,274907580000
2019-02-01,269313030000
2019-02-04,271895130000
2019-02-05,274305090000
2019-02-06,274391160000
2019-02-07,277489680000
2019-02-08,274219020000
2019-02-11,276026490000
2019-02-12,278178240000
2019-02-13,281018550000
2019-02-14,282653880000
2019-02-15,286871310000
2019-02-19,293240490000
2019-02-20,286527030000
2019-02-21,285149910000
2019-02-22,285580260000
2019-02-25,284375280000
2019-02-26,283170300000
2019-02-27,281448900000
2019-02-28,284031000000
2019-03-01,280932480000
2019-03-04,280760340000
2019-03-05,282137460000
2019-03-06,281879250000
2019-03-07,279555360000
2019-03-08,279985710000
2019-03-11,282567810000
2019-03-12,282223530000
2019-03-13,284117070000
2019-03-14,281793180000
2019-03-15,282395670000
2019-03-18,285924540000
2019-03-19,286440960000
2019-03-20,282998160000
2019-03-21,284203140000
2019-03-22,281965320000
2019-03-25,281621040000
2019-03-26,282051390000
2019-03-27,278866800000
2019-03-28,278694660000
2019-03-29,279813570000
2019-04-01,280674270000
2019-04-02,278092170000
2019-04-03,278866800000
2019-04-04,281448900000
2019-04-05,283514580000
2019-04-08,284719560000
2019-04-09,283170300000
2019-04-10,285752400000
2019-04-11,289195200000
2019-04-12,291346950000
2019-04-15,293842980000
2019-04-16,295306170000
2019-04-17,295994730000
2019-04-18,295994730000
2019-04-22,293670840000
2019-04-23,295736520000
2019-04-24,297027570000
2019-04-25,297027570000
2019-04-26,291260880000
2019-04-29,291346950000
2019-04-30,293402520000
2019-05-01,289208610000
2019-05-02,288609480000
2019-05-03,291262770000
2019-05-06,292289850000
2019-05-07,289037430000
2019-05-08,286127370000
2019-05-09,283987620000
2019-05-10,290749230000
2019-05-13,285014700000
2019-05-14,286127370000
2019-05-15,284929110000
2019-05-16,289037430000
2019-05-17,287753580000
2019-05-20,289636560000
2019-05-21,288523890000
2019-05-22,291690720000
2019-05-23,290578050000
2019-05-24,292888980000
2019-05-28,292204260000
2019-05-29,291348360000
2019-05-30,291519540000
2019-05-31,289379790000
2019-06-03,290920410000
2019-06-04,292632210000
2019-06-05,297938790000
2019-06-06,299907360000
2019-06-07,302560650000
2019-06-10,306754560000
2019-06-11,307952820000
2019-06-12,310434930000
2019-06-13,310006980000
2019-06-14,311205240000
2019-06-17,311462010000
2019-06-18,312831450000
2019-06-19,312745860000
2019-06-20,314714430000
2019-06-21,317025360000
2019-06-24,317367720000
2019-06-25,315912690000
2019-06-26,314286480000
2019-06-27,314115300000
2019-06-28,315227970000
2019-07-01,315570330000
2019-07-02,318394800000
2019-07-03,320448960000
2019-07-05,319507470000
2019-07-08,321561630000
2019-07-09,322075170000
2019-07-10,322331940000
2019-07-11,324985230000
2019-07-12,326953800000
2019-07-15,328066470000
2019-07-16,327381750000
2019-07-17,326953800000
2019-07-18,327296160000
2019-07-19,324985230000
2019-07-22,321903990000
2019-07-23,319764240000
2019-07-24,319507470000
2019-07-25,320192190000
2019-07-26,322417530000
2019-07-29,320277780000
2019-07-30,319678650000
2019-07-31,313781910000
2019-08-01,310967340000
2019-08-02,311052630000
2019-08-05,300817830000
2019-08-06,304997040000
2019-08-07,307641030000
2019-08-08,308493930000
2019-08-09,304997040000
2019-08-12,299112030000
2019-08-13,305338200000
2019-08-14,301926600000
2019-08-15,320349240000
2019-08-16,321202140000
2019-08-19,323590260000
2019-08-20,318558150000
2019-08-21,318472860000
2019-08-22,318131700000
2019-08-23,315061260000
2019-08-26,318387570000
2019-08-27,319581630000
2019-08-28,320434530000
2019-08-29,324357870000
2019-08-30,324869610000
2019-09-03,325893090000
2019-09-04,329560560000
2019-09-05,328195920000
2019-09-06,326148960000
2019-09-09,330754620000
2019-09-10,329901720000
2019-09-11,329816430000
2019-09-12,332375130000
2019-09-13,333825060000
2019-09-16,328537080000
2019-09-17,331266360000
2019-09-18,333057450000
2019-09-19,332972160000
2019-09-20,332545710000
2019-09-23,334422090000
2019-09-24,336639630000
2019-09-25,336810210000
2019-09-26,336298470000
2019-09-27,336724920000
2019-09-30,337407240000
2019-10-01,335019120000
2019-10-02,330157590000
2019-10-03,330669330000
2019-10-04,335957310000
2019-10-07,333313320000
2019-10-08,334251510000
2019-10-09,338089560000
2019-10-10,340051230000
2019-10-11,341842320000
2019-10-14,338771880000
2019-10-15,339795360000
2019-10-16,339539490000
2019-10-17,340733550000
2019-10-18,338686590000
2019-10-21,340392390000
2019-10-22,339965940000
2019-10-23,339283620000
2019-10-24,338601300000
2019-10-25,338430720000
2019-10-28,338942460000
2019-10-29,333057450000
2019-10-30,335786730000
2019-10-31,332577720000
2019-11-01,333598680000
2019-11-04,333428520000
2019-11-05,337086960000
2019-11-06,338873640000
2019-11-07,341000640000
2019-11-08,338703480000
2019-11-11,337597440000
2019-11-12,337852680000
2019-11-13,343127640000
2019-11-14,342191760000
2019-11-15,337086960000
2019-11-18,341000640000
2019-11-19,339979680000
2019-11-20,337852680000
2019-11-21,339894600000
2019-11-22,338533320000
2019-11-25,337257120000
2019-11-26,338022840000
2019-11-27,336831720000
2019-11-29,337767600000
2019-12-02,338278080000
2019-12-03,336576480000
2019-12-04,336576480000
2019-12-05,336491400000
2019-12-06,339724440000
2019-12-09,338533320000
2019-12-10,337852680000
2019-12-11,337512360000
2019-12-12,339639360000
2019-12-13,341170800000
2019-12-16,341851440000
2019-12-17,343978440000
2019-12-18,339894600000
2019-12-19,340575240000
2019-12-20,341170800000
2019-12-23,337597440000
2019-12-24,338958720000
2019-12-26,338958720000
2019-12-27,339128880000
2019-12-30,338618400000
2019-12-31,337001880000
2020-01-02,337342200000
2020-01-03,334364400000
2020-01-06,333683760000
2020-01-07,330535800000
2020-01-08,329429760000
2020-01-09,332832960000
2020-01-10,330025320000
2020-01-13,328664040000
2020-01-14,329514840000
2020-01-15,326962440000
2020-01-16,328664040000
2020-01-17,326026560000
2020-01-21,327813240000
2020-01-22,329259600000
2020-01-23,328408800000
2020-01-24,324324960000
2020-01-27,328578960000
2020-01-28,330705960000
2020-01-29,328664040000
2020-01-30,330620880000
2020-01-31,324092880000
2020-02-03,323498370000
2020-02-04,326301060000
2020-02-05,330717420000
2020-02-06,329273610000
2020-02-07,329698260000
2020-02-10,326301060000
2020-02-11,326725710000
2020-02-12,327999660000
2020-02-13,332500950000
2020-02-14,333774900000
2020-02-18,338700840000
2020-02-19,333180390000
2020-02-20,333180390000
2020-02-21,335728290000
2020-02-24,329273610000
2020-02-25,323838090000
2020-02-26,322139490000
2020-02-27,312542400000
2020-02-28,304813770000
2020-03-02,328084590000
2020-03-03,319676520000
2020-03-04,330547560000
2020-03-05,328169520000
2020-03-06,331906440000
2020-03-09,331651650000
2020-03-10,339125490000
2020-03-11,323923020000
2020-03-12,294537240000
2020-03-13,322988790000
2020-03-16,302265870000
2020-03-17,337596750000
2020-03-18,347023980000
2020-03-19,338191260000
2020-03-20,322649070000
2020-03-23,323498370000
2020-03-24,325621620000
2020-03-25,309739710000
2020-03-26,310928730000
2020-03-27,310249290000
2020-03-30,326131200000
2020-03-31,321629910000
2020-04-01,323158650000
2020-04-02,335898150000
2020-04-03,338276190000
2020-04-06,356875860000
2020-04-07,345325380000
2020-04-08,344900730000
2020-04-09,344815800000
2020-04-13,354752610000
2020-04-14,365199000000
2020-04-15,364519560000
2020-04-16,374626230000
2020-04-17,374031720000
2020-04-20,367577040000
2020-04-21,365793510000
2020-04-22,372502980000
2020-04-23,363840120000
2020-04-24,366472950000
2020-04-27,363245610000
2020-04-28,362396310000
2020-04-29,349911600000
2020-04-30,344257920000
2020-05-01,348081120000
2020-05-04,350290080000
2020-05-05,353263680000
2020-05-06,349185600000
2020-05-07,345192480000
2020-05-08,348166080000
2020-05-11,350205120000
2020-05-12,350544960000
2020-05-13,350375040000
2020-05-14,349525440000
2020-05-15,356662080000
2020-05-18,361504800000
2020-05-19,353858400000
2020-05-20,355302720000
2020-05-21,353943360000
2020-05-22,352074240000
2020-05-26,350799840000
2020-05-27,346891680000
2020-05-28,350290080000
2020-05-29,351309600000
2020-06-01,351054720000
2020-06-02,350969760000
2020-06-03,349695360000
2020-06-04,345787200000
2020-06-05,344257920000
2020-06-08,343323360000
2020-06-09,343663200000
2020-06-10,343153440000
2020-06-11,340094880000
2020-06-12,333468000000
2020-06-15,334402560000
2020-06-16,338820480000
2020-06-17,337121280000
2020-06-18,334147680000
2020-06-19,339415200000
2020-06-22,344597760000
2020-06-23,342898560000
2020-06-24,340689600000
2020-06-25,338990400000
2020-06-26,335082240000
2020-06-29,337206240000
2020-06-30,339245280000
2020-07-01,338990400000
2020-07-02,337631040000
2020-07-06,336696480000
2020-07-07,359550720000
2020-07-08,352414080000
2020-07-09,361759680000
2020-07-10,370085760000
2020-07-13,366772320000
2020-07-14,373824000000
2020-07-15,373824000000
2020-07-16,374418720000
2020-07-17,373059360000
2020-07-20,372294720000
2020-07-21,374758560000
2020-07-22,375693120000
2020-07-23,372804480000
2020-07-24,371700000000
2020-07-27,371615040000
2020-07-28,373144320000
2020-07-29,370085760000
2020-07-30,368471520000
2020-07-31,366561870000
2020-08-03,366306900000
2020-08-04,372936120000
2020-08-05,367751730000
2020-08-06,366476880000
2020-08-07,368176680000
2020-08-10,373616040000
2020-08-11,368856600000
2020-08-12,373616040000
2020-08-13,373531050000
2020-08-14,375655800000
2020-08-17,384154800000
2020-08-18,381605100000
2020-08-19,375145860000
2020-08-20,369876480000
2020-08-21,372936120000
2020-08-24,372086220000
2020-08-25,370046460000
2020-08-26,370301430000
2020-08-27,387044460000
2020-08-28,397498230000
2020-08-31,393333720000
2020-09-01,418150800000
2020-09-02,418405770000
2020-09-03,409481820000
2020-09-04,404637390000
2020-09-08,392228850000
2020-09-09,396308370000
2020-09-10,387554400000
2020-09-11,387299430000
2020-09-14,388999230000
2020-09-15,389169210000
2020-09-16,386024580000
2020-09-17,387214440000
2020-09-18,383304900000
2020-09-21,388319310000
2020-09-22,391803900000
2020-09-23,385259670000
2020-09-24,387299430000
2020-09-25,388914240000
2020-09-28,388829250000
2020-09-29,388489290000
2020-09-30,396393360000
2020-10-01,405317310000
2020-10-02,398008170000
2020-10-05,401747730000
2020-10-06,398433120000
2020-10-07,399113040000
2020-10-08,400472880000
2020-10-09,404467410000
2020-10-12,408631920000
2020-10-13,414241260000
2020-10-14,407782020000
2020-10-15,409481820000
2020-10-16,409991760000
2020-10-19,404977350000
2020-10-20,407697030000
2020-10-21,409056870000
2020-10-22,406677150000
2020-10-23,407527050000
2020-10-26,402767610000
2020-10-27,404722380000
2020-10-28,396733320000
2020-10-29,396393360000
2020-10-30,393078750000
2020-11-02,396770400000
2020-11-03,403468020000
2020-11-04,401178960000
2020-11-05,405417960000
2020-11-06,411946020000
2020-11-09,405672300000
2020-11-10,411352560000
2020-11-11,418219740000
2020-11-12,418897980000
2020-11-13,425426040000
2020-11-16,430767180000
2020-11-17,422119620000
2020-11-18,421356600000
2020-11-19,429919380000
2020-11-20,424578240000
2020-11-23,426528180000
2020-11-24,427715100000
2020-11-25,429071580000
2020-11-27,428393340000
2020-11-30,431784540000
2020-12-01,431360640000
2020-12-02,425341260000
2020-12-03,421950060000
2020-12-04,420847920000
2020-12-07,418558860000
2020-12-08,422373960000
2020-12-09,418982760000
2020-12-10,415506780000
2020-12-11,415422000000
2020-12-14,411606900000
2020-12-15,411437340000
2020-12-16,411013440000
2020-12-17,412878600000
2020-12-18,412454700000
2020-12-21,412539480000
2020-12-22,407537460000
2020-12-23,404739720000
2020-12-24,405502740000
2020-12-28,410419980000
2020-12-29,407791800000
2020-12-30,407452680000
2020-12-31,407367900000
2021-01-04,414065520000
2021-01-05,411861240000
2021-01-06,414489420000
2021-01-07,414404640000
2021-01-08,414404640000
2021-01-11,416269800000
2021-01-12,421017480000
2021-01-13,416693700000
2021-01-14,415337220000
2021-01-15,408724380000
2021-01-19,405248400000
2021-01-20,411183000000
2021-01-21,409317840000
2021-01-22,413556840000
2021-01-25,413132940000
2021-01-26,416863260000
2021-01-27,406520100000
2021-01-28,406265760000
2021-01-29,397024740000
2021-02-01,392016900000
2021-02-02,396239400000
2021-02-03,397506150000
2021-02-04,401221950000
2021-02-05,406373400000
2021-02-08,408231300000
2021-02-09,410511450000
2021-02-10,405697800000
2021-02-11,405444450000
2021-02-12,406711200000
2021-02-16,410004750000
2021-02-17,414396150000
2021-02-18,387541050000
2021-02-19,389398950000
2021-02-22,387625500000
2021-02-23,381376200000
2021-02-24,374958000000
2021-02-25,371411100000
2021-02-26,365752950000
2021-03-01,369806550000
2021-03-02,366259650000
2021-03-03,359165850000
2021-03-04,358996950000
2021-03-05,363472800000
2021-03-08,360010350000
2021-03-09,362797200000
2021-03-10,372086700000
2021-03-11,371917800000
2021-03-12,377575950000
2021-03-15,375633600000
2021-03-16,375464700000
2021-03-17,372340050000
2021-03-18,366006300000
2021-03-19,370819950000
2021-03-22,372593400000
2021-03-23,377069250000
2021-03-24,374704650000
2021-03-25,377238150000
2021-03-26,380362800000
2021-03-29,384754200000
2021-03-30,382136250000
2021-03-31,382389600000
2021-04-01,381798450000
2021-04-05,392523600000
2021-04-06,394381500000
2021-04-07,393537000000
2021-04-08,393283650000
2021-04-09,393452550000
2021-04-12,393537000000
2021-04-13,392354700000
2021-04-14,392185800000
2021-04-15,394550400000
2021-04-16,395817150000
2021-04-19,393283650000
2021-04-20,396323850000
2021-04-21,397506150000
2021-04-22,393199200000
2021-04-23,393790350000
2021-04-26,388216650000
2021-04-27,389567850000
2021-04-28,388132200000
2021-04-29,393030300000
2021-04-30,391636080000
2021-05-03,397765890000
2021-05-04,393903270000
2021-05-05,393567390000
2021-05-06,394826940000
2021-05-07,392391810000
2021-05-10,394155180000
2021-05-11,390628440000
2021-05-12,380468070000
2021-05-13,386933760000
2021-05-14,390544470000
2021-05-17,388781100000
2021-05-18,397178100000
2021-05-19,397262070000
2021-05-20,398605590000
2021-05-21,396758250000
2021-05-24,396758250000
2021-05-25,398437650000
2021-05-26,397933830000
2021-05-27,396590310000
2021-05-28,397513980000
2021-06-01,396506340000
2021-06-02,395666640000
2021-06-03,396338400000
2021-06-04,397010160000
2021-06-07,394407090000
2021-06-08,391384170000
2021-06-09,389284920000
2021-06-10,391552110000
2021-06-11,393987240000
2021-06-14,393399450000
2021-06-15,391887990000
2021-06-16,383910840000
2021-06-17,385506270000
2021-06-18,378368820000
2021-06-21,381811590000
2021-06-22,383574960000
2021-06-23,380552040000
2021-06-24,383239080000
2021-06-25,387773460000
2021-06-28,386513910000
2021-06-29,384330690000
2021-06-30,394742970000
2021-07-01,389956680000
2021-07-02,392139900000
2021-07-06,391720050000
2021-07-07,391048290000
2021-07-08,390712410000
2021-07-09,392727690000
2021-07-12,391971960000
2021-07-13,393483420000
2021-07-14,396170460000
2021-07-15,396506340000
2021-07-16,396254430000
2021-07-19,395330760000
2021-07-20,397094130000
2021-07-21,395162820000
2021-07-22,395414730000
2021-07-23,398689560000
2021-07-26,399193380000
2021-07-27,399277350000
2021-07-28,397597950000
2021-07-29,398101770000
2021-07-30,399025440000
2021-08-02,396110550000
2021-08-03,400538700000
2021-08-04,397781550000
2021-08-05,405217500000
2021-08-06,404465550000
2021-08-09,405468150000
2021-08-10,414073800000
2021-08-11,417750000000
2021-08-12,415159950000
2021-08-13,416413200000
2021-08-16,419838750000
2021-08-17,419671650000
2021-08-18,415243500000
2021-08-19,418084200000
2021-08-20,421760400000
2021-08-23,419003250000
2021-08-24,414658650000
2021-08-25,414825750000
2021-08-26,410397600000
2021-08-27,408058200000
2021-08-30,411316650000
2021-08-31,412486350000
2021-09-01,411567300000
2021-09-02,413739600000
2021-09-03,415661250000
2021-09-07,410146950000
2021-09-08,410648250000
2021-09-09,407807550000
2021-09-10,406303650000
2021-09-13,403964250000
2021-09-14,401875500000
2021-09-15,402543900000
2021-09-16,403880700000
2021-09-17,403045200000
2021-09-20,397530900000
2021-09-21,398282850000
2021-09-22,397363800000
2021-09-23,397614450000
2021-09-24,398700600000
2021-09-27,396194100000
2021-09-28,391264650000
2021-09-29,391097550000
2021-09-30,388173300000
2021-10-01,381656400000
2021-10-04,377980200000
2021-10-05,380486700000
2021-10-06,383243850000
2021-10-07,387755550000
2021-10-08,388925250000
2021-10-11,388591050000
2021-10-12,388173300000
2021-10-13,385332600000
2021-10-14,389510100000
2021-10-15,391431750000
2021-10-18,394606650000
2021-10-19,402961650000
2021-10-20,406637850000
2021-10-21,408893700000
2021-10-22,413154750000
2021-10-25,417917100000
2021-10-26,414240900000
2021-10-27,410898900000
2021-10-28,413405400000
2021-10-29,416162550000
2021-11-01,414768510000
2021-11-02,414602370000
2021-11-03,415848420000
2021-11-04,418922010000
2021-11-05,416014560000
2021-11-08,413356320000
2021-11-09,414768510000
2021-11-10,411030360000
2021-11-11,411196500000
2021-11-12,409119750000
2021-11-15,406793790000
2021-11-16,396410040000
2021-11-17,393004170000
2021-11-18,396410040000
2021-11-19,394250220000
2021-11-22,400895820000
2021-11-23,403720200000
2021-11-24,405796950000
2021-11-26,401228100000
2021-11-29,394914780000
2021-11-30,389432160000
2021-12-01,379712970000
2021-12-02,375144120000
2021-12-03,380792880000
2021-12-06,384863310000
2021-12-07,383617260000
2021-12-08,379796040000
2021-12-09,383534190000
2021-12-10,390512070000
2021-12-13,397573020000
2021-12-14,401311170000
2021-12-15,403637130000
2021-12-16,396908460000
2021-12-17,384198750000
2021-12-20,385444800000
2021-12-21,386607780000
2021-12-22,387106200000
2021-12-23,386275500000
2021-12-27,389764440000
2021-12-28,395330130000
2021-12-29,395163990000
2021-12-30,396410040000
2021-12-31,400646610000
2022-01-03,400563540000
2022-01-04,393170310000
2022-01-05,398486790000
2022-01-06,397406880000
2022-01-07,401228100000
2022-01-10,400397400000
2022-01-11,399317490000
2022-01-12,397157670000
2022-01-13,402806430000
2022-01-14,401643450000
2022-01-18,394665570000
2022-01-19,398569860000
2022-01-20,391010490000
2022-01-21,388186110000
2022-01-24,388186110000
2022-01-25,379796040000
2022-01-26,375891750000
2022-01-27,376140960000
2022-01-28,380792880000
2022-01-31,385009192264
2022-02-01,388066132202
2022-02-02,387900892206
2022-02-03,388313992198
2022-02-04,383687272290
2022-02-07,379969372365
2022-02-08,380051992364
2022-02-09,379225792380
2022-02-10,374764312470
2022-02-11,372698812511
2022-02-14,368898292588
2022-02-15,370054972564
2022-02-16,367741612611
2022-02-17,382447972315
2022-02-18,380051992364
2022-02-22,375755752450
2022-02-23,371955232526
2022-02-24,370468072556
2022-02-25,375590512453
2022-02-28,372203092521
2022-03-01,374516452475
2022-03-02,375012172465
2022-03-03,383604652292
2022-03-04,393353812096
2022-03-07,390131632161
2022-03-08,382117492322
2022-03-09,384100372282
2022-03-10,392775472108
2022-03-11,391288312138
2022-03-14,396741232028
2022-03-15,401450571934
2022-03-16,400293891957
2022-03-17,399385071975
2022-03-18,400541751952
2022-03-21,397236952018
2022-03-22,395997652043
2022-03-23,390957832144
2022-03-24,393353812096
2022-03-25,395088832061
2022-03-28,402111531920
2022-03-29,405498951852
2022-03-30,412769511706
2022-03-31,410125671759
2022-04-01,415909071643
2022-04-04,415991691641
2022-04-05,417148371618
2022-04-06,426814911424
2022-04-07,431111151338
2022-04-08,433507131289
2022-04-11,424914651462
2022-04-12,422022951520
2022-04-13,433011411299
2022-04-14,432598311308
2022-04-18,429293511374
2022-04-19,434168091276
2022-04-20,439621011167
2022-04-21,440281971153
2022-04-22,432019971319
2022-04-25,432185211316
2022-04-26,427723731406
2022-04-27,424749411465
2022-04-28,430202331356
2022-04-29,421361991534
2022-05-02,415817271641
2022-05-03,417294711611
2022-05-04,423040311495
2022-05-05,417869271599
2022-05-06,409168791774
2022-05-09,414011511677
2022-05-10,408183831794
2022-05-11,403915671880
2022-05-12,403505271888
2022-05-13,405064791857
2022-05-16,405475191849
2022-05-17,359346232776
2022-05-18,334968473266
2022-05-19,325775513451
2022-05-20,326103833444
2022-05-23,335460953256
2022-05-24,339647033172
2022-05-25,337512953215
2022-05-26,344735993070
2022-05-27,351548632933
2022-05-31,351959032924
2022-06-01,343258553099
2022-06-02,348839992987
2022-06-03,342848153107
2022-06-06,341616953132
2022-06-07,337512953215
2022-06-08,334640153272
2022-06-09,331110713343
2022-06-10,332998553305
2022-06-13,326678393433
2022-06-14,326842553429
2022-06-15,326596313434
2022-06-16,330043673365
2022-06-17,323641433494
2022-06-21,334229753281
2022-06-22,330207833362
2022-06-23,338251673200
2022-06-24,338497913195
2022-06-27,339564953173
2022-06-28,334804313269
2022-06-29,333573113294
2022-06-30,332670233312
2022-07-01,335543033254
2022-07-05,339975353165
2022-07-06,342355673117
2022-07-07,342848153107
2022-07-08,343094393103
2022-07-11,343258553099
2022-07-12,342191513121
2022-07-13,343012313104
2022-07-14,349742872969
2022-07-15,353108152901
2022-07-18,352287352918
2022-07-19,354503512873
2022-07-20,357458392814
2022-07-21,362629432710
2022-07-22,361726552728
2022-07-25,361234072738
2022-07-26,333737273291
2022-07-27,346377593037
2022-07-28,354995992863
2022-07-29,361316152736
2022-08-01,359315932798
2022-08-02,359722582790
2022-08-03,353785492909
2022-08-04,340447373176
2022-08-05,343131263123
2022-08-08,345977813065
2022-08-09,349393672997
2022-08-10,350125642982
2022-08-11,351914902946
2022-08-12,358421302816
2022-08-15,359478592795
2022-08-16,377859172427
2022-08-17,378265822418
2022-08-18,377045872443
2022-08-19,371434102555
2022-08-22,364846372687
2022-08-23,363301102718
2022-08-24,365903662666
2022-08-25,368343562617
2022-08-26,356794702849
2022-08-29,360210562780
2022-08-30,359153272801
2022-08-31,359315932798
2022-09-01,364602382692
2022-09-02,360535882774
2022-09-06,358746622810
2022-09-07,368018242624
2022-09-08,369888832586
2022-09-09,370946122565
2022-09-12,374280652498
2022-09-13,366554302653
2022-09-14,365741002669
2022-09-15,361837162748
2022-09-16,361105192762
2022-09-19,364195732700
2022-09-20,362081152743
2022-09-21,365334352678
2022-09-22,361593172753
2022-09-23,352565542933
2022-09-26,355981402865
2022-09-27,355005442885
2022-09-28,360861202767
2022-09-29,358502632814
2022-09-30,351589582953
2022-10-03,359315932798
2022-10-04,363951742705
2022-10-05,360373222777
2022-10-06,356957362845
2022-10-07,348499043015
2022-10-10,350613622973
2022-10-11,359641252792
2022-10-12,355574752873
2022-10-13,358583962813
2022-10-14,353622832912
2022-10-17,356144062862
2022-10-18,363626422712
2022-10-19,362650462731
2022-10-20,363545092713
2022-10-21,370864792567
2022-10-24,377940502425
2022-10-25,379729762389
2022-10-26,382657642330
2022-10-27,381519022353
2022-10-28,386317492257
2022-10-31,383694712314
2022-11-01,381996232348
2022-11-02,379488952398
2022-11-03,379408072400
2022-11-04,380055112387
2022-11-07,384018232308
2022-11-08,384988792288
2022-11-09,376011112468
2022-11-10,383775592313
2022-11-11,384422632300
2022-11-14,373099432526
2022-11-15,397525192037
2022-11-16,400355991981
2022-11-17,398981032008
2022-11-18,405047031887
2022-11-21,407473431838
2022-11-22,408929271809
2022-11-23,410951271768
2022-11-25,412649751734
2022-11-28,413862951710
2022-11-29,412407111739
2022-11-30,410951271768
2022-12-01,413458551718
2022-12-02,413054151726
2022-12-05,408848391810
2022-12-06,404076471906
2022-12-07,401973591948
2022-12-08,401083911966
2022-12-09,391782712152
2022-12-12,399061912006
2022-12-13,397606072036
2022-12-14,395422312079
2022-12-15,391863592151
2022-12-16,384827032292
2022-12-19,384988792288
2022-12-20,388385752220
2022-12-21,391378312160
2022-12-22,386849032251
2022-12-23,387576952236
2022-12-27,387738712233
2022-12-28,380944792369
2022-12-29,383209432324
2022-12-30,382238872343
2023-01-03,387172552245
2023-01-04,387576952236
2023-01-05,386282872262
2023-01-06,395745832073
2023-01-09,390812152172
2023-01-10,390569512177
2023-01-11,393966472108
2023-01-12,390407752180
2023-01-13,391701832154
2023-01-17,389356312201
2023-01-18,379731592394
2023-01-19,374312632502
2023-01-20,378922792410
2023-01-23,384584392296
2023-01-24,385554952277
2023-01-25,383775592313
2023-01-26,383371192321
2023-01-27,386363752261
2023-01-30,383209432324
2023-01-31,387612712230
2023-02-01,389714032188
2023-02-02,386885332245
2023-02-03,381793672347
2023-02-06,378964972403
2023-02-07,379773172387
2023-02-08,377752672428
2023-02-09,381227932358
2023-02-10,387208612238
2023-02-13,393108472120
2023-02-14,391976992143
2023-02-15,394886512084
2023-02-16,388663372209
2023-02-17,394482412092
2023-02-21,396907012044
2023-02-22,388582552211
2023-02-23,382763512327
2023-02-24,383814172306
2023-02-27,381066292361
2023-02-28,382925152324
2023-03-01,377591032431
2023-03-02,378480052413
2023-03-03,378964972403
