,EHC
2018-08-17,6291600000
2018-08-20,6346480000
2018-08-21,6331780000
2018-08-22,6417040000
2018-08-23,6360200000
2018-08-24,6342560000
2018-08-27,6308260000
2018-08-28,6314140000
2018-08-29,6340600000
2018-08-30,6284740000
2018-08-31,6357260000
2018-09-04,6339620000
2018-09-05,6299440000
2018-09-06,6302380000
2018-09-07,6197520000
2018-09-10,6176940000
2018-09-11,6229860000
2018-09-12,6245540000
2018-09-13,6273960000
2018-09-14,6249460000
2018-09-17,6209280000
2018-09-18,6223000000
2018-09-19,6035820000
2018-09-20,6022100000
2018-09-21,5999560000
2018-09-24,6011320000
2018-09-25,6019160000
2018-09-26,6015240000
2018-09-27,5994660000
2018-09-28,6074040000
2018-10-01,6116180000
2018-10-02,6044640000
2018-10-03,6017200000
2018-10-04,5937820000
2018-10-05,5986820000
2018-10-08,5968200000
2018-10-09,5995640000
2018-10-10,5881960000
2018-10-11,5824140000
2018-10-12,5787880000
2018-10-15,5791800000
2018-10-16,5884900000
2018-10-17,5875100000
2018-10-18,5915280000
2018-10-19,5834920000
2018-10-22,5844720000
2018-10-23,5774160000
2018-10-24,5640880000
2018-10-25,5730060000
2018-10-26,5603640000
2018-10-29,5606580000
2018-10-30,5284160000
2018-10-31,5243980000
2018-11-01,5279260000
2018-11-02,5379220000
2018-11-05,5486040000
2018-11-06,5534060000
2018-11-07,5716340000
2018-11-08,5760440000
2018-11-09,5705560000
2018-11-12,5729080000
2018-11-13,5603640000
2018-11-14,5565420000
2018-11-15,5635000000
2018-11-16,5735940000
2018-11-19,5587960000
2018-11-20,5501720000
2018-11-21,5516420000
2018-11-23,5565420000
2018-11-26,5607560000
2018-11-27,5605600000
2018-11-28,5684000000
2018-11-29,5777100000
2018-11-30,5860400000
2018-12-03,5804540000
2018-12-04,5688900000
2018-12-06,5608540000
2018-12-07,5544840000
2018-12-10,5559540000
2018-12-11,5649700000
2018-12-12,5711440000
2018-12-13,5613440000
2018-12-14,5341000000
2018-12-17,5195960000
2018-12-18,5220460000
2018-12-19,5047980000
2018-12-20,4903920000
2018-12-21,4800040000
2018-12-24,4640300000
2018-12-26,4828460000
2018-12-27,4797100000
2018-12-28,4779460000
2018-12-31,4827504000
2019-01-02,4794048000
2019-01-03,4708440000
2019-01-04,4824552000
2019-01-07,4944600000
2019-01-08,5048904000
2019-01-09,5104992000
2019-01-10,5033160000
2019-01-11,5086296000
2019-01-14,5090232000
2019-01-15,5160096000
2019-01-16,5151240000
2019-01-17,5199456000
2019-01-18,5201424000
2019-01-22,5163048000
2019-01-23,5239800000
2019-01-24,5150256000
2019-01-25,5275224000
2019-01-28,5237832000
2019-01-29,5287032000
2019-01-30,5217168000
2019-01-31,5228976000
2019-02-01,5243736000
2019-02-04,5297856000
2019-02-05,5304744000
2019-02-06,5326392000
2019-02-07,5350992000
2019-02-08,5093184000
2019-02-11,5108928000
2019-02-12,5139432000
2019-02-13,5152224000
2019-02-14,5179776000
2019-02-15,5256528000
2019-02-19,5190600000
2019-02-20,5095152000
2019-02-21,5115816000
2019-02-22,5153208000
2019-02-25,5149272000
2019-02-26,5048904000
2019-02-27,4951488000
2019-02-28,4939680000
2019-03-01,4988880000
2019-03-04,4857024000
2019-03-05,4834392000
2019-03-06,4664160000
2019-03-07,4616928000
2019-03-08,4619880000
2019-03-11,4646448000
2019-03-12,4670064000
2019-03-13,4698600000
2019-03-14,4694664000
2019-03-15,4673016000
2019-03-18,4709424000
2019-03-19,4745832000
2019-03-20,4691712000
2019-03-21,4800936000
2019-03-22,4713360000
2019-03-25,4664160000
2019-03-26,4639560000
2019-03-27,4573632000
2019-03-28,4583472000
2019-03-29,4568712000
2019-04-01,4552100000
2019-04-02,4545240000
2019-04-03,4571700000
2019-04-04,4654020000
2019-04-05,4708900000
2019-04-08,4701060000
2019-04-09,4732420000
2019-04-10,4755940000
2019-04-11,4761820000
2019-04-12,4757900000
2019-04-15,4781420000
2019-04-16,4588360000
2019-04-17,4496240000
2019-04-18,4774560000
2019-04-22,4634420000
2019-04-23,4828460000
2019-04-24,4849040000
2019-04-25,4880400000
2019-04-26,5107760000
2019-04-29,5029360000
2019-04-30,5021520000
2019-05-01,4906860000
2019-05-02,4934300000
2019-05-03,5024460000
2019-05-06,5058760000
2019-05-07,4995060000
2019-05-08,4918620000
2019-05-09,4843160000
2019-05-10,4857860000
2019-05-13,4798080000
2019-05-14,4792200000
2019-05-15,4733400000
2019-05-16,4625600000
2019-05-17,4616780000
2019-05-20,4615800000
2019-05-21,4671660000
2019-05-22,4670680000
2019-05-23,4637360000
2019-05-24,4625600000
2019-05-28,4607960000
2019-05-29,4551120000
2019-05-30,4621680000
2019-05-31,4591300000
2019-06-03,4644220000
2019-06-04,4744180000
2019-06-05,4706940000
2019-06-06,4751040000
2019-06-07,4728500000
2019-06-10,4718700000
2019-06-11,4683420000
2019-06-12,4721640000
2019-06-13,4717720000
2019-06-14,4665780000
2019-06-17,4731440000
2019-06-18,4733400000
2019-06-19,4775540000
2019-06-20,4749080000
2019-06-21,4827480000
2019-06-24,4800040000
2019-06-25,4847080000
2019-06-26,4748100000
2019-06-27,4830420000
2019-06-28,4937240000
2019-07-01,4864572000
2019-07-02,4937922000
2019-07-03,4924230000
2019-07-05,4962372000
2019-07-08,4888044000
2019-07-09,4859682000
2019-07-10,4849902000
2019-07-11,4934988000
2019-07-12,5019096000
2019-07-15,5007360000
2019-07-16,4986822000
2019-07-17,5034744000
2019-07-18,5085600000
2019-07-19,5094402000
2019-07-22,5108094000
2019-07-23,5114940000
2019-07-24,5204916000
2019-07-25,5198070000
2019-07-26,5250882000
2019-07-29,5244036000
2019-07-30,5041590000
2019-07-31,4964328000
2019-08-01,4848924000
2019-08-02,4863594000
2019-08-05,4675818000
2019-08-06,4677774000
2019-08-07,4916406000
2019-08-08,4986822000
2019-08-09,4912494000
2019-08-12,4791222000
2019-08-13,4848924000
2019-08-14,4782420000
2019-08-15,4707114000
2019-08-16,4820562000
2019-08-19,4841100000
2019-08-20,4815672000
2019-08-21,4866528000
2019-08-22,4810782000
2019-08-23,4703202000
2019-08-26,4717872000
2019-08-27,4548678000
2019-08-28,4587798000
2019-08-29,4704180000
2019-08-30,4726674000
2019-09-03,4722762000
2019-09-04,4688532000
2019-09-05,4745256000
2019-09-06,4967262000
2019-09-09,4997580000
2019-09-10,5044524000
2019-09-11,5083644000
2019-09-12,5014206000
2019-09-13,4960416000
2019-09-16,5029854000
2019-09-17,4945746000
2019-09-18,4916406000
2019-09-19,5009316000
2019-09-20,4995624000
2019-09-23,5000514000
2019-09-24,4904670000
2019-09-25,4931076000
2019-09-26,4828386000
2019-09-27,4836210000
2019-09-30,4920318000
2019-10-01,4890000000
2019-10-02,4719828000
2019-10-03,4825452000
2019-10-04,4855770000
2019-10-07,4904670000
2019-10-08,4834254000
2019-10-09,4920318000
2019-10-10,4945746000
2019-10-11,4990734000
2019-10-14,4950636000
2019-10-15,5031810000
2019-10-16,5056260000
2019-10-17,5162862000
2019-10-18,5191224000
2019-10-21,5170686000
2019-10-22,5237190000
2019-10-23,5230344000
2019-10-24,5194158000
2019-10-25,5262618000
2019-10-28,5247948000
2019-10-29,4955526000
2019-10-30,4984866000
2019-10-31,4978020000
2019-11-01,5368242000
2019-11-04,5432790000
2019-11-05,5368242000
2019-11-06,5447460000
2019-11-07,5448438000
2019-11-08,5474844000
2019-11-11,5425944000
2019-11-12,5431812000
2019-11-13,5375088000
2019-11-14,5381934000
2019-11-15,5402472000
2019-11-18,5467020000
2019-11-19,5462130000
2019-11-20,5443548000
2019-11-21,5473866000
2019-11-22,5508096000
2019-11-25,5581446000
2019-11-26,5531568000
2019-11-27,5550150000
2019-11-29,5498316000
2019-12-02,5451372000
2019-12-03,5485602000
2019-12-04,5534502000
2019-12-05,5545260000
2019-12-06,5605896000
2019-12-09,5566776000
2019-12-10,5582424000
2019-12-11,5495382000
2019-12-12,5488536000
2019-12-13,5473866000
2019-12-16,5424966000
2019-12-17,5434746000
2019-12-18,5496360000
2019-12-19,5450394000
2019-12-20,5402472000
2019-12-23,5405406000
2019-12-24,5407362000
2019-12-26,5400516000
2019-12-27,5423988000
2019-12-30,5388780000
2019-12-31,5408856000
2020-01-02,5400018000
2020-01-03,5401000000
2020-01-06,5381360000
2020-01-07,5327350000
2020-01-08,5379396000
2020-01-09,5379396000
2020-01-10,5541426000
2020-01-13,5987254000
2020-01-14,6055012000
2020-01-15,6051084000
2020-01-16,6266142000
2020-01-17,6204276000
2020-01-21,6223916000
2020-01-22,6213114000
2020-01-23,6166960000
2020-01-24,6156158000
2020-01-27,6038318000
2020-01-28,6102148000
2020-01-29,6023588000
2020-01-30,6030462000
2020-01-31,6014750000
2020-02-03,6025552000
2020-02-04,6142410000
2020-02-05,6190528000
2020-02-06,6229808000
2020-02-07,6214096000
2020-02-10,6389873999
2020-02-11,6381036000
2020-02-12,6411478000
2020-02-13,6434064000
2020-02-14,6449776000
2020-02-18,6439956000
2020-02-19,6465488000
2020-02-20,6445848000
2020-02-21,6374162000
2020-02-24,6183654000
2020-02-25,6001984000
2020-02-26,6041264000
2020-02-27,5865486000
2020-02-28,5842900000
2020-03-02,5976452000
2020-03-03,5771214000
2020-03-04,6406567999
2020-03-05,6160086000
2020-03-06,6032426000
2020-03-09,5455010000
2020-03-10,5601328000
2020-03-11,4985614000
2020-03-12,4606562000
2020-03-13,4989542000
2020-03-16,4491668000
2020-03-17,4374810000
2020-03-18,4132256000
2020-03-19,4208852000
2020-03-20,3945676000
2020-03-23,3909342000
2020-03-24,4288394000
2020-03-25,4370882000
2020-03-26,4642896000
2020-03-27,4742078000
2020-03-30,4881522000
2020-03-31,5024817000
2020-04-01,4762275000
2020-04-02,4872819000
2020-04-03,4714899000
2020-04-06,5019882000
2020-04-07,5106738000
2020-04-08,5465019000
2020-04-09,5601225000
2020-04-13,5484759000
2020-04-14,5556810000
2020-04-15,5474889000
2020-04-16,5497590000
2020-04-17,5608134000
2020-04-20,5456136000
2020-04-21,5288346000
2020-04-22,5314008000
2020-04-23,5343618000
2020-04-24,5341644000
2020-04-27,5491668000
2020-04-28,5291307000
2020-04-29,5431461000
2020-04-30,5198529000
2020-05-01,5099829000
2020-05-04,5074167000
2020-05-05,5181750000
2020-05-06,5109699000
2020-05-07,5087985000
2020-05-08,5334735000
2020-05-11,5364345000
2020-05-12,5145231000
2020-05-13,4992246000
2020-05-14,4974480000
2020-05-15,5118582000
2020-05-18,5494629000
2020-05-19,5661432000
2020-05-20,5649588000
2020-05-21,5746314000
2020-05-22,5742366000
2020-05-26,5883507000
2020-05-27,5860806000
2020-05-28,5846001000
2020-05-29,5748288000
2020-06-01,5811456000
2020-06-02,5795664000
2020-06-03,5781846000
2020-06-04,5618004000
2020-06-05,5747301000
2020-06-08,5850936000
2020-06-09,5708808000
2020-06-10,5623926000
2020-06-11,5218269000
2020-06-12,5179776000
2020-06-15,5221230000
2020-06-16,5275515000
2020-06-17,5148192000
2020-06-18,5118582000
2020-06-19,5041596000
2020-06-22,5002116000
2020-06-23,4957701000
2020-06-24,4778067000
2020-06-25,4750431000
2020-06-26,4654692000
2020-06-29,4762275000
2020-06-30,4859988000
2020-07-01,4923156000
2020-07-02,4877754000
2020-07-06,4939935000
2020-07-07,4869858000
2020-07-08,4821495000
2020-07-09,4731678000
2020-07-10,4810638000
2020-07-13,4775106000
2020-07-14,4927104000
2020-07-15,5117595000
2020-07-16,5129439000
2020-07-17,5100816000
2020-07-20,4987311000
2020-07-21,5137335000
2020-07-22,5169906000
2020-07-23,5230113000
2020-07-24,5182737000
2020-07-27,5240970000
2020-07-28,5415669000
2020-07-29,5470941000
2020-07-30,5390007000
2020-07-31,5342631000
2020-08-03,5350527000
2020-08-04,5338683000
2020-08-05,5345592000
2020-08-06,5341644000
2020-08-07,5306112000
2020-08-10,5272554000
2020-08-11,5166945000
2020-08-12,5115621000
2020-08-13,5031726000
2020-08-14,4957701000
2020-08-17,4914273000
2020-08-18,4929078000
2020-08-19,4883676000
2020-08-20,4841235000
2020-08-21,4838274000
2020-08-24,4845183000
2020-08-25,4842222000
2020-08-26,4850118000
2020-08-27,5111673000
2020-08-28,5191620000
2020-08-31,5119569000
2020-09-01,5145231000
2020-09-02,5262684000
2020-09-03,5191620000
2020-09-04,5190633000
2020-09-08,5092920000
2020-09-09,5000142000
2020-09-10,4988298000
2020-09-11,5015934000
2020-09-14,5102790000
2020-09-15,5080089000
2020-09-16,5101803000
2020-09-17,5119569000
2020-09-18,5096868000
2020-09-21,4988298000
2020-09-22,4863936000
2020-09-23,4814586000
2020-09-24,4810638000
2020-09-25,4911312000
2020-09-28,4948818000
2020-09-29,4942896000
2020-09-30,5099829000
2020-10-01,5165958000
2020-10-02,5136348000
2020-10-05,5189646000
2020-10-06,5126478000
2020-10-07,5165958000
2020-10-08,5245905000
2020-10-09,5260710000
2020-10-12,5279463000
2020-10-13,5232087000
2020-10-14,5281437000
2020-10-15,5344605000
2020-10-16,5340657000
2020-10-19,5171880000
2020-10-20,5219256000
2020-10-21,5186685000
2020-10-22,5298216000
2020-10-23,5288346000
2020-10-26,5134374000
2020-10-27,5101803000
2020-10-28,5007051000
2020-10-29,4969545000
2020-10-30,4811625000
2020-11-02,4947831000
2020-11-03,4970532000
2020-11-04,5042583000
2020-11-05,5161023000
2020-11-06,5087985000
2020-11-09,5561745000
2020-11-10,5653536000
2020-11-11,5501538000
2020-11-12,5441331000
2020-11-13,5651562000
2020-11-16,5784807000
2020-11-17,6058206000
2020-11-18,6046362000
2020-11-19,6185529000
2020-11-20,6187503000
2020-11-23,6331605000
2020-11-24,6501369000
2020-11-25,6466824000
2020-11-27,6423396000
2020-11-30,6323708999
2020-12-01,6266463000
2020-12-02,6271398000
2020-12-03,6245736000
2020-12-04,6269424000
2020-12-07,6287190000
2020-12-08,6372072000
2020-12-09,6745158000
2020-12-10,6673107000
2020-12-11,6626718000
2020-12-14,6552693000
2020-12-15,6572433000
2020-12-16,6488537999
2020-12-17,6520122000
2020-12-18,6444123000
2020-12-21,6444123000
2020-12-22,6462876000
2020-12-23,6510251999
2020-12-24,6488537999
2020-12-28,6462876000
2020-12-29,6466824000
2020-12-30,6462876000
2020-12-31,6509250000
2021-01-04,6481530000
2021-01-05,6513210000
2021-01-06,6769620000
2021-01-07,6769620000
2021-01-08,6705270000
2021-01-11,6621120000
2021-01-12,6647850000
2021-01-13,6555780000
2021-01-14,6492420000
2021-01-15,6566670000
2021-01-19,6545880000
2021-01-20,6819120000
2021-01-21,6887429999
2021-01-22,6880500000
2021-01-25,6745860000
2021-01-26,6758730000
2021-01-27,6484500000
2021-01-28,6344910000
2021-01-29,6329070000
2021-02-01,6389460000
2021-02-02,6394410000
2021-02-03,6474600000
2021-02-04,6558750000
2021-02-05,6474600000
2021-02-08,6459750000
2021-02-09,6459750000
2021-02-10,6461730000
2021-02-11,6521130000
2021-02-12,6482520000
2021-02-16,6343920000
2021-02-17,6319170000
2021-02-18,6326100000
2021-02-19,6336990000
2021-02-22,6256800000
2021-02-23,6315210000
2021-02-24,6506280000
2021-02-25,6336990000
2021-02-26,6332040000
2021-03-01,6292440000
2021-03-02,6329070000
2021-03-03,6290460000
2021-03-04,6140970000
2021-03-05,6284520000
2021-03-08,6392429999
2021-03-09,6392429999
2021-03-10,6206310000
2021-03-11,6224130000
2021-03-12,6297390000
2021-03-15,6434009999
2021-03-16,6257790000
2021-03-17,6277590000
2021-03-18,6322140000
2021-03-19,6343920000
2021-03-22,6253830000
2021-03-23,6284520000
2021-03-24,6469649999
2021-03-25,6496380000
2021-03-26,6548850000
2021-03-29,6453810000
2021-03-30,6517170000
2021-03-31,6446880000
2021-04-01,6499350000
2021-04-05,6365700000
2021-04-06,6339960000
2021-04-07,6413220000
2021-04-08,6445890000
2021-04-09,6426090000
2021-04-12,6389460000
2021-04-13,6369660000
2021-04-14,6371640000
2021-04-15,6506280000
2021-04-16,6685470000
2021-04-19,6703289999
2021-04-20,6701310000
2021-04-21,6878520000
2021-04-22,6870600000
2021-04-23,6977520000
2021-04-26,6865649999
2021-04-27,6675570000
2021-04-28,6753780000
2021-04-29,6764670000
2021-04-30,6679530000
2021-05-03,6646860000
2021-05-04,6727050000
2021-05-05,6665670000
2021-05-06,6723090000
2021-05-07,6719130000
2021-05-10,6815160000
2021-05-11,6876539999
2021-05-12,6857730000
2021-05-13,6918120000
2021-05-14,6797340000
2021-05-17,6832980000
2021-05-18,6730020000
2021-05-19,6743880000
2021-05-20,6770610000
2021-05-21,6790410000
2021-05-24,6820110000
2021-05-25,6783480000
2021-05-26,6772590000
2021-05-27,6694380000
2021-05-28,6752789999
2021-06-01,6760710000
2021-06-02,6586470000
2021-06-03,6515190000
2021-06-04,6450840000
2021-06-07,6431039999
2021-06-08,6513210000
2021-06-09,6517170000
2021-06-10,6552810000
2021-06-11,6602310000
2021-06-14,6513210000
2021-06-15,6506280000
2021-06-16,6347880000
2021-06-17,6352830000
2021-06-18,6272640000
2021-06-21,6425100000
2021-06-22,6354810000
2021-06-23,6308280000
2021-06-24,6294420000
2021-06-25,6385500000
2021-06-28,6325110000
2021-06-29,6202350000
2021-06-30,6141960000
2021-07-01,6278580000
2021-07-02,6410250000
2021-07-06,6359759999
2021-07-07,6402330000
2021-07-08,6378570000
2021-07-09,6405300000
2021-07-12,6401340000
2021-07-13,6313230000
2021-07-14,6272640000
2021-07-15,6288480000
2021-07-16,6265710000
2021-07-19,6140970000
2021-07-20,6294420000
2021-07-21,6294420000
2021-07-22,6210270000
2021-07-23,6263730000
2021-07-26,6329070000
2021-07-27,6383520000
2021-07-28,6374610000
2021-07-29,6523110000
2021-07-30,6552810000
2021-08-02,6625080000
2021-08-03,6610230000
2021-08-04,6559740000
2021-08-05,6371640000
2021-08-06,6357780000
2021-08-09,6362730000
2021-08-10,6259770000
2021-08-11,6162750000
2021-08-12,6140970000
2021-08-13,6203340000
2021-08-16,6210270000
2021-08-17,6194430000
2021-08-18,6076620000
2021-08-19,6063750000
2021-08-20,6119190000
2021-08-23,6066720000
2021-08-24,6147900000
2021-08-25,6118200000
2021-08-26,6067710000
2021-08-27,6103350000
2021-08-30,6184530000
2021-08-31,6175620000
2021-09-01,6256800000
2021-09-02,6360750000
2021-09-03,6317190000
2021-09-07,6255810000
2021-09-08,6295410000
2021-09-09,6296400000
2021-09-10,6217200000
2021-09-13,6094440000
2021-09-14,6002370000
2021-09-15,6048900000
2021-09-16,6014250000
2021-09-17,5975640000
2021-09-20,5862780000
2021-09-21,5902380000
2021-09-22,6040980000
2021-09-23,6010290000
2021-09-24,6061770000
2021-09-27,6099390000
2021-09-28,6056820000
2021-09-29,6025140000
2021-09-30,5906340000
2021-10-01,5815260000
2021-10-04,5780610000
2021-10-05,5705370000
2021-10-06,5650920000
2021-10-07,5618250000
2021-10-08,5592510000
2021-10-11,5403420000
2021-10-12,5341050000
2021-10-13,5277690000
2021-10-14,5281650000
2021-10-15,5322240000
2021-10-18,5374710000
2021-10-19,5335110000
2021-10-20,5437080000
2021-10-21,5575680000
2021-10-22,5560830000
2021-10-25,5382630000
2021-10-26,5340060000
2021-10-27,5167800000
2021-10-28,5022270000
2021-10-29,5003460000
2021-11-01,5029200000
2021-11-02,4834170000
2021-11-03,4929210000
2021-11-04,4839120000
2021-11-05,5118300000
2021-11-08,5150970000
2021-11-09,5043060000
2021-11-10,5112360000
2021-11-11,5042070000
2021-11-12,5030190000
2021-11-15,4938120000
2021-11-16,4955940000
2021-11-17,5005440000
2021-11-18,4918320000
2021-11-19,4839120000
2021-11-22,4966830000
2021-11-23,5019300000
2021-11-24,4948020000
2021-11-26,4815360000
2021-11-29,4688640000
2021-11-30,4535190000
2021-12-01,4455000000
2021-12-02,4591620000
2021-12-03,4619340000
2021-12-06,4801500000
2021-12-07,4882680000
2021-12-08,4907430000
2021-12-09,4864860000
2021-12-10,5005440000
2021-12-13,5023260000
2021-12-14,5087610000
2021-12-15,5001480000
2021-12-16,4964850000
2021-12-17,4937130000
2021-12-20,4898520000
2021-12-21,4973760000
2021-12-22,5015340000
2021-12-23,5046030000
2021-12-27,5093550000
2021-12-28,5248980000
2021-12-29,5182650000
2021-12-30,5195520000
2021-12-31,5147488000
2022-01-03,5274464000
2022-01-04,5345888000
2022-01-05,5240736000
2022-01-06,5079040000
2022-01-07,5083008000
2022-01-10,5141536000
2022-01-11,5071104000
2022-01-12,5014560000
2022-01-13,5106816000
2022-01-14,5194112000
2022-01-18,4860800000
2022-01-19,4829056000
2022-01-20,4882624000
2022-01-21,4929248000
2022-01-24,5002656000
2022-01-25,4908416000
2022-01-26,4856832000
2022-01-27,4855840000
2022-01-28,4894528000
2022-01-31,4893536000
2022-02-01,4847904000
2022-02-02,4968928000
2022-02-03,4847904000
2022-02-04,4751680000
2022-02-07,4693152000
2022-02-08,4902464000
2022-02-09,5023488000
2022-02-10,5012576000
2022-02-11,5012576000
2022-02-14,5059200000
2022-02-15,5259584000
2022-02-16,5337952000
2022-02-17,5276448000
2022-02-18,5198080000
2022-02-22,5196096000
2022-02-23,5128640000
2022-02-24,5167328000
2022-02-25,5285376000
2022-02-28,5207008000
2022-03-01,5236768000
2022-03-02,5290336000
2022-03-03,5324064000
2022-03-04,5343904000
2022-03-07,5302240000
2022-03-08,5290336000
2022-03-09,5435168000
2022-03-10,5360768000
2022-03-11,5330016000
2022-03-14,5247680000
2022-03-15,5364736000
2022-03-16,5456000000
2022-03-17,5522464000
2022-03-18,5491712000
2022-03-21,5475840000
2022-03-22,5452032000
2022-03-23,5346880000
2022-03-24,5365728000
2022-03-25,5355808000
2022-03-28,5459968000
2022-03-29,5621664000
2022-03-30,5609760000
2022-03-31,5608768000
2022-04-01,5651424000
2022-04-04,5573056000
2022-04-05,5518496000
2022-04-06,5528416000
2022-04-07,5613728000
2022-04-08,5725824000
2022-04-11,5679200000
2022-04-12,5671264000
2022-04-13,5720864000
2022-04-14,5858752000
2022-04-18,5632576000
2022-04-19,5672256000
2022-04-20,5752608000
2022-04-21,5737728000
2022-04-22,5280416000
2022-04-25,5376640000
2022-04-26,5252640000
2022-04-27,5144512000
2022-04-28,5391520000
2022-04-29,5429216000
2022-05-02,5382592000
2022-05-03,5356800000
2022-05-04,5402432000
2022-05-05,5315136000
2022-05-06,5191136000
2022-05-09,5021504000
2022-05-10,5000672000
2022-05-11,4910400000
2022-05-12,5025472000
2022-05-13,5055232000
2022-05-16,5090944000
2022-05-17,5237760000
2022-05-18,5031424000
2022-05-19,5052256000
2022-05-20,5095904000
2022-05-23,5052256000
2022-05-24,5016544000
2022-05-25,5047296000
2022-05-26,5048288000
2022-05-27,5147488000
2022-05-31,5169312000
2022-06-01,5101856000
2022-06-02,5173280000
2022-06-03,5128640000
2022-06-06,5114752000
2022-06-07,4839968000
2022-06-08,4728864000
2022-06-09,4600896000
2022-06-10,4557248000
2022-06-13,4428288000
2022-06-14,4373728000
2022-06-15,4424320000
2022-06-16,4300320000
2022-06-17,4449120000
2022-06-21,4257664000
2022-06-22,4328096000
2022-06-23,4316192000
2022-06-24,4526496000
2022-06-27,4467968000
2022-06-28,4461024000
2022-06-29,4494752000
2022-06-30,4421344000
2022-07-01,4616768000
2022-07-05,4712992000
2022-07-06,4721920000
2022-07-07,4816160000
2022-07-08,4802272000
2022-07-11,4781440000
2022-07-12,4781440000
2022-07-13,4791360000
2022-07-14,4745728000
2022-07-15,4890560000
2022-07-18,4845920000
2022-07-19,4923296000
2022-07-20,4879648000
2022-07-21,4879648000
2022-07-22,4959008000
2022-07-25,4924288000
2022-07-26,4925280000
2022-07-27,4903456000
2022-07-28,4955040000
2022-07-29,5021504000
2022-08-01,5028448000
2022-08-02,5050272000
2022-08-03,5292320000
2022-08-04,5244704000
2022-08-05,5248672000
2022-08-08,5237760000
2022-08-09,5126656000
2022-08-10,5262560000
2022-08-11,5244704000
2022-08-12,5338944000
2022-08-15,5342912000
2022-08-16,5290336000
2022-08-17,5271488000
2022-08-18,5253632000
2022-08-19,5208992000
2022-08-22,5087968000
2022-08-23,5021504000
2022-08-24,5070112000
2022-08-25,5084992000
2022-08-26,4853856000
2022-08-29,4912384000
2022-08-30,4846912000
2022-08-31,4818144000
2022-09-01,4830048000
2022-09-02,4801280000
2022-09-06,4788384000
2022-09-07,4990752000
2022-09-08,5085984000
2022-09-09,5178240000
2022-09-12,5319104000
2022-09-13,5092928000
2022-09-14,5005632000
2022-09-15,5026464000
2022-09-16,5050272000
2022-09-19,5090944000
2022-09-20,4960000000
2022-09-21,4847904000
2022-09-22,4768544000
2022-09-23,4733824000
2022-09-26,4658432000
2022-09-27,4576096000
2022-09-28,4729856000
2022-09-29,4575104000
2022-09-30,4491339000
2022-10-03,4667100000
2022-10-04,4892511000
2022-10-05,4921308000
2022-10-06,4870665000
2022-10-07,4810092000
2022-10-10,4782288000
2022-10-11,4806120000
2022-10-12,4643268000
2022-10-13,4775337000
2022-10-14,4671072000
2022-10-17,4846833000
2022-10-18,4918329000
2022-10-19,4882581000
2022-10-20,4904427000
2022-10-21,4717743000
2022-10-24,4708806000
2022-10-25,4863714000
2022-10-26,5073237000
2022-10-27,5176509000
2022-10-28,5425752000
2022-10-31,5405892000
2022-11-01,5480367000
2022-11-02,5361207000
2022-11-03,5393976000
2022-11-04,5429724000
2022-11-07,5452563000
2022-11-08,5407878000
2022-11-09,5436675000
2022-11-10,5676981000
2022-11-11,5624352000
2022-11-14,5592576000
2022-11-15,5648184000
2022-11-16,5522073000
2022-11-17,5493276000
2022-11-18,5560800000
2022-11-21,5546898000
2022-11-22,5632296000
2022-11-23,5607471000
2022-11-25,5672016000
2022-11-28,5577681000
2022-11-29,5631303000
2022-11-30,5807064000
2022-12-01,5735568000
2022-12-02,5758407000
2022-12-05,5721666000
2022-12-06,5659107000
2022-12-07,5645205000
2022-12-08,5660100000
2022-12-09,5576688000
2022-12-12,5625345000
2022-12-13,5682939000
2022-12-14,5753442000
2022-12-15,5718687000
2022-12-16,5724645000
2022-12-19,5698827000
2022-12-20,5743512000
2022-12-21,5862672000
2022-12-22,5852742000
2022-12-23,5888490000
2022-12-27,5869623000
2022-12-28,5837847000
2022-12-29,5937147000
2022-12-30,5939133000
2023-01-03,5910324000
2023-01-04,5923246000
2023-01-05,5930204000
2023-01-06,6107136000
2023-01-09,5999784000
2023-01-10,6016682000
2023-01-11,5939150000
2023-01-12,6008730000
2023-01-13,6065388000
2023-01-17,6079304000
2023-01-18,6097196000
2023-01-19,6187650000
2023-01-20,6230392000
2023-01-23,6191626000
2023-01-24,6132980000
2023-01-25,6174728000
2023-01-26,6143914000
2023-01-27,6102166000
2023-01-30,6057436000
2023-01-31,6207530000
2023-02-01,6283074000
2023-02-02,6114094000
2023-02-03,6112106000
2023-02-06,5913306000
2023-02-07,5851678000
2023-02-08,6009724000
2023-02-09,6042526000
2023-02-10,6098190000
2023-02-13,6124034000
2023-02-14,6114094000
2023-02-15,6177710000
2023-02-16,6210512000
2023-02-17,6248284000
2023-02-21,6089244000
2023-02-22,6111112000
2023-02-23,6051472000
2023-02-24,5985868000
2023-02-27,5975928000
2023-02-28,5618088000
2023-03-01,5587274000
2023-03-02,5518688000
2023-03-03,5491850000
2023-03-06,5449108000
2023-03-07,5427240000
2023-03-08,5415312000
2023-03-09,5372570000
2023-03-10,5305972000
2023-03-13,5249314000
2023-03-14,5272176000
2023-03-15,5174764000
2023-03-16,5265218000
2023-03-17,5124070000
2023-03-20,5218500000
2023-03-21,5292056000
2023-03-22,5206572000
2023-03-23,5144944000
2023-03-24,5205578000
2023-03-27,5249314000
2023-03-28,5231422000
2023-03-29,5229434000
2023-03-30,5281122000
2023-03-31,5382950000
2023-04-03,5382950000
2023-04-04,5976965000
2023-04-05,6076465000
