,GPC
2018-07-17,13822139340
2018-07-18,13888182690
2018-07-19,14280039900
2018-07-20,14391579780
2018-07-23,14466428909
2018-07-24,14365162440
2018-07-25,14236011000
2018-07-26,14325536430
2018-07-27,14190514470
2018-07-30,14164097130
2018-07-31,14281507530
2018-08-01,14258025450
2018-08-02,14357824290
2018-08-03,14388644520
2018-08-06,14438543940
2018-08-07,14573565900
2018-08-08,14577968790
2018-08-09,14583839310
2018-08-10,14387176890
2018-08-13,14174370540
2018-08-14,14422400010
2018-08-15,14397450300
2018-08-16,14450284980
2018-08-17,14513393070
2018-08-20,14599983240
2018-08-21,14644012140
2018-08-22,14570630640
2018-08-23,14616127170
2018-08-24,14548616190
2018-08-27,14652817920
2018-08-28,14619062430
2018-08-29,14693911560
2018-08-30,14541278040
2018-08-31,14654285550
2018-09-04,14704184970
2018-09-05,14839206930
2018-09-06,14858286120
2018-09-07,14880300570
2018-09-10,14940473400
2018-09-11,14966890740
2018-09-12,14925797100
2018-09-13,14915523690
2018-09-14,14955149700
2018-09-17,14776098840
2018-09-18,14868559530
2018-09-19,14827465890
2018-09-20,14897912130
2018-09-21,14843609820
2018-09-24,14586774570
2018-09-25,14495781510
2018-09-26,14597047980
2018-09-27,14595580350
2018-09-28,14588242200
2018-10-01,14533797760
2018-10-02,14649447439
2018-10-03,14340560320
2018-10-04,14309818000
2018-10-05,14526478160
2018-10-08,14601138080
2018-10-09,14358127360
2018-10-10,14147322880
2018-10-11,13870642000
2018-10-12,13885281200
2018-10-15,14090230000
2018-10-16,14208807520
2018-10-17,13927734880
2018-10-18,14759241439
2018-10-19,14835365280
2018-10-22,14754849680
2018-10-23,14722643439
2018-10-24,14574787520
2018-10-25,14727035200
2018-10-26,14428395520
2018-10-29,14602602000
2018-10-30,14394725360
2018-10-31,14334704640
2018-11-01,14321529360
2018-11-02,14202951840
2018-11-05,14358127360
2018-11-06,14428395520
2018-11-07,14706540320
2018-11-08,14797303360
2018-11-09,14728499120
2018-11-12,14681653680
2018-11-13,14845612720
2018-11-14,14912953040
2018-11-15,14871963280
2018-11-16,14992004720
2018-11-19,14882210720
2018-11-20,14568931840
2018-11-21,14640663920
2018-11-23,14598210240
2018-11-26,14813406480
2018-11-27,14933447920
2018-11-28,15207200960
2018-11-29,15091551280
2018-11-30,15182314320
2018-12-03,15254046400
2018-12-04,15113510080
2018-12-06,14792911600
2018-12-07,14571859680
2018-12-10,14539653439
2018-12-11,14508911120
2018-12-12,14655303120
2018-12-13,14655303120
2018-12-14,14478168800
2018-12-17,14126828000
2018-12-18,14084374320
2018-12-19,13876497680
2018-12-20,13731569600
2018-12-21,13645198320
2018-12-24,13446105200
2018-12-26,13879425520
2018-12-27,13936518400
2018-12-28,13981899920
2018-12-31,14017095620
2019-01-02,13837538990
2019-01-03,13617107680
2019-01-04,13691557990
2019-01-07,13812722220
2019-01-08,13890092150
2019-01-09,14044832010
2019-01-10,14168915860
2019-01-11,14037532960
2019-01-14,13907609870
2019-01-15,14113443080
2019-01-16,14021475050
2019-01-17,14168915860
2019-01-18,14295919330
2019-01-22,14129500990
2019-01-23,14139719660
2019-01-24,13947024740
2019-01-25,14130960800
2019-01-28,14147018710
2019-01-29,14352851919
2019-01-30,14514890830
2019-01-31,14571823419
2019-02-01,14726563280
2019-02-04,14801013590
2019-02-05,14973271169
2019-02-06,14967431930
2019-02-07,15017065470
2019-02-08,15012686040
2019-02-11,15125091410
2019-02-12,15408294550
2019-02-13,15468146760
2019-02-14,15428731890
2019-02-15,15706095790
2019-02-19,15938205580
2019-02-20,15927986910
2019-02-21,16043311900
2019-02-22,16176154610
2019-02-25,16005356840
2019-02-26,16028713800
2019-02-27,15935285960
2019-02-28,15879813180
2019-03-01,15933826150
2019-03-04,15840398310
2019-03-05,15814121730
2019-03-06,15736751800
2019-03-07,15598069850
2019-03-08,15465227140
2019-03-11,15526539160
2019-03-12,15579092320
2019-03-13,15644783770
2019-03-14,15634565100
2019-03-15,15627266050
2019-03-18,15665221110
2019-03-19,15650623010
2019-03-20,15656462250
2019-03-21,15926527100
2019-03-22,15690037880
2019-03-25,15779086290
2019-03-26,15938205580
2019-03-27,15987839120
2019-03-28,16203891000
2019-03-29,16354251430
2019-04-01,16521082500
2019-04-02,16431976750
2019-04-03,16448045000
2019-04-04,16591198500
2019-04-05,16819075500
2019-04-08,16712440750
2019-04-09,16516700249
2019-04-10,16472877750
2019-04-11,16445123500
2019-04-12,16478720750
2019-04-15,16468495500
2019-04-16,16518161000
2019-04-17,16445123500
2019-04-18,15403608750
2019-04-22,15140673750
2019-04-23,15371472250
2019-04-24,15270680500
2019-04-25,15128987749
2019-04-26,15130448500
2019-04-29,14981452000
2019-04-30,14978530500
2019-05-01,14673233750
2019-05-02,14899650000
2019-05-03,14917179000
2019-05-06,14806162000
2019-05-07,14474571750
2019-05-08,14391309000
2019-05-09,14391309000
2019-05-10,14407377250
2019-05-13,14173657250
2019-05-14,14134217000
2019-05-15,14084551500
2019-05-16,14249616250
2019-05-17,14328496750
2019-05-20,14360633250
2019-05-21,14579745750
2019-05-22,14610421500
2019-05-23,14350408000
2019-05-24,14401534250
2019-05-28,14199950750
2019-05-29,14286135000
2019-05-30,14446817500
2019-05-31,14446817500
2019-06-03,14493561500
2019-06-04,14736046000
2019-06-05,14785711500
2019-06-06,14702448750
2019-06-07,14942011750
2019-06-10,14895267750
2019-06-11,15031117500
2019-06-12,14963923000
2019-06-13,15023813750
2019-06-14,15035499750
2019-06-17,14956619250
2019-06-18,15034039000
2019-06-19,15015049250
2019-06-20,15161124250
2019-06-21,15188878500
2019-06-24,15184496250
2019-06-25,15099772750
2019-06-26,14892346250
2019-06-27,15022353000
2019-06-28,15130448500
2019-07-01,15228286920
2019-07-02,15234109800
2019-07-03,15452467800
2019-07-05,15372403200
2019-07-08,15303984360
2019-07-09,15162779520
2019-07-10,15167146680
2019-07-11,15124930800
2019-07-12,15344744520
2019-07-15,15257401320
2019-07-16,15336010200
2019-07-17,14880369840
2019-07-18,14209282920
2019-07-19,13855542960
2019-07-22,13945797600
2019-07-23,14120484000
2019-07-24,14164155600
2019-07-25,14188902840
2019-07-26,14252954520
2019-07-29,14317006200
2019-07-30,14255865960
2019-07-31,14137952640
2019-08-01,13760921160
2019-08-02,13421738400
2019-08-05,13113125760
2019-08-06,13351863840
2019-08-07,13178633160
2019-08-08,13379522520
2019-08-09,13309647960
2019-08-12,12993756720
2019-08-13,13264520640
2019-08-14,12944262240
2019-08-15,12934072200
2019-08-16,13070909880
2019-08-19,13152430200
2019-08-20,13035972600
2019-08-21,13078188480
2019-08-22,13073821320
2019-08-23,12771031560
2019-08-26,12784133039
2019-08-27,12788500200
2019-08-28,12897679200
2019-08-29,13041795480
2019-08-30,13143695880
2019-09-03,13217937600
2019-09-04,13332939480
2019-09-05,13619716320
2019-09-06,13731806760
2019-09-09,13878834480
2019-09-10,14146686960
2019-09-11,14273334600
2019-09-12,14196181440
2019-09-13,14365044960
2019-09-16,14250043080
2019-09-17,14264600280
2019-09-18,14276246039
2019-09-19,14123395440
2019-09-20,14193270000
2019-09-23,14232574440
2019-09-24,13982190600
2019-09-25,14225295840
2019-09-26,14183079960
2019-09-27,14401437960
2019-09-30,14472916750
2019-10-01,14128496500
2019-10-02,13712867000
2019-10-03,13750651500
2019-10-04,13942480500
2019-10-07,13739025500
2019-10-08,13449828750
2019-10-09,13548649750
2019-10-10,13736119000
2019-10-11,14079086000
2019-10-14,14070366499
2019-10-15,14233130500
2019-10-16,14202612250
2019-10-17,14377002250
2019-10-18,14728688750
2019-10-21,14802804500
2019-10-22,15013525750
2019-10-23,15148678000
2019-10-24,15121066250
2019-10-25,14897265750
2019-10-28,15064389500
2019-10-29,15006259500
2019-10-30,14996086750
2019-10-31,14907438500
2019-11-01,15216980750
2019-11-04,15461126750
2019-11-05,15584653000
2019-11-06,15657315500
2019-11-07,15465486500
2019-11-08,15426248750
2019-11-11,15418982500
2019-11-12,15215527500
2019-11-13,15164663750
2019-11-14,15089094750
2019-11-15,15234419750
2019-11-18,15315801750
2019-11-19,15196635249
2019-11-20,15013525750
2019-11-21,14904532000
2019-11-22,15071655750
2019-11-25,15110893500
2019-11-26,15179196250
2019-11-27,15289643250
2019-11-29,15167570250
2019-12-02,15218434000
2019-12-03,14926330750
2019-12-04,15080375250
2019-12-05,14965568500
2019-12-06,15070202500
2019-12-09,15096361000
2019-12-10,15062936250
2019-12-11,15150131250
2019-12-12,15365212250
2019-12-13,15282377000
2019-12-16,15309988750
2019-12-17,15388464250
2019-12-18,15404450000
2019-12-19,15286736750
2019-12-20,15402996750
2019-12-23,15481472250
2019-12-24,15334694000
2019-12-26,15404450000
2019-12-27,15439328000
2019-12-30,15407356500
2019-12-31,15408873960
2020-01-02,15347952120
2020-01-03,15130374120
2020-01-06,14809809200
2020-01-07,14753238920
2020-01-08,14711173840
2020-01-09,14622692120
2020-01-10,14345642800
2020-01-13,14461684400
2020-01-14,14505200000
2020-01-15,14403663600
2020-01-16,14734382160
2020-01-17,14911345600
2020-01-21,14711173840
2020-01-22,14535660920
2020-01-23,14529858840
2020-01-24,14225249639
2020-01-27,13948200320
2020-01-28,14009122160
2020-01-29,14093252320
2020-01-30,14052637760
2020-01-31,13572515639
2020-02-03,13678403600
2020-02-04,13836510280
2020-02-05,14217997040
2020-02-06,13946749800
2020-02-07,13835059760
2020-02-10,13800247280
2020-02-11,13882926920
2020-02-12,14004770600
2020-02-13,14064241920
2020-02-14,13993166440
2020-02-18,14035231520
2020-02-19,14410916200
2020-02-20,14448629720
2020-02-21,13955452920
2020-02-24,13884377440
2020-02-25,13350586080
2020-02-26,13080789360
2020-02-27,12577458920
2020-02-28,12654336480
2020-03-02,12915430080
2020-03-03,12526690720
2020-03-04,12945891000
2020-03-05,12423703800
2020-03-06,12017558200
2020-03-09,11625917800
2020-03-10,12462867840
2020-03-11,12169862800
2020-03-12,11379329400
2020-03-13,11498272040
2020-03-16,10291439400
2020-03-17,11147246200
2020-03-18,9624200200
2020-03-19,9328294120
2020-03-20,8028628200
2020-03-23,7294665080
2020-03-24,8820612120
2020-03-25,9396468560
2020-03-26,9956369280
2020-03-27,9350051920
2020-03-30,9585036160
2020-03-31,9712111997
2020-04-01,9050020892
2020-04-02,8856730679
2020-04-03,8403796895
2020-04-06,9678935318
2020-04-07,10004932246
2020-04-08,10566050851
2020-04-09,10338141494
2020-04-13,10283327852
2020-04-14,10698757564
2020-04-15,10316504530
2020-04-16,10599227529
2020-04-17,10767995850
2020-04-20,10555953601
2020-04-21,10247266245
2020-04-22,10515564601
2020-04-23,10544413886
2020-04-24,10822809492
2020-04-27,11183425562
2020-04-28,11427202026
2020-04-29,11844074203
2020-04-30,11435856811
2020-05-01,10845888921
2020-05-04,10909357349
2020-05-05,10818482100
2020-05-06,10473733137
2020-05-07,10633846672
2020-05-08,11026196956
2020-05-11,10961286063
2020-05-12,10698757564
2020-05-13,10188125209
2020-05-14,10241496388
2020-05-15,10547298815
2020-05-18,11151691348
2020-05-19,11020427099
2020-05-20,11138709170
2020-05-21,11128611920
2020-05-22,11138709170
2020-05-26,11877250881
2020-05-27,12591270700
2020-05-28,12161416344
2020-05-29,12031594559
2020-06-01,12229212165
2020-06-02,12242194344
2020-06-03,12858126591
2020-06-04,13016797662
2020-06-05,13311060375
2020-06-08,13489925946
2020-06-09,13221627590
2020-06-10,12767251342
2020-06-11,12057558916
2020-06-12,12346051772
2020-06-15,12350379165
2020-06-16,12777348592
2020-06-17,12793215699
2020-06-18,12728304806
2020-06-19,12633102164
2020-06-22,12657624057
2020-06-23,12757154092
2020-06-24,12213345058
2020-06-25,12269601165
2020-06-26,12067656166
2020-06-29,12552324164
2020-06-30,12545980080
2020-07-01,12393050700
2020-07-02,12528667320
2020-07-06,12616673850
2020-07-07,12528667320
2020-07-08,12427676220
2020-07-09,12183854850
2020-07-10,12346883340
2020-07-13,12281960490
2020-07-14,12432004410
2020-07-15,12733534980
2020-07-16,12788358720
2020-07-17,12675825780
2020-07-20,12556079190
2020-07-21,12642642990
2020-07-22,12854724300
2020-07-23,12762389580
2020-07-24,12788358720
2020-07-27,12902334390
2020-07-28,12869151600
2020-07-29,13222620450
2020-07-30,13053821040
2020-07-31,13006210950
2020-08-03,13108644780
2020-08-04,13156254870
2020-08-05,13335153390
2020-08-06,13306298790
2020-08-07,13381320750
2020-08-10,13571761109
2020-08-11,13744888710
2020-08-12,13975725510
2020-08-13,13613600280
2020-08-14,13642454880
2020-08-17,13593402060
2020-08-18,13498181880
2020-08-19,13423159920
2020-08-20,13304856060
2020-08-21,13457785440
2020-08-24,13704492270
2020-08-25,13633798500
2020-08-26,13615043010
2020-08-27,13511166450
2020-08-28,13688622240
2020-08-31,13625142120
2020-09-01,13801155180
2020-09-02,14324866170
2020-09-03,13971397320
2020-09-04,14062289310
2020-09-08,14075273880
2020-09-09,14379689910
2020-09-10,14249844210
2020-09-11,14508092880
2020-09-14,14863004460
2020-09-15,14692762320
2020-09-16,14623511280
2020-09-17,14691319590
2020-09-18,14724502380
2020-09-21,13929558150
2020-09-22,13912245390
2020-09-23,13658324910
2020-09-24,13553005620
2020-09-25,13576089300
2020-09-28,13812697020
2020-09-29,13668424020
2020-09-30,13734268210
2020-10-01,13705405610
2020-10-02,13832401050
2020-10-05,14056086200
2020-10-06,13929090760
2020-10-07,14250908750
2020-10-08,14597259950
2020-10-09,14487582070
2020-10-12,14464491990
2020-10-13,14416868700
2020-10-14,14565511090
2020-10-15,14616020640
2020-10-16,14564067960
2020-10-19,14519330930
2020-10-20,14698279050
2020-10-21,14722812260
2020-10-22,13966612140
2020-10-23,14255238140
2020-10-26,13771789590
2020-10-27,13546661310
2020-10-28,12943432970
2020-10-29,13032907030
2020-10-30,13050224590
2020-11-02,13496151760
2020-11-03,14164320950
2020-11-04,13682315530
2020-11-05,13885796860
2020-11-06,13662111710
2020-11-09,14213387370
2020-11-10,14405323659
2020-11-11,14090721320
2020-11-12,13843946090
2020-11-13,14291316390
2020-11-16,14369245409
2020-11-17,14211944240
2020-11-18,14236477450
2020-11-19,14142674000
2020-11-20,13992588480
2020-11-23,14015678560
2020-11-24,14598703080
2020-11-25,14279771350
2020-11-27,14194626680
2020-11-30,14196069810
2020-12-01,14672302710
2020-12-02,13995474740
2020-12-03,14035882380
2020-12-04,14178752250
2020-12-07,14178752250
2020-12-08,13947851450
2020-12-09,14135458350
2020-12-10,14004133520
2020-12-11,14007019780
2020-12-14,13828071659
2020-12-15,13939192670
2020-12-16,13926204500
2020-12-17,13991145350
2020-12-18,14074846890
2020-12-21,14050313680
2020-12-22,14235034320
2020-12-23,14344712200
2020-12-24,14338939680
2020-12-28,14437072520
2020-12-29,14256681270
2020-12-30,14375017930
2020-12-31,14503397590
2021-01-04,14216015720
2021-01-05,14347431550
2021-01-06,14919307030
2021-01-07,14981404620
2021-01-08,14923639420
2021-01-11,15179250430
2021-01-12,15639927900
2021-01-13,15291892570
2021-01-14,15156144350
2021-01-15,14751787950
2021-01-19,14376314150
2021-01-20,14442744130
2021-01-21,14761896860
2021-01-22,14678137320
2021-01-25,14614595600
2021-01-26,14657919500
2021-01-27,14268004400
2021-01-28,14000840350
2021-01-29,13557492440
2021-02-01,13674466970
2021-02-02,14075935110
2021-02-03,14213127460
2021-02-04,14500509330
2021-02-05,14679581450
2021-02-08,14958298540
2021-02-09,14969851580
2021-02-10,14890424430
2021-02-11,14517838890
2021-02-12,14343099159
2021-02-16,14718572960
2021-02-17,14288222220
2021-02-18,14597266040
2021-02-19,14782114680
2021-02-22,15101267409
2021-02-23,15141703050
2021-02-24,15352546030
2021-02-25,15219686070
2021-02-26,15213909550
2021-03-01,15641372030
2021-03-02,15768455470
2021-03-03,15925865640
2021-03-04,15537394670
2021-03-05,16282565750
2021-03-08,16877547310
2021-03-09,16389431370
2021-03-10,16630601080
2021-03-11,16400984409
2021-03-12,16548285670
2021-03-15,16749019740
2021-03-16,16528067850
2021-03-17,16552618060
2021-03-18,16743243220
2021-03-19,16941089030
2021-03-22,16655151290
2021-03-23,16575724140
2021-03-24,16580056530
2021-03-25,16900653390
2021-03-26,17120161150
2021-03-29,16919427080
2021-03-30,16978636409
2021-03-31,16669349490
2021-04-01,16817886820
2021-04-05,16905855530
2021-04-06,16940466170
2021-04-07,16826539480
2021-04-08,16688096920
2021-04-09,16856823790
2021-04-12,16980845250
2021-04-13,16727033890
2021-04-14,16967866260
2021-04-15,17081792950
2021-04-16,17308204220
2021-04-19,17218793400
2021-04-20,17197161750
2021-04-21,17484141640
2021-04-22,17213024960
2021-04-23,17641331630
2021-04-26,17624026310
2021-04-27,17761026760
2021-04-28,17981669590
2021-04-29,18133091140
2021-04-30,18022048670
2021-05-03,18350849750
2021-05-04,18784924860
2021-05-05,18985378150
2021-05-06,19090652180
2021-05-07,19246400060
2021-05-10,19266589600
2021-05-11,18926251640
2021-05-12,18382576170
2021-05-13,18884430450
2021-05-14,19030083560
2021-05-17,19086325850
2021-05-18,18917598980
2021-05-19,18695514039
2021-05-20,18864240910
2021-05-21,18953651730
2021-05-24,18949325400
2021-05-25,18744545780
2021-05-26,18870009350
2021-05-27,18813767060
2021-05-28,18908946320
2021-06-01,19048830990
2021-06-02,18865683020
2021-06-03,18626292760
2021-06-04,18740219450
2021-06-07,18440260570
2021-06-08,18663787620
2021-06-09,18515250289
2021-06-10,18417186810
2021-06-11,18607545330
2021-06-14,18402765710
2021-06-15,18353733970
2021-06-16,18148954350
2021-06-17,17720647680
2021-06-18,17466836320
2021-06-21,17942732620
2021-06-22,18019164450
2021-06-23,18072522520
2021-06-24,18193659760
2021-06-25,18408534150
2021-06-28,18099922610
2021-06-29,18272975810
2021-06-30,18068895370
2021-07-01,18331778010
2021-07-02,18438931260
2021-07-06,18207480240
2021-07-07,18376068020
2021-07-08,18166047650
2021-07-09,18504651920
2021-07-12,18501794500
2021-07-13,18238911860
2021-07-14,18400356090
2021-07-15,18431787710
2021-07-16,18231768310
2021-07-19,17948883730
2021-07-20,18334635430
2021-07-21,18454647070
2021-07-22,18054608270
2021-07-23,18443217390
2021-07-26,18388926410
2021-07-27,18413214480
2021-07-28,18008889550
2021-07-29,18276058320
2021-07-30,18133187320
2021-08-02,18067466660
2021-08-03,18310347360
2021-08-04,17843159190
2021-08-05,17743149490
2021-08-06,17756007880
2021-08-09,17711717870
2021-08-10,17826014670
2021-08-11,17964599540
2021-08-12,17897450170
2021-08-13,17807441440
2021-08-16,17991745030
2021-08-17,17668856570
2021-08-18,17641711080
2021-08-19,17501697500
2021-08-20,17690287220
2021-08-23,17505983630
2021-08-24,17605993330
2021-08-25,17821728540
2021-08-26,17533129120
2021-08-27,17667427860
2021-08-30,17664570440
2021-08-31,17457407490
2021-09-01,17567418160
2021-09-02,17500268790
2021-09-03,17455978780
2021-09-07,17161664520
2021-09-08,17118803219
2021-09-09,17028794490
2021-09-10,16913068980
2021-09-13,17031651910
2021-09-14,17144520000
2021-09-15,17737434650
2021-09-16,17743149490
2021-09-17,17430262000
2021-09-20,17220241630
2021-09-21,17303106810
2021-09-22,17478838140
2021-09-23,17630281400
2021-09-24,17575990420
2021-09-27,17808870150
2021-09-28,17601707200
2021-09-29,17738863360
2021-09-30,17247998250
2021-10-01,17331940500
2021-10-04,17410191750
2021-10-05,17596572000
2021-10-06,17524011750
2021-10-07,17839862250
2021-10-08,17932341000
2021-10-11,17952259500
2021-10-12,17804293500
2021-10-13,17666286750
2021-10-14,18117298500
2021-10-15,18095957250
2021-10-18,18037624500
2021-10-19,18181322250
2021-10-20,18445953750
2021-10-21,19137410250
2021-10-22,18926843250
2021-10-25,18999403500
2021-10-26,19144524000
2021-10-27,18841478250
2021-10-28,18729080999
2021-10-29,18653675250
2021-11-01,18741885750
2021-11-02,19053468000
2021-11-03,19094727750
2021-11-04,19027858500
2021-11-05,19400619000
2021-11-08,19224198000
2021-11-09,19168710750
2021-11-10,19091882250
2021-11-11,19224198000
2021-11-12,19338018000
2021-11-15,19493097750
2021-11-16,19470333750
2021-11-17,19454683500
2021-11-18,19353668250
2021-11-19,19241271000
2021-11-22,19471756500
2021-11-23,19614031500
2021-11-24,19400619000
2021-11-26,18834364500
2021-11-29,18909770250
2021-11-30,18174208500
2021-12-01,17980714500
2021-12-02,18477254250
2021-12-03,18379084500
2021-12-06,18774609000
2021-12-07,19034972250
2021-12-08,19060581750
2021-12-09,19090459500
2021-12-10,19182938250
2021-12-13,18852860250
2021-12-14,18766072500
2021-12-15,18925420500
2021-12-16,19350822750
2021-12-17,18958143750
2021-12-20,18689244000
2021-12-21,19114646250
2021-12-22,19242693750
2021-12-23,19259766750
2021-12-27,19592690250
2021-12-28,19641063750
2021-12-29,19861590000
2021-12-30,19830289500
2021-12-31,19896623200
2022-01-03,19574473880
2022-01-04,19916491440
2022-01-05,19717809040
2022-01-06,19910814800
2022-01-07,19717809040
2022-01-10,19590084640
2022-01-11,19500677560
2022-01-12,19710713239
2022-01-13,19726324000
2022-01-14,19600018760
2022-01-18,19381468120
2022-01-19,19066414600
2022-01-20,18661954000
2022-01-21,18531391280
2022-01-24,19155821680
2022-01-25,18684660560
2022-01-26,18737169480
2022-01-27,18433469239
2022-01-28,18495912280
2022-01-31,18907468680
2022-02-01,19056480480
2022-02-02,19192719840
2022-02-03,18840768160
2022-02-04,18423535120
2022-02-07,18195050360
2022-02-08,18466109920
2022-02-09,18747103600
2022-02-10,18078679240
2022-02-11,17979338040
2022-02-14,18031846960
2022-02-15,18308583160
2022-02-16,18443403360
2022-02-17,18109900760
2022-02-18,18003463760
2022-02-22,17539398440
2022-02-23,16865297440
2022-02-24,17151967760
2022-02-25,17520949360
2022-02-28,17336458560
2022-03-01,17068237320
2022-03-02,17728146720
2022-03-03,17573458280
2022-03-04,17397482440
2022-03-07,16829818440
2022-03-08,16995860160
2022-03-09,17244213160
2022-03-10,17421608160
2022-03-11,17269758040
2022-03-14,17327943600
2022-03-15,17672799480
2022-03-16,18175182120
2022-03-17,18172343800
2022-03-18,18307164000
2022-03-21,18204984480
2022-03-22,18187954560
2022-03-23,18092870840
2022-03-24,18178020440
2022-03-25,18241882640
2022-03-28,18114158240
2022-03-29,18488816480
2022-03-30,18283038280
2022-03-31,17842037620
2022-04-01,17829295330
2022-04-04,18303591680
2022-04-05,17966628900
2022-04-06,18067151410
2022-04-07,18292265200
2022-04-08,18691523620
2022-04-11,18498973460
2022-04-12,18644801890
2022-04-13,18620733120
2022-04-14,18538616140
2022-04-18,18566932339
2022-04-19,18946369420
2022-04-20,19491456270
2022-04-21,19556583530
2022-04-22,18920884839
2022-04-25,18994506960
2022-04-26,18963359140
2022-04-27,18961943330
2022-04-28,18857173390
2022-04-29,18412609050
2022-05-02,18474904690
2022-05-03,18656128370
2022-05-04,19138919580
2022-05-05,18448004300
2022-05-06,18517378990
2022-05-09,18680197140
2022-05-10,18540031950
2022-05-11,18300760060
2022-05-12,18787798700
2022-05-13,19082287180
2022-05-16,19293242870
2022-05-17,19482961410
2022-05-18,18615069880
2022-05-19,18688692000
2022-05-20,18198821740
2022-05-23,18354560839
2022-05-24,18537200330
2022-05-25,18854341770
2022-05-26,19260679240
2022-05-27,19705243580
2022-05-31,19358370130
2022-06-01,19229531420
2022-06-02,19365449180
2022-06-03,19247936950
2022-06-06,19773202460
2022-06-07,19936020610
2022-06-08,19744886260
2022-06-09,19763291790
2022-06-10,19245105330
2022-06-13,18633475410
2022-06-14,18750987640
2022-06-15,18748156020
2022-06-16,18166258110
2022-06-17,18011934820
2022-06-21,18520210610
2022-06-22,18634891220
2022-06-23,18871331490
2022-06-24,19361201750
2022-06-27,19416418339
2022-06-28,19177146450
2022-06-29,18902479310
2022-06-30,18797688000
2022-07-01,18847155600
2022-07-05,19114280640
2022-07-06,19122760800
2022-07-07,19500127920
2022-07-08,19382819039
2022-07-11,19449246960
2022-07-12,19355965200
2022-07-13,19405432800
2022-07-14,19319217840
2022-07-15,19580689440
2022-07-18,19522741680
2022-07-19,20040031440
2022-07-20,20143206720
2022-07-21,20147446800
2022-07-22,20421638640
2022-07-25,20427292080
2022-07-26,20172887280
2022-07-27,20687350320
2022-07-28,21145278960
2022-07-29,21606034320
2022-08-01,21614514480
2022-08-02,21307815360
2022-08-03,21345976080
2022-08-04,21190506480
2022-08-05,21338909280
2022-08-08,21468938400
2022-08-09,21492965520
2022-08-10,21901426560
2022-08-11,22134630960
2022-08-12,22345221600
2022-08-15,22398929280
2022-08-16,22493624400
2022-08-17,22697148240
2022-08-18,22609519920
2022-08-19,22592559600
2022-08-22,22182685200
2022-08-23,22294340640
2022-08-24,22227912720
2022-08-25,22574185920
2022-08-26,22107777120
2022-08-29,22210952400
2022-08-30,22078096560
2022-08-31,22049829360
2022-09-01,22158658080
2022-09-02,22225086000
2022-09-06,22244873039
2022-09-07,22889365200
2022-09-08,22887951840
2022-09-09,23009500800
2022-09-12,23058968400
2022-09-13,22322607840
2022-09-14,22089403440
2022-09-15,21823691760
2022-09-16,21861852480
2022-09-19,22405996080
2022-09-20,22210952400
2022-09-21,21991881600
2022-09-22,21810971520
2022-09-23,21347389440
2022-09-26,21077437680
2022-09-27,21008183039
2022-09-28,21577767120
2022-09-29,21157999200
2022-09-30,21061436680
2022-10-03,21567802590
2022-10-04,22069937030
2022-10-05,22216627990
2022-10-06,22120714670
2022-10-07,21703209630
2022-10-10,21792070500
2022-10-11,22113662220
2022-10-12,21851311080
2022-10-13,22079810460
2022-10-14,21790660010
2022-10-17,22319593760
2022-10-18,22656700870
2022-10-19,22422559530
2022-10-20,22267405630
2022-10-21,22899305150
2022-10-24,24055906950
2022-10-25,24211060850
2022-10-26,24158872720
2022-10-27,24680754020
2022-10-28,25228024140
2022-10-31,25086975140
2022-11-01,25283033250
2022-11-02,24693448430
2022-11-03,24972725450
2022-11-04,25134931800
2022-11-07,25391640980
2022-11-08,25469217930
2022-11-09,25160320620
2022-11-10,25699127800
2022-11-11,25101080040
2022-11-14,25356378730
2022-11-15,25590520070
2022-11-16,25374715100
2022-11-17,25304190600
2022-11-18,25484733320
2022-11-21,25711822210
2022-11-22,25951605510
2022-11-23,25941732080
2022-11-25,26249218900
2022-11-28,25844408270
2022-11-29,25466396950
2022-11-30,25858513170
2022-12-01,26079960100
2022-12-02,26415656720
2022-12-05,26082781080
2022-12-06,25764010340
2022-12-07,25792220140
2022-12-08,26182925870
2022-12-09,25707590740
2022-12-12,25673738980
2022-12-13,25113774450
2022-12-14,25259054920
2022-12-15,25213919240
2022-12-16,24938873690
2022-12-19,24806287630
2022-12-20,24772435870
2022-12-21,25101080040
2022-12-22,24682164510
2022-12-23,24905021930
2022-12-27,25006577210
2022-12-28,24710374310
2022-12-29,24717426760
2022-12-30,24473411990
2023-01-03,23909927240
2023-01-04,24209839760
2023-01-05,23735330280
2023-01-06,24054955360
2023-01-09,23994409640
2023-01-10,23901479000
2023-01-11,23818404640
2023-01-12,23788835800
2023-01-13,23874726240
2023-01-17,23731106160
2023-01-18,23401624800
2023-01-19,22721541480
2023-01-20,22773638960
2023-01-23,22908810800
2023-01-24,23294613760
2023-01-25,23439641880
2023-01-26,23653663960
2023-01-27,23365015760
2023-01-30,23459354440
2023-01-31,23629727280
2023-02-01,23735330280
2023-02-02,24042283000
2023-02-03,23695905160
2023-02-06,23821220720
2023-02-07,23791651880
2023-02-08,23860645840
2023-02-09,23831077000
2023-02-10,24364724160
2023-02-13,24751935160
2023-02-14,24867394440
2023-02-15,25299662720
2023-02-16,25225036600
2023-02-17,25364432559
2023-02-21,24547769360
2023-02-22,24487223640
2023-02-23,25310927040
2023-02-24,25178571280
2023-02-27,25110985360
2023-02-28,24902595440
2023-03-01,23980329240
2023-03-02,24067627720
2023-03-03,24190127200
